Orthogroup	DROME	PFLAV
OG0005106	DROME03857	TCONS_00044095.p1
OG0005107	DROME08339	TCONS_00052274.p1, TCONS_00038130.p1
OG0005108	DROME14762	TCONS_00052757.p1
OG0005109	DROME19414, DROME19413	TCONS_00055593.p1
OG0005110	DROME02462	TCONS_00012877.p1
OG0005111	DROME13957, DROME13956	TCONS_00051180.p1
OG0005113	DROME00349, DROME00350, DROME00351, DROME00352	TCONS_00009907.p1
OG0005114	DROME19429	TCONS_00050076.p1
OG0005116	DROME17446	TCONS_00021355.p1
OG0005117	DROME01907, DROME01909, DROME01908, DROME01910	TCONS_00051070.p1, TCONS_00051106.p1
OG0005119	DROME17852, DROME17851, DROME17850	TCONS_00027571.p1
OG0005120	DROME03465	TCONS_00023784.p1
OG0005121	DROME13814, DROME13815, DROME13816	TCONS_00056530.p1
OG0005124	DROME16620	TCONS_00011766.p1
OG0005126	DROME07720	TCONS_00046857.p1
OG0005127	DROME20240	TCONS_00021475.p1, TCONS_00021474.p1
OG0005129	DROME11517	TCONS_00001193.p1, TCONS_00001182.p1
OG0005130	DROME01130	TCONS_00042834.p1
OG0005131	DROME15986, DROME15987	TCONS_00009353.p1
OG0005132	DROME02024, DROME03817	TCONS_00018680.p1, TCONS_00017689.p1
OG0005134	DROME12299	TCONS_00013287.p1, TCONS_00013304.p1
OG0005135	DROME00390	TCONS_00018965.p1
OG0005138	DROME08714	TCONS_00001205.p1
OG0005140	DROME16893	TCONS_00033133.p1
OG0005142	DROME12779	TCONS_00051436.p1, TCONS_00051432.p1
OG0005143	DROME18172, DROME18171	TCONS_00021129.p1
OG0005144	DROME16396	TCONS_00054106.p1
OG0005145	DROME02051	TCONS_00027956.p1
OG0005146	DROME01676	TCONS_00010766.p1
OG0005147	DROME14510, DROME14511	TCONS_00029203.p1
OG0005149	DROME13939, DROME13941, DROME13940, DROME03013	TCONS_00001664.p1, TCONS_00001663.p1
OG0005151	DROME21402	TCONS_00021248.p1
OG0005152	DROME02100	TCONS_00026582.p1
OG0005154	DROME08186, DROME14086	TCONS_00009339.p1
OG0005155	DROME13946	TCONS_00021801.p1
OG0005157	DROME20357, DROME10521	TCONS_00055842.p1
OG0005158	DROME15148	TCONS_00056215.p1
OG0005159	DROME04911	TCONS_00042380.p1
OG0005160	DROME13926	TCONS_00027746.p1
OG0005161	DROME01304	TCONS_00024323.p1
OG0005163	DROME09973	TCONS_00015749.p1, TCONS_00015746.p1, TCONS_00015953.p1, TCONS_00015952.p1, TCONS_00015750.p1
OG0005164	DROME17784	TCONS_00022189.p1
OG0005168	DROME21709, DROME21708, DROME02504, DROME02503	TCONS_00012124.p1
OG0005172	DROME03475	TCONS_00009003.p1
OG0005174	DROME05374	TCONS_00020803.p1
OG0005175	DROME18164	TCONS_00012109.p1
OG0005176	DROME19605	TCONS_00006762.p1
OG0005178	DROME17186	TCONS_00042602.p1, TCONS_00042599.p1
OG0005179	DROME12341	TCONS_00043901.p1, TCONS_00043891.p1
OG0005180	DROME10314	TCONS_00026169.p1
OG0005181	DROME13882	TCONS_00022854.p1
OG0005182	DROME14044	TCONS_00054486.p1
OG0005183	DROME08717	TCONS_00016759.p1, TCONS_00025508.p1
OG0005184	DROME11560	TCONS_00043227.p1
OG0005185	DROME14578	TCONS_00007793.p1
OG0005187	DROME14003	TCONS_00047886.p1
OG0005188	DROME10586	TCONS_00055480.p1
OG0005192	DROME06272	TCONS_00053556.p1
OG0005194	DROME04866	TCONS_00026059.p1
OG0005195	DROME01261, DROME03136, DROME05867, DROME13248, DROME13247, DROME13249	TCONS_00026181.p1
OG0005196	DROME08964	TCONS_00036557.p1, TCONS_00036564.p1
OG0005197	DROME13698	TCONS_00025434.p1
OG0005198	DROME10991	TCONS_00024761.p1, TCONS_00024798.p1
OG0005199	DROME17844, DROME17845	TCONS_00017920.p1
OG0005200	DROME17886, DROME17887	TCONS_00052140.p1
OG0005201	DROME12308	TCONS_00035259.p1, TCONS_00035260.p1
OG0005202	DROME20495	TCONS_00056633.p1
OG0005204	DROME11843	TCONS_00014748.p1
OG0005205	DROME03877, DROME03878	TCONS_00055275.p1
OG0005206	DROME19412	TCONS_00028440.p1
OG0005207	DROME04017, DROME04016	TCONS_00016659.p1
OG0005209	DROME02411, DROME02410, DROME02409	TCONS_00013390.p1
OG0005210	DROME04803, DROME04802	TCONS_00002873.p1
OG0005212	DROME05395	TCONS_00014352.p1
OG0005214	DROME10787	TCONS_00021978.p1
OG0005215	DROME16919, DROME16918, DROME16920	TCONS_00038283.p1, TCONS_00038306.p1
OG0005216	DROME02551	TCONS_00049656.p1
OG0005217	DROME13024	TCONS_00019142.p1
OG0005220	DROME01905, DROME01906	TCONS_00042043.p1
OG0005221	DROME13777	TCONS_00027098.p1
OG0005222	DROME20001	TCONS_00008079.p1, TCONS_00008078.p1
OG0005223	DROME06805	TCONS_00041449.p1, TCONS_00055215.p1
OG0005224	DROME09621	TCONS_00002918.p1
OG0005225	DROME01306	TCONS_00051606.p1, TCONS_00050507.p1
OG0005227	DROME19504	TCONS_00043693.p1
OG0005228	DROME12549, DROME12550	TCONS_00026095.p1
OG0005229	DROME21401	TCONS_00021306.p1
OG0005230	DROME07282, DROME04954, DROME04955, DROME04956	TCONS_00007069.p1
OG0005231	DROME13341	TCONS_00020201.p1
OG0005232	DROME01110, DROME01111	TCONS_00006566.p1
OG0005233	DROME13588, DROME13587	TCONS_00050890.p1
OG0005234	DROME09471, DROME09470, DROME17729	TCONS_00050936.p1
OG0005235	DROME21186, DROME01045	TCONS_00019224.p1
OG0005237	DROME13694, DROME13695	TCONS_00012154.p1
OG0005238	DROME03305	TCONS_00054668.p1
OG0005239	DROME16969	TCONS_00009655.p1
OG0005240	DROME05667	TCONS_00019115.p1
OG0005243	DROME13760	TCONS_00012580.p1
OG0005244	DROME11413	TCONS_00014883.p1
OG0005245	DROME15633	TCONS_00020008.p1
OG0005247	DROME11577	TCONS_00042949.p1
OG0005249	DROME17651	TCONS_00014877.p1
OG0005250	DROME06885	TCONS_00002326.p1, TCONS_00002327.p1, TCONS_00002313.p1
OG0005251	DROME15484, DROME15485	TCONS_00002390.p1
OG0005253	DROME20955	TCONS_00043943.p1
OG0005254	DROME13236	TCONS_00013105.p1
OG0005255	DROME17385, DROME17386	TCONS_00025974.p1
OG0005256	DROME10816	TCONS_00049560.p1
OG0005257	DROME12885, DROME12886, DROME12884	TCONS_00011553.p1, TCONS_00033670.p1
OG0005258	DROME07551	TCONS_00056091.p1
OG0005259	DROME01189	TCONS_00048110.p1
OG0005261	DROME19226, DROME19227	TCONS_00018305.p1
OG0005262	DROME14948	TCONS_00050628.p1
OG0005264	DROME11198	TCONS_00020937.p1
OG0005265	DROME00702, DROME00700, DROME00699, DROME00701, DROME00697, DROME00698	TCONS_00016899.p1
OG0005266	DROME02802, DROME02797, DROME02800	TCONS_00009028.p1, TCONS_00009035.p1
OG0005267	DROME04420, DROME19231	TCONS_00010086.p1
OG0005268	DROME14171	TCONS_00027781.p1
OG0005269	DROME02004	TCONS_00048796.p1
OG0005270	DROME08224	TCONS_00011552.p1
OG0005273	DROME12536	TCONS_00002165.p1, TCONS_00002167.p1
OG0005275	DROME01626	TCONS_00049281.p1
OG0005276	DROME03971	TCONS_00045182.p1
OG0005277	DROME18936	TCONS_00054359.p1
OG0005278	DROME19885	TCONS_00028050.p1
OG0005279	DROME20688	TCONS_00007766.p1
OG0005280	DROME12955	TCONS_00027640.p1
OG0005281	DROME05856	TCONS_00026194.p1
OG0005283	DROME14544, DROME14545	TCONS_00017154.p1
OG0005284	DROME10358, DROME10359	TCONS_00001133.p1
OG0005285	DROME15354	TCONS_00056273.p1
OG0005286	DROME18908	TCONS_00041737.p1
OG0005287	DROME02138	TCONS_00019945.p1
OG0005289	DROME14959, DROME14958, DROME21287	TCONS_00015495.p1
OG0005290	DROME07550	TCONS_00052898.p1
OG0005292	DROME11303, DROME11304	TCONS_00002776.p1
OG0005293	DROME18824	TCONS_00018242.p1
OG0005294	DROME21633, DROME21631, DROME21632	TCONS_00054205.p1
OG0005295	DROME18631, DROME18632	TCONS_00009809.p1
OG0005296	DROME16680	TCONS_00010747.p1
OG0005298	DROME06419	TCONS_00054886.p1, TCONS_00054887.p1
OG0005300	DROME02618	TCONS_00048994.p1
OG0005301	DROME13549	TCONS_00006847.p1
OG0005303	DROME01514	TCONS_00036356.p1
OG0005304	DROME13378	TCONS_00014747.p1
OG0005305	DROME00028	TCONS_00009441.p1
OG0005309	DROME21996, DROME22002, DROME21999	TCONS_00030814.p1
OG0005310	DROME16261, DROME16262	TCONS_00013431.p1
OG0005312	DROME17116	TCONS_00006588.p1
OG0005314	DROME10353	TCONS_00001669.p1
OG0005315	DROME20516, DROME20515, DROME20517	TCONS_00014654.p1
OG0005316	DROME02492	TCONS_00007669.p1
OG0005318	DROME20590	TCONS_00044824.p1, TCONS_00054613.p1, TCONS_00054694.p1, TCONS_00054680.p1
OG0005319	DROME02700, DROME01499	TCONS_00029725.p1
OG0005321	DROME10451, DROME10452	TCONS_00006409.p1
OG0005322	DROME12599, DROME12598, DROME12600	TCONS_00002906.p1
OG0005323	DROME08220, DROME08221	TCONS_00029424.p1
OG0005324	DROME20416	TCONS_00016140.p1
OG0005325	DROME12067	TCONS_00012335.p1
OG0005359	DROME09862	TCONS_00014332.p1, TCONS_00014320.p1
OG0005360	DROME11664	TCONS_00028745.p1
OG0005361	DROME02185	TCONS_00029432.p1
OG0005364	DROME01517, DROME01516	TCONS_00039546.p1
OG0005365	DROME01607	TCONS_00031433.p1
OG0005366	DROME00089	TCONS_00010763.p1
OG0005368	DROME20281, DROME20282	TCONS_00017334.p1
OG0005371	DROME12636	TCONS_00032504.p1, TCONS_00032505.p1
OG0005372	DROME21608	TCONS_00055961.p1
OG0005373	DROME11662	TCONS_00022228.p1
OG0005374	DROME09881	TCONS_00000999.p1
OG0005375	DROME09535	TCONS_00002718.p1, TCONS_00002720.p1
OG0005377	DROME03217	TCONS_00004939.p1
OG0005378	DROME19277, DROME19276	TCONS_00006196.p1
OG0005379	DROME19618, DROME15166	TCONS_00041647.p1
OG0005383	DROME06443	TCONS_00019533.p1
OG0005384	DROME05202, DROME05201	TCONS_00045666.p1
OG0005385	DROME06183	TCONS_00005107.p1
OG0005386	DROME11412	TCONS_00043456.p1
OG0005387	DROME10654, DROME10653	TCONS_00011171.p1, TCONS_00011170.p1
OG0005388	DROME21007, DROME17717	TCONS_00028716.p1
OG0005389	DROME07204	TCONS_00042861.p1
OG0005390	DROME18084	TCONS_00054232.p1
OG0005391	DROME14955, DROME20632	TCONS_00020482.p1
OG0005392	DROME15446	TCONS_00019765.p1, TCONS_00047556.p1
OG0005392	DROME08731	TCONS_00013621.p1
OG0005393	DROME09489	TCONS_00019632.p1
OG0005394	DROME06384	TCONS_00008862.p1
OG0005395	DROME02476	TCONS_00014137.p1
OG0005396	DROME16226	TCONS_00022727.p1
OG0005397	DROME17328	TCONS_00016854.p1
OG0005398	DROME19824, DROME19822, DROME19823, DROME19821, DROME19825	TCONS_00054881.p1
OG0005399	DROME08948	TCONS_00050826.p1
OG0005400	DROME15813	TCONS_00042632.p1
OG0005401	DROME13199	TCONS_00005156.p1
OG0005402	DROME11740	TCONS_00052201.p1
OG0005403	DROME14315	TCONS_00029726.p1
OG0005406	DROME01944, DROME01943	TCONS_00040798.p1
OG0005407	DROME16210, DROME16209, DROME16207, DROME16208	TCONS_00026598.p1
OG0005408	DROME05105	TCONS_00027591.p1
OG0005409	DROME11573, DROME11574	TCONS_00007454.p1
OG0005410	DROME10686	TCONS_00008125.p1
OG0005412	DROME14813	TCONS_00019488.p1
OG0005413	DROME18095	TCONS_00020491.p1
OG0005414	DROME07541	TCONS_00012831.p1
OG0005415	DROME17647	TCONS_00000282.p1
OG0005416	DROME05882, DROME05883	TCONS_00001111.p1
OG0005417	DROME21749, DROME21750	TCONS_00013482.p1
OG0005421	DROME10396	TCONS_00011017.p1
OG0005422	DROME14313	TCONS_00009911.p1
OG0005424	DROME11089, DROME11088	TCONS_00036174.p1
OG0005427	DROME00646	TCONS_00054904.p1
OG0005430	DROME08640, DROME08641	TCONS_00007541.p1
OG0005431	DROME10519	TCONS_00044868.p1
OG0005432	DROME13664	TCONS_00005164.p1
OG0005433	DROME07842	TCONS_00043311.p1, TCONS_00029216.p1
OG0005434	DROME01961	TCONS_00041984.p1, TCONS_00041974.p1
OG0005436	DROME04381	TCONS_00028208.p1
OG0005437	DROME05038, DROME05039	TCONS_00003880.p1
OG0005440	DROME13146, DROME13143, DROME13144, DROME13145	TCONS_00028756.p1
OG0005441	DROME09657, DROME18854	TCONS_00007260.p1
OG0005442	DROME09304	TCONS_00003784.p1
OG0005445	DROME03875, DROME03876, DROME03874, DROME03872, DROME03873	TCONS_00044979.p1
OG0005446	DROME06564	TCONS_00002283.p1
OG0005448	DROME01872	TCONS_00000351.p1
OG0005449	DROME06889	TCONS_00013903.p1
OG0005450	DROME00371, DROME00369, DROME00370	TCONS_00043254.p1
OG0005451	DROME01979	TCONS_00046006.p1
OG0005452	DROME09371	TCONS_00031692.p1
OG0005455	DROME20906	TCONS_00056817.p1
OG0005456	DROME01162	TCONS_00010453.p1
OG0005457	DROME11164	TCONS_00007933.p1
OG0005461	DROME03211	TCONS_00057275.p1
OG0005462	DROME21497	TCONS_00024136.p1
OG0005464	DROME13050	TCONS_00008361.p1
OG0005465	DROME09126	TCONS_00011014.p1
OG0005466	DROME16377	TCONS_00020837.p1
OG0005468	DROME01889	TCONS_00007603.p1
OG0005469	DROME11630	TCONS_00019786.p1
OG0005470	DROME06057	TCONS_00053193.p1
OG0005471	DROME10379	TCONS_00006666.p1
OG0005472	DROME03320, DROME03319, DROME03325, DROME05720	TCONS_00021846.p1
OG0005474	DROME12946	TCONS_00014044.p1
OG0005475	DROME17508	TCONS_00047440.p1
OG0005476	DROME18593	TCONS_00049597.p1
OG0005477	DROME20889	TCONS_00056269.p1
OG0005479	DROME10657	TCONS_00008945.p1
OG0005481	DROME09611, DROME09612	TCONS_00002153.p1
OG0005482	DROME03827, DROME18948, DROME08539	TCONS_00010208.p1
OG0005483	DROME00871, DROME00870, DROME00872, DROME00869, DROME00873, DROME11042	TCONS_00042471.p1
OG0005484	DROME20358	TCONS_00042361.p1
OG0005486	DROME03539	TCONS_00028610.p1, TCONS_00029484.p1
OG0005487	DROME08183, DROME08182	TCONS_00016597.p1
OG0005488	DROME15752, DROME15753	TCONS_00004875.p1
OG0005489	DROME07861	TCONS_00000093.p2
OG0005490	DROME19466	TCONS_00019474.p1
OG0005491	DROME04711	TCONS_00020365.p1
OG0005492	DROME06578	TCONS_00007708.p1
OG0005493	DROME12922	TCONS_00026820.p1
OG0005494	DROME21649	TCONS_00026543.p1
OG0005495	DROME17019	TCONS_00022213.p1
OG0005497	DROME04924	TCONS_00026884.p1
OG0005498	DROME19676	TCONS_00055471.p1
OG0005499	DROME03401, DROME07297	TCONS_00030823.p1
OG0005500	DROME05919, DROME18022	TCONS_00050935.p1
OG0005502	DROME00912	TCONS_00022528.p1
OG0005503	DROME16857	TCONS_00040005.p1, TCONS_00040021.p1, TCONS_00040027.p1
OG0005504	DROME15054	TCONS_00014155.p1
OG0005505	DROME09144	TCONS_00004976.p1
OG0005506	DROME12679	TCONS_00053959.p1
OG0005508	DROME17492	TCONS_00033192.p1, TCONS_00033178.p1
OG0005509	DROME05301	TCONS_00015892.p1
OG0005510	DROME15194	TCONS_00012297.p1
OG0005511	DROME15312	TCONS_00053818.p1
OG0005512	DROME15424, DROME15423	TCONS_00045124.p1, TCONS_00045123.p1
OG0005513	DROME21296, DROME09467	TCONS_00024778.p1
OG0005514	DROME04631	TCONS_00006472.p1
OG0005516	DROME19606	TCONS_00016387.p1
OG0005517	DROME19919	TCONS_00009348.p1
OG0005518	DROME14670	TCONS_00024747.p1, TCONS_00024658.p1
OG0005519	DROME18312	TCONS_00037566.p1, TCONS_00037573.p1, TCONS_00037574.p1, TCONS_00037567.p1
OG0005521	DROME16855, DROME16854	TCONS_00010065.p1
OG0005524	DROME11985	TCONS_00012295.p1
OG0005525	DROME19467	TCONS_00037517.p1
OG0005527	DROME06165	TCONS_00023389.p1, TCONS_00023355.p1
OG0005528	DROME12253	TCONS_00024703.p1
OG0005529	DROME06637, DROME06638	TCONS_00002011.p1
OG0005531	DROME06302	TCONS_00000104.p1, TCONS_00038720.p1
OG0005533	DROME05452	TCONS_00055786.p1
OG0005535	DROME21244	TCONS_00005512.p1
OG0005536	DROME18846	TCONS_00028964.p1
OG0005537	DROME13170	TCONS_00000523.p1
OG0005538	DROME17495, DROME17493, DROME17494	TCONS_00002924.p1
OG0005539	DROME00462, DROME00460, DROME02960	TCONS_00046527.p1
OG0005541	DROME13352	TCONS_00042322.p1, TCONS_00042268.p1
OG0005543	DROME01740, DROME17862, DROME17863	TCONS_00015790.p1, TCONS_00015789.p1
OG0005546	DROME05705	TCONS_00013869.p1
OG0005550	DROME07358	TCONS_00018900.p1
OG0005551	DROME07232, DROME17410	TCONS_00029247.p1
OG0005553	DROME10357	TCONS_00015682.p1
OG0005554	DROME19929, DROME19930	TCONS_00057016.p1
OG0005556	DROME08193	TCONS_00055187.p1, TCONS_00055156.p1
OG0005558	DROME10652	TCONS_00010378.p1
OG0005559	DROME11663	TCONS_00000429.p1, TCONS_00000428.p1
OG0005560	DROME07606, DROME07948	TCONS_00046570.p1, TCONS_00046598.p1
OG0005561	DROME09536	TCONS_00019642.p1
OG0005562	DROME16835	TCONS_00034798.p1
OG0005563	DROME12068	TCONS_00042835.p1
OG0005565	DROME07683, DROME07684	TCONS_00003116.p1
OG0005566	DROME17778, DROME19582, DROME08765	TCONS_00005551.p1
OG0005569	DROME06020	TCONS_00024188.p1
OG0005570	DROME12597	TCONS_00043776.p1
OG0005572	DROME12985	TCONS_00021333.p1
OG0005573	DROME00274, DROME00275	TCONS_00025374.p1
OG0005574	DROME07973	TCONS_00029427.p1
OG0005575	DROME07769	TCONS_00006379.p1
OG0005576	DROME00716, DROME00717	TCONS_00002051.p1
OG0005577	DROME13949, DROME13950	TCONS_00021748.p1
OG0005578	DROME13162	TCONS_00034484.p1
OG0005580	DROME06425	TCONS_00037773.p1
OG0005581	DROME15143	TCONS_00006469.p1
OG0005582	DROME17006	TCONS_00011142.p1
OG0005587	DROME13836	TCONS_00029059.p1
OG0005588	DROME02584	TCONS_00020036.p1
OG0005589	DROME13235	TCONS_00020037.p1
OG0005590	DROME20583	TCONS_00002648.p1
OG0005592	DROME20112	TCONS_00008222.p1
OG0005594	DROME19266	TCONS_00044927.p1
OG0005595	DROME10967	TCONS_00026634.p1
OG0005596	DROME08093, DROME06032	TCONS_00005400.p1
OG0005597	DROME01657	TCONS_00021833.p1
OG0005598	DROME14004	TCONS_00022722.p1
OG0005599	DROME21243	TCONS_00049658.p1
OG0005603	DROME13173, DROME13174, DROME13175	TCONS_00026295.p1
OG0005604	DROME06435	TCONS_00025624.p1
OG0005605	DROME13674	TCONS_00030162.p1
OG0005607	DROME16439, DROME16438	TCONS_00051822.p1
OG0005609	DROME05252, DROME05251	TCONS_00018910.p1
OG0005610	DROME17081, DROME17082	TCONS_00042132.p1
OG0005611	DROME09603, DROME09604	TCONS_00013477.p1
OG0005613	DROME01648	TCONS_00011077.p1
OG0005614	DROME18745	TCONS_00009576.p1
OG0005615	DROME05560	TCONS_00037253.p1
OG0005616	DROME12151	TCONS_00008904.p1
OG0005618	DROME05739	TCONS_00053377.p1
OG0005619	DROME08173	TCONS_00050115.p1
OG0005620	DROME18122, DROME18121, DROME18124, DROME18123	TCONS_00048633.p1
OG0005622	DROME01204	TCONS_00010712.p1
OG0005623	DROME00550	TCONS_00011578.p1
OG0005624	DROME03085	TCONS_00048641.p1
OG0005625	DROME16840	TCONS_00025908.p1
OG0005626	DROME01163, DROME01164	TCONS_00004594.p1
OG0005627	DROME05020	TCONS_00033778.p1
OG0005628	DROME08416	TCONS_00019864.p1
OG0005629	DROME11049	TCONS_00051525.p1
OG0005631	DROME17841	TCONS_00020260.p1
OG0005632	DROME10651	TCONS_00010518.p1
OG0005633	DROME17761	TCONS_00009714.p1
OG0005634	DROME21460	TCONS_00014995.p1
OG0005636	DROME08136	TCONS_00035937.p1
OG0005637	DROME21544	TCONS_00015838.p1
OG0005639	DROME06385	TCONS_00041657.p1
OG0005640	DROME13728	TCONS_00010500.p1
OG0005642	DROME03379	TCONS_00048351.p1
OG0005644	DROME06427	TCONS_00006355.p1, TCONS_00006353.p1
OG0005645	DROME18577	TCONS_00034156.p1
OG0005646	DROME16294	TCONS_00057313.p1, TCONS_00055987.p1
OG0005648	DROME03181, DROME03182	TCONS_00051999.p1
OG0005649	DROME10772	TCONS_00001806.p1
OG0005652	DROME06700	TCONS_00047231.p1
OG0005655	DROME06091	TCONS_00045730.p1
OG0005656	DROME07968	TCONS_00026714.p1
OG0005660	DROME15890, DROME15891	TCONS_00005768.p1
OG0005661	DROME08445, DROME08446	TCONS_00051388.p1
OG0005665	DROME09179	TCONS_00028488.p1
OG0005668	DROME04352, DROME04353	TCONS_00046262.p1, TCONS_00046263.p1, TCONS_00057030.p1, TCONS_00057027.p1, TCONS_00055235.p1, TCONS_00055237.p1, TCONS_00055241.p1, TCONS_00055236.p1
OG0005681	DROME00945	TCONS_00022231.p1
OG0005685	DROME08832	TCONS_00017259.p1
OG0005690	DROME04761	TCONS_00029826.p1
OG0005692	DROME13230	TCONS_00002928.p1
OG0005694	DROME13864, DROME13863	TCONS_00029769.p1
OG0005696	DROME11286	TCONS_00044265.p1
OG0005697	DROME17682	TCONS_00032522.p1, TCONS_00032521.p1, TCONS_00032519.p1
OG0005698	DROME09665	TCONS_00052084.p1
OG0005700	DROME09873	TCONS_00043171.p1
OG0005702	DROME10890	TCONS_00043976.p1
OG0005703	DROME19473	TCONS_00012845.p1
OG0005704	DROME03784, DROME03785	TCONS_00000181.p1
OG0005707	DROME15744, DROME15745	TCONS_00028279.p1
OG0005708	DROME14710	TCONS_00016797.p1
OG0005710	DROME07052	TCONS_00054323.p1
OG0005712	DROME16333, DROME16334	TCONS_00056552.p1
OG0005714	DROME20712, DROME20711, DROME20713	TCONS_00021736.p1
OG0005715	DROME18763, DROME18764, DROME18762	TCONS_00019068.p1
OG0005717	DROME06471	TCONS_00053558.p1
OG0005718	DROME16901, DROME15117, DROME15116, DROME13404	TCONS_00030255.p1, TCONS_00030264.p1
OG0005719	DROME19860	TCONS_00050798.p1
OG0005721	DROME00178	TCONS_00016855.p1
OG0005723	DROME17035	TCONS_00049778.p1
OG0005724	DROME03509, DROME03507	TCONS_00026773.p1
OG0005725	DROME09268	TCONS_00012647.p1
OG0005726	DROME08962	TCONS_00007024.p1
OG0005727	DROME20877	TCONS_00004695.p1
OG0005728	DROME04547	TCONS_00009031.p1, TCONS_00009026.p1
OG0005729	DROME00800	TCONS_00001538.p1
OG0005731	DROME03369	TCONS_00013005.p1
OG0005732	DROME03588	TCONS_00012552.p1
OG0005733	DROME14541, DROME14542, DROME10332	TCONS_00030943.p1
OG0005734	DROME21588, DROME04119	TCONS_00050791.p1
OG0005735	DROME09661, DROME09662, DROME09660	TCONS_00015771.p1
OG0005737	DROME06704	TCONS_00004465.p1
OG0005738	DROME09090, DROME09091, DROME09093, DROME09092	TCONS_00020840.p1
OG0005740	DROME12219, DROME12220	TCONS_00012359.p1
OG0005741	DROME10077	TCONS_00055537.p1
OG0005742	DROME15851	TCONS_00056025.p1
OG0005744	DROME21042, DROME21041, DROME13505	TCONS_00003105.p1
OG0005746	DROME19187	TCONS_00041938.p1
OG0005747	DROME12400	TCONS_00051365.p1
OG0005748	DROME17506	TCONS_00051908.p1
OG0005749	DROME00192	TCONS_00024069.p1
OG0005750	DROME14187	TCONS_00041604.p1
OG0005751	DROME11468	TCONS_00009516.p1, TCONS_00009515.p1
OG0005752	DROME20074	TCONS_00029063.p1
OG0005755	DROME09852	TCONS_00019766.p1
OG0005758	DROME02962	TCONS_00022868.p1
OG0005759	DROME06016	TCONS_00014313.p1
OG0005760	DROME05727, DROME05728, DROME05730, DROME05729	TCONS_00050569.p1
OG0005761	DROME18137, DROME18138	TCONS_00006287.p1
OG0005762	DROME15581	TCONS_00021800.p1
OG0005764	DROME08532	TCONS_00034956.p1
OG0005765	DROME14596	TCONS_00027514.p1
OG0005766	DROME09826, DROME09825, DROME09827	TCONS_00050262.p1
OG0005769	DROME03529, DROME03528	TCONS_00014902.p1
OG0005770	DROME01271, DROME01270	TCONS_00008451.p1
OG0005771	DROME11559	TCONS_00028058.p1
OG0005772	DROME11383	TCONS_00049666.p1
OG0005774	DROME03197	TCONS_00055473.p1
OG0005775	DROME14248, DROME03634	TCONS_00012663.p1
OG0005776	DROME05892	TCONS_00013319.p1
OG0005777	DROME12481	TCONS_00001685.p1
OG0005778	DROME21770, DROME21769, DROME21768, DROME21767	TCONS_00010734.p1
OG0005779	DROME08845	TCONS_00014341.p1
OG0005783	DROME16358	TCONS_00027659.p1, TCONS_00041557.p1
OG0005784	DROME20576	TCONS_00027675.p1
OG0005787	DROME16644, DROME18583	TCONS_00019348.p1
OG0005788	DROME01890	TCONS_00016729.p1
OG0005789	DROME02052	TCONS_00019826.p1
OG0005790	DROME02319	TCONS_00011402.p1
OG0005791	DROME09196, DROME09195	TCONS_00054233.p1
OG0005792	DROME04031	TCONS_00011438.p1
OG0005793	DROME13741	TCONS_00014942.p1
OG0005794	DROME20570	TCONS_00057204.p1
OG0005795	DROME00921	TCONS_00021494.p1
OG0005796	DROME21579	TCONS_00030821.p1
OG0005797	DROME13677	TCONS_00026070.p1
OG0005798	DROME00436	TCONS_00047967.p1
OG0005799	DROME17772	TCONS_00011261.p1
OG0005800	DROME14692	TCONS_00019981.p1
OG0005802	DROME18658	TCONS_00019410.p1
OG0005803	DROME06804	TCONS_00012639.p1
OG0005805	DROME18523	TCONS_00005191.p1
OG0005807	DROME15016	TCONS_00001178.p1, TCONS_00001189.p1
OG0005808	DROME15577	TCONS_00017297.p1
OG0005811	DROME15005, DROME15004	TCONS_00009570.p1, TCONS_00009572.p1
OG0005812	DROME17684	TCONS_00011432.p1
OG0005813	DROME18740, DROME18739, DROME08278	TCONS_00005548.p1
OG0005815	DROME17829	TCONS_00006289.p1
OG0005817	DROME00446	TCONS_00027856.p1
OG0005818	DROME21049	TCONS_00047290.p1
OG0005819	DROME10881	TCONS_00052890.p1
OG0005821	DROME18765	TCONS_00040402.p1
OG0005822	DROME00384	TCONS_00009664.p1
OG0005823	DROME16943	TCONS_00004827.p1, TCONS_00004846.p1
OG0005824	DROME14993	TCONS_00028408.p1
OG0005827	DROME03179	TCONS_00010194.p1
OG0005829	DROME17916, DROME17917, DROME17918	TCONS_00001313.p1
OG0005830	DROME09394	TCONS_00004282.p1
OG0005831	DROME02056	TCONS_00014142.p1
OG0005832	DROME03903	TCONS_00008152.p1
OG0005833	DROME14025	TCONS_00052485.p1
OG0005835	DROME10113	TCONS_00002870.p1
OG0005836	DROME02540	TCONS_00027693.p1
OG0005837	DROME19685	TCONS_00052495.p1
OG0005840	DROME12810, DROME12811	TCONS_00017788.p1
OG0005842	DROME03001	TCONS_00045265.p1
OG0005843	DROME07738	TCONS_00016897.p1
OG0005845	DROME12524	TCONS_00047948.p1
OG0005846	DROME18114	TCONS_00011295.p1, TCONS_00011272.p1
OG0005847	DROME12864	TCONS_00011973.p1, TCONS_00011971.p1
OG0005848	DROME17120	TCONS_00056060.p1
OG0005849	DROME15063, DROME15062	TCONS_00055775.p1
OG0005850	DROME15741, DROME15742	TCONS_00056153.p1
OG0005851	DROME06389, DROME06388	TCONS_00054291.p1
OG0005853	DROME18489, DROME18488	TCONS_00019388.p1, TCONS_00003487.p1
