Orthogroup	MOUSE	APOSC_ok
OG0005251	MOUSE52134, MOUSE52132, MOUSE52133	APOSC_02584
OG0005252	MOUSE20976, MOUSE20975	APOSC_19744
OG0005253	MOUSE03197	APOSC_27501
OG0005254	MOUSE05935, MOUSE05936, MOUSE05934	APOSC_19056
OG0005255	MOUSE35890, MOUSE35889	APOSC_05290
OG0005256	MOUSE14365, MOUSE55161	APOSC_17187, APOSC_17188
OG0005257	MOUSE31617	APOSC_14047
OG0005258	MOUSE40633, MOUSE40634, MOUSE40635, MOUSE40637	APOSC_18260
OG0005259	MOUSE40641, MOUSE24933, MOUSE24932	APOSC_17384
OG0005260	MOUSE27103, MOUSE27102	APOSC_03100, APOSC_03101
OG0005261	MOUSE21672	APOSC_05476
OG0005262	MOUSE34801, MOUSE34800, MOUSE34802, MOUSE34803	APOSC_23044
OG0005263	MOUSE06494	APOSC_28858, APOSC_28859
OG0005264	MOUSE35185, MOUSE35187, MOUSE35184	APOSC_21606
OG0005265	MOUSE18510, MOUSE18511	APOSC_21740
OG0005266	MOUSE15169	APOSC_03872
OG0005267	MOUSE32627, MOUSE02945	APOSC_21073
OG0005268	MOUSE27268, MOUSE27267	APOSC_08152
OG0005269	MOUSE40627	APOSC_17989
OG0005270	MOUSE20321, MOUSE20322	APOSC_04302
OG0005271	MOUSE49904, MOUSE49905	APOSC_11306, APOSC_01047
OG0005272	MOUSE02367, MOUSE02366, MOUSE02368	APOSC_20560
OG0005273	MOUSE54103, MOUSE54104	APOSC_26791, APOSC_17309
OG0005274	MOUSE07832, MOUSE07833	APOSC_19467
OG0005275	MOUSE52516	APOSC_26865
OG0005276	MOUSE35730, MOUSE35731	APOSC_24211, APOSC_24210, APOSC_28713, APOSC_24209, APOSC_04404
OG0005277	MOUSE07675, MOUSE07676, MOUSE07674	APOSC_00848
OG0005278	MOUSE44577, MOUSE44572, MOUSE44576, MOUSE44571, MOUSE44574, MOUSE44569, MOUSE44570	APOSC_26566
OG0005279	MOUSE49425	APOSC_15390
OG0005281	MOUSE19612, MOUSE36000	APOSC_10918
OG0005282	MOUSE09779, MOUSE09776, MOUSE09777, MOUSE09778, MOUSE09775, MOUSE09772, MOUSE09774, MOUSE09773, MOUSE09771, MOUSE09780	APOSC_13327
OG0005283	MOUSE29132, MOUSE29130, MOUSE29133, MOUSE29131, MOUSE21729, MOUSE21728	APOSC_20765
OG0005284	MOUSE34220, MOUSE50132, MOUSE34218, MOUSE34219, MOUSE50131, MOUSE50130	APOSC_17918
OG0005285	MOUSE02740	APOSC_00649
OG0005286	MOUSE54594	APOSC_10965
OG0005287	MOUSE30697	APOSC_09794
OG0005288	MOUSE00252, MOUSE00253	APOSC_12365
OG0005289	MOUSE42519, MOUSE42518, MOUSE42517	APOSC_00709, APOSC_14321
OG0005290	MOUSE33153, MOUSE33150, MOUSE33154, MOUSE33151, MOUSE33152	APOSC_26456, APOSC_26457
OG0005291	MOUSE53018, MOUSE53021, MOUSE53019, MOUSE53020, MOUSE53022	APOSC_22752
OG0005292	MOUSE22490, MOUSE22489, MOUSE22488	APOSC_15515
OG0005293	MOUSE29999	APOSC_19487
OG0005294	MOUSE13188	APOSC_10411
OG0005295	MOUSE11813, MOUSE11812	APOSC_10487
OG0005297	MOUSE22447, MOUSE22449, MOUSE22448, MOUSE22446	APOSC_08638
OG0005298	MOUSE19943, MOUSE19944	APOSC_28447
OG0005299	MOUSE49600	APOSC_07146
OG0005300	MOUSE35434, MOUSE35433	APOSC_06284
OG0005301	MOUSE01070, MOUSE01069	APOSC_10500
OG0005302	MOUSE51378, MOUSE51379, MOUSE48035	APOSC_06309
OG0005303	MOUSE01848, MOUSE01849, MOUSE01847, MOUSE01850, MOUSE01851	APOSC_26348
OG0005304	MOUSE25707	APOSC_12735
OG0005305	MOUSE28834, MOUSE28835, MOUSE28836	APOSC_19827
OG0005307	MOUSE09281, MOUSE09284, MOUSE09280	APOSC_22209, APOSC_22208
OG0005309	MOUSE40578, MOUSE40579, MOUSE40577	APOSC_13912
OG0005310	MOUSE03383, MOUSE03382, MOUSE14123	APOSC_08001
OG0005312	MOUSE40791	APOSC_18279
OG0005313	MOUSE22055, MOUSE11214	APOSC_11639
OG0005314	MOUSE01281	APOSC_00909
OG0005315	MOUSE31252, MOUSE31250, MOUSE31251	APOSC_01239, APOSC_14458
OG0005316	MOUSE13898	APOSC_02719
OG0005317	MOUSE53670, MOUSE53669	APOSC_06639, APOSC_10096
OG0005318	MOUSE47296, MOUSE47294	APOSC_15034
OG0005319	MOUSE21705	APOSC_01868, APOSC_01867
OG0005321	MOUSE03028, MOUSE03027, MOUSE03030, MOUSE03029, MOUSE03031	APOSC_28111
OG0005322	MOUSE05344, MOUSE05345, MOUSE05343	APOSC_22385
OG0005323	MOUSE09668, MOUSE09665, MOUSE09667, MOUSE09663	APOSC_15229
OG0005324	MOUSE31771, MOUSE31768, MOUSE31769, MOUSE31767, MOUSE31766	APOSC_25734
OG0005325	MOUSE38446, MOUSE38445, MOUSE18230	APOSC_14994
OG0005326	MOUSE45049, MOUSE45050, MOUSE09274	APOSC_16865, APOSC_16866
OG0005327	MOUSE33291, MOUSE33292	APOSC_16260
OG0005328	MOUSE14450	APOSC_27286
OG0005329	MOUSE24676, MOUSE24677	APOSC_23238
OG0005359	MOUSE35454, MOUSE35456	APOSC_15626, APOSC_15627
OG0005360	MOUSE44906	APOSC_11549
OG0005361	MOUSE51949, MOUSE51948, MOUSE51947	APOSC_24341
OG0005362	MOUSE06885, MOUSE06884, MOUSE06883, MOUSE06887, MOUSE06886	APOSC_05386
OG0005364	MOUSE43090	APOSC_06355
OG0005365	MOUSE31436	APOSC_23013
OG0005366	MOUSE20326	APOSC_18159, APOSC_18158
OG0005367	MOUSE16691, MOUSE16683, MOUSE16689, MOUSE16690, MOUSE16681, MOUSE16682, MOUSE16688, MOUSE16684, MOUSE16687, MOUSE16685, MOUSE16686	APOSC_14657
OG0005368	MOUSE09186, MOUSE09187, MOUSE09185	APOSC_25453, APOSC_26558
OG0005370	MOUSE29200, MOUSE29198, MOUSE29199, MOUSE29201	APOSC_19516
OG0005371	MOUSE10177, MOUSE10180, MOUSE10178, MOUSE10179, MOUSE10176	APOSC_04544
OG0005372	MOUSE25098, MOUSE25095, MOUSE25094	APOSC_06206
OG0005373	MOUSE46144	APOSC_12500
OG0005374	MOUSE00584	APOSC_13436
OG0005375	MOUSE05777, MOUSE05776	APOSC_15874
OG0005376	MOUSE35523, MOUSE35524	APOSC_23527
OG0005377	MOUSE04976, MOUSE15208	APOSC_01331
OG0005378	MOUSE37487	APOSC_25053
OG0005379	MOUSE00599, MOUSE14983, MOUSE00600	APOSC_12666
OG0005380	MOUSE06963, MOUSE06962, MOUSE06965, MOUSE06966, MOUSE06964, MOUSE06961, MOUSE06960	APOSC_08215, APOSC_28651
OG0005383	MOUSE08506	APOSC_18635
OG0005384	MOUSE21641, MOUSE21642, MOUSE21640	APOSC_09845
OG0005385	MOUSE04467, MOUSE04465, MOUSE04464	APOSC_27204
OG0005386	MOUSE48147	APOSC_20621
OG0005387	MOUSE00005	APOSC_02972, APOSC_17617
OG0005388	MOUSE01450	APOSC_04968, APOSC_04967
OG0005389	MOUSE54799, MOUSE54800, MOUSE24471, MOUSE24473	APOSC_04842
OG0005390	MOUSE33726, MOUSE33725	APOSC_26686
OG0005391	MOUSE49083, MOUSE49081	APOSC_08891
OG0005393	MOUSE53410, MOUSE53409, MOUSE53408	APOSC_02481
OG0005394	MOUSE53404, MOUSE53403	APOSC_20423
OG0005395	MOUSE15107, MOUSE15111, MOUSE15110, MOUSE15109	APOSC_01572, APOSC_01573
OG0005396	MOUSE54498	APOSC_19850
OG0005397	MOUSE28652, MOUSE28651, MOUSE13413, MOUSE13414	APOSC_10331
OG0005398	MOUSE26345	APOSC_11119
OG0005399	MOUSE04146, MOUSE04143, MOUSE04141, MOUSE04145, MOUSE04144, MOUSE04142	APOSC_00331
OG0005400	MOUSE12575, MOUSE12573, MOUSE12576, MOUSE12574	APOSC_12333
OG0005401	MOUSE04907, MOUSE04908, MOUSE04912, MOUSE04909, MOUSE04910	APOSC_20225, APOSC_20223, APOSC_20224
OG0005402	MOUSE29924	APOSC_05157
OG0005403	MOUSE51966, MOUSE51969, MOUSE51967	APOSC_22572
OG0005405	MOUSE32501, MOUSE32502, MOUSE32498, MOUSE32500, MOUSE32499, MOUSE32497	APOSC_00614
OG0005406	MOUSE51011	APOSC_01761
OG0005407	MOUSE21179, MOUSE40392	APOSC_00555
OG0005408	MOUSE36083, MOUSE36082, MOUSE36079, MOUSE36084, MOUSE36080, MOUSE36078, MOUSE36077	APOSC_12533
OG0005409	MOUSE49463	APOSC_19973
OG0005410	MOUSE13942, MOUSE13940	APOSC_21052
OG0005412	MOUSE22201, MOUSE22202	APOSC_24830
OG0005413	MOUSE51736	APOSC_00881
OG0005414	MOUSE06397, MOUSE06398, MOUSE06394, MOUSE06396, MOUSE06395	APOSC_19790
OG0005415	MOUSE51304	APOSC_10902
OG0005416	MOUSE16644, MOUSE16643, MOUSE16645, MOUSE16642	APOSC_00108, APOSC_00109
OG0005417	MOUSE16971	APOSC_26063
OG0005418	MOUSE26412, MOUSE26409, MOUSE26407, MOUSE26410, MOUSE26411, MOUSE26408	APOSC_16714
OG0005419	MOUSE23488, MOUSE23490, MOUSE23489	APOSC_25809
OG0005420	MOUSE25661, MOUSE48852, MOUSE23865	APOSC_07898
OG0005421	MOUSE44783	APOSC_11706, APOSC_21357
OG0005422	MOUSE28074	APOSC_15411
OG0005423	MOUSE29748, MOUSE54002	APOSC_19064
OG0005424	MOUSE02187, MOUSE02184, MOUSE02185, MOUSE02183, MOUSE02182, MOUSE02186	APOSC_10535
OG0005425	MOUSE14448, MOUSE16731, MOUSE14445, MOUSE14446, MOUSE14447	APOSC_04615
OG0005427	MOUSE05856, MOUSE05855, MOUSE05857, MOUSE05854	APOSC_02382
OG0005428	MOUSE27863, MOUSE14543, MOUSE14544	APOSC_19498
OG0005429	MOUSE24884, MOUSE24886, MOUSE24885, MOUSE24882, MOUSE24883	APOSC_06327
OG0005430	MOUSE49705, MOUSE49703, MOUSE49704	APOSC_00253, APOSC_02038, APOSC_17625, APOSC_17624
OG0005432	MOUSE04489, MOUSE04490	APOSC_00828, APOSC_00829
OG0005433	MOUSE19851, MOUSE19850	APOSC_02868, APOSC_19406
OG0005434	MOUSE39468, MOUSE39469	APOSC_05369
OG0005435	MOUSE22613, MOUSE22615, MOUSE22617, MOUSE22614	APOSC_05679
OG0005436	MOUSE10132, MOUSE10131, MOUSE10130, MOUSE10133	APOSC_12964
OG0005437	MOUSE20089	APOSC_22987
OG0005438	MOUSE24213, MOUSE24212	APOSC_25592, APOSC_14497
OG0005439	MOUSE00421, MOUSE00420	APOSC_07393
OG0005440	MOUSE48410	APOSC_14558
OG0005441	MOUSE53368, MOUSE53367	APOSC_26150, APOSC_26149
OG0005442	MOUSE14655, MOUSE14656	APOSC_29096
OG0005443	MOUSE49928, MOUSE49929	APOSC_28451
OG0005444	MOUSE29378	APOSC_21406
OG0005445	MOUSE13615	APOSC_15586
OG0005446	MOUSE16646	APOSC_24089
OG0005447	MOUSE51234, MOUSE51233, MOUSE51236, MOUSE51235	APOSC_15145, APOSC_15144
OG0005448	MOUSE39998	APOSC_13808
OG0005449	MOUSE06113, MOUSE06112, MOUSE06111	APOSC_13711
OG0005450	MOUSE54001, MOUSE54000	APOSC_21498
OG0005451	MOUSE18945, MOUSE18944	APOSC_17133
OG0005452	MOUSE27679	APOSC_20510
OG0005453	MOUSE03202, MOUSE03201, MOUSE03203	APOSC_20620
OG0005454	MOUSE44988	APOSC_07340
OG0005455	MOUSE35506	APOSC_02718
OG0005456	MOUSE07843, MOUSE07842, MOUSE07844, MOUSE07841, MOUSE24750, MOUSE24751	APOSC_26020
OG0005457	MOUSE43714, MOUSE43713	APOSC_08568
OG0005458	MOUSE35198, MOUSE35199	APOSC_25002
OG0005459	MOUSE02028	APOSC_24084
OG0005460	MOUSE15728, MOUSE15729, MOUSE13352	APOSC_00537
OG0005461	MOUSE05389, MOUSE05390, MOUSE05386, MOUSE05387, MOUSE05388	APOSC_17183
OG0005462	MOUSE44100, MOUSE44105, MOUSE44103, MOUSE44104, MOUSE44102, MOUSE44101	APOSC_08871
OG0005463	MOUSE51677, MOUSE51678, MOUSE51676	APOSC_08021
OG0005464	MOUSE12439, MOUSE12440	APOSC_13285
OG0005465	MOUSE07328, MOUSE07326	APOSC_13790
OG0005466	MOUSE14835, MOUSE14831, MOUSE14832, MOUSE14834, MOUSE14833, MOUSE14830	APOSC_21409
OG0005467	MOUSE08681, MOUSE08679, MOUSE08676, MOUSE08680	APOSC_21888
OG0005468	MOUSE11929, MOUSE11932, MOUSE11931, MOUSE11930, MOUSE11934	APOSC_14025
OG0005469	MOUSE11875, MOUSE11877, MOUSE11874, MOUSE11876, MOUSE11878	APOSC_12047
OG0005470	MOUSE40247, MOUSE40245	APOSC_25929, APOSC_25928
OG0005471	MOUSE38010, MOUSE38012, MOUSE38011	APOSC_09020, APOSC_09021
OG0005472	MOUSE52408, MOUSE52407, MOUSE52409	APOSC_04578, APOSC_04577
OG0005474	MOUSE38514, MOUSE38512, MOUSE38513, MOUSE38511	APOSC_18607
OG0005475	MOUSE09122, MOUSE54371	APOSC_27416
OG0005476	MOUSE14381	APOSC_27342
OG0005478	MOUSE28385, MOUSE28386	APOSC_02995
OG0005479	MOUSE49275, MOUSE49276	APOSC_15360
OG0005480	MOUSE47059	APOSC_13897
OG0005481	MOUSE54691	APOSC_07097
OG0005482	MOUSE43262	APOSC_10124
OG0005483	MOUSE44492	APOSC_15431
OG0005484	MOUSE30087, MOUSE30085, MOUSE30086	APOSC_28256
OG0005486	MOUSE13257	APOSC_12133, APOSC_12134
OG0005487	MOUSE21952, MOUSE21953	APOSC_20299
OG0005488	MOUSE37662, MOUSE37664	APOSC_28867
OG0005489	MOUSE05308	APOSC_06641
OG0005490	MOUSE23375, MOUSE23376	APOSC_05837
OG0005491	MOUSE19804	APOSC_15327
OG0005492	MOUSE32053, MOUSE32054	APOSC_12319
OG0005493	MOUSE40219, MOUSE40218, MOUSE40221, MOUSE40220	APOSC_17244
OG0005494	MOUSE42636, MOUSE42637	APOSC_05152
OG0005497	MOUSE21194, MOUSE21193, MOUSE21191, MOUSE21192, MOUSE21195, MOUSE21189	APOSC_09761, APOSC_09760
OG0005498	MOUSE32600, MOUSE32601	APOSC_27536
OG0005499	MOUSE27960, MOUSE20454	APOSC_09979
OG0005500	MOUSE34905, MOUSE34906, MOUSE34907, MOUSE34909, MOUSE34908	APOSC_12881
OG0005501	MOUSE10050, MOUSE10052, MOUSE10053, MOUSE10049, MOUSE10051	APOSC_28183
OG0005502	MOUSE29853	APOSC_09563
OG0005503	MOUSE24292, MOUSE24291	APOSC_02386
OG0005504	MOUSE43308, MOUSE43307	APOSC_08715
OG0005505	MOUSE48206, MOUSE48207	APOSC_24911
OG0005506	MOUSE20839, MOUSE20836, MOUSE20838, MOUSE20840, MOUSE20837	APOSC_00816, APOSC_00815, APOSC_00814
OG0005507	MOUSE37077, MOUSE37076	APOSC_04300
OG0005508	MOUSE53116, MOUSE53117	APOSC_13240
OG0005509	MOUSE13938	APOSC_18477
OG0005510	MOUSE06251, MOUSE06248	APOSC_18070, APOSC_25067
OG0005511	MOUSE33545, MOUSE33546, MOUSE33547, MOUSE33548, MOUSE33550, MOUSE33549	APOSC_12481
OG0005512	MOUSE24141, MOUSE24139, MOUSE24140, MOUSE21957	APOSC_06251, APOSC_06252
OG0005513	MOUSE14312, MOUSE14311	APOSC_03880
OG0005514	MOUSE25586	APOSC_06981
OG0005516	MOUSE25274, MOUSE25272	APOSC_28579
OG0005517	MOUSE09169, MOUSE09168, MOUSE09170, MOUSE09167	APOSC_11062, APOSC_12196
OG0005518	MOUSE20492	APOSC_20365
OG0005519	MOUSE26983, MOUSE26981, MOUSE26982	APOSC_05143
OG0005520	MOUSE14531, MOUSE14532	APOSC_02498
OG0005521	MOUSE42821, MOUSE42817, MOUSE42820, MOUSE42818, MOUSE42819	APOSC_04396
OG0005523	MOUSE31328, MOUSE31330, MOUSE31329	APOSC_21882
OG0005524	MOUSE55181, MOUSE03806, MOUSE53499	APOSC_24851
OG0005525	MOUSE21158, MOUSE21161, MOUSE21157, MOUSE21159, MOUSE21162	APOSC_05492
OG0005527	MOUSE14339	APOSC_07570
OG0005528	MOUSE47013, MOUSE47014, MOUSE47011, MOUSE47012	APOSC_19337
OG0005529	MOUSE14359, MOUSE14360	APOSC_18681
OG0005531	MOUSE39214, MOUSE39216, MOUSE39215	APOSC_24677, APOSC_00674
OG0005532	MOUSE24724, MOUSE24720, MOUSE24722, MOUSE24721	APOSC_09917
OG0005533	MOUSE01776	APOSC_09307
OG0005534	MOUSE01291, MOUSE01290, MOUSE01286, MOUSE01289, MOUSE01285	APOSC_06858
OG0005535	MOUSE38037, MOUSE38038, MOUSE38036	APOSC_29103
OG0005536	MOUSE20739	APOSC_10824
OG0005537	MOUSE33891	APOSC_00609
OG0005538	MOUSE05391	APOSC_28954
OG0005539	MOUSE33970	APOSC_07113
OG0005540	MOUSE10000	APOSC_21989
OG0005541	MOUSE33972	APOSC_28861
OG0005542	MOUSE46620	APOSC_00778
OG0005543	MOUSE25342	APOSC_24847
OG0005544	MOUSE05623, MOUSE05629, MOUSE05630, MOUSE05624, MOUSE05625, MOUSE05621, MOUSE05626	APOSC_08560
OG0005545	MOUSE10209	APOSC_03692
OG0005546	MOUSE06083, MOUSE46088	APOSC_21439
OG0005548	MOUSE11472, MOUSE36901, MOUSE36899, MOUSE36900	APOSC_16873
OG0005550	MOUSE12383, MOUSE12377	APOSC_01954
OG0005551	MOUSE05208, MOUSE05209	APOSC_12730, APOSC_12729
OG0005553	MOUSE26003, MOUSE26002	APOSC_28171
OG0005554	MOUSE49618, MOUSE49617, MOUSE49619	APOSC_24518
OG0005555	MOUSE01742, MOUSE01740, MOUSE11306	APOSC_01135, APOSC_01136
OG0005556	MOUSE25868, MOUSE18602	APOSC_10450, APOSC_11770, APOSC_14425, APOSC_04868
OG0005557	MOUSE37215, MOUSE37214	APOSC_03714
OG0005558	MOUSE07879, MOUSE07880, MOUSE20295	APOSC_22802
OG0005559	MOUSE34043	APOSC_11473
OG0005560	MOUSE28924, MOUSE28923	APOSC_17985
OG0005561	MOUSE28894, MOUSE28893, MOUSE28897, MOUSE28896, MOUSE28895	APOSC_16153, APOSC_16154
OG0005562	MOUSE51157, MOUSE51155	APOSC_08357, APOSC_08358
OG0005563	MOUSE47511, MOUSE47513, MOUSE47514	APOSC_28144
OG0005564	MOUSE25642, MOUSE25641, MOUSE25643	APOSC_20209
OG0005565	MOUSE05505, MOUSE05506	APOSC_14885
OG0005566	MOUSE37713, MOUSE37712	APOSC_19603
OG0005568	MOUSE39017, MOUSE39016	APOSC_19986
OG0005569	MOUSE44374, MOUSE44376	APOSC_20016
OG0005570	MOUSE47749, MOUSE47748, MOUSE47750	APOSC_06764
OG0005572	MOUSE20849, MOUSE13095	APOSC_17569
OG0005573	MOUSE44349, MOUSE44350	APOSC_01745
OG0005574	MOUSE52201, MOUSE52202, MOUSE52191, MOUSE52192	APOSC_08231
OG0005575	MOUSE52074, MOUSE52073	APOSC_09207
OG0005575	MOUSE52075	APOSC_24505
OG0005576	MOUSE16000, MOUSE16001	APOSC_03163
OG0005577	MOUSE15605, MOUSE34486	APOSC_26521
OG0005578	MOUSE43531, MOUSE43532	APOSC_24175
OG0005580	MOUSE18394	APOSC_22347
OG0005581	MOUSE19984	APOSC_01266
OG0005582	MOUSE07215, MOUSE07214, MOUSE07213	APOSC_18669
OG0005583	MOUSE19508, MOUSE51774	APOSC_01842
OG0005584	MOUSE19860, MOUSE19802	APOSC_21383
OG0005586	MOUSE09406, MOUSE30388, MOUSE30387, MOUSE48931	APOSC_22411
OG0005587	MOUSE27572, MOUSE27570, MOUSE27569, MOUSE27571	APOSC_17320
OG0005588	MOUSE25038, MOUSE25037	APOSC_09400, APOSC_09401
OG0005589	MOUSE26423, MOUSE26422	APOSC_03104
OG0005590	MOUSE47493	APOSC_24905
OG0005591	MOUSE00695	APOSC_25725
OG0005592	MOUSE48603, MOUSE48604, MOUSE48602, MOUSE48605	APOSC_23739
OG0005593	MOUSE12514, MOUSE12513	APOSC_14995
OG0005594	MOUSE13391, MOUSE13390	APOSC_05460
OG0005595	MOUSE52151, MOUSE52150	APOSC_18442
OG0005596	MOUSE38186, MOUSE38185, MOUSE38187	APOSC_02442, APOSC_02441
OG0005597	MOUSE22035	APOSC_10722
OG0005598	MOUSE51444	APOSC_21335
OG0005599	MOUSE52649, MOUSE52648	APOSC_10884
OG0005600	MOUSE55114, MOUSE55109, MOUSE55110, MOUSE55113, MOUSE55111, MOUSE55112	APOSC_04102
OG0005601	MOUSE51597, MOUSE51599, MOUSE51600, MOUSE51598, MOUSE51601	APOSC_08830
OG0005602	MOUSE11673, MOUSE11671, MOUSE11672, MOUSE11674, MOUSE11675, MOUSE11670, MOUSE11669	APOSC_23065, APOSC_23064
OG0005603	MOUSE36209, MOUSE36211	APOSC_25874
OG0005604	MOUSE21905, MOUSE21907, MOUSE21908, MOUSE21906	APOSC_28715
OG0005605	MOUSE36876, MOUSE36877	APOSC_26356
OG0005606	MOUSE13143, MOUSE13142, MOUSE13140, MOUSE13144, MOUSE13141	APOSC_20708, APOSC_28857
OG0005607	MOUSE54462, MOUSE00215	APOSC_00434
OG0005608	MOUSE07551, MOUSE07553	APOSC_07942
OG0005609	MOUSE51555	APOSC_07013
OG0005610	MOUSE54699	APOSC_18623
OG0005611	MOUSE03796, MOUSE03797, MOUSE03795	APOSC_23394
OG0005612	MOUSE07615	APOSC_08907
OG0005613	MOUSE03012	APOSC_22849
OG0005614	MOUSE08201, MOUSE08202, MOUSE08200, MOUSE08199	APOSC_17688
OG0005615	MOUSE41849, MOUSE41848	APOSC_22875
OG0005616	MOUSE19033, MOUSE19032, MOUSE19034	APOSC_01017
OG0005617	MOUSE33208, MOUSE33209, MOUSE33206, MOUSE20824, MOUSE20823	APOSC_28064
OG0005618	MOUSE09424	APOSC_13510, APOSC_13509
OG0005619	MOUSE15606	APOSC_06500
OG0005620	MOUSE40619, MOUSE39306, MOUSE39307	APOSC_13245
OG0005621	MOUSE27557, MOUSE27556, MOUSE27558	APOSC_20480
OG0005622	MOUSE27983	APOSC_25982, APOSC_25983
OG0005623	MOUSE24087	APOSC_10313
OG0005624	MOUSE06891	APOSC_19457
OG0005625	MOUSE36058, MOUSE36061, MOUSE36062, MOUSE36057, MOUSE36059	APOSC_26327
OG0005626	MOUSE38207, MOUSE38206	APOSC_18946
OG0005627	MOUSE44327	APOSC_22205
OG0005628	MOUSE10271, MOUSE10269, MOUSE10268, MOUSE10270, MOUSE10272	APOSC_10168
OG0005629	MOUSE35116, MOUSE35115, MOUSE35114	APOSC_23153
OG0005630	MOUSE39943, MOUSE39942	APOSC_04512
OG0005631	MOUSE53040, MOUSE53039, MOUSE53041	APOSC_14983
OG0005632	MOUSE18683	APOSC_03653, APOSC_03652
OG0005633	MOUSE27481, MOUSE27480	APOSC_09079
OG0005634	MOUSE25895, MOUSE25896	APOSC_25657
OG0005636	MOUSE47057, MOUSE47058	APOSC_16065
OG0005637	MOUSE26591, MOUSE26590, MOUSE45961	APOSC_04197
OG0005638	MOUSE02282, MOUSE02281	APOSC_03748
OG0005639	MOUSE27352	APOSC_04226, APOSC_29003
OG0005640	MOUSE07767, MOUSE07765, MOUSE07766, MOUSE07768	APOSC_28133
OG0005641	MOUSE49959, MOUSE49960	APOSC_09084
OG0005642	MOUSE52645, MOUSE31207, MOUSE31206	APOSC_27637
OG0005643	MOUSE34838, MOUSE34840, MOUSE34841, MOUSE34837, MOUSE34839, MOUSE34842	APOSC_10799
OG0005644	MOUSE04463, MOUSE04462	APOSC_15900
OG0005645	MOUSE35758	APOSC_21057, APOSC_21058, APOSC_00031
OG0005646	MOUSE23045, MOUSE23043	APOSC_16215
OG0005649	MOUSE15810	APOSC_24376
OG0005650	MOUSE14559, MOUSE14558	APOSC_11309
OG0005651	MOUSE15638	APOSC_14645
OG0005652	MOUSE31213	APOSC_07517
OG0005655	MOUSE13552, MOUSE29239	APOSC_00469
OG0005656	MOUSE40194	APOSC_01197
OG0005659	MOUSE14519, MOUSE14518	APOSC_07396, APOSC_07395
OG0005660	MOUSE03876	APOSC_15651
OG0005685	MOUSE06675, MOUSE06676, MOUSE06674	APOSC_21208
OG0005690	MOUSE30847, MOUSE30846, MOUSE30844, MOUSE24493, MOUSE30845	APOSC_14449
OG0005691	MOUSE41238, MOUSE41236	APOSC_26540
OG0005692	MOUSE40981, MOUSE40980	APOSC_19561
OG0005694	MOUSE51450, MOUSE51449	APOSC_04885
OG0005695	MOUSE44012, MOUSE44006, MOUSE44004, MOUSE44013, MOUSE44009, MOUSE44007, MOUSE44011, MOUSE44010, MOUSE44005, MOUSE44008	APOSC_27641
OG0005696	MOUSE12983, MOUSE12980, MOUSE12982, MOUSE12981	APOSC_09323
OG0005697	MOUSE44809, MOUSE44810, MOUSE44812, MOUSE44808	APOSC_20324
OG0005698	MOUSE49473	APOSC_19673
OG0005699	MOUSE20418, MOUSE20420, MOUSE20419, MOUSE20421, MOUSE20417	APOSC_23745
OG0005701	MOUSE11437, MOUSE11436	APOSC_01491
OG0005702	MOUSE50035	APOSC_24974
OG0005702	MOUSE50036	APOSC_11433
OG0005703	MOUSE25239	APOSC_08960
OG0005704	MOUSE12508, MOUSE12510, MOUSE12509	APOSC_07076
OG0005707	MOUSE47467	APOSC_28310
OG0005708	MOUSE53004, MOUSE53005, MOUSE53003, MOUSE53002	APOSC_05297
OG0005709	MOUSE07354	APOSC_00831, APOSC_26449
OG0005710	MOUSE48846, MOUSE48845	APOSC_21123
OG0005711	MOUSE38842, MOUSE38841, MOUSE38843, MOUSE38839, MOUSE38840, MOUSE38837, MOUSE38838	APOSC_16560
OG0005712	MOUSE06243, MOUSE06247, MOUSE06246, MOUSE06244	APOSC_23304
OG0005713	MOUSE45885, MOUSE45886, MOUSE45887	APOSC_25239
OG0005714	MOUSE26001, MOUSE25998	APOSC_17478
OG0005715	MOUSE20698	APOSC_14522
OG0005717	MOUSE52141, MOUSE52140	APOSC_16010
OG0005718	MOUSE51203	APOSC_06051
OG0005719	MOUSE34481	APOSC_28924
OG0005720	MOUSE27884, MOUSE27887, MOUSE27885, MOUSE27886, MOUSE27883, MOUSE27882	APOSC_19959, APOSC_26191
OG0005721	MOUSE38074	APOSC_05124
OG0005723	MOUSE52812, MOUSE52818	APOSC_21586
OG0005724	MOUSE19172, MOUSE19171	APOSC_25400
OG0005725	MOUSE38671	APOSC_05326
OG0005726	MOUSE13353	APOSC_03386
OG0005727	MOUSE37853, MOUSE37848, MOUSE37849, MOUSE37847, MOUSE37850	APOSC_23323
OG0005728	MOUSE28822	APOSC_04529, APOSC_04530
OG0005729	MOUSE00534	APOSC_20673
OG0005730	MOUSE14173	APOSC_20292
OG0005731	MOUSE03783, MOUSE03785, MOUSE03786, MOUSE03782, MOUSE03784	APOSC_26549
OG0005732	MOUSE16964	APOSC_25969
OG0005733	MOUSE21350, MOUSE21349, MOUSE21348, MOUSE21346, MOUSE21347	APOSC_22245
OG0005734	MOUSE34566	APOSC_05153
OG0005735	MOUSE26087, MOUSE26089	APOSC_21923
OG0005736	MOUSE55176, MOUSE40853, MOUSE39020	APOSC_22731
OG0005738	MOUSE52272, MOUSE52271	APOSC_15849
OG0005739	MOUSE29093, MOUSE29092, MOUSE09224, MOUSE09223	APOSC_09607, APOSC_16501
