Orthogroup	AENJA_ok	AMPFI_ok
OG0006321	AENJA_22824	AMPFI_03793
OG0006322	AENJA_22831	AMPFI_18871
OG0006323	AENJA_22914	AMPFI_09840
OG0006324	AENJA_22925	AMPFI_15910, AMPFI_03322
OG0006325	AENJA_22933	AMPFI_12380
OG0006326	AENJA_22955	AMPFI_18484
OG0006327	AENJA_22981	AMPFI_08527
OG0006328	AENJA_22997	AMPFI_12066
OG0006330	AENJA_23067	AMPFI_04855
OG0006331	AENJA_23112	AMPFI_14220
OG0006332	AENJA_23127	AMPFI_14914
OG0006334	AENJA_23288	AMPFI_25859
OG0006335	AENJA_23454	AMPFI_07444
OG0006336	AENJA_23469	AMPFI_10265
OG0006339	AENJA_23637, AENJA_24037	AMPFI_08797
OG0006340	AENJA_23711	AMPFI_12532
OG0006341	AENJA_23741, AENJA_25917	AMPFI_15945
OG0006342	AENJA_23852	AMPFI_24249
OG0006343	AENJA_23930	AMPFI_19184
OG0006344	AENJA_23992	AMPFI_17205
OG0006345	AENJA_24082, AENJA_24083	AMPFI_19089
OG0006346	AENJA_24338	AMPFI_06366
OG0006347	AENJA_24626	AMPFI_08973
OG0006348	AENJA_24680	AMPFI_23765
OG0006350	AENJA_25064	AMPFI_24714
OG0006351	AENJA_25123	AMPFI_03732
OG0006352	AENJA_25150	AMPFI_00995
OG0006353	AENJA_25212	AMPFI_06451
OG0006354	AENJA_25512	AMPFI_07811
OG0006355	AENJA_25525	AMPFI_04748
OG0006356	AENJA_25547	AMPFI_25376
OG0006357	AENJA_25611	AMPFI_23363
OG0006358	AENJA_25645	AMPFI_03642
OG0006359	AENJA_25669	AMPFI_21575, AMPFI_13107
OG0006360	AENJA_25814	AMPFI_21111
OG0006361	AENJA_25897	AMPFI_13719
OG0006362	AENJA_25951	AMPFI_21721
OG0006363	AENJA_26238	AMPFI_07540
OG0006364	AENJA_26381	AMPFI_05920
OG0006365	AENJA_26404	AMPFI_25333
OG0006442	AENJA_00020	AMPFI_22897
OG0006443	AENJA_00055	AMPFI_07202
OG0006444	AENJA_06188, AENJA_09945	AMPFI_19071, AMPFI_08496
OG0006444	AENJA_00061	AMPFI_01225, AMPFI_22088, AMPFI_24579, AMPFI_21629, AMPFI_00911
OG0006446	AENJA_00094, AENJA_00100	AMPFI_10817
OG0006447	AENJA_00097	AMPFI_11947
OG0006448	AENJA_00147	AMPFI_06560
OG0006452	AENJA_00377	AMPFI_16030
OG0006453	AENJA_00449	AMPFI_24833, AMPFI_17768, AMPFI_04976, AMPFI_01344, AMPFI_00320, AMPFI_03547, AMPFI_25151, AMPFI_24683, AMPFI_14527
OG0006454	AENJA_00458	AMPFI_05834
OG0006455	AENJA_25204, AENJA_01933, AENJA_18713, AENJA_16577, AENJA_11576	AMPFI_18845, AMPFI_09782
OG0006457	AENJA_00607, AENJA_13698	AMPFI_21736
OG0006458	AENJA_00698	AMPFI_20948
OG0006459	AENJA_00708	AMPFI_24708
OG0006460	AENJA_00719	AMPFI_05880
OG0006461	AENJA_00796	AMPFI_09416
OG0006462	AENJA_00971	AMPFI_25276
OG0006463	AENJA_00994	AMPFI_13065
OG0006464	AENJA_01149	AMPFI_20431
OG0006465	AENJA_01262	AMPFI_08854
OG0006467	AENJA_01368, AENJA_05912	AMPFI_07080
OG0006468	AENJA_01371	AMPFI_25686
OG0006469	AENJA_01523	AMPFI_03365
OG0006470	AENJA_01586	AMPFI_09779
OG0006471	AENJA_01591	AMPFI_12192
OG0006472	AENJA_01675	AMPFI_15114
OG0006473	AENJA_07100	AMPFI_17095
OG0006474	AENJA_01839	AMPFI_10985
OG0006475	AENJA_02093	AMPFI_07654
OG0006476	AENJA_02142	AMPFI_06528
OG0006477	AENJA_02248	AMPFI_11262
OG0006478	AENJA_02289	AMPFI_19049
OG0006479	AENJA_02378	AMPFI_06142
OG0006480	AENJA_02386	AMPFI_11426
OG0006481	AENJA_02402	AMPFI_25723
OG0006482	AENJA_19144, AENJA_02493	AMPFI_24557
OG0006483	AENJA_02646	AMPFI_16128
OG0006485	AENJA_02849	AMPFI_08915
OG0006486	AENJA_02954	AMPFI_16684
OG0006487	AENJA_02956	AMPFI_17903
OG0006488	AENJA_03064	AMPFI_11034
OG0006490	AENJA_03091	AMPFI_17883
OG0006491	AENJA_03152	AMPFI_11842
OG0006492	AENJA_03167	AMPFI_23136
OG0006493	AENJA_03180	AMPFI_02164
OG0006494	AENJA_03322	AMPFI_05737
OG0006495	AENJA_03585	AMPFI_07176
OG0006496	AENJA_03702	AMPFI_10689
OG0006497	AENJA_03829	AMPFI_06696
OG0006498	AENJA_03890	AMPFI_12161
OG0006499	AENJA_03928, AENJA_12327	AMPFI_10067
OG0006500	AENJA_04169	AMPFI_10686
OG0006501	AENJA_04172	AMPFI_25980
OG0006502	AENJA_04209	AMPFI_01184
OG0006503	AENJA_04398	AMPFI_14175
OG0006505	AENJA_04476	AMPFI_09747
OG0006506	AENJA_04631	AMPFI_20331
OG0006507	AENJA_04788	AMPFI_10834
OG0006508	AENJA_04922, AENJA_05266	AMPFI_11788
OG0006509	AENJA_04936	AMPFI_18650
OG0006510	AENJA_04994	AMPFI_07648
OG0006511	AENJA_05001	AMPFI_09796
OG0006512	AENJA_05769, AENJA_05293	AMPFI_15002
OG0006513	AENJA_05398	AMPFI_10162
OG0006514	AENJA_21274, AENJA_05458	AMPFI_21552
OG0006515	AENJA_05502	AMPFI_23080
OG0006516	AENJA_05505	AMPFI_09518
OG0006517	AENJA_05578	AMPFI_09029
OG0006518	AENJA_05643	AMPFI_09733
OG0006519	AENJA_05867	AMPFI_09462
OG0006520	AENJA_06121	AMPFI_20008
OG0006523	AENJA_06540	AMPFI_01535
OG0006525	AENJA_17669	AMPFI_11251
OG0006526	AENJA_07051	AMPFI_14770
OG0006527	AENJA_07056	AMPFI_06100
OG0006528	AENJA_07246	AMPFI_10398
OG0006529	AENJA_10729	AMPFI_20846, AMPFI_00299, AMPFI_03519
OG0006530	AENJA_07598	AMPFI_16011
OG0006532	AENJA_07693	AMPFI_11984
OG0006533	AENJA_07742	AMPFI_06493
OG0006534	AENJA_07783	AMPFI_20504
OG0006535	AENJA_07888	AMPFI_14352
OG0006536	AENJA_07956	AMPFI_12044
OG0006537	AENJA_07985	AMPFI_10341
OG0006538	AENJA_08050	AMPFI_02030
OG0006539	AENJA_08077	AMPFI_10082
OG0006540	AENJA_08316	AMPFI_19290
OG0006541	AENJA_08362	AMPFI_18892
OG0006542	AENJA_08392	AMPFI_14637
OG0006543	AENJA_15795, AENJA_08614	AMPFI_06101
OG0006544	AENJA_08630	AMPFI_06224
OG0006545	AENJA_08841	AMPFI_13489
OG0006546	AENJA_08937, AENJA_22524	AMPFI_15044
OG0006547	AENJA_08999	AMPFI_12172
OG0006549	AENJA_09178	AMPFI_05684
OG0006550	AENJA_09213	AMPFI_17947
OG0006551	AENJA_09272	AMPFI_11025
OG0006552	AENJA_09303	AMPFI_07606
OG0006553	AENJA_09463	AMPFI_10454
OG0006554	AENJA_09668	AMPFI_04096
OG0006555	AENJA_09715	AMPFI_14579
OG0006556	AENJA_09923	AMPFI_03232
OG0006557	AENJA_09969	AMPFI_04071
OG0006558	AENJA_10006, AENJA_12958	AMPFI_19718
OG0006559	AENJA_10109	AMPFI_02145
OG0006560	AENJA_10117	AMPFI_19755
OG0006562	AENJA_10204	AMPFI_09623
OG0006563	AENJA_10372	AMPFI_21613
OG0006564	AENJA_10383	AMPFI_05981
OG0006565	AENJA_10416	AMPFI_11901
OG0006566	AENJA_10456	AMPFI_03736
OG0006567	AENJA_10471, AENJA_14106	AMPFI_03510
OG0006568	AENJA_10472	AMPFI_09823
OG0006569	AENJA_10690	AMPFI_04736
OG0006570	AENJA_10767	AMPFI_06506
OG0006571	AENJA_10794	AMPFI_23157
OG0006572	AENJA_10980	AMPFI_16777
OG0006573	AENJA_11033	AMPFI_04218
OG0006574	AENJA_11193	AMPFI_19066
OG0006575	AENJA_11220	AMPFI_01666
OG0006576	AENJA_11248	AMPFI_06671, AMPFI_06230, AMPFI_06231
OG0006577	AENJA_23377, AENJA_11258	AMPFI_00642
OG0006578	AENJA_11264	AMPFI_06349
OG0006579	AENJA_11267	AMPFI_03149
OG0006580	AENJA_11583	AMPFI_23358
OG0006581	AENJA_11836	AMPFI_11462
OG0006583	AENJA_26093, AENJA_16765, AENJA_12483	AMPFI_07167
OG0006584	AENJA_12500	AMPFI_02572
OG0006585	AENJA_12538	AMPFI_01004
OG0006586	AENJA_12567	AMPFI_11910
OG0006587	AENJA_12821	AMPFI_08526
OG0006588	AENJA_12912	AMPFI_22279
OG0006589	AENJA_12916	AMPFI_07432
OG0006590	AENJA_12964	AMPFI_10661
OG0006591	AENJA_13044	AMPFI_09907
OG0006592	AENJA_13142	AMPFI_11061
OG0006593	AENJA_13291	AMPFI_11869
OG0006594	AENJA_13414	AMPFI_22653
OG0006595	AENJA_13536	AMPFI_07066
OG0006596	AENJA_13622	AMPFI_14571
OG0006597	AENJA_13689	AMPFI_14301
OG0006598	AENJA_13737	AMPFI_19501
OG0006600	AENJA_13874	AMPFI_22394
OG0006601	AENJA_14018	AMPFI_11850
OG0006602	AENJA_14087	AMPFI_07168
OG0006603	AENJA_14155	AMPFI_06187
OG0006604	AENJA_14442	AMPFI_05937
OG0006606	AENJA_14515	AMPFI_17025
OG0006607	AENJA_14537	AMPFI_08824
OG0006608	AENJA_14551	AMPFI_09810
OG0006609	AENJA_14599	AMPFI_06978
OG0006610	AENJA_14663	AMPFI_09328
OG0006611	AENJA_14698	AMPFI_21041
OG0006612	AENJA_14752	AMPFI_15592
OG0006613	AENJA_14809	AMPFI_15015
OG0006614	AENJA_14867	AMPFI_10524
OG0006615	AENJA_14938	AMPFI_13199
OG0006616	AENJA_14986	AMPFI_05408
OG0006618	AENJA_15455	AMPFI_03713
OG0006619	AENJA_15520	AMPFI_23367
OG0006620	AENJA_15575	AMPFI_11795
OG0006622	AENJA_15726	AMPFI_08817
OG0006623	AENJA_15760	AMPFI_15671
OG0006626	AENJA_15948	AMPFI_23212
OG0006627	AENJA_16099	AMPFI_12667
OG0006628	AENJA_16181	AMPFI_17508, AMPFI_03133, AMPFI_00854
OG0006629	AENJA_16215	AMPFI_02308
OG0006630	AENJA_16229	AMPFI_10137
OG0006631	AENJA_16356	AMPFI_11411
OG0006633	AENJA_16566	AMPFI_25785
OG0006634	AENJA_16574	AMPFI_08119, AMPFI_16357
OG0006635	AENJA_16751	AMPFI_03502
OG0006636	AENJA_16904	AMPFI_04565
OG0006637	AENJA_16936	AMPFI_14025
OG0006638	AENJA_17173	AMPFI_10714
OG0006640	AENJA_17468	AMPFI_03675
OG0006641	AENJA_17771	AMPFI_04910
OG0006642	AENJA_17957	AMPFI_08414
OG0006643	AENJA_18031, AENJA_18028	AMPFI_24335
OG0006644	AENJA_18105	AMPFI_05498
OG0006645	AENJA_18153	AMPFI_10382
OG0006646	AENJA_18164	AMPFI_19853
OG0006648	AENJA_18295	AMPFI_07706
OG0006649	AENJA_18466	AMPFI_16709
OG0006650	AENJA_18649	AMPFI_21571
OG0006651	AENJA_18736	AMPFI_14545, AMPFI_14544
OG0006652	AENJA_18766	AMPFI_06830
OG0006653	AENJA_18823	AMPFI_11904
OG0006654	AENJA_18933	AMPFI_10612
OG0006655	AENJA_18965	AMPFI_20781
OG0006656	AENJA_19052	AMPFI_07305
OG0006657	AENJA_19172	AMPFI_05148
OG0006658	AENJA_19247	AMPFI_09511
OG0006659	AENJA_19263	AMPFI_00737, AMPFI_19608, AMPFI_18130
OG0006660	AENJA_19330	AMPFI_18652
OG0006661	AENJA_19414	AMPFI_11353
OG0006662	AENJA_19418	AMPFI_03231
OG0006663	AENJA_19913	AMPFI_07743
OG0006664	AENJA_20021	AMPFI_18050
OG0006665	AENJA_20275	AMPFI_11401, AMPFI_20048
OG0006666	AENJA_20282	AMPFI_11045
OG0006667	AENJA_20411	AMPFI_18059
OG0006668	AENJA_20635	AMPFI_07313
OG0006669	AENJA_20657	AMPFI_09179
OG0006670	AENJA_20698	AMPFI_14097
OG0006671	AENJA_23400	AMPFI_11968
OG0006672	AENJA_20943	AMPFI_14221
OG0006673	AENJA_21048	AMPFI_14877
OG0006675	AENJA_21328	AMPFI_15480
OG0006676	AENJA_21402	AMPFI_11138
OG0006677	AENJA_21488	AMPFI_13068
OG0006678	AENJA_21492	AMPFI_06249
OG0006679	AENJA_21515	AMPFI_05721, AMPFI_09263
OG0006680	AENJA_21658	AMPFI_12617, AMPFI_10970
OG0006681	AENJA_21662	AMPFI_05590
OG0006682	AENJA_21769	AMPFI_00238
OG0006683	AENJA_21886	AMPFI_03467
OG0006684	AENJA_21920	AMPFI_01015
OG0006685	AENJA_21932	AMPFI_00727, AMPFI_21410, AMPFI_19005
OG0006686	AENJA_21966	AMPFI_25558
OG0006687	AENJA_24383	AMPFI_08525
OG0006688	AENJA_22121	AMPFI_08024
OG0006689	AENJA_22172	AMPFI_09171
OG0006690	AENJA_22269	AMPFI_14968
OG0006691	AENJA_22371	AMPFI_12858
OG0006692	AENJA_22551	AMPFI_02498
OG0006693	AENJA_22852	AMPFI_12142
OG0006694	AENJA_22901	AMPFI_03151
OG0006695	AENJA_23014	AMPFI_05886
OG0006696	AENJA_23027	AMPFI_05839
OG0006697	AENJA_23078	AMPFI_18729
OG0006699	AENJA_23190	AMPFI_24821
OG0006700	AENJA_23253	AMPFI_23654
OG0006701	AENJA_23318	AMPFI_22063, AMPFI_02322, AMPFI_09793
OG0006702	AENJA_23319	AMPFI_17003
OG0006703	AENJA_23320	AMPFI_07514
OG0006705	AENJA_23398	AMPFI_16029
OG0006706	AENJA_23532	AMPFI_13283
OG0006708	AENJA_23725	AMPFI_10926
OG0006709	AENJA_23753	AMPFI_21329
OG0006710	AENJA_23788	AMPFI_20886
OG0006712	AENJA_24048	AMPFI_05255
OG0006713	AENJA_24077	AMPFI_08836
OG0006714	AENJA_24177	AMPFI_13991
OG0006715	AENJA_24364	AMPFI_23767
OG0006717	AENJA_24478	AMPFI_01802
OG0006718	AENJA_24834	AMPFI_07877
OG0006719	AENJA_24866	AMPFI_25280
OG0006720	AENJA_24982	AMPFI_03343
OG0006721	AENJA_25013	AMPFI_19440
OG0006722	AENJA_25021	AMPFI_10729
OG0006723	AENJA_25106	AMPFI_25498
OG0006725	AENJA_25269	AMPFI_20001
OG0006726	AENJA_25361	AMPFI_06499
OG0006727	AENJA_25527	AMPFI_01585
OG0006729	AENJA_25600	AMPFI_04655
OG0006730	AENJA_25804	AMPFI_06679
OG0006731	AENJA_25830	AMPFI_08772
OG0006732	AENJA_25873	AMPFI_18470
OG0006733	AENJA_25909	AMPFI_02251
OG0006734	AENJA_25913	AMPFI_20929, AMPFI_20928
OG0006736	AENJA_26061	AMPFI_11074
OG0006737	AENJA_26062	AMPFI_01450
OG0006738	AENJA_26156	AMPFI_07984
OG0006739	AENJA_26247	AMPFI_08561
OG0006740	AENJA_26597	AMPFI_14078
OG0006741	AENJA_26632	AMPFI_00461
OG0006742	AENJA_26658	AMPFI_07896
OG0006824	AENJA_17712, AENJA_00046	AMPFI_06069
OG0006826	AENJA_00120	AMPFI_21636
OG0006828	AENJA_00320	AMPFI_04049, AMPFI_19655, AMPFI_04309
OG0006829	AENJA_26235, AENJA_00398	AMPFI_10798
OG0006830	AENJA_00399	AMPFI_10183
OG0006831	AENJA_00400	AMPFI_22424
OG0006832	AENJA_00488	AMPFI_00483
OG0006833	AENJA_00518	AMPFI_09046
OG0006834	AENJA_00545	AMPFI_12943, AMPFI_13339, AMPFI_15708
OG0006835	AENJA_00594	AMPFI_05723
OG0006837	AENJA_00699	AMPFI_10070
OG0006838	AENJA_07404, AENJA_01046	AMPFI_10507
OG0006839	AENJA_01100	AMPFI_06689
OG0006842	AENJA_01166	AMPFI_06417
OG0006843	AENJA_01195	AMPFI_16995
OG0006844	AENJA_01201	AMPFI_10399
OG0006845	AENJA_01223	AMPFI_09743
OG0006846	AENJA_01258	AMPFI_03085
OG0006847	AENJA_01266	AMPFI_12960
OG0006848	AENJA_01367	AMPFI_18769
OG0006849	AENJA_01449	AMPFI_06284
OG0006850	AENJA_01611, AENJA_09638	AMPFI_14881
OG0006851	AENJA_01650	AMPFI_17600
OG0006852	AENJA_01730	AMPFI_13582
OG0006853	AENJA_01775, AENJA_26577	AMPFI_20366
OG0006854	AENJA_19202, AENJA_03227	AMPFI_07518
OG0006854	AENJA_01900	AMPFI_00511, AMPFI_13560, AMPFI_21156
OG0006854	AENJA_15969, AENJA_03113, AENJA_21106, AENJA_20793, AENJA_03135, AENJA_06279, AENJA_16271, AENJA_03571	AMPFI_12524, AMPFI_22308, AMPFI_07506
OG0006856	AENJA_02009	AMPFI_04448
OG0006857	AENJA_02010	AMPFI_22717
OG0006858	AENJA_02107	AMPFI_03585
OG0006860	AENJA_02208	AMPFI_10618
OG0006861	AENJA_02330, AENJA_02328	AMPFI_09686
OG0006862	AENJA_02470	AMPFI_05349
OG0006863	AENJA_17740, AENJA_02587	AMPFI_14102, AMPFI_03794
OG0006864	AENJA_02623	AMPFI_14090
OG0006865	AENJA_02658	AMPFI_13506
OG0006867	AENJA_02777	AMPFI_12490
OG0006868	AENJA_02779	AMPFI_17882
OG0006870	AENJA_03121	AMPFI_05126
OG0006871	AENJA_23057, AENJA_10645, AENJA_03165	AMPFI_10294
OG0006872	AENJA_03174	AMPFI_13550
OG0006873	AENJA_03258	AMPFI_13615
OG0006874	AENJA_03384	AMPFI_05028
OG0006875	AENJA_03390	AMPFI_24435, AMPFI_14505
OG0006876	AENJA_23472	AMPFI_08220
OG0006877	AENJA_03567	AMPFI_19680
OG0006878	AENJA_03646	AMPFI_10223
OG0006879	AENJA_03657	AMPFI_25263
OG0006880	AENJA_03927	AMPFI_12811
OG0006881	AENJA_03938	AMPFI_12801
OG0006883	AENJA_03999	AMPFI_15730
OG0006884	AENJA_04002	AMPFI_15532
OG0006885	AENJA_04224	AMPFI_09233
OG0006886	AENJA_04283	AMPFI_12366
OG0006887	AENJA_04451	AMPFI_10614
OG0006888	AENJA_04455	AMPFI_11798
OG0006889	AENJA_04547	AMPFI_10349
OG0006890	AENJA_04581	AMPFI_06179
OG0006891	AENJA_04660	AMPFI_10153
OG0006892	AENJA_04736	AMPFI_04975
OG0006893	AENJA_04839	AMPFI_01490
OG0006895	AENJA_05148	AMPFI_21480
OG0006896	AENJA_05202	AMPFI_02039
OG0006897	AENJA_05372	AMPFI_08177
OG0006898	AENJA_05379	AMPFI_13011
OG0006899	AENJA_05621	AMPFI_13416
OG0006900	AENJA_05663	AMPFI_19377
OG0006901	AENJA_05820	AMPFI_24896
OG0006903	AENJA_06050	AMPFI_22719
OG0006904	AENJA_06127	AMPFI_25492
OG0006905	AENJA_06173	AMPFI_15393
OG0006906	AENJA_06221	AMPFI_24996
OG0006907	AENJA_06242	AMPFI_08400
OG0006908	AENJA_06381	AMPFI_05383
OG0006909	AENJA_06589	AMPFI_00666
OG0006910	AENJA_18471, AENJA_06615, AENJA_15184	AMPFI_15222, AMPFI_15772
OG0006911	AENJA_06830	AMPFI_20108
OG0006912	AENJA_16892	AMPFI_22688
OG0006912	AENJA_06887	AMPFI_17860
OG0006913	AENJA_06905	AMPFI_19785
OG0006914	AENJA_06926	AMPFI_06074
OG0006915	AENJA_07017	AMPFI_19156
OG0006916	AENJA_07034	AMPFI_00335
OG0006917	AENJA_07239	AMPFI_06566
OG0006918	AENJA_07427	AMPFI_10696
OG0006919	AENJA_07467	AMPFI_02944
OG0006920	AENJA_07564	AMPFI_10884
OG0006921	AENJA_07572	AMPFI_26080
OG0006924	AENJA_07755	AMPFI_17424
OG0006925	AENJA_07849	AMPFI_14947
OG0006926	AENJA_07851	AMPFI_09334
OG0006927	AENJA_07880	AMPFI_22332
OG0006928	AENJA_07919	AMPFI_10468
OG0006929	AENJA_08001	AMPFI_15906
OG0006931	AENJA_08049	AMPFI_14829, AMPFI_22093
OG0006932	AENJA_08083	AMPFI_06908
OG0006933	AENJA_08100, AENJA_22723, AENJA_22727	AMPFI_04844, AMPFI_09030, AMPFI_15842
OG0006934	AENJA_08104	AMPFI_13627
OG0006935	AENJA_08143	AMPFI_06775
OG0006936	AENJA_08149	AMPFI_01142
OG0006937	AENJA_08252	AMPFI_14568
OG0006939	AENJA_08295	AMPFI_00736
OG0006940	AENJA_08348	AMPFI_16402
OG0006942	AENJA_08411	AMPFI_07605
OG0006943	AENJA_08418	AMPFI_06307
OG0006944	AENJA_08469	AMPFI_05110
OG0006945	AENJA_08489	AMPFI_01614
OG0006946	AENJA_08651	AMPFI_00482
OG0006949	AENJA_08970	AMPFI_13736
OG0006950	AENJA_09183	AMPFI_20484, AMPFI_20854, AMPFI_20029, AMPFI_22072
OG0006951	AENJA_09267	AMPFI_18733
OG0006952	AENJA_09338	AMPFI_09145
OG0006953	AENJA_09368	AMPFI_16258
OG0006954	AENJA_09387	AMPFI_10356
OG0006955	AENJA_09421	AMPFI_17685
OG0006956	AENJA_09488	AMPFI_22936
OG0006957	AENJA_09490	AMPFI_21241
OG0006958	AENJA_09561	AMPFI_10322
OG0006959	AENJA_09576	AMPFI_13745
OG0006960	AENJA_09586	AMPFI_10218
OG0006961	AENJA_14805, AENJA_09748	AMPFI_02178
OG0006962	AENJA_09772	AMPFI_08199
OG0006963	AENJA_17268, AENJA_09785, AENJA_17924	AMPFI_18793
OG0006964	AENJA_09897	AMPFI_13035
OG0006965	AENJA_09992	AMPFI_15612
OG0006966	AENJA_10045	AMPFI_08312
OG0006967	AENJA_10081	AMPFI_20325
OG0006968	AENJA_10127	AMPFI_08216
OG0006969	AENJA_10132	AMPFI_09726
OG0006970	AENJA_10289	AMPFI_06662
OG0006971	AENJA_10382	AMPFI_14130
OG0006972	AENJA_10603	AMPFI_11218
OG0006973	AENJA_10893	AMPFI_05114
OG0006974	AENJA_11101	AMPFI_19045
OG0006975	AENJA_11111	AMPFI_12753
OG0006976	AENJA_11156	AMPFI_11995
OG0006977	AENJA_11169	AMPFI_09374
OG0006978	AENJA_11351	AMPFI_24207
OG0006979	AENJA_11435	AMPFI_14493
OG0006980	AENJA_11690	AMPFI_12230
OG0006981	AENJA_11704	AMPFI_00245
OG0006982	AENJA_11710	AMPFI_11090
OG0006983	AENJA_11791	AMPFI_14172
OG0006985	AENJA_12194	AMPFI_14367
OG0006988	AENJA_12529	AMPFI_24904, AMPFI_02202
OG0006989	AENJA_12558	AMPFI_03226
OG0006990	AENJA_12603	AMPFI_11887
OG0006991	AENJA_12675	AMPFI_07612
OG0006992	AENJA_16070	AMPFI_21431
OG0006993	AENJA_12848	AMPFI_01326
OG0006994	AENJA_12854	AMPFI_02391
OG0006995	AENJA_12859	AMPFI_12939
OG0006997	AENJA_12913	AMPFI_06778
OG0006998	AENJA_12939	AMPFI_23858
OG0006999	AENJA_12940	AMPFI_03627
OG0007000	AENJA_13108	AMPFI_00549
OG0007001	AENJA_13134	AMPFI_09798
OG0007003	AENJA_13349	AMPFI_06800
OG0007004	AENJA_13352	AMPFI_01008
OG0007005	AENJA_13425	AMPFI_13442
OG0007006	AENJA_13467	AMPFI_19647
OG0007007	AENJA_13468	AMPFI_23823
OG0007008	AENJA_25860, AENJA_13633	AMPFI_13646
OG0007009	AENJA_13674	AMPFI_00275
OG0007010	AENJA_13687	AMPFI_17159
OG0007011	AENJA_13688	AMPFI_21944
OG0007012	AENJA_13835	AMPFI_17251
OG0007013	AENJA_13842	AMPFI_07544
OG0007014	AENJA_13912	AMPFI_10606
OG0007015	AENJA_13940	AMPFI_13502
OG0007016	AENJA_14164	AMPFI_09621
OG0007017	AENJA_14235	AMPFI_12056
OG0007018	AENJA_14287	AMPFI_23594
OG0007021	AENJA_14523	AMPFI_10039
OG0007022	AENJA_15952, AENJA_14634	AMPFI_18990
OG0007023	AENJA_14641	AMPFI_09160
OG0007024	AENJA_14840	AMPFI_08761
OG0007025	AENJA_14969	AMPFI_15749
OG0007026	AENJA_15107	AMPFI_14789
OG0007027	AENJA_15130	AMPFI_21576
OG0007028	AENJA_15287	AMPFI_00486
OG0007030	AENJA_15706	AMPFI_10233
OG0007031	AENJA_15746	AMPFI_09873
OG0007032	AENJA_15768	AMPFI_19209
OG0007033	AENJA_15780	AMPFI_06964
OG0007034	AENJA_15916	AMPFI_03185
OG0007035	AENJA_15945	AMPFI_25418
OG0007036	AENJA_15980	AMPFI_06158
OG0007037	AENJA_16026	AMPFI_06018
OG0007038	AENJA_16109	AMPFI_15334
OG0007039	AENJA_16125	AMPFI_14288
OG0007040	AENJA_16156	AMPFI_05605
OG0007041	AENJA_16190	AMPFI_08097
OG0007042	AENJA_16299	AMPFI_23647
OG0007043	AENJA_16342	AMPFI_14086
OG0007044	AENJA_16556	AMPFI_12621
OG0007045	AENJA_16721	AMPFI_05641
OG0007047	AENJA_16899	AMPFI_21115
OG0007048	AENJA_16937	AMPFI_11198
OG0007050	AENJA_17182	AMPFI_12891
OG0007052	AENJA_17326	AMPFI_08379
OG0007053	AENJA_17379	AMPFI_11530
OG0007054	AENJA_17391, AENJA_19911	AMPFI_12728
OG0007055	AENJA_17474	AMPFI_18150
OG0007056	AENJA_17650	AMPFI_07442
OG0007058	AENJA_17757	AMPFI_14253
OG0007059	AENJA_17918	AMPFI_06026
OG0007060	AENJA_18050	AMPFI_13317, AMPFI_02194
OG0007061	AENJA_18086	AMPFI_25901
OG0007062	AENJA_18177	AMPFI_13658
OG0007063	AENJA_18189	AMPFI_08500
OG0007064	AENJA_18220	AMPFI_05178
OG0007065	AENJA_18236	AMPFI_15568
OG0007066	AENJA_18310	AMPFI_12944
OG0007067	AENJA_18344	AMPFI_03368
OG0007068	AENJA_18386	AMPFI_09888
OG0007072	AENJA_18830	AMPFI_16229
OG0007073	AENJA_18861	AMPFI_14976
OG0007074	AENJA_19061	AMPFI_09163
OG0007075	AENJA_19073	AMPFI_05630
OG0007076	AENJA_19406	AMPFI_19099
OG0007077	AENJA_19554	AMPFI_06540
OG0007078	AENJA_19777	AMPFI_09494
OG0007079	AENJA_19825	AMPFI_20822
OG0007080	AENJA_19826	AMPFI_26007
OG0007081	AENJA_19829	AMPFI_03841
OG0007082	AENJA_19832	AMPFI_24447
OG0007083	AENJA_20083	AMPFI_02939
OG0007084	AENJA_20378	AMPFI_05390
OG0007085	AENJA_20429	AMPFI_17499
OG0007086	AENJA_20436	AMPFI_12116
OG0007087	AENJA_20498	AMPFI_15665
OG0007089	AENJA_20594	AMPFI_13513
OG0007090	AENJA_20659	AMPFI_05362
OG0007091	AENJA_23355, AENJA_20692	AMPFI_22286
OG0007092	AENJA_20784	AMPFI_07515
OG0007093	AENJA_20890	AMPFI_19322
OG0007094	AENJA_20950	AMPFI_10492
OG0007095	AENJA_21007	AMPFI_16541
OG0007096	AENJA_21049	AMPFI_20333
OG0007098	AENJA_21303	AMPFI_24023
OG0007099	AENJA_21375	AMPFI_04664
OG0007100	AENJA_21409	AMPFI_06660
OG0007102	AENJA_21655, AENJA_26402	AMPFI_14013
OG0007103	AENJA_21675, AENJA_25416	AMPFI_21498
OG0007104	AENJA_21723	AMPFI_00278
OG0007105	AENJA_21751	AMPFI_06051
OG0007106	AENJA_21772	AMPFI_22589
OG0007107	AENJA_21819	AMPFI_08605
OG0007108	AENJA_21851	AMPFI_22334
OG0007109	AENJA_22004	AMPFI_09930
OG0007110	AENJA_22165	AMPFI_11417
OG0007111	AENJA_22302	AMPFI_09811
OG0007112	AENJA_22684	AMPFI_09312
OG0007113	AENJA_22726	AMPFI_08709
OG0007114	AENJA_22816	AMPFI_23838
OG0007116	AENJA_22885	AMPFI_17993
OG0007117	AENJA_23028	AMPFI_14953
OG0007118	AENJA_23161	AMPFI_07879
