Orthogroup	AENJA_ok	BRALA
OG0007474	AENJA_23962	BRALA13792
OG0007475	AENJA_23966	BRALA07629
OG0007476	AENJA_24225	BRALA05145
OG0007477	AENJA_24292	BRALA20995
OG0007478	AENJA_24685	BRALA07242
OG0007479	AENJA_24748	BRALA23042
OG0007480	AENJA_24812	BRALA27468
OG0007481	AENJA_24944	BRALA28931
OG0007482	AENJA_25120	BRALA05483
OG0007483	AENJA_25192	BRALA14638
OG0007484	AENJA_25231	BRALA34970, BRALA25018
OG0007485	AENJA_25331	BRALA17403
OG0007487	AENJA_25922	BRALA12117
OG0007488	AENJA_26049	BRALA07730
OG0007489	AENJA_26107	BRALA29818
OG0007490	AENJA_26187	BRALA09759
OG0007491	AENJA_26237	BRALA27933
OG0007492	AENJA_26511	BRALA34455
OG0007493	AENJA_26529	BRALA18995, BRALA33487, BRALA33486
OG0007494	AENJA_26703	BRALA27579
OG0007495	AENJA_26715	BRALA07064
OG0007496	AENJA_26719	BRALA04764
OG0007497	AENJA_26773	BRALA11633
OG0007498	AENJA_26807	BRALA18534
OG0007582	AENJA_00047	BRALA17102
OG0007583	AENJA_00226	BRALA23625
OG0007584	AENJA_25290, AENJA_00242	BRALA25296
OG0007586	AENJA_00380	BRALA09264
OG0007587	AENJA_00432	BRALA17088
OG0007588	AENJA_00505	BRALA22913
OG0007589	AENJA_00571	BRALA11876
OG0007590	AENJA_00697	BRALA14980, BRALA07243, BRALA34136, BRALA16286
OG0007591	AENJA_01019	BRALA06678
OG0007592	AENJA_01059	BRALA11294
OG0007593	AENJA_01095	BRALA12415
OG0007594	AENJA_01198	BRALA01388
OG0007595	AENJA_01322	BRALA03796
OG0007596	AENJA_01443	BRALA00378
OG0007597	AENJA_01698	BRALA14989
OG0007598	AENJA_01726	BRALA33645, BRALA16967
OG0007600	AENJA_01841	BRALA05995
OG0007601	AENJA_02054	BRALA06275
OG0007602	AENJA_02165	BRALA01092
OG0007603	AENJA_02214	BRALA03223
OG0007604	AENJA_02267	BRALA03083
OG0007605	AENJA_02353	BRALA22620
OG0007606	AENJA_02354	BRALA22619
OG0007607	AENJA_02368	BRALA18781
OG0007608	AENJA_02633	BRALA17891, BRALA01779
OG0007609	AENJA_02689	BRALA13610
OG0007610	AENJA_02817	BRALA10955
OG0007611	AENJA_03132	BRALA10782, BRALA10908
OG0007612	AENJA_03149	BRALA02328
OG0007613	AENJA_03179	BRALA26105, BRALA09491
OG0007614	AENJA_03537, AENJA_03213	BRALA19107
OG0007615	AENJA_03386	BRALA18987
OG0007616	AENJA_03409	BRALA21884
OG0007617	AENJA_03469, AENJA_22388	BRALA14633
OG0007618	AENJA_03470	BRALA31856
OG0007619	AENJA_03762	BRALA15804
OG0007621	AENJA_03833	BRALA05330
OG0007622	AENJA_03944	BRALA12768
OG0007623	AENJA_08941, AENJA_04211	BRALA19897
OG0007624	AENJA_04295	BRALA09011
OG0007625	AENJA_04665	BRALA22998
OG0007626	AENJA_04777	BRALA05808
OG0007627	AENJA_04956	BRALA26455, BRALA26543, BRALA26288, BRALA24415, BRALA17908, BRALA34300, BRALA21627, BRALA32801
OG0007628	AENJA_04962	BRALA22740
OG0007629	AENJA_05160	BRALA14609
OG0007630	AENJA_05194	BRALA05804
OG0007631	AENJA_05278	BRALA34085
OG0007632	AENJA_05484	BRALA28977
OG0007634	AENJA_05650	BRALA03596
OG0007635	AENJA_05652	BRALA03646
OG0007637	AENJA_25958, AENJA_05864	BRALA13282
OG0007638	AENJA_06211	BRALA15707
OG0007639	AENJA_06285	BRALA03855
OG0007640	AENJA_06871	BRALA13545
OG0007643	AENJA_07280	BRALA21368
OG0007645	AENJA_07676	BRALA24158
OG0007646	AENJA_07683	BRALA28662
OG0007647	AENJA_07698	BRALA07390
OG0007648	AENJA_07744	BRALA16886
OG0007649	AENJA_08154	BRALA25057
OG0007650	AENJA_08417	BRALA08919
OG0007651	AENJA_08420	BRALA13660
OG0007652	AENJA_08655	BRALA02699
OG0007653	AENJA_08664	BRALA01387
OG0007655	AENJA_08878	BRALA08398, BRALA08376
OG0007656	AENJA_08929	BRALA28227
OG0007657	AENJA_09241	BRALA02507
OG0007658	AENJA_15160, AENJA_09640	BRALA19665
OG0007659	AENJA_09749	BRALA00241
OG0007660	AENJA_10005	BRALA24102
OG0007661	AENJA_10023	BRALA14328
OG0007662	AENJA_10163	BRALA33820
OG0007663	AENJA_10256	BRALA23722
OG0007664	AENJA_10276	BRALA16373
OG0007665	AENJA_10282	BRALA09676
OG0007666	AENJA_10298	BRALA33167
OG0007667	AENJA_10341	BRALA11935
OG0007669	AENJA_10464	BRALA15303
OG0007670	AENJA_10480	BRALA27732
OG0007671	AENJA_12064	BRALA11310
OG0007672	AENJA_10564	BRALA19316
OG0007675	AENJA_10692, AENJA_10689	BRALA16652
OG0007676	AENJA_10773	BRALA24716
OG0007677	AENJA_10946	BRALA27552
OG0007679	AENJA_11083	BRALA16387
OG0007680	AENJA_11179	BRALA29244, BRALA00113
OG0007681	AENJA_11196	BRALA14645
OG0007682	AENJA_11231	BRALA16986, BRALA15928, BRALA15929, BRALA16586, BRALA19744, BRALA22410, BRALA22409, BRALA22408, BRALA23128, BRALA22407
OG0007683	AENJA_11263, AENJA_13110	BRALA31694
OG0007684	AENJA_11323	BRALA03746
OG0007685	AENJA_11330	BRALA23469
OG0007686	AENJA_11496	BRALA03570
OG0007687	AENJA_11514	BRALA27367
OG0007689	AENJA_11622	BRALA07296
OG0007690	AENJA_11693	BRALA07457
OG0007691	AENJA_11787	BRALA07253
OG0007692	AENJA_11895	BRALA06346
OG0007694	AENJA_12365	BRALA20549
OG0007695	AENJA_12489	BRALA26267
OG0007696	AENJA_12919	BRALA35435
OG0007697	AENJA_12952	BRALA26633
OG0007698	AENJA_13006	BRALA16601
OG0007701	AENJA_13421	BRALA24156
OG0007702	AENJA_13485	BRALA23855
OG0007703	AENJA_13781, AENJA_13780	BRALA06713
OG0007704	AENJA_13789	BRALA04558
OG0007705	AENJA_13836	BRALA25250
OG0007706	AENJA_13921	BRALA13007
OG0007707	AENJA_18792, AENJA_20617, AENJA_13925	BRALA07684
OG0007708	AENJA_14019	BRALA21010
OG0007709	AENJA_14142	BRALA04067
OG0007711	AENJA_14167	BRALA30419
OG0007712	AENJA_14241	BRALA21710
OG0007713	AENJA_14256	BRALA14454
OG0007714	AENJA_14298	BRALA19211
OG0007715	AENJA_14420	BRALA24223
OG0007716	AENJA_14436	BRALA18986
OG0007717	AENJA_14512	BRALA00050
OG0007718	AENJA_14607	BRALA07350
OG0007719	AENJA_14796	BRALA15824
OG0007721	AENJA_15418	BRALA22357
OG0007722	AENJA_15592	BRALA21943
OG0007723	AENJA_15656	BRALA06924
OG0007724	AENJA_15747	BRALA10331, BRALA24088, BRALA10326, BRALA10324, BRALA35284, BRALA10325, BRALA16044
OG0007725	AENJA_15798	BRALA28869
OG0007726	AENJA_15888	BRALA08687
OG0007727	AENJA_15914	BRALA21003
OG0007728	AENJA_16033	BRALA21819
OG0007729	AENJA_16470	BRALA03408
OG0007730	AENJA_16479	BRALA03106
OG0007731	AENJA_16519	BRALA25605
OG0007732	AENJA_16743	BRALA11518
OG0007733	AENJA_16976	BRALA10960
OG0007734	AENJA_17060	BRALA05301
OG0007735	AENJA_17384	BRALA19368
OG0007736	AENJA_17393	BRALA27663
OG0007737	AENJA_17429	BRALA34387, BRALA23823
OG0007738	AENJA_17519	BRALA13436, BRALA29831
OG0007739	AENJA_17580	BRALA18839
OG0007740	AENJA_17729	BRALA01795
OG0007741	AENJA_17929	BRALA28913
OG0007743	AENJA_18237	BRALA11275
OG0007744	AENJA_18288	BRALA05195
OG0007745	AENJA_18335	BRALA16524
OG0007746	AENJA_18434	BRALA31450
OG0007747	AENJA_18844	BRALA01384
OG0007748	AENJA_18894	BRALA31000, BRALA29527
OG0007749	AENJA_19022	BRALA18940
OG0007750	AENJA_19185	BRALA01225
OG0007751	AENJA_19310	BRALA33971
OG0007752	AENJA_19359	BRALA16189
OG0007753	AENJA_19363	BRALA23820
OG0007754	AENJA_19398	BRALA01279
OG0007755	AENJA_19613	BRALA22886
OG0007756	AENJA_19709	BRALA15251
OG0007757	AENJA_20316, AENJA_19847	BRALA05183
OG0007758	AENJA_19933	BRALA28225
OG0007759	AENJA_20025	BRALA10072
OG0007760	AENJA_20050	BRALA03356
OG0007761	AENJA_20064	BRALA05585
OG0007762	AENJA_23767, AENJA_25729, AENJA_20187	BRALA28379, BRALA10332, BRALA20693, BRALA11717
OG0007763	AENJA_20330	BRALA05304
OG0007764	AENJA_20732	BRALA34240, BRALA34116
OG0007765	AENJA_21015, AENJA_21016, AENJA_21017	BRALA03217
OG0007766	AENJA_21034	BRALA25273
OG0007767	AENJA_21313	BRALA19625
OG0007768	AENJA_21314	BRALA19624
OG0007769	AENJA_21372	BRALA10426
OG0007770	AENJA_21605	BRALA26856
OG0007771	AENJA_21609	BRALA17154
OG0007772	AENJA_21724	BRALA14256
OG0007773	AENJA_21739	BRALA11668, BRALA02134, BRALA11667, BRALA11666
OG0007774	AENJA_21779	BRALA09169, BRALA09172
OG0007775	AENJA_21848, AENJA_21916	BRALA29374
OG0007776	AENJA_22036	BRALA01389
OG0007778	AENJA_22303	BRALA03085, BRALA03366
OG0007779	AENJA_22377	BRALA18122
OG0007780	AENJA_22486	BRALA29571
OG0007782	AENJA_22500	BRALA03653
OG0007783	AENJA_22584	BRALA06375
OG0007784	AENJA_22600	BRALA31814, BRALA33762
OG0007785	AENJA_26087, AENJA_22648, AENJA_26088	BRALA20355
OG0007786	AENJA_22814	BRALA26160
OG0007787	AENJA_22832	BRALA12709
OG0007788	AENJA_22872	BRALA19369
OG0007789	AENJA_22873	BRALA27109
OG0007790	AENJA_22970	BRALA09357
OG0007791	AENJA_23000	BRALA05718
OG0007792	AENJA_23125, AENJA_23126	BRALA24240
OG0007793	AENJA_23139	BRALA05293
OG0007794	AENJA_23230	BRALA27571
OG0007795	AENJA_23273	BRALA20173
OG0007796	AENJA_23473	BRALA09475
OG0007797	AENJA_23789	BRALA27108
OG0007798	AENJA_23971	BRALA28212
OG0007800	AENJA_24733	BRALA18715
OG0007801	AENJA_24750	BRALA18634
OG0007802	AENJA_24870	BRALA13990
OG0007803	AENJA_24900	BRALA12041
OG0007804	AENJA_24903	BRALA17552
OG0007806	AENJA_25558	BRALA01784
OG0007807	AENJA_25659	BRALA11441
OG0007808	AENJA_25757	BRALA10274, BRALA15358
OG0007809	AENJA_25815	BRALA02166
OG0007810	AENJA_25829	BRALA25717
OG0007811	AENJA_26163	BRALA27274
OG0007812	AENJA_26416	BRALA10744
OG0007813	AENJA_26599	BRALA13378
OG0007814	AENJA_26751	BRALA21286
OG0007815	AENJA_26766	BRALA10697, BRALA10698
OG0007907	AENJA_00084, AENJA_00085	BRALA06976
OG0007908	AENJA_00151	BRALA26877
OG0007911	AENJA_00247	BRALA06532
OG0007912	AENJA_00261	BRALA14981
OG0007913	AENJA_00322	BRALA17110
OG0007915	AENJA_00437	BRALA01542
OG0007916	AENJA_00507	BRALA19669
OG0007917	AENJA_00555	BRALA35616, BRALA22429
OG0007918	AENJA_00566	BRALA21791
OG0007919	AENJA_23934, AENJA_06726	BRALA23016
OG0007920	AENJA_00706	BRALA13535
OG0007921	AENJA_00713	BRALA22858
OG0007922	AENJA_00734, AENJA_00733	BRALA20856, BRALA35536, BRALA20857
OG0007925	AENJA_01050, AENJA_01051	BRALA11425
OG0007926	AENJA_01125	BRALA25041
OG0007927	AENJA_01458	BRALA28058
OG0007928	AENJA_01314	BRALA19732
OG0007929	AENJA_01377	BRALA19972
OG0007930	AENJA_01654	BRALA34955
OG0007930	AENJA_05381	BRALA03099
OG0007931	AENJA_01727	BRALA16966
OG0007932	AENJA_01753	BRALA03325
OG0007933	AENJA_02051	BRALA02478
OG0007934	AENJA_02342	BRALA00291
OG0007935	AENJA_02345	BRALA12313
OG0007936	AENJA_02595	BRALA09697
OG0007937	AENJA_02784	BRALA22264
OG0007938	AENJA_02811	BRALA12704
OG0007939	AENJA_03083	BRALA20491
OG0007940	AENJA_03128	BRALA22638
OG0007941	AENJA_03147	BRALA16696
OG0007942	AENJA_03272	BRALA01333
OG0007943	AENJA_03467	BRALA08955
OG0007944	AENJA_03606	BRALA03873
OG0007945	AENJA_03801	BRALA02646
OG0007946	AENJA_03832	BRALA22901
OG0007947	AENJA_04228	BRALA21953
OG0007948	AENJA_04332	BRALA23934
OG0007949	AENJA_04554	BRALA21915
OG0007951	AENJA_04818	BRALA27601
OG0007952	AENJA_04832	BRALA04663
OG0007953	AENJA_04939	BRALA00144
OG0007954	AENJA_05279	BRALA29357
OG0007955	AENJA_05489	BRALA22277
OG0007956	AENJA_05510	BRALA16558
OG0007957	AENJA_05563	BRALA10642
OG0007958	AENJA_05678	BRALA21738
OG0007959	AENJA_23496	BRALA01197
OG0007961	AENJA_06200, AENJA_16860	BRALA14330
OG0007962	AENJA_06266	BRALA26967
OG0007963	AENJA_06564, AENJA_24525	BRALA05382
OG0007964	AENJA_06717	BRALA06725
OG0007965	AENJA_07054	BRALA06401
OG0007966	AENJA_07217	BRALA04442
OG0007967	AENJA_15664, AENJA_07274, AENJA_07275	BRALA03723
OG0007968	AENJA_07308	BRALA21749
OG0007969	AENJA_07425	BRALA05303
OG0007970	AENJA_07816	BRALA05659
OG0007971	AENJA_07915	BRALA19533
OG0007972	AENJA_08033	BRALA17622, BRALA17623
OG0007973	AENJA_08075	BRALA18923
OG0007974	AENJA_08318	BRALA05720
OG0007975	AENJA_08715	BRALA26783
OG0007976	AENJA_08860	BRALA06549
OG0007977	AENJA_08865	BRALA13131
OG0007978	AENJA_09030	BRALA01087
OG0007979	AENJA_09318	BRALA15926
OG0007980	AENJA_09355	BRALA10770, BRALA10935
OG0007981	AENJA_09647, AENJA_24645	BRALA29458
OG0007982	AENJA_09685	BRALA21295
OG0007984	AENJA_10051	BRALA14202
OG0007985	AENJA_10225	BRALA08299
OG0007986	AENJA_10340	BRALA09512
OG0007987	AENJA_10379	BRALA07239
OG0007988	AENJA_10830	BRALA03214
OG0007990	AENJA_10859	BRALA12460
OG0007993	AENJA_11287	BRALA30161
OG0007994	AENJA_11379	BRALA25978
OG0007995	AENJA_11500	BRALA06067, BRALA11512, BRALA16489
OG0007996	AENJA_11555	BRALA27572
OG0007997	AENJA_11624	BRALA22191
OG0007998	AENJA_18597	BRALA06927
OG0007999	AENJA_12234	BRALA09129
OG0008000	AENJA_12523	BRALA16665
OG0008001	AENJA_12599	BRALA06623
OG0008002	AENJA_12792	BRALA09632
OG0008003	AENJA_13113	BRALA05438
OG0008004	AENJA_13236	BRALA19538
OG0008005	AENJA_13251	BRALA10917, BRALA10791
OG0008006	AENJA_13422	BRALA06060
OG0008007	AENJA_13516	BRALA05135
OG0008008	AENJA_13549	BRALA18635
OG0008009	AENJA_13677	BRALA03592
OG0008010	AENJA_13702	BRALA00904, BRALA29627, BRALA30189, BRALA09943, BRALA29628, BRALA35882, BRALA29405, BRALA32724, BRALA30190
OG0008011	AENJA_13712	BRALA20521
OG0008012	AENJA_13763	BRALA14487, BRALA14488
OG0008013	AENJA_13764	BRALA23684
OG0008015	AENJA_14025	BRALA33604, BRALA10282, BRALA10422, BRALA29648, BRALA21519, BRALA17499, BRALA33364, BRALA27789, BRALA28853, BRALA05706, BRALA06488, BRALA28288, BRALA24392, BRALA01861, BRALA08399, BRALA33012, BRALA12287, BRALA32584
OG0008016	AENJA_14093	BRALA15634
OG0008017	AENJA_14642	BRALA17211
OG0008018	AENJA_14739	BRALA28380
OG0008019	AENJA_14792	BRALA15822
OG0008020	AENJA_14835	BRALA27130
OG0008021	AENJA_14875	BRALA07357
OG0008022	AENJA_14929	BRALA30758
OG0008023	AENJA_14935	BRALA05506
OG0008024	AENJA_14990	BRALA13577, BRALA23826
OG0008025	AENJA_15451	BRALA06316
OG0008026	AENJA_15525	BRALA01545
OG0008027	AENJA_15598	BRALA25111
OG0008028	AENJA_15742	BRALA21166
OG0008029	AENJA_15949	BRALA14999
OG0008030	AENJA_16003	BRALA07301
OG0008031	AENJA_16038	BRALA30757
OG0008032	AENJA_16210	BRALA01503
OG0008033	AENJA_16424	BRALA16319
OG0008034	AENJA_16430, AENJA_20650	BRALA34357, BRALA24556, BRALA25359
OG0008036	AENJA_16682	BRALA11170
OG0008037	AENJA_16697	BRALA13459
OG0008038	AENJA_16974	BRALA00052
OG0008039	AENJA_17386	BRALA25573, BRALA25574
OG0008040	AENJA_17581	BRALA35286
OG0008041	AENJA_18132	BRALA15327
OG0008042	AENJA_18630	BRALA01614
OG0008043	AENJA_18655	BRALA11778
OG0008044	AENJA_19162	BRALA03153
OG0008045	AENJA_19218	BRALA00416
OG0008046	AENJA_19488	BRALA12449
OG0008048	AENJA_20241	BRALA17625
OG0008049	AENJA_20688	BRALA28424
OG0008050	AENJA_20740	BRALA05347
OG0008051	AENJA_20858	BRALA06514
OG0008052	AENJA_21000	BRALA15223
OG0008053	AENJA_21398	BRALA27848
OG0008054	AENJA_21562	BRALA09180
OG0008055	AENJA_21571	BRALA18953
OG0008056	AENJA_21612	BRALA12095
OG0008057	AENJA_21692	BRALA09187
OG0008058	AENJA_21768	BRALA01759
OG0008059	AENJA_21844	BRALA11716
OG0008060	AENJA_21856	BRALA11739, BRALA11738
OG0008061	AENJA_21931	BRALA13560, BRALA13559
OG0008062	AENJA_21983	BRALA29465
OG0008064	AENJA_22298	BRALA16954
OG0008065	AENJA_22503	BRALA26405
OG0008066	AENJA_22565	BRALA22865
OG0008067	AENJA_22996	BRALA15119
OG0008069	AENJA_23295	BRALA05254
OG0008070	AENJA_23324	BRALA21954
OG0008071	AENJA_23380	BRALA07291
OG0008072	AENJA_23402	BRALA18765
OG0008073	AENJA_23533	BRALA18358
OG0008074	AENJA_23838	BRALA28413
OG0008075	AENJA_24721	BRALA16942
OG0008076	AENJA_24761	BRALA15878
OG0008077	AENJA_24893	BRALA25001
OG0008078	AENJA_24980	BRALA13669
OG0008079	AENJA_25100	BRALA08589
OG0008081	AENJA_25170	BRALA03257
OG0008082	AENJA_25191	BRALA15693
OG0008083	AENJA_25219	BRALA28836
OG0008084	AENJA_25324	BRALA24665
OG0008085	AENJA_25493	BRALA16435, BRALA31770
OG0008086	AENJA_25596	BRALA23988
OG0008087	AENJA_25872	BRALA29708
OG0008088	AENJA_25970	BRALA28845
OG0008089	AENJA_26262, AENJA_26264	BRALA20320
OG0008090	AENJA_26607	BRALA14829
OG0008091	AENJA_26699	BRALA30103
OG0008092	AENJA_26787	BRALA18265, BRALA18266
OG0008194	AENJA_00146	BRALA18858, BRALA18857
OG0008196	AENJA_00317	BRALA17122
OG0008198	AENJA_22905, AENJA_00866	BRALA26773
OG0008202	AENJA_01325	BRALA16861
OG0008203	AENJA_01357	BRALA03991
OG0008204	AENJA_01376	BRALA33352, BRALA19971
OG0008205	AENJA_01532	BRALA21784
OG0008206	AENJA_11972, AENJA_01666	BRALA17145
OG0008208	AENJA_01852	BRALA20062
OG0008209	AENJA_01880	BRALA06023
OG0008211	AENJA_01948	BRALA18220
OG0008212	AENJA_02202, AENJA_17139	BRALA24855, BRALA00330
OG0008213	AENJA_02352	BRALA28821
OG0008214	AENJA_02373	BRALA05477
OG0008215	AENJA_02474	BRALA22956
OG0008216	AENJA_02643	BRALA22497
OG0008217	AENJA_03020	BRALA06238
OG0008218	AENJA_03029	BRALA13067, BRALA13066
OG0008219	AENJA_03031	BRALA06408
OG0008220	AENJA_03211	BRALA11793
OG0008221	AENJA_03408	BRALA03267
OG0008222	AENJA_03415	BRALA16415
OG0008223	AENJA_03483	BRALA22730
OG0008224	AENJA_03538	BRALA19108
OG0008225	AENJA_03573	BRALA08069
OG0008227	AENJA_03715	BRALA14669
OG0008228	AENJA_03787	BRALA09327
OG0008229	AENJA_03931	BRALA02656
OG0008230	AENJA_04035	BRALA28895
OG0008231	AENJA_04312	BRALA34426
OG0008232	AENJA_04401	BRALA31720
OG0008234	AENJA_04854	BRALA06578
OG0008235	AENJA_05077	BRALA05497
OG0008236	AENJA_05551	BRALA09019
OG0008237	AENJA_05577	BRALA07954
OG0008238	AENJA_05620	BRALA15105
OG0008239	AENJA_05646	BRALA17929
OG0008240	AENJA_05677	BRALA09089
OG0008241	AENJA_05722	BRALA09191
OG0008242	AENJA_05732	BRALA28312
OG0008243	AENJA_05790	BRALA28205
OG0008244	AENJA_05897	BRALA10429
OG0008245	AENJA_05910	BRALA23605
OG0008246	AENJA_06048	BRALA04540
OG0008247	AENJA_06106	BRALA34550
OG0008249	AENJA_06670	BRALA05292
OG0008250	AENJA_06779	BRALA22870
OG0008251	AENJA_06866	BRALA07938
OG0008252	AENJA_06985	BRALA09548
OG0008253	AENJA_07477	BRALA16363
OG0008254	AENJA_07508	BRALA18783
OG0008255	AENJA_07942	BRALA20264
OG0008256	AENJA_08183	BRALA25076
OG0008257	AENJA_08319	BRALA06162
OG0008258	AENJA_08403	BRALA22506
OG0008259	AENJA_08568	BRALA13760
OG0008260	AENJA_08627	BRALA22417
OG0008261	AENJA_08637	BRALA08123
OG0008262	AENJA_08652	BRALA02776
OG0008263	AENJA_08668	BRALA30316
OG0008264	AENJA_08758	BRALA08405
OG0008266	AENJA_13356	BRALA16480
OG0008267	AENJA_09216	BRALA28040
OG0008268	AENJA_09330	BRALA03654
OG0008269	AENJA_09331	BRALA18372
OG0008270	AENJA_09342	BRALA21257
OG0008271	AENJA_09398	BRALA13152
OG0008272	AENJA_09453	BRALA16559
OG0008273	AENJA_09471	BRALA05439
OG0008274	AENJA_09504	BRALA17358
OG0008275	AENJA_09593	BRALA28211
OG0008277	AENJA_09854	BRALA23402
OG0008278	AENJA_09971	BRALA28148
OG0008279	AENJA_10024	BRALA05426
OG0008281	AENJA_10162	BRALA11926
OG0008282	AENJA_10248	BRALA00732
OG0008283	AENJA_10286	BRALA17761
OG0008286	AENJA_10651	BRALA21994
OG0008288	AENJA_10917	BRALA05446
OG0008290	AENJA_10991	BRALA32558
OG0008291	AENJA_10998	BRALA06389
OG0008292	AENJA_11346	BRALA17573
OG0008294	AENJA_11713	BRALA16279
OG0008295	AENJA_16657, AENJA_11908	BRALA31051
OG0008296	AENJA_11913	BRALA13383
OG0008297	AENJA_12037	BRALA03422
OG0008298	AENJA_12089	BRALA08665
OG0008299	AENJA_12113	BRALA00329
OG0008300	AENJA_12144	BRALA03675
OG0008301	AENJA_12441	BRALA16291
OG0008303	AENJA_12536	BRALA20895
OG0008304	AENJA_12570	BRALA31258
OG0008305	AENJA_12858	BRALA04867
OG0008306	AENJA_12994, AENJA_12995	BRALA25169
OG0008307	AENJA_13011	BRALA26874
OG0008308	AENJA_13121	BRALA22670
OG0008309	AENJA_13239	BRALA14664
OG0008310	AENJA_17000, AENJA_20403, AENJA_16998, AENJA_19104, AENJA_22950, AENJA_13283	BRALA16190, BRALA16192
OG0008311	AENJA_13375	BRALA26152
OG0008312	AENJA_13879	BRALA16716
OG0008313	AENJA_13915	BRALA13109
OG0008314	AENJA_14054	BRALA07442
OG0008315	AENJA_14416	BRALA26641, BRALA26640
OG0008316	AENJA_14601	BRALA31850, BRALA35094
OG0008317	AENJA_14783	BRALA19545
OG0008318	AENJA_14785	BRALA10037
OG0008319	AENJA_14790	BRALA25887, BRALA25888
OG0008320	AENJA_15090	BRALA29154
OG0008321	AENJA_15203, AENJA_17446	BRALA05519
OG0008322	AENJA_15312, AENJA_17305	BRALA02247
OG0008322	AENJA_15311	BRALA34608, BRALA20463
OG0008323	AENJA_15382	BRALA12203
OG0008324	AENJA_15588	BRALA28417
OG0008325	AENJA_15718, AENJA_15717	BRALA19943
OG0008326	AENJA_15744	BRALA10239
OG0008327	AENJA_15788	BRALA18892
OG0008328	AENJA_15866	BRALA28850
OG0008329	AENJA_16020	BRALA14806
OG0008330	AENJA_16127	BRALA12008
OG0008331	AENJA_16317	BRALA15204
OG0008332	AENJA_16512	BRALA29844
OG0008333	AENJA_16988	BRALA14313
OG0008334	AENJA_16992	BRALA10047
OG0008335	AENJA_17118	BRALA05150
OG0008336	AENJA_17129	BRALA15357
OG0008337	AENJA_17300	BRALA25417
OG0008338	AENJA_17786	BRALA01559
OG0008339	AENJA_17825	BRALA09633
OG0008341	AENJA_18514	BRALA24420
OG0008342	AENJA_18557	BRALA22028
OG0008343	AENJA_18563	BRALA10295
OG0008344	AENJA_18634	BRALA09206
OG0008345	AENJA_18699	BRALA04347
OG0008346	AENJA_18767	BRALA10836
OG0008347	AENJA_18947	BRALA07053
OG0008348	AENJA_19233	BRALA02881
OG0008349	AENJA_19677	BRALA15925
OG0008350	AENJA_19686	BRALA06366
OG0008351	AENJA_19747	BRALA02173
OG0008352	AENJA_19927	BRALA08491
OG0008353	AENJA_19936	BRALA20086
OG0008354	AENJA_20279	BRALA31017, BRALA32314
OG0008355	AENJA_20829	BRALA31283
OG0008356	AENJA_25615, AENJA_20990	BRALA20022, BRALA20023
OG0008357	AENJA_21156	BRALA18497
OG0008358	AENJA_21304	BRALA33771
OG0008359	AENJA_21350	BRALA15128, BRALA15129
OG0008360	AENJA_21540	BRALA21258
OG0008361	AENJA_21933	BRALA16691
OG0008364	AENJA_23223	BRALA09903
OG0008365	AENJA_23252	BRALA14255
OG0008368	AENJA_23984	BRALA11399
OG0008370	AENJA_24205	BRALA30620
OG0008371	AENJA_24359	BRALA24474
OG0008373	AENJA_24428	BRALA02447
OG0008374	AENJA_25266	BRALA09241
OG0008375	AENJA_25369	BRALA24572, BRALA29716, BRALA25798, BRALA32525, BRALA17500, BRALA00034, BRALA27718, BRALA05834, BRALA12522, BRALA21249, BRALA14779, BRALA02480, BRALA28516, BRALA08402, BRALA08097, BRALA33494, BRALA23151, BRALA06406, BRALA20918, BRALA14644, BRALA01073, BRALA02732
OG0008376	AENJA_25448	BRALA00681, BRALA22097
OG0008377	AENJA_25580	BRALA07328
OG0008378	AENJA_25875	BRALA00143
OG0008379	AENJA_25898	BRALA00924
OG0008381	AENJA_26202	BRALA34490
OG0008382	AENJA_26241	BRALA03358
OG0008383	AENJA_26281	BRALA34425, BRALA34686
OG0008384	AENJA_26604	BRALA13373, BRALA13374
OG0008386	AENJA_26631	BRALA01056
OG0008387	AENJA_26702	BRALA27580
OG0008388	AENJA_26785	BRALA22482
OG0008507	AENJA_00318	BRALA15057
OG0008509	AENJA_00544	BRALA05523
OG0008512	AENJA_00753	BRALA02964
OG0008513	AENJA_00836	BRALA15101
OG0008514	AENJA_01000	BRALA15921
OG0008515	AENJA_23531	BRALA11973
OG0008516	AENJA_01225	BRALA10786, BRALA10911
OG0008519	AENJA_01960	BRALA31571
OG0008521	AENJA_02117	BRALA14075, BRALA14076
OG0008521	AENJA_21783, AENJA_21785	BRALA09186
OG0008524	AENJA_03437	BRALA34791, BRALA35810
OG0008526	AENJA_03570	BRALA01004
OG0008527	AENJA_03625	BRALA16647
OG0008528	AENJA_03759	BRALA01940
OG0008529	AENJA_04298	BRALA09012
OG0008530	AENJA_04370	BRALA03989
OG0008532	AENJA_04571	BRALA28388
OG0008533	AENJA_04666	BRALA28209
OG0008534	AENJA_05019	BRALA27649
OG0008535	AENJA_05023	BRALA22563
OG0008536	AENJA_09792	BRALA00357, BRALA00355, BRALA00356
OG0008538	AENJA_05378, AENJA_19445	BRALA11832
OG0008539	AENJA_05486	BRALA31052
OG0008540	AENJA_05568	BRALA07940
OG0008541	AENJA_05622	BRALA02918
OG0008542	AENJA_05813	BRALA16597
OG0008543	AENJA_06054	BRALA04550
OG0008544	AENJA_06389	BRALA17943
OG0008545	AENJA_06390	BRALA17948
OG0008546	AENJA_06435	BRALA20223
OG0008547	AENJA_06697	BRALA05481
