Orthogroup	AENJA_ok	STRPU_ok
OG0006543	AENJA_15795, AENJA_08614	STRPU_24071
OG0006544	AENJA_08630	STRPU_25609
OG0006545	AENJA_08841	STRPU_01501, STRPU_13748
OG0006546	AENJA_08937, AENJA_22524	STRPU_21327
OG0006547	AENJA_08999	STRPU_16023
OG0006548	AENJA_09103	STRPU_12868
OG0006549	AENJA_09178	STRPU_22378
OG0006550	AENJA_09213	STRPU_23342
OG0006551	AENJA_09272	STRPU_19779, STRPU_00791
OG0006552	AENJA_09303	STRPU_26952
OG0006553	AENJA_09463	STRPU_08086
OG0006554	AENJA_09668	STRPU_14643
OG0006555	AENJA_09715	STRPU_22013
OG0006556	AENJA_09923	STRPU_17934
OG0006557	AENJA_09970	STRPU_15383
OG0006559	AENJA_10109	STRPU_19326
OG0006560	AENJA_10117	STRPU_20993
OG0006561	AENJA_10164	STRPU_20587
OG0006562	AENJA_10204	STRPU_06844
OG0006563	AENJA_10372	STRPU_20622
OG0006564	AENJA_10383	STRPU_14809
OG0006565	AENJA_10416	STRPU_22690
OG0006566	AENJA_10456	STRPU_09269
OG0006567	AENJA_10471, AENJA_14106	STRPU_07104
OG0006568	AENJA_10472	STRPU_08066
OG0006569	AENJA_10690	STRPU_21109
OG0006571	AENJA_10794	STRPU_26805
OG0006572	AENJA_10980	STRPU_18818
OG0006573	AENJA_11033	STRPU_14878
OG0006574	AENJA_11193	STRPU_26558
OG0006575	AENJA_11220	STRPU_26182
OG0006576	AENJA_11248	STRPU_22950, STRPU_04618
OG0006577	AENJA_23377, AENJA_11258	STRPU_19110
OG0006578	AENJA_11264	STRPU_09315
OG0006579	AENJA_11267	STRPU_19335
OG0006580	AENJA_11583	STRPU_24020
OG0006581	AENJA_11836	STRPU_01609, STRPU_13590, STRPU_01610
OG0006582	AENJA_12464	STRPU_27033
OG0006583	AENJA_26093, AENJA_16765, AENJA_12483	STRPU_17816, STRPU_17825
OG0006584	AENJA_12500	STRPU_13851
OG0006585	AENJA_12538	STRPU_21817
OG0006586	AENJA_12567	STRPU_16079
OG0006587	AENJA_12821	STRPU_21289
OG0006588	AENJA_12912	STRPU_23525
OG0006589	AENJA_12916	STRPU_23251
OG0006590	AENJA_12964	STRPU_15244, STRPU_15188, STRPU_15243
OG0006591	AENJA_13044	STRPU_07131
OG0006592	AENJA_13142	STRPU_24085
OG0006593	AENJA_13291	STRPU_23492
OG0006594	AENJA_13414	STRPU_14656
OG0006595	AENJA_13536	STRPU_04349
OG0006596	AENJA_13622	STRPU_26147
OG0006597	AENJA_13689	STRPU_05370
OG0006598	AENJA_13737	STRPU_27035
OG0006599	AENJA_13776	STRPU_04862
OG0006600	AENJA_13874	STRPU_25880
OG0006601	AENJA_14018	STRPU_13192
OG0006602	AENJA_14087	STRPU_16001, STRPU_15987
OG0006603	AENJA_14155	STRPU_25457
OG0006604	AENJA_14442	STRPU_15381
OG0006605	AENJA_14456	STRPU_01316
OG0006606	AENJA_14515	STRPU_11628, STRPU_17508
OG0006607	AENJA_14537	STRPU_00854, STRPU_14066
OG0006608	AENJA_14551	STRPU_06790
OG0006609	AENJA_14599	STRPU_02383, STRPU_13693
OG0006610	AENJA_14663	STRPU_08550
OG0006611	AENJA_14698	STRPU_13531
OG0006612	AENJA_14752	STRPU_16771, STRPU_01741
OG0006613	AENJA_14809	STRPU_00899, STRPU_23025
OG0006614	AENJA_14867	STRPU_17418
OG0006615	AENJA_14938	STRPU_13873, STRPU_13881, STRPU_13874
OG0006616	AENJA_14986	STRPU_06882
OG0006618	AENJA_15455	STRPU_09575, STRPU_09582
OG0006619	AENJA_15520	STRPU_07564, STRPU_07569, STRPU_00595
OG0006620	AENJA_15575	STRPU_25068
OG0006621	AENJA_15590	STRPU_15128, STRPU_02508
OG0006622	AENJA_15726	STRPU_06660
OG0006623	AENJA_15760	STRPU_13116, STRPU_13085
OG0006624	AENJA_15910	STRPU_13857
OG0006625	AENJA_15915	STRPU_00444, STRPU_02374
OG0006626	AENJA_15948	STRPU_15047
OG0006627	AENJA_16099	STRPU_17425
OG0006628	AENJA_16181	STRPU_10460
OG0006629	AENJA_16215	STRPU_26043, STRPU_00561, STRPU_10678, STRPU_26035
OG0006630	AENJA_16229	STRPU_23183
OG0006631	AENJA_16356	STRPU_25117
OG0006633	AENJA_16566	STRPU_07751
OG0006634	AENJA_16574	STRPU_14676
OG0006635	AENJA_16751	STRPU_09579, STRPU_09573
OG0006636	AENJA_16904	STRPU_02074, STRPU_09103
OG0006637	AENJA_16936	STRPU_09068, STRPU_02044
OG0006638	AENJA_17173	STRPU_25845
OG0006640	AENJA_17468	STRPU_15081
OG0006641	AENJA_17771	STRPU_20953
OG0006642	AENJA_17957	STRPU_08420
OG0006643	AENJA_18031, AENJA_18028	STRPU_01496, STRPU_13752
OG0006644	AENJA_18105	STRPU_25595
OG0006645	AENJA_18153	STRPU_14446, STRPU_14429
OG0006646	AENJA_18164	STRPU_26576
OG0006648	AENJA_18295	STRPU_17476, STRPU_17460
OG0006649	AENJA_18466	STRPU_21293
OG0006650	AENJA_18649	STRPU_05409
OG0006651	AENJA_18736	STRPU_17251
OG0006652	AENJA_18766	STRPU_21444
OG0006653	AENJA_18823	STRPU_25531
OG0006654	AENJA_18933	STRPU_17381
OG0006655	AENJA_18965	STRPU_26342
OG0006656	AENJA_19052	STRPU_12656
OG0006657	AENJA_19172	STRPU_15484
OG0006658	AENJA_19247	STRPU_07917, STRPU_07946
OG0006659	AENJA_19263	STRPU_22398
OG0006660	AENJA_19330	STRPU_22389
OG0006661	AENJA_19414	STRPU_06601
OG0006662	AENJA_19418	STRPU_03424
OG0006663	AENJA_19913	STRPU_14390
OG0006664	AENJA_20021	STRPU_20210
OG0006666	AENJA_20282	STRPU_22001
OG0006667	AENJA_20411	STRPU_23811, STRPU_03706
OG0006668	AENJA_20635	STRPU_05689
OG0006669	AENJA_20657	STRPU_18180
OG0006670	AENJA_20698	STRPU_19873, STRPU_19899
OG0006671	AENJA_23400	STRPU_10970, STRPU_11401, STRPU_11402
OG0006672	AENJA_20943	STRPU_21262
OG0006673	AENJA_21048	STRPU_10186
OG0006674	AENJA_21094	STRPU_01780, STRPU_18092
OG0006675	AENJA_21328	STRPU_09507
OG0006677	AENJA_21488	STRPU_06954, STRPU_08321
OG0006678	AENJA_21492	STRPU_08345
OG0006679	AENJA_21515	STRPU_09874
OG0006680	AENJA_21658	STRPU_15636
OG0006681	AENJA_21662	STRPU_16624
OG0006682	AENJA_21769	STRPU_03469
OG0006683	AENJA_21886	STRPU_10523
OG0006684	AENJA_21920	STRPU_23507
OG0006685	AENJA_21932	STRPU_07043, STRPU_08069
OG0006686	AENJA_21966	STRPU_20136
OG0006687	AENJA_24383	STRPU_17488
OG0006688	AENJA_22121	STRPU_25259
OG0006689	AENJA_22172	STRPU_26811
OG0006690	AENJA_22269	STRPU_23730
OG0006691	AENJA_22371	STRPU_13569, STRPU_01588
OG0006692	AENJA_22551	STRPU_24141
OG0006693	AENJA_22852	STRPU_04135
OG0006694	AENJA_22901	STRPU_17221
OG0006695	AENJA_23014	STRPU_20663
OG0006696	AENJA_23027	STRPU_22669
OG0006697	AENJA_23078	STRPU_10226
OG0006698	AENJA_23158	STRPU_25630
OG0006699	AENJA_23190	STRPU_15457
OG0006700	AENJA_23253	STRPU_09508
OG0006702	AENJA_23319	STRPU_08072
OG0006703	AENJA_23320	STRPU_07739
OG0006704	AENJA_23386	STRPU_14516
OG0006705	AENJA_23398	STRPU_10965
OG0006706	AENJA_23532	STRPU_19558
OG0006707	AENJA_23660	STRPU_00777, STRPU_19793
OG0006708	AENJA_23725	STRPU_26392
OG0006709	AENJA_23753	STRPU_13686, STRPU_02389
OG0006710	AENJA_23788	STRPU_26369
OG0006711	AENJA_23790	STRPU_17666, STRPU_02255
OG0006712	AENJA_24048	STRPU_25296
OG0006713	AENJA_24077	STRPU_21001
OG0006714	AENJA_24177	STRPU_09756, STRPU_09712
OG0006715	AENJA_24364	STRPU_22299
OG0006716	AENJA_24408	STRPU_12323, STRPU_10718
OG0006717	AENJA_24478	STRPU_21004
OG0006718	AENJA_24834	STRPU_09616
OG0006719	AENJA_24866	STRPU_08647
OG0006720	AENJA_24982	STRPU_16064
OG0006721	AENJA_25013	STRPU_26848
OG0006722	AENJA_25021	STRPU_18749
OG0006723	AENJA_25106	STRPU_25900
OG0006724	AENJA_25107	STRPU_10675, STRPU_00564
OG0006725	AENJA_25269	STRPU_23338
OG0006726	AENJA_25361	STRPU_07687, STRPU_07700
OG0006727	AENJA_25527	STRPU_17833
OG0006728	AENJA_25577	STRPU_02468, STRPU_13597
OG0006729	AENJA_25600	STRPU_18897
OG0006730	AENJA_25804	STRPU_11531
OG0006731	AENJA_25830	STRPU_23901
OG0006732	AENJA_25873	STRPU_22092
OG0006733	AENJA_25909	STRPU_21005
OG0006734	AENJA_25913	STRPU_15759, STRPU_20707
OG0006735	AENJA_25987	STRPU_22010
OG0006736	AENJA_26061	STRPU_26075
OG0006737	AENJA_26062	STRPU_26074
OG0006738	AENJA_26156	STRPU_13647
OG0006739	AENJA_26247	STRPU_09891
OG0006740	AENJA_26597	STRPU_20437
OG0006741	AENJA_26632	STRPU_22289
OG0006742	AENJA_26658	STRPU_05005
OG0006824	AENJA_00046	STRPU_22414
OG0006826	AENJA_00120	STRPU_05449
OG0006827	AENJA_00301, AENJA_11922	STRPU_19224
OG0006828	AENJA_00320	STRPU_27026
OG0006829	AENJA_26235, AENJA_00398	STRPU_09872
OG0006830	AENJA_00399	STRPU_15278
OG0006831	AENJA_00400	STRPU_09873
OG0006832	AENJA_00488	STRPU_20777
OG0006833	AENJA_00518	STRPU_26024
OG0006834	AENJA_00545	STRPU_10673, STRPU_00567, STRPU_00566
OG0006835	AENJA_00593	STRPU_17940
OG0006837	AENJA_00699	STRPU_02920
OG0006839	AENJA_01100	STRPU_04376
OG0006842	AENJA_01166	STRPU_18785
OG0006843	AENJA_01195	STRPU_26234
OG0006844	AENJA_01201	STRPU_26824
OG0006845	AENJA_01223	STRPU_21842
OG0006846	AENJA_01258	STRPU_21562
OG0006847	AENJA_01266	STRPU_22196
OG0006848	AENJA_01367	STRPU_04780
OG0006849	AENJA_01449	STRPU_20584
OG0006850	AENJA_01611, AENJA_09638	STRPU_17760
OG0006851	AENJA_01650	STRPU_09338
OG0006852	AENJA_01730	STRPU_24270
OG0006853	AENJA_01775, AENJA_26577	STRPU_22284
OG0006856	AENJA_02009	STRPU_06068
OG0006857	AENJA_02010	STRPU_06069
OG0006858	AENJA_02107	STRPU_06698
OG0006860	AENJA_02208	STRPU_25395
OG0006861	AENJA_02330, AENJA_02328	STRPU_25033
OG0006862	AENJA_02464, AENJA_02470	STRPU_21836
OG0006863	AENJA_17740, AENJA_02587	STRPU_18218, STRPU_01273
OG0006864	AENJA_02623	STRPU_05446
OG0006865	AENJA_02658	STRPU_06290, STRPU_06335
OG0006866	AENJA_02755	STRPU_11341, STRPU_11342
OG0006867	AENJA_02777	STRPU_20626
OG0006868	AENJA_02779	STRPU_20963
OG0006869	AENJA_02815	STRPU_23709
OG0006870	AENJA_03121	STRPU_06981, STRPU_06997
OG0006871	AENJA_03164, AENJA_23051, AENJA_23057, AENJA_10645, AENJA_03165	STRPU_06422
OG0006872	AENJA_03174	STRPU_25634
OG0006873	AENJA_03258	STRPU_15074
OG0006874	AENJA_03384	STRPU_08961
OG0006875	AENJA_03390	STRPU_14351
OG0006876	AENJA_23472	STRPU_18689
OG0006877	AENJA_03567	STRPU_05713, STRPU_05720
OG0006878	AENJA_03646	STRPU_18839
OG0006879	AENJA_03657	STRPU_00102, STRPU_11515
OG0006880	AENJA_03927	STRPU_20211
OG0006881	AENJA_03938	STRPU_05245
OG0006883	AENJA_03999	STRPU_01814
OG0006884	AENJA_04002	STRPU_17050, STRPU_01815
OG0006885	AENJA_04224	STRPU_08329
OG0006886	AENJA_04283	STRPU_18058
OG0006887	AENJA_04451	STRPU_02379, STRPU_13697
OG0006888	AENJA_04455	STRPU_24426
OG0006890	AENJA_04581	STRPU_10389
OG0006891	AENJA_04660	STRPU_02239, STRPU_15565
OG0006892	AENJA_04736	STRPU_13969
OG0006893	AENJA_04839	STRPU_08081
OG0006894	AENJA_04847	STRPU_08715, STRPU_01459
OG0006895	AENJA_05148	STRPU_12876
OG0006896	AENJA_05202	STRPU_04551
OG0006897	AENJA_05372	STRPU_27425
OG0006898	AENJA_05379	STRPU_25382
OG0006899	AENJA_05621	STRPU_12587
OG0006900	AENJA_05663	STRPU_18033
OG0006901	AENJA_05820	STRPU_13971
OG0006902	AENJA_05960	STRPU_21923
OG0006903	AENJA_06050	STRPU_25107
OG0006904	AENJA_06127	STRPU_05387
OG0006905	AENJA_06173	STRPU_26050
OG0006906	AENJA_06221	STRPU_15338
OG0006907	AENJA_06242	STRPU_07420
OG0006908	AENJA_06381	STRPU_14728
OG0006909	AENJA_06589	STRPU_22846
OG0006911	AENJA_06830	STRPU_19546, STRPU_19540
OG0006912	AENJA_16892	STRPU_19507
OG0006914	AENJA_06926	STRPU_27336
OG0006915	AENJA_07017	STRPU_25657
OG0006916	AENJA_07034	STRPU_26458
OG0006917	AENJA_07239	STRPU_11048, STRPU_00388
OG0006918	AENJA_07427	STRPU_07106
OG0006919	AENJA_07467	STRPU_10127, STRPU_10054
OG0006921	AENJA_07572	STRPU_05900
OG0006924	AENJA_07755	STRPU_18317, STRPU_01130
OG0006925	AENJA_07849	STRPU_26381
OG0006926	AENJA_07851	STRPU_24428
OG0006927	AENJA_07880	STRPU_16519
OG0006929	AENJA_08001	STRPU_17960
OG0006930	AENJA_08036, AENJA_25950	STRPU_01800, STRPU_17035
OG0006931	AENJA_08049	STRPU_24300
OG0006932	AENJA_08083	STRPU_09106, STRPU_02077
OG0006933	AENJA_08100, AENJA_22723, AENJA_22727	STRPU_22665, STRPU_04088, STRPU_04089
OG0006934	AENJA_08104	STRPU_06012
OG0006935	AENJA_08143	STRPU_01515, STRPU_09444, STRPU_00104
OG0006936	AENJA_08149	STRPU_09697, STRPU_09740
OG0006937	AENJA_08252	STRPU_12967
OG0006938	AENJA_25925, AENJA_08279	STRPU_22292
OG0006939	AENJA_08295	STRPU_07451, STRPU_07443
OG0006940	AENJA_08348	STRPU_22437
OG0006941	AENJA_08383	STRPU_23178
OG0006942	AENJA_08411	STRPU_20945
OG0006943	AENJA_08418	STRPU_22648
OG0006944	AENJA_08469	STRPU_22694
OG0006945	AENJA_08489	STRPU_01504
OG0006946	AENJA_08651	STRPU_19536
OG0006947	AENJA_08826	STRPU_12615
OG0006949	AENJA_08970	STRPU_23783
OG0006950	AENJA_09183	STRPU_00121, STRPU_23747
OG0006951	AENJA_09267	STRPU_24627
OG0006952	AENJA_09338	STRPU_26196
OG0006953	AENJA_09368	STRPU_13466
OG0006954	AENJA_09387	STRPU_21450
OG0006955	AENJA_09421	STRPU_23524
OG0006956	AENJA_09488	STRPU_10082, STRPU_10144
OG0006957	AENJA_09490	STRPU_09536
OG0006958	AENJA_09561	STRPU_20194
OG0006959	AENJA_09576	STRPU_02959, STRPU_02945
OG0006960	AENJA_09586	STRPU_01808, STRPU_17043
OG0006961	AENJA_14805, AENJA_09748	STRPU_04998
OG0006962	AENJA_09772	STRPU_11184
OG0006964	AENJA_09897	STRPU_17888
OG0006966	AENJA_10045	STRPU_05944
OG0006967	AENJA_10081	STRPU_08109, STRPU_08122
OG0006968	AENJA_10127	STRPU_10225
OG0006969	AENJA_10132	STRPU_10221
OG0006970	AENJA_10289	STRPU_15599, STRPU_02208
OG0006971	AENJA_10382	STRPU_14388
OG0006972	AENJA_10603	STRPU_25333
OG0006973	AENJA_10893	STRPU_17936
OG0006975	AENJA_11111	STRPU_17207
OG0006976	AENJA_11156	STRPU_17257
OG0006977	AENJA_11169	STRPU_22692
OG0006978	AENJA_11351	STRPU_26927
OG0006979	AENJA_11435	STRPU_16204, STRPU_16243
OG0006980	AENJA_11690	STRPU_11247, STRPU_11286
OG0006981	AENJA_11704	STRPU_12995
OG0006982	AENJA_11710	STRPU_10293
OG0006983	AENJA_11791	STRPU_11349
OG0006984	AENJA_11852	STRPU_12602
OG0006985	AENJA_12194	STRPU_23875, STRPU_23837
OG0006987	AENJA_12333	STRPU_19460
OG0006988	AENJA_12529	STRPU_20731, STRPU_00728
OG0006989	AENJA_12558	STRPU_01490, STRPU_13757
OG0006990	AENJA_12603	STRPU_04188
OG0006991	AENJA_12675	STRPU_07950, STRPU_07959
OG0006992	AENJA_16070	STRPU_09753, STRPU_09709
OG0006993	AENJA_12848	STRPU_06236
OG0006994	AENJA_12854	STRPU_02630, STRPU_24034
OG0006995	AENJA_12859	STRPU_25036
OG0006997	AENJA_12913	STRPU_13193
OG0006998	AENJA_12939	STRPU_14121
OG0006999	AENJA_12940	STRPU_14022
OG0007000	AENJA_13108	STRPU_09475
OG0007001	AENJA_13134	STRPU_11944, STRPU_11904
OG0007002	AENJA_13189	STRPU_19686, STRPU_19629
OG0007003	AENJA_13349	STRPU_26168
OG0007004	AENJA_13352	STRPU_25931
OG0007005	AENJA_13425	STRPU_14730
OG0007006	AENJA_13467	STRPU_02883, STRPU_02841
OG0007007	AENJA_13468	STRPU_02770
OG0007008	AENJA_25860, AENJA_13633	STRPU_27238
OG0007009	AENJA_13674	STRPU_22226
OG0007010	AENJA_13687	STRPU_05041, STRPU_05116
OG0007011	AENJA_13688	STRPU_05236
OG0007012	AENJA_13835	STRPU_04694
OG0007013	AENJA_13842	STRPU_08358
OG0007014	AENJA_13912	STRPU_01570, STRPU_00169, STRPU_09389
OG0007015	AENJA_13940	STRPU_25403
OG0007016	AENJA_14164	STRPU_25267
OG0007017	AENJA_14235	STRPU_06053
OG0007018	AENJA_14287	STRPU_00625, STRPU_08925
OG0007020	AENJA_14431	STRPU_09538
OG0007021	AENJA_14523	STRPU_06352
OG0007022	AENJA_14634	STRPU_13308
OG0007023	AENJA_14641	STRPU_00640, STRPU_23052
OG0007024	AENJA_14840	STRPU_22752, STRPU_01907
OG0007025	AENJA_14969	STRPU_16699, STRPU_16670
OG0007026	AENJA_15107	STRPU_12581
OG0007027	AENJA_15130	STRPU_23916
OG0007028	AENJA_15287	STRPU_02611, STRPU_24049
OG0007029	AENJA_15661	STRPU_01326, STRPU_11623
OG0007030	AENJA_15706	STRPU_04457
OG0007031	AENJA_15746	STRPU_24541
OG0007032	AENJA_15768	STRPU_17171
OG0007033	AENJA_15780	STRPU_21131
OG0007034	AENJA_15916	STRPU_13903
OG0007035	AENJA_15945	STRPU_03630
OG0007036	AENJA_15980	STRPU_19860, STRPU_19887
OG0007037	AENJA_16026	STRPU_13546
OG0007038	AENJA_16109	STRPU_23533
OG0007039	AENJA_16125	STRPU_21207
OG0007040	AENJA_16156	STRPU_19742
OG0007041	AENJA_16190	STRPU_23561
OG0007042	AENJA_16299	STRPU_24074
OG0007043	AENJA_16342	STRPU_09509
OG0007044	AENJA_16556	STRPU_05851
OG0007045	AENJA_16721	STRPU_16902
OG0007046	AENJA_16840	STRPU_16899
OG0007047	AENJA_16899	STRPU_20026
OG0007048	AENJA_16937	STRPU_08769, STRPU_01389
OG0007049	AENJA_17013	STRPU_10988, STRPU_00326
OG0007050	AENJA_17182	STRPU_10271
OG0007051	AENJA_17285	STRPU_23386
OG0007053	AENJA_17379	STRPU_22506
OG0007054	AENJA_17391, AENJA_19911	STRPU_15032
OG0007055	AENJA_17474	STRPU_15602, STRPU_02206
OG0007056	AENJA_17650	STRPU_15531
OG0007058	AENJA_17757	STRPU_03307
OG0007059	AENJA_17918	STRPU_10239
OG0007060	AENJA_18050	STRPU_07159
OG0007061	AENJA_18086	STRPU_09653
OG0007062	AENJA_18177	STRPU_10658
OG0007063	AENJA_18189	STRPU_08411, STRPU_00013
OG0007064	AENJA_18220	STRPU_05910
OG0007066	AENJA_18310	STRPU_06260, STRPU_06304
OG0007067	AENJA_18344	STRPU_25240
OG0007068	AENJA_18386	STRPU_04848
OG0007069	AENJA_18431	STRPU_21711, STRPU_21647
OG0007070	AENJA_18751	STRPU_06610
OG0007071	AENJA_20432	STRPU_23265
OG0007072	AENJA_18830	STRPU_26238, STRPU_26239
OG0007073	AENJA_18861	STRPU_10918
OG0007074	AENJA_19061	STRPU_11819
OG0007075	AENJA_19073	STRPU_23271
OG0007076	AENJA_19406	STRPU_06816
OG0007077	AENJA_19554	STRPU_04990
OG0007078	AENJA_19777	STRPU_25114
OG0007079	AENJA_19825	STRPU_24500
OG0007080	AENJA_19826	STRPU_24572
OG0007081	AENJA_19829	STRPU_24476
OG0007082	AENJA_19832	STRPU_24753
OG0007083	AENJA_20083	STRPU_20027
OG0007084	AENJA_20378	STRPU_25218
OG0007085	AENJA_20429	STRPU_23264
OG0007086	AENJA_20436	STRPU_23268
OG0007087	AENJA_20498	STRPU_07610
OG0007088	AENJA_20551	STRPU_04022, STRPU_08074
OG0007089	AENJA_20594	STRPU_06357
OG0007090	AENJA_20659	STRPU_19228
OG0007091	AENJA_20692	STRPU_07575
OG0007092	AENJA_20784	STRPU_21370
OG0007093	AENJA_20890	STRPU_18560
OG0007094	AENJA_20950	STRPU_21261
OG0007095	AENJA_21007	STRPU_09292
OG0007096	AENJA_21049	STRPU_10187
OG0007097	AENJA_21089	STRPU_02900
OG0007098	AENJA_21303	STRPU_25857
OG0007099	AENJA_21375	STRPU_20619
OG0007100	AENJA_21409	STRPU_00913, STRPU_23037
OG0007102	AENJA_21655, AENJA_26402	STRPU_04943
OG0007103	AENJA_21675	STRPU_04046
OG0007104	AENJA_21723	STRPU_06463
OG0007105	AENJA_21751	STRPU_15416
OG0007106	AENJA_21772	STRPU_22698
OG0007107	AENJA_21819	STRPU_09066, STRPU_02042
OG0007108	AENJA_21851	STRPU_14881
OG0007109	AENJA_22004	STRPU_12210, STRPU_12209
OG0007110	AENJA_22165	STRPU_04832, STRPU_00751
OG0007111	AENJA_22302	STRPU_25883
OG0007112	AENJA_22684	STRPU_27151
OG0007113	AENJA_22726	STRPU_22766, STRPU_01922
OG0007114	AENJA_22816	STRPU_25483
OG0007115	AENJA_22820	STRPU_21097, STRPU_21102
OG0007117	AENJA_23028	STRPU_21924
OG0007118	AENJA_23161	STRPU_18011
OG0007119	AENJA_23375	STRPU_19183
OG0007120	AENJA_23378	STRPU_19111
OG0007121	AENJA_23568	STRPU_21424
OG0007122	AENJA_23581	STRPU_06853
OG0007124	AENJA_23735	STRPU_05024
OG0007125	AENJA_23965	STRPU_03780
OG0007126	AENJA_24234	STRPU_21875
OG0007127	AENJA_24302	STRPU_23141
OG0007128	AENJA_24308	STRPU_22524
OG0007129	AENJA_24361	STRPU_10398
OG0007130	AENJA_24363	STRPU_22007
OG0007131	AENJA_24469	STRPU_18830
OG0007132	AENJA_24649	STRPU_07611
OG0007133	AENJA_24825	STRPU_27118
OG0007134	AENJA_24826	STRPU_09504
OG0007135	AENJA_25007	STRPU_22613
OG0007136	AENJA_25014	STRPU_26847
OG0007137	AENJA_25069	STRPU_09289
OG0007138	AENJA_25134	STRPU_01187, STRPU_19956
OG0007139	AENJA_25183	STRPU_24547
OG0007140	AENJA_25250	STRPU_18978, STRPU_18964
OG0007141	AENJA_25287	STRPU_09001
OG0007142	AENJA_25343	STRPU_05193, STRPU_11966
OG0007143	AENJA_25363	STRPU_07151
OG0007144	AENJA_25491	STRPU_20757
OG0007145	AENJA_25560	STRPU_07621
OG0007146	AENJA_25582	STRPU_24754
OG0007147	AENJA_25613	STRPU_10689, STRPU_00554
OG0007148	AENJA_25762	STRPU_23255
OG0007149	AENJA_25859	STRPU_17728
OG0007150	AENJA_26056	STRPU_26019
OG0007151	AENJA_26211	STRPU_05509
OG0007152	AENJA_26373	STRPU_23904
OG0007153	AENJA_26504	STRPU_20990
OG0007154	AENJA_26509	STRPU_21145
OG0007155	AENJA_26726	STRPU_02582, STRPU_19944
OG0007248	AENJA_00004	STRPU_25740
OG0007249	AENJA_00124	STRPU_04960
OG0007250	AENJA_00139	STRPU_06687, STRPU_06686
OG0007251	AENJA_00324	STRPU_27320
OG0007252	AENJA_00397	STRPU_04282
OG0007253	AENJA_00767	STRPU_26033
OG0007254	AENJA_00931	STRPU_11452
OG0007255	AENJA_00979	STRPU_13724
OG0007256	AENJA_01044	STRPU_08227
OG0007257	AENJA_01211	STRPU_19571, STRPU_19608
OG0007258	AENJA_01436, AENJA_11453	STRPU_27109
OG0007259	AENJA_01473, AENJA_01474	STRPU_02709, STRPU_02703, STRPU_02692, STRPU_02694, STRPU_02707, STRPU_02701, STRPU_02704, STRPU_01673, STRPU_02695, STRPU_02708, STRPU_02700, STRPU_02706, STRPU_03256, STRPU_03289, STRPU_03255
OG0007260	AENJA_01550	STRPU_21240, STRPU_21242
OG0007261	AENJA_01593	STRPU_01834, STRPU_19307
OG0007263	AENJA_09798, AENJA_18663, AENJA_05983	STRPU_04920, STRPU_10436, STRPU_04918, STRPU_04916, STRPU_04018, STRPU_04131
OG0007263	AENJA_03672	STRPU_04127
OG0007264	AENJA_02217	STRPU_26261, STRPU_26263
OG0007266	AENJA_08462, AENJA_02257	STRPU_23277
OG0007267	AENJA_02284	STRPU_00677, STRPU_18949
OG0007269	AENJA_02569	STRPU_24818
OG0007270	AENJA_02688	STRPU_07012
OG0007271	AENJA_02740	STRPU_08340
OG0007272	AENJA_02756	STRPU_11339
OG0007273	AENJA_02792	STRPU_11816
OG0007274	AENJA_02816	STRPU_23308
OG0007275	AENJA_02862	STRPU_23580
OG0007276	AENJA_02931	STRPU_26763, STRPU_26749
OG0007277	AENJA_03125, AENJA_24804	STRPU_20592
OG0007278	AENJA_03209	STRPU_05512
OG0007279	AENJA_03339	STRPU_15002
OG0007280	AENJA_03407	STRPU_07782
OG0007281	AENJA_03420	STRPU_08257
OG0007282	AENJA_03431	STRPU_02557, STRPU_14767
OG0007283	AENJA_03462	STRPU_17745
OG0007284	AENJA_03468	STRPU_02259, STRPU_17661
OG0007285	AENJA_03475	STRPU_18094, STRPU_01782
OG0007286	AENJA_18798, AENJA_10022, AENJA_03618	STRPU_26916
OG0007288	AENJA_03747	STRPU_04090
OG0007289	AENJA_03836	STRPU_16537, STRPU_16557
OG0007291	AENJA_03983	STRPU_25328
OG0007292	AENJA_04105	STRPU_03997, STRPU_03991
OG0007293	AENJA_04148	STRPU_07040
OG0007294	AENJA_04367	STRPU_22945
OG0007295	AENJA_04369	STRPU_04865
OG0007296	AENJA_04461	STRPU_12923
OG0007297	AENJA_04494	STRPU_08492
OG0007298	AENJA_04527	STRPU_05120, STRPU_05046
OG0007299	AENJA_04574	STRPU_10020
OG0007300	AENJA_04647	STRPU_02386, STRPU_13690
OG0007301	AENJA_04686	STRPU_25284
OG0007302	AENJA_04963	STRPU_04986
OG0007303	AENJA_05104	STRPU_21782
OG0007304	AENJA_05122	STRPU_25058
OG0007305	AENJA_05241	STRPU_03512, STRPU_03557
OG0007306	AENJA_05277	STRPU_17069
OG0007307	AENJA_05325	STRPU_21523
OG0007308	AENJA_07715	STRPU_24086
OG0007309	AENJA_05768	STRPU_21324
OG0007310	AENJA_05858	STRPU_01481, STRPU_13767
OG0007312	AENJA_05894	STRPU_08083
OG0007313	AENJA_10867, AENJA_06071	STRPU_20007
OG0007314	AENJA_06139	STRPU_20759
OG0007315	AENJA_24540	STRPU_03454, STRPU_03465
OG0007315	AENJA_10374, AENJA_06256, AENJA_24544	STRPU_25831, STRPU_25834
OG0007316	AENJA_06485, AENJA_20879	STRPU_15072
OG0007317	AENJA_06549	STRPU_07547, STRPU_00579
OG0007318	AENJA_06588	STRPU_22848
OG0007319	AENJA_06656	STRPU_08052
OG0007320	AENJA_06780	STRPU_26603
OG0007321	AENJA_06818	STRPU_21053
