Orthogroup	AENJA_ok	BRAFL
OG0006354	AENJA_25512	bflo_05295
OG0006355	AENJA_25525	bflo_12183, bflo_12478
OG0006356	AENJA_25547	bflo_20389
OG0006357	AENJA_25611	bflo_24141
OG0006358	AENJA_25645	bflo_11381
OG0006359	AENJA_25669	bflo_15575
OG0006360	AENJA_25814	bflo_03385, bflo_03153
OG0006361	AENJA_25897	bflo_05840
OG0006362	AENJA_25951	bflo_18189
OG0006363	AENJA_26238	bflo_09433
OG0006364	AENJA_26381	bflo_07999
OG0006365	AENJA_26404	bflo_14330
OG0006366	AENJA_26566	bflo_22239, bflo_22237
OG0006442	AENJA_00020	bflo_13908
OG0006443	AENJA_00055	bflo_14515
OG0006444	AENJA_06188, AENJA_09945, AENJA_00061	bflo_06789
OG0006446	AENJA_00094, AENJA_00100	bflo_15544
OG0006447	AENJA_00097	bflo_16566
OG0006448	AENJA_00147	bflo_19539
OG0006449	AENJA_00161	bflo_01188
OG0006450	AENJA_25714, AENJA_25519, AENJA_25521, AENJA_08332, AENJA_24817, AENJA_02175, AENJA_25518, AENJA_10520, AENJA_00258, AENJA_00256, AENJA_23003, AENJA_24819, AENJA_06633, AENJA_22132, AENJA_25320, AENJA_17565, AENJA_17564, AENJA_00378, AENJA_00739, AENJA_09336, AENJA_06638, AENJA_20393, AENJA_17572, AENJA_06634, AENJA_06635	bflo_01056
OG0006452	AENJA_00377	bflo_12209, bflo_12103
OG0006454	AENJA_00458	bflo_20245
OG0006456	AENJA_18569, AENJA_00534	bflo_10513
OG0006457	AENJA_00607, AENJA_13698	bflo_01628
OG0006458	AENJA_00698	bflo_19280
OG0006459	AENJA_00708	bflo_06293
OG0006460	AENJA_00719	bflo_21998
OG0006461	AENJA_00796	bflo_11702
OG0006462	AENJA_00971	bflo_23860
OG0006463	AENJA_00994	bflo_02802
OG0006464	AENJA_01149	bflo_21869
OG0006465	AENJA_01262	bflo_19143
OG0006467	AENJA_01368	bflo_13935
OG0006468	AENJA_01371	bflo_13078
OG0006469	AENJA_01523	bflo_23774
OG0006470	AENJA_01586	bflo_07907
OG0006471	AENJA_01591	bflo_26062
OG0006472	AENJA_01675	bflo_25166
OG0006474	AENJA_01839	bflo_20828
OG0006475	AENJA_02093	bflo_18753
OG0006476	AENJA_02142	bflo_15113
OG0006477	AENJA_02248	bflo_07560
OG0006478	AENJA_02289	bflo_25612
OG0006479	AENJA_02378	bflo_24039
OG0006480	AENJA_02386	bflo_00678
OG0006481	AENJA_02402	bflo_06049
OG0006482	AENJA_19144, AENJA_02493	bflo_20797
OG0006483	AENJA_02646	bflo_06037
OG0006485	AENJA_02849	bflo_07585
OG0006486	AENJA_02954	bflo_11432
OG0006487	AENJA_02956	bflo_11592
OG0006488	AENJA_03064	bflo_19816
OG0006490	AENJA_03091	bflo_10870, bflo_05896
OG0006491	AENJA_03152	bflo_06140
OG0006492	AENJA_03167	bflo_13531
OG0006493	AENJA_03180	bflo_21776
OG0006494	AENJA_20315, AENJA_03322	bflo_21293
OG0006495	AENJA_03585	bflo_03935
OG0006496	AENJA_03702	bflo_17077
OG0006497	AENJA_03829	bflo_10177
OG0006498	AENJA_03890	bflo_04405
OG0006499	AENJA_03928, AENJA_12327	bflo_16614
OG0006500	AENJA_04169	bflo_20850
OG0006501	AENJA_04172	bflo_17311
OG0006502	AENJA_04209	bflo_17569
OG0006503	AENJA_04398	bflo_21277
OG0006504	AENJA_04416	bflo_20826
OG0006505	AENJA_04476	bflo_19259
OG0006506	AENJA_04631	bflo_04731
OG0006507	AENJA_04788	bflo_11054
OG0006508	AENJA_04922, AENJA_05266	bflo_20287
OG0006509	AENJA_04936	bflo_14958
OG0006510	AENJA_04994	bflo_13854
OG0006511	AENJA_05001	bflo_13916
OG0006512	AENJA_05769, AENJA_05293	bflo_23985
OG0006513	AENJA_05398	bflo_12858
OG0006514	AENJA_21274	bflo_14347
OG0006515	AENJA_05502	bflo_11505
OG0006516	AENJA_05505	bflo_10198
OG0006517	AENJA_05578	bflo_24897
OG0006518	AENJA_05643	bflo_18085
OG0006519	AENJA_05867	bflo_22646
OG0006520	AENJA_06121	bflo_14783
OG0006522	AENJA_06377	bflo_03056
OG0006523	AENJA_06540	bflo_18015
OG0006524	AENJA_06594	bflo_11060
OG0006525	AENJA_17669	bflo_11570
OG0006526	AENJA_07051	bflo_12926, bflo_12565
OG0006527	AENJA_07056	bflo_23012
OG0006528	AENJA_07246	bflo_02407
OG0006530	AENJA_07598	bflo_01033
OG0006531	AENJA_07691	bflo_03959
OG0006532	AENJA_07693	bflo_25565
OG0006533	AENJA_07742	bflo_18102
OG0006534	AENJA_07783	bflo_09361
OG0006535	AENJA_07888	bflo_08988
OG0006536	AENJA_07956	bflo_10319
OG0006537	AENJA_07985	bflo_14316
OG0006538	AENJA_08050	bflo_25710
OG0006539	AENJA_08077	bflo_04999
OG0006540	AENJA_08316	bflo_21685
OG0006541	AENJA_08362	bflo_10367
OG0006542	AENJA_08392	bflo_14786
OG0006543	AENJA_15795, AENJA_08614	bflo_01627, bflo_01968
OG0006544	AENJA_08630	bflo_05615
OG0006545	AENJA_08841	bflo_18669
OG0006546	AENJA_08937, AENJA_22524	bflo_24638
OG0006548	AENJA_09104, AENJA_09103	bflo_09400
OG0006549	AENJA_09178	bflo_11330
OG0006550	AENJA_09213	bflo_11678
OG0006551	AENJA_09272	bflo_16493
OG0006553	AENJA_09463	bflo_05354
OG0006554	AENJA_09668	bflo_20165
OG0006555	AENJA_09715	bflo_00300
OG0006556	AENJA_09923	bflo_18303
OG0006557	AENJA_09970	bflo_20634
OG0006559	AENJA_10109	bflo_25601
OG0006560	AENJA_10117	bflo_19406
OG0006561	AENJA_10164	bflo_16142
OG0006562	AENJA_10204	bflo_22495
OG0006563	AENJA_10372	bflo_22541
OG0006564	AENJA_10383	bflo_20335
OG0006565	AENJA_10416	bflo_12076
OG0006566	AENJA_10456	bflo_23421
OG0006567	AENJA_10471, AENJA_14106	bflo_02287
OG0006568	AENJA_10472	bflo_05595
OG0006569	AENJA_10690	bflo_15213
OG0006571	AENJA_10794	bflo_06463
OG0006572	AENJA_10980	bflo_25786
OG0006573	AENJA_11033	bflo_20873
OG0006574	AENJA_11193	bflo_05538
OG0006575	AENJA_11220	bflo_13757
OG0006576	AENJA_11248	bflo_07719
OG0006577	AENJA_23377, AENJA_11258	bflo_11522
OG0006578	AENJA_11264	bflo_09529
OG0006579	AENJA_11267	bflo_25912
OG0006580	AENJA_11583	bflo_02508
OG0006581	AENJA_11836	bflo_18745
OG0006582	AENJA_12464	bflo_03259
OG0006583	AENJA_26093, AENJA_16765, AENJA_12483	bflo_17843
OG0006584	AENJA_12500	bflo_03876
OG0006585	AENJA_12538	bflo_13346
OG0006586	AENJA_12567	bflo_14224
OG0006587	AENJA_12821	bflo_09439
OG0006588	AENJA_12912	bflo_11458
OG0006589	AENJA_12916	bflo_12455
OG0006590	AENJA_12964	bflo_10285
OG0006591	AENJA_13044	bflo_06635
OG0006592	AENJA_13142	bflo_13940
OG0006593	AENJA_13291	bflo_00243
OG0006594	AENJA_13414	bflo_20278
OG0006595	AENJA_13536	bflo_02350
OG0006596	AENJA_13622	bflo_13930
OG0006597	AENJA_13689	bflo_15494
OG0006598	AENJA_13737	bflo_05586
OG0006599	AENJA_13776	bflo_08682
OG0006600	AENJA_13874	bflo_23846
OG0006601	AENJA_14018	bflo_19636
OG0006602	AENJA_14087	bflo_17654
OG0006603	AENJA_14155	bflo_14044
OG0006604	AENJA_14442	bflo_20173
OG0006605	AENJA_14456	bflo_16556
OG0006606	AENJA_14515	bflo_18082
OG0006607	AENJA_14537	bflo_05639
OG0006608	AENJA_14551	bflo_21845
OG0006610	AENJA_14663	bflo_23392
OG0006611	AENJA_14698	bflo_19675
OG0006612	AENJA_14752	bflo_25815
OG0006613	AENJA_14809	bflo_08658
OG0006614	AENJA_14867	bflo_25283
OG0006615	AENJA_14938	bflo_21623
OG0006616	AENJA_14986	bflo_22437, bflo_21296
OG0006617	AENJA_15260	bflo_05821
OG0006618	AENJA_15455	bflo_12721, bflo_22567, bflo_23892
OG0006619	AENJA_15520	bflo_06530
OG0006620	AENJA_15575	bflo_01619
OG0006621	AENJA_15590	bflo_20270
OG0006622	AENJA_15726	bflo_21805
OG0006623	AENJA_15760	bflo_23824
OG0006624	AENJA_15910	bflo_18996
OG0006625	AENJA_15915	bflo_19250
OG0006626	AENJA_15948	bflo_20620
OG0006627	AENJA_16099	bflo_17602
OG0006628	AENJA_16181	bflo_24042
OG0006629	AENJA_16215	bflo_12524
OG0006630	AENJA_16229	bflo_08331
OG0006631	AENJA_16356	bflo_02399
OG0006633	AENJA_16566	bflo_24067, bflo_24065
OG0006634	AENJA_16574	bflo_20945, bflo_27353
OG0006635	AENJA_16751	bflo_24666
OG0006636	AENJA_16904	bflo_23809
OG0006637	AENJA_16936	bflo_00907
OG0006638	AENJA_17173	bflo_12844
OG0006639	AENJA_17226	bflo_01274, bflo_01273
OG0006640	AENJA_17468	bflo_07124
OG0006641	AENJA_17771	bflo_02883, bflo_20181, bflo_12582
OG0006642	AENJA_17957	bflo_22844
OG0006643	AENJA_18031, AENJA_18028	bflo_18886, bflo_25281, bflo_07470, bflo_03090
OG0006644	AENJA_18104, AENJA_18105	bflo_13102
OG0006645	AENJA_18153	bflo_02249
OG0006646	AENJA_18164	bflo_03757
OG0006647	AENJA_18241	bflo_13233
OG0006648	AENJA_18295	bflo_17710
OG0006649	AENJA_18466	bflo_17183, bflo_10439
OG0006650	AENJA_18649	bflo_26644, bflo_01837
OG0006651	AENJA_18736	bflo_17634
OG0006652	AENJA_18766	bflo_20329
OG0006653	AENJA_18823	bflo_12918
OG0006654	AENJA_18933	bflo_12052
OG0006655	AENJA_18965	bflo_00135
OG0006656	AENJA_19052	bflo_10486
OG0006657	AENJA_19172	bflo_04947
OG0006658	AENJA_19247	bflo_06383
OG0006659	AENJA_19263	bflo_10955
OG0006660	AENJA_19330	bflo_11529
OG0006661	AENJA_19414	bflo_21775
OG0006662	AENJA_19418	bflo_01575
OG0006663	AENJA_19913	bflo_14425
OG0006664	AENJA_20021	bflo_15928
OG0006666	AENJA_20282	bflo_09187
OG0006667	AENJA_20411	bflo_26184
OG0006668	AENJA_20635	bflo_14166
OG0006669	AENJA_20657	bflo_25294
OG0006670	AENJA_20698	bflo_16533
OG0006671	AENJA_23400	bflo_24607
OG0006672	AENJA_20943	bflo_13866
OG0006673	AENJA_21048	bflo_02561
OG0006674	AENJA_21094	bflo_16575, bflo_16576
OG0006675	AENJA_21328	bflo_10555
OG0006676	AENJA_21402	bflo_11057
OG0006677	AENJA_21488	bflo_23397
OG0006678	AENJA_21492	bflo_23848
OG0006679	AENJA_21515	bflo_25674, bflo_25673
OG0006680	AENJA_21658	bflo_09207
OG0006681	AENJA_21662	bflo_19242
OG0006683	AENJA_21886	bflo_24698
OG0006684	AENJA_21920	bflo_11878
OG0006685	AENJA_21932	bflo_06808
OG0006686	AENJA_21966	bflo_17040
OG0006687	AENJA_22023, AENJA_24383	bflo_17541
OG0006688	AENJA_22121	bflo_13298
OG0006689	AENJA_22172	bflo_02432
OG0006690	AENJA_22269	bflo_11580
OG0006691	AENJA_22370, AENJA_22371	bflo_19257
OG0006692	AENJA_22551	bflo_02897
OG0006693	AENJA_22852	bflo_07011
OG0006694	AENJA_22901	bflo_18353
OG0006695	AENJA_23014	bflo_14487
OG0006697	AENJA_23078	bflo_09979
OG0006698	AENJA_23158	bflo_12723
OG0006699	AENJA_23190	bflo_20072
OG0006700	AENJA_23253	bflo_21306, bflo_27375
OG0006701	AENJA_23318	bflo_03976, bflo_19305, bflo_07476, bflo_02268, bflo_05108, bflo_14694
OG0006702	AENJA_23319	bflo_01001
OG0006703	AENJA_23320	bflo_01171
OG0006704	AENJA_23386	bflo_20746
OG0006705	AENJA_23398	bflo_24434
OG0006706	AENJA_23532	bflo_16963
OG0006707	AENJA_23660	bflo_16382
OG0006708	AENJA_23725	bflo_15553
OG0006709	AENJA_23753	bflo_19084
OG0006710	AENJA_23788	bflo_05942
OG0006711	AENJA_23790	bflo_17546
OG0006712	AENJA_24048	bflo_12812, bflo_12813
OG0006713	AENJA_24077	bflo_15567
OG0006714	AENJA_24177	bflo_09041
OG0006715	AENJA_24364	bflo_11134
OG0006716	AENJA_24408	bflo_23946
OG0006717	AENJA_24478	bflo_18859
OG0006718	AENJA_24834	bflo_10197
OG0006719	AENJA_24866	bflo_22960
OG0006720	AENJA_24982	bflo_14691
OG0006721	AENJA_25013	bflo_06291
OG0006722	AENJA_25021	bflo_25547
OG0006723	AENJA_25106	bflo_24515
OG0006725	AENJA_25269	bflo_11101
OG0006726	AENJA_25361	bflo_05430
OG0006727	AENJA_25527	bflo_00991
OG0006728	AENJA_25577	bflo_04467
OG0006729	AENJA_25600	bflo_26172
OG0006730	AENJA_25804	bflo_03962
OG0006731	AENJA_25830	bflo_11375
OG0006732	AENJA_25873	bflo_00438
OG0006733	AENJA_25909	bflo_12538
OG0006734	AENJA_25913	bflo_16972
OG0006735	AENJA_25987	bflo_07008
OG0006736	AENJA_26061	bflo_13100
OG0006737	AENJA_26062	bflo_14048
OG0006738	AENJA_26156	bflo_18621
OG0006739	AENJA_26247	bflo_08902
OG0006740	AENJA_26597	bflo_17055
OG0006741	AENJA_26632	bflo_11667
OG0006742	AENJA_26658	bflo_14418
OG0006824	AENJA_00046	bflo_12084, bflo_11904
OG0006826	AENJA_00120	bflo_15514
OG0006827	AENJA_00301, AENJA_11922	bflo_26115
OG0006828	AENJA_00320	bflo_05590
OG0006829	AENJA_26235, AENJA_00398	bflo_10123
OG0006830	AENJA_00399	bflo_20502
OG0006831	AENJA_00400	bflo_11563
OG0006832	AENJA_00488	bflo_10679
OG0006833	AENJA_00518	bflo_13923
OG0006834	AENJA_00545	bflo_24203, bflo_24205
OG0006835	AENJA_00594, AENJA_00593	bflo_18063
OG0006837	AENJA_00699	bflo_17582
OG0006839	AENJA_01100	bflo_07483
OG0006840	AENJA_15497, AENJA_04885, AENJA_08511, AENJA_12844, AENJA_06938	bflo_20116, bflo_13517
OG0006840	AENJA_06556, AENJA_03082, AENJA_01116, AENJA_06559	bflo_20115, bflo_01233, bflo_16863
OG0006842	AENJA_01166	bflo_26032
OG0006843	AENJA_01195	bflo_05656
OG0006844	AENJA_01201	bflo_02086
OG0006845	AENJA_01223	bflo_16282
OG0006846	AENJA_01258	bflo_05424
OG0006847	AENJA_01266	bflo_20417
OG0006848	AENJA_01367	bflo_07388
OG0006849	AENJA_01449	bflo_23476
OG0006850	AENJA_01611, AENJA_09638	bflo_18002
OG0006851	AENJA_01650	bflo_08893
OG0006852	AENJA_01730	bflo_07139
OG0006856	AENJA_02009	bflo_08265
OG0006857	AENJA_02010	bflo_22461
OG0006858	AENJA_02107	bflo_22306
OG0006860	AENJA_02208	bflo_13831
OG0006861	AENJA_02330	bflo_02199
OG0006862	AENJA_02464	bflo_07506
OG0006863	AENJA_17740, AENJA_02587	bflo_25340, bflo_26074
OG0006864	AENJA_02623	bflo_14254
OG0006865	AENJA_02658	bflo_21505, bflo_21504
OG0006866	AENJA_02755	bflo_24867, bflo_24869, bflo_25058
OG0006867	AENJA_02777	bflo_17074
OG0006869	AENJA_02815	bflo_11211
OG0006870	AENJA_03121	bflo_14756
OG0006871	AENJA_23057, AENJA_10645, AENJA_03165	bflo_21815
OG0006872	AENJA_03174	bflo_13623
OG0006873	AENJA_03258	bflo_02792
OG0006874	AENJA_03384	bflo_23619
OG0006875	AENJA_03390	bflo_24959
OG0006876	AENJA_23472	bflo_25862
OG0006877	AENJA_03567	bflo_07384
OG0006878	AENJA_03646	bflo_25700, bflo_25466
OG0006880	AENJA_03927	bflo_22152
OG0006881	AENJA_03938	bflo_14289
OG0006882	AENJA_03982	bflo_13224
OG0006883	AENJA_03999	bflo_17686
OG0006884	AENJA_04002	bflo_17331
OG0006885	AENJA_04224	bflo_01373
OG0006886	AENJA_04283	bflo_18390
OG0006887	AENJA_04451	bflo_19380
OG0006888	AENJA_04455	bflo_21809
OG0006889	AENJA_04547	bflo_13410
OG0006890	AENJA_04581	bflo_10189
OG0006891	AENJA_04660	bflo_20531
OG0006892	AENJA_04736	bflo_19210
OG0006893	AENJA_04839	bflo_22850
OG0006894	AENJA_04847	bflo_23771
OG0006895	AENJA_05148	bflo_03293
OG0006896	AENJA_05202	bflo_07051
OG0006897	AENJA_05372	bflo_06445
OG0006898	AENJA_05379	bflo_12617
OG0006899	AENJA_05621	bflo_10493
OG0006900	AENJA_05663	bflo_17774
OG0006901	AENJA_05820	bflo_19215
OG0006902	AENJA_05960	bflo_16739
OG0006903	AENJA_06050	bflo_25124, bflo_24851, bflo_02392
OG0006904	AENJA_06127	bflo_08783
OG0006905	AENJA_06173	bflo_13409
OG0006907	AENJA_06242	bflo_05668
OG0006909	AENJA_06589	bflo_11161
OG0006911	AENJA_06830	bflo_16763
OG0006912	AENJA_16892	bflo_16818
OG0006913	AENJA_06905	bflo_16684
OG0006914	AENJA_06926	bflo_06676
OG0006915	AENJA_07017	bflo_12701, bflo_24776
OG0006916	AENJA_07034	bflo_05711
OG0006917	AENJA_07239	bflo_24966
OG0006918	AENJA_07427	bflo_06388
OG0006919	AENJA_07467	bflo_10781
OG0006920	AENJA_07564	bflo_18393
OG0006921	AENJA_07572	bflo_17039
OG0006922	AENJA_07575	bflo_22907, bflo_22906, bflo_16709
OG0006923	AENJA_07625	bflo_17476
OG0006924	AENJA_07755	bflo_14841
OG0006925	AENJA_07849	bflo_01234
OG0006926	AENJA_07851	bflo_01326
OG0006927	AENJA_07880	bflo_25864
OG0006930	AENJA_08036, AENJA_25950	bflo_18159
OG0006931	AENJA_08049	bflo_03880
OG0006932	AENJA_08083	bflo_23118, bflo_22872
OG0006933	AENJA_08100, AENJA_22723, AENJA_22727	bflo_11872
OG0006934	AENJA_08104	bflo_22320
OG0006935	AENJA_08143	bflo_10058
OG0006936	AENJA_08149	bflo_10276, bflo_09616
OG0006937	AENJA_08252	bflo_06019
OG0006938	AENJA_25925, AENJA_08279	bflo_11763
OG0006939	AENJA_08295	bflo_05623
OG0006940	AENJA_08348	bflo_00686
OG0006942	AENJA_08411	bflo_16437
OG0006943	AENJA_08418	bflo_06674
OG0006944	AENJA_08469	bflo_11099
OG0006945	AENJA_08489	bflo_18670
OG0006946	AENJA_08651	bflo_16430
OG0006947	AENJA_08826	bflo_10825
OG0006948	AENJA_08864	bflo_23320
OG0006949	AENJA_08970	bflo_08640
OG0006950	AENJA_09183	bflo_12093
OG0006951	AENJA_09267	bflo_02466
OG0006952	AENJA_09338	bflo_12669
OG0006953	AENJA_09368	bflo_23341
OG0006954	AENJA_09387	bflo_17503
OG0006955	AENJA_09421	bflo_10967
OG0006956	AENJA_09488	bflo_09317
OG0006957	AENJA_09490	bflo_08841
OG0006958	AENJA_09561	bflo_15840, bflo_15252, bflo_15171
OG0006960	AENJA_09586	bflo_06033
OG0006961	AENJA_14805, AENJA_09748	bflo_00581
OG0006962	AENJA_09772	bflo_19179
OG0006964	AENJA_09897	bflo_18137
OG0006965	AENJA_09992	bflo_07273
OG0006966	AENJA_10045	bflo_21938
OG0006967	AENJA_10081	bflo_23381
OG0006968	AENJA_10127	bflo_12636
OG0006969	AENJA_10132	bflo_09435
OG0006970	AENJA_10289	bflo_20527
OG0006971	AENJA_10382	bflo_20344
OG0006972	AENJA_10603	bflo_13495
OG0006973	AENJA_10893	bflo_17571
OG0006975	AENJA_11111	bflo_18089
OG0006976	AENJA_11156	bflo_18136
OG0006977	AENJA_11169	bflo_11476
OG0006978	AENJA_11351	bflo_06276
OG0006979	AENJA_11435	bflo_08448
OG0006980	AENJA_11690	bflo_24447
OG0006981	AENJA_11704	bflo_09863
OG0006982	AENJA_11710	bflo_09169
OG0006983	AENJA_11791	bflo_24722
OG0006984	AENJA_11852	bflo_09857
OG0006985	AENJA_12194	bflo_11656
OG0006986	AENJA_12282	bflo_03258, bflo_03256, bflo_03257, bflo_05752
OG0006987	AENJA_12333	bflo_15760
OG0006988	AENJA_12529	bflo_09353
OG0006989	AENJA_12558	bflo_04780
OG0006990	AENJA_12603	bflo_07372
OG0006991	AENJA_12675	bflo_06043
OG0006993	AENJA_12848	bflo_22403
OG0006994	AENJA_12854	bflo_02112
OG0006995	AENJA_12859	bflo_02848
OG0006996	AENJA_12897	bflo_10719
OG0006997	AENJA_12913	bflo_11454
OG0006998	AENJA_12939	bflo_23590
OG0006999	AENJA_12940	bflo_01138
OG0007000	AENJA_13108	bflo_10483
OG0007001	AENJA_13134	bflo_03475
OG0007002	AENJA_13189	bflo_15746
OG0007003	AENJA_13349	bflo_13387
OG0007004	AENJA_13352	bflo_05403, bflo_13198, bflo_13009
OG0007005	AENJA_13425	bflo_20341
OG0007006	AENJA_13467	bflo_15545
OG0007007	AENJA_13468	bflo_18247
OG0007009	AENJA_13674	bflo_07642
OG0007010	AENJA_13687	bflo_14446
OG0007011	AENJA_13688	bflo_15254
OG0007012	AENJA_13835	bflo_08408
OG0007013	AENJA_13842	bflo_22925
OG0007014	AENJA_13912	bflo_09903
OG0007015	AENJA_13940	bflo_27330, bflo_20402
OG0007016	AENJA_14164	bflo_14032
OG0007017	AENJA_14235	bflo_21913
OG0007018	AENJA_14287	bflo_23908
OG0007020	AENJA_14431	bflo_10034
OG0007021	AENJA_14523	bflo_21680
OG0007022	AENJA_14634	bflo_18552
OG0007023	AENJA_14641	bflo_11047
OG0007024	AENJA_14840	bflo_11367
OG0007025	AENJA_14969	bflo_14744
OG0007026	AENJA_15107	bflo_09805
OG0007027	AENJA_15130	bflo_20536
OG0007028	AENJA_15287	bflo_01442
OG0007031	AENJA_15746	bflo_01870
OG0007032	AENJA_15768	bflo_18346
OG0007033	AENJA_15780	bflo_16162
OG0007034	AENJA_15916	bflo_19304
OG0007035	AENJA_15945	bflo_11817
OG0007036	AENJA_15980	bflo_15936
OG0007037	AENJA_16026	bflo_18791
OG0007038	AENJA_16109	bflo_11762, bflo_11636
OG0007039	AENJA_16125	bflo_06475
OG0007040	AENJA_16156	bflo_15748
OG0007041	AENJA_16190	bflo_06211
OG0007042	AENJA_16299	bflo_02915
OG0007043	AENJA_19281, AENJA_16342	bflo_10682
OG0007044	AENJA_16556	bflo_04989, bflo_15125
OG0007045	AENJA_16721	bflo_18005
OG0007046	AENJA_16840	bflo_17255
OG0007047	AENJA_16899	bflo_15778
OG0007048	AENJA_16937	bflo_23058
OG0007049	AENJA_17013	bflo_24438
OG0007050	AENJA_17182	bflo_09428
OG0007053	AENJA_17379	bflo_24401
OG0007054	AENJA_17391, AENJA_19911	bflo_20473
OG0007055	AENJA_17474	bflo_21171
OG0007056	AENJA_17650	bflo_20134
OG0007057	AENJA_17685	bflo_09203
OG0007058	AENJA_17757	bflo_17608
OG0007059	AENJA_17918	bflo_10444
OG0007060	AENJA_18050	bflo_06320
OG0007061	AENJA_18086	bflo_10696
OG0007062	AENJA_18177	bflo_24989
OG0007063	AENJA_18189	bflo_23792
OG0007064	AENJA_18220	bflo_14926
OG0007065	AENJA_18236	bflo_10221
OG0007066	AENJA_18310	bflo_21816
OG0007067	AENJA_18344	bflo_12779
OG0007068	AENJA_18386	bflo_07102
OG0007069	AENJA_18431	bflo_06573
OG0007070	AENJA_18751	bflo_22328
OG0007071	AENJA_20432	bflo_09008
OG0007072	AENJA_18830	bflo_12921
OG0007073	AENJA_18861	bflo_24056
OG0007074	AENJA_19061	bflo_04122
OG0007075	AENJA_19073	bflo_07697
OG0007076	AENJA_19406	bflo_15859
OG0007077	AENJA_19554	bflo_14982
OG0007078	AENJA_19777	bflo_02464
OG0007079	AENJA_19825	bflo_01999
OG0007080	AENJA_19826	bflo_01418
OG0007081	AENJA_19829	bflo_14270
OG0007082	AENJA_19832	bflo_16401
OG0007083	AENJA_20083	bflo_15779
OG0007086	AENJA_20436	bflo_11245
OG0007087	AENJA_20498	bflo_06824
OG0007088	AENJA_20551	bflo_06292
OG0007089	AENJA_20594	bflo_02444
OG0007090	AENJA_20659	bflo_25747
OG0007091	AENJA_23355, AENJA_20692	bflo_05854
OG0007092	AENJA_20784	bflo_15232
OG0007093	AENJA_20890	bflo_10575
OG0007094	AENJA_20950	bflo_18319
OG0007095	AENJA_21007	bflo_23010
OG0007096	AENJA_21049	bflo_12760
OG0007097	AENJA_21089	bflo_07989
OG0007098	AENJA_21303	bflo_13800
OG0007099	AENJA_21375	bflo_21945
OG0007100	AENJA_21409	bflo_11271
OG0007101	AENJA_21558	bflo_04304, bflo_27268, bflo_27230, bflo_22472, bflo_04425, bflo_21131, bflo_21657, bflo_03082, bflo_20756, bflo_18298, bflo_15750, bflo_18783, bflo_22994, bflo_08466, bflo_02023, bflo_25123, bflo_15923, bflo_22232, bflo_17479, bflo_16662, bflo_26625
OG0007102	AENJA_21655, AENJA_26402	bflo_14184
OG0007103	AENJA_21675	bflo_08091
OG0007104	AENJA_21723	bflo_21832
OG0007105	AENJA_21751	bflo_21094
OG0007106	AENJA_21772	bflo_11280
OG0007107	AENJA_21819	bflo_23422
OG0007108	AENJA_21851	bflo_20348
OG0007111	AENJA_22302	bflo_13861
OG0007112	AENJA_22684	bflo_06337
OG0007113	AENJA_22726	bflo_11442
OG0007114	AENJA_22816	bflo_14043
OG0007115	AENJA_22820	bflo_13514
OG0007116	AENJA_22885	bflo_23512
OG0007118	AENJA_23161	bflo_17782
OG0007119	AENJA_23375	bflo_26455
OG0007120	AENJA_23378	bflo_26318
OG0007121	AENJA_23568	bflo_21082
OG0007122	AENJA_23581	bflo_24072
OG0007123	AENJA_23635	bflo_09914
OG0007124	AENJA_23735	bflo_15170
OG0007125	AENJA_23965	bflo_14785
OG0007126	AENJA_24234	bflo_22266
OG0007127	AENJA_24302	bflo_00577
OG0007129	AENJA_24361	bflo_10446
OG0007130	AENJA_24363	bflo_11677
OG0007131	AENJA_24469	bflo_25611
OG0007132	AENJA_24649	bflo_05661
OG0007133	AENJA_24825	bflo_02382
OG0007134	AENJA_24826	bflo_10408
OG0007135	AENJA_25007	bflo_08465
OG0007136	AENJA_25014	bflo_06450
OG0007137	AENJA_25069	bflo_22784
OG0007138	AENJA_25134	bflo_15711
OG0007139	AENJA_25183	bflo_05619
OG0007140	AENJA_25250	bflo_25840
OG0007142	AENJA_25343	bflo_15000
OG0007143	AENJA_25363	bflo_01199
OG0007144	AENJA_25491	bflo_20069
OG0007145	AENJA_25560	bflo_05366
OG0007146	AENJA_25582	bflo_21226
OG0007147	AENJA_25613	bflo_24598
OG0007148	AENJA_25762	bflo_12090
OG0007149	AENJA_25859	bflo_17134
OG0007150	AENJA_26056	bflo_12859, bflo_09705
OG0007151	AENJA_26211	bflo_14436
OG0007152	AENJA_26373	bflo_08459, bflo_12446
OG0007153	AENJA_26504	bflo_14060
OG0007154	AENJA_26509	bflo_11488
OG0007248	AENJA_00004	bflo_12581
OG0007249	AENJA_19637, AENJA_00124	bflo_09901
OG0007250	AENJA_00139	bflo_21684
OG0007251	AENJA_00324	bflo_02716
OG0007252	AENJA_00397	bflo_07592
OG0007253	AENJA_00767	bflo_13719
OG0007254	AENJA_00931	bflo_25142
OG0007255	AENJA_00979	bflo_18944
OG0007256	AENJA_01044	bflo_25720
OG0007257	AENJA_01211	bflo_17315, bflo_17314, bflo_17316, bflo_20023, bflo_00159
OG0007258	AENJA_01436, AENJA_11453	bflo_05313
OG0007260	AENJA_01550	bflo_15073, bflo_20515
OG0007261	AENJA_01593	bflo_26189
OG0007264	AENJA_02217	bflo_13280
OG0007266	AENJA_08462, AENJA_02257	bflo_11544
OG0007267	AENJA_02284	bflo_25645
OG0007268	AENJA_02432	bflo_21784
