Orthogroup	AENJA_ok	HELIO_ok
OG0006447	AENJA_00097	HELIO_02401
OG0006448	AENJA_00147	HELIO_04101
OG0006452	AENJA_00377	HELIO_08481
OG0006454	AENJA_00458	HELIO_03255
OG0006455	AENJA_05987, AENJA_08226, AENJA_00475, AENJA_25204, AENJA_01933, AENJA_18713, AENJA_16577, AENJA_11576	HELIO_02347
OG0006456	AENJA_18569, AENJA_00534	HELIO_08853
OG0006457	AENJA_00607, AENJA_13698	HELIO_00878
OG0006458	AENJA_00698	HELIO_10295
OG0006459	AENJA_00708	HELIO_04320
OG0006460	AENJA_00719	HELIO_05276
OG0006461	AENJA_00796	HELIO_01776
OG0006462	AENJA_00971	HELIO_05402
OG0006463	AENJA_00994	HELIO_12258
OG0006464	AENJA_01149	HELIO_03458
OG0006465	AENJA_01262	HELIO_10993
OG0006467	AENJA_01368	HELIO_04066
OG0006468	AENJA_01371	HELIO_07270
OG0006469	AENJA_01523	HELIO_10978
OG0006470	AENJA_01586	HELIO_01090
OG0006471	AENJA_01591	HELIO_01265
OG0006472	AENJA_01675	HELIO_04238
OG0006474	AENJA_01839	HELIO_12383
OG0006475	AENJA_02093	HELIO_08214
OG0006476	AENJA_02142	HELIO_04991
OG0006477	AENJA_02248	HELIO_11915
OG0006478	AENJA_02289	HELIO_06607
OG0006479	AENJA_02378	HELIO_06008
OG0006480	AENJA_02386	HELIO_11368
OG0006481	AENJA_02402	HELIO_00988
OG0006482	AENJA_19144, AENJA_02493	HELIO_08203
OG0006483	AENJA_02646	HELIO_01587
OG0006485	AENJA_02849	HELIO_04753
OG0006486	AENJA_02954	HELIO_03923
OG0006487	AENJA_02956	HELIO_00559
OG0006488	AENJA_03064	HELIO_02453
OG0006489	AENJA_18468, AENJA_14137	HELIO_03748
OG0006489	AENJA_16433, AENJA_03077	HELIO_04048
OG0006490	AENJA_03091	HELIO_10388
OG0006491	AENJA_03152	HELIO_07075
OG0006492	AENJA_03167	HELIO_01792
OG0006493	AENJA_03180	HELIO_07266
OG0006494	AENJA_20315, AENJA_03322	HELIO_00627
OG0006495	AENJA_03585	HELIO_06646
OG0006496	AENJA_03702	HELIO_00474
OG0006497	AENJA_03829	HELIO_10804
OG0006498	AENJA_03890	HELIO_05645
OG0006499	AENJA_03928, AENJA_12327	HELIO_05894
OG0006500	AENJA_04169	HELIO_06567
OG0006501	AENJA_04172	HELIO_04534
OG0006502	AENJA_04209	HELIO_12184
OG0006503	AENJA_04398	HELIO_12395
OG0006504	AENJA_04416	HELIO_04078
OG0006505	AENJA_04476	HELIO_12638
OG0006506	AENJA_04631	HELIO_07885
OG0006507	AENJA_04788	HELIO_12124
OG0006508	AENJA_04922, AENJA_05266	HELIO_06377
OG0006509	AENJA_04936	HELIO_08979
OG0006512	AENJA_05769, AENJA_05293	HELIO_00915
OG0006513	AENJA_05398	HELIO_08808
OG0006514	AENJA_21274, AENJA_05458	HELIO_03646
OG0006515	AENJA_14152, AENJA_05502	HELIO_10337
OG0006516	AENJA_05505	HELIO_06603
OG0006517	AENJA_05578	HELIO_01010
OG0006518	AENJA_05643	HELIO_06694
OG0006519	AENJA_05867	HELIO_01604
OG0006520	AENJA_06121	HELIO_01054
OG0006522	AENJA_06377	HELIO_10646
OG0006523	AENJA_06540	HELIO_02795
OG0006524	AENJA_06594	HELIO_00304
OG0006525	AENJA_17669	HELIO_00865
OG0006527	AENJA_07056	HELIO_03298
OG0006528	AENJA_07246	HELIO_12157
OG0006530	AENJA_07598	HELIO_09378
OG0006532	AENJA_07693	HELIO_12414
OG0006533	AENJA_07742	HELIO_10267
OG0006534	AENJA_07783	HELIO_09880
OG0006535	AENJA_07888	HELIO_06827
OG0006536	AENJA_07956	HELIO_01245
OG0006537	AENJA_07985	HELIO_02770
OG0006539	AENJA_08077	HELIO_07656, HELIO_07657
OG0006540	AENJA_08316	HELIO_06514
OG0006541	AENJA_08362	HELIO_07727
OG0006543	AENJA_15795, AENJA_08614	HELIO_04460
OG0006544	AENJA_08630	HELIO_03354
OG0006545	AENJA_08841	HELIO_10212
OG0006546	AENJA_08937, AENJA_22524	HELIO_01839
OG0006547	AENJA_08999	HELIO_04168
OG0006548	AENJA_09104	HELIO_05108
OG0006548	AENJA_09103	HELIO_11823
OG0006549	AENJA_09178	HELIO_06344
OG0006550	AENJA_09213	HELIO_11646
OG0006551	AENJA_09272	HELIO_05948
OG0006552	AENJA_09303	HELIO_05537
OG0006553	AENJA_09463	HELIO_09294
OG0006554	AENJA_09668	HELIO_11137
OG0006555	AENJA_09715	HELIO_07289
OG0006556	AENJA_09923	HELIO_07036
OG0006559	AENJA_10109	HELIO_09362
OG0006560	AENJA_10117	HELIO_11821
OG0006561	AENJA_10164	HELIO_01583
OG0006562	AENJA_10204	HELIO_02270
OG0006563	AENJA_10372	HELIO_04601
OG0006564	AENJA_10383	HELIO_04895
OG0006565	AENJA_10416	HELIO_12038
OG0006567	AENJA_10471, AENJA_14106	HELIO_00971
OG0006568	AENJA_10472	HELIO_02321, HELIO_02320
OG0006569	AENJA_10690	HELIO_04025
OG0006571	AENJA_10794	HELIO_02921
OG0006573	AENJA_11033	HELIO_06358
OG0006574	AENJA_11193	HELIO_08922
OG0006575	AENJA_11220	HELIO_10920
OG0006576	AENJA_11248	HELIO_11431, HELIO_01101
OG0006577	AENJA_23377, AENJA_11258	HELIO_02340
OG0006578	AENJA_11264	HELIO_07383, HELIO_06625
OG0006579	AENJA_11267	HELIO_05914
OG0006580	AENJA_11583	HELIO_00870
OG0006581	AENJA_11836	HELIO_08025
OG0006583	AENJA_26093, AENJA_16765, AENJA_12483	HELIO_06969
OG0006584	AENJA_12500	HELIO_01051
OG0006585	AENJA_12538	HELIO_03688
OG0006586	AENJA_12567	HELIO_01946
OG0006587	AENJA_12821	HELIO_11243
OG0006588	AENJA_12912	HELIO_01448
OG0006590	AENJA_12964	HELIO_01741
OG0006591	AENJA_13044	HELIO_05448
OG0006592	AENJA_13142	HELIO_09688
OG0006593	AENJA_13291	HELIO_11602
OG0006595	AENJA_13536	HELIO_09575
OG0006596	AENJA_13622	HELIO_09364
OG0006597	AENJA_13689	HELIO_00477
OG0006598	AENJA_13737	HELIO_08458
OG0006599	AENJA_13776	HELIO_03613
OG0006600	AENJA_13874	HELIO_03138
OG0006601	AENJA_14018	HELIO_01346
OG0006602	AENJA_14087	HELIO_02442
OG0006604	AENJA_14442	HELIO_08860
OG0006605	AENJA_14456	HELIO_06773
OG0006606	AENJA_14515	HELIO_06615
OG0006607	AENJA_14537	HELIO_00321
OG0006608	AENJA_14551	HELIO_12351
OG0006609	AENJA_14599	HELIO_08243
OG0006610	AENJA_14663	HELIO_11565
OG0006612	AENJA_14752	HELIO_07236
OG0006613	AENJA_14809	HELIO_01930
OG0006614	AENJA_14867	HELIO_08065
OG0006615	AENJA_14938	HELIO_05092
OG0006616	AENJA_14986	HELIO_08234
OG0006618	AENJA_15455	HELIO_03387
OG0006619	AENJA_15520	HELIO_09123
OG0006620	AENJA_15575	HELIO_02725
OG0006621	AENJA_15590	HELIO_09053
OG0006622	AENJA_15726	HELIO_02210
OG0006623	AENJA_15760	HELIO_11233
OG0006624	AENJA_15910	HELIO_10116
OG0006625	AENJA_15915	HELIO_08164
OG0006626	AENJA_15948	HELIO_05961
OG0006627	AENJA_16099	HELIO_11995
OG0006628	AENJA_16181	HELIO_02588
OG0006629	AENJA_16215	HELIO_05404, HELIO_05763
OG0006630	AENJA_16229	HELIO_10586
OG0006631	AENJA_16356	HELIO_00442
OG0006632	AENJA_16518	HELIO_10046
OG0006633	AENJA_16566	HELIO_03206
OG0006634	AENJA_16574	HELIO_09643
OG0006635	AENJA_16751	HELIO_04021
OG0006636	AENJA_16904	HELIO_12004
OG0006638	AENJA_17173	HELIO_00603
OG0006640	AENJA_17468	HELIO_02481
OG0006641	AENJA_17771	HELIO_06767
OG0006642	AENJA_17957	HELIO_08918
OG0006643	AENJA_18031, AENJA_18028	HELIO_07167
OG0006644	AENJA_18105	HELIO_03204
OG0006645	AENJA_18153	HELIO_10104
OG0006646	AENJA_18164	HELIO_00489
OG0006648	AENJA_18295	HELIO_06638
OG0006649	AENJA_18466	HELIO_10793
OG0006650	AENJA_18649	HELIO_03117
OG0006651	AENJA_18736	HELIO_02310
OG0006652	AENJA_18766	HELIO_01175
OG0006653	AENJA_18823	HELIO_09990
OG0006654	AENJA_18933	HELIO_02769
OG0006656	AENJA_19052	HELIO_11349
OG0006657	AENJA_19172	HELIO_07908
OG0006659	AENJA_19263	HELIO_12103
OG0006660	AENJA_19330	HELIO_11761
OG0006661	AENJA_19414	HELIO_06626
OG0006662	AENJA_19418	HELIO_09320
OG0006663	AENJA_19913	HELIO_02313
OG0006664	AENJA_20021	HELIO_02701
OG0006665	AENJA_20275	HELIO_04364
OG0006666	AENJA_20282	HELIO_12248
OG0006668	AENJA_20635	HELIO_07541
OG0006669	AENJA_20657	HELIO_11899
OG0006670	AENJA_20698	HELIO_08029
OG0006671	AENJA_23400	HELIO_05864
OG0006673	AENJA_21048	HELIO_06392
OG0006674	AENJA_21094	HELIO_04135
OG0006675	AENJA_21328	HELIO_08924
OG0006676	AENJA_21402	HELIO_10377
OG0006677	AENJA_21488	HELIO_09774
OG0006678	AENJA_21492	HELIO_02277
OG0006679	AENJA_21515	HELIO_02358
OG0006680	AENJA_21658	HELIO_02680
OG0006681	AENJA_21662	HELIO_12263
OG0006682	AENJA_21769	HELIO_10433
OG0006683	AENJA_21886	HELIO_02924
OG0006684	AENJA_21920	HELIO_06154
OG0006686	AENJA_21966	HELIO_12341
OG0006687	AENJA_24383	HELIO_11277
OG0006688	AENJA_22121	HELIO_03127
OG0006689	AENJA_22172	HELIO_05938
OG0006690	AENJA_22269	HELIO_02191
OG0006691	AENJA_22371	HELIO_03575
OG0006692	AENJA_22551	HELIO_11578
OG0006694	AENJA_22901	HELIO_03880
OG0006695	AENJA_23014	HELIO_08328
OG0006696	AENJA_23027	HELIO_07111
OG0006697	AENJA_23078	HELIO_01191
OG0006698	AENJA_23158	HELIO_12446
OG0006699	AENJA_23190	HELIO_11479
OG0006700	AENJA_23253	HELIO_12057
OG0006703	AENJA_23320	HELIO_06495
OG0006705	AENJA_23398	HELIO_06835
OG0006706	AENJA_23532	HELIO_11342
OG0006707	AENJA_23660	HELIO_00394
OG0006709	AENJA_23753	HELIO_01142
OG0006710	AENJA_23788	HELIO_06551
OG0006711	AENJA_23790	HELIO_05604
OG0006712	AENJA_24048	HELIO_03348
OG0006713	AENJA_24077	HELIO_11450
OG0006714	AENJA_24177	HELIO_11043
OG0006715	AENJA_24364	HELIO_03316
OG0006716	AENJA_24408	HELIO_06298
OG0006717	AENJA_24478	HELIO_09109
OG0006718	AENJA_24834	HELIO_05927
OG0006719	AENJA_24866	HELIO_09746
OG0006720	AENJA_24982	HELIO_08931
OG0006721	AENJA_25013	HELIO_02607
OG0006722	AENJA_25021	HELIO_08515
OG0006724	AENJA_25107	HELIO_00952
OG0006725	AENJA_25269	HELIO_03001
OG0006726	AENJA_25361	HELIO_09973
OG0006727	AENJA_25527	HELIO_02122
OG0006728	AENJA_25577	HELIO_02827
OG0006730	AENJA_25804	HELIO_09404
OG0006732	AENJA_25873	HELIO_09714
OG0006733	AENJA_25909	HELIO_07160
OG0006734	AENJA_25913	HELIO_03231
OG0006735	AENJA_25987	HELIO_00738
OG0006737	AENJA_26062	HELIO_04436
OG0006738	AENJA_26156	HELIO_04208
OG0006739	AENJA_26247	HELIO_08662
OG0006740	AENJA_26597	HELIO_01063
OG0006741	AENJA_26632	HELIO_09739
OG0006742	AENJA_26658	HELIO_04731
OG0006824	AENJA_00046	HELIO_05300, HELIO_06194, HELIO_11865
OG0006826	AENJA_00120	HELIO_00390
OG0006827	AENJA_00301, AENJA_11922	HELIO_07804
OG0006828	AENJA_00320	HELIO_02011
OG0006829	AENJA_26235, AENJA_00398	HELIO_07838
OG0006830	AENJA_00399	HELIO_02103
OG0006831	AENJA_00400	HELIO_02840
OG0006832	AENJA_00488	HELIO_01148
OG0006833	AENJA_00518	HELIO_05301
OG0006834	AENJA_00545	HELIO_09834, HELIO_02971, HELIO_12610
OG0006835	AENJA_00593	HELIO_11599
OG0006837	AENJA_00699	HELIO_03233
OG0006839	AENJA_01100	HELIO_11165
OG0006843	AENJA_01195	HELIO_07672
OG0006844	AENJA_01201	HELIO_02360
OG0006845	AENJA_01223	HELIO_05531
OG0006846	AENJA_01258	HELIO_02303
OG0006847	AENJA_01266	HELIO_04305
OG0006848	AENJA_01367	HELIO_10864
OG0006849	AENJA_01449	HELIO_05945
OG0006851	AENJA_01650	HELIO_01136
OG0006852	AENJA_01730	HELIO_02486, HELIO_04562
OG0006853	AENJA_01775, AENJA_26577	HELIO_02737
OG0006855	AENJA_26023, AENJA_07528, AENJA_24965, AENJA_21430, AENJA_04293, AENJA_13402, AENJA_01902, AENJA_18647	HELIO_11139
OG0006856	AENJA_02009	HELIO_07178
OG0006857	AENJA_02010	HELIO_10880
OG0006858	AENJA_02107	HELIO_07365
OG0006860	AENJA_02208	HELIO_05728
OG0006861	AENJA_02330, AENJA_02328	HELIO_03418
OG0006862	AENJA_02464, AENJA_02470	HELIO_06074
OG0006863	AENJA_17740, AENJA_02587	HELIO_10528
OG0006864	AENJA_02623	HELIO_07403
OG0006865	AENJA_02658	HELIO_03278, HELIO_03277
OG0006867	AENJA_02777	HELIO_00909
OG0006869	AENJA_02815	HELIO_10982
OG0006870	AENJA_03121	HELIO_07470
OG0006871	AENJA_03164, AENJA_23051, AENJA_23057, AENJA_10645, AENJA_03165	HELIO_03606
OG0006872	AENJA_03174	HELIO_07875
OG0006873	AENJA_03258	HELIO_02802
OG0006874	AENJA_03384	HELIO_08686
OG0006875	AENJA_03390	HELIO_10647
OG0006876	AENJA_23472	HELIO_12562
OG0006877	AENJA_03567	HELIO_09562
OG0006878	AENJA_03646	HELIO_02141
OG0006879	AENJA_03657	HELIO_10499
OG0006880	AENJA_03927	HELIO_05383
OG0006881	AENJA_03938	HELIO_09282, HELIO_09283
OG0006882	AENJA_03982	HELIO_00837
OG0006883	AENJA_03999	HELIO_10209
OG0006884	AENJA_04002	HELIO_08370
OG0006885	AENJA_04224	HELIO_07678
OG0006886	AENJA_04283	HELIO_01710
OG0006887	AENJA_04451	HELIO_00170
OG0006888	AENJA_04455	HELIO_11291
OG0006889	AENJA_04547	HELIO_07081
OG0006890	AENJA_04581	HELIO_01755
OG0006891	AENJA_04660	HELIO_06848
OG0006892	AENJA_04736	HELIO_10025
OG0006893	AENJA_04839	HELIO_02287
OG0006894	AENJA_04847	HELIO_01525
OG0006895	AENJA_05148	HELIO_00885
OG0006896	AENJA_05202	HELIO_11058, HELIO_11057
OG0006897	AENJA_05372	HELIO_06557
OG0006899	AENJA_05621	HELIO_06042
OG0006900	AENJA_05663	HELIO_06595
OG0006901	AENJA_05820	HELIO_03815
OG0006902	AENJA_05960	HELIO_01197
OG0006903	AENJA_06050	HELIO_08134
OG0006904	AENJA_06127	HELIO_03416
OG0006905	AENJA_06173	HELIO_02801
OG0006906	AENJA_06221	HELIO_04811
OG0006907	AENJA_06242	HELIO_02666
OG0006908	AENJA_06381	HELIO_08017
OG0006909	AENJA_06589	HELIO_01498
OG0006911	AENJA_06830	HELIO_04412
OG0006912	AENJA_16892	HELIO_01132
OG0006914	AENJA_06926	HELIO_07176
OG0006915	AENJA_07017	HELIO_09309
OG0006916	AENJA_07034	HELIO_11109
OG0006917	AENJA_07239	HELIO_00862
OG0006918	AENJA_07427	HELIO_00387
OG0006919	AENJA_07467	HELIO_12526
OG0006921	AENJA_07572	HELIO_03601
OG0006924	AENJA_07755	HELIO_10197
OG0006925	AENJA_07849	HELIO_06577
OG0006926	AENJA_07851	HELIO_01892
OG0006927	AENJA_07880	HELIO_01236
OG0006928	AENJA_07919	HELIO_10461
OG0006929	AENJA_08001	HELIO_05023
OG0006931	AENJA_08049	HELIO_10024
OG0006932	AENJA_08083	HELIO_03552
OG0006933	AENJA_08100, AENJA_22723, AENJA_22727	HELIO_07703, HELIO_07830
OG0006934	AENJA_08104	HELIO_02300
OG0006935	AENJA_08143	HELIO_02305
OG0006936	AENJA_08149	HELIO_01325
OG0006937	AENJA_08252	HELIO_10195
OG0006939	AENJA_08295	HELIO_09910
OG0006940	AENJA_08348	HELIO_02426
OG0006941	AENJA_08383	HELIO_00376
OG0006941	AENJA_11105	HELIO_00193
OG0006943	AENJA_08418	HELIO_00593
OG0006944	AENJA_08469	HELIO_10544
OG0006946	AENJA_08651	HELIO_08697
OG0006949	AENJA_08970	HELIO_00053
OG0006950	AENJA_09183	HELIO_05600, HELIO_10183, HELIO_00396
OG0006951	AENJA_09267	HELIO_06091
OG0006954	AENJA_09387	HELIO_00977
OG0006955	AENJA_09421	HELIO_06102
OG0006956	AENJA_09488	HELIO_03837
OG0006957	AENJA_09490	HELIO_09843
OG0006958	AENJA_09561	HELIO_03705
OG0006959	AENJA_09576	HELIO_03367
OG0006960	AENJA_09586	HELIO_11955
OG0006962	AENJA_09772	HELIO_04139
OG0006964	AENJA_09897	HELIO_05324
OG0006965	AENJA_09992	HELIO_01499
OG0006966	AENJA_10045	HELIO_00843
OG0006967	AENJA_10081	HELIO_03858
OG0006968	AENJA_10127	HELIO_10124
OG0006969	AENJA_10132	HELIO_04692
OG0006970	AENJA_10289	HELIO_03853
OG0006971	AENJA_10382	HELIO_04205
OG0006972	AENJA_10603	HELIO_12289
OG0006973	AENJA_10893	HELIO_05811
OG0006975	AENJA_11111	HELIO_00766
OG0006976	AENJA_11156	HELIO_09447
OG0006977	AENJA_11169	HELIO_03745
OG0006979	AENJA_11435	HELIO_08949
OG0006980	AENJA_11690	HELIO_06927
OG0006981	AENJA_11704	HELIO_10873
OG0006982	AENJA_11710	HELIO_09182
OG0006983	AENJA_11791	HELIO_09699
OG0006985	AENJA_12194	HELIO_08249
OG0006988	AENJA_12529	HELIO_01745, HELIO_10587
OG0006989	AENJA_12558	HELIO_01925
OG0006990	AENJA_12603	HELIO_06240
OG0006991	AENJA_12675	HELIO_08801
OG0006992	AENJA_16070	HELIO_03687
OG0006993	AENJA_12848	HELIO_04356
OG0006994	AENJA_12854	HELIO_10742
OG0006995	AENJA_12859	HELIO_00974
OG0006997	AENJA_12913	HELIO_04050
OG0006998	AENJA_12939	HELIO_01286
OG0006999	AENJA_12940	HELIO_01742
OG0007000	AENJA_13108	HELIO_00263
OG0007001	AENJA_13134	HELIO_09912
OG0007002	AENJA_13189	HELIO_00186
OG0007003	AENJA_13349	HELIO_03021
OG0007004	AENJA_13352	HELIO_03743
OG0007006	AENJA_13467	HELIO_05841
OG0007007	AENJA_13468	HELIO_04354
OG0007008	AENJA_25860, AENJA_13633	HELIO_04065
OG0007009	AENJA_13674	HELIO_10006
OG0007010	AENJA_13687	HELIO_01679
OG0007011	AENJA_13688	HELIO_12793
OG0007012	AENJA_13835	HELIO_04259
OG0007013	AENJA_13842	HELIO_10913
OG0007014	AENJA_13912	HELIO_00547
OG0007015	AENJA_13940	HELIO_01841
OG0007016	AENJA_14164	HELIO_09219
OG0007018	AENJA_14287	HELIO_07831
OG0007020	AENJA_14431	HELIO_10783
OG0007022	AENJA_14634	HELIO_00686
OG0007023	AENJA_14641	HELIO_05749
OG0007024	AENJA_14840	HELIO_03505
OG0007025	AENJA_14969	HELIO_12627
OG0007026	AENJA_15107	HELIO_11609, HELIO_11608
OG0007028	AENJA_15287	HELIO_09657
OG0007030	AENJA_15706	HELIO_05278
OG0007031	AENJA_15746	HELIO_11089
OG0007032	AENJA_15768	HELIO_10519
OG0007033	AENJA_15780	HELIO_06756
OG0007034	AENJA_15916	HELIO_05240
OG0007035	AENJA_15945	HELIO_05074
OG0007036	AENJA_15980	HELIO_08854
OG0007037	AENJA_16026	HELIO_03215
OG0007038	AENJA_16109	HELIO_07154
OG0007039	AENJA_16125	HELIO_03673
OG0007040	AENJA_16156	HELIO_09696
OG0007041	AENJA_16190	HELIO_00355
OG0007042	AENJA_16299	HELIO_08465
OG0007043	AENJA_16342	HELIO_10787
OG0007044	AENJA_16556	HELIO_03336
OG0007045	AENJA_16721	HELIO_03028
OG0007046	AENJA_16840	HELIO_06285
OG0007047	AENJA_16899	HELIO_01873
OG0007048	AENJA_16937	HELIO_01435
OG0007049	AENJA_17013	HELIO_01113
OG0007050	AENJA_17182	HELIO_10158
OG0007052	AENJA_17326	HELIO_03698
OG0007053	AENJA_17379	HELIO_01740
OG0007054	AENJA_17391, AENJA_19911	HELIO_03935
OG0007055	AENJA_17474	HELIO_05430
OG0007056	AENJA_17650	HELIO_04173
OG0007058	AENJA_17757	HELIO_12181
OG0007059	AENJA_17918	HELIO_11121
OG0007060	AENJA_18050	HELIO_03894
OG0007061	AENJA_18086	HELIO_03172
OG0007062	AENJA_18177	HELIO_03299
OG0007063	AENJA_18189	HELIO_02537
OG0007064	AENJA_18220	HELIO_02033
OG0007066	AENJA_18310	HELIO_08282
OG0007067	AENJA_18344	HELIO_06171
OG0007068	AENJA_18386	HELIO_11494
OG0007069	AENJA_18431	HELIO_10927
OG0007070	AENJA_18751	HELIO_05878
OG0007071	AENJA_20432	HELIO_10140
OG0007072	AENJA_18830	HELIO_09568
OG0007073	AENJA_18861	HELIO_12235
OG0007074	AENJA_19061	HELIO_10084
OG0007075	AENJA_19073	HELIO_12580
OG0007076	AENJA_19406	HELIO_04699
OG0007077	AENJA_19554	HELIO_03036
OG0007078	AENJA_19777	HELIO_12420
OG0007079	AENJA_19825	HELIO_12708
OG0007080	AENJA_19826	HELIO_10930
OG0007081	AENJA_19829	HELIO_01321
OG0007082	AENJA_19832	HELIO_01470
OG0007083	AENJA_20083	HELIO_01256
OG0007084	AENJA_20378	HELIO_06919
OG0007085	AENJA_20429	HELIO_09227, HELIO_06691, HELIO_06359
OG0007086	AENJA_20436	HELIO_09327
OG0007087	AENJA_20498	HELIO_06229
OG0007088	AENJA_20551	HELIO_10934
OG0007089	AENJA_20594	HELIO_01728
OG0007090	AENJA_20659	HELIO_02778
OG0007091	AENJA_23355, AENJA_20692	HELIO_05646
OG0007093	AENJA_20890	HELIO_04228
OG0007094	AENJA_20950	HELIO_03665
OG0007095	AENJA_21007	HELIO_05715
OG0007096	AENJA_21049	HELIO_05063
OG0007098	AENJA_21303	HELIO_07500
OG0007099	AENJA_21375	HELIO_11777
OG0007100	AENJA_21409	HELIO_02603
OG0007103	AENJA_21675	HELIO_04990
OG0007104	AENJA_21723	HELIO_08624
OG0007105	AENJA_21751	HELIO_06453
OG0007106	AENJA_21772	HELIO_08071
OG0007107	AENJA_21819	HELIO_08096
OG0007108	AENJA_21851	HELIO_10721
OG0007109	AENJA_22004	HELIO_10230
OG0007110	AENJA_22165	HELIO_08670
OG0007111	AENJA_22302	HELIO_07676
OG0007112	AENJA_22684	HELIO_05754
OG0007113	AENJA_22726	HELIO_02963
OG0007114	AENJA_22816	HELIO_02430
OG0007116	AENJA_22885	HELIO_09537
OG0007117	AENJA_23028	HELIO_10452
OG0007118	AENJA_23161	HELIO_00216
OG0007119	AENJA_23375	HELIO_03351
OG0007120	AENJA_23378	HELIO_08636
OG0007121	AENJA_23568	HELIO_08982
OG0007122	AENJA_23581	HELIO_01530
OG0007124	AENJA_23735	HELIO_03243
OG0007126	AENJA_24234	HELIO_07784
OG0007127	AENJA_24302	HELIO_02372
OG0007128	AENJA_24308	HELIO_07471
OG0007129	AENJA_24361	HELIO_01993
OG0007130	AENJA_24363	HELIO_08635, HELIO_08634
OG0007131	AENJA_24469	HELIO_04431
OG0007132	AENJA_24649	HELIO_12686
OG0007133	AENJA_24825	HELIO_05837
OG0007134	AENJA_24826	HELIO_02796
OG0007135	AENJA_25007	HELIO_03512
OG0007136	AENJA_25014	HELIO_11083
OG0007137	AENJA_25069	HELIO_01264
OG0007138	AENJA_25134	HELIO_11268
OG0007139	AENJA_25183	HELIO_03311
OG0007140	AENJA_25250	HELIO_09262
OG0007141	AENJA_25287	HELIO_02202
OG0007142	AENJA_25343	HELIO_09138
OG0007143	AENJA_25363	HELIO_02069
OG0007144	AENJA_25491	HELIO_02773
OG0007145	AENJA_25560	HELIO_02042
OG0007146	AENJA_25582	HELIO_08477
OG0007148	AENJA_25762	HELIO_11799
OG0007151	AENJA_26211	HELIO_01847
OG0007152	AENJA_26373	HELIO_07347
OG0007153	AENJA_26504	HELIO_04064
OG0007154	AENJA_26509	HELIO_05052
OG0007155	AENJA_26726	HELIO_12399
OG0007248	AENJA_00004	HELIO_03566
OG0007250	AENJA_00139	HELIO_11796
OG0007251	AENJA_00324	HELIO_11645
OG0007252	AENJA_00397	HELIO_11869
OG0007253	AENJA_00767	HELIO_05519
OG0007254	AENJA_00931	HELIO_04453
OG0007255	AENJA_00979	HELIO_05330
OG0007256	AENJA_01044	HELIO_08417
OG0007258	AENJA_01436, AENJA_11453	HELIO_08742
OG0007260	AENJA_01550	HELIO_06588
OG0007261	AENJA_01593	HELIO_02263
OG0007264	AENJA_02217	HELIO_05781
OG0007266	AENJA_08462, AENJA_02257	HELIO_07853
OG0007267	AENJA_02284	HELIO_10107
OG0007269	AENJA_02569	HELIO_06147
OG0007270	AENJA_02688	HELIO_02939
OG0007271	AENJA_02740	HELIO_05682
OG0007272	AENJA_02756	HELIO_10735
OG0007273	AENJA_02792	HELIO_09450
OG0007275	AENJA_02862	HELIO_03674
OG0007276	AENJA_02931	HELIO_06599
OG0007277	AENJA_03125, AENJA_24804	HELIO_09947
OG0007278	AENJA_03209	HELIO_08519
OG0007279	AENJA_03339	HELIO_03749
OG0007280	AENJA_03407	HELIO_00512
OG0007281	AENJA_03420	HELIO_07427
OG0007282	AENJA_03431	HELIO_12150
OG0007283	AENJA_03462	HELIO_09223
OG0007285	AENJA_03475	HELIO_10648, HELIO_10649
OG0007286	AENJA_18798, AENJA_10022, AENJA_03618	HELIO_00622
OG0007288	AENJA_03747	HELIO_09454
OG0007289	AENJA_03836	HELIO_09914
OG0007290	AENJA_03954	HELIO_02482
OG0007291	AENJA_03983	HELIO_12578
OG0007292	AENJA_04105	HELIO_01083
OG0007293	AENJA_04149	HELIO_01509, HELIO_01508
OG0007295	AENJA_04369	HELIO_00595
OG0007296	AENJA_04461	HELIO_03612
OG0007297	AENJA_04494	HELIO_08956
OG0007298	AENJA_04527	HELIO_08869
OG0007299	AENJA_04574	HELIO_08694
OG0007300	AENJA_04647	HELIO_02004
OG0007301	AENJA_04686	HELIO_00411
OG0007302	AENJA_04963	HELIO_02030
OG0007304	AENJA_05122	HELIO_12205
OG0007305	AENJA_05241	HELIO_03112
OG0007307	AENJA_05325	HELIO_05717
OG0007308	AENJA_07715	HELIO_09689
OG0007309	AENJA_05768	HELIO_10219
OG0007310	AENJA_05858	HELIO_05771
OG0007312	AENJA_05894	HELIO_09830
OG0007313	AENJA_10867, AENJA_06071	HELIO_04919
OG0007314	AENJA_06139	HELIO_12687
OG0007315	AENJA_24540	HELIO_08447
OG0007315	AENJA_10374, AENJA_06256, AENJA_24544	HELIO_05947
OG0007316	AENJA_06485, AENJA_20879	HELIO_07362
OG0007317	AENJA_06549	HELIO_09791
OG0007318	AENJA_06588	HELIO_03980
OG0007319	AENJA_06656	HELIO_07489
OG0007320	AENJA_06780	HELIO_09747
OG0007321	AENJA_06818	HELIO_04170
OG0007322	AENJA_06900	HELIO_07072
OG0007324	AENJA_07021	HELIO_12544, HELIO_06541
OG0007325	AENJA_07023	HELIO_09200
OG0007326	AENJA_07134	HELIO_09034
OG0007327	AENJA_07205	HELIO_05229
OG0007328	AENJA_07462	HELIO_09442
OG0007329	AENJA_07623	HELIO_09969
OG0007330	AENJA_07724	HELIO_04133
OG0007331	AENJA_07941	HELIO_08039
