Orthogroup	AENJA_ok	XENTR
OG0005547	AENJA_18382	XENTR04263
OG0005548	AENJA_18389	XENTR14816, XENTR04327
OG0005550	AENJA_18551	XENTR12418
OG0005552	AENJA_18690	XENTR15600
OG0005553	AENJA_18692	XENTR15410
OG0005554	AENJA_18804	XENTR05944
OG0005555	AENJA_18862	XENTR10803
OG0005556	AENJA_18935	XENTR14514
OG0005557	AENJA_18936	XENTR09063
OG0005558	AENJA_19047	XENTR03041, XENTR15786
OG0005559	AENJA_19056	XENTR13684
OG0005560	AENJA_19248	XENTR15812, XENTR15811
OG0005561	AENJA_19485	XENTR06582
OG0005562	AENJA_19601	XENTR02636
OG0005563	AENJA_19676	XENTR02726
OG0005564	AENJA_19698	XENTR17105, XENTR17106
OG0005565	AENJA_19800	XENTR12260
OG0005566	AENJA_19875	XENTR10299
OG0005567	AENJA_20244, AENJA_20243	XENTR13137
OG0005568	AENJA_20430	XENTR02378
OG0005569	AENJA_20459	XENTR17293
OG0005570	AENJA_20636	XENTR08831
OG0005572	AENJA_20678	XENTR07077
OG0005573	AENJA_20903	XENTR17288
OG0005574	AENJA_21165	XENTR02685
OG0005576	AENJA_21641	XENTR01506
OG0005577	AENJA_21730	XENTR17396
OG0005578	AENJA_21767	XENTR14508
OG0005579	AENJA_21818	XENTR08159, XENTR05123
OG0005580	AENJA_21973	XENTR00171
OG0005581	AENJA_22130	XENTR11345
OG0005582	AENJA_22257	XENTR10959
OG0005583	AENJA_22365	XENTR00563, XENTR00562, XENTR12120
OG0005584	AENJA_22564	XENTR08324
OG0005585	AENJA_22605	XENTR02942, XENTR03779, XENTR16544
OG0005586	AENJA_22676	XENTR09184, XENTR16599
OG0005587	AENJA_22680	XENTR09308
OG0005588	AENJA_22691	XENTR12384
OG0005589	AENJA_22696	XENTR05397
OG0005590	AENJA_22743	XENTR02733
OG0005591	AENJA_22817	XENTR00206, XENTR00205
OG0005592	AENJA_22823	XENTR06518
OG0005595	AENJA_23087	XENTR11389
OG0005596	AENJA_23124	XENTR03669
OG0005597	AENJA_23387	XENTR02744
OG0005598	AENJA_23392	XENTR10064
OG0005599	AENJA_23484	XENTR07033
OG0005600	AENJA_23486	XENTR06836
OG0005601	AENJA_23559	XENTR09305
OG0005602	AENJA_23562, AENJA_23561	XENTR09049
OG0005603	AENJA_23595	XENTR15261
OG0005604	AENJA_23601, AENJA_23600	XENTR10587
OG0005605	AENJA_23709	XENTR06732
OG0005606	AENJA_23737	XENTR02775, XENTR00301
OG0005607	AENJA_23747	XENTR03976, XENTR15771, XENTR15770
OG0005608	AENJA_24078	XENTR08987
OG0005609	AENJA_24199	XENTR05279
OG0005610	AENJA_24729	XENTR00719
OG0005611	AENJA_24774	XENTR11206, XENTR12709
OG0005612	AENJA_24897	XENTR13055, XENTR11686
OG0005613	AENJA_24898	XENTR13054
OG0005615	AENJA_25140	XENTR19050
OG0005616	AENJA_25171	XENTR04493
OG0005617	AENJA_25373	XENTR00367, XENTR04722
OG0005618	AENJA_25599	XENTR09196
OG0005619	AENJA_25618	XENTR10548
OG0005620	AENJA_25760	XENTR02818, XENTR00745
OG0005621	AENJA_25962	XENTR15318
OG0005622	AENJA_25969	XENTR09076
OG0005623	AENJA_26090	XENTR00925
OG0005624	AENJA_26148	XENTR02879
OG0005625	AENJA_26239	XENTR12463
OG0005626	AENJA_26279	XENTR04034
OG0005627	AENJA_26410	XENTR01364
OG0005628	AENJA_26422	XENTR14088
OG0005629	AENJA_26440	XENTR11616
OG0005630	AENJA_26749	XENTR11734
OG0005631	AENJA_26768	XENTR17147
OG0005632	AENJA_26780	XENTR16922
OG0005633	AENJA_26782	XENTR13094
OG0005681	AENJA_00039, AENJA_26565	XENTR08432
OG0005685	AENJA_00160	XENTR05166
OG0005690	AENJA_00316	XENTR19277
OG0005691	AENJA_00374	XENTR16381, XENTR01698, XENTR15709
OG0005694	AENJA_08020	XENTR10066
OG0005695	AENJA_00554	XENTR14131
OG0005696	AENJA_00573	XENTR00927
OG0005698	AENJA_00928	XENTR10206
OG0005699	AENJA_00934	XENTR03059
OG0005701	AENJA_00987	XENTR13549
OG0005702	AENJA_01004	XENTR05785
OG0005703	AENJA_01041	XENTR16414
OG0005704	AENJA_01067	XENTR10783
OG0005707	AENJA_01197	XENTR13799
OG0005708	AENJA_01487	XENTR16853, XENTR16852, XENTR19233
OG0005709	AENJA_18525, AENJA_01551, AENJA_18524	XENTR12957
OG0005710	AENJA_01723	XENTR14786
OG0005711	AENJA_01757	XENTR04377
OG0005712	AENJA_01759	XENTR07393
OG0005713	AENJA_01966	XENTR16027
OG0005714	AENJA_02013	XENTR15409
OG0005715	AENJA_02021	XENTR13785
OG0005717	AENJA_02389	XENTR11396
OG0005718	AENJA_02397	XENTR10453
OG0005719	AENJA_02576, AENJA_21883, AENJA_16676, AENJA_06368, AENJA_14184, AENJA_03800, AENJA_16113	XENTR17722
OG0005720	AENJA_02582	XENTR08037
OG0005721	AENJA_02598	XENTR01507
OG0005722	AENJA_02848	XENTR01764
OG0005723	AENJA_02860	XENTR02798
OG0005724	AENJA_02979	XENTR08971
OG0005725	AENJA_03017	XENTR00954
OG0005726	AENJA_03045	XENTR11215, XENTR18879
OG0005727	AENJA_03263	XENTR06326
OG0005728	AENJA_03321	XENTR13816
OG0005729	AENJA_03373	XENTR17527, XENTR14626
OG0005730	AENJA_03375	XENTR16362, XENTR16363, XENTR03887
OG0005731	AENJA_03387	XENTR07331
OG0005732	AENJA_03425	XENTR01849
OG0005733	AENJA_03533, AENJA_24608	XENTR12818
OG0005734	AENJA_03577	XENTR16904
OG0005735	AENJA_03701	XENTR16094
OG0005736	AENJA_03784	XENTR15143, XENTR11911, XENTR02380
OG0005737	AENJA_18620, AENJA_04083	XENTR14241
OG0005738	AENJA_04092	XENTR03189
OG0005739	AENJA_04180	XENTR17412, XENTR02121
OG0005740	AENJA_04242	XENTR17867
OG0005741	AENJA_04268	XENTR10578
OG0005742	AENJA_04450	XENTR03320
OG0005743	AENJA_04458	XENTR14002, XENTR09771, XENTR11895
OG0005744	AENJA_23925	XENTR14995
OG0005745	AENJA_04490	XENTR09132
OG0005746	AENJA_04525	XENTR14223
OG0005747	AENJA_04612	XENTR12914
OG0005748	AENJA_04616	XENTR03220
OG0005749	AENJA_04691	XENTR13666
OG0005750	AENJA_04732	XENTR13184
OG0005751	AENJA_05026	XENTR02420
OG0005752	AENJA_05094, AENJA_05157	XENTR08044
OG0005753	AENJA_05248, AENJA_05245	XENTR16085
OG0005755	AENJA_05404	XENTR01706
OG0005756	AENJA_05494	XENTR18511
OG0005758	AENJA_05774	XENTR03080
OG0005759	AENJA_05846, AENJA_24843	XENTR13135
OG0005761	AENJA_06105	XENTR00801
OG0005762	AENJA_06148	XENTR09892
OG0005763	AENJA_06347	XENTR00558
OG0005764	AENJA_06405	XENTR11684
OG0005765	AENJA_06646	XENTR11840
OG0005766	AENJA_06695	XENTR03092
OG0005767	AENJA_06764	XENTR02897
OG0005768	AENJA_06804	XENTR19178, XENTR16168
OG0005769	AENJA_06901	XENTR04692
OG0005770	AENJA_07018	XENTR07769
OG0005771	AENJA_07025	XENTR17752
OG0005772	AENJA_07036	XENTR01180
OG0005773	AENJA_07044	XENTR17797, XENTR19146
OG0005774	AENJA_07195	XENTR06210
OG0005775	AENJA_07400	XENTR03909
OG0005776	AENJA_07415	XENTR17148
OG0005778	AENJA_07776	XENTR14397
OG0005779	AENJA_22397, AENJA_07902	XENTR01952
OG0005781	AENJA_08000	XENTR09353
OG0005782	AENJA_08153	XENTR16752
OG0005783	AENJA_08164	XENTR18413
OG0005784	AENJA_08165	XENTR13380
OG0005785	AENJA_08235	XENTR11082
OG0005786	AENJA_08270	XENTR05969
OG0005787	AENJA_08283	XENTR19090
OG0005788	AENJA_08440	XENTR18303
OG0005789	AENJA_08496	XENTR00490
OG0005790	AENJA_08673	XENTR09099
OG0005791	AENJA_08706	XENTR08286
OG0005792	AENJA_08731	XENTR15781, XENTR15780
OG0005793	AENJA_08802	XENTR12617
OG0005794	AENJA_08842	XENTR09199
OG0005795	AENJA_08944	XENTR01918
OG0005796	AENJA_09063	XENTR01931
OG0005797	AENJA_09169	XENTR10908
OG0005798	AENJA_09182	XENTR07022
OG0005799	AENJA_09278	XENTR11641
OG0005800	AENJA_09323	XENTR01754
OG0005801	AENJA_09343	XENTR11859
OG0005802	AENJA_09405	XENTR08427
OG0005803	AENJA_09439	XENTR17154
OG0005804	AENJA_09584	XENTR00653, XENTR00022
OG0005806	AENJA_09664	XENTR00795
OG0005807	AENJA_09729	XENTR12847
OG0005808	AENJA_09894	XENTR11121
OG0005810	AENJA_10076	XENTR17295
OG0005811	AENJA_10118	XENTR03035
OG0005812	AENJA_10119	XENTR15789
OG0005813	AENJA_10290	XENTR00797
OG0005814	AENJA_22012	XENTR04732, XENTR04731
OG0005815	AENJA_10315	XENTR06350
OG0005816	AENJA_10317	XENTR00536
OG0005817	AENJA_10375	XENTR13699
OG0005818	AENJA_10465	XENTR10792
OG0005819	AENJA_10488	XENTR13214
OG0005820	AENJA_10612	XENTR05126
OG0005821	AENJA_10736	XENTR10629
OG0005822	AENJA_10737	XENTR08490
OG0005823	AENJA_10752	XENTR09463
OG0005824	AENJA_10964	XENTR08106
OG0005825	AENJA_10968	XENTR00609
OG0005827	AENJA_11174	XENTR01649
OG0005828	AENJA_11255	XENTR12512, XENTR12511
OG0005829	AENJA_11289	XENTR09175, XENTR09176
OG0005830	AENJA_11338	XENTR05629
OG0005831	AENJA_11339	XENTR13713
OG0005832	AENJA_11664	XENTR09883
OG0005833	AENJA_11697	XENTR12701, XENTR11982
OG0005834	AENJA_11853	XENTR15796
OG0005835	AENJA_12042	XENTR13416
OG0005836	AENJA_12074	XENTR01905
OG0005837	AENJA_12096	XENTR12226
OG0005838	AENJA_12196	XENTR15966
OG0005839	AENJA_12231	XENTR06691, XENTR14220
OG0005840	AENJA_12314	XENTR11551
OG0005841	AENJA_22090, AENJA_12345, AENJA_22091	XENTR12467
OG0005842	AENJA_12408	XENTR02998
OG0005843	AENJA_12497	XENTR06586
OG0005844	AENJA_12604	XENTR14444
OG0005845	AENJA_14043, AENJA_12673	XENTR09452
OG0005846	AENJA_12707	XENTR08903
OG0005847	AENJA_12923	XENTR15396
OG0005848	AENJA_12933	XENTR01693
OG0005849	AENJA_12988	XENTR16028
OG0005850	AENJA_12991	XENTR09236
OG0005851	AENJA_13020	XENTR00048
OG0005852	AENJA_13123	XENTR02341
OG0005853	AENJA_13254	XENTR11690
OG0005854	AENJA_13288, AENJA_14689	XENTR05947
OG0005855	AENJA_13304	XENTR06940
OG0005856	AENJA_13377	XENTR09508, XENTR11365
OG0005857	AENJA_13419	XENTR09453
OG0005858	AENJA_13515	XENTR01140
OG0005859	AENJA_13669	XENTR04008
OG0005860	AENJA_13676	XENTR17203
OG0005861	AENJA_13696	XENTR00321
OG0005863	AENJA_13758	XENTR16855
OG0005864	AENJA_13906	XENTR01946
OG0005865	AENJA_14069	XENTR18360
OG0005866	AENJA_14163	XENTR14392
OG0005867	AENJA_14181	XENTR00772
OG0005868	AENJA_14232	XENTR02054
OG0005869	AENJA_14469	XENTR02475
OG0005870	AENJA_14501	XENTR03986
OG0005871	AENJA_21214, AENJA_14547	XENTR03471
OG0005872	AENJA_14877	XENTR11811
OG0005874	AENJA_14913	XENTR12341
OG0005875	AENJA_14993	XENTR08470
OG0005876	AENJA_15097	XENTR11129
OG0005877	AENJA_15390	XENTR09830
OG0005878	AENJA_15477	XENTR04121
OG0005879	AENJA_15537	XENTR00215
OG0005880	AENJA_15552	XENTR06014
OG0005881	AENJA_15669	XENTR07990
OG0005884	AENJA_15785	XENTR05536
OG0005885	AENJA_15896	XENTR14479
OG0005886	AENJA_16124	XENTR11697
OG0005887	AENJA_16413	XENTR14900
OG0005888	AENJA_16421	XENTR04928
OG0005889	AENJA_16715	XENTR00662
OG0005890	AENJA_16817	XENTR17071
OG0005891	AENJA_16932	XENTR17974
OG0005892	AENJA_17176	XENTR09555
OG0005893	AENJA_17245	XENTR00920
OG0005894	AENJA_17246	XENTR00891, XENTR13041
OG0005895	AENJA_17367	XENTR04951
OG0005896	AENJA_17573	XENTR07474, XENTR09329
OG0005897	AENJA_17702	XENTR08676, XENTR08677
OG0005898	AENJA_17852	XENTR14156
OG0005899	AENJA_18115	XENTR04251
OG0005900	AENJA_18119	XENTR00304
OG0005901	AENJA_18246	XENTR00489
OG0005902	AENJA_18247	XENTR05146
OG0005903	AENJA_18309	XENTR08468
OG0005906	AENJA_18627	XENTR12698
OG0005907	AENJA_18661	XENTR00375
OG0005908	AENJA_18676	XENTR02656
OG0005909	AENJA_18683	XENTR14750
OG0005910	AENJA_18837	XENTR16642
OG0005912	AENJA_18853	XENTR11602, XENTR11601, XENTR03265
OG0005913	AENJA_18975	XENTR01053, XENTR04373
OG0005914	AENJA_18992	XENTR11305
OG0005915	AENJA_19170	XENTR05918, XENTR02333
OG0005916	AENJA_19253	XENTR04169
OG0005917	AENJA_19608	XENTR16822
OG0005918	AENJA_19697	XENTR03925
OG0005919	AENJA_20070	XENTR00097, XENTR00096
OG0005921	AENJA_20303	XENTR00634
OG0005922	AENJA_20511	XENTR19143
OG0005923	AENJA_20557	XENTR16075
OG0005924	AENJA_20629	XENTR10424
OG0005926	AENJA_20822	XENTR04964
OG0005927	AENJA_20883	XENTR00112
OG0005928	AENJA_20891	XENTR10650
OG0005929	AENJA_20893	XENTR12228
OG0005930	AENJA_20933	XENTR14085
OG0005931	AENJA_21193	XENTR01406
OG0005932	AENJA_21195	XENTR00959
OG0005933	AENJA_21408	XENTR12800
OG0005936	AENJA_21972	XENTR08342
OG0005937	AENJA_22276	XENTR01329
OG0005938	AENJA_22341	XENTR11016
OG0005939	AENJA_22470	XENTR08339
OG0005940	AENJA_22657	XENTR13085
OG0005941	AENJA_22811	XENTR16921
OG0005942	AENJA_22877	XENTR04947
OG0005943	AENJA_22968	XENTR05606
OG0005944	AENJA_23015	XENTR16564, XENTR16566, XENTR16565
OG0005945	AENJA_23020	XENTR18886
OG0005945	AENJA_23019	XENTR12111
OG0005946	AENJA_23033	XENTR06821
OG0005947	AENJA_23047	XENTR09350
OG0005948	AENJA_23221	XENTR17664
OG0005949	AENJA_23232	XENTR12509
OG0005950	AENJA_23330	XENTR08032
OG0005951	AENJA_23374	XENTR05040
OG0005952	AENJA_23383, AENJA_26242	XENTR01948
OG0005953	AENJA_23477	XENTR07440, XENTR07441, XENTR05811
OG0005954	AENJA_23538	XENTR00461
OG0005955	AENJA_23541	XENTR02212
OG0005956	AENJA_23662	XENTR09665
OG0005957	AENJA_23785	XENTR18017
OG0005958	AENJA_23875	XENTR06687
OG0005959	AENJA_24127	XENTR18932
OG0005960	AENJA_24360	XENTR04253, XENTR04254
OG0005961	AENJA_24367	XENTR07970
OG0005963	AENJA_24444	XENTR04988
OG0005964	AENJA_24480	XENTR11519
OG0005965	AENJA_24829	XENTR11562
OG0005966	AENJA_24862	XENTR07355
OG0005967	AENJA_24863	XENTR04824
OG0005968	AENJA_25169	XENTR13328
OG0005969	AENJA_25218	XENTR16955
OG0005970	AENJA_25251	XENTR04665
OG0005971	AENJA_25411	XENTR00136
OG0005972	AENJA_25446	XENTR02124
OG0005974	AENJA_25677	XENTR04691
OG0005975	AENJA_25725	XENTR02304
OG0005976	AENJA_25735	XENTR10013
OG0005977	AENJA_25803	XENTR12877
OG0005978	AENJA_25870	XENTR14183
OG0005979	AENJA_25990	XENTR01894
OG0005980	AENJA_26209	XENTR02536
OG0005982	AENJA_26388	XENTR04745
OG0005983	AENJA_26615	XENTR09070
OG0005984	AENJA_26630	XENTR12144
OG0005985	AENJA_26651, AENJA_26654	XENTR06983
OG0005986	AENJA_26777	XENTR04122
OG0005987	AENJA_26832	XENTR08582, XENTR11918
OG0006059	AENJA_07337, AENJA_00150	XENTR17303
OG0006061	AENJA_00325	XENTR12573
OG0006062	AENJA_00551	XENTR01805
OG0006063	AENJA_00605	XENTR07530
OG0006064	AENJA_00650	XENTR10338
OG0006065	AENJA_00665	XENTR04759
OG0006066	AENJA_00700	XENTR15153
OG0006067	AENJA_00729	XENTR16065
OG0006068	AENJA_00748	XENTR03642, XENTR08142
OG0006070	AENJA_00972	XENTR07400
OG0006071	AENJA_01102	XENTR16097
OG0006072	AENJA_01191	XENTR09314, XENTR09315
OG0006073	AENJA_01226	XENTR14776
OG0006074	AENJA_01259	XENTR12108
OG0006076	AENJA_01306	XENTR04310, XENTR04309
OG0006077	AENJA_01382	XENTR07181
OG0006078	AENJA_22396	XENTR03424
OG0006078	AENJA_01409	XENTR18894
OG0006079	AENJA_01432	XENTR01421
OG0006081	AENJA_01461, AENJA_19612	XENTR12883
OG0006082	AENJA_01510	XENTR05362
OG0006083	AENJA_01529	XENTR00742
OG0006084	AENJA_01643	XENTR03553, XENTR03554
OG0006085	AENJA_01649	XENTR01611
OG0006087	AENJA_01889	XENTR04594
OG0006090	AENJA_02180	XENTR13443
OG0006092	AENJA_02316	XENTR01485
OG0006094	AENJA_02642	XENTR03083
OG0006095	AENJA_02769	XENTR14710
OG0006096	AENJA_23191	XENTR06329
OG0006097	AENJA_02941	XENTR12426
OG0006098	AENJA_02992	XENTR08186
OG0006099	AENJA_03036	XENTR01273, XENTR12991
OG0006100	AENJA_03050	XENTR10987
OG0006101	AENJA_03058	XENTR01439
OG0006102	AENJA_03107	XENTR08091
OG0006103	AENJA_03372	XENTR08008
OG0006104	AENJA_03385	XENTR13714
OG0006107	AENJA_03655	XENTR14034, XENTR14033
OG0006108	AENJA_03797	XENTR12923
OG0006110	AENJA_03881	XENTR10136
OG0006111	AENJA_03939	XENTR17823, XENTR17822
OG0006112	AENJA_03953	XENTR05885
OG0006113	AENJA_03955	XENTR04621
OG0006114	AENJA_04047	XENTR02803
OG0006115	AENJA_09142	XENTR09139
OG0006116	AENJA_04216	XENTR14543
OG0006117	AENJA_04248	XENTR13745
OG0006118	AENJA_04258	XENTR03384
OG0006119	AENJA_04315	XENTR08875
OG0006120	AENJA_04316	XENTR00584, XENTR09766
OG0006121	AENJA_04319	XENTR10914
OG0006122	AENJA_04504	XENTR13129
OG0006123	AENJA_04576	XENTR18981
OG0006124	AENJA_19597	XENTR07608
OG0006125	AENJA_05020	XENTR12664
OG0006126	AENJA_05396	XENTR04925
OG0006127	AENJA_05400	XENTR07638
OG0006128	AENJA_05402	XENTR13569
OG0006129	AENJA_05595	XENTR03488, XENTR13796
OG0006130	AENJA_05623	XENTR12277
OG0006131	AENJA_05907	XENTR16174
OG0006132	AENJA_05951	XENTR09551
OG0006133	AENJA_06147	XENTR09837
OG0006134	AENJA_06166	XENTR14999
OG0006135	AENJA_06474	XENTR12446
OG0006136	AENJA_06518	XENTR05198
OG0006137	AENJA_06532	XENTR17758
OG0006139	AENJA_06683	XENTR17331
OG0006140	AENJA_06694	XENTR03667
OG0006142	AENJA_06737	XENTR14064, XENTR13986
OG0006144	AENJA_06817	XENTR06622, XENTR06621
OG0006145	AENJA_07241	XENTR04064
OG0006146	AENJA_07422	XENTR07572, XENTR07573
OG0006148	AENJA_07759	XENTR04750
OG0006149	AENJA_07795, AENJA_26742	XENTR11705
OG0006151	AENJA_07811	XENTR10086
OG0006152	AENJA_08046	XENTR07468
OG0006153	AENJA_20634, AENJA_08225	XENTR05646
OG0006154	AENJA_08280	XENTR11239
OG0006155	AENJA_10680, AENJA_08285	XENTR12154
OG0006156	AENJA_08334	XENTR16540
OG0006158	AENJA_24154	XENTR14287, XENTR03057
OG0006159	AENJA_08791	XENTR18552
OG0006160	AENJA_08921	XENTR06388
OG0006161	AENJA_08974	XENTR03324
OG0006162	AENJA_09008	XENTR09836, XENTR09835
OG0006163	AENJA_09049	XENTR02676
OG0006164	AENJA_09092	XENTR18051
OG0006165	AENJA_09096	XENTR02514
OG0006167	AENJA_09166	XENTR07924
OG0006168	AENJA_09279	XENTR04926
OG0006170	AENJA_09322	XENTR08214
OG0006171	AENJA_09363, AENJA_13246	XENTR12055
OG0006174	AENJA_09876	XENTR14083, XENTR13225
OG0006175	AENJA_09909	XENTR04518
OG0006176	AENJA_10255	XENTR14826
OG0006177	AENJA_10258	XENTR13707
OG0006178	AENJA_10275	XENTR08742
OG0006179	AENJA_10561	XENTR11876
OG0006180	AENJA_10861	XENTR04977
OG0006182	AENJA_10981	XENTR17070
OG0006183	AENJA_10999	XENTR04770
OG0006184	AENJA_11002	XENTR10398
OG0006185	AENJA_11023	XENTR04641
OG0006186	AENJA_11147	XENTR02839
OG0006187	AENJA_11209	XENTR12298, XENTR12297
OG0006188	AENJA_11273	XENTR08108
OG0006189	AENJA_11334	XENTR05613
OG0006190	AENJA_11350	XENTR15217
OG0006191	AENJA_11447	XENTR17542
OG0006192	AENJA_11677	XENTR14355
OG0006193	AENJA_11737	XENTR04349
OG0006194	AENJA_11901	XENTR15322
OG0006195	AENJA_11917	XENTR15174
OG0006196	AENJA_11923	XENTR03085
OG0006197	AENJA_11971	XENTR09518, XENTR17835
OG0006198	AENJA_12070	XENTR13099
OG0006199	AENJA_12139	XENTR06761, XENTR06762
OG0006201	AENJA_12203	XENTR01161
OG0006202	AENJA_12367	XENTR15922
OG0006204	AENJA_12686	XENTR13371
OG0006205	AENJA_12688	XENTR08784, XENTR08783
OG0006206	AENJA_12805	XENTR14852, XENTR06668
OG0006207	AENJA_12948	XENTR03524
OG0006208	AENJA_13009	XENTR05045
OG0006209	AENJA_23478	XENTR08641
OG0006210	AENJA_13227	XENTR02933
OG0006211	AENJA_13228	XENTR06206, XENTR06205
OG0006212	AENJA_13615	XENTR12988
OG0006213	AENJA_13784	XENTR08416
OG0006214	AENJA_13793	XENTR11798
OG0006216	AENJA_13923	XENTR14792
OG0006217	AENJA_14066	XENTR09237
OG0006219	AENJA_14548	XENTR03243, XENTR03244
OG0006220	AENJA_14611	XENTR04214
OG0006221	AENJA_14665	XENTR08012, XENTR06906
OG0006222	AENJA_25258, AENJA_15034, AENJA_15033	XENTR05345
OG0006223	AENJA_15092	XENTR07943
OG0006224	AENJA_15254	XENTR13017
OG0006226	AENJA_15385	XENTR04747
OG0006227	AENJA_15421	XENTR01910
OG0006228	AENJA_15504	XENTR09481
OG0006229	AENJA_15614	XENTR03562
OG0006230	AENJA_15684	XENTR04159
OG0006231	AENJA_15837	XENTR07806
OG0006232	AENJA_15886	XENTR16162
OG0006233	AENJA_15946	XENTR13560
OG0006234	AENJA_16010	XENTR00067
OG0006235	AENJA_16141	XENTR16645
OG0006237	AENJA_16177	XENTR16475
OG0006238	AENJA_16302	XENTR10713
OG0006239	AENJA_16437	XENTR09561
OG0006240	AENJA_16454	XENTR14524
OG0006241	AENJA_16564, AENJA_25127, AENJA_25133	XENTR09169, XENTR09168
OG0006243	AENJA_16698	XENTR14329
OG0006244	AENJA_16795	XENTR01206
OG0006245	AENJA_16829	XENTR10382
OG0006246	AENJA_17039	XENTR08317, XENTR08316
OG0006247	AENJA_17041	XENTR15049
OG0006248	AENJA_17259	XENTR02044
OG0006249	AENJA_17261	XENTR18011
OG0006251	AENJA_17441	XENTR17672, XENTR17673
OG0006252	AENJA_17447	XENTR11356
OG0006254	AENJA_17640	XENTR04794
OG0006255	AENJA_17672	XENTR13581
OG0006256	AENJA_17761	XENTR12974
OG0006257	AENJA_17769	XENTR14368
OG0006258	AENJA_17969	XENTR05063
OG0006259	AENJA_18025	XENTR15431, XENTR15430
OG0006260	AENJA_18129	XENTR07975
OG0006261	AENJA_18176, AENJA_20158	XENTR02875
OG0006262	AENJA_18244	XENTR10478
OG0006263	AENJA_18245	XENTR16349
OG0006264	AENJA_18267	XENTR12516
OG0006265	AENJA_18276	XENTR07189
OG0006266	AENJA_18308	XENTR05490
OG0006270	AENJA_18694	XENTR07745
OG0006271	AENJA_18740	XENTR15420
OG0006272	AENJA_18803	XENTR08299
OG0006273	AENJA_18828	XENTR12414, XENTR09963
OG0006274	AENJA_19064	XENTR10037
OG0006275	AENJA_19065	XENTR07622
OG0006277	AENJA_19169	XENTR12192
OG0006278	AENJA_19171	XENTR17395
OG0006279	AENJA_19295	XENTR16888
OG0006280	AENJA_19369	XENTR01612
OG0006282	AENJA_19605	XENTR15370
OG0006283	AENJA_19606	XENTR02905
OG0006284	AENJA_19713	XENTR06698
OG0006285	AENJA_19755	XENTR13372
OG0006286	AENJA_19771	XENTR17703
OG0006287	AENJA_19820	XENTR09075
OG0006288	AENJA_19866	XENTR10301
OG0006289	AENJA_19932	XENTR14556
OG0006290	AENJA_20061	XENTR11599
OG0006291	AENJA_20076	XENTR03996
OG0006292	AENJA_20113	XENTR01719
OG0006293	AENJA_20143	XENTR13916
OG0006294	AENJA_20284	XENTR03051
OG0006295	AENJA_20394	XENTR01520
OG0006296	AENJA_20618	XENTR00735
OG0006297	AENJA_20620	XENTR11225
OG0006298	AENJA_20776	XENTR06203
OG0006299	AENJA_20827	XENTR08448
OG0006300	AENJA_20948	XENTR07486, XENTR07487
OG0006301	AENJA_20996, AENJA_20997	XENTR02417
OG0006302	AENJA_21163	XENTR12112
OG0006303	AENJA_26774	XENTR16221, XENTR08241, XENTR08242
OG0006304	AENJA_22197, AENJA_21343	XENTR07711
OG0006305	AENJA_21522	XENTR17559, XENTR18952
OG0006306	AENJA_21664	XENTR05458
OG0006307	AENJA_21672	XENTR02770
OG0006308	AENJA_21750	XENTR08889
OG0006309	AENJA_21854	XENTR14030
OG0006310	AENJA_21860, AENJA_21859	XENTR04453
OG0006311	AENJA_21861	XENTR15701, XENTR15702
OG0006312	AENJA_21921	XENTR14039
OG0006313	AENJA_21937	XENTR12867
OG0006314	AENJA_22087	XENTR14429
OG0006315	AENJA_22252	XENTR14232
OG0006316	AENJA_22338	XENTR13989, XENTR13988
OG0006318	AENJA_22571	XENTR08794, XENTR10765
OG0006319	AENJA_22630	XENTR17260
OG0006320	AENJA_22758	XENTR10726
OG0006321	AENJA_22824	XENTR09888
OG0006322	AENJA_22831	XENTR02812
OG0006323	AENJA_22914	XENTR10824
OG0006324	AENJA_22925	XENTR04618
OG0006325	AENJA_22933	XENTR06243
OG0006326	AENJA_22955	XENTR11955
OG0006327	AENJA_22981	XENTR15639
OG0006328	AENJA_22997	XENTR08357
OG0006329	AENJA_23040	XENTR01907
OG0006330	AENJA_23067	XENTR12116
OG0006331	AENJA_23112	XENTR02078
OG0006332	AENJA_23127	XENTR11820
OG0006333	AENJA_23164	XENTR00638, XENTR00639, XENTR11160
OG0006334	AENJA_23288	XENTR11454
OG0006335	AENJA_23454	XENTR08558
OG0006336	AENJA_23469	XENTR14065
OG0006337	AENJA_23475	XENTR03411
OG0006338	AENJA_23490	XENTR00437
OG0006339	AENJA_23637, AENJA_24037	XENTR00791
OG0006340	AENJA_23711	XENTR08910
OG0006341	AENJA_23741, AENJA_25917	XENTR01670
OG0006343	AENJA_23930	XENTR14450
OG0006344	AENJA_23992	XENTR15368
OG0006345	AENJA_24082, AENJA_24083	XENTR09326
OG0006347	AENJA_24626	XENTR05199
OG0006348	AENJA_24680	XENTR06843
OG0006349	AENJA_25019	XENTR07004
OG0006350	AENJA_25064	XENTR13659
OG0006351	AENJA_25123	XENTR17000, XENTR16531
OG0006352	AENJA_25150	XENTR04339
OG0006353	AENJA_25212	XENTR02093
OG0006355	AENJA_25525	XENTR14554, XENTR14553
OG0006356	AENJA_25547	XENTR11146
OG0006357	AENJA_25611	XENTR09642
OG0006359	AENJA_25669	XENTR13253
OG0006360	AENJA_25814	XENTR11510
OG0006361	AENJA_25897	XENTR00506
OG0006362	AENJA_25951	XENTR05459
OG0006363	AENJA_26238	XENTR09507
OG0006364	AENJA_26381	XENTR09578
OG0006365	AENJA_26404	XENTR05265
