Orthogroup	SCHMD	LYTVA_ok
OG0005493	SCHMD12670	LYTVA_05656
OG0005495	SCHMD07327	LYTVA_04882
OG0005499	SCHMD09102, SCHMD11466, SCHMD05063	LYTVA_02987
OG0005500	SCHMD03248, SCHMD03247	LYTVA_26410
OG0005502	SCHMD02196	LYTVA_27763
OG0005503	SCHMD18082, SCHMD10352	LYTVA_15235, LYTVA_11509
OG0005504	SCHMD22943, SCHMD16672, SCHMD20938	LYTVA_27112, LYTVA_10026
OG0005505	SCHMD07763, SCHMD07764	LYTVA_17191
OG0005508	SCHMD24609	LYTVA_04730
OG0005509	SCHMD18235	LYTVA_20524, LYTVA_16523
OG0005513	SCHMD03373	LYTVA_03165
OG0005514	SCHMD07379	LYTVA_09050
OG0005517	SCHMD04227	LYTVA_14113
OG0005518	SCHMD04288	LYTVA_03960
OG0005521	SCHMD18209, SCHMD20942	LYTVA_18597
OG0005522	SCHMD10063	LYTVA_05582, LYTVA_08217
OG0005523	SCHMD26643, SCHMD21426	LYTVA_20663, LYTVA_00555
OG0005524	SCHMD06781	LYTVA_06419
OG0005526	SCHMD06229	LYTVA_25448
OG0005527	SCHMD04109	LYTVA_28795
OG0005528	SCHMD02186	LYTVA_20400
OG0005529	SCHMD00457	LYTVA_22467
OG0005533	SCHMD00593	LYTVA_08029, LYTVA_20427
OG0005534	SCHMD12378	LYTVA_20303, LYTVA_18330, LYTVA_18335
OG0005536	SCHMD08816	LYTVA_16917, LYTVA_22294
OG0005538	SCHMD07816	LYTVA_23401
OG0005539	SCHMD05501, SCHMD05502	LYTVA_02417
OG0005545	SCHMD09667	LYTVA_03487
OG0005546	SCHMD22923	LYTVA_29998
OG0005551	SCHMD03096	LYTVA_25782, LYTVA_29577
OG0005554	SCHMD05734	LYTVA_20016
OG0005556	SCHMD10870, SCHMD18170	LYTVA_26009
OG0005562	SCHMD14801, SCHMD19132	LYTVA_03975, LYTVA_15162
OG0005563	SCHMD12379	LYTVA_10416
OG0005564	SCHMD20152, SCHMD14971	LYTVA_13234
OG0005565	SCHMD16708, SCHMD23869	LYTVA_08563
OG0005566	SCHMD17800	LYTVA_28317
OG0005569	SCHMD15349, SCHMD15348, SCHMD27807, SCHMD16087	LYTVA_22491
OG0005570	SCHMD09421, SCHMD03639	LYTVA_01092
OG0005571	SCHMD16695	LYTVA_20049
OG0005572	SCHMD20141, SCHMD18179, SCHMD24827, SCHMD20142	LYTVA_21172
OG0005574	SCHMD12377	LYTVA_07278
OG0005576	SCHMD07029, SCHMD07030	LYTVA_03215
OG0005580	SCHMD13326	LYTVA_01951
OG0005581	SCHMD04114	LYTVA_04755
OG0005582	SCHMD14269	LYTVA_09282
OG0005584	SCHMD02439	LYTVA_27961
OG0005588	SCHMD14537	LYTVA_30060
OG0005589	SCHMD00570	LYTVA_30062
OG0005590	SCHMD00931	LYTVA_15819
OG0005590	SCHMD15965	LYTVA_03871
OG0005591	SCHMD02648, SCHMD02647	LYTVA_23552
OG0005592	SCHMD29641, SCHMD06507	LYTVA_18676
OG0005594	SCHMD01628	LYTVA_23833
OG0005596	SCHMD05215	LYTVA_06078
OG0005597	SCHMD15948	LYTVA_27673
OG0005598	SCHMD28546, SCHMD03623	LYTVA_24243, LYTVA_28420
OG0005599	SCHMD02438	LYTVA_21820
OG0005600	SCHMD16041	LYTVA_02910
OG0005601	SCHMD00451	LYTVA_26702
OG0005603	SCHMD21236, SCHMD25008	LYTVA_00740
OG0005604	SCHMD13641, SCHMD16141	LYTVA_17227
OG0005605	SCHMD17079	LYTVA_03868
OG0005609	SCHMD10661, SCHMD10660	LYTVA_00125
OG0005610	SCHMD05436, SCHMD09492	LYTVA_26883
OG0005611	SCHMD22528, SCHMD19557	LYTVA_13858, LYTVA_11420
OG0005612	SCHMD03692	LYTVA_20723
OG0005613	SCHMD01673	LYTVA_07852
OG0005614	SCHMD23859	LYTVA_20702
OG0005615	SCHMD24965, SCHMD20148	LYTVA_22848
OG0005616	SCHMD20956	LYTVA_21806
OG0005617	SCHMD04518	LYTVA_16568, LYTVA_28710
OG0005618	SCHMD19841	LYTVA_19319, LYTVA_20585
OG0005620	SCHMD00996	LYTVA_08517
OG0005621	SCHMD08358, SCHMD08356, SCHMD08355	LYTVA_09527, LYTVA_26862
OG0005622	SCHMD09799	LYTVA_11126, LYTVA_29546
OG0005625	SCHMD01610	LYTVA_28232
OG0005626	SCHMD07068	LYTVA_00789
OG0005627	SCHMD08756	LYTVA_18632, LYTVA_16894, LYTVA_18630, LYTVA_16898
OG0005630	SCHMD01646	LYTVA_06277
OG0005633	SCHMD07099	LYTVA_23521
OG0005634	SCHMD20586	LYTVA_22600, LYTVA_23011
OG0005636	SCHMD19328, SCHMD18481	LYTVA_10391
OG0005637	SCHMD23112	LYTVA_14644
OG0005639	SCHMD09530, SCHMD10496, SCHMD12358, SCHMD29579	LYTVA_23423
OG0005642	SCHMD13411	LYTVA_25745
OG0005643	SCHMD13075	LYTVA_27836, LYTVA_26975
OG0005644	SCHMD04718	LYTVA_22112
OG0005645	SCHMD11674, SCHMD16661, SCHMD19452, SCHMD20295, SCHMD17665	LYTVA_08432, LYTVA_26710
OG0005649	SCHMD08195, SCHMD22964	LYTVA_08041, LYTVA_16003
OG0005652	SCHMD16380, SCHMD06971	LYTVA_21904
OG0005656	SCHMD27371	LYTVA_26753
OG0005685	SCHMD11471	LYTVA_14392, LYTVA_14386
OG0005690	SCHMD02487	LYTVA_19300
OG0005691	SCHMD26506	LYTVA_12349
OG0005696	SCHMD00584	LYTVA_28366
OG0005697	SCHMD05678	LYTVA_09418, LYTVA_06620
OG0005701	SCHMD02012	LYTVA_30025
OG0005702	SCHMD14141	LYTVA_14131
OG0005703	SCHMD17404	LYTVA_09645
OG0005704	SCHMD11470	LYTVA_29951
OG0005707	SCHMD05853	LYTVA_05626
OG0005712	SCHMD07067	LYTVA_25882, LYTVA_10528
OG0005714	SCHMD01804	LYTVA_18976
OG0005715	SCHMD12420, SCHMD17206	LYTVA_18376, LYTVA_09846
OG0005718	SCHMD10737	LYTVA_16862
OG0005720	SCHMD22971	LYTVA_00445
OG0005721	SCHMD19295, SCHMD23759, SCHMD06424	LYTVA_14543
OG0005724	SCHMD16415, SCHMD22314	LYTVA_25094, LYTVA_25099
OG0005727	SCHMD10634, SCHMD08590	LYTVA_05281
OG0005728	SCHMD03714	LYTVA_23545
OG0005729	SCHMD24969	LYTVA_11991
OG0005732	SCHMD17368, SCHMD29400, SCHMD29134	LYTVA_00395
OG0005733	SCHMD03723	LYTVA_13168
OG0005734	SCHMD02857	LYTVA_20923, LYTVA_11108
OG0005737	SCHMD03849	LYTVA_08421, LYTVA_26675
OG0005740	SCHMD24212, SCHMD05560	LYTVA_09757
OG0005744	SCHMD03440, SCHMD17406	LYTVA_06470
OG0005745	SCHMD00316, SCHMD12070	LYTVA_04591, LYTVA_28969
OG0005746	SCHMD18087	LYTVA_14216
OG0005748	SCHMD10607	LYTVA_16013
OG0005749	SCHMD01444, SCHMD00011	LYTVA_28764, LYTVA_28670
OG0005750	SCHMD13471, SCHMD16445	LYTVA_26693
OG0005754	SCHMD05803	LYTVA_14983
OG0005754	SCHMD05804	LYTVA_11135
OG0005755	SCHMD12048	LYTVA_24343
OG0005757	SCHMD07565	LYTVA_24431
OG0005758	SCHMD02273	LYTVA_12445
OG0005761	SCHMD17717	LYTVA_04938
OG0005762	SCHMD02446	LYTVA_18977
OG0005763	SCHMD07552	LYTVA_18127
OG0005764	SCHMD24702	LYTVA_19354
OG0005765	SCHMD18072, SCHMD07191	LYTVA_29673
OG0005770	SCHMD08433, SCHMD15883	LYTVA_28933
OG0005772	SCHMD05049	LYTVA_11817
OG0005774	SCHMD08709	LYTVA_05829
OG0005775	SCHMD29828	LYTVA_01882
OG0005776	SCHMD03919	LYTVA_16534
OG0005779	SCHMD09046	LYTVA_09970
OG0005781	SCHMD12803, SCHMD19512, SCHMD12804	LYTVA_26686
OG0005783	SCHMD10823	LYTVA_06702, LYTVA_07994
OG0005788	SCHMD17492	LYTVA_11398, LYTVA_09169
OG0005789	SCHMD07616, SCHMD07618	LYTVA_16262
OG0005790	SCHMD05737, SCHMD05738	LYTVA_09414
OG0005791	SCHMD25739	LYTVA_27838
OG0005795	SCHMD07602, SCHMD13893, SCHMD25984, SCHMD19867	LYTVA_27466
OG0005796	SCHMD07390	LYTVA_29526
OG0005799	SCHMD10267	LYTVA_26495, LYTVA_20337
OG0005802	SCHMD00774	LYTVA_30066
OG0005804	SCHMD08064, SCHMD11360	LYTVA_21616
OG0005806	SCHMD15358	LYTVA_12791
OG0005809	SCHMD00240	LYTVA_22120
OG0005811	SCHMD09652	LYTVA_29272
OG0005812	SCHMD11310	LYTVA_03605
OG0005813	SCHMD26029, SCHMD16035, SCHMD18052	LYTVA_09987
OG0005814	SCHMD01776	LYTVA_03829
OG0005815	SCHMD14928, SCHMD17547	LYTVA_03059
OG0005816	SCHMD28319	LYTVA_26137
OG0005817	SCHMD05597, SCHMD01856	LYTVA_17105
OG0005818	SCHMD14723, SCHMD19379, SCHMD27466, SCHMD22502, SCHMD28815	LYTVA_30058
OG0005823	SCHMD08649	LYTVA_26580
OG0005824	SCHMD01009	LYTVA_07277
OG0005828	SCHMD21164, SCHMD18882	LYTVA_12356
OG0005829	SCHMD10491	LYTVA_25543
OG0005831	SCHMD04560	LYTVA_10805
OG0005835	SCHMD06972	LYTVA_14917
OG0005836	SCHMD24405, SCHMD15794, SCHMD14431	LYTVA_16697, LYTVA_00168
OG0005837	SCHMD28753	LYTVA_13503
OG0005840	SCHMD07247	LYTVA_00482
OG0005842	SCHMD15622	LYTVA_23316, LYTVA_06956
OG0005843	SCHMD06491	LYTVA_25522
OG0005845	SCHMD05449	LYTVA_08424
OG0005846	SCHMD28275	LYTVA_11375
OG0005847	SCHMD14907	LYTVA_27404
OG0005848	SCHMD10194, SCHMD07261	LYTVA_11161
OG0005849	SCHMD07252	LYTVA_27507
OG0005850	SCHMD04093	LYTVA_27504
OG0005851	SCHMD25831, SCHMD26851	LYTVA_12140
OG0005852	SCHMD02557	LYTVA_13702
OG0005853	SCHMD29663, SCHMD04997	LYTVA_13543, LYTVA_13932
OG0005854	SCHMD19253, SCHMD17372	LYTVA_23704
OG0005856	SCHMD06135	LYTVA_04530, LYTVA_23041
OG0005858	SCHMD20485	LYTVA_18521
OG0005860	SCHMD03591	LYTVA_04729
OG0005863	SCHMD02497	LYTVA_00516, LYTVA_20028
OG0005864	SCHMD10925	LYTVA_22593, LYTVA_20239
OG0005865	SCHMD16590, SCHMD23703, SCHMD10054	LYTVA_00504
OG0005866	SCHMD03734	LYTVA_20927
OG0005867	SCHMD21098	LYTVA_00417
OG0005869	SCHMD26507, SCHMD23591	LYTVA_24545
OG0005870	SCHMD09476	LYTVA_02844, LYTVA_14331
OG0005871	SCHMD00778	LYTVA_05128
OG0005874	SCHMD05420	LYTVA_14589
OG0005875	SCHMD00264	LYTVA_11886, LYTVA_21355
OG0005876	SCHMD17997, SCHMD16591	LYTVA_05532
OG0005877	SCHMD25314	LYTVA_16711
OG0005880	SCHMD29444, SCHMD13249, SCHMD04126	LYTVA_29784
OG0005882	SCHMD00272, SCHMD00273	LYTVA_19119
OG0005883	SCHMD01141	LYTVA_24333, LYTVA_24331
OG0005884	SCHMD11959, SCHMD17761	LYTVA_10458
OG0005887	SCHMD01687	LYTVA_11995
OG0005888	SCHMD13482	LYTVA_17874
OG0005889	SCHMD11972	LYTVA_23762
OG0005890	SCHMD09184, SCHMD12140	LYTVA_22447, LYTVA_29729
OG0005891	SCHMD26926	LYTVA_24855
OG0005892	SCHMD08931, SCHMD12929	LYTVA_05120
OG0005895	SCHMD12191	LYTVA_10255, LYTVA_04773
OG0005897	SCHMD08042	LYTVA_04870
OG0005899	SCHMD12882, SCHMD12880	LYTVA_09884
OG0005900	SCHMD03686	LYTVA_07340, LYTVA_17949
OG0005903	SCHMD00050	LYTVA_04449
OG0005909	SCHMD20781	LYTVA_21799
OG0005910	SCHMD09520, SCHMD06408	LYTVA_19762
OG0005913	SCHMD08000	LYTVA_26887
OG0005917	SCHMD29553, SCHMD28782	LYTVA_20465, LYTVA_27066
OG0005918	SCHMD16076, SCHMD19461	LYTVA_08438
OG0005919	SCHMD24140, SCHMD26763	LYTVA_11082
OG0005921	SCHMD20283	LYTVA_04979
OG0005922	SCHMD00392	LYTVA_01669
OG0005923	SCHMD07170	LYTVA_28422, LYTVA_13866
OG0005924	SCHMD07545	LYTVA_10538
OG0005926	SCHMD04836	LYTVA_02106
OG0005927	SCHMD05874	LYTVA_05378, LYTVA_15598
OG0005928	SCHMD22733, SCHMD16359	LYTVA_12739
OG0005929	SCHMD10353	LYTVA_17833
OG0005930	SCHMD12780	LYTVA_29902
OG0005932	SCHMD11131, SCHMD00511	LYTVA_08514
OG0005935	SCHMD06109	LYTVA_22881
OG0005939	SCHMD09857	LYTVA_07789, LYTVA_13022
OG0005940	SCHMD20079	LYTVA_29936
OG0005942	SCHMD23166	LYTVA_08999
OG0005946	SCHMD17764, SCHMD14112	LYTVA_01427
OG0005947	SCHMD04554	LYTVA_02013
OG0005948	SCHMD05630	LYTVA_21844
OG0005949	SCHMD04688	LYTVA_10384, LYTVA_05162
OG0005950	SCHMD24842	LYTVA_16483
OG0005952	SCHMD14057	LYTVA_17037
OG0005955	SCHMD28997	LYTVA_05398, LYTVA_05388
OG0005956	SCHMD02817	LYTVA_23369
OG0005959	SCHMD19013	LYTVA_09163, LYTVA_22225
OG0005966	SCHMD21323, SCHMD27755	LYTVA_13151
OG0005967	SCHMD05472	LYTVA_20183
OG0005970	SCHMD01213	LYTVA_25945
OG0005971	SCHMD02682	LYTVA_12537
OG0005973	SCHMD13962	LYTVA_08295
OG0005974	SCHMD07776	LYTVA_06635
OG0005977	SCHMD05711	LYTVA_16782, LYTVA_12904
OG0005978	SCHMD07295, SCHMD07297	LYTVA_01508
OG0005979	SCHMD12835, SCHMD02124	LYTVA_26441
OG0005984	SCHMD15039, SCHMD22394	LYTVA_11061
OG0005987	SCHMD00944	LYTVA_11885
OG0005989	SCHMD16692, SCHMD13968, SCHMD16691	LYTVA_09025
OG0005993	SCHMD11427, SCHMD18715	LYTVA_25557
OG0005994	SCHMD29551, SCHMD27858	LYTVA_23031, LYTVA_02761
OG0005995	SCHMD29351	LYTVA_00158
OG0005995	SCHMD08037	LYTVA_27679
OG0005998	SCHMD02380, SCHMD09950	LYTVA_09503
OG0006000	SCHMD01538	LYTVA_21933
OG0006001	SCHMD09796	LYTVA_08499
OG0006002	SCHMD03942	LYTVA_16676
OG0006005	SCHMD22182, SCHMD08878	LYTVA_19078
OG0006009	SCHMD19529	LYTVA_23186
OG0006010	SCHMD15502	LYTVA_15597
OG0006011	SCHMD19974, SCHMD20066	LYTVA_02858
OG0006012	SCHMD04480, SCHMD08297, SCHMD18940	LYTVA_15800, LYTVA_19202
OG0006062	SCHMD24107	LYTVA_21057
OG0006063	SCHMD23310, SCHMD03030	LYTVA_24714, LYTVA_04813
OG0006064	SCHMD10442	LYTVA_21245
OG0006065	SCHMD02636	LYTVA_02603, LYTVA_14093
OG0006066	SCHMD10156	LYTVA_05150, LYTVA_14949
OG0006069	SCHMD05080	LYTVA_15424, LYTVA_22313
OG0006070	SCHMD12482, SCHMD20456	LYTVA_20031
OG0006074	SCHMD10253	LYTVA_06317
OG0006075	SCHMD09391	LYTVA_27931
OG0006079	SCHMD04495, SCHMD03358, SCHMD04497	LYTVA_19299
OG0006081	SCHMD03767, SCHMD03768	LYTVA_07711, LYTVA_06033
OG0006083	SCHMD05588	LYTVA_12610
OG0006084	SCHMD04050	LYTVA_03984, LYTVA_09057
OG0006085	SCHMD06820, SCHMD25134	LYTVA_20707
OG0006087	SCHMD02837	LYTVA_18008
OG0006094	SCHMD22247	LYTVA_03131
OG0006095	SCHMD01933	LYTVA_10853
OG0006097	SCHMD02082	LYTVA_23531
OG0006098	SCHMD03761	LYTVA_22365
OG0006099	SCHMD01333, SCHMD00446	LYTVA_13095
OG0006100	SCHMD13497	LYTVA_29248
OG0006102	SCHMD05671	LYTVA_22045
OG0006104	SCHMD02621	LYTVA_10546
OG0006106	SCHMD07924	LYTVA_02926
OG0006108	SCHMD01135	LYTVA_23964, LYTVA_08693
OG0006113	SCHMD19939, SCHMD12223	LYTVA_05051
OG0006115	SCHMD11076, SCHMD17247	LYTVA_27463
OG0006116	SCHMD23071, SCHMD20841	LYTVA_27235, LYTVA_06464
OG0006118	SCHMD01132	LYTVA_10793, LYTVA_23805
OG0006119	SCHMD11970	LYTVA_23602, LYTVA_19800
OG0006120	SCHMD01574	LYTVA_00995
OG0006122	SCHMD04954	LYTVA_04659, LYTVA_10846, LYTVA_27299
OG0006123	SCHMD01986	LYTVA_19340
OG0006124	SCHMD06412	LYTVA_06395
OG0006127	SCHMD21305	LYTVA_18329
OG0006128	SCHMD10897	LYTVA_17239
OG0006129	SCHMD29479, SCHMD20406, SCHMD23249	LYTVA_06559
OG0006134	SCHMD03678	LYTVA_15355
OG0006136	SCHMD24287, SCHMD09864	LYTVA_13009
OG0006137	SCHMD12111, SCHMD06962	LYTVA_10892
OG0006144	SCHMD00428, SCHMD04861	LYTVA_24031, LYTVA_24305
OG0006145	SCHMD01605	LYTVA_21368
OG0006146	SCHMD09246	LYTVA_11498
OG0006148	SCHMD13560, SCHMD22230	LYTVA_21331, LYTVA_11302
OG0006152	SCHMD06866	LYTVA_06919
OG0006153	SCHMD01641	LYTVA_10935
OG0006155	SCHMD16795, SCHMD26962	LYTVA_00694, LYTVA_03469
OG0006156	SCHMD29805, SCHMD27333, SCHMD28193, SCHMD01937	LYTVA_16773
OG0006158	SCHMD08900	LYTVA_20335
OG0006159	SCHMD22266	LYTVA_03345
OG0006160	SCHMD05454	LYTVA_03489
OG0006163	SCHMD15384	LYTVA_22611
OG0006164	SCHMD06001	LYTVA_27139, LYTVA_12217
OG0006165	SCHMD04333	LYTVA_20359
OG0006167	SCHMD07995	LYTVA_28551, LYTVA_26232
OG0006168	SCHMD15829, SCHMD10612, SCHMD12485	LYTVA_04359
OG0006169	SCHMD23567	LYTVA_04789
OG0006171	SCHMD11398	LYTVA_11983
OG0006172	SCHMD10620, SCHMD16388	LYTVA_28531
OG0006177	SCHMD21293	LYTVA_27891
OG0006180	SCHMD14399, SCHMD04884	LYTVA_23322
OG0006184	SCHMD09309	LYTVA_29900
OG0006185	SCHMD16220, SCHMD19381	LYTVA_06858
OG0006186	SCHMD00394	LYTVA_29152
OG0006187	SCHMD19315, SCHMD19316, SCHMD07885	LYTVA_26400
OG0006188	SCHMD05423	LYTVA_16418
OG0006189	SCHMD01559	LYTVA_29896
OG0006191	SCHMD07313	LYTVA_01224
OG0006192	SCHMD08338, SCHMD08339	LYTVA_12518
OG0006196	SCHMD07676	LYTVA_07816
OG0006199	SCHMD04415, SCHMD04413	LYTVA_14501
OG0006202	SCHMD08868	LYTVA_22359
OG0006204	SCHMD16863	LYTVA_08879, LYTVA_08880
OG0006205	SCHMD14314	LYTVA_03187, LYTVA_21645, LYTVA_07689
OG0006208	SCHMD04966, SCHMD00445, SCHMD12901, SCHMD05749	LYTVA_23992
OG0006209	SCHMD08326, SCHMD23138	LYTVA_24210
OG0006216	SCHMD09510	LYTVA_18233
OG0006217	SCHMD21927, SCHMD16840	LYTVA_00503
OG0006219	SCHMD06440	LYTVA_26279, LYTVA_25144
OG0006220	SCHMD21546, SCHMD14506, SCHMD14507, SCHMD10957	LYTVA_23174
OG0006221	SCHMD00700	LYTVA_20698
OG0006224	SCHMD00469	LYTVA_01497
OG0006226	SCHMD17067, SCHMD16763	LYTVA_20660
OG0006227	SCHMD16189, SCHMD22872, SCHMD24494	LYTVA_28417
OG0006229	SCHMD17318, SCHMD23866	LYTVA_30192
OG0006230	SCHMD02493	LYTVA_00537
OG0006232	SCHMD02032	LYTVA_07562, LYTVA_07559
OG0006233	SCHMD06980	LYTVA_28768, LYTVA_06160
OG0006234	SCHMD13683, SCHMD14118	LYTVA_10376, LYTVA_22669
OG0006239	SCHMD01406	LYTVA_08127, LYTVA_17209
OG0006240	SCHMD29814	LYTVA_24901
OG0006246	SCHMD00484	LYTVA_07275
OG0006247	SCHMD22174	LYTVA_07282
OG0006249	SCHMD14060, SCHMD13478, SCHMD08757	LYTVA_20075
OG0006250	SCHMD16390	LYTVA_10575
OG0006253	SCHMD09135	LYTVA_08763, LYTVA_25229
OG0006254	SCHMD04705, SCHMD29411	LYTVA_02629
OG0006259	SCHMD06837	LYTVA_12249
OG0006260	SCHMD09985, SCHMD17439	LYTVA_24680
OG0006261	SCHMD24384	LYTVA_21905
OG0006263	SCHMD00121	LYTVA_05073, LYTVA_30238
OG0006267	SCHMD03685	LYTVA_03493
OG0006269	SCHMD04607	LYTVA_15934
OG0006271	SCHMD07857	LYTVA_00237, LYTVA_22321
OG0006275	SCHMD29462, SCHMD24813, SCHMD16649	LYTVA_06690
OG0006279	SCHMD04231	LYTVA_00639
OG0006280	SCHMD15524, SCHMD19210	LYTVA_19738
OG0006281	SCHMD02340	LYTVA_10059
OG0006283	SCHMD06325	LYTVA_14837
OG0006284	SCHMD20607, SCHMD19598	LYTVA_13767
OG0006285	SCHMD01607, SCHMD01606	LYTVA_17560
OG0006286	SCHMD01297, SCHMD01298	LYTVA_20377, LYTVA_20379
OG0006287	SCHMD02772, SCHMD02771	LYTVA_30012
OG0006289	SCHMD08039	LYTVA_24452
OG0006290	SCHMD00955	LYTVA_09893
OG0006291	SCHMD09043	LYTVA_29741
OG0006293	SCHMD16297	LYTVA_10380
OG0006294	SCHMD15450, SCHMD16229	LYTVA_29965
OG0006295	SCHMD02966	LYTVA_15601
OG0006297	SCHMD09759	LYTVA_21669, LYTVA_11418
OG0006298	SCHMD01046, SCHMD24624	LYTVA_01860
OG0006301	SCHMD09923	LYTVA_26860
OG0006304	SCHMD06368	LYTVA_01111
OG0006305	SCHMD12627	LYTVA_08171
OG0006309	SCHMD24369, SCHMD08923	LYTVA_15703
OG0006310	SCHMD12354	LYTVA_21738
OG0006311	SCHMD23312	LYTVA_02260
OG0006313	SCHMD09169	LYTVA_29847
OG0006314	SCHMD08096	LYTVA_01982
OG0006315	SCHMD05407	LYTVA_03118
OG0006316	SCHMD26139, SCHMD20052	LYTVA_16164
OG0006319	SCHMD10541, SCHMD13166	LYTVA_29168
OG0006321	SCHMD08365	LYTVA_18675
OG0006322	SCHMD10221	LYTVA_00779
OG0006323	SCHMD04105	LYTVA_17375
OG0006325	SCHMD16004	LYTVA_25169
OG0006327	SCHMD15773	LYTVA_12932
OG0006329	SCHMD08342	LYTVA_23431
OG0006332	SCHMD14581	LYTVA_15890
OG0006334	SCHMD05752, SCHMD05753	LYTVA_14718
OG0006337	SCHMD11989	LYTVA_10677, LYTVA_08724
OG0006340	SCHMD19432	LYTVA_15371
OG0006341	SCHMD05125	LYTVA_19336
OG0006347	SCHMD07723	LYTVA_08976
OG0006350	SCHMD09296	LYTVA_23710
OG0006351	SCHMD06816	LYTVA_19031
OG0006352	SCHMD07373	LYTVA_10172
OG0006353	SCHMD10639	LYTVA_27238
OG0006357	SCHMD03473	LYTVA_14657
OG0006360	SCHMD08060	LYTVA_03777
OG0006362	SCHMD03337	LYTVA_26128
OG0006363	SCHMD19238	LYTVA_00665, LYTVA_07751, LYTVA_18871
OG0006364	SCHMD06510, SCHMD06511	LYTVA_28369
OG0006370	SCHMD28920	LYTVA_04206
OG0006372	SCHMD07447	LYTVA_21306
OG0006375	SCHMD00652	LYTVA_06882
OG0006376	SCHMD06608	LYTVA_06064
OG0006377	SCHMD10116	LYTVA_15590
OG0006378	SCHMD10668, SCHMD11255	LYTVA_22931, LYTVA_06148
OG0006379	SCHMD18267	LYTVA_29271
OG0006381	SCHMD24227, SCHMD16114	LYTVA_17000
OG0006383	SCHMD26033, SCHMD18774	LYTVA_13675
OG0006386	SCHMD13835, SCHMD19804	LYTVA_22817
OG0006387	SCHMD14692	LYTVA_05267
OG0006392	SCHMD15116, SCHMD12579	LYTVA_17324
OG0006395	SCHMD08199	LYTVA_00686
OG0006401	SCHMD19581, SCHMD26470	LYTVA_12517
OG0006402	SCHMD13826, SCHMD09114	LYTVA_25883, LYTVA_01268
OG0006406	SCHMD27566	LYTVA_08686
OG0006408	SCHMD11225	LYTVA_16743
OG0006414	SCHMD18742	LYTVA_20370
OG0006442	SCHMD29787, SCHMD29760	LYTVA_14699
OG0006443	SCHMD12255, SCHMD24636, SCHMD25778	LYTVA_11664
OG0006448	SCHMD18654	LYTVA_05233, LYTVA_18934
OG0006449	SCHMD06362	LYTVA_14385
OG0006452	SCHMD23102, SCHMD15046	LYTVA_23537
OG0006454	SCHMD07698, SCHMD07699	LYTVA_20253
OG0006456	SCHMD11711, SCHMD17298, SCHMD12535	LYTVA_06983
OG0006457	SCHMD16313	LYTVA_08914
OG0006459	SCHMD21368	LYTVA_17229
OG0006461	SCHMD19693, SCHMD11861	LYTVA_16875
OG0006462	SCHMD07729	LYTVA_25038
OG0006464	SCHMD12787, SCHMD19777	LYTVA_09677
OG0006465	SCHMD28077, SCHMD07507	LYTVA_24854
OG0006469	SCHMD02780	LYTVA_27245
OG0006470	SCHMD16861	LYTVA_17710
OG0006472	SCHMD23852, SCHMD12162	LYTVA_03138
OG0006474	SCHMD03155, SCHMD23229, SCHMD24070	LYTVA_05368
OG0006475	SCHMD12763	LYTVA_25848
OG0006476	SCHMD29103, SCHMD25388	LYTVA_26882, LYTVA_25653
OG0006478	SCHMD01744	LYTVA_15588
OG0006479	SCHMD20030	LYTVA_26821
OG0006480	SCHMD01088	LYTVA_02980
OG0006488	SCHMD29514, SCHMD21588	LYTVA_20193
OG0006490	SCHMD00433	LYTVA_20284
OG0006494	SCHMD05497, SCHMD09968, SCHMD23299, SCHMD09967	LYTVA_20128
OG0006501	SCHMD05406	LYTVA_26999
OG0006503	SCHMD07908	LYTVA_26898, LYTVA_05750
OG0006504	SCHMD04702, SCHMD29580	LYTVA_09504
OG0006505	SCHMD08554, SCHMD08796	LYTVA_11472
OG0006509	SCHMD13705	LYTVA_15412
OG0006510	SCHMD11921	LYTVA_08384, LYTVA_21337
OG0006512	SCHMD12217, SCHMD11205	LYTVA_30128
OG0006514	SCHMD08264	LYTVA_01073
OG0006517	SCHMD00950	LYTVA_16158
OG0006518	SCHMD03959	LYTVA_28173
OG0006519	SCHMD25528	LYTVA_10465, LYTVA_11808
OG0006520	SCHMD00155	LYTVA_21292
OG0006523	SCHMD12246, SCHMD13301	LYTVA_08627
OG0006525	SCHMD21904	LYTVA_08087
OG0006526	SCHMD14233	LYTVA_16250, LYTVA_03698
OG0006527	SCHMD10447, SCHMD13054	LYTVA_21728
OG0006528	SCHMD09670	LYTVA_09484
OG0006531	SCHMD00423, SCHMD00419	LYTVA_18379
OG0006532	SCHMD27245	LYTVA_17206, LYTVA_14261
OG0006533	SCHMD18625	LYTVA_27011, LYTVA_15714
OG0006536	SCHMD28548	LYTVA_00601
OG0006538	SCHMD09434	LYTVA_09279, LYTVA_09562
OG0006540	SCHMD24252, SCHMD19265	LYTVA_09467
OG0006542	SCHMD07956	LYTVA_21291
OG0006543	SCHMD05909	LYTVA_04135
OG0006544	SCHMD05488	LYTVA_14693
OG0006545	SCHMD08819	LYTVA_01760
OG0006546	SCHMD22666, SCHMD26503	LYTVA_01454
OG0006547	SCHMD01454	LYTVA_14740
OG0006548	SCHMD28704	LYTVA_08246
OG0006549	SCHMD07432	LYTVA_18867, LYTVA_12605
OG0006550	SCHMD05608	LYTVA_13032
OG0006552	SCHMD16090	LYTVA_26407, LYTVA_24481
OG0006553	SCHMD03817	LYTVA_29930
