Orthogroup	SCHMD	PFLAV
OG0006525	SCHMD21904	TCONS_00047745.p1
OG0006526	SCHMD14233	TCONS_00008656.p1
OG0006527	SCHMD10447, SCHMD13054	TCONS_00012766.p1
OG0006528	SCHMD09670	TCONS_00004367.p1
OG0006531	SCHMD00423, SCHMD00419	TCONS_00057127.p1
OG0006532	SCHMD27245	TCONS_00053038.p1, TCONS_00053081.p1
OG0006533	SCHMD18625	TCONS_00001339.p1
OG0006536	SCHMD28548	TCONS_00026188.p1
OG0006537	SCHMD07012	TCONS_00041692.p1
OG0006538	SCHMD09434	TCONS_00018708.p1, TCONS_00018657.p1
OG0006540	SCHMD24252, SCHMD19265	TCONS_00022205.p1
OG0006542	SCHMD07956	TCONS_00043741.p1, TCONS_00043757.p1
OG0006543	SCHMD05909	TCONS_00017046.p1
OG0006544	SCHMD05488	TCONS_00008190.p1, TCONS_00008179.p1
OG0006545	SCHMD08819	TCONS_00056038.p1
OG0006546	SCHMD22666, SCHMD26503	TCONS_00011832.p1
OG0006547	SCHMD01454	TCONS_00015546.p1
OG0006548	SCHMD28704	TCONS_00023200.p1, TCONS_00023331.p1
OG0006549	SCHMD07432	TCONS_00048349.p1
OG0006550	SCHMD05608	TCONS_00049126.p1
OG0006552	SCHMD16090	TCONS_00029062.p1
OG0006553	SCHMD03817	TCONS_00014564.p1
OG0006554	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974	TCONS_00005063.p1
OG0006556	SCHMD10898, SCHMD08118	TCONS_00001090.p1
OG0006557	SCHMD15751	TCONS_00005264.p1
OG0006561	SCHMD07629	TCONS_00009958.p1
OG0006563	SCHMD08352	TCONS_00011237.p1
OG0006564	SCHMD15011	TCONS_00005531.p1
OG0006566	SCHMD10136, SCHMD13813	TCONS_00012618.p1
OG0006567	SCHMD25728, SCHMD21897	TCONS_00045499.p1
OG0006570	SCHMD12205, SCHMD05328	TCONS_00016369.p1
OG0006571	SCHMD00180, SCHMD27487	TCONS_00027928.p1
OG0006573	SCHMD10554	TCONS_00005210.p1
OG0006574	SCHMD18201	TCONS_00029325.p1
OG0006579	SCHMD11335, SCHMD14843	TCONS_00053710.p1
OG0006583	SCHMD08738	TCONS_00002402.p1
OG0006586	SCHMD14590	TCONS_00056653.p1
OG0006588	SCHMD29130	TCONS_00049561.p1
OG0006590	SCHMD02740	TCONS_00006410.p1, TCONS_00006411.p1
OG0006593	SCHMD08560	TCONS_00033505.p1
OG0006594	SCHMD00507	TCONS_00005014.p1
OG0006595	SCHMD08252	TCONS_00029764.p1
OG0006596	SCHMD05657	TCONS_00007790.p1
OG0006597	SCHMD04098	TCONS_00042667.p1
OG0006598	SCHMD23134	TCONS_00029076.p1
OG0006599	SCHMD28680	TCONS_00031431.p1
OG0006600	SCHMD12543, SCHMD20580	TCONS_00013731.p1
OG0006603	SCHMD13311, SCHMD24906	TCONS_00007117.p1
OG0006604	SCHMD12610	TCONS_00006520.p1
OG0006606	SCHMD11990	TCONS_00001826.p1
OG0006607	SCHMD00025	TCONS_00044660.p1
OG0006608	SCHMD21063	TCONS_00021081.p1
OG0006610	SCHMD10412	TCONS_00012981.p1
OG0006614	SCHMD05476	TCONS_00036181.p1
OG0006615	SCHMD02189	TCONS_00055565.p1
OG0006616	SCHMD12397	TCONS_00022755.p1
OG0006619	SCHMD14686	TCONS_00045095.p1
OG0006622	SCHMD16418, SCHMD16456	TCONS_00021887.p1
OG0006623	SCHMD00154	TCONS_00025757.p1, TCONS_00025795.p1
OG0006624	SCHMD28658, SCHMD27359	TCONS_00056405.p1
OG0006626	SCHMD05850	TCONS_00006380.p1
OG0006628	SCHMD10378	TCONS_00050775.p1
OG0006630	SCHMD02436	TCONS_00032852.p1
OG0006631	SCHMD24627, SCHMD24745	TCONS_00003832.p1
OG0006632	SCHMD11914, SCHMD18633	TCONS_00027325.p1
OG0006633	SCHMD06460	TCONS_00045550.p1
OG0006636	SCHMD09363	TCONS_00012633.p1
OG0006637	SCHMD17064, SCHMD26047	TCONS_00013489.p1
OG0006640	SCHMD09877	TCONS_00006552.p1
OG0006646	SCHMD10329	TCONS_00028509.p1
OG0006647	SCHMD12770, SCHMD12371	TCONS_00009340.p2
OG0006648	SCHMD13489	TCONS_00000125.p1
OG0006651	SCHMD07289, SCHMD06082	TCONS_00000270.p1
OG0006652	SCHMD08119	TCONS_00004473.p1
OG0006653	SCHMD04276, SCHMD04275	TCONS_00007193.p1
OG0006655	SCHMD00645	TCONS_00028473.p1
OG0006656	SCHMD15425	TCONS_00025652.p1
OG0006658	SCHMD07703, SCHMD19832	TCONS_00045451.p1, TCONS_00045482.p1
OG0006659	SCHMD06470, SCHMD00081, SCHMD27592, SCHMD16161, SCHMD29346, SCHMD03106	TCONS_00050933.p1, TCONS_00050932.p1
OG0006662	SCHMD11088, SCHMD02344	TCONS_00035039.p1
OG0006663	SCHMD05461	TCONS_00006144.p1, TCONS_00006163.p1
OG0006664	SCHMD01212	TCONS_00015932.p1
OG0006666	SCHMD00843	TCONS_00048338.p1
OG0006667	SCHMD02023	TCONS_00015836.p1
OG0006668	SCHMD00035	TCONS_00042523.p1
OG0006669	SCHMD15456	TCONS_00052745.p1
OG0006670	SCHMD06283	TCONS_00016009.p1
OG0006671	SCHMD02649	TCONS_00050456.p1
OG0006673	SCHMD11139, SCHMD01947	TCONS_00025948.p1
OG0006674	SCHMD28901	TCONS_00001773.p1, TCONS_00001646.p1, TCONS_00001774.p1
OG0006675	SCHMD10065, SCHMD21124	TCONS_00027673.p1
OG0006677	SCHMD28844	TCONS_00013225.p1
OG0006678	SCHMD02351	TCONS_00013801.p1
OG0006680	SCHMD07321, SCHMD04365	TCONS_00056961.p1
OG0006683	SCHMD12055	TCONS_00051711.p1, TCONS_00051709.p1
OG0006684	SCHMD03196	TCONS_00047879.p1
OG0006686	SCHMD05511	TCONS_00044306.p1, TCONS_00016179.p1
OG0006688	SCHMD02782	TCONS_00008729.p1
OG0006689	SCHMD09875, SCHMD00797, SCHMD11694	TCONS_00028006.p1
OG0006690	SCHMD02600	TCONS_00048041.p1
OG0006691	SCHMD14621	TCONS_00053236.p1
OG0006692	SCHMD15336	TCONS_00003067.p1
OG0006693	SCHMD00589	TCONS_00030832.p1, TCONS_00030829.p1
OG0006694	SCHMD05629	TCONS_00002311.p1
OG0006695	SCHMD06025	TCONS_00010698.p1
OG0006697	SCHMD19994, SCHMD13817, SCHMD29045	TCONS_00026718.p1
OG0006698	SCHMD12118	TCONS_00008813.p1
OG0006700	SCHMD29051, SCHMD15433, SCHMD27357	TCONS_00022105.p1
OG0006702	SCHMD29672	TCONS_00044891.p1
OG0006703	SCHMD00739	TCONS_00045997.p1
OG0006705	SCHMD14770, SCHMD13114	TCONS_00052193.p1
OG0006706	SCHMD12854	TCONS_00014874.p1
OG0006707	SCHMD19389	TCONS_00014958.p1
OG0006708	SCHMD01518	TCONS_00029711.p1
OG0006709	SCHMD06005	TCONS_00056346.p1
OG0006712	SCHMD13757	TCONS_00007395.p1
OG0006713	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768	TCONS_00012197.p1
OG0006717	SCHMD09869	TCONS_00012131.p1
OG0006718	SCHMD28286	TCONS_00027315.p1
OG0006720	SCHMD15330, SCHMD18737	TCONS_00055157.p1, TCONS_00055188.p1
OG0006721	SCHMD06116	TCONS_00027927.p1
OG0006722	SCHMD18971, SCHMD24284	TCONS_00053746.p1
OG0006723	SCHMD12671	TCONS_00050670.p1
OG0006725	SCHMD15226	TCONS_00048951.p1
OG0006726	SCHMD22403	TCONS_00044651.p1
OG0006727	SCHMD01781	TCONS_00002233.p1, TCONS_00047000.p1
OG0006728	SCHMD09693	TCONS_00055761.p1
OG0006729	SCHMD09997, SCHMD07849	TCONS_00053241.p1
OG0006730	SCHMD15242	TCONS_00044178.p1
OG0006733	SCHMD02938	TCONS_00010742.p1
OG0006734	SCHMD13149, SCHMD15306	TCONS_00010746.p1
OG0006735	SCHMD23549, SCHMD18150, SCHMD22619	TCONS_00006698.p1, TCONS_00006692.p1
OG0006736	SCHMD11091	TCONS_00008432.p1
OG0006737	SCHMD05655	TCONS_00007118.p1
OG0006741	SCHMD21104, SCHMD16448	TCONS_00047318.p1
OG0006742	SCHMD14364	TCONS_00043768.p1
OG0006743	SCHMD06609	TCONS_00047854.p1
OG0006749	SCHMD17570, SCHMD17569	TCONS_00042544.p1
OG0006750	SCHMD04443, SCHMD17273, SCHMD07663	TCONS_00018018.p1
OG0006752	SCHMD12442	TCONS_00040754.p1
OG0006753	SCHMD08285	TCONS_00011610.p1
OG0006754	SCHMD13342	TCONS_00008287.p1
OG0006755	SCHMD10228	TCONS_00042769.p1
OG0006757	SCHMD08426	TCONS_00011154.p1
OG0006758	SCHMD05008, SCHMD10024	TCONS_00057241.p1
OG0006761	SCHMD13526	TCONS_00041721.p1
OG0006764	SCHMD22289	TCONS_00042688.p1, TCONS_00042687.p1
OG0006766	SCHMD07248	TCONS_00022745.p1
OG0006768	SCHMD03977	TCONS_00040904.p1
OG0006772	SCHMD01476	TCONS_00026780.p1
OG0006776	SCHMD10792	TCONS_00055607.p1
OG0006777	SCHMD08214	TCONS_00010464.p1
OG0006780	SCHMD13525, SCHMD14457	TCONS_00011880.p1
OG0006826	SCHMD05426	TCONS_00041653.p1
OG0006829	SCHMD18846	TCONS_00027627.p1
OG0006830	SCHMD01740	TCONS_00010805.p1
OG0006833	SCHMD25705, SCHMD22029	TCONS_00007887.p1
OG0006835	SCHMD11727, SCHMD11726	TCONS_00000118.p1
OG0006842	SCHMD07853	TCONS_00052911.p1
OG0006843	SCHMD10166	TCONS_00029554.p1
OG0006844	SCHMD10998	TCONS_00028350.p1
OG0006846	SCHMD24471	TCONS_00010501.p1
OG0006847	SCHMD10920	TCONS_00016701.p1
OG0006848	SCHMD15273, SCHMD24879	TCONS_00031133.p1
OG0006851	SCHMD13891, SCHMD10310	TCONS_00026166.p1
OG0006853	SCHMD21179	TCONS_00049013.p1
OG0006856	SCHMD03115	TCONS_00007016.p1
OG0006857	SCHMD03719	TCONS_00021829.p1
OG0006858	SCHMD17672	TCONS_00021389.p1
OG0006860	SCHMD14888, SCHMD01768	TCONS_00008747.p1
OG0006862	SCHMD08954	TCONS_00011019.p1
OG0006864	SCHMD09900	TCONS_00041648.p1
OG0006867	SCHMD19722	TCONS_00010725.p1
OG0006871	SCHMD19715	TCONS_00022851.p1
OG0006874	SCHMD00242	TCONS_00013010.p1
OG0006875	SCHMD14340	TCONS_00057246.p1
OG0006876	SCHMD01180	TCONS_00054383.p1
OG0006877	SCHMD28894, SCHMD14652	TCONS_00042767.p1
OG0006878	SCHMD07673	TCONS_00054061.p1
OG0006881	SCHMD13107	TCONS_00043849.p1
OG0006882	SCHMD08215	TCONS_00008216.p1
OG0006883	SCHMD04789	TCONS_00000173.p1
OG0006886	SCHMD04628	TCONS_00023776.p1
OG0006887	SCHMD02004	TCONS_00055244.p1
OG0006889	SCHMD19490	TCONS_00007492.p1
OG0006890	SCHMD09977	TCONS_00026380.p1
OG0006891	SCHMD16311	TCONS_00005459.p1
OG0006892	SCHMD06736, SCHMD03941	TCONS_00055599.p1
OG0006894	SCHMD08244	TCONS_00013687.p1
OG0006895	SCHMD25533, SCHMD25532	TCONS_00056044.p1
OG0006897	SCHMD14554	TCONS_00028324.p1
OG0006900	SCHMD12706, SCHMD20696, SCHMD15238	TCONS_00000838.p1, TCONS_00000847.p1
OG0006901	SCHMD00150	TCONS_00056765.p1
OG0006902	SCHMD09576	TCONS_00036412.p1
OG0006906	SCHMD01345	TCONS_00006172.p1
OG0006909	SCHMD08896, SCHMD03475	TCONS_00049209.p1
OG0006914	SCHMD02005	TCONS_00028393.p1
OG0006915	SCHMD17740	TCONS_00007143.p1
OG0006917	SCHMD15444, SCHMD23496	TCONS_00050600.p1
OG0006918	SCHMD02128	TCONS_00046489.p1
OG0006919	SCHMD04163	TCONS_00026791.p1
OG0006920	SCHMD07640	TCONS_00001003.p1
OG0006921	SCHMD00179	TCONS_00042938.p1
OG0006923	SCHMD18989, SCHMD10987	TCONS_00002022.p1
OG0006924	SCHMD07270	TCONS_00019814.p1
OG0006926	SCHMD18025, SCHMD24077	TCONS_00017933.p1
OG0006927	SCHMD05483	TCONS_00056916.p1
OG0006931	SCHMD09823	TCONS_00016839.p1
OG0006934	SCHMD02940	TCONS_00021826.p1
OG0006937	SCHMD07394	TCONS_00023523.p1, TCONS_00023513.p1, TCONS_00023468.p1
OG0006938	SCHMD13105	TCONS_00048561.p1
OG0006939	SCHMD19736, SCHMD17847	TCONS_00045731.p1, TCONS_00045732.p1
OG0006941	SCHMD11956, SCHMD22092	TCONS_00047786.p1
OG0006942	SCHMD05106	TCONS_00011962.p1
OG0006944	SCHMD23114, SCHMD00759	TCONS_00048959.p1
OG0006945	SCHMD20350, SCHMD21540	TCONS_00057264.p1
OG0006946	SCHMD03034	TCONS_00015357.p1
OG0006948	SCHMD10039	TCONS_00012980.p1, TCONS_00012979.p1
OG0006949	SCHMD04433	TCONS_00019352.p1
OG0006951	SCHMD04285	TCONS_00004238.p1
OG0006952	SCHMD00571	TCONS_00007043.p1
OG0006954	SCHMD05444	TCONS_00010499.p1
OG0006955	SCHMD01359	TCONS_00048448.p1
OG0006956	SCHMD03205	TCONS_00026768.p1, TCONS_00003397.p1
OG0006957	SCHMD21016, SCHMD16664	TCONS_00026693.p1
OG0006958	SCHMD10483	TCONS_00016237.p1
OG0006959	SCHMD14675, SCHMD12735	TCONS_00017783.p1
OG0006960	SCHMD15792, SCHMD13924	TCONS_00000655.p1
OG0006962	SCHMD02602	TCONS_00051747.p1
OG0006964	SCHMD05582, SCHMD05580	TCONS_00013322.p1
OG0006965	SCHMD16583, SCHMD28209	TCONS_00030810.p1
OG0006966	SCHMD17179	TCONS_00021949.p1
OG0006967	SCHMD06876	TCONS_00013925.p1, TCONS_00013924.p1
OG0006968	SCHMD05918	TCONS_00008544.p1
OG0006973	SCHMD01554	TCONS_00001025.p1
OG0006975	SCHMD29017	TCONS_00001197.p1
OG0006977	SCHMD21617, SCHMD19289	TCONS_00047323.p1
OG0006979	SCHMD02713	TCONS_00057104.p1, TCONS_00057116.p1, TCONS_00057117.p1
OG0006980	SCHMD03927	TCONS_00052008.p1
OG0006984	SCHMD21798	TCONS_00024114.p1
OG0006985	SCHMD00305	TCONS_00049518.p1
OG0006987	SCHMD04010	TCONS_00004775.p1, TCONS_00031258.p1, TCONS_00016667.p1
OG0006989	SCHMD08387	TCONS_00055897.p1
OG0006990	SCHMD14019	TCONS_00030941.p1
OG0006991	SCHMD09527	TCONS_00045078.p1
OG0006993	SCHMD16078, SCHMD15851	TCONS_00022435.p1
OG0006995	SCHMD08291	TCONS_00001363.p1
OG0006996	SCHMD07655	TCONS_00010926.p1
OG0006999	SCHMD09727, SCHMD09154	TCONS_00018389.p1
OG0007001	SCHMD11191	TCONS_00035924.p1
OG0007002	SCHMD00096	TCONS_00016683.p1
OG0007003	SCHMD03229	TCONS_00007710.p1
OG0007005	SCHMD03780	TCONS_00005914.p1
OG0007009	SCHMD28218, SCHMD00500	TCONS_00031874.p1
OG0007012	SCHMD16864	TCONS_00030131.p1
OG0007013	SCHMD20292, SCHMD25075	TCONS_00013691.p1
OG0007015	SCHMD09946	TCONS_00009257.p1
OG0007017	SCHMD24290, SCHMD13895	TCONS_00021378.p1, TCONS_00021379.p1
OG0007020	SCHMD29169	TCONS_00025884.p1
OG0007022	SCHMD06207	TCONS_00056686.p1
OG0007023	SCHMD13414	TCONS_00049329.p1
OG0007024	SCHMD18147	TCONS_00048088.p1
OG0007025	SCHMD00852	TCONS_00055826.p1
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	TCONS_00047558.p1
OG0007030	SCHMD11171	TCONS_00030781.p1
OG0007033	SCHMD17177, SCHMD07596	TCONS_00011250.p1
OG0007037	SCHMD08275	TCONS_00055622.p1
OG0007039	SCHMD24759	TCONS_00011868.p1
OG0007040	SCHMD17930	TCONS_00015577.p1
OG0007043	SCHMD05387	TCONS_00027745.p1
OG0007046	SCHMD16357, SCHMD12630	TCONS_00001135.p1
OG0007047	SCHMD10322	TCONS_00015352.p1
OG0007049	SCHMD09136, SCHMD15529	TCONS_00051136.p1
OG0007050	SCHMD12036	TCONS_00027092.p1
OG0007051	SCHMD19339, SCHMD22527, SCHMD23294	TCONS_00019671.p1
OG0007053	SCHMD05149	TCONS_00033075.p1
OG0007054	SCHMD03628	TCONS_00006174.p1
OG0007055	SCHMD11222	TCONS_00006739.p1
OG0007061	SCHMD27956	TCONS_00026381.p1
OG0007062	SCHMD05231	TCONS_00051560.p1
OG0007063	SCHMD04487	TCONS_00013713.p1
OG0007064	SCHMD12728	TCONS_00042533.p1
OG0007065	SCHMD08144	TCONS_00023245.p1
OG0007066	SCHMD15229, SCHMD16841	TCONS_00022269.p1
OG0007067	SCHMD09674	TCONS_00008009.p1
OG0007068	SCHMD10943	TCONS_00030207.p1
OG0007070	SCHMD08393	TCONS_00022825.p1, TCONS_00021624.p1
OG0007073	SCHMD06841	TCONS_00051978.p1
OG0007077	SCHMD03291, SCHMD23670	TCONS_00042859.p1
OG0007078	SCHMD12751, SCHMD12753	TCONS_00003826.p1, TCONS_00003804.p1
OG0007084	SCHMD10181, SCHMD10179	TCONS_00007233.p1
OG0007087	SCHMD09273	TCONS_00046843.p1
OG0007088	SCHMD06881	TCONS_00044974.p1
OG0007089	SCHMD15126	TCONS_00022106.p1
OG0007090	SCHMD24995	TCONS_00054332.p1
OG0007091	SCHMD00684	TCONS_00046618.p1
OG0007092	SCHMD04952	TCONS_00009665.p1
OG0007093	SCHMD00633	TCONS_00053768.p1
OG0007095	SCHMD28386	TCONS_00012814.p1
OG0007096	SCHMD14480	TCONS_00003040.p1
OG0007097	SCHMD00498	TCONS_00052445.p1, TCONS_00040903.p1
OG0007098	SCHMD12814	TCONS_00033201.p1, TCONS_00008826.p1
OG0007105	SCHMD08588	TCONS_00006169.p1
OG0007106	SCHMD14679	TCONS_00047227.p1
OG0007107	SCHMD10627	TCONS_00014572.p1
OG0007108	SCHMD03383	TCONS_00006170.p1
OG0007109	SCHMD14017, SCHMD14016	TCONS_00037031.p1
OG0007112	SCHMD09113	TCONS_00029738.p1
OG0007113	SCHMD27023, SCHMD20834	TCONS_00047530.p1
OG0007114	SCHMD05373	TCONS_00008157.p1
OG0007118	SCHMD01480	TCONS_00001877.p1
OG0007119	SCHMD02099	TCONS_00052985.p1, TCONS_00052977.p1
OG0007122	SCHMD04636	TCONS_00050924.p1
OG0007124	SCHMD20734	TCONS_00043163.p1
OG0007125	SCHMD04115	TCONS_00034395.p1, TCONS_00034463.p1
OG0007128	SCHMD15975	TCONS_00054786.p1, TCONS_00038866.p1
OG0007130	SCHMD02010	TCONS_00047510.p1
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	TCONS_00029153.p1
OG0007135	SCHMD14628	TCONS_00018971.p1
OG0007136	SCHMD04055	TCONS_00028952.p1
OG0007137	SCHMD09300	TCONS_00014362.p1
OG0007139	SCHMD08033	TCONS_00016896.p1
OG0007140	SCHMD14726, SCHMD14725	TCONS_00053561.p1
OG0007143	SCHMD11402, SCHMD13435	TCONS_00045330.p1
OG0007144	SCHMD09084, SCHMD13536	TCONS_00011322.p1
OG0007145	SCHMD07094	TCONS_00046303.p1
OG0007149	SCHMD11054, SCHMD14232, SCHMD18987	TCONS_00051414.p1, TCONS_00051411.p1
OG0007151	SCHMD20465, SCHMD17498	TCONS_00042529.p1
OG0007152	SCHMD23531	TCONS_00019894.p1
OG0007154	SCHMD03260	TCONS_00009690.p1
OG0007158	SCHMD27790, SCHMD22647	TCONS_00007848.p1
OG0007159	SCHMD06458, SCHMD24141	TCONS_00015808.p1
OG0007163	SCHMD19963, SCHMD15559	TCONS_00029121.p1
OG0007164	SCHMD21149	TCONS_00002256.p1
OG0007165	SCHMD00948	TCONS_00017776.p1
OG0007166	SCHMD23433, SCHMD23432	TCONS_00024144.p1
OG0007170	SCHMD12398	TCONS_00025934.p1
OG0007173	SCHMD27706, SCHMD26151	TCONS_00051896.p1
OG0007174	SCHMD00679	TCONS_00007979.p1
OG0007175	SCHMD13246, SCHMD11875	TCONS_00023372.p1, TCONS_00023371.p1, TCONS_00023408.p1
OG0007176	SCHMD18255, SCHMD19246	TCONS_00040411.p1
OG0007179	SCHMD02087	TCONS_00019736.p1, TCONS_00019726.p1
OG0007180	SCHMD13286	TCONS_00029666.p1, TCONS_00028776.p1
OG0007181	SCHMD07932	TCONS_00038911.p1, TCONS_00041145.p1
OG0007183	SCHMD09362	TCONS_00046337.p1
OG0007184	SCHMD06567	TCONS_00018313.p1
OG0007186	SCHMD00266	TCONS_00003055.p1
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	TCONS_00012994.p1
OG0007191	SCHMD11992	TCONS_00054320.p1
OG0007192	SCHMD00342	TCONS_00056981.p1
OG0007209	SCHMD02470	TCONS_00005099.p1
OG0007248	SCHMD14029	TCONS_00008889.p1
OG0007249	SCHMD09627	TCONS_00044026.p1
OG0007252	SCHMD26416, SCHMD26417	TCONS_00030064.p1
OG0007254	SCHMD29104	TCONS_00050275.p1
OG0007255	SCHMD08512, SCHMD09706	TCONS_00056623.p1
OG0007258	SCHMD01759	TCONS_00029836.p1
OG0007264	SCHMD06288	TCONS_00009451.p1
OG0007266	SCHMD05229	TCONS_00049668.p1
OG0007267	SCHMD15621	TCONS_00053410.p1
OG0007269	SCHMD04821	TCONS_00017528.p1, TCONS_00018132.p1
OG0007270	SCHMD29771, SCHMD26891	TCONS_00042829.p1
OG0007271	SCHMD08508	TCONS_00013933.p1
OG0007274	SCHMD10184	TCONS_00004667.p1
OG0007276	SCHMD01128	TCONS_00028742.p1
OG0007279	SCHMD14169, SCHMD22097	TCONS_00005992.p1
OG0007280	SCHMD26191	TCONS_00045995.p1
OG0007282	SCHMD08071	TCONS_00006842.p1
OG0007288	SCHMD11562	TCONS_00031264.p1
OG0007291	SCHMD01954	TCONS_00008947.p1
OG0007297	SCHMD08767	TCONS_00013759.p1
OG0007300	SCHMD08715, SCHMD12954	TCONS_00055881.p1
OG0007304	SCHMD06782	TCONS_00017068.p1
OG0007305	SCHMD00236	TCONS_00039824.p1
OG0007306	SCHMD03194	TCONS_00002187.p1
OG0007307	SCHMD24523	TCONS_00003884.p1
OG0007314	SCHMD20349, SCHMD17621	TCONS_00010379.p1
OG0007317	SCHMD05271	TCONS_00046686.p1
OG0007318	SCHMD14311	TCONS_00049203.p1
OG0007319	SCHMD07451	TCONS_00045987.p1
OG0007320	SCHMD04201, SCHMD04200	TCONS_00029160.p1
OG0007323	SCHMD28323	TCONS_00018010.p1
OG0007325	SCHMD13424	TCONS_00007263.p1
OG0007326	SCHMD26648, SCHMD13997	TCONS_00019324.p1
OG0007327	SCHMD03183	TCONS_00020899.p1
OG0007328	SCHMD07822	TCONS_00025891.p1
OG0007330	SCHMD01349	TCONS_00042612.p1
OG0007332	SCHMD29643	TCONS_00041617.p1
OG0007333	SCHMD02278	TCONS_00022881.p1
OG0007334	SCHMD01190	TCONS_00020764.p1
OG0007335	SCHMD00787	TCONS_00012140.p1
OG0007337	SCHMD25665, SCHMD21266, SCHMD23177	TCONS_00018627.p1
OG0007339	SCHMD14813, SCHMD09117	TCONS_00055656.p1
OG0007341	SCHMD01365	TCONS_00016545.p1
OG0007342	SCHMD12266	TCONS_00014969.p1, TCONS_00052712.p1
OG0007343	SCHMD12161	TCONS_00052916.p1
OG0007347	SCHMD06807	TCONS_00027454.p1
OG0007349	SCHMD22105	TCONS_00006145.p1
OG0007353	SCHMD22439	TCONS_00008823.p1
OG0007354	SCHMD09176	TCONS_00019461.p1
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	TCONS_00049071.p1
OG0007357	SCHMD05385	TCONS_00011016.p1
OG0007358	SCHMD10648	TCONS_00029301.p1
OG0007359	SCHMD04894	TCONS_00009375.p1
OG0007360	SCHMD01042	TCONS_00016357.p1
OG0007361	SCHMD02642	TCONS_00029124.p1, TCONS_00029129.p1
OG0007363	SCHMD02234	TCONS_00042576.p1
OG0007367	SCHMD09749	TCONS_00054210.p1
OG0007372	SCHMD02515	TCONS_00002920.p1
OG0007373	SCHMD11208, SCHMD11207	TCONS_00056390.p1, TCONS_00041425.p1
OG0007380	SCHMD16057	TCONS_00019634.p1
OG0007382	SCHMD06011	TCONS_00018463.p1
OG0007385	SCHMD04159	TCONS_00025457.p1
OG0007386	SCHMD00784	TCONS_00045807.p1
OG0007387	SCHMD01904, SCHMD01903	TCONS_00015964.p1
OG0007389	SCHMD07528	TCONS_00000201.p1
OG0007391	SCHMD01653	TCONS_00006040.p1
OG0007393	SCHMD00157	TCONS_00011541.p1
OG0007395	SCHMD09491	TCONS_00013162.p1
OG0007396	SCHMD01151	TCONS_00007368.p1
OG0007397	SCHMD03095	TCONS_00053178.p1
OG0007399	SCHMD13118	TCONS_00002016.p1
OG0007402	SCHMD10585, SCHMD06444	TCONS_00013464.p1
OG0007405	SCHMD18973, SCHMD27327	TCONS_00006553.p1
OG0007407	SCHMD14070	TCONS_00030604.p1
OG0007408	SCHMD03954	TCONS_00017153.p1
OG0007412	SCHMD14910, SCHMD20394	TCONS_00000425.p1
OG0007414	SCHMD03104, SCHMD03103	TCONS_00053253.p1
OG0007415	SCHMD29702, SCHMD13340	TCONS_00003678.p1
OG0007417	SCHMD04581	TCONS_00004580.p1
OG0007419	SCHMD12003, SCHMD14523	TCONS_00012322.p1
OG0007421	SCHMD09236	TCONS_00056604.p1, TCONS_00056597.p1
OG0007422	SCHMD15449	TCONS_00011395.p1
OG0007425	SCHMD18256	TCONS_00043934.p1
OG0007429	SCHMD03140	TCONS_00049271.p1
OG0007431	SCHMD02074	TCONS_00020262.p1
OG0007432	SCHMD13608	TCONS_00051328.p1, TCONS_00051420.p3
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	TCONS_00012512.p1, TCONS_00012515.p1
OG0007437	SCHMD26347	TCONS_00027829.p1, TCONS_00027828.p1
OG0007439	SCHMD01098	TCONS_00016765.p1, TCONS_00016766.p1
OG0007442	SCHMD10535	TCONS_00053552.p1
OG0007445	SCHMD10725	TCONS_00001021.p1
OG0007446	SCHMD06891	TCONS_00005993.p1
OG0007447	SCHMD07199	TCONS_00042554.p1
OG0007452	SCHMD06690	TCONS_00043752.p1
OG0007453	SCHMD22069	TCONS_00015079.p1
OG0007454	SCHMD02249	TCONS_00022466.p1
OG0007455	SCHMD17462	TCONS_00001304.p1
OG0007456	SCHMD11658	TCONS_00017386.p1
OG0007457	SCHMD13308, SCHMD05942, SCHMD22483	TCONS_00027985.p1
OG0007458	SCHMD11828	TCONS_00054268.p1
OG0007459	SCHMD04395	TCONS_00011184.p1
OG0007460	SCHMD07322	TCONS_00011173.p1
OG0007463	SCHMD17150, SCHMD29377	TCONS_00023049.p1
OG0007464	SCHMD03973	TCONS_00018997.p1
OG0007465	SCHMD06095	TCONS_00005089.p1
OG0007471	SCHMD29391	TCONS_00008793.p1
OG0007472	SCHMD07414	TCONS_00027881.p1
OG0007473	SCHMD18788, SCHMD20111	TCONS_00056776.p2
OG0007476	SCHMD29552, SCHMD06042	TCONS_00053493.p1
OG0007478	SCHMD08638, SCHMD14462	TCONS_00006303.p1
OG0007481	SCHMD00234	TCONS_00006126.p1
OG0007482	SCHMD16972, SCHMD28646	TCONS_00050546.p1
OG0007483	SCHMD23530	TCONS_00017917.p1
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	TCONS_00056102.p1
OG0007489	SCHMD27800, SCHMD17535	TCONS_00011180.p1
