Orthogroup	SCHMD	SACKO_ok
OG0006158	SCHMD08900	SACKO_04023
OG0006159	SCHMD22266	SACKO_13495, SACKO_19097
OG0006160	SCHMD05454	SACKO_33773
OG0006163	SCHMD15384	SACKO_11765
OG0006164	SCHMD06001	SACKO_12121
OG0006165	SCHMD04333	SACKO_23329
OG0006165	SCHMD04332	SACKO_23337
OG0006167	SCHMD07995	SACKO_10292
OG0006168	SCHMD15829, SCHMD10612, SCHMD12485	SACKO_32294
OG0006169	SCHMD23567	SACKO_10416
OG0006171	SCHMD11398	SACKO_11951
OG0006172	SCHMD10620, SCHMD16388	SACKO_19396
OG0006177	SCHMD21293	SACKO_28221
OG0006180	SCHMD14399, SCHMD04884	SACKO_17407
OG0006181	SCHMD26424, SCHMD08051, SCHMD08084	SACKO_06134
OG0006183	SCHMD11899	SACKO_28026
OG0006184	SCHMD09309	SACKO_05697
OG0006185	SCHMD16220, SCHMD19381	SACKO_13993
OG0006186	SCHMD00394	SACKO_31282
OG0006187	SCHMD19315, SCHMD19316, SCHMD07885	SACKO_24252
OG0006188	SCHMD05423	SACKO_07194
OG0006189	SCHMD01559	SACKO_33366
OG0006191	SCHMD07313	SACKO_21296
OG0006192	SCHMD08338, SCHMD08339	SACKO_01391
OG0006196	SCHMD07676	SACKO_30856
OG0006199	SCHMD04415, SCHMD04413	SACKO_06227
OG0006202	SCHMD08868	SACKO_15491, SACKO_16355
OG0006204	SCHMD16863	SACKO_10202
OG0006205	SCHMD14314	SACKO_31370
OG0006208	SCHMD04966, SCHMD00445, SCHMD12901, SCHMD05749	SACKO_08608
OG0006209	SCHMD08326, SCHMD23138	SACKO_24255
OG0006215	SCHMD09656	SACKO_27443
OG0006216	SCHMD09510	SACKO_24474
OG0006217	SCHMD21927, SCHMD16840	SACKO_07207
OG0006219	SCHMD06440	SACKO_20869
OG0006220	SCHMD21546, SCHMD14506, SCHMD14507, SCHMD10957	SACKO_19675
OG0006222	SCHMD18003, SCHMD26063, SCHMD27714, SCHMD25999	SACKO_07689
OG0006224	SCHMD00469	SACKO_33216
OG0006226	SCHMD17067, SCHMD16763	SACKO_33531
OG0006227	SCHMD16189, SCHMD22872, SCHMD24494	SACKO_00360
OG0006229	SCHMD17318, SCHMD23866	SACKO_15856
OG0006230	SCHMD02493	SACKO_09576
OG0006232	SCHMD02032	SACKO_14279
OG0006233	SCHMD06980	SACKO_11025
OG0006234	SCHMD13683, SCHMD14118	SACKO_00141
OG0006235	SCHMD04538	SACKO_05415, SACKO_07827
OG0006239	SCHMD01406	SACKO_26765
OG0006240	SCHMD29814	SACKO_29884
OG0006246	SCHMD00484	SACKO_02460
OG0006247	SCHMD22174	SACKO_04844
OG0006248	SCHMD12206, SCHMD10060	SACKO_29941
OG0006249	SCHMD14060, SCHMD13478, SCHMD08757	SACKO_12077, SACKO_06923
OG0006250	SCHMD16390	SACKO_33637
OG0006252	SCHMD16745, SCHMD16993	SACKO_31106
OG0006253	SCHMD09135	SACKO_22373
OG0006254	SCHMD04705, SCHMD29411	SACKO_27243
OG0006258	SCHMD05887	SACKO_33663, SACKO_28085
OG0006259	SCHMD06837	SACKO_08122
OG0006260	SCHMD09985, SCHMD17439	SACKO_01212
OG0006261	SCHMD24384	SACKO_07532
OG0006263	SCHMD00121	SACKO_23315
OG0006267	SCHMD03685	SACKO_17470
OG0006268	SCHMD06847	SACKO_21851
OG0006269	SCHMD04606	SACKO_23723
OG0006271	SCHMD07857	SACKO_31553
OG0006275	SCHMD29462, SCHMD24813, SCHMD16649	SACKO_08975
OG0006277	SCHMD24774	SACKO_31185
OG0006279	SCHMD04231	SACKO_18919
OG0006280	SCHMD15524, SCHMD19210	SACKO_03118
OG0006281	SCHMD02340	SACKO_26666
OG0006282	SCHMD08230	SACKO_23844
OG0006283	SCHMD06325	SACKO_11202
OG0006284	SCHMD20607, SCHMD19598	SACKO_01400
OG0006285	SCHMD01607, SCHMD01606	SACKO_22768, SACKO_34081
OG0006286	SCHMD01297, SCHMD01298	SACKO_27133
OG0006287	SCHMD02771	SACKO_22159
OG0006289	SCHMD08039	SACKO_31445
OG0006290	SCHMD00955	SACKO_04601
OG0006291	SCHMD09043	SACKO_23043
OG0006293	SCHMD16297	SACKO_20678
OG0006294	SCHMD15450, SCHMD16229	SACKO_33988
OG0006295	SCHMD02966	SACKO_07537
OG0006297	SCHMD09759	SACKO_02405
OG0006298	SCHMD01046, SCHMD24624	SACKO_07970
OG0006301	SCHMD09923	SACKO_14640
OG0006304	SCHMD06368	SACKO_03519
OG0006305	SCHMD12627	SACKO_24057
OG0006306	SCHMD12510, SCHMD15396	SACKO_04334
OG0006309	SCHMD24369, SCHMD08923	SACKO_13569
OG0006311	SCHMD23312	SACKO_26809
OG0006313	SCHMD09169	SACKO_20864
OG0006314	SCHMD08096	SACKO_06853, SACKO_28420, SACKO_05800, SACKO_16316, SACKO_33868, SACKO_33834
OG0006315	SCHMD05407	SACKO_05661
OG0006316	SCHMD26139, SCHMD20052	SACKO_05383
OG0006319	SCHMD10541, SCHMD13166	SACKO_09566
OG0006321	SCHMD08365	SACKO_05259
OG0006322	SCHMD10221	SACKO_08927
OG0006323	SCHMD04105	SACKO_26923
OG0006325	SCHMD16004	SACKO_04682
OG0006327	SCHMD15773	SACKO_19203, SACKO_13310
OG0006329	SCHMD08342	SACKO_30287
OG0006330	SCHMD08411	SACKO_08726
OG0006331	SCHMD09182, SCHMD12138	SACKO_31398
OG0006332	SCHMD14581	SACKO_08811
OG0006334	SCHMD05752, SCHMD05753	SACKO_00491
OG0006335	SCHMD11650, SCHMD08469	SACKO_22904, SACKO_22906
OG0006337	SCHMD11987, SCHMD11989	SACKO_19367
OG0006340	SCHMD19432	SACKO_06436
OG0006341	SCHMD05125	SACKO_03883
OG0006344	SCHMD21084, SCHMD09358	SACKO_19343, SACKO_19339
OG0006347	SCHMD07723	SACKO_06194
OG0006349	SCHMD05182	SACKO_07506
OG0006350	SCHMD09296	SACKO_16257
OG0006351	SCHMD06816	SACKO_11606
OG0006352	SCHMD07373	SACKO_14534
OG0006353	SCHMD10639	SACKO_28090
OG0006360	SCHMD08060	SACKO_25975
OG0006362	SCHMD03337	SACKO_15563
OG0006363	SCHMD19238	SACKO_19522, SACKO_21880
OG0006364	SCHMD06510, SCHMD06511	SACKO_17091
OG0006365	SCHMD14860	SACKO_13003
OG0006370	SCHMD28920	SACKO_29230
OG0006372	SCHMD07447	SACKO_18473, SACKO_17152
OG0006373	SCHMD11946	SACKO_15170, SACKO_10064
OG0006375	SCHMD00652	SACKO_15548
OG0006376	SCHMD06608	SACKO_17514
OG0006377	SCHMD10116	SACKO_19723
OG0006379	SCHMD18267	SACKO_17686, SACKO_17696
OG0006381	SCHMD24227, SCHMD16114	SACKO_33730
OG0006383	SCHMD26033, SCHMD18774	SACKO_16569
OG0006386	SCHMD13835, SCHMD19804	SACKO_01546
OG0006387	SCHMD14692	SACKO_32566, SACKO_32560
OG0006392	SCHMD15116, SCHMD12579	SACKO_04750
OG0006401	SCHMD19581, SCHMD26470	SACKO_27260
OG0006402	SCHMD13826, SCHMD09114	SACKO_22620
OG0006408	SCHMD11225	SACKO_11973
OG0006414	SCHMD18742	SACKO_15972
OG0006416	SCHMD03354	SACKO_08098, SACKO_08096
OG0006443	SCHMD12255, SCHMD24636, SCHMD25778	SACKO_32632
OG0006448	SCHMD18654	SACKO_32439
OG0006449	SCHMD06362	SACKO_08483
OG0006452	SCHMD23102, SCHMD15046	SACKO_00311
OG0006454	SCHMD07698, SCHMD07699	SACKO_15044
OG0006456	SCHMD11711, SCHMD17298, SCHMD12535	SACKO_08294
OG0006457	SCHMD16313	SACKO_20814, SACKO_07052
OG0006459	SCHMD21368	SACKO_12069
OG0006461	SCHMD19693, SCHMD11861	SACKO_26093
OG0006462	SCHMD07729	SACKO_19260
OG0006463	SCHMD07130	SACKO_29245
OG0006464	SCHMD12787, SCHMD19777	SACKO_17838
OG0006465	SCHMD28077, SCHMD07507	SACKO_05184
OG0006469	SCHMD02780	SACKO_01034
OG0006470	SCHMD16861	SACKO_26991
OG0006472	SCHMD23852, SCHMD12162	SACKO_22346, SACKO_33761
OG0006474	SCHMD03155, SCHMD23229, SCHMD24070	SACKO_07123
OG0006475	SCHMD12763	SACKO_09202
OG0006476	SCHMD29103, SCHMD25388	SACKO_06810
OG0006478	SCHMD01744	SACKO_19718
OG0006479	SCHMD20030	SACKO_05515
OG0006480	SCHMD01088	SACKO_32951
OG0006481	SCHMD02855	SACKO_32596
OG0006482	SCHMD06492	SACKO_25746
OG0006486	SCHMD12934, SCHMD02395	SACKO_14101
OG0006488	SCHMD29514, SCHMD21588	SACKO_14602
OG0006490	SCHMD00433	SACKO_01171
OG0006494	SCHMD05497, SCHMD09968, SCHMD23299, SCHMD09967	SACKO_08429
OG0006501	SCHMD05406	SACKO_33438
OG0006503	SCHMD07908	SACKO_26135
OG0006504	SCHMD04702, SCHMD29580	SACKO_09824
OG0006505	SCHMD08554, SCHMD08796	SACKO_28225
OG0006507	SCHMD22063	SACKO_14097
OG0006509	SCHMD13705	SACKO_24087
OG0006510	SCHMD11921	SACKO_30732
OG0006511	SCHMD03048	SACKO_30734
OG0006512	SCHMD12217, SCHMD11205	SACKO_22144
OG0006514	SCHMD08264	SACKO_14410
OG0006515	SCHMD03249	SACKO_02186
OG0006517	SCHMD00950	SACKO_31036
OG0006518	SCHMD03959	SACKO_14657
OG0006519	SCHMD25528	SACKO_09142, SACKO_31680
OG0006520	SCHMD00155	SACKO_30114
OG0006521	SCHMD14196	SACKO_24600, SACKO_11021
OG0006523	SCHMD12246, SCHMD13301	SACKO_32390
OG0006525	SCHMD21904	SACKO_26613
OG0006526	SCHMD14233	SACKO_29622
OG0006527	SCHMD10447, SCHMD13054	SACKO_17317
OG0006528	SCHMD09670	SACKO_02110
OG0006531	SCHMD00423, SCHMD00419	SACKO_27297
OG0006532	SCHMD27245	SACKO_08016, SACKO_03819
OG0006533	SCHMD18625	SACKO_33047
OG0006536	SCHMD28548	SACKO_33595
OG0006537	SCHMD07012	SACKO_31057
OG0006538	SCHMD09434	SACKO_18227
OG0006542	SCHMD07956	SACKO_30115
OG0006543	SCHMD05909	SACKO_04274
OG0006544	SCHMD05488	SACKO_23966
OG0006545	SCHMD08819	SACKO_27776
OG0006546	SCHMD22666, SCHMD26503	SACKO_31477
OG0006547	SCHMD01454	SACKO_04980
OG0006548	SCHMD28704	SACKO_27805
OG0006549	SCHMD07432	SACKO_26105
OG0006550	SCHMD05608	SACKO_32798
OG0006552	SCHMD16090	SACKO_18574, SACKO_07811
OG0006553	SCHMD03817	SACKO_15568
OG0006554	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974	SACKO_31239
OG0006556	SCHMD10898, SCHMD08118	SACKO_06012
OG0006557	SCHMD15751	SACKO_08582
OG0006561	SCHMD07629	SACKO_09099
OG0006563	SCHMD08352	SACKO_15320
OG0006564	SCHMD15011	SACKO_05452
OG0006566	SCHMD10136, SCHMD13813	SACKO_22731
OG0006567	SCHMD25728, SCHMD21897	SACKO_20834
OG0006571	SCHMD00180, SCHMD27487	SACKO_32504
OG0006573	SCHMD10554	SACKO_24507
OG0006574	SCHMD18201	SACKO_15526
OG0006579	SCHMD11335, SCHMD14843	SACKO_12197
OG0006583	SCHMD08738	SACKO_04792
OG0006586	SCHMD14590	SACKO_27236
OG0006588	SCHMD29130	SACKO_23697
OG0006590	SCHMD02740	SACKO_19100
OG0006593	SCHMD08560	SACKO_23846
OG0006594	SCHMD00507	SACKO_03277
OG0006595	SCHMD08252	SACKO_12199, SACKO_00535
OG0006596	SCHMD05657	SACKO_19957
OG0006597	SCHMD04098	SACKO_30631, SACKO_30596
OG0006598	SCHMD23134	SACKO_00853
OG0006599	SCHMD28680	SACKO_29697
OG0006603	SCHMD13311, SCHMD24906	SACKO_26785
OG0006604	SCHMD12610	SACKO_07557
OG0006606	SCHMD11990	SACKO_14668
OG0006607	SCHMD00025	SACKO_23822
OG0006608	SCHMD21063	SACKO_05137
OG0006610	SCHMD10412	SACKO_06748
OG0006614	SCHMD05476	SACKO_03768
OG0006615	SCHMD02189	SACKO_30383, SACKO_14275
OG0006619	SCHMD14686	SACKO_23817
OG0006621	SCHMD06932	SACKO_16054
OG0006622	SCHMD16418, SCHMD16456	SACKO_18492
OG0006623	SCHMD00154	SACKO_03259, SACKO_12638
OG0006624	SCHMD28658, SCHMD27359	SACKO_27277
OG0006626	SCHMD05850	SACKO_20620, SACKO_02165
OG0006628	SCHMD10378	SACKO_17452
OG0006630	SCHMD02436	SACKO_09718, SACKO_07939
OG0006631	SCHMD24627, SCHMD24745	SACKO_25124
OG0006632	SCHMD11914, SCHMD18633	SACKO_11006
OG0006633	SCHMD06460	SACKO_13776
OG0006636	SCHMD09363	SACKO_20362
OG0006637	SCHMD17064, SCHMD26047	SACKO_18391
OG0006640	SCHMD09877	SACKO_04468
OG0006646	SCHMD10329	SACKO_16491
OG0006647	SCHMD12770, SCHMD12371	SACKO_29007
OG0006648	SCHMD23341	SACKO_25199, SACKO_24105
OG0006651	SCHMD07289, SCHMD06082	SACKO_18929
OG0006652	SCHMD08119	SACKO_18062
OG0006653	SCHMD04276, SCHMD04275	SACKO_02145, SACKO_32093
OG0006655	SCHMD00645	SACKO_02434
OG0006656	SCHMD15425	SACKO_31952
OG0006658	SCHMD07703, SCHMD19832	SACKO_26976
OG0006659	SCHMD06470, SCHMD00081, SCHMD27592, SCHMD16161, SCHMD29346, SCHMD03106, SCHMD00915, SCHMD00917	SACKO_23652
OG0006662	SCHMD11088, SCHMD02344	SACKO_17036
OG0006663	SCHMD05461	SACKO_10196
OG0006664	SCHMD01212	SACKO_17513
OG0006666	SCHMD00843	SACKO_30813
OG0006667	SCHMD02023	SACKO_22738, SACKO_25306, SACKO_25302
OG0006668	SCHMD00035	SACKO_24222
OG0006669	SCHMD15456	SACKO_27060
OG0006670	SCHMD06283	SACKO_27428
OG0006671	SCHMD02649	SACKO_26651
OG0006673	SCHMD11139, SCHMD01947	SACKO_18714
OG0006674	SCHMD28901	SACKO_19973, SACKO_16901, SACKO_03688, SACKO_03689, SACKO_16905, SACKO_03693, SACKO_16904
OG0006675	SCHMD10065, SCHMD21124	SACKO_01088
OG0006677	SCHMD28844	SACKO_22059
OG0006678	SCHMD02351	SACKO_28613
OG0006680	SCHMD07321, SCHMD04365	SACKO_12693
OG0006683	SCHMD12055	SACKO_09544
OG0006684	SCHMD03196	SACKO_22004, SACKO_16089
OG0006686	SCHMD05511	SACKO_11003
OG0006688	SCHMD02782	SACKO_16160
OG0006689	SCHMD09875, SCHMD00797, SCHMD11694	SACKO_12060
OG0006690	SCHMD02600	SACKO_25519
OG0006691	SCHMD14621	SACKO_00524
OG0006692	SCHMD15336	SACKO_09418, SACKO_25158
OG0006693	SCHMD00589	SACKO_24875
OG0006694	SCHMD05629	SACKO_31335
OG0006695	SCHMD06025	SACKO_20651
OG0006697	SCHMD19994, SCHMD13817, SCHMD29045	SACKO_24138
OG0006698	SCHMD12118	SACKO_23873, SACKO_16414
OG0006700	SCHMD29051, SCHMD15433, SCHMD27357	SACKO_17845
OG0006702	SCHMD29672	SACKO_34080
OG0006703	SCHMD00739	SACKO_34078
OG0006705	SCHMD14770, SCHMD13114	SACKO_22310
OG0006706	SCHMD12854	SACKO_20095
OG0006707	SCHMD19389	SACKO_28521
OG0006708	SCHMD01518	SACKO_16483
OG0006709	SCHMD06005	SACKO_22652
OG0006712	SCHMD13757	SACKO_04882
OG0006713	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768	SACKO_04677
OG0006717	SCHMD09869	SACKO_31616
OG0006718	SCHMD28286	SACKO_33608
OG0006720	SCHMD15330, SCHMD18737	SACKO_11232
OG0006721	SCHMD06116	SACKO_12273
OG0006722	SCHMD18971, SCHMD24284	SACKO_14697
OG0006723	SCHMD12671	SACKO_11222
OG0006725	SCHMD15226	SACKO_01532
OG0006726	SCHMD22403	SACKO_23805
OG0006727	SCHMD01781	SACKO_33821
OG0006728	SCHMD09693	SACKO_30037
OG0006729	SCHMD09997, SCHMD07849	SACKO_27454
OG0006730	SCHMD15242	SACKO_10591
OG0006733	SCHMD02938	SACKO_31600
OG0006734	SCHMD13149, SCHMD15306	SACKO_31618
OG0006735	SCHMD23549, SCHMD18150, SCHMD22619	SACKO_20230
OG0006736	SCHMD11091	SACKO_26749
OG0006737	SCHMD05655	SACKO_26724
OG0006741	SCHMD21104, SCHMD16448	SACKO_07967
OG0006742	SCHMD14364	SACKO_21657
OG0006743	SCHMD06609	SACKO_08684
OG0006749	SCHMD17570, SCHMD17569	SACKO_13004
OG0006750	SCHMD04443, SCHMD17273, SCHMD07663	SACKO_21365
OG0006752	SCHMD12442	SACKO_10442
OG0006753	SCHMD08285	SACKO_32383
OG0006754	SCHMD13342	SACKO_05330
OG0006755	SCHMD10228	SACKO_14460
OG0006757	SCHMD08426	SACKO_00223
OG0006758	SCHMD05008, SCHMD10024	SACKO_32935
OG0006761	SCHMD13526	SACKO_25995, SACKO_09276
OG0006764	SCHMD22289	SACKO_30622
OG0006766	SCHMD07248	SACKO_26404
OG0006768	SCHMD03977	SACKO_29429
OG0006772	SCHMD01476	SACKO_12476
OG0006776	SCHMD10792	SACKO_32464
OG0006777	SCHMD08214	SACKO_31484
OG0006780	SCHMD13525, SCHMD14457	SACKO_00989
OG0006791	SCHMD15752	SACKO_12469
OG0006826	SCHMD05426	SACKO_06213, SACKO_06211
OG0006829	SCHMD18846	SACKO_10968, SACKO_10970
OG0006830	SCHMD01740	SACKO_00725
OG0006833	SCHMD25705, SCHMD22029	SACKO_21065
OG0006835	SCHMD11727, SCHMD11726	SACKO_14793
OG0006842	SCHMD07853	SACKO_25650
OG0006843	SCHMD10166	SACKO_21301
OG0006844	SCHMD10998	SACKO_23086
OG0006846	SCHMD24471	SACKO_31599
OG0006847	SCHMD10920	SACKO_04972
OG0006848	SCHMD15273, SCHMD24879	SACKO_16185
OG0006851	SCHMD13891, SCHMD10310	SACKO_28958
OG0006853	SCHMD21179	SACKO_07750
OG0006856	SCHMD03115	SACKO_22741
OG0006857	SCHMD03719	SACKO_21109
OG0006858	SCHMD17672	SACKO_28907
OG0006860	SCHMD14888, SCHMD01768	SACKO_25058
OG0006862	SCHMD08954	SACKO_11949
OG0006864	SCHMD09900	SACKO_06208
OG0006867	SCHMD19722	SACKO_03131
OG0006871	SCHMD19715	SACKO_33034
OG0006874	SCHMD00242	SACKO_15547, SACKO_02225
OG0006875	SCHMD14340	SACKO_22942
OG0006876	SCHMD01180	SACKO_17712
OG0006877	SCHMD28894, SCHMD14652	SACKO_14432
OG0006878	SCHMD07673	SACKO_14703
OG0006881	SCHMD13107	SACKO_20383
OG0006882	SCHMD08215	SACKO_25762
OG0006883	SCHMD04789	SACKO_03059
OG0006886	SCHMD04628	SACKO_06965
OG0006887	SCHMD02004	SACKO_27302
OG0006889	SCHMD19490	SACKO_32132
OG0006890	SCHMD09977	SACKO_33625
OG0006891	SCHMD16311	SACKO_00733
OG0006892	SCHMD06736, SCHMD03941	SACKO_00620
OG0006894	SCHMD08244	SACKO_16651
OG0006895	SCHMD25533, SCHMD25532	SACKO_32185
OG0006897	SCHMD14554	SACKO_12096
OG0006900	SCHMD12706, SCHMD20696, SCHMD15238	SACKO_33177
OG0006901	SCHMD00150	SACKO_00618, SACKO_06914
OG0006902	SCHMD09576	SACKO_23898
OG0006906	SCHMD01345	SACKO_29713
OG0006908	SCHMD13404	SACKO_29339
OG0006914	SCHMD02005	SACKO_08710
OG0006915	SCHMD17740	SACKO_13525
OG0006917	SCHMD15444, SCHMD23496	SACKO_10775
OG0006918	SCHMD02128	SACKO_21493
OG0006919	SCHMD04163	SACKO_02596
OG0006921	SCHMD00179	SACKO_14462
OG0006923	SCHMD18989, SCHMD10987	SACKO_04201
OG0006924	SCHMD07270	SACKO_17426
OG0006926	SCHMD18025, SCHMD24077	SACKO_18234
OG0006927	SCHMD05483	SACKO_18408
OG0006928	SCHMD24085	SACKO_01805
OG0006931	SCHMD09823	SACKO_30476
OG0006934	SCHMD02940	SACKO_26364
OG0006937	SCHMD07394	SACKO_16830
OG0006939	SCHMD19736, SCHMD17847	SACKO_12961
OG0006941	SCHMD11956, SCHMD22092	SACKO_28227, SACKO_06157
OG0006942	SCHMD05106	SACKO_03113
OG0006945	SCHMD20350, SCHMD21540	SACKO_12889
OG0006946	SCHMD03034	SACKO_17508
OG0006948	SCHMD10039	SACKO_15576
OG0006949	SCHMD04433	SACKO_13058
OG0006951	SCHMD04285	SACKO_21845
OG0006952	SCHMD00571	SACKO_23323
OG0006954	SCHMD05444	SACKO_22256
OG0006955	SCHMD01359	SACKO_20495
OG0006956	SCHMD03205	SACKO_14922, SACKO_14921
OG0006957	SCHMD21016, SCHMD16664	SACKO_15008
OG0006958	SCHMD10483	SACKO_19807
OG0006959	SCHMD14675, SCHMD12735	SACKO_10040
OG0006960	SCHMD15792, SCHMD13924	SACKO_24309
OG0006962	SCHMD02602	SACKO_28588
OG0006964	SCHMD05582, SCHMD05580	SACKO_17635, SACKO_29390
OG0006965	SCHMD16583, SCHMD28209	SACKO_19851
OG0006966	SCHMD17179	SACKO_26125
OG0006967	SCHMD06876	SACKO_02771
OG0006968	SCHMD05918	SACKO_17433
OG0006973	SCHMD01554	SACKO_24277
OG0006977	SCHMD21617, SCHMD19289	SACKO_29829
OG0006979	SCHMD02713	SACKO_20315
OG0006980	SCHMD03927	SACKO_19310
OG0006984	SCHMD21798	SACKO_04568
OG0006985	SCHMD00305	SACKO_32765
OG0006987	SCHMD04010	SACKO_05769, SACKO_02870, SACKO_28061
OG0006989	SCHMD08387	SACKO_22945
OG0006991	SCHMD09527	SACKO_18032
OG0006993	SCHMD16078, SCHMD15851	SACKO_10563
OG0006995	SCHMD08291	SACKO_20027
OG0006996	SCHMD07655	SACKO_03142
OG0006999	SCHMD09727, SCHMD09154	SACKO_08484
OG0007001	SCHMD11191	SACKO_30491
OG0007002	SCHMD00096	SACKO_25761, SACKO_25783
OG0007003	SCHMD03229	SACKO_04932
OG0007005	SCHMD03780	SACKO_29350
OG0007009	SCHMD28218, SCHMD00500	SACKO_08522
OG0007012	SCHMD16864	SACKO_31857
OG0007013	SCHMD20292, SCHMD25075	SACKO_28712
OG0007015	SCHMD09946	SACKO_30224
OG0007017	SCHMD24290, SCHMD13895	SACKO_26693
OG0007020	SCHMD10791, SCHMD11928	SACKO_02385
OG0007020	SCHMD29169	SACKO_06133
OG0007022	SCHMD06207	SACKO_04163
OG0007023	SCHMD13414	SACKO_25489
OG0007024	SCHMD18147	SACKO_26052
OG0007025	SCHMD00852	SACKO_10243
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	SACKO_23731
OG0007028	SCHMD16323	SACKO_15050
OG0007030	SCHMD11171	SACKO_29671
OG0007033	SCHMD17177, SCHMD07596	SACKO_06084
OG0007037	SCHMD08275	SACKO_15416
OG0007039	SCHMD24759	SACKO_22213
OG0007040	SCHMD17930	SACKO_25776
OG0007043	SCHMD05387	SACKO_16636
OG0007046	SCHMD16357, SCHMD12630	SACKO_31329
OG0007047	SCHMD10322	SACKO_28516
OG0007049	SCHMD09136, SCHMD15529	SACKO_12577
OG0007050	SCHMD12036	SACKO_00112
OG0007051	SCHMD19339, SCHMD22527, SCHMD23294	SACKO_06185, SACKO_06192, SACKO_31218, SACKO_15137
OG0007053	SCHMD05149	SACKO_13932
OG0007054	SCHMD03628	SACKO_18200
OG0007055	SCHMD11222	SACKO_25420, SACKO_30832
OG0007057	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575	SACKO_13231
OG0007061	SCHMD27956	SACKO_33581
OG0007062	SCHMD05231	SACKO_09547
OG0007063	SCHMD04487	SACKO_33318
OG0007064	SCHMD12728	SACKO_21433
OG0007065	SCHMD08144	SACKO_12649
OG0007066	SCHMD15229, SCHMD16841	SACKO_33465
OG0007067	SCHMD09674	SACKO_01934
OG0007068	SCHMD10943	SACKO_05837
OG0007073	SCHMD06841	SACKO_04610
OG0007077	SCHMD03291, SCHMD23670	SACKO_10592
OG0007078	SCHMD12751, SCHMD12753	SACKO_30890
OG0007084	SCHMD10181, SCHMD10179	SACKO_17427
OG0007087	SCHMD09273	SACKO_31985
OG0007088	SCHMD06881	SACKO_28546
OG0007089	SCHMD15126	SACKO_08418
OG0007090	SCHMD24995	SACKO_33532
OG0007091	SCHMD00684	SACKO_20838
OG0007092	SCHMD04952	SACKO_03845
OG0007093	SCHMD00633	SACKO_22444
OG0007095	SCHMD28386	SACKO_23495
OG0007096	SCHMD14480	SACKO_07898
OG0007097	SCHMD00498	SACKO_29405
OG0007098	SCHMD12814	SACKO_16364
OG0007104	SCHMD14802	SACKO_19248
OG0007106	SCHMD14679	SACKO_10813
OG0007107	SCHMD10627	SACKO_33356
OG0007108	SCHMD03383	SACKO_31265, SACKO_29706
OG0007109	SCHMD14017, SCHMD14016	SACKO_32182
OG0007112	SCHMD09113	SACKO_08725
OG0007113	SCHMD27023, SCHMD20834	SACKO_02848
OG0007114	SCHMD05373	SACKO_26820
OG0007118	SCHMD01480	SACKO_25201
OG0007119	SCHMD02099	SACKO_25634
OG0007122	SCHMD04636	SACKO_19303
OG0007124	SCHMD20734	SACKO_01895
OG0007125	SCHMD04115	SACKO_07204
OG0007128	SCHMD15975	SACKO_24044
OG0007130	SCHMD02010	SACKO_32058
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	SACKO_04847
OG0007135	SCHMD14628	SACKO_15516
OG0007136	SCHMD04055	SACKO_32443
OG0007137	SCHMD09300	SACKO_25595
OG0007139	SCHMD08033	SACKO_05472
OG0007140	SCHMD14726, SCHMD14725	SACKO_27577
OG0007143	SCHMD11402, SCHMD13435	SACKO_00838
OG0007144	SCHMD09084, SCHMD13536	SACKO_09057
OG0007145	SCHMD07094	SACKO_10133, SACKO_30883
OG0007149	SCHMD11054, SCHMD14232, SCHMD18987	SACKO_09858
OG0007151	SCHMD20465, SCHMD17498	SACKO_10702, SACKO_10705
OG0007152	SCHMD23531	SACKO_17769
OG0007154	SCHMD03260	SACKO_12031
OG0007158	SCHMD27790, SCHMD22647	SACKO_10668
OG0007159	SCHMD06458, SCHMD24141	SACKO_27603
OG0007163	SCHMD19963, SCHMD15559	SACKO_09049
OG0007164	SCHMD21149	SACKO_06008
OG0007165	SCHMD00948	SACKO_23160
OG0007166	SCHMD23433, SCHMD23432	SACKO_00991
OG0007173	SCHMD27706, SCHMD26151	SACKO_33101
OG0007174	SCHMD00679	SACKO_28329
OG0007175	SCHMD13246, SCHMD11875	SACKO_33520
OG0007176	SCHMD18255, SCHMD19246	SACKO_13690
OG0007179	SCHMD02087	SACKO_19710
OG0007180	SCHMD13286	SACKO_16530
OG0007181	SCHMD07932	SACKO_31454
OG0007183	SCHMD09362	SACKO_20614
OG0007184	SCHMD06567	SACKO_14227
OG0007186	SCHMD00266	SACKO_09431
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	SACKO_10644
OG0007190	SCHMD00716	SACKO_21385
OG0007191	SCHMD11992	SACKO_04254
OG0007192	SCHMD00342	SACKO_32927
OG0007199	SCHMD17527, SCHMD16964	SACKO_11812
OG0007209	SCHMD02470	SACKO_30174
OG0007248	SCHMD14029	SACKO_27874
OG0007249	SCHMD29538, SCHMD25341, SCHMD09627	SACKO_25077
OG0007252	SCHMD26416, SCHMD26417	SACKO_05958
OG0007254	SCHMD29104	SACKO_20296
OG0007255	SCHMD08512, SCHMD09706	SACKO_06656
OG0007258	SCHMD01759	SACKO_02451
OG0007264	SCHMD06288	SACKO_19011
