Orthogroup	LYTVA_ok	DROME
OG0005528	LYTVA_20400	DROME12253
OG0005529	LYTVA_22467	DROME06637, DROME06638
OG0005531	LYTVA_16825	DROME13284, DROME13285
OG0005533	LYTVA_08029, LYTVA_20427	DROME05452
OG0005536	LYTVA_16917, LYTVA_22294	DROME18846
OG0005537	LYTVA_25196	DROME13170
OG0005538	LYTVA_23401	DROME17495, DROME17493, DROME17494
OG0005539	LYTVA_02417	DROME00462, DROME00460, DROME02960
OG0005541	LYTVA_04675	DROME13352
OG0005545	LYTVA_03487	DROME05987
OG0005546	LYTVA_29998	DROME05705
OG0005550	LYTVA_07335	DROME07358
OG0005551	LYTVA_25782, LYTVA_29577	DROME07232, DROME17410
OG0005553	LYTVA_25162	DROME10357
OG0005554	LYTVA_20016	DROME19929, DROME19930
OG0005556	LYTVA_26009	DROME08193
OG0005558	LYTVA_15981	DROME10652
OG0005559	LYTVA_29586	DROME11663
OG0005561	LYTVA_11792, LYTVA_17363	DROME09536
OG0005562	LYTVA_03975, LYTVA_15162	DROME16835
OG0005563	LYTVA_10416	DROME12068
OG0005565	LYTVA_08563	DROME07683, DROME07684
OG0005566	LYTVA_28317	DROME17778, DROME19582, DROME08765
OG0005569	LYTVA_22491	DROME06020
OG0005570	LYTVA_01092	DROME12597
OG0005572	LYTVA_21172	DROME12985
OG0005574	LYTVA_07278	DROME07973
OG0005575	LYTVA_15940	DROME07769
OG0005576	LYTVA_03215	DROME00716, DROME00717
OG0005577	LYTVA_12327	DROME13949, DROME13950
OG0005578	LYTVA_14270	DROME13162
OG0005580	LYTVA_01951	DROME06425
OG0005581	LYTVA_04755	DROME15143
OG0005582	LYTVA_09282	DROME17006
OG0005584	LYTVA_27961	DROME19482
OG0005587	LYTVA_07043, LYTVA_24274	DROME13836
OG0005588	LYTVA_30060	DROME02584
OG0005589	LYTVA_30062	DROME13235
OG0005590	LYTVA_03871	DROME20583
OG0005592	LYTVA_18676	DROME20112
OG0005594	LYTVA_23833	DROME19266
OG0005595	LYTVA_16699	DROME10967
OG0005596	LYTVA_06078	DROME08093, DROME06032
OG0005597	LYTVA_27673	DROME01657
OG0005598	LYTVA_24243, LYTVA_28420	DROME14004
OG0005599	LYTVA_21820	DROME21243
OG0005603	LYTVA_00740	DROME13173, DROME13174, DROME13175
OG0005604	LYTVA_17227	DROME06435
OG0005605	LYTVA_03868	DROME13674
OG0005609	LYTVA_00125	DROME05252, DROME05251
OG0005610	LYTVA_26883	DROME17081, DROME17082
OG0005611	LYTVA_13858, LYTVA_11420	DROME09603, DROME09604
OG0005613	LYTVA_07852	DROME01648
OG0005614	LYTVA_20702	DROME18745
OG0005615	LYTVA_22848	DROME05560
OG0005616	LYTVA_21806	DROME12151
OG0005617	LYTVA_16568, LYTVA_28710	DROME14239
OG0005618	LYTVA_19319, LYTVA_20585	DROME05739
OG0005619	LYTVA_19684, LYTVA_18605	DROME08173
OG0005620	LYTVA_08517	DROME18122, DROME18121, DROME18124, DROME18123
OG0005622	LYTVA_11126, LYTVA_29546	DROME01204
OG0005625	LYTVA_28232	DROME16840
OG0005626	LYTVA_00789	DROME01163, DROME01164
OG0005627	LYTVA_18632, LYTVA_16894, LYTVA_18630, LYTVA_16898	DROME05020
OG0005628	LYTVA_29597	DROME08416
OG0005631	LYTVA_14897	DROME17841
OG0005632	LYTVA_16258	DROME10651
OG0005633	LYTVA_23521	DROME17761
OG0005634	LYTVA_22600, LYTVA_23011	DROME21460
OG0005636	LYTVA_10391	DROME08136
OG0005637	LYTVA_14644	DROME21544
OG0005639	LYTVA_23423	DROME06385
OG0005640	LYTVA_10439	DROME13728
OG0005642	LYTVA_25745	DROME03379
OG0005644	LYTVA_22112	DROME06427
OG0005645	LYTVA_08432, LYTVA_26710	DROME18577
OG0005646	LYTVA_25411	DROME16294
OG0005648	LYTVA_26416	DROME03181, DROME03182
OG0005649	LYTVA_16003	DROME10772
OG0005652	LYTVA_21904	DROME06700
OG0005656	LYTVA_08560, LYTVA_26753	DROME07968
OG0005660	LYTVA_27368	DROME15890, DROME15891
OG0005685	LYTVA_14392, LYTVA_14386	DROME08832
OG0005690	LYTVA_19300	DROME04761
OG0005694	LYTVA_11621	DROME13864, DROME13863
OG0005696	LYTVA_28366	DROME11286
OG0005697	LYTVA_09418, LYTVA_06620	DROME17682
OG0005698	LYTVA_15492	DROME09665
OG0005702	LYTVA_14131	DROME10890
OG0005703	LYTVA_09645	DROME19473
OG0005704	LYTVA_29951	DROME03784, DROME03785
OG0005707	LYTVA_05626	DROME15744, DROME15745
OG0005712	LYTVA_25882, LYTVA_10528	DROME16333, DROME16334
OG0005713	LYTVA_13321	DROME09588, DROME09589
OG0005714	LYTVA_18976	DROME20712, DROME20711, DROME20713
OG0005715	LYTVA_18376	DROME18763, DROME18764, DROME18762
OG0005717	LYTVA_00629, LYTVA_27562	DROME06471
OG0005718	LYTVA_16862	DROME16901, DROME15117, DROME15116, DROME13404
OG0005719	LYTVA_24607	DROME19860
OG0005721	LYTVA_14543	DROME00178
OG0005724	LYTVA_25099	DROME03509, DROME03507
OG0005725	LYTVA_19217	DROME09268
OG0005726	LYTVA_12315	DROME08962
OG0005727	LYTVA_05281	DROME20877
OG0005728	LYTVA_23545	DROME04547
OG0005729	LYTVA_11991	DROME00800
OG0005731	LYTVA_25832	DROME03369
OG0005732	LYTVA_00395	DROME03588
OG0005733	LYTVA_13168	DROME14541, DROME14542, DROME10332
OG0005734	LYTVA_20923, LYTVA_11108	DROME21588, DROME04119
OG0005735	LYTVA_13233	DROME09661, DROME09662, DROME09660
OG0005737	LYTVA_08421, LYTVA_26675	DROME06704
OG0005738	LYTVA_12852, LYTVA_02893	DROME09090, DROME09091, DROME09093, DROME09092
OG0005740	LYTVA_09757	DROME12219, DROME12220
OG0005741	LYTVA_09611, LYTVA_10113	DROME10077
OG0005742	LYTVA_22875	DROME15851
OG0005744	LYTVA_06470	DROME21042, DROME21041, DROME13505
OG0005746	LYTVA_14216	DROME19187
OG0005747	LYTVA_00501	DROME12400
OG0005748	LYTVA_16013	DROME17506
OG0005749	LYTVA_28764, LYTVA_28670	DROME00192
OG0005750	LYTVA_26693	DROME14187
OG0005752	LYTVA_19646, LYTVA_01417	DROME20074
OG0005755	LYTVA_24343	DROME09852
OG0005758	LYTVA_12445	DROME02962
OG0005759	LYTVA_04410	DROME06016
OG0005760	LYTVA_12124	DROME05727, DROME05728, DROME05730, DROME05729
OG0005761	LYTVA_04938	DROME18137, DROME18138
OG0005762	LYTVA_18977	DROME15581
OG0005764	LYTVA_19354	DROME08532
OG0005765	LYTVA_29673	DROME14596
OG0005766	LYTVA_08287, LYTVA_29222	DROME09826, DROME09825, DROME09827
OG0005769	LYTVA_09632	DROME03529, DROME03528
OG0005770	LYTVA_28933	DROME01271, DROME01270
OG0005772	LYTVA_11817	DROME11383
OG0005774	LYTVA_05829	DROME03197
OG0005775	LYTVA_01882	DROME14248, DROME03634
OG0005776	LYTVA_16534	DROME05892
OG0005777	LYTVA_26090, LYTVA_28674	DROME12481
OG0005778	LYTVA_17024	DROME21770, DROME21769, DROME21768, DROME21767
OG0005779	LYTVA_09970	DROME08845
OG0005783	LYTVA_06702, LYTVA_07994	DROME16358
OG0005784	LYTVA_23789	DROME20576
OG0005787	LYTVA_29596	DROME16644, DROME18583
OG0005788	LYTVA_11398, LYTVA_09169	DROME01890
OG0005789	LYTVA_16262	DROME02052
OG0005790	LYTVA_09414	DROME02319
OG0005791	LYTVA_27838	DROME09196, DROME09195
OG0005792	LYTVA_21525, LYTVA_24913	DROME04031
OG0005795	LYTVA_27466	DROME00921
OG0005796	LYTVA_29526	DROME21579
OG0005798	LYTVA_23618	DROME00436
OG0005799	LYTVA_26495, LYTVA_20337	DROME17772
OG0005802	LYTVA_30066	DROME18658
OG0005804	LYTVA_21616	DROME00221
OG0005805	LYTVA_12880	DROME18523
OG0005807	LYTVA_00635	DROME15016
OG0005808	LYTVA_29530	DROME15577
OG0005811	LYTVA_29272	DROME15005, DROME15004
OG0005812	LYTVA_03605	DROME17684
OG0005813	LYTVA_09987	DROME18740, DROME18739, DROME08278
OG0005815	LYTVA_03059	DROME17829
OG0005817	LYTVA_17105	DROME00446
OG0005818	LYTVA_30058	DROME21049
OG0005819	LYTVA_25458	DROME10881
OG0005821	LYTVA_27285	DROME18765
OG0005822	LYTVA_30212	DROME00384
OG0005823	LYTVA_26580	DROME16943
OG0005824	LYTVA_07277	DROME14993
OG0005827	LYTVA_27401	DROME03179
OG0005829	LYTVA_25543	DROME17916, DROME17917, DROME17918
OG0005830	LYTVA_08480	DROME09394
OG0005831	LYTVA_10805	DROME02056
OG0005832	LYTVA_26803	DROME03903
OG0005834	LYTVA_17520	DROME09861, DROME09860
OG0005835	LYTVA_14917	DROME10113
OG0005836	LYTVA_16697, LYTVA_00168	DROME02540
OG0005837	LYTVA_13503	DROME19685
OG0005840	LYTVA_00482	DROME12810, DROME12811
OG0005842	LYTVA_23316	DROME03001
OG0005843	LYTVA_25522	DROME07738
OG0005845	LYTVA_08424	DROME12524
OG0005847	LYTVA_27404	DROME12864
OG0005848	LYTVA_11161	DROME17120
OG0005849	LYTVA_27507	DROME15063, DROME15062
OG0005850	LYTVA_27504	DROME15741, DROME15742
OG0005851	LYTVA_12140	DROME06389, DROME06388
OG0005853	LYTVA_13543, LYTVA_13932	DROME18489, DROME18488
OG0005858	LYTVA_18521	DROME10288, DROME10287
OG0005859	LYTVA_19393, LYTVA_19375	DROME01874
OG0005860	LYTVA_04729	DROME13592
OG0005861	LYTVA_07258	DROME20036
OG0005863	LYTVA_00516, LYTVA_20028	DROME00631
OG0005864	LYTVA_22593, LYTVA_20239	DROME21983
OG0005865	LYTVA_00504	DROME21095
OG0005866	LYTVA_20927	DROME02046, DROME02047, DROME02049, DROME02048, DROME02050
OG0005867	LYTVA_21902	DROME18293
OG0005869	LYTVA_24545	DROME01674
OG0005870	LYTVA_02844, LYTVA_14331	DROME19873
OG0005871	LYTVA_05128	DROME05632, DROME05631
OG0005872	LYTVA_13115	DROME00389
OG0005874	LYTVA_14589	DROME03501
OG0005875	LYTVA_11886, LYTVA_21355	DROME06773
OG0005877	LYTVA_16711	DROME06392
OG0005878	LYTVA_10996	DROME19123
OG0005879	LYTVA_25310	DROME20321
OG0005880	LYTVA_29784	DROME17652, DROME17653
OG0005883	LYTVA_24333, LYTVA_24331	DROME19395
OG0005884	LYTVA_10458	DROME08061
OG0005888	LYTVA_17874	DROME16104
OG0005889	LYTVA_23762	DROME14304, DROME07617
OG0005890	LYTVA_22447, LYTVA_29729	DROME19088
OG0005891	LYTVA_24855	DROME11287
OG0005892	LYTVA_05120	DROME10375, DROME10374
OG0005893	LYTVA_26850	DROME16783
OG0005895	LYTVA_10255, LYTVA_04773	DROME02103
OG0005896	LYTVA_27791	DROME06811
OG0005897	LYTVA_04870	DROME19090
OG0005898	LYTVA_28914	DROME06116
OG0005899	LYTVA_09884	DROME02184
OG0005901	LYTVA_02043, LYTVA_03382	DROME08624
OG0005902	LYTVA_17361	DROME12748
OG0005903	LYTVA_04449	DROME19765
OG0005904	LYTVA_30231	DROME00138
OG0005905	LYTVA_09832, LYTVA_17600, LYTVA_09746	DROME08071
OG0005906	LYTVA_20439	DROME04737, DROME04735, DROME04736
OG0005909	LYTVA_21799	DROME01192
OG0005919	LYTVA_11082	DROME03002
OG0005921	LYTVA_04979	DROME05740
OG0005922	LYTVA_01669	DROME13644, DROME13643
OG0005923	LYTVA_28422, LYTVA_13866	DROME01141, DROME01142
OG0005925	LYTVA_23459, LYTVA_06907	DROME01094
OG0005926	LYTVA_02106	DROME12066, DROME12065
OG0005928	LYTVA_12739	DROME02019
OG0005929	LYTVA_17833	DROME01196
OG0005932	LYTVA_08514	DROME15731
OG0005940	LYTVA_29936	DROME18687
OG0005941	LYTVA_30039	DROME14278
OG0005942	LYTVA_08999	DROME17395
OG0005943	LYTVA_22458	DROME01109
OG0005944	LYTVA_09413	DROME21720
OG0005946	LYTVA_01427	DROME15326
OG0005949	LYTVA_10384, LYTVA_05162	DROME10426
OG0005950	LYTVA_16483	DROME10950
OG0005952	LYTVA_17037	DROME19643
OG0005953	LYTVA_06576	DROME11680
OG0005957	LYTVA_18054, LYTVA_13190	DROME02682, DROME02681, DROME02683, DROME02684
OG0005960	LYTVA_11624	DROME11094, DROME11095
OG0005963	LYTVA_10897	DROME00894
OG0005966	LYTVA_13151	DROME04950
OG0005967	LYTVA_20183	DROME16596, DROME14482
OG0005968	LYTVA_28809, LYTVA_21469	DROME21030, DROME16013, DROME08290
OG0005970	LYTVA_25945	DROME13325
OG0005972	LYTVA_22128	DROME16733
OG0005973	LYTVA_08295	DROME03261
OG0005974	LYTVA_06635	DROME09177
OG0005976	LYTVA_02397	DROME19287
OG0005977	LYTVA_16782, LYTVA_12904	DROME08531
OG0005978	LYTVA_01508	DROME03284
OG0005980	LYTVA_04977	DROME21461
OG0005981	LYTVA_14677, LYTVA_14675, LYTVA_27040	DROME05700
OG0005984	LYTVA_11061	DROME20805
OG0005985	LYTVA_27703	DROME12892
OG0005987	LYTVA_11885	DROME16681
OG0005988	LYTVA_17059, LYTVA_27201	DROME04858
OG0005989	LYTVA_09025	DROME01935, DROME02497
OG0005993	LYTVA_25557	DROME01845
OG0005995	LYTVA_27679	DROME10672
OG0005998	LYTVA_09503	DROME05475
OG0006002	LYTVA_16676	DROME16784
OG0006004	LYTVA_01399, LYTVA_01461	DROME09659
OG0006005	LYTVA_19078	DROME21221
OG0006009	LYTVA_23186	DROME04529, DROME04530
OG0006010	LYTVA_15597	DROME07208
OG0006011	LYTVA_02858	DROME05625
OG0006012	LYTVA_19202	DROME04986
OG0006059	LYTVA_29231, LYTVA_24599	DROME07767
OG0006061	LYTVA_10608	DROME04698
OG0006062	LYTVA_21057	DROME04067
OG0006063	LYTVA_24714, LYTVA_04813	DROME20838
OG0006064	LYTVA_21245	DROME01128
OG0006065	LYTVA_02603, LYTVA_14093	DROME06304
OG0006066	LYTVA_05150, LYTVA_14949	DROME20062
OG0006069	LYTVA_15424, LYTVA_22313	DROME20187
OG0006070	LYTVA_20031	DROME16601, DROME16602
OG0006072	LYTVA_08125	DROME01673
OG0006074	LYTVA_06317	DROME19848
OG0006077	LYTVA_20621	DROME09385
OG0006078	LYTVA_27624	DROME02001
OG0006079	LYTVA_19299	DROME02616
OG0006081	LYTVA_07711, LYTVA_06033	DROME14279
OG0006085	LYTVA_20707	DROME12364
OG0006087	LYTVA_18008	DROME12774
OG0006090	LYTVA_03604	DROME09888, DROME09890, DROME09891, DROME09889
OG0006095	LYTVA_10853	DROME21969
OG0006098	LYTVA_22365	DROME05931
OG0006099	LYTVA_13095	DROME11739
OG0006100	LYTVA_29248	DROME05018
OG0006102	LYTVA_22045	DROME01980
OG0006103	LYTVA_29588	DROME10210
OG0006104	LYTVA_10546	DROME15737
OG0006106	LYTVA_02926	DROME20870
OG0006108	LYTVA_23964, LYTVA_08693	DROME09376
OG0006113	LYTVA_05051	DROME04342
OG0006115	LYTVA_27463	DROME16296
OG0006116	LYTVA_27235, LYTVA_06464	DROME02301, DROME02300
OG0006117	LYTVA_27244	DROME10279
OG0006118	LYTVA_10793, LYTVA_23805	DROME20483
OG0006119	LYTVA_23602, LYTVA_19800	DROME12941
OG0006120	LYTVA_00995	DROME13128, DROME13130, DROME13129
OG0006122	LYTVA_04659, LYTVA_10846, LYTVA_27299	DROME00796
OG0006123	LYTVA_19340	DROME16430
OG0006124	LYTVA_06395	DROME13739
OG0006127	LYTVA_18329	DROME03260
OG0006128	LYTVA_17239	DROME07922
OG0006129	LYTVA_06559	DROME09781
OG0006130	LYTVA_21243	DROME17498, DROME17499
OG0006131	LYTVA_26134	DROME15971
OG0006132	LYTVA_09437, LYTVA_13580	DROME06118
OG0006133	LYTVA_18256	DROME07717
OG0006134	LYTVA_15355	DROME13718
OG0006135	LYTVA_08555	DROME08697
OG0006136	LYTVA_13009	DROME10851
OG0006137	LYTVA_10892	DROME09569
OG0006140	LYTVA_08265	DROME15748
OG0006144	LYTVA_24305	DROME00549
OG0006145	LYTVA_21368	DROME11050
OG0006148	LYTVA_21331, LYTVA_11302	DROME10799
OG0006152	LYTVA_06919	DROME08871
OG0006155	LYTVA_00694, LYTVA_03469	DROME18085
OG0006156	LYTVA_16773	DROME10247
OG0006159	LYTVA_03345	DROME13858
OG0006160	LYTVA_03489	DROME03637
OG0006161	LYTVA_27508	DROME18089, DROME18090, DROME18088
OG0006164	LYTVA_27139, LYTVA_12217	DROME09119
OG0006168	LYTVA_04359	DROME15944, DROME18911
OG0006169	LYTVA_04789	DROME10283
OG0006170	LYTVA_29594	DROME14914
OG0006171	LYTVA_11983	DROME09393
OG0006172	LYTVA_28531	DROME00114
OG0006176	LYTVA_16691, LYTVA_26008	DROME04325
OG0006179	LYTVA_23608	DROME10214
OG0006180	LYTVA_23322	DROME17033
OG0006182	LYTVA_12535, LYTVA_06005	DROME01649
OG0006184	LYTVA_29900	DROME06994, DROME06993
OG0006185	LYTVA_06858	DROME15598
OG0006186	LYTVA_29152	DROME01316
OG0006187	LYTVA_26400	DROME00876
OG0006188	LYTVA_16418	DROME00301
OG0006191	LYTVA_01224	DROME00877, DROME00878
OG0006192	LYTVA_12518	DROME00106
OG0006193	LYTVA_00867	DROME02189
OG0006195	LYTVA_22252	DROME11802, DROME11801
OG0006196	LYTVA_02015	DROME01357
OG0006199	LYTVA_14501	DROME19122
OG0006200	LYTVA_11343, LYTVA_11344	DROME03216, DROME03215
OG0006202	LYTVA_22359	DROME06452, DROME06451
OG0006204	LYTVA_08879, LYTVA_08880	DROME02906
OG0006206	LYTVA_23264	DROME19558
OG0006208	LYTVA_23992	DROME15732
OG0006210	LYTVA_22429	DROME19094
OG0006211	LYTVA_24533	DROME17799, DROME17798, DROME17797
OG0006212	LYTVA_09752	DROME12458
OG0006213	LYTVA_13202	DROME10052
OG0006214	LYTVA_24527, LYTVA_03579	DROME05227
OG0006216	LYTVA_18233	DROME02380
OG0006217	LYTVA_00503	DROME19224
OG0006220	LYTVA_23174	DROME10027
OG0006224	LYTVA_01497	DROME18810
OG0006226	LYTVA_20660	DROME08310
OG0006227	LYTVA_28417	DROME03457
OG0006228	LYTVA_15203	DROME12195, DROME12196, DROME12194, DROME12193
OG0006229	LYTVA_30192	DROME16720
OG0006230	LYTVA_00537	DROME05693
OG0006231	LYTVA_25016	DROME06401, DROME06402, DROME06407
OG0006232	LYTVA_07562, LYTVA_07559	DROME06119
OG0006233	LYTVA_28768, LYTVA_06160	DROME13881
OG0006234	LYTVA_10376	DROME22062, DROME22061
OG0006238	LYTVA_04855	DROME09754
OG0006239	LYTVA_08127, LYTVA_17209	DROME10114
OG0006240	LYTVA_24901	DROME19140, DROME08600
OG0006243	LYTVA_03083	DROME14457
OG0006244	LYTVA_08175	DROME17166, DROME17165
OG0006245	LYTVA_19353	DROME02108, DROME02107
OG0006246	LYTVA_07275	DROME19004
OG0006247	LYTVA_07282	DROME06201, DROME06202, DROME06203, DROME06199, DROME06200
OG0006249	LYTVA_20075	DROME20245
OG0006250	LYTVA_10575	DROME17023
OG0006251	LYTVA_22113	DROME19735, DROME19738, DROME19736, DROME19737
OG0006254	LYTVA_02629	DROME10801
OG0006259	LYTVA_12249	DROME00749, DROME00747, DROME00746, DROME00748
OG0006260	LYTVA_24680	DROME16552
OG0006262	LYTVA_05052	DROME05994
OG0006263	LYTVA_05073, LYTVA_30238	DROME01003
OG0006264	LYTVA_04976	DROME01178
OG0006267	LYTVA_03493, LYTVA_06712	DROME04482
OG0006270	LYTVA_13231	DROME07884
OG0006271	LYTVA_00237, LYTVA_22321	DROME13584
OG0006275	LYTVA_06690	DROME11545
OG0006276	LYTVA_02383	DROME12088
OG0006279	LYTVA_00639	DROME05154
OG0006280	LYTVA_19738	DROME02801, DROME07680, DROME07679, DROME07678
OG0006281	LYTVA_10059	DROME21723, DROME21724
OG0006283	LYTVA_14837	DROME18093
OG0006284	LYTVA_13767	DROME06978
OG0006285	LYTVA_17560	DROME05155
OG0006286	LYTVA_20377, LYTVA_20379	DROME20409
OG0006287	LYTVA_30012	DROME15138
OG0006288	LYTVA_02481	DROME00223
OG0006289	LYTVA_24452	DROME05895
OG0006290	LYTVA_09893	DROME15754
OG0006291	LYTVA_29741	DROME16421
OG0006292	LYTVA_05869	DROME00480, DROME00481
OG0006293	LYTVA_10380	DROME15892
OG0006294	LYTVA_29965	DROME17637
OG0006295	LYTVA_15601	DROME09339
OG0006296	LYTVA_05537	DROME18450, DROME18451, DROME18457, DROME01938
OG0006297	LYTVA_21669, LYTVA_11418	DROME14064
OG0006298	LYTVA_01860	DROME10104, DROME10103
OG0006301	LYTVA_26860	DROME14417, DROME14418
OG0006302	LYTVA_12764	DROME11859
OG0006305	LYTVA_08171	DROME20608
OG0006308	LYTVA_21772	DROME01926
OG0006309	LYTVA_15703	DROME22059, DROME22060
OG0006311	LYTVA_02260	DROME09053
OG0006313	LYTVA_29847	DROME09638
OG0006315	LYTVA_03118	DROME12826
OG0006318	LYTVA_21680	DROME09391
OG0006319	LYTVA_29168	DROME00483, DROME00484
OG0006321	LYTVA_18675	DROME00074
OG0006322	LYTVA_00779	DROME19674
OG0006323	LYTVA_17375	DROME00186
OG0006328	LYTVA_15537	DROME04072
OG0006329	LYTVA_23431	DROME06117
OG0006332	LYTVA_15890	DROME01006
OG0006333	LYTVA_27460, LYTVA_29669	DROME05697
OG0006334	LYTVA_14718	DROME04357
OG0006339	LYTVA_06468	DROME19031, DROME19030
OG0006340	LYTVA_15371	DROME02471
OG0006341	LYTVA_19336	DROME06095
OG0006345	LYTVA_25563	DROME01528
OG0006347	LYTVA_08976	DROME18372, DROME18373
OG0006350	LYTVA_23710	DROME10882
OG0006351	LYTVA_19031	DROME17575
OG0006352	LYTVA_10172	DROME15718
OG0006353	LYTVA_27238	DROME00751
OG0006356	LYTVA_26136	DROME02890
OG0006358	LYTVA_12603	DROME03318, DROME03317
OG0006359	LYTVA_13383	DROME01311
OG0006360	LYTVA_03777	DROME19840
OG0006362	LYTVA_26128	DROME11093
OG0006363	LYTVA_00665, LYTVA_07751, LYTVA_18871	DROME07012
OG0006364	LYTVA_28369	DROME14912
OG0006367	LYTVA_03176	DROME09374
OG0006370	LYTVA_04206	DROME08234
OG0006372	LYTVA_21306	DROME08788
OG0006375	LYTVA_06882	DROME19928
OG0006376	LYTVA_06064	DROME13198
OG0006377	LYTVA_15590	DROME08417
OG0006378	LYTVA_22931, LYTVA_06148	DROME17931
OG0006379	LYTVA_29271	DROME02858, DROME04856
OG0006381	LYTVA_17000	DROME02707, DROME20650
OG0006382	LYTVA_18772	DROME15024
OG0006383	LYTVA_13675	DROME12394
OG0006385	LYTVA_20203	DROME09556
OG0006387	LYTVA_05267	DROME09390
OG0006392	LYTVA_17324	DROME11920
OG0006393	LYTVA_25758	DROME03463, DROME03462
OG0006395	LYTVA_00686	DROME00130
OG0006398	LYTVA_04064, LYTVA_28542	DROME21615
OG0006402	LYTVA_25883, LYTVA_01268	DROME17310
OG0006405	LYTVA_12046	DROME13750, DROME13751
OG0006406	LYTVA_08686	DROME19952, DROME19616
OG0006408	LYTVA_16743	DROME17398, DROME17397
OG0006442	LYTVA_14699	DROME16371
OG0006443	LYTVA_11664	DROME16038
OG0006447	LYTVA_19506	DROME10748
OG0006448	LYTVA_05233, LYTVA_18934	DROME21414
OG0006449	LYTVA_14385	DROME03272
OG0006454	LYTVA_20253	DROME19164
OG0006456	LYTVA_06983	DROME00779
OG0006458	LYTVA_26122, LYTVA_18644	DROME10373
OG0006459	LYTVA_17229	DROME10282
OG0006460	LYTVA_04378	DROME15064
OG0006461	LYTVA_16875	DROME01188
OG0006462	LYTVA_25038	DROME01832
OG0006464	LYTVA_09677	DROME15553
OG0006465	LYTVA_24854	DROME04025
OG0006469	LYTVA_27245	DROME02304
OG0006470	LYTVA_03499, LYTVA_17710	DROME05726, DROME05725
OG0006471	LYTVA_23270	DROME03198
OG0006472	LYTVA_03138	DROME01113
OG0006474	LYTVA_05368	DROME18594
OG0006475	LYTVA_25848	DROME11340, DROME11339
OG0006476	LYTVA_26882, LYTVA_25653	DROME02188
OG0006477	LYTVA_15688	DROME16299
OG0006478	LYTVA_15588	DROME10803
OG0006479	LYTVA_26821	DROME03631
OG0006480	LYTVA_02980	DROME15425, DROME15426
OG0006483	LYTVA_09398	DROME04426
OG0006485	LYTVA_11001	DROME17756
OG0006487	LYTVA_21439, LYTVA_27373	DROME20891
OG0006488	LYTVA_20193	DROME14000
OG0006490	LYTVA_20284	DROME17521
OG0006491	LYTVA_20650, LYTVA_20929	DROME09727
OG0006492	LYTVA_05472	DROME19565, DROME19566
OG0006494	LYTVA_20128	DROME13014
OG0006498	LYTVA_28147	DROME00774
OG0006500	LYTVA_02691	DROME02408
OG0006501	LYTVA_26999	DROME07620
OG0006504	LYTVA_09504	DROME01726
OG0006505	LYTVA_11472	DROME19279
OG0006509	LYTVA_15412	DROME06735
OG0006510	LYTVA_08384, LYTVA_21337	DROME21078
OG0006512	LYTVA_30128	DROME14203
OG0006514	LYTVA_01073	DROME04973
OG0006516	LYTVA_11733	DROME07746
OG0006517	LYTVA_16158	DROME16077, DROME16076
OG0006518	LYTVA_28173	DROME12457
OG0006519	LYTVA_10465, LYTVA_11808	DROME10463
OG0006520	LYTVA_21292	DROME01601
OG0006522	LYTVA_15596	DROME21565, DROME21563, DROME21564
OG0006523	LYTVA_08627	DROME13324
OG0006524	LYTVA_04484	DROME08322
OG0006525	LYTVA_08087	DROME16242
OG0006528	LYTVA_09484	DROME03901, DROME03902, DROME03900
OG0006530	LYTVA_15081, LYTVA_03086	DROME02632
OG0006532	LYTVA_17206, LYTVA_14261	DROME18743
OG0006533	LYTVA_27011, LYTVA_15714	DROME11744, DROME11742, DROME11745, DROME11743
OG0006536	LYTVA_00601	DROME00110
OG0006538	LYTVA_09279, LYTVA_09562	DROME00930
OG0006540	LYTVA_09467	DROME04024
OG0006543	LYTVA_04135	DROME19675
OG0006544	LYTVA_14693	DROME08098
OG0006545	LYTVA_01760	DROME14793
OG0006546	LYTVA_01454	DROME03836
OG0006547	LYTVA_14740	DROME21566
OG0006549	LYTVA_18867, LYTVA_12605	DROME08226
OG0006550	LYTVA_13032	DROME12314
OG0006551	LYTVA_13998	DROME01560
OG0006552	LYTVA_26407, LYTVA_24481	DROME02022
OG0006553	LYTVA_29930	DROME06750
OG0006554	LYTVA_12888	DROME13465
OG0006556	LYTVA_26732	DROME10784
OG0006557	LYTVA_12631	DROME08144
OG0006560	LYTVA_08974	DROME17786
OG0006561	LYTVA_24027	DROME15269
OG0006567	LYTVA_28343	DROME01202
OG0006568	LYTVA_06190	DROME05220
OG0006569	LYTVA_03300	DROME20993
OG0006570	LYTVA_13429, LYTVA_29990	DROME20261
OG0006571	LYTVA_08745, LYTVA_10211	DROME05601
OG0006573	LYTVA_09033	DROME14640
OG0006574	LYTVA_00840	DROME19778
OG0006578	LYTVA_22950	DROME15457
OG0006580	LYTVA_10761	DROME00474
OG0006582	LYTVA_13105	DROME02599, DROME02598, DROME02600
OG0006583	LYTVA_06366, LYTVA_06364	DROME16903
OG0006584	LYTVA_16648, LYTVA_29363, LYTVA_01051	DROME07289
OG0006586	LYTVA_28714	DROME11738, DROME02891
OG0006587	LYTVA_05539, LYTVA_05540	DROME02493
OG0006588	LYTVA_12512	DROME21456
OG0006590	LYTVA_05645	DROME17574
OG0006593	LYTVA_06771	DROME11713
OG0006595	LYTVA_09564	DROME20933
OG0006596	LYTVA_20385	DROME13730, DROME13731
OG0006598	LYTVA_06758	DROME15235
OG0006599	LYTVA_06203, LYTVA_14788	DROME13830, DROME13829
