Orthogroup	LYTVA_ok	XENTR
OG0006237	LYTVA_21082	XENTR16475
OG0006238	LYTVA_04855	XENTR10713
OG0006239	LYTVA_08127, LYTVA_17209	XENTR09561
OG0006240	LYTVA_24901	XENTR14524
OG0006243	LYTVA_03083	XENTR14329
OG0006244	LYTVA_08175	XENTR01206
OG0006245	LYTVA_19353	XENTR10382
OG0006246	LYTVA_07275	XENTR08317, XENTR08316
OG0006247	LYTVA_07282	XENTR15049
OG0006249	LYTVA_20075	XENTR18011
OG0006251	LYTVA_22113	XENTR17672, XENTR17673
OG0006254	LYTVA_02629	XENTR04794
OG0006255	LYTVA_18641	XENTR13581
OG0006256	LYTVA_03646	XENTR12974
OG0006257	LYTVA_08773	XENTR14368
OG0006259	LYTVA_12249	XENTR15431, XENTR15430
OG0006260	LYTVA_24680	XENTR07975
OG0006261	LYTVA_21905	XENTR02875
OG0006262	LYTVA_05052	XENTR10478
OG0006263	LYTVA_05073, LYTVA_30238	XENTR16349
OG0006264	LYTVA_04976	XENTR12516
OG0006266	LYTVA_00821, LYTVA_12092	XENTR05490
OG0006267	LYTVA_03493	XENTR08276
OG0006270	LYTVA_13231	XENTR07745
OG0006271	LYTVA_00237, LYTVA_22321	XENTR15420
OG0006272	LYTVA_21094	XENTR08299
OG0006274	LYTVA_12438	XENTR10037
OG0006275	LYTVA_06690	XENTR07622
OG0006276	LYTVA_02383	XENTR13030
OG0006279	LYTVA_00639	XENTR16888
OG0006280	LYTVA_19738	XENTR01612
OG0006281	LYTVA_10059	XENTR12028
OG0006283	LYTVA_14837	XENTR02905
OG0006284	LYTVA_13767	XENTR06698
OG0006285	LYTVA_17560	XENTR13372
OG0006286	LYTVA_20377, LYTVA_20379	XENTR17703
OG0006287	LYTVA_30012	XENTR09075
OG0006288	LYTVA_02481	XENTR10301
OG0006289	LYTVA_24452	XENTR14556
OG0006290	LYTVA_09893	XENTR11599
OG0006291	LYTVA_29741	XENTR03996
OG0006292	LYTVA_05869	XENTR01719
OG0006293	LYTVA_10380	XENTR13916
OG0006294	LYTVA_29965	XENTR03051
OG0006295	LYTVA_15601	XENTR01520
OG0006296	LYTVA_05537	XENTR00735
OG0006297	LYTVA_21669, LYTVA_11418	XENTR11225
OG0006298	LYTVA_01860	XENTR06203
OG0006300	LYTVA_16017	XENTR07486, XENTR07487
OG0006301	LYTVA_26860	XENTR02417
OG0006302	LYTVA_12764	XENTR12112
OG0006304	LYTVA_01111	XENTR07711
OG0006305	LYTVA_08171	XENTR17559, XENTR18952
OG0006307	LYTVA_15501	XENTR02770
OG0006308	LYTVA_21772	XENTR08889
OG0006309	LYTVA_15703	XENTR14030
OG0006310	LYTVA_21738, LYTVA_17277	XENTR04453
OG0006311	LYTVA_02260	XENTR15701, XENTR15702
OG0006312	LYTVA_24684, LYTVA_10015	XENTR14039
OG0006313	LYTVA_29847	XENTR12867
OG0006314	LYTVA_01982	XENTR14429
OG0006315	LYTVA_03118	XENTR14232
OG0006316	LYTVA_16164	XENTR13989, XENTR13988
OG0006318	LYTVA_21680	XENTR08794, XENTR10765
OG0006319	LYTVA_29168	XENTR17260
OG0006320	LYTVA_01264	XENTR10726
OG0006321	LYTVA_18675	XENTR09888
OG0006322	LYTVA_00779	XENTR02812
OG0006323	LYTVA_17375	XENTR10824
OG0006324	LYTVA_20532	XENTR04618
OG0006325	LYTVA_25169	XENTR06243
OG0006326	LYTVA_03655	XENTR11955
OG0006327	LYTVA_12932	XENTR15639
OG0006328	LYTVA_15537	XENTR08357
OG0006329	LYTVA_23431	XENTR01907
OG0006332	LYTVA_15890	XENTR11820
OG0006333	LYTVA_27460, LYTVA_29669	XENTR00638, XENTR00639, XENTR11160
OG0006334	LYTVA_14718	XENTR11454
OG0006336	LYTVA_00586	XENTR14065
OG0006337	LYTVA_10677, LYTVA_08724	XENTR03411
OG0006339	LYTVA_06468	XENTR00791
OG0006340	LYTVA_15371	XENTR08910
OG0006341	LYTVA_19336	XENTR01670
OG0006343	LYTVA_02215	XENTR14450
OG0006345	LYTVA_25563	XENTR09326
OG0006347	LYTVA_08976	XENTR05199
OG0006348	LYTVA_15174, LYTVA_20871	XENTR06843
OG0006350	LYTVA_23710	XENTR13659
OG0006351	LYTVA_19031	XENTR17000, XENTR16531
OG0006352	LYTVA_10172	XENTR04339
OG0006353	LYTVA_27238	XENTR02093
OG0006356	LYTVA_26136	XENTR11146
OG0006357	LYTVA_14657	XENTR09643
OG0006357	LYTVA_13374, LYTVA_16608	XENTR09642
OG0006359	LYTVA_13383	XENTR13253
OG0006360	LYTVA_03777	XENTR11510
OG0006361	LYTVA_28927	XENTR00506
OG0006362	LYTVA_26128	XENTR05459
OG0006363	LYTVA_00665, LYTVA_07751, LYTVA_18871	XENTR09507
OG0006364	LYTVA_28369	XENTR09578
OG0006366	LYTVA_20716, LYTVA_20715	XENTR03200
OG0006367	LYTVA_03176	XENTR16726
OG0006368	LYTVA_10249, LYTVA_23334	XENTR01724
OG0006370	LYTVA_04206	XENTR06294
OG0006372	LYTVA_21306	XENTR08472
OG0006375	LYTVA_06882	XENTR01833
OG0006376	LYTVA_06064	XENTR07738
OG0006377	LYTVA_15590	XENTR13700, XENTR18549, XENTR18550
OG0006378	LYTVA_22931, LYTVA_06148	XENTR05710
OG0006379	LYTVA_29271	XENTR03826
OG0006380	LYTVA_25935	XENTR07519
OG0006381	LYTVA_17000	XENTR06606
OG0006382	LYTVA_18772	XENTR08999
OG0006383	LYTVA_13675	XENTR15954
OG0006384	LYTVA_24319, LYTVA_18270	XENTR13211
OG0006385	LYTVA_20203	XENTR14544
OG0006386	LYTVA_22817	XENTR12059
OG0006387	LYTVA_05267	XENTR17469, XENTR08445
OG0006391	LYTVA_14602	XENTR02605
OG0006393	LYTVA_25758	XENTR07149, XENTR11546
OG0006394	LYTVA_27935	XENTR05625
OG0006395	LYTVA_00686	XENTR18848, XENTR18849
OG0006396	LYTVA_07105	XENTR05740
OG0006401	LYTVA_12517	XENTR17593, XENTR13636
OG0006402	LYTVA_25883, LYTVA_01268	XENTR05561
OG0006405	LYTVA_12046	XENTR18434
OG0006406	LYTVA_08686	XENTR01666, XENTR10929
OG0006407	LYTVA_27289	XENTR01503, XENTR01502, XENTR14495
OG0006414	LYTVA_20370	XENTR06709
OG0006442	LYTVA_14699	XENTR08173
OG0006443	LYTVA_11664	XENTR09473
OG0006446	LYTVA_23069	XENTR16098
OG0006447	LYTVA_19506	XENTR07741
OG0006448	LYTVA_05233, LYTVA_18934	XENTR02943
OG0006452	LYTVA_23537	XENTR02590, XENTR02788
OG0006454	LYTVA_20253	XENTR04050
OG0006456	LYTVA_06983	XENTR08352
OG0006457	LYTVA_08914	XENTR11459, XENTR11458
OG0006458	LYTVA_26122, LYTVA_18644	XENTR02651
OG0006459	LYTVA_17229	XENTR08528
OG0006460	LYTVA_04378	XENTR00159
OG0006461	LYTVA_16875	XENTR07035
OG0006462	LYTVA_25038	XENTR01277
OG0006464	LYTVA_09677	XENTR10541
OG0006465	LYTVA_24854	XENTR07508
OG0006468	LYTVA_16194	XENTR05148
OG0006469	LYTVA_27245	XENTR07325
OG0006470	LYTVA_17710	XENTR15042
OG0006471	LYTVA_23270	XENTR14365
OG0006474	LYTVA_05368	XENTR00813
OG0006475	LYTVA_25848	XENTR10608
OG0006476	LYTVA_26882, LYTVA_25653	XENTR04361
OG0006477	LYTVA_15688	XENTR04447
OG0006478	LYTVA_15588	XENTR14784
OG0006479	LYTVA_26821	XENTR08062
OG0006480	LYTVA_02980	XENTR17557
OG0006483	LYTVA_09398	XENTR10963
OG0006485	LYTVA_11001	XENTR16219
OG0006487	LYTVA_27373	XENTR02802
OG0006488	LYTVA_20193	XENTR02069
OG0006490	LYTVA_20284	XENTR10811
OG0006491	LYTVA_20650, LYTVA_20929	XENTR07123
OG0006493	LYTVA_07017	XENTR17127, XENTR17126
OG0006494	LYTVA_02892	XENTR09027
OG0006495	LYTVA_06046	XENTR18761
OG0006496	LYTVA_17185	XENTR00108
OG0006498	LYTVA_28147	XENTR16311
OG0006499	LYTVA_05980	XENTR01284
OG0006500	LYTVA_02691	XENTR11715
OG0006501	LYTVA_26999	XENTR12662
OG0006502	LYTVA_24260	XENTR18276
OG0006503	LYTVA_26898, LYTVA_05750	XENTR17521
OG0006504	LYTVA_09504	XENTR07120
OG0006505	LYTVA_11472	XENTR02899
OG0006506	LYTVA_17435	XENTR01492
OG0006508	LYTVA_07361	XENTR12459, XENTR11779
OG0006509	LYTVA_15412	XENTR13835
OG0006510	LYTVA_08384	XENTR16128
OG0006512	LYTVA_30128	XENTR05619
OG0006513	LYTVA_28137	XENTR00521
OG0006514	LYTVA_01073	XENTR05648
OG0006516	LYTVA_11733	XENTR13095
OG0006517	LYTVA_16158	XENTR09962
OG0006518	LYTVA_28173	XENTR09393
OG0006519	LYTVA_10465	XENTR05535
OG0006520	LYTVA_21292	XENTR13195
OG0006522	LYTVA_15596	XENTR10203
OG0006523	LYTVA_08627	XENTR02071
OG0006524	LYTVA_04484	XENTR02379
OG0006527	LYTVA_21728	XENTR17417
OG0006528	LYTVA_09484	XENTR04191
OG0006530	LYTVA_15081, LYTVA_03086	XENTR16908
OG0006532	LYTVA_17206, LYTVA_14261	XENTR09832
OG0006534	LYTVA_04214, LYTVA_29677, LYTVA_29678	XENTR11837
OG0006535	LYTVA_07517	XENTR18789
OG0006536	LYTVA_00601	XENTR11449
OG0006538	LYTVA_09279, LYTVA_09562	XENTR03139
OG0006540	LYTVA_09467	XENTR11917
OG0006541	LYTVA_10494, LYTVA_18775	XENTR13987
OG0006542	LYTVA_21291	XENTR13194
OG0006543	LYTVA_04135	XENTR05755
OG0006544	LYTVA_14693	XENTR15901
OG0006545	LYTVA_01760	XENTR06549
OG0006546	LYTVA_01454	XENTR13406
OG0006549	LYTVA_18867, LYTVA_12605	XENTR02344
OG0006550	LYTVA_13032	XENTR00769, XENTR00770
OG0006551	LYTVA_13998	XENTR18892
OG0006552	LYTVA_26407, LYTVA_24481	XENTR05835
OG0006553	LYTVA_29930	XENTR01394
OG0006554	LYTVA_12888	XENTR10302
OG0006555	LYTVA_16831	XENTR04187
OG0006556	LYTVA_26732	XENTR16928
OG0006557	LYTVA_12631	XENTR04539
OG0006559	LYTVA_03268	XENTR13926, XENTR04712
OG0006560	LYTVA_08974	XENTR12102
OG0006561	LYTVA_24027	XENTR09007
OG0006562	LYTVA_19964	XENTR12591, XENTR12589
OG0006563	LYTVA_18929	XENTR14698
OG0006564	LYTVA_17098	XENTR07133
OG0006565	LYTVA_13713	XENTR05991, XENTR11310
OG0006566	LYTVA_09754	XENTR07371
OG0006568	LYTVA_06190	XENTR09608
OG0006569	LYTVA_03300	XENTR00615
OG0006570	LYTVA_13429, LYTVA_29990	XENTR12937
OG0006571	LYTVA_08745, LYTVA_10211	XENTR05803
OG0006572	LYTVA_16419	XENTR00004
OG0006573	LYTVA_09033	XENTR10805
OG0006574	LYTVA_00840	XENTR04351
OG0006575	LYTVA_05866	XENTR06177
OG0006578	LYTVA_22950	XENTR12631, XENTR12630
OG0006579	LYTVA_08994	XENTR13945
OG0006580	LYTVA_10761	XENTR13958, XENTR13959
OG0006581	LYTVA_23340	XENTR10059
OG0006583	LYTVA_06366, LYTVA_06364	XENTR16033
OG0006584	LYTVA_16648, LYTVA_29363	XENTR02296
OG0006586	LYTVA_28714	XENTR00497
OG0006587	LYTVA_05539, LYTVA_05540	XENTR11980
OG0006589	LYTVA_06627	XENTR01351
OG0006590	LYTVA_05645	XENTR14263
OG0006592	LYTVA_26345, LYTVA_15825	XENTR01236
OG0006593	LYTVA_06771	XENTR12622
OG0006595	LYTVA_09564	XENTR09437
OG0006596	LYTVA_20385	XENTR12773
OG0006598	LYTVA_06758	XENTR14326
OG0006599	LYTVA_06203, LYTVA_14788	XENTR02707, XENTR16196
OG0006601	LYTVA_17737	XENTR18766, XENTR06297, XENTR01087
OG0006602	LYTVA_05608	XENTR15212
OG0006603	LYTVA_08641, LYTVA_04115	XENTR10213
OG0006604	LYTVA_12633	XENTR09447, XENTR09446
OG0006606	LYTVA_25434	XENTR05954
OG0006607	LYTVA_15137	XENTR13594
OG0006608	LYTVA_30198	XENTR00251
OG0006609	LYTVA_22539, LYTVA_17868	XENTR06296
OG0006610	LYTVA_13093	XENTR07341
OG0006611	LYTVA_27380	XENTR05216
OG0006612	LYTVA_10377	XENTR11538
OG0006614	LYTVA_25195	XENTR18989
OG0006615	LYTVA_28757	XENTR06546
OG0006616	LYTVA_09876	XENTR09627
OG0006618	LYTVA_05239	XENTR16353
OG0006619	LYTVA_15850	XENTR02127, XENTR02126
OG0006621	LYTVA_17213	XENTR16711
OG0006622	LYTVA_03022	XENTR12562
OG0006623	LYTVA_20399	XENTR09849
OG0006624	LYTVA_18192	XENTR01731
OG0006625	LYTVA_28210, LYTVA_28205	XENTR04207
OG0006626	LYTVA_27488	XENTR04565, XENTR13907
OG0006627	LYTVA_27904, LYTVA_23869	XENTR17718
OG0006628	LYTVA_28784	XENTR02668
OG0006630	LYTVA_19052	XENTR08125
OG0006631	LYTVA_04170	XENTR19213
OG0006632	LYTVA_27328	XENTR10907, XENTR07445
OG0006633	LYTVA_27702	XENTR02142
OG0006635	LYTVA_05243	XENTR01982
OG0006636	LYTVA_25039	XENTR11494
OG0006637	LYTVA_27827	XENTR05016
OG0006638	LYTVA_18002	XENTR15778
OG0006640	LYTVA_26611	XENTR12743
OG0006641	LYTVA_08574	XENTR03024
OG0006642	LYTVA_06650	XENTR08911
OG0006645	LYTVA_04436	XENTR13154
OG0006646	LYTVA_02342	XENTR01407
OG0006649	LYTVA_03225	XENTR10760
OG0006651	LYTVA_15341	XENTR12537
OG0006653	LYTVA_16261	XENTR09964
OG0006654	LYTVA_16871, LYTVA_29076	XENTR14617
OG0006655	LYTVA_26567	XENTR05829
OG0006656	LYTVA_25366	XENTR19261, XENTR19010
OG0006657	LYTVA_16841	XENTR10304
OG0006658	LYTVA_06859	XENTR09594
OG0006660	LYTVA_18491	XENTR07050
OG0006661	LYTVA_19764	XENTR11919
OG0006662	LYTVA_17398, LYTVA_22679	XENTR02635
OG0006663	LYTVA_20322	XENTR03207
OG0006664	LYTVA_14742, LYTVA_25776	XENTR06837
OG0006666	LYTVA_29336	XENTR04836
OG0006668	LYTVA_18468	XENTR10580
OG0006669	LYTVA_22893, LYTVA_02320	XENTR13698
OG0006672	LYTVA_10481	XENTR10612
OG0006673	LYTVA_21845	XENTR06476
OG0006675	LYTVA_17630	XENTR11950
OG0006677	LYTVA_28901	XENTR13655, XENTR13654
OG0006678	LYTVA_15419, LYTVA_15428	XENTR13719
OG0006681	LYTVA_17496, LYTVA_30119	XENTR03638
OG0006683	LYTVA_28355, LYTVA_25958	XENTR10018
OG0006684	LYTVA_16659	XENTR16293
OG0006686	LYTVA_23375	XENTR06782
OG0006687	LYTVA_26198	XENTR12769
OG0006688	LYTVA_14540	XENTR13607
OG0006689	LYTVA_01418	XENTR01441
OG0006692	LYTVA_23399	XENTR13963
OG0006693	LYTVA_27909, LYTVA_00873	XENTR12746
OG0006694	LYTVA_24646, LYTVA_15455	XENTR04108
OG0006695	LYTVA_15983	XENTR13948
OG0006696	LYTVA_15759, LYTVA_01261	XENTR00610
OG0006697	LYTVA_29458	XENTR10497
OG0006698	LYTVA_17453	XENTR05149
OG0006699	LYTVA_12681	XENTR06331, XENTR06330
OG0006700	LYTVA_17631	XENTR03198
OG0006703	LYTVA_11046	XENTR04634
OG0006704	LYTVA_21918, LYTVA_05361	XENTR13888, XENTR13889
OG0006705	LYTVA_05456	XENTR00293
OG0006706	LYTVA_06256	XENTR07780
OG0006707	LYTVA_21353, LYTVA_05353	XENTR16134
OG0006709	LYTVA_04967	XENTR05409
OG0006710	LYTVA_22943	XENTR18018
OG0006711	LYTVA_06285	XENTR08893
OG0006712	LYTVA_17236	XENTR03007
OG0006713	LYTVA_11734	XENTR08986, XENTR14768
OG0006714	LYTVA_07448	XENTR08721
OG0006715	LYTVA_21903	XENTR17785, XENTR13166
OG0006716	LYTVA_15879	XENTR13038
OG0006718	LYTVA_10471	XENTR09540
OG0006719	LYTVA_17998	XENTR09126
OG0006720	LYTVA_18202, LYTVA_11727	XENTR09067
OG0006721	LYTVA_23599, LYTVA_16518	XENTR08095
OG0006725	LYTVA_04515	XENTR07038
OG0006726	LYTVA_14167	XENTR09612
OG0006727	LYTVA_03217	XENTR05898
OG0006729	LYTVA_10174	XENTR02778
OG0006730	LYTVA_26842, LYTVA_09573	XENTR07699
OG0006731	LYTVA_14636, LYTVA_20696	XENTR14502
OG0006732	LYTVA_27994	XENTR17486
OG0006733	LYTVA_04666	XENTR12805
OG0006734	LYTVA_09848, LYTVA_16010, LYTVA_10461	XENTR17831
OG0006736	LYTVA_29486	XENTR09191, XENTR10482
OG0006737	LYTVA_29487	XENTR00969
OG0006739	LYTVA_17045	XENTR07449
OG0006741	LYTVA_07167	XENTR08382
OG0006742	LYTVA_12227	XENTR05493
OG0006744	LYTVA_25656	XENTR02584
OG0006745	LYTVA_14746	XENTR09899
OG0006748	LYTVA_27286	XENTR03274
OG0006749	LYTVA_12229	XENTR01774
OG0006752	LYTVA_28315	XENTR02646
OG0006753	LYTVA_13933	XENTR11694
OG0006757	LYTVA_23576	XENTR12333
OG0006758	LYTVA_06304	XENTR19253
OG0006760	LYTVA_07257, LYTVA_20797	XENTR04753, XENTR04751, XENTR04752
OG0006761	LYTVA_06182	XENTR01047
OG0006762	LYTVA_02692	XENTR06563
OG0006763	LYTVA_22010	XENTR16927, XENTR12254
OG0006764	LYTVA_25681	XENTR01594
OG0006766	LYTVA_28194	XENTR12590, XENTR12592
OG0006769	LYTVA_29698	XENTR18589
OG0006770	LYTVA_04844	XENTR10049
OG0006772	LYTVA_12214, LYTVA_14428	XENTR06880, XENTR06881
OG0006775	LYTVA_15090	XENTR01837
OG0006776	LYTVA_22877	XENTR07592
OG0006777	LYTVA_13418	XENTR14289
OG0006780	LYTVA_14471, LYTVA_01364	XENTR12106
OG0006787	LYTVA_11265	XENTR03340, XENTR10845
OG0006826	LYTVA_11589	XENTR13782
OG0006827	LYTVA_29607, LYTVA_23359	XENTR00081
OG0006828	LYTVA_18128	XENTR08258
OG0006829	LYTVA_26171, LYTVA_11011	XENTR09763
OG0006830	LYTVA_03690	XENTR13305
OG0006831	LYTVA_11012	XENTR14217
OG0006832	LYTVA_03098	XENTR10958
OG0006837	LYTVA_26125, LYTVA_14948	XENTR02650
OG0006838	LYTVA_08816	XENTR01852
OG0006839	LYTVA_27524, LYTVA_05200	XENTR04909, XENTR17585
OG0006842	LYTVA_10835, LYTVA_21530	XENTR10401
OG0006844	LYTVA_10802	XENTR08527
OG0006845	LYTVA_21346	XENTR11640
OG0006846	LYTVA_05173	XENTR12109
OG0006847	LYTVA_09927	XENTR00872
OG0006850	LYTVA_19496	XENTR05570
OG0006851	LYTVA_05387, LYTVA_26308	XENTR13145
OG0006852	LYTVA_26432	XENTR01320
OG0006853	LYTVA_07171	XENTR15554
OG0006856	LYTVA_24415	XENTR01007
OG0006857	LYTVA_12258	XENTR02316
OG0006860	LYTVA_03678	XENTR10215
OG0006861	LYTVA_16403, LYTVA_25528	XENTR04183
OG0006862	LYTVA_26775	XENTR13534
OG0006864	LYTVA_00261	XENTR01809
OG0006865	LYTVA_05819	XENTR09213
OG0006866	LYTVA_12396	XENTR17686
OG0006867	LYTVA_03041, LYTVA_04798	XENTR01657
OG0006868	LYTVA_19737	XENTR07053
OG0006869	LYTVA_01897	XENTR02833
OG0006871	LYTVA_14404	XENTR07430
OG0006872	LYTVA_01971	XENTR03744
OG0006873	LYTVA_17188	XENTR13913
OG0006874	LYTVA_28249	XENTR14555
OG0006875	LYTVA_03423, LYTVA_15770	XENTR10450
OG0006876	LYTVA_02849	XENTR00090
OG0006877	LYTVA_19179	XENTR05237
OG0006878	LYTVA_11522	XENTR12365
OG0006879	LYTVA_26103	XENTR17009
OG0006882	LYTVA_07357	XENTR10988
OG0006884	LYTVA_28218	XENTR07604
OG0006885	LYTVA_05028	XENTR04782
OG0006887	LYTVA_13116	XENTR13961
OG0006888	LYTVA_00517, LYTVA_00518	XENTR02537
OG0006889	LYTVA_01644	XENTR05963
OG0006890	LYTVA_18386	XENTR09541
OG0006892	LYTVA_15888	XENTR00113
OG0006893	LYTVA_24058	XENTR17439
OG0006894	LYTVA_09646	XENTR13122
OG0006895	LYTVA_00144	XENTR11833
OG0006896	LYTVA_24349	XENTR12639
OG0006898	LYTVA_07336	XENTR07636
OG0006899	LYTVA_21244	XENTR12237
OG0006900	LYTVA_04930, LYTVA_08638	XENTR09605
OG0006901	LYTVA_26182	XENTR00120
OG0006903	LYTVA_12367	XENTR15633, XENTR06864
OG0006904	LYTVA_10834	XENTR03460
OG0006905	LYTVA_15524, LYTVA_28132	XENTR19260
OG0006906	LYTVA_06059, LYTVA_24234	XENTR10195
OG0006907	LYTVA_03614, LYTVA_05381	XENTR18404
OG0006908	LYTVA_27883	XENTR03672
OG0006909	LYTVA_12899	XENTR18357
OG0006911	LYTVA_16725, LYTVA_24818	XENTR17645
OG0006912	LYTVA_23371	XENTR03948
OG0006913	LYTVA_29960, LYTVA_18567	XENTR04002
OG0006914	LYTVA_19647	XENTR15248
OG0006915	LYTVA_13564, LYTVA_19160	XENTR05683
OG0006916	LYTVA_08740, LYTVA_21571	XENTR18036
OG0006917	LYTVA_21371	XENTR03266
OG0006918	LYTVA_08198	XENTR10731, XENTR10730
OG0006919	LYTVA_22591	XENTR12172
OG0006921	LYTVA_05031	XENTR10556
OG0006924	LYTVA_28512	XENTR06768
OG0006925	LYTVA_15745	XENTR03837
OG0006926	LYTVA_19475	XENTR12859
OG0006928	LYTVA_16738	XENTR10691
OG0006930	LYTVA_06357	XENTR05716
OG0006931	LYTVA_24387	XENTR12285
OG0006932	LYTVA_25041	XENTR01275
OG0006934	LYTVA_28488	XENTR15092
OG0006935	LYTVA_12955	XENTR08699
OG0006936	LYTVA_18797	XENTR08928
OG0006937	LYTVA_10646	XENTR04504
OG0006938	LYTVA_24454	XENTR16149
OG0006939	LYTVA_09864	XENTR12765
OG0006940	LYTVA_03459, LYTVA_25735	XENTR01692
OG0006942	LYTVA_27753	XENTR09478
OG0006943	LYTVA_03946, LYTVA_08311	XENTR15386
OG0006944	LYTVA_17001	XENTR07046
OG0006946	LYTVA_16720, LYTVA_12777	XENTR16824, XENTR16825
OG0006949	LYTVA_21246	XENTR11256
OG0006951	LYTVA_07399	XENTR14803
OG0006953	LYTVA_06163, LYTVA_00099	XENTR09448
OG0006955	LYTVA_08321	XENTR06398
OG0006957	LYTVA_15138	XENTR08977
OG0006958	LYTVA_10518, LYTVA_08854	XENTR07775
OG0006960	LYTVA_14371	XENTR16241
OG0006962	LYTVA_04008, LYTVA_21258	XENTR09246
OG0006964	LYTVA_06159	XENTR09387
OG0006966	LYTVA_20757	XENTR09367
OG0006967	LYTVA_21312	XENTR03908
OG0006968	LYTVA_08012	XENTR15434
OG0006970	LYTVA_09988	XENTR14271, XENTR14272
OG0006971	LYTVA_20324	XENTR01201
OG0006972	LYTVA_26752	XENTR19251
OG0006973	LYTVA_29631	XENTR09146
OG0006975	LYTVA_12975	XENTR12996
OG0006976	LYTVA_21308	XENTR01210
OG0006977	LYTVA_13712	XENTR11302
OG0006979	LYTVA_23814	XENTR01458
OG0006981	LYTVA_06536	XENTR16320
OG0006982	LYTVA_29353	XENTR11312
OG0006984	LYTVA_12065, LYTVA_09670	XENTR13708, XENTR02353
OG0006985	LYTVA_25748	XENTR11227
OG0006988	LYTVA_10584	XENTR12330
OG0006989	LYTVA_20012	XENTR04170
OG0006991	LYTVA_02424	XENTR17838
OG0006994	LYTVA_20166	XENTR00114
OG0006997	LYTVA_17736	XENTR17546, XENTR17545
OG0006999	LYTVA_28772	XENTR00236
OG0007000	LYTVA_20475	XENTR01902, XENTR01901
OG0007001	LYTVA_06692	XENTR17344, XENTR17343
OG0007002	LYTVA_13388	XENTR06832
OG0007003	LYTVA_05469	XENTR16048
OG0007005	LYTVA_24522	XENTR07132
OG0007008	LYTVA_15804, LYTVA_29575	XENTR18543
OG0007009	LYTVA_21384	XENTR09577
OG0007011	LYTVA_09381	XENTR05787
OG0007012	LYTVA_14288	XENTR03267
OG0007013	LYTVA_08506	XENTR09137
OG0007014	LYTVA_27858	XENTR08855
OG0007018	LYTVA_25072	XENTR13179
OG0007019	LYTVA_21051	XENTR13839
OG0007020	LYTVA_13475	XENTR09770
OG0007021	LYTVA_03142	XENTR08839
OG0007022	LYTVA_21360	XENTR16029
OG0007023	LYTVA_18718	XENTR07024
OG0007025	LYTVA_21668, LYTVA_06308	XENTR13731
OG0007026	LYTVA_14407, LYTVA_15405, LYTVA_28480	XENTR18056
OG0007027	LYTVA_04486	XENTR19169, XENTR11118
OG0007028	LYTVA_14210	XENTR00104
OG0007030	LYTVA_01479, LYTVA_10244	XENTR05657
OG0007031	LYTVA_28304	XENTR07790
OG0007032	LYTVA_26058	XENTR17468
OG0007033	LYTVA_03101, LYTVA_13194	XENTR16190
OG0007034	LYTVA_11469	XENTR05241
OG0007035	LYTVA_29982	XENTR06046
OG0007036	LYTVA_23010	XENTR17676, XENTR17677
OG0007037	LYTVA_10072	XENTR05417
OG0007040	LYTVA_11635	XENTR16157
OG0007041	LYTVA_08520	XENTR01415
OG0007042	LYTVA_10226	XENTR03360
OG0007043	LYTVA_28853	XENTR02003
OG0007044	LYTVA_15729, LYTVA_04229	XENTR08465, XENTR13827
OG0007045	LYTVA_13338	XENTR05481
OG0007046	LYTVA_13334	XENTR09390
OG0007047	LYTVA_02580	XENTR12940
OG0007049	LYTVA_03854	XENTR10205
OG0007052	LYTVA_27707, LYTVA_17367	XENTR10707, XENTR18218
OG0007053	LYTVA_18588	XENTR06867
OG0007054	LYTVA_29935	XENTR17771
OG0007055	LYTVA_09990	XENTR04557
OG0007056	LYTVA_16440	XENTR04936
OG0007057	LYTVA_15614, LYTVA_29163	XENTR14128, XENTR07649
OG0007058	LYTVA_24894	XENTR13895
OG0007059	LYTVA_29456	XENTR01903
OG0007060	LYTVA_21121, LYTVA_00825, LYTVA_25826, LYTVA_08605	XENTR06697
OG0007061	LYTVA_00448	XENTR12828
OG0007063	LYTVA_03435, LYTVA_04569	XENTR05680
OG0007064	LYTVA_28203, LYTVA_06177	XENTR16371
OG0007066	LYTVA_04446	XENTR18528, XENTR05764
OG0007068	LYTVA_09404	XENTR04871
OG0007069	LYTVA_12053	XENTR06666
OG0007070	LYTVA_00406, LYTVA_00407	XENTR08595
OG0007071	LYTVA_30209	XENTR07783
OG0007072	LYTVA_13910, LYTVA_22708	XENTR07265
OG0007073	LYTVA_27421	XENTR08573
OG0007076	LYTVA_03998	XENTR15551
OG0007077	LYTVA_15284	XENTR02860, XENTR01951
OG0007078	LYTVA_12361	XENTR01751
OG0007079	LYTVA_29297	XENTR16725
OG0007080	LYTVA_18452, LYTVA_00714	XENTR05164
OG0007082	LYTVA_19995	XENTR16647
OG0007083	LYTVA_26952	XENTR12941
OG0007085	LYTVA_28266	XENTR03719
OG0007086	LYTVA_03344	XENTR15548
OG0007087	LYTVA_10958	XENTR10659
OG0007088	LYTVA_08325	XENTR13069
OG0007090	LYTVA_07259	XENTR04663
OG0007091	LYTVA_15856, LYTVA_00688	XENTR16106
OG0007092	LYTVA_30009	XENTR09595
OG0007093	LYTVA_02317	XENTR09556
OG0007094	LYTVA_10484	XENTR03856
OG0007095	LYTVA_26694	XENTR11185
OG0007096	LYTVA_21852	XENTR15677
OG0007097	LYTVA_18947	XENTR10319
OG0007099	LYTVA_18939	XENTR01909
OG0007102	LYTVA_08090	XENTR10584
