Orthogroup	LYTVA_ok	APOSJ_ok
OG0006123	LYTVA_19340	APOSJ_50227, APOSJ_31379, APOSJ_64870
OG0006124	LYTVA_06395	APOSJ_60039, APOSJ_60038, APOSJ_60036, APOSJ_60037
OG0006126	LYTVA_23370	APOSJ_13664, APOSJ_02252
OG0006127	LYTVA_18329	APOSJ_27402, APOSJ_27403
OG0006128	LYTVA_17239	APOSJ_08247, APOSJ_08246
OG0006129	LYTVA_06559	APOSJ_03899
OG0006130	LYTVA_21243	APOSJ_15946, APOSJ_30828
OG0006131	LYTVA_26134	APOSJ_41419
OG0006132	LYTVA_09437, LYTVA_13580	APOSJ_44770, APOSJ_44769
OG0006133	LYTVA_18256	APOSJ_64690, APOSJ_64691
OG0006134	LYTVA_15355	APOSJ_08298, APOSJ_08299
OG0006135	LYTVA_08555	APOSJ_50461, APOSJ_50464, APOSJ_50463, APOSJ_18603, APOSJ_50460, APOSJ_46168
OG0006136	LYTVA_13009	APOSJ_26737
OG0006137	LYTVA_10892	APOSJ_47954
OG0006138	LYTVA_09415	APOSJ_63734, APOSJ_20258, APOSJ_63736, APOSJ_20260, APOSJ_20259
OG0006139	LYTVA_09549	APOSJ_40115
OG0006140	LYTVA_08265	APOSJ_12439
OG0006144	LYTVA_24305	APOSJ_19188
OG0006145	LYTVA_21368	APOSJ_39421, APOSJ_46538, APOSJ_21408, APOSJ_39422
OG0006146	LYTVA_11498	APOSJ_13386, APOSJ_13387
OG0006148	LYTVA_21331, LYTVA_11302	APOSJ_56787
OG0006152	LYTVA_06919	APOSJ_59116, APOSJ_28597
OG0006153	LYTVA_10935	APOSJ_09105, APOSJ_09110
OG0006154	LYTVA_01933	APOSJ_34632, APOSJ_07847
OG0006154	LYTVA_09533	APOSJ_34634, APOSJ_34631, APOSJ_49150, APOSJ_07849
OG0006155	LYTVA_00694, LYTVA_03469	APOSJ_15782
OG0006156	LYTVA_16773	APOSJ_43357
OG0006157	LYTVA_09464, LYTVA_00195, LYTVA_17549, LYTVA_25982	APOSJ_02070, APOSJ_57220, APOSJ_57218, APOSJ_57222, APOSJ_57219, APOSJ_57224, APOSJ_18724
OG0006158	LYTVA_20335	APOSJ_10238
OG0006159	LYTVA_03345	APOSJ_09856
OG0006160	LYTVA_03489	APOSJ_60422, APOSJ_60421, APOSJ_60418, APOSJ_60417
OG0006161	LYTVA_27508	APOSJ_31942
OG0006162	LYTVA_24733	APOSJ_27431, APOSJ_27434, APOSJ_27429, APOSJ_27430, APOSJ_27433
OG0006163	LYTVA_22611	APOSJ_57927, APOSJ_11874, APOSJ_11873
OG0006164	LYTVA_27139, LYTVA_12217	APOSJ_41863, APOSJ_41862
OG0006165	LYTVA_20359	APOSJ_37400
OG0006167	LYTVA_28551, LYTVA_26232	APOSJ_22236, APOSJ_22235, APOSJ_22233, APOSJ_22232
OG0006168	LYTVA_04359	APOSJ_27091, APOSJ_27092
OG0006169	LYTVA_04789	APOSJ_53638, APOSJ_63561
OG0006170	LYTVA_29594	APOSJ_59715, APOSJ_52807
OG0006171	LYTVA_11983	APOSJ_23591, APOSJ_23587, APOSJ_44869, APOSJ_47930, APOSJ_25217
OG0006172	LYTVA_28531	APOSJ_10205, APOSJ_10204
OG0006174	LYTVA_00162	APOSJ_56342, APOSJ_10097, APOSJ_10096, APOSJ_10095
OG0006175	LYTVA_19822	APOSJ_60834, APOSJ_40930
OG0006176	LYTVA_16691, LYTVA_26008	APOSJ_17258, APOSJ_43090, APOSJ_43088, APOSJ_17257, APOSJ_20656
OG0006177	LYTVA_27891	APOSJ_04030
OG0006179	LYTVA_23608	APOSJ_12733, APOSJ_12735, APOSJ_12732, APOSJ_12736
OG0006180	LYTVA_23322	APOSJ_18057, APOSJ_51355
OG0006182	LYTVA_12535, LYTVA_06005	APOSJ_39398, APOSJ_39399, APOSJ_39401, APOSJ_39400
OG0006184	LYTVA_29900	APOSJ_22791
OG0006185	LYTVA_06858	APOSJ_09104, APOSJ_09103
OG0006186	LYTVA_29152	APOSJ_07631, APOSJ_07632, APOSJ_07629, APOSJ_07630
OG0006187	LYTVA_26400	APOSJ_37981, APOSJ_37982
OG0006188	LYTVA_16418	APOSJ_23972, APOSJ_23973, APOSJ_23968, APOSJ_17049
OG0006189	LYTVA_29896	APOSJ_60379
OG0006190	LYTVA_15219	APOSJ_29858, APOSJ_55890, APOSJ_55889
OG0006191	LYTVA_01224	APOSJ_43076, APOSJ_43075, APOSJ_43074
OG0006192	LYTVA_12518	APOSJ_28620
OG0006193	LYTVA_00867	APOSJ_12640
OG0006194	LYTVA_13643	APOSJ_43196, APOSJ_43195
OG0006195	LYTVA_22252	APOSJ_38220, APOSJ_38219
OG0006196	LYTVA_08398	APOSJ_28434, APOSJ_28433
OG0006198	LYTVA_08442	APOSJ_10452, APOSJ_41858
OG0006199	LYTVA_14501	APOSJ_32051
OG0006200	LYTVA_11343, LYTVA_11344	APOSJ_65040, APOSJ_65041
OG0006201	LYTVA_12354, LYTVA_07705	APOSJ_34184, APOSJ_48897
OG0006202	LYTVA_22359	APOSJ_65343, APOSJ_65342
OG0006203	LYTVA_21249, LYTVA_03204, LYTVA_26087, LYTVA_26085, LYTVA_26086	APOSJ_31767
OG0006204	LYTVA_08879, LYTVA_08880	APOSJ_02798, APOSJ_02799, APOSJ_17202
OG0006205	LYTVA_21645, LYTVA_07689	APOSJ_41078, APOSJ_41076, APOSJ_41075, APOSJ_41079
OG0006206	LYTVA_23264	APOSJ_62383
OG0006207	LYTVA_12635	APOSJ_18467, APOSJ_24349, APOSJ_51508, APOSJ_18469, APOSJ_28772
OG0006208	LYTVA_23992	APOSJ_43954, APOSJ_43955, APOSJ_50084
OG0006209	LYTVA_24210	APOSJ_01121
OG0006210	LYTVA_22429	APOSJ_53672
OG0006211	LYTVA_24533	APOSJ_50960
OG0006212	LYTVA_09752	APOSJ_39389, APOSJ_07249, APOSJ_38239, APOSJ_39387, APOSJ_45652, APOSJ_59683, APOSJ_07250, APOSJ_38242, APOSJ_38240
OG0006213	LYTVA_13202	APOSJ_01430, APOSJ_01429, APOSJ_01431
OG0006214	LYTVA_24527, LYTVA_03579	APOSJ_57399, APOSJ_30103, APOSJ_30102
OG0006215	LYTVA_16889	APOSJ_41398, APOSJ_41399, APOSJ_59243
OG0006216	LYTVA_18233	APOSJ_26417, APOSJ_58741, APOSJ_26416
OG0006217	LYTVA_00503	APOSJ_04976, APOSJ_04975
OG0006219	LYTVA_26279, LYTVA_25144	APOSJ_31627, APOSJ_31628
OG0006220	LYTVA_23174	APOSJ_38846
OG0006223	LYTVA_24320	APOSJ_59673, APOSJ_59679, APOSJ_59678, APOSJ_23372, APOSJ_59680, APOSJ_23373, APOSJ_59677, APOSJ_59676, APOSJ_59674, APOSJ_59675
OG0006224	LYTVA_01497	APOSJ_07698
OG0006225	LYTVA_08304	APOSJ_28584
OG0006226	LYTVA_20660	APOSJ_57755, APOSJ_57756
OG0006227	LYTVA_28417	APOSJ_58183, APOSJ_46993, APOSJ_25916, APOSJ_25917
OG0006228	LYTVA_15203	APOSJ_42285
OG0006229	LYTVA_30192	APOSJ_44182, APOSJ_44183
OG0006230	LYTVA_00537	APOSJ_52827, APOSJ_52829, APOSJ_52828
OG0006231	LYTVA_25016	APOSJ_07158, APOSJ_31850
OG0006232	LYTVA_07562, LYTVA_07559	APOSJ_37789, APOSJ_37790
OG0006233	LYTVA_28768, LYTVA_06160	APOSJ_00373
OG0006234	LYTVA_10376	APOSJ_30418, APOSJ_36835, APOSJ_36836
OG0006237	LYTVA_21082	APOSJ_57393, APOSJ_16535, APOSJ_30099, APOSJ_57391
OG0006238	LYTVA_04855	APOSJ_52361, APOSJ_18584, APOSJ_18585, APOSJ_18586
OG0006239	LYTVA_08127, LYTVA_17209	APOSJ_21256, APOSJ_40654
OG0006240	LYTVA_24901	APOSJ_15164, APOSJ_29795, APOSJ_15165
OG0006243	LYTVA_03083	APOSJ_31029
OG0006244	LYTVA_08175	APOSJ_61689, APOSJ_25593, APOSJ_61691
OG0006245	LYTVA_19353	APOSJ_54611
OG0006246	LYTVA_07275	APOSJ_52944, APOSJ_46449, APOSJ_52840
OG0006247	LYTVA_07282	APOSJ_29164, APOSJ_29166
OG0006249	LYTVA_20075	APOSJ_02249
OG0006250	LYTVA_10575	APOSJ_31972, APOSJ_31974, APOSJ_31971, APOSJ_03417, APOSJ_31973
OG0006251	LYTVA_22113	APOSJ_27203, APOSJ_10288, APOSJ_10287
OG0006253	LYTVA_08763	APOSJ_62342, APOSJ_62340, APOSJ_62341, APOSJ_62339
OG0006253	LYTVA_25229	APOSJ_16314
OG0006254	LYTVA_02629	APOSJ_39117, APOSJ_17334
OG0006255	LYTVA_18641	APOSJ_55215
OG0006256	LYTVA_03646	APOSJ_60600
OG0006257	LYTVA_08773	APOSJ_14187, APOSJ_14185, APOSJ_14186, APOSJ_14188, APOSJ_06880, APOSJ_14189
OG0006259	LYTVA_12249	APOSJ_13586
OG0006260	LYTVA_24680	APOSJ_51931, APOSJ_11844, APOSJ_11871, APOSJ_51930
OG0006261	LYTVA_21905	APOSJ_45150, APOSJ_17594
OG0006262	LYTVA_05052	APOSJ_49154
OG0006263	LYTVA_05073, LYTVA_30238	APOSJ_15707, APOSJ_15708
OG0006264	LYTVA_04976	APOSJ_15051
OG0006266	LYTVA_00821, LYTVA_12092	APOSJ_50067, APOSJ_50065
OG0006267	LYTVA_03493, LYTVA_06712	APOSJ_55811, APOSJ_55812
OG0006269	LYTVA_15934	APOSJ_15897, APOSJ_15894, APOSJ_23234, APOSJ_15898
OG0006270	LYTVA_13231	APOSJ_37549
OG0006271	LYTVA_00237, LYTVA_22321	APOSJ_07222
OG0006274	LYTVA_12438	APOSJ_64069, APOSJ_64070
OG0006275	LYTVA_06690	APOSJ_11088
OG0006276	LYTVA_02383	APOSJ_24753
OG0006279	LYTVA_00639	APOSJ_64917, APOSJ_61543
OG0006280	LYTVA_19738	APOSJ_02182, APOSJ_20935
OG0006281	LYTVA_10059	APOSJ_54169
OG0006283	LYTVA_14837	APOSJ_02407, APOSJ_02408
OG0006284	LYTVA_13767	APOSJ_59652
OG0006285	LYTVA_17560	APOSJ_56222
OG0006286	LYTVA_20377, LYTVA_20379	APOSJ_60701, APOSJ_60699, APOSJ_60700
OG0006287	LYTVA_30012	APOSJ_37934, APOSJ_58175
OG0006288	LYTVA_02481	APOSJ_53588, APOSJ_63550
OG0006289	LYTVA_24452	APOSJ_06892, APOSJ_06894, APOSJ_06893
OG0006290	LYTVA_09893	APOSJ_09837, APOSJ_09836
OG0006291	LYTVA_29741	APOSJ_57814, APOSJ_21575, APOSJ_33137, APOSJ_57815
OG0006292	LYTVA_05869	APOSJ_27724, APOSJ_27723
OG0006293	LYTVA_10380	APOSJ_06678, APOSJ_06679
OG0006294	LYTVA_29965	APOSJ_48736, APOSJ_36731, APOSJ_48737
OG0006295	LYTVA_15601	APOSJ_07872, APOSJ_07869, APOSJ_07871, APOSJ_07873
OG0006297	LYTVA_21669, LYTVA_11418	APOSJ_02945, APOSJ_65154
OG0006298	LYTVA_01860	APOSJ_55644
OG0006300	LYTVA_16017	APOSJ_44880, APOSJ_44882, APOSJ_44881
OG0006301	LYTVA_26860	APOSJ_05444
OG0006302	LYTVA_12764	APOSJ_30748
OG0006304	LYTVA_01111	APOSJ_47869, APOSJ_47872
OG0006305	LYTVA_08171	APOSJ_43670
OG0006307	LYTVA_15501	APOSJ_30473, APOSJ_25623
OG0006308	LYTVA_21772	APOSJ_19791, APOSJ_19792
OG0006309	LYTVA_15703	APOSJ_41896, APOSJ_41897, APOSJ_62740, APOSJ_62746
OG0006310	LYTVA_21738, LYTVA_17277	APOSJ_18034
OG0006311	LYTVA_02260	APOSJ_23814
OG0006312	LYTVA_24684, LYTVA_10015	APOSJ_10227, APOSJ_10229, APOSJ_37140, APOSJ_10231, APOSJ_10230, APOSJ_10228
OG0006313	LYTVA_29847	APOSJ_53596, APOSJ_53597
OG0006314	LYTVA_01982	APOSJ_06614
OG0006315	LYTVA_03118	APOSJ_12124, APOSJ_15316
OG0006316	LYTVA_16164	APOSJ_14708, APOSJ_14709, APOSJ_26920, APOSJ_14707
OG0006318	LYTVA_21680	APOSJ_19909, APOSJ_19911, APOSJ_19908, APOSJ_19910
OG0006319	LYTVA_29168	APOSJ_41318, APOSJ_06537, APOSJ_06539, APOSJ_06538
OG0006320	LYTVA_01264	APOSJ_34261, APOSJ_34260
OG0006321	LYTVA_18675	APOSJ_31883
OG0006322	LYTVA_00779	APOSJ_00282, APOSJ_00283
OG0006323	LYTVA_17375	APOSJ_00338, APOSJ_00339
OG0006324	LYTVA_20532	APOSJ_00716, APOSJ_44848, APOSJ_13826, APOSJ_44850, APOSJ_44851, APOSJ_44845
OG0006325	LYTVA_25169	APOSJ_48368, APOSJ_48369, APOSJ_59635, APOSJ_07694, APOSJ_55494
OG0006326	LYTVA_03655	APOSJ_64938, APOSJ_20402, APOSJ_45997, APOSJ_45996, APOSJ_20401, APOSJ_45998
OG0006327	LYTVA_12932	APOSJ_47390
OG0006328	LYTVA_15537	APOSJ_54900, APOSJ_54901
OG0006329	LYTVA_23431	APOSJ_54948, APOSJ_33322
OG0006332	LYTVA_15890	APOSJ_55631
OG0006333	LYTVA_27460	APOSJ_38871
OG0006334	LYTVA_14718	APOSJ_62432, APOSJ_33605, APOSJ_33604
OG0006336	LYTVA_00586	APOSJ_15136, APOSJ_15138, APOSJ_29645, APOSJ_15134, APOSJ_15137, APOSJ_62435, APOSJ_15135, APOSJ_29643, APOSJ_47194
OG0006337	LYTVA_10677, LYTVA_08724	APOSJ_26033, APOSJ_35309, APOSJ_20203, APOSJ_35308, APOSJ_20201, APOSJ_35306, APOSJ_35305
OG0006340	LYTVA_15371	APOSJ_27720
OG0006341	LYTVA_19336	APOSJ_29954, APOSJ_29951, APOSJ_29953
OG0006342	LYTVA_25740	APOSJ_03870, APOSJ_03861, APOSJ_22258, APOSJ_37722, APOSJ_37716, APOSJ_37724, APOSJ_03862, APOSJ_37953, APOSJ_03865, APOSJ_03860, APOSJ_03869, APOSJ_03864, APOSJ_23905, APOSJ_37951, APOSJ_37719, APOSJ_03866
OG0006343	LYTVA_02215	APOSJ_56451
OG0006345	LYTVA_25563	APOSJ_07212, APOSJ_43662, APOSJ_43661, APOSJ_43660, APOSJ_43659, APOSJ_07215
OG0006347	LYTVA_08976	APOSJ_08400
OG0006348	LYTVA_15174, LYTVA_20871	APOSJ_49764, APOSJ_49761
OG0006350	LYTVA_23710	APOSJ_46136, APOSJ_14238, APOSJ_24113
OG0006351	LYTVA_19031	APOSJ_08805, APOSJ_08804
OG0006352	LYTVA_10172	APOSJ_05623, APOSJ_05624
OG0006353	LYTVA_27238	APOSJ_59435, APOSJ_59434, APOSJ_59433, APOSJ_59430, APOSJ_46313
OG0006354	LYTVA_17039	APOSJ_63413, APOSJ_63411, APOSJ_63414, APOSJ_63416, APOSJ_63415, APOSJ_63412, APOSJ_63418, APOSJ_63410, APOSJ_63417
OG0006356	LYTVA_26136	APOSJ_40411, APOSJ_40410
OG0006358	LYTVA_12603	APOSJ_44819, APOSJ_44818
OG0006359	LYTVA_13383	APOSJ_46276, APOSJ_39537
OG0006360	LYTVA_03777	APOSJ_57553, APOSJ_57554, APOSJ_57555
OG0006361	LYTVA_28927	APOSJ_26135
OG0006362	LYTVA_26128	APOSJ_14933, APOSJ_14931, APOSJ_14930, APOSJ_14932
OG0006363	LYTVA_00665, LYTVA_07751, LYTVA_18871	APOSJ_53258, APOSJ_53259, APOSJ_53257
OG0006364	LYTVA_28369	APOSJ_53355, APOSJ_62823, APOSJ_13905, APOSJ_22067
OG0006366	LYTVA_20716, LYTVA_20715	APOSJ_16869
OG0006367	LYTVA_03176	APOSJ_03237, APOSJ_03238, APOSJ_03239, APOSJ_03236
OG0006368	LYTVA_10249, LYTVA_23334	APOSJ_01547, APOSJ_01548
OG0006370	LYTVA_04206	APOSJ_12769, APOSJ_64242, APOSJ_12771, APOSJ_64227
OG0006372	LYTVA_21306	APOSJ_38720
OG0006375	LYTVA_06882	APOSJ_22689
OG0006376	LYTVA_06064	APOSJ_55315, APOSJ_55316, APOSJ_08069
OG0006377	LYTVA_15590	APOSJ_43050, APOSJ_03855, APOSJ_43049, APOSJ_43048
OG0006378	LYTVA_22931, LYTVA_06148	APOSJ_62345, APOSJ_55754, APOSJ_62356
OG0006379	LYTVA_29271	APOSJ_52400, APOSJ_23216, APOSJ_15772
OG0006380	LYTVA_25935	APOSJ_11314
OG0006381	LYTVA_17000	APOSJ_39481
OG0006382	LYTVA_18772	APOSJ_14538, APOSJ_02410, APOSJ_54276, APOSJ_02409
OG0006383	LYTVA_13675	APOSJ_39653, APOSJ_39649, APOSJ_64127, APOSJ_39652, APOSJ_39651, APOSJ_47793, APOSJ_39647, APOSJ_64132
OG0006384	LYTVA_24319, LYTVA_18270	APOSJ_61815
OG0006385	LYTVA_20203	APOSJ_48761
OG0006386	LYTVA_22817	APOSJ_38210, APOSJ_06476
OG0006387	LYTVA_05267	APOSJ_26237, APOSJ_26238
OG0006391	LYTVA_14602	APOSJ_26626
OG0006392	LYTVA_17324	APOSJ_29507, APOSJ_15113, APOSJ_15114
OG0006393	LYTVA_25758	APOSJ_32225
OG0006394	LYTVA_27935	APOSJ_58976, APOSJ_05638, APOSJ_05639, APOSJ_05636, APOSJ_05637, APOSJ_58975
OG0006395	LYTVA_00686	APOSJ_25087
OG0006396	LYTVA_07105	APOSJ_48940, APOSJ_48936, APOSJ_48937, APOSJ_61567, APOSJ_48934, APOSJ_48938
OG0006398	LYTVA_04064, LYTVA_28542	APOSJ_11677, APOSJ_08362, APOSJ_20411, APOSJ_11678
OG0006399	LYTVA_10233	APOSJ_02574, APOSJ_02573, APOSJ_02575
OG0006401	LYTVA_12517	APOSJ_34319, APOSJ_34318
OG0006402	LYTVA_25883, LYTVA_01268	APOSJ_01959, APOSJ_12139, APOSJ_14083
OG0006406	LYTVA_08686	APOSJ_54388
OG0006407	LYTVA_27289	APOSJ_62382
OG0006408	LYTVA_16743	APOSJ_30216, APOSJ_07174, APOSJ_07173
OG0006442	LYTVA_14699	APOSJ_50879, APOSJ_50881, APOSJ_50880
OG0006443	LYTVA_11664	APOSJ_53271, APOSJ_53270, APOSJ_53269
OG0006444	LYTVA_17317	APOSJ_20918, APOSJ_43322, APOSJ_43324
OG0006446	LYTVA_23069	APOSJ_53312, APOSJ_53313
OG0006447	LYTVA_19506	APOSJ_21791, APOSJ_21792, APOSJ_21789, APOSJ_21790
OG0006448	LYTVA_05233, LYTVA_18934	APOSJ_02510
OG0006449	LYTVA_14385	APOSJ_12864
OG0006452	LYTVA_23537	APOSJ_64608
OG0006454	LYTVA_20253	APOSJ_02301
OG0006457	LYTVA_08914	APOSJ_28799, APOSJ_28797, APOSJ_49654
OG0006458	LYTVA_26122, LYTVA_18644	APOSJ_59688, APOSJ_59689, APOSJ_59690, APOSJ_59687
OG0006459	LYTVA_17229	APOSJ_18769
OG0006460	LYTVA_04378	APOSJ_01958, APOSJ_01957
OG0006461	LYTVA_16875	APOSJ_54174, APOSJ_54175
OG0006462	LYTVA_25038	APOSJ_53770, APOSJ_53769
OG0006464	LYTVA_09677	APOSJ_46425, APOSJ_46426
OG0006465	LYTVA_24854	APOSJ_34388
OG0006468	LYTVA_16194	APOSJ_18076, APOSJ_18078
OG0006469	LYTVA_27245	APOSJ_57262, APOSJ_57265, APOSJ_57264, APOSJ_18953, APOSJ_57261, APOSJ_57263
OG0006470	LYTVA_17710	APOSJ_43022
OG0006471	LYTVA_23270	APOSJ_59768
OG0006472	LYTVA_03138	APOSJ_12722, APOSJ_12721
OG0006474	LYTVA_05368	APOSJ_40819
OG0006475	LYTVA_25848	APOSJ_07401
OG0006476	LYTVA_26882, LYTVA_25653	APOSJ_46290
OG0006477	LYTVA_15688	APOSJ_13476, APOSJ_56458, APOSJ_56457, APOSJ_13477
OG0006478	LYTVA_15588	APOSJ_08628, APOSJ_55049, APOSJ_55048, APOSJ_08629, APOSJ_08630, APOSJ_08633
OG0006479	LYTVA_26821	APOSJ_52929, APOSJ_52930
OG0006480	LYTVA_02980	APOSJ_35445
OG0006483	LYTVA_09398	APOSJ_46325
OG0006485	LYTVA_11001	APOSJ_58886, APOSJ_58887
OG0006487	LYTVA_27373	APOSJ_50326, APOSJ_50325
OG0006488	LYTVA_20193	APOSJ_25192
OG0006489	LYTVA_15502, LYTVA_14360, LYTVA_26502	APOSJ_13515, APOSJ_61450, APOSJ_13512, APOSJ_29909, APOSJ_13518, APOSJ_13517, APOSJ_29907, APOSJ_13519, APOSJ_62273, APOSJ_62274, APOSJ_02818
OG0006490	LYTVA_20284	APOSJ_59486, APOSJ_30479, APOSJ_30480
OG0006491	LYTVA_20650, LYTVA_20929	APOSJ_21404, APOSJ_29280
OG0006492	LYTVA_05472	APOSJ_17128, APOSJ_17129
OG0006493	LYTVA_07017	APOSJ_31284
OG0006494	LYTVA_12855, LYTVA_20128, LYTVA_02892	APOSJ_36754
OG0006495	LYTVA_06046	APOSJ_31486, APOSJ_31487, APOSJ_31489, APOSJ_31488
OG0006496	LYTVA_17185	APOSJ_25711
OG0006498	LYTVA_28147	APOSJ_32514
OG0006499	LYTVA_05980	APOSJ_55136
OG0006500	LYTVA_02691	APOSJ_38619, APOSJ_38618
OG0006501	LYTVA_26999	APOSJ_43030
OG0006502	LYTVA_24260	APOSJ_26844, APOSJ_26845, APOSJ_26847
OG0006503	LYTVA_26898, LYTVA_05750	APOSJ_33556, APOSJ_33553
OG0006504	LYTVA_09504	APOSJ_24974
OG0006505	LYTVA_11472	APOSJ_44663, APOSJ_44662
OG0006506	LYTVA_17435	APOSJ_12003, APOSJ_51718
OG0006508	LYTVA_07361	APOSJ_40777, APOSJ_40778, APOSJ_40779
OG0006509	LYTVA_15412	APOSJ_44041, APOSJ_44038, APOSJ_44039, APOSJ_44040
OG0006510	LYTVA_08384	APOSJ_54578, APOSJ_03460, APOSJ_03461, APOSJ_21572
OG0006512	LYTVA_30128	APOSJ_43557
OG0006513	LYTVA_28137	APOSJ_16513, APOSJ_16515, APOSJ_61944, APOSJ_16516, APOSJ_16517
OG0006514	LYTVA_01073	APOSJ_29777, APOSJ_29778
OG0006516	LYTVA_11733	APOSJ_18851, APOSJ_58515
OG0006517	LYTVA_16158	APOSJ_22584, APOSJ_22585
OG0006518	LYTVA_28173	APOSJ_35671, APOSJ_35672
OG0006519	LYTVA_10465	APOSJ_42568
OG0006520	LYTVA_21292	APOSJ_63638
OG0006522	LYTVA_15596	APOSJ_63784, APOSJ_36029
OG0006523	LYTVA_08627	APOSJ_38263, APOSJ_37003
OG0006524	LYTVA_04484	APOSJ_43241, APOSJ_45743, APOSJ_43245, APOSJ_45714, APOSJ_43244, APOSJ_50309, APOSJ_06837, APOSJ_45683
OG0006526	LYTVA_16250, LYTVA_03698	APOSJ_50196, APOSJ_50195, APOSJ_50194
OG0006527	LYTVA_21728	APOSJ_32959, APOSJ_15988, APOSJ_15987
OG0006528	LYTVA_09484	APOSJ_53437, APOSJ_53438
OG0006530	LYTVA_15081, LYTVA_03086	APOSJ_47175, APOSJ_07505
OG0006531	LYTVA_18379	APOSJ_17912, APOSJ_17908, APOSJ_17913, APOSJ_34655, APOSJ_34662, APOSJ_34652, APOSJ_34660, APOSJ_10567, APOSJ_58875
OG0006532	LYTVA_17206, LYTVA_14261	APOSJ_28621
OG0006533	LYTVA_27011, LYTVA_15714	APOSJ_62052
OG0006534	LYTVA_04214, LYTVA_29677, LYTVA_29678	APOSJ_33092, APOSJ_33090, APOSJ_33091, APOSJ_33093
OG0006535	LYTVA_07517	APOSJ_25390
OG0006538	LYTVA_09279	APOSJ_28426, APOSJ_28427
OG0006539	LYTVA_22339, LYTVA_21233	APOSJ_05757
OG0006539	LYTVA_23427	APOSJ_31837, APOSJ_49430, APOSJ_09117, APOSJ_60971, APOSJ_44669, APOSJ_44671
OG0006540	LYTVA_09467	APOSJ_62215
OG0006541	LYTVA_10494, LYTVA_18775	APOSJ_48982
OG0006542	LYTVA_21291	APOSJ_15313, APOSJ_15312, APOSJ_15311, APOSJ_15310
OG0006543	LYTVA_04135	APOSJ_44995, APOSJ_28802
OG0006544	LYTVA_14693	APOSJ_18040
OG0006545	LYTVA_01760	APOSJ_59428
OG0006546	LYTVA_01454	APOSJ_06888, APOSJ_06889
OG0006547	LYTVA_14740	APOSJ_26008, APOSJ_14548, APOSJ_26009, APOSJ_14547
OG0006548	LYTVA_20194	APOSJ_60770
OG0006548	LYTVA_08246	APOSJ_59343
OG0006549	LYTVA_18867, LYTVA_12605	APOSJ_13381, APOSJ_05256, APOSJ_05255
OG0006550	LYTVA_13032	APOSJ_11948
OG0006551	LYTVA_13998	APOSJ_49188, APOSJ_49190, APOSJ_38900, APOSJ_49189
OG0006552	LYTVA_26407, LYTVA_24481	APOSJ_50686
OG0006553	LYTVA_29930	APOSJ_16537, APOSJ_38552
OG0006555	LYTVA_16831	APOSJ_10963, APOSJ_10964
OG0006556	LYTVA_26732	APOSJ_38340, APOSJ_40089
OG0006557	LYTVA_12631	APOSJ_02447
OG0006559	LYTVA_03268	APOSJ_11025, APOSJ_11026, APOSJ_11024
OG0006560	LYTVA_08974	APOSJ_30915
OG0006561	LYTVA_24027	APOSJ_40512, APOSJ_40511, APOSJ_40510, APOSJ_40509
OG0006562	LYTVA_19964	APOSJ_46456, APOSJ_46455, APOSJ_46457, APOSJ_46454
OG0006564	LYTVA_17098	APOSJ_33440, APOSJ_41153, APOSJ_65187, APOSJ_05383
OG0006566	LYTVA_09754	APOSJ_37836
OG0006567	LYTVA_28343	APOSJ_46143, APOSJ_03387
OG0006568	LYTVA_06190	APOSJ_01640, APOSJ_11311, APOSJ_01643, APOSJ_01641
OG0006569	LYTVA_03300	APOSJ_15129, APOSJ_02494, APOSJ_61842, APOSJ_02495
OG0006571	LYTVA_08745, LYTVA_10211	APOSJ_08378, APOSJ_08377
OG0006572	LYTVA_16419	APOSJ_14489, APOSJ_14493, APOSJ_14492, APOSJ_14490, APOSJ_14491, APOSJ_14494, APOSJ_14488
OG0006573	LYTVA_09033	APOSJ_43277, APOSJ_43279
OG0006574	LYTVA_00840	APOSJ_61705
OG0006575	LYTVA_05866	APOSJ_00085, APOSJ_00086
OG0006576	LYTVA_26352	APOSJ_50963
OG0006576	LYTVA_14941	APOSJ_07402
OG0006579	LYTVA_08994	APOSJ_11021, APOSJ_05791, APOSJ_11022, APOSJ_05804
OG0006580	LYTVA_10761	APOSJ_50989, APOSJ_50990
OG0006581	LYTVA_23340	APOSJ_64967, APOSJ_64965, APOSJ_64966, APOSJ_64968, APOSJ_62662, APOSJ_64964
OG0006582	LYTVA_13105	APOSJ_50439, APOSJ_50434, APOSJ_50440, APOSJ_50438, APOSJ_50436, APOSJ_50435
OG0006583	LYTVA_06366, LYTVA_06364	APOSJ_06715, APOSJ_06710
OG0006584	LYTVA_16648, LYTVA_29363	APOSJ_58429
OG0006586	LYTVA_28714	APOSJ_11688
OG0006587	LYTVA_05539, LYTVA_05540	APOSJ_03048
OG0006589	LYTVA_06627	APOSJ_04336, APOSJ_23184, APOSJ_23186, APOSJ_23185
OG0006590	LYTVA_05645	APOSJ_31728
OG0006591	LYTVA_12165	APOSJ_19687
OG0006592	LYTVA_26345, LYTVA_15825	APOSJ_43856, APOSJ_24603, APOSJ_24617
OG0006593	LYTVA_06771	APOSJ_58601, APOSJ_58597, APOSJ_58598, APOSJ_23731
OG0006595	LYTVA_09564	APOSJ_22937
OG0006596	LYTVA_20385	APOSJ_25382
OG0006598	LYTVA_06758	APOSJ_65035, APOSJ_42262, APOSJ_65039
