Orthogroup	LYTVA_ok	SACKO_ok
OG0007291	LYTVA_21801	SACKO_04875
OG0007293	LYTVA_07215	SACKO_21270
OG0007294	LYTVA_23269	SACKO_04291
OG0007295	LYTVA_06189	SACKO_05858
OG0007296	LYTVA_20748, LYTVA_17621	SACKO_28513
OG0007298	LYTVA_07185	SACKO_20404
OG0007300	LYTVA_18529	SACKO_30319
OG0007301	LYTVA_05959	SACKO_17413
OG0007303	LYTVA_10989	SACKO_09372
OG0007304	LYTVA_09281	SACKO_08660
OG0007305	LYTVA_16586, LYTVA_20937	SACKO_26897
OG0007306	LYTVA_16572	SACKO_18914
OG0007307	LYTVA_18744	SACKO_04769
OG0007308	LYTVA_15824, LYTVA_10193	SACKO_18620
OG0007310	LYTVA_04236	SACKO_06175
OG0007312	LYTVA_25929	SACKO_16657
OG0007313	LYTVA_02867	SACKO_05604
OG0007314	LYTVA_10156	SACKO_09098
OG0007315	LYTVA_08065	SACKO_24098
OG0007316	LYTVA_17190	SACKO_07774
OG0007317	LYTVA_22574	SACKO_26981
OG0007318	LYTVA_12895	SACKO_08716
OG0007319	LYTVA_01930	SACKO_25268
OG0007320	LYTVA_07334	SACKO_12083
OG0007321	LYTVA_14764	SACKO_15330
OG0007322	LYTVA_23565	SACKO_21358
OG0007323	LYTVA_28988	SACKO_32999
OG0007324	LYTVA_13187	SACKO_13506
OG0007325	LYTVA_13185, LYTVA_25303	SACKO_13504
OG0007327	LYTVA_13869, LYTVA_23810	SACKO_17831
OG0007328	LYTVA_28320, LYTVA_17079	SACKO_24054
OG0007329	LYTVA_17097	SACKO_22780
OG0007330	LYTVA_26367	SACKO_30586
OG0007332	LYTVA_10319	SACKO_18761
OG0007334	LYTVA_06945	SACKO_00762, SACKO_00753
OG0007336	LYTVA_26129	SACKO_09463
OG0007337	LYTVA_20082, LYTVA_05737	SACKO_18361
OG0007338	LYTVA_02353	SACKO_04618, SACKO_09256
OG0007339	LYTVA_07201	SACKO_24568
OG0007340	LYTVA_14005	SACKO_03946
OG0007341	LYTVA_06630	SACKO_17570
OG0007342	LYTVA_13753	SACKO_14494
OG0007343	LYTVA_03841	SACKO_25659
OG0007345	LYTVA_09108	SACKO_31848
OG0007347	LYTVA_01386	SACKO_30253
OG0007348	LYTVA_09877	SACKO_03593
OG0007349	LYTVA_12788	SACKO_10188
OG0007350	LYTVA_14713	SACKO_19341
OG0007351	LYTVA_29566	SACKO_11196
OG0007352	LYTVA_11993, LYTVA_09786	SACKO_07748
OG0007353	LYTVA_17240	SACKO_16413
OG0007354	LYTVA_23171	SACKO_06474
OG0007355	LYTVA_09986	SACKO_03780
OG0007356	LYTVA_06628	SACKO_16209
OG0007357	LYTVA_04535	SACKO_11982
OG0007359	LYTVA_10799	SACKO_13450
OG0007360	LYTVA_01643	SACKO_02884
OG0007361	LYTVA_06556	SACKO_22476
OG0007363	LYTVA_06669	SACKO_14533
OG0007364	LYTVA_15849	SACKO_04078
OG0007365	LYTVA_02308, LYTVA_06457	SACKO_20999
OG0007366	LYTVA_11005	SACKO_15845
OG0007367	LYTVA_04852	SACKO_27045
OG0007368	LYTVA_17542, LYTVA_00624	SACKO_03601
OG0007369	LYTVA_19408, LYTVA_18884	SACKO_30325
OG0007370	LYTVA_06055	SACKO_19093
OG0007371	LYTVA_08968	SACKO_13724
OG0007372	LYTVA_18746	SACKO_04765
OG0007373	LYTVA_15629	SACKO_01409
OG0007374	LYTVA_08561	SACKO_12783
OG0007375	LYTVA_29369	SACKO_13685
OG0007376	LYTVA_19972	SACKO_30158
OG0007377	LYTVA_26494	SACKO_03931
OG0007378	LYTVA_05887	SACKO_28900
OG0007379	LYTVA_05996, LYTVA_05995	SACKO_02167
OG0007382	LYTVA_04728	SACKO_05172
OG0007383	LYTVA_25466	SACKO_33853
OG0007385	LYTVA_19121	SACKO_04570
OG0007386	LYTVA_07566	SACKO_01652
OG0007387	LYTVA_11399	SACKO_09468
OG0007388	LYTVA_28469	SACKO_14877
OG0007389	LYTVA_27684, LYTVA_13623	SACKO_26727
OG0007390	LYTVA_17759	SACKO_33338, SACKO_33332
OG0007391	LYTVA_27612	SACKO_21964
OG0007392	LYTVA_00208	SACKO_27481
OG0007393	LYTVA_16834	SACKO_14611
OG0007394	LYTVA_29547	SACKO_03844
OG0007395	LYTVA_10851	SACKO_31545
OG0007396	LYTVA_21805	SACKO_26791
OG0007397	LYTVA_06439	SACKO_15113
OG0007398	LYTVA_15791	SACKO_06559
OG0007399	LYTVA_24113	SACKO_31407
OG0007400	LYTVA_13880	SACKO_33808
OG0007401	LYTVA_24442	SACKO_08238
OG0007402	LYTVA_04009	SACKO_04236
OG0007403	LYTVA_10578	SACKO_01258
OG0007404	LYTVA_10389, LYTVA_17043	SACKO_22462
OG0007405	LYTVA_23328	SACKO_04392
OG0007406	LYTVA_23327	SACKO_00715
OG0007407	LYTVA_24874	SACKO_29878
OG0007408	LYTVA_17573	SACKO_14246
OG0007409	LYTVA_06962	SACKO_14248
OG0007410	LYTVA_19785	SACKO_23508
OG0007412	LYTVA_13953	SACKO_32563
OG0007413	LYTVA_12200	SACKO_07464
OG0007414	LYTVA_02207	SACKO_27621
OG0007415	LYTVA_24128, LYTVA_22964	SACKO_12609
OG0007416	LYTVA_05946	SACKO_12977
OG0007417	LYTVA_01637	SACKO_18265
OG0007418	LYTVA_20251	SACKO_04419
OG0007420	LYTVA_03332	SACKO_00553, SACKO_33060, SACKO_20917
OG0007421	LYTVA_21519	SACKO_24530
OG0007423	LYTVA_22179	SACKO_05691
OG0007424	LYTVA_28915	SACKO_04235
OG0007425	LYTVA_25706	SACKO_04075
OG0007426	LYTVA_28110	SACKO_07417
OG0007428	LYTVA_18257	SACKO_01408
OG0007429	LYTVA_16880, LYTVA_16876	SACKO_06357
OG0007430	LYTVA_01743	SACKO_33825
OG0007432	LYTVA_30029	SACKO_30749
OG0007433	LYTVA_26445	SACKO_22715
OG0007435	LYTVA_04168, LYTVA_12359	SACKO_30923
OG0007436	LYTVA_21950	SACKO_26218
OG0007437	LYTVA_12547	SACKO_25222
OG0007438	LYTVA_04235, LYTVA_08752	SACKO_00922
OG0007439	LYTVA_15776	SACKO_29991
OG0007440	LYTVA_03341	SACKO_10814
OG0007441	LYTVA_02745	SACKO_14251
OG0007445	LYTVA_25194	SACKO_00305
OG0007446	LYTVA_20327	SACKO_21720
OG0007447	LYTVA_26906	SACKO_20393
OG0007448	LYTVA_05884, LYTVA_06345, LYTVA_19307	SACKO_14073
OG0007449	LYTVA_05951	SACKO_11758
OG0007450	LYTVA_00850	SACKO_02178
OG0007451	LYTVA_21924, LYTVA_18802	SACKO_11696
OG0007452	LYTVA_06058	SACKO_14474
OG0007454	LYTVA_28426	SACKO_17444
OG0007455	LYTVA_13341	SACKO_20785
OG0007456	LYTVA_23476	SACKO_29043
OG0007457	LYTVA_13606	SACKO_15961
OG0007458	LYTVA_22841	SACKO_15110
OG0007459	LYTVA_09289	SACKO_17963
OG0007460	LYTVA_08625	SACKO_17949
OG0007461	LYTVA_18774	SACKO_11988
OG0007462	LYTVA_09490, LYTVA_13057	SACKO_05918
OG0007464	LYTVA_10781	SACKO_02099
OG0007465	LYTVA_26141	SACKO_29080, SACKO_32543
OG0007466	LYTVA_10130	SACKO_24925
OG0007467	LYTVA_02679	SACKO_15531
OG0007468	LYTVA_03501	SACKO_33602
OG0007469	LYTVA_10120	SACKO_17223
OG0007471	LYTVA_12320	SACKO_29617
OG0007472	LYTVA_00584	SACKO_03865
OG0007474	LYTVA_15161, LYTVA_03974	SACKO_11041
OG0007476	LYTVA_27412	SACKO_28051, SACKO_29210
OG0007477	LYTVA_29029	SACKO_32955
OG0007479	LYTVA_01291	SACKO_22023
OG0007480	LYTVA_24798	SACKO_24951, SACKO_07055
OG0007481	LYTVA_08388	SACKO_31380
OG0007482	LYTVA_29492	SACKO_14127
OG0007483	LYTVA_15083	SACKO_08109
OG0007484	LYTVA_07505	SACKO_15258
OG0007487	LYTVA_02756	SACKO_21985
OG0007489	LYTVA_00864	SACKO_17921
OG0007490	LYTVA_13021	SACKO_14226
OG0007492	LYTVA_10069	SACKO_12362
OG0007494	LYTVA_11090	SACKO_33017
OG0007497	LYTVA_14734	SACKO_06621, SACKO_06624
OG0007499	LYTVA_14874	SACKO_02321
OG0007500	LYTVA_18267	SACKO_06865
OG0007501	LYTVA_22863	SACKO_28161
OG0007503	LYTVA_07667	SACKO_18498
OG0007504	LYTVA_16801	SACKO_24887
OG0007507	LYTVA_12074	SACKO_12372
OG0007509	LYTVA_00585, LYTVA_20658	SACKO_09775
OG0007510	LYTVA_15578	SACKO_33713
OG0007513	LYTVA_01675	SACKO_26100
OG0007514	LYTVA_01131	SACKO_14729
OG0007517	LYTVA_01445	SACKO_15428
OG0007518	LYTVA_05377	SACKO_23420
OG0007522	LYTVA_24173, LYTVA_04050	SACKO_01536
OG0007525	LYTVA_17746, LYTVA_17745	SACKO_33529
OG0007527	LYTVA_20160	SACKO_19027
OG0007528	LYTVA_17660, LYTVA_13424	SACKO_03947
OG0007529	LYTVA_24821	SACKO_33380
OG0007533	LYTVA_15407	SACKO_09857
OG0007537	LYTVA_19442	SACKO_06899
OG0007539	LYTVA_08045	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760
OG0007583	LYTVA_02898	SACKO_06128
OG0007584	LYTVA_07507	SACKO_06741
OG0007586	LYTVA_23540	SACKO_00312
OG0007587	LYTVA_06191	SACKO_05614
OG0007589	LYTVA_15571	SACKO_11244
OG0007590	LYTVA_22603	SACKO_33596, SACKO_24124, SACKO_24159, SACKO_06533, SACKO_06539
OG0007591	LYTVA_15821	SACKO_03097
OG0007595	LYTVA_04822, LYTVA_27964	SACKO_30826
OG0007597	LYTVA_04975	SACKO_27307
OG0007600	LYTVA_02329, LYTVA_28486, LYTVA_22411	SACKO_26367, SACKO_26359
OG0007601	LYTVA_20410	SACKO_28761
OG0007602	LYTVA_19111	SACKO_07011
OG0007603	LYTVA_01215	SACKO_10669
OG0007604	LYTVA_27072, LYTVA_11917	SACKO_25768
OG0007605	LYTVA_23223	SACKO_03702
OG0007607	LYTVA_28351	SACKO_00869
OG0007608	LYTVA_19572	SACKO_13781
OG0007609	LYTVA_28776	SACKO_26161
OG0007610	LYTVA_01262	SACKO_13184, SACKO_06041, SACKO_06046
OG0007611	LYTVA_10154	SACKO_09113
OG0007612	LYTVA_02241	SACKO_01553, SACKO_01534
OG0007613	LYTVA_11371	SACKO_06224
OG0007615	LYTVA_01668	SACKO_01232
OG0007616	LYTVA_04326	SACKO_21264
OG0007617	LYTVA_06763	SACKO_21291
OG0007618	LYTVA_17818	SACKO_03711
OG0007619	LYTVA_16958	SACKO_22280
OG0007621	LYTVA_28737	SACKO_14513
OG0007623	LYTVA_25391	SACKO_12653, SACKO_09103
OG0007624	LYTVA_26685	SACKO_14810
OG0007625	LYTVA_02355	SACKO_17972
OG0007625	LYTVA_27556	SACKO_23115
OG0007626	LYTVA_26960	SACKO_03616
OG0007628	LYTVA_20735	SACKO_14537
OG0007630	LYTVA_21472	SACKO_28371
OG0007631	LYTVA_08707, LYTVA_01412	SACKO_18917
OG0007632	LYTVA_27271, LYTVA_07026, LYTVA_09524	SACKO_09374
OG0007633	LYTVA_11264	SACKO_23538
OG0007635	LYTVA_00547	SACKO_20074
OG0007636	LYTVA_06517, LYTVA_16111	SACKO_34088
OG0007637	LYTVA_23253	SACKO_12029
OG0007638	LYTVA_28819, LYTVA_12541	SACKO_07783
OG0007640	LYTVA_16975, LYTVA_04217	SACKO_12075
OG0007642	LYTVA_19507	SACKO_32075, SACKO_29099
OG0007643	LYTVA_13772, LYTVA_29417	SACKO_28502
OG0007645	LYTVA_22625	SACKO_00394
OG0007646	LYTVA_11672	SACKO_25081
OG0007647	LYTVA_17226, LYTVA_08417	SACKO_02077
OG0007648	LYTVA_16410	SACKO_14781
OG0007649	LYTVA_29126	SACKO_03387
OG0007650	LYTVA_04025, LYTVA_24221, LYTVA_22368	SACKO_27113
OG0007652	LYTVA_12087	SACKO_14558
OG0007653	LYTVA_26389	SACKO_09123
OG0007654	LYTVA_29602	SACKO_00412
OG0007656	LYTVA_03488	SACKO_33780
OG0007657	LYTVA_24805	SACKO_22870
OG0007658	LYTVA_00620	SACKO_19832
OG0007660	LYTVA_02046	SACKO_27436
OG0007661	LYTVA_26111	SACKO_27799
OG0007661	LYTVA_04003	SACKO_29428
OG0007662	LYTVA_26859	SACKO_22201
OG0007663	LYTVA_06307	SACKO_10239
OG0007665	LYTVA_17087	SACKO_30285
OG0007667	LYTVA_11978	SACKO_23245
OG0007668	LYTVA_01048	SACKO_05429
OG0007669	LYTVA_18754	SACKO_07965
OG0007670	LYTVA_03178	SACKO_01689
OG0007671	LYTVA_00969	SACKO_21333
OG0007672	LYTVA_09144	SACKO_13888
OG0007673	LYTVA_06130	SACKO_05611
OG0007674	LYTVA_19731, LYTVA_05255	SACKO_04017
OG0007675	LYTVA_10928	SACKO_07485
OG0007676	LYTVA_12495	SACKO_09344
OG0007677	LYTVA_26927	SACKO_22757
OG0007678	LYTVA_02696	SACKO_19997
OG0007679	LYTVA_08970	SACKO_03418
OG0007683	LYTVA_17616	SACKO_29303
OG0007685	LYTVA_02760	SACKO_02336
OG0007686	LYTVA_12208	SACKO_21044
OG0007687	LYTVA_15396	SACKO_22730
OG0007689	LYTVA_19628	SACKO_20190
OG0007690	LYTVA_28416	SACKO_21477
OG0007691	LYTVA_22077	SACKO_17993
OG0007692	LYTVA_24951	SACKO_21757
OG0007694	LYTVA_26876	SACKO_16387
OG0007695	LYTVA_05499, LYTVA_10609	SACKO_08133
OG0007696	LYTVA_24378	SACKO_23616
OG0007697	LYTVA_10922	SACKO_07583
OG0007699	LYTVA_01611, LYTVA_09243, LYTVA_26832	SACKO_26965, SACKO_26971
OG0007700	LYTVA_07316	SACKO_07734
OG0007701	LYTVA_21781	SACKO_05449
OG0007702	LYTVA_05328	SACKO_22135
OG0007703	LYTVA_27223, LYTVA_22526	SACKO_05214
OG0007704	LYTVA_08360	SACKO_21329
OG0007705	LYTVA_14287	SACKO_31826
OG0007708	LYTVA_29207	SACKO_32858
OG0007709	LYTVA_10006	SACKO_19206
OG0007711	LYTVA_29385, LYTVA_17924	SACKO_12258, SACKO_12263
OG0007712	LYTVA_10828	SACKO_17853
OG0007713	LYTVA_11468	SACKO_13553
OG0007714	LYTVA_09705	SACKO_09495
OG0007716	LYTVA_19321	SACKO_29379
OG0007717	LYTVA_16631	SACKO_27159
OG0007719	LYTVA_26116	SACKO_05504
OG0007721	LYTVA_28411	SACKO_00359
OG0007722	LYTVA_18125	SACKO_21315
OG0007723	LYTVA_01240	SACKO_22375
OG0007725	LYTVA_15370, LYTVA_20581, LYTVA_05852, LYTVA_03891	SACKO_22785
OG0007726	LYTVA_06027	SACKO_31067, SACKO_31072
OG0007727	LYTVA_12845, LYTVA_28212	SACKO_08785
OG0007728	LYTVA_04426	SACKO_25994
OG0007730	LYTVA_17502	SACKO_33885
OG0007731	LYTVA_07729, LYTVA_10141, LYTVA_09316	SACKO_11005
OG0007732	LYTVA_00596	SACKO_25242
OG0007733	LYTVA_17250	SACKO_01172
OG0007734	LYTVA_12740	SACKO_22438
OG0007735	LYTVA_08877	SACKO_07149
OG0007737	LYTVA_07110, LYTVA_07111	SACKO_26505, SACKO_15698
OG0007738	LYTVA_26772	SACKO_13809
OG0007739	LYTVA_25107	SACKO_24318
OG0007740	LYTVA_13616, LYTVA_03535	SACKO_09899, SACKO_09916
OG0007741	LYTVA_05974	SACKO_31482
OG0007742	LYTVA_04252, LYTVA_04251, LYTVA_18402	SACKO_04128
OG0007743	LYTVA_21362	SACKO_20056
OG0007744	LYTVA_19072	SACKO_07961
OG0007745	LYTVA_03413	SACKO_29321
OG0007746	LYTVA_12054	SACKO_17938
OG0007747	LYTVA_08028, LYTVA_13506	SACKO_31683, SACKO_12801
OG0007748	LYTVA_16035	SACKO_04761
OG0007749	LYTVA_25973	SACKO_23696
OG0007751	LYTVA_20108	SACKO_24128
OG0007752	LYTVA_05758	SACKO_31962
OG0007753	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419	SACKO_26393
OG0007754	LYTVA_02556, LYTVA_22115	SACKO_29412
OG0007755	LYTVA_27977	SACKO_08875
OG0007756	LYTVA_26790, LYTVA_01408	SACKO_22252
OG0007757	LYTVA_29634	SACKO_25858
OG0007758	LYTVA_02245	SACKO_31444
OG0007759	LYTVA_29844, LYTVA_13752	SACKO_14466
OG0007760	LYTVA_22853	SACKO_25119
OG0007762	LYTVA_02092	SACKO_26164
OG0007763	LYTVA_23256	SACKO_25652
OG0007764	LYTVA_05432	SACKO_29285
OG0007765	LYTVA_28454	SACKO_13515, SACKO_13505
OG0007766	LYTVA_16803	SACKO_22720
OG0007767	LYTVA_18171	SACKO_20294
OG0007768	LYTVA_26406	SACKO_09255, SACKO_20283
OG0007769	LYTVA_15736	SACKO_19751
OG0007770	LYTVA_17778	SACKO_10199
OG0007771	LYTVA_23243	SACKO_14098
OG0007772	LYTVA_28492	SACKO_25819
OG0007773	LYTVA_28425	SACKO_06918
OG0007774	LYTVA_07983	SACKO_06888
OG0007775	LYTVA_27798	SACKO_18835
OG0007776	LYTVA_09426	SACKO_29280
OG0007778	LYTVA_07356, LYTVA_07353	SACKO_23930, SACKO_23953, SACKO_16560, SACKO_07318, SACKO_18707, SACKO_23904
OG0007779	LYTVA_04248	SACKO_32915
OG0007780	LYTVA_19102	SACKO_18507
OG0007781	LYTVA_26330, LYTVA_26857	SACKO_29554
OG0007782	LYTVA_11501	SACKO_31505
OG0007783	LYTVA_18320	SACKO_05677
OG0007784	LYTVA_09607	SACKO_30310
OG0007786	LYTVA_30038	SACKO_17939
OG0007787	LYTVA_17596	SACKO_09803
OG0007788	LYTVA_09000	SACKO_18836
OG0007789	LYTVA_08173	SACKO_31381
OG0007792	LYTVA_11746	SACKO_19225
OG0007793	LYTVA_13499	SACKO_27057
OG0007794	LYTVA_26977	SACKO_21998
OG0007796	LYTVA_11355	SACKO_29278
OG0007798	LYTVA_16861, LYTVA_18242	SACKO_17480
OG0007799	LYTVA_21389	SACKO_13901, SACKO_13913
OG0007800	LYTVA_15028	SACKO_30647
OG0007801	LYTVA_25330	SACKO_22027
OG0007802	LYTVA_18290	SACKO_33354
OG0007803	LYTVA_01593	SACKO_09104
OG0007804	LYTVA_03179	SACKO_19761
OG0007805	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961	SACKO_23158
OG0007808	LYTVA_16872	SACKO_25440
OG0007809	LYTVA_16781	SACKO_10593
OG0007810	LYTVA_14635	SACKO_23665
OG0007812	LYTVA_27813	SACKO_15371
OG0007813	LYTVA_09962	SACKO_16286
OG0007814	LYTVA_15113, LYTVA_01159	SACKO_25945
OG0007815	LYTVA_06622	SACKO_10372
OG0007816	LYTVA_20731	SACKO_29422
OG0007817	LYTVA_09211	SACKO_06068
OG0007820	LYTVA_07692	SACKO_07760
OG0007823	LYTVA_16470	SACKO_21670
OG0007824	LYTVA_18978	SACKO_33804
OG0007825	LYTVA_10012	SACKO_19207
OG0007826	LYTVA_16290	SACKO_02728, SACKO_31246
OG0007827	LYTVA_28200	SACKO_29096
OG0007828	LYTVA_14710	SACKO_21013, SACKO_21014
OG0007829	LYTVA_07496, LYTVA_18844	SACKO_03508
OG0007830	LYTVA_21502	SACKO_13921
OG0007831	LYTVA_18643	SACKO_28956
OG0007833	LYTVA_14327	SACKO_03298
OG0007834	LYTVA_12110	SACKO_24185
OG0007836	LYTVA_26464	SACKO_33363
OG0007837	LYTVA_26889	SACKO_25106
OG0007838	LYTVA_02755	SACKO_05760
OG0007840	LYTVA_25217	SACKO_21485
OG0007841	LYTVA_02552	SACKO_24882
OG0007842	LYTVA_18377	SACKO_12854
OG0007843	LYTVA_10686	SACKO_14457
OG0007846	LYTVA_03004	SACKO_30376
OG0007846	LYTVA_13162	SACKO_13239
OG0007847	LYTVA_12660	SACKO_18194
OG0007847	LYTVA_11506	SACKO_16737
OG0007848	LYTVA_21280	SACKO_31285
OG0007849	LYTVA_16742	SACKO_14909
OG0007850	LYTVA_11256	SACKO_33205
OG0007851	LYTVA_16986	SACKO_16153, SACKO_32124
OG0007857	LYTVA_04563	SACKO_16119, SACKO_16095
OG0007859	LYTVA_21734, LYTVA_08980	SACKO_28232
OG0007860	LYTVA_04925	SACKO_24577
OG0007862	LYTVA_01856	SACKO_07162
OG0007866	LYTVA_29112	SACKO_28640
OG0007907	LYTVA_20630, LYTVA_17910	SACKO_07922
OG0007908	LYTVA_00128	SACKO_04919
OG0007911	LYTVA_20096	SACKO_26226
OG0007912	LYTVA_21780	SACKO_14468
OG0007913	LYTVA_02876	SACKO_15777
OG0007915	LYTVA_11903	SACKO_22534
OG0007917	LYTVA_27582	SACKO_21201
OG0007920	LYTVA_23299	SACKO_12056
OG0007921	LYTVA_17931	SACKO_04852
OG0007922	LYTVA_30133	SACKO_32448
OG0007924	LYTVA_03082	SACKO_29201
OG0007925	LYTVA_19385	SACKO_24172
OG0007926	LYTVA_27557	SACKO_22090
OG0007927	LYTVA_12602	SACKO_26457
OG0007928	LYTVA_16597, LYTVA_20725	SACKO_01186
OG0007929	LYTVA_13569, LYTVA_05871	SACKO_26800
OG0007930	LYTVA_24546	SACKO_25167
OG0007932	LYTVA_19215	SACKO_08501
OG0007933	LYTVA_28872, LYTVA_22503	SACKO_11881
OG0007934	LYTVA_02611	SACKO_27739
OG0007935	LYTVA_06445	SACKO_23767
OG0007937	LYTVA_24311	SACKO_33970
OG0007938	LYTVA_22645, LYTVA_12290	SACKO_28883
OG0007942	LYTVA_02894	SACKO_20830
OG0007943	LYTVA_23768	SACKO_19871
OG0007944	LYTVA_18958	SACKO_24229
OG0007945	LYTVA_06637, LYTVA_23001	SACKO_29127
OG0007946	LYTVA_22492	SACKO_00895
OG0007947	LYTVA_18731	SACKO_24487
OG0007948	LYTVA_12792	SACKO_04422
OG0007950	LYTVA_12186	SACKO_06856, SACKO_18336, SACKO_06857
OG0007951	LYTVA_13182	SACKO_15503
OG0007953	LYTVA_29452	SACKO_33599
OG0007954	LYTVA_00640	SACKO_18934
OG0007958	LYTVA_21325	SACKO_29325
OG0007959	LYTVA_00997	SACKO_09778
OG0007961	LYTVA_25534	SACKO_22313
OG0007962	LYTVA_17754	SACKO_06762
OG0007964	LYTVA_00218	SACKO_33321
OG0007965	LYTVA_25490	SACKO_09937
OG0007966	LYTVA_05372	SACKO_19681
OG0007967	LYTVA_01214	SACKO_30163
OG0007968	LYTVA_29252	SACKO_18405
OG0007970	LYTVA_27392	SACKO_18418
OG0007972	LYTVA_29552	SACKO_07982
OG0007974	LYTVA_10596	SACKO_16314
OG0007975	LYTVA_06387	SACKO_20952
OG0007976	LYTVA_13154	SACKO_01022
OG0007977	LYTVA_01651	SACKO_01030
OG0007980	LYTVA_24730	SACKO_33436
OG0007981	LYTVA_26180	SACKO_14019
OG0007984	LYTVA_27635	SACKO_26131
OG0007985	LYTVA_13055	SACKO_27140
OG0007986	LYTVA_07433, LYTVA_01799	SACKO_21304
OG0007987	LYTVA_08176	SACKO_04464
OG0007988	LYTVA_17501	SACKO_33889
OG0007990	LYTVA_09232	SACKO_19022
OG0007991	LYTVA_08633	SACKO_32379
OG0007993	LYTVA_13051, LYTVA_05314	SACKO_25754
OG0007994	LYTVA_24669, LYTVA_29511	SACKO_01285
OG0007995	LYTVA_26873	SACKO_19034
OG0007997	LYTVA_15603	SACKO_09376
OG0007998	LYTVA_09482, LYTVA_23806	SACKO_27924
OG0007999	LYTVA_30190	SACKO_32499
OG0008000	LYTVA_03181	SACKO_19762
OG0008001	LYTVA_09406	SACKO_01719, SACKO_27673
OG0008003	LYTVA_10054	SACKO_02140
OG0008004	LYTVA_12313	SACKO_05250
OG0008006	LYTVA_04573	SACKO_30331
OG0008008	LYTVA_16089	SACKO_05696
OG0008009	LYTVA_05837	SACKO_23976
OG0008011	LYTVA_19057, LYTVA_12800	SACKO_30693
OG0008012	LYTVA_07992	SACKO_33385
OG0008013	LYTVA_01762	SACKO_12890
OG0008014	LYTVA_03277, LYTVA_17757	SACKO_28685
OG0008017	LYTVA_28909	SACKO_25444
OG0008018	LYTVA_23548	SACKO_12472
OG0008019	LYTVA_08288	SACKO_18958
OG0008020	LYTVA_13930	SACKO_17703
OG0008022	LYTVA_01020	SACKO_23265
OG0008023	LYTVA_29061	SACKO_09605
OG0008024	LYTVA_23526, LYTVA_23525	SACKO_31115
OG0008025	LYTVA_16086	SACKO_09938
OG0008026	LYTVA_25126, LYTVA_18108, LYTVA_25125	SACKO_26962
OG0008027	LYTVA_08495	SACKO_03520
OG0008029	LYTVA_27485	SACKO_16774
OG0008030	LYTVA_03976	SACKO_07101
OG0008032	LYTVA_21912	SACKO_10640
OG0008033	LYTVA_22184	SACKO_06544
OG0008036	LYTVA_26226	SACKO_10626
OG0008037	LYTVA_21636, LYTVA_11363	SACKO_32248
OG0008038	LYTVA_17026	SACKO_02408
OG0008039	LYTVA_10904	SACKO_29719
OG0008040	LYTVA_03214	SACKO_13868
OG0008042	LYTVA_21358, LYTVA_14078	SACKO_02677
OG0008044	LYTVA_13184	SACKO_15507, SACKO_15501
OG0008046	LYTVA_07955	SACKO_16152
OG0008048	LYTVA_01597	SACKO_25071
OG0008049	LYTVA_08645	SACKO_05453
OG0008051	LYTVA_24294	SACKO_31677
OG0008052	LYTVA_27394, LYTVA_26388	SACKO_22237
OG0008053	LYTVA_19326	SACKO_21137
OG0008054	LYTVA_00942	SACKO_06880
OG0008055	LYTVA_23231	SACKO_23623
OG0008057	LYTVA_10103, LYTVA_01401	SACKO_28460
OG0008058	LYTVA_11510	SACKO_30522
OG0008059	LYTVA_01581	SACKO_29539
OG0008060	LYTVA_26101	SACKO_05867, SACKO_05879
OG0008061	LYTVA_07698, LYTVA_06188	SACKO_02916
OG0008064	LYTVA_26802	SACKO_13518
OG0008065	LYTVA_24621	SACKO_15448
OG0008067	LYTVA_15538	SACKO_13666
OG0008068	LYTVA_01021	SACKO_30643
OG0008069	LYTVA_23137	SACKO_27016
OG0008070	LYTVA_27118	SACKO_06486
OG0008072	LYTVA_03849	SACKO_26658
OG0008073	LYTVA_27292, LYTVA_05982	SACKO_08199
OG0008075	LYTVA_05396	SACKO_09513
OG0008076	LYTVA_28307	SACKO_18740
OG0008077	LYTVA_28528	SACKO_20446
OG0008078	LYTVA_11726	SACKO_11233
OG0008079	LYTVA_20493	SACKO_29403
OG0008081	LYTVA_14111	SACKO_26746
OG0008082	LYTVA_27198	SACKO_08140
OG0008083	LYTVA_07376	SACKO_14639
OG0008084	LYTVA_23357	SACKO_18088
OG0008085	LYTVA_02942	SACKO_21853
OG0008086	LYTVA_28233	SACKO_07073
OG0008087	LYTVA_26443	SACKO_06410
OG0008089	LYTVA_15731	SACKO_25219, SACKO_23693
OG0008090	LYTVA_07547, LYTVA_04253	SACKO_14935
OG0008092	LYTVA_17847	SACKO_08858
OG0008093	LYTVA_27545	SACKO_10714, SACKO_18849, SACKO_18387, SACKO_18384
OG0008094	LYTVA_13701	SACKO_26605
OG0008097	LYTVA_24003	SACKO_18610, SACKO_00433
OG0008098	LYTVA_05312	SACKO_12036
OG0008099	LYTVA_24723, LYTVA_10856	SACKO_20966
OG0008100	LYTVA_27720	SACKO_32212
OG0008103	LYTVA_11735	SACKO_24074, SACKO_17692
OG0008104	LYTVA_16469	SACKO_21676
OG0008108	LYTVA_26623	SACKO_04879
OG0008109	LYTVA_29424	SACKO_00710
OG0008110	LYTVA_29515	SACKO_18116
