Orthogroup	LYTVA_ok	STRPU_ok
OG0015650	LYTVA_09838	STRPU_09921
OG0015654	LYTVA_16499	STRPU_16728, STRPU_16732, STRPU_26630, STRPU_01704
OG0015666	LYTVA_18372	STRPU_01682, STRPU_02683
OG0015668	LYTVA_15445	STRPU_23380
OG0015669	LYTVA_22797, LYTVA_21591	STRPU_06697
OG0015679	LYTVA_17124	STRPU_04834
OG0015681	LYTVA_09247	STRPU_07491
OG0015686	LYTVA_22144	STRPU_21529
OG0015689	LYTVA_19969	STRPU_06843
OG0015694	LYTVA_28849	STRPU_09514
OG0015697	LYTVA_01629	STRPU_02225, STRPU_15578
OG0015698	LYTVA_14387	STRPU_24161
OG0015702	LYTVA_00996	STRPU_06741
OG0015704	LYTVA_21265	STRPU_11810
OG0015706	LYTVA_00452	STRPU_09651
OG0015709	LYTVA_12496	STRPU_20180
OG0015710	LYTVA_02680	STRPU_27258, STRPU_27275
OG0015714	LYTVA_22812	STRPU_10371
OG0015720	LYTVA_18352	STRPU_19083
OG0015723	LYTVA_23485	STRPU_03375
OG0015724	LYTVA_25035	STRPU_09109
OG0015725	LYTVA_07666	STRPU_06364
OG0015727	LYTVA_13174	STRPU_04554
OG0015732	LYTVA_28294, LYTVA_07889	STRPU_10900
OG0015736	LYTVA_18801	STRPU_09687
OG0015740	LYTVA_22226	STRPU_26565
OG0015741	LYTVA_15844, LYTVA_01715	STRPU_13870, STRPU_13878
OG0015743	LYTVA_03686	STRPU_03087, STRPU_03086
OG0015757	LYTVA_13672	STRPU_02931
OG0015768	LYTVA_19089, LYTVA_01941, LYTVA_01938, LYTVA_02529	STRPU_07859
OG0015769	LYTVA_18495	STRPU_22066
OG0015781	LYTVA_10285	STRPU_23538
OG0015785	LYTVA_08545	STRPU_20685
OG0015794	LYTVA_09130	STRPU_09901, STRPU_09902, STRPU_09903, STRPU_09904, STRPU_09905
OG0015796	LYTVA_30015	STRPU_21404
OG0015797	LYTVA_06265	STRPU_08234
OG0015798	LYTVA_18306	STRPU_22702
OG0015800	LYTVA_03540, LYTVA_06258, LYTVA_02482, LYTVA_19489	STRPU_27332
OG0015802	LYTVA_16235	STRPU_21653, STRPU_21718
OG0015805	LYTVA_23739	STRPU_24362
OG0015811	LYTVA_07134, LYTVA_28018, LYTVA_15582	STRPU_04745
OG0015812	LYTVA_22683	STRPU_06097
OG0015815	LYTVA_18902	STRPU_19757
OG0015820	LYTVA_29617, LYTVA_18959, LYTVA_23151	STRPU_05222
OG0015826	LYTVA_22801	STRPU_01380, STRPU_11567
OG0015827	LYTVA_13451	STRPU_23823, STRPU_23859
OG0015831	LYTVA_04205	STRPU_19242
OG0015834	LYTVA_03208	STRPU_12442
OG0015838	LYTVA_26213	STRPU_23118
OG0015841	LYTVA_06303	STRPU_16664, STRPU_16691, STRPU_16665, STRPU_16692
OG0015887	LYTVA_26501, LYTVA_23941	STRPU_12793
OG0015901	LYTVA_12597	STRPU_19914
OG0015906	LYTVA_00698	STRPU_22605
OG0015919	LYTVA_27338	STRPU_01378, STRPU_11569
OG0015920	LYTVA_08146	STRPU_26499
OG0015942	LYTVA_00994	STRPU_10343
OG0015982	LYTVA_12801	STRPU_14399
OG0015990	LYTVA_16797	STRPU_21323
OG0015999	LYTVA_01612	STRPU_07092
OG0016009	LYTVA_14307	STRPU_08177
OG0016009	LYTVA_14551, LYTVA_20451, LYTVA_04613	STRPU_08176
OG0016029	LYTVA_27845	STRPU_21598
OG0016034	LYTVA_06282	STRPU_12041, STRPU_01254
OG0016039	LYTVA_16649	STRPU_13853
OG0016075	LYTVA_08034, LYTVA_13500	STRPU_18984
OG0016088	LYTVA_05570, LYTVA_07109, LYTVA_20488	STRPU_01222
OG0016182	LYTVA_06047	STRPU_11324
OG0016392	LYTVA_19971	STRPU_07618
OG0016611	LYTVA_20038	STRPU_02733
OG0016626	LYTVA_17967	STRPU_02809
OG0016658	LYTVA_26225	STRPU_03787
OG0016658	LYTVA_15640	STRPU_03785
OG0016659	LYTVA_07393	STRPU_16298, STRPU_16317, STRPU_19435
OG0016660	LYTVA_21142, LYTVA_24309	STRPU_16264, STRPU_16280, STRPU_16279
OG0016661	LYTVA_08358, LYTVA_12807	STRPU_24392, STRPU_24390, STRPU_24391
OG0016662	LYTVA_21877, LYTVA_12714, LYTVA_09166, LYTVA_04071, LYTVA_00835	STRPU_26562
OG0016663	LYTVA_28189	STRPU_05414
OG0016663	LYTVA_28188	STRPU_05416
OG0016665	LYTVA_06472, LYTVA_13562	STRPU_20361, STRPU_16406, STRPU_16407
OG0016667	LYTVA_14904, LYTVA_03407, LYTVA_19610, LYTVA_27006	STRPU_01776, STRPU_18088
OG0016668	LYTVA_09015	STRPU_06410, STRPU_06417, STRPU_06406
OG0016668	LYTVA_09012	STRPU_06411
OG0016670	LYTVA_00837, LYTVA_19436, LYTVA_00838	STRPU_11413
OG0016671	LYTVA_15546, LYTVA_14534, LYTVA_14641	STRPU_16125, STRPU_16109, STRPU_16863
OG0016672	LYTVA_12325, LYTVA_24899, LYTVA_02167, LYTVA_24877, LYTVA_00047	STRPU_06680
OG0016673	LYTVA_27467	STRPU_01877
OG0016673	LYTVA_00713	STRPU_24574, STRPU_24573
OG0016674	LYTVA_21055, LYTVA_11897, LYTVA_04526, LYTVA_11898	STRPU_19968, STRPU_01200
OG0016676	LYTVA_21070	STRPU_03862
OG0016764	LYTVA_07466, LYTVA_14671, LYTVA_23610, LYTVA_02975, LYTVA_00132, LYTVA_02978	STRPU_16472
OG0016766	LYTVA_10587, LYTVA_10779, LYTVA_10782, LYTVA_30067, LYTVA_00354, LYTVA_02483	STRPU_20443
OG0016771	LYTVA_00773, LYTVA_13028	STRPU_14097, STRPU_14086, STRPU_12437, STRPU_23344, STRPU_05524
OG0016774	LYTVA_10076, LYTVA_10075, LYTVA_00804, LYTVA_20273, LYTVA_10077	STRPU_11999, STRPU_12005
OG0016777	LYTVA_01301, LYTVA_14278, LYTVA_15236, LYTVA_19128, LYTVA_29041, LYTVA_26422	STRPU_07999
OG0016782	LYTVA_26049, LYTVA_11614, LYTVA_09581, LYTVA_14504, LYTVA_02500, LYTVA_23844	STRPU_06511
OG0016784	LYTVA_06770, LYTVA_05861	STRPU_20286
OG0016784	LYTVA_24071, LYTVA_02842	STRPU_20413
OG0016785	LYTVA_03111, LYTVA_12348	STRPU_02875, STRPU_00716, STRPU_02877, STRPU_02874, STRPU_02876
OG0016786	LYTVA_03139, LYTVA_04271, LYTVA_04034, LYTVA_19922, LYTVA_04270, LYTVA_04272	STRPU_11356
OG0016789	LYTVA_21083	STRPU_10559
OG0016789	LYTVA_03759	STRPU_10562
OG0016794	LYTVA_26530, LYTVA_16915, LYTVA_16067, LYTVA_28527, LYTVA_04172	STRPU_10290, STRPU_10291
OG0016795	LYTVA_04389, LYTVA_11106	STRPU_10684, STRPU_10686, STRPU_10687, STRPU_00558
OG0016796	LYTVA_04599	STRPU_03220
OG0016796	LYTVA_16341, LYTVA_26560, LYTVA_14750, LYTVA_11315	STRPU_03303
OG0016801	LYTVA_19863	STRPU_15559
OG0016801	LYTVA_24251	STRPU_18413
OG0016801	LYTVA_05399	STRPU_18242
OG0016802	LYTVA_05619	STRPU_19266
OG0016802	LYTVA_09430, LYTVA_16347, LYTVA_05611	STRPU_19265, STRPU_19262
OG0016803	LYTVA_06063	STRPU_14350, STRPU_14345, STRPU_14347, STRPU_14346, STRPU_14348, STRPU_14344
OG0016804	LYTVA_13024, LYTVA_06187, LYTVA_15168	STRPU_12059, STRPU_01240, STRPU_12057, STRPU_12058
OG0016805	LYTVA_07073	STRPU_11119, STRPU_11141, STRPU_11118, STRPU_11140, STRPU_11121, STRPU_11142
OG0016806	LYTVA_08103, LYTVA_21872	STRPU_11191
OG0016808	LYTVA_14440, LYTVA_08400, LYTVA_21011, LYTVA_14441, LYTVA_21008	STRPU_00983, STRPU_23459
OG0016809	LYTVA_08569, LYTVA_29254	STRPU_15235, STRPU_15181, STRPU_15182, STRPU_15236, STRPU_15234
OG0016814	LYTVA_11890	STRPU_12123, STRPU_12157, STRPU_12159, STRPU_12161, STRPU_12158, STRPU_12171
OG0016815	LYTVA_12637	STRPU_15290, STRPU_15302, STRPU_08675, STRPU_08676, STRPU_00077, STRPU_08677
OG0016817	LYTVA_16004	STRPU_00316, STRPU_00315, STRPU_00320, STRPU_00317, STRPU_00319, STRPU_12538
OG0016818	LYTVA_16145	STRPU_12935, STRPU_06854, STRPU_14136, STRPU_02148, STRPU_09180, STRPU_02141
OG0016819	LYTVA_17707	STRPU_01722, STRPU_16748, STRPU_01721, STRPU_16747, STRPU_16746, STRPU_01720
OG0016820	LYTVA_20834, LYTVA_20838, LYTVA_20839, LYTVA_28068, LYTVA_20835	STRPU_16474
OG0016821	LYTVA_22338	STRPU_23473, STRPU_23471, STRPU_23472, STRPU_23470, STRPU_23469
OG0016822	LYTVA_23732	STRPU_15185, STRPU_15239, STRPU_15187, STRPU_15240, STRPU_15242, STRPU_15241
OG0017145	LYTVA_19255	STRPU_04901
OG0017151	LYTVA_02828	STRPU_16300, STRPU_16319
OG0017156	LYTVA_16835	STRPU_21067
OG0017164	LYTVA_27374	STRPU_23586
OG0017178	LYTVA_06161	STRPU_13468
OG0017188	LYTVA_25624	STRPU_00591, STRPU_07560
OG0017190	LYTVA_18595	STRPU_22509
OG0017192	LYTVA_17553	STRPU_02584, STRPU_19941
OG0017194	LYTVA_22839	STRPU_22725, STRPU_00709
OG0017206	LYTVA_12579	STRPU_19585
OG0017207	LYTVA_19905	STRPU_11521
OG0017208	LYTVA_17511	STRPU_14452, STRPU_09219, STRPU_02182
OG0017211	LYTVA_27794	STRPU_00363, STRPU_11026
OG0017222	LYTVA_24018, LYTVA_09288, LYTVA_09287	STRPU_00120
OG0017226	LYTVA_16291	STRPU_14678
OG0017239	LYTVA_08579	STRPU_21361
OG0017243	LYTVA_11393	STRPU_20153
OG0017250	LYTVA_06504, LYTVA_05272	STRPU_18091
OG0017250	LYTVA_05271	STRPU_01779
OG0017254	LYTVA_23059, LYTVA_08367	STRPU_17573, STRPU_17580
OG0017264	LYTVA_10278	STRPU_02349, STRPU_12762, STRPU_12763, STRPU_02350
OG0017268	LYTVA_25340	STRPU_21434
OG0017270	LYTVA_06170	STRPU_20847, STRPU_20885
OG0017272	LYTVA_05416	STRPU_02647
OG0017273	LYTVA_06577	STRPU_26504
OG0017277	LYTVA_21385	STRPU_22228
OG0017281	LYTVA_22629	STRPU_08497
OG0017285	LYTVA_29980	STRPU_03632
OG0017299	LYTVA_18568, LYTVA_18573	STRPU_25130
OG0017313	LYTVA_07617, LYTVA_17840	STRPU_12728
OG0017319	LYTVA_18524	STRPU_27245
OG0017346	LYTVA_00197	STRPU_19180
OG0017347	LYTVA_23439	STRPU_10018
OG0017350	LYTVA_22631	STRPU_08494
OG0017351	LYTVA_24667	STRPU_21299
OG0017352	LYTVA_15188	STRPU_11274, STRPU_11236
OG0017357	LYTVA_29144	STRPU_21544, STRPU_21545, STRPU_21546
OG0017367	LYTVA_05825	STRPU_10747
OG0017368	LYTVA_22426	STRPU_25593
OG0017388	LYTVA_19191	STRPU_12151, STRPU_12118
OG0017400	LYTVA_07141	STRPU_26906
OG0017408	LYTVA_02384, LYTVA_03866	STRPU_04599
OG0017411	LYTVA_29825	STRPU_02189, STRPU_09225
OG0017415	LYTVA_21139	STRPU_16269, STRPU_16268, STRPU_16283
OG0017418	LYTVA_07094	STRPU_07175
OG0017423	LYTVA_00484	STRPU_24191, STRPU_01106
OG0017426	LYTVA_02132, LYTVA_24195, LYTVA_02717	STRPU_12580
OG0017496	LYTVA_04029	STRPU_17004
OG0017519	LYTVA_10163	STRPU_16988
OG0017532	LYTVA_25602	STRPU_05982
OG0017545	LYTVA_12374	STRPU_19425, STRPU_19431
OG0017558	LYTVA_17158, LYTVA_17156	STRPU_15991
OG0017578	LYTVA_24815, LYTVA_05064, LYTVA_05074	STRPU_09365, STRPU_09364
OG0017579	LYTVA_13156	STRPU_11618, STRPU_01331
OG0017581	LYTVA_24070	STRPU_19491
OG0017584	LYTVA_24635, LYTVA_07025	STRPU_00862
OG0017594	LYTVA_05657	STRPU_09595, STRPU_09605
OG0017598	LYTVA_10496	STRPU_07499
OG0017641	LYTVA_13454	STRPU_23854, STRPU_23819
OG0017648	LYTVA_14252	STRPU_20334
OG0017671	LYTVA_03354	STRPU_27296
OG0017676	LYTVA_29227	STRPU_15990, STRPU_13431
OG0017684	LYTVA_13390, LYTVA_04710	STRPU_19688
OG0017685	LYTVA_14656	STRPU_22554
OG0017698	LYTVA_12004	STRPU_10357
OG0017700	LYTVA_30076	STRPU_12696
OG0017705	LYTVA_07097, LYTVA_04624, LYTVA_07413	STRPU_07612
OG0017733	LYTVA_17168	STRPU_26444, STRPU_26441, STRPU_26443, STRPU_26442
OG0017799	LYTVA_13620	STRPU_00539, STRPU_15983, STRPU_00540
OG0017806	LYTVA_06233	STRPU_04297, STRPU_04327
OG0018203	LYTVA_15416, LYTVA_14429	STRPU_27304
OG0018291	LYTVA_29255	STRPU_05324
OG0018328	LYTVA_08346	STRPU_04984, STRPU_04983
OG0018346	LYTVA_27896	STRPU_17510
OG0018356	LYTVA_27658	STRPU_00527, STRPU_15970
OG0018381	LYTVA_05947	STRPU_05169, STRPU_05090
OG0018408	LYTVA_23915, LYTVA_00925	STRPU_22098
OG0018488	LYTVA_12734	STRPU_26508
OG0018489	LYTVA_22685	STRPU_23263, STRPU_11848, STRPU_11847
OG0018490	LYTVA_18634	STRPU_03041, STRPU_03024, STRPU_03025
OG0018491	LYTVA_21797, LYTVA_21804	STRPU_27361, STRPU_27360, STRPU_21412
OG0018492	LYTVA_01024	STRPU_24780, STRPU_24783, STRPU_05086, STRPU_05164
OG0018493	LYTVA_03391, LYTVA_29799	STRPU_22465, STRPU_22489
OG0018494	LYTVA_18592	STRPU_22495, STRPU_22471
OG0018494	LYTVA_20200	STRPU_22496
OG0018495	LYTVA_05506	STRPU_11494
OG0018495	LYTVA_11815	STRPU_11487, STRPU_11483
OG0018496	LYTVA_22861, LYTVA_22864	STRPU_12191
OG0018497	LYTVA_17491	STRPU_15767, STRPU_15763, STRPU_15761, STRPU_15758
OG0018499	LYTVA_06165	STRPU_17886, STRPU_09845, STRPU_09846
OG0018500	LYTVA_12808, LYTVA_12809	STRPU_24096, STRPU_24095, STRPU_24094
OG0018501	LYTVA_09989	STRPU_15601, STRPU_02207, STRPU_15600
OG0018502	LYTVA_21957	STRPU_23675, STRPU_23650, STRPU_23651, STRPU_23676
OG0018503	LYTVA_29755	STRPU_27187, STRPU_27205, STRPU_27206, STRPU_27189
OG0018504	LYTVA_04136	STRPU_13138, STRPU_13159, STRPU_14182, STRPU_20013
OG0018505	LYTVA_18627, LYTVA_18296	STRPU_24100, STRPU_02892, STRPU_02855
OG0018507	LYTVA_03035, LYTVA_03036, LYTVA_02165, LYTVA_22222	STRPU_22641
OG0018508	LYTVA_24968, LYTVA_10020, LYTVA_09622	STRPU_24349, STRPU_07624
OG0018509	LYTVA_26095, LYTVA_22769, LYTVA_22768	STRPU_04870
OG0018510	LYTVA_12979	STRPU_17215, STRPU_17325, STRPU_17353, STRPU_17326
OG0018511	LYTVA_11844, LYTVA_28124, LYTVA_14824	STRPU_18813, STRPU_00244
OG0018512	LYTVA_00934	STRPU_11036, STRPU_00375
OG0018513	LYTVA_27799	STRPU_11029, STRPU_00367
OG0018516	LYTVA_02095	STRPU_05950
OG0018517	LYTVA_04073, LYTVA_00877, LYTVA_04068	STRPU_19695, STRPU_19620
OG0018518	LYTVA_29102	STRPU_16228, STRPU_16225, STRPU_16180, STRPU_16226
OG0018519	LYTVA_11791	STRPU_06050, STRPU_06047, STRPU_06049, STRPU_06046
OG0018521	LYTVA_29139	STRPU_08921, STRPU_00621, STRPU_00622, STRPU_08922
OG0018522	LYTVA_09500	STRPU_14532
OG0018523	LYTVA_14786, LYTVA_09275, LYTVA_21879, LYTVA_02636	STRPU_25052
OG0018524	LYTVA_16989, LYTVA_29181	STRPU_24808, STRPU_24807, STRPU_24892
OG0018525	LYTVA_02023	STRPU_20075, STRPU_20074, STRPU_20102
OG0018667	LYTVA_00170, LYTVA_24865, LYTVA_24866, LYTVA_07793, LYTVA_12851	STRPU_10525
OG0018671	LYTVA_00631	STRPU_11436, STRPU_07423, STRPU_07424, STRPU_22958, STRPU_26338
OG0018675	LYTVA_00879	STRPU_03756, STRPU_03531, STRPU_03760, STRPU_03749, STRPU_03754
OG0018678	LYTVA_01619, LYTVA_13957	STRPU_16597, STRPU_16829, STRPU_16595, STRPU_16592
OG0018683	LYTVA_02404, LYTVA_15478, LYTVA_06300, LYTVA_11615, LYTVA_11962	STRPU_22204
OG0018685	LYTVA_02609, LYTVA_05080, LYTVA_11785	STRPU_13955
OG0018685	LYTVA_19879	STRPU_23924
OG0018693	LYTVA_03124, LYTVA_04595, LYTVA_14752	STRPU_03271, STRPU_03296, STRPU_24054
OG0018694	LYTVA_25823	STRPU_07158
OG0018694	LYTVA_09947, LYTVA_03174	STRPU_07274, STRPU_07290
OG0018695	LYTVA_29806, LYTVA_03235, LYTVA_16507, LYTVA_18773	STRPU_15557, STRPU_01803
OG0018699	LYTVA_20393, LYTVA_10235, LYTVA_29153, LYTVA_03813, LYTVA_03811	STRPU_17370
OG0018715	LYTVA_06056, LYTVA_06054	STRPU_05730
OG0018716	LYTVA_06108	STRPU_12973
OG0018716	LYTVA_11654	STRPU_18406
OG0018716	LYTVA_09719	STRPU_12678
OG0018717	LYTVA_10671, LYTVA_08873, LYTVA_06916	STRPU_13966, STRPU_13964, STRPU_13963
OG0018719	LYTVA_07520, LYTVA_08389, LYTVA_07521	STRPU_02229, STRPU_15575, STRPU_02230
OG0018720	LYTVA_09638	STRPU_10978, STRPU_10981, STRPU_10979, STRPU_00322, STRPU_10984
OG0018722	LYTVA_25209, LYTVA_25237	STRPU_09972
OG0018722	LYTVA_11722, LYTVA_29349	STRPU_09947
OG0018725	LYTVA_13384	STRPU_12743, STRPU_02324
OG0018725	LYTVA_27974	STRPU_12742, STRPU_02323
OG0018726	LYTVA_13416	STRPU_12048, STRPU_01247, STRPU_01245, STRPU_12030, STRPU_12033
OG0018728	LYTVA_14051	STRPU_21436, STRPU_19954, STRPU_01185, STRPU_21437
OG0018730	LYTVA_24937, LYTVA_14680	STRPU_07359
OG0018730	LYTVA_16409	STRPU_26631
OG0018731	LYTVA_14781, LYTVA_18654	STRPU_03063, STRPU_03119
OG0018733	LYTVA_15673, LYTVA_18911, LYTVA_15533	STRPU_03120, STRPU_03037, STRPU_03029
OG0018734	LYTVA_27058, LYTVA_16684	STRPU_16644, STRPU_16645, STRPU_16643, STRPU_16642
OG0018736	LYTVA_19032	STRPU_04168, STRPU_09692, STRPU_04167, STRPU_04646, STRPU_04624
OG0018737	LYTVA_26722	STRPU_08856, STRPU_00965
OG0018737	LYTVA_20642	STRPU_00964, STRPU_08857
OG0018738	LYTVA_20780	STRPU_26949
OG0018738	LYTVA_20792	STRPU_26947, STRPU_26948, STRPU_26889
OG0018739	LYTVA_23201	STRPU_24978
OG0018739	LYTVA_21171, LYTVA_21953	STRPU_24988, STRPU_24987
OG0018740	LYTVA_21367	STRPU_07058, STRPU_07053, STRPU_14200, STRPU_07048, STRPU_07088
OG0018741	LYTVA_24130	STRPU_17884
OG0018741	LYTVA_28032, LYTVA_28031, LYTVA_25552	STRPU_17885
OG0018742	LYTVA_25059	STRPU_20360, STRPU_16403, STRPU_16518, STRPU_16514, STRPU_16511
OG0018743	LYTVA_26046	STRPU_12112, STRPU_12111, STRPU_12113, STRPU_12145, STRPU_07998
OG0018744	LYTVA_27675, LYTVA_29128, LYTVA_27676, LYTVA_27677	STRPU_06976, STRPU_06992
OG0019168	LYTVA_03470	STRPU_18987
OG0019173	LYTVA_04407	STRPU_17450, STRPU_17467
OG0019174	LYTVA_14640	STRPU_16848
OG0019191	LYTVA_04500	STRPU_11818
OG0019204	LYTVA_05641, LYTVA_17255	STRPU_22619
OG0019209	LYTVA_04156	STRPU_24643
OG0019215	LYTVA_30208	STRPU_20328, STRPU_04860
OG0019217	LYTVA_23601, LYTVA_19799	STRPU_09015
OG0019237	LYTVA_22873	STRPU_02466
OG0019238	LYTVA_05510, LYTVA_26870	STRPU_26086
OG0019239	LYTVA_18924	STRPU_20620
OG0019263	LYTVA_15084	STRPU_07991, STRPU_26427
OG0019264	LYTVA_18176	STRPU_10292
OG0019266	LYTVA_08046, LYTVA_27826, LYTVA_05324	STRPU_24290
OG0019276	LYTVA_26485	STRPU_05293
OG0019279	LYTVA_13668	STRPU_09329, STRPU_09327, STRPU_09328
OG0019285	LYTVA_00311	STRPU_12475, STRPU_12473
OG0019288	LYTVA_06985	STRPU_13817
OG0019289	LYTVA_25382	STRPU_13472
OG0019292	LYTVA_28195	STRPU_07094
OG0019307	LYTVA_16317	STRPU_23596
OG0019315	LYTVA_00288, LYTVA_02248, LYTVA_23206	STRPU_15528
OG0019319	LYTVA_00236	STRPU_23959, STRPU_23933
OG0019329	LYTVA_09668	STRPU_25324
OG0019349	LYTVA_17823, LYTVA_13586, LYTVA_05916	STRPU_08239
OG0019350	LYTVA_05137	STRPU_02250, STRPU_15549
OG0019372	LYTVA_26481	STRPU_05496
OG0019389	LYTVA_15047	STRPU_17087
OG0019394	LYTVA_06136	STRPU_12555
OG0019397	LYTVA_11021	STRPU_12850, STRPU_12860
OG0019399	LYTVA_18160	STRPU_26978
OG0019402	LYTVA_23501	STRPU_22753, STRPU_01908
OG0019405	LYTVA_23581	STRPU_21096
OG0019413	LYTVA_06889	STRPU_03357
OG0019414	LYTVA_14582	STRPU_00516, STRPU_00515
OG0019415	LYTVA_24321	STRPU_15443, STRPU_10215
OG0019434	LYTVA_26055	STRPU_26364
OG0019438	LYTVA_20763	STRPU_09439, STRPU_01521
OG0019444	LYTVA_21091, LYTVA_24828	STRPU_08162
OG0019451	LYTVA_21677	STRPU_16770, STRPU_01740
OG0019456	LYTVA_12596	STRPU_25999
OG0019459	LYTVA_07268, LYTVA_07271	STRPU_01551, STRPU_09407
OG0019460	LYTVA_15376	STRPU_17565, STRPU_17585
OG0019473	LYTVA_03033	STRPU_22640
OG0019477	LYTVA_18658, LYTVA_09023	STRPU_06190
OG0019482	LYTVA_01711	STRPU_26579
OG0019484	LYTVA_27456, LYTVA_27461	STRPU_17607
OG0019489	LYTVA_00215	STRPU_03130
OG0019512	LYTVA_07091, LYTVA_07093	STRPU_07174
OG0019520	LYTVA_25960, LYTVA_07915	STRPU_12710
OG0019548	LYTVA_11055	STRPU_14277, STRPU_14294
OG0019549	LYTVA_10505	STRPU_17539
OG0019570	LYTVA_23077	STRPU_24996
OG0019613	LYTVA_25969	STRPU_22400
OG0019646	LYTVA_12534, LYTVA_23700	STRPU_01946, STRPU_22787
OG0019659	LYTVA_17376	STRPU_05625, STRPU_05624, STRPU_05567
OG0019671	LYTVA_09545	STRPU_18745
OG0019674	LYTVA_14888	STRPU_12242
OG0019679	LYTVA_08318	STRPU_26007, STRPU_11387, STRPU_11386
OG0019688	LYTVA_05507	STRPU_11497, STRPU_11495, STRPU_11496
OG0019723	LYTVA_27867	STRPU_05826
OG0019727	LYTVA_29548	STRPU_21855
OG0019741	LYTVA_06741, LYTVA_23173	STRPU_22265
OG0019782	LYTVA_12926, LYTVA_27762	STRPU_06830
OG0019783	LYTVA_29436	STRPU_27101, STRPU_27091
OG0019800	LYTVA_22200, LYTVA_26867	STRPU_11069
OG0019803	LYTVA_01075	STRPU_19190
OG0019835	LYTVA_21522	STRPU_24240, STRPU_01066
OG0019840	LYTVA_18991	STRPU_24389
OG0019841	LYTVA_29593	STRPU_22481, STRPU_22457
OG0019866	LYTVA_22334, LYTVA_22958	STRPU_25135
OG0019877	LYTVA_29803	STRPU_22490, STRPU_22466
OG0019899	LYTVA_00326	STRPU_18367
OG0019916	LYTVA_13290	STRPU_05987
OG0019967	LYTVA_15349, LYTVA_15350	STRPU_20349
OG0019970	LYTVA_10357	STRPU_07184, STRPU_07192
OG0019977	LYTVA_07649	STRPU_04642, STRPU_04641
OG0019986	LYTVA_17211	STRPU_26659
OG0020046	LYTVA_29587	STRPU_17543
OG0020093	LYTVA_21028	STRPU_04729, STRPU_04735
OG0020116	LYTVA_05299	STRPU_02227, STRPU_15576
OG0020416	LYTVA_06077	STRPU_14400, STRPU_14401
OG0020436	LYTVA_25652, LYTVA_13807	STRPU_15693
OG0020586	LYTVA_10753	STRPU_18797
OG0020627	LYTVA_24453	STRPU_22293
OG0020641	LYTVA_05360	STRPU_14517
OG0020706	LYTVA_25913, LYTVA_25918	STRPU_24322
OG0020991	LYTVA_21906	STRPU_23633, STRPU_23634, STRPU_23660
OG0020993	LYTVA_11149	STRPU_16687, STRPU_16659, STRPU_16660
OG0020994	LYTVA_06167	STRPU_24299
OG0020995	LYTVA_21018	STRPU_11788
OG0020995	LYTVA_23489	STRPU_11789
OG0020996	LYTVA_00523	STRPU_04217, STRPU_04254
OG0020997	LYTVA_24518, LYTVA_19388, LYTVA_13086	STRPU_14734
OG0020998	LYTVA_24310, LYTVA_25149	STRPU_21050, STRPU_16447
OG0020999	LYTVA_15735	STRPU_08971, STRPU_08978
OG0021000	LYTVA_07401, LYTVA_07402	STRPU_02625, STRPU_24038
OG0021001	LYTVA_23043	STRPU_23758, STRPU_23759
OG0021002	LYTVA_13200	STRPU_05586, STRPU_05645, STRPU_05585
OG0021003	LYTVA_20886, LYTVA_11938, LYTVA_16438	STRPU_15533
OG0021004	LYTVA_01049, LYTVA_06264, LYTVA_16364	STRPU_08231
OG0021005	LYTVA_00799, LYTVA_11209	STRPU_11998, STRPU_01664
OG0021006	LYTVA_06111	STRPU_03237, STRPU_03278
OG0021009	LYTVA_07055	STRPU_26376
OG0021010	LYTVA_25771	STRPU_24612, STRPU_20219
OG0021011	LYTVA_01472	STRPU_01601, STRPU_13583
OG0021012	LYTVA_17515, LYTVA_17516	STRPU_02429
OG0021013	LYTVA_03541	STRPU_02808, STRPU_02734
OG0021014	LYTVA_15233	STRPU_03006, STRPU_03007
OG0021015	LYTVA_07266	STRPU_01548, STRPU_09410, STRPU_01547
OG0021016	LYTVA_08584	STRPU_07254, STRPU_07228
OG0021017	LYTVA_26403, LYTVA_25626	STRPU_07562, STRPU_00593
OG0021018	LYTVA_01861, LYTVA_17393, LYTVA_07045	STRPU_25125
OG0021019	LYTVA_25265	STRPU_20133
OG0021020	LYTVA_22172	STRPU_01838, STRPU_01839, STRPU_19303
OG0021021	LYTVA_04483, LYTVA_04482	STRPU_23921
OG0021022	LYTVA_13407	STRPU_01984, STRPU_08085
OG0021023	LYTVA_07984, LYTVA_01627	STRPU_13568, STRPU_01587
OG0021024	LYTVA_04228	STRPU_00660, STRPU_23075
OG0021025	LYTVA_02446, LYTVA_07592, LYTVA_02445	STRPU_22628
OG0021026	LYTVA_29250	STRPU_06272, STRPU_06312, STRPU_06268
OG0021027	LYTVA_16461	STRPU_02993
OG0021028	LYTVA_26751	STRPU_25332
OG0021029	LYTVA_04582, LYTVA_06254	STRPU_03211, STRPU_03226
OG0021030	LYTVA_28995, LYTVA_08941	STRPU_04225, STRPU_04261
OG0021031	LYTVA_10600, LYTVA_14010	STRPU_10158, STRPU_10095
OG0021032	LYTVA_08578, LYTVA_08051, LYTVA_17445	STRPU_20949
OG0021033	LYTVA_01193	STRPU_15872, STRPU_15873, STRPU_15824
OG0021034	LYTVA_22420	STRPU_12899
OG0021035	LYTVA_15402, LYTVA_16353, LYTVA_04983	STRPU_16481
OG0021036	LYTVA_06841, LYTVA_06847	STRPU_18702, STRPU_18703
