Orthogroup	LYTVA_ok	ASTMX
OG0006610	LYTVA_13093	ASTMX19699
OG0006611	LYTVA_27380	ASTMX17727
OG0006612	LYTVA_10377	ASTMX02924
OG0006613	LYTVA_10927	ASTMX21383
OG0006614	LYTVA_25195	ASTMX01993
OG0006615	LYTVA_28757	ASTMX12256
OG0006616	LYTVA_09876	ASTMX13105
OG0006618	LYTVA_05239	ASTMX02646
OG0006619	LYTVA_15850	ASTMX17174
OG0006621	LYTVA_17213	ASTMX03527
OG0006622	LYTVA_03022	ASTMX01144
OG0006623	LYTVA_20399	ASTMX00578
OG0006624	LYTVA_18192	ASTMX19460
OG0006625	LYTVA_28210, LYTVA_28205	ASTMX17003, ASTMX17004
OG0006626	LYTVA_27488	ASTMX00608
OG0006627	LYTVA_27904, LYTVA_23869	ASTMX01364
OG0006628	LYTVA_28784	ASTMX02213, ASTMX00249
OG0006630	LYTVA_19052	ASTMX22622
OG0006631	LYTVA_04170	ASTMX13615
OG0006632	LYTVA_27328	ASTMX04725, ASTMX00323
OG0006633	LYTVA_27702	ASTMX18345
OG0006635	LYTVA_05243	ASTMX19723
OG0006636	LYTVA_25039	ASTMX06791
OG0006637	LYTVA_27827	ASTMX01565
OG0006638	LYTVA_18002	ASTMX05476
OG0006640	LYTVA_26611	ASTMX09650
OG0006641	LYTVA_08574	ASTMX01398
OG0006642	LYTVA_06650	ASTMX03226
OG0006645	LYTVA_04436	ASTMX14608
OG0006646	LYTVA_02342	ASTMX04908
OG0006649	LYTVA_03225	ASTMX22278
OG0006650	LYTVA_09029, LYTVA_07472	ASTMX22454
OG0006651	LYTVA_15341	ASTMX03710
OG0006653	LYTVA_16261	ASTMX11926
OG0006654	LYTVA_16871, LYTVA_29076	ASTMX10252
OG0006655	LYTVA_26567	ASTMX02610
OG0006657	LYTVA_16841	ASTMX13430
OG0006658	LYTVA_06859	ASTMX01278
OG0006660	LYTVA_18491	ASTMX16840, ASTMX15712
OG0006661	LYTVA_19764	ASTMX06079
OG0006662	LYTVA_17398, LYTVA_22679	ASTMX10852
OG0006663	LYTVA_20322	ASTMX20793
OG0006664	LYTVA_14742, LYTVA_25776	ASTMX18894
OG0006666	LYTVA_29336	ASTMX14266
OG0006668	LYTVA_18468	ASTMX08555
OG0006669	LYTVA_22893, LYTVA_02320	ASTMX07762
OG0006671	LYTVA_19311, LYTVA_06238	ASTMX02120
OG0006672	LYTVA_10481	ASTMX03220
OG0006673	LYTVA_21845	ASTMX18034, ASTMX05111
OG0006675	LYTVA_17630	ASTMX17949
OG0006677	LYTVA_28901	ASTMX10112
OG0006678	LYTVA_15419, LYTVA_15428	ASTMX21609
OG0006679	LYTVA_11018	ASTMX01521
OG0006681	LYTVA_17496, LYTVA_30119	ASTMX10798
OG0006683	LYTVA_28355, LYTVA_25958	ASTMX17752
OG0006684	LYTVA_16659	ASTMX19788
OG0006686	LYTVA_23375	ASTMX07806
OG0006687	LYTVA_26198	ASTMX05776
OG0006688	LYTVA_14540	ASTMX02675
OG0006689	LYTVA_01418	ASTMX02612
OG0006692	LYTVA_23399	ASTMX15358
OG0006693	LYTVA_27909, LYTVA_00873	ASTMX13879
OG0006694	LYTVA_24646, LYTVA_15455	ASTMX03870
OG0006695	LYTVA_15983	ASTMX21264
OG0006696	LYTVA_15759, LYTVA_01261	ASTMX04210, ASTMX04552
OG0006697	LYTVA_29458	ASTMX19949, ASTMX09481
OG0006698	LYTVA_17453	ASTMX14552
OG0006700	LYTVA_17631	ASTMX18394
OG0006702	LYTVA_16976	ASTMX04300
OG0006703	LYTVA_11046	ASTMX15261
OG0006704	LYTVA_21918, LYTVA_05361	ASTMX03144
OG0006705	LYTVA_05456	ASTMX18210
OG0006706	LYTVA_06256	ASTMX06498
OG0006707	LYTVA_21353, LYTVA_05353	ASTMX05711
OG0006709	LYTVA_04967	ASTMX12695
OG0006710	LYTVA_22943	ASTMX16956
OG0006711	LYTVA_06285	ASTMX17012
OG0006712	LYTVA_17236	ASTMX19601
OG0006713	LYTVA_11734	ASTMX15643, ASTMX17218
OG0006714	LYTVA_07448	ASTMX07976
OG0006715	LYTVA_21903	ASTMX14563, ASTMX06410
OG0006716	LYTVA_15879	ASTMX11731
OG0006718	LYTVA_10471	ASTMX17392
OG0006719	LYTVA_17998	ASTMX11390
OG0006720	LYTVA_18202, LYTVA_11727	ASTMX06026
OG0006721	LYTVA_23599, LYTVA_16518	ASTMX18174
OG0006722	LYTVA_11244	ASTMX12405
OG0006725	LYTVA_04515	ASTMX09476
OG0006726	LYTVA_14167	ASTMX03873
OG0006727	LYTVA_03217	ASTMX20841, ASTMX20842
OG0006728	LYTVA_22872	ASTMX14617
OG0006729	LYTVA_10174	ASTMX05077
OG0006731	LYTVA_14636, LYTVA_20696	ASTMX19985
OG0006732	LYTVA_27994	ASTMX22779
OG0006733	LYTVA_04666	ASTMX09373, ASTMX11811
OG0006734	LYTVA_09848, LYTVA_16010, LYTVA_10461	ASTMX04829
OG0006736	LYTVA_29486	ASTMX03650
OG0006737	LYTVA_29487	ASTMX11682
OG0006739	LYTVA_17045	ASTMX02177
OG0006741	LYTVA_07167	ASTMX00781
OG0006742	LYTVA_12227	ASTMX08794, ASTMX20354
OG0006743	LYTVA_12900	ASTMX13436, ASTMX07092
OG0006744	LYTVA_25656	ASTMX09205, ASTMX05381
OG0006745	LYTVA_14746	ASTMX16122
OG0006748	LYTVA_27286	ASTMX18321
OG0006749	LYTVA_12229	ASTMX10213
OG0006751	LYTVA_29422	ASTMX10960
OG0006752	LYTVA_28315	ASTMX03481
OG0006753	LYTVA_13933	ASTMX08486
OG0006757	LYTVA_23576	ASTMX13935
OG0006758	LYTVA_06304	ASTMX00799
OG0006760	LYTVA_07257, LYTVA_20797	ASTMX10010
OG0006761	LYTVA_06182	ASTMX19006
OG0006762	LYTVA_02692	ASTMX19374, ASTMX06557
OG0006763	LYTVA_22010	ASTMX04265, ASTMX18089
OG0006764	LYTVA_25681	ASTMX04734
OG0006766	LYTVA_28194	ASTMX03906
OG0006769	LYTVA_29698	ASTMX00239
OG0006770	LYTVA_04844	ASTMX05163, ASTMX17797
OG0006772	LYTVA_12214, LYTVA_14428	ASTMX17412
OG0006775	LYTVA_15090	ASTMX07700
OG0006776	LYTVA_22877	ASTMX14097
OG0006777	LYTVA_13418	ASTMX09376
OG0006780	LYTVA_14471, LYTVA_01364	ASTMX04854
OG0006787	LYTVA_11265	ASTMX01901, ASTMX01425
OG0006827	LYTVA_29607, LYTVA_23359	ASTMX03162
OG0006828	LYTVA_18128	ASTMX06916
OG0006829	LYTVA_26171, LYTVA_11011	ASTMX16614
OG0006830	LYTVA_03690	ASTMX12230
OG0006831	LYTVA_11012	ASTMX02537
OG0006832	LYTVA_03098	ASTMX05805
OG0006837	LYTVA_26125, LYTVA_14948	ASTMX12356
OG0006838	LYTVA_08816	ASTMX04988
OG0006839	LYTVA_27524, LYTVA_05200	ASTMX16275
OG0006842	LYTVA_10835, LYTVA_21530	ASTMX18470
OG0006844	LYTVA_10802	ASTMX05150
OG0006845	LYTVA_21346	ASTMX22497, ASTMX18536
OG0006846	LYTVA_05173	ASTMX04852
OG0006850	LYTVA_19496	ASTMX17410
OG0006851	LYTVA_05387, LYTVA_26308	ASTMX10431
OG0006852	LYTVA_26432	ASTMX21034, ASTMX05169, ASTMX05168
OG0006853	LYTVA_07171	ASTMX02147
OG0006856	LYTVA_24415	ASTMX15975
OG0006857	LYTVA_12258	ASTMX10533
OG0006860	LYTVA_03678	ASTMX08893
OG0006861	LYTVA_16403, LYTVA_25528	ASTMX12683
OG0006862	LYTVA_26775	ASTMX04586
OG0006864	LYTVA_00261	ASTMX14844
OG0006865	LYTVA_05819	ASTMX00544
OG0006866	LYTVA_12396	ASTMX15118
OG0006867	LYTVA_03041, LYTVA_04798	ASTMX17195
OG0006869	LYTVA_01897	ASTMX04037
OG0006871	LYTVA_14404	ASTMX18202
OG0006872	LYTVA_01971	ASTMX07240
OG0006873	LYTVA_17188	ASTMX19378
OG0006874	LYTVA_28249	ASTMX10745
OG0006875	LYTVA_03423, LYTVA_15770	ASTMX06127
OG0006876	LYTVA_02849	ASTMX11416
OG0006877	LYTVA_19179	ASTMX13244
OG0006878	LYTVA_11522	ASTMX16892
OG0006879	LYTVA_26103	ASTMX16173
OG0006882	LYTVA_07357	ASTMX02554
OG0006885	LYTVA_05028	ASTMX15506
OG0006887	LYTVA_13116	ASTMX11439
OG0006888	LYTVA_00517, LYTVA_00518	ASTMX09251
OG0006889	LYTVA_01644	ASTMX07203
OG0006890	LYTVA_18386	ASTMX17391
OG0006892	LYTVA_15888	ASTMX00090
OG0006893	LYTVA_24058	ASTMX07824
OG0006894	LYTVA_09646	ASTMX19536
OG0006895	LYTVA_00144	ASTMX01494
OG0006896	LYTVA_24349	ASTMX21118, ASTMX01593
OG0006898	LYTVA_07336	ASTMX06272
OG0006899	LYTVA_21244	ASTMX19445
OG0006901	LYTVA_26182	ASTMX00087
OG0006903	LYTVA_12367	ASTMX10135, ASTMX10443
OG0006904	LYTVA_10834	ASTMX18096
OG0006905	LYTVA_15524, LYTVA_28132	ASTMX21329
OG0006906	LYTVA_06059, LYTVA_24234	ASTMX11180
OG0006907	LYTVA_03614, LYTVA_05381	ASTMX21343
OG0006908	LYTVA_27883	ASTMX03466
OG0006909	LYTVA_12899	ASTMX01775
OG0006911	LYTVA_16725, LYTVA_24818	ASTMX04692
OG0006912	LYTVA_23371	ASTMX03849
OG0006914	LYTVA_19647	ASTMX15342
OG0006916	LYTVA_08740, LYTVA_21571	ASTMX16770
OG0006917	LYTVA_21371	ASTMX19078
OG0006918	LYTVA_08198	ASTMX16285
OG0006919	LYTVA_22591	ASTMX19164
OG0006924	LYTVA_28512	ASTMX15741
OG0006925	LYTVA_15745	ASTMX08108
OG0006926	LYTVA_19475	ASTMX04276
OG0006928	LYTVA_16738	ASTMX20820, ASTMX17417
OG0006930	LYTVA_06357	ASTMX18849
OG0006931	LYTVA_24387	ASTMX01266
OG0006932	LYTVA_25041	ASTMX01417
OG0006934	LYTVA_28488	ASTMX00025
OG0006935	LYTVA_12955	ASTMX18496
OG0006936	LYTVA_18797	ASTMX10953
OG0006937	LYTVA_10646	ASTMX14042
OG0006938	LYTVA_24454	ASTMX05289
OG0006939	LYTVA_09864	ASTMX13531
OG0006942	LYTVA_27753	ASTMX13442
OG0006943	LYTVA_03946, LYTVA_08311	ASTMX16314
OG0006944	LYTVA_17001	ASTMX02091
OG0006946	LYTVA_16720, LYTVA_12777	ASTMX14240
OG0006949	LYTVA_21246	ASTMX06229
OG0006951	LYTVA_07399	ASTMX12012
OG0006953	LYTVA_06163, LYTVA_00099	ASTMX13999
OG0006955	LYTVA_08321	ASTMX07198, ASTMX07110
OG0006956	LYTVA_13833, LYTVA_01826	ASTMX05793
OG0006957	LYTVA_15138	ASTMX04737
OG0006958	LYTVA_10518, LYTVA_08854	ASTMX14580
OG0006960	LYTVA_14371	ASTMX00079
OG0006962	LYTVA_04008, LYTVA_21258	ASTMX00716
OG0006964	LYTVA_06159	ASTMX21391
OG0006965	LYTVA_27805, LYTVA_03920	ASTMX06957
OG0006966	LYTVA_20757	ASTMX09198
OG0006967	LYTVA_21312	ASTMX07737
OG0006968	LYTVA_08012	ASTMX20101
OG0006970	LYTVA_09988	ASTMX10956, ASTMX17588
OG0006971	LYTVA_20324	ASTMX14444
OG0006972	LYTVA_26752	ASTMX02143
OG0006975	LYTVA_12975	ASTMX05767
OG0006976	LYTVA_21308	ASTMX01198
OG0006977	LYTVA_13712	ASTMX13939
OG0006979	LYTVA_23814	ASTMX20387
OG0006981	LYTVA_06536	ASTMX18249
OG0006982	LYTVA_29353	ASTMX06903
OG0006983	LYTVA_04126, LYTVA_12399	ASTMX04803
OG0006984	LYTVA_12065, LYTVA_09670	ASTMX01069, ASTMX17758, ASTMX00621
OG0006985	LYTVA_25748	ASTMX08374
OG0006988	LYTVA_10584	ASTMX04994
OG0006989	LYTVA_20012	ASTMX13258
OG0006991	LYTVA_02424	ASTMX17290
OG0006992	LYTVA_18795	ASTMX01520
OG0006994	LYTVA_20166	ASTMX16722
OG0006995	LYTVA_16401	ASTMX13568
OG0006997	LYTVA_17736	ASTMX16081
OG0006999	LYTVA_28772	ASTMX01835
OG0007000	LYTVA_20475	ASTMX15934
OG0007001	LYTVA_06692	ASTMX14381
OG0007002	LYTVA_13388	ASTMX16784
OG0007003	LYTVA_05469	ASTMX07209, ASTMX15526
OG0007004	LYTVA_12825, LYTVA_12036	ASTMX09577
OG0007005	LYTVA_24522	ASTMX22123
OG0007007	LYTVA_14776	ASTMX02970
OG0007008	LYTVA_15804, LYTVA_29575	ASTMX15324
OG0007009	LYTVA_21384	ASTMX19873
OG0007011	LYTVA_09381	ASTMX05849
OG0007012	LYTVA_14288	ASTMX09660
OG0007013	LYTVA_08506	ASTMX04505
OG0007014	LYTVA_27858	ASTMX08585
OG0007018	LYTVA_25072	ASTMX14959
OG0007019	LYTVA_21051	ASTMX01540
OG0007020	LYTVA_13475	ASTMX09751
OG0007021	LYTVA_03142	ASTMX12977
OG0007022	LYTVA_21360	ASTMX05294
OG0007023	LYTVA_18718	ASTMX16844
OG0007024	LYTVA_19875	ASTMX00414
OG0007025	LYTVA_21668, LYTVA_06308	ASTMX02047
OG0007026	LYTVA_14407, LYTVA_15405, LYTVA_28480	ASTMX05189
OG0007027	LYTVA_04486	ASTMX19969
OG0007031	LYTVA_28304	ASTMX20247
OG0007032	LYTVA_26058	ASTMX00154
OG0007033	LYTVA_03101, LYTVA_13194	ASTMX01258
OG0007034	LYTVA_11469	ASTMX14249
OG0007035	LYTVA_29982	ASTMX03494, ASTMX12369
OG0007036	LYTVA_23010	ASTMX13788
OG0007037	LYTVA_10072	ASTMX12701
OG0007040	LYTVA_11635	ASTMX09108
OG0007041	LYTVA_08520	ASTMX12415, ASTMX17229
OG0007042	LYTVA_10226	ASTMX10661
OG0007043	LYTVA_28853	ASTMX12586
OG0007044	LYTVA_15729, LYTVA_04229	ASTMX08265
OG0007045	LYTVA_13338	ASTMX05785
OG0007046	LYTVA_13334	ASTMX11335
OG0007047	LYTVA_02580	ASTMX00903
OG0007049	LYTVA_03854	ASTMX02583
OG0007053	LYTVA_18588	ASTMX17068
OG0007054	LYTVA_29935	ASTMX07334
OG0007055	LYTVA_09990	ASTMX13195
OG0007056	LYTVA_16440	ASTMX05882
OG0007057	LYTVA_15614, LYTVA_29163	ASTMX12425
OG0007058	LYTVA_24894	ASTMX07059
OG0007059	LYTVA_29456	ASTMX01512
OG0007060	LYTVA_21121, LYTVA_00825, LYTVA_25826, LYTVA_08605	ASTMX01836
OG0007061	LYTVA_00448	ASTMX10503
OG0007063	LYTVA_03435, LYTVA_04569	ASTMX10117
OG0007064	LYTVA_06177	ASTMX19560
OG0007066	LYTVA_04446	ASTMX22476
OG0007067	LYTVA_01305, LYTVA_22899, LYTVA_20928	ASTMX08892
OG0007068	LYTVA_09404	ASTMX10090
OG0007070	LYTVA_00406, LYTVA_00407	ASTMX03138
OG0007071	LYTVA_30209	ASTMX08483
OG0007072	LYTVA_13910, LYTVA_22708	ASTMX07084
OG0007073	LYTVA_27421	ASTMX19088
OG0007076	LYTVA_03998	ASTMX16160
OG0007077	LYTVA_15284	ASTMX11100
OG0007078	LYTVA_12361	ASTMX15143
OG0007079	LYTVA_29297	ASTMX04560
OG0007080	LYTVA_18452, LYTVA_00714	ASTMX08945
OG0007082	LYTVA_19995	ASTMX10303
OG0007083	LYTVA_26952	ASTMX00902
OG0007085	LYTVA_28266	ASTMX02625
OG0007086	LYTVA_03344	ASTMX07211
OG0007087	LYTVA_10958	ASTMX08152
OG0007090	LYTVA_07259	ASTMX06534, ASTMX02841
OG0007091	LYTVA_15856, LYTVA_00688	ASTMX11325
OG0007092	LYTVA_30009	ASTMX01277
OG0007093	LYTVA_02317	ASTMX22411, ASTMX21833
OG0007094	LYTVA_10484	ASTMX08477
OG0007095	LYTVA_26694	ASTMX09063
OG0007096	LYTVA_21852	ASTMX11766, ASTMX03776
OG0007097	LYTVA_18947	ASTMX19019
OG0007099	LYTVA_06429	ASTMX18632
OG0007099	LYTVA_18939	ASTMX18631
OG0007102	LYTVA_08090	ASTMX09794
OG0007104	LYTVA_30224, LYTVA_04647	ASTMX02246, ASTMX12173
OG0007106	LYTVA_18310	ASTMX00806
OG0007107	LYTVA_20795	ASTMX19243
OG0007108	LYTVA_09162	ASTMX12153
OG0007112	LYTVA_21113, LYTVA_17175	ASTMX05122
OG0007113	LYTVA_10291, LYTVA_23019	ASTMX02092, ASTMX16843
OG0007114	LYTVA_10798	ASTMX13798
OG0007115	LYTVA_03773	ASTMX16286
OG0007116	LYTVA_00813	ASTMX19526
OG0007117	LYTVA_13331	ASTMX15880
OG0007118	LYTVA_06751	ASTMX14472
OG0007120	LYTVA_01280	ASTMX06093
OG0007121	LYTVA_23219	ASTMX18720
OG0007122	LYTVA_11786	ASTMX04799
OG0007123	LYTVA_14860	ASTMX16148
OG0007125	LYTVA_15618	ASTMX16475
OG0007126	LYTVA_08493	ASTMX14075
OG0007128	LYTVA_25613	ASTMX15167
OG0007129	LYTVA_17050	ASTMX09310, ASTMX13495
OG0007131	LYTVA_16333	ASTMX13441
OG0007132	LYTVA_07096, LYTVA_10959	ASTMX04322
OG0007133	LYTVA_06766	ASTMX21250
OG0007134	LYTVA_20762, LYTVA_28832	ASTMX16982
OG0007135	LYTVA_14457	ASTMX00245
OG0007136	LYTVA_16524, LYTVA_20525	ASTMX05160
OG0007137	LYTVA_09390	ASTMX18044
OG0007138	LYTVA_03653	ASTMX13115
OG0007139	LYTVA_25562	ASTMX04012
OG0007140	LYTVA_23363	ASTMX06549, ASTMX15484
OG0007141	LYTVA_16084	ASTMX17349
OG0007143	LYTVA_15805	ASTMX01334
OG0007144	LYTVA_10155	ASTMX14074
OG0007145	LYTVA_15266, LYTVA_19982	ASTMX08637
OG0007147	LYTVA_11114	ASTMX13962
OG0007150	LYTVA_25594, LYTVA_18677	ASTMX03541
OG0007152	LYTVA_22748	ASTMX14227, ASTMX14226
OG0007153	LYTVA_30218, LYTVA_10839	ASTMX01581
OG0007154	LYTVA_07855, LYTVA_07854	ASTMX04579
OG0007158	LYTVA_24864	ASTMX13778, ASTMX13779
OG0007160	LYTVA_21774	ASTMX19280
OG0007161	LYTVA_25409, LYTVA_03328	ASTMX12648, ASTMX10902
OG0007163	LYTVA_07875	ASTMX14930
OG0007164	LYTVA_21647	ASTMX04180
OG0007165	LYTVA_27280	ASTMX02974
OG0007166	LYTVA_08751, LYTVA_25662	ASTMX12427
OG0007168	LYTVA_13106	ASTMX12719
OG0007169	LYTVA_05891	ASTMX15144, ASTMX00082
OG0007171	LYTVA_13400	ASTMX19376
OG0007173	LYTVA_15493	ASTMX08040
OG0007177	LYTVA_10874	ASTMX13669
OG0007178	LYTVA_18565, LYTVA_28282	ASTMX03848
OG0007179	LYTVA_03339	ASTMX11963
OG0007181	LYTVA_11702	ASTMX06406, ASTMX09641
OG0007182	LYTVA_13310	ASTMX03504
OG0007183	LYTVA_17814, LYTVA_04494	ASTMX05746
OG0007186	LYTVA_19820	ASTMX01462
OG0007187	LYTVA_07722, LYTVA_23165	ASTMX05320
OG0007188	LYTVA_19548	ASTMX06664
OG0007189	LYTVA_08827	ASTMX20543
OG0007192	LYTVA_12538	ASTMX07871
OG0007198	LYTVA_26853, LYTVA_26234, LYTVA_07966	ASTMX09261
OG0007199	LYTVA_00515	ASTMX12249, ASTMX15392
OG0007200	LYTVA_09502	ASTMX15610
OG0007201	LYTVA_25108	ASTMX04910
OG0007209	LYTVA_12343	ASTMX11363, ASTMX15404
OG0007248	LYTVA_01206, LYTVA_22776	ASTMX11925
OG0007250	LYTVA_12323	ASTMX04160
OG0007251	LYTVA_10607	ASTMX21422
OG0007253	LYTVA_07358	ASTMX10666, ASTMX22135
OG0007254	LYTVA_17075	ASTMX14077
OG0007256	LYTVA_16363	ASTMX11396
OG0007258	LYTVA_04807	ASTMX15166
OG0007260	LYTVA_08717	ASTMX05630
OG0007261	LYTVA_16329	ASTMX18822, ASTMX21778
OG0007264	LYTVA_15357	ASTMX01064
OG0007266	LYTVA_03338	ASTMX02148
OG0007267	LYTVA_02310	ASTMX06471
OG0007270	LYTVA_28460	ASTMX04175, ASTMX22945
OG0007271	LYTVA_24259	ASTMX06578
OG0007272	LYTVA_23152	ASTMX05229
OG0007273	LYTVA_24239, LYTVA_02079	ASTMX07371
OG0007274	LYTVA_00331	ASTMX02966
OG0007275	LYTVA_19066	ASTMX12595
OG0007280	LYTVA_21703	ASTMX21182
OG0007281	LYTVA_00393	ASTMX19835
OG0007282	LYTVA_20254	ASTMX13185
OG0007283	LYTVA_06398, LYTVA_22306	ASTMX04985, ASTMX12322
OG0007284	LYTVA_17810	ASTMX20942, ASTMX08706, ASTMX11857
OG0007285	LYTVA_06497	ASTMX14462
OG0007291	LYTVA_21801	ASTMX18522
OG0007293	LYTVA_07215	ASTMX00876
OG0007294	LYTVA_23269	ASTMX12341
OG0007295	LYTVA_06189	ASTMX04656
OG0007296	LYTVA_20748, LYTVA_17621	ASTMX12421
OG0007298	LYTVA_07185	ASTMX13876
OG0007300	LYTVA_18529	ASTMX11999
OG0007301	LYTVA_05959	ASTMX00922
OG0007303	LYTVA_10989	ASTMX10541
OG0007304	LYTVA_09281	ASTMX20413
OG0007305	LYTVA_16586, LYTVA_20937	ASTMX03479
OG0007306	LYTVA_16572	ASTMX03689
OG0007307	LYTVA_18744	ASTMX04207
OG0007308	LYTVA_15824, LYTVA_10193	ASTMX01916
OG0007310	LYTVA_04236	ASTMX12704
OG0007312	LYTVA_25929	ASTMX04996
OG0007314	LYTVA_10156	ASTMX10223
OG0007316	LYTVA_17190	ASTMX02720
OG0007317	LYTVA_22574	ASTMX22022
OG0007318	LYTVA_12895	ASTMX00787
OG0007319	LYTVA_01930	ASTMX07462
OG0007320	LYTVA_07334	ASTMX12409
OG0007321	LYTVA_14764	ASTMX11807
OG0007322	LYTVA_23565	ASTMX11199
OG0007323	LYTVA_28988	ASTMX17924
OG0007325	LYTVA_13185, LYTVA_25303	ASTMX02559
OG0007327	LYTVA_13869, LYTVA_23810	ASTMX16928
OG0007328	LYTVA_28320, LYTVA_17079	ASTMX18500, ASTMX09690
OG0007329	LYTVA_09881, LYTVA_17097	ASTMX09140
OG0007330	LYTVA_26367	ASTMX02261
OG0007331	LYTVA_05890	ASTMX20704
OG0007334	LYTVA_06945	ASTMX00823
OG0007336	LYTVA_26129	ASTMX07496
OG0007337	LYTVA_20082, LYTVA_05737	ASTMX12916
OG0007338	LYTVA_02353	ASTMX02618
OG0007339	LYTVA_07201	ASTMX02641
OG0007340	LYTVA_14005	ASTMX08732
OG0007341	LYTVA_06630	ASTMX04204
OG0007342	LYTVA_13753	ASTMX19872
OG0007343	LYTVA_03841	ASTMX18185
OG0007345	LYTVA_09108	ASTMX21131, ASTMX06635, ASTMX21132
OG0007347	LYTVA_01386	ASTMX19348
OG0007348	LYTVA_09877	ASTMX04174
OG0007349	LYTVA_12788	ASTMX13465
OG0007351	LYTVA_29566	ASTMX16249
OG0007352	LYTVA_11993, LYTVA_09786	ASTMX15445
OG0007353	LYTVA_17240	ASTMX00421
OG0007354	LYTVA_23171	ASTMX09586
OG0007355	LYTVA_09986	ASTMX20506
OG0007356	LYTVA_06628	ASTMX09436
OG0007357	LYTVA_04535	ASTMX00212
OG0007358	LYTVA_02726	ASTMX13640, ASTMX13639
OG0007359	LYTVA_10799	ASTMX02654, ASTMX18346
OG0007360	LYTVA_01643	ASTMX13128
OG0007361	LYTVA_06556	ASTMX04257
OG0007363	LYTVA_06669	ASTMX09519
OG0007364	LYTVA_15849	ASTMX19884
OG0007365	LYTVA_02308, LYTVA_06457	ASTMX11544
OG0007366	LYTVA_11005	ASTMX07911
OG0007367	LYTVA_04852	ASTMX16066
OG0007368	LYTVA_17542, LYTVA_00624	ASTMX21920, ASTMX21921
OG0007369	LYTVA_19408, LYTVA_18884	ASTMX07879
OG0007370	LYTVA_06055	ASTMX04423
OG0007371	LYTVA_08968	ASTMX13154
OG0007372	LYTVA_18746	ASTMX12516
OG0007373	LYTVA_15629	ASTMX14113
OG0007374	LYTVA_08561	ASTMX12837
OG0007375	LYTVA_29369	ASTMX15235
OG0007376	LYTVA_19972	ASTMX15253
OG0007377	LYTVA_26494	ASTMX03790
OG0007378	LYTVA_05887	ASTMX18122
OG0007379	LYTVA_05996, LYTVA_05995	ASTMX14785
OG0007380	LYTVA_29427	ASTMX04916
OG0007382	LYTVA_04728	ASTMX17402
OG0007385	LYTVA_19121	ASTMX09213
OG0007386	LYTVA_07566	ASTMX20935
OG0007387	LYTVA_11399	ASTMX15746
OG0007388	LYTVA_28469	ASTMX22670
OG0007389	LYTVA_27684	ASTMX10391
OG0007390	LYTVA_17759	ASTMX04953
OG0007391	LYTVA_27612	ASTMX13069
OG0007392	LYTVA_00208	ASTMX19324
OG0007393	LYTVA_16834	ASTMX01350
OG0007394	LYTVA_29547	ASTMX16185
OG0007395	LYTVA_10851	ASTMX01531
OG0007396	LYTVA_21805	ASTMX12830, ASTMX12829
OG0007397	LYTVA_06439	ASTMX14034
OG0007399	LYTVA_24113	ASTMX13453
OG0007400	LYTVA_13880	ASTMX09121
OG0007401	LYTVA_25998	ASTMX12789
OG0007402	LYTVA_04009	ASTMX15982
OG0007403	LYTVA_10578	ASTMX16612
OG0007405	LYTVA_23328	ASTMX02602
OG0007406	LYTVA_23327	ASTMX09996
OG0007407	LYTVA_24874	ASTMX12099
OG0007408	LYTVA_17573	ASTMX09058
OG0007409	LYTVA_06962	ASTMX07509
OG0007410	LYTVA_19785	ASTMX19533, ASTMX13216, ASTMX11670
OG0007412	LYTVA_13953	ASTMX13610
OG0007414	LYTVA_02207	ASTMX05497
OG0007415	LYTVA_24128, LYTVA_22964	ASTMX16034, ASTMX16033
OG0007416	LYTVA_05946	ASTMX17243
OG0007417	LYTVA_01637	ASTMX20315
OG0007418	LYTVA_20251	ASTMX04419
OG0007420	LYTVA_03332	ASTMX20030
OG0007421	LYTVA_21519	ASTMX05344
OG0007423	LYTVA_22179	ASTMX12312, ASTMX03626
OG0007424	LYTVA_28915	ASTMX15981
OG0007425	LYTVA_25706	ASTMX02596
OG0007428	LYTVA_18257	ASTMX08697
OG0007429	LYTVA_16880, LYTVA_16876	ASTMX03059
OG0007430	LYTVA_01743	ASTMX03740
OG0007432	LYTVA_30029	ASTMX14921
OG0007433	LYTVA_26445	ASTMX17755
OG0007436	LYTVA_21950	ASTMX15686, ASTMX15687
OG0007437	LYTVA_12547	ASTMX18512, ASTMX04683
OG0007438	LYTVA_08752	ASTMX09594
OG0007439	LYTVA_15776	ASTMX19373
OG0007440	LYTVA_03341	ASTMX05556
OG0007441	LYTVA_02745	ASTMX09117
OG0007443	LYTVA_22108	ASTMX12858
OG0007445	LYTVA_25194	ASTMX06203
OG0007446	LYTVA_20327	ASTMX05100
OG0007449	LYTVA_05951	ASTMX17730
OG0007450	LYTVA_00850	ASTMX04602
OG0007451	LYTVA_21924, LYTVA_18802	ASTMX12754
OG0007452	LYTVA_06058	ASTMX07761
OG0007454	LYTVA_28426	ASTMX12724
OG0007455	LYTVA_13341	ASTMX07952
OG0007456	LYTVA_23476	ASTMX09758
OG0007457	LYTVA_13606	ASTMX13240
OG0007458	LYTVA_22841	ASTMX22316
OG0007459	LYTVA_09289	ASTMX04370
OG0007460	LYTVA_08625	ASTMX03203
OG0007461	LYTVA_18774	ASTMX10994, ASTMX10995
OG0007462	LYTVA_09490, LYTVA_13057	ASTMX13256
OG0007464	LYTVA_10781	ASTMX01898
