Orthogroup	LYTVA_ok	HELIO_ok
OG0009383	LYTVA_01599	HELIO_07586
OG0009387	LYTVA_25897	HELIO_01031
OG0009388	LYTVA_07264	HELIO_12276
OG0009389	LYTVA_07263, LYTVA_23823	HELIO_07699
OG0009390	LYTVA_14220	HELIO_01931
OG0009391	LYTVA_19913	HELIO_10384
OG0009393	LYTVA_25116	HELIO_04855
OG0009394	LYTVA_00425	HELIO_05975
OG0009395	LYTVA_02439, LYTVA_22438	HELIO_06772
OG0009397	LYTVA_22360	HELIO_12603
OG0009399	LYTVA_16860	HELIO_05225
OG0009400	LYTVA_02103	HELIO_00648
OG0009402	LYTVA_17721	HELIO_06909
OG0009404	LYTVA_02202	HELIO_03194
OG0009405	LYTVA_08004	HELIO_01079
OG0009406	LYTVA_29114	HELIO_07582
OG0009407	LYTVA_00556	HELIO_11726
OG0009408	LYTVA_01146	HELIO_01581, HELIO_01582
OG0009412	LYTVA_18946, LYTVA_11934	HELIO_10229
OG0009413	LYTVA_29560	HELIO_07724
OG0009417	LYTVA_17388, LYTVA_04286	HELIO_04757
OG0009423	LYTVA_25732	HELIO_05261
OG0009424	LYTVA_14937	HELIO_02278
OG0009425	LYTVA_10443	HELIO_11098
OG0009429	LYTVA_21071	HELIO_12561
OG0009431	LYTVA_06663	HELIO_03234
OG0009446	LYTVA_26347	HELIO_01204
OG0009451	LYTVA_12555	HELIO_12517
OG0009472	LYTVA_18782, LYTVA_06110	HELIO_01253
OG0009497	LYTVA_17785	HELIO_02474
OG0009513	LYTVA_16299, LYTVA_13795	HELIO_04284
OG0009514	LYTVA_18137, LYTVA_12889, LYTVA_07000, LYTVA_06995, LYTVA_07003, LYTVA_07001, LYTVA_07002, LYTVA_11699	HELIO_05080
OG0009544	LYTVA_14648	HELIO_07031
OG0009552	LYTVA_29917	HELIO_09812, HELIO_09813
OG0009555	LYTVA_28453	HELIO_09214
OG0009556	LYTVA_13969	HELIO_04277
OG0009557	LYTVA_00025	HELIO_06020
OG0009560	LYTVA_08986	HELIO_11597
OG0009562	LYTVA_20452	HELIO_08419
OG0009565	LYTVA_24235	HELIO_10533, HELIO_10534
OG0009567	LYTVA_28619, LYTVA_22844	HELIO_02063
OG0009568	LYTVA_13979, LYTVA_13982	HELIO_05024
OG0009570	LYTVA_15645	HELIO_11359
OG0009578	LYTVA_03556	HELIO_03514
OG0009580	LYTVA_13894, LYTVA_13893	HELIO_10459
OG0009581	LYTVA_20343	HELIO_05093
OG0009582	LYTVA_17187	HELIO_12074
OG0009583	LYTVA_08241	HELIO_10677
OG0009586	LYTVA_23670	HELIO_02699
OG0009589	LYTVA_19327	HELIO_03280
OG0009592	LYTVA_26301	HELIO_06311
OG0009594	LYTVA_18890	HELIO_10573
OG0009596	LYTVA_10272, LYTVA_29567	HELIO_10973
OG0009597	LYTVA_28586	HELIO_02128
OG0009599	LYTVA_06505, LYTVA_13342	HELIO_08299
OG0009603	LYTVA_08496	HELIO_02416
OG0009607	LYTVA_21349	HELIO_01754
OG0009609	LYTVA_14831	HELIO_01664
OG0009610	LYTVA_22746	HELIO_08228
OG0009615	LYTVA_18453	HELIO_02618
OG0009618	LYTVA_27079	HELIO_06370
OG0009619	LYTVA_24188	HELIO_10577
OG0009621	LYTVA_05892	HELIO_07149
OG0009625	LYTVA_06722	HELIO_07457, HELIO_05707
OG0009627	LYTVA_15211	HELIO_12056
OG0009631	LYTVA_03783	HELIO_10594
OG0009633	LYTVA_26019	HELIO_11561
OG0009635	LYTVA_08536	HELIO_01109
OG0009636	LYTVA_21843	HELIO_02711, HELIO_11971
OG0009638	LYTVA_07074	HELIO_09550
OG0009639	LYTVA_04756	HELIO_08310
OG0009640	LYTVA_12497	HELIO_09706
OG0009641	LYTVA_09060	HELIO_09394
OG0009642	LYTVA_07870	HELIO_12647
OG0009643	LYTVA_02399	HELIO_07999
OG0009645	LYTVA_27026	HELIO_09717
OG0009647	LYTVA_08694	HELIO_08625
OG0009648	LYTVA_13650, LYTVA_29045	HELIO_10015
OG0009650	LYTVA_09238	HELIO_04844
OG0009653	LYTVA_13923, LYTVA_04572	HELIO_00825
OG0009655	LYTVA_25398	HELIO_03285
OG0009656	LYTVA_19923	HELIO_02005
OG0009660	LYTVA_17734	HELIO_03276
OG0009663	LYTVA_28263	HELIO_09506
OG0009665	LYTVA_16182	HELIO_05942
OG0009669	LYTVA_02428	HELIO_06078
OG0009670	LYTVA_06173	HELIO_11067
OG0009671	LYTVA_16460	HELIO_02355
OG0009671	LYTVA_16456	HELIO_00406
OG0009674	LYTVA_27601	HELIO_07884
OG0009677	LYTVA_02491	HELIO_04849
OG0009678	LYTVA_02765, LYTVA_16336	HELIO_04013
OG0009679	LYTVA_03146	HELIO_00964
OG0009681	LYTVA_25833, LYTVA_28250	HELIO_04934
OG0009682	LYTVA_16479	HELIO_05521
OG0009739	LYTVA_16116	HELIO_12681
OG0009739	LYTVA_19027	HELIO_08190
OG0009767	LYTVA_22969, LYTVA_02681, LYTVA_21009, LYTVA_19751, LYTVA_11181, LYTVA_22928, LYTVA_29182, LYTVA_03679, LYTVA_06318, LYTVA_13063, LYTVA_20478, LYTVA_08267, LYTVA_10452, LYTVA_01064, LYTVA_14774	HELIO_01502
OG0009783	LYTVA_00320	HELIO_05690
OG0009784	LYTVA_05401	HELIO_09339
OG0009841	LYTVA_27908	HELIO_11882
OG0009848	LYTVA_28386	HELIO_03974
OG0009854	LYTVA_26311, LYTVA_28383	HELIO_03937
OG0009855	LYTVA_26871	HELIO_01603
OG0009855	LYTVA_06640	HELIO_01939
OG0009856	LYTVA_05373	HELIO_03560
OG0009858	LYTVA_07380	HELIO_07516, HELIO_10463
OG0009859	LYTVA_02951, LYTVA_19842	HELIO_08179
OG0009862	LYTVA_12785	HELIO_10940
OG0009864	LYTVA_09053	HELIO_01709
OG0009865	LYTVA_01812	HELIO_09613
OG0009867	LYTVA_17943	HELIO_10419
OG0009868	LYTVA_16162	HELIO_09732
OG0009870	LYTVA_12552, LYTVA_12557	HELIO_07350
OG0009872	LYTVA_07416	HELIO_05472
OG0009875	LYTVA_18046	HELIO_09349
OG0009877	LYTVA_10411	HELIO_08559
OG0009878	LYTVA_09969	HELIO_06782
OG0009879	LYTVA_10988	HELIO_06249
OG0009880	LYTVA_17149	HELIO_10454
OG0009881	LYTVA_18752	HELIO_07274
OG0009882	LYTVA_30186	HELIO_06280
OG0009883	LYTVA_19702	HELIO_07043
OG0009884	LYTVA_28905	HELIO_05652
OG0009885	LYTVA_25345	HELIO_02991
OG0009886	LYTVA_10982	HELIO_10524
OG0009887	LYTVA_04691	HELIO_01567, HELIO_06150
OG0009889	LYTVA_24390	HELIO_10747
OG0009891	LYTVA_06281	HELIO_03501
OG0009894	LYTVA_04254	HELIO_11446
OG0009895	LYTVA_01474	HELIO_03020
OG0009897	LYTVA_26190	HELIO_03841
OG0009898	LYTVA_28410	HELIO_02175, HELIO_02176
OG0009900	LYTVA_18443	HELIO_00335
OG0009901	LYTVA_24679	HELIO_07374
OG0009904	LYTVA_22610, LYTVA_03402	HELIO_04508
OG0009907	LYTVA_03320	HELIO_08450
OG0009909	LYTVA_22583	HELIO_06698
OG0009913	LYTVA_24652	HELIO_11030
OG0009915	LYTVA_15938	HELIO_06842
OG0009916	LYTVA_20491	HELIO_07685
OG0009917	LYTVA_18305	HELIO_09498
OG0009919	LYTVA_01881	HELIO_10011
OG0009920	LYTVA_25357	HELIO_01466
OG0009921	LYTVA_24683	HELIO_06089
OG0009922	LYTVA_02085	HELIO_04416
OG0009924	LYTVA_06885	HELIO_11566
OG0009927	LYTVA_00408	HELIO_01275
OG0009928	LYTVA_06312	HELIO_09384
OG0009929	LYTVA_09351	HELIO_04835
OG0009934	LYTVA_08212	HELIO_01339
OG0009937	LYTVA_24555	HELIO_09175
OG0009941	LYTVA_07885	HELIO_02480
OG0009949	LYTVA_08710	HELIO_09520
OG0009951	LYTVA_08108, LYTVA_25831	HELIO_05923
OG0009954	LYTVA_15649	HELIO_00785
OG0009957	LYTVA_25221	HELIO_00341
OG0009958	LYTVA_19993	HELIO_03455
OG0009959	LYTVA_26059	HELIO_01055
OG0009963	LYTVA_22766	HELIO_03515
OG0009965	LYTVA_22180	HELIO_04787
OG0009968	LYTVA_02694	HELIO_01550
OG0009974	LYTVA_17082	HELIO_09718
OG0009978	LYTVA_08183, LYTVA_08184	HELIO_05883
OG0009986	LYTVA_02112	HELIO_02499
OG0009987	LYTVA_11918	HELIO_12331
OG0009990	LYTVA_06331	HELIO_00175
OG0009996	LYTVA_18243	HELIO_12466
OG0010022	LYTVA_11081	HELIO_04204
OG0010046	LYTVA_17170	HELIO_06253
OG0010072	LYTVA_07210	HELIO_03932
OG0010072	LYTVA_15058	HELIO_04165
OG0010072	LYTVA_05058	HELIO_05457
OG0010121	LYTVA_28893	HELIO_02906
OG0010126	LYTVA_26205	HELIO_06916
OG0010127	LYTVA_07435	HELIO_12423
OG0010133	LYTVA_15480	HELIO_03373
OG0010135	LYTVA_06994	HELIO_01277
OG0010137	LYTVA_21829	HELIO_03834
OG0010138	LYTVA_15325	HELIO_03077
OG0010142	LYTVA_20146	HELIO_07894
OG0010147	LYTVA_10830	HELIO_04651, HELIO_08907
OG0010148	LYTVA_27949	HELIO_09654
OG0010150	LYTVA_24780	HELIO_10083
OG0010151	LYTVA_01005	HELIO_05164
OG0010153	LYTVA_17880, LYTVA_30022, LYTVA_16758, LYTVA_12333	HELIO_10014
OG0010155	LYTVA_02230	HELIO_03891
OG0010156	LYTVA_11120	HELIO_01834
OG0010162	LYTVA_08320	HELIO_06028
OG0010164	LYTVA_21534	HELIO_06597
OG0010169	LYTVA_18308	HELIO_11301
OG0010173	LYTVA_19691	HELIO_09563
OG0010175	LYTVA_00068	HELIO_08115
OG0010176	LYTVA_27804	HELIO_11235
OG0010178	LYTVA_20683	HELIO_09934
OG0010179	LYTVA_14701	HELIO_01797
OG0010183	LYTVA_07515	HELIO_04202
OG0010184	LYTVA_09268	HELIO_04094
OG0010186	LYTVA_03020	HELIO_01857
OG0010188	LYTVA_19083	HELIO_11297
OG0010191	LYTVA_16550, LYTVA_15457, LYTVA_26680	HELIO_07635
OG0010197	LYTVA_27188	HELIO_12378
OG0010200	LYTVA_16591	HELIO_07372
OG0010201	LYTVA_14406, LYTVA_11364	HELIO_11419
OG0010202	LYTVA_22518	HELIO_10473
OG0010203	LYTVA_16727	HELIO_11782
OG0010204	LYTVA_06981	HELIO_04644
OG0010206	LYTVA_01039	HELIO_02427
OG0010207	LYTVA_18536	HELIO_00737
OG0010208	LYTVA_23012, LYTVA_22599	HELIO_12095
OG0010209	LYTVA_29437	HELIO_09165
OG0010210	LYTVA_28514	HELIO_10974
OG0010212	LYTVA_28970	HELIO_09316
OG0010214	LYTVA_05054	HELIO_00666
OG0010215	LYTVA_08585	HELIO_06745
OG0010217	LYTVA_27465, LYTVA_19806	HELIO_10675
OG0010220	LYTVA_08069	HELIO_07949
OG0010223	LYTVA_01432	HELIO_12065
OG0010225	LYTVA_13488, LYTVA_13916	HELIO_11856
OG0010226	LYTVA_29561	HELIO_09485
OG0010227	LYTVA_07038, LYTVA_09625, LYTVA_11020	HELIO_08920
OG0010228	LYTVA_13911	HELIO_07938
OG0010229	LYTVA_11169	HELIO_10010
OG0010230	LYTVA_14922, LYTVA_07826	HELIO_11117
OG0010236	LYTVA_05335	HELIO_08268
OG0010238	LYTVA_07706, LYTVA_02965	HELIO_03860
OG0010242	LYTVA_17405, LYTVA_00581	HELIO_08469
OG0010243	LYTVA_11031	HELIO_07479, HELIO_07769
OG0010245	LYTVA_20568	HELIO_01362
OG0010247	LYTVA_29260	HELIO_11123
OG0010249	LYTVA_29773	HELIO_09656
OG0010251	LYTVA_24488	HELIO_01537
OG0010252	LYTVA_15076	HELIO_06968
OG0010255	LYTVA_15055	HELIO_06405
OG0010285	LYTVA_23551, LYTVA_05911	HELIO_07141
OG0010287	LYTVA_14049	HELIO_11465
OG0010404	LYTVA_20518	HELIO_00203
OG0010405	LYTVA_20747	HELIO_04352
OG0010406	LYTVA_27889, LYTVA_02976	HELIO_04801
OG0010407	LYTVA_06249	HELIO_10418
OG0010468	LYTVA_01221	HELIO_07249
OG0010469	LYTVA_02451	HELIO_02367, HELIO_11327
OG0010473	LYTVA_12977	HELIO_02808
OG0010476	LYTVA_26172, LYTVA_11015	HELIO_03969
OG0010479	LYTVA_25199, LYTVA_27199, LYTVA_10664	HELIO_04522
OG0010480	LYTVA_15979	HELIO_03066
OG0010481	LYTVA_26433	HELIO_07807
OG0010485	LYTVA_09720	HELIO_12374, HELIO_12375
OG0010487	LYTVA_04580	HELIO_01020
OG0010488	LYTVA_13461	HELIO_12131
OG0010491	LYTVA_22827, LYTVA_18824	HELIO_12675
OG0010492	LYTVA_18949	HELIO_05082
OG0010495	LYTVA_09609	HELIO_11943
OG0010496	LYTVA_13548, LYTVA_25248	HELIO_02111
OG0010497	LYTVA_01704	HELIO_12605
OG0010498	LYTVA_04043, LYTVA_04044	HELIO_09073
OG0010499	LYTVA_30174, LYTVA_05878	HELIO_00001
OG0010500	LYTVA_27095	HELIO_00950
OG0010502	LYTVA_17186	HELIO_09961
OG0010503	LYTVA_01902	HELIO_08440
OG0010504	LYTVA_06593	HELIO_06796
OG0010505	LYTVA_00451	HELIO_02798
OG0010506	LYTVA_11703	HELIO_08144
OG0010507	LYTVA_00848, LYTVA_16732, LYTVA_29488	HELIO_07371
OG0010508	LYTVA_27752	HELIO_06420
OG0010509	LYTVA_03417	HELIO_10396
OG0010511	LYTVA_17683	HELIO_04360
OG0010512	LYTVA_06197, LYTVA_26467	HELIO_01168
OG0010513	LYTVA_21447	HELIO_11569
OG0010515	LYTVA_09697, LYTVA_19677	HELIO_01809
OG0010516	LYTVA_28534	HELIO_09628, HELIO_09629
OG0010517	LYTVA_24091, LYTVA_29092	HELIO_04893
OG0010518	LYTVA_24143	HELIO_01125
OG0010519	LYTVA_15248	HELIO_10596
OG0010521	LYTVA_26556, LYTVA_03717	HELIO_10308
OG0010522	LYTVA_04954	HELIO_12244
OG0010524	LYTVA_18690	HELIO_00956
OG0010526	LYTVA_05652	HELIO_08161, HELIO_07613
OG0010529	LYTVA_23605	HELIO_12100
OG0010530	LYTVA_04245	HELIO_11480
OG0010531	LYTVA_21548	HELIO_03561
OG0010534	LYTVA_22889	HELIO_01512
OG0010536	LYTVA_24372	HELIO_08569
OG0010538	LYTVA_12185	HELIO_08394
OG0010539	LYTVA_12254, LYTVA_22543, LYTVA_06561, LYTVA_29771, LYTVA_20997, LYTVA_00456	HELIO_00096
OG0010541	LYTVA_11728, LYTVA_28723	HELIO_08861
OG0010544	LYTVA_12803, LYTVA_24811	HELIO_08841
OG0010546	LYTVA_06043	HELIO_04049
OG0010547	LYTVA_18381, LYTVA_22790	HELIO_09684
OG0010548	LYTVA_18877, LYTVA_01558	HELIO_03327
OG0010549	LYTVA_00894	HELIO_08183
OG0010550	LYTVA_08215	HELIO_03572
OG0010551	LYTVA_22322	HELIO_10602
OG0010552	LYTVA_15500	HELIO_11932
OG0010555	LYTVA_28860	HELIO_11760, HELIO_06873
OG0010556	LYTVA_19285	HELIO_02154
OG0010558	LYTVA_16176	HELIO_08592
OG0010560	LYTVA_03650	HELIO_09030
OG0010561	LYTVA_05112	HELIO_11598
OG0010563	LYTVA_08307	HELIO_02950
OG0010564	LYTVA_22378	HELIO_08351
OG0010565	LYTVA_08869	HELIO_10935
OG0010568	LYTVA_21520	HELIO_09670
OG0010569	LYTVA_09603	HELIO_06025
OG0010572	LYTVA_12365	HELIO_02874
OG0010576	LYTVA_11392, LYTVA_30211, LYTVA_17946, LYTVA_19809, LYTVA_12655, LYTVA_28430, LYTVA_09599, LYTVA_27630, LYTVA_25595, LYTVA_18616, LYTVA_20620, LYTVA_17640, LYTVA_19404	HELIO_10792
OG0010577	LYTVA_07443, LYTVA_25166	HELIO_10942
OG0010577	LYTVA_21463	HELIO_10941
OG0010578	LYTVA_25750	HELIO_11872
OG0010581	LYTVA_04518	HELIO_09209
OG0010582	LYTVA_11737	HELIO_04132
OG0010584	LYTVA_26155, LYTVA_17197	HELIO_08013
OG0010585	LYTVA_06527, LYTVA_17205	HELIO_03577
OG0010596	LYTVA_27672	HELIO_12422
OG0010601	LYTVA_05632	HELIO_01938
OG0010605	LYTVA_13467	HELIO_05523
OG0010607	LYTVA_15475, LYTVA_04283, LYTVA_15476, LYTVA_15474, LYTVA_15473	HELIO_08562, HELIO_07382
OG0010608	LYTVA_00589, LYTVA_16383, LYTVA_00590	HELIO_06685
OG0010611	LYTVA_27760	HELIO_03922, HELIO_09896
OG0010612	LYTVA_24282, LYTVA_26634, LYTVA_24283	HELIO_11779
OG0010625	LYTVA_19712, LYTVA_05863, LYTVA_04139, LYTVA_17083, LYTVA_25476, LYTVA_10048	HELIO_04164
OG0010626	LYTVA_06322	HELIO_00433, HELIO_00435, HELIO_00434, HELIO_00124
OG0010627	LYTVA_25372	HELIO_05672
OG0010629	LYTVA_17248	HELIO_01662
OG0010695	LYTVA_24966	HELIO_01406
OG0010723	LYTVA_25676	HELIO_03840
OG0010747	LYTVA_24559	HELIO_01072
OG0010747	LYTVA_06153, LYTVA_25680, LYTVA_12974, LYTVA_16447, LYTVA_02146, LYTVA_08061, LYTVA_02147, LYTVA_25728, LYTVA_26159, LYTVA_02139	HELIO_01071
OG0010748	LYTVA_00467, LYTVA_21527, LYTVA_01807, LYTVA_10195, LYTVA_17799, LYTVA_17447, LYTVA_25395, LYTVA_29721, LYTVA_27875, LYTVA_21227, LYTVA_16168, LYTVA_16488, LYTVA_04655, LYTVA_09334	HELIO_03788
OG0010749	LYTVA_10058, LYTVA_20863	HELIO_04636
OG0010824	LYTVA_06965	HELIO_05057
OG0010827	LYTVA_26384	HELIO_10620
OG0010835	LYTVA_07764, LYTVA_07712	HELIO_11179
OG0010841	LYTVA_10221	HELIO_09720
OG0010842	LYTVA_12718, LYTVA_28072	HELIO_04623
OG0010844	LYTVA_00770	HELIO_07248
OG0010845	LYTVA_20236	HELIO_03961
OG0010847	LYTVA_24543	HELIO_04004
OG0010848	LYTVA_03458	HELIO_05339
OG0010850	LYTVA_14021, LYTVA_04894	HELIO_12754
OG0010851	LYTVA_15369	HELIO_00641
OG0010851	LYTVA_15372	HELIO_00712
OG0010853	LYTVA_23263	HELIO_10020
OG0010855	LYTVA_08179	HELIO_11818
OG0010856	LYTVA_10288	HELIO_09482
OG0010858	LYTVA_06270	HELIO_00513
OG0010861	LYTVA_03561	HELIO_02215
OG0010862	LYTVA_10128	HELIO_12272
OG0010865	LYTVA_26892	HELIO_01004
OG0010866	LYTVA_08629	HELIO_00873
OG0010867	LYTVA_08760	HELIO_08919
OG0010868	LYTVA_23021	HELIO_08153
OG0010870	LYTVA_12677, LYTVA_28498	HELIO_09516
OG0010872	LYTVA_12891	HELIO_04656
OG0010881	LYTVA_12328	HELIO_10936
OG0010883	LYTVA_26487	HELIO_10293, HELIO_10292
OG0010884	LYTVA_29294	HELIO_09525
OG0010885	LYTVA_15864	HELIO_03700
OG0010889	LYTVA_25210	HELIO_01005
OG0010890	LYTVA_09829	HELIO_09974
OG0010894	LYTVA_25751	HELIO_07782, HELIO_03408
OG0010896	LYTVA_08294	HELIO_02599
OG0010899	LYTVA_23221	HELIO_09661
OG0010901	LYTVA_23927	HELIO_05147
OG0010902	LYTVA_21481	HELIO_01017
OG0010905	LYTVA_15570, LYTVA_14512	HELIO_06805
OG0010907	LYTVA_28966	HELIO_05694
OG0010909	LYTVA_17359	HELIO_05255
OG0010910	LYTVA_09352	HELIO_09983
OG0010911	LYTVA_23972	HELIO_03113
OG0010912	LYTVA_20911	HELIO_04645, HELIO_12565, HELIO_00867
OG0010913	LYTVA_16232	HELIO_04379
OG0010914	LYTVA_27441	HELIO_08802
OG0010916	LYTVA_14852	HELIO_02518
OG0010918	LYTVA_12957	HELIO_09375
OG0010921	LYTVA_28368	HELIO_12358
OG0010922	LYTVA_03128, LYTVA_02064	HELIO_04885
OG0010924	LYTVA_22287	HELIO_11979
OG0010926	LYTVA_10950	HELIO_00045
OG0010929	LYTVA_21293	HELIO_10956
OG0010933	LYTVA_28990	HELIO_05503
OG0010935	LYTVA_28230, LYTVA_28231	HELIO_12306
OG0010938	LYTVA_26893	HELIO_05902
OG0010941	LYTVA_02270	HELIO_04809
OG0010943	LYTVA_16169	HELIO_02581
OG0010945	LYTVA_17603	HELIO_04638
OG0010951	LYTVA_29770	HELIO_04083
OG0010954	LYTVA_25513, LYTVA_14916	HELIO_11251
OG0010956	LYTVA_11173	HELIO_03217
OG0010958	LYTVA_23597, LYTVA_03296	HELIO_11099
OG0010968	LYTVA_15996	HELIO_05313
OG0010977	LYTVA_01659	HELIO_05718
OG0010980	LYTVA_19495	HELIO_04970
OG0010985	LYTVA_28134	HELIO_11020
OG0011039	LYTVA_19400, LYTVA_28487	HELIO_00214
OG0011052	LYTVA_15937	HELIO_01398
OG0011078	LYTVA_10943, LYTVA_20196, LYTVA_21880	HELIO_04070
OG0011096	LYTVA_11715	HELIO_04403
OG0011121	LYTVA_14925, LYTVA_19498, LYTVA_22564, LYTVA_11683, LYTVA_11684, LYTVA_11682	HELIO_07434
OG0011122	LYTVA_19893, LYTVA_23280, LYTVA_23278, LYTVA_26202, LYTVA_21168, LYTVA_26655, LYTVA_06236, LYTVA_10615, LYTVA_11801, LYTVA_20471, LYTVA_03532, LYTVA_06754, LYTVA_09331	HELIO_09635
OG0011194	LYTVA_24367	HELIO_00112
OG0011195	LYTVA_24046	HELIO_00623
OG0011196	LYTVA_09569	HELIO_12615
OG0011197	LYTVA_28679, LYTVA_03294	HELIO_08490
OG0011200	LYTVA_17044	HELIO_03173
OG0011202	LYTVA_26081	HELIO_09502
OG0011206	LYTVA_27657	HELIO_01867
OG0011207	LYTVA_11916	HELIO_12683
OG0011208	LYTVA_20228	HELIO_12112
OG0011212	LYTVA_25917	HELIO_01014
OG0011224	LYTVA_02077	HELIO_03489
OG0011225	LYTVA_11294	HELIO_00378
OG0011226	LYTVA_25922, LYTVA_10945	HELIO_02472
OG0011228	LYTVA_13889	HELIO_08072
OG0011231	LYTVA_02344	HELIO_12066
OG0011233	LYTVA_28325	HELIO_10478
OG0011235	LYTVA_09429, LYTVA_30223, LYTVA_17579, LYTVA_08849, LYTVA_19514, LYTVA_19513	HELIO_05859
OG0011239	LYTVA_01650	HELIO_04054
OG0011241	LYTVA_13111	HELIO_11575
OG0011243	LYTVA_03758	HELIO_05427
OG0011244	LYTVA_00895	HELIO_00567
OG0011245	LYTVA_17892	HELIO_07451
OG0011247	LYTVA_27414	HELIO_05978
OG0011249	LYTVA_03412	HELIO_12223
OG0011250	LYTVA_18755	HELIO_09399
OG0011251	LYTVA_24115	HELIO_05271
OG0011252	LYTVA_28475, LYTVA_28788	HELIO_07659, HELIO_07660
OG0011253	LYTVA_05326	HELIO_09623
OG0011255	LYTVA_21175	HELIO_07551
OG0011256	LYTVA_30011	HELIO_02106
OG0011261	LYTVA_09489	HELIO_11246
OG0011262	LYTVA_27400	HELIO_12109
OG0011266	LYTVA_23347, LYTVA_09239	HELIO_09962
OG0011269	LYTVA_10893	HELIO_10485
OG0011272	LYTVA_16651	HELIO_06780
OG0011286	LYTVA_02693	HELIO_01922
OG0011289	LYTVA_17773	HELIO_04871
OG0011294	LYTVA_23245	HELIO_01374
OG0011295	LYTVA_25077	HELIO_02119, HELIO_02118, HELIO_06320
OG0011295	LYTVA_03068	HELIO_02117
OG0011301	LYTVA_02540	HELIO_02622
OG0011304	LYTVA_18830, LYTVA_18103	HELIO_05546
OG0011311	LYTVA_04896	HELIO_01081
OG0011317	LYTVA_07930	HELIO_04776
OG0011319	LYTVA_28365	HELIO_08392
OG0011325	LYTVA_27532	HELIO_00848
OG0011329	LYTVA_10955, LYTVA_23178	HELIO_01617
OG0011343	LYTVA_26150, LYTVA_26228, LYTVA_28614, LYTVA_26259, LYTVA_07221, LYTVA_29644, LYTVA_02683, LYTVA_00543	HELIO_02864
OG0011365	LYTVA_14596	HELIO_08044
OG0011384	LYTVA_14553	HELIO_04499
OG0011391	LYTVA_25338, LYTVA_05529	HELIO_09624, HELIO_10633
OG0011496	LYTVA_00550, LYTVA_04622	HELIO_04617, HELIO_06054, HELIO_10266, HELIO_10264, HELIO_03844, HELIO_10265
OG0011526	LYTVA_20349, LYTVA_27913, LYTVA_27914, LYTVA_10358, LYTVA_10359, LYTVA_20350, LYTVA_20347, LYTVA_01613	HELIO_00282
OG0011527	LYTVA_30222, LYTVA_09427, LYTVA_23005, LYTVA_23003, LYTVA_21286, LYTVA_15809	HELIO_04880
OG0011527	LYTVA_11940, LYTVA_24020	HELIO_11066
OG0011529	LYTVA_23467	HELIO_05777
OG0011530	LYTVA_12125, LYTVA_21634	HELIO_08388, HELIO_11745
OG0011531	LYTVA_23004, LYTVA_23006, LYTVA_24653, LYTVA_04608	HELIO_11775
OG0011622	LYTVA_09510	HELIO_08538
OG0011630	LYTVA_20274	HELIO_11218
OG0011631	LYTVA_25612	HELIO_11424
OG0011634	LYTVA_18710	HELIO_01977
OG0011635	LYTVA_24417, LYTVA_10610	HELIO_04737
OG0011638	LYTVA_08770	HELIO_06309
OG0011640	LYTVA_14732	HELIO_02248
OG0011641	LYTVA_10905	HELIO_12639
OG0011643	LYTVA_16807	HELIO_00506
OG0011650	LYTVA_10410	HELIO_01848
OG0011654	LYTVA_04005	HELIO_08076
OG0011655	LYTVA_17392	HELIO_08062, HELIO_08061
OG0011661	LYTVA_28975	HELIO_12176
OG0011665	LYTVA_25279	HELIO_06999
OG0011666	LYTVA_26774	HELIO_09473
OG0011673	LYTVA_03410	HELIO_05743
OG0011674	LYTVA_28948	HELIO_05154
OG0011677	LYTVA_16721	HELIO_02497
OG0011679	LYTVA_05216	HELIO_05703
OG0011687	LYTVA_11535, LYTVA_16746	HELIO_11302
OG0011689	LYTVA_01140	HELIO_12714
OG0011692	LYTVA_00669	HELIO_12346
OG0011694	LYTVA_29759	HELIO_10592
OG0011696	LYTVA_04791	HELIO_09606
OG0011698	LYTVA_04177	HELIO_03151
OG0011699	LYTVA_22418	HELIO_06401
OG0011701	LYTVA_13479	HELIO_03427
OG0011702	LYTVA_14859	HELIO_01333
OG0011703	LYTVA_07390	HELIO_11787
OG0011706	LYTVA_15543, LYTVA_26923, LYTVA_11768	HELIO_02471
OG0011711	LYTVA_21298	HELIO_08182
OG0011716	LYTVA_01463	HELIO_08100
OG0011718	LYTVA_07446	HELIO_02353
OG0011719	LYTVA_14091	HELIO_11540
OG0011721	LYTVA_00389	HELIO_03308
OG0011722	LYTVA_08152	HELIO_11418
OG0011724	LYTVA_18062	HELIO_10986
OG0011725	LYTVA_18719	HELIO_00993
OG0011728	LYTVA_19413	HELIO_01899
OG0011729	LYTVA_15425	HELIO_00362
OG0011730	LYTVA_25978, LYTVA_06778	HELIO_07768
OG0011731	LYTVA_19040	HELIO_00724
OG0011735	LYTVA_22193	HELIO_00620
OG0011736	LYTVA_04528	HELIO_03212, HELIO_03213
OG0011737	LYTVA_20169	HELIO_12297
OG0011738	LYTVA_10672	HELIO_12646
OG0011746	LYTVA_23804	HELIO_00876
OG0011747	LYTVA_29310	HELIO_11138
OG0011748	LYTVA_03909	HELIO_11975
OG0011748	LYTVA_03911	HELIO_11620
OG0011757	LYTVA_23671, LYTVA_26247	HELIO_05504
OG0011764	LYTVA_17815	HELIO_07859
OG0011765	LYTVA_25002	HELIO_00581, HELIO_00582
OG0011767	LYTVA_23073	HELIO_06630
OG0011776	LYTVA_04081	HELIO_09691
OG0011799	LYTVA_07064	HELIO_09421
OG0011805	LYTVA_27564	HELIO_02133
