Orthogroup	LYTVA_ok	AENJA_ok
OG0008781	LYTVA_07417	AENJA_03283
OG0008782	LYTVA_04581	AENJA_03320
OG0008784	LYTVA_25942	AENJA_03639
OG0008785	LYTVA_14242	AENJA_04147
OG0008786	LYTVA_18231	AENJA_04275
OG0008789	LYTVA_14608	AENJA_09108
OG0008790	LYTVA_27047	AENJA_05031, AENJA_05032
OG0008791	LYTVA_10137, LYTVA_10140	AENJA_24085
OG0008793	LYTVA_21942	AENJA_05592
OG0008793	LYTVA_12312	AENJA_06942
OG0008794	LYTVA_15613	AENJA_05734
OG0008795	LYTVA_15789, LYTVA_19422, LYTVA_02981, LYTVA_17530, LYTVA_10315	AENJA_05917, AENJA_24598
OG0008796	LYTVA_24016	AENJA_06016
OG0008797	LYTVA_09507	AENJA_06113
OG0008798	LYTVA_01745	AENJA_06124
OG0008800	LYTVA_26016, LYTVA_13678	AENJA_06407
OG0008801	LYTVA_11166	AENJA_06718
OG0008804	LYTVA_25393	AENJA_06815
OG0008805	LYTVA_06019	AENJA_06865
OG0008806	LYTVA_07991	AENJA_07194
OG0008809	LYTVA_19483	AENJA_07706, AENJA_21873
OG0008810	LYTVA_21309	AENJA_08241
OG0008811	LYTVA_22364	AENJA_08631
OG0008812	LYTVA_10590	AENJA_08728
OG0008813	LYTVA_19644, LYTVA_05899	AENJA_08776
OG0008814	LYTVA_09551	AENJA_08992
OG0008815	LYTVA_19049	AENJA_09066
OG0008816	LYTVA_24032	AENJA_09134
OG0008817	LYTVA_27354	AENJA_09251
OG0008818	LYTVA_08955	AENJA_09454
OG0008819	LYTVA_12239	AENJA_09984, AENJA_09981, AENJA_15199
OG0008820	LYTVA_25884	AENJA_10295
OG0008825	LYTVA_05940	AENJA_11797, AENJA_11788
OG0008826	LYTVA_02924	AENJA_11861
OG0008831	LYTVA_22811	AENJA_12451
OG0008832	LYTVA_03726	AENJA_12665
OG0008833	LYTVA_09411	AENJA_12892
OG0008834	LYTVA_18154	AENJA_12899
OG0008834	LYTVA_04324	AENJA_17601
OG0008835	LYTVA_19752, LYTVA_17425	AENJA_12987
OG0008836	LYTVA_08876	AENJA_12998
OG0008838	LYTVA_28300	AENJA_13576
OG0008840	LYTVA_22361	AENJA_13926
OG0008841	LYTVA_18447	AENJA_14009
OG0008842	LYTVA_25843, LYTVA_17029	AENJA_14013
OG0008843	LYTVA_01716	AENJA_14038
OG0008845	LYTVA_02661	AENJA_14223
OG0008846	LYTVA_07720, LYTVA_14965	AENJA_14392
OG0008847	LYTVA_17886	AENJA_15154
OG0008851	LYTVA_07035, LYTVA_18013	AENJA_16522
OG0008852	LYTVA_04859	AENJA_25035, AENJA_16909, AENJA_23462
OG0008853	LYTVA_03855	AENJA_17015
OG0008854	LYTVA_10188, LYTVA_11662	AENJA_17058
OG0008855	LYTVA_17049	AENJA_17082
OG0008857	LYTVA_00103	AENJA_17323, AENJA_18000
OG0008858	LYTVA_24237	AENJA_17385
OG0008859	LYTVA_06905	AENJA_18088
OG0008860	LYTVA_01895, LYTVA_20386, LYTVA_20387	AENJA_18102
OG0008861	LYTVA_22428	AENJA_18107
OG0008862	LYTVA_10759	AENJA_18122, AENJA_18121
OG0008863	LYTVA_29430	AENJA_18272
OG0008864	LYTVA_06946	AENJA_18513
OG0008865	LYTVA_17040	AENJA_18608
OG0008866	LYTVA_27761, LYTVA_10318	AENJA_18626
OG0008868	LYTVA_20794	AENJA_19679
OG0008869	LYTVA_08891, LYTVA_21345	AENJA_19846
OG0008870	LYTVA_26140	AENJA_20147
OG0008872	LYTVA_24674	AENJA_20547
OG0008874	LYTVA_03363, LYTVA_23497, LYTVA_18252	AENJA_21104, AENJA_21105
OG0008875	LYTVA_26401	AENJA_21167
OG0008877	LYTVA_25290	AENJA_21368
OG0008878	LYTVA_27382	AENJA_21403
OG0008879	LYTVA_30173, LYTVA_04198	AENJA_21532
OG0008880	LYTVA_04406	AENJA_21634
OG0008881	LYTVA_06434	AENJA_21661
OG0008882	LYTVA_28989	AENJA_21696
OG0008886	LYTVA_06104, LYTVA_03533	AENJA_22472
OG0008887	LYTVA_09051	AENJA_23123
OG0008888	LYTVA_16798	AENJA_23206
OG0008890	LYTVA_02664, LYTVA_02665, LYTVA_17962, LYTVA_16360, LYTVA_01330, LYTVA_29391	AENJA_24535
OG0008892	LYTVA_18385	AENJA_24831
OG0008894	LYTVA_04529	AENJA_25240
OG0008896	LYTVA_04119, LYTVA_01727	AENJA_26177
OG0008897	LYTVA_10355	AENJA_26287
OG0008898	LYTVA_03460	AENJA_26382
OG0008901	LYTVA_29889	AENJA_26637
OG0009043	LYTVA_02166	AENJA_00478
OG0009044	LYTVA_17960	AENJA_00709
OG0009045	LYTVA_04303	AENJA_00790
OG0009046	LYTVA_15978, LYTVA_03538, LYTVA_26473, LYTVA_01063	AENJA_22056, AENJA_10665, AENJA_12356, AENJA_08653, AENJA_22941, AENJA_00813
OG0009046	LYTVA_19501	AENJA_13362, AENJA_17675
OG0009047	LYTVA_11255	AENJA_00923
OG0009048	LYTVA_03612	AENJA_01448
OG0009054	LYTVA_06057	AENJA_02448
OG0009055	LYTVA_19149, LYTVA_01287	AENJA_02462
OG0009057	LYTVA_26930	AENJA_02709
OG0009059	LYTVA_18681, LYTVA_19586	AENJA_03049
OG0009060	LYTVA_24570, LYTVA_00017	AENJA_18878
OG0009061	LYTVA_08774	AENJA_09879, AENJA_03753
OG0009063	LYTVA_22886	AENJA_04246
OG0009064	LYTVA_00502	AENJA_04611
OG0009065	LYTVA_15512	AENJA_04676
OG0009066	LYTVA_28154	AENJA_04891
OG0009067	LYTVA_11267	AENJA_05140
OG0009068	LYTVA_03287	AENJA_05155, AENJA_22361
OG0009069	LYTVA_30203	AENJA_05231
OG0009072	LYTVA_13232	AENJA_13355
OG0009072	LYTVA_22577	AENJA_23935
OG0009073	LYTVA_03790, LYTVA_26505, LYTVA_18465, LYTVA_12142	AENJA_26415, AENJA_06098, AENJA_12708, AENJA_23846
OG0009074	LYTVA_04683	AENJA_06408
OG0009075	LYTVA_21320	AENJA_06924
OG0009076	LYTVA_12377	AENJA_07353
OG0009079	LYTVA_29431	AENJA_14394
OG0009080	LYTVA_04166	AENJA_19235, AENJA_07817
OG0009081	LYTVA_07207	AENJA_07819
OG0009082	LYTVA_05419	AENJA_07881
OG0009083	LYTVA_13253	AENJA_08096
OG0009084	LYTVA_04521	AENJA_08640
OG0009087	LYTVA_28688, LYTVA_10047	AENJA_09701
OG0009089	LYTVA_25225, LYTVA_04857	AENJA_18387
OG0009090	LYTVA_17604	AENJA_10494
OG0009091	LYTVA_15389	AENJA_10589
OG0009093	LYTVA_14565	AENJA_10769
OG0009095	LYTVA_15147	AENJA_11278
OG0009096	LYTVA_13380	AENJA_11395
OG0009099	LYTVA_07676	AENJA_12330
OG0009100	LYTVA_10925	AENJA_13016
OG0009101	LYTVA_16095	AENJA_13418
OG0009102	LYTVA_24774	AENJA_25701, AENJA_13423
OG0009103	LYTVA_03278, LYTVA_17761	AENJA_13876
OG0009106	LYTVA_27318	AENJA_20447, AENJA_14381
OG0009107	LYTVA_11136, LYTVA_14982	AENJA_14439
OG0009109	LYTVA_26579	AENJA_14962
OG0009111	LYTVA_19118	AENJA_15766
OG0009112	LYTVA_11972, LYTVA_22272	AENJA_16348
OG0009114	LYTVA_24116	AENJA_16716
OG0009117	LYTVA_27698	AENJA_17419
OG0009118	LYTVA_03636	AENJA_18120
OG0009119	LYTVA_03415	AENJA_18343
OG0009123	LYTVA_04448	AENJA_18460
OG0009125	LYTVA_00727	AENJA_18565
OG0009126	LYTVA_24678	AENJA_18669
OG0009127	LYTVA_00029	AENJA_19007
OG0009129	LYTVA_16939	AENJA_19409
OG0009131	LYTVA_07437	AENJA_20078
OG0009133	LYTVA_27782	AENJA_20495
OG0009135	LYTVA_06493	AENJA_21311
OG0009136	LYTVA_04660, LYTVA_13214	AENJA_22202
OG0009137	LYTVA_18767	AENJA_22318
OG0009138	LYTVA_15017	AENJA_22466
OG0009139	LYTVA_00910	AENJA_22554
OG0009140	LYTVA_18043	AENJA_22821
OG0009143	LYTVA_22918	AENJA_23489
OG0009144	LYTVA_27962, LYTVA_10448	AENJA_23545
OG0009145	LYTVA_09466	AENJA_23888
OG0009146	LYTVA_24315, LYTVA_02010	AENJA_23967
OG0009147	LYTVA_21313	AENJA_24589
OG0009148	LYTVA_29472	AENJA_25034
OG0009149	LYTVA_23244	AENJA_25267
OG0009150	LYTVA_05696	AENJA_25333
OG0009151	LYTVA_15968	AENJA_25481
OG0009153	LYTVA_29923	AENJA_26697
OG0009155	LYTVA_20643	AENJA_26834
OG0009288	LYTVA_09180	AENJA_00013
OG0009291	LYTVA_17410, LYTVA_13328, LYTVA_13327	AENJA_00228
OG0009292	LYTVA_12058	AENJA_00655
OG0009293	LYTVA_29636	AENJA_00714
OG0009298	LYTVA_04193, LYTVA_23614	AENJA_01066
OG0009299	LYTVA_28114	AENJA_01434
OG0009301	LYTVA_26080	AENJA_01604
OG0009303	LYTVA_17599	AENJA_10495, AENJA_01894, AENJA_10496
OG0009305	LYTVA_27816	AENJA_02197
OG0009306	LYTVA_24312, LYTVA_27234	AENJA_02783
OG0009307	LYTVA_08826	AENJA_03026
OG0009308	LYTVA_21148, LYTVA_02573, LYTVA_15749, LYTVA_26153, LYTVA_25358, LYTVA_08860, LYTVA_19114, LYTVA_19007, LYTVA_21395, LYTVA_08662	AENJA_11600, AENJA_25784, AENJA_10186, AENJA_03317, AENJA_12843, AENJA_05050, AENJA_21080, AENJA_05108
OG0009309	LYTVA_22239	AENJA_03460
OG0009311	LYTVA_02831	AENJA_03632
OG0009313	LYTVA_10547	AENJA_03879
OG0009314	LYTVA_21822	AENJA_04791
OG0009315	LYTVA_11717, LYTVA_07021	AENJA_05193, AENJA_06150
OG0009316	LYTVA_21162, LYTVA_21170	AENJA_24216
OG0009318	LYTVA_10427	AENJA_05565
OG0009319	LYTVA_06539	AENJA_05629, AENJA_05627
OG0009320	LYTVA_20662	AENJA_05791
OG0009321	LYTVA_16942	AENJA_05903
OG0009322	LYTVA_04163	AENJA_06095
OG0009324	LYTVA_23527	AENJA_06453
OG0009325	LYTVA_01673	AENJA_06596
OG0009326	LYTVA_10967, LYTVA_22666	AENJA_14340
OG0009328	LYTVA_18301	AENJA_06933
OG0009329	LYTVA_14116, LYTVA_16661, LYTVA_14117	AENJA_07047
OG0009332	LYTVA_23995, LYTVA_19127, LYTVA_11461, LYTVA_18783	AENJA_10201, AENJA_09866, AENJA_07695, AENJA_26814, AENJA_19482, AENJA_10200, AENJA_20168, AENJA_25744
OG0009333	LYTVA_25033	AENJA_08074
OG0009335	LYTVA_23254	AENJA_08124
OG0009336	LYTVA_09704	AENJA_08158
OG0009337	LYTVA_24834	AENJA_08590
OG0009339	LYTVA_03834	AENJA_09006
OG0009340	LYTVA_05250, LYTVA_05251	AENJA_09305
OG0009341	LYTVA_25901	AENJA_09594
OG0009343	LYTVA_17401	AENJA_10493
OG0009346	LYTVA_09387	AENJA_11458
OG0009347	LYTVA_02901	AENJA_11718
OG0009349	LYTVA_29926	AENJA_11980
OG0009350	LYTVA_10589	AENJA_12191
OG0009351	LYTVA_16543, LYTVA_00764	AENJA_12934
OG0009352	LYTVA_00670	AENJA_13127
OG0009353	LYTVA_29521, LYTVA_24872	AENJA_13532
OG0009354	LYTVA_09055	AENJA_13623, AENJA_13624
OG0009355	LYTVA_17860	AENJA_14598
OG0009356	LYTVA_28958	AENJA_14662
OG0009357	LYTVA_04207	AENJA_14709
OG0009359	LYTVA_03718	AENJA_15218, AENJA_19386
OG0009361	LYTVA_10764	AENJA_15655
OG0009366	LYTVA_23082, LYTVA_23080	AENJA_16296
OG0009367	LYTVA_21002, LYTVA_02538, LYTVA_07125, LYTVA_17506, LYTVA_08946, LYTVA_04646, LYTVA_21066, LYTVA_17233, LYTVA_28934, LYTVA_26678	AENJA_16781, AENJA_20037
OG0009368	LYTVA_04351	AENJA_16921
OG0009369	LYTVA_17897	AENJA_16973
OG0009370	LYTVA_22119	AENJA_17151
OG0009371	LYTVA_27154	AENJA_17602
OG0009372	LYTVA_26550	AENJA_17719
OG0009373	LYTVA_08557	AENJA_17916
OG0009374	LYTVA_01241	AENJA_18156
OG0009375	LYTVA_23374	AENJA_18490
OG0009376	LYTVA_26953	AENJA_18644, AENJA_21670
OG0009377	LYTVA_28545, LYTVA_03707, LYTVA_10985	AENJA_18691
OG0009378	LYTVA_03283	AENJA_19124
OG0009379	LYTVA_09775	AENJA_19282
OG0009380	LYTVA_12314	AENJA_19511
OG0009381	LYTVA_12628, LYTVA_12630, LYTVA_20342, LYTVA_04015	AENJA_19943
OG0009382	LYTVA_02029	AENJA_20045
OG0009383	LYTVA_01599	AENJA_20112
OG0009387	LYTVA_25897	AENJA_20628
OG0009388	LYTVA_07264	AENJA_20712
OG0009389	LYTVA_07263, LYTVA_23823	AENJA_20715
OG0009390	LYTVA_14220	AENJA_20869
OG0009393	LYTVA_25116	AENJA_21373
OG0009394	LYTVA_00425	AENJA_21395
OG0009395	LYTVA_02439, LYTVA_22438	AENJA_21468
OG0009397	LYTVA_22360	AENJA_22117
OG0009399	LYTVA_16860	AENJA_23021
OG0009400	LYTVA_02103	AENJA_23053
OG0009402	LYTVA_17721	AENJA_24316
OG0009404	LYTVA_02202	AENJA_24582
OG0009405	LYTVA_08004	AENJA_24702
OG0009406	LYTVA_29114	AENJA_24732
OG0009407	LYTVA_00556	AENJA_25286
OG0009410	LYTVA_14637	AENJA_25831
OG0009412	LYTVA_18946, LYTVA_11934	AENJA_26636
OG0009413	LYTVA_29560	AENJA_26737
OG0009544	LYTVA_14648	AENJA_00306
OG0009546	LYTVA_03926	AENJA_18394
OG0009546	LYTVA_00146	AENJA_18395
OG0009546	LYTVA_14309	AENJA_08565, AENJA_14398, AENJA_12871, AENJA_07799, AENJA_24561, AENJA_05480, AENJA_05117, AENJA_13799, AENJA_07556, AENJA_02710, AENJA_00616, AENJA_08564
OG0009548	LYTVA_28685	AENJA_00874
OG0009552	LYTVA_29917	AENJA_00968
OG0009555	LYTVA_28453	AENJA_04032, AENJA_01460
OG0009556	LYTVA_13969	AENJA_01638
OG0009557	LYTVA_00025	AENJA_01722
OG0009560	LYTVA_08986	AENJA_02105
OG0009562	LYTVA_20452	AENJA_03025
OG0009563	LYTVA_16940	AENJA_03338, AENJA_10296
OG0009564	LYTVA_06095	AENJA_21514, AENJA_10659, AENJA_03352, AENJA_06681
OG0009564	LYTVA_08271	AENJA_10206, AENJA_25346, AENJA_17049, AENJA_19907, AENJA_08192
OG0009565	LYTVA_24235	AENJA_03394
OG0009567	LYTVA_28619, LYTVA_22844	AENJA_03785
OG0009568	LYTVA_13979, LYTVA_13982	AENJA_03799
OG0009570	LYTVA_15645	AENJA_17714, AENJA_04189
OG0009572	LYTVA_27016	AENJA_04808
OG0009573	LYTVA_15437	AENJA_23007
OG0009573	LYTVA_15435, LYTVA_27343, LYTVA_13398, LYTVA_16118, LYTVA_06724, LYTVA_21683	AENJA_13812, AENJA_04825
OG0009574	LYTVA_25484, LYTVA_05661, LYTVA_25008, LYTVA_26412, LYTVA_14621, LYTVA_15430, LYTVA_04261, LYTVA_21073, LYTVA_29950, LYTVA_02932, LYTVA_27152, LYTVA_20822, LYTVA_08109, LYTVA_18403, LYTVA_03840, LYTVA_17805	AENJA_04966
OG0009576	LYTVA_26727, LYTVA_21709	AENJA_05440
OG0009578	LYTVA_03556	AENJA_05783
OG0009579	LYTVA_04750	AENJA_26275
OG0009580	LYTVA_13894, LYTVA_13893	AENJA_26160
OG0009581	LYTVA_20343	AENJA_06324
OG0009582	LYTVA_17187	AENJA_06562
OG0009583	LYTVA_08241	AENJA_06757
OG0009586	LYTVA_23670	AENJA_08399
OG0009588	LYTVA_00511, LYTVA_02973	AENJA_08574
OG0009589	LYTVA_19327	AENJA_08707
OG0009592	LYTVA_26301	AENJA_09115
OG0009593	LYTVA_20436, LYTVA_22909, LYTVA_14033	AENJA_24495, AENJA_09328
OG0009593	LYTVA_28028, LYTVA_17695	AENJA_11136, AENJA_09327
OG0009594	LYTVA_18890	AENJA_09433, AENJA_21654, AENJA_10224
OG0009596	LYTVA_10272, LYTVA_29567	AENJA_09719
OG0009597	LYTVA_28586	AENJA_10103
OG0009599	LYTVA_06505, LYTVA_13342	AENJA_19429, AENJA_10326
OG0009600	LYTVA_08721	AENJA_18118, AENJA_10376, AENJA_16585
OG0009602	LYTVA_13523	AENJA_11062
OG0009603	LYTVA_08496	AENJA_11181
OG0009606	LYTVA_01489, LYTVA_18340, LYTVA_04543, LYTVA_04625, LYTVA_01634, LYTVA_21029, LYTVA_08348, LYTVA_15334, LYTVA_12117, LYTVA_13491, LYTVA_14793, LYTVA_26878, LYTVA_11681, LYTVA_29872, LYTVA_19223, LYTVA_15743	AENJA_12221
OG0009607	LYTVA_21349	AENJA_12534
OG0009608	LYTVA_27134	AENJA_12856
OG0009609	LYTVA_14831	AENJA_13015
OG0009610	LYTVA_22746	AENJA_13300
OG0009613	LYTVA_24061	AENJA_14369
OG0009615	LYTVA_18453	AENJA_14457
OG0009616	LYTVA_24144	AENJA_16521
OG0009618	LYTVA_27079	AENJA_15295
OG0009619	LYTVA_24188	AENJA_15990
OG0009621	LYTVA_05892	AENJA_17230
OG0009623	LYTVA_08057	AENJA_17979
OG0009625	LYTVA_06722	AENJA_18346
OG0009627	LYTVA_15211	AENJA_18670
OG0009629	LYTVA_11071	AENJA_19050
OG0009630	LYTVA_25245	AENJA_19166
OG0009631	LYTVA_03783	AENJA_19178
OG0009633	LYTVA_26019	AENJA_20212
OG0009635	LYTVA_08536	AENJA_20593
OG0009636	LYTVA_21843	AENJA_21042
OG0009638	LYTVA_07074	AENJA_21478
OG0009639	LYTVA_04756	AENJA_21601
OG0009640	LYTVA_12497	AENJA_21652
OG0009641	LYTVA_09060	AENJA_21748
OG0009642	LYTVA_07870	AENJA_21955
OG0009643	LYTVA_02399	AENJA_21964
OG0009645	LYTVA_27026	AENJA_22400
OG0009647	LYTVA_08694, LYTVA_03996	AENJA_22953
OG0009648	LYTVA_13650, LYTVA_29045	AENJA_23331
OG0009650	LYTVA_09238	AENJA_23870
OG0009651	LYTVA_08655, LYTVA_06936	AENJA_23874
OG0009653	LYTVA_13923, LYTVA_04572	AENJA_24320
OG0009654	LYTVA_29751	AENJA_24871
OG0009655	LYTVA_25398	AENJA_25215
OG0009656	LYTVA_19923	AENJA_25678
OG0009841	LYTVA_27908	AENJA_00388
OG0009846	LYTVA_15933, LYTVA_00906, LYTVA_15721, LYTVA_15182	AENJA_09147, AENJA_21436, AENJA_01163, AENJA_26429, AENJA_02574
OG0009848	LYTVA_28386	AENJA_10293
OG0009854	LYTVA_26311, LYTVA_28383	AENJA_02958
OG0009855	LYTVA_26871	AENJA_03051
OG0009855	LYTVA_06640	AENJA_07137
OG0009856	LYTVA_05373	AENJA_03057
OG0009857	LYTVA_21332	AENJA_07896, AENJA_03382, AENJA_25478
OG0009858	LYTVA_07380	AENJA_03397
OG0009859	LYTVA_02951, LYTVA_19842	AENJA_03590
OG0009861	LYTVA_09115	AENJA_04785
OG0009862	LYTVA_12785	AENJA_04846
OG0009864	LYTVA_09053	AENJA_12359, AENJA_04887
OG0009865	LYTVA_01812	AENJA_05625
OG0009867	LYTVA_17943	AENJA_25852, AENJA_05844, AENJA_24062
OG0009868	LYTVA_16162	AENJA_22339, AENJA_05871
OG0009870	LYTVA_12552, LYTVA_12557	AENJA_05953
OG0009872	LYTVA_07416	AENJA_06398
OG0009875	LYTVA_18046	AENJA_07066
OG0009876	LYTVA_18699	AENJA_07581
OG0009877	LYTVA_10411	AENJA_25937, AENJA_07713
OG0009878	LYTVA_09969	AENJA_07905
OG0009879	LYTVA_10988	AENJA_07961
OG0009880	LYTVA_17149	AENJA_17952, AENJA_08312, AENJA_08823
OG0009881	LYTVA_18753	AENJA_08814
OG0009882	LYTVA_30186	AENJA_09480
OG0009883	LYTVA_19702	AENJA_09660
OG0009884	LYTVA_28905	AENJA_10584
OG0009885	LYTVA_15163	AENJA_10881
OG0009886	LYTVA_10982	AENJA_11070
OG0009887	LYTVA_04691	AENJA_11076
OG0009888	LYTVA_22961	AENJA_12629
OG0009889	LYTVA_24390	AENJA_12731
OG0009891	LYTVA_06281	AENJA_13214
OG0009893	LYTVA_25242	AENJA_13738
OG0009894	LYTVA_04254, LYTVA_00945, LYTVA_00944	AENJA_13903, AENJA_19934
OG0009895	LYTVA_01474	AENJA_17557, AENJA_14014
OG0009897	LYTVA_26190	AENJA_15288
OG0009898	LYTVA_28410	AENJA_15420
OG0009899	LYTVA_27402	AENJA_16214
OG0009900	LYTVA_18443	AENJA_16218
OG0009901	LYTVA_24679	AENJA_16975
OG0009904	LYTVA_22610, LYTVA_03402, LYTVA_21217	AENJA_18016, AENJA_18017, AENJA_18015, AENJA_24223
OG0009907	LYTVA_10794, LYTVA_03320	AENJA_18650
OG0009909	LYTVA_22583	AENJA_19194
OG0009912	LYTVA_28957	AENJA_20093
OG0009913	LYTVA_24652	AENJA_20417
OG0009915	LYTVA_15938	AENJA_21244
OG0009916	LYTVA_20491	AENJA_21317
OG0009917	LYTVA_18305	AENJA_21775
OG0009919	LYTVA_01881	AENJA_22453
OG0009920	LYTVA_25357	AENJA_22906
OG0009921	LYTVA_24683	AENJA_24049
OG0009922	LYTVA_02085	AENJA_24255
OG0009924	LYTVA_06885	AENJA_24668
OG0009927	LYTVA_00408	AENJA_25700
OG0009928	LYTVA_06312	AENJA_25805
OG0009929	LYTVA_09351	AENJA_25935
OG0010121	LYTVA_28893	AENJA_00183
OG0010125	LYTVA_01582	AENJA_00452
OG0010126	LYTVA_26205	AENJA_00777, AENJA_17349
OG0010127	LYTVA_07435	AENJA_00804
OG0010133	LYTVA_15480	AENJA_01680
OG0010135	LYTVA_06994	AENJA_02916
OG0010137	LYTVA_21829	AENJA_03069
OG0010138	LYTVA_15325	AENJA_17052, AENJA_03080, AENJA_17673, AENJA_12293, AENJA_06498, AENJA_18750
OG0010139	LYTVA_25223	AENJA_03273
OG0010141	LYTVA_26885, LYTVA_26884	AENJA_03381, AENJA_20504
OG0010142	LYTVA_19704	AENJA_03392
OG0010144	LYTVA_13729, LYTVA_23588, LYTVA_00233	AENJA_03508
OG0010147	LYTVA_10830	AENJA_03889
OG0010148	LYTVA_27949	AENJA_04061
OG0010150	LYTVA_24780	AENJA_12931, AENJA_04364
OG0010151	LYTVA_01005	AENJA_05443
OG0010152	LYTVA_00540	AENJA_05567
OG0010153	LYTVA_17880	AENJA_21687
OG0010155	LYTVA_02230	AENJA_05752
OG0010156	LYTVA_11120	AENJA_05755
OG0010157	LYTVA_25559	AENJA_22236
OG0010157	LYTVA_01180	AENJA_15117
OG0010162	LYTVA_08320	AENJA_07349
OG0010163	LYTVA_15939	AENJA_07381
OG0010164	LYTVA_21534	AENJA_17562, AENJA_07770
OG0010167	LYTVA_08174	AENJA_14449
OG0010169	LYTVA_18308	AENJA_08463
OG0010172	LYTVA_30150	AENJA_08769
OG0010173	LYTVA_19691	AENJA_09239
OG0010174	LYTVA_11160, LYTVA_11164, LYTVA_28858, LYTVA_00709, LYTVA_10534, LYTVA_29961, LYTVA_23063, LYTVA_27921	AENJA_26568, AENJA_26570, AENJA_26569, AENJA_09448
OG0010175	LYTVA_00068	AENJA_09579
OG0010176	LYTVA_27804	AENJA_09995
OG0010178	LYTVA_20683	AENJA_11387
OG0010179	LYTVA_14701	AENJA_11498
OG0010183	LYTVA_07515	AENJA_12296
OG0010184	LYTVA_09268	AENJA_12443
OG0010185	LYTVA_16172, LYTVA_07874, LYTVA_18820	AENJA_12807, AENJA_17617
OG0010186	LYTVA_03020	AENJA_12853
OG0010187	LYTVA_10660	AENJA_12895
OG0010188	LYTVA_19083	AENJA_12901
OG0010190	LYTVA_00788	AENJA_13208
OG0010191	LYTVA_16550, LYTVA_15457, LYTVA_26680	AENJA_13259
OG0010196	LYTVA_01850	AENJA_14455
OG0010197	LYTVA_27188	AENJA_14740
OG0010201	LYTVA_14406, LYTVA_11364	AENJA_16106
OG0010202	LYTVA_22518	AENJA_16291
OG0010203	LYTVA_16727	AENJA_16455
OG0010204	LYTVA_06981	AENJA_17239
OG0010206	LYTVA_01039	AENJA_18480
OG0010207	LYTVA_18536	AENJA_18635
OG0010208	LYTVA_23012, LYTVA_22599	AENJA_19230
OG0010209	LYTVA_29437	AENJA_20278
OG0010210	LYTVA_28514	AENJA_20656
OG0010211	LYTVA_28321	AENJA_21204, AENJA_21208
OG0010212	LYTVA_28970	AENJA_21607
OG0010214	LYTVA_05054	AENJA_23327
OG0010215	LYTVA_08585	AENJA_23332
OG0010217	LYTVA_03943, LYTVA_27465, LYTVA_19806	AENJA_23664
OG0010220	LYTVA_08069	AENJA_24474
OG0010221	LYTVA_01151, LYTVA_21884	AENJA_24577
OG0010223	LYTVA_01432	AENJA_25535
OG0010224	LYTVA_00703, LYTVA_26371, LYTVA_26370, LYTVA_26369	AENJA_25687
OG0010225	LYTVA_13488, LYTVA_13916	AENJA_25813
OG0010226	LYTVA_29561	AENJA_25967
OG0010227	LYTVA_07038, LYTVA_09625, LYTVA_11020	AENJA_26043
OG0010228	LYTVA_13911	AENJA_26248
OG0010229	LYTVA_11169	AENJA_26343
OG0010230	LYTVA_14922, LYTVA_07826	AENJA_26683, AENJA_26682
OG0010231	LYTVA_28794	AENJA_26691
OG0010466	LYTVA_27613	AENJA_04907, AENJA_00091
OG0010468	LYTVA_01221	AENJA_00235
OG0010469	LYTVA_02451	AENJA_11486
OG0010472	LYTVA_12041, LYTVA_06672, LYTVA_23783, LYTVA_08541	AENJA_05922, AENJA_17455
OG0010472	LYTVA_03550, LYTVA_10296, LYTVA_01473, LYTVA_02837	AENJA_00476, AENJA_12454
OG0010473	LYTVA_12977	AENJA_00585
OG0010476	LYTVA_26172, LYTVA_11015	AENJA_01098
OG0010479	LYTVA_25199, LYTVA_27199, LYTVA_10664	AENJA_01517
OG0010480	LYTVA_15979	AENJA_01613
OG0010481	LYTVA_26433	AENJA_01731
OG0010485	LYTVA_09720	AENJA_03106
OG0010487	LYTVA_04580	AENJA_03325
OG0010488	LYTVA_13461, LYTVA_00836	AENJA_03591, AENJA_26432
OG0010491	LYTVA_22827, LYTVA_18824	AENJA_03837, AENJA_07368
OG0010492	LYTVA_18949	AENJA_04296
OG0010495	LYTVA_09609	AENJA_04652
OG0010496	LYTVA_13548, LYTVA_25248	AENJA_04704
OG0010497	LYTVA_01700, LYTVA_01704	AENJA_04871
OG0010498	LYTVA_04043, LYTVA_04044	AENJA_06792
OG0010499	LYTVA_30174, LYTVA_05878	AENJA_06807
OG0010500	LYTVA_27095	AENJA_07048
OG0010501	LYTVA_09436	AENJA_07169
OG0010502	LYTVA_17186	AENJA_07376
OG0010503	LYTVA_01902	AENJA_07614
OG0010504	LYTVA_06593	AENJA_07654
OG0010505	LYTVA_00451	AENJA_07781
OG0010506	LYTVA_11703	AENJA_07789, AENJA_18508
OG0010507	LYTVA_00848, LYTVA_16732, LYTVA_29488	AENJA_08297
OG0010508	LYTVA_27752	AENJA_08412, AENJA_18034
OG0010509	LYTVA_03417	AENJA_08520
OG0010511	LYTVA_17683	AENJA_08626
OG0010512	LYTVA_06197, LYTVA_26467	AENJA_18484, AENJA_08658
OG0010513	LYTVA_21447	AENJA_08936
OG0010515	LYTVA_09697, LYTVA_19677	AENJA_09025
OG0010516	LYTVA_28534	AENJA_09633
OG0010517	LYTVA_24091, LYTVA_29092	AENJA_25289
OG0010517	LYTVA_14848	AENJA_09787
OG0010518	LYTVA_24143	AENJA_10986
OG0010519	LYTVA_15248	AENJA_11057
