Orthogroup	LYTVA_ok	PFLAV
OG0007359	LYTVA_10799	TCONS_00009375.p1
OG0007360	LYTVA_01643	TCONS_00016357.p1
OG0007361	LYTVA_06556	TCONS_00029124.p1, TCONS_00029129.p1
OG0007363	LYTVA_06669	TCONS_00042576.p1
OG0007364	LYTVA_15849	TCONS_00043040.p1
OG0007365	LYTVA_02308, LYTVA_06457	TCONS_00054495.p1
OG0007366	LYTVA_11005	TCONS_00027860.p1
OG0007367	LYTVA_04852	TCONS_00054210.p1
OG0007368	LYTVA_17542, LYTVA_00624	TCONS_00023382.p1, TCONS_00023348.p1, TCONS_00023381.p1
OG0007369	LYTVA_19408, LYTVA_18884	TCONS_00056741.p1
OG0007370	LYTVA_06055	TCONS_00006543.p1
OG0007371	LYTVA_08968	TCONS_00026558.p1
OG0007372	LYTVA_18746	TCONS_00002920.p1
OG0007373	LYTVA_15629	TCONS_00056390.p1, TCONS_00041425.p1
OG0007374	LYTVA_08561	TCONS_00027657.p1
OG0007375	LYTVA_29369	TCONS_00002388.p1
OG0007376	LYTVA_19972	TCONS_00046614.p1
OG0007377	LYTVA_26494	TCONS_00015260.p1
OG0007378	LYTVA_05887	TCONS_00021076.p1
OG0007379	LYTVA_05996, LYTVA_05995	TCONS_00003495.p1
OG0007380	LYTVA_29427	TCONS_00019634.p1
OG0007382	LYTVA_04728	TCONS_00018463.p1
OG0007383	LYTVA_25466	TCONS_00002090.p1, TCONS_00002089.p1
OG0007385	LYTVA_19121	TCONS_00025457.p1
OG0007386	LYTVA_07566	TCONS_00045807.p1
OG0007387	LYTVA_11399	TCONS_00015964.p1
OG0007388	LYTVA_28469	TCONS_00053201.p1, TCONS_00053202.p1
OG0007389	LYTVA_27684, LYTVA_13623	TCONS_00000201.p1
OG0007390	LYTVA_17759	TCONS_00013719.p1, TCONS_00013718.p1
OG0007391	LYTVA_27612	TCONS_00006040.p1
OG0007392	LYTVA_00208	TCONS_00052672.p1
OG0007393	LYTVA_16834	TCONS_00011541.p1
OG0007394	LYTVA_29547	TCONS_00010962.p1
OG0007395	LYTVA_10851	TCONS_00013162.p1
OG0007396	LYTVA_21805	TCONS_00007368.p1
OG0007397	LYTVA_06439	TCONS_00053178.p1
OG0007398	LYTVA_15791	TCONS_00016548.p1
OG0007399	LYTVA_24113	TCONS_00002016.p1
OG0007400	LYTVA_13880	TCONS_00021504.p1
OG0007402	LYTVA_04009	TCONS_00013464.p1
OG0007403	LYTVA_10578	TCONS_00010423.p1
OG0007404	LYTVA_10389, LYTVA_17043	TCONS_00037182.p1
OG0007405	LYTVA_23328	TCONS_00006553.p1
OG0007406	LYTVA_23327	TCONS_00004889.p1
OG0007407	LYTVA_24874	TCONS_00030604.p1
OG0007408	LYTVA_17573	TCONS_00017153.p1
OG0007409	LYTVA_06962	TCONS_00018206.p1
OG0007410	LYTVA_19785	TCONS_00012815.p1
OG0007412	LYTVA_13953	TCONS_00000425.p1
OG0007413	LYTVA_12200	TCONS_00055344.p1
OG0007414	LYTVA_02207	TCONS_00053253.p1
OG0007415	LYTVA_24128, LYTVA_22964	TCONS_00003678.p1
OG0007416	LYTVA_05946	TCONS_00044268.p1, TCONS_00042872.p1
OG0007417	LYTVA_01637	TCONS_00004580.p1
OG0007418	LYTVA_20251	TCONS_00004974.p1
OG0007420	LYTVA_03332	TCONS_00050553.p1
OG0007421	LYTVA_21519	TCONS_00056604.p1, TCONS_00056597.p1
OG0007423	LYTVA_22179	TCONS_00013868.p1
OG0007424	LYTVA_28915	TCONS_00013473.p1
OG0007425	LYTVA_25706	TCONS_00043934.p1
OG0007426	LYTVA_28110	TCONS_00035289.p1
OG0007428	LYTVA_18257	TCONS_00041450.p1, TCONS_00055214.p1
OG0007429	LYTVA_16880, LYTVA_16876	TCONS_00049271.p1
OG0007430	LYTVA_01743	TCONS_00000591.p1
OG0007432	LYTVA_30029	TCONS_00051328.p1, TCONS_00051420.p3
OG0007433	LYTVA_26445	TCONS_00019250.p1
OG0007435	LYTVA_04168, LYTVA_12359	TCONS_00003827.p1, TCONS_00003805.p1
OG0007436	LYTVA_21950	TCONS_00004148.p1
OG0007437	LYTVA_12547	TCONS_00027829.p1, TCONS_00027828.p1
OG0007438	LYTVA_04235, LYTVA_08752	TCONS_00025516.p1
OG0007439	LYTVA_15776	TCONS_00016765.p1
OG0007440	LYTVA_03341	TCONS_00048153.p1
OG0007441	LYTVA_02745	TCONS_00018310.p1
OG0007443	LYTVA_22108	TCONS_00006360.p1
OG0007445	LYTVA_25194	TCONS_00001021.p1
OG0007446	LYTVA_20327	TCONS_00005993.p1
OG0007447	LYTVA_26906	TCONS_00042554.p1
OG0007448	LYTVA_05884, LYTVA_06345, LYTVA_19307	TCONS_00028344.p1
OG0007449	LYTVA_05951	TCONS_00032753.p1, TCONS_00007607.p1
OG0007450	LYTVA_00850	TCONS_00012170.p1
OG0007451	LYTVA_21924, LYTVA_18802	TCONS_00020489.p1
OG0007452	LYTVA_06058	TCONS_00043752.p1
OG0007454	LYTVA_28426	TCONS_00022466.p1
OG0007455	LYTVA_13341	TCONS_00001304.p1
OG0007456	LYTVA_23476	TCONS_00017386.p1
OG0007457	LYTVA_13606	TCONS_00027985.p1
OG0007458	LYTVA_22841	TCONS_00054268.p1
OG0007459	LYTVA_09289	TCONS_00011184.p1
OG0007460	LYTVA_08625	TCONS_00011173.p1
OG0007461	LYTVA_18774	TCONS_00011136.p1
OG0007462	LYTVA_09490, LYTVA_13057	TCONS_00004455.p1
OG0007464	LYTVA_10781	TCONS_00018997.p1
OG0007465	LYTVA_26141	TCONS_00005089.p1
OG0007466	LYTVA_10130	TCONS_00015307.p1
OG0007467	LYTVA_02679	TCONS_00029316.p1
OG0007468	LYTVA_03501	TCONS_00027148.p1
OG0007469	LYTVA_10120	TCONS_00047565.p1
OG0007471	LYTVA_12320	TCONS_00008793.p1
OG0007472	LYTVA_00584	TCONS_00027881.p1
OG0007474	LYTVA_15161, LYTVA_03974	TCONS_00034975.p1
OG0007475	LYTVA_27620	TCONS_00034482.p1, TCONS_00034483.p1
OG0007476	LYTVA_27412	TCONS_00053493.p1
OG0007477	LYTVA_29029	TCONS_00055325.p1
OG0007478	LYTVA_19699	TCONS_00006303.p1
OG0007479	LYTVA_01291	TCONS_00014340.p1
OG0007480	LYTVA_24798	TCONS_00027117.p1
OG0007481	LYTVA_08388	TCONS_00006126.p1
OG0007482	LYTVA_29492	TCONS_00050546.p1
OG0007483	LYTVA_15083	TCONS_00017917.p1
OG0007484	LYTVA_07505	TCONS_00011058.p1
OG0007487	LYTVA_02756	TCONS_00006042.p1, TCONS_00004732.p1
OG0007489	LYTVA_00864	TCONS_00011180.p1
OG0007492	LYTVA_10069	TCONS_00010188.p1
OG0007494	LYTVA_11090	TCONS_00005244.p1
OG0007497	LYTVA_14734	TCONS_00021497.p1
OG0007499	LYTVA_14874	TCONS_00011333.p1
OG0007500	LYTVA_18267	TCONS_00002909.p1
OG0007501	LYTVA_22863	TCONS_00037490.p1
OG0007503	LYTVA_07667	TCONS_00021620.p1
OG0007504	LYTVA_16801	TCONS_00013281.p1, TCONS_00013301.p1
OG0007507	LYTVA_12074	TCONS_00011576.p1
OG0007509	LYTVA_00585, LYTVA_20658	TCONS_00054447.p1
OG0007510	LYTVA_15578	TCONS_00018393.p1
OG0007513	LYTVA_01675	TCONS_00015244.p1, TCONS_00048348.p1
OG0007514	LYTVA_01131	TCONS_00052992.p1
OG0007517	LYTVA_01445	TCONS_00024868.p1, TCONS_00024847.p1
OG0007518	LYTVA_05377	TCONS_00049603.p1
OG0007521	LYTVA_23142	TCONS_00005602.p1, TCONS_00005599.p1, TCONS_00005598.p1, TCONS_00005594.p1
OG0007522	LYTVA_24173, LYTVA_04050	TCONS_00037019.p1
OG0007525	LYTVA_17746, LYTVA_17745	TCONS_00053226.p1
OG0007527	LYTVA_20160	TCONS_00020697.p1
OG0007528	LYTVA_17660, LYTVA_13424	TCONS_00016340.p1
OG0007529	LYTVA_24821	TCONS_00013712.p1
OG0007533	LYTVA_15407	TCONS_00027040.p1
OG0007537	LYTVA_19442	TCONS_00056980.p1
OG0007539	LYTVA_08045	TCONS_00005577.p1, TCONS_00021897.p1
OG0007583	LYTVA_02898	TCONS_00025889.p1
OG0007584	LYTVA_07507	TCONS_00014181.p1
OG0007586	LYTVA_23540	TCONS_00049145.p1
OG0007587	LYTVA_06191	TCONS_00045363.p1
OG0007588	LYTVA_19122	TCONS_00024021.p1
OG0007589	LYTVA_15571	TCONS_00041793.p1
OG0007590	LYTVA_22603	TCONS_00026992.p1, TCONS_00025959.p1, TCONS_00026995.p1
OG0007591	LYTVA_15821	TCONS_00002544.p1
OG0007595	LYTVA_04822, LYTVA_27964	TCONS_00049633.p1
OG0007597	LYTVA_04975	TCONS_00056560.p1
OG0007600	LYTVA_02329, LYTVA_28486, LYTVA_22411	TCONS_00021823.p1
OG0007601	LYTVA_20410	TCONS_00012592.p1
OG0007602	LYTVA_19111	TCONS_00053897.p1
OG0007603	LYTVA_01215	TCONS_00007849.p1
OG0007604	LYTVA_27072, LYTVA_11917	TCONS_00008215.p1
OG0007605	LYTVA_23223	TCONS_00010403.p1
OG0007607	LYTVA_28351	TCONS_00051718.p1
OG0007609	LYTVA_28776	TCONS_00022589.p1
OG0007610	LYTVA_01262	TCONS_00049691.p1
OG0007611	LYTVA_10154	TCONS_00009954.p1
OG0007612	LYTVA_02241	TCONS_00038095.p1
OG0007613	LYTVA_11371	TCONS_00053626.p1
OG0007615	LYTVA_01668	TCONS_00049219.p1
OG0007616	LYTVA_04326	TCONS_00045337.p1
OG0007617	LYTVA_06763	TCONS_00028755.p1
OG0007618	LYTVA_17818	TCONS_00002351.p1
OG0007619	LYTVA_16958	TCONS_00051121.p1
OG0007621	LYTVA_28737	TCONS_00042782.p1
OG0007623	LYTVA_25391	TCONS_00022489.p1, TCONS_00009662.p1
OG0007624	LYTVA_26685	TCONS_00000852.p1
OG0007625	LYTVA_02355	TCONS_00002138.p1
OG0007626	LYTVA_26960	TCONS_00022439.p1
OG0007628	LYTVA_20735	TCONS_00044142.p1
OG0007630	LYTVA_21472	TCONS_00022042.p1
OG0007632	LYTVA_27271, LYTVA_07026, LYTVA_09524	TCONS_00003461.p1
OG0007633	LYTVA_11264	TCONS_00019502.p1
OG0007635	LYTVA_00547	TCONS_00030629.p1
OG0007636	LYTVA_16108	TCONS_00042974.p1
OG0007636	LYTVA_06517, LYTVA_16111	TCONS_00041631.p1, TCONS_00044056.p1
OG0007637	LYTVA_23253	TCONS_00011139.p1
OG0007638	LYTVA_28819, LYTVA_12541	TCONS_00048910.p1
OG0007639	LYTVA_29195	TCONS_00030093.p1
OG0007640	LYTVA_16975, LYTVA_04217	TCONS_00029159.p1
OG0007642	LYTVA_19507	TCONS_00015833.p1, TCONS_00020704.p1
OG0007643	LYTVA_13772, LYTVA_29417	TCONS_00002995.p1
OG0007645	LYTVA_22625	TCONS_00013025.p1
OG0007646	LYTVA_11672	TCONS_00044005.p1
OG0007647	LYTVA_17226, LYTVA_08417	TCONS_00056859.p1
OG0007648	LYTVA_16410	TCONS_00001270.p1
OG0007649	LYTVA_29126	TCONS_00026433.p1
OG0007650	LYTVA_04025, LYTVA_24221, LYTVA_22368	TCONS_00015610.p1
OG0007652	LYTVA_12087	TCONS_00016043.p1
OG0007653	LYTVA_26389	TCONS_00011069.p1
OG0007654	LYTVA_29602	TCONS_00038692.p1, TCONS_00032279.p1
OG0007656	LYTVA_03488	TCONS_00048545.p1
OG0007657	LYTVA_24805	TCONS_00036175.p1
OG0007658	LYTVA_00620	TCONS_00007816.p1, TCONS_00007835.p1, TCONS_00007815.p1
OG0007660	LYTVA_02046	TCONS_00015904.p1
OG0007661	LYTVA_26111	TCONS_00050251.p1
OG0007661	LYTVA_04003	TCONS_00015425.p1, TCONS_00050990.p1
OG0007662	LYTVA_26859	TCONS_00010765.p1
OG0007663	LYTVA_06307	TCONS_00054988.p1
OG0007665	LYTVA_17087	TCONS_00025915.p1
OG0007667	LYTVA_11978	TCONS_00004476.p1
OG0007668	LYTVA_01048	TCONS_00005532.p1
OG0007669	LYTVA_18754	TCONS_00048639.p1
OG0007670	LYTVA_03178	TCONS_00018865.p1
OG0007671	LYTVA_00969	TCONS_00044650.p1
OG0007672	LYTVA_09144	TCONS_00000495.p1
OG0007673	LYTVA_06130	TCONS_00045388.p1
OG0007674	LYTVA_19731, LYTVA_05255	TCONS_00010380.p1
OG0007675	LYTVA_10928	TCONS_00045118.p1
OG0007676	LYTVA_12495	TCONS_00016320.p1
OG0007677	LYTVA_26927	TCONS_00016523.p1
OG0007678	LYTVA_02696	TCONS_00010718.p1, TCONS_00010000.p1
OG0007679	LYTVA_08970	TCONS_00027063.p1
OG0007683	LYTVA_17616	TCONS_00027371.p1, TCONS_00027351.p1, TCONS_00027354.p1
OG0007685	LYTVA_02760	TCONS_00011974.p1
OG0007686	LYTVA_12208	TCONS_00009166.p1
OG0007687	LYTVA_15396	TCONS_00012619.p1
OG0007689	LYTVA_19628	TCONS_00004752.p1
OG0007690	LYTVA_28416	TCONS_00025906.p1
OG0007691	LYTVA_22077	TCONS_00045076.p1
OG0007692	LYTVA_24951	TCONS_00012253.p1
OG0007694	LYTVA_26876	TCONS_00007559.p1
OG0007695	LYTVA_05499, LYTVA_10609	TCONS_00016848.p1
OG0007696	LYTVA_24378	TCONS_00048269.p1
OG0007697	LYTVA_10922	TCONS_00005817.p1
OG0007699	LYTVA_01611, LYTVA_09243, LYTVA_26832	TCONS_00045480.p1, TCONS_00045481.p1, TCONS_00045450.p1
OG0007700	LYTVA_07316	TCONS_00005375.p1
OG0007701	LYTVA_21781	TCONS_00006365.p1
OG0007702	LYTVA_05328	TCONS_00022997.p1
OG0007703	LYTVA_27223, LYTVA_22526	TCONS_00030277.p1
OG0007704	LYTVA_08360	TCONS_00020277.p1
OG0007705	LYTVA_14287	TCONS_00030893.p1
OG0007708	LYTVA_29207	TCONS_00056281.p1
OG0007709	LYTVA_10006	TCONS_00033233.p1
OG0007711	LYTVA_29385, LYTVA_17924	TCONS_00001132.p1
OG0007712	LYTVA_10828	TCONS_00027070.p1
OG0007713	LYTVA_11468	TCONS_00056171.p1
OG0007714	LYTVA_09705	TCONS_00044242.p1
OG0007716	LYTVA_19321	TCONS_00054367.p1
OG0007717	LYTVA_16631	TCONS_00020795.p1
OG0007719	LYTVA_26116	TCONS_00051886.p1
OG0007721	LYTVA_28411	TCONS_00025937.p1
OG0007722	LYTVA_18125	TCONS_00029664.p1
OG0007723	LYTVA_01240	TCONS_00003218.p1
OG0007725	LYTVA_20581, LYTVA_05852, LYTVA_03891	TCONS_00014645.p1
OG0007726	LYTVA_06027	TCONS_00051035.p1
OG0007728	LYTVA_04426	TCONS_00042990.p1
OG0007730	LYTVA_17502	TCONS_00008201.p1
OG0007731	LYTVA_07729, LYTVA_10141, LYTVA_09316	TCONS_00026896.p1
OG0007732	LYTVA_00596	TCONS_00027259.p1
OG0007733	LYTVA_17250	TCONS_00041133.p1, TCONS_00038935.p1
OG0007734	LYTVA_12740	TCONS_00052703.p1
OG0007735	LYTVA_08877	TCONS_00006450.p1
OG0007737	LYTVA_07110, LYTVA_07111	TCONS_00022764.p1
OG0007738	LYTVA_26772	TCONS_00039489.p1
OG0007739	LYTVA_25107	TCONS_00001041.p1
OG0007740	LYTVA_13616, LYTVA_03535	TCONS_00040381.p1, TCONS_00039234.p1
OG0007741	LYTVA_05974	TCONS_00011823.p1
OG0007743	LYTVA_21362	TCONS_00004286.p1
OG0007744	LYTVA_19072	TCONS_00047303.p1
OG0007745	LYTVA_03413	TCONS_00007839.p1, TCONS_00008596.p1
OG0007746	LYTVA_12054	TCONS_00011182.p1
OG0007747	LYTVA_08028, LYTVA_13506	TCONS_00053195.p1
OG0007748	LYTVA_16035	TCONS_00003490.p1
OG0007749	LYTVA_25973	TCONS_00049303.p1
OG0007751	LYTVA_20108	TCONS_00027679.p1
OG0007752	LYTVA_05758	TCONS_00020869.p1
OG0007753	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419	TCONS_00021657.p1
OG0007754	LYTVA_02556, LYTVA_22115	TCONS_00050991.p1
OG0007755	LYTVA_27977	TCONS_00023536.p1, TCONS_00023573.p1
OG0007756	LYTVA_26790, LYTVA_01408	TCONS_00010764.p1
OG0007757	LYTVA_29634	TCONS_00052660.p1
OG0007758	LYTVA_02245	TCONS_00048344.p1
OG0007759	LYTVA_29844, LYTVA_13752	TCONS_00014965.p1
OG0007760	LYTVA_22853	TCONS_00002867.p1
OG0007762	LYTVA_02092	TCONS_00021925.p1
OG0007763	LYTVA_23256	TCONS_00053736.p1
OG0007764	LYTVA_05432	TCONS_00028499.p1
OG0007765	LYTVA_28454	TCONS_00008450.p1, TCONS_00008449.p1
OG0007766	LYTVA_16803	TCONS_00013847.p1
OG0007767	LYTVA_18171	TCONS_00052065.p1, TCONS_00052071.p1
OG0007768	LYTVA_26406	TCONS_00050962.p1, TCONS_00050973.p1
OG0007769	LYTVA_15736	TCONS_00013347.p1
OG0007771	LYTVA_23243	TCONS_00049529.p1
OG0007772	LYTVA_28492	TCONS_00021495.p1
OG0007773	LYTVA_28425	TCONS_00021313.p1, TCONS_00022320.p1
OG0007774	LYTVA_07983	TCONS_00055592.p1
OG0007775	LYTVA_27798	TCONS_00005585.p1
OG0007776	LYTVA_09426	TCONS_00029043.p1
OG0007778	LYTVA_07356, LYTVA_07353	TCONS_00027045.p1, TCONS_00027046.p1, TCONS_00007079.p1
OG0007779	LYTVA_04248	TCONS_00055791.p1
OG0007780	LYTVA_19102	TCONS_00010777.p1
OG0007781	LYTVA_26330, LYTVA_26857	TCONS_00011085.p1
OG0007782	LYTVA_11501	TCONS_00030973.p1
OG0007783	LYTVA_18320	TCONS_00014436.p1
OG0007784	LYTVA_09607	TCONS_00057050.p1
OG0007785	LYTVA_04516	TCONS_00048431.p1
OG0007786	LYTVA_30038	TCONS_00010304.p1
OG0007787	LYTVA_17596	TCONS_00049248.p1
OG0007788	LYTVA_09000	TCONS_00005604.p1
OG0007789	LYTVA_08173	TCONS_00006466.p1
OG0007791	LYTVA_08192, LYTVA_16268, LYTVA_13914	TCONS_00046054.p1
OG0007792	LYTVA_11746	TCONS_00006674.p1
OG0007792	LYTVA_13324	TCONS_00006673.p1
OG0007793	LYTVA_13499	TCONS_00054253.p1
OG0007794	LYTVA_26977	TCONS_00005639.p1
OG0007796	LYTVA_11355	TCONS_00029847.p1
OG0007798	LYTVA_16861, LYTVA_18242	TCONS_00035284.p1
OG0007799	LYTVA_21389	TCONS_00020335.p1
OG0007800	LYTVA_15028	TCONS_00042611.p1
OG0007801	LYTVA_25330	TCONS_00013160.p1
OG0007802	LYTVA_18290	TCONS_00014260.p1
OG0007803	LYTVA_01593	TCONS_00011075.p1
OG0007804	LYTVA_03179	TCONS_00046880.p1, TCONS_00045601.p1
OG0007805	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961	TCONS_00034468.p1
OG0007808	LYTVA_16872	TCONS_00048621.p1
OG0007809	LYTVA_16781	TCONS_00042854.p1
OG0007810	LYTVA_14635	TCONS_00049548.p1
OG0007812	LYTVA_27813	TCONS_00019011.p1
OG0007813	LYTVA_09962	TCONS_00010597.p1
OG0007814	LYTVA_15113, LYTVA_01159	TCONS_00030696.p1
OG0007815	LYTVA_06622	TCONS_00019269.p1
OG0007816	LYTVA_20731	TCONS_00051033.p1
OG0007817	LYTVA_09211	TCONS_00011643.p1
OG0007820	LYTVA_07692	TCONS_00004697.p1
OG0007823	LYTVA_16470	TCONS_00026099.p1
OG0007824	LYTVA_18978	TCONS_00022913.p1
OG0007825	LYTVA_10012	TCONS_00020063.p1
OG0007826	LYTVA_16290	TCONS_00005832.p1, TCONS_00005866.p1
OG0007827	LYTVA_28200	TCONS_00003607.p1
OG0007828	LYTVA_14710	TCONS_00018966.p1
OG0007829	LYTVA_07496, LYTVA_18844	TCONS_00011101.p1
OG0007830	LYTVA_21502	TCONS_00020303.p1
OG0007831	LYTVA_18643	TCONS_00026164.p1
OG0007833	LYTVA_14327	TCONS_00006612.p1, TCONS_00006644.p1
OG0007834	LYTVA_12110	TCONS_00027363.p1
OG0007836	LYTVA_26464	TCONS_00013500.p1
OG0007837	LYTVA_26889	TCONS_00044166.p1
OG0007838	LYTVA_02755	TCONS_00005286.p1
OG0007840	LYTVA_25217	TCONS_00045842.p1
OG0007841	LYTVA_02552	TCONS_00031020.p1
OG0007842	LYTVA_18377	TCONS_00056322.p1, TCONS_00056383.p1
OG0007843	LYTVA_10686	TCONS_00042751.p1
OG0007846	LYTVA_03004	TCONS_00030127.p1
OG0007846	LYTVA_13162	TCONS_00023853.p1
OG0007847	LYTVA_11506	TCONS_00054384.p1
OG0007848	LYTVA_21280	TCONS_00002380.p1, TCONS_00002373.p1
OG0007849	LYTVA_16742	TCONS_00002911.p1
OG0007850	LYTVA_11256	TCONS_00051270.p1, TCONS_00050100.p1
OG0007851	LYTVA_16986	TCONS_00007485.p1
OG0007857	LYTVA_04563	TCONS_00041622.p1
OG0007859	LYTVA_21734, LYTVA_08980	TCONS_00054876.p1
OG0007860	LYTVA_04925	TCONS_00036778.p1
OG0007862	LYTVA_01856	TCONS_00003659.p1
OG0007907	LYTVA_20630, LYTVA_17910	TCONS_00011086.p1
OG0007908	LYTVA_00128	TCONS_00008952.p1
OG0007911	LYTVA_20096	TCONS_00013377.p1
OG0007912	LYTVA_21780	TCONS_00005699.p1
OG0007913	LYTVA_02876	TCONS_00029441.p1
OG0007915	LYTVA_11903	TCONS_00045868.p1
OG0007917	LYTVA_27582	TCONS_00043404.p1
OG0007920	LYTVA_23299	TCONS_00029346.p1
OG0007921	LYTVA_17931	TCONS_00029041.p1
OG0007922	LYTVA_30133	TCONS_00010886.p1
OG0007924	LYTVA_03082	TCONS_00029623.p1
OG0007925	LYTVA_19385	TCONS_00026279.p1
OG0007926	LYTVA_27557	TCONS_00013549.p1
OG0007927	LYTVA_12602	TCONS_00049435.p1
OG0007928	LYTVA_16597, LYTVA_20725	TCONS_00048735.p1
OG0007929	LYTVA_13569, LYTVA_05871	TCONS_00019819.p1
OG0007930	LYTVA_24546	TCONS_00007184.p1
OG0007932	LYTVA_19215	TCONS_00018383.p1
OG0007933	LYTVA_28872, LYTVA_22503	TCONS_00038185.p1
OG0007934	LYTVA_02611	TCONS_00020622.p1
OG0007935	LYTVA_06445	TCONS_00001797.p1
OG0007937	LYTVA_24311	TCONS_00010772.p1
OG0007938	LYTVA_22645, LYTVA_12290	TCONS_00048548.p1
OG0007943	LYTVA_23768	TCONS_00002346.p1
OG0007944	LYTVA_18958	TCONS_00042360.p1
OG0007945	LYTVA_06637, LYTVA_23001	TCONS_00015421.p1, TCONS_00016510.p1
OG0007946	LYTVA_22492	TCONS_00025570.p1
OG0007947	LYTVA_18731	TCONS_00014143.p1
OG0007948	LYTVA_12792	TCONS_00004989.p1
OG0007950	LYTVA_12186	TCONS_00015131.p1
OG0007953	LYTVA_29452	TCONS_00027159.p1
OG0007954	LYTVA_00640	TCONS_00001019.p1
OG0007958	LYTVA_21325	TCONS_00017230.p1
OG0007959	LYTVA_00997	TCONS_00054449.p1
OG0007961	LYTVA_25534	TCONS_00002148.p1, TCONS_00001323.p1
OG0007962	LYTVA_17754	TCONS_00042128.p1
OG0007963	LYTVA_14762	TCONS_00052236.p1
OG0007964	LYTVA_00218	TCONS_00012968.p1
OG0007965	LYTVA_25490	TCONS_00012868.p1
OG0007966	LYTVA_05372	TCONS_00020648.p1
OG0007968	LYTVA_29252	TCONS_00052542.p1
OG0007970	LYTVA_27392	TCONS_00051156.p3
OG0007972	LYTVA_29552	TCONS_00008711.p1
OG0007974	LYTVA_10596	TCONS_00022218.p1
OG0007975	LYTVA_06387	TCONS_00054492.p1
OG0007976	LYTVA_13154	TCONS_00014019.p1
OG0007977	LYTVA_01651	TCONS_00012824.p1
OG0007980	LYTVA_24730	TCONS_00010113.p1
OG0007981	LYTVA_26180	TCONS_00004494.p1
OG0007984	LYTVA_27635	TCONS_00021952.p1
OG0007985	LYTVA_13055	TCONS_00013490.p1
OG0007986	LYTVA_07433, LYTVA_01799	TCONS_00029807.p1
OG0007987	LYTVA_08176	TCONS_00004972.p1
OG0007988	LYTVA_17501	TCONS_00009433.p1
OG0007990	LYTVA_09232	TCONS_00007374.p1
OG0007991	LYTVA_08633	TCONS_00011604.p1
OG0007993	LYTVA_13051, LYTVA_05314	TCONS_00010046.p1
OG0007995	LYTVA_26873	TCONS_00007177.p1
OG0007997	LYTVA_15603	TCONS_00006382.p1
OG0007998	LYTVA_09482, LYTVA_23806	TCONS_00004185.p1
OG0007999	LYTVA_30190	TCONS_00056652.p1
OG0008000	LYTVA_03181	TCONS_00046590.p1, TCONS_00046561.p1
OG0008001	LYTVA_09406	TCONS_00030050.p1
OG0008003	LYTVA_10054	TCONS_00050420.p1
OG0008004	LYTVA_12313	TCONS_00009004.p1
OG0008005	LYTVA_13469, LYTVA_14451	TCONS_00003509.p1, TCONS_00003508.p1
OG0008006	LYTVA_04573	TCONS_00021725.p1
OG0008008	LYTVA_16089	TCONS_00013247.p1
OG0008009	LYTVA_05837	TCONS_00033031.p1, TCONS_00033501.p1
OG0008011	LYTVA_19057, LYTVA_12800	TCONS_00049252.p1
OG0008012	LYTVA_07992	TCONS_00056819.p1
OG0008013	LYTVA_01762	TCONS_00055292.p1
OG0008014	LYTVA_03277, LYTVA_17757	TCONS_00012288.p1
OG0008017	LYTVA_28909	TCONS_00048018.p1
OG0008018	LYTVA_23548	TCONS_00027214.p1
OG0008019	LYTVA_08288	TCONS_00051028.p1
OG0008020	LYTVA_13930	TCONS_00012138.p1
OG0008022	LYTVA_01020	TCONS_00042521.p1
OG0008023	LYTVA_29061	TCONS_00054781.p1, TCONS_00052132.p1, TCONS_00052133.p1
OG0008024	LYTVA_23526, LYTVA_23525	TCONS_00051901.p1, TCONS_00051899.p1
OG0008025	LYTVA_16086	TCONS_00012859.p1
OG0008026	LYTVA_25126, LYTVA_18108, LYTVA_25125	TCONS_00046692.p1
OG0008027	LYTVA_08495	TCONS_00011108.p1
OG0008029	LYTVA_27485	TCONS_00006381.p1
OG0008030	LYTVA_03976	TCONS_00006069.p1
OG0008032	LYTVA_21912	TCONS_00014246.p1
OG0008033	LYTVA_22184	TCONS_00025963.p1
OG0008036	LYTVA_26226	TCONS_00013040.p1
OG0008037	LYTVA_21636, LYTVA_11363	TCONS_00027944.p1
OG0008038	LYTVA_17026	TCONS_00047578.p1
OG0008039	LYTVA_10904	TCONS_00006399.p1
OG0008040	LYTVA_03214	TCONS_00000188.p1
OG0008042	LYTVA_21358, LYTVA_14078	TCONS_00055353.p1
OG0008043	LYTVA_04102	TCONS_00044161.p1
OG0008044	LYTVA_13184	TCONS_00008071.p1
OG0008046	LYTVA_07955	TCONS_00008381.p1
OG0008048	LYTVA_01597	TCONS_00009027.p1, TCONS_00009032.p1
OG0008049	LYTVA_08645	TCONS_00005114.p1
OG0008051	LYTVA_24294	TCONS_00014584.p1
OG0008052	LYTVA_27394, LYTVA_26388	TCONS_00010498.p1
OG0008053	LYTVA_19326	TCONS_00025511.p1
OG0008054	LYTVA_00942	TCONS_00056761.p1
OG0008055	LYTVA_23231	TCONS_00048233.p1
OG0008057	LYTVA_10103, LYTVA_01401	TCONS_00057067.p1
OG0008058	LYTVA_11510	TCONS_00024535.p1, TCONS_00024514.p1
OG0008059	LYTVA_01581	TCONS_00029458.p1
OG0008060	LYTVA_26101	TCONS_00036833.p1
OG0008061	LYTVA_07698, LYTVA_06188	TCONS_00045794.p1
OG0008064	LYTVA_26802	TCONS_00007128.p1
