Orthogroup	LYTVA_ok	CAEEL
OG0001932	LYTVA_19885	CAEEL18548, CAEEL17132
OG0001934	LYTVA_10941	CAEEL04980, CAEEL04981
OG0001938	LYTVA_11073, LYTVA_27179	CAEEL05158
OG0001939	LYTVA_20390	CAEEL05317
OG0001940	LYTVA_10392	CAEEL08846
OG0001945	LYTVA_02199	CAEEL05071
OG0001946	LYTVA_09498, LYTVA_15952	CAEEL11023
OG0001948	LYTVA_24023	CAEEL15692
OG0001949	LYTVA_11745	CAEEL19721
OG0001950	LYTVA_17822, LYTVA_02704, LYTVA_22842	CAEEL05818
OG0001951	LYTVA_24979	CAEEL08644, CAEEL02798
OG0001952	LYTVA_01610, LYTVA_03403, LYTVA_05983	CAEEL00959
OG0001953	LYTVA_23643	CAEEL01457
OG0001954	LYTVA_07579	CAEEL14762
OG0001958	LYTVA_27591	CAEEL19146
OG0001961	LYTVA_04984	CAEEL11703
OG0001962	LYTVA_10497	CAEEL07745
OG0001963	LYTVA_25808	CAEEL09651
OG0001964	LYTVA_11887	CAEEL12015, CAEEL18880
OG0001965	LYTVA_23024, LYTVA_04012	CAEEL15340
OG0001966	LYTVA_29337	CAEEL15352, CAEEL06723
OG0001968	LYTVA_25074, LYTVA_14019	CAEEL10639
OG0001969	LYTVA_26700, LYTVA_02053	CAEEL09244, CAEEL09472, CAEEL00361
OG0001971	LYTVA_24915	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583
OG0001974	LYTVA_05344	CAEEL10261
OG0001985	LYTVA_25021	CAEEL08373, CAEEL02584, CAEEL02585
OG0001987	LYTVA_10171	CAEEL06766
OG0001988	LYTVA_13692, LYTVA_16970	CAEEL02095
OG0001989	LYTVA_03449	CAEEL20436
OG0001990	LYTVA_25772	CAEEL18486
OG0001991	LYTVA_23713	CAEEL08725
OG0001992	LYTVA_21528	CAEEL00543
OG0001993	LYTVA_03593	CAEEL15736
OG0001996	LYTVA_03768, LYTVA_28002	CAEEL07117
OG0001998	LYTVA_28153	CAEEL08296
OG0001999	LYTVA_25071	CAEEL06715
OG0002000	LYTVA_09917, LYTVA_20812, LYTVA_00535	CAEEL08459
OG0002001	LYTVA_06621, LYTVA_24060	CAEEL07856
OG0002002	LYTVA_06617	CAEEL05495, CAEEL09310, CAEEL01852
OG0002003	LYTVA_27403	CAEEL18663
OG0002004	LYTVA_00708	CAEEL08821, CAEEL14586, CAEEL09383, CAEEL11550
OG0002005	LYTVA_09452	CAEEL10504
OG0002006	LYTVA_30202, LYTVA_24696, LYTVA_00947	CAEEL16051, CAEEL18232
OG0002008	LYTVA_11348, LYTVA_17615	CAEEL11706
OG0002009	LYTVA_25414	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207
OG0002011	LYTVA_00131	CAEEL06587, CAEEL01459
OG0002013	LYTVA_17597, LYTVA_21821	CAEEL00803, CAEEL01317
OG0002015	LYTVA_23511, LYTVA_03784	CAEEL07232
OG0002016	LYTVA_04456	CAEEL10751
OG0002017	LYTVA_20889	CAEEL04551
OG0002018	LYTVA_15295	CAEEL08242
OG0002020	LYTVA_20481	CAEEL20282
OG0002021	LYTVA_10424, LYTVA_01579, LYTVA_11763, LYTVA_01065, LYTVA_11312, LYTVA_00795, LYTVA_01578	CAEEL10833, CAEEL10005, CAEEL09715, CAEEL19049, CAEEL09714, CAEEL09716
OG0002023	LYTVA_18808	CAEEL12418
OG0002026	LYTVA_00656, LYTVA_03670	CAEEL09267
OG0002027	LYTVA_07659	CAEEL19841
OG0002031	LYTVA_03117	CAEEL07288
OG0002032	LYTVA_25138	CAEEL15092
OG0002035	LYTVA_16334	CAEEL04843, CAEEL04846
OG0002036	LYTVA_16034	CAEEL17432
OG0002037	LYTVA_10784	CAEEL09947
OG0002042	LYTVA_09497	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817
OG0002057	LYTVA_07252	CAEEL04582, CAEEL04584
OG0002058	LYTVA_29397, LYTVA_12717, LYTVA_28075, LYTVA_09629	CAEEL19167, CAEEL04214, CAEEL05165, CAEEL05708, CAEEL12727, CAEEL05570
OG0002059	LYTVA_07033	CAEEL20695
OG0002062	LYTVA_29599	CAEEL01567
OG0002064	LYTVA_09088, LYTVA_16839, LYTVA_02688	CAEEL17790
OG0002067	LYTVA_08828	CAEEL08430
OG0002068	LYTVA_21994	CAEEL15280
OG0002073	LYTVA_26326	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593
OG0002075	LYTVA_05767, LYTVA_25354	CAEEL15213
OG0002076	LYTVA_20709	CAEEL17850
OG0002077	LYTVA_05702	CAEEL08392
OG0002079	LYTVA_05859, LYTVA_28645	CAEEL07901
OG0002080	LYTVA_01538, LYTVA_26517	CAEEL03246, CAEEL12691
OG0002081	LYTVA_05029	CAEEL14941, CAEEL14928
OG0002087	LYTVA_13703, LYTVA_16316, LYTVA_02024	CAEEL07742
OG0002089	LYTVA_21046, LYTVA_10557	CAEEL13352
OG0002089	LYTVA_03234, LYTVA_29434, LYTVA_00054	CAEEL17973
OG0002090	LYTVA_05021	CAEEL00790
OG0002093	LYTVA_06495	CAEEL02211, CAEEL19978
OG0002094	LYTVA_25874, LYTVA_02272	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823
OG0002097	LYTVA_25591	CAEEL03161, CAEEL00098, CAEEL19231
OG0002099	LYTVA_17183	CAEEL05221
OG0002101	LYTVA_13887, LYTVA_28735	CAEEL04990
OG0002102	LYTVA_26576	CAEEL20714
OG0002104	LYTVA_12211	CAEEL08654
OG0002105	LYTVA_22568	CAEEL18772
OG0002106	LYTVA_17556	CAEEL18235, CAEEL08825
OG0002107	LYTVA_22349	CAEEL07845
OG0002108	LYTVA_01699	CAEEL05450, CAEEL05957, CAEEL15378
OG0002122	LYTVA_11582, LYTVA_06978, LYTVA_04489	CAEEL09431
OG0002123	LYTVA_03805	CAEEL05315
OG0002124	LYTVA_06106	CAEEL05107
OG0002125	LYTVA_00336	CAEEL10327
OG0002131	LYTVA_29216, LYTVA_05431	CAEEL00336
OG0002133	LYTVA_15696, LYTVA_05096, LYTVA_01062, LYTVA_03913, LYTVA_03918	CAEEL02043, CAEEL15670
OG0002135	LYTVA_12995, LYTVA_29373	CAEEL01398, CAEEL15762
OG0002139	LYTVA_15039	CAEEL15822
OG0002142	LYTVA_14842	CAEEL01037
OG0002143	LYTVA_04823	CAEEL01697
OG0002144	LYTVA_10170	CAEEL08787
OG0002145	LYTVA_25747, LYTVA_12284	CAEEL00125
OG0002146	LYTVA_00027	CAEEL10604
OG0002147	LYTVA_11017	CAEEL05229
OG0002148	LYTVA_19940	CAEEL13205
OG0002149	LYTVA_00021	CAEEL09018, CAEEL08046
OG0002151	LYTVA_10951, LYTVA_15395, LYTVA_15390	CAEEL19229
OG0002152	LYTVA_27158, LYTVA_09044	CAEEL00179
OG0002154	LYTVA_22439	CAEEL18065
OG0002156	LYTVA_15609, LYTVA_11872, LYTVA_12702	CAEEL08424
OG0002157	LYTVA_21731	CAEEL10861
OG0002160	LYTVA_18232	CAEEL05075
OG0002163	LYTVA_00488	CAEEL04144
OG0002165	LYTVA_22362	CAEEL07004, CAEEL04348, CAEEL13880
OG0002166	LYTVA_27019	CAEEL06693, CAEEL06692
OG0002167	LYTVA_16688	CAEEL10771, CAEEL20502
OG0002169	LYTVA_19343	CAEEL19452
OG0002170	LYTVA_00414	CAEEL11886
OG0002171	LYTVA_15359	CAEEL09511
OG0002173	LYTVA_24516, LYTVA_23801	CAEEL02072
OG0002175	LYTVA_12093	CAEEL11081
OG0002177	LYTVA_27696	CAEEL16080
OG0002179	LYTVA_24663	CAEEL17210, CAEEL19563
OG0002182	LYTVA_28987	CAEEL11866
OG0002184	LYTVA_09182, LYTVA_03835	CAEEL06428
OG0002185	LYTVA_13990	CAEEL01312
OG0002187	LYTVA_23104	CAEEL05615
OG0002188	LYTVA_26546	CAEEL10832
OG0002190	LYTVA_15057	CAEEL18099
OG0002191	LYTVA_16682	CAEEL00670
OG0002211	LYTVA_05443	CAEEL08596
OG0002212	LYTVA_27478	CAEEL17949
OG0002213	LYTVA_26644	CAEEL09259
OG0002215	LYTVA_14142, LYTVA_29279, LYTVA_23079, LYTVA_13439, LYTVA_14094	CAEEL19732
OG0002216	LYTVA_29111, LYTVA_20156, LYTVA_15318, LYTVA_08313, LYTVA_03027	CAEEL09929, CAEEL09930
OG0002217	LYTVA_24396	CAEEL18475, CAEEL05058
OG0002218	LYTVA_08145	CAEEL00880
OG0002221	LYTVA_29068, LYTVA_12127	CAEEL05780
OG0002222	LYTVA_17080	CAEEL05529
OG0002224	LYTVA_28937, LYTVA_24337	CAEEL10158
OG0002225	LYTVA_07379	CAEEL15252
OG0002227	LYTVA_28012	CAEEL00491
OG0002228	LYTVA_13148	CAEEL05227
OG0002229	LYTVA_05653	CAEEL08325
OG0002236	LYTVA_01006	CAEEL18503
OG0002237	LYTVA_29077	CAEEL00004
OG0002239	LYTVA_02728, LYTVA_24845	CAEEL05928
OG0002240	LYTVA_07262, LYTVA_13376	CAEEL05366
OG0002242	LYTVA_02458	CAEEL01267
OG0002243	LYTVA_18791, LYTVA_26266	CAEEL05910, CAEEL11717
OG0002244	LYTVA_15294	CAEEL02764
OG0002246	LYTVA_01846	CAEEL00010
OG0002248	LYTVA_03021, LYTVA_16482	CAEEL09675
OG0002251	LYTVA_20483	CAEEL18329, CAEEL19690
OG0002253	LYTVA_15012, LYTVA_13994	CAEEL14203
OG0002255	LYTVA_07529, LYTVA_20537	CAEEL01086
OG0002257	LYTVA_20175	CAEEL14323
OG0002258	LYTVA_11086	CAEEL10467
OG0002259	LYTVA_13326	CAEEL08231
OG0002260	LYTVA_09923	CAEEL08208
OG0002261	LYTVA_24946	CAEEL09054
OG0002262	LYTVA_13107	CAEEL07374
OG0002263	LYTVA_25866	CAEEL08085
OG0002264	LYTVA_10571, LYTVA_20438	CAEEL01891
OG0002265	LYTVA_23111	CAEEL01664
OG0002266	LYTVA_15212	CAEEL18931
OG0002270	LYTVA_11425	CAEEL01255
OG0002272	LYTVA_11721	CAEEL00181
OG0002275	LYTVA_14393	CAEEL19733
OG0002277	LYTVA_14705	CAEEL12016
OG0002280	LYTVA_12982	CAEEL01565
OG0002282	LYTVA_16722	CAEEL05126
OG0002284	LYTVA_25872	CAEEL09475
OG0002286	LYTVA_13152	CAEEL15075
OG0002288	LYTVA_14290	CAEEL11923
OG0002289	LYTVA_23204	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495
OG0002291	LYTVA_11551	CAEEL03558
OG0002294	LYTVA_13465	CAEEL03275, CAEEL03274
OG0002312	LYTVA_26175	CAEEL04818, CAEEL04817
OG0002316	LYTVA_10500	CAEEL01858, CAEEL01859
OG0002317	LYTVA_01452	CAEEL13995
OG0002318	LYTVA_19919, LYTVA_16601	CAEEL05991
OG0002321	LYTVA_29675	CAEEL11607
OG0002322	LYTVA_02660	CAEEL12636, CAEEL12634
OG0002324	LYTVA_04784, LYTVA_18196	CAEEL14861
OG0002325	LYTVA_25143	CAEEL12660
OG0002326	LYTVA_23144	CAEEL19309
OG0002327	LYTVA_13830	CAEEL11423
OG0002331	LYTVA_28456	CAEEL13492, CAEEL01768
OG0002332	LYTVA_15960	CAEEL07378
OG0002335	LYTVA_09733	CAEEL02679, CAEEL02678
OG0002336	LYTVA_17921	CAEEL18832
OG0002340	LYTVA_26872	CAEEL00545
OG0002341	LYTVA_02833	CAEEL07757
OG0002343	LYTVA_02395	CAEEL20506, CAEEL10734
OG0002344	LYTVA_11170	CAEEL07661
OG0002346	LYTVA_02392	CAEEL04391
OG0002350	LYTVA_25261	CAEEL20154
OG0002352	LYTVA_04113, LYTVA_00254	CAEEL04784
OG0002354	LYTVA_01631, LYTVA_29247	CAEEL09038
OG0002355	LYTVA_10530, LYTVA_23668	CAEEL08630
OG0002356	LYTVA_15548	CAEEL17852
OG0002357	LYTVA_22139	CAEEL14198
OG0002358	LYTVA_02933, LYTVA_25182	CAEEL20542
OG0002359	LYTVA_09109, LYTVA_22971, LYTVA_17719	CAEEL10259
OG0002360	LYTVA_13577, LYTVA_26745	CAEEL19089
OG0002361	LYTVA_05317, LYTVA_09958	CAEEL16240, CAEEL14724
OG0002362	LYTVA_07780	CAEEL01494
OG0002363	LYTVA_24435, LYTVA_22514, LYTVA_29113	CAEEL18180
OG0002366	LYTVA_08796	CAEEL01476
OG0002367	LYTVA_25642	CAEEL02851
OG0002368	LYTVA_29543	CAEEL06921
OG0002369	LYTVA_27387, LYTVA_07441	CAEEL00665
OG0002370	LYTVA_25287, LYTVA_29432	CAEEL06782
OG0002371	LYTVA_25400	CAEEL10782, CAEEL02897
OG0002374	LYTVA_09672	CAEEL00989, CAEEL03595
OG0002375	LYTVA_09763, LYTVA_28258, LYTVA_15054	CAEEL09148
OG0002376	LYTVA_08623	CAEEL16557
OG0002377	LYTVA_21348	CAEEL14877
OG0002378	LYTVA_03167	CAEEL19717
OG0002379	LYTVA_23460	CAEEL20511
OG0002396	LYTVA_23895	CAEEL15127
OG0002400	LYTVA_14444	CAEEL12685
OG0002406	LYTVA_16025	CAEEL05272
OG0002407	LYTVA_05902, LYTVA_09107	CAEEL11836
OG0002408	LYTVA_18679	CAEEL05340
OG0002409	LYTVA_26911	CAEEL12380
OG0002410	LYTVA_07702	CAEEL06445
OG0002411	LYTVA_05420	CAEEL09509
OG0002413	LYTVA_03837, LYTVA_28770	CAEEL05456
OG0002414	LYTVA_25326, LYTVA_07578	CAEEL16542
OG0002415	LYTVA_19723	CAEEL09540, CAEEL09394, CAEEL15033
OG0002416	LYTVA_01739, LYTVA_15990	CAEEL00247
OG0002422	LYTVA_25109, LYTVA_03043	CAEEL09220
OG0002424	LYTVA_11856	CAEEL18326
OG0002429	LYTVA_00348	CAEEL05601
OG0002433	LYTVA_18440, LYTVA_02521	CAEEL18398
OG0002434	LYTVA_29924, LYTVA_08979	CAEEL09324
OG0002439	LYTVA_25319	CAEEL06145, CAEEL06146
OG0002441	LYTVA_03213	CAEEL01735
OG0002442	LYTVA_29246	CAEEL00999
OG0002443	LYTVA_18888	CAEEL11867
OG0002445	LYTVA_13339	CAEEL08003
OG0002446	LYTVA_23950	CAEEL01328
OG0002448	LYTVA_28130	CAEEL11664
OG0002450	LYTVA_25811, LYTVA_04325	CAEEL02915
OG0002453	LYTVA_16565	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671
OG0002454	LYTVA_24519	CAEEL06870
OG0002456	LYTVA_07400	CAEEL19152, CAEEL02912
OG0002461	LYTVA_27742	CAEEL07388
OG0002464	LYTVA_05091	CAEEL09680
OG0002476	LYTVA_18571	CAEEL05868
OG0002476	LYTVA_29232	CAEEL00590
OG0002481	LYTVA_24489	CAEEL07210
OG0002486	LYTVA_12364	CAEEL00554
OG0002487	LYTVA_13421, LYTVA_07772	CAEEL13022
OG0002492	LYTVA_04881, LYTVA_20142, LYTVA_20143	CAEEL07791
OG0002494	LYTVA_08528, LYTVA_06135	CAEEL02924
OG0002495	LYTVA_15838	CAEEL05776
OG0002497	LYTVA_19407, LYTVA_09946	CAEEL00487
OG0002499	LYTVA_01816, LYTVA_19380, LYTVA_19376	CAEEL02172, CAEEL11853
OG0002500	LYTVA_12795	CAEEL00642
OG0002500	LYTVA_02797	CAEEL07067
OG0002502	LYTVA_26587	CAEEL01666
OG0002503	LYTVA_01746	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625
OG0002504	LYTVA_01028	CAEEL06712, CAEEL09129
OG0002505	LYTVA_15145	CAEEL05922
OG0002506	LYTVA_27085	CAEEL00901
OG0002507	LYTVA_16175	CAEEL03010
OG0002509	LYTVA_12179, LYTVA_25437	CAEEL10641, CAEEL10642
OG0002510	LYTVA_28382, LYTVA_12781	CAEEL15444
OG0002511	LYTVA_00911	CAEEL03054
OG0002512	LYTVA_07467, LYTVA_15594	CAEEL06721
OG0002518	LYTVA_09891	CAEEL03272
OG0002519	LYTVA_16385	CAEEL07683
OG0002520	LYTVA_21261, LYTVA_12939	CAEEL11387
OG0002523	LYTVA_00333	CAEEL09506
OG0002527	LYTVA_12191	CAEEL00425, CAEEL00799
OG0002528	LYTVA_05185	CAEEL14274
OG0002530	LYTVA_27968	CAEEL18169
OG0002532	LYTVA_11495, LYTVA_10842	CAEEL00641
OG0002533	LYTVA_10911	CAEEL08550
OG0002534	LYTVA_28779	CAEEL08629
OG0002537	LYTVA_26243	CAEEL07418
OG0002541	LYTVA_08531, LYTVA_16761	CAEEL09534
OG0002542	LYTVA_22878	CAEEL06956
OG0002543	LYTVA_05546, LYTVA_29378	CAEEL07344
OG0002544	LYTVA_09388, LYTVA_26551	CAEEL16419
OG0002545	LYTVA_17249	CAEEL12452
OG0002547	LYTVA_18896, LYTVA_16593, LYTVA_07932	CAEEL02085
OG0002548	LYTVA_15314	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091
OG0002549	LYTVA_07016	CAEEL18135
OG0002552	LYTVA_22275, LYTVA_17939	CAEEL01916
OG0002554	LYTVA_15356	CAEEL13829
OG0002555	LYTVA_03125	CAEEL12784
OG0002557	LYTVA_11893	CAEEL02904
OG0002559	LYTVA_29204	CAEEL14654
OG0002561	LYTVA_06324	CAEEL13357
OG0002562	LYTVA_23408	CAEEL00489
OG0002563	LYTVA_28180	CAEEL08940
OG0002564	LYTVA_01413	CAEEL14884
OG0002566	LYTVA_29203	CAEEL18146
OG0002567	LYTVA_24506, LYTVA_23645, LYTVA_10741	CAEEL10185
OG0002569	LYTVA_26769	CAEEL18770
OG0002570	LYTVA_08742, LYTVA_21570	CAEEL02126
OG0002572	LYTVA_08956	CAEEL06422
OG0002587	LYTVA_01204	CAEEL02535
OG0002590	LYTVA_05048	CAEEL01823
OG0002593	LYTVA_05345	CAEEL06340, CAEEL06341
OG0002594	LYTVA_09902	CAEEL02859
OG0002598	LYTVA_19110	CAEEL04239
OG0002599	LYTVA_04514	CAEEL09489, CAEEL05240
OG0002600	LYTVA_24902	CAEEL18751
OG0002601	LYTVA_13096, LYTVA_21392	CAEEL11850, CAEEL17493, CAEEL06460
OG0002602	LYTVA_25365	CAEEL19298
OG0002605	LYTVA_01282	CAEEL06425
OG0002608	LYTVA_13159	CAEEL20298
OG0002609	LYTVA_01416	CAEEL00486
OG0002610	LYTVA_11229	CAEEL00976
OG0002611	LYTVA_04155	CAEEL00525
OG0002614	LYTVA_13201	CAEEL18150
OG0002620	LYTVA_00427	CAEEL18902
OG0002623	LYTVA_20131	CAEEL04862
OG0002624	LYTVA_03682	CAEEL00996
OG0002630	LYTVA_01004, LYTVA_23635	CAEEL00017
OG0002633	LYTVA_24405	CAEEL13867
OG0002636	LYTVA_13092, LYTVA_12071	CAEEL09021
OG0002638	LYTVA_23794, LYTVA_24615	CAEEL05543
OG0002643	LYTVA_22934	CAEEL01960
OG0002644	LYTVA_00752	CAEEL00760
OG0002645	LYTVA_24176, LYTVA_23649, LYTVA_19152	CAEEL09814
OG0002646	LYTVA_13560, LYTVA_13618	CAEEL10837
OG0002649	LYTVA_26079	CAEEL18434
OG0002651	LYTVA_11913, LYTVA_10914	CAEEL08032
OG0002652	LYTVA_14696, LYTVA_00100	CAEEL15940
OG0002653	LYTVA_18692, LYTVA_14330	CAEEL09022
OG0002655	LYTVA_15898	CAEEL10857
OG0002656	LYTVA_17513	CAEEL06531
OG0002658	LYTVA_00441	CAEEL08300
OG0002659	LYTVA_20057	CAEEL20147, CAEEL01412
OG0002660	LYTVA_12513	CAEEL11563
OG0002661	LYTVA_14026, LYTVA_08616, LYTVA_11094, LYTVA_08264	CAEEL19789
OG0002662	LYTVA_25032	CAEEL18190
OG0002662	LYTVA_29138	CAEEL06204
OG0002663	LYTVA_04732	CAEEL19742
OG0002665	LYTVA_28316	CAEEL08820
OG0002666	LYTVA_04715	CAEEL11407
OG0002667	LYTVA_23365	CAEEL18607
OG0002668	LYTVA_18089, LYTVA_00341	CAEEL02604
OG0002669	LYTVA_27272	CAEEL09214, CAEEL09178
OG0002670	LYTVA_23139	CAEEL15710
OG0002675	LYTVA_16982	CAEEL07843
OG0002677	LYTVA_05849	CAEEL10901
OG0002678	LYTVA_25709	CAEEL06946, CAEEL06945, CAEEL01197
OG0002682	LYTVA_22194	CAEEL06028, CAEEL18330
OG0002683	LYTVA_20068	CAEEL05356
OG0002706	LYTVA_18829, LYTVA_18105	CAEEL01248
OG0002708	LYTVA_06941	CAEEL01926, CAEEL12503
OG0002710	LYTVA_24271	CAEEL00009
OG0002712	LYTVA_12703	CAEEL06583, CAEEL15212
OG0002714	LYTVA_07487, LYTVA_06098	CAEEL02672, CAEEL09684, CAEEL16105, CAEEL16248, CAEEL20570
OG0002717	LYTVA_09780	CAEEL10017
OG0002718	LYTVA_17119, LYTVA_10644, LYTVA_22419	CAEEL00842
OG0002720	LYTVA_16984, LYTVA_04741	CAEEL01232
OG0002722	LYTVA_27149	CAEEL10808
OG0002723	LYTVA_18812	CAEEL15616
OG0002726	LYTVA_12627	CAEEL11743
OG0002729	LYTVA_24879, LYTVA_12941	CAEEL07853
OG0002732	LYTVA_28855	CAEEL18402
OG0002736	LYTVA_21231	CAEEL02362
OG0002739	LYTVA_03350, LYTVA_16185	CAEEL18472
OG0002742	LYTVA_18075, LYTVA_17178	CAEEL11403
OG0002743	LYTVA_20017, LYTVA_29489	CAEEL15922, CAEEL10167
OG0002744	LYTVA_13350, LYTVA_17646	CAEEL19735
OG0002745	LYTVA_23293	CAEEL19081
OG0002747	LYTVA_07301, LYTVA_06613	CAEEL02596
OG0002749	LYTVA_13617	CAEEL04068
OG0002750	LYTVA_11674	CAEEL15826
OG0002752	LYTVA_13590, LYTVA_16228	CAEEL08631
OG0002756	LYTVA_16840	CAEEL15160
OG0002757	LYTVA_12178, LYTVA_25439	CAEEL10443, CAEEL10442
OG0002758	LYTVA_20249	CAEEL08816
OG0002759	LYTVA_00899, LYTVA_05590, LYTVA_04404	CAEEL05573
OG0002760	LYTVA_26292, LYTVA_13642	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644
OG0002761	LYTVA_10840	CAEEL15590, CAEEL14895, CAEEL00850
OG0002762	LYTVA_06145	CAEEL09378
OG0002763	LYTVA_11931, LYTVA_00169	CAEEL07952
OG0002764	LYTVA_12077	CAEEL05636
OG0002765	LYTVA_13397, LYTVA_07528	CAEEL02125
OG0002766	LYTVA_02144, LYTVA_02143, LYTVA_11825	CAEEL17597
OG0002767	LYTVA_15615	CAEEL07319
OG0002769	LYTVA_10691	CAEEL06751
OG0002770	LYTVA_16373	CAEEL15397
OG0002771	LYTVA_30010	CAEEL08070
OG0002772	LYTVA_07041, LYTVA_20067	CAEEL05686
OG0002773	LYTVA_17377	CAEEL08029
OG0002774	LYTVA_02098, LYTVA_29513	CAEEL01682
OG0002776	LYTVA_03062	CAEEL10866
OG0002777	LYTVA_15704	CAEEL05935
OG0002778	LYTVA_29506	CAEEL01937
OG0002780	LYTVA_15420, LYTVA_07675	CAEEL00693
OG0002781	LYTVA_20154	CAEEL07517
OG0002782	LYTVA_01104	CAEEL13024
OG0002785	LYTVA_29142	CAEEL04710
OG0002786	LYTVA_26062	CAEEL00215
OG0002788	LYTVA_12524, LYTVA_24529	CAEEL06416, CAEEL06417, CAEEL06418
OG0002790	LYTVA_12236	CAEEL07625
OG0002793	LYTVA_11185, LYTVA_11186	CAEEL00646
OG0002794	LYTVA_04799, LYTVA_04635	CAEEL08878
OG0002795	LYTVA_25608, LYTVA_14490	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352
OG0002799	LYTVA_23324	CAEEL06026
OG0002812	LYTVA_16420	CAEEL04925
OG0002813	LYTVA_11554	CAEEL12256
OG0002815	LYTVA_29630	CAEEL00608
OG0002817	LYTVA_20180	CAEEL16563
OG0002818	LYTVA_21907	CAEEL12185
OG0002824	LYTVA_03461	CAEEL09125
OG0002825	LYTVA_02222	CAEEL11091
OG0002826	LYTVA_08491	CAEEL14759
OG0002828	LYTVA_14096	CAEEL01168, CAEEL15704, CAEEL02989, CAEEL10595
OG0002832	LYTVA_22293, LYTVA_08989	CAEEL09362
OG0002833	LYTVA_05904, LYTVA_21505	CAEEL18192
OG0002835	LYTVA_03279	CAEEL11751
OG0002836	LYTVA_12076	CAEEL06399
OG0002837	LYTVA_04424	CAEEL08616
OG0002839	LYTVA_09274	CAEEL19253, CAEEL00645
OG0002841	LYTVA_19615	CAEEL12135, CAEEL12134
OG0002842	LYTVA_15541, LYTVA_05573	CAEEL06196
OG0002843	LYTVA_17224, LYTVA_25426	CAEEL07774, CAEEL07773
OG0002844	LYTVA_02450	CAEEL10756
OG0002845	LYTVA_22312	CAEEL09656
OG0002847	LYTVA_05132	CAEEL06961
OG0002848	LYTVA_10965	CAEEL07668
OG0002850	LYTVA_06458, LYTVA_21372	CAEEL15763
OG0002851	LYTVA_07801	CAEEL00708
OG0002854	LYTVA_05390	CAEEL18825
OG0002858	LYTVA_16979	CAEEL12093
OG0002859	LYTVA_05989	CAEEL19186
OG0002860	LYTVA_06422	CAEEL11643
OG0002866	LYTVA_01160	CAEEL03096
OG0002868	LYTVA_00591, LYTVA_06070	CAEEL05539
OG0002876	LYTVA_03623	CAEEL10277
OG0002879	LYTVA_14846	CAEEL00701
OG0002880	LYTVA_24596, LYTVA_25627	CAEEL11517
OG0002883	LYTVA_07247	CAEEL05948
OG0002884	LYTVA_15779	CAEEL01828
OG0002887	LYTVA_26594, LYTVA_27442	CAEEL06082, CAEEL06083
OG0002889	LYTVA_16314	CAEEL10804
OG0002891	LYTVA_09791, LYTVA_12147	CAEEL04184, CAEEL01874
OG0002895	LYTVA_26396	CAEEL07602, CAEEL10533
OG0002896	LYTVA_13760	CAEEL18643
OG0002898	LYTVA_17182, LYTVA_16018, LYTVA_16016	CAEEL13137
OG0002899	LYTVA_26043	CAEEL01046
OG0002906	LYTVA_16028	CAEEL05147
OG0002909	LYTVA_25972	CAEEL11759
OG0002910	LYTVA_27131, LYTVA_11896	CAEEL04697
OG0002912	LYTVA_07087	CAEEL00640
OG0002913	LYTVA_29014, LYTVA_16275	CAEEL02893
OG0002915	LYTVA_04120	CAEEL02902
OG0002919	LYTVA_03708	CAEEL00259
OG0002921	LYTVA_27879	CAEEL06148
OG0002925	LYTVA_20567	CAEEL01723, CAEEL07404
OG0002927	LYTVA_13304, LYTVA_02118	CAEEL01626
OG0002944	LYTVA_05446	CAEEL11414
OG0002947	LYTVA_12540	CAEEL06268
OG0002949	LYTVA_16087	CAEEL05799
OG0002952	LYTVA_11677	CAEEL09036
OG0002953	LYTVA_24232	CAEEL11622
OG0002955	LYTVA_08492	CAEEL01420
OG0002957	LYTVA_02020	CAEEL02702
OG0002959	LYTVA_09399	CAEEL12413, CAEEL12412
OG0002961	LYTVA_01187	CAEEL16453, CAEEL14328
OG0002962	LYTVA_21311	CAEEL20383
OG0002964	LYTVA_00396	CAEEL19811
OG0002966	LYTVA_04762	CAEEL08468, CAEEL19347
OG0002967	LYTVA_29445	CAEEL20418, CAEEL02925
OG0002969	LYTVA_21133, LYTVA_18655	CAEEL14216
OG0002973	LYTVA_25878	CAEEL09565
OG0002974	LYTVA_28658, LYTVA_15364	CAEEL01320
OG0002976	LYTVA_21549	CAEEL01120, CAEEL01119, CAEEL01121
OG0002977	LYTVA_25111	CAEEL07234, CAEEL07233
OG0002978	LYTVA_01781	CAEEL16463
OG0002982	LYTVA_23766	CAEEL01855
OG0002983	LYTVA_21419	CAEEL01433
OG0002985	LYTVA_15482, LYTVA_08966	CAEEL08353
OG0002986	LYTVA_26910	CAEEL10835
