Orthogroup	LYTVA_ok	OWEFU
OG0006636	LYTVA_25039	OFUSG10617.1.p1
OG0006637	LYTVA_27827	OFUSG10278.1.p1
OG0006638	LYTVA_18002	OFUSG22936.1.p1
OG0006640	LYTVA_26611	OFUSG26127.1.p1
OG0006641	LYTVA_08574	OFUSG12386.1.p1
OG0006642	LYTVA_06650	OFUSG11052.2.p1, OFUSG11052.1.p1
OG0006644	LYTVA_05409, LYTVA_22427	OFUSG05209.1.p1
OG0006645	LYTVA_04436	OFUSG03917.1.p1
OG0006646	LYTVA_02342	OFUSG09025.1.p1
OG0006649	LYTVA_03225	OFUSG25221.1.p1
OG0006650	LYTVA_09029, LYTVA_07472	OFUSG20882.1.p1
OG0006651	LYTVA_15341	OFUSG00046.1.p1
OG0006653	LYTVA_16261	OFUSG20540.1.p1
OG0006654	LYTVA_16871, LYTVA_29076	OFUSG00452.1.p1
OG0006655	LYTVA_26567	OFUSG19958.1.p1
OG0006656	LYTVA_25366	OFUSG07342.1.p1
OG0006657	LYTVA_16841	OFUSG22199.1.p1
OG0006658	LYTVA_06859	OFUSG17172.1.p1
OG0006659	LYTVA_25971	OFUSG06187.1.p1
OG0006660	LYTVA_18491	OFUSG19060.2.p1, OFUSG19060.1.p1
OG0006661	LYTVA_19764	OFUSG14188.1.p1
OG0006662	LYTVA_17398, LYTVA_22679	OFUSG08824.1.p1
OG0006663	LYTVA_20322	OFUSG22165.1.p1
OG0006664	LYTVA_14742, LYTVA_25776	OFUSG25665.1.p1
OG0006665	LYTVA_15764, LYTVA_29952, LYTVA_19521, LYTVA_14090, LYTVA_26575	OFUSG03189.1.p1, OFUSG26246.1.p1, OFUSG01657.1.p1
OG0006668	LYTVA_18468	OFUSG02998.1.p1
OG0006669	LYTVA_22893, LYTVA_02320	OFUSG13077.1.p1
OG0006671	LYTVA_19311, LYTVA_06238	OFUSG21240.1.p1, OFUSG21240.2.p1, OFUSG06654.1.p1
OG0006672	LYTVA_10481	OFUSG21580.1.p1, OFUSG05280.1.p1
OG0006673	LYTVA_21845	OFUSG05657.1.p1
OG0006675	LYTVA_17630	OFUSG06567.1.p1
OG0006677	LYTVA_28901	OFUSG11057.1.p1
OG0006678	LYTVA_15419, LYTVA_15428	OFUSG10168.1.p1
OG0006679	LYTVA_11018	OFUSG05521.1.p1
OG0006681	LYTVA_17496, LYTVA_30119	OFUSG07984.1.p1, OFUSG07984.2.p1
OG0006682	LYTVA_09083	OFUSG19823.1.p1
OG0006683	LYTVA_28355, LYTVA_25958	OFUSG05321.1.p1
OG0006684	LYTVA_16659	OFUSG18660.1.p1
OG0006686	LYTVA_23375	OFUSG07659.1.p1
OG0006687	LYTVA_26198	OFUSG00286.1.p1, OFUSG00286.2.p1, OFUSG00286.3.p1
OG0006688	LYTVA_14540	OFUSG20459.1.p1
OG0006689	LYTVA_01418	OFUSG08609.1.p1
OG0006691	LYTVA_07985	OFUSG16702.1.p1
OG0006692	LYTVA_23399	OFUSG24594.1.p1
OG0006693	LYTVA_27909, LYTVA_00873	OFUSG10949.2.p1, OFUSG10949.1.p1
OG0006694	LYTVA_24646, LYTVA_15455	OFUSG00920.1.p1
OG0006695	LYTVA_15983	OFUSG11942.2.p1, OFUSG11942.1.p1
OG0006697	LYTVA_29458	OFUSG19206.1.p1
OG0006698	LYTVA_17453	OFUSG23145.1.p1
OG0006699	LYTVA_12681	OFUSG24018.1.p1
OG0006700	LYTVA_17631	OFUSG14553.1.p1, OFUSG14553.2.p1
OG0006702	LYTVA_16976	OFUSG17468.1.p1
OG0006703	LYTVA_11046	OFUSG17467.1.p1
OG0006704	LYTVA_21918, LYTVA_05361	OFUSG24049.1.p1, OFUSG24049.2.p1
OG0006705	LYTVA_05456	OFUSG26369.1.p1
OG0006706	LYTVA_06256	OFUSG08397.1.p1
OG0006707	LYTVA_21353, LYTVA_05353	OFUSG08099.1.p1
OG0006709	LYTVA_04967	OFUSG15942.1.p1
OG0006710	LYTVA_22943	OFUSG08433.1.p1
OG0006711	LYTVA_06285	OFUSG08216.2.p1, OFUSG08216.1.p1
OG0006712	LYTVA_17236	OFUSG20365.1.p1
OG0006713	LYTVA_11734	OFUSG12181.1.p1
OG0006714	LYTVA_07448	OFUSG05991.1.p1
OG0006715	LYTVA_21903	OFUSG05666.2.p1, OFUSG05666.1.p1
OG0006716	LYTVA_15879	OFUSG19704.1.p1
OG0006718	LYTVA_10471	OFUSG06334.1.p1
OG0006719	LYTVA_17998	OFUSG17863.1.p1, OFUSG17863.2.p1
OG0006720	LYTVA_18202, LYTVA_11727	OFUSG25754.1.p1
OG0006721	LYTVA_23599, LYTVA_16518	OFUSG19919.1.p1
OG0006722	LYTVA_11244	OFUSG21212.1.p1
OG0006725	LYTVA_04515	OFUSG08266.1.p1, OFUSG08266.2.p1
OG0006726	LYTVA_14167	OFUSG13177.1.p1
OG0006727	LYTVA_03217	OFUSG00262.1.p1, OFUSG00260.1.p1
OG0006728	LYTVA_22872	OFUSG16443.1.p1
OG0006729	LYTVA_10174	OFUSG13327.1.p1
OG0006730	LYTVA_26842, LYTVA_09573	OFUSG01430.1.p1
OG0006731	LYTVA_14636	OFUSG06606.1.p1
OG0006732	LYTVA_27994	OFUSG12612.1.p1
OG0006733	LYTVA_04666	OFUSG12388.1.p1
OG0006734	LYTVA_09848, LYTVA_16010, LYTVA_10461	OFUSG12554.2.p1, OFUSG12554.1.p1
OG0006736	LYTVA_29486	OFUSG20663.1.p1
OG0006737	LYTVA_29487	OFUSG20388.1.p1
OG0006740	LYTVA_20145, LYTVA_24577	OFUSG26806.1.p1, OFUSG26806.2.p1
OG0006741	LYTVA_07167	OFUSG06701.1.p1
OG0006742	LYTVA_12227	OFUSG03313.1.p1
OG0006743	LYTVA_12900	OFUSG06349.1.p1
OG0006745	LYTVA_14746	OFUSG12641.1.p1
OG0006748	LYTVA_27286	OFUSG19703.1.p1
OG0006749	LYTVA_12229	OFUSG03600.1.p1
OG0006752	LYTVA_28315	OFUSG07006.1.p1
OG0006753	LYTVA_13933	OFUSG11357.1.p1
OG0006756	LYTVA_19248, LYTVA_02584	OFUSG10391.1.p1
OG0006757	LYTVA_23576	OFUSG10397.1.p1, OFUSG10397.2.p1
OG0006758	LYTVA_06304	OFUSG25525.1.p1
OG0006760	LYTVA_07257, LYTVA_20797, LYTVA_13275	OFUSG21191.1.p1
OG0006761	LYTVA_06182	OFUSG02527.1.p1
OG0006762	LYTVA_02692	OFUSG25265.1.p1
OG0006763	LYTVA_22010	OFUSG07768.2.p1
OG0006764	LYTVA_25681	OFUSG03696.1.p1
OG0006766	LYTVA_28194	OFUSG14742.1.p1
OG0006769	LYTVA_29698	OFUSG26103.1.p1
OG0006770	LYTVA_04844	OFUSG20130.1.p1
OG0006772	LYTVA_12214, LYTVA_14428	OFUSG05966.1.p1
OG0006775	LYTVA_15090	OFUSG11034.1.p1
OG0006776	LYTVA_22877	OFUSG15876.1.p1
OG0006777	LYTVA_13418	OFUSG11705.1.p1
OG0006780	LYTVA_14471, LYTVA_01364	OFUSG26802.1.p1, OFUSG26802.2.p1
OG0006787	LYTVA_11265	OFUSG13124.1.p1
OG0006824	LYTVA_28802	OFUSG06565.1.p1
OG0006826	LYTVA_11589	OFUSG03216.1.p1
OG0006827	LYTVA_29607, LYTVA_23359	OFUSG26518.1.p1
OG0006828	LYTVA_18128	OFUSG08532.1.p1
OG0006830	LYTVA_03690	OFUSG24087.1.p1
OG0006831	LYTVA_11012	OFUSG05716.1.p1
OG0006832	LYTVA_03098	OFUSG11995.1.p1
OG0006834	LYTVA_20659, LYTVA_18211	OFUSG13264.2.p1, OFUSG13264.1.p1
OG0006837	LYTVA_26125, LYTVA_14948	OFUSG09601.1.p1, OFUSG09601.2.p1
OG0006838	LYTVA_08816	OFUSG10401.1.p1
OG0006839	LYTVA_27524, LYTVA_05200	OFUSG09983.1.p1
OG0006842	LYTVA_10835, LYTVA_21530	OFUSG13281.1.p1
OG0006844	LYTVA_10802	OFUSG08788.1.p1
OG0006845	LYTVA_21346	OFUSG11239.2.p1, OFUSG11239.1.p1
OG0006846	LYTVA_05173	OFUSG11488.1.p1
OG0006847	LYTVA_09927	OFUSG07278.1.p1
OG0006850	LYTVA_19496	OFUSG00970.2.p1, OFUSG00970.3.p1, OFUSG00970.1.p1
OG0006852	LYTVA_26432	OFUSG23389.1.p1
OG0006853	LYTVA_07171	OFUSG06439.1.p1
OG0006856	LYTVA_24415	OFUSG20694.1.p1
OG0006857	LYTVA_12258	OFUSG14086.1.p1
OG0006858	LYTVA_23032, LYTVA_21592	OFUSG14668.1.p1
OG0006860	LYTVA_03678	OFUSG20553.1.p1
OG0006861	LYTVA_16403, LYTVA_25528	OFUSG04617.1.p1
OG0006862	LYTVA_26775	OFUSG11640.1.p1
OG0006864	LYTVA_00261	OFUSG03675.2.p1, OFUSG03675.1.p1
OG0006865	LYTVA_05819	OFUSG13822.1.p1, OFUSG13831.1.p1
OG0006867	LYTVA_03041, LYTVA_04798	OFUSG26803.1.p1
OG0006868	LYTVA_19737	OFUSG25217.1.p1
OG0006871	LYTVA_14404	OFUSG24981.1.p1
OG0006872	LYTVA_01971	OFUSG05241.1.p1
OG0006873	LYTVA_17188	OFUSG14822.1.p1
OG0006874	LYTVA_28249	OFUSG17867.2.p1, OFUSG17867.1.p1
OG0006875	LYTVA_03423, LYTVA_15770	OFUSG12528.1.p1
OG0006876	LYTVA_02849	OFUSG23465.1.p1
OG0006877	LYTVA_19179	OFUSG16387.1.p1
OG0006878	LYTVA_11522	OFUSG13546.1.p1
OG0006882	LYTVA_07357	OFUSG05203.1.p1
OG0006883	LYTVA_28217	OFUSG01761.1.p1
OG0006884	LYTVA_28218	OFUSG01760.1.p1, OFUSG01760.2.p1
OG0006885	LYTVA_05028	OFUSG10131.1.p1
OG0006887	LYTVA_13116	OFUSG04466.1.p1
OG0006888	LYTVA_00517, LYTVA_00518	OFUSG13161.1.p1
OG0006890	LYTVA_18386	OFUSG06585.1.p1
OG0006892	LYTVA_15888	OFUSG15808.1.p1
OG0006893	LYTVA_24058	OFUSG09968.1.p1
OG0006894	LYTVA_09646	OFUSG18389.1.p1
OG0006895	LYTVA_00144	OFUSG21761.1.p1
OG0006896	LYTVA_24349	OFUSG17847.1.p1
OG0006898	LYTVA_07336	OFUSG20735.1.p1
OG0006899	LYTVA_21244	OFUSG26219.2.p1, OFUSG26219.1.p1
OG0006900	LYTVA_04930, LYTVA_08638	OFUSG00348.1.p1
OG0006904	LYTVA_10834	OFUSG01695.1.p2
OG0006905	LYTVA_15524, LYTVA_28132	OFUSG04975.1.p1
OG0006906	LYTVA_06059, LYTVA_24234	OFUSG15448.1.p1
OG0006907	LYTVA_03614, LYTVA_05381	OFUSG13562.1.p1
OG0006908	LYTVA_27883	OFUSG15397.1.p1
OG0006909	LYTVA_12899	OFUSG06834.1.p1
OG0006911	LYTVA_16725, LYTVA_24818	OFUSG26593.1.p1
OG0006912	LYTVA_23371	OFUSG25692.1.p1
OG0006913	LYTVA_29960, LYTVA_18567	OFUSG08028.1.p1
OG0006914	LYTVA_19647	OFUSG09464.1.p1
OG0006915	LYTVA_13564, LYTVA_19160	OFUSG20354.1.p1
OG0006916	LYTVA_08740, LYTVA_21571	OFUSG09124.1.p1
OG0006918	LYTVA_08198	OFUSG26318.1.p1
OG0006919	LYTVA_22591	OFUSG19194.1.p1
OG0006921	LYTVA_05031	OFUSG02442.1.p1, OFUSG23584.1.p1
OG0006924	LYTVA_28512	OFUSG17158.1.p1
OG0006925	LYTVA_15745	OFUSG07572.1.p1, OFUSG07572.2.p1
OG0006926	LYTVA_19475	OFUSG17276.1.p1
OG0006928	LYTVA_16738	OFUSG23551.1.p1
OG0006930	LYTVA_06357	OFUSG00936.1.p1
OG0006931	LYTVA_24387	OFUSG23547.1.p1
OG0006932	LYTVA_25041	OFUSG10417.1.p1
OG0006933	LYTVA_27030, LYTVA_17350, LYTVA_20048, LYTVA_28844	OFUSG05653.1.p1
OG0006934	LYTVA_28488	OFUSG14725.1.p1
OG0006935	LYTVA_00871, LYTVA_12955	OFUSG15458.1.p1
OG0006936	LYTVA_18797	OFUSG06570.1.p1
OG0006937	LYTVA_10646	OFUSG26075.1.p1
OG0006938	LYTVA_24454	OFUSG12471.1.p1
OG0006939	LYTVA_09864	OFUSG17603.1.p1
OG0006940	LYTVA_03459, LYTVA_25735	OFUSG13186.1.p1
OG0006941	LYTVA_09462	OFUSG16102.1.p1, OFUSG16101.1.p1, OFUSG20970.1.p1, OFUSG11516.1.p1, OFUSG25657.1.p1, OFUSG25657.2.p1
OG0006942	LYTVA_27753	OFUSG11727.1.p1, OFUSG11727.2.p1
OG0006943	LYTVA_03946, LYTVA_08311	OFUSG08404.1.p1
OG0006944	LYTVA_17001	OFUSG05635.1.p1
OG0006946	LYTVA_16720, LYTVA_12777	OFUSG07877.1.p1
OG0006947	LYTVA_04623, LYTVA_13161	OFUSG07408.1.p1
OG0006949	LYTVA_21246	OFUSG15878.1.p1
OG0006950	LYTVA_03709	OFUSG18775.2.p1, OFUSG18775.1.p1
OG0006951	LYTVA_07399	OFUSG15980.1.p1, OFUSG15980.2.p1
OG0006953	LYTVA_06163, LYTVA_00099	OFUSG00884.1.p1
OG0006956	LYTVA_13833, LYTVA_01826	OFUSG06080.2.p1, OFUSG06080.1.p1
OG0006957	LYTVA_15138	OFUSG05470.1.p1
OG0006958	LYTVA_10518, LYTVA_08854	OFUSG07736.1.p1
OG0006960	LYTVA_14371	OFUSG10847.2.p1, OFUSG10847.1.p1
OG0006962	LYTVA_04008, LYTVA_21258	OFUSG20929.1.p1
OG0006964	LYTVA_06159	OFUSG00362.1.p1
OG0006965	LYTVA_27805, LYTVA_03920	OFUSG18386.1.p1
OG0006966	LYTVA_20757	OFUSG24778.1.p1
OG0006967	LYTVA_21312	OFUSG10677.1.p1
OG0006968	LYTVA_08012	OFUSG23129.1.p1
OG0006970	LYTVA_09988	OFUSG24014.1.p1
OG0006971	LYTVA_20324	OFUSG22447.1.p1
OG0006972	LYTVA_26752	OFUSG20620.2.p1, OFUSG20620.1.p1
OG0006973	LYTVA_29631	OFUSG00129.1.p1
OG0006975	LYTVA_12975	OFUSG00620.1.p1
OG0006976	LYTVA_21308	OFUSG00399.1.p1
OG0006977	LYTVA_13712	OFUSG18645.1.p1
OG0006979	LYTVA_23814	OFUSG07394.1.p1
OG0006981	LYTVA_06536	OFUSG07719.2.p1, OFUSG07719.3.p1, OFUSG07719.1.p1
OG0006982	LYTVA_29353	OFUSG06527.1.p1
OG0006984	LYTVA_12065, LYTVA_09670	OFUSG07203.1.p1, OFUSG07204.1.p1
OG0006985	LYTVA_25748	OFUSG07556.1.p1
OG0006988	LYTVA_10584	OFUSG26800.1.p1
OG0006989	LYTVA_20012	OFUSG04394.1.p1
OG0006991	LYTVA_02424	OFUSG17185.1.p1
OG0006992	LYTVA_18795	OFUSG19003.1.p1
OG0006994	LYTVA_20166	OFUSG16405.1.p1
OG0006995	LYTVA_16401	OFUSG08451.1.p1
OG0006996	LYTVA_09410	OFUSG25256.1.p1, OFUSG25256.2.p1
OG0006997	LYTVA_17736	OFUSG06281.1.p1
OG0006999	LYTVA_28772	OFUSG13743.1.p1
OG0007000	LYTVA_20475	OFUSG06445.1.p1, OFUSG06445.2.p1
OG0007001	LYTVA_06692	OFUSG00420.1.p1
OG0007002	LYTVA_13388	OFUSG07702.1.p1
OG0007003	LYTVA_05469	OFUSG18628.1.p1
OG0007004	LYTVA_12825, LYTVA_12036	OFUSG05431.1.p1
OG0007005	LYTVA_24522	OFUSG24056.1.p1
OG0007006	LYTVA_04815	OFUSG09513.1.p1
OG0007007	LYTVA_14776	OFUSG08895.1.p1
OG0007008	LYTVA_15804, LYTVA_29575	OFUSG09347.1.p1
OG0007009	LYTVA_21384	OFUSG04231.1.p1
OG0007011	LYTVA_09381	OFUSG02616.1.p1
OG0007012	LYTVA_14288	OFUSG18164.1.p1
OG0007013	LYTVA_08506	OFUSG17828.1.p1
OG0007014	LYTVA_27858	OFUSG06966.1.p1
OG0007017	LYTVA_02017	OFUSG24635.1.p1
OG0007018	LYTVA_25072	OFUSG17974.1.p1
OG0007019	LYTVA_21051	OFUSG18149.1.p1
OG0007020	LYTVA_13475	OFUSG18698.1.p1
OG0007021	LYTVA_03142	OFUSG14112.1.p1
OG0007022	LYTVA_21360	OFUSG16190.1.p1
OG0007023	LYTVA_18718	OFUSG06199.1.p1
OG0007024	LYTVA_19875	OFUSG06084.1.p1, OFUSG06084.2.p1
OG0007025	LYTVA_21668, LYTVA_06308	OFUSG07910.1.p1
OG0007026	LYTVA_14407, LYTVA_15405, LYTVA_28480	OFUSG07544.1.p1
OG0007027	LYTVA_04486	OFUSG05641.1.p1, OFUSG05641.2.p1
OG0007028	LYTVA_14210	OFUSG13370.1.p1
OG0007029	LYTVA_04037	OFUSG00068.1.p1
OG0007031	LYTVA_28304	OFUSG21245.2.p1, OFUSG21245.1.p1
OG0007032	LYTVA_26058	OFUSG15967.1.p1
OG0007033	LYTVA_03101, LYTVA_13194	OFUSG12337.1.p1
OG0007034	LYTVA_11469	OFUSG15969.1.p1
OG0007035	LYTVA_29982	OFUSG19610.1.p1
OG0007036	LYTVA_23010	OFUSG25686.1.p1
OG0007037	LYTVA_10072	OFUSG15937.1.p1, OFUSG15937.2.p1
OG0007040	LYTVA_11635	OFUSG07700.1.p1
OG0007041	LYTVA_08520	OFUSG16729.2.p1, OFUSG16729.1.p1
OG0007042	LYTVA_10226	OFUSG04668.1.p1
OG0007043	LYTVA_28853	OFUSG06723.1.p1
OG0007045	LYTVA_13338	OFUSG00867.1.p1
OG0007046	LYTVA_13334	OFUSG01801.1.p1
OG0007047	LYTVA_02580	OFUSG25608.1.p1
OG0007049	LYTVA_03854	OFUSG13313.1.p1
OG0007051	LYTVA_26759, LYTVA_26758, LYTVA_06952	OFUSG04208.1.p1, OFUSG04209.1.p1, OFUSG04207.1.p1
OG0007053	LYTVA_18588	OFUSG21516.1.p1
OG0007054	LYTVA_29935	OFUSG15022.1.p1
OG0007055	LYTVA_09990	OFUSG15353.1.p1
OG0007056	LYTVA_16440	OFUSG24154.1.p1
OG0007058	LYTVA_24894	OFUSG08816.1.p1
OG0007059	LYTVA_29456	OFUSG06271.1.p1
OG0007060	LYTVA_21121, LYTVA_00825, LYTVA_25826, LYTVA_08605	OFUSG01914.1.p1, OFUSG01914.2.p1
OG0007061	LYTVA_00448	OFUSG06485.1.p1
OG0007063	LYTVA_03435, LYTVA_04569	OFUSG10493.1.p1
OG0007064	LYTVA_28203, LYTVA_06177	OFUSG03352.1.p1
OG0007066	LYTVA_04446	OFUSG14815.1.p1
OG0007067	LYTVA_01305, LYTVA_22899, LYTVA_20928	OFUSG20308.1.p1
OG0007068	LYTVA_09404	OFUSG17951.1.p1
OG0007069	LYTVA_12053	OFUSG17864.1.p1
OG0007071	LYTVA_30209	OFUSG12865.1.p1
OG0007072	LYTVA_13910, LYTVA_22708	OFUSG20497.1.p1
OG0007073	LYTVA_27421	OFUSG17728.1.p1
OG0007076	LYTVA_03998	OFUSG21424.1.p1
OG0007077	LYTVA_15284	OFUSG03074.1.p1, OFUSG03074.2.p1
OG0007078	LYTVA_12361	OFUSG24579.1.p1, OFUSG24582.1.p1
OG0007079	LYTVA_29297	OFUSG23538.1.p1
OG0007080	LYTVA_18452, LYTVA_00714	OFUSG26258.1.p1
OG0007083	LYTVA_26952	OFUSG25609.1.p1, OFUSG25609.2.p1
OG0007084	LYTVA_15149	OFUSG23130.1.p1
OG0007085	LYTVA_28266	OFUSG07005.1.p1
OG0007086	LYTVA_03344	OFUSG06679.1.p1, OFUSG06679.2.p1, OFUSG06679.3.p1
OG0007087	LYTVA_10958	OFUSG26516.1.p1
OG0007090	LYTVA_07259	OFUSG13138.1.p1
OG0007091	LYTVA_15856, LYTVA_00688	OFUSG13179.1.p1
OG0007092	LYTVA_30009	OFUSG12355.1.p1
OG0007093	LYTVA_02317	OFUSG13021.1.p1
OG0007094	LYTVA_10484	OFUSG21965.1.p1
OG0007095	LYTVA_26694	OFUSG18269.1.p1
OG0007096	LYTVA_21852	OFUSG05022.1.p1
OG0007097	LYTVA_18947	OFUSG08779.1.p1
OG0007099	LYTVA_18939	OFUSG11706.1.p1
OG0007102	LYTVA_08090	OFUSG02403.1.p1
OG0007104	LYTVA_30224, LYTVA_04647	OFUSG14180.1.p1
OG0007106	LYTVA_18310	OFUSG18964.1.p1
OG0007108	LYTVA_09162	OFUSG22296.1.p1
OG0007109	LYTVA_23593	OFUSG00752.1.p1
OG0007112	LYTVA_21113, LYTVA_17175	OFUSG19617.1.p1
OG0007113	LYTVA_10291, LYTVA_23019	OFUSG06597.1.p1
OG0007114	LYTVA_10798	OFUSG20430.1.p1
OG0007115	LYTVA_03773	OFUSG11124.1.p1
OG0007116	LYTVA_20453, LYTVA_00813	OFUSG10614.1.p1
OG0007117	LYTVA_13331	OFUSG05699.1.p1
OG0007118	LYTVA_06751	OFUSG00366.1.p1
OG0007120	LYTVA_01280	OFUSG21210.1.p1
OG0007121	LYTVA_23219	OFUSG11479.1.p1
OG0007122	LYTVA_11786	OFUSG12932.1.p1
OG0007123	LYTVA_14860	OFUSG06078.1.p1
OG0007125	LYTVA_15618	OFUSG08572.1.p1, OFUSG08572.2.p1
OG0007126	LYTVA_08493	OFUSG12192.1.p1
OG0007128	LYTVA_25613	OFUSG16640.1.p1
OG0007129	LYTVA_17050	OFUSG06978.1.p1
OG0007131	LYTVA_16333	OFUSG23463.1.p1
OG0007133	LYTVA_06766	OFUSG09267.1.p1
OG0007134	LYTVA_20762, LYTVA_28832	OFUSG05978.1.p1
OG0007135	LYTVA_14457	OFUSG04246.1.p1
OG0007136	LYTVA_16524, LYTVA_20525	OFUSG19905.1.p1
OG0007137	LYTVA_09390	OFUSG10871.1.p1
OG0007138	LYTVA_03653	OFUSG08302.1.p1
OG0007139	LYTVA_25562	OFUSG12636.1.p1
OG0007141	LYTVA_16084	OFUSG11137.1.p1
OG0007143	LYTVA_15805	OFUSG17545.1.p1
OG0007144	LYTVA_10155	OFUSG21801.1.p1
OG0007145	LYTVA_15266, LYTVA_19982	OFUSG20934.1.p1
OG0007146	LYTVA_19996	OFUSG09570.1.p1
OG0007147	LYTVA_11114	OFUSG13469.1.p1
OG0007149	LYTVA_15882, LYTVA_21404	OFUSG07733.1.p1
OG0007150	LYTVA_25594, LYTVA_18677	OFUSG05344.1.p1
OG0007151	LYTVA_07846	OFUSG02774.1.p1
OG0007152	LYTVA_22748	OFUSG04148.3.p1, OFUSG04148.1.p1, OFUSG04148.2.p1
OG0007153	LYTVA_30218, LYTVA_10839	OFUSG11582.2.p1, OFUSG11582.1.p1
OG0007154	LYTVA_07855, LYTVA_07854	OFUSG08565.1.p1
OG0007156	LYTVA_09310, LYTVA_04474	OFUSG09391.1.p1, OFUSG22112.1.p1, OFUSG08840.1.p1, OFUSG18294.1.p1
OG0007158	LYTVA_24864	OFUSG04790.1.p1
OG0007159	LYTVA_11077	OFUSG08420.1.p1
OG0007160	LYTVA_21774	OFUSG05249.1.p1
OG0007161	LYTVA_25409, LYTVA_03328	OFUSG05396.1.p1
OG0007162	LYTVA_17298	OFUSG09344.2.p1, OFUSG09344.1.p1
OG0007163	LYTVA_07875	OFUSG19036.1.p1
OG0007164	LYTVA_21647	OFUSG06600.1.p1
OG0007170	LYTVA_04096, LYTVA_29864	OFUSG01643.1.p1
OG0007171	LYTVA_13400	OFUSG12524.1.p1
OG0007173	LYTVA_15493	OFUSG04330.1.p1
OG0007177	LYTVA_10874	OFUSG25028.1.p1
OG0007178	LYTVA_18565, LYTVA_28282	OFUSG08058.1.p1
OG0007179	LYTVA_03339	OFUSG13214.1.p1
OG0007181	LYTVA_11702	OFUSG05668.1.p1
OG0007182	LYTVA_13310	OFUSG13896.2.p1, OFUSG13896.1.p1
OG0007183	LYTVA_17814, LYTVA_04494	OFUSG00271.1.p1
OG0007186	LYTVA_19820	OFUSG03968.1.p1
OG0007187	LYTVA_07722, LYTVA_23165	OFUSG13325.1.p1, OFUSG13325.2.p1, OFUSG13325.3.p1
OG0007188	LYTVA_19548	OFUSG16212.1.p1
OG0007189	LYTVA_08827	OFUSG09971.1.p1, OFUSG09971.2.p1
OG0007192	LYTVA_12538	OFUSG04047.1.p1
OG0007198	LYTVA_26853, LYTVA_26234, LYTVA_07966	OFUSG07047.1.p1, OFUSG07870.1.p1
OG0007201	LYTVA_25108	OFUSG17829.1.p1
OG0007248	LYTVA_01206, LYTVA_22776	OFUSG05380.1.p1
OG0007249	LYTVA_04104	OFUSG03803.1.p1
OG0007250	LYTVA_12323	OFUSG06871.1.p1
OG0007251	LYTVA_10607	OFUSG19641.1.p1
OG0007252	LYTVA_16063	OFUSG11013.1.p1
OG0007253	LYTVA_07358	OFUSG20806.1.p1
OG0007254	LYTVA_17075	OFUSG26478.1.p1
OG0007256	LYTVA_16363	OFUSG10664.2.p1, OFUSG10664.1.p1, OFUSG10664.4.p1, OFUSG10664.3.p1
OG0007258	LYTVA_04807	OFUSG20033.1.p1
OG0007260	LYTVA_08717	OFUSG11954.1.p1, OFUSG11954.2.p1
OG0007261	LYTVA_16329	OFUSG13481.1.p1
OG0007264	LYTVA_15357	OFUSG22910.1.p1
OG0007266	LYTVA_03338	OFUSG18654.1.p1, OFUSG18654.2.p1
OG0007267	LYTVA_02310	OFUSG17347.1.p1
OG0007270	LYTVA_28460	OFUSG03691.1.p1
OG0007271	LYTVA_24259	OFUSG10232.1.p1
OG0007272	LYTVA_23152	OFUSG17273.1.p1
OG0007273	LYTVA_02079	OFUSG01106.1.p1
OG0007274	LYTVA_00331	OFUSG19415.1.p1
OG0007275	LYTVA_19066	OFUSG05642.1.p1
OG0007280	LYTVA_21703	OFUSG21322.1.p1
OG0007281	LYTVA_00393	OFUSG10005.1.p1
OG0007282	LYTVA_20254	OFUSG14906.1.p1
OG0007283	LYTVA_06398	OFUSG00968.1.p1
OG0007285	LYTVA_06497	OFUSG00450.1.p1, OFUSG00449.1.p1
OG0007289	LYTVA_02881	OFUSG26003.1.p1
OG0007291	LYTVA_21801	OFUSG20575.1.p1
OG0007293	LYTVA_07215	OFUSG16859.1.p1
OG0007294	LYTVA_23269	OFUSG17062.1.p1
OG0007295	LYTVA_06189	OFUSG17861.2.p1, OFUSG17861.1.p1
OG0007296	LYTVA_20748, LYTVA_17621	OFUSG07471.1.p1
OG0007298	LYTVA_07185	OFUSG02733.1.p1
OG0007300	LYTVA_18529	OFUSG15976.1.p1
OG0007301	LYTVA_05959	OFUSG04824.1.p1
OG0007303	LYTVA_10989	OFUSG11757.1.p1
OG0007304	LYTVA_09281	OFUSG04479.1.p1
OG0007305	LYTVA_16586, LYTVA_20937	OFUSG08566.1.p1
OG0007306	LYTVA_16572	OFUSG00027.1.p1, OFUSG00027.2.p1
OG0007307	LYTVA_18744	OFUSG15381.1.p1
OG0007308	LYTVA_15824, LYTVA_10193	OFUSG26870.1.p1
OG0007310	LYTVA_04236	OFUSG04200.1.p1, OFUSG04200.2.p1
OG0007312	LYTVA_25929	OFUSG18290.1.p1
OG0007313	LYTVA_02867	OFUSG08189.1.p1
OG0007314	LYTVA_10156	OFUSG11556.1.p1
OG0007316	LYTVA_17190	OFUSG15327.1.p1
OG0007317	LYTVA_22574	OFUSG23619.1.p1
OG0007318	LYTVA_12895	OFUSG06457.1.p1
OG0007319	LYTVA_01930	OFUSG21180.1.p1
OG0007320	LYTVA_07334	OFUSG09270.1.p1
OG0007321	LYTVA_14764	OFUSG11477.1.p1
OG0007322	LYTVA_23565	OFUSG09904.1.p1
OG0007323	LYTVA_28988	OFUSG09943.1.p1
