Orthogroup	LYTVA_ok	BRALA
OG0006892	LYTVA_26192	BRALA09163
OG0006893	LYTVA_24058	BRALA13970
OG0006894	LYTVA_09646	BRALA13030
OG0006895	LYTVA_00144	BRALA08907
OG0006896	LYTVA_24349	BRALA03671
OG0006898	LYTVA_07336	BRALA03096
OG0006899	LYTVA_21244	BRALA07712
OG0006900	LYTVA_04930, LYTVA_08638	BRALA19706
OG0006901	LYTVA_26182	BRALA09160
OG0006903	LYTVA_12367	BRALA05792, BRALA21365
OG0006904	LYTVA_10834	BRALA11508
OG0006905	LYTVA_15524, LYTVA_28132	BRALA27319
OG0006906	LYTVA_06059, LYTVA_24234	BRALA07226
OG0006907	LYTVA_03614, LYTVA_05381	BRALA21911
OG0006908	LYTVA_27883	BRALA30098
OG0006909	LYTVA_12899	BRALA33942, BRALA33141, BRALA19160, BRALA12740
OG0006911	LYTVA_16725, LYTVA_24818	BRALA18398
OG0006913	LYTVA_29960, LYTVA_18567	BRALA23670
OG0006914	LYTVA_19647	BRALA21731
OG0006915	LYTVA_13564, LYTVA_19160	BRALA03155, BRALA15756
OG0006916	LYTVA_08740, LYTVA_21571	BRALA16553
OG0006917	LYTVA_21371	BRALA05537
OG0006918	LYTVA_08198	BRALA16643
OG0006919	LYTVA_22591	BRALA11547
OG0006921	LYTVA_05031	BRALA08122, BRALA20896
OG0006923	LYTVA_19710	BRALA19056
OG0006924	LYTVA_28512	BRALA11900
OG0006925	LYTVA_15745	BRALA18547
OG0006926	LYTVA_19475	BRALA29464
OG0006928	LYTVA_16738	BRALA14949
OG0006930	LYTVA_06357	BRALA22987
OG0006931	LYTVA_24387	BRALA02116
OG0006932	LYTVA_25041	BRALA06550
OG0006933	LYTVA_27030, LYTVA_17350, LYTVA_20048, LYTVA_28844	BRALA28499
OG0006934	LYTVA_28488	BRALA05992
OG0006935	LYTVA_12955	BRALA25077
OG0006936	LYTVA_18797	BRALA23621
OG0006937	LYTVA_10646	BRALA13456
OG0006938	LYTVA_24454	BRALA12778
OG0006939	LYTVA_09864	BRALA27730
OG0006940	LYTVA_03459, LYTVA_25735	BRALA00085
OG0006942	LYTVA_27753	BRALA15259
OG0006943	LYTVA_03946, LYTVA_08311	BRALA21727
OG0006944	LYTVA_17001	BRALA28146
OG0006946	LYTVA_16720, LYTVA_12777	BRALA10185
OG0006949	LYTVA_21246	BRALA07772
OG0006950	LYTVA_03709	BRALA28221
OG0006951	LYTVA_07399	BRALA04665
OG0006953	LYTVA_06163, LYTVA_00099	BRALA06329
OG0006955	LYTVA_08321	BRALA12723
OG0006956	LYTVA_13833, LYTVA_01826	BRALA34054, BRALA34484
OG0006957	LYTVA_15138	BRALA24483
OG0006958	LYTVA_10518, LYTVA_08854	BRALA17528, BRALA08208
OG0006960	LYTVA_14371	BRALA13465
OG0006962	LYTVA_04008, LYTVA_21258	BRALA15450
OG0006964	LYTVA_06159	BRALA27971
OG0006965	LYTVA_27805, LYTVA_03920	BRALA31941
OG0006966	LYTVA_20757	BRALA16205
OG0006967	LYTVA_21312	BRALA23027
OG0006968	LYTVA_08012	BRALA12502
OG0006970	LYTVA_09988	BRALA28927
OG0006971	LYTVA_20324	BRALA23591
OG0006972	LYTVA_26752	BRALA17677
OG0006973	LYTVA_29631	BRALA33702
OG0006975	LYTVA_12975	BRALA33934
OG0006976	LYTVA_21308	BRALA27970
OG0006977	LYTVA_13712	BRALA12753
OG0006979	LYTVA_23814	BRALA04203
OG0006981	LYTVA_06536	BRALA18263
OG0006983	LYTVA_04126, LYTVA_12399	BRALA05383
OG0006984	LYTVA_12065, LYTVA_09670	BRALA23391
OG0006985	LYTVA_25748	BRALA17311
OG0006988	LYTVA_10584	BRALA32102
OG0006991	LYTVA_02424	BRALA01907
OG0006994	LYTVA_20166	BRALA04795
OG0006995	LYTVA_16401	BRALA04611
OG0006997	LYTVA_17736	BRALA25727
OG0006999	LYTVA_28772	BRALA12897
OG0007000	LYTVA_20475	BRALA07643
OG0007001	LYTVA_06692	BRALA02208
OG0007002	LYTVA_13388	BRALA10095
OG0007003	LYTVA_05469	BRALA21239
OG0007004	LYTVA_12825, LYTVA_12036	BRALA03379
OG0007005	LYTVA_24522	BRALA23593
OG0007007	LYTVA_14776	BRALA31860
OG0007009	LYTVA_21384	BRALA30026
OG0007011	LYTVA_09381	BRALA15920
OG0007012	LYTVA_14288	BRALA25249
OG0007013	LYTVA_08506	BRALA13128
OG0007014	LYTVA_27858	BRALA11522
OG0007018	LYTVA_25072	BRALA27379
OG0007019	LYTVA_21051	BRALA06320
OG0007020	LYTVA_13475	BRALA29840
OG0007021	LYTVA_03142	BRALA06075
OG0007022	LYTVA_21360	BRALA18137
OG0007023	LYTVA_18718	BRALA17210
OG0007024	LYTVA_19875	BRALA17168
OG0007025	LYTVA_21668, LYTVA_06308	BRALA11867
OG0007026	LYTVA_14407, LYTVA_15405, LYTVA_28480	BRALA23387
OG0007027	LYTVA_04486	BRALA34106
OG0007028	LYTVA_14210	BRALA14732
OG0007029	LYTVA_04037	BRALA02101
OG0007032	LYTVA_26058	BRALA16865
OG0007033	LYTVA_03101, LYTVA_13194	BRALA15267
OG0007034	LYTVA_11469	BRALA09189
OG0007035	LYTVA_29982	BRALA23080
OG0007036	LYTVA_23010	BRALA18395
OG0007037	LYTVA_10072	BRALA14465
OG0007040	LYTVA_11635	BRALA10094
OG0007041	LYTVA_08520	BRALA17597
OG0007042	LYTVA_10226	BRALA06916
OG0007043	LYTVA_28853	BRALA29990
OG0007044	LYTVA_15729, LYTVA_04229	BRALA08279
OG0007045	LYTVA_13338	BRALA29234
OG0007046	LYTVA_13334	BRALA28196
OG0007047	LYTVA_02580	BRALA10122
OG0007049	LYTVA_03854	BRALA19591
OG0007052	LYTVA_27707, LYTVA_17367	BRALA08894
OG0007053	LYTVA_18588	BRALA19607
OG0007055	LYTVA_09990	BRALA27573
OG0007056	LYTVA_16440	BRALA28152
OG0007057	LYTVA_15614, LYTVA_29163	BRALA29582
OG0007058	LYTVA_24894	BRALA23895
OG0007059	LYTVA_29456	BRALA27465
OG0007060	LYTVA_21121, LYTVA_00825, LYTVA_25826, LYTVA_08605	BRALA15146
OG0007061	LYTVA_00448	BRALA21466
OG0007063	LYTVA_03435, LYTVA_04569	BRALA16766
OG0007064	LYTVA_28203, LYTVA_06177	BRALA08073
OG0007066	LYTVA_04446	BRALA06127
OG0007067	LYTVA_01305, LYTVA_22899, LYTVA_20928	BRALA03281
OG0007068	LYTVA_09404	BRALA03721
OG0007069	LYTVA_12053	BRALA31451, BRALA33696
OG0007070	LYTVA_00406, LYTVA_00407	BRALA05975
OG0007071	LYTVA_30209	BRALA13812
OG0007072	LYTVA_13910, LYTVA_22708	BRALA16137
OG0007073	LYTVA_27421	BRALA15855
OG0007076	LYTVA_03998	BRALA20649
OG0007077	LYTVA_15284	BRALA11892
OG0007078	LYTVA_12361	BRALA07081
OG0007079	LYTVA_29297	BRALA12975
OG0007080	LYTVA_18452, LYTVA_00714	BRALA09798
OG0007082	LYTVA_19995	BRALA23650
OG0007083	LYTVA_26952	BRALA10123
OG0007084	LYTVA_15149	BRALA12501
OG0007085	LYTVA_28266	BRALA17038
OG0007086	LYTVA_03344	BRALA15363
OG0007087	LYTVA_10958	BRALA01446
OG0007088	LYTVA_08325	BRALA21736, BRALA20662
OG0007090	LYTVA_07259	BRALA00803
OG0007091	LYTVA_15856, LYTVA_00688	BRALA23753
OG0007092	LYTVA_30009	BRALA10801, BRALA10923
OG0007093	LYTVA_02317	BRALA16275
OG0007094	LYTVA_10484	BRALA21518, BRALA25900
OG0007095	LYTVA_26694	BRALA25279
OG0007096	LYTVA_21852	BRALA32115
OG0007097	LYTVA_18947	BRALA04240
OG0007099	LYTVA_18939	BRALA17437
OG0007102	LYTVA_08090	BRALA28967
OG0007104	LYTVA_30224, LYTVA_04647	BRALA29967
OG0007106	LYTVA_18310	BRALA18050
OG0007107	LYTVA_20795	BRALA11156
OG0007108	LYTVA_09162	BRALA34762, BRALA34954, BRALA34329
OG0007110	LYTVA_24784	BRALA17957
OG0007112	LYTVA_21113, LYTVA_17175	BRALA08342
OG0007113	LYTVA_10291	BRALA22691
OG0007114	LYTVA_10798	BRALA31771, BRALA16434
OG0007115	LYTVA_03773	BRALA20572
OG0007116	LYTVA_20453, LYTVA_00813	BRALA18648
OG0007117	LYTVA_13331	BRALA19759
OG0007118	LYTVA_06751	BRALA23004
OG0007120	LYTVA_01280	BRALA01237
OG0007121	LYTVA_23219	BRALA13421
OG0007122	LYTVA_11786	BRALA15769
OG0007123	LYTVA_14860	BRALA27474
OG0007125	LYTVA_15618	BRALA29057, BRALA29058
OG0007126	LYTVA_08493	BRALA17434, BRALA17435
OG0007128	LYTVA_25613	BRALA04403
OG0007129	LYTVA_17050	BRALA27464
OG0007131	LYTVA_16333	BRALA20793
OG0007132	LYTVA_07096, LYTVA_10959	BRALA01544
OG0007133	LYTVA_06766	BRALA09605
OG0007134	LYTVA_20762, LYTVA_28832	BRALA13846
OG0007135	LYTVA_14457	BRALA07941
OG0007136	LYTVA_16524, LYTVA_20525	BRALA01589
OG0007137	LYTVA_09390	BRALA16723
OG0007138	LYTVA_03653	BRALA10025
OG0007139	LYTVA_25562	BRALA14595
OG0007140	LYTVA_23363	BRALA00922
OG0007143	LYTVA_15805	BRALA18546
OG0007144	LYTVA_10155	BRALA14968
OG0007146	LYTVA_19996	BRALA14239
OG0007147	LYTVA_11114	BRALA14352
OG0007149	LYTVA_15882, LYTVA_21404	BRALA08536, BRALA26968
OG0007150	LYTVA_25594, LYTVA_18677	BRALA28102, BRALA03555
OG0007151	LYTVA_07846	BRALA18700
OG0007152	LYTVA_22748	BRALA26948
OG0007153	LYTVA_30218, LYTVA_10839	BRALA22622
OG0007154	LYTVA_07855, LYTVA_07854	BRALA30790
OG0007155	LYTVA_13122	BRALA22244
OG0007156	LYTVA_09310, LYTVA_04474	BRALA00535, BRALA00534, BRALA00539
OG0007158	LYTVA_24864	BRALA16495
OG0007159	LYTVA_11077	BRALA02977
OG0007160	LYTVA_21774	BRALA26571
OG0007161	LYTVA_25409, LYTVA_03328	BRALA34728, BRALA17627
OG0007163	LYTVA_07875	BRALA17109
OG0007164	LYTVA_21647	BRALA24802
OG0007165	LYTVA_27280	BRALA25940
OG0007166	LYTVA_08751, LYTVA_25662	BRALA26413
OG0007168	LYTVA_13106	BRALA07437
OG0007170	LYTVA_04096, LYTVA_29864	BRALA11265
OG0007171	LYTVA_13400	BRALA22109
OG0007173	LYTVA_15493	BRALA35315
OG0007177	LYTVA_10874	BRALA22645
OG0007178	LYTVA_18565, LYTVA_28282	BRALA02696
OG0007179	LYTVA_03339	BRALA00366
OG0007181	LYTVA_11702	BRALA28125
OG0007182	LYTVA_13310	BRALA14277
OG0007183	LYTVA_17814, LYTVA_04494	BRALA00051
OG0007186	LYTVA_19820	BRALA22761
OG0007187	LYTVA_07722, LYTVA_23165	BRALA00112
OG0007188	LYTVA_19548	BRALA17130
OG0007189	LYTVA_08827	BRALA23034
OG0007192	LYTVA_12538	BRALA14056
OG0007198	LYTVA_26853, LYTVA_26234, LYTVA_07966	BRALA18279
OG0007199	LYTVA_00515	BRALA13738
OG0007200	LYTVA_09502	BRALA16225
OG0007201	LYTVA_25108	BRALA13129
OG0007209	LYTVA_12343	BRALA02539
OG0007248	LYTVA_01206, LYTVA_22776	BRALA16141
OG0007249	LYTVA_04104	BRALA22910
OG0007250	LYTVA_12323	BRALA13592
OG0007251	LYTVA_10607	BRALA15601
OG0007252	LYTVA_16063	BRALA03894
OG0007254	LYTVA_17075	BRALA15786
OG0007256	LYTVA_16363	BRALA01128
OG0007257	LYTVA_04051	BRALA27797, BRALA09616, BRALA31116, BRALA27791, BRALA25309, BRALA31360, BRALA11611, BRALA11615, BRALA14754, BRALA29506, BRALA11629, BRALA11627, BRALA11604, BRALA33168, BRALA15972
OG0007258	LYTVA_04807	BRALA01613
OG0007260	LYTVA_08717	BRALA20373, BRALA35407
OG0007261	LYTVA_16329	BRALA01249
OG0007263	LYTVA_23147	BRALA29199
OG0007263	LYTVA_24647	BRALA31699
OG0007263	LYTVA_12836, LYTVA_08093	BRALA23619
OG0007264	LYTVA_15357	BRALA12516
OG0007266	LYTVA_03338	BRALA09231
OG0007267	LYTVA_02310	BRALA05179
OG0007270	LYTVA_28460	BRALA26812
OG0007271	LYTVA_24259	BRALA06361
OG0007272	LYTVA_23152	BRALA05677
OG0007273	LYTVA_24239, LYTVA_02079	BRALA08923
OG0007274	LYTVA_00331	BRALA24356
OG0007275	LYTVA_19066	BRALA09361
OG0007278	LYTVA_05854, LYTVA_10931	BRALA08055
OG0007280	LYTVA_21703	BRALA09494, BRALA26108
OG0007281	LYTVA_00393	BRALA06305, BRALA06306
OG0007282	LYTVA_20254	BRALA19380
OG0007283	LYTVA_06398, LYTVA_22306	BRALA33333, BRALA33331, BRALA19278
OG0007284	LYTVA_17810	BRALA33311, BRALA16651
OG0007285	LYTVA_06497	BRALA28210
OG0007289	LYTVA_02881	BRALA05887
OG0007291	LYTVA_21801	BRALA21233
OG0007293	LYTVA_07215	BRALA17074
OG0007294	LYTVA_23269	BRALA10694
OG0007295	LYTVA_06189	BRALA03986
OG0007300	LYTVA_18529	BRALA14038
OG0007301	LYTVA_05959	BRALA27287
OG0007303	LYTVA_10989	BRALA32134
OG0007304	LYTVA_09281	BRALA14327
OG0007305	LYTVA_16586, LYTVA_20937	BRALA05988
OG0007306	LYTVA_16572	BRALA29356
OG0007307	LYTVA_18744	BRALA35494
OG0007308	LYTVA_15824, LYTVA_10193	BRALA04705
OG0007310	LYTVA_04236	BRALA21054
OG0007312	LYTVA_25929	BRALA10433
OG0007313	LYTVA_02867	BRALA10093
OG0007314	LYTVA_10156	BRALA24702
OG0007315	LYTVA_08065	BRALA26846, BRALA26848, BRALA26847, BRALA34775
OG0007316	LYTVA_17190	BRALA07238
OG0007317	LYTVA_22574	BRALA16631
OG0007319	LYTVA_01930	BRALA18245
OG0007320	LYTVA_07334	BRALA13547
OG0007321	LYTVA_14764	BRALA13420
OG0007322	LYTVA_23565	BRALA16163
OG0007323	LYTVA_28988	BRALA14738
OG0007325	LYTVA_13185, LYTVA_25303	BRALA03154
OG0007327	LYTVA_13869, LYTVA_23810	BRALA12100
OG0007328	LYTVA_28320, LYTVA_17079	BRALA25600
OG0007329	LYTVA_09881	BRALA02913
OG0007330	LYTVA_26367	BRALA18712
OG0007331	LYTVA_05890	BRALA30460
OG0007332	LYTVA_10319	BRALA11859
OG0007334	LYTVA_06945	BRALA04311
OG0007336	LYTVA_26129	BRALA30607
OG0007337	LYTVA_20082, LYTVA_05737	BRALA18705
OG0007338	LYTVA_02353	BRALA02099
OG0007339	LYTVA_07201	BRALA23677
OG0007340	LYTVA_14005	BRALA02660
OG0007341	LYTVA_06630	BRALA10192
OG0007343	LYTVA_03841	BRALA17838
OG0007345	LYTVA_09108	BRALA25248
OG0007347	LYTVA_01386	BRALA07020
OG0007349	LYTVA_12788	BRALA14778
OG0007350	LYTVA_14713	BRALA06364
OG0007351	LYTVA_29566	BRALA00217
OG0007352	LYTVA_11993, LYTVA_09786	BRALA35566
OG0007353	LYTVA_17240	BRALA19998
OG0007354	LYTVA_23171	BRALA00412
OG0007355	LYTVA_09986	BRALA02332
OG0007356	LYTVA_06628	BRALA25647
OG0007357	LYTVA_04535	BRALA17388
OG0007358	LYTVA_02726	BRALA08494
OG0007359	LYTVA_10799	BRALA12442
OG0007360	LYTVA_01643	BRALA10063
OG0007361	LYTVA_06556	BRALA13539
OG0007363	LYTVA_06669	BRALA08293
OG0007364	LYTVA_15849	BRALA08059
OG0007365	LYTVA_02308, LYTVA_06457	BRALA05325
OG0007366	LYTVA_11005	BRALA31025
OG0007367	LYTVA_04852	BRALA00971
OG0007368	LYTVA_17542, LYTVA_00624	BRALA07746
OG0007369	LYTVA_19408, LYTVA_18884	BRALA09020
OG0007370	LYTVA_06055	BRALA14953
OG0007371	LYTVA_08968	BRALA11443
OG0007372	LYTVA_18746	BRALA20327
OG0007373	LYTVA_15629	BRALA16176
OG0007374	LYTVA_08561	BRALA18990
OG0007376	LYTVA_19972	BRALA21288
OG0007377	LYTVA_26494	BRALA03029
OG0007378	LYTVA_05887	BRALA13639
OG0007379	LYTVA_05996, LYTVA_05995	BRALA24434
OG0007380	LYTVA_29427	BRALA28437
OG0007382	LYTVA_04728	BRALA16494
OG0007383	LYTVA_25466	BRALA18815
OG0007385	LYTVA_19121	BRALA25387
OG0007386	LYTVA_07566	BRALA15131
OG0007387	LYTVA_11399	BRALA24094
OG0007388	LYTVA_28469	BRALA05214
OG0007389	LYTVA_27684, LYTVA_13623	BRALA20644
OG0007390	LYTVA_17759	BRALA11138
OG0007391	LYTVA_27612	BRALA28883
OG0007392	LYTVA_00208	BRALA00840
OG0007393	LYTVA_16834	BRALA13386
OG0007394	LYTVA_29547	BRALA12036
OG0007395	LYTVA_10851	BRALA06410
OG0007396	LYTVA_21805	BRALA03114
OG0007397	LYTVA_06439	BRALA01278
OG0007398	LYTVA_15791	BRALA25415, BRALA15981, BRALA16881, BRALA16880, BRALA28334
OG0007399	LYTVA_24113	BRALA14407
OG0007400	LYTVA_13880	BRALA06164
OG0007401	LYTVA_25998	BRALA12586
OG0007401	LYTVA_24442	BRALA22765
OG0007402	LYTVA_04009	BRALA19511
OG0007403	LYTVA_10578	BRALA16422
OG0007404	LYTVA_10389, LYTVA_17043	BRALA12682
OG0007405	LYTVA_23328	BRALA33876
OG0007406	LYTVA_23327	BRALA15019
OG0007407	LYTVA_24874	BRALA06603
OG0007408	LYTVA_17573	BRALA16019
OG0007409	LYTVA_06962	BRALA16018
OG0007410	LYTVA_19785	BRALA25283
OG0007412	LYTVA_13953	BRALA24506
OG0007413	LYTVA_12200	BRALA14117
OG0007414	LYTVA_02207	BRALA00794
OG0007415	LYTVA_24128, LYTVA_22964	BRALA11329
OG0007416	LYTVA_05946	BRALA22926
OG0007417	LYTVA_01637	BRALA28685
OG0007418	LYTVA_20251	BRALA07233
OG0007420	LYTVA_03332	BRALA05649
OG0007423	LYTVA_22179	BRALA06360
OG0007424	LYTVA_28915	BRALA19512
OG0007425	LYTVA_25706	BRALA18724
OG0007428	LYTVA_18257	BRALA14474
OG0007429	LYTVA_16880, LYTVA_16876	BRALA17344
OG0007430	LYTVA_01743	BRALA18805
OG0007432	LYTVA_30029	BRALA05560
OG0007433	LYTVA_26445	BRALA02285
OG0007435	LYTVA_04168, LYTVA_12359	BRALA07083
OG0007436	LYTVA_21950	BRALA04652
OG0007437	LYTVA_12547	BRALA11467
OG0007438	LYTVA_08752	BRALA35881, BRALA35657, BRALA35687, BRALA29625
OG0007440	LYTVA_03341	BRALA15364
OG0007441	LYTVA_02745	BRALA25793
OG0007443	LYTVA_22108	BRALA28425
OG0007445	LYTVA_25194	BRALA34871
OG0007446	LYTVA_20327	BRALA24916
OG0007448	LYTVA_05884	BRALA01881
OG0007449	LYTVA_05951	BRALA03186
OG0007450	LYTVA_00850	BRALA35694
OG0007451	LYTVA_21924, LYTVA_18802	BRALA19075
OG0007452	LYTVA_06058	BRALA30585
OG0007454	LYTVA_28426	BRALA11674, BRALA11657
OG0007455	LYTVA_13341	BRALA23733
OG0007456	LYTVA_23476	BRALA10347
OG0007457	LYTVA_13606	BRALA01396
OG0007458	LYTVA_22841	BRALA00936
OG0007459	LYTVA_09289	BRALA25784
OG0007460	LYTVA_08625	BRALA31050
OG0007461	LYTVA_18774	BRALA26165, BRALA26166
OG0007462	LYTVA_09490, LYTVA_13057	BRALA04774
OG0007465	LYTVA_26141	BRALA29322
OG0007466	LYTVA_10130	BRALA04313
OG0007467	LYTVA_02679	BRALA26104, BRALA09490
OG0007468	LYTVA_03501	BRALA29159
OG0007469	LYTVA_10120	BRALA23924, BRALA15292, BRALA15278, BRALA31443, BRALA25203, BRALA25201
OG0007471	LYTVA_12320	BRALA03355
OG0007472	LYTVA_00584	BRALA15060
OG0007474	LYTVA_15161, LYTVA_03974	BRALA13792
OG0007475	LYTVA_27620	BRALA07629
OG0007476	LYTVA_27412	BRALA05145
OG0007477	LYTVA_29029	BRALA20995
OG0007478	LYTVA_19699	BRALA07242
OG0007479	LYTVA_01291	BRALA23042
OG0007480	LYTVA_24798	BRALA27468
OG0007481	LYTVA_08388	BRALA28931
OG0007482	LYTVA_29492	BRALA05483
OG0007483	LYTVA_15083	BRALA14638
OG0007484	LYTVA_07505	BRALA34970, BRALA25018
OG0007487	LYTVA_02756	BRALA12117
OG0007489	LYTVA_00864	BRALA29818
OG0007490	LYTVA_13021	BRALA09759
OG0007492	LYTVA_10069	BRALA34455
OG0007493	LYTVA_16474	BRALA18995, BRALA33487, BRALA33486
OG0007494	LYTVA_11090	BRALA27579
OG0007497	LYTVA_14734	BRALA11633
OG0007499	LYTVA_14874	BRALA22115
OG0007500	LYTVA_18267	BRALA11287
OG0007501	LYTVA_22863	BRALA02351
OG0007503	LYTVA_07667	BRALA05826
OG0007504	LYTVA_16801	BRALA06373
OG0007507	LYTVA_12074	BRALA10832
OG0007509	LYTVA_00585, LYTVA_20658	BRALA01191
OG0007510	LYTVA_15578	BRALA26388
OG0007511	LYTVA_21087, LYTVA_23442	BRALA35954, BRALA29331, BRALA29188, BRALA33016, BRALA34271, BRALA09516, BRALA26505, BRALA32374
OG0007511	LYTVA_29079, LYTVA_21284, LYTVA_17333	BRALA31655, BRALA24946, BRALA29189
OG0007513	LYTVA_01675	BRALA26098
OG0007517	LYTVA_01445	BRALA23390
OG0007518	LYTVA_05377	BRALA11045
OG0007521	LYTVA_23142	BRALA26589, BRALA15415, BRALA15417
OG0007522	LYTVA_24173, LYTVA_04050	BRALA23421
OG0007525	LYTVA_17746, LYTVA_17745	BRALA00802
OG0007527	LYTVA_20160	BRALA03350
OG0007528	LYTVA_17660, LYTVA_13424	BRALA02975
OG0007529	LYTVA_24821	BRALA16768
OG0007533	LYTVA_15407	BRALA21270
OG0007538	LYTVA_23295	BRALA30863
OG0007539	LYTVA_08045	BRALA02189
OG0007554	LYTVA_15908, LYTVA_13489	BRALA02642, BRALA02639, BRALA28943, BRALA06906, BRALA06905, BRALA03127, BRALA22624
OG0007583	LYTVA_02898	BRALA23625
OG0007584	LYTVA_07507	BRALA25296
OG0007586	LYTVA_23540	BRALA09264
OG0007587	LYTVA_06191	BRALA17088
OG0007588	LYTVA_19122	BRALA22913
OG0007589	LYTVA_15571	BRALA11876
OG0007590	LYTVA_22603	BRALA14980, BRALA07243, BRALA34136, BRALA16286
OG0007591	LYTVA_15821	BRALA06678
OG0007594	LYTVA_16910	BRALA01388
OG0007595	LYTVA_04822, LYTVA_27964	BRALA03796
OG0007597	LYTVA_04975	BRALA14989
OG0007598	LYTVA_14137	BRALA33645, BRALA16967
OG0007600	LYTVA_02329, LYTVA_28486, LYTVA_22411	BRALA05995
OG0007601	LYTVA_20410	BRALA06275
OG0007602	LYTVA_19111	BRALA01092
OG0007603	LYTVA_01215	BRALA03223
OG0007604	LYTVA_27072, LYTVA_11917	BRALA03083
OG0007605	LYTVA_23223	BRALA22620
OG0007607	LYTVA_28351	BRALA18781
OG0007608	LYTVA_19572	BRALA17891, BRALA01779
OG0007609	LYTVA_26890, LYTVA_28776	BRALA13610
OG0007610	LYTVA_01262	BRALA10955
OG0007611	LYTVA_10154	BRALA10782, BRALA10908
OG0007612	LYTVA_02241	BRALA02328
OG0007613	LYTVA_11371	BRALA26105, BRALA09491
OG0007615	LYTVA_01668	BRALA18987
OG0007616	LYTVA_04326	BRALA21884
OG0007617	LYTVA_06763	BRALA14633
OG0007618	LYTVA_17818	BRALA31856
OG0007619	LYTVA_16958	BRALA15804
OG0007621	LYTVA_28737	BRALA05330
OG0007623	LYTVA_25391	BRALA19897
OG0007624	LYTVA_26685	BRALA09011
OG0007625	LYTVA_02355, LYTVA_27556	BRALA22998
OG0007626	LYTVA_26960	BRALA05808
OG0007627	LYTVA_14323, LYTVA_14322, LYTVA_16957, LYTVA_22586, LYTVA_14339, LYTVA_14669, LYTVA_18558, LYTVA_10036, LYTVA_20383, LYTVA_28765, LYTVA_20739	BRALA26455, BRALA26543, BRALA26288, BRALA24415, BRALA17908, BRALA34300, BRALA21627, BRALA32801
OG0007628	LYTVA_20735	BRALA22740
OG0007630	LYTVA_21472	BRALA05804
OG0007631	LYTVA_08707, LYTVA_01412	BRALA34085
OG0007632	LYTVA_27271, LYTVA_07026, LYTVA_09524	BRALA28977
OG0007633	LYTVA_11264	BRALA00395
OG0007635	LYTVA_00547	BRALA03646
OG0007637	LYTVA_23253	BRALA13282
OG0007638	LYTVA_28819, LYTVA_12541	BRALA15707
OG0007639	LYTVA_29195	BRALA03855
OG0007640	LYTVA_16975, LYTVA_04217	BRALA13545
OG0007643	LYTVA_13772, LYTVA_29417	BRALA21368
OG0007645	LYTVA_22625	BRALA24158
OG0007646	LYTVA_11672	BRALA28662
OG0007647	LYTVA_17226, LYTVA_08417	BRALA07390
OG0007648	LYTVA_16410	BRALA16886
OG0007649	LYTVA_29126	BRALA25057
OG0007650	LYTVA_04025, LYTVA_24221, LYTVA_22368	BRALA08919
OG0007652	LYTVA_12087	BRALA02699
OG0007653	LYTVA_26389	BRALA01387
OG0007656	LYTVA_03488	BRALA28227
OG0007657	LYTVA_24805	BRALA02507
OG0007658	LYTVA_00620	BRALA19665
OG0007660	LYTVA_02046	BRALA24102
OG0007661	LYTVA_26111	BRALA14328
OG0007661	LYTVA_04003	BRALA06850, BRALA14533
OG0007662	LYTVA_26859	BRALA33820
OG0007663	LYTVA_06307	BRALA23722
OG0007665	LYTVA_17087	BRALA09676
OG0007667	LYTVA_11978	BRALA11935
OG0007669	LYTVA_18754	BRALA15303
OG0007670	LYTVA_03178	BRALA27732
OG0007671	LYTVA_00969	BRALA11310
OG0007672	LYTVA_09144	BRALA19316
OG0007675	LYTVA_10928	BRALA16652
OG0007676	LYTVA_12495	BRALA24716
OG0007677	LYTVA_26927	BRALA27552
OG0007678	LYTVA_02696	BRALA04694, BRALA04662, BRALA25701, BRALA30366
OG0007679	LYTVA_08970	BRALA16387
OG0007683	LYTVA_17616	BRALA31694
OG0007685	LYTVA_02760	BRALA23469
OG0007686	LYTVA_12208	BRALA03570
OG0007687	LYTVA_15396	BRALA27367
OG0007689	LYTVA_19628	BRALA07296
OG0007690	LYTVA_28416	BRALA07457
OG0007691	LYTVA_22077	BRALA07253
OG0007692	LYTVA_24951	BRALA06346
OG0007694	LYTVA_26876	BRALA20549
OG0007695	LYTVA_05499, LYTVA_10609	BRALA26267
OG0007696	LYTVA_24378	BRALA35435
OG0007697	LYTVA_10922	BRALA26633
OG0007701	LYTVA_21781	BRALA24156
OG0007702	LYTVA_05328	BRALA23855
OG0007703	LYTVA_27223, LYTVA_22526	BRALA06713
OG0007704	LYTVA_08360	BRALA04558
OG0007705	LYTVA_14287	BRALA25250
OG0007708	LYTVA_29207	BRALA21010
OG0007709	LYTVA_10006	BRALA04067
OG0007711	LYTVA_29385, LYTVA_17924	BRALA30419
OG0007712	LYTVA_10828	BRALA21710
OG0007713	LYTVA_11468	BRALA14454
OG0007714	LYTVA_09705	BRALA19211
OG0007716	LYTVA_19321	BRALA18986
OG0007717	LYTVA_16631	BRALA00050
OG0007719	LYTVA_26116	BRALA15824
OG0007721	LYTVA_28411	BRALA22357
OG0007722	LYTVA_18125	BRALA21943
OG0007723	LYTVA_01240	BRALA06924
OG0007724	LYTVA_24222	BRALA10331, BRALA24088, BRALA10326, BRALA10324, BRALA35284, BRALA10325, BRALA16044
OG0007725	LYTVA_15370, LYTVA_20581, LYTVA_05852, LYTVA_03891	BRALA28869
OG0007726	LYTVA_06027	BRALA08687
