Orthogroup	LYTVA_ok	BRAFL
OG0007628	LYTVA_20735	bflo_14113
OG0007630	LYTVA_21472	bflo_22203
OG0007631	LYTVA_08707, LYTVA_01412	bflo_18020
OG0007632	LYTVA_27271, LYTVA_07026, LYTVA_09524	bflo_12731
OG0007633	LYTVA_11264	bflo_00693
OG0007635	LYTVA_00547	bflo_07343
OG0007637	LYTVA_23253	bflo_09449
OG0007638	LYTVA_28819, LYTVA_12541	bflo_17731
OG0007639	LYTVA_29195	bflo_07577
OG0007643	LYTVA_13772, LYTVA_29417	bflo_02155
OG0007645	LYTVA_22625	bflo_20312
OG0007646	LYTVA_11672	bflo_08412
OG0007647	LYTVA_17226, LYTVA_08417	bflo_19093
OG0007648	LYTVA_16410	bflo_17312
OG0007649	LYTVA_29126	bflo_10016
OG0007650	LYTVA_04025, LYTVA_24221, LYTVA_22368	bflo_03304
OG0007652	LYTVA_12087	bflo_16698
OG0007653	LYTVA_26389	bflo_06136
OG0007654	LYTVA_29602	bflo_26579, bflo_00334
OG0007656	LYTVA_03488	bflo_11407
OG0007657	LYTVA_24805	bflo_03371
OG0007658	LYTVA_00620	bflo_17413
OG0007660	LYTVA_02046	bflo_16535
OG0007661	LYTVA_26111	bflo_24538
OG0007661	LYTVA_04003	bflo_08201, bflo_19308
OG0007662	LYTVA_26859	bflo_24186
OG0007663	LYTVA_06307	bflo_17347
OG0007665	LYTVA_17087	bflo_01695
OG0007667	LYTVA_11978	bflo_12556
OG0007668	LYTVA_01048	bflo_20338
OG0007669	LYTVA_18754	bflo_11142
OG0007670	LYTVA_03178	bflo_05622
OG0007671	LYTVA_00969	bflo_02418
OG0007672	LYTVA_09144	bflo_17487
OG0007673	LYTVA_06130	bflo_06491
OG0007674	LYTVA_19731, LYTVA_05255	bflo_23563
OG0007675	LYTVA_10928	bflo_06363
OG0007676	LYTVA_12495	bflo_08407
OG0007677	LYTVA_26927	bflo_16920
OG0007678	LYTVA_02696	bflo_02676, bflo_02091, bflo_02621, bflo_24505, bflo_23967
OG0007679	LYTVA_08970	bflo_10208
OG0007683	LYTVA_17616	bflo_09373
OG0007685	LYTVA_02760	bflo_18881
OG0007686	LYTVA_12208	bflo_13479
OG0007687	LYTVA_15396	bflo_22973
OG0007689	LYTVA_19628	bflo_20780
OG0007690	LYTVA_28416	bflo_18798
OG0007691	LYTVA_22077	bflo_20819
OG0007692	LYTVA_24951	bflo_23407
OG0007694	LYTVA_26876	bflo_13350
OG0007695	LYTVA_05499, LYTVA_10609	bflo_01847
OG0007696	LYTVA_24378	bflo_11039
OG0007697	LYTVA_10922	bflo_21039, bflo_21034
OG0007700	LYTVA_07316	bflo_20560
OG0007701	LYTVA_21781	bflo_20311
OG0007703	LYTVA_27223, LYTVA_22526	bflo_08727
OG0007704	LYTVA_08360	bflo_02614
OG0007705	LYTVA_14287	bflo_08400
OG0007708	LYTVA_29207	bflo_19064
OG0007709	LYTVA_10006	bflo_07606
OG0007711	LYTVA_29385, LYTVA_17924	bflo_07586
OG0007712	LYTVA_10828	bflo_10106
OG0007713	LYTVA_11468	bflo_18812
OG0007714	LYTVA_09705	bflo_15303
OG0007716	LYTVA_19321	bflo_11425
OG0007717	LYTVA_16631	bflo_04203
OG0007719	LYTVA_26116	bflo_24402
OG0007721	LYTVA_28411	bflo_08960
OG0007722	LYTVA_18125	bflo_23699
OG0007723	LYTVA_01240	bflo_02387
OG0007724	LYTVA_24222	bflo_05312, bflo_16516, bflo_01307, bflo_01302, bflo_01722
OG0007725	LYTVA_15370, LYTVA_20581, LYTVA_05852, LYTVA_03891	bflo_15815
OG0007726	LYTVA_06027	bflo_24372
OG0007727	LYTVA_12845, LYTVA_28212	bflo_19233
OG0007728	LYTVA_04426	bflo_05034
OG0007730	LYTVA_17502	bflo_12607, bflo_12998
OG0007731	LYTVA_07729, LYTVA_10141, LYTVA_09316	bflo_10808, bflo_09905
OG0007732	LYTVA_00596	bflo_08778
OG0007733	LYTVA_17250	bflo_11525
OG0007734	LYTVA_12740	bflo_25678
OG0007735	LYTVA_08877	bflo_03867, bflo_03872
OG0007737	LYTVA_07110, LYTVA_07111	bflo_22392
OG0007738	LYTVA_26772	bflo_06705, bflo_06706
OG0007739	LYTVA_25107	bflo_18458
OG0007740	LYTVA_13616, LYTVA_03535	bflo_04368
OG0007741	LYTVA_05974	bflo_11053
OG0007743	LYTVA_21362	bflo_02840
OG0007744	LYTVA_19072	bflo_26182
OG0007745	LYTVA_03413	bflo_12671
OG0007746	LYTVA_12054	bflo_06579
OG0007747	LYTVA_08028, LYTVA_13506	bflo_26277
OG0007748	LYTVA_16035	bflo_21605
OG0007749	LYTVA_25973	bflo_05007
OG0007751	LYTVA_20108	bflo_10650, bflo_08743
OG0007752	LYTVA_05758	bflo_21959
OG0007753	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419	bflo_22394
OG0007754	LYTVA_02556, LYTVA_22115	bflo_26220
OG0007755	LYTVA_27977	bflo_11338, bflo_10030
OG0007756	LYTVA_26790, LYTVA_01408	bflo_16250
OG0007757	LYTVA_29634	bflo_27501, bflo_25642
OG0007758	LYTVA_02245	bflo_10877
OG0007759	LYTVA_29844, LYTVA_13752	bflo_16310
OG0007760	LYTVA_22853	bflo_13020
OG0007762	LYTVA_02092	bflo_10652, bflo_15443, bflo_22270
OG0007763	LYTVA_23256	bflo_25707
OG0007764	LYTVA_05432	bflo_06850
OG0007765	LYTVA_28454, LYTVA_09453	bflo_13995
OG0007766	LYTVA_16803	bflo_23712
OG0007767	LYTVA_18171	bflo_24566
OG0007768	LYTVA_26406	bflo_24479
OG0007769	LYTVA_15736	bflo_23531
OG0007770	LYTVA_17778	bflo_20500
OG0007771	LYTVA_23243	bflo_11433
OG0007772	LYTVA_28492	bflo_22115
OG0007773	LYTVA_28425	bflo_03725, bflo_21510
OG0007774	LYTVA_07983	bflo_19564
OG0007775	LYTVA_27798	bflo_21066
OG0007776	LYTVA_09426	bflo_06131
OG0007778	LYTVA_07356, LYTVA_07353	bflo_13110, bflo_13186, bflo_13187
OG0007779	LYTVA_04248	bflo_18703
OG0007780	LYTVA_19102	bflo_17991
OG0007781	LYTVA_26330, LYTVA_26857	bflo_07603
OG0007782	LYTVA_11501	bflo_06893
OG0007783	LYTVA_18320	bflo_23885
OG0007784	LYTVA_09607	bflo_19072
OG0007785	LYTVA_04516	bflo_11218
OG0007786	LYTVA_30038	bflo_16999
OG0007787	LYTVA_17596	bflo_12215
OG0007788	LYTVA_09000	bflo_03873
OG0007789	LYTVA_08173	bflo_21102
OG0007791	LYTVA_08192, LYTVA_16268, LYTVA_13914	bflo_23951
OG0007792	LYTVA_11746, LYTVA_13324	bflo_20695
OG0007793	LYTVA_13499, LYTVA_18097	bflo_25655
OG0007794	LYTVA_26977	bflo_20585
OG0007796	LYTVA_11355	bflo_02054
OG0007798	LYTVA_16861, LYTVA_18242	bflo_18226
OG0007799	LYTVA_21389	bflo_00372
OG0007800	LYTVA_15028	bflo_14344
OG0007801	LYTVA_25330	bflo_23404
OG0007802	LYTVA_18290	bflo_23831
OG0007803	LYTVA_01593	bflo_06509
OG0007804	LYTVA_03179	bflo_06653
OG0007808	LYTVA_16872	bflo_11247
OG0007809	LYTVA_16781	bflo_03965
OG0007810	LYTVA_14635	bflo_10987
OG0007812	LYTVA_27813	bflo_00281
OG0007813	LYTVA_09962	bflo_21210
OG0007814	LYTVA_15113, LYTVA_01159	bflo_06730
OG0007815	LYTVA_06622	bflo_00749, bflo_00769, bflo_00543
OG0007816	LYTVA_20731	bflo_24433
OG0007817	LYTVA_09211	bflo_26806, bflo_01864
OG0007820	LYTVA_07692	bflo_20895
OG0007823	LYTVA_16470	bflo_01549
OG0007824	LYTVA_18978	bflo_21551
OG0007826	LYTVA_16290	bflo_20018
OG0007827	LYTVA_28200	bflo_06413
OG0007828	LYTVA_14710	bflo_07281
OG0007829	LYTVA_07496, LYTVA_18844	bflo_01959
OG0007830	LYTVA_21502	bflo_08474
OG0007831	LYTVA_18643	bflo_08904
OG0007833	LYTVA_14327	bflo_21063
OG0007834	LYTVA_12110	bflo_09024
OG0007835	LYTVA_08884	bflo_25222
OG0007836	LYTVA_26464	bflo_00713
OG0007837	LYTVA_26889	bflo_19677
OG0007838	LYTVA_02755	bflo_01372
OG0007840	LYTVA_25217	bflo_06242
OG0007841	LYTVA_02552	bflo_07375
OG0007842	LYTVA_18377	bflo_04890
OG0007843	LYTVA_19142, LYTVA_10686	bflo_14088
OG0007846	LYTVA_03004	bflo_13304, bflo_13522
OG0007847	LYTVA_11506	bflo_00441
OG0007848	LYTVA_21280	bflo_17671
OG0007849	LYTVA_16742	bflo_11783
OG0007851	LYTVA_16986	bflo_13474
OG0007859	LYTVA_21734, LYTVA_08980	bflo_19258
OG0007860	LYTVA_04925	bflo_10535, bflo_10715
OG0007862	LYTVA_01856	bflo_02553
OG0007866	LYTVA_29112	bflo_22935
OG0007907	LYTVA_20630, LYTVA_17910	bflo_02235
OG0007908	LYTVA_00123, LYTVA_00128	bflo_20499
OG0007911	LYTVA_20096	bflo_22860
OG0007912	LYTVA_21780	bflo_27328, bflo_20385
OG0007913	LYTVA_02876	bflo_05599
OG0007915	LYTVA_11903	bflo_05663
OG0007917	LYTVA_27582	bflo_15056
OG0007920	LYTVA_23299	bflo_06190
OG0007921	LYTVA_17931	bflo_06108
OG0007922	LYTVA_30133	bflo_10350
OG0007925	LYTVA_19385	bflo_10568
OG0007926	LYTVA_27557	bflo_23868
OG0007927	LYTVA_12602	bflo_11079
OG0007928	LYTVA_16597, LYTVA_20725	bflo_11687, bflo_01921
OG0007929	LYTVA_13569, LYTVA_05871	bflo_13452
OG0007930	LYTVA_24546	bflo_12616
OG0007931	LYTVA_25938	bflo_14695
OG0007932	LYTVA_19215	bflo_13897
OG0007933	LYTVA_28872, LYTVA_22503	bflo_03110
OG0007934	LYTVA_02611	bflo_26432
OG0007935	LYTVA_06445	bflo_17663
OG0007937	LYTVA_24311	bflo_14531
OG0007938	LYTVA_22645, LYTVA_12290	bflo_12211
OG0007943	LYTVA_23768	bflo_17585
OG0007944	LYTVA_18958	bflo_08272
OG0007945	LYTVA_06637, LYTVA_23001	bflo_16266
OG0007946	LYTVA_22492	bflo_10287
OG0007947	LYTVA_18731	bflo_22634
OG0007948	LYTVA_12792	bflo_21118
OG0007951	LYTVA_13182	bflo_13301
OG0007953	LYTVA_29452	bflo_00434
OG0007954	LYTVA_00640	bflo_17425
OG0007958	LYTVA_21325	bflo_06296
OG0007959	LYTVA_00997	bflo_26327
OG0007961	LYTVA_25534	bflo_24731
OG0007962	LYTVA_17754	bflo_15039
OG0007963	LYTVA_14762	bflo_24596
OG0007964	LYTVA_00218	bflo_01247, bflo_07079
OG0007965	LYTVA_25490	bflo_23151
OG0007966	LYTVA_05372	bflo_07594
OG0007967	LYTVA_01214	bflo_07105
OG0007968	LYTVA_29252	bflo_06274
OG0007970	LYTVA_27392	bflo_24089
OG0007972	LYTVA_29552	bflo_13428
OG0007974	LYTVA_10596	bflo_24762
OG0007975	LYTVA_06387	bflo_24764
OG0007976	LYTVA_13154	bflo_23117
OG0007977	LYTVA_01651	bflo_22929
OG0007981	LYTVA_26180	bflo_07631
OG0007984	LYTVA_27635	bflo_21333, bflo_21994
OG0007985	LYTVA_13055	bflo_14993, bflo_27135
OG0007986	LYTVA_07433, LYTVA_01799	bflo_06825
OG0007987	LYTVA_08176	bflo_21083
OG0007988	LYTVA_17501	bflo_12561
OG0007991	LYTVA_08633	bflo_12744
OG0007993	LYTVA_13051, LYTVA_05314	bflo_06048
OG0007994	LYTVA_24669, LYTVA_29511	bflo_07557
OG0007995	LYTVA_26873	bflo_21217, bflo_08775, bflo_13624
OG0007997	LYTVA_15603	bflo_20061
OG0007998	LYTVA_09482, LYTVA_23806	bflo_02590
OG0007999	LYTVA_30190	bflo_18850
OG0008000	LYTVA_03181	bflo_01750
OG0008001	LYTVA_09406	bflo_07295
OG0008003	LYTVA_10054	bflo_24744
OG0008004	LYTVA_12313	bflo_15702
OG0008005	LYTVA_13469, LYTVA_14451	bflo_27065, bflo_13015
OG0008006	LYTVA_04573	bflo_22376, bflo_22210
OG0008008	LYTVA_16089	bflo_23803
OG0008009	LYTVA_05837	bflo_07134
OG0008011	LYTVA_19057, LYTVA_12800	bflo_12071
OG0008012	LYTVA_07992	bflo_19537
OG0008013	LYTVA_01762	bflo_18671
OG0008014	LYTVA_03277, LYTVA_17757	bflo_22732
OG0008017	LYTVA_28909	bflo_11048
OG0008018	LYTVA_23548	bflo_10614
OG0008019	LYTVA_08288	bflo_24197
OG0008020	LYTVA_13930	bflo_17017
OG0008022	LYTVA_01020	bflo_14440
OG0008023	LYTVA_29061	bflo_24601
OG0008024	LYTVA_23526, LYTVA_23525	bflo_22502, bflo_22391
OG0008025	LYTVA_16086	bflo_23461
OG0008026	LYTVA_25126, LYTVA_18108, LYTVA_25125	bflo_05857
OG0008027	LYTVA_08495	bflo_05641
OG0008029	LYTVA_27485	bflo_20622
OG0008030	LYTVA_03976	bflo_20783
OG0008032	LYTVA_21912	bflo_05974
OG0008033	LYTVA_09736, LYTVA_22184	bflo_09244
OG0008036	LYTVA_26226	bflo_23597
OG0008037	LYTVA_21636, LYTVA_11363	bflo_05998
OG0008038	LYTVA_17026	bflo_04254
OG0008039	LYTVA_10904	bflo_21143
OG0008040	LYTVA_03214	bflo_18362
OG0008042	LYTVA_21358, LYTVA_14078	bflo_06471
OG0008043	LYTVA_04102	bflo_19743, bflo_15192
OG0008044	LYTVA_13184	bflo_12978
OG0008046	LYTVA_07955	bflo_12522
OG0008048	LYTVA_01597	bflo_13158
OG0008049	LYTVA_08645	bflo_20285
OG0008052	LYTVA_27394, LYTVA_26388	bflo_12650
OG0008053	LYTVA_19326	bflo_10200
OG0008054	LYTVA_00942	bflo_19172
OG0008055	LYTVA_23231	bflo_11673
OG0008057	LYTVA_01401	bflo_14159, bflo_26941
OG0008058	LYTVA_11510	bflo_06146
OG0008059	LYTVA_01581	bflo_22099
OG0008060	LYTVA_26101	bflo_14419
OG0008061	LYTVA_07698, LYTVA_06188	bflo_06829
OG0008065	LYTVA_24621	bflo_09932
OG0008067	LYTVA_15538	bflo_06241
OG0008068	LYTVA_01021	bflo_14995
OG0008069	LYTVA_23137	bflo_25318
OG0008070	LYTVA_27118	bflo_22630
OG0008073	LYTVA_27292, LYTVA_05982	bflo_15996
OG0008075	LYTVA_05396	bflo_14400
OG0008076	LYTVA_28307	bflo_19297, bflo_14887
OG0008077	LYTVA_28528	bflo_14852
OG0008078	LYTVA_11726	bflo_21633
OG0008079	LYTVA_20493	bflo_24655
OG0008081	LYTVA_14111	bflo_13733
OG0008082	LYTVA_27198	bflo_04484
OG0008083	LYTVA_07376	bflo_19745
OG0008084	LYTVA_23357	bflo_05884
OG0008085	LYTVA_02942	bflo_14047
OG0008086	LYTVA_28233	bflo_04886
OG0008087	LYTVA_26443	bflo_00892
OG0008089	LYTVA_15731	bflo_11402
OG0008090	LYTVA_07547, LYTVA_04253	bflo_04469
OG0008092	LYTVA_17847	bflo_10744
OG0008094	LYTVA_13701	bflo_11003
OG0008098	LYTVA_05312	bflo_16350
OG0008099	LYTVA_24723, LYTVA_10856	bflo_25711
OG0008100	LYTVA_27720	bflo_06252
OG0008102	LYTVA_04167	bflo_16606
OG0008103	LYTVA_11735	bflo_23153
OG0008104	LYTVA_16469	bflo_07082
OG0008108	LYTVA_26623	bflo_12718
OG0008109	LYTVA_29424	bflo_20239
OG0008110	LYTVA_29515	bflo_09748
OG0008111	LYTVA_17929	bflo_06012
OG0008115	LYTVA_10998	bflo_23862
OG0008117	LYTVA_24074	bflo_16568
OG0008119	LYTVA_23016	bflo_20529
OG0008120	LYTVA_27462	bflo_17432
OG0008122	LYTVA_00681	bflo_22916
OG0008124	LYTVA_00332	bflo_21059
OG0008125	LYTVA_28474	bflo_11403
OG0008136	LYTVA_14477, LYTVA_14048	bflo_13975
OG0008139	LYTVA_09707	bflo_25233
OG0008143	LYTVA_01023	bflo_14244
OG0008151	LYTVA_24560	bflo_08210
OG0008196	LYTVA_21241	bflo_06636
OG0008198	LYTVA_04745, LYTVA_07785, LYTVA_07784	bflo_25133
OG0008199	LYTVA_12477	bflo_14179
OG0008201	LYTVA_12601	bflo_11543
OG0008202	LYTVA_03218	bflo_17727
OG0008205	LYTVA_07298, LYTVA_06611	bflo_15599
OG0008206	LYTVA_04480	bflo_11270
OG0008208	LYTVA_19071	bflo_12074
OG0008209	LYTVA_07682	bflo_21208, bflo_22352
OG0008211	LYTVA_08251	bflo_05922
OG0008212	LYTVA_05714	bflo_00959, bflo_00737, bflo_26501
OG0008213	LYTVA_15320	bflo_17603
OG0008214	LYTVA_00927	bflo_24619
OG0008217	LYTVA_00528, LYTVA_28904	bflo_23434
OG0008220	LYTVA_04472	bflo_14162
OG0008221	LYTVA_02459	bflo_13375
OG0008223	LYTVA_14507	bflo_15105
OG0008224	LYTVA_28133	bflo_13074
OG0008225	LYTVA_17230	bflo_14433
OG0008227	LYTVA_13110	bflo_05785
OG0008230	LYTVA_24602	bflo_13174
OG0008231	LYTVA_22614	bflo_10768
OG0008232	LYTVA_21174, LYTVA_25815	bflo_15698, bflo_05139
OG0008234	LYTVA_29891	bflo_23788
OG0008235	LYTVA_17569	bflo_24467
OG0008236	LYTVA_22876	bflo_19397
OG0008237	LYTVA_16152	bflo_07399
OG0008238	LYTVA_22202	bflo_25853
OG0008239	LYTVA_15874	bflo_07315
OG0008240	LYTVA_10183	bflo_19120
OG0008242	LYTVA_05125	bflo_14837
OG0008243	LYTVA_30154	bflo_17256
OG0008244	LYTVA_13153	bflo_23863
OG0008245	LYTVA_27878	bflo_20079
OG0008246	LYTVA_27090	bflo_02073
OG0008249	LYTVA_17203	bflo_25552
OG0008252	LYTVA_14149, LYTVA_16082, LYTVA_17930	bflo_05554
OG0008254	LYTVA_07719	bflo_25097
OG0008255	LYTVA_25329	bflo_18633
OG0008256	LYTVA_18638	bflo_10539
OG0008257	LYTVA_10599	bflo_21434
OG0008259	LYTVA_23738	bflo_00970
OG0008260	LYTVA_14046	bflo_13511
OG0008263	LYTVA_23520	bflo_16405
OG0008264	LYTVA_29571	bflo_05614
OG0008265	LYTVA_05374	bflo_11391
OG0008266	LYTVA_05121	bflo_13946
OG0008269	LYTVA_01980	bflo_15790
OG0008270	LYTVA_00339	bflo_13335
OG0008272	LYTVA_26499	bflo_05825
OG0008273	LYTVA_15469, LYTVA_11433	bflo_19759
OG0008274	LYTVA_12510	bflo_10934
OG0008275	LYTVA_16000	bflo_18433
OG0008276	LYTVA_26163	bflo_24222, bflo_06300
OG0008277	LYTVA_07672	bflo_03455
OG0008278	LYTVA_12632	bflo_20133
OG0008279	LYTVA_19836	bflo_24725
OG0008280	LYTVA_30183, LYTVA_00069, LYTVA_27631	bflo_21982
OG0008282	LYTVA_00857, LYTVA_23255	bflo_26284
OG0008283	LYTVA_16941	bflo_20787
OG0008286	LYTVA_10800	bflo_13178
OG0008288	LYTVA_18216	bflo_24277
OG0008289	LYTVA_29130	bflo_06353
OG0008290	LYTVA_27680, LYTVA_27718	bflo_03393
OG0008291	LYTVA_13098	bflo_23157
OG0008294	LYTVA_12005	bflo_09498
OG0008296	LYTVA_22211, LYTVA_22253	bflo_20584
OG0008298	LYTVA_23693	bflo_24555
OG0008299	LYTVA_05838	bflo_00726
OG0008300	LYTVA_29193	bflo_07056
OG0008303	LYTVA_26088	bflo_09184
OG0008304	LYTVA_10476	bflo_22092
OG0008306	LYTVA_26375	bflo_00722
OG0008307	LYTVA_11174	bflo_20544
OG0008309	LYTVA_06809	bflo_03373
OG0008310	LYTVA_19819	bflo_21572
OG0008311	LYTVA_04533	bflo_24993
OG0008312	LYTVA_18833	bflo_23264
OG0008314	LYTVA_05017	bflo_18751
OG0008315	LYTVA_04753	bflo_20989
OG0008316	LYTVA_21411	bflo_19108
OG0008317	LYTVA_17270	bflo_15554
OG0008318	LYTVA_20991	bflo_15631
OG0008319	LYTVA_26117	bflo_25081
OG0008320	LYTVA_00993	bflo_10792
OG0008321	LYTVA_23550, LYTVA_24836	bflo_24490
OG0008322	LYTVA_09951	bflo_04735
OG0008323	LYTVA_24411	bflo_22601
OG0008324	LYTVA_17214	bflo_20274
OG0008326	LYTVA_20818	bflo_00982
OG0008327	LYTVA_27356	bflo_21013
OG0008328	LYTVA_22323	bflo_17488
OG0008329	LYTVA_09945	bflo_18942
OG0008330	LYTVA_09792, LYTVA_20269	bflo_12740
OG0008331	LYTVA_24276, LYTVA_05305, LYTVA_25155	bflo_21529
OG0008332	LYTVA_15415	bflo_09532, bflo_09525
OG0008333	LYTVA_06042	bflo_24979
OG0008334	LYTVA_19245	bflo_15581
OG0008337	LYTVA_16708	bflo_18382
OG0008339	LYTVA_12223	bflo_01195
OG0008341	LYTVA_26998	bflo_05713
OG0008344	LYTVA_08596	bflo_19767
OG0008345	LYTVA_10010	bflo_06967
OG0008346	LYTVA_14453	bflo_16079
OG0008347	LYTVA_07239	bflo_02342
OG0008350	LYTVA_24262	bflo_23021
OG0008351	LYTVA_19823	bflo_03945
OG0008352	LYTVA_25315	bflo_06333
OG0008353	LYTVA_04513	bflo_11912
OG0008354	LYTVA_05625	bflo_05394
OG0008355	LYTVA_24991	bflo_15690
OG0008356	LYTVA_18604, LYTVA_25234	bflo_13077
OG0008357	LYTVA_21800	bflo_06087
OG0008359	LYTVA_23109	bflo_05938
OG0008361	LYTVA_11601	bflo_04798
OG0008364	LYTVA_26310	bflo_09352
OG0008365	LYTVA_25592	bflo_21649
OG0008368	LYTVA_28825	bflo_02469
OG0008370	LYTVA_23211, LYTVA_27157	bflo_13872
OG0008371	LYTVA_23791	bflo_10681
OG0008373	LYTVA_20963	bflo_03244
OG0008376	LYTVA_09077	bflo_25518
OG0008377	LYTVA_11929	bflo_18878
OG0008378	LYTVA_27997	bflo_00435
OG0008382	LYTVA_04649, LYTVA_24427	bflo_13185
OG0008383	LYTVA_19886	bflo_25105
OG0008384	LYTVA_30109	bflo_24417
OG0008387	LYTVA_11091	bflo_21043
OG0008388	LYTVA_20705	bflo_23360
OG0008389	LYTVA_09667, LYTVA_23039	bflo_22885
OG0008390	LYTVA_30097, LYTVA_01281	bflo_25300
OG0008391	LYTVA_24075	bflo_16567
OG0008392	LYTVA_19289	bflo_23144
OG0008395	LYTVA_29196	bflo_07220
OG0008396	LYTVA_21461	bflo_27074, bflo_13271
OG0008399	LYTVA_24517	bflo_20395
OG0008401	LYTVA_17404	bflo_12127
OG0008402	LYTVA_19482	bflo_01788
OG0008403	LYTVA_10992	bflo_17519
OG0008404	LYTVA_04357	bflo_16793
OG0008406	LYTVA_00998	bflo_26326
OG0008410	LYTVA_02957	bflo_19466
OG0008412	LYTVA_06759	bflo_06204
OG0008414	LYTVA_16686, LYTVA_20042	bflo_08691
OG0008415	LYTVA_15285	bflo_14538
OG0008417	LYTVA_00500	bflo_10745, bflo_09873
OG0008419	LYTVA_29540	bflo_22615
OG0008422	LYTVA_16257	bflo_18567
OG0008423	LYTVA_14844	bflo_25197
OG0008425	LYTVA_07533	bflo_13835
OG0008432	LYTVA_02153	bflo_14749
OG0008433	LYTVA_02731	bflo_00327, bflo_26515
OG0008435	LYTVA_23436	bflo_10663, bflo_10665
OG0008437	LYTVA_20685	bflo_00866
OG0008443	LYTVA_28171	bflo_17736
OG0008446	LYTVA_19357, LYTVA_09151	bflo_06858
OG0008453	LYTVA_10565	bflo_10469
OG0008478	LYTVA_19705	bflo_19839
OG0008507	LYTVA_01347, LYTVA_28289	bflo_05783
OG0008512	LYTVA_14660	bflo_16998
OG0008513	LYTVA_05781	bflo_05873
OG0008524	LYTVA_14325	bflo_20429
OG0008526	LYTVA_24719	bflo_25321
OG0008527	LYTVA_23443	bflo_06389
OG0008529	LYTVA_10570	bflo_03906
OG0008530	LYTVA_04280	bflo_07528
OG0008532	LYTVA_16193	bflo_09671
OG0008534	LYTVA_29699	bflo_09494
OG0008535	LYTVA_15006	bflo_09068
OG0008539	LYTVA_15595	bflo_12416
OG0008540	LYTVA_14448	bflo_08478
OG0008541	LYTVA_01813, LYTVA_02226	bflo_16116
OG0008542	LYTVA_01792	bflo_06695
OG0008543	LYTVA_28828	bflo_02448
OG0008544	LYTVA_15282	bflo_06925
OG0008545	LYTVA_15279, LYTVA_10207	bflo_08710
OG0008547	LYTVA_09889	bflo_24641
OG0008550	LYTVA_00415	bflo_13467
OG0008551	LYTVA_01742	bflo_18054
OG0008555	LYTVA_02834	bflo_04455
OG0008556	LYTVA_27757	bflo_05177
OG0008557	LYTVA_30176	bflo_16733
OG0008560	LYTVA_15209	bflo_04077
OG0008562	LYTVA_15992	bflo_17593
OG0008564	LYTVA_30059	bflo_11404
OG0008565	LYTVA_18129	bflo_05748
OG0008566	LYTVA_25212	bflo_26934, bflo_10005
OG0008567	LYTVA_19943	bflo_25254, bflo_14366
OG0008569	LYTVA_29563, LYTVA_00213	bflo_12544, bflo_19168
OG0008570	LYTVA_00163	bflo_23263
OG0008573	LYTVA_29754	bflo_06641
OG0008574	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269	bflo_09936
OG0008575	LYTVA_23380	bflo_09841
OG0008577	LYTVA_26643	bflo_23907
OG0008578	LYTVA_16234	bflo_13092
OG0008579	LYTVA_11211	bflo_25506
OG0008580	LYTVA_23745	bflo_02696, bflo_26690, bflo_02267
OG0008582	LYTVA_03893	bflo_07339
OG0008583	LYTVA_14390	bflo_01082
OG0008585	LYTVA_28378	bflo_21311
OG0008587	LYTVA_10247, LYTVA_28483	bflo_07744
OG0008589	LYTVA_21900	bflo_11133
OG0008590	LYTVA_25064	bflo_22971
OG0008591	LYTVA_07933, LYTVA_03349	bflo_20888
OG0008592	LYTVA_00544	bflo_16706
OG0008593	LYTVA_00820	bflo_11100
OG0008594	LYTVA_10869	bflo_19036
OG0008595	LYTVA_15034, LYTVA_25260	bflo_03899
OG0008597	LYTVA_11676	bflo_27120, bflo_14183
OG0008598	LYTVA_24064	bflo_10413
OG0008599	LYTVA_03613, LYTVA_00658	bflo_06632
OG0008600	LYTVA_03845	bflo_09225
OG0008602	LYTVA_18709	bflo_21727
OG0008604	LYTVA_21501	bflo_23667
OG0008605	LYTVA_26602	bflo_10551
OG0008608	LYTVA_10146, LYTVA_26841, LYTVA_06514	bflo_24503
OG0008609	LYTVA_14977	bflo_23813
OG0008610	LYTVA_27857, LYTVA_02173, LYTVA_27855	bflo_09495
OG0008611	LYTVA_25423	bflo_17065
OG0008613	LYTVA_14706	bflo_12108
OG0008614	LYTVA_22529	bflo_14387
OG0008617	LYTVA_05079	bflo_03167, bflo_11616
OG0008618	LYTVA_22304	bflo_11481, bflo_12026, bflo_12485
OG0008619	LYTVA_30210	bflo_20672
OG0008620	LYTVA_25757	bflo_06625
OG0008621	LYTVA_26246	bflo_14679
OG0008624	LYTVA_06881	bflo_13949
OG0008625	LYTVA_00028, LYTVA_06999, LYTVA_20854, LYTVA_06996	bflo_13520, bflo_13168
OG0008626	LYTVA_22858	bflo_12655
OG0008628	LYTVA_12235	bflo_14884
OG0008629	LYTVA_08416	bflo_06061
OG0008630	LYTVA_04903	bflo_19872, bflo_20694
OG0008632	LYTVA_24775	bflo_19170
OG0008634	LYTVA_23237	bflo_20155
OG0008636	LYTVA_00110	bflo_06070
OG0008639	LYTVA_14031	bflo_18095
OG0008641	LYTVA_03737	bflo_01329
OG0008642	LYTVA_08546	bflo_13001
OG0008643	LYTVA_02276	bflo_10943
OG0008646	LYTVA_06942	bflo_18097
OG0008647	LYTVA_26431	bflo_01564
OG0008648	LYTVA_10460	bflo_11509
