TCONS_00000015.p1	HUMAN05967
TCONS_00052678.p1	HUMAN01499
TCONS_00052678.p1	HUMAN01538
TCONS_00052678.p1	HUMAN01539
TCONS_00052678.p1	HUMAN01555
TCONS_00052678.p1	HUMAN01564
TCONS_00052678.p1	HUMAN08914
TCONS_00052678.p1	HUMAN16768
TCONS_00052678.p1	HUMAN17699
TCONS_00052678.p1	HUMAN18504
TCONS_00052678.p1	HUMAN24845
TCONS_00052698.p1	HUMAN01209
TCONS_00052698.p1	HUMAN01211
TCONS_00052698.p1	HUMAN14494
TCONS_00052698.p1	HUMAN14495
TCONS_00052701.p1	HUMAN14286
TCONS_00052701.p1	HUMAN14287
TCONS_00052701.p1	HUMAN14288
TCONS_00052702.p1	HUMAN06951
TCONS_00052702.p1	HUMAN15019
TCONS_00052702.p1	HUMAN15020
TCONS_00052702.p1	HUMAN15021
TCONS_00052702.p1	HUMAN15022
TCONS_00052702.p1	HUMAN22926
TCONS_00052703.p1	HUMAN00972
TCONS_00052703.p1	HUMAN17214
TCONS_00052705.p1	HUMAN03825
TCONS_00052705.p1	HUMAN03826
TCONS_00052707.p1	HUMAN00919
TCONS_00052713.p1	HUMAN00872
TCONS_00052713.p1	HUMAN00873
TCONS_00052719.p1	HUMAN14149
TCONS_00052721.p1	HUMAN23559
TCONS_00052721.p1	HUMAN23560
TCONS_00052728.p1	HUMAN06579
TCONS_00052728.p1	HUMAN06580
TCONS_00052728.p1	HUMAN06581
TCONS_00052728.p1	HUMAN06583
TCONS_00052735.p1	HUMAN01303
TCONS_00052736.p1	HUMAN09640
TCONS_00052743.p1	HUMAN15012
TCONS_00052744.p1	HUMAN01283
TCONS_00052745.p1	HUMAN23253
TCONS_00052748.p1	HUMAN01106
TCONS_00052754.p1	HUMAN01282
TCONS_00052754.p1	HUMAN14175
TCONS_00052754.p1	HUMAN15100
TCONS_00052757.p1	HUMAN11772
TCONS_00052757.p1	HUMAN14184
TCONS_00052758.p1	HUMAN01295
TCONS_00052758.p1	HUMAN29048
TCONS_00052759.p1	HUMAN23277
TCONS_00052765.p1	HUMAN02292
TCONS_00052765.p1	HUMAN03782
TCONS_00052765.p1	HUMAN03783
TCONS_00052765.p1	HUMAN18628
TCONS_00052771.p1	HUMAN23452
TCONS_00052771.p1	HUMAN23453
TCONS_00052793.p1	HUMAN01133
TCONS_00052793.p1	HUMAN14281
TCONS_00052793.p1	HUMAN14282
TCONS_00052793.p1	HUMAN28857
TCONS_00052813.p1	HUMAN01026
TCONS_00052821.p1	HUMAN23278
TCONS_00052824.p1	HUMAN00990
TCONS_00052824.p1	HUMAN09248
TCONS_00052824.p1	HUMAN14923
TCONS_00052824.p1	HUMAN14924
TCONS_00052824.p1	HUMAN19506
TCONS_00052832.p1	HUMAN00947
TCONS_00052832.p1	HUMAN00949
TCONS_00052832.p1	HUMAN14250
TCONS_00052832.p1	HUMAN14251
TCONS_00052837.p1	HUMAN01065
TCONS_00052837.p1	HUMAN01066
TCONS_00052838.p1	HUMAN01135
TCONS_00052838.p1	HUMAN14285
TCONS_00052838.p1	HUMAN28858
TCONS_00052839.p1	HUMAN18174
TCONS_00052844.p1	HUMAN00885
TCONS_00052844.p1	HUMAN00886
TCONS_00052848.p1	HUMAN01294
TCONS_00052849.p1	HUMAN21217
TCONS_00052855.p1	HUMAN01102
TCONS_00052855.p1	HUMAN01103
TCONS_00052855.p1	HUMAN28755
TCONS_00052856.p1	HUMAN15011
TCONS_00052857.p1	HUMAN02596
TCONS_00052861.p1	HUMAN21315
TCONS_00052864.p1	HUMAN14768
TCONS_00052864.p1	HUMAN14769
TCONS_00052864.p1	HUMAN14770
TCONS_00052864.p1	HUMAN23481
TCONS_00052869.p1	HUMAN15908
TCONS_00052869.p1	HUMAN19095
TCONS_00052872.p1	HUMAN10156
TCONS_00052872.p1	HUMAN28683
TCONS_00052872.p1	HUMAN28684
TCONS_00052872.p1	HUMAN29368
TCONS_00052874.p1	HUMAN00243
TCONS_00052874.p1	HUMAN02166
TCONS_00052874.p1	HUMAN14600
TCONS_00052874.p1	HUMAN22971
TCONS_00052874.p1	HUMAN27358
TCONS_00052874.p1	HUMAN27485
TCONS_00052874.p1	HUMAN29181
TCONS_00052874.p1	HUMAN29383
TCONS_00052874.p1	HUMAN29385
TCONS_00052883.p1	HUMAN00908
TCONS_00052883.p1	HUMAN22917
TCONS_00052883.p1	HUMAN22918
TCONS_00052890.p1	HUMAN14639
TCONS_00052892.p1	HUMAN04596
TCONS_00052895.p1	HUMAN03662
TCONS_00052896.p1	HUMAN27639
TCONS_00052897.p1	HUMAN01307
TCONS_00052898.p1	HUMAN01084
TCONS_00052898.p1	HUMAN01086
TCONS_00052900.p1	HUMAN01117
TCONS_00052904.p1	HUMAN09796
TCONS_00052904.p1	HUMAN09797
TCONS_00052906.p1	HUMAN01013
TCONS_00052907.p1	HUMAN14799
TCONS_00052907.p1	HUMAN29003
TCONS_00052907.p1	HUMAN29004
TCONS_00052910.p1	HUMAN00987
TCONS_00052910.p1	HUMAN00988
TCONS_00052910.p1	HUMAN00989
TCONS_00052910.p1	HUMAN28511
TCONS_00052911.p1	HUMAN14862
TCONS_00052913.p1	HUMAN24512
TCONS_00052916.p1	HUMAN14176
TCONS_00052916.p1	HUMAN14177
TCONS_00052916.p1	HUMAN14178
TCONS_00052918.p1	HUMAN00910
TCONS_00052918.p1	HUMAN14824
TCONS_00052918.p1	HUMAN14825
TCONS_00052918.p1	HUMAN23396
TCONS_00052919.p1	HUMAN03049
TCONS_00052919.p1	HUMAN30096
TCONS_00052923.p1	HUMAN03040
TCONS_00052923.p1	HUMAN06297
TCONS_00052923.p1	HUMAN07429
TCONS_00052923.p1	HUMAN07432
TCONS_00052923.p1	HUMAN09240
TCONS_00052923.p1	HUMAN10893
TCONS_00052923.p1	HUMAN11608
TCONS_00052923.p1	HUMAN14297
TCONS_00052923.p1	HUMAN14565
TCONS_00052923.p1	HUMAN14575
TCONS_00052923.p1	HUMAN15104
TCONS_00052923.p1	HUMAN15152
TCONS_00052923.p1	HUMAN15161
TCONS_00052923.p1	HUMAN15190
TCONS_00052923.p1	HUMAN15192
TCONS_00052923.p1	HUMAN15254
TCONS_00052923.p1	HUMAN15377
TCONS_00052923.p1	HUMAN15386
TCONS_00052923.p1	HUMAN15391
TCONS_00052923.p1	HUMAN15392
TCONS_00052923.p1	HUMAN15424
TCONS_00052923.p1	HUMAN15426
TCONS_00052923.p1	HUMAN15541
TCONS_00052923.p1	HUMAN15542
TCONS_00052923.p1	HUMAN15730
TCONS_00052923.p1	HUMAN15731
TCONS_00052923.p1	HUMAN16065
TCONS_00052923.p1	HUMAN16149
TCONS_00052923.p1	HUMAN16170
TCONS_00052923.p1	HUMAN16225
TCONS_00052923.p1	HUMAN16233
TCONS_00052923.p1	HUMAN16251
TCONS_00052923.p1	HUMAN16366
TCONS_00052923.p1	HUMAN16421
TCONS_00052923.p1	HUMAN16425
TCONS_00052923.p1	HUMAN19550
TCONS_00052923.p1	HUMAN20755
TCONS_00052923.p1	HUMAN25942
TCONS_00052923.p1	HUMAN27208
TCONS_00052923.p1	HUMAN27222
TCONS_00052923.p1	HUMAN27241
TCONS_00052923.p1	HUMAN28877
TCONS_00052923.p1	HUMAN29791
TCONS_00052926.p1	HUMAN00957
TCONS_00052926.p1	HUMAN19058
TCONS_00052938.p1	HUMAN01991
TCONS_00052940.p1	HUMAN26909
TCONS_00052940.p1	HUMAN26911
TCONS_00052942.p1	HUMAN17195
TCONS_00052944.p1	HUMAN01328
TCONS_00052944.p1	HUMAN29331
TCONS_00052944.p1	HUMAN29332
TCONS_00052952.p1	HUMAN28097
TCONS_00052958.p1	HUMAN00991
TCONS_00052958.p1	HUMAN00992
TCONS_00052958.p1	HUMAN00995
TCONS_00052963.p1	HUMAN11148
TCONS_00052964.p1	HUMAN00895
TCONS_00052967.p1	HUMAN14793
TCONS_00052968.p1	HUMAN00868
TCONS_00052977.p1	HUMAN01099
TCONS_00052992.p1	HUMAN00924
TCONS_00052992.p1	HUMAN23377
TCONS_00053004.p1	HUMAN06703
TCONS_00053004.p1	HUMAN06704
TCONS_00053004.p1	HUMAN06705
TCONS_00053004.p1	HUMAN06706
TCONS_00053007.p1	HUMAN01315
TCONS_00053019.p1	HUMAN04518
TCONS_00053019.p1	HUMAN11746
TCONS_00053019.p1	HUMAN11748
TCONS_00053019.p1	HUMAN11754
TCONS_00053019.p1	HUMAN14563
TCONS_00053019.p1	HUMAN14872
TCONS_00053019.p1	HUMAN29124
TCONS_00053038.p1	HUMAN14164
TCONS_00053079.p1	HUMAN00861
TCONS_00053079.p1	HUMAN05719
TCONS_00053079.p1	HUMAN17250
TCONS_00053093.p1	HUMAN01028
TCONS_00053093.p1	HUMAN01029
TCONS_00053093.p1	HUMAN01039
TCONS_00053093.p1	HUMAN14664
TCONS_00053093.p1	HUMAN14665
TCONS_00053093.p1	HUMAN28459
TCONS_00053107.p1	HUMAN01023
TCONS_00053107.p1	HUMAN14875
TCONS_00053107.p1	HUMAN15864
TCONS_00053107.p1	HUMAN15865
TCONS_00053107.p1	HUMAN28467
TCONS_00053112.p1	HUMAN01344
TCONS_00053112.p1	HUMAN01345
TCONS_00053118.p1	HUMAN01116
TCONS_00053118.p1	HUMAN14993
TCONS_00053118.p1	HUMAN14994
TCONS_00053118.p1	HUMAN23482
TCONS_00053118.p1	HUMAN23483
TCONS_00053132.p1	HUMAN28482
TCONS_00053138.p1	HUMAN00928
TCONS_00053138.p1	HUMAN00929
TCONS_00053138.p1	HUMAN15010
TCONS_00053138.p1	HUMAN23437
TCONS_00053138.p1	HUMAN23438
TCONS_00053142.p1	HUMAN01096
TCONS_00053142.p1	HUMAN14636
TCONS_00053142.p1	HUMAN14637
TCONS_00053142.p1	HUMAN14638
TCONS_00053143.p1	HUMAN01289
TCONS_00053143.p1	HUMAN01290
TCONS_00053143.p1	HUMAN01291
TCONS_00053147.p1	HUMAN00843
TCONS_00053147.p1	HUMAN00844
TCONS_00053148.p1	HUMAN14262
TCONS_00053148.p1	HUMAN14263
TCONS_00053150.p1	HUMAN01020
TCONS_00053166.p1	HUMAN01195
TCONS_00053166.p1	HUMAN22445
TCONS_00053170.p1	HUMAN23371
TCONS_00053171.p1	HUMAN00943
TCONS_00053172.p1	HUMAN10700
TCONS_00053174.p1	HUMAN01104
TCONS_00053174.p1	HUMAN28862
TCONS_00053178.p1	HUMAN00870
TCONS_00053178.p1	HUMAN00871
TCONS_00053179.p1	HUMAN17434
TCONS_00053179.p1	HUMAN19812
TCONS_00053179.p1	HUMAN19874
TCONS_00053179.p1	HUMAN27080
TCONS_00053183.p1	HUMAN14432
TCONS_00053183.p1	HUMAN23263
TCONS_00053186.p1	HUMAN00984
TCONS_00053186.p1	HUMAN14640
TCONS_00053186.p1	HUMAN28563
TCONS_00053186.p1	HUMAN28565
TCONS_00053186.p1	HUMAN28566
TCONS_00053189.p1	HUMAN14190
TCONS_00053189.p1	HUMAN14191
TCONS_00053190.p1	HUMAN28573
TCONS_00053191.p1	HUMAN00978
TCONS_00053191.p1	HUMAN00979
TCONS_00053192.p1	HUMAN01074
TCONS_00053193.p1	HUMAN17252
TCONS_00053195.p1	HUMAN01081
TCONS_00053200.p1	HUMAN15027
TCONS_00053201.p1	HUMAN22118
TCONS_00053204.p1	HUMAN23392
TCONS_00053207.p1	HUMAN07331
TCONS_00053210.p1	HUMAN01301
TCONS_00053211.p1	HUMAN14510
TCONS_00053213.p1	HUMAN00852
TCONS_00053213.p1	HUMAN23349
TCONS_00053218.p1	HUMAN23355
TCONS_00053218.p1	HUMAN23356
TCONS_00053219.p1	HUMAN00877
TCONS_00053219.p1	HUMAN00878
TCONS_00053219.p1	HUMAN00879
TCONS_00053226.p1	HUMAN01310
TCONS_00053227.p1	HUMAN23414
TCONS_00053228.p1	HUMAN29111
TCONS_00053234.p1	HUMAN23258
TCONS_00053234.p1	HUMAN23259
TCONS_00053236.p1	HUMAN12920
TCONS_00053236.p1	HUMAN12921
TCONS_00053238.p1	HUMAN00660
TCONS_00053238.p1	HUMAN23985
TCONS_00053238.p1	HUMAN25490
TCONS_00053239.p1	HUMAN14584
TCONS_00053239.p1	HUMAN14588
TCONS_00053240.p1	HUMAN13310
TCONS_00053240.p1	HUMAN13311
TCONS_00053241.p1	HUMAN23307
TCONS_00053244.p1	HUMAN12002
TCONS_00053244.p1	HUMAN24691
TCONS_00053248.p1	HUMAN18639
TCONS_00053250.p1	HUMAN28915
TCONS_00053253.p1	HUMAN01057
TCONS_00053261.p1	HUMAN00927
TCONS_00053261.p1	HUMAN14783
TCONS_00053261.p1	HUMAN14784
TCONS_00053261.p1	HUMAN15009
TCONS_00053261.p1	HUMAN23427
TCONS_00053261.p1	HUMAN23428
TCONS_00053261.p1	HUMAN23429
TCONS_00053261.p1	HUMAN23430
TCONS_00053261.p1	HUMAN23435
TCONS_00053264.p1	HUMAN23398
TCONS_00053265.p1	HUMAN01119
TCONS_00053265.p1	HUMAN01120
TCONS_00053265.p1	HUMAN01121
TCONS_00053265.p1	HUMAN01122
TCONS_00053276.p1	HUMAN10202
TCONS_00053276.p1	HUMAN10203
TCONS_00053280.p1	HUMAN28649
TCONS_00053281.p1	HUMAN20877
TCONS_00053289.p1	HUMAN28919
TCONS_00053291.p1	HUMAN01311
TCONS_00053291.p1	HUMAN28916
TCONS_00053291.p1	HUMAN28917
TCONS_00053291.p1	HUMAN28918
TCONS_00053296.p1	HUMAN00902
TCONS_00053296.p1	HUMAN00903
TCONS_00053297.p1	HUMAN01212
TCONS_00053297.p1	HUMAN11695
TCONS_00053297.p1	HUMAN14879
TCONS_00053299.p1	HUMAN14663
TCONS_00053299.p1	HUMAN28454
TCONS_00053299.p1	HUMAN28457
TCONS_00053305.p1	HUMAN23308
TCONS_00053309.p1	HUMAN28632
TCONS_00053312.p1	HUMAN01112
TCONS_00053312.p1	HUMAN01770
TCONS_00053312.p1	HUMAN01771
TCONS_00053312.p1	HUMAN23283
TCONS_00053312.p1	HUMAN28642
TCONS_00053315.p1	HUMAN14710
TCONS_00053350.p1	HUMAN02273
TCONS_00053350.p1	HUMAN02274
TCONS_00053361.p1	HUMAN15045
TCONS_00053363.p1	HUMAN00922
TCONS_00053366.p1	HUMAN00912
TCONS_00053371.p1	HUMAN01924
TCONS_00053371.p1	HUMAN04598
TCONS_00053374.p1	HUMAN10318
TCONS_00053376.p1	HUMAN23343
TCONS_00053377.p1	HUMAN28863
TCONS_00053379.p1	HUMAN00854
TCONS_00053389.p1	HUMAN01491
TCONS_00053389.p1	HUMAN23318
TCONS_00053390.p1	HUMAN01076
TCONS_00053391.p1	HUMAN05531
TCONS_00053391.p1	HUMAN09195
TCONS_00053391.p1	HUMAN09211
TCONS_00053391.p1	HUMAN09212
TCONS_00053391.p1	HUMAN10513
TCONS_00053402.p1	HUMAN01006
TCONS_00053406.p1	HUMAN28717
TCONS_00053410.p1	HUMAN00846
TCONS_00053411.p1	HUMAN01187
TCONS_00053411.p1	HUMAN14858
TCONS_00053411.p1	HUMAN28650
TCONS_00053412.p1	HUMAN18729
TCONS_00053417.p1	HUMAN14937
TCONS_00053417.p1	HUMAN29000
TCONS_00053426.p1	HUMAN28509
TCONS_00053426.p1	HUMAN28510
TCONS_00053428.p1	HUMAN23269
TCONS_00053428.p1	HUMAN23270
TCONS_00053429.p1	HUMAN23268
TCONS_00053433.p1	HUMAN00896
TCONS_00053433.p1	HUMAN00897
TCONS_00053433.p1	HUMAN13008
TCONS_00053433.p1	HUMAN23397
TCONS_00053434.p1	HUMAN14290
TCONS_00053434.p1	HUMAN14291
TCONS_00053434.p1	HUMAN14292
TCONS_00053434.p1	HUMAN14293
TCONS_00053434.p1	HUMAN23419
TCONS_00053454.p1	HUMAN01194
TCONS_00053454.p1	HUMAN14864
TCONS_00053454.p1	HUMAN16712
TCONS_00053454.p1	HUMAN25165
TCONS_00053454.p1	HUMAN25166
TCONS_00053458.p1	HUMAN15624
TCONS_00053458.p1	HUMAN28451
TCONS_00053459.p1	HUMAN14535
TCONS_00053492.p1	HUMAN23416
TCONS_00053493.p1	HUMAN14444
TCONS_00053494.p1	HUMAN01143
TCONS_00053504.p1	HUMAN01111
TCONS_00053504.p1	HUMAN27641
TCONS_00053504.p1	HUMAN27642
TCONS_00053504.p1	HUMAN27643
TCONS_00053504.p1	HUMAN27644
TCONS_00053504.p1	HUMAN27645
TCONS_00053504.p1	HUMAN27646
TCONS_00053505.p1	HUMAN01145
TCONS_00053505.p1	HUMAN23425
TCONS_00053514.p1	HUMAN14166
TCONS_00053524.p1	HUMAN14662
TCONS_00053525.p1	HUMAN01032
TCONS_00053533.p1	HUMAN14440
TCONS_00053533.p1	HUMAN14836
TCONS_00053533.p1	HUMAN28462
TCONS_00053533.p1	HUMAN28463
TCONS_00053546.p1	HUMAN00967
TCONS_00053546.p1	HUMAN00968
TCONS_00053552.p1	HUMAN00969
TCONS_00053556.p1	HUMAN00906
TCONS_00053556.p1	HUMAN00907
TCONS_00053558.p1	HUMAN25315
TCONS_00053560.p1	HUMAN14929
TCONS_00053560.p1	HUMAN14930
TCONS_00053560.p1	HUMAN14931
TCONS_00053561.p1	HUMAN14631
TCONS_00053562.p1	HUMAN01061
TCONS_00053570.p1	HUMAN01147
TCONS_00053574.p1	HUMAN01077
TCONS_00053574.p1	HUMAN14777
TCONS_00053574.p1	HUMAN15018
TCONS_00053576.p1	HUMAN01188
TCONS_00053576.p1	HUMAN14329
TCONS_00053576.p1	HUMAN14856
TCONS_00053579.p1	HUMAN14857
TCONS_00053582.p1	HUMAN14233
TCONS_00053582.p1	HUMAN14234
TCONS_00053583.p1	HUMAN18016
TCONS_00053583.p1	HUMAN18018
TCONS_00053591.p1	HUMAN01144
TCONS_00053591.p1	HUMAN01146
TCONS_00053591.p1	HUMAN23424
TCONS_00053591.p1	HUMAN23426
TCONS_00053592.p1	HUMAN14408
TCONS_00053592.p1	HUMAN14410
TCONS_00053605.p1	HUMAN14167
TCONS_00053607.p1	HUMAN29038
TCONS_00053615.p1	HUMAN01079
TCONS_00053615.p1	HUMAN14775
TCONS_00053615.p1	HUMAN14776
TCONS_00053615.p1	HUMAN27769
TCONS_00053620.p1	HUMAN20441
TCONS_00053620.p1	HUMAN26857
TCONS_00053625.p1	HUMAN14641
TCONS_00053625.p1	HUMAN14642
TCONS_00053625.p1	HUMAN14643
TCONS_00053625.p1	HUMAN14644
TCONS_00053625.p1	HUMAN14920
TCONS_00053625.p1	HUMAN14921
TCONS_00053626.p1	HUMAN14917
TCONS_00053626.p1	HUMAN14918
TCONS_00053626.p1	HUMAN14919
TCONS_00053627.p1	HUMAN01206
TCONS_00053631.p1	HUMAN00966
TCONS_00053631.p1	HUMAN14805
TCONS_00053631.p1	HUMAN28999
TCONS_00053637.p1	HUMAN23408
TCONS_00053637.p1	HUMAN23409
TCONS_00053640.p1	HUMAN01105
TCONS_00053653.p1	HUMAN00887
TCONS_00053653.p1	HUMAN00888
TCONS_00053653.p1	HUMAN00889
TCONS_00053661.p1	HUMAN01156
TCONS_00053676.p1	HUMAN28496
TCONS_00053680.p1	HUMAN28995
TCONS_00053680.p1	HUMAN28997
TCONS_00053680.p1	HUMAN28998
TCONS_00053685.p1	HUMAN05876
TCONS_00053689.p1	HUMAN23359
TCONS_00053690.p1	HUMAN01068
TCONS_00053690.p1	HUMAN14126
TCONS_00053690.p1	HUMAN14127
TCONS_00053690.p1	HUMAN23357
TCONS_00053690.p1	HUMAN23358
TCONS_00053708.p1	HUMAN01082
TCONS_00053708.p1	HUMAN14314
TCONS_00053708.p1	HUMAN14803
TCONS_00053710.p1	HUMAN28507
TCONS_00053712.p1	HUMAN15763
TCONS_00053712.p1	HUMAN17435
TCONS_00053712.p1	HUMAN17437
TCONS_00053712.p1	HUMAN17438
TCONS_00053724.p1	HUMAN02684
TCONS_00053733.p1	HUMAN12972
TCONS_00053733.p1	HUMAN17211
TCONS_00053733.p1	HUMAN20422
TCONS_00053733.p1	HUMAN21468
TCONS_00053733.p1	HUMAN23401
TCONS_00053735.p1	HUMAN28953
TCONS_00053735.p1	HUMAN28954
TCONS_00053736.p1	HUMAN01210
TCONS_00053738.p1	HUMAN14847
TCONS_00053738.p1	HUMAN14848
TCONS_00053738.p1	HUMAN25521
TCONS_00053739.p1	HUMAN14619
TCONS_00053742.p1	HUMAN01300
TCONS_00053744.p1	HUMAN23254
TCONS_00053746.p1	HUMAN08469
TCONS_00053746.p1	HUMAN10116
TCONS_00053759.p1	HUMAN14316
TCONS_00053759.p1	HUMAN14317
TCONS_00053761.p1	HUMAN28345
TCONS_00053763.p1	HUMAN29028
TCONS_00053768.p1	HUMAN11063
TCONS_00053771.p1	HUMAN22530
TCONS_00053771.p1	HUMAN22531
TCONS_00053779.p1	HUMAN14159
TCONS_00053783.p1	HUMAN01297
TCONS_00053783.p1	HUMAN01298
TCONS_00053783.p1	HUMAN14151
TCONS_00053783.p1	HUMAN14683
TCONS_00053783.p1	HUMAN14684
TCONS_00053783.p1	HUMAN28967
TCONS_00053785.p1	HUMAN01051
TCONS_00053785.p1	HUMAN01052
TCONS_00053785.p1	HUMAN15029
TCONS_00053785.p1	HUMAN15030
TCONS_00053785.p1	HUMAN15031
TCONS_00053785.p1	HUMAN15032
TCONS_00053785.p1	HUMAN23557
TCONS_00053812.p1	HUMAN01090
TCONS_00053812.p1	HUMAN14536
TCONS_00053812.p1	HUMAN14537
TCONS_00053812.p1	HUMAN14671
TCONS_00053812.p1	HUMAN28448
TCONS_00053812.p1	HUMAN28449
TCONS_00053814.p1	HUMAN17978
TCONS_00053814.p1	HUMAN17980
TCONS_00053817.p1	HUMAN06663
TCONS_00053817.p1	HUMAN06664
TCONS_00053817.p1	HUMAN17582
TCONS_00053817.p1	HUMAN18282
TCONS_00053817.p1	HUMAN26220
TCONS_00053818.p1	HUMAN00953
TCONS_00053818.p1	HUMAN00954
TCONS_00053820.p1	HUMAN23290
TCONS_00053820.p1	HUMAN23291
TCONS_00053820.p1	HUMAN23292
TCONS_00053820.p1	HUMAN23293
TCONS_00053826.p1	HUMAN23322
TCONS_00053828.p1	HUMAN14618
TCONS_00053833.p1	HUMAN01287
TCONS_00053833.p1	HUMAN01955
TCONS_00053833.p1	HUMAN14169
TCONS_00053833.p1	HUMAN14172
TCONS_00053833.p1	HUMAN14702
TCONS_00053833.p1	HUMAN14704
TCONS_00053833.p1	HUMAN21290
TCONS_00053837.p1	HUMAN29046
TCONS_00053841.p1	HUMAN29733
TCONS_00053843.p1	HUMAN29021
TCONS_00053844.p1	HUMAN03679
TCONS_00053844.p1	HUMAN03680
TCONS_00053844.p1	HUMAN03681
TCONS_00053844.p1	HUMAN09549
TCONS_00053844.p1	HUMAN13948
TCONS_00053844.p1	HUMAN27508
TCONS_00053848.p1	HUMAN15588
TCONS_00053848.p1	HUMAN15591
TCONS_00053851.p1	HUMAN28990
TCONS_00053855.p1	HUMAN13710
TCONS_00053855.p1	HUMAN29020
TCONS_00053855.p1	HUMAN29022
TCONS_00053858.p1	HUMAN20876
TCONS_00053878.p1	HUMAN14787
TCONS_00053878.p1	HUMAN14789
TCONS_00053878.p1	HUMAN14790
TCONS_00053878.p1	HUMAN14791
TCONS_00053878.p1	HUMAN14792
TCONS_00053895.p1	HUMAN01060
TCONS_00053896.p1	HUMAN23360
TCONS_00053897.p1	HUMAN00917
TCONS_00053898.p1	HUMAN11762
TCONS_00053906.p1	HUMAN23310
TCONS_00053908.p1	HUMAN02279
TCONS_00053908.p1	HUMAN02448
TCONS_00053908.p1	HUMAN02449
TCONS_00053908.p1	HUMAN02450
TCONS_00053908.p1	HUMAN23300
TCONS_00053908.p1	HUMAN28156
TCONS_00053908.p1	HUMAN29023
TCONS_00053913.p1	HUMAN00932
TCONS_00053917.p1	HUMAN14767
TCONS_00053924.p1	HUMAN00858
TCONS_00053924.p1	HUMAN14398
TCONS_00053924.p1	HUMAN28499
TCONS_00053924.p1	HUMAN28500
TCONS_00053925.p1	HUMAN00682
TCONS_00053925.p1	HUMAN00859
TCONS_00053925.p1	HUMAN28501
TCONS_00053925.p1	HUMAN29025
TCONS_00053927.p1	HUMAN00860
TCONS_00053927.p1	HUMAN05363
TCONS_00053927.p1	HUMAN05364
TCONS_00053927.p1	HUMAN14396
TCONS_00053927.p1	HUMAN14397
TCONS_00053927.p1	HUMAN28497
TCONS_00053939.p1	HUMAN00618
TCONS_00053939.p1	HUMAN13694
TCONS_00053939.p1	HUMAN19009
TCONS_00053939.p1	HUMAN25568
TCONS_00053945.p1	HUMAN14773
TCONS_00053946.p1	HUMAN22056
TCONS_00053946.p1	HUMAN22057
TCONS_00053948.p1	HUMAN14425
TCONS_00053948.p1	HUMAN14426
TCONS_00053948.p1	HUMAN14427
TCONS_00053948.p1	HUMAN14428
TCONS_00053948.p1	HUMAN14430
TCONS_00053950.p1	HUMAN01088
TCONS_00053950.p1	HUMAN28505
TCONS_00053953.p1	HUMAN01087
TCONS_00053956.p1	HUMAN11859
TCONS_00053959.p1	HUMAN28485
TCONS_00053965.p1	HUMAN01014
TCONS_00053965.p1	HUMAN01015
TCONS_00053971.p1	HUMAN07110
TCONS_00053971.p1	HUMAN27328
TCONS_00053971.p1	HUMAN27329
TCONS_00053973.p1	HUMAN14762
TCONS_00053978.p1	HUMAN12653
TCONS_00053982.p1	HUMAN14979
TCONS_00053982.p1	HUMAN14980
TCONS_00053982.p1	HUMAN28847
TCONS_00053982.p1	HUMAN28848
TCONS_00053982.p1	HUMAN28849
TCONS_00053983.p1	HUMAN14179
TCONS_00053983.p1	HUMAN14180
TCONS_00053983.p1	HUMAN14181
TCONS_00053983.p1	HUMAN14182
TCONS_00053984.p1	HUMAN00853
TCONS_00053984.p1	HUMAN23391
TCONS_00053985.p1	HUMAN24683
TCONS_00054001.p1	HUMAN01992
TCONS_00054005.p1	HUMAN14187
TCONS_00054014.p1	HUMAN15348
TCONS_00054014.p1	HUMAN16800
TCONS_00054035.p1	HUMAN04545
TCONS_00054035.p1	HUMAN05994
TCONS_00054036.p1	HUMAN02921
TCONS_00054049.p1	HUMAN01139
TCONS_00054049.p1	HUMAN23388
TCONS_00054061.p1	HUMAN01136
TCONS_00054061.p1	HUMAN01137
TCONS_00054078.p1	HUMAN12689
TCONS_00054078.p1	HUMAN12690
TCONS_00054098.p1	HUMAN00925
TCONS_00054101.p1	HUMAN01202
TCONS_00054104.p1	HUMAN10929
TCONS_00054105.p1	HUMAN23271
TCONS_00054106.p1	HUMAN01316
TCONS_00054133.p1	HUMAN23362
TCONS_00054134.p1	HUMAN00986
TCONS_00054139.p1	HUMAN01189
TCONS_00054139.p1	HUMAN01190
TCONS_00054139.p1	HUMAN14331
TCONS_00054139.p1	HUMAN14855
TCONS_00054139.p1	HUMAN15853
TCONS_00054139.p1	HUMAN15854
TCONS_00054160.p1	HUMAN09225
TCONS_00054168.p1	HUMAN00865
TCONS_00054169.p1	HUMAN01196
TCONS_00054205.p1	HUMAN23286
TCONS_00054208.p1	HUMAN14189
TCONS_00054210.p1	HUMAN00909
TCONS_00054220.p1	HUMAN16605
TCONS_00054222.p1	HUMAN01176
TCONS_00054223.p1	HUMAN01288
TCONS_00054229.p1	HUMAN14318
TCONS_00054232.p1	HUMAN00845
TCONS_00054233.p1	HUMAN22457
TCONS_00054233.p1	HUMAN22458
TCONS_00054239.p1	HUMAN23274
TCONS_00054240.p1	HUMAN22117
TCONS_00054244.p1	HUMAN14480
TCONS_00054244.p1	HUMAN14849
TCONS_00054244.p1	HUMAN14851
TCONS_00054244.p1	HUMAN14869
TCONS_00054252.p1	HUMAN01141
TCONS_00054252.p1	HUMAN01142
TCONS_00054252.p1	HUMAN23421
TCONS_00054256.p1	HUMAN14617
