TCONS_00000004.p1	STRPU_14737
TCONS_00046331.p1	STRPU_04874
TCONS_00046332.p1	STRPU_04879
TCONS_00046333.p1	STRPU_04874
TCONS_00046336.p1	STRPU_07752
TCONS_00046337.p1	STRPU_02264
TCONS_00046338.p1	STRPU_07441
TCONS_00046341.p1	STRPU_07440
TCONS_00046344.p1	STRPU_01437
TCONS_00046345.p1	STRPU_08039
TCONS_00046346.p1	STRPU_08039
TCONS_00046349.p1	STRPU_02511
TCONS_00046350.p1	STRPU_08039
TCONS_00046353.p1	STRPU_10059
TCONS_00046355.p1	STRPU_14781
TCONS_00046357.p1	STRPU_19345
TCONS_00046363.p1	STRPU_07611
TCONS_00046364.p2	STRPU_07699
TCONS_00046365.p1	STRPU_07127
TCONS_00046367.p1	STRPU_07623
TCONS_00046368.p1	STRPU_13058
TCONS_00046369.p1	STRPU_18794
TCONS_00046374.p1	STRPU_25678
TCONS_00046377.p1	STRPU_07118
TCONS_00046378.p1	STRPU_07118
TCONS_00046380.p1	STRPU_07118
TCONS_00046385.p1	STRPU_09258
TCONS_00046387.p1	STRPU_07674
TCONS_00046388.p1	STRPU_07722
TCONS_00046390.p1	STRPU_07957
TCONS_00046391.p1	STRPU_07957
TCONS_00046393.p1	STRPU_06096
TCONS_00046394.p1	STRPU_06096
TCONS_00046397.p1	STRPU_11696
TCONS_00046398.p1	STRPU_21238
TCONS_00046399.p1	STRPU_09665
TCONS_00046401.p1	STRPU_08617
TCONS_00046404.p1	STRPU_08617
TCONS_00046407.p1	STRPU_07153
TCONS_00046412.p1	STRPU_07220
TCONS_00046416.p1	STRPU_21238
TCONS_00046417.p1	STRPU_13784
TCONS_00046419.p1	STRPU_07310
TCONS_00046420.p1	STRPU_12906
TCONS_00046438.p1	STRPU_07016
TCONS_00046459.p1	STRPU_17546
TCONS_00046469.p1	STRPU_13160
TCONS_00046470.p1	STRPU_19935
TCONS_00046471.p1	STRPU_08603
TCONS_00046472.p1	STRPU_02669
TCONS_00046473.p1	STRPU_03374
TCONS_00046474.p1	STRPU_07524
TCONS_00046477.p1	STRPU_14776
TCONS_00046482.p1	STRPU_08013
TCONS_00046483.p1	STRPU_08327
TCONS_00046484.p1	STRPU_08327
TCONS_00046487.p1	STRPU_08046
TCONS_00046489.p1	STRPU_07106
TCONS_00046492.p1	STRPU_24716
TCONS_00046495.p1	STRPU_07204
TCONS_00046496.p1	STRPU_07888
TCONS_00046497.p1	STRPU_24541
TCONS_00046498.p1	STRPU_24541
TCONS_00046501.p1	STRPU_24396
TCONS_00046506.p1	STRPU_07349
TCONS_00046507.p1	STRPU_04336
TCONS_00046508.p1	STRPU_08067
TCONS_00046510.p1	STRPU_01113
TCONS_00046513.p1	STRPU_16726
TCONS_00046515.p1	STRPU_09665
TCONS_00046517.p1	STRPU_08057
TCONS_00046518.p1	STRPU_15687
TCONS_00046519.p1	STRPU_22601
TCONS_00046520.p1	STRPU_07667
TCONS_00046525.p1	STRPU_07737
TCONS_00046526.p1	STRPU_22115
TCONS_00046527.p1	STRPU_07958
TCONS_00046529.p1	STRPU_22421
TCONS_00046531.p1	STRPU_22421
TCONS_00046532.p1	STRPU_07271
TCONS_00046534.p1	STRPU_08617
TCONS_00046535.p1	STRPU_25854
TCONS_00046542.p1	STRPU_24457
TCONS_00046543.p1	STRPU_08011
TCONS_00046545.p1	STRPU_26451
TCONS_00046548.p1	STRPU_26451
TCONS_00046549.p1	STRPU_02879
TCONS_00046551.p1	STRPU_04175
TCONS_00046554.p1	STRPU_17932
TCONS_00046557.p1	STRPU_06432
TCONS_00046560.p1	STRPU_02511
TCONS_00046561.p1	STRPU_07107
TCONS_00046564.p1	STRPU_24165
TCONS_00046565.p1	STRPU_13790
TCONS_00046567.p1	STRPU_07026
TCONS_00046568.p1	STRPU_00569
TCONS_00046570.p1	STRPU_07947
TCONS_00046571.p1	STRPU_26450
TCONS_00046572.p1	STRPU_20421
TCONS_00046575.p1	STRPU_15246
TCONS_00046579.p1	STRPU_18575
TCONS_00046582.p1	STRPU_26451
TCONS_00046585.p1	STRPU_16608
TCONS_00046586.p1	STRPU_19375
TCONS_00046588.p1	STRPU_06432
TCONS_00046590.p1	STRPU_07107
TCONS_00046591.p1	STRPU_23132
TCONS_00046592.p1	STRPU_13790
TCONS_00046594.p1	STRPU_07026
TCONS_00046595.p1	STRPU_00569
TCONS_00046598.p1	STRPU_07918
TCONS_00046600.p1	STRPU_06430
TCONS_00046601.p1	STRPU_06430
TCONS_00046602.p1	STRPU_06430
TCONS_00046603.p1	STRPU_06430
TCONS_00046605.p1	STRPU_06430
TCONS_00046606.p1	STRPU_06430
TCONS_00046608.p1	STRPU_25854
TCONS_00046609.p1	STRPU_25854
TCONS_00046610.p1	STRPU_25854
TCONS_00046612.p1	STRPU_07648
TCONS_00046614.p1	STRPU_07617
TCONS_00046615.p1	STRPU_07714
TCONS_00046617.p1	STRPU_07370
TCONS_00046618.p1	STRPU_07575
TCONS_00046619.p1	STRPU_08012
TCONS_00046620.p1	STRPU_05312
TCONS_00046624.p1	STRPU_05312
TCONS_00046627.p1	STRPU_05312
TCONS_00046629.p1	STRPU_25141
TCONS_00046630.p1	STRPU_25141
TCONS_00046631.p1	STRPU_03674
TCONS_00046632.p1	STRPU_03674
TCONS_00046633.p1	STRPU_25141
TCONS_00046634.p1	STRPU_03674
TCONS_00046635.p1	STRPU_03673
TCONS_00046636.p1	STRPU_03674
TCONS_00046637.p1	STRPU_03673
TCONS_00046638.p1	STRPU_03674
TCONS_00046639.p1	STRPU_03674
TCONS_00046641.p1	STRPU_03674
TCONS_00046644.p1	STRPU_16971
TCONS_00046648.p1	STRPU_03674
TCONS_00046649.p1	STRPU_03673
TCONS_00046653.p1	STRPU_08037
TCONS_00046654.p1	STRPU_08001
TCONS_00046655.p1	STRPU_08001
TCONS_00046657.p1	STRPU_07979
TCONS_00046658.p1	STRPU_08011
TCONS_00046659.p1	STRPU_12812
TCONS_00046660.p1	STRPU_14650
TCONS_00046662.p1	STRPU_22327
TCONS_00046666.p1	STRPU_07330
TCONS_00046667.p1	STRPU_07028
TCONS_00046668.p1	STRPU_07073
TCONS_00046669.p1	STRPU_12222
TCONS_00046671.p1	STRPU_08014
TCONS_00046673.p1	STRPU_23097
TCONS_00046675.p1	STRPU_07351
TCONS_00046680.p1	STRPU_07211
TCONS_00046681.p1	STRPU_07210
TCONS_00046682.p1	STRPU_07209
TCONS_00046683.p1	STRPU_07209
TCONS_00046684.p1	STRPU_07208
TCONS_00046686.p1	STRPU_07547
TCONS_00046687.p1	STRPU_07542
TCONS_00046692.p1	STRPU_07788
TCONS_00046693.p1	STRPU_15440
TCONS_00046694.p1	STRPU_10567
TCONS_00046697.p1	STRPU_08062
TCONS_00046700.p1	STRPU_07168
TCONS_00046701.p1	STRPU_12205
TCONS_00046703.p1	STRPU_08053
TCONS_00046705.p1	STRPU_07131
TCONS_00046707.p1	STRPU_07964
TCONS_00046710.p1	STRPU_08004
TCONS_00046712.p1	STRPU_07230
TCONS_00046715.p1	STRPU_06432
TCONS_00046716.p1	STRPU_06432
TCONS_00046718.p1	STRPU_11808
TCONS_00046719.p1	STRPU_07753
TCONS_00046720.p1	STRPU_10011
TCONS_00046721.p1	STRPU_07275
TCONS_00046722.p1	STRPU_20568
TCONS_00046729.p1	STRPU_21808
TCONS_00046730.p1	STRPU_08617
TCONS_00046736.p1	STRPU_22866
TCONS_00046738.p1	STRPU_14395
TCONS_00046740.p1	STRPU_14395
TCONS_00046743.p1	STRPU_27311
TCONS_00046744.p1	STRPU_14396
TCONS_00046745.p1	STRPU_07317
TCONS_00046746.p1	STRPU_07317
TCONS_00046747.p1	STRPU_06432
TCONS_00046750.p1	STRPU_11808
TCONS_00046753.p1	STRPU_07543
TCONS_00046754.p1	STRPU_07610
TCONS_00046757.p1	STRPU_01684
TCONS_00046759.p1	STRPU_07316
TCONS_00046762.p1	STRPU_20526
TCONS_00046763.p1	STRPU_07709
TCONS_00046766.p1	STRPU_15440
TCONS_00046769.p1	STRPU_15440
TCONS_00046773.p1	STRPU_07456
TCONS_00046777.p1	STRPU_07477
TCONS_00046779.p1	STRPU_08042
TCONS_00046780.p1	STRPU_07879
TCONS_00046781.p1	STRPU_23466
TCONS_00046784.p1	STRPU_00752
TCONS_00046787.p1	STRPU_07491
TCONS_00046802.p1	STRPU_08150
TCONS_00046841.p1	STRPU_18443
TCONS_00046842.p1	STRPU_07493
TCONS_00046843.p1	STRPU_07610
TCONS_00046845.p1	STRPU_07747
TCONS_00046846.p1	STRPU_02886
TCONS_00046849.p1	STRPU_07672
TCONS_00046850.p1	STRPU_00590
TCONS_00046853.p1	STRPU_00589
TCONS_00046855.p1	STRPU_03718
TCONS_00046856.p1	STRPU_23714
TCONS_00046857.p1	STRPU_07712
TCONS_00046862.p1	STRPU_17684
TCONS_00046863.p1	STRPU_03725
TCONS_00046864.p1	STRPU_19464
TCONS_00046865.p1	STRPU_12827
TCONS_00046868.p1	STRPU_07953
TCONS_00046869.p1	STRPU_07953
TCONS_00046872.p1	STRPU_06432
TCONS_00046876.p1	STRPU_06432
TCONS_00046877.p1	STRPU_07433
TCONS_00046879.p1	STRPU_07708
TCONS_00046880.p1	STRPU_07109
TCONS_00046883.p1	STRPU_08328
TCONS_00046884.p1	STRPU_08328
TCONS_00046886.p1	STRPU_07568
TCONS_00046891.p1	STRPU_09900
TCONS_00046892.p1	STRPU_07317
TCONS_00046893.p2	STRPU_20917
TCONS_00046894.p1	STRPU_02821
TCONS_00046895.p1	STRPU_14395
TCONS_00046896.p1	STRPU_08061
TCONS_00046899.p1	STRPU_08026
TCONS_00046908.p1	STRPU_03700
TCONS_00046909.p1	STRPU_11401
TCONS_00046910.p1	STRPU_17436
TCONS_00046911.p1	STRPU_07696
TCONS_00046912.p1	STRPU_15554
TCONS_00046913.p1	STRPU_07745
TCONS_00046914.p1	STRPU_07531
TCONS_00046916.p1	STRPU_08617
TCONS_00046921.p1	STRPU_16726
TCONS_00046922.p1	STRPU_07276
TCONS_00046923.p1	STRPU_07230
TCONS_00046926.p1	STRPU_08005
TCONS_00046927.p1	STRPU_00863
TCONS_00046928.p1	STRPU_07200
TCONS_00046929.p1	STRPU_07201
TCONS_00046934.p1	STRPU_03868
TCONS_00046935.p1	STRPU_20874
TCONS_00046936.p1	STRPU_02714
TCONS_00046937.p1	STRPU_04938
TCONS_00046939.p1	STRPU_19220
TCONS_00046941.p1	STRPU_09802
TCONS_00046942.p1	STRPU_12522
TCONS_00046943.p1	STRPU_02714
TCONS_00046947.p1	STRPU_22000
TCONS_00046949.p1	STRPU_25070
TCONS_00046951.p1	STRPU_23681
TCONS_00046954.p1	STRPU_08802
TCONS_00046955.p1	STRPU_00303
TCONS_00046956.p1	STRPU_26402
TCONS_00046959.p1	STRPU_03699
TCONS_00046961.p1	STRPU_19408
TCONS_00046962.p1	STRPU_01860
TCONS_00046963.p1	STRPU_16249
TCONS_00046964.p1	STRPU_19586
TCONS_00046969.p1	STRPU_18875
TCONS_00046971.p1	STRPU_19589
TCONS_00046973.p1	STRPU_02664
TCONS_00046974.p1	STRPU_21796
TCONS_00046975.p1	STRPU_17339
TCONS_00046978.p1	STRPU_10766
TCONS_00046982.p1	STRPU_03775
TCONS_00046983.p1	STRPU_18188
TCONS_00046986.p1	STRPU_09546
TCONS_00046987.p1	STRPU_07665
TCONS_00046989.p1	STRPU_21415
TCONS_00046993.p1	STRPU_27093
TCONS_00046995.p1	STRPU_10223
TCONS_00046996.p1	STRPU_24171
TCONS_00046998.p1	STRPU_03725
TCONS_00047000.p1	STRPU_17833
TCONS_00047001.p1	STRPU_14670
TCONS_00047002.p1	STRPU_14670
TCONS_00047004.p1	STRPU_03587
TCONS_00047008.p1	STRPU_11080
TCONS_00047010.p1	STRPU_20831
TCONS_00047012.p1	STRPU_00635
TCONS_00047013.p1	STRPU_00923
TCONS_00047020.p1	STRPU_14670
TCONS_00047023.p1	STRPU_03523
TCONS_00047024.p1	STRPU_14670
TCONS_00047026.p1	STRPU_14670
TCONS_00047028.p1	STRPU_19586
TCONS_00047029.p1	STRPU_14670
TCONS_00047030.p1	STRPU_14670
TCONS_00047033.p1	STRPU_14670
TCONS_00047035.p1	STRPU_17426
TCONS_00047036.p1	STRPU_17832
TCONS_00047040.p1	STRPU_25164
TCONS_00047046.p1	STRPU_19408
TCONS_00047047.p1	STRPU_21406
TCONS_00047049.p1	STRPU_16247
TCONS_00047050.p1	STRPU_16249
TCONS_00047051.p1	STRPU_19408
TCONS_00047052.p1	STRPU_11188
TCONS_00047057.p1	STRPU_27344
TCONS_00047059.p1	STRPU_14183
TCONS_00047060.p1	STRPU_19408
TCONS_00047061.p1	STRPU_02714
TCONS_00047062.p1	STRPU_09802
TCONS_00047063.p1	STRPU_00635
TCONS_00047065.p1	STRPU_24678
TCONS_00047066.p1	STRPU_02714
TCONS_00047067.p1	STRPU_19408
TCONS_00047070.p1	STRPU_19985
TCONS_00047071.p1	STRPU_17717
TCONS_00047072.p1	STRPU_04079
TCONS_00047074.p1	STRPU_26899
TCONS_00047076.p1	STRPU_04079
TCONS_00047077.p1	STRPU_21068
TCONS_00047078.p1	STRPU_26642
TCONS_00047079.p1	STRPU_02083
TCONS_00047081.p1	STRPU_26642
TCONS_00047084.p1	STRPU_12736
TCONS_00047085.p1	STRPU_01684
TCONS_00047087.p1	STRPU_08912
TCONS_00047088.p1	STRPU_26642
TCONS_00047094.p1	STRPU_07977
TCONS_00047097.p1	STRPU_22601
TCONS_00047098.p1	STRPU_16419
TCONS_00047099.p1	STRPU_16419
TCONS_00047101.p1	STRPU_16419
TCONS_00047102.p1	STRPU_16726
TCONS_00047103.p1	STRPU_16720
TCONS_00047108.p1	STRPU_16726
TCONS_00047110.p1	STRPU_17842
TCONS_00047112.p1	STRPU_12789
TCONS_00047114.p1	STRPU_22476
TCONS_00047115.p1	STRPU_13852
TCONS_00047116.p1	STRPU_13852
TCONS_00047126.p1	STRPU_22035
TCONS_00047127.p1	STRPU_19408
TCONS_00047129.p1	STRPU_19408
TCONS_00047130.p1	STRPU_03587
TCONS_00047131.p1	STRPU_03523
TCONS_00047132.p1	STRPU_07726
TCONS_00047133.p1	STRPU_07726
TCONS_00047135.p1	STRPU_19408
TCONS_00047136.p1	STRPU_17205
TCONS_00047137.p1	STRPU_02714
TCONS_00047139.p1	STRPU_09802
TCONS_00047142.p1	STRPU_14183
TCONS_00047143.p1	STRPU_03743
TCONS_00047144.p1	STRPU_10195
TCONS_00047146.p1	STRPU_15100
TCONS_00047147.p1	STRPU_06432
TCONS_00047149.p1	STRPU_02479
TCONS_00047151.p1	STRPU_10195
TCONS_00047153.p1	STRPU_22723
TCONS_00047154.p1	STRPU_15100
TCONS_00047156.p1	STRPU_02653
TCONS_00047157.p1	STRPU_01238
TCONS_00047160.p1	STRPU_02751
TCONS_00047163.p1	STRPU_17684
TCONS_00047164.p1	STRPU_19436
TCONS_00047166.p1	STRPU_20881
TCONS_00047172.p1	STRPU_25679
TCONS_00047173.p1	STRPU_21256
TCONS_00047174.p1	STRPU_17234
TCONS_00047177.p1	STRPU_25524
TCONS_00047179.p1	STRPU_13028
TCONS_00047188.p1	STRPU_13028
TCONS_00047191.p1	STRPU_16545
TCONS_00047199.p1	STRPU_19408
TCONS_00047201.p1	STRPU_10245
TCONS_00047202.p1	STRPU_20099
TCONS_00047207.p1	STRPU_20120
TCONS_00047210.p1	STRPU_21919
TCONS_00047211.p1	STRPU_21922
TCONS_00047213.p1	STRPU_22733
TCONS_00047216.p1	STRPU_22776
TCONS_00047217.p1	STRPU_22817
TCONS_00047218.p1	STRPU_22816
TCONS_00047220.p1	STRPU_14417
TCONS_00047222.p1	STRPU_05822
TCONS_00047225.p1	STRPU_23748
TCONS_00047226.p1	STRPU_12340
TCONS_00047227.p1	STRPU_22698
TCONS_00047230.p1	STRPU_20212
TCONS_00047231.p1	STRPU_23662
TCONS_00047232.p1	STRPU_23439
TCONS_00047234.p1	STRPU_19341
TCONS_00047235.p1	STRPU_22366
TCONS_00047236.p1	STRPU_23135
TCONS_00047237.p1	STRPU_02770
TCONS_00047240.p1	STRPU_08520
TCONS_00047246.p1	STRPU_23748
TCONS_00047247.p1	STRPU_26838
TCONS_00047248.p1	STRPU_09895
TCONS_00047251.p1	STRPU_13977
TCONS_00047252.p1	STRPU_22335
TCONS_00047259.p1	STRPU_22334
TCONS_00047261.p1	STRPU_21996
TCONS_00047265.p1	STRPU_23910
TCONS_00047268.p1	STRPU_23156
TCONS_00047273.p1	STRPU_23155
TCONS_00047278.p1	STRPU_16859
TCONS_00047280.p1	STRPU_23927
TCONS_00047281.p1	STRPU_23262
TCONS_00047282.p1	STRPU_19597
TCONS_00047283.p1	STRPU_23529
TCONS_00047284.p1	STRPU_23537
TCONS_00047285.p1	STRPU_23536
TCONS_00047286.p1	STRPU_23537
TCONS_00047290.p1	STRPU_01031
TCONS_00047294.p1	STRPU_23693
TCONS_00047295.p1	STRPU_15733
TCONS_00047296.p1	STRPU_07465
TCONS_00047298.p1	STRPU_23336
TCONS_00047299.p1	STRPU_23254
TCONS_00047301.p1	STRPU_23581
TCONS_00047302.p1	STRPU_22005
TCONS_00047303.p1	STRPU_23575
TCONS_00047309.p1	STRPU_22006
TCONS_00047316.p1	STRPU_11764
TCONS_00047318.p1	STRPU_22289
TCONS_00047320.p1	STRPU_22412
TCONS_00047321.p1	STRPU_01651
TCONS_00047323.p1	STRPU_22692
TCONS_00047328.p1	STRPU_20692
TCONS_00047331.p1	STRPU_00925
TCONS_00047333.p1	STRPU_24597
TCONS_00047337.p1	STRPU_16841
TCONS_00047338.p1	STRPU_23697
TCONS_00047339.p1	STRPU_23697
TCONS_00047341.p1	STRPU_07500
TCONS_00047342.p1	STRPU_25893
TCONS_00047343.p1	STRPU_10728
TCONS_00047346.p1	STRPU_17170
TCONS_00047347.p1	STRPU_17170
TCONS_00047348.p1	STRPU_24718
TCONS_00047350.p1	STRPU_22443
TCONS_00047352.p1	STRPU_05427
TCONS_00047356.p1	STRPU_11876
TCONS_00047358.p1	STRPU_21919
TCONS_00047360.p1	STRPU_22782
TCONS_00047361.p1	STRPU_23352
TCONS_00047365.p1	STRPU_01238
TCONS_00047370.p1	STRPU_22591
TCONS_00047371.p1	STRPU_10596
TCONS_00047373.p1	STRPU_13003
TCONS_00047374.p1	STRPU_20312
TCONS_00047375.p1	STRPU_05312
TCONS_00047381.p1	STRPU_19291
TCONS_00047383.p1	STRPU_23807
TCONS_00047386.p1	STRPU_22831
TCONS_00047388.p1	STRPU_22820
TCONS_00047390.p1	STRPU_22820
TCONS_00047391.p1	STRPU_22820
TCONS_00047394.p1	STRPU_12267
TCONS_00047395.p1	STRPU_09031
TCONS_00047397.p1	STRPU_25893
TCONS_00047399.p1	STRPU_25893
TCONS_00047400.p1	STRPU_23889
TCONS_00047401.p1	STRPU_23889
TCONS_00047402.p1	STRPU_08172
TCONS_00047403.p1	STRPU_23889
TCONS_00047404.p1	STRPU_23889
TCONS_00047405.p1	STRPU_23889
TCONS_00047408.p1	STRPU_22318
TCONS_00047409.p1	STRPU_22318
TCONS_00047411.p1	STRPU_23889
TCONS_00047412.p1	STRPU_18575
TCONS_00047413.p1	STRPU_04152
TCONS_00047414.p1	STRPU_24171
TCONS_00047415.p1	STRPU_15623
TCONS_00047416.p1	STRPU_23889
TCONS_00047417.p1	STRPU_07280
TCONS_00047418.p1	STRPU_22587
TCONS_00047419.p1	STRPU_24468
TCONS_00047420.p1	STRPU_08347
TCONS_00047421.p1	STRPU_22337
TCONS_00047422.p1	STRPU_22318
TCONS_00047424.p1	STRPU_22337
TCONS_00047426.p1	STRPU_26451
TCONS_00047427.p1	STRPU_11317
TCONS_00047431.p1	STRPU_23708
TCONS_00047434.p1	STRPU_23710
TCONS_00047439.p1	STRPU_22372
TCONS_00047440.p1	STRPU_22288
TCONS_00047441.p1	STRPU_22276
TCONS_00047443.p1	STRPU_22276
TCONS_00047444.p1	STRPU_23341
TCONS_00047446.p1	STRPU_23882
TCONS_00047447.p1	STRPU_22599
TCONS_00047451.p1	STRPU_22920
TCONS_00047454.p1	STRPU_22920
TCONS_00047455.p1	STRPU_22365
TCONS_00047460.p1	STRPU_05883
TCONS_00047463.p1	STRPU_22591
TCONS_00047464.p1	STRPU_23715
TCONS_00047466.p1	STRPU_23714
TCONS_00047467.p1	STRPU_23711
TCONS_00047468.p1	STRPU_22185
TCONS_00047469.p1	STRPU_12214
TCONS_00047470.p1	STRPU_22578
TCONS_00047471.p1	STRPU_22578
TCONS_00047473.p1	STRPU_21938
TCONS_00047474.p1	STRPU_07511
TCONS_00047475.p1	STRPU_22720
TCONS_00047476.p1	STRPU_21943
TCONS_00047477.p1	STRPU_21939
TCONS_00047478.p1	STRPU_07506
TCONS_00047479.p1	STRPU_07506
TCONS_00047480.p1	STRPU_23285
TCONS_00047481.p1	STRPU_21943
TCONS_00047482.p1	STRPU_07511
TCONS_00047483.p1	STRPU_23285
TCONS_00047484.p1	STRPU_05920
TCONS_00047486.p1	STRPU_21238
TCONS_00047488.p1	STRPU_21238
TCONS_00047489.p1	STRPU_21952
TCONS_00047490.p1	STRPU_05920
TCONS_00047491.p1	STRPU_05920
TCONS_00047492.p1	STRPU_05920
TCONS_00047493.p1	STRPU_08197
TCONS_00047494.p1	STRPU_21238
TCONS_00047497.p1	STRPU_07636
TCONS_00047498.p1	STRPU_06430
TCONS_00047505.p1	STRPU_22819
TCONS_00047506.p1	STRPU_07204
TCONS_00047507.p1	STRPU_14752
TCONS_00047508.p1	STRPU_22299
TCONS_00047509.p1	STRPU_22299
TCONS_00047510.p1	STRPU_22007
TCONS_00047511.p1	STRPU_04369
TCONS_00047514.p1	STRPU_11674
TCONS_00047515.p1	STRPU_05920
TCONS_00047516.p1	STRPU_05920
TCONS_00047517.p1	STRPU_17721
TCONS_00047518.p1	STRPU_21973
TCONS_00047519.p1	STRPU_13953
TCONS_00047520.p1	STRPU_04495
TCONS_00047521.p1	STRPU_10396
TCONS_00047522.p1	STRPU_22684
TCONS_00047523.p1	STRPU_22684
TCONS_00047524.p1	STRPU_23367
TCONS_00047525.p1	STRPU_26052
TCONS_00047527.p1	STRPU_05605
TCONS_00047528.p1	STRPU_05605
TCONS_00047530.p1	STRPU_05351
TCONS_00047532.p1	STRPU_26001
TCONS_00047537.p1	STRPU_22323
TCONS_00047539.p1	STRPU_23466
TCONS_00047540.p1	STRPU_23465
TCONS_00047541.p1	STRPU_23465
TCONS_00047549.p1	STRPU_23465
TCONS_00047550.p1	STRPU_23357
TCONS_00047553.p1	STRPU_05703
TCONS_00047554.p1	STRPU_22820
TCONS_00047556.p1	STRPU_25401
TCONS_00047558.p1	STRPU_23916
TCONS_00047559.p1	STRPU_22275
TCONS_00047560.p1	STRPU_23707
TCONS_00047561.p1	STRPU_22399
TCONS_00047562.p1	STRPU_22647
TCONS_00047563.p1	STRPU_22827
TCONS_00047564.p1	STRPU_22791
TCONS_00047565.p1	STRPU_23516
TCONS_00047567.p1	STRPU_06549
TCONS_00047571.p1	STRPU_03725
TCONS_00047572.p1	STRPU_24462
TCONS_00047573.p1	STRPU_26640
TCONS_00047575.p1	STRPU_23166
TCONS_00047576.p1	STRPU_22616
TCONS_00047577.p1	STRPU_21924
TCONS_00047578.p1	STRPU_23474
TCONS_00047585.p1	STRPU_22597
TCONS_00047588.p1	STRPU_20563
TCONS_00047589.p1	STRPU_17157
TCONS_00047591.p1	STRPU_22247
TCONS_00047595.p1	STRPU_23629
TCONS_00047597.p1	STRPU_23582
TCONS_00047598.p1	STRPU_01987
TCONS_00047599.p1	STRPU_22693
TCONS_00047600.p1	STRPU_22694
TCONS_00047602.p1	STRPU_17272
TCONS_00047603.p1	STRPU_17272
TCONS_00047605.p1	STRPU_12100
TCONS_00047606.p1	STRPU_12009
TCONS_00047608.p1	STRPU_12300
TCONS_00047613.p1	STRPU_12300
TCONS_00047615.p1	STRPU_23317
TCONS_00047616.p1	STRPU_22666
TCONS_00047617.p1	STRPU_23231
TCONS_00047619.p1	STRPU_22851
TCONS_00047621.p1	STRPU_23222
TCONS_00047622.p1	STRPU_26450
TCONS_00047623.p1	STRPU_26450
TCONS_00047624.p1	STRPU_22592
TCONS_00047626.p1	STRPU_23458
TCONS_00047629.p1	STRPU_00161
TCONS_00047630.p1	STRPU_22377
TCONS_00047631.p1	STRPU_22690
TCONS_00047632.p1	STRPU_23130
TCONS_00047633.p1	STRPU_26451
TCONS_00047634.p1	STRPU_22634
TCONS_00047635.p1	STRPU_22634
TCONS_00047639.p1	STRPU_22634
TCONS_00047640.p1	STRPU_16534
TCONS_00047641.p1	STRPU_22634
TCONS_00047642.p1	STRPU_22634
TCONS_00047643.p1	STRPU_17272
TCONS_00047644.p1	STRPU_17272
TCONS_00047645.p1	STRPU_17272
TCONS_00047646.p1	STRPU_09123
TCONS_00047647.p1	STRPU_09123
TCONS_00047648.p1	STRPU_25583
TCONS_00047651.p1	STRPU_11660
TCONS_00047652.p1	STRPU_23311
TCONS_00047653.p1	STRPU_22286
TCONS_00047658.p1	STRPU_21916
TCONS_00047659.p1	STRPU_21914
TCONS_00047661.p1	STRPU_21915
TCONS_00047667.p1	STRPU_20342
TCONS_00047672.p1	STRPU_01238
TCONS_00047673.p1	STRPU_23049
TCONS_00047678.p1	STRPU_22655
TCONS_00047680.p1	STRPU_23049
TCONS_00047681.p1	STRPU_22654
TCONS_00047685.p1	STRPU_09605
TCONS_00047686.p1	STRPU_23304
TCONS_00047690.p1	STRPU_23251
TCONS_00047691.p1	STRPU_23456
TCONS_00047692.p1	STRPU_23456
TCONS_00047694.p1	STRPU_00987
TCONS_00047716.p1	STRPU_23452
TCONS_00047717.p1	STRPU_15337
TCONS_00047718.p1	STRPU_04336
TCONS_00047720.p1	STRPU_23833
TCONS_00047725.p1	STRPU_23870
TCONS_00047726.p1	STRPU_00642
TCONS_00047729.p1	STRPU_23611
TCONS_00047732.p1	STRPU_01024
TCONS_00047733.p1	STRPU_23885
TCONS_00047734.p1	STRPU_23512
TCONS_00047742.p1	STRPU_23584
TCONS_00047745.p1	STRPU_23588
TCONS_00047747.p1	STRPU_23590
TCONS_00047751.p1	STRPU_21981
TCONS_00047752.p1	STRPU_18333
TCONS_00047754.p1	STRPU_12458
TCONS_00047755.p1	STRPU_23802
TCONS_00047757.p1	STRPU_22823
TCONS_00047760.p1	STRPU_26644
TCONS_00047764.p1	STRPU_12992
TCONS_00047765.p1	STRPU_23165
TCONS_00047768.p1	STRPU_23165
TCONS_00047769.p1	STRPU_23165
TCONS_00047770.p1	STRPU_02879
TCONS_00047773.p1	STRPU_05822
TCONS_00047782.p1	STRPU_22820
TCONS_00047783.p1	STRPU_22820
TCONS_00047784.p1	STRPU_22370
TCONS_00047786.p1	STRPU_23178
TCONS_00047791.p1	STRPU_23764
TCONS_00047792.p1	STRPU_23343
TCONS_00047793.p1	STRPU_23343
TCONS_00047795.p1	STRPU_23752
TCONS_00047796.p1	STRPU_09298
TCONS_00047799.p1	STRPU_23322
TCONS_00047800.p1	STRPU_23160
TCONS_00047802.p1	STRPU_23162
TCONS_00047804.p1	STRPU_22247
TCONS_00047806.p1	STRPU_05703
TCONS_00047811.p1	STRPU_21238
TCONS_00047816.p1	STRPU_18535
TCONS_00047817.p1	STRPU_03932
TCONS_00047818.p1	STRPU_26783
TCONS_00047821.p1	STRPU_22744
TCONS_00047823.p1	STRPU_01027
TCONS_00047824.p1	STRPU_04277
TCONS_00047825.p1	STRPU_22622
TCONS_00047829.p1	STRPU_22732
TCONS_00047832.p1	STRPU_00705
TCONS_00047834.p1	STRPU_23410
TCONS_00047835.p1	STRPU_04277
TCONS_00047836.p1	STRPU_22622
