TCONS_00000001.p1	BRALA28819
TCONS_00047599.p1	BRALA28145
TCONS_00047600.p1	BRALA28146
TCONS_00047602.p1	BRALA24865
TCONS_00047603.p1	BRALA16464
TCONS_00047605.p1	BRALA04994
TCONS_00047606.p1	BRALA09071
TCONS_00047608.p1	BRALA11742
TCONS_00047613.p1	BRALA11742
TCONS_00047615.p1	BRALA11035
TCONS_00047616.p1	BRALA11039
TCONS_00047617.p1	BRALA25653
TCONS_00047619.p1	BRALA17997
TCONS_00047624.p1	BRALA20317
TCONS_00047626.p1	BRALA20318
TCONS_00047629.p1	BRALA17636
TCONS_00047631.p1	BRALA12752
TCONS_00047632.p1	BRALA26080
TCONS_00047634.p1	BRALA28218
TCONS_00047635.p1	BRALA28218
TCONS_00047639.p1	BRALA28218
TCONS_00047640.p1	BRALA04036
TCONS_00047641.p1	BRALA28218
TCONS_00047642.p1	BRALA28218
TCONS_00047643.p1	BRALA16464
TCONS_00047644.p1	BRALA08013
TCONS_00047645.p1	BRALA08013
TCONS_00047646.p1	BRALA13304
TCONS_00047647.p1	BRALA13304
TCONS_00047648.p1	BRALA28861
TCONS_00047651.p1	BRALA13304
TCONS_00047652.p1	BRALA02515
TCONS_00047653.p1	BRALA19738
TCONS_00047658.p1	BRALA17999
TCONS_00047659.p1	BRALA18000
TCONS_00047661.p1	BRALA32089
TCONS_00047667.p1	BRALA28629
TCONS_00047671.p1	BRALA21853
TCONS_00047672.p1	BRALA30394
TCONS_00047673.p1	BRALA08674
TCONS_00047678.p1	BRALA12645
TCONS_00047680.p1	BRALA08674
TCONS_00047681.p1	BRALA12645
TCONS_00047685.p1	BRALA11063
TCONS_00047686.p1	BRALA16560
TCONS_00047690.p1	BRALA28041
TCONS_00047691.p1	BRALA25648
TCONS_00047692.p1	BRALA25648
TCONS_00047716.p1	BRALA11063
TCONS_00047717.p1	BRALA03146
TCONS_00047718.p1	BRALA03134
TCONS_00047720.p1	BRALA24783
TCONS_00047725.p1	BRALA24783
TCONS_00047729.p1	BRALA19753
TCONS_00047732.p1	BRALA26890
TCONS_00047734.p1	BRALA12786
TCONS_00047742.p1	BRALA09408
TCONS_00047745.p1	BRALA12796
TCONS_00047747.p1	BRALA17150
TCONS_00047751.p1	BRALA16213
TCONS_00047752.p1	BRALA07867
TCONS_00047754.p1	BRALA10240
TCONS_00047755.p1	BRALA28049
TCONS_00047757.p1	BRALA18946
TCONS_00047760.p1	BRALA09553
TCONS_00047764.p1	BRALA01875
TCONS_00047765.p1	BRALA08978
TCONS_00047766.p1	BRALA15398
TCONS_00047768.p1	BRALA08978
TCONS_00047769.p1	BRALA08978
TCONS_00047770.p1	BRALA33326
TCONS_00047773.p1	BRALA23279
TCONS_00047782.p1	BRALA02129
TCONS_00047783.p1	BRALA02128
TCONS_00047784.p1	BRALA15377
TCONS_00047786.p1	BRALA13098
TCONS_00047791.p1	BRALA17381
TCONS_00047792.p1	BRALA27194
TCONS_00047793.p1	BRALA27194
TCONS_00047795.p1	BRALA21855
TCONS_00047796.p1	BRALA21853
TCONS_00047798.p1	BRALA21853
TCONS_00047799.p1	BRALA25030
TCONS_00047800.p1	BRALA12756
TCONS_00047802.p1	BRALA12754
TCONS_00047804.p1	BRALA16289
TCONS_00047806.p1	BRALA06221
TCONS_00047808.p1	BRALA02129
TCONS_00047811.p1	BRALA14273
TCONS_00047816.p1	BRALA18301
TCONS_00047817.p1	BRALA07196
TCONS_00047818.p1	BRALA09263
TCONS_00047821.p1	BRALA20491
TCONS_00047823.p1	BRALA15281
TCONS_00047824.p1	BRALA15283
TCONS_00047825.p1	BRALA28132
TCONS_00047829.p1	BRALA20349
TCONS_00047832.p1	BRALA11721
TCONS_00047834.p1	BRALA15281
TCONS_00047835.p1	BRALA15283
TCONS_00047836.p1	BRALA28132
TCONS_00047839.p1	BRALA33322
TCONS_00047840.p1	BRALA20349
TCONS_00047846.p1	BRALA11042
TCONS_00047848.p1	BRALA12737
TCONS_00047849.p1	BRALA12737
TCONS_00047850.p1	BRALA18984
TCONS_00047851.p1	BRALA11422
TCONS_00047854.p1	BRALA12738
TCONS_00047856.p1	BRALA26780
TCONS_00047858.p1	BRALA00826
TCONS_00047862.p1	BRALA12743
TCONS_00047865.p1	BRALA18988
TCONS_00047866.p1	BRALA18989
TCONS_00047867.p1	BRALA05181
TCONS_00047868.p1	BRALA22399
TCONS_00047869.p1	BRALA22399
TCONS_00047870.p1	BRALA22399
TCONS_00047871.p1	BRALA12710
TCONS_00047873.p1	BRALA07765
TCONS_00047879.p1	BRALA12717
TCONS_00047883.p1	BRALA27098
TCONS_00047885.p1	BRALA24796
TCONS_00047886.p1	BRALA27874
TCONS_00047889.p1	BRALA16677
TCONS_00047890.p1	BRALA16677
TCONS_00047891.p1	BRALA33885
TCONS_00047892.p1	BRALA16677
TCONS_00047893.p1	BRALA27569
TCONS_00047894.p1	BRALA27569
TCONS_00047895.p1	BRALA11778
TCONS_00047898.p1	BRALA09381
TCONS_00047900.p1	BRALA20520
TCONS_00047902.p1	BRALA27568
TCONS_00047903.p1	BRALA27568
TCONS_00047904.p1	BRALA27568
TCONS_00047905.p1	BRALA27568
TCONS_00047906.p1	BRALA27568
TCONS_00047907.p1	BRALA04807
TCONS_00047911.p1	BRALA04807
TCONS_00047912.p1	BRALA04807
TCONS_00047913.p1	BRALA22170
TCONS_00047915.p1	BRALA22170
TCONS_00047917.p1	BRALA04807
TCONS_00047918.p1	BRALA04808
TCONS_00047919.p1	BRALA04807
TCONS_00047920.p1	BRALA32644
TCONS_00047923.p1	BRALA09949
TCONS_00047924.p1	BRALA34451
TCONS_00047925.p1	BRALA01606
TCONS_00047927.p1	BRALA04808
TCONS_00047929.p1	BRALA20780
TCONS_00047930.p1	BRALA16777
TCONS_00047931.p1	BRALA04807
TCONS_00047932.p1	BRALA16777
TCONS_00047934.p1	BRALA32644
TCONS_00047936.p1	BRALA34451
TCONS_00047937.p1	BRALA34344
TCONS_00047938.p1	BRALA01606
TCONS_00047943.p1	BRALA09387
TCONS_00047944.p1	BRALA09387
TCONS_00047946.p1	BRALA22376
TCONS_00047948.p1	BRALA25738
TCONS_00047950.p1	BRALA17338
TCONS_00047952.p1	BRALA17343
TCONS_00047954.p1	BRALA19271
TCONS_00047957.p1	BRALA17449
TCONS_00047958.p1	BRALA02576
TCONS_00047959.p1	BRALA21309
TCONS_00047963.p2	BRALA17306
TCONS_00047964.p1	BRALA17334
TCONS_00047965.p1	BRALA17319
TCONS_00047967.p1	BRALA17318
TCONS_00047968.p1	BRALA04476
TCONS_00047974.p1	BRALA28887
TCONS_00047975.p1	BRALA12518
TCONS_00047977.p1	BRALA12518
TCONS_00047980.p1	BRALA04476
TCONS_00047982.p1	BRALA12518
TCONS_00047983.p1	BRALA12518
TCONS_00047984.p1	BRALA10977
TCONS_00047985.p1	BRALA17316
TCONS_00047986.p1	BRALA18937
TCONS_00047987.p1	BRALA18939
TCONS_00047988.p1	BRALA15727
TCONS_00047997.p1	BRALA06671
TCONS_00047999.p1	BRALA20443
TCONS_00048001.p1	BRALA33239
TCONS_00048003.p1	BRALA27948
TCONS_00048004.p1	BRALA09327
TCONS_00048007.p1	BRALA17338
TCONS_00048009.p1	BRALA17343
TCONS_00048012.p1	BRALA17338
TCONS_00048013.p1	BRALA06671
TCONS_00048014.p1	BRALA17338
TCONS_00048015.p1	BRALA06671
TCONS_00048016.p1	BRALA04807
TCONS_00048018.p1	BRALA17211
TCONS_00048019.p1	BRALA28355
TCONS_00048021.p1	BRALA21309
TCONS_00048023.p1	BRALA15858
TCONS_00048026.p1	BRALA08250
TCONS_00048032.p1	BRALA06694
TCONS_00048035.p1	BRALA26087
TCONS_00048041.p1	BRALA17356
TCONS_00048042.p1	BRALA18936
TCONS_00048043.p1	BRALA23279
TCONS_00048044.p1	BRALA12518
TCONS_00048045.p1	BRALA20052
TCONS_00048049.p1	BRALA09241
TCONS_00048050.p1	BRALA02624
TCONS_00048051.p1	BRALA23279
TCONS_00048052.p1	BRALA28887
TCONS_00048053.p1	BRALA20052
TCONS_00048054.p1	BRALA09241
TCONS_00048055.p1	BRALA02624
TCONS_00048059.p1	BRALA00309
TCONS_00048064.p1	BRALA15295
TCONS_00048066.p1	BRALA33846
TCONS_00048067.p1	BRALA08443
TCONS_00048068.p1	BRALA30217
TCONS_00048069.p1	BRALA00828
TCONS_00048072.p1	BRALA00828
TCONS_00048073.p1	BRALA22813
TCONS_00048074.p1	BRALA00828
TCONS_00048075.p1	BRALA02666
TCONS_00048076.p1	BRALA00828
TCONS_00048077.p1	BRALA09535
TCONS_00048079.p1	BRALA16072
TCONS_00048081.p1	BRALA12518
TCONS_00048082.p1	BRALA30873
TCONS_00048083.p1	BRALA16729
TCONS_00048084.p1	BRALA16846
TCONS_00048085.p1	BRALA06400
TCONS_00048087.p1	BRALA01157
TCONS_00048088.p1	BRALA17168
TCONS_00048089.p1	BRALA17182
TCONS_00048094.p1	BRALA20322
TCONS_00048095.p1	BRALA16603
TCONS_00048096.p1	BRALA25588
TCONS_00048097.p1	BRALA25550
TCONS_00048098.p1	BRALA03417
TCONS_00048101.p1	BRALA28059
TCONS_00048104.p1	BRALA22914
TCONS_00048110.p1	BRALA28056
TCONS_00048114.p1	BRALA01752
TCONS_00048115.p1	BRALA06074
TCONS_00048117.p1	BRALA08508
TCONS_00048118.p1	BRALA15325
TCONS_00048120.p1	BRALA16435
TCONS_00048122.p1	BRALA05496
TCONS_00048125.p1	BRALA09990
TCONS_00048126.p1	BRALA24794
TCONS_00048127.p1	BRALA03655
TCONS_00048128.p1	BRALA03655
TCONS_00048131.p1	BRALA24794
TCONS_00048136.p1	BRALA12708
TCONS_00048137.p1	BRALA09460
TCONS_00048138.p1	BRALA30701
TCONS_00048140.p1	BRALA25549
TCONS_00048141.p1	BRALA07371
TCONS_00048145.p1	BRALA28601
TCONS_00048146.p1	BRALA01702
TCONS_00048148.p1	BRALA20054
TCONS_00048152.p1	BRALA15378
TCONS_00048153.p1	BRALA15364
TCONS_00048154.p1	BRALA10984
TCONS_00048158.p1	BRALA24474
TCONS_00048159.p1	BRALA25046
TCONS_00048160.p1	BRALA25046
TCONS_00048163.p1	BRALA12716
TCONS_00048164.p1	BRALA19729
TCONS_00048165.p1	BRALA29631
TCONS_00048167.p1	BRALA17314
TCONS_00048168.p1	BRALA17312
TCONS_00048169.p2	BRALA04016
TCONS_00048171.p1	BRALA17308
TCONS_00048172.p1	BRALA13598
TCONS_00048173.p1	BRALA06689
TCONS_00048178.p1	BRALA26605
TCONS_00048180.p1	BRALA33420
TCONS_00048182.p1	BRALA17147
TCONS_00048183.p1	BRALA17153
TCONS_00048186.p1	BRALA17155
TCONS_00048188.p1	BRALA20630
TCONS_00048191.p1	BRALA26089
TCONS_00048192.p1	BRALA32976
TCONS_00048194.p1	BRALA25549
TCONS_00048195.p1	BRALA05553
TCONS_00048196.p1	BRALA18059
TCONS_00048199.p1	BRALA26393
TCONS_00048205.p1	BRALA02414
TCONS_00048215.p1	BRALA03655
TCONS_00048216.p1	BRALA06597
TCONS_00048222.p1	BRALA20312
TCONS_00048225.p1	BRALA28626
TCONS_00048226.p1	BRALA28626
TCONS_00048227.p1	BRALA28626
TCONS_00048228.p1	BRALA10034
TCONS_00048229.p1	BRALA10034
TCONS_00048232.p1	BRALA10034
TCONS_00048233.p1	BRALA18953
TCONS_00048234.p1	BRALA18951
TCONS_00048237.p1	BRALA20313
TCONS_00048242.p1	BRALA25729
TCONS_00048259.p1	BRALA26509
TCONS_00048268.p1	BRALA25727
TCONS_00048269.p1	BRALA35435
TCONS_00048271.p1	BRALA08392
TCONS_00048272.p1	BRALA17358
TCONS_00048274.p1	BRALA28825
TCONS_00048277.p1	BRALA25736
TCONS_00048278.p1	BRALA16880
TCONS_00048279.p1	BRALA09432
TCONS_00048281.p1	BRALA15814
TCONS_00048282.p1	BRALA13687
TCONS_00048283.p1	BRALA13687
TCONS_00048284.p1	BRALA19044
TCONS_00048292.p1	BRALA25732
TCONS_00048296.p1	BRALA02414
TCONS_00048299.p1	BRALA17348
TCONS_00048300.p1	BRALA17347
TCONS_00048301.p1	BRALA17347
TCONS_00048306.p1	BRALA17350
TCONS_00048307.p1	BRALA17354
TCONS_00048311.p1	BRALA17355
TCONS_00048312.p1	BRALA18754
TCONS_00048313.p1	BRALA32664
TCONS_00048317.p1	BRALA20061
TCONS_00048319.p1	BRALA09322
TCONS_00048320.p1	BRALA21847
TCONS_00048321.p1	BRALA16777
TCONS_00048322.p1	BRALA22170
TCONS_00048323.p1	BRALA16777
TCONS_00048325.p1	BRALA04807
TCONS_00048328.p1	BRALA04807
TCONS_00048330.p1	BRALA18002
TCONS_00048332.p1	BRALA10956
TCONS_00048335.p1	BRALA01429
TCONS_00048336.p1	BRALA16722
TCONS_00048338.p1	BRALA34133
TCONS_00048339.p1	BRALA35724
TCONS_00048341.p1	BRALA09686
TCONS_00048343.p1	BRALA25852
TCONS_00048344.p1	BRALA28225
TCONS_00048345.p1	BRALA25649
TCONS_00048346.p1	BRALA13079
TCONS_00048347.p1	BRALA23335
TCONS_00048348.p1	BRALA26098
TCONS_00048349.p1	BRALA12819
TCONS_00048350.p1	BRALA17215
TCONS_00048351.p1	BRALA22683
TCONS_00048353.p1	BRALA12800
TCONS_00048354.p1	BRALA18057
TCONS_00048359.p1	BRALA12818
TCONS_00048361.p1	BRALA12828
TCONS_00048364.p1	BRALA22671
TCONS_00048366.p1	BRALA12816
TCONS_00048367.p1	BRALA14406
TCONS_00048368.p1	BRALA12823
TCONS_00048369.p1	BRALA06930
TCONS_00048371.p1	BRALA02160
TCONS_00048372.p2	BRALA01247
TCONS_00048377.p1	BRALA18983
TCONS_00048379.p1	BRALA07407
TCONS_00048380.p1	BRALA17338
TCONS_00048382.p1	BRALA29888
TCONS_00048383.p1	BRALA17338
TCONS_00048386.p1	BRALA17338
TCONS_00048390.p1	BRALA10748
TCONS_00048395.p1	BRALA20438
TCONS_00048396.p1	BRALA26639
TCONS_00048397.p1	BRALA26639
TCONS_00048400.p1	BRALA26639
TCONS_00048401.p1	BRALA26639
TCONS_00048402.p1	BRALA10938
TCONS_00048407.p1	BRALA28035
TCONS_00048408.p1	BRALA35192
TCONS_00048410.p1	BRALA31880
TCONS_00048413.p1	BRALA31880
TCONS_00048414.p1	BRALA31880
TCONS_00048415.p1	BRALA31880
TCONS_00048416.p1	BRALA26084
TCONS_00048417.p1	BRALA12692
TCONS_00048418.p1	BRALA23304
TCONS_00048419.p1	BRALA26084
TCONS_00048422.p1	BRALA26087
TCONS_00048425.p1	BRALA27935
TCONS_00048426.p1	BRALA06486
TCONS_00048430.p1	BRALA09425
TCONS_00048431.p1	BRALA20355
TCONS_00048433.p1	BRALA07354
TCONS_00048434.p1	BRALA22720
TCONS_00048438.p1	BRALA22723
TCONS_00048440.p1	BRALA07865
TCONS_00048443.p1	BRALA24542
TCONS_00048444.p1	BRALA17575
TCONS_00048445.p1	BRALA17575
TCONS_00048446.p1	BRALA10435
TCONS_00048447.p1	BRALA17575
TCONS_00048448.p1	BRALA12723
TCONS_00048452.p1	BRALA06092
TCONS_00048453.p1	BRALA18043
TCONS_00048454.p1	BRALA18043
TCONS_00048456.p1	BRALA18044
TCONS_00048459.p1	BRALA22183
TCONS_00048460.p1	BRALA26087
TCONS_00048461.p1	BRALA20361
TCONS_00048462.p1	BRALA20361
TCONS_00048464.p1	BRALA17343
TCONS_00048466.p1	BRALA17343
TCONS_00048467.p1	BRALA17338
TCONS_00048468.p1	BRALA17343
TCONS_00048470.p1	BRALA17338
TCONS_00048471.p1	BRALA17343
TCONS_00048472.p1	BRALA17343
TCONS_00048474.p1	BRALA17343
TCONS_00048475.p1	BRALA17338
TCONS_00048477.p1	BRALA17343
TCONS_00048478.p1	BRALA17343
TCONS_00048479.p1	BRALA17338
TCONS_00048481.p1	BRALA17343
TCONS_00048482.p1	BRALA17338
TCONS_00048483.p1	BRALA17343
TCONS_00048484.p1	BRALA17343
TCONS_00048485.p1	BRALA17343
TCONS_00048486.p1	BRALA17343
TCONS_00048487.p1	BRALA12757
TCONS_00048489.p1	BRALA21856
TCONS_00048491.p1	BRALA17300
TCONS_00048492.p1	BRALA01090
TCONS_00048493.p1	BRALA01090
TCONS_00048495.p1	BRALA12747
TCONS_00048496.p1	BRALA25549
TCONS_00048498.p1	BRALA25549
TCONS_00048499.p1	BRALA14235
TCONS_00048500.p1	BRALA25549
TCONS_00048502.p1	BRALA19772
TCONS_00048503.p1	BRALA18996
TCONS_00048509.p1	BRALA34371
TCONS_00048510.p1	BRALA14686
TCONS_00048513.p1	BRALA14802
TCONS_00048514.p1	BRALA19720
TCONS_00048515.p1	BRALA21462
TCONS_00048520.p1	BRALA07193
TCONS_00048523.p1	BRALA09335
TCONS_00048525.p1	BRALA00380
TCONS_00048528.p1	BRALA26084
TCONS_00048529.p1	BRALA20361
TCONS_00048530.p1	BRALA20361
TCONS_00048532.p1	BRALA10092
TCONS_00048533.p1	BRALA35024
TCONS_00048534.p1	BRALA10092
TCONS_00048535.p1	BRALA15728
TCONS_00048536.p1	BRALA17343
TCONS_00048537.p1	BRALA06841
TCONS_00048538.p1	BRALA32069
TCONS_00048542.p1	BRALA09255
TCONS_00048544.p1	BRALA11328
TCONS_00048545.p1	BRALA28227
TCONS_00048547.p1	BRALA22078
TCONS_00048548.p1	BRALA12704
TCONS_00048549.p1	BRALA06614
TCONS_00048553.p1	BRALA12737
TCONS_00048558.p1	BRALA03698
TCONS_00048559.p1	BRALA18049
TCONS_00048560.p1	BRALA13971
TCONS_00048561.p1	BRALA12778
TCONS_00048562.p1	BRALA30467
TCONS_00048563.p1	BRALA15304
TCONS_00048564.p1	BRALA20489
TCONS_00048565.p1	BRALA20081
TCONS_00048568.p1	BRALA28046
TCONS_00048572.p1	BRALA30102
TCONS_00048574.p1	BRALA12773
TCONS_00048576.p1	BRALA10104
TCONS_00048577.p1	BRALA20458
TCONS_00048579.p1	BRALA31929
TCONS_00048580.p1	BRALA27205
TCONS_00048583.p1	BRALA05378
TCONS_00048587.p1	BRALA20467
TCONS_00048589.p1	BRALA07980
TCONS_00048590.p1	BRALA31202
TCONS_00048591.p1	BRALA14346
TCONS_00048592.p1	BRALA02053
TCONS_00048594.p1	BRALA10983
TCONS_00048595.p1	BRALA05007
TCONS_00048596.p1	BRALA06571
TCONS_00048599.p1	BRALA12518
TCONS_00048601.p1	BRALA12518
TCONS_00048602.p1	BRALA12518
TCONS_00048603.p1	BRALA04476
TCONS_00048605.p1	BRALA12811
TCONS_00048607.p1	BRALA25549
TCONS_00048608.p1	BRALA23279
TCONS_00048609.p1	BRALA06455
TCONS_00048610.p1	BRALA17338
TCONS_00048611.p1	BRALA06671
TCONS_00048612.p1	BRALA25766
TCONS_00048615.p1	BRALA22813
TCONS_00048617.p1	BRALA00735
TCONS_00048618.p1	BRALA20053
TCONS_00048621.p1	BRALA15358
TCONS_00048622.p1	BRALA20335
TCONS_00048623.p1	BRALA30194
TCONS_00048624.p1	BRALA06487
TCONS_00048625.p1	BRALA35145
TCONS_00048627.p1	BRALA17330
TCONS_00048628.p1	BRALA20034
TCONS_00048629.p1	BRALA20038
TCONS_00048630.p1	BRALA17966
TCONS_00048631.p1	BRALA20361
TCONS_00048633.p1	BRALA20033
TCONS_00048634.p1	BRALA08058
TCONS_00048635.p1	BRALA16086
TCONS_00048638.p1	BRALA20040
TCONS_00048639.p1	BRALA15303
TCONS_00048641.p1	BRALA08859
TCONS_00048643.p1	BRALA22732
TCONS_00048644.p1	BRALA09366
TCONS_00048647.p1	BRALA11527
TCONS_00048651.p1	BRALA12518
TCONS_00048654.p1	BRALA28887
TCONS_00048656.p1	BRALA12518
TCONS_00048657.p1	BRALA19736
TCONS_00048658.p1	BRALA04476
TCONS_00048659.p1	BRALA12518
TCONS_00048660.p1	BRALA26081
TCONS_00048662.p1	BRALA33576
TCONS_00048665.p1	BRALA33576
TCONS_00048666.p1	BRALA07657
TCONS_00048667.p1	BRALA32799
TCONS_00048669.p1	BRALA30349
TCONS_00048673.p1	BRALA30349
TCONS_00048674.p1	BRALA21142
TCONS_00048676.p1	BRALA21142
TCONS_00048680.p1	BRALA28221
TCONS_00048685.p1	BRALA15378
TCONS_00048686.p1	BRALA23279
TCONS_00048687.p1	BRALA23279
TCONS_00048688.p1	BRALA20365
TCONS_00048689.p1	BRALA08112
TCONS_00048691.p1	BRALA33419
TCONS_00048693.p1	BRALA09380
TCONS_00048694.p1	BRALA25549
TCONS_00048697.p1	BRALA25549
TCONS_00048704.p1	BRALA09653
TCONS_00048705.p1	BRALA09653
TCONS_00048706.p1	BRALA23279
TCONS_00048707.p1	BRALA09799
TCONS_00048710.p1	BRALA14534
TCONS_00048711.p1	BRALA14534
TCONS_00048712.p1	BRALA15365
TCONS_00048715.p1	BRALA30393
TCONS_00048716.p1	BRALA33043
TCONS_00048717.p1	BRALA03048
TCONS_00048722.p1	BRALA26885
TCONS_00048727.p1	BRALA02883
TCONS_00048728.p1	BRALA05198
TCONS_00048729.p1	BRALA31944
TCONS_00048730.p1	BRALA26594
TCONS_00048733.p1	BRALA13305
TCONS_00048734.p1	BRALA26885
TCONS_00048735.p1	BRALA19732
TCONS_00048755.p1	BRALA17449
TCONS_00048757.p1	BRALA32210
TCONS_00048758.p1	BRALA09279
TCONS_00048759.p1	BRALA20435
TCONS_00048761.p1	BRALA20435
TCONS_00048764.p1	BRALA26639
TCONS_00048767.p1	BRALA26639
TCONS_00048768.p1	BRALA26639
TCONS_00048769.p1	BRALA26639
TCONS_00048770.p1	BRALA26639
TCONS_00048771.p1	BRALA26639
TCONS_00048772.p1	BRALA26639
TCONS_00048773.p1	BRALA31815
TCONS_00048775.p1	BRALA15763
TCONS_00048776.p1	BRALA25549
TCONS_00048777.p1	BRALA15298
TCONS_00048779.p1	BRALA05553
TCONS_00048780.p1	BRALA25549
TCONS_00048783.p1	BRALA31011
TCONS_00048787.p1	BRALA15298
TCONS_00048789.p1	BRALA33051
TCONS_00048790.p1	BRALA14512
TCONS_00048791.p1	BRALA13836
TCONS_00048792.p1	BRALA03950
TCONS_00048793.p1	BRALA19766
TCONS_00048795.p1	BRALA20329
TCONS_00048796.p1	BRALA11006
TCONS_00048800.p1	BRALA07214
TCONS_00048801.p1	BRALA17339
TCONS_00048803.p1	BRALA15353
TCONS_00048804.p1	BRALA11328
TCONS_00048807.p1	BRALA17333
TCONS_00048808.p1	BRALA20532
TCONS_00048817.p1	BRALA12768
TCONS_00048818.p1	BRALA14346
TCONS_00048819.p1	BRALA27193
TCONS_00048820.p1	BRALA06529
TCONS_00048823.p1	BRALA30003
TCONS_00048824.p1	BRALA21248
TCONS_00048826.p1	BRALA27955
TCONS_00048830.p1	BRALA18978
TCONS_00048831.p1	BRALA18979
TCONS_00048832.p1	BRALA18980
TCONS_00048833.p1	BRALA25766
TCONS_00048834.p1	BRALA25766
TCONS_00048836.p1	BRALA13971
TCONS_00048837.p1	BRALA02135
TCONS_00048838.p1	BRALA03393
TCONS_00048839.p1	BRALA31253
TCONS_00048840.p1	BRALA05392
TCONS_00048841.p1	BRALA12750
TCONS_00048842.p1	BRALA28901
TCONS_00048844.p1	BRALA11063
TCONS_00048847.p1	BRALA22438
TCONS_00048848.p1	BRALA00196
TCONS_00048849.p1	BRALA00196
TCONS_00048851.p1	BRALA00196
TCONS_00048855.p1	BRALA26087
TCONS_00048857.p1	BRALA22690
TCONS_00048858.p1	BRALA29897
TCONS_00048859.p1	BRALA17217
TCONS_00048863.p1	BRALA09730
TCONS_00048864.p1	BRALA03122
TCONS_00048865.p1	BRALA03122
TCONS_00048866.p1	BRALA03122
TCONS_00048868.p1	BRALA16105
TCONS_00048869.p1	BRALA09219
TCONS_00048874.p1	BRALA09032
TCONS_00048875.p1	BRALA06814
TCONS_00048876.p1	BRALA14512
TCONS_00048878.p1	BRALA25549
TCONS_00048880.p1	BRALA25549
TCONS_00048881.p1	BRALA25549
TCONS_00048882.p1	BRALA06455
TCONS_00048883.p1	BRALA02129
TCONS_00048884.p1	BRALA02129
TCONS_00048886.p1	BRALA17343
TCONS_00048887.p1	BRALA17554
TCONS_00048890.p1	BRALA22323
TCONS_00048892.p1	BRALA15356
TCONS_00048894.p1	BRALA20006
TCONS_00048898.p1	BRALA24792
TCONS_00048899.p1	BRALA28497
TCONS_00048900.p1	BRALA29276
TCONS_00048901.p1	BRALA03602
TCONS_00048902.p1	BRALA22628
TCONS_00048904.p1	BRALA07568
TCONS_00048906.p1	BRALA19737
TCONS_00048907.p1	BRALA09412
TCONS_00048909.p1	BRALA25650
TCONS_00048910.p1	BRALA15707
TCONS_00048911.p1	BRALA09331
TCONS_00048912.p1	BRALA24788
TCONS_00048913.p1	BRALA24790
TCONS_00048914.p1	BRALA11495
TCONS_00048915.p1	BRALA01581
TCONS_00048916.p1	BRALA28027
TCONS_00048919.p1	BRALA25722
TCONS_00048920.p1	BRALA19758
TCONS_00048921.p1	BRALA27293
TCONS_00048923.p1	BRALA25659
TCONS_00048927.p1	BRALA15373
TCONS_00048928.p1	BRALA15375
TCONS_00048929.p1	BRALA01050
TCONS_00048930.p1	BRALA20804
TCONS_00048931.p1	BRALA25550
TCONS_00048933.p1	BRALA22376
TCONS_00048934.p1	BRALA28901
TCONS_00048935.p1	BRALA23152
TCONS_00048937.p1	BRALA13544
TCONS_00048938.p1	BRALA17824
TCONS_00048939.p1	BRALA13542
TCONS_00048951.p1	BRALA28234
TCONS_00048958.p1	BRALA28235
TCONS_00048959.p1	BRALA28146
TCONS_00048961.p1	BRALA07928
TCONS_00048963.p1	BRALA16464
TCONS_00048964.p1	BRALA16464
TCONS_00048965.p1	BRALA07928
TCONS_00048968.p1	BRALA35610
TCONS_00048970.p1	BRALA31312
TCONS_00048971.p1	BRALA23802
TCONS_00048972.p1	BRALA14512
TCONS_00048973.p1	BRALA09406
TCONS_00048974.p1	BRALA22510
TCONS_00048975.p1	BRALA11036
TCONS_00048976.p1	BRALA11038
TCONS_00048978.p1	BRALA11040
TCONS_00048980.p1	BRALA15315
TCONS_00048981.p1	BRALA17627
TCONS_00048983.p1	BRALA16868
TCONS_00048985.p1	BRALA20804
TCONS_00048986.p1	BRALA27095
TCONS_00048987.p1	BRALA20316
TCONS_00048989.p1	BRALA20320
TCONS_00048994.p1	BRALA20319
TCONS_00048997.p1	BRALA04992
TCONS_00048998.p1	BRALA13147
TCONS_00048999.p1	BRALA26083
TCONS_00049000.p1	BRALA28218
TCONS_00049003.p1	BRALA04382
TCONS_00049006.p1	BRALA15365
TCONS_00049007.p1	BRALA30799
TCONS_00049009.p1	BRALA16406
TCONS_00049010.p1	BRALA02219
TCONS_00049013.p1	BRALA32099
TCONS_00049014.p1	BRALA17998
TCONS_00049015.p1	BRALA30711
TCONS_00049016.p1	BRALA19728
TCONS_00049017.p1	BRALA27196
TCONS_00049018.p1	BRALA16265
TCONS_00049020.p1	BRALA21800
TCONS_00049025.p1	BRALA29965
TCONS_00049027.p1	BRALA29965
TCONS_00049029.p1	BRALA29965
TCONS_00049031.p1	BRALA19096
TCONS_00049032.p1	BRALA11475
TCONS_00049038.p1	BRALA10152
TCONS_00049039.p1	BRALA22078
TCONS_00049040.p1	BRALA22078
TCONS_00049041.p1	BRALA22078
TCONS_00049042.p1	BRALA27196
TCONS_00049043.p1	BRALA29965
TCONS_00049044.p1	BRALA29965
TCONS_00049045.p1	BRALA29965
TCONS_00049046.p1	BRALA29965
TCONS_00049049.p1	BRALA19096
TCONS_00049050.p1	BRALA11475
TCONS_00049052.p1	BRALA08054
TCONS_00049053.p1	BRALA11289
TCONS_00049055.p1	BRALA10152
TCONS_00049056.p1	BRALA22078
