TCONS_00000006.p1	BRALA31224
TCONS_00050856.p1	BRALA23153
TCONS_00050858.p1	BRALA24468
TCONS_00050859.p1	BRALA08613
TCONS_00050867.p1	BRALA05724
TCONS_00050868.p1	BRALA26789
TCONS_00050869.p1	BRALA05725
TCONS_00050872.p1	BRALA14352
TCONS_00050876.p1	BRALA13665
TCONS_00050877.p1	BRALA24078
TCONS_00050880.p1	BRALA05839
TCONS_00050890.p1	BRALA18001
TCONS_00050895.p1	BRALA18742
TCONS_00050896.p1	BRALA01094
TCONS_00050896.p1	BRALA02475
TCONS_00050896.p1	BRALA03224
TCONS_00050896.p1	BRALA07996
TCONS_00050896.p1	BRALA07999
TCONS_00050896.p1	BRALA09041
TCONS_00050896.p1	BRALA11643
TCONS_00050896.p1	BRALA11644
TCONS_00050896.p1	BRALA13781
TCONS_00050896.p1	BRALA15328
TCONS_00050896.p1	BRALA17359
TCONS_00050896.p1	BRALA18251
TCONS_00050896.p1	BRALA21657
TCONS_00050896.p1	BRALA23099
TCONS_00050896.p1	BRALA26970
TCONS_00050896.p1	BRALA27525
TCONS_00050896.p1	BRALA28179
TCONS_00050896.p1	BRALA28182
TCONS_00050896.p1	BRALA29792
TCONS_00050896.p1	BRALA29794
TCONS_00050896.p1	BRALA29917
TCONS_00050896.p1	BRALA30806
TCONS_00050896.p1	BRALA31858
TCONS_00050897.p1	BRALA07770
TCONS_00050897.p1	BRALA10481
TCONS_00050897.p1	BRALA12678
TCONS_00050897.p1	BRALA20501
TCONS_00050897.p1	BRALA23720
TCONS_00050897.p1	BRALA32596
TCONS_00050905.p1	BRALA34092
TCONS_00050906.p1	BRALA02075
TCONS_00050908.p1	BRALA32631
TCONS_00050912.p1	BRALA00157
TCONS_00050912.p1	BRALA15753
TCONS_00050912.p1	BRALA24005
TCONS_00050916.p1	BRALA08609
TCONS_00050921.p1	BRALA19650
TCONS_00050921.p1	BRALA22425
TCONS_00050922.p1	BRALA14285
TCONS_00050923.p1	BRALA08582
TCONS_00050924.p1	BRALA15769
TCONS_00050927.p1	BRALA15768
TCONS_00050931.p1	BRALA08679
TCONS_00050935.p1	BRALA08684
TCONS_00050936.p1	BRALA08685
TCONS_00050937.p1	BRALA14313
TCONS_00050944.p1	BRALA23712
TCONS_00050944.p1	BRALA25779
TCONS_00050971.p1	BRALA24231
TCONS_00050973.p1	BRALA19624
TCONS_00050974.p1	BRALA05683
TCONS_00050974.p1	BRALA05687
TCONS_00050978.p1	BRALA13726
TCONS_00050978.p1	BRALA32783
TCONS_00050983.p1	BRALA00185
TCONS_00050983.p1	BRALA03168
TCONS_00050986.p1	BRALA10524
TCONS_00050990.p1	BRALA14533
TCONS_00050991.p1	BRALA01279
TCONS_00050994.p1	BRALA05772
TCONS_00051012.p1	BRALA31792
TCONS_00051025.p1	BRALA05507
TCONS_00051026.p1	BRALA05701
TCONS_00051027.p1	BRALA08580
TCONS_00051028.p1	BRALA15822
TCONS_00051029.p1	BRALA09787
TCONS_00051030.p1	BRALA02462
TCONS_00051030.p1	BRALA07207
TCONS_00051030.p1	BRALA12824
TCONS_00051030.p1	BRALA25926
TCONS_00051033.p1	BRALA08675
TCONS_00051034.p1	BRALA14323
TCONS_00051035.p1	BRALA08687
TCONS_00051036.p1	BRALA20945
TCONS_00051037.p1	BRALA06352
TCONS_00051046.p1	BRALA08856
TCONS_00051067.p1	BRALA30708
TCONS_00051070.p1	BRALA24439
TCONS_00051085.p1	BRALA08653
TCONS_00051109.p1	BRALA24438
TCONS_00051111.p1	BRALA17380
TCONS_00051111.p1	BRALA24437
TCONS_00051111.p1	BRALA25869
TCONS_00051114.p1	BRALA19604
TCONS_00051115.p1	BRALA15780
TCONS_00051116.p1	BRALA15784
TCONS_00051118.p1	BRALA05445
TCONS_00051119.p1	BRALA00577
TCONS_00051119.p1	BRALA08138
TCONS_00051119.p1	BRALA22986
TCONS_00051119.p1	BRALA34206
TCONS_00051121.p1	BRALA15804
TCONS_00051122.p1	BRALA15802
TCONS_00051123.p1	BRALA05520
TCONS_00051127.p1	BRALA05523
TCONS_00051128.p1	BRALA14362
TCONS_00051129.p1	BRALA18755
TCONS_00051131.p1	BRALA05497
TCONS_00051133.p1	BRALA27276
TCONS_00051136.p1	BRALA19591
TCONS_00051137.p1	BRALA19629
TCONS_00051140.p1	BRALA03962
TCONS_00051140.p1	BRALA09271
TCONS_00051140.p1	BRALA25423
TCONS_00051140.p1	BRALA28663
TCONS_00051140.p1	BRALA31461
TCONS_00051140.p1	BRALA31474
TCONS_00051148.p1	BRALA05383
TCONS_00051149.p1	BRALA11149
TCONS_00051156.p1	BRALA28015
TCONS_00051156.p1	BRALA28289
TCONS_00051156.p1	BRALA32154
TCONS_00051163.p1	BRALA04439
TCONS_00051163.p1	BRALA05556
TCONS_00051168.p1	BRALA05733
TCONS_00051172.p1	BRALA17282
TCONS_00051180.p1	BRALA08666
TCONS_00051181.p1	BRALA10994
TCONS_00051181.p1	BRALA18905
TCONS_00051181.p1	BRALA26025
TCONS_00051181.p1	BRALA30942
TCONS_00051183.p1	BRALA02748
TCONS_00051183.p1	BRALA31554
TCONS_00051183.p1	BRALA34433
TCONS_00051183.p1	BRALA35888
TCONS_00051191.p1	BRALA05599
TCONS_00051193.p1	BRALA15840
TCONS_00051197.p1	BRALA22163
TCONS_00051202.p1	BRALA28325
TCONS_00051202.p1	BRALA33679
TCONS_00051204.p1	BRALA00814
TCONS_00051204.p1	BRALA01083
TCONS_00051204.p1	BRALA04479
TCONS_00051204.p1	BRALA04481
TCONS_00051204.p1	BRALA04482
TCONS_00051204.p1	BRALA07169
TCONS_00051204.p1	BRALA08550
TCONS_00051204.p1	BRALA08551
TCONS_00051204.p1	BRALA08552
TCONS_00051204.p1	BRALA08553
TCONS_00051204.p1	BRALA08554
TCONS_00051204.p1	BRALA08555
TCONS_00051204.p1	BRALA08556
TCONS_00051204.p1	BRALA08982
TCONS_00051204.p1	BRALA09808
TCONS_00051204.p1	BRALA11464
TCONS_00051204.p1	BRALA12953
TCONS_00051204.p1	BRALA14422
TCONS_00051204.p1	BRALA18810
TCONS_00051204.p1	BRALA24391
TCONS_00051204.p1	BRALA26830
TCONS_00051204.p1	BRALA31218
TCONS_00051204.p1	BRALA34836
TCONS_00051204.p1	BRALA35093
TCONS_00051204.p1	BRALA35520
TCONS_00051204.p1	BRALA35693
TCONS_00051206.p1	BRALA07844
TCONS_00051210.p1	BRALA19605
TCONS_00051211.p1	BRALA06610
TCONS_00051211.p1	BRALA11943
TCONS_00051211.p1	BRALA15794
TCONS_00051215.p1	BRALA05645
TCONS_00051217.p1	BRALA15774
TCONS_00051217.p1	BRALA15775
TCONS_00051217.p1	BRALA15778
TCONS_00051217.p1	BRALA15828
TCONS_00051217.p1	BRALA15831
TCONS_00051217.p1	BRALA15846
TCONS_00051236.p1	BRALA12686
TCONS_00051236.p1	BRALA16241
TCONS_00051236.p1	BRALA16242
TCONS_00051236.p1	BRALA16243
TCONS_00051236.p1	BRALA16244
TCONS_00051236.p1	BRALA16245
TCONS_00051236.p1	BRALA18386
TCONS_00051236.p1	BRALA22254
TCONS_00051236.p1	BRALA22561
TCONS_00051254.p1	BRALA15770
TCONS_00051256.p1	BRALA21146
TCONS_00051257.p1	BRALA14716
TCONS_00051260.p1	BRALA27951
TCONS_00051263.p1	BRALA03627
TCONS_00051263.p1	BRALA08177
TCONS_00051263.p1	BRALA19807
TCONS_00051263.p1	BRALA30310
TCONS_00051263.p1	BRALA30559
TCONS_00051266.p1	BRALA27904
TCONS_00051271.p1	BRALA08584
TCONS_00051272.p1	BRALA04226
TCONS_00051272.p1	BRALA04227
TCONS_00051272.p1	BRALA17079
TCONS_00051272.p1	BRALA18270
TCONS_00051273.p1	BRALA05499
TCONS_00051275.p1	BRALA15819
TCONS_00051277.p1	BRALA02225
TCONS_00051277.p1	BRALA09733
TCONS_00051277.p1	BRALA10519
TCONS_00051277.p1	BRALA11207
TCONS_00051277.p1	BRALA24319
TCONS_00051279.p1	BRALA20022
TCONS_00051279.p1	BRALA20023
TCONS_00051280.p1	BRALA05604
TCONS_00051281.p1	BRALA35570
TCONS_00051282.p1	BRALA08902
TCONS_00051282.p1	BRALA10943
TCONS_00051282.p1	BRALA12277
TCONS_00051282.p1	BRALA12278
TCONS_00051282.p1	BRALA12478
TCONS_00051282.p1	BRALA25427
TCONS_00051282.p1	BRALA31459
TCONS_00051282.p1	BRALA31463
TCONS_00051282.p1	BRALA31467
TCONS_00051282.p1	BRALA31471
TCONS_00051282.p1	BRALA34017
TCONS_00051285.p1	BRALA09780
TCONS_00051309.p1	BRALA24556
TCONS_00051309.p1	BRALA25359
TCONS_00051309.p1	BRALA34357
TCONS_00051315.p1	BRALA11184
TCONS_00051315.p1	BRALA11185
TCONS_00051316.p1	BRALA11186
TCONS_00051318.p1	BRALA20436
TCONS_00051320.p1	BRALA12155
TCONS_00051320.p1	BRALA14463
TCONS_00051320.p1	BRALA14464
TCONS_00051320.p1	BRALA22250
TCONS_00051320.p1	BRALA22252
TCONS_00051323.p1	BRALA05668
TCONS_00051327.p1	BRALA18955
TCONS_00051327.p1	BRALA23639
TCONS_00051327.p1	BRALA25501
TCONS_00051327.p1	BRALA25604
TCONS_00051327.p1	BRALA26205
TCONS_00051327.p1	BRALA31546
TCONS_00051327.p1	BRALA31806
TCONS_00051328.p1	BRALA05560
TCONS_00051329.p1	BRALA05518
TCONS_00051332.p1	BRALA18188
TCONS_00051332.p1	BRALA18293
TCONS_00051332.p1	BRALA18294
TCONS_00051332.p1	BRALA23201
TCONS_00051332.p1	BRALA25874
TCONS_00051332.p1	BRALA25876
TCONS_00051332.p1	BRALA32350
TCONS_00051336.p1	BRALA35358
TCONS_00051336.p1	BRALA35587
TCONS_00051342.p1	BRALA31730
TCONS_00051342.p1	BRALA32430
TCONS_00051348.p1	BRALA08636
TCONS_00051359.p1	BRALA09666
TCONS_00051359.p1	BRALA14542
TCONS_00051360.p1	BRALA09665
TCONS_00051360.p1	BRALA14541
TCONS_00051360.p1	BRALA16069
TCONS_00051360.p1	BRALA16073
TCONS_00051360.p1	BRALA20229
TCONS_00051360.p1	BRALA27890
TCONS_00051360.p1	BRALA30004
TCONS_00051360.p1	BRALA30005
TCONS_00051360.p1	BRALA31624
TCONS_00051360.p1	BRALA31945
TCONS_00051362.p1	BRALA22349
TCONS_00051362.p1	BRALA35240
TCONS_00051364.p1	BRALA05528
TCONS_00051365.p1	BRALA05558
TCONS_00051366.p1	BRALA00575
TCONS_00051366.p1	BRALA15271
TCONS_00051366.p1	BRALA22334
TCONS_00051366.p1	BRALA29340
TCONS_00051366.p1	BRALA29811
TCONS_00051375.p1	BRALA05582
TCONS_00051388.p1	BRALA24464
TCONS_00051388.p1	BRALA24466
TCONS_00051388.p1	BRALA24467
TCONS_00051391.p1	BRALA12415
TCONS_00051393.p1	BRALA22192
TCONS_00051396.p1	BRALA33118
TCONS_00051396.p1	BRALA35040
TCONS_00051396.p1	BRALA35319
TCONS_00051399.p1	BRALA18745
TCONS_00051401.p1	BRALA12012
TCONS_00051401.p1	BRALA14322
TCONS_00051401.p1	BRALA17422
TCONS_00051401.p1	BRALA21497
TCONS_00051401.p1	BRALA21628
TCONS_00051401.p1	BRALA33758
TCONS_00051403.p1	BRALA32336
TCONS_00051403.p1	BRALA34979
TCONS_00051404.p1	BRALA02003
TCONS_00051404.p1	BRALA02009
TCONS_00051404.p1	BRALA02014
TCONS_00051404.p1	BRALA02020
TCONS_00051404.p1	BRALA04675
TCONS_00051404.p1	BRALA08094
TCONS_00051404.p1	BRALA08699
TCONS_00051404.p1	BRALA09920
TCONS_00051404.p1	BRALA13197
TCONS_00051404.p1	BRALA14222
TCONS_00051404.p1	BRALA16168
TCONS_00051404.p1	BRALA26511
TCONS_00051408.p1	BRALA02011
TCONS_00051408.p1	BRALA02015
TCONS_00051408.p1	BRALA02023
TCONS_00051408.p1	BRALA13601
TCONS_00051408.p1	BRALA14376
TCONS_00051408.p1	BRALA18897
TCONS_00051408.p1	BRALA19799
TCONS_00051408.p1	BRALA31552
TCONS_00051408.p1	BRALA33600
TCONS_00051408.p1	BRALA33844
TCONS_00051408.p1	BRALA34364
TCONS_00051418.p1	BRALA05428
TCONS_00051419.p1	BRALA25212
TCONS_00051423.p1	BRALA05646
TCONS_00051431.p1	BRALA21028
TCONS_00051432.p1	BRALA14416
TCONS_00051437.p1	BRALA05551
TCONS_00051437.p1	BRALA14391
TCONS_00051437.p1	BRALA14396
TCONS_00051437.p1	BRALA14399
TCONS_00051437.p1	BRALA25871
TCONS_00051437.p1	BRALA25872
TCONS_00051451.p1	BRALA09663
TCONS_00051454.p1	BRALA04367
TCONS_00051454.p1	BRALA18164
TCONS_00051471.p1	BRALA08665
TCONS_00051472.p1	BRALA04393
TCONS_00051472.p1	BRALA35100
TCONS_00051476.p1	BRALA08569
TCONS_00051476.p1	BRALA10597
TCONS_00051476.p1	BRALA19574
TCONS_00051476.p1	BRALA24504
TCONS_00051476.p1	BRALA25861
TCONS_00051480.p1	BRALA19627
TCONS_00051483.p1	BRALA33695
TCONS_00051485.p1	BRALA00494
TCONS_00051485.p1	BRALA00604
TCONS_00051485.p1	BRALA04096
TCONS_00051485.p1	BRALA21878
TCONS_00051485.p1	BRALA25166
TCONS_00051485.p1	BRALA25498
TCONS_00051485.p1	BRALA25708
TCONS_00051487.p1	BRALA05477
TCONS_00051490.p1	BRALA01107
TCONS_00051490.p1	BRALA18729
TCONS_00051490.p1	BRALA33863
TCONS_00051490.p1	BRALA35022
TCONS_00051492.p1	BRALA33222
TCONS_00051497.p1	BRALA08928
TCONS_00051504.p1	BRALA05741
TCONS_00051511.p1	BRALA08611
TCONS_00051512.p1	BRALA33621
TCONS_00051512.p1	BRALA33991
TCONS_00051512.p1	BRALA35226
TCONS_00051512.p1	BRALA35282
TCONS_00051513.p1	BRALA17267
TCONS_00051517.p1	BRALA08614
TCONS_00051521.p1	BRALA26784
TCONS_00051521.p1	BRALA26785
TCONS_00051521.p1	BRALA28725
TCONS_00051522.p1	BRALA05665
TCONS_00051523.p1	BRALA02722
TCONS_00051524.p1	BRALA14324
TCONS_00051525.p1	BRALA05441
TCONS_00051525.p1	BRALA35763
TCONS_00051526.p1	BRALA05494
TCONS_00051527.p1	BRALA10364
TCONS_00051530.p1	BRALA00450
TCONS_00051531.p1	BRALA00448
TCONS_00051531.p1	BRALA33599
TCONS_00051538.p1	BRALA20228
TCONS_00051542.p1	BRALA18788
TCONS_00051545.p1	BRALA08235
TCONS_00051554.p1	BRALA11974
TCONS_00051554.p1	BRALA26622
TCONS_00051560.p1	BRALA05692
TCONS_00051565.p2	BRALA14786
TCONS_00051565.p2	BRALA17992
TCONS_00051565.p2	BRALA18374
TCONS_00051565.p2	BRALA21086
TCONS_00051565.p2	BRALA21087
TCONS_00051565.p2	BRALA21090
TCONS_00051565.p2	BRALA30986
TCONS_00051568.p1	BRALA25890
TCONS_00051572.p1	BRALA06520
TCONS_00051572.p1	BRALA11289
TCONS_00051572.p1	BRALA14401
TCONS_00051574.p1	BRALA05728
TCONS_00051574.p1	BRALA21745
TCONS_00051576.p1	BRALA13533
TCONS_00051579.p1	BRALA12085
TCONS_00051579.p1	BRALA21900
TCONS_00051579.p1	BRALA26164
TCONS_00051582.p1	BRALA14825
TCONS_00051583.p1	BRALA15579
TCONS_00051583.p1	BRALA26140
TCONS_00051583.p1	BRALA26440
TCONS_00051583.p1	BRALA27427
TCONS_00051583.p1	BRALA33668
TCONS_00051584.p1	BRALA33048
TCONS_00051586.p1	BRALA19808
TCONS_00051589.p1	BRALA11820
TCONS_00051589.p1	BRALA19588
TCONS_00051589.p1	BRALA28713
TCONS_00051590.p1	BRALA00071
TCONS_00051590.p1	BRALA04478
TCONS_00051590.p1	BRALA11070
TCONS_00051590.p1	BRALA14744
TCONS_00051590.p1	BRALA17041
TCONS_00051592.p2	BRALA00838
TCONS_00051592.p2	BRALA02698
TCONS_00051592.p2	BRALA05570
TCONS_00051592.p2	BRALA12110
TCONS_00051592.p2	BRALA27272
TCONS_00051592.p2	BRALA30227
TCONS_00051593.p1	BRALA11839
TCONS_00051593.p1	BRALA14927
TCONS_00051593.p1	BRALA14928
TCONS_00051593.p1	BRALA16983
TCONS_00051593.p1	BRALA17077
TCONS_00051593.p1	BRALA23234
TCONS_00051593.p1	BRALA26079
TCONS_00051593.p1	BRALA31172
TCONS_00051593.p1	BRALA34650
TCONS_00051605.p1	BRALA08596
TCONS_00051605.p1	BRALA08599
TCONS_00051606.p1	BRALA08607
TCONS_00051611.p1	BRALA05345
TCONS_00051611.p1	BRALA05346
TCONS_00051611.p1	BRALA08605
TCONS_00051611.p1	BRALA28313
TCONS_00051612.p1	BRALA11574
TCONS_00051612.p1	BRALA15720
TCONS_00051612.p1	BRALA15727
TCONS_00051612.p1	BRALA24309
TCONS_00051612.p1	BRALA26341
TCONS_00051613.p1	BRALA26676
TCONS_00051615.p1	BRALA29638
TCONS_00051629.p1	BRALA26675
TCONS_00051631.p1	BRALA12263
TCONS_00051631.p1	BRALA12264
TCONS_00051631.p1	BRALA12266
TCONS_00051631.p1	BRALA12267
TCONS_00051631.p1	BRALA26673
TCONS_00051636.p1	BRALA05650
TCONS_00051637.p1	BRALA14368
TCONS_00051642.p1	BRALA15789
TCONS_00051646.p1	BRALA00077
TCONS_00051647.p1	BRALA02754
TCONS_00051647.p1	BRALA31949
TCONS_00051647.p1	BRALA33653
TCONS_00051649.p1	BRALA05585
TCONS_00051652.p1	BRALA18784
TCONS_00051662.p1	BRALA12240
TCONS_00051668.p1	BRALA09849
TCONS_00051669.p1	BRALA17285
TCONS_00051669.p1	BRALA26771
TCONS_00051674.p1	BRALA13624
TCONS_00051674.p1	BRALA20782
TCONS_00051693.p1	BRALA30772
TCONS_00051701.p1	BRALA01927
TCONS_00051701.p1	BRALA15816
TCONS_00051701.p1	BRALA32625
TCONS_00051701.p1	BRALA33499
TCONS_00051711.p1	BRALA26678
TCONS_00051717.p1	BRALA23426
TCONS_00051717.p1	BRALA23428
TCONS_00051718.p1	BRALA18781
TCONS_00051720.p1	BRALA15853
TCONS_00051724.p1	BRALA18757
TCONS_00051724.p1	BRALA18777
TCONS_00051725.p1	BRALA05611
TCONS_00051727.p1	BRALA28560
TCONS_00051727.p1	BRALA31371
TCONS_00051727.p1	BRALA34028
TCONS_00051728.p1	BRALA04436
TCONS_00051728.p1	BRALA11860
TCONS_00051728.p1	BRALA13531
TCONS_00051728.p1	BRALA13755
TCONS_00051728.p1	BRALA34709
TCONS_00051738.p1	BRALA11390
TCONS_00051738.p1	BRALA29290
TCONS_00051741.p1	BRALA04110
TCONS_00051741.p1	BRALA04111
TCONS_00051741.p1	BRALA04112
TCONS_00051741.p1	BRALA15766
TCONS_00051741.p1	BRALA26021
TCONS_00051741.p1	BRALA26459
TCONS_00051741.p1	BRALA30357
TCONS_00051741.p1	BRALA31401
TCONS_00051741.p1	BRALA34103
TCONS_00051747.p1	BRALA15450
TCONS_00051748.p1	BRALA15412
TCONS_00051748.p1	BRALA27278
TCONS_00051761.p1	BRALA03237
TCONS_00051761.p1	BRALA09050
TCONS_00051761.p1	BRALA22832
TCONS_00051761.p1	BRALA23657
TCONS_00051761.p1	BRALA23658
TCONS_00051771.p1	BRALA34439
TCONS_00051778.p1	BRALA11627
TCONS_00051807.p1	BRALA15472
TCONS_00051811.p1	BRALA24619
TCONS_00051811.p1	BRALA25742
TCONS_00051811.p1	BRALA32933
TCONS_00051814.p1	BRALA01844
TCONS_00051815.p1	BRALA33168
TCONS_00051819.p1	BRALA05188
TCONS_00051821.p1	BRALA14311
TCONS_00051822.p1	BRALA28322
TCONS_00051822.p1	BRALA28323
TCONS_00051828.p1	BRALA26202
TCONS_00051854.p1	BRALA23367
TCONS_00051855.p1	BRALA01377
TCONS_00051855.p1	BRALA01379
TCONS_00051855.p1	BRALA09955
TCONS_00051855.p1	BRALA21206
TCONS_00051863.p1	BRALA34707
TCONS_00051865.p2	BRALA31928
TCONS_00051869.p1	BRALA04166
TCONS_00051876.p1	BRALA15842
TCONS_00051877.p1	BRALA15844
TCONS_00051878.p1	BRALA13019
TCONS_00051879.p1	BRALA32335
TCONS_00051881.p1	BRALA15808
TCONS_00051886.p1	BRALA15824
TCONS_00051889.p1	BRALA18762
TCONS_00051895.p1	BRALA05481
TCONS_00051896.p1	BRALA35315
TCONS_00051898.p1	BRALA05473
TCONS_00051899.p1	BRALA23826
TCONS_00051901.p1	BRALA13577
TCONS_00051905.p1	BRALA28381
TCONS_00051907.p1	BRALA05678
TCONS_00051908.p1	BRALA05680
TCONS_00051909.p1	BRALA05685
TCONS_00051917.p1	BRALA26690
TCONS_00051923.p1	BRALA08590
TCONS_00051925.p1	BRALA08588
TCONS_00051928.p1	BRALA34992
TCONS_00051929.p1	BRALA09302
TCONS_00051929.p1	BRALA09952
TCONS_00051931.p1	BRALA07556
TCONS_00051933.p1	BRALA32955
TCONS_00051944.p1	BRALA01378
TCONS_00051944.p1	BRALA27297
TCONS_00051944.p1	BRALA28717
TCONS_00051958.p1	BRALA26788
TCONS_00051959.p1	BRALA26778
TCONS_00051959.p1	BRALA26781
TCONS_00051959.p1	BRALA26782
TCONS_00051963.p1	BRALA26779
TCONS_00051972.p1	BRALA14060
TCONS_00051973.p1	BRALA18749
TCONS_00051973.p1	BRALA34371
TCONS_00051978.p1	BRALA15855
TCONS_00051979.p1	BRALA14351
TCONS_00051982.p1	BRALA12364
TCONS_00051988.p1	BRALA07956
TCONS_00051989.p1	BRALA05625
TCONS_00051994.p1	BRALA23638
TCONS_00051994.p1	BRALA26457
TCONS_00051994.p1	BRALA26458
TCONS_00051994.p1	BRALA28358
TCONS_00051995.p1	BRALA20116
TCONS_00051995.p1	BRALA29107
TCONS_00051999.p1	BRALA08600
TCONS_00052002.p1	BRALA19617
TCONS_00052005.p1	BRALA05605
TCONS_00052005.p1	BRALA24447
TCONS_00052008.p1	BRALA19616
TCONS_00052009.p1	BRALA08677
TCONS_00052009.p1	BRALA08678
TCONS_00052011.p1	BRALA08680
TCONS_00052011.p1	BRALA26670
TCONS_00052014.p1	BRALA08682
TCONS_00052014.p1	BRALA08683
TCONS_00052021.p1	BRALA08686
TCONS_00052025.p1	BRALA06848
TCONS_00052026.p1	BRALA02678
TCONS_00052026.p1	BRALA04297
TCONS_00052026.p1	BRALA09936
TCONS_00052026.p1	BRALA14315
TCONS_00052026.p1	BRALA14317
TCONS_00052026.p1	BRALA23364
TCONS_00052031.p1	BRALA00459
TCONS_00052037.p1	BRALA05463
TCONS_00052055.p1	BRALA01749
TCONS_00052055.p1	BRALA01750
TCONS_00052055.p1	BRALA08338
TCONS_00052055.p1	BRALA22184
TCONS_00052058.p1	BRALA15847
TCONS_00052071.p1	BRALA19625
TCONS_00052074.p1	BRALA31805
TCONS_00052075.p1	BRALA17484
TCONS_00052083.p1	BRALA05677
TCONS_00052084.p1	BRALA14495
TCONS_00052084.p1	BRALA14496
TCONS_00052084.p1	BRALA14827
TCONS_00052084.p1	BRALA14828
TCONS_00052085.p1	BRALA19979
TCONS_00052087.p1	BRALA03309
TCONS_00052087.p1	BRALA07987
TCONS_00052087.p1	BRALA09817
TCONS_00052087.p1	BRALA16143
TCONS_00052087.p1	BRALA26221
TCONS_00052093.p1	BRALA05757
TCONS_00052093.p1	BRALA05761
TCONS_00052093.p1	BRALA05762
TCONS_00052106.p1	BRALA11944
TCONS_00052109.p1	BRALA31791
TCONS_00052132.p1	BRALA05506
TCONS_00052135.p1	BRALA05702
TCONS_00052137.p1	BRALA03765
TCONS_00052137.p1	BRALA04364
TCONS_00052137.p1	BRALA08579
TCONS_00052139.p1	BRALA05407
TCONS_00052140.p1	BRALA08688
TCONS_00052142.p1	BRALA21143
TCONS_00052142.p1	BRALA24390
TCONS_00052156.p1	BRALA30552
TCONS_00052156.p1	BRALA32671
TCONS_00052157.p1	BRALA07088
TCONS_00052157.p1	BRALA11402
TCONS_00052157.p1	BRALA11871
TCONS_00052157.p1	BRALA11872
TCONS_00052157.p1	BRALA19411
TCONS_00052157.p1	BRALA19413
TCONS_00052157.p1	BRALA19414
TCONS_00052157.p1	BRALA23398
TCONS_00052161.p1	BRALA01784
TCONS_00052162.p1	BRALA18778
TCONS_00052172.p1	BRALA23327
TCONS_00052175.p1	BRALA06904
TCONS_00052175.p1	BRALA32676
TCONS_00052177.p1	BRALA05446
TCONS_00052179.p1	BRALA15779
TCONS_00052180.p1	BRALA05519
TCONS_00052184.p1	BRALA05443
TCONS_00052186.p1	BRALA15803
TCONS_00052193.p1	BRALA15796
TCONS_00052194.p1	BRALA05521
TCONS_00052196.p1	BRALA19606
TCONS_00052198.p1	BRALA01490
TCONS_00052198.p1	BRALA01492
TCONS_00052198.p1	BRALA01977
TCONS_00052198.p1	BRALA02276
TCONS_00052198.p1	BRALA02446
TCONS_00052198.p1	BRALA03978
TCONS_00052198.p1	BRALA04562
TCONS_00052198.p1	BRALA05052
TCONS_00052198.p1	BRALA07694
TCONS_00052198.p1	BRALA07711
TCONS_00052198.p1	BRALA07731
TCONS_00052198.p1	BRALA07759
TCONS_00052198.p1	BRALA10613
TCONS_00052198.p1	BRALA12005
TCONS_00052198.p1	BRALA12627
TCONS_00052198.p1	BRALA12761
TCONS_00052198.p1	BRALA14876
TCONS_00052198.p1	BRALA14881
TCONS_00052198.p1	BRALA15255
TCONS_00052198.p1	BRALA18324
TCONS_00052198.p1	BRALA18891
TCONS_00052198.p1	BRALA20103
TCONS_00052198.p1	BRALA22248
TCONS_00052198.p1	BRALA22606
TCONS_00052198.p1	BRALA23165
TCONS_00052198.p1	BRALA25069
TCONS_00052198.p1	BRALA32490
TCONS_00052199.p1	BRALA28369
TCONS_00052201.p1	BRALA27277
TCONS_00052205.p1	BRALA13874
TCONS_00052207.p1	BRALA19593
TCONS_00052215.p1	BRALA05693
TCONS_00052218.p1	BRALA15850
TCONS_00052228.p1	BRALA14363
TCONS_00052229.p1	BRALA27290
TCONS_00052233.p1	BRALA05628
TCONS_00052233.p1	BRALA23466
TCONS_00052233.p1	BRALA26268
TCONS_00052234.p1	BRALA30819
TCONS_00052235.p1	BRALA05382
TCONS_00052239.p1	BRALA05658
TCONS_00052244.p1	BRALA05557
TCONS_00052257.p1	BRALA13670
TCONS_00052260.p1	BRALA15788
TCONS_00052261.p1	BRALA29291
TCONS_00052265.p1	BRALA20975
TCONS_00052265.p1	BRALA33165
TCONS_00052271.p1	BRALA19188
TCONS_00052309.p1	BRALA27498
TCONS_00052328.p1	BRALA13033
TCONS_00052347.p2	BRALA30448
TCONS_00052352.p1	BRALA28534
TCONS_00052356.p1	BRALA00388
TCONS_00052364.p1	BRALA12839
TCONS_00052364.p1	BRALA21301
TCONS_00052364.p1	BRALA21304
TCONS_00052391.p1	BRALA01486
TCONS_00052395.p1	BRALA23166
TCONS_00052395.p1	BRALA28533
TCONS_00052395.p1	BRALA31486
TCONS_00052429.p1	BRALA07452
TCONS_00052434.p1	BRALA19856
TCONS_00052453.p1	BRALA00512
TCONS_00052470.p1	BRALA31321
TCONS_00052472.p1	BRALA17052
TCONS_00052473.p1	BRALA15511
TCONS_00052473.p1	BRALA17289
TCONS_00052475.p1	BRALA13284
TCONS_00052475.p1	BRALA20047
TCONS_00052478.p1	BRALA01284
TCONS_00052479.p1	BRALA05122
TCONS_00052485.p1	BRALA21174
TCONS_00052495.p1	BRALA06744
TCONS_00052496.p1	BRALA15507
TCONS_00052497.p1	BRALA05990
TCONS_00052498.p1	BRALA05218
TCONS_00052502.p1	BRALA07072
TCONS_00052503.p1	BRALA14282
TCONS_00052503.p1	BRALA21505
TCONS_00052504.p1	BRALA00654
