TCONS_00000006.p1	OFUSG02828.1.p1
TCONS_00041081.p1	OFUSG19663.1.p1
TCONS_00041082.p1	OFUSG00360.1.p1
TCONS_00041084.p1	OFUSG03220.1.p1
TCONS_00041087.p1	OFUSG21830.1.p1
TCONS_00041101.p1	OFUSG19753.3.p1
TCONS_00041102.p1	OFUSG09273.1.p1
TCONS_00041103.p1	OFUSG18795.1.p1
TCONS_00041104.p1	OFUSG09273.1.p1
TCONS_00041105.p1	OFUSG00506.1.p1
TCONS_00041106.p1	OFUSG19037.1.p1
TCONS_00041107.p1	OFUSG03220.1.p1
TCONS_00041109.p1	OFUSG14011.1.p1
TCONS_00041111.p1	OFUSG00360.1.p1
TCONS_00041113.p1	OFUSG04537.1.p1
TCONS_00041116.p1	OFUSG03220.1.p1
TCONS_00041121.p1	OFUSG14153.2.p1
TCONS_00041122.p1	OFUSG14153.2.p1
TCONS_00041123.p1	OFUSG12201.1.p1
TCONS_00041124.p1	OFUSG14153.2.p1
TCONS_00041125.p1	OFUSG14153.2.p1
TCONS_00041126.p1	OFUSG07223.1.p1
TCONS_00041129.p1	OFUSG19643.1.p1
TCONS_00041130.p1	OFUSG19643.1.p1
TCONS_00041133.p1	OFUSG05630.1.p1
TCONS_00041134.p1	OFUSG11505.1.p1
TCONS_00041140.p1	OFUSG26157.1.p1
TCONS_00041141.p1	OFUSG09860.1.p1
TCONS_00041144.p1	OFUSG18706.1.p1
TCONS_00041145.p1	OFUSG05668.1.p1
TCONS_00041149.p1	OFUSG03538.1.p1
TCONS_00041151.p1	OFUSG06127.1.p1
TCONS_00041152.p1	OFUSG23879.1.p1
TCONS_00041153.p1	OFUSG22120.4.p1
TCONS_00041154.p1	OFUSG22120.2.p1
TCONS_00041155.p1	OFUSG22120.3.p1
TCONS_00041156.p1	OFUSG22120.4.p1
TCONS_00041157.p1	OFUSG26783.1.p1
TCONS_00041159.p1	OFUSG13107.1.p1
TCONS_00041163.p1	OFUSG22303.1.p1
TCONS_00041164.p1	OFUSG21386.1.p1
TCONS_00041167.p1	OFUSG14042.2.p1
TCONS_00041168.p1	OFUSG03859.1.p1
TCONS_00041169.p1	OFUSG25893.1.p1
TCONS_00041170.p1	OFUSG25893.1.p1
TCONS_00041171.p1	OFUSG23247.1.p1
TCONS_00041172.p1	OFUSG08084.1.p1
TCONS_00041173.p1	OFUSG23247.1.p1
TCONS_00041174.p1	OFUSG02786.1.p1
TCONS_00041176.p1	OFUSG21838.1.p1
TCONS_00041177.p1	OFUSG23061.1.p1
TCONS_00041179.p1	OFUSG03859.1.p1
TCONS_00041180.p1	OFUSG03859.1.p1
TCONS_00041181.p1	OFUSG25893.1.p1
TCONS_00041182.p1	OFUSG23247.1.p1
TCONS_00041186.p1	OFUSG08084.1.p1
TCONS_00041187.p1	OFUSG23247.1.p1
TCONS_00041189.p1	OFUSG23247.1.p1
TCONS_00041190.p1	OFUSG03529.2.p1
TCONS_00041191.p1	OFUSG02786.1.p1
TCONS_00041193.p1	OFUSG22303.1.p1
TCONS_00041194.p1	OFUSG07328.1.p1
TCONS_00041195.p1	OFUSG07328.1.p1
TCONS_00041198.p1	OFUSG03858.2.p1
TCONS_00041199.p1	OFUSG21657.1.p1
TCONS_00041201.p1	OFUSG21657.1.p1
TCONS_00041202.p1	OFUSG21657.1.p1
TCONS_00041205.p1	OFUSG16065.2.p1
TCONS_00041207.p1	OFUSG16490.1.p1
TCONS_00041212.p1	OFUSG07328.1.p1
TCONS_00041213.p1	OFUSG19608.1.p1
TCONS_00041215.p1	OFUSG03858.2.p1
TCONS_00041216.p1	OFUSG21657.1.p1
TCONS_00041217.p1	OFUSG21657.1.p1
TCONS_00041218.p1	OFUSG21657.1.p1
TCONS_00041219.p1	OFUSG20645.1.p1
TCONS_00041220.p1	OFUSG16065.2.p1
TCONS_00041222.p1	OFUSG07521.1.p1
TCONS_00041224.p1	OFUSG20738.1.p1
TCONS_00041227.p1	OFUSG26644.2.p1
TCONS_00041228.p1	OFUSG26651.5.p1
TCONS_00041232.p1	OFUSG02621.1.p1
TCONS_00041236.p1	OFUSG26651.5.p1
TCONS_00041245.p1	OFUSG11271.1.p1
TCONS_00041247.p1	OFUSG21150.1.p1
TCONS_00041248.p1	OFUSG20913.1.p1
TCONS_00041252.p1	OFUSG14042.2.p1
TCONS_00041255.p1	OFUSG00503.1.p1
TCONS_00041264.p1	OFUSG18026.1.p1
TCONS_00041265.p1	OFUSG12695.1.p1
TCONS_00041267.p1	OFUSG21151.1.p1
TCONS_00041268.p1	OFUSG21151.1.p1
TCONS_00041270.p1	OFUSG21291.1.p1
TCONS_00041272.p1	OFUSG03264.1.p1
TCONS_00041273.p1	OFUSG03693.1.p1
TCONS_00041274.p1	OFUSG21455.1.p1
TCONS_00041276.p1	OFUSG14951.1.p1
TCONS_00041280.p1	OFUSG14944.1.p1
TCONS_00041281.p1	OFUSG23202.1.p1
TCONS_00041282.p1	OFUSG14951.1.p1
TCONS_00041284.p1	OFUSG14951.1.p1
TCONS_00041285.p1	OFUSG11268.1.p1
TCONS_00041288.p1	OFUSG01311.1.p1
TCONS_00041289.p1	OFUSG24185.1.p1
TCONS_00041292.p1	OFUSG25169.1.p1
TCONS_00041293.p1	OFUSG16954.1.p1
TCONS_00041295.p1	OFUSG21455.1.p1
TCONS_00041296.p1	OFUSG14042.3.p1
TCONS_00041297.p1	OFUSG25169.1.p1
TCONS_00041298.p1	OFUSG19384.2.p1
TCONS_00041300.p1	OFUSG09766.1.p1
TCONS_00041301.p1	OFUSG04147.1.p1
TCONS_00041302.p1	OFUSG04635.1.p1
TCONS_00041303.p1	OFUSG12293.1.p1
TCONS_00041304.p1	OFUSG12293.1.p1
TCONS_00041309.p1	OFUSG14559.1.p1
TCONS_00041315.p1	OFUSG19384.2.p1
TCONS_00041317.p1	OFUSG04147.1.p1
TCONS_00041318.p1	OFUSG12293.1.p1
TCONS_00041326.p1	OFUSG03431.1.p1
TCONS_00041327.p1	OFUSG05959.1.p1
TCONS_00041329.p1	OFUSG25633.5.p1
TCONS_00041331.p1	OFUSG05370.1.p1
TCONS_00041333.p1	OFUSG09167.1.p1
TCONS_00041335.p1	OFUSG03220.1.p1
TCONS_00041336.p1	OFUSG02974.1.p1
TCONS_00041338.p1	OFUSG08972.1.p1
TCONS_00041339.p1	OFUSG22022.1.p3
TCONS_00041340.p1	OFUSG03431.1.p1
TCONS_00041341.p1	OFUSG05959.1.p1
TCONS_00041343.p1	OFUSG05959.1.p1
TCONS_00041344.p1	OFUSG19799.1.p1
TCONS_00041348.p1	OFUSG17101.1.p1
TCONS_00041350.p1	OFUSG05014.1.p1
TCONS_00041351.p1	OFUSG17101.1.p1
TCONS_00041353.p1	OFUSG17101.1.p1
TCONS_00041356.p1	OFUSG17942.1.p1
TCONS_00041359.p1	OFUSG17101.1.p1
TCONS_00041365.p1	OFUSG17101.1.p1
TCONS_00041367.p1	OFUSG05014.1.p1
TCONS_00041368.p1	OFUSG25924.1.p1
TCONS_00041370.p1	OFUSG02830.1.p1
TCONS_00041373.p1	OFUSG15717.1.p1
TCONS_00041374.p1	OFUSG17540.1.p1
TCONS_00041376.p1	OFUSG25675.1.p1
TCONS_00041377.p1	OFUSG17101.1.p1
TCONS_00041379.p1	OFUSG17101.1.p1
TCONS_00041381.p1	OFUSG14392.1.p1
TCONS_00041383.p1	OFUSG07246.1.p1
TCONS_00041384.p1	OFUSG09647.1.p1
TCONS_00041387.p1	OFUSG13887.1.p1
TCONS_00041388.p1	OFUSG07428.1.p1
TCONS_00041389.p1	OFUSG07428.1.p1
TCONS_00041391.p1	OFUSG12515.1.p1
TCONS_00041393.p1	OFUSG04683.1.p1
TCONS_00041396.p1	OFUSG16164.1.p1
TCONS_00041399.p1	OFUSG24990.1.p1
TCONS_00041402.p1	OFUSG03220.1.p1
TCONS_00041405.p1	OFUSG04683.1.p1
TCONS_00041408.p1	OFUSG21455.1.p1
TCONS_00041409.p1	OFUSG24779.1.p1
TCONS_00041417.p1	OFUSG03220.1.p1
TCONS_00041419.p1	OFUSG04683.1.p1
TCONS_00041420.p1	OFUSG10710.1.p1
TCONS_00041422.p1	OFUSG04046.1.p1
TCONS_00041424.p1	OFUSG16119.2.p1
TCONS_00041425.p1	OFUSG16818.1.p1
TCONS_00041426.p1	OFUSG16313.1.p1
TCONS_00041427.p1	OFUSG16237.1.p1
TCONS_00041429.p1	OFUSG15817.1.p1
TCONS_00041430.p1	OFUSG14891.1.p1
TCONS_00041432.p1	OFUSG21521.1.p1
TCONS_00041435.p1	OFUSG04529.1.p1
TCONS_00041437.p1	OFUSG02716.1.p1
TCONS_00041440.p1	OFUSG11617.1.p1
TCONS_00041442.p1	OFUSG01469.1.p2
TCONS_00041443.p1	OFUSG25848.1.p1
TCONS_00041449.p1	OFUSG16806.1.p1
TCONS_00041450.p1	OFUSG16303.1.p1
TCONS_00041451.p1	OFUSG04278.1.p1
TCONS_00041453.p1	OFUSG16316.1.p1
TCONS_00041454.p1	OFUSG22752.1.p1
TCONS_00041457.p1	OFUSG18728.1.p1
TCONS_00041459.p1	OFUSG13991.1.p1
TCONS_00041460.p1	OFUSG03220.1.p1
TCONS_00041463.p1	OFUSG04537.1.p1
TCONS_00041464.p1	OFUSG03220.1.p1
TCONS_00041466.p1	OFUSG00908.1.p1
TCONS_00041467.p1	OFUSG06682.1.p1
TCONS_00041469.p1	OFUSG24878.1.p1
TCONS_00041480.p1	OFUSG14042.2.p1
TCONS_00041481.p1	OFUSG03220.1.p1
TCONS_00041501.p1	OFUSG19710.1.p1
TCONS_00041502.p1	OFUSG09460.1.p1
TCONS_00041504.p1	OFUSG08282.1.p1
TCONS_00041505.p1	OFUSG07492.3.p1
TCONS_00041506.p1	OFUSG07492.3.p1
TCONS_00041507.p1	OFUSG01300.1.p1
TCONS_00041508.p1	OFUSG21968.1.p1
TCONS_00041510.p1	OFUSG03722.1.p1
TCONS_00041514.p1	OFUSG16714.1.p1
TCONS_00041517.p1	OFUSG11950.1.p1
TCONS_00041519.p1	OFUSG02543.1.p1
TCONS_00041520.p1	OFUSG23651.2.p1
TCONS_00041521.p1	OFUSG16714.1.p1
TCONS_00041523.p1	OFUSG00503.1.p1
TCONS_00041524.p1	OFUSG26336.1.p1
TCONS_00041528.p1	OFUSG26336.1.p1
TCONS_00041529.p1	OFUSG08027.1.p1
TCONS_00041530.p1	OFUSG00424.1.p1
TCONS_00041531.p1	OFUSG08027.1.p1
TCONS_00041532.p1	OFUSG00424.1.p1
TCONS_00041533.p1	OFUSG26702.1.p1
TCONS_00041534.p1	OFUSG05763.1.p1
TCONS_00041535.p1	OFUSG06567.1.p1
TCONS_00041538.p1	OFUSG04346.1.p1
TCONS_00041541.p1	OFUSG04347.1.p1
TCONS_00041547.p1	OFUSG09037.1.p1
TCONS_00041548.p1	OFUSG04347.1.p1
TCONS_00041549.p1	OFUSG04347.1.p1
TCONS_00041550.p1	OFUSG04347.1.p1
TCONS_00041551.p1	OFUSG06752.1.p1
TCONS_00041553.p1	OFUSG06204.1.p1
TCONS_00041554.p1	OFUSG06204.1.p1
TCONS_00041555.p1	OFUSG06569.1.p1
TCONS_00041557.p1	OFUSG18976.1.p1
TCONS_00041558.p1	OFUSG05767.1.p1
TCONS_00041559.p1	OFUSG05766.1.p1
TCONS_00041560.p1	OFUSG07986.3.p1
TCONS_00041561.p1	OFUSG06752.1.p1
TCONS_00041563.p1	OFUSG04347.1.p1
TCONS_00041564.p1	OFUSG12279.1.p1
TCONS_00041565.p1	OFUSG03977.1.p1
TCONS_00041566.p1	OFUSG04347.1.p1
TCONS_00041567.p1	OFUSG06752.1.p1
TCONS_00041568.p1	OFUSG20913.1.p1
TCONS_00041569.p1	OFUSG04347.1.p1
TCONS_00041571.p1	OFUSG09037.1.p1
TCONS_00041573.p1	OFUSG06752.1.p1
TCONS_00041579.p1	OFUSG26940.1.p1
TCONS_00041584.p1	OFUSG13961.1.p1
TCONS_00041585.p1	OFUSG12527.1.p1
TCONS_00041587.p1	OFUSG03116.1.p1
TCONS_00041592.p1	OFUSG03117.1.p1
TCONS_00041594.p1	OFUSG14533.1.p1
TCONS_00041595.p1	OFUSG04537.1.p1
TCONS_00041596.p1	OFUSG02054.1.p1
TCONS_00041597.p1	OFUSG03770.1.p1
TCONS_00041599.p1	OFUSG02210.1.p1
TCONS_00041604.p1	OFUSG02162.1.p1
TCONS_00041607.p1	OFUSG03559.2.p1
TCONS_00041617.p1	OFUSG03446.1.p1
TCONS_00041618.p1	OFUSG02205.1.p1
TCONS_00041619.p1	OFUSG03447.1.p1
TCONS_00041620.p1	OFUSG04837.1.p1
TCONS_00041621.p1	OFUSG23565.1.p1
TCONS_00041622.p1	OFUSG02437.3.p1
TCONS_00041625.p1	OFUSG14111.1.p3
TCONS_00041627.p1	OFUSG03844.2.p1
TCONS_00041631.p1	OFUSG02486.1.p1
TCONS_00041636.p1	OFUSG17587.1.p1
TCONS_00041637.p1	OFUSG17587.1.p1
TCONS_00041638.p1	OFUSG01319.1.p1
TCONS_00041639.p1	OFUSG01319.1.p1
TCONS_00041645.p1	OFUSG02353.1.p1
TCONS_00041647.p1	OFUSG17787.1.p1
TCONS_00041648.p1	OFUSG03675.2.p1
TCONS_00041649.p1	OFUSG03606.1.p1
TCONS_00041650.p2	OFUSG14184.1.p3
TCONS_00041651.p1	OFUSG17371.2.p1
TCONS_00041653.p1	OFUSG03216.1.p1
TCONS_00041657.p1	OFUSG03254.1.p1
TCONS_00041659.p1	OFUSG03820.2.p1
TCONS_00041660.p1	OFUSG04682.1.p1
TCONS_00041661.p1	OFUSG04682.1.p1
TCONS_00041662.p1	OFUSG02225.1.p1
TCONS_00041663.p1	OFUSG02805.1.p1
TCONS_00041665.p1	OFUSG04682.1.p1
TCONS_00041669.p1	OFUSG08214.1.p2
TCONS_00041671.p1	OFUSG03316.1.p1
TCONS_00041674.p1	OFUSG03316.1.p1
TCONS_00041677.p1	OFUSG02492.1.p1
TCONS_00041678.p1	OFUSG02725.1.p1
TCONS_00041679.p1	OFUSG02725.1.p1
TCONS_00041680.p1	OFUSG02725.1.p1
TCONS_00041681.p1	OFUSG07606.1.p1
TCONS_00041682.p1	OFUSG03463.1.p1
TCONS_00041683.p1	OFUSG02737.1.p1
TCONS_00041684.p1	OFUSG03152.1.p1
TCONS_00041685.p1	OFUSG13079.1.p1
TCONS_00041686.p1	OFUSG05155.1.p1
TCONS_00041687.p1	OFUSG03508.1.p1
TCONS_00041690.p1	OFUSG01950.1.p1
TCONS_00041692.p1	OFUSG03143.1.p1
TCONS_00041693.p1	OFUSG02698.1.p1
TCONS_00041694.p1	OFUSG02701.1.p1
TCONS_00041695.p1	OFUSG02701.1.p1
TCONS_00041702.p1	OFUSG09902.1.p1
TCONS_00041706.p1	OFUSG13135.1.p1
TCONS_00041707.p1	OFUSG05314.1.p1
TCONS_00041708.p1	OFUSG16664.1.p1
TCONS_00041709.p1	OFUSG15046.2.p1
TCONS_00041710.p1	OFUSG05571.1.p1
TCONS_00041711.p1	OFUSG05570.1.p1
TCONS_00041712.p1	OFUSG06604.1.p1
TCONS_00041713.p1	OFUSG12989.2.p1
TCONS_00041714.p1	OFUSG06604.1.p1
TCONS_00041716.p1	OFUSG06604.1.p1
TCONS_00041718.p1	OFUSG18637.1.p1
TCONS_00041720.p1	OFUSG00982.1.p1
TCONS_00041721.p1	OFUSG02527.1.p1
TCONS_00041723.p1	OFUSG03338.1.p2
TCONS_00041725.p1	OFUSG12017.1.p1
TCONS_00041726.p1	OFUSG12017.1.p1
TCONS_00041729.p1	OFUSG24450.1.p1
TCONS_00041730.p1	OFUSG12017.1.p1
TCONS_00041732.p1	OFUSG02811.1.p1
TCONS_00041733.p1	OFUSG01939.1.p1
TCONS_00041737.p1	OFUSG03118.1.p1
TCONS_00041740.p1	OFUSG02821.1.p1
TCONS_00041744.p1	OFUSG02810.1.p1
TCONS_00041747.p1	OFUSG02650.3.p1
TCONS_00041748.p1	OFUSG03585.1.p1
TCONS_00041749.p1	OFUSG09390.1.p1
TCONS_00041751.p1	OFUSG02679.1.p1
TCONS_00041753.p1	OFUSG09390.1.p1
TCONS_00041754.p1	OFUSG23613.1.p1
TCONS_00041755.p1	OFUSG24445.3.p1
TCONS_00041759.p1	OFUSG09110.1.p1
TCONS_00041760.p1	OFUSG10383.1.p1
TCONS_00041764.p1	OFUSG02782.2.p1
TCONS_00041768.p1	OFUSG07448.1.p1
TCONS_00041769.p1	OFUSG17281.1.p1
TCONS_00041771.p1	OFUSG21601.1.p1
TCONS_00041772.p1	OFUSG07714.1.p1
TCONS_00041779.p1	OFUSG20446.1.p1
TCONS_00041784.p1	OFUSG03230.1.p1
TCONS_00041785.p1	OFUSG00982.1.p1
TCONS_00041789.p1	OFUSG03206.4.p1
TCONS_00041791.p1	OFUSG03206.4.p1
TCONS_00041792.p1	OFUSG26698.1.p1
TCONS_00041793.p1	OFUSG03464.1.p1
TCONS_00041794.p1	OFUSG05314.1.p1
TCONS_00041800.p1	OFUSG22154.1.p1
TCONS_00041805.p1	OFUSG20105.1.p1
TCONS_00041806.p1	OFUSG00908.1.p1
TCONS_00041807.p1	OFUSG00908.1.p1
TCONS_00041809.p1	OFUSG24916.1.p1
TCONS_00041815.p1	OFUSG18689.1.p1
TCONS_00041817.p1	OFUSG06604.1.p1
TCONS_00041820.p1	OFUSG10433.1.p1
TCONS_00041822.p1	OFUSG10433.1.p1
TCONS_00041824.p1	OFUSG10433.3.p1
TCONS_00041828.p1	OFUSG19895.1.p1
TCONS_00041829.p1	OFUSG10414.3.p1
TCONS_00041831.p1	OFUSG16661.1.p1
TCONS_00041837.p1	OFUSG04537.1.p1
TCONS_00041839.p1	OFUSG19933.1.p1
TCONS_00041841.p1	OFUSG16661.1.p1
TCONS_00041842.p1	OFUSG13406.1.p1
TCONS_00041844.p1	OFUSG19131.1.p1
TCONS_00041845.p1	OFUSG16582.1.p1
TCONS_00041848.p1	OFUSG03060.1.p1
TCONS_00041849.p1	OFUSG03060.1.p1
TCONS_00041850.p1	OFUSG05463.1.p1
TCONS_00041852.p1	OFUSG07199.1.p1
TCONS_00041854.p1	OFUSG02029.1.p1
TCONS_00041873.p1	OFUSG02236.1.p1
TCONS_00041874.p1	OFUSG03848.1.p1
TCONS_00041875.p1	OFUSG03848.1.p1
TCONS_00041876.p1	OFUSG03848.1.p1
TCONS_00041879.p1	OFUSG03848.1.p1
TCONS_00041881.p1	OFUSG19392.1.p1
TCONS_00041883.p1	OFUSG23469.2.p1
TCONS_00041886.p1	OFUSG03848.1.p1
TCONS_00041887.p1	OFUSG03848.1.p1
TCONS_00041889.p1	OFUSG03848.1.p1
TCONS_00041891.p1	OFUSG03848.1.p1
TCONS_00041892.p1	OFUSG03848.1.p1
TCONS_00041894.p1	OFUSG03008.1.p1
TCONS_00041896.p1	OFUSG02486.1.p1
TCONS_00041898.p1	OFUSG02484.1.p1
TCONS_00041899.p1	OFUSG03686.1.p1
TCONS_00041903.p1	OFUSG03686.1.p1
TCONS_00041904.p1	OFUSG02502.1.p1
TCONS_00041905.p1	OFUSG26135.1.p1
TCONS_00041907.p1	OFUSG01528.1.p1
TCONS_00041909.p1	OFUSG23304.1.p1
TCONS_00041910.p1	OFUSG16419.2.p1
TCONS_00041911.p1	OFUSG08336.1.p1
TCONS_00041915.p1	OFUSG03260.1.p1
TCONS_00041919.p1	OFUSG03220.1.p1
TCONS_00041920.p1	OFUSG05978.1.p1
TCONS_00041921.p1	OFUSG05123.1.p1
TCONS_00041924.p1	OFUSG00436.2.p1
TCONS_00041925.p1	OFUSG00436.2.p1
TCONS_00041926.p1	OFUSG08597.1.p1
TCONS_00041928.p1	OFUSG03005.1.p1
TCONS_00041930.p1	OFUSG14716.1.p1
TCONS_00041933.p1	OFUSG14716.1.p1
TCONS_00041935.p1	OFUSG03542.1.p1
TCONS_00041936.p1	OFUSG02002.1.p1
TCONS_00041937.p1	OFUSG03799.1.p1
TCONS_00041938.p1	OFUSG03475.1.p1
TCONS_00041939.p1	OFUSG04865.1.p1
TCONS_00041941.p1	OFUSG25924.1.p1
TCONS_00041942.p1	OFUSG17414.2.p1
TCONS_00041943.p1	OFUSG17414.1.p1
TCONS_00041944.p1	OFUSG09470.1.p1
TCONS_00041946.p1	OFUSG25924.1.p1
TCONS_00041951.p1	OFUSG25924.1.p1
TCONS_00041952.p1	OFUSG25924.1.p1
TCONS_00041953.p1	OFUSG17414.1.p1
TCONS_00041954.p1	OFUSG03522.1.p1
TCONS_00041956.p1	OFUSG04865.1.p1
TCONS_00041957.p1	OFUSG05273.1.p1
TCONS_00041959.p1	OFUSG06917.3.p1
TCONS_00041961.p1	OFUSG03001.1.p1
TCONS_00041963.p1	OFUSG09797.1.p1
TCONS_00041964.p1	OFUSG09797.1.p1
TCONS_00041965.p1	OFUSG09797.1.p1
TCONS_00041966.p1	OFUSG09797.1.p1
TCONS_00041967.p1	OFUSG04355.1.p1
TCONS_00041968.p1	OFUSG04355.1.p1
TCONS_00041969.p1	OFUSG18314.1.p1
TCONS_00041970.p1	OFUSG03258.1.p1
TCONS_00041971.p1	OFUSG21901.2.p1
TCONS_00041972.p1	OFUSG09542.1.p1
TCONS_00041974.p1	OFUSG02069.1.p1
TCONS_00041975.p1	OFUSG04844.1.p1
TCONS_00041977.p1	OFUSG18504.1.p1
TCONS_00041978.p1	OFUSG04537.1.p1
TCONS_00041979.p1	OFUSG05930.1.p1
TCONS_00041980.p1	OFUSG09542.1.p1
TCONS_00041984.p1	OFUSG02069.1.p1
TCONS_00041985.p1	OFUSG14210.1.p1
TCONS_00041986.p1	OFUSG05930.1.p1
TCONS_00041989.p1	OFUSG02083.2.p1
TCONS_00041990.p1	OFUSG02208.1.p1
TCONS_00041991.p1	OFUSG02208.1.p1
TCONS_00041994.p1	OFUSG06959.1.p1
TCONS_00041998.p1	OFUSG03652.1.p1
TCONS_00042001.p1	OFUSG24829.1.p1
TCONS_00042003.p1	OFUSG05910.1.p1
TCONS_00042004.p1	OFUSG08595.1.p1
TCONS_00042006.p1	OFUSG11613.1.p1
TCONS_00042008.p1	OFUSG02825.1.p1
TCONS_00042015.p1	OFUSG14561.1.p1
TCONS_00042019.p1	OFUSG07220.1.p1
TCONS_00042020.p1	OFUSG07220.1.p1
TCONS_00042021.p1	OFUSG07220.1.p1
TCONS_00042022.p1	OFUSG07220.1.p1
TCONS_00042024.p1	OFUSG07220.1.p1
TCONS_00042025.p1	OFUSG07220.1.p1
TCONS_00042026.p1	OFUSG07220.1.p1
TCONS_00042027.p1	OFUSG25384.2.p1
TCONS_00042028.p1	OFUSG07220.1.p1
TCONS_00042029.p1	OFUSG07220.1.p1
TCONS_00042030.p1	OFUSG12363.1.p1
TCONS_00042031.p1	OFUSG07220.1.p1
TCONS_00042035.p1	OFUSG19384.2.p1
TCONS_00042039.p1	OFUSG02662.1.p1
TCONS_00042042.p1	OFUSG10615.1.p1
TCONS_00042043.p1	OFUSG03579.2.p1
TCONS_00042048.p1	OFUSG20561.1.p1
TCONS_00042049.p1	OFUSG20561.1.p1
TCONS_00042050.p1	OFUSG20561.1.p1
TCONS_00042053.p1	OFUSG07411.1.p1
TCONS_00042056.p1	OFUSG26165.1.p1
TCONS_00042058.p1	OFUSG17816.2.p1
TCONS_00042060.p1	OFUSG09513.1.p1
TCONS_00042063.p1	OFUSG02849.1.p1
TCONS_00042066.p1	OFUSG06604.1.p1
TCONS_00042068.p1	OFUSG06604.1.p1
TCONS_00042070.p1	OFUSG06604.1.p1
TCONS_00042072.p1	OFUSG06604.1.p1
TCONS_00042074.p1	OFUSG15851.1.p1
TCONS_00042075.p1	OFUSG01485.1.p1
TCONS_00042076.p1	OFUSG06604.1.p1
TCONS_00042078.p1	OFUSG10556.1.p1
TCONS_00042080.p1	OFUSG09630.1.p1
TCONS_00042081.p1	OFUSG03698.1.p1
TCONS_00042083.p1	OFUSG02543.3.p1
TCONS_00042087.p1	OFUSG02543.1.p1
TCONS_00042089.p1	OFUSG17140.1.p1
TCONS_00042090.p1	OFUSG17140.1.p1
TCONS_00042091.p1	OFUSG11503.1.p1
TCONS_00042092.p1	OFUSG02044.1.p1
TCONS_00042093.p1	OFUSG03481.1.p1
TCONS_00042095.p1	OFUSG02218.1.p1
TCONS_00042098.p1	OFUSG02208.1.p1
TCONS_00042101.p1	OFUSG19256.2.p1
TCONS_00042105.p1	OFUSG02609.1.p1
TCONS_00042109.p1	OFUSG02835.1.p1
TCONS_00042110.p1	OFUSG02824.1.p1
TCONS_00042111.p1	OFUSG14008.1.p1
TCONS_00042115.p1	OFUSG23469.2.p1
TCONS_00042117.p1	OFUSG11470.1.p1
TCONS_00042118.p1	OFUSG11470.1.p1
TCONS_00042119.p1	OFUSG06144.1.p1
TCONS_00042120.p1	OFUSG21596.1.p1
TCONS_00042122.p1	OFUSG20666.1.p1
TCONS_00042123.p1	OFUSG09431.1.p1
TCONS_00042124.p1	OFUSG04601.1.p1
TCONS_00042128.p1	OFUSG02608.1.p1
TCONS_00042129.p1	OFUSG12843.1.p1
TCONS_00042130.p1	OFUSG26465.1.p1
TCONS_00042131.p1	OFUSG07801.1.p1
TCONS_00042132.p1	OFUSG03039.1.p1
TCONS_00042133.p1	OFUSG20679.2.p1
TCONS_00042136.p1	OFUSG10110.2.p1
TCONS_00042137.p1	OFUSG02413.1.p1
TCONS_00042141.p1	OFUSG26007.1.p1
TCONS_00042142.p1	OFUSG26007.1.p1
TCONS_00042144.p1	OFUSG26007.1.p1
TCONS_00042145.p1	OFUSG01701.1.p1
TCONS_00042146.p1	OFUSG01701.1.p1
TCONS_00042148.p1	OFUSG13406.1.p1
TCONS_00042151.p1	OFUSG03432.1.p1
TCONS_00042156.p1	OFUSG13376.1.p1
TCONS_00042157.p1	OFUSG18102.1.p1
TCONS_00042164.p1	OFUSG03257.1.p1
TCONS_00042166.p1	OFUSG02375.1.p1
TCONS_00042167.p1	OFUSG03603.1.p1
TCONS_00042168.p1	OFUSG05314.1.p1
TCONS_00042169.p1	OFUSG10602.1.p1
TCONS_00042172.p1	OFUSG05314.1.p1
TCONS_00042173.p1	OFUSG14210.1.p1
TCONS_00042177.p1	OFUSG25096.1.p1
TCONS_00042179.p1	OFUSG05464.1.p1
TCONS_00042181.p1	OFUSG03351.1.p1
TCONS_00042183.p1	OFUSG03351.1.p1
TCONS_00042184.p1	OFUSG03351.1.p1
TCONS_00042186.p1	OFUSG25989.2.p1
TCONS_00042192.p1	OFUSG03351.1.p1
TCONS_00042194.p1	OFUSG11948.1.p1
TCONS_00042195.p1	OFUSG16065.2.p1
TCONS_00042196.p1	OFUSG16065.2.p1
TCONS_00042197.p1	OFUSG16065.2.p1
TCONS_00042198.p1	OFUSG16065.2.p1
TCONS_00042199.p1	OFUSG16715.1.p1
TCONS_00042202.p1	OFUSG02165.1.p1
TCONS_00042203.p1	OFUSG02165.1.p1
TCONS_00042204.p1	OFUSG02165.1.p1
TCONS_00042205.p1	OFUSG03004.3.p1
TCONS_00042209.p1	OFUSG03380.1.p1
TCONS_00042210.p1	OFUSG08423.1.p1
TCONS_00042211.p1	OFUSG08423.1.p1
TCONS_00042212.p1	OFUSG07801.2.p1
TCONS_00042213.p1	OFUSG08423.2.p1
TCONS_00042214.p1	OFUSG08423.1.p1
TCONS_00042215.p1	OFUSG15720.1.p1
TCONS_00042218.p1	OFUSG03542.1.p1
TCONS_00042223.p1	OFUSG07612.1.p1
TCONS_00042224.p1	OFUSG25432.1.p1
TCONS_00042228.p1	OFUSG03550.1.p1
TCONS_00042229.p1	OFUSG02743.1.p1
TCONS_00042230.p1	OFUSG03681.1.p1
TCONS_00042232.p1	OFUSG02422.3.p1
TCONS_00042235.p1	OFUSG02388.3.p1
