TCONS_00000010.p1	OFUSG03055.1.p1
TCONS_00052923.p1	OFUSG20955.1.p1
TCONS_00052923.p1	OFUSG22339.1.p1
TCONS_00052923.p1	OFUSG22342.1.p1
TCONS_00052923.p1	OFUSG24868.1.p1
TCONS_00052923.p1	OFUSG24915.1.p1
TCONS_00052923.p1	OFUSG25870.1.p1
TCONS_00052923.p1	OFUSG25871.1.p1
TCONS_00052923.p1	OFUSG25940.1.p1
TCONS_00052923.p1	OFUSG25959.1.p1
TCONS_00052926.p1	OFUSG09133.1.p1
TCONS_00052926.p1	OFUSG18034.1.p1
TCONS_00052926.p1	OFUSG18034.2.p1
TCONS_00052926.p1	OFUSG21502.1.p1
TCONS_00052926.p1	OFUSG21502.2.p1
TCONS_00052938.p1	OFUSG23852.1.p1
TCONS_00052940.p1	OFUSG19365.1.p1
TCONS_00052942.p1	OFUSG17489.1.p1
TCONS_00052947.p1	OFUSG02110.1.p1
TCONS_00052947.p1	OFUSG10429.1.p1
TCONS_00052947.p1	OFUSG10607.1.p1
TCONS_00052947.p1	OFUSG15568.1.p1
TCONS_00052947.p1	OFUSG15568.2.p1
TCONS_00052948.p1	OFUSG02759.1.p1
TCONS_00052948.p1	OFUSG24936.1.p1
TCONS_00052958.p1	OFUSG13316.1.p1
TCONS_00052964.p1	OFUSG23558.1.p1
TCONS_00052965.p1	OFUSG23556.1.p1
TCONS_00052967.p1	OFUSG13545.1.p1
TCONS_00052968.p1	OFUSG23353.1.p1
TCONS_00052977.p1	OFUSG23664.1.p1
TCONS_00052991.p1	OFUSG18530.1.p1
TCONS_00052991.p1	OFUSG24372.1.p3
TCONS_00052992.p1	OFUSG16920.1.p1
TCONS_00052992.p1	OFUSG16920.2.p1
TCONS_00052996.p1	OFUSG12451.1.p1
TCONS_00053004.p1	OFUSG04061.1.p1
TCONS_00053004.p1	OFUSG04061.2.p1
TCONS_00053005.p1	OFUSG13576.1.p1
TCONS_00053006.p1	OFUSG10239.1.p1
TCONS_00053006.p1	OFUSG11715.1.p1
TCONS_00053006.p1	OFUSG21805.1.p1
TCONS_00053006.p1	OFUSG21805.2.p1
TCONS_00053007.p1	OFUSG13528.1.p1
TCONS_00053008.p1	OFUSG01268.1.p1
TCONS_00053008.p1	OFUSG11103.1.p1
TCONS_00053008.p1	OFUSG23213.1.p1
TCONS_00053010.p1	OFUSG19428.1.p1
TCONS_00053016.p1	OFUSG02424.1.p1
TCONS_00053016.p1	OFUSG12848.1.p1
TCONS_00053016.p1	OFUSG12982.1.p1
TCONS_00053016.p1	OFUSG12982.2.p1
TCONS_00053016.p1	OFUSG13350.1.p1
TCONS_00053016.p1	OFUSG21307.1.p1
TCONS_00053016.p1	OFUSG21465.2.p1
TCONS_00053038.p1	OFUSG21209.1.p1
TCONS_00053038.p1	OFUSG21209.2.p1
TCONS_00053048.p1	OFUSG01316.1.p1
TCONS_00053065.p1	OFUSG12756.1.p1
TCONS_00053068.p1	OFUSG12639.1.p1
TCONS_00053070.p1	OFUSG26749.1.p1
TCONS_00053078.p1	OFUSG21155.1.p1
TCONS_00053084.p1	OFUSG17487.1.p1
TCONS_00053087.p1	OFUSG26448.1.p1
TCONS_00053090.p1	OFUSG19827.1.p1
TCONS_00053093.p1	OFUSG26449.1.p1
TCONS_00053093.p1	OFUSG26449.2.p1
TCONS_00053093.p1	OFUSG26449.3.p1
TCONS_00053093.p1	OFUSG26449.4.p1
TCONS_00053106.p1	OFUSG07410.1.p1
TCONS_00053109.p1	OFUSG00720.1.p1
TCONS_00053109.p1	OFUSG08093.1.p1
TCONS_00053109.p1	OFUSG08094.1.p1
TCONS_00053109.p1	OFUSG11416.1.p1
TCONS_00053109.p1	OFUSG13357.1.p1
TCONS_00053112.p1	OFUSG17699.1.p1
TCONS_00053118.p1	OFUSG17685.1.p1
TCONS_00053118.p1	OFUSG17685.2.p1
TCONS_00053118.p1	OFUSG17685.3.p1
TCONS_00053118.p1	OFUSG17685.4.p1
TCONS_00053118.p1	OFUSG17685.5.p1
TCONS_00053130.p1	OFUSG17482.1.p1
TCONS_00053131.p1	OFUSG05385.1.p1
TCONS_00053131.p1	OFUSG05385.2.p1
TCONS_00053132.p1	OFUSG17477.1.p1
TCONS_00053135.p1	OFUSG23459.2.p1
TCONS_00053138.p1	OFUSG17479.1.p1
TCONS_00053138.p1	OFUSG17479.2.p1
TCONS_00053142.p1	OFUSG26355.1.p1
TCONS_00053142.p1	OFUSG26355.2.p1
TCONS_00053143.p1	OFUSG21363.1.p1
TCONS_00053143.p1	OFUSG21363.2.p1
TCONS_00053147.p1	OFUSG26545.1.p1
TCONS_00053148.p1	OFUSG17341.1.p1
TCONS_00053150.p1	OFUSG13619.1.p1
TCONS_00053150.p1	OFUSG20926.1.p1
TCONS_00053166.p1	OFUSG17056.1.p1
TCONS_00053166.p1	OFUSG17281.1.p1
TCONS_00053170.p1	OFUSG10798.1.p1
TCONS_00053170.p1	OFUSG10798.2.p1
TCONS_00053171.p1	OFUSG23666.1.p1
TCONS_00053172.p1	OFUSG21843.1.p1
TCONS_00053174.p1	OFUSG03287.1.p1
TCONS_00053174.p1	OFUSG04548.1.p1
TCONS_00053174.p1	OFUSG21100.1.p1
TCONS_00053178.p1	OFUSG13056.1.p1
TCONS_00053179.p1	OFUSG25629.1.p1
TCONS_00053182.p1	OFUSG08251.1.p1
TCONS_00053183.p1	OFUSG01754.1.p1
TCONS_00053183.p1	OFUSG01755.1.p1
TCONS_00053183.p1	OFUSG02369.1.p1
TCONS_00053183.p1	OFUSG02383.1.p1
TCONS_00053183.p1	OFUSG02383.2.p1
TCONS_00053183.p1	OFUSG11006.1.p1
TCONS_00053183.p1	OFUSG16891.1.p1
TCONS_00053183.p1	OFUSG18788.1.p1
TCONS_00053189.p1	OFUSG21234.1.p1
TCONS_00053190.p1	OFUSG12740.1.p1
TCONS_00053190.p1	OFUSG12740.2.p1
TCONS_00053191.p1	OFUSG12737.1.p1
TCONS_00053192.p1	OFUSG13246.1.p1
TCONS_00053192.p1	OFUSG13246.2.p1
TCONS_00053193.p1	OFUSG12736.1.p1
TCONS_00053194.p1	OFUSG11177.1.p1
TCONS_00053195.p1	OFUSG13194.1.p1
TCONS_00053195.p1	OFUSG13194.2.p1
TCONS_00053196.p1	OFUSG00567.1.p1
TCONS_00053196.p1	OFUSG12986.1.p1
TCONS_00053196.p1	OFUSG13079.1.p1
TCONS_00053196.p1	OFUSG14980.1.p1
TCONS_00053196.p1	OFUSG15073.1.p1
TCONS_00053196.p1	OFUSG15073.2.p1
TCONS_00053196.p1	OFUSG15074.1.p1
TCONS_00053196.p1	OFUSG16951.1.p1
TCONS_00053196.p1	OFUSG16951.2.p1
TCONS_00053196.p1	OFUSG18410.2.p1
TCONS_00053196.p1	OFUSG18412.1.p2
TCONS_00053196.p1	OFUSG22461.1.p1
TCONS_00053196.p1	OFUSG23651.1.p1
TCONS_00053196.p1	OFUSG23651.2.p1
TCONS_00053196.p1	OFUSG23651.3.p1
TCONS_00053196.p1	OFUSG23652.1.p1
TCONS_00053196.p1	OFUSG23652.2.p1
TCONS_00053196.p1	OFUSG23652.3.p1
TCONS_00053196.p1	OFUSG25402.1.p1
TCONS_00053196.p1	OFUSG25801.1.p1
TCONS_00053196.p1	OFUSG26741.1.p1
TCONS_00053196.p1	OFUSG26742.1.p1
TCONS_00053200.p1	OFUSG04583.1.p1
TCONS_00053201.p1	OFUSG17284.1.p1
TCONS_00053203.p1	OFUSG25666.1.p1
TCONS_00053204.p1	OFUSG17679.1.p1
TCONS_00053210.p1	OFUSG17629.1.p1
TCONS_00053211.p1	OFUSG13525.1.p1
TCONS_00053213.p1	OFUSG23413.1.p1
TCONS_00053213.p1	OFUSG26855.1.p1
TCONS_00053218.p1	OFUSG21360.1.p1
TCONS_00053219.p1	OFUSG26338.1.p1
TCONS_00053226.p1	OFUSG21392.1.p1
TCONS_00053227.p1	OFUSG17713.1.p1
TCONS_00053227.p1	OFUSG17713.2.p1
TCONS_00053228.p1	OFUSG07120.1.p1
TCONS_00053234.p1	OFUSG09045.1.p1
TCONS_00053234.p1	OFUSG09045.2.p1
TCONS_00053234.p1	OFUSG09045.3.p1
TCONS_00053234.p1	OFUSG17974.1.p1
TCONS_00053234.p1	OFUSG22854.2.p1
TCONS_00053236.p1	OFUSG16702.1.p1
TCONS_00053238.p1	OFUSG17680.1.p1
TCONS_00053238.p1	OFUSG21408.1.p1
TCONS_00053239.p1	OFUSG23665.1.p1
TCONS_00053240.p1	OFUSG13130.1.p1
TCONS_00053241.p1	OFUSG13327.1.p1
TCONS_00053248.p1	OFUSG17684.1.p1
TCONS_00053250.p1	OFUSG23580.1.p1
TCONS_00053250.p1	OFUSG23580.2.p1
TCONS_00053250.p1	OFUSG23580.3.p1
TCONS_00053253.p1	OFUSG17401.1.p1
TCONS_00053260.p1	OFUSG17708.1.p1
TCONS_00053261.p1	OFUSG17720.1.p1
TCONS_00053264.p1	OFUSG23463.1.p1
TCONS_00053265.p1	OFUSG21023.1.p1
TCONS_00053265.p1	OFUSG21023.2.p1
TCONS_00053274.p1	OFUSG23195.2.p1
TCONS_00053276.p1	OFUSG21373.1.p1
TCONS_00053280.p1	OFUSG12877.1.p1
TCONS_00053280.p1	OFUSG17664.1.p1
TCONS_00053285.p1	OFUSG05571.1.p1
TCONS_00053285.p1	OFUSG19252.1.p1
TCONS_00053289.p1	OFUSG26447.1.p1
TCONS_00053289.p1	OFUSG26447.2.p1
TCONS_00053291.p1	OFUSG26462.1.p1
TCONS_00053296.p1	OFUSG13269.1.p1
TCONS_00053297.p1	OFUSG13267.1.p1
TCONS_00053299.p1	OFUSG21284.1.p1
TCONS_00053312.p1	OFUSG14284.1.p1
TCONS_00053315.p1	OFUSG12678.1.p1
TCONS_00053315.p1	OFUSG24811.1.p1
TCONS_00053335.p1	OFUSG22799.1.p1
TCONS_00053350.p1	OFUSG08729.2.p1
TCONS_00053350.p1	OFUSG13814.1.p1
TCONS_00053350.p1	OFUSG19232.1.p1
TCONS_00053350.p1	OFUSG19245.1.p1
TCONS_00053350.p1	OFUSG24548.1.p1
TCONS_00053354.p1	OFUSG03723.1.p1
TCONS_00053354.p1	OFUSG03724.1.p1
TCONS_00053359.p1	OFUSG23290.1.p1
TCONS_00053361.p1	OFUSG21313.1.p1
TCONS_00053361.p1	OFUSG21313.2.p1
TCONS_00053363.p1	OFUSG17299.1.p1
TCONS_00053366.p1	OFUSG23529.1.p1
TCONS_00053370.p1	OFUSG02907.1.p1
TCONS_00053370.p1	OFUSG07354.1.p1
TCONS_00053370.p1	OFUSG26375.1.p1
TCONS_00053371.p1	OFUSG06536.1.p1
TCONS_00053371.p1	OFUSG17164.1.p1
TCONS_00053371.p1	OFUSG17164.2.p1
TCONS_00053376.p1	OFUSG07071.1.p1
TCONS_00053376.p1	OFUSG07071.2.p1
TCONS_00053377.p1	OFUSG12878.1.p1
TCONS_00053379.p1	OFUSG21375.1.p1
TCONS_00053387.p1	OFUSG13961.1.p1
TCONS_00053387.p1	OFUSG20276.1.p1
TCONS_00053387.p1	OFUSG20682.1.p1
TCONS_00053387.p1	OFUSG25652.1.p1
TCONS_00053389.p1	OFUSG21277.1.p1
TCONS_00053391.p1	OFUSG13018.1.p1
TCONS_00053391.p1	OFUSG21276.1.p1
TCONS_00053396.p1	OFUSG15445.1.p1
TCONS_00053396.p1	OFUSG22548.1.p1
TCONS_00053396.p1	OFUSG26403.1.p1
TCONS_00053402.p1	OFUSG13324.1.p1
TCONS_00053406.p1	OFUSG21112.1.p1
TCONS_00053410.p1	OFUSG17347.1.p1
TCONS_00053411.p1	OFUSG19679.1.p1
TCONS_00053411.p1	OFUSG23263.1.p1
TCONS_00053411.p1	OFUSG23263.2.p1
TCONS_00053412.p1	OFUSG26571.1.p1
TCONS_00053417.p1	OFUSG23691.1.p1
TCONS_00053417.p1	OFUSG23691.2.p1
TCONS_00053426.p1	OFUSG26349.1.p1
TCONS_00053426.p1	OFUSG26349.2.p1
TCONS_00053428.p1	OFUSG21210.1.p1
TCONS_00053429.p1	OFUSG17628.1.p1
TCONS_00053433.p1	OFUSG21230.1.p1
TCONS_00053434.p1	OFUSG23521.1.p1
TCONS_00053434.p1	OFUSG23521.2.p1
TCONS_00053442.p1	OFUSG14534.3.p1
TCONS_00053442.p1	OFUSG20227.1.p1
TCONS_00053443.p1	OFUSG09801.1.p1
TCONS_00053452.p1	OFUSG23092.1.p1
TCONS_00053452.p1	OFUSG23093.1.p1
TCONS_00053454.p1	OFUSG00150.1.p1
TCONS_00053454.p1	OFUSG01044.1.p1
TCONS_00053454.p1	OFUSG01083.1.p1
TCONS_00053454.p1	OFUSG17393.1.p1
TCONS_00053454.p1	OFUSG24768.1.p1
TCONS_00053492.p1	OFUSG21165.1.p1
TCONS_00053492.p1	OFUSG21165.2.p1
TCONS_00053493.p1	OFUSG13432.1.p1
TCONS_00053494.p1	OFUSG21117.1.p1
TCONS_00053504.p1	OFUSG21036.1.p1
TCONS_00053505.p1	OFUSG23359.1.p1
TCONS_00053507.p1	OFUSG03971.1.p1
TCONS_00053518.p1	OFUSG21109.1.p1
TCONS_00053518.p1	OFUSG22762.1.p1
TCONS_00053518.p1	OFUSG26628.2.p1
TCONS_00053518.p1	OFUSG26632.1.p1
TCONS_00053524.p1	OFUSG13252.1.p1
TCONS_00053525.p1	OFUSG23439.1.p1
TCONS_00053533.p1	OFUSG17642.1.p1
TCONS_00053533.p1	OFUSG17642.2.p1
TCONS_00053533.p1	OFUSG17642.3.p1
TCONS_00053546.p1	OFUSG21091.1.p1
TCONS_00053552.p1	OFUSG26591.1.p1
TCONS_00053553.p1	OFUSG00033.1.p1
TCONS_00053553.p1	OFUSG00033.2.p1
TCONS_00053553.p1	OFUSG03587.1.p1
TCONS_00053553.p1	OFUSG13176.1.p1
TCONS_00053553.p1	OFUSG18438.1.p1
TCONS_00053556.p1	OFUSG16591.1.p1
TCONS_00053556.p1	OFUSG21298.1.p1
TCONS_00053558.p1	OFUSG01462.1.p1
TCONS_00053558.p1	OFUSG01462.2.p1
TCONS_00053558.p1	OFUSG01462.3.p1
TCONS_00053558.p1	OFUSG01462.4.p1
TCONS_00053560.p1	OFUSG13239.1.p1
TCONS_00053562.p1	OFUSG15824.1.p1
TCONS_00053562.p1	OFUSG17192.1.p1
TCONS_00053565.p1	OFUSG23968.1.p1
TCONS_00053570.p1	OFUSG17366.1.p1
TCONS_00053574.p1	OFUSG17278.1.p1
TCONS_00053576.p1	OFUSG21496.1.p1
TCONS_00053578.p1	OFUSG10633.1.p1
TCONS_00053578.p1	OFUSG18590.1.p1
TCONS_00053582.p1	OFUSG13027.1.p1
TCONS_00053583.p1	OFUSG12754.1.p1
TCONS_00053605.p1	OFUSG21409.1.p1
TCONS_00053607.p1	OFUSG09085.1.p1
TCONS_00053607.p1	OFUSG09085.2.p1
TCONS_00053607.p1	OFUSG21370.1.p1
TCONS_00053614.p1	OFUSG01022.1.p1
TCONS_00053614.p1	OFUSG01022.2.p1
TCONS_00053615.p1	OFUSG26329.1.p1
TCONS_00053615.p1	OFUSG26329.2.p1
TCONS_00053620.p1	OFUSG07829.1.p1
TCONS_00053620.p1	OFUSG19267.1.p1
TCONS_00053620.p1	OFUSG19267.2.p1
TCONS_00053625.p1	OFUSG26579.1.p1
TCONS_00053625.p1	OFUSG26579.2.p1
TCONS_00053625.p1	OFUSG26579.3.p1
TCONS_00053626.p1	OFUSG13039.1.p1
TCONS_00053627.p1	OFUSG17633.1.p1
TCONS_00053627.p1	OFUSG17633.2.p1
TCONS_00053631.p1	OFUSG21208.1.p1
TCONS_00053637.p1	OFUSG12608.1.p1
TCONS_00053637.p1	OFUSG12608.2.p1
TCONS_00053640.p1	OFUSG13244.1.p1
TCONS_00053653.p1	OFUSG23570.1.p1
TCONS_00053661.p1	OFUSG23645.1.p1
TCONS_00053661.p1	OFUSG23645.2.p1
TCONS_00053663.p1	OFUSG21478.1.p1
TCONS_00053663.p1	OFUSG21478.2.p1
TCONS_00053669.p1	OFUSG23385.1.p1
TCONS_00053675.p1	OFUSG21371.1.p1
TCONS_00053675.p1	OFUSG21371.2.p1
TCONS_00053676.p1	OFUSG17304.1.p1
TCONS_00053680.p1	OFUSG13841.1.p1
TCONS_00053680.p1	OFUSG14348.1.p1
TCONS_00053680.p1	OFUSG14350.1.p1
TCONS_00053680.p1	OFUSG14352.1.p1
TCONS_00053680.p1	OFUSG21182.1.p1
TCONS_00053680.p1	OFUSG21182.2.p1
TCONS_00053680.p1	OFUSG21184.1.p1
TCONS_00053680.p1	OFUSG26590.1.p1
TCONS_00053684.p1	OFUSG02854.1.p1
TCONS_00053684.p1	OFUSG17768.1.p1
TCONS_00053690.p1	OFUSG04085.1.p1
TCONS_00053690.p1	OFUSG04085.2.p1
TCONS_00053690.p1	OFUSG04085.3.p1
TCONS_00053690.p1	OFUSG08679.1.p1
TCONS_00053690.p1	OFUSG08679.2.p1
TCONS_00053690.p1	OFUSG13713.1.p1
TCONS_00053706.p1	OFUSG12679.1.p1
TCONS_00053708.p1	OFUSG26573.1.p1
TCONS_00053708.p1	OFUSG26573.2.p1
TCONS_00053710.p1	OFUSG26574.1.p1
TCONS_00053710.p1	OFUSG26574.2.p1
TCONS_00053712.p1	OFUSG09112.1.p1
TCONS_00053717.p1	OFUSG03182.1.p2
TCONS_00053723.p1	OFUSG12249.1.p1
TCONS_00053724.p1	OFUSG23620.1.p1
TCONS_00053733.p1	OFUSG00257.1.p1
TCONS_00053735.p1	OFUSG23627.1.p1
TCONS_00053736.p1	OFUSG13188.1.p1
TCONS_00053738.p1	OFUSG13187.1.p1
TCONS_00053739.p1	OFUSG17521.1.p1
TCONS_00053742.p1	OFUSG09160.1.p1
TCONS_00053742.p1	OFUSG13097.1.p1
TCONS_00053742.p1	OFUSG13099.1.p1
TCONS_00053742.p1	OFUSG13099.2.p1
TCONS_00053742.p1	OFUSG16411.1.p1
TCONS_00053742.p1	OFUSG16411.2.p1
TCONS_00053742.p1	OFUSG21096.1.p1
TCONS_00053742.p1	OFUSG21148.1.p1
TCONS_00053744.p1	OFUSG12030.1.p1
TCONS_00053744.p1	OFUSG13142.1.p1
TCONS_00053746.p1	OFUSG21212.1.p1
TCONS_00053752.p1	OFUSG13307.1.p1
TCONS_00053759.p1	OFUSG06709.1.p1
TCONS_00053761.p1	OFUSG13364.1.p1
TCONS_00053763.p1	OFUSG17201.1.p1
TCONS_00053768.p1	OFUSG13021.1.p1
TCONS_00053771.p1	OFUSG21118.1.p1
TCONS_00053779.p1	OFUSG13213.1.p1
TCONS_00053783.p1	OFUSG13211.1.p1
TCONS_00053785.p1	OFUSG17351.1.p1
TCONS_00053785.p1	OFUSG17351.2.p1
TCONS_00053812.p1	OFUSG13380.1.p1
TCONS_00053814.p1	OFUSG16524.1.p1
TCONS_00053817.p1	OFUSG16513.1.p1
TCONS_00053817.p1	OFUSG17597.1.p1
TCONS_00053820.p1	OFUSG23510.1.p1
TCONS_00053826.p1	OFUSG13078.1.p1
TCONS_00053828.p1	OFUSG13243.1.p1
TCONS_00053833.p1	OFUSG08661.1.p1
TCONS_00053833.p1	OFUSG08661.2.p1
TCONS_00053833.p1	OFUSG12372.1.p1
TCONS_00053833.p1	OFUSG20212.1.p1
TCONS_00053833.p1	OFUSG20212.2.p1
TCONS_00053833.p1	OFUSG20212.3.p1
TCONS_00053833.p1	OFUSG20212.4.p1
TCONS_00053833.p1	OFUSG20212.5.p1
TCONS_00053833.p1	OFUSG26178.1.p1
TCONS_00053834.p1	OFUSG11069.1.p1
TCONS_00053834.p1	OFUSG11069.2.p1
TCONS_00053834.p1	OFUSG26326.1.p1
TCONS_00053834.p1	OFUSG26326.2.p1
TCONS_00053837.p1	OFUSG24925.1.p1
TCONS_00053838.p1	OFUSG08926.1.p1
TCONS_00053841.p1	OFUSG18528.1.p1
TCONS_00053841.p1	OFUSG18528.2.p1
TCONS_00053844.p1	OFUSG21451.1.p1
TCONS_00053848.p1	OFUSG05166.1.p1
TCONS_00053848.p1	OFUSG12537.1.p1
TCONS_00053848.p1	OFUSG14285.1.p1
TCONS_00053848.p1	OFUSG17385.1.p1
TCONS_00053848.p1	OFUSG19801.1.p1
TCONS_00053848.p1	OFUSG20094.1.p1
TCONS_00053848.p1	OFUSG22946.1.p1
TCONS_00053867.p1	OFUSG00829.1.p1
TCONS_00053867.p1	OFUSG21753.1.p1
TCONS_00053873.p1	OFUSG24947.1.p1
TCONS_00053873.p1	OFUSG24948.1.p1
TCONS_00053873.p1	OFUSG24950.1.p1
TCONS_00053878.p1	OFUSG17666.1.p1
TCONS_00053895.p1	OFUSG21495.1.p1
TCONS_00053896.p1	OFUSG13189.1.p1
TCONS_00053897.p1	OFUSG18659.1.p1
TCONS_00053898.p1	OFUSG12823.1.p1
TCONS_00053899.p1	OFUSG17676.1.p1
TCONS_00053906.p1	OFUSG23227.1.p1
TCONS_00053908.p1	OFUSG00510.1.p1
TCONS_00053908.p1	OFUSG01768.1.p1
TCONS_00053908.p1	OFUSG02549.1.p1
TCONS_00053908.p1	OFUSG03564.1.p1
TCONS_00053908.p1	OFUSG04320.1.p3
TCONS_00053908.p1	OFUSG04322.1.p1
TCONS_00053908.p1	OFUSG05578.1.p1
TCONS_00053908.p1	OFUSG06237.1.p1
TCONS_00053908.p1	OFUSG06237.2.p1
TCONS_00053908.p1	OFUSG07045.1.p1
TCONS_00053908.p1	OFUSG09364.1.p1
TCONS_00053908.p1	OFUSG09364.2.p1
TCONS_00053908.p1	OFUSG11857.1.p1
TCONS_00053908.p1	OFUSG11858.1.p1
TCONS_00053908.p1	OFUSG13134.1.p1
TCONS_00053908.p1	OFUSG13135.1.p1
TCONS_00053908.p1	OFUSG14486.1.p1
TCONS_00053908.p1	OFUSG15271.1.p1
TCONS_00053908.p1	OFUSG18816.1.p1
TCONS_00053908.p1	OFUSG19229.1.p1
TCONS_00053908.p1	OFUSG19239.1.p1
TCONS_00053908.p1	OFUSG19241.1.p1
TCONS_00053908.p1	OFUSG19242.1.p1
TCONS_00053908.p1	OFUSG19883.1.p1
TCONS_00053908.p1	OFUSG20909.1.p1
TCONS_00053908.p1	OFUSG24771.1.p1
TCONS_00053909.p1	OFUSG13129.1.p1
TCONS_00053909.p1	OFUSG17022.1.p1
TCONS_00053913.p1	OFUSG03425.1.p1
TCONS_00053913.p1	OFUSG03425.2.p1
TCONS_00053913.p1	OFUSG13614.1.p1
TCONS_00053913.p1	OFUSG26023.1.p1
TCONS_00053913.p1	OFUSG26025.1.p1
TCONS_00053917.p1	OFUSG20987.1.p1
TCONS_00053917.p1	OFUSG20987.2.p1
TCONS_00053924.p1	OFUSG17109.1.p1
TCONS_00053924.p1	OFUSG17109.2.p1
TCONS_00053924.p1	OFUSG19621.1.p1
TCONS_00053925.p1	OFUSG01154.2.p1
TCONS_00053925.p1	OFUSG01174.1.p1
TCONS_00053925.p1	OFUSG20081.1.p1
TCONS_00053925.p1	OFUSG22767.1.p1
TCONS_00053927.p1	OFUSG17354.1.p1
TCONS_00053936.p1	OFUSG01195.1.p1
TCONS_00053936.p1	OFUSG12937.1.p1
TCONS_00053939.p1	OFUSG01196.1.p1
TCONS_00053939.p1	OFUSG07101.1.p1
TCONS_00053939.p1	OFUSG13758.1.p1
TCONS_00053939.p1	OFUSG13758.2.p1
TCONS_00053939.p1	OFUSG15274.1.p1
TCONS_00053939.p1	OFUSG17396.1.p1
TCONS_00053939.p1	OFUSG17598.1.p1
TCONS_00053939.p1	OFUSG23292.1.p1
TCONS_00053945.p1	OFUSG16855.1.p1
TCONS_00053946.p1	OFUSG16854.1.p1
TCONS_00053946.p1	OFUSG16854.2.p1
TCONS_00053950.p1	OFUSG17539.1.p1
TCONS_00053950.p1	OFUSG17539.2.p1
TCONS_00053959.p1	OFUSG26495.1.p1
TCONS_00053965.p1	OFUSG23546.1.p1
TCONS_00053969.p1	OFUSG04129.1.p1
TCONS_00053969.p1	OFUSG23005.1.p1
TCONS_00053969.p1	OFUSG23022.1.p1
TCONS_00053971.p1	OFUSG21077.1.p1
TCONS_00053973.p1	OFUSG23511.1.p1
TCONS_00053978.p1	OFUSG26563.1.p1
TCONS_00053978.p1	OFUSG26563.2.p1
TCONS_00053982.p1	OFUSG23517.1.p1
TCONS_00053984.p1	OFUSG17374.1.p1
TCONS_00053985.p1	OFUSG04020.1.p1
TCONS_00053985.p1	OFUSG19980.1.p1
TCONS_00053987.p1	OFUSG23399.1.p1
TCONS_00053991.p1	OFUSG11610.1.p1
TCONS_00053991.p1	OFUSG11610.2.p1
TCONS_00053991.p1	OFUSG18239.1.p1
TCONS_00053991.p1	OFUSG18240.1.p1
TCONS_00054005.p1	OFUSG21194.1.p1
TCONS_00054009.p1	OFUSG07532.1.p1
TCONS_00054014.p1	OFUSG26510.1.p1
TCONS_00054035.p1	OFUSG10563.1.p1
TCONS_00054035.p1	OFUSG16982.1.p1
TCONS_00054049.p1	OFUSG13315.1.p1
TCONS_00054061.p1	OFUSG13546.1.p1
TCONS_00054078.p1	OFUSG13754.1.p1
TCONS_00054078.p1	OFUSG25726.1.p1
TCONS_00054098.p1	OFUSG16921.1.p1
TCONS_00054101.p1	OFUSG21452.1.p1
TCONS_00054103.p1	OFUSG05325.1.p1
TCONS_00054103.p1	OFUSG20732.1.p1
TCONS_00054104.p1	OFUSG03679.1.p1
TCONS_00054104.p1	OFUSG08323.1.p1
TCONS_00054104.p1	OFUSG09247.1.p1
TCONS_00054104.p1	OFUSG09897.1.p1
TCONS_00054105.p1	OFUSG13529.1.p1
TCONS_00054106.p1	OFUSG18995.1.p1
TCONS_00054106.p1	OFUSG18995.2.p1
TCONS_00054106.p1	OFUSG18996.1.p1
TCONS_00054119.p1	OFUSG23724.1.p1
TCONS_00054120.p1	OFUSG01703.1.p1
TCONS_00054120.p1	OFUSG01883.1.p1
TCONS_00054120.p1	OFUSG11140.1.p1
TCONS_00054120.p1	OFUSG23804.1.p1
TCONS_00054120.p1	OFUSG25486.1.p1
TCONS_00054127.p1	OFUSG02583.1.p1
TCONS_00054127.p1	OFUSG22849.1.p1
TCONS_00054134.p1	OFUSG17573.1.p2
TCONS_00054139.p1	OFUSG21207.1.p1
TCONS_00054142.p1	OFUSG00689.1.p1
TCONS_00054149.p1	OFUSG18561.1.p1
TCONS_00054155.p1	OFUSG02335.1.p1
TCONS_00054155.p1	OFUSG21888.1.p1
TCONS_00054166.p1	OFUSG12477.1.p1
TCONS_00054166.p1	OFUSG12478.1.p1
TCONS_00054166.p1	OFUSG12728.1.p1
TCONS_00054166.p1	OFUSG14364.1.p1
TCONS_00054169.p1	OFUSG26483.1.p1
TCONS_00054170.p1	OFUSG21492.1.p1
TCONS_00054170.p1	OFUSG21492.2.p1
TCONS_00054170.p1	OFUSG21493.1.p1
TCONS_00054176.p1	OFUSG21119.1.p1
TCONS_00054187.p1	OFUSG16998.1.p1
TCONS_00054187.p1	OFUSG17270.1.p1
TCONS_00054197.p1	OFUSG20959.1.p1
TCONS_00054198.p1	OFUSG05090.1.p1
TCONS_00054198.p1	OFUSG13922.1.p1
TCONS_00054205.p1	OFUSG26471.1.p1
TCONS_00054208.p1	OFUSG21110.1.p1
TCONS_00054210.p1	OFUSG17700.1.p1
TCONS_00054220.p1	OFUSG06863.1.p1
TCONS_00054222.p1	OFUSG12865.1.p1
TCONS_00054223.p1	OFUSG21364.1.p1
TCONS_00054229.p1	OFUSG26546.1.p1
TCONS_00054232.p1	OFUSG26544.1.p1
TCONS_00054233.p1	OFUSG07148.1.p1
TCONS_00054233.p1	OFUSG16958.1.p1
TCONS_00054233.p1	OFUSG16958.2.p1
TCONS_00054239.p1	OFUSG13617.1.p1
TCONS_00054243.p1	OFUSG23600.1.p1
