TCONS_00053250.p1	BRALA00797
TCONS_00014566.p1	BRALA19571
TCONS_00056575.p1	BRALA33744
TCONS_00045362.p1	BRALA16004
TCONS_00012205.p1	BRALA17808
TCONS_00014455.p1	BRALA13050
TCONS_00050270.p1	BRALA13888
TCONS_00019341.p1	BRALA04093
TCONS_00026878.p1	BRALA28384
TCONS_00002581.p1	BRALA30577
TCONS_00034703.p1	BRALA17819
TCONS_00010472.p1	BRALA13325
TCONS_00018888.p1	BRALA03869
TCONS_00028955.p1	BRALA17598
TCONS_00012190.p1	BRALA25707
TCONS_00013321.p1	BRALA25035
TCONS_00034142.p1	BRALA12052
TCONS_00027683.p1	BRALA11523
TCONS_00021468.p1	BRALA14186
TCONS_00030056.p1	BRALA04015
TCONS_00021105.p1	BRALA24201
TCONS_00000092.p1	BRALA10676
TCONS_00002862.p1	BRALA09495
TCONS_00010847.p1	BRALA17436
TCONS_00023014.p1	BRALA29771
TCONS_00050423.p1	BRALA32334
TCONS_00003880.p1	BRALA13351
TCONS_00022433.p1	BRALA30859
TCONS_00028123.p1	BRALA13468
TCONS_00011689.p1	BRALA13391
TCONS_00004976.p1	BRALA34744
TCONS_00009725.p1	BRALA10910
TCONS_00018205.p1	BRALA16020
TCONS_00055183.p1	BRALA17529
TCONS_00026942.p1	BRALA01242
TCONS_00025948.p1	BRALA29976
TCONS_00052161.p1	BRALA01784
TCONS_00009596.p1	BRALA14010
TCONS_00050684.p1	BRALA33420
TCONS_00049126.p1	BRALA27195
TCONS_00028415.p1	BRALA14095
TCONS_00053375.p1	BRALA22408
TCONS_00006442.p1	BRALA27580
TCONS_00021990.p1	BRALA06062
TCONS_00017826.p1	BRALA12054
TCONS_00027023.p1	BRALA29532
TCONS_00056388.p1	BRALA09033
TCONS_00050545.p1	BRALA08603
TCONS_00011099.p1	BRALA13345
TCONS_00004172.p1	BRALA06930
TCONS_00027980.p1	BRALA21752
TCONS_00051944.p1	BRALA27297
TCONS_00027339.p1	BRALA24496
TCONS_00032835.p1	BRALA00361
TCONS_00020107.p1	BRALA25169
TCONS_00055790.p1	BRALA02287
TCONS_00023853.p1	BRALA29851
TCONS_00055738.p1	BRALA04176
TCONS_00020882.p1	BRALA06139
TCONS_00010189.p1	BRALA30218
TCONS_00002167.p1	BRALA15722
TCONS_00018302.p1	BRALA15987
TCONS_00011168.p1	BRALA18874
TCONS_00056828.p1	BRALA07436
TCONS_00012326.p1	BRALA26979
TCONS_00042610.p1	BRALA18727
TCONS_00007284.p1	BRALA02314
TCONS_00019157.p1	BRALA10584
TCONS_00054358.p1	BRALA00796
TCONS_00012816.p1	BRALA25284
TCONS_00002955.p1	BRALA04851
TCONS_00013808.p1	BRALA11234
TCONS_00028204.p1	BRALA18525
TCONS_00026602.p1	BRALA33277
TCONS_00024002.p1	BRALA25514
TCONS_00029180.p1	BRALA16553
TCONS_00000181.p1	BRALA22973
TCONS_00057205.p1	BRALA14069
TCONS_00025714.p1	BRALA26426
TCONS_00009039.p1	BRALA03218
TCONS_00026913.p1	BRALA09903
TCONS_00013032.p1	BRALA11167
TCONS_00049306.p1	BRALA20446
TCONS_00016466.p1	BRALA21319
TCONS_00020659.p1	BRALA00501
TCONS_00022590.p1	BRALA13644
TCONS_00038212.p1	BRALA35885
TCONS_00013802.p1	BRALA18661
TCONS_00018301.p1	BRALA12969
TCONS_00057292.p1	BRALA09258
TCONS_00043472.p1	BRALA03726
TCONS_00049298.p1	BRALA10979
TCONS_00045891.p1	BRALA09655
TCONS_00009654.p1	BRALA23445
TCONS_00026110.p1	BRALA24070
TCONS_00047252.p1	BRALA20461
TCONS_00026084.p1	BRALA26679
TCONS_00054859.p1	BRALA18764
TCONS_00008835.p1	BRALA12466
TCONS_00029665.p1	BRALA12434
TCONS_00030596.p1	BRALA23956
TCONS_00042001.p1	BRALA08058
TCONS_00011717.p1	BRALA22505
TCONS_00002849.p1	BRALA26107
TCONS_00010741.p1	BRALA24121
TCONS_00036809.p1	BRALA16007
TCONS_00016889.p1	BRALA31499
TCONS_00010489.p1	BRALA26113
TCONS_00010646.p1	BRALA19295
TCONS_00041645.p1	BRALA28304
TCONS_00026718.p1	BRALA31820
TCONS_00005150.p1	BRALA27239
TCONS_00028133.p1	BRALA10218
TCONS_00019578.p1	BRALA26650
TCONS_00017590.p1	BRALA13785
TCONS_00002839.p1	BRALA07080
TCONS_00032805.p1	BRALA32300
TCONS_00044188.p1	BRALA19448
TCONS_00022596.p1	BRALA11637
TCONS_00036607.p1	BRALA23903
TCONS_00033556.p1	BRALA04513
TCONS_00043892.p1	BRALA08223
TCONS_00049301.p1	BRALA18938
TCONS_00012666.p1	BRALA29438
TCONS_00053203.p1	BRALA18394
TCONS_00034569.p1	BRALA25820
TCONS_00030935.p1	BRALA03731
TCONS_00046174.p1	BRALA11873
TCONS_00039371.p1	BRALA16400
TCONS_00055498.p1	BRALA14697
TCONS_00027729.p1	BRALA22360
TCONS_00003306.p1	BRALA07380
TCONS_00051504.p1	BRALA05741
TCONS_00043842.p1	BRALA20441
TCONS_00013172.p1	BRALA16725
TCONS_00008369.p1	BRALA12492
TCONS_00011194.p1	BRALA11959
TCONS_00024752.p1	BRALA29962
TCONS_00001401.p1	BRALA22990
TCONS_00048361.p1	BRALA12828
TCONS_00046035.p1	BRALA09726
TCONS_00019320.p1	BRALA00217
TCONS_00055143.p1	BRALA14155
TCONS_00013299.p1	BRALA27384
TCONS_00033261.p1	BRALA27054
TCONS_00005576.p2	BRALA18067
TCONS_00056082.p1	BRALA21005
TCONS_00037360.p1	BRALA18837
TCONS_00040485.p1	BRALA22370
TCONS_00012482.p1	BRALA10433
TCONS_00009932.p1	BRALA16409
TCONS_00048301.p1	BRALA17347
TCONS_00012548.p1	BRALA23178
TCONS_00046056.p1	BRALA14111
TCONS_00045154.p1	BRALA23789
TCONS_00015008.p1	BRALA21352
TCONS_00042777.p1	BRALA11802
TCONS_00040373.p1	BRALA25003
TCONS_00000406.p1	BRALA17090
TCONS_00053878.p1	BRALA01239
TCONS_00049083.p1	BRALA12795
TCONS_00006048.p1	BRALA33683
TCONS_00010042.p1	BRALA29139
TCONS_00010843.p1	BRALA26941
TCONS_00028768.p1	BRALA08424
TCONS_00023654.p1	BRALA18233
TCONS_00053458.p1	BRALA05153
TCONS_00014648.p1	BRALA02872
TCONS_00000493.p1	BRALA06294
TCONS_00023784.p1	BRALA03270
TCONS_00048186.p1	BRALA17155
TCONS_00017725.p1	BRALA13767
TCONS_00003536.p1	BRALA30973
TCONS_00016009.p1	BRALA02659
TCONS_00030284.p1	BRALA03770
TCONS_00043161.p1	BRALA28309
TCONS_00030958.p1	BRALA03647
TCONS_00006402.p1	BRALA32951
TCONS_00052744.p1	BRALA05296
TCONS_00026220.p1	BRALA30874
TCONS_00007477.p1	BRALA03165
TCONS_00034454.p1	BRALA10868
TCONS_00050120.p1	BRALA05624
TCONS_00056038.p1	BRALA23681
TCONS_00019122.p1	BRALA27069
TCONS_00056057.p1	BRALA32133
TCONS_00046671.p1	BRALA17888
TCONS_00027068.p1	BRALA21693
TCONS_00018246.p1	BRALA28079
TCONS_00000938.p1	BRALA19317
TCONS_00011772.p1	BRALA34521
TCONS_00047236.p1	BRALA19739
TCONS_00041424.p1	BRALA07356
TCONS_00015523.p1	BRALA10634
TCONS_00042300.p1	BRALA08615
TCONS_00043037.p1	BRALA03392
TCONS_00037477.p1	BRALA19186
TCONS_00020825.p1	BRALA03187
TCONS_00055345.p1	BRALA14145
TCONS_00044680.p1	BRALA17253
TCONS_00036739.p1	BRALA02516
TCONS_00014654.p1	BRALA03016
TCONS_00031073.p1	BRALA18096
TCONS_00016182.p1	BRALA02885
TCONS_00038043.p1	BRALA27911
TCONS_00033912.p1	BRALA09689
TCONS_00026176.p1	BRALA34160
TCONS_00020977.p1	BRALA06068
TCONS_00012646.p1	BRALA16740
TCONS_00037301.p1	BRALA02409
TCONS_00007578.p1	BRALA03357
TCONS_00010748.p1	BRALA25006
TCONS_00053735.p1	BRALA00896
TCONS_00016117.p1	BRALA21805
TCONS_00001339.p1	BRALA12416
TCONS_00014245.p1	BRALA11175
TCONS_00026171.p1	BRALA33697
TCONS_00014159.p1	BRALA19472
TCONS_00021484.p1	BRALA23741
TCONS_00028802.p1	BRALA22869
TCONS_00014792.p1	BRALA21604
TCONS_00050413.p1	BRALA05488
TCONS_00048707.p1	BRALA09799
TCONS_00030407.p1	BRALA00616
TCONS_00020008.p1	BRALA00200
TCONS_00038771.p1	BRALA09813
TCONS_00004643.p1	BRALA33091
TCONS_00056039.p2	BRALA30731
TCONS_00026447.p1	BRALA34142
TCONS_00029816.p1	BRALA08403
TCONS_00001552.p1	BRALA32292
TCONS_00029316.p1	BRALA26104
TCONS_00028540.p1	BRALA02029
TCONS_00018553.p1	BRALA09740
TCONS_00044888.p1	BRALA18498
TCONS_00028179.p1	BRALA14612
TCONS_00028211.p1	BRALA15031
TCONS_00027476.p1	BRALA16311
TCONS_00028439.p1	BRALA09514
TCONS_00010831.p1	BRALA10887
TCONS_00033009.p1	BRALA07819
TCONS_00029649.p1	BRALA29767
TCONS_00055759.p1	BRALA19471
TCONS_00036232.p1	BRALA02341
TCONS_00011649.p1	BRALA26157
TCONS_00010379.p1	BRALA24702
TCONS_00052753.p1	BRALA00859
TCONS_00012824.p1	BRALA13131
TCONS_00049691.p1	BRALA10955
TCONS_00017545.p1	BRALA11474
TCONS_00038091.p1	BRALA17118
TCONS_00030251.p1	BRALA03606
TCONS_00030813.p1	BRALA24911
TCONS_00006706.p1	BRALA29368
TCONS_00031480.p1	BRALA06613
TCONS_00001319.p1	BRALA28933
TCONS_00001323.p1	BRALA14330
TCONS_00035937.p1	BRALA08890
TCONS_00006657.p1	BRALA29383
TCONS_00045801.p1	BRALA21389
TCONS_00030075.p1	BRALA06634
TCONS_00014993.p1	BRALA10080
TCONS_00046561.p1	BRALA16665
TCONS_00028861.p1	BRALA16599
TCONS_00008430.p1	BRALA03442
TCONS_00056701.p1	BRALA04012
TCONS_00056089.p1	BRALA14552
TCONS_00027849.p1	BRALA16353
TCONS_00008107.p1	BRALA03342
TCONS_00052672.p1	BRALA00840
TCONS_00006707.p1	BRALA27657
TCONS_00008081.p1	BRALA20235
TCONS_00046886.p1	BRALA16695
TCONS_00054996.p1	BRALA05887
TCONS_00053753.p1	BRALA12206
TCONS_00003496.p1	BRALA22280
TCONS_00023122.p1	BRALA30976
TCONS_00023197.p1	BRALA24295
TCONS_00051280.p1	BRALA05604
TCONS_00038283.p1	BRALA05147
TCONS_00017535.p1	BRALA16015
TCONS_00015246.p1	BRALA02746
TCONS_00050744.p1	BRALA30021
TCONS_00022711.p1	BRALA12144
TCONS_00045494.p1	BRALA01769
TCONS_00014842.p1	BRALA32466
TCONS_00014207.p1	BRALA06258
TCONS_00025971.p1	BRALA11504
TCONS_00016456.p1	BRALA18337
TCONS_00053913.p1	BRALA11442
TCONS_00003478.p1	BRALA30382
TCONS_00049508.p1	BRALA17313
TCONS_00022513.p1	BRALA29901
TCONS_00026780.p1	BRALA21416
TCONS_00022159.p1	BRALA00455
TCONS_00018559.p1	BRALA16014
TCONS_00008987.p1	BRALA20572
TCONS_00021829.p1	BRALA06099
TCONS_00043850.p1	BRALA18691
TCONS_00042911.p1	BRALA22927
TCONS_00030088.p1	BRALA19580
TCONS_00052759.p1	BRALA01236
TCONS_00055457.p1	BRALA15528
TCONS_00009905.p1	BRALA22276
TCONS_00012283.p1	BRALA06505
TCONS_00007050.p1	BRALA19958
TCONS_00047383.p1	BRALA19733
TCONS_00005076.p1	BRALA28928
TCONS_00002591.p1	BRALA11394
TCONS_00001265.p1	BRALA24813
TCONS_00013326.p1	BRALA24690
TCONS_00046655.p1	BRALA01878
TCONS_00057238.p1	BRALA21901
TCONS_00033118.p1	BRALA03101
TCONS_00047802.p1	BRALA12754
TCONS_00017327.p1	BRALA15693
TCONS_00043123.p1	BRALA19409
TCONS_00029839.p1	BRALA22154
TCONS_00037079.p1	BRALA15408
TCONS_00002993.p1	BRALA23183
TCONS_00008628.p1	BRALA03121
TCONS_00029161.p1	BRALA01606
TCONS_00039160.p1	BRALA04136
TCONS_00022686.p1	BRALA13683
TCONS_00005767.p1	BRALA06508
TCONS_00020227.p1	BRALA18924
TCONS_00020854.p1	BRALA17340
TCONS_00048547.p1	BRALA22078
TCONS_00053799.p1	BRALA09237
TCONS_00046337.p1	BRALA00051
TCONS_00013496.p1	BRALA06516
TCONS_00041659.p1	BRALA11794
TCONS_00054881.p1	BRALA14554
TCONS_00009523.p1	BRALA30165
TCONS_00005913.p1	BRALA30098
TCONS_00021445.p1	BRALA13696
TCONS_00014515.p1	BRALA19889
TCONS_00044061.p1	BRALA11888
TCONS_00028239.p1	BRALA11336
TCONS_00029059.p1	BRALA08391
TCONS_00010137.p1	BRALA28973
TCONS_00047318.p1	BRALA09365
TCONS_00005237.p1	BRALA16630
TCONS_00014902.p1	BRALA19551
TCONS_00034956.p1	BRALA07420
TCONS_00056581.p1	BRALA15506
TCONS_00015963.p1	BRALA24099
TCONS_00028692.p1	BRALA08405
TCONS_00034585.p1	BRALA09724
TCONS_00014370.p1	BRALA06284
TCONS_00056289.p1	BRALA07328
TCONS_00002648.p1	BRALA11343
TCONS_00053626.p1	BRALA09491
TCONS_00027209.p1	BRALA28371
TCONS_00004936.p1	BRALA26641
TCONS_00018012.p1	BRALA13776
TCONS_00048633.p1	BRALA20033
TCONS_00014750.p1	BRALA02822
TCONS_00045999.p1	BRALA15154
TCONS_00010000.p1	BRALA25701
TCONS_00022107.p1	BRALA06133
TCONS_00054353.p1	BRALA29049
TCONS_00011295.p1	BRALA21182
TCONS_00044639.p1	BRALA16671
TCONS_00013801.p1	BRALA06274
TCONS_00053138.p1	BRALA01068
TCONS_00013713.p1	BRALA16766
TCONS_00009689.p1	BRALA30788
TCONS_00013871.p1	BRALA06242
TCONS_00028444.p1	BRALA09774
TCONS_00030224.p1	BRALA03824
TCONS_00052965.p1	BRALA00560
TCONS_00036706.p1	BRALA02671
TCONS_00047796.p1	BRALA21853
TCONS_00013274.p1	BRALA06578
TCONS_00020774.p1	BRALA04204
TCONS_00027944.p1	BRALA13459
TCONS_00009849.p1	BRALA20897
TCONS_00008720.p1	BRALA03094
TCONS_00047624.p1	BRALA20317
TCONS_00037550.p1	BRALA07345
TCONS_00024162.p1	BRALA25129
TCONS_00013269.p1	BRALA13970
TCONS_00035272.p2	BRALA09626
TCONS_00010985.p1	BRALA10800
TCONS_00023250.p1	BRALA32943
TCONS_00014348.p1	BRALA27378
TCONS_00029286.p1	BRALA14664
TCONS_00035993.p1	BRALA23025
TCONS_00050275.p1	BRALA15786
TCONS_00014656.p1	BRALA03008
TCONS_00030212.p1	BRALA10494
TCONS_00002044.p1	BRALA19310
TCONS_00001125.p1	BRALA23710
TCONS_00047834.p1	BRALA15281
TCONS_00015265.p1	BRALA22484
TCONS_00000497.p1	BRALA19004
TCONS_00011846.p1	BRALA17394
TCONS_00027039.p1	BRALA25842
TCONS_00029165.p1	BRALA18214
TCONS_00001097.p1	BRALA29789
TCONS_00042576.p1	BRALA08293
TCONS_00001442.p1	BRALA22055
TCONS_00014987.p1	BRALA01758
TCONS_00050572.p1	BRALA11405
TCONS_00047361.p1	BRALA09423
TCONS_00028391.p1	BRALA16614
TCONS_00042778.p1	BRALA11774
TCONS_00005191.p1	BRALA14991
TCONS_00053907.p1	BRALA01162
TCONS_00007665.p1	BRALA16148
TCONS_00006362.p1	BRALA23435
TCONS_00051131.p1	BRALA05497
TCONS_00021323.p1	BRALA18657
TCONS_00050050.p1	BRALA15841
TCONS_00015682.p1	BRALA02873
TCONS_00020111.p1	BRALA17558
TCONS_00054953.p1	BRALA14551
TCONS_00019767.p1	BRALA00432
TCONS_00017267.p1	BRALA14700
TCONS_00000523.p1	BRALA34476
TCONS_00043998.p1	BRALA08055
TCONS_00054127.p1	BRALA25397
TCONS_00000805.p1	BRALA33541
TCONS_00056704.p1	BRALA19036
TCONS_00019998.p1	BRALA00627
TCONS_00025715.p1	BRALA18250
TCONS_00018636.p1	BRALA13791
TCONS_00026610.p1	BRALA34734
TCONS_00014970.p1	BRALA21811
TCONS_00011736.p1	BRALA31285
TCONS_00010164.p1	BRALA25704
TCONS_00008984.p1	BRALA22399
TCONS_00002403.p1	BRALA00100
TCONS_00006383.p1	BRALA25011
TCONS_00055592.p1	BRALA09172
TCONS_00009969.p1	BRALA22486
TCONS_00002354.p1	BRALA15698
TCONS_00026221.p1	BRALA13600
TCONS_00017779.p1	BRALA33654
TCONS_00004071.p1	BRALA04614
TCONS_00042133.p1	BRALA11913
TCONS_00054554.p1	BRALA10957
TCONS_00016082.p1	BRALA10078
TCONS_00031245.p1	BRALA03693
TCONS_00003133.p1	BRALA07148
TCONS_00030923.p1	BRALA03931
TCONS_00004482.p1	BRALA10793
TCONS_00024794.p1	BRALA33305
TCONS_00006051.p1	BRALA19366
TCONS_00031424.p1	BRALA03874
TCONS_00031456.p1	BRALA23954
TCONS_00001152.p1	BRALA18803
TCONS_00049006.p1	BRALA15365
TCONS_00007209.p1	BRALA13594
TCONS_00044189.p1	BRALA19236
TCONS_00015372.p1	BRALA21324
TCONS_00013963.p1	BRALA11243
TCONS_00009128.p1	BRALA28434
TCONS_00014664.p1	BRALA14614
TCONS_00012534.p1	BRALA25039
TCONS_00011027.p1	BRALA30312
TCONS_00050895.p1	BRALA18742
TCONS_00027881.p1	BRALA15060
TCONS_00014334.p1	BRALA30180
TCONS_00012901.p1	BRALA23033
TCONS_00021268.p1	BRALA06153
TCONS_00051865.p2	BRALA31928
TCONS_00000408.p1	BRALA28627
TCONS_00015412.p1	BRALA27550
TCONS_00016457.p1	BRALA18338
TCONS_00047501.p1	BRALA06796
TCONS_00045771.p1	BRALA33176
TCONS_00057278.p1	BRALA15901
TCONS_00002000.p1	BRALA09012
TCONS_00049755.p1	BRALA15327
TCONS_00053826.p1	BRALA00986
TCONS_00029772.p1	BRALA02465
TCONS_00022725.p1	BRALA23812
TCONS_00053524.p1	BRALA05292
TCONS_00002186.p1	BRALA27979
TCONS_00004052.p1	BRALA32296
TCONS_00036085.p1	BRALA16672
TCONS_00043679.p1	BRALA15923
TCONS_00018393.p1	BRALA26388
TCONS_00011639.p1	BRALA20899
TCONS_00021581.p1	BRALA23800
TCONS_00015184.p1	BRALA21312
TCONS_00014403.p1	BRALA27483
TCONS_00011432.p1	BRALA24432
TCONS_00019403.p1	BRALA10730
TCONS_00011139.p1	BRALA13282
TCONS_00048851.p1	BRALA00196
TCONS_00056166.p1	BRALA09110
TCONS_00008484.p1	BRALA19092
TCONS_00001226.p1	BRALA28207
TCONS_00007926.p1	BRALA21875
TCONS_00006381.p1	BRALA14999
TCONS_00046701.p1	BRALA29935
TCONS_00056617.p1	BRALA18132
TCONS_00033488.p1	BRALA00597
TCONS_00009257.p1	BRALA34981
TCONS_00043774.p1	BRALA22431
TCONS_00027470.p1	BRALA11445
TCONS_00010102.p1	BRALA11918
TCONS_00020281.p1	BRALA30212
TCONS_00009626.p1	BRALA18890
TCONS_00017422.p1	BRALA07120
TCONS_00047537.p1	BRALA17214
TCONS_00005926.p1	BRALA10416
TCONS_00011302.p1	BRALA22511
TCONS_00010397.p1	BRALA22285
TCONS_00042989.p1	BRALA00460
TCONS_00031817.p1	BRALA00329
TCONS_00050274.p1	BRALA19626
TCONS_00036167.p1	BRALA08891
TCONS_00030506.p1	BRALA26175
TCONS_00038340.p1	BRALA28119
TCONS_00047729.p1	BRALA19753
TCONS_00038156.p1	BRALA04781
TCONS_00005722.p1	BRALA15012
TCONS_00029313.p1	BRALA26100
TCONS_00056173.p1	BRALA15932
TCONS_00010043.p1	BRALA31053
TCONS_00031059.p1	BRALA06803
TCONS_00043827.p1	BRALA08314
TCONS_00028830.p1	BRALA16597
TCONS_00011101.p1	BRALA12876
TCONS_00014144.p1	BRALA06454
TCONS_00003985.p1	BRALA04542
TCONS_00056826.p1	BRALA14447
TCONS_00009834.p1	BRALA21578
TCONS_00009786.p1	BRALA10897
TCONS_00003635.p1	BRALA04684
TCONS_00011402.p1	BRALA11916
TCONS_00029023.p1	BRALA01436
TCONS_00010056.p1	BRALA11915
TCONS_00026217.p1	BRALA16372
TCONS_00014372.p1	BRALA25033
TCONS_00018259.p1	BRALA09089
TCONS_00033299.p1	BRALA04278
TCONS_00030264.p1	BRALA06773
TCONS_00006742.p1	BRALA27576
TCONS_00006365.p1	BRALA24156
TCONS_00006176.p1	BRALA15018
TCONS_00007962.p1	BRALA24056
TCONS_00031479.p1	BRALA04017
TCONS_00008009.p1	BRALA03281
TCONS_00015524.p1	BRALA18746
TCONS_00056448.p1	BRALA09047
TCONS_00053602.p1	BRALA08112
TCONS_00013104.p1	BRALA10468
TCONS_00020201.p1	BRALA05111
TCONS_00032359.p1	BRALA26756
TCONS_00020254.p1	BRALA00199
TCONS_00037763.p1	BRALA02591
TCONS_00006221.p1	BRALA07241
TCONS_00013759.p1	BRALA13069
TCONS_00008969.p1	BRALA20581
TCONS_00031248.p1	BRALA16225
TCONS_00014339.p1	BRALA21937
TCONS_00010381.p1	BRALA22284
TCONS_00020330.p1	BRALA04150
TCONS_00043814.p1	BRALA02508
TCONS_00013114.p1	BRALA06559
TCONS_00012597.p1	BRALA11233
TCONS_00033670.p1	BRALA06705
TCONS_00026748.p1	BRALA09923
TCONS_00017226.p1	BRALA09364
TCONS_00043012.p1	BRALA27201
TCONS_00015091.p1	BRALA31170
TCONS_00057273.p1	BRALA23680
TCONS_00002698.p1	BRALA11352
TCONS_00006397.p1	BRALA33115
TCONS_00011982.p1	BRALA23461
TCONS_00027427.p1	BRALA16397
TCONS_00011904.p1	BRALA10900
TCONS_00033212.p1	BRALA26005
TCONS_00006045.p1	BRALA34362
TCONS_00036704.p1	BRALA06985
TCONS_00042661.p1	BRALA16972
TCONS_00010086.p1	BRALA24431
TCONS_00012152.p1	BRALA15252
TCONS_00054607.p1	BRALA35189
TCONS_00020980.p1	BRALA17896
TCONS_00018367.p1	BRALA10842
TCONS_00052519.p1	BRALA01290
TCONS_00000794.p1	BRALA32177
TCONS_00052515.p1	BRALA01289
TCONS_00042741.p1	BRALA22185
TCONS_00027950.p1	BRALA16542
TCONS_00005728.p1	BRALA17760
TCONS_00038896.p1	BRALA23249
TCONS_00030348.p1	BRALA24373
TCONS_00008146.p1	BRALA03555
TCONS_00016783.p1	BRALA13715
TCONS_00020267.p1	BRALA10652
TCONS_00030421.p1	BRALA03950
TCONS_00018248.p1	BRALA12884
TCONS_00013483.p1	BRALA16749
TCONS_00057030.p1	BRALA27841
TCONS_00009534.p1	BRALA32024
TCONS_00037490.p1	BRALA02351
TCONS_00010766.p1	BRALA34099
TCONS_00016340.p1	BRALA02975
TCONS_00041391.p1	BRALA13968
TCONS_00005132.p1	BRALA29476
TCONS_00035275.p1	BRALA27587
TCONS_00038648.p1	BRALA00094
TCONS_00043382.p1	BRALA19420
TCONS_00016375.p1	BRALA18397
TCONS_00019649.p1	BRALA00499
TCONS_00030924.p1	BRALA03989
TCONS_00035288.p1	BRALA00592
TCONS_00006797.p1	BRALA26857
TCONS_00051070.p1	BRALA24439
TCONS_00030797.p1	BRALA03685
TCONS_00044319.p1	BRALA19534
TCONS_00020167.p1	BRALA24856
TCONS_00053605.p1	BRALA00760
TCONS_00056576.p1	BRALA04449
TCONS_00020037.p1	BRALA18610
TCONS_00027063.p1	BRALA16387
TCONS_00018638.p1	BRALA13787
TCONS_00001536.p1	BRALA28628
TCONS_00019981.p1	BRALA00385
TCONS_00009757.p1	BRALA13344
TCONS_00004733.p1	BRALA23572
TCONS_00011147.p1	BRALA30169
TCONS_00049269.p1	BRALA15370
TCONS_00009514.p1	BRALA10883
TCONS_00050806.p1	BRALA10115
TCONS_00010036.p1	BRALA28149
TCONS_00044047.p1	BRALA19632
TCONS_00025370.p1	BRALA21295
TCONS_00050916.p1	BRALA08609
TCONS_00025855.p1	BRALA31059
TCONS_00016823.p1	BRALA30341
TCONS_00024021.p1	BRALA22913
TCONS_00027148.p1	BRALA29159
TCONS_00043648.p1	BRALA11854
TCONS_00002767.p1	BRALA05742
TCONS_00053818.p1	BRALA01366
TCONS_00018241.p1	BRALA19533
TCONS_00056346.p1	BRALA09059
TCONS_00009572.p1	BRALA13358
TCONS_00008856.p1	BRALA01359
TCONS_00035742.p1	BRALA28115
TCONS_00019704.p1	BRALA00637
TCONS_00026898.p1	BRALA21683
TCONS_00045108.p1	BRALA01567
TCONS_00004990.p1	BRALA24159
TCONS_00002011.p1	BRALA25395
TCONS_00027698.p1	BRALA11495
TCONS_00013342.p1	BRALA11155
TCONS_00026507.p1	BRALA29844
TCONS_00049476.p1	BRALA15363
TCONS_00006276.p1	BRALA04290
TCONS_00005025.p1	BRALA22303
TCONS_00026561.p1	BRALA16312
TCONS_00006106.p1	BRALA13733
TCONS_00028290.p1	BRALA18488
TCONS_00013188.p1	BRALA13003
TCONS_00032273.p1	BRALA00325
TCONS_00031096.p1	BRALA20666
TCONS_00007646.p1	BRALA22383
TCONS_00045553.p1	BRALA17892
TCONS_00007636.p1	BRALA01247
TCONS_00021610.p1	BRALA24199
TCONS_00045794.p1	BRALA13559
TCONS_00054670.p1	BRALA31846
TCONS_00045963.p1	BRALA19372
TCONS_00010055.p1	BRALA11917
TCONS_00013623.p1	BRALA06407
TCONS_00039793.p1	BRALA17638
TCONS_00054447.p1	BRALA01191
TCONS_00035428.p1	BRALA35074
TCONS_00016257.p1	BRALA02631
TCONS_00036179.p1	BRALA08803
TCONS_00009705.p1	BRALA31037
TCONS_00001710.p1	BRALA10077
TCONS_00048191.p1	BRALA26089
TCONS_00013466.p1	BRALA19506
TCONS_00019682.p1	BRALA16806
TCONS_00019615.p1	BRALA18113
TCONS_00007365.p1	BRALA03116
TCONS_00053234.p1	BRALA26259
TCONS_00028334.p1	BRALA31022
TCONS_00042749.p1	BRALA19446
TCONS_00055685.p1	BRALA32905
TCONS_00015999.p1	BRALA30385
TCONS_00004944.p1	BRALA30100
TCONS_00014183.p1	BRALA35312
TCONS_00049556.p1	BRALA18952
TCONS_00008793.p1	BRALA03355
TCONS_00030050.p1	BRALA06623
TCONS_00005786.p1	BRALA31266
TCONS_00020995.p1	BRALA05807
TCONS_00006075.p1	BRALA22811
TCONS_00000831.p1	BRALA22725
TCONS_00051365.p1	BRALA05558
TCONS_00046378.p1	BRALA16648
TCONS_00020507.p1	BRALA10738
TCONS_00012297.p1	BRALA24149
TCONS_00050671.p1	BRALA05734
TCONS_00028155.p1	BRALA22860
TCONS_00042768.p1	BRALA07859
TCONS_00015750.p1	BRALA18414
TCONS_00021118.p1	BRALA34669
TCONS_00016892.p1	BRALA01591
TCONS_00027788.p1	BRALA27471
TCONS_00012735.p1	BRALA01399
TCONS_00004348.p1	BRALA11284
TCONS_00009342.p1	BRALA15105
TCONS_00023725.p1	BRALA17810
TCONS_00012968.p1	BRALA06725
TCONS_00044643.p1	BRALA15147
TCONS_00054537.p1	BRALA05608
TCONS_00031378.p1	BRALA06690
TCONS_00015660.p1	BRALA15914
TCONS_00018446.p1	BRALA09779
TCONS_00036309.p1	BRALA02217
TCONS_00030833.p1	BRALA06595
TCONS_00009152.p1	BRALA19091
TCONS_00009879.p1	BRALA13316
TCONS_00042605.p1	BRALA28303
TCONS_00018768.p1	BRALA27609
TCONS_00047295.p1	BRALA20037
TCONS_00014422.p1	BRALA13053
TCONS_00003858.p1	BRALA11260
TCONS_00054365.p1	BRALA06400
TCONS_00028974.p3	BRALA06887
TCONS_00012321.p1	BRALA15014
TCONS_00019142.p1	BRALA00513
TCONS_00054991.p1	BRALA03148
TCONS_00038761.p1	BRALA08187
