TCONS_00007368.p1	OFUSG22886.1.p1
TCONS_00047510.p1	OFUSG06200.1.p1
TCONS_00009586.p1	OFUSG12003.1.p1
TCONS_00044903.p1	OFUSG17289.1.p1
TCONS_00042726.p1	OFUSG02211.1.p1
TCONS_00007577.p1	OFUSG04950.1.p1
TCONS_00011299.p1	OFUSG11265.1.p1
TCONS_00046675.p1	OFUSG23663.1.p1
TCONS_00006432.p1	OFUSG14930.1.p1
TCONS_00002528.p1	OFUSG26807.1.p1
TCONS_00014971.p1	OFUSG07280.1.p1
TCONS_00026464.p1	OFUSG06579.1.p1
TCONS_00036362.p1	OFUSG01137.1.p1
TCONS_00002648.p1	OFUSG12864.1.p1
TCONS_00052014.p1	OFUSG21242.1.p1
TCONS_00033192.p1	OFUSG13031.1.p1
TCONS_00011130.p1	OFUSG12162.1.p1
TCONS_00004598.p1	OFUSG24187.1.p1
TCONS_00053605.p1	OFUSG21409.1.p1
TCONS_00019349.p1	OFUSG03913.1.p1
TCONS_00018643.p1	OFUSG26259.1.p1
TCONS_00031884.p1	OFUSG26463.1.p1
TCONS_00055460.p1	OFUSG12004.1.p1
TCONS_00013458.p1	OFUSG17881.1.p1
TCONS_00020934.p1	OFUSG14322.1.p1
TCONS_00025437.p1	OFUSG07019.1.p1
TCONS_00019562.p1	OFUSG12805.1.p1
TCONS_00028913.p1	OFUSG08811.1.p1
TCONS_00020525.p1	OFUSG18779.1.p1
TCONS_00016811.p1	OFUSG21018.2.p1
TCONS_00049138.p1	OFUSG19371.1.p1
TCONS_00024736.p1	OFUSG09947.1.p1
TCONS_00008068.p1	OFUSG20905.2.p1
TCONS_00053950.p1	OFUSG17539.2.p1
TCONS_00046001.p1	OFUSG17235.1.p1
TCONS_00010700.p1	OFUSG11737.1.p1
TCONS_00030196.p1	OFUSG18539.1.p1
TCONS_00004936.p1	OFUSG22162.1.p1
TCONS_00025837.p1	OFUSG07154.1.p1
TCONS_00002264.p1	OFUSG01017.1.p1
TCONS_00038911.p1	OFUSG05668.1.p1
TCONS_00025266.p1	OFUSG07585.2.p1
TCONS_00029551.p1	OFUSG08435.2.p1
TCONS_00014656.p1	OFUSG07446.1.p1
TCONS_00052228.p1	OFUSG23671.1.p1
TCONS_00010550.p1	OFUSG12586.1.p1
TCONS_00037212.p1	OFUSG07428.1.p1
TCONS_00013453.p1	OFUSG17955.1.p1
TCONS_00048164.p1	OFUSG18909.1.p1
TCONS_00030295.p1	OFUSG11042.2.p1
TCONS_00012623.p1	OFUSG10628.1.p1
TCONS_00031424.p1	OFUSG18109.1.p1
TCONS_00032260.p1	OFUSG13333.1.p1
TCONS_00024047.p1	OFUSG08091.1.p1
TCONS_00003007.p1	OFUSG04541.1.p1
TCONS_00004643.p1	OFUSG07084.1.p1
TCONS_00044142.p1	OFUSG02826.1.p1
TCONS_00048313.p1	OFUSG06830.2.p1
TCONS_00030828.p1	OFUSG07827.1.p1
TCONS_00052239.p1	OFUSG23681.1.p1
TCONS_00033030.p1	OFUSG18205.1.p1
TCONS_00008834.p1	OFUSG20830.1.p1
TCONS_00028061.p1	OFUSG08908.1.p1
TCONS_00028490.p1	OFUSG09503.1.p1
TCONS_00027011.p1	OFUSG19298.1.p1
TCONS_00016664.p1	OFUSG22437.1.p1
TCONS_00048644.p1	OFUSG06702.1.p1
TCONS_00026289.p1	OFUSG06641.1.p1
TCONS_00010902.p1	OFUSG21883.1.p1
TCONS_00028745.p1	OFUSG08460.1.p1
TCONS_00015088.p1	OFUSG24402.1.p1
TCONS_00030912.p1	OFUSG10926.1.p1
TCONS_00027479.p1	OFUSG06132.2.p1
TCONS_00050859.p1	OFUSG16931.1.p1
TCONS_00051279.p1	OFUSG17504.1.p1
TCONS_00037517.p1	OFUSG00421.1.p1
TCONS_00020273.p1	OFUSG13259.2.p1
TCONS_00022654.p1	OFUSG12117.1.p1
TCONS_00029698.p1	OFUSG08845.1.p1
TCONS_00020566.p1	OFUSG13035.1.p1
TCONS_00001555.p1	OFUSG00805.1.p1
TCONS_00010127.p1	OFUSG25114.1.p1
TCONS_00042609.p1	OFUSG03772.1.p1
TCONS_00047885.p1	OFUSG18835.1.p1
TCONS_00027608.p1	OFUSG06493.1.p1
TCONS_00053684.p1	OFUSG17768.1.p1
TCONS_00055227.p1	OFUSG04123.1.p1
TCONS_00007680.p1	OFUSG05133.1.p1
TCONS_00051606.p1	OFUSG13667.1.p1
TCONS_00053906.p1	OFUSG23227.1.p1
TCONS_00022596.p1	OFUSG11070.1.p1
TCONS_00012770.p1	OFUSG17879.1.p1
TCONS_00006102.p1	OFUSG25494.1.p1
TCONS_00006726.p1	OFUSG15320.2.p1
TCONS_00056846.p1	OFUSG14939.1.p1
TCONS_00030426.p1	OFUSG22264.1.p1
TCONS_00042660.p1	OFUSG02897.1.p1
TCONS_00012854.p1	OFUSG21060.1.p1
TCONS_00005372.p1	OFUSG24083.1.p1
TCONS_00028970.p1	OFUSG19682.1.p1
TCONS_00024571.p1	OFUSG07460.4.p1
TCONS_00032921.p1	OFUSG04391.1.p1
TCONS_00054105.p1	OFUSG13529.1.p1
TCONS_00011609.p1	OFUSG11925.2.p1
TCONS_00008150.p1	OFUSG22791.1.p1
TCONS_00040402.p1	OFUSG09342.1.p1
TCONS_00048004.p1	OFUSG06885.1.p1
TCONS_00000105.p1	OFUSG23347.4.p1
TCONS_00039975.p1	OFUSG09603.1.p1
TCONS_00044700.p1	OFUSG01687.1.p1
TCONS_00032267.p1	OFUSG13340.1.p1
TCONS_00001321.p1	OFUSG01760.1.p1
TCONS_00036247.p1	OFUSG01750.1.p1
TCONS_00023674.p1	OFUSG07899.3.p1
TCONS_00011101.p1	OFUSG21398.1.p1
TCONS_00002871.p1	OFUSG13402.1.p1
TCONS_00021911.p1	OFUSG24781.1.p1
TCONS_00017186.p1	OFUSG17134.1.p1
TCONS_00008081.p1	OFUSG22963.1.p1
TCONS_00025621.p1	OFUSG25387.2.p1
TCONS_00024114.p1	OFUSG07203.1.p1
TCONS_00024899.p1	OFUSG25384.1.p1
TCONS_00051423.p1	OFUSG23381.1.p1
TCONS_00007590.p1	OFUSG04951.1.p1
TCONS_00052754.p1	OFUSG16975.2.p1
TCONS_00006820.p1	OFUSG15408.3.p1
TCONS_00011117.p1	OFUSG19127.1.p1
TCONS_00041186.p1	OFUSG08084.1.p1
TCONS_00041317.p1	OFUSG04147.1.p1
TCONS_00055840.p1	OFUSG04722.1.p1
TCONS_00045986.p1	OFUSG26312.2.p1
TCONS_00055415.p1	OFUSG26842.1.p1
TCONS_00045731.p1	OFUSG17603.1.p1
TCONS_00029902.p1	OFUSG18105.1.p1
TCONS_00005391.p1	OFUSG01409.1.p1
TCONS_00005017.p1	OFUSG22370.1.p1
TCONS_00054648.p1	OFUSG23367.1.p1
TCONS_00006689.p1	OFUSG15552.1.p1
TCONS_00005089.p1	OFUSG15455.1.p1
TCONS_00024978.p1	OFUSG12054.1.p1
TCONS_00022457.p1	OFUSG09604.1.p1
TCONS_00027921.p1	OFUSG09305.1.p1
TCONS_00016487.p1	OFUSG22059.1.p1
TCONS_00014044.p1	OFUSG10784.1.p1
TCONS_00052544.p1	OFUSG03072.1.p1
TCONS_00018012.p1	OFUSG21216.1.p1
TCONS_00007437.p1	OFUSG05271.1.p1
TCONS_00046568.p1	OFUSG26453.1.p1
TCONS_00029754.p1	OFUSG09849.1.p1
TCONS_00025370.p1	OFUSG13066.2.p1
TCONS_00050572.p1	OFUSG12067.1.p1
TCONS_00035714.p1	OFUSG09325.1.p1
TCONS_00043303.p1	OFUSG02941.1.p1
TCONS_00042977.p1	OFUSG02524.1.p1
TCONS_00039126.p1	OFUSG04050.1.p1
TCONS_00052718.p1	OFUSG12862.1.p1
TCONS_00009756.p1	OFUSG12159.1.p1
TCONS_00012353.p1	OFUSG18325.1.p1
TCONS_00040373.p1	OFUSG09323.1.p1
TCONS_00051432.p1	OFUSG17655.1.p1
TCONS_00017836.p1	OFUSG17088.1.p1
TCONS_00014293.p1	OFUSG17474.1.p1
TCONS_00028201.p1	OFUSG08631.1.p1
TCONS_00027571.p1	OFUSG19207.1.p1
TCONS_00004052.p1	OFUSG16648.1.p1
TCONS_00052002.p1	OFUSG12847.1.p1
TCONS_00009159.p1	OFUSG04999.1.p1
TCONS_00043495.p1	OFUSG03122.2.p1
TCONS_00028960.p1	OFUSG09367.1.p1
TCONS_00035275.p1	OFUSG09320.1.p1
TCONS_00007247.p1	OFUSG18923.1.p1
TCONS_00004746.p1	OFUSG15405.1.p1
TCONS_00020514.p1	OFUSG04094.1.p1
TCONS_00043972.p1	OFUSG13061.1.p1
TCONS_00047451.p1	OFUSG05613.1.p1
TCONS_00012570.p1	OFUSG17808.1.p1
TCONS_00056867.p1	OFUSG04172.1.p1
TCONS_00004893.p1	OFUSG15035.2.p1
TCONS_00027368.p1	OFUSG18862.1.p1
TCONS_00016678.p1	OFUSG07698.2.p1
TCONS_00051747.p1	OFUSG20929.1.p1
TCONS_00009864.p1	OFUSG21558.1.p1
TCONS_00003662.p1	OFUSG07887.1.p1
TCONS_00054596.p1	OFUSG00903.1.p1
TCONS_00035865.p1	OFUSG21150.1.p1
TCONS_00051629.p1	OFUSG13654.2.p1
TCONS_00010642.p1	OFUSG25004.2.p1
TCONS_00023245.p1	OFUSG07963.1.p1
TCONS_00012470.p1	OFUSG10001.1.p1
TCONS_00014850.p1	OFUSG08308.1.p1
TCONS_00004465.p1	OFUSG23603.1.p1
TCONS_00052198.p1	OFUSG02225.1.p1
TCONS_00049466.p1	OFUSG19375.1.p1
TCONS_00013460.p1	OFUSG18266.1.p1
TCONS_00008398.p1	OFUSG20770.2.p1
TCONS_00056856.p1	OFUSG16682.2.p1
TCONS_00024814.p1	OFUSG19659.2.p1
TCONS_00047900.p1	OFUSG06295.1.p1
TCONS_00053260.p1	OFUSG17708.1.p1
TCONS_00041426.p1	OFUSG16313.1.p1
TCONS_00048271.p1	OFUSG06963.1.p1
TCONS_00053429.p1	OFUSG17628.1.p1
TCONS_00001472.p1	OFUSG07607.1.p1
TCONS_00029784.p1	OFUSG13054.1.p1
TCONS_00048583.p1	OFUSG06611.1.p1
TCONS_00033404.p1	OFUSG23239.1.p1
TCONS_00044319.p1	OFUSG07657.2.p1
TCONS_00002993.p1	OFUSG19560.1.p1
TCONS_00048168.p1	OFUSG05212.1.p1
TCONS_00007893.p1	OFUSG11603.1.p1
TCONS_00028728.p1	OFUSG08718.1.p1
TCONS_00052793.p1	OFUSG17182.1.p1
TCONS_00008529.p1	OFUSG19817.1.p1
TCONS_00056401.p1	OFUSG24408.2.p1
TCONS_00010780.p1	OFUSG21524.1.p1
TCONS_00000200.p1	OFUSG01510.2.p1
TCONS_00051513.p1	OFUSG23321.1.p1
TCONS_00027070.p1	OFUSG05858.1.p1
TCONS_00006756.p1	OFUSG23969.1.p1
TCONS_00004944.p1	OFUSG22313.1.p1
TCONS_00051708.p1	OFUSG26550.1.p1
TCONS_00010760.p1	OFUSG12345.1.p1
TCONS_00053296.p1	OFUSG13269.1.p1
TCONS_00007279.p1	OFUSG18308.1.p1
TCONS_00035950.p1	OFUSG00744.1.p1
TCONS_00049715.p1	OFUSG19461.1.p1
TCONS_00000598.p1	OFUSG00185.2.p1
TCONS_00021118.p1	OFUSG01571.1.p1
TCONS_00015187.p1	OFUSG09865.1.p1
TCONS_00028488.p1	OFUSG08814.1.p1
TCONS_00015961.p1	OFUSG07066.1.p1
TCONS_00042611.p1	OFUSG02294.2.p1
TCONS_00041069.p1	OFUSG12729.1.p1
TCONS_00010194.p1	OFUSG25115.1.p1
TCONS_00009453.p1	OFUSG04760.1.p1
TCONS_00005105.p1	OFUSG22426.1.p1
TCONS_00019653.p1	OFUSG20675.1.p1
TCONS_00043757.p1	OFUSG09004.1.p1
TCONS_00019290.p1	OFUSG21037.1.p1
TCONS_00054302.p1	OFUSG01231.1.p1
TCONS_00019814.p1	OFUSG17158.1.p1
TCONS_00027824.p1	OFUSG04581.1.p1
TCONS_00042713.p1	OFUSG02465.1.p1
TCONS_00045691.p1	OFUSG14596.1.p1
TCONS_00034798.p1	OFUSG19582.1.p1
TCONS_00051901.p1	OFUSG06689.1.p1
TCONS_00007016.p1	OFUSG20694.1.p1
TCONS_00005218.p1	OFUSG15027.1.p1
TCONS_00019772.p1	OFUSG23596.2.p1
TCONS_00030965.p1	OFUSG10136.1.p1
TCONS_00045663.p1	OFUSG23326.1.p1
TCONS_00009722.p1	OFUSG25025.1.p1
TCONS_00038648.p1	OFUSG26538.1.p1
TCONS_00036799.p1	OFUSG22688.1.p1
TCONS_00003496.p1	OFUSG21701.1.p1
TCONS_00002703.p1	OFUSG25549.1.p1
TCONS_00056930.p1	OFUSG07984.2.p1
TCONS_00047866.p1	OFUSG19044.1.p1
TCONS_00029645.p1	OFUSG20064.1.p1
TCONS_00028264.p1	OFUSG09679.1.p1
TCONS_00019250.p1	OFUSG00326.1.p1
TCONS_00020824.p1	OFUSG05095.2.p1
TCONS_00013945.p1	OFUSG18301.2.p1
TCONS_00043648.p1	OFUSG03370.1.p1
TCONS_00055492.p1	OFUSG04737.1.p1
TCONS_00024839.p1	OFUSG01411.1.p1
TCONS_00043324.p3	OFUSG02677.1.p1
TCONS_00052058.p1	OFUSG13443.1.p1
TCONS_00055553.p1	OFUSG04528.1.p1
TCONS_00017834.p1	OFUSG23560.1.p1
TCONS_00053631.p1	OFUSG21208.1.p1
TCONS_00019312.p1	OFUSG16805.1.p1
TCONS_00021476.p1	OFUSG09597.1.p1
TCONS_00055873.p1	OFUSG20447.1.p1
TCONS_00029119.p1	OFUSG09780.1.p1
TCONS_00045626.p1	OFUSG13775.3.p1
TCONS_00051129.p1	OFUSG26429.1.p1
TCONS_00006742.p1	OFUSG15294.1.p1
TCONS_00008062.p1	OFUSG20349.1.p1
TCONS_00026369.p1	OFUSG06445.2.p1
TCONS_00044979.p1	OFUSG26359.1.p1
TCONS_00030870.p1	OFUSG10412.2.p1
TCONS_00005264.p1	OFUSG14941.1.p1
TCONS_00050150.p1	OFUSG13219.1.p1
TCONS_00057276.p1	OFUSG02650.3.p1
TCONS_00029439.p1	OFUSG18235.1.p1
TCONS_00003734.p1	OFUSG16516.2.p1
TCONS_00055925.p1	OFUSG09915.1.p1
TCONS_00009857.p1	OFUSG12296.1.p1
TCONS_00033072.p1	OFUSG16546.1.p1
TCONS_00007529.p1	OFUSG20801.1.p1
TCONS_00038519.p1	OFUSG09755.1.p1
TCONS_00013878.p1	OFUSG10768.1.p1
TCONS_00005699.p1	OFUSG24170.4.p1
TCONS_00038623.p1	OFUSG18796.1.p1
TCONS_00023716.p1	OFUSG26103.1.p1
TCONS_00003180.p1	OFUSG16679.1.p1
TCONS_00049742.p1	OFUSG06662.1.p1
TCONS_00044539.p1	OFUSG23272.1.p1
TCONS_00042453.p1	OFUSG00908.1.p1
TCONS_00015355.p1	OFUSG07668.1.p1
TCONS_00046508.p1	OFUSG12919.1.p1
TCONS_00048104.p1	OFUSG06477.1.p1
TCONS_00050741.p1	OFUSG04662.1.p1
TCONS_00009348.p1	OFUSG20848.1.p1
TCONS_00026164.p1	OFUSG19212.1.p1
TCONS_00007077.p1	OFUSG22780.1.p1
TCONS_00051172.p1	OFUSG16929.1.p1
TCONS_00018627.p1	OFUSG08247.1.p1
TCONS_00035612.p1	OFUSG12164.1.p2
TCONS_00005574.p1	OFUSG15041.1.p1
TCONS_00026217.p1	OFUSG19263.1.p1
TCONS_00052055.p1	OFUSG23590.1.p1
TCONS_00056057.p1	OFUSG11758.1.p1
TCONS_00009011.p1	OFUSG20546.1.p1
TCONS_00051168.p1	OFUSG23427.1.p1
TCONS_00028379.p1	OFUSG09616.1.p1
TCONS_00009852.p1	OFUSG17864.1.p1
TCONS_00052910.p1	OFUSG23512.1.p1
TCONS_00052913.p1	OFUSG20928.1.p1
TCONS_00001538.p1	OFUSG16386.1.p1
TCONS_00009375.p1	OFUSG05437.1.p1
TCONS_00049476.p1	OFUSG06679.3.p1
TCONS_00006235.p1	OFUSG22608.1.p1
TCONS_00055410.p1	OFUSG25555.1.p1
TCONS_00006467.p1	OFUSG25505.1.p1
TCONS_00044942.p1	OFUSG24066.1.p1
TCONS_00012205.p1	OFUSG12508.1.p1
TCONS_00010777.p1	OFUSG11825.1.p1
TCONS_00013413.p1	OFUSG17854.1.p1
TCONS_00020777.p1	OFUSG13522.1.p1
TCONS_00010810.p1	OFUSG11961.1.p1
TCONS_00054626.p1	OFUSG26252.1.p1
TCONS_00020266.p1	OFUSG20927.2.p1
TCONS_00010685.p1	OFUSG12535.1.p1
TCONS_00025703.p1	OFUSG15380.1.p1
TCONS_00016076.p1	OFUSG03164.1.p1
TCONS_00006412.p1	OFUSG24024.2.p1
TCONS_00034488.p1	OFUSG09700.2.p1
TCONS_00000689.p1	OFUSG01308.1.p1
TCONS_00029412.p1	OFUSG19879.2.p1
TCONS_00049000.p1	OFUSG06481.1.p1
TCONS_00020267.p1	OFUSG21453.1.p1
TCONS_00015577.p1	OFUSG07700.1.p1
TCONS_00043058.p1	OFUSG21367.1.p1
TCONS_00014161.p1	OFUSG10196.1.p1
TCONS_00025570.p1	OFUSG08410.1.p1
TCONS_00037773.p1	OFUSG01093.2.p1
TCONS_00044098.p1	OFUSG16779.1.p1
TCONS_00027742.p1	OFUSG05626.1.p1
TCONS_00043269.p1	OFUSG03258.1.p1
TCONS_00048348.p1	OFUSG18747.1.p1
TCONS_00010492.p1	OFUSG21658.1.p1
TCONS_00021683.p1	OFUSG01461.2.p1
TCONS_00027510.p1	OFUSG05672.1.p1
TCONS_00014637.p1	OFUSG20251.2.p1
TCONS_00035742.p1	OFUSG02919.1.p1
TCONS_00009908.p1	OFUSG11487.2.p1
TCONS_00052896.p1	OFUSG21433.1.p1
TCONS_00027339.p1	OFUSG05967.1.p1
TCONS_00000626.p1	OFUSG19051.1.p1
TCONS_00010049.p1	OFUSG12463.1.p1
TCONS_00008967.p1	OFUSG04768.1.p1
TCONS_00008940.p1	OFUSG18230.1.p1
TCONS_00013903.p1	OFUSG10668.1.p1
TCONS_00006927.p1	OFUSG23542.1.p1
TCONS_00052504.p1	OFUSG12712.1.p1
TCONS_00056205.p1	OFUSG26038.1.p1
TCONS_00019416.p1	OFUSG03400.1.p1
TCONS_00055633.p1	OFUSG16659.1.p1
TCONS_00003641.p1	OFUSG16156.1.p1
TCONS_00014949.p1	OFUSG07673.4.p1
TCONS_00005801.p1	OFUSG23837.1.p1
TCONS_00020167.p1	OFUSG23257.2.p1
TCONS_00010592.p1	OFUSG19746.2.p1
TCONS_00021573.p1	OFUSG13817.5.p1
TCONS_00001238.p1	OFUSG16312.1.p1
TCONS_00042854.p1	OFUSG00154.1.p1
TCONS_00051707.p1	OFUSG04389.1.p1
TCONS_00044894.p1	OFUSG17469.1.p1
TCONS_00017723.p1	OFUSG26414.1.p1
TCONS_00051637.p1	OFUSG26286.1.p1
TCONS_00049700.p1	OFUSG21855.1.p1
TCONS_00011608.p1	OFUSG12090.1.p1
TCONS_00010259.p1	OFUSG25310.1.p1
TCONS_00019030.p1	OFUSG17239.1.p1
TCONS_00014508.p1	OFUSG25573.1.p1
TCONS_00001826.p1	OFUSG00454.1.p1
TCONS_00002973.p1	OFUSG16318.1.p1
TCONS_00008157.p1	OFUSG20430.1.p1
TCONS_00021219.p1	OFUSG24692.1.p1
TCONS_00006494.p1	OFUSG22627.1.p1
TCONS_00056295.p1	OFUSG26039.1.p1
TCONS_00003797.p1	OFUSG16605.4.p1
TCONS_00002283.p1	OFUSG01072.1.p1
TCONS_00052485.p1	OFUSG11209.1.p1
TCONS_00056623.p1	OFUSG19857.2.p1
TCONS_00027364.p1	OFUSG18957.1.p1
TCONS_00029344.p1	OFUSG19921.1.p1
TCONS_00013010.p1	OFUSG17867.2.p1
TCONS_00000889.p1	OFUSG01453.1.p1
TCONS_00024142.p1	OFUSG07579.1.p1
TCONS_00056291.p1	OFUSG24367.1.p1
TCONS_00026181.p1	OFUSG19050.1.p1
TCONS_00032888.p1	OFUSG24392.1.p1
TCONS_00054919.p1	OFUSG17956.1.p1
TCONS_00022488.p1	OFUSG24612.1.p1
TCONS_00045542.p1	OFUSG23621.1.p1
TCONS_00036586.p1	OFUSG01601.1.p1
TCONS_00026465.p1	OFUSG05588.1.p1
TCONS_00047802.p1	OFUSG18695.1.p1
TCONS_00021938.p1	OFUSG13787.2.p1
TCONS_00003610.p1	OFUSG03773.1.p1
TCONS_00041056.p1	OFUSG19562.1.p1
TCONS_00053615.p1	OFUSG26329.2.p1
TCONS_00015892.p1	OFUSG07680.1.p1
TCONS_00029111.p1	OFUSG08828.1.p1
TCONS_00031061.p1	OFUSG10722.1.p1
TCONS_00049697.p1	OFUSG19455.1.p1
TCONS_00012152.p1	OFUSG11728.2.p1
TCONS_00022276.p1	OFUSG18700.1.p1
TCONS_00020710.p1	OFUSG04886.1.p1
TCONS_00006170.p1	OFUSG22296.1.p1
TCONS_00013327.p1	OFUSG11129.1.p1
TCONS_00013796.p1	OFUSG10266.1.p1
TCONS_00020799.p1	OFUSG13123.1.p1
TCONS_00003167.p1	OFUSG16752.1.p1
TCONS_00030716.p1	OFUSG18339.1.p1
TCONS_00033622.p1	OFUSG16235.1.p1
TCONS_00048680.p1	OFUSG18775.2.p1
TCONS_00010778.p1	OFUSG06791.1.p1
TCONS_00042723.p1	OFUSG02899.1.p1
TCONS_00035352.p2	OFUSG03434.1.p1
TCONS_00013018.p1	OFUSG11056.1.p1
TCONS_00020691.p1	OFUSG20539.2.p1
TCONS_00014217.p1	OFUSG10565.1.p1
TCONS_00001126.p1	OFUSG00890.1.p1
TCONS_00047598.p1	OFUSG06308.1.p1
TCONS_00047427.p1	OFUSG06690.2.p1
TCONS_00056008.p1	OFUSG09669.1.p1
TCONS_00000960.p1	OFUSG01254.1.p1
TCONS_00014783.p1	OFUSG09922.2.p1
TCONS_00019596.p1	OFUSG13343.1.p1
TCONS_00022799.p1	OFUSG25985.1.p1
TCONS_00021355.p1	OFUSG14216.1.p1
TCONS_00051649.p1	OFUSG23226.1.p1
TCONS_00047865.p1	OFUSG06033.1.p1
TCONS_00029676.p1	OFUSG18709.1.p1
TCONS_00007558.p1	OFUSG23082.1.p1
TCONS_00002761.p1	OFUSG04240.1.p1
TCONS_00012301.p1	OFUSG11992.1.p1
TCONS_00032988.p1	OFUSG17196.1.p1
TCONS_00010247.p1	OFUSG11546.1.p1
TCONS_00005768.p1	OFUSG22677.1.p1
TCONS_00010670.p1	OFUSG11468.1.p1
TCONS_00054299.p1	OFUSG17059.1.p1
TCONS_00030862.p1	OFUSG10217.1.p1
TCONS_00029772.p1	OFUSG00595.1.p1
TCONS_00004484.p1	OFUSG12145.1.p1
TCONS_00009620.p1	OFUSG11717.1.p1
TCONS_00039449.p1	OFUSG12226.1.p1
TCONS_00027063.p1	OFUSG05979.1.p1
TCONS_00056206.p1	OFUSG16377.2.p1
TCONS_00048558.p1	OFUSG19151.1.p1
TCONS_00008801.p1	OFUSG04955.1.p1
TCONS_00053680.p1	OFUSG26590.1.p1
TCONS_00010514.p1	OFUSG25163.1.p1
TCONS_00018480.p1	OFUSG05253.1.p1
TCONS_00045489.p1	OFUSG26371.1.p1
TCONS_00055946.p1	OFUSG08039.1.p1
TCONS_00004149.p1	OFUSG16467.1.p1
TCONS_00042767.p1	OFUSG16387.1.p1
TCONS_00001529.p1	OFUSG11423.1.p1
TCONS_00050112.p1	OFUSG17397.1.p1
TCONS_00037890.p1	OFUSG00243.1.p1
TCONS_00029368.p1	OFUSG19675.1.p1
TCONS_00005726.p1	OFUSG15266.1.p1
TCONS_00009166.p1	OFUSG05228.1.p1
TCONS_00016729.p1	OFUSG07622.1.p1
TCONS_00050225.p1	OFUSG21431.1.p1
TCONS_00018203.p1	OFUSG10948.2.p1
TCONS_00055221.p1	OFUSG07053.3.p1
TCONS_00042837.p1	OFUSG20882.1.p1
TCONS_00046341.p1	OFUSG00118.1.p1
TCONS_00005530.p1	OFUSG24085.1.p1
TCONS_00013931.p1	OFUSG10802.1.p1
TCONS_00030867.p1	OFUSG10183.1.p1
TCONS_00012515.p1	OFUSG10491.1.p1
TCONS_00022727.p1	OFUSG14426.1.p1
TCONS_00053909.p1	OFUSG13129.1.p1
TCONS_00056203.p1	OFUSG26032.2.p1
TCONS_00018810.p1	OFUSG21084.2.p1
TCONS_00009605.p1	OFUSG12103.2.p1
TCONS_00032002.p1	OFUSG13526.1.p1
TCONS_00005307.p1	OFUSG25578.1.p1
TCONS_00045601.p1	OFUSG26380.1.p1
TCONS_00009190.p1	OFUSG03955.1.p1
TCONS_00043448.p1	OFUSG02223.1.p1
TCONS_00018985.p1	OFUSG20666.1.p1
TCONS_00012957.p1	OFUSG11190.1.p1
TCONS_00015454.p1	OFUSG26088.2.p1
TCONS_00008648.p1	OFUSG04918.1.p1
TCONS_00052895.p1	OFUSG19003.1.p1
TCONS_00010067.p1	OFUSG25173.1.p1
TCONS_00011196.p1	OFUSG12559.1.p1
TCONS_00055708.p1	OFUSG16677.1.p1
TCONS_00002643.p1	OFUSG12575.1.p1
TCONS_00021280.p1	OFUSG24777.1.p1
TCONS_00044141.p1	OFUSG03109.1.p1
TCONS_00025548.p1	OFUSG25581.1.p1
TCONS_00000636.p1	OFUSG13216.1.p1
TCONS_00000986.p1	OFUSG01559.1.p1
TCONS_00055453.p1	OFUSG16755.1.p1
TCONS_00028444.p1	OFUSG22824.1.p1
TCONS_00033670.p1	OFUSG26587.1.p1
TCONS_00001820.p1	OFUSG00654.1.p1
TCONS_00043595.p1	OFUSG03705.1.p1
TCONS_00022869.p1	OFUSG26848.1.p1
TCONS_00030501.p1	OFUSG12127.1.p1
TCONS_00001864.p1	OFUSG01031.1.p1
TCONS_00026098.p1	OFUSG06074.1.p1
TCONS_00010367.p1	OFUSG12079.1.p1
TCONS_00001943.p1	OFUSG01041.1.p1
TCONS_00003481.p1	OFUSG12510.1.p1
TCONS_00047720.p1	OFUSG18789.1.p1
TCONS_00025590.p1	OFUSG01727.1.p1
TCONS_00005786.p1	OFUSG15038.1.p1
TCONS_00043768.p1	OFUSG03313.1.p1
TCONS_00029091.p1	OFUSG09802.1.p1
TCONS_00022401.p1	OFUSG24758.1.p1
TCONS_00043367.p1	OFUSG03204.1.p1
TCONS_00057273.p1	OFUSG20088.1.p1
TCONS_00049634.p1	OFUSG19060.2.p1
TCONS_00026192.p1	OFUSG02615.1.p1
TCONS_00002792.p1	OFUSG04065.1.p1
TCONS_00047268.p1	OFUSG18990.2.p1
TCONS_00016998.p1	OFUSG07995.1.p1
TCONS_00021307.p1	OFUSG24927.2.p1
TCONS_00056645.p1	OFUSG04037.1.p1
TCONS_00010045.p1	OFUSG11373.1.p1
TCONS_00036270.p1	OFUSG05783.1.p1
TCONS_00003675.p1	OFUSG16339.2.p1
TCONS_00052734.p1	OFUSG17216.1.p1
TCONS_00021160.p1	OFUSG24704.1.p1
TCONS_00027112.p1	OFUSG19504.1.p1
TCONS_00027564.p1	OFUSG05696.1.p1
TCONS_00054323.p1	OFUSG17631.1.p1
TCONS_00009329.p1	OFUSG05056.1.p1
TCONS_00026935.p1	OFUSG23423.1.p1
TCONS_00050469.p1	OFUSG21288.1.p1
TCONS_00031416.p1	OFUSG10683.1.p1
TCONS_00037412.p1	OFUSG09735.1.p1
TCONS_00043632.p1	OFUSG03026.1.p1
TCONS_00005986.p1	OFUSG13861.2.p1
TCONS_00028312.p1	OFUSG08879.1.p1
TCONS_00030348.p1	OFUSG11186.1.p1
TCONS_00003497.p1	OFUSG11629.1.p1
TCONS_00026510.p1	OFUSG19488.1.p1
TCONS_00047582.p1	OFUSG06627.1.p1
TCONS_00009191.p1	OFUSG22980.1.p1
