TCONS_00033626.p1	bflo_07005
TCONS_00020837.p1	bflo_00661
TCONS_00031335.p1	bflo_07143
TCONS_00012109.p1	bflo_24985
TCONS_00003002.p1	bflo_15427
TCONS_00014748.p1	bflo_16426
TCONS_00050227.p1	bflo_24340
TCONS_00020489.p1	bflo_13811
TCONS_00052093.p1	bflo_24827
TCONS_00023408.p1	bflo_10755
TCONS_00056826.p1	bflo_27275
TCONS_00056292.p1	bflo_18606
TCONS_00001781.p1	bflo_17685
TCONS_00029441.p1	bflo_05599
TCONS_00020764.p1	bflo_08019
TCONS_00045357.p1	bflo_05796
TCONS_00017022.p1	bflo_11202
TCONS_00033798.p1	bflo_01805
TCONS_00056614.p1	bflo_15022
TCONS_00049155.p1	bflo_10924
TCONS_00002011.p1	bflo_09847
TCONS_00037125.p1	bflo_03411
TCONS_00018192.p1	bflo_23946
TCONS_00002906.p1	bflo_18573
TCONS_00054519.p1	bflo_25696
TCONS_00047265.p1	bflo_11285
TCONS_00016143.p1	bflo_16465
TCONS_00043661.p1	bflo_14225
TCONS_00009586.p1	bflo_11056
TCONS_00003883.p1	bflo_14232
TCONS_00012283.p1	bflo_23691
TCONS_00009879.p1	bflo_06638
TCONS_00001141.p1	bflo_18341
TCONS_00023290.p1	bflo_02925
TCONS_00045851.p1	bflo_06362
TCONS_00011661.p1	bflo_11538
TCONS_00029628.p1	bflo_05693
TCONS_00006876.p1	bflo_20811
TCONS_00055662.p1	bflo_19465
TCONS_00021657.p1	bflo_22394
TCONS_00050634.p1	bflo_24646
TCONS_00014081.p1	bflo_23747
TCONS_00012174.p1	bflo_03550
TCONS_00001270.p1	bflo_17312
TCONS_00011689.p1	bflo_09809
TCONS_00013411.p1	bflo_23197
TCONS_00001290.p1	bflo_17509
TCONS_00055113.p1	bflo_14413
TCONS_00040993.p1	bflo_10178
TCONS_00020655.p1	bflo_12762
TCONS_00001111.p1	bflo_05878
TCONS_00010740.p1	bflo_15527
TCONS_00037176.p1	bflo_13958
TCONS_00008080.p1	bflo_13392
TCONS_00005065.p1	bflo_19277
TCONS_00049594.p1	bflo_11717
TCONS_00000655.p1	bflo_06033
TCONS_00049702.p1	bflo_11097
TCONS_00008560.p1	bflo_07561
TCONS_00047338.p1	bflo_11250
TCONS_00012584.p1	bflo_22863
TCONS_00008174.p1	bflo_13904
TCONS_00030550.p1	bflo_08303
TCONS_00010493.p1	bflo_19045
TCONS_00029415.p1	bflo_22787
TCONS_00043610.p1	bflo_14071
TCONS_00022104.p1	bflo_21665
TCONS_00014393.p1	bflo_18285
TCONS_00047825.p1	bflo_11434
TCONS_00004768.p1	bflo_20280
TCONS_00000406.p1	bflo_06683
TCONS_00011785.p1	bflo_05863
TCONS_00053753.p1	bflo_21288
TCONS_00052904.p1	bflo_03435
TCONS_00004845.p1	bflo_20192
TCONS_00048618.p1	bflo_11902
TCONS_00021662.p1	bflo_05155
TCONS_00057226.p1	bflo_09978
TCONS_00052895.p1	bflo_10262
TCONS_00027527.p1	bflo_10601
TCONS_00028355.p1	bflo_06774
TCONS_00031260.p1	bflo_08433
TCONS_00048777.p1	bflo_11539
TCONS_00050813.p1	bflo_24560
TCONS_00043756.p1	bflo_20281
TCONS_00051593.p1	bflo_04009
TCONS_00042278.p1	bflo_14435
TCONS_00002728.p1	bflo_02487
TCONS_00035934.p1	bflo_03607
TCONS_00049006.p1	bflo_24155
TCONS_00007984.p1	bflo_12796
TCONS_00048452.p1	bflo_10966
TCONS_00052874.p1	bflo_08472
TCONS_00001004.p1	bflo_17593
TCONS_00030833.p1	bflo_08687
TCONS_00001480.p1	bflo_18450
TCONS_00039121.p2	bflo_01852
TCONS_00053680.p1	bflo_25999
TCONS_00024544.p1	bflo_02902
TCONS_00003984.p1	bflo_02395
TCONS_00056943.p1	bflo_14858
TCONS_00048629.p1	bflo_11695
TCONS_00041587.p1	bflo_14635
TCONS_00056008.p1	bflo_01092
TCONS_00002904.p1	bflo_02548
TCONS_00016093.p1	bflo_15745
TCONS_00027499.p1	bflo_08900
TCONS_00023995.p1	bflo_12950
TCONS_00038331.p1	bflo_24222
TCONS_00018805.p1	bflo_21952
TCONS_00001238.p1	bflo_18182
TCONS_00021900.p1	bflo_21548
TCONS_00019959.p1	bflo_00328
TCONS_00029091.p1	bflo_05695
TCONS_00035292.p1	bflo_05511
TCONS_00052926.p1	bflo_25850
TCONS_00025067.p1	bflo_22558
TCONS_00020303.p1	bflo_08474
TCONS_00018319.p1	bflo_01688
TCONS_00040021.p1	bflo_01609
TCONS_00054325.p1	bflo_25515
TCONS_00023766.p1	bflo_10383
TCONS_00020383.p1	bflo_20306
TCONS_00046722.p1	bflo_20236
TCONS_00024761.p1	bflo_10211
TCONS_00005017.p1	bflo_20646
TCONS_00046880.p1	bflo_06653
TCONS_00056204.p1	bflo_06556
TCONS_00037411.p1	bflo_26705
TCONS_00025805.p1	bflo_25086
TCONS_00006127.p1	bflo_16307
TCONS_00003183.p1	bflo_07556
TCONS_00038686.p1	bflo_07153
TCONS_00003794.p1	bflo_02959
TCONS_00013500.p1	bflo_00713
TCONS_00002307.p1	bflo_17534
TCONS_00019778.p1	bflo_08313
TCONS_00016684.p1	bflo_15836
TCONS_00028162.p1	bflo_06021
TCONS_00050994.p1	bflo_24842
TCONS_00010044.p1	bflo_03349
TCONS_00034262.p1	bflo_02742
TCONS_00002000.p1	bflo_03906
TCONS_00054555.p1	bflo_05749
TCONS_00001265.p1	bflo_18338
TCONS_00033133.p1	bflo_08025
TCONS_00054929.p1	bflo_19389
TCONS_00031354.p1	bflo_14284
TCONS_00001683.p1	bflo_17640
TCONS_00033243.p1	bflo_05687
TCONS_00028923.p1	bflo_09247
TCONS_00027133.p1	bflo_08937
TCONS_00014337.p1	bflo_23674
TCONS_00023085.p1	bflo_09215
TCONS_00018060.p1	bflo_05971
TCONS_00011640.p1	bflo_13762
TCONS_00025261.p1	bflo_14444
TCONS_00011052.p1	bflo_10980
TCONS_00028513.p1	bflo_06772
TCONS_00000896.p1	bflo_17472
TCONS_00028293.p1	bflo_05394
TCONS_00021476.p1	bflo_21301
TCONS_00014532.p1	bflo_23298
TCONS_00010985.p1	bflo_15177
TCONS_00029316.p1	bflo_05624
TCONS_00013224.p1	bflo_23110
TCONS_00009852.p1	bflo_06573
TCONS_00018205.p1	bflo_02031
TCONS_00013490.p1	bflo_27135
TCONS_00001336.p1	bflo_18080
TCONS_00009969.p1	bflo_23517
TCONS_00026780.p1	bflo_10630
TCONS_00036377.p1	bflo_20978
TCONS_00007954.p1	bflo_12574
TCONS_00053038.p1	bflo_25565
TCONS_00048344.p1	bflo_10877
TCONS_00007839.p1	bflo_12671
TCONS_00048319.p1	bflo_11060
TCONS_00024114.p1	bflo_09857
TCONS_00030088.p1	bflo_24427
TCONS_00041245.p1	bflo_04953
TCONS_00031449.p1	bflo_13413
TCONS_00021620.p1	bflo_22154
TCONS_00013487.p1	bflo_22962
TCONS_00019282.p1	bflo_26440
TCONS_00017408.p1	bflo_06853
TCONS_00011425.p1	bflo_18061
TCONS_00038720.p1	bflo_00273
TCONS_00003872.p1	bflo_02430
TCONS_00054142.p1	bflo_18269
TCONS_00041845.p1	bflo_03294
TCONS_00028542.p1	bflo_05697
TCONS_00010818.p1	bflo_06201
TCONS_00007779.p1	bflo_13460
TCONS_00053653.p1	bflo_25786
TCONS_00046777.p1	bflo_05937
TCONS_00051973.p1	bflo_24143
TCONS_00004571.p1	bflo_18983
TCONS_00053514.p1	bflo_25487
TCONS_00037101.p1	bflo_02993
TCONS_00009459.p1	bflo_13519
TCONS_00051128.p1	bflo_27475
TCONS_00028996.p1	bflo_06646
TCONS_00020320.p1	bflo_00422
TCONS_00042552.p1	bflo_14830
TCONS_00021846.p1	bflo_21573
TCONS_00020887.p1	bflo_21308
TCONS_00038043.p1	bflo_03612
TCONS_00003459.p1	bflo_12400
TCONS_00012181.p1	bflo_16377
TCONS_00010891.p1	bflo_07935
TCONS_00016057.p1	bflo_16530
TCONS_00007515.p1	bflo_22012
TCONS_00020700.p1	bflo_13101
TCONS_00054517.p1	bflo_25612
TCONS_00048808.p1	bflo_11937
TCONS_00038206.p1	bflo_03025
TCONS_00007177.p1	bflo_05820
TCONS_00012405.p1	bflo_22891
TCONS_00008588.p1	bflo_13215
TCONS_00016140.p1	bflo_16855
TCONS_00005818.p1	bflo_20107
TCONS_00010908.p1	bflo_13866
TCONS_00042839.p1	bflo_14358
TCONS_00023648.p1	bflo_09868
TCONS_00029460.p1	bflo_06260
TCONS_00048919.p1	bflo_11455
TCONS_00056786.p1	bflo_20795
TCONS_00024001.p1	bflo_09231
TCONS_00021685.p1	bflo_22410
TCONS_00009749.p1	bflo_11964
TCONS_00019502.p1	bflo_00693
TCONS_00055685.p1	bflo_18713
TCONS_00006453.p1	bflo_16738
TCONS_00007484.p1	bflo_01714
TCONS_00020627.p1	bflo_26554
TCONS_00018596.p1	bflo_24885
TCONS_00020277.p1	bflo_02614
TCONS_00000270.p1	bflo_17634
TCONS_00043024.p1	bflo_10923
TCONS_00002762.p1	bflo_02199
TCONS_00006895.p1	bflo_20533
TCONS_00057088.p1	bflo_19431
TCONS_00017788.p1	bflo_01503
TCONS_00029566.p1	bflo_05969
TCONS_00032984.p1	bflo_04048
TCONS_00055484.p1	bflo_19326
TCONS_00053078.p1	bflo_25831
TCONS_00028995.p1	bflo_17220
TCONS_00023122.p1	bflo_09240
TCONS_00010741.p1	bflo_12534
TCONS_00021499.p1	bflo_21649
TCONS_00011226.p1	bflo_15306
TCONS_00006521.p1	bflo_21197
TCONS_00010987.p1	bflo_06060
TCONS_00045517.p1	bflo_21601
TCONS_00006235.p1	bflo_19999
TCONS_00024004.p1	bflo_09772
TCONS_00021833.p1	bflo_21265
TCONS_00018241.p1	bflo_16346
TCONS_00019102.p1	bflo_00336
TCONS_00017323.p1	bflo_16043
TCONS_00006040.p1	bflo_10127
TCONS_00005635.p1	bflo_20907
TCONS_00044057.p1	bflo_14087
TCONS_00052109.p1	bflo_25071
TCONS_00057223.p1	bflo_08332
TCONS_00051711.p1	bflo_24698
TCONS_00033937.p1	bflo_14476
TCONS_00028334.p1	bflo_05674
TCONS_00031701.p1	bflo_00155
TCONS_00048691.p1	bflo_00239
TCONS_00036412.p1	bflo_16739
TCONS_00055486.p1	bflo_18627
TCONS_00006350.p1	bflo_20003
TCONS_00005754.p1	bflo_19853
TCONS_00053189.p1	bflo_25295
TCONS_00019120.p1	bflo_07708
TCONS_00043597.p1	bflo_05841
TCONS_00018519.p1	bflo_09142
TCONS_00014093.p1	bflo_23490
TCONS_00049423.p1	bflo_11693
TCONS_00023532.p1	bflo_10344
TCONS_00013652.p1	bflo_23776
TCONS_00015838.p1	bflo_21429
TCONS_00014720.p1	bflo_15640
TCONS_00007532.p1	bflo_12888
TCONS_00054625.p1	bflo_27525
TCONS_00011101.p1	bflo_01959
TCONS_00026896.p1	bflo_09905
TCONS_00028144.p1	bflo_05965
TCONS_00005139.p1	bflo_22251
TCONS_00047796.p1	bflo_11301
TCONS_00029030.p1	bflo_05681
TCONS_00017404.p1	bflo_00981
TCONS_00031600.p1	bflo_00205
TCONS_00046200.p1	bflo_06470
TCONS_00008967.p1	bflo_13084
TCONS_00007437.p1	bflo_12594
TCONS_00053571.p1	bflo_25483
TCONS_00010766.p1	bflo_10608
TCONS_00001582.p1	bflo_17278
TCONS_00013482.p1	bflo_22972
TCONS_00026634.p1	bflo_10007
TCONS_00020335.p1	bflo_00372
TCONS_00016338.p1	bflo_16081
TCONS_00036586.p1	bflo_03069
TCONS_00010089.p1	bflo_20181
TCONS_00028323.p1	bflo_06194
TCONS_00009030.p1	bflo_13047
TCONS_00014857.p1	bflo_15575
TCONS_00028689.p1	bflo_10619
TCONS_00028861.p1	bflo_25944
TCONS_00007068.p1	bflo_24461
TCONS_00053783.p1	bflo_08380
TCONS_00052233.p1	bflo_24557
TCONS_00011874.p1	bflo_17321
TCONS_00030272.p1	bflo_07984
TCONS_00048997.p1	bflo_25951
TCONS_00047466.p1	bflo_11561
TCONS_00003181.p1	bflo_07729
TCONS_00010731.p1	bflo_15642
TCONS_00010056.p1	bflo_23282
TCONS_00007276.p1	bflo_13909
TCONS_00017207.p1	bflo_01641
TCONS_00015174.p1	bflo_16288
TCONS_00007365.p1	bflo_13368
TCONS_00017392.p1	bflo_01439
TCONS_00050451.p1	bflo_24251
TCONS_00041737.p1	bflo_13643
TCONS_00021580.p1	bflo_21599
TCONS_00051127.p1	bflo_24600
TCONS_00030935.p1	bflo_07121
TCONS_00003410.p1	bflo_16803
TCONS_00005014.p1	bflo_20278
TCONS_00048268.p1	bflo_11454
TCONS_00027069.p1	bflo_09260
TCONS_00022869.p1	bflo_21833
TCONS_00021076.p1	bflo_21755
TCONS_00001668.p1	bflo_15938
TCONS_00010074.p1	bflo_21007
TCONS_00046007.p1	bflo_04455
TCONS_00002113.p1	bflo_17363
TCONS_00052504.p1	bflo_25536
TCONS_00012793.p1	bflo_23721
TCONS_00012821.p1	bflo_23774
TCONS_00019650.p1	bflo_00295
TCONS_00011626.p1	bflo_14739
TCONS_00054366.p1	bflo_26309
TCONS_00028627.p1	bflo_03686
TCONS_00052743.p1	bflo_25314
TCONS_00009850.p1	bflo_12416
TCONS_00010203.p1	bflo_20957
TCONS_00006173.p1	bflo_20429
TCONS_00056686.p1	bflo_18552
TCONS_00014155.p1	bflo_03183
TCONS_00047632.p1	bflo_12353
TCONS_00052478.p1	bflo_25626
TCONS_00015699.p1	bflo_15708
TCONS_00057047.p1	bflo_18879
TCONS_00009581.p1	bflo_17079
TCONS_00009339.p1	bflo_25581
TCONS_00002918.p1	bflo_17194
TCONS_00001551.p1	bflo_17863
TCONS_00048793.p1	bflo_11211
TCONS_00019204.p1	bflo_00918
TCONS_00015357.p1	bflo_16430
TCONS_00028403.p1	bflo_06111
TCONS_00009953.p1	bflo_21160
TCONS_00007557.p1	bflo_12655
TCONS_00020628.p1	bflo_00824
TCONS_00036744.p1	bflo_03983
TCONS_00057246.p1	bflo_24959
TCONS_00007016.p1	bflo_08265
TCONS_00047539.p1	bflo_10850
TCONS_00018270.p1	bflo_18949
TCONS_00008082.p1	bflo_13963
TCONS_00005208.p1	bflo_20388
TCONS_00048274.p1	bflo_11842
TCONS_00049104.p1	bflo_11545
TCONS_00021055.p1	bflo_21775
TCONS_00034490.p1	bflo_20446
TCONS_00012096.p1	bflo_23727
TCONS_00012573.p1	bflo_12150
TCONS_00010926.p1	bflo_10719
TCONS_00028987.p1	bflo_06309
TCONS_00029554.p1	bflo_05656
TCONS_00001174.p1	bflo_18377
TCONS_00013321.p1	bflo_23067
TCONS_00049454.p1	bflo_26499
TCONS_00025849.p1	bflo_02263
TCONS_00027565.p1	bflo_09728
TCONS_00034269.p1	bflo_09829
TCONS_00043665.p1	bflo_14339
TCONS_00003609.p1	bflo_13784
TCONS_00051073.p1	bflo_23930
TCONS_00056337.p1	bflo_06359
TCONS_00029121.p1	bflo_05600
TCONS_00017771.p1	bflo_00998
TCONS_00030829.p1	bflo_07011
TCONS_00057152.p1	bflo_08519
TCONS_00005720.p1	bflo_20336
TCONS_00031994.p1	bflo_02116
TCONS_00027682.p1	bflo_09554
TCONS_00010895.p1	bflo_05849
TCONS_00019846.p1	bflo_07605
TCONS_00006692.p1	bflo_07008
TCONS_00036576.p1	bflo_20649
TCONS_00004477.p1	bflo_16995
TCONS_00019562.p1	bflo_00950
TCONS_00055570.p1	bflo_19732
TCONS_00004057.p1	bflo_03961
TCONS_00002109.p1	bflo_04491
TCONS_00043944.p1	bflo_14303
TCONS_00026497.p1	bflo_10626
TCONS_00030063.p1	bflo_08683
TCONS_00047575.p1	bflo_11459
TCONS_00028391.p1	bflo_05598
TCONS_00000334.p1	bflo_18391
TCONS_00042596.p1	bflo_14657
TCONS_00049569.p1	bflo_11514
TCONS_00056701.p1	bflo_10191
TCONS_00018133.p1	bflo_05031
TCONS_00014818.p1	bflo_01520
TCONS_00015422.p2	bflo_16534
TCONS_00052947.p1	bflo_00692
TCONS_00000643.p1	bflo_17658
TCONS_00030653.p1	bflo_19006
TCONS_00024175.p1	bflo_09810
TCONS_00005400.p1	bflo_20512
TCONS_00012814.p1	bflo_23010
TCONS_00018812.p1	bflo_01467
TCONS_00045801.p1	bflo_02694
TCONS_00034482.p1	bflo_08869
TCONS_00030585.p1	bflo_10741
TCONS_00005201.p1	bflo_03925
TCONS_00004936.p1	bflo_20989
TCONS_00028515.p1	bflo_06187
TCONS_00048191.p1	bflo_12361
TCONS_00041663.p1	bflo_14337
TCONS_00026127.p1	bflo_09774
TCONS_00009715.p1	bflo_11450
TCONS_00005604.p1	bflo_03873
TCONS_00056091.p1	bflo_11542
TCONS_00014892.p1	bflo_13475
TCONS_00014590.p1	bflo_22997
TCONS_00014908.p1	bflo_15833
TCONS_00005125.p1	bflo_06408
TCONS_00046210.p1	bflo_16760
TCONS_00047823.p1	bflo_11091
TCONS_00027746.p1	bflo_21106
TCONS_00047832.p1	bflo_12036
TCONS_00053195.p1	bflo_26277
TCONS_00042610.p1	bflo_14944
TCONS_00015731.p1	bflo_23730
TCONS_00020631.p1	bflo_00261
TCONS_00032372.p1	bflo_01108
TCONS_00001939.p1	bflo_17615
TCONS_00027977.p1	bflo_06399
TCONS_00007635.p1	bflo_13789
TCONS_00050657.p1	bflo_07432
TCONS_00047282.p1	bflo_11846
TCONS_00028826.p1	bflo_06064
TCONS_00010548.p1	bflo_21298
TCONS_00015774.p1	bflo_15865
TCONS_00019245.p1	bflo_21187
TCONS_00006814.p1	bflo_20570
TCONS_00015241.p1	bflo_15827
TCONS_00011021.p1	bflo_16405
TCONS_00007059.p1	bflo_12777
TCONS_00016131.p1	bflo_16801
TCONS_00011578.p1	bflo_21024
TCONS_00015361.p1	bflo_15712
TCONS_00018445.p1	bflo_01458
TCONS_00036685.p1	bflo_02975
TCONS_00055546.p1	bflo_18729
TCONS_00015425.p1	bflo_08201
TCONS_00011475.p1	bflo_04113
TCONS_00037683.p1	bflo_03388
TCONS_00054668.p1	bflo_16299
TCONS_00049203.p1	bflo_11011
TCONS_00056346.p1	bflo_19084
TCONS_00043887.p1	bflo_14748
TCONS_00042837.p1	bflo_01837
TCONS_00050120.p1	bflo_25051
TCONS_00045660.p1	bflo_23497
TCONS_00041056.p1	bflo_09328
TCONS_00030149.p1	bflo_07534
TCONS_00049459.p1	bflo_10911
TCONS_00048834.p1	bflo_13618
TCONS_00013712.p1	bflo_22763
TCONS_00042105.p1	bflo_14287
TCONS_00013464.p1	bflo_23426
TCONS_00030135.p1	bflo_07572
TCONS_00016369.p1	bflo_15564
TCONS_00055494.p1	bflo_18702
TCONS_00020265.p1	bflo_18081
TCONS_00024520.p1	bflo_09046
TCONS_00007371.p1	bflo_13733
TCONS_00035359.p1	bflo_02215
TCONS_00053558.p1	bflo_18408
TCONS_00011252.p1	bflo_16569
TCONS_00022745.p1	bflo_18339
TCONS_00016548.p1	bflo_01502
TCONS_00009723.p1	bflo_14814
TCONS_00015451.p1	bflo_16272
TCONS_00000311.p1	bflo_17474
TCONS_00017806.p1	bflo_01578
TCONS_00000854.p1	bflo_17349
TCONS_00015797.p1	bflo_15725
TCONS_00010518.p1	bflo_08955
TCONS_00042361.p1	bflo_14983
TCONS_00053200.p1	bflo_26323
TCONS_00047965.p1	bflo_11645
TCONS_00047573.p1	bflo_11031
TCONS_00011309.p1	bflo_05172
TCONS_00017941.p1	bflo_01743
TCONS_00017798.p1	bflo_20976
TCONS_00030813.p1	bflo_08149
TCONS_00027158.p1	bflo_14959
TCONS_00047793.p1	bflo_10892
TCONS_00054289.p1	bflo_25619
TCONS_00014236.p1	bflo_22788
TCONS_00018305.p1	bflo_01451
TCONS_00051123.p1	bflo_24353
TCONS_00029298.p1	bflo_20373
TCONS_00021321.p1	bflo_21861
TCONS_00004762.p1	bflo_25304
TCONS_00026245.p1	bflo_10548
TCONS_00023331.p1	bflo_09400
TCONS_00042481.p1	bflo_14327
TCONS_00055975.p1	bflo_01256
TCONS_00015471.p1	bflo_16429
TCONS_00026290.p1	bflo_10767
TCONS_00055749.p1	bflo_18799
TCONS_00030426.p1	bflo_20383
TCONS_00056604.p1	bflo_12217
TCONS_00028338.p1	bflo_03540
TCONS_00017721.p1	bflo_01205
TCONS_00008255.p1	bflo_13499
TCONS_00013226.p1	bflo_01461
TCONS_00045754.p1	bflo_05702
TCONS_00039976.p1	bflo_19177
TCONS_00055136.p1	bflo_19403
TCONS_00055299.p1	bflo_18668
TCONS_00056033.p1	bflo_18803
TCONS_00030862.p1	bflo_01677
TCONS_00010051.p1	bflo_21768
TCONS_00014195.p1	bflo_10756
TCONS_00048146.p1	bflo_06661
TCONS_00028953.p1	bflo_06222
TCONS_00056864.p1	bflo_08853
TCONS_00011884.p1	bflo_03771
TCONS_00046419.p1	bflo_05906
TCONS_00005699.p1	bflo_27328
TCONS_00024691.p1	bflo_21469
TCONS_00026168.p1	bflo_13318
TCONS_00017533.p1	bflo_01078
TCONS_00003167.p1	bflo_02687
TCONS_00027055.p1	bflo_17448
TCONS_00014972.p1	bflo_15648
TCONS_00013866.p1	bflo_22975
TCONS_00053248.p1	bflo_25463
TCONS_00026217.p1	bflo_10772
TCONS_00051033.p1	bflo_24433
TCONS_00049106.p1	bflo_11284
TCONS_00056531.p1	bflo_25133
TCONS_00022106.p1	bflo_02444
TCONS_00026150.p1	bflo_09265
TCONS_00015309.p1	bflo_05979
TCONS_00049739.p1	bflo_10997
TCONS_00027913.p1	bflo_06843
TCONS_00007143.p1	bflo_24776
TCONS_00047585.p1	bflo_12480
TCONS_00007926.p1	bflo_11979
TCONS_00008742.p1	bflo_17429
TCONS_00011681.p1	bflo_09365
TCONS_00001021.p1	bflo_17572
TCONS_00006675.p1	bflo_20452
TCONS_00009629.p1	bflo_18925
TCONS_00034607.p1	bflo_02201
TCONS_00005697.p1	bflo_15898
TCONS_00046617.p1	bflo_07043
TCONS_00041768.p1	bflo_16298
TCONS_00005104.p1	bflo_20166
TCONS_00010878.p1	bflo_06378
TCONS_00016332.p1	bflo_26500
TCONS_00001806.p1	bflo_17804
TCONS_00029849.p1	bflo_05696
TCONS_00044242.p1	bflo_15303
TCONS_00007970.p1	bflo_15277
TCONS_00021379.p1	bflo_21913
TCONS_00005135.p1	bflo_02735
TCONS_00013281.p1	bflo_23410
TCONS_00055553.p1	bflo_19675
TCONS_00025717.p1	bflo_23786
TCONS_00004286.p1	bflo_02840
TCONS_00049674.p1	bflo_12490
TCONS_00015778.p1	bflo_15782
TCONS_00024067.p1	bflo_10101
TCONS_00014046.p1	bflo_22911
TCONS_00008968.p1	bflo_13892
TCONS_00013297.p1	bflo_03292
TCONS_00010728.p1	bflo_01329
TCONS_00031927.p1	bflo_10525
TCONS_00003607.p1	bflo_06413
TCONS_00056147.p1	bflo_18844
TCONS_00008712.p1	bflo_13727
TCONS_00033091.p1	bflo_15197
TCONS_00054312.p1	bflo_25656
TCONS_00052084.p1	bflo_04470
TCONS_00013530.p1	bflo_10413
TCONS_00052008.p1	bflo_24447
TCONS_00029039.p1	bflo_05747
TCONS_00009779.p1	bflo_23646
TCONS_00021917.p1	bflo_22511
TCONS_00026050.p1	bflo_10402
TCONS_00054923.p1	bflo_11222
TCONS_00045362.p1	bflo_01336
TCONS_00007472.p1	bflo_13865
TCONS_00054891.p1	bflo_02411
TCONS_00041638.p1	bflo_22826
TCONS_00019433.p1	bflo_00374
TCONS_00031264.p1	bflo_08435
TCONS_00007289.p1	bflo_13212
TCONS_00020000.p1	bflo_00371
TCONS_00010081.p1	bflo_18075
TCONS_00048472.p1	bflo_10855
TCONS_00029180.p1	bflo_05711
TCONS_00010817.p1	bflo_06404
TCONS_00047036.p1	bflo_18272
TCONS_00049016.p1	bflo_11036
TCONS_00048361.p1	bflo_11420
TCONS_00006069.p1	bflo_20783
TCONS_00032359.p1	bflo_26894
TCONS_00007368.p1	bflo_12995
TCONS_00026110.p1	bflo_10050
TCONS_00047439.p1	bflo_11337
TCONS_00028344.p1	bflo_05489
TCONS_00012575.p1	bflo_22829
TCONS_00055886.p1	bflo_19170
TCONS_00027290.p1	bflo_08740
TCONS_00027927.p1	bflo_06291
TCONS_00050670.p1	bflo_24515
TCONS_00042913.p1	bflo_17478
TCONS_00026602.p1	bflo_10054
TCONS_00009521.p1	bflo_21911
TCONS_00048622.p1	bflo_12167
TCONS_00056856.p1	bflo_19609
TCONS_00043409.p1	bflo_14342
TCONS_00020743.p1	bflo_07704
TCONS_00017203.p1	bflo_21809
TCONS_00046615.p1	bflo_05953
TCONS_00015926.p1	bflo_01469
TCONS_00012517.p1	bflo_23645
TCONS_00054670.p1	bflo_23602
TCONS_00045901.p1	bflo_01085
TCONS_00020361.p1	bflo_12835
TCONS_00014267.p1	bflo_22960
TCONS_00055343.p1	bflo_18781
TCONS_00018101.p1	bflo_01724
TCONS_00003007.p1	bflo_02158
TCONS_00053744.p1	bflo_11135
TCONS_00030624.p1	bflo_08550
TCONS_00050456.p1	bflo_24607
TCONS_00031073.p1	bflo_08187
TCONS_00046658.p1	bflo_06634
TCONS_00003677.p1	bflo_02429
TCONS_00010757.p1	bflo_23153
TCONS_00045498.p1	bflo_06400
TCONS_00001319.p1	bflo_20439
TCONS_00052201.p1	bflo_24097
TCONS_00051114.p1	bflo_24361
TCONS_00042087.p1	bflo_14353
TCONS_00020570.p1	bflo_24897
TCONS_00050872.p1	bflo_24598
TCONS_00053225.p1	bflo_25792
TCONS_00045489.p1	bflo_06058
TCONS_00048592.p1	bflo_11236
TCONS_00027451.p1	bflo_04119
TCONS_00011016.p1	bflo_22058
TCONS_00026831.p1	bflo_09718
TCONS_00011061.p1	bflo_13140
TCONS_00004468.p1	bflo_16237
TCONS_00008449.p1	bflo_13995
TCONS_00031601.p1	bflo_00347
TCONS_00042829.p1	bflo_14763
TCONS_00038456.p1	bflo_17606
TCONS_00015514.p1	bflo_25385
TCONS_00034032.p1	bflo_15290
TCONS_00014009.p1	bflo_23006
TCONS_00048271.p1	bflo_05610
TCONS_00015166.p1	bflo_16424
TCONS_00050049.p1	bflo_05913
TCONS_00009869.p1	bflo_19599
TCONS_00042834.p1	bflo_14332
TCONS_00019403.p1	bflo_26416
TCONS_00006703.p1	bflo_01868
TCONS_00010122.p1	bflo_11354
TCONS_00019367.p1	bflo_00687
TCONS_00015750.p1	bflo_15762
TCONS_00013158.p1	bflo_23908
TCONS_00006666.p1	bflo_20304
TCONS_00005157.p1	bflo_20963
TCONS_00004750.p1	bflo_20633
TCONS_00042454.p1	bflo_21408
TCONS_00013139.p1	bflo_23463
TCONS_00008311.p1	bflo_03664
TCONS_00049529.p1	bflo_11433
TCONS_00037296.p1	bflo_02798
TCONS_00009120.p1	bflo_13774
TCONS_00008782.p1	bflo_13396
TCONS_00028913.p1	bflo_05479
TCONS_00043026.p1	bflo_14263
TCONS_00021495.p1	bflo_22115
TCONS_00040791.p1	bflo_00653
TCONS_00014970.p1	bflo_15576
TCONS_00027920.p1	bflo_05523
TCONS_00026658.p1	bflo_25624
TCONS_00020392.p1	bflo_09794
TCONS_00019376.p1	bflo_08776
TCONS_00013913.p1	bflo_11705
TCONS_00054636.p1	bflo_25712
TCONS_00010889.p1	bflo_19399
TCONS_00017921.p1	bflo_04111
TCONS_00055046.p1	bflo_24615
TCONS_00016076.p1	bflo_16822
TCONS_00009944.p1	bflo_13698
TCONS_00027475.p1	bflo_05286
TCONS_00043115.p1	bflo_14243
TCONS_00031331.p1	bflo_08980
TCONS_00018789.p1	bflo_01563
TCONS_00006444.p1	bflo_19843
TCONS_00013946.p1	bflo_23844
TCONS_00005592.p1	bflo_07482
TCONS_00033075.p1	bflo_24401
