Orthogroup	ASTMX	ORYLA
OG0010011	ASTMX08161	ORYLA10071
OG0010011	ASTMX03876	ORYLA11981
OG0010012	ASTMX05318	ORYLA14364
OG0010013	ASTMX05761	ORYLA18211
OG0010014	ASTMX06314	ORYLA03093
OG0010015	ASTMX06560	ORYLA05160
OG0010016	ASTMX06841	ORYLA06090, ORYLA06091
OG0010017	ASTMX13711, ASTMX06901	ORYLA17580
OG0010018	ASTMX07587	ORYLA10381
OG0010018	ASTMX09716	ORYLA05465
OG0010019	ASTMX08528	ORYLA10910
OG0010020	ASTMX08685	ORYLA09078, ORYLA09079
OG0010021	ASTMX18078	ORYLA00841
OG0010021	ASTMX09652	ORYLA07413
OG0010021	ASTMX13972	ORYLA04926
OG0010021	ASTMX13385	ORYLA08116
OG0010023	ASTMX12262	ORYLA01743
OG0010024	ASTMX12277	ORYLA10352
OG0010025	ASTMX13534, ASTMX13899	ORYLA06192
OG0010026	ASTMX22139, ASTMX15398	ORYLA00650
OG0010028	ASTMX15722, ASTMX15721	ORYLA07173, ORYLA00053
OG0010030	ASTMX20438	ORYLA15471
OG0010030	ASTMX16284	ORYLA05444
OG0010031	ASTMX17030	ORYLA07718
OG0010032	ASTMX20414	ORYLA11540
OG0010125	ASTMX13166	ORYLA00713
OG0010127	ASTMX19443	ORYLA20328
OG0010154	ASTMX12379	ORYLA05694, ORYLA11965
OG0010164	ASTMX14252	ORYLA14271
OG0010172	ASTMX09923	ORYLA11925
OG0010177	ASTMX05250	ORYLA15654
OG0010180	ASTMX12550	ORYLA01761
OG0010192	ASTMX00319	ORYLA01493
OG0010194	ASTMX03401	ORYLA02538
OG0010194	ASTMX07066	ORYLA12682
OG0010198	ASTMX12638	ORYLA08902
OG0010205	ASTMX20084, ASTMX11959	ORYLA09249
OG0010213	ASTMX03052, ASTMX08320	ORYLA11051
OG0010219	ASTMX00856	ORYLA02227
OG0010219	ASTMX11317	ORYLA10607
OG0010220	ASTMX21557	ORYLA07990
OG0010232	ASTMX11093	ORYLA12783
OG0010236	ASTMX02271	ORYLA11290
OG0010240	ASTMX20782	ORYLA01674
OG0010244	ASTMX01294	ORYLA11460
OG0010246	ASTMX18235	ORYLA05171
OG0010253	ASTMX04142	ORYLA06829
OG0010254	ASTMX00579	ORYLA14633
OG0010256	ASTMX07282	ORYLA19059
OG0010271	ASTMX05906	ORYLA03004
OG0010286	ASTMX11457	ORYLA13820
OG0010289	ASTMX06349	ORYLA15464
OG0010289	ASTMX06350	ORYLA15463
OG0010303	ASTMX18227	ORYLA02557
OG0010303	ASTMX01719, ASTMX00253	ORYLA19985
OG0010304	ASTMX00572	ORYLA08603
OG0010304	ASTMX14780	ORYLA09397
OG0010305	ASTMX00877	ORYLA02153
OG0010305	ASTMX06733	ORYLA05511
OG0010305	ASTMX16579	ORYLA11742
OG0010306	ASTMX10747	ORYLA14060
OG0010306	ASTMX00996	ORYLA13997
OG0010306	ASTMX19640	ORYLA10846
OG0010307	ASTMX17447	ORYLA14346
OG0010307	ASTMX17615	ORYLA16146
OG0010308	ASTMX01161	ORYLA01250
OG0010308	ASTMX06186	ORYLA09117
OG0010309	ASTMX01221	ORYLA11785, ORYLA11396
OG0010310	ASTMX22471	ORYLA16941
OG0010311	ASTMX01528	ORYLA07868
OG0010311	ASTMX12413	ORYLA12078
OG0010312	ASTMX01597	ORYLA19561, ORYLA06251
OG0010312	ASTMX01596	ORYLA19560
OG0010313	ASTMX22393	ORYLA13814
OG0010313	ASTMX17449, ASTMX01782	ORYLA15695
OG0010314	ASTMX01796	ORYLA15684
OG0010315	ASTMX17798	ORYLA12619
OG0010316	ASTMX12034	ORYLA09894
OG0010316	ASTMX20158	ORYLA01828
OG0010316	ASTMX01906	ORYLA05616
OG0010317	ASTMX16046	ORYLA17156
OG0010317	ASTMX20157	ORYLA01829
OG0010318	ASTMX01939	ORYLA13538
OG0010318	ASTMX14876	ORYLA01221
OG0010319	ASTMX10790, ASTMX10789, ASTMX02765	ORYLA10710
OG0010320	ASTMX03145	ORYLA06354
OG0010324	ASTMX05868	ORYLA03236
OG0010325	ASTMX17194, ASTMX17193, ASTMX17192, ASTMX17191	ORYLA04699
OG0010325	ASTMX05942	ORYLA19303
OG0010326	ASTMX06887	ORYLA05847
OG0010327	ASTMX07540	ORYLA09509
OG0010328	ASTMX07946, ASTMX13994	ORYLA18756
OG0010328	ASTMX13995	ORYLA04155
OG0010329	ASTMX09218	ORYLA14047
OG0010329	ASTMX09219	ORYLA14048
OG0010330	ASTMX17088	ORYLA18885
OG0010331	ASTMX20097	ORYLA06987
OG0010331	ASTMX11083, ASTMX11084	ORYLA12924, ORYLA12773
OG0010331	ASTMX11082	ORYLA12925
OG0010332	ASTMX11730	ORYLA07110
OG0010332	ASTMX20653	ORYLA09232
OG0010333	ASTMX11767	ORYLA13345, ORYLA06996
OG0010335	ASTMX12165	ORYLA04434
OG0010335	ASTMX11867	ORYLA03302
OG0010336	ASTMX12062	ORYLA09832
OG0010336	ASTMX13736	ORYLA15713
OG0010337	ASTMX12802	ORYLA04208
OG0010337	ASTMX12151	ORYLA04431
OG0010338	ASTMX12569, ASTMX18431	ORYLA01773
OG0010341	ASTMX16212	ORYLA08965
OG0010341	ASTMX12955	ORYLA08616, ORYLA10012
OG0010343	ASTMX14144	ORYLA04831
OG0010343	ASTMX14143	ORYLA04830
OG0010343	ASTMX14517	ORYLA00222
OG0010344	ASTMX14471	ORYLA19354
OG0010345	ASTMX14919	ORYLA00463
OG0010346	ASTMX15109	ORYLA11587
OG0010348	ASTMX17292	ORYLA03372, ORYLA03373
OG0010349	ASTMX22470	ORYLA16720
OG0010349	ASTMX17332	ORYLA08314
OG0010350	ASTMX17378, ASTMX17377, ASTMX17374, ASTMX17379	ORYLA19332
OG0010351	ASTMX19249, ASTMX21601	ORYLA14613
OG0010351	ASTMX21602	ORYLA14614
OG0010352	ASTMX19258	ORYLA17957
OG0010354	ASTMX20567, ASTMX22951, ASTMX20568	ORYLA17850
OG0010490	ASTMX09772	ORYLA02595
OG0010502	ASTMX05054	ORYLA17896
OG0010504	ASTMX17055	ORYLA08218
OG0010525	ASTMX05751	ORYLA05411
OG0010527	ASTMX04369	ORYLA10804
OG0010537	ASTMX17060	ORYLA13636
OG0010540	ASTMX13111	ORYLA06601
OG0010542	ASTMX13654	ORYLA10538
OG0010548	ASTMX07589	ORYLA18798
OG0010557	ASTMX14328	ORYLA14506
OG0010557	ASTMX05266	ORYLA16220
OG0010566	ASTMX14760	ORYLA00529
OG0010570	ASTMX15387	ORYLA01718
OG0010574	ASTMX14208	ORYLA01542
OG0010575	ASTMX10938	ORYLA04884
OG0010582	ASTMX13672	ORYLA10552
OG0010585	ASTMX05078	ORYLA17445
OG0010592	ASTMX06473	ORYLA13432, ORYLA06651
OG0010594	ASTMX10259	ORYLA05949
OG0010595	ASTMX14405, ASTMX10609	ORYLA18336, ORYLA04695
OG0010604	ASTMX22517	ORYLA00886
OG0010607	ASTMX21065	ORYLA01625
OG0010634	ASTMX15016	ORYLA19134
OG0010640	ASTMX07695	ORYLA16761, ORYLA07776
OG0010641	ASTMX20291	ORYLA04820
OG0010660	ASTMX00027, ASTMX09520	ORYLA06683
OG0010661	ASTMX00355	ORYLA18963
OG0010662	ASTMX09721	ORYLA05765
OG0010662	ASTMX22342, ASTMX14220	ORYLA01695
OG0010662	ASTMX00466	ORYLA14918
OG0010663	ASTMX01233	ORYLA11892
OG0010664	ASTMX01304, ASTMX02472	ORYLA12572
OG0010665	ASTMX09814	ORYLA06122
OG0010665	ASTMX01872	ORYLA06124
OG0010665	ASTMX01871, ASTMX01873	ORYLA06125, ORYLA06123
OG0010666	ASTMX18486	ORYLA02072
OG0010666	ASTMX01887	ORYLA06127
OG0010667	ASTMX02249	ORYLA04244, ORYLA03153
OG0010667	ASTMX08774	ORYLA13494
OG0010669	ASTMX02498	ORYLA18178, ORYLA05231, ORYLA05230
OG0010670	ASTMX03177	ORYLA10197
OG0010671	ASTMX08763	ORYLA12831
OG0010671	ASTMX03134	ORYLA06943
OG0010672	ASTMX14558, ASTMX03442	ORYLA14259, ORYLA15927
OG0010673	ASTMX15513, ASTMX03569	ORYLA12721
OG0010673	ASTMX07451	ORYLA14128
OG0010674	ASTMX03939, ASTMX05632	ORYLA07373
OG0010675	ASTMX11542	ORYLA13373
OG0010675	ASTMX04168, ASTMX04169	ORYLA00258, ORYLA00257
OG0010676	ASTMX14460	ORYLA17864
OG0010676	ASTMX04400	ORYLA03485
OG0010677	ASTMX04553	ORYLA10117
OG0010677	ASTMX05831	ORYLA04756
OG0010677	ASTMX13168	ORYLA00221
OG0010679	ASTMX05780	ORYLA05973, ORYLA05974
OG0010680	ASTMX06323	ORYLA03616
OG0010681	ASTMX11509	ORYLA01889
OG0010681	ASTMX06876	ORYLA05858
OG0010682	ASTMX06890	ORYLA05821
OG0010683	ASTMX06897	ORYLA05720
OG0010684	ASTMX07093, ASTMX22689	ORYLA12424
OG0010685	ASTMX07127	ORYLA14762
OG0010686	ASTMX08376	ORYLA14327, ORYLA14246
OG0010686	ASTMX07274	ORYLA15101
OG0010687	ASTMX11286	ORYLA03125
OG0010687	ASTMX07296	ORYLA09967
OG0010689	ASTMX23056	ORYLA04166
OG0010692	ASTMX10735	ORYLA08408
OG0010693	ASTMX10809	ORYLA11706
OG0010694	ASTMX12436	ORYLA12878
OG0010695	ASTMX12565, ASTMX16282	ORYLA05601
OG0010696	ASTMX19958, ASTMX13417	ORYLA11533
OG0010697	ASTMX13593, ASTMX15135	ORYLA02006
OG0010698	ASTMX16731, ASTMX14511	ORYLA09775
OG0010699	ASTMX23008, ASTMX14943	ORYLA03338
OG0010699	ASTMX14942	ORYLA03337
OG0010700	ASTMX15477	ORYLA00790
OG0010701	ASTMX16630	ORYLA20352
OG0010703	ASTMX21578	ORYLA16897
OG0010703	ASTMX17436	ORYLA00141
OG0010705	ASTMX18457	ORYLA10413
OG0010706	ASTMX20651	ORYLA09234
OG0010707	ASTMX20871	ORYLA14472
OG0010708	ASTMX20977	ORYLA16566, ORYLA16573
OG0010710	ASTMX21291	ORYLA19261
OG0010837	ASTMX11148	ORYLA11843
OG0010850	ASTMX15747	ORYLA19179
OG0010864	ASTMX19657	ORYLA15849
OG0010874	ASTMX05510	ORYLA13234
OG0010879	ASTMX07966	ORYLA09308
OG0010887	ASTMX09656	ORYLA07405
OG0010891	ASTMX13986	ORYLA04530
OG0010891	ASTMX22448	ORYLA04529
OG0010895	ASTMX22827	ORYLA05149
OG0010898	ASTMX09801	ORYLA09590
OG0010915	ASTMX17861	ORYLA15291
OG0010916	ASTMX12862	ORYLA02499
OG0010962	ASTMX00840	ORYLA02182
OG0010974	ASTMX16268	ORYLA05559
OG0010985	ASTMX01228	ORYLA11325
OG0010987	ASTMX09606	ORYLA19241
OG0010994	ASTMX17693	ORYLA03389
OG0011024	ASTMX00450, ASTMX00241	ORYLA14836
OG0011025	ASTMX00622, ASTMX13271	ORYLA10986
OG0011026	ASTMX05258, ASTMX00817	ORYLA14499
OG0011027	ASTMX09000	ORYLA12381
OG0011027	ASTMX01086	ORYLA19990
OG0011028	ASTMX01115	ORYLA01280
OG0011028	ASTMX09122	ORYLA08957
OG0011029	ASTMX07565	ORYLA09507
OG0011029	ASTMX01159	ORYLA01253
OG0011030	ASTMX04620	ORYLA05248
OG0011030	ASTMX03285, ASTMX01272	ORYLA11429
OG0011031	ASTMX02539, ASTMX01515	ORYLA05257
OG0011032	ASTMX01559	ORYLA07805
OG0011033	ASTMX22109	ORYLA07097
OG0011033	ASTMX01936, ASTMX06703, ASTMX06704, ASTMX01937, ASTMX19190	ORYLA13576
OG0011034	ASTMX02265	ORYLA00502
OG0011036	ASTMX17182	ORYLA03166
OG0011036	ASTMX03708	ORYLA04065
OG0011037	ASTMX03743, ASTMX03744	ORYLA18379
OG0011038	ASTMX12893	ORYLA11315
OG0011039	ASTMX03907	ORYLA04599
OG0011040	ASTMX05375	ORYLA13953, ORYLA13952
OG0011042	ASTMX06128	ORYLA04543
OG0011043	ASTMX06307	ORYLA02999
OG0011044	ASTMX16465, ASTMX06649	ORYLA05080
OG0011045	ASTMX06885, ASTMX11512	ORYLA01887, ORYLA05849
OG0011046	ASTMX19728, ASTMX22558, ASTMX07182, ASTMX22887, ASTMX21442, ASTMX19875	ORYLA07740, ORYLA19797, ORYLA11967, ORYLA03777, ORYLA19647
OG0011047	ASTMX07594	ORYLA10389
OG0011048	ASTMX10807	ORYLA11708
OG0011048	ASTMX08172	ORYLA08552
OG0011049	ASTMX08786	ORYLA01018
OG0011050	ASTMX09382	ORYLA20200
OG0011050	ASTMX15862	ORYLA05571
OG0011051	ASTMX09765	ORYLA02601
OG0011051	ASTMX19189	ORYLA00419
OG0011052	ASTMX09881	ORYLA03442
OG0011053	ASTMX14481	ORYLA05987
OG0011053	ASTMX09931	ORYLA11418
OG0011054	ASTMX10111, ASTMX11501	ORYLA05810, ORYLA01877
OG0011055	ASTMX10512	ORYLA00639
OG0011056	ASTMX10658	ORYLA05780
OG0011057	ASTMX10943	ORYLA18805
OG0011057	ASTMX13033	ORYLA11789
OG0011058	ASTMX22068	ORYLA02007
OG0011059	ASTMX11841	ORYLA12223
OG0011059	ASTMX16423	ORYLA13550
OG0011060	ASTMX12345	ORYLA09268
OG0011061	ASTMX12386	ORYLA02445
OG0011063	ASTMX20194, ASTMX13222	ORYLA17152
OG0011064	ASTMX13506	ORYLA03816
OG0011065	ASTMX13629	ORYLA18059
OG0011067	ASTMX14722	ORYLA02510
OG0011068	ASTMX15572	ORYLA01186
OG0011069	ASTMX15786	ORYLA14686
OG0011070	ASTMX16260	ORYLA06017
OG0011071	ASTMX16875	ORYLA19114
OG0011073	ASTMX18744	ORYLA12273
OG0011073	ASTMX18745	ORYLA12272
OG0011074	ASTMX20378, ASTMX19226	ORYLA09362
OG0011075	ASTMX19522, ASTMX22573	ORYLA00470
OG0011076	ASTMX20579	ORYLA16266
OG0011078	ASTMX21973	ORYLA20417, ORYLA02268, ORYLA05392, ORYLA12258, ORYLA19708, ORYLA13795, ORYLA18209
OG0011199	ASTMX01943	ORYLA13541
OG0011216	ASTMX07166	ORYLA06704
OG0011229	ASTMX00811	ORYLA14010
OG0011232	ASTMX08997	ORYLA12384
OG0011234	ASTMX09916	ORYLA11927
OG0011238	ASTMX17909	ORYLA12475, ORYLA19996
OG0011246	ASTMX03864	ORYLA11890
OG0011277	ASTMX11893	ORYLA08745
OG0011293	ASTMX21844	ORYLA01405
OG0011298	ASTMX16182, ASTMX02976	ORYLA03652
OG0011306	ASTMX00270	ORYLA12746
OG0011315	ASTMX05089	ORYLA17319
OG0011318	ASTMX04453	ORYLA08198
OG0011373	ASTMX02103	ORYLA15544
OG0011392	ASTMX00115	ORYLA09578
OG0011392	ASTMX09550	ORYLA12227
OG0011393	ASTMX00184, ASTMX13326	ORYLA08685
OG0011394	ASTMX00220	ORYLA19937
OG0011395	ASTMX17921	ORYLA19828
OG0011396	ASTMX00691	ORYLA14217, ORYLA14218
OG0011397	ASTMX00830, ASTMX04592	ORYLA10566
OG0011398	ASTMX01110, ASTMX01108, ASTMX01111	ORYLA15193, ORYLA15192, ORYLA18521
OG0011399	ASTMX09505	ORYLA10586, ORYLA10587
OG0011399	ASTMX01261	ORYLA11805
OG0011400	ASTMX18493	ORYLA05013
OG0011400	ASTMX01492	ORYLA08204
OG0011403	ASTMX02178	ORYLA14700
OG0011404	ASTMX16076	ORYLA19636
OG0011404	ASTMX02216	ORYLA14754
OG0011405	ASTMX02394	ORYLA19183, ORYLA19184, ORYLA18742, ORYLA19185, ORYLA18737, ORYLA11989, ORYLA19187
OG0011406	ASTMX02770	ORYLA04721
OG0011408	ASTMX03752	ORYLA20431
OG0011409	ASTMX03773, ASTMX20117	ORYLA00830, ORYLA20445
OG0011410	ASTMX04066, ASTMX04062, ASTMX22675, ASTMX04063, ASTMX04061	ORYLA02370
OG0011411	ASTMX12026, ASTMX16786, ASTMX04309, ASTMX04308, ASTMX19695	ORYLA06232
OG0011412	ASTMX04312	ORYLA01741
OG0011413	ASTMX04357	ORYLA03528
OG0011413	ASTMX10337	ORYLA06954
OG0011415	ASTMX11851	ORYLA09414
OG0011415	ASTMX04521	ORYLA00989
OG0011416	ASTMX05248	ORYLA15652
OG0011417	ASTMX05351	ORYLA08590, ORYLA09702
OG0011419	ASTMX05698	ORYLA15590
OG0011420	ASTMX05993	ORYLA02297
OG0011420	ASTMX18328	ORYLA18085, ORYLA18084
OG0011421	ASTMX06546	ORYLA05723
OG0011421	ASTMX13359	ORYLA02826
OG0011422	ASTMX16466	ORYLA07724
OG0011422	ASTMX06646, ASTMX06647	ORYLA05081
OG0011423	ASTMX09857, ASTMX06811	ORYLA06181
OG0011423	ASTMX09019	ORYLA14975
OG0011424	ASTMX06940	ORYLA18075
OG0011425	ASTMX07253	ORYLA11197, ORYLA15362
OG0011427	ASTMX08223	ORYLA04077
OG0011428	ASTMX13697, ASTMX09735	ORYLA02391
OG0011429	ASTMX09816	ORYLA09394
OG0011430	ASTMX10019	ORYLA02395
OG0011431	ASTMX11664, ASTMX21532	ORYLA16322
OG0011431	ASTMX11506, ASTMX10121	ORYLA05824, ORYLA01873
OG0011432	ASTMX10164	ORYLA01305
OG0011433	ASTMX10933	ORYLA04919, ORYLA04918
OG0011434	ASTMX12122	ORYLA04850
OG0011434	ASTMX11075	ORYLA08156
OG0011435	ASTMX11256	ORYLA14421
OG0011435	ASTMX16634	ORYLA19639
OG0011436	ASTMX11348	ORYLA04231
OG0011437	ASTMX17858, ASTMX11633	ORYLA01087
OG0011438	ASTMX19616, ASTMX11728	ORYLA09230
OG0011438	ASTMX22756	ORYLA07112
OG0011439	ASTMX11975	ORYLA17576, ORYLA17575
OG0011440	ASTMX12212	ORYLA04476
OG0011441	ASTMX12302, ASTMX22413, ASTMX12304, ASTMX19546, ASTMX12303	ORYLA15571, ORYLA08327, ORYLA16486, ORYLA16487, ORYLA08328
OG0011442	ASTMX12321	ORYLA00572
OG0011443	ASTMX12523, ASTMX12522, ASTMX18604	ORYLA14311, ORYLA14310
OG0011444	ASTMX12790	ORYLA03769
OG0011445	ASTMX13293, ASTMX14440	ORYLA18037
OG0011446	ASTMX13358	ORYLA02829
OG0011447	ASTMX22277, ASTMX13381	ORYLA08321
OG0011448	ASTMX13489	ORYLA14178
OG0011449	ASTMX13632	ORYLA18065
OG0011450	ASTMX14083	ORYLA11862, ORYLA11699
OG0011451	ASTMX15514	ORYLA06421
OG0011452	ASTMX22238, ASTMX22537	ORYLA06918
OG0011453	ASTMX19941	ORYLA01814
OG0011453	ASTMX15775	ORYLA06149
OG0011454	ASTMX21740, ASTMX21739, ASTMX22475, ASTMX21706, ASTMX18800, ASTMX20969, ASTMX18799, ASTMX21076	ORYLA02656
OG0011454	ASTMX21075, ASTMX16333	ORYLA17583
OG0011456	ASTMX17400	ORYLA15607
OG0011459	ASTMX22062	ORYLA06989
OG0011459	ASTMX18673	ORYLA13341, ORYLA13342
OG0011460	ASTMX22309, ASTMX19147	ORYLA00622
OG0011461	ASTMX19614	ORYLA09228
OG0011463	ASTMX21169	ORYLA00547, ORYLA17123
OG0011464	ASTMX21423	ORYLA13812, ORYLA13811
OG0011658	ASTMX20730	ORYLA10147
OG0011663	ASTMX07199	ORYLA15196
OG0011670	ASTMX16485	ORYLA11341
OG0011705	ASTMX14306	ORYLA17089
OG0011707	ASTMX02199	ORYLA14821, ORYLA12191
OG0011723	ASTMX13131	ORYLA06939
OG0011726	ASTMX02259	ORYLA03143
OG0011759	ASTMX14945	ORYLA03360
OG0011773	ASTMX22059	ORYLA07082
OG0011778	ASTMX18054, ASTMX01471	ORYLA08028
OG0011780	ASTMX08808	ORYLA00964
OG0011784	ASTMX03338	ORYLA17708
OG0011786	ASTMX12355, ASTMX12354	ORYLA18345, ORYLA07205, ORYLA03562
OG0011820	ASTMX21044	ORYLA13801
OG0011864	ASTMX04959	ORYLA16964
OG0011864	ASTMX09940, ASTMX09939	ORYLA00554
OG0011868	ASTMX18937, ASTMX00398	ORYLA15129
OG0011870	ASTMX01054	ORYLA13929
OG0011872	ASTMX08078	ORYLA11611
OG0011873	ASTMX01534	ORYLA16669
OG0011875	ASTMX01852	ORYLA05537
OG0011877	ASTMX02032, ASTMX02031	ORYLA11274
OG0011878	ASTMX05190	ORYLA15370
OG0011878	ASTMX02189	ORYLA14861
OG0011879	ASTMX02276	ORYLA03802
OG0011880	ASTMX02456	ORYLA12635
OG0011881	ASTMX02693	ORYLA07586
OG0011882	ASTMX06531, ASTMX06532, ASTMX02845	ORYLA13426, ORYLA13425
OG0011884	ASTMX02975	ORYLA19029, ORYLA19030
OG0011885	ASTMX03324	ORYLA17961
OG0011887	ASTMX03612	ORYLA08594
OG0011888	ASTMX15078	ORYLA02933
OG0011888	ASTMX14334	ORYLA18140
OG0011889	ASTMX03898	ORYLA19421
OG0011890	ASTMX11489	ORYLA01241
OG0011890	ASTMX04089	ORYLA03914
OG0011891	ASTMX12213, ASTMX04377	ORYLA03260
OG0011892	ASTMX10681	ORYLA03837, ORYLA03836
OG0011892	ASTMX04435	ORYLA19300
OG0011893	ASTMX20770	ORYLA02723
OG0011893	ASTMX04716	ORYLA01506
OG0011894	ASTMX05213	ORYLA15407
OG0011896	ASTMX05695, ASTMX05696	ORYLA15591, ORYLA15593, ORYLA15592, ORYLA15594, ORYLA18424, ORYLA18383, ORYLA18371
OG0011897	ASTMX07038	ORYLA03673
OG0011898	ASTMX05965	ORYLA17774, ORYLA02284
OG0011900	ASTMX06374	ORYLA15886
OG0011901	ASTMX06456	ORYLA12971
OG0011902	ASTMX06874	ORYLA05860
OG0011903	ASTMX16627, ASTMX07101	ORYLA11037
OG0011904	ASTMX07131	ORYLA19689
OG0011905	ASTMX07425	ORYLA01856, ORYLA05530
OG0011906	ASTMX08044	ORYLA03788
OG0011906	ASTMX17846	ORYLA06959
OG0011907	ASTMX08731	ORYLA01910
OG0011909	ASTMX08962	ORYLA14093
OG0011911	ASTMX09804	ORYLA09593
OG0011911	ASTMX09530	ORYLA08673
OG0011912	ASTMX09596	ORYLA09026
OG0011913	ASTMX09723	ORYLA05485
OG0011914	ASTMX10070, ASTMX15425	ORYLA07331
OG0011915	ASTMX10187	ORYLA16470
OG0011917	ASTMX10592	ORYLA04868
OG0011918	ASTMX12130	ORYLA04775
OG0011918	ASTMX20211	ORYLA08150
OG0011919	ASTMX12490	ORYLA17754, ORYLA17753
OG0011921	ASTMX12598, ASTMX17771	ORYLA10982, ORYLA10988, ORYLA10987
OG0011924	ASTMX13083	ORYLA17331
OG0011925	ASTMX17358	ORYLA16806
OG0011925	ASTMX13142	ORYLA00707
OG0011926	ASTMX13248	ORYLA08625
OG0011926	ASTMX14676	ORYLA09821
OG0011928	ASTMX14274, ASTMX19071	ORYLA15932
OG0011929	ASTMX14299	ORYLA12405
OG0011930	ASTMX15214	ORYLA03951
OG0011930	ASTMX14954	ORYLA01333
OG0011931	ASTMX22721, ASTMX15419	ORYLA00355
OG0011932	ASTMX16134	ORYLA16685
OG0011933	ASTMX16261, ASTMX16262	ORYLA06016
OG0011934	ASTMX16434, ASTMX16433	ORYLA09971, ORYLA09972, ORYLA09973
OG0011935	ASTMX16897, ASTMX16898	ORYLA13116
OG0011936	ASTMX17176	ORYLA08973
OG0011937	ASTMX18043	ORYLA06233
OG0011938	ASTMX18523	ORYLA17116
OG0011939	ASTMX18900	ORYLA01007
OG0011941	ASTMX19582	ORYLA19447
OG0011942	ASTMX19696	ORYLA00586
OG0011943	ASTMX20027	ORYLA15612
OG0011944	ASTMX20186, ASTMX22019	ORYLA13343
OG0011944	ASTMX21260	ORYLA06990
OG0011945	ASTMX20365	ORYLA06198
OG0011946	ASTMX20686	ORYLA15801
OG0011947	ASTMX20771	ORYLA02722
OG0011948	ASTMX20870	ORYLA14075
OG0011949	ASTMX20905	ORYLA05084, ORYLA00889
OG0011951	ASTMX21707	ORYLA16754
OG0011952	ASTMX22812, ASTMX22341	ORYLA12193
OG0011953	ASTMX22731	ORYLA09651
OG0012174	ASTMX21788	ORYLA12197
OG0012200	ASTMX11917	ORYLA00544
OG0012219	ASTMX18697	ORYLA18858
OG0012290	ASTMX13677, ASTMX15970	ORYLA10525, ORYLA10526
OG0012295	ASTMX19934	ORYLA20051
OG0012371	ASTMX20973	ORYLA17278
OG0012394	ASTMX00070	ORYLA09453
OG0012394	ASTMX11902	ORYLA08671
OG0012395	ASTMX00094	ORYLA09489, ORYLA09490
OG0012396	ASTMX00268	ORYLA12749
OG0012397	ASTMX13371	ORYLA02789
OG0012398	ASTMX00457	ORYLA14908
OG0012399	ASTMX00754, ASTMX05272, ASTMX05271	ORYLA15576
OG0012400	ASTMX01375	ORYLA10447
OG0012400	ASTMX11140	ORYLA12000
OG0012402	ASTMX01511	ORYLA08219
OG0012403	ASTMX01516	ORYLA07857
OG0012404	ASTMX01630	ORYLA05158
OG0012405	ASTMX01640, ASTMX11108	ORYLA12798
OG0012406	ASTMX07167	ORYLA06705
OG0012406	ASTMX01821	ORYLA09782
OG0012407	ASTMX09843, ASTMX01833	ORYLA05332
OG0012408	ASTMX01874, ASTMX01875	ORYLA06097, ORYLA06096
OG0012409	ASTMX01950	ORYLA11562
OG0012410	ASTMX01953	ORYLA13289, ORYLA06886
OG0012411	ASTMX02048	ORYLA19771
OG0012412	ASTMX02516, ASTMX18875	ORYLA00021
OG0012413	ASTMX21841, ASTMX18829	ORYLA07188, ORYLA07187
OG0012414	ASTMX03178, ASTMX02904	ORYLA10198
OG0012418	ASTMX03326	ORYLA17237
OG0012418	ASTMX14246	ORYLA02725
OG0012419	ASTMX03490	ORYLA03434
OG0012419	ASTMX12367	ORYLA04534
OG0012420	ASTMX03496	ORYLA19711
OG0012421	ASTMX03658	ORYLA01290
OG0012422	ASTMX03757	ORYLA20476
OG0012423	ASTMX03781	ORYLA13351
OG0012424	ASTMX03782	ORYLA13435
OG0012424	ASTMX11770	ORYLA06998
OG0012425	ASTMX18663	ORYLA12066
OG0012425	ASTMX03802	ORYLA11688
OG0012426	ASTMX03819	ORYLA11657
OG0012426	ASTMX03821	ORYLA11624
OG0012427	ASTMX03896	ORYLA19439
OG0012428	ASTMX07430, ASTMX04331	ORYLA02069
OG0012429	ASTMX04484	ORYLA07957
OG0012430	ASTMX04806	ORYLA16028
OG0012430	ASTMX17444	ORYLA14412
OG0012431	ASTMX05135	ORYLA14938
OG0012431	ASTMX21860	ORYLA19948
OG0012432	ASTMX05207	ORYLA15395, ORYLA15394
OG0012433	ASTMX16995	ORYLA15937
OG0012433	ASTMX06359	ORYLA19426
OG0012434	ASTMX09368, ASTMX05598	ORYLA07368
OG0012435	ASTMX05851	ORYLA03589
OG0012436	ASTMX21433, ASTMX05976	ORYLA02292
OG0012437	ASTMX06130	ORYLA04546
OG0012438	ASTMX06192	ORYLA09123
OG0012441	ASTMX11053, ASTMX06427	ORYLA15969
OG0012442	ASTMX06573	ORYLA08090
OG0012443	ASTMX06596, ASTMX08583	ORYLA00756
OG0012444	ASTMX12254	ORYLA01751
OG0012445	ASTMX17779	ORYLA04327
OG0012445	ASTMX06966	ORYLA07295
OG0012446	ASTMX17786, ASTMX06974	ORYLA07284
OG0012447	ASTMX07163	ORYLA13323
OG0012447	ASTMX07164	ORYLA13324
OG0012448	ASTMX07249	ORYLA15357
OG0012449	ASTMX07433	ORYLA05450
OG0012450	ASTMX07523	ORYLA20359
OG0012451	ASTMX07530, ASTMX07531	ORYLA09949
OG0012452	ASTMX07561	ORYLA09730
OG0012453	ASTMX20706, ASTMX07691	ORYLA07779
OG0012454	ASTMX07793	ORYLA18009, ORYLA02952, ORYLA02953
