GENE.OFUSG00006.1~~OFUSG00006.1	OFUSG00006.1.p1
GENE.OFUSG23712.1~~OFUSG23712.1	OFUSG23712.1.p1
GENE.OFUSG23712.1~~OFUSG23712.1	OFUSG23712.1.p1
GENE.OFUSG23713.1~~OFUSG23713.1	OFUSG23713.1.p1
GENE.OFUSG23713.1~~OFUSG23713.1	OFUSG23713.1.p1
GENE.OFUSG23713.1~~OFUSG23713.1	OFUSG23713.1.p1
GENE.OFUSG23713.1~~OFUSG23713.1	OFUSG23713.1.p1
GENE.OFUSG23713.1~~OFUSG23713.1	OFUSG23713.1.p1
GENE.OFUSG23713.1~~OFUSG23713.1	OFUSG23713.1.p1
GENE.OFUSG23735.1~~OFUSG23735.1	OFUSG23735.1.p1
GENE.OFUSG23741.1~~OFUSG23741.1	OFUSG23741.1.p1
GENE.OFUSG23742.1~~OFUSG23742.1	OFUSG23742.1.p1
GENE.OFUSG23742.1~~OFUSG23742.1	OFUSG23742.1.p1
GENE.OFUSG23742.1~~OFUSG23742.1	OFUSG23742.1.p1
GENE.OFUSG23742.1~~OFUSG23742.1	OFUSG23742.1.p1
GENE.OFUSG23742.1~~OFUSG23742.1	OFUSG23742.1.p1
GENE.OFUSG23742.1~~OFUSG23742.1	OFUSG23742.1.p1
GENE.OFUSG23746.1~~OFUSG23746.1	OFUSG23746.1.p1
GENE.OFUSG23746.1~~OFUSG23746.1	OFUSG23746.1.p1
GENE.OFUSG23747.1~~OFUSG23747.1	OFUSG23747.1.p1
GENE.OFUSG23747.1~~OFUSG23747.1	OFUSG23747.1.p1
GENE.OFUSG23747.1~~OFUSG23747.1	OFUSG23747.1.p1
GENE.OFUSG23747.1~~OFUSG23747.1	OFUSG23747.1.p1
GENE.OFUSG23750.1~~OFUSG23750.1	OFUSG23750.1.p1
GENE.OFUSG23750.1~~OFUSG23750.1	OFUSG23750.1.p1
GENE.OFUSG23750.1~~OFUSG23750.1	OFUSG23750.1.p1
GENE.OFUSG23754.1~~OFUSG23754.1	OFUSG23754.1.p1
GENE.OFUSG23754.1~~OFUSG23754.1	OFUSG23754.1.p1
GENE.OFUSG23754.1~~OFUSG23754.1	OFUSG23754.1.p1
GENE.OFUSG23754.1~~OFUSG23754.1	OFUSG23754.1.p1
GENE.OFUSG23757.1~~OFUSG23757.1	OFUSG23757.1.p1
GENE.OFUSG23768.1~~OFUSG23768.1	OFUSG23768.1.p1
GENE.OFUSG23769.1~~OFUSG23769.1	OFUSG23769.1.p1
GENE.OFUSG23774.1~~OFUSG23774.1	OFUSG23774.1.p1
GENE.OFUSG23785.1~~OFUSG23785.1	OFUSG23785.1.p1
GENE.OFUSG23811.1~~OFUSG23811.1	OFUSG23811.1.p1
GENE.OFUSG23822.1~~OFUSG23822.1	OFUSG23822.1.p1
GENE.OFUSG23823.1~~OFUSG23823.1	OFUSG23823.1.p2
GENE.OFUSG23825.1~~OFUSG23825.1	OFUSG23825.1.p1
GENE.OFUSG23825.1~~OFUSG23825.1	OFUSG23825.1.p1
GENE.OFUSG23825.1~~OFUSG23825.1	OFUSG23825.1.p1
GENE.OFUSG23834.1~~OFUSG23834.1	OFUSG23834.1.p1
GENE.OFUSG23834.1~~OFUSG23834.1	OFUSG23834.1.p1
GENE.OFUSG23834.1~~OFUSG23834.1	OFUSG23834.1.p1
GENE.OFUSG23834.1~~OFUSG23834.1	OFUSG23834.1.p1
GENE.OFUSG23839.2~~OFUSG23839.2	OFUSG23839.2.p1
GENE.OFUSG23867.1~~OFUSG23867.1	OFUSG23867.1.p1
GENE.OFUSG23867.1~~OFUSG23867.1	OFUSG23867.1.p1
GENE.OFUSG23867.1~~OFUSG23867.1	OFUSG23867.1.p1
GENE.OFUSG23870.1~~OFUSG23870.1	OFUSG23870.1.p1
GENE.OFUSG23874.1~~OFUSG23874.1	OFUSG23874.1.p1
GENE.OFUSG23878.1~~OFUSG23878.1	OFUSG23878.1.p1
GENE.OFUSG23880.1~~OFUSG23880.1	OFUSG23880.1.p1
GENE.OFUSG23882.1~~OFUSG23882.1	OFUSG23882.1.p1
GENE.OFUSG23887.1~~OFUSG23887.1	OFUSG23887.1.p1
GENE.OFUSG23890.1~~OFUSG23890.1	OFUSG23890.1.p1
GENE.OFUSG23894.1~~OFUSG23894.1	OFUSG23894.1.p1
GENE.OFUSG23901.1~~OFUSG23901.1	OFUSG23901.1.p1
GENE.OFUSG23916.1~~OFUSG23916.1	OFUSG23916.1.p1
GENE.OFUSG23918.1~~OFUSG23918.1	OFUSG23918.1.p1
GENE.OFUSG23921.1~~OFUSG23921.1	OFUSG23921.1.p1
GENE.OFUSG23921.1~~OFUSG23921.1	OFUSG23921.1.p1
GENE.OFUSG23921.1~~OFUSG23921.1	OFUSG23921.1.p1
GENE.OFUSG23921.1~~OFUSG23921.1	OFUSG23921.1.p1
GENE.OFUSG23921.1~~OFUSG23921.1	OFUSG23921.1.p1
GENE.OFUSG23922.1~~OFUSG23922.1	OFUSG23922.1.p1
GENE.OFUSG23922.1~~OFUSG23922.1	OFUSG23922.1.p1
GENE.OFUSG23922.1~~OFUSG23922.1	OFUSG23922.1.p1
GENE.OFUSG23922.1~~OFUSG23922.1	OFUSG23922.1.p1
GENE.OFUSG23922.1~~OFUSG23922.1	OFUSG23922.1.p1
GENE.OFUSG23922.1~~OFUSG23922.1	OFUSG23922.1.p1
GENE.OFUSG23923.1~~OFUSG23923.1	OFUSG23923.1.p1
GENE.OFUSG23923.1~~OFUSG23923.1	OFUSG23923.1.p1
GENE.OFUSG23929.1~~OFUSG23929.1	OFUSG23929.1.p1
GENE.OFUSG23938.1~~OFUSG23938.1	OFUSG23938.1.p1
GENE.OFUSG23938.1~~OFUSG23938.1	OFUSG23938.1.p1
GENE.OFUSG23938.1~~OFUSG23938.1	OFUSG23938.1.p1
GENE.OFUSG23938.1~~OFUSG23938.1	OFUSG23938.1.p1
GENE.OFUSG23938.1~~OFUSG23938.1	OFUSG23938.1.p1
GENE.OFUSG23951.1~~OFUSG23951.1	OFUSG23951.1.p1
GENE.OFUSG23956.1~~OFUSG23956.1	OFUSG23956.1.p1
GENE.OFUSG23959.1~~OFUSG23959.1	OFUSG23959.1.p1
GENE.OFUSG23977.1~~OFUSG23977.1	OFUSG23977.1.p1
GENE.OFUSG23981.1~~OFUSG23981.1	OFUSG23981.1.p1
GENE.OFUSG23981.1~~OFUSG23981.1	OFUSG23981.1.p1
GENE.OFUSG23981.1~~OFUSG23981.1	OFUSG23981.1.p1
GENE.OFUSG23982.1~~OFUSG23982.1	OFUSG23982.1.p1
GENE.OFUSG23987.1~~OFUSG23987.1	OFUSG23987.1.p1
GENE.OFUSG23988.1~~OFUSG23988.1	OFUSG23988.1.p1
GENE.OFUSG23990.1~~OFUSG23990.1	OFUSG23990.1.p1
GENE.OFUSG23993.1~~OFUSG23993.1	OFUSG23993.1.p1
GENE.OFUSG23999.1~~OFUSG23999.1	OFUSG23999.1.p1
GENE.OFUSG24001.1~~OFUSG24001.1	OFUSG24001.1.p1
GENE.OFUSG24002.1~~OFUSG24002.1	OFUSG24002.1.p1
GENE.OFUSG24004.1~~OFUSG24004.1	OFUSG24004.1.p1
GENE.OFUSG24006.1~~OFUSG24006.1	OFUSG24006.1.p1
GENE.OFUSG24012.1~~OFUSG24012.1	OFUSG24012.1.p1
GENE.OFUSG24013.1~~OFUSG24013.1	OFUSG24013.1.p1
GENE.OFUSG24015.1~~OFUSG24015.1	OFUSG24015.1.p1
GENE.OFUSG24018.1~~OFUSG24018.1	OFUSG24018.1.p1
GENE.OFUSG24019.1~~OFUSG24019.1	OFUSG24019.1.p1
GENE.OFUSG24021.1~~OFUSG24021.1	OFUSG24021.1.p1
GENE.OFUSG24033.1~~OFUSG24033.1	OFUSG24033.1.p1
GENE.OFUSG24037.1~~OFUSG24037.1	OFUSG24037.1.p1
GENE.OFUSG24041.1~~OFUSG24041.1	OFUSG24041.1.p1
GENE.OFUSG24042.1~~OFUSG24042.1	OFUSG24042.1.p1
GENE.OFUSG24048.1~~OFUSG24048.1	OFUSG24048.1.p1
GENE.OFUSG24052.1~~OFUSG24052.1	OFUSG24052.1.p1
GENE.OFUSG24056.1~~OFUSG24056.1	OFUSG24056.1.p1
GENE.OFUSG24084.1~~OFUSG24084.1	OFUSG24084.1.p1
GENE.OFUSG24085.1~~OFUSG24085.1	OFUSG24085.1.p1
GENE.OFUSG24087.1~~OFUSG24087.1	OFUSG24087.1.p1
GENE.OFUSG24094.1~~OFUSG24094.1	OFUSG24094.1.p1
GENE.OFUSG24114.1~~OFUSG24114.1	OFUSG24114.1.p1
GENE.OFUSG24120.1~~OFUSG24120.1	OFUSG24120.1.p1
GENE.OFUSG24120.1~~OFUSG24120.1	OFUSG24120.1.p1
GENE.OFUSG24120.1~~OFUSG24120.1	OFUSG24120.1.p1
GENE.OFUSG24120.1~~OFUSG24120.1	OFUSG24120.1.p1
GENE.OFUSG24120.1~~OFUSG24120.1	OFUSG24120.1.p1
GENE.OFUSG24120.1~~OFUSG24120.1	OFUSG24120.1.p1
GENE.OFUSG24120.1~~OFUSG24120.1	OFUSG24120.1.p1
GENE.OFUSG24121.1~~OFUSG24121.1	OFUSG24121.1.p1
GENE.OFUSG24121.1~~OFUSG24121.1	OFUSG24121.1.p1
GENE.OFUSG24121.1~~OFUSG24121.1	OFUSG24121.1.p1
GENE.OFUSG24121.1~~OFUSG24121.1	OFUSG24121.1.p1
GENE.OFUSG24121.1~~OFUSG24121.1	OFUSG24121.1.p1
GENE.OFUSG24121.1~~OFUSG24121.1	OFUSG24121.1.p1
GENE.OFUSG24121.1~~OFUSG24121.1	OFUSG24121.1.p1
GENE.OFUSG24128.1~~OFUSG24128.1	OFUSG24128.1.p1
GENE.OFUSG24129.1~~OFUSG24129.1	OFUSG24129.1.p1
GENE.OFUSG24142.1~~OFUSG24142.1	OFUSG24142.1.p1
GENE.OFUSG24148.1~~OFUSG24148.1	OFUSG24148.1.p1
GENE.OFUSG24153.1~~OFUSG24153.1	OFUSG24153.1.p1
GENE.OFUSG24154.1~~OFUSG24154.1	OFUSG24154.1.p1
GENE.OFUSG24155.1~~OFUSG24155.1	OFUSG24155.1.p1
GENE.OFUSG24156.1~~OFUSG24156.1	OFUSG24156.1.p1
GENE.OFUSG24168.1~~OFUSG24168.1	OFUSG24168.1.p1
GENE.OFUSG24170.1~~OFUSG24170.1	OFUSG24170.1.p1
GENE.OFUSG24171.1~~OFUSG24171.1	OFUSG24171.1.p1
GENE.OFUSG24173.1~~OFUSG24173.1	OFUSG24173.1.p1
GENE.OFUSG24176.1~~OFUSG24176.1	OFUSG24176.1.p1
GENE.OFUSG24189.1~~OFUSG24189.1	OFUSG24189.1.p1
GENE.OFUSG24190.2~~OFUSG24190.2	OFUSG24190.2.p1
GENE.OFUSG24193.1~~OFUSG24193.1	OFUSG24193.1.p1
GENE.OFUSG24200.1~~OFUSG24200.1	OFUSG24200.1.p1
GENE.OFUSG24213.1~~OFUSG24213.1	OFUSG24213.1.p1
GENE.OFUSG24217.1~~OFUSG24217.1	OFUSG24217.1.p1
GENE.OFUSG24231.1~~OFUSG24231.1	OFUSG24231.1.p1
GENE.OFUSG24232.1~~OFUSG24232.1	OFUSG24232.1.p1
GENE.OFUSG24240.1~~OFUSG24240.1	OFUSG24240.1.p1
GENE.OFUSG24255.1~~OFUSG24255.1	OFUSG24255.1.p1
GENE.OFUSG24257.1~~OFUSG24257.1	OFUSG24257.1.p1
GENE.OFUSG24267.1~~OFUSG24267.1	OFUSG24267.1.p1
GENE.OFUSG24268.1~~OFUSG24268.1	OFUSG24268.1.p1
GENE.OFUSG24269.1~~OFUSG24269.1	OFUSG24269.1.p1
GENE.OFUSG24270.1~~OFUSG24270.1	OFUSG24270.1.p1
GENE.OFUSG24272.1~~OFUSG24272.1	OFUSG24272.1.p1
GENE.OFUSG24275.1~~OFUSG24275.1	OFUSG24275.1.p1
GENE.OFUSG24277.1~~OFUSG24277.1	OFUSG24277.1.p1
GENE.OFUSG24278.1~~OFUSG24278.1	OFUSG24278.1.p1
GENE.OFUSG24281.1~~OFUSG24281.1	OFUSG24281.1.p1
GENE.OFUSG24292.1~~OFUSG24292.1	OFUSG24292.1.p1
GENE.OFUSG24293.2~~OFUSG24293.2	OFUSG24293.2.p1
GENE.OFUSG24297.1~~OFUSG24297.1	OFUSG24297.1.p1
GENE.OFUSG24299.1~~OFUSG24299.1	OFUSG24299.1.p1
GENE.OFUSG24300.1~~OFUSG24300.1	OFUSG24300.1.p1
GENE.OFUSG24300.1~~OFUSG24300.1	OFUSG24300.1.p1
GENE.OFUSG24300.1~~OFUSG24300.1	OFUSG24300.1.p1
GENE.OFUSG24300.1~~OFUSG24300.1	OFUSG24300.1.p1
GENE.OFUSG24300.1~~OFUSG24300.1	OFUSG24300.1.p1
GENE.OFUSG24300.1~~OFUSG24300.1	OFUSG24300.1.p1
GENE.OFUSG24304.1~~OFUSG24304.1	OFUSG24304.1.p1
GENE.OFUSG24305.3~~OFUSG24305.3	OFUSG24305.3.p1
GENE.OFUSG24309.1~~OFUSG24309.1	OFUSG24309.1.p1
GENE.OFUSG24311.1~~OFUSG24311.1	OFUSG24311.1.p1
GENE.OFUSG24313.1~~OFUSG24313.1	OFUSG24313.1.p1
GENE.OFUSG24314.1~~OFUSG24314.1	OFUSG24314.1.p1
GENE.OFUSG24316.1~~OFUSG24316.1	OFUSG24316.1.p2
GENE.OFUSG24316.1~~OFUSG24316.1	OFUSG24316.1.p2
GENE.OFUSG24316.1~~OFUSG24316.1	OFUSG24316.1.p2
GENE.OFUSG24316.1~~OFUSG24316.1	OFUSG24316.1.p2
GENE.OFUSG24316.1~~OFUSG24316.1	OFUSG24316.1.p2
GENE.OFUSG24316.1~~OFUSG24316.1	OFUSG24316.1.p2
GENE.OFUSG24349.1~~OFUSG24349.1	OFUSG24349.1.p1
GENE.OFUSG24357.1~~OFUSG24357.1	OFUSG24357.1.p1
GENE.OFUSG24357.1~~OFUSG24357.1	OFUSG24357.1.p1
GENE.OFUSG24357.1~~OFUSG24357.1	OFUSG24357.1.p1
GENE.OFUSG24357.1~~OFUSG24357.1	OFUSG24357.1.p1
GENE.OFUSG24357.1~~OFUSG24357.1	OFUSG24357.1.p1
GENE.OFUSG24357.1~~OFUSG24357.1	OFUSG24357.1.p1
GENE.OFUSG24359.1~~OFUSG24359.1	OFUSG24359.1.p1
GENE.OFUSG24361.1~~OFUSG24361.1	OFUSG24361.1.p1
GENE.OFUSG24365.1~~OFUSG24365.1	OFUSG24365.1.p1
GENE.OFUSG24368.1~~OFUSG24368.1	OFUSG24368.1.p1
GENE.OFUSG24370.1~~OFUSG24370.1	OFUSG24370.1.p1
GENE.OFUSG24370.1~~OFUSG24370.1	OFUSG24370.1.p1
GENE.OFUSG24372.1~~OFUSG24372.1	OFUSG24372.1.p3
GENE.OFUSG24379.1~~OFUSG24379.1	OFUSG24379.1.p1
GENE.OFUSG24390.1~~OFUSG24390.1	OFUSG24390.1.p1
GENE.OFUSG24392.1~~OFUSG24392.1	OFUSG24392.1.p1
GENE.OFUSG24396.1~~OFUSG24396.1	OFUSG24396.1.p1
GENE.OFUSG24397.1~~OFUSG24397.1	OFUSG24397.1.p1
GENE.OFUSG24399.1~~OFUSG24399.1	OFUSG24399.1.p1
GENE.OFUSG24402.1~~OFUSG24402.1	OFUSG24402.1.p1
GENE.OFUSG24408.1~~OFUSG24408.1	OFUSG24408.1.p1
GENE.OFUSG24409.1~~OFUSG24409.1	OFUSG24409.1.p1
GENE.OFUSG24445.2~~OFUSG24445.2	OFUSG24445.2.p1
GENE.OFUSG24448.1~~OFUSG24448.1	OFUSG24448.1.p1
GENE.OFUSG24448.1~~OFUSG24448.1	OFUSG24448.1.p1
GENE.OFUSG24448.1~~OFUSG24448.1	OFUSG24448.1.p1
GENE.OFUSG24454.1~~OFUSG24454.1	OFUSG24454.1.p1
GENE.OFUSG24455.1~~OFUSG24455.1	OFUSG24455.1.p1
GENE.OFUSG24462.1~~OFUSG24462.1	OFUSG24462.1.p1
GENE.OFUSG24469.1~~OFUSG24469.1	OFUSG24469.1.p1
GENE.OFUSG24469.1~~OFUSG24469.1	OFUSG24469.1.p1
GENE.OFUSG24469.1~~OFUSG24469.1	OFUSG24469.1.p1
GENE.OFUSG24469.1~~OFUSG24469.1	OFUSG24469.1.p1
GENE.OFUSG24470.1~~OFUSG24470.1	OFUSG24470.1.p1
GENE.OFUSG24480.1~~OFUSG24480.1	OFUSG24480.1.p1
GENE.OFUSG24480.1~~OFUSG24480.1	OFUSG24480.1.p1
GENE.OFUSG24480.1~~OFUSG24480.1	OFUSG24480.1.p1
GENE.OFUSG24489.1~~OFUSG24489.1	OFUSG24489.1.p1
GENE.OFUSG24489.1~~OFUSG24489.1	OFUSG24489.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24498.1~~OFUSG24498.1	OFUSG24498.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24506.1~~OFUSG24506.1	OFUSG24506.1.p1
GENE.OFUSG24507.1~~OFUSG24507.1	OFUSG24507.1.p1
GENE.OFUSG24528.1~~OFUSG24528.1	OFUSG24528.1.p1
GENE.OFUSG24528.1~~OFUSG24528.1	OFUSG24528.1.p1
GENE.OFUSG24528.1~~OFUSG24528.1	OFUSG24528.1.p1
GENE.OFUSG24528.1~~OFUSG24528.1	OFUSG24528.1.p1
GENE.OFUSG24534.1~~OFUSG24534.1	OFUSG24534.1.p1
GENE.OFUSG24540.1~~OFUSG24540.1	OFUSG24540.1.p1
GENE.OFUSG24540.1~~OFUSG24540.1	OFUSG24540.1.p1
GENE.OFUSG24540.1~~OFUSG24540.1	OFUSG24540.1.p1
GENE.OFUSG24540.1~~OFUSG24540.1	OFUSG24540.1.p1
GENE.OFUSG24540.1~~OFUSG24540.1	OFUSG24540.1.p1
GENE.OFUSG24554.1~~OFUSG24554.1	OFUSG24554.1.p1
GENE.OFUSG24554.1~~OFUSG24554.1	OFUSG24554.1.p1
GENE.OFUSG24558.1~~OFUSG24558.1	OFUSG24558.1.p1
GENE.OFUSG24558.1~~OFUSG24558.1	OFUSG24558.1.p1
GENE.OFUSG24565.1~~OFUSG24565.1	OFUSG24565.1.p2
GENE.OFUSG24570.1~~OFUSG24570.1	OFUSG24570.1.p1
GENE.OFUSG24571.1~~OFUSG24571.1	OFUSG24571.1.p1
GENE.OFUSG24578.1~~OFUSG24578.1	OFUSG24578.1.p1
GENE.OFUSG24582.1~~OFUSG24582.1	OFUSG24582.1.p1
GENE.OFUSG24583.1~~OFUSG24583.1	OFUSG24583.1.p1
GENE.OFUSG24584.1~~OFUSG24584.1	OFUSG24584.1.p1
GENE.OFUSG24585.1~~OFUSG24585.1	OFUSG24585.1.p1
GENE.OFUSG24589.1~~OFUSG24589.1	OFUSG24589.1.p1
GENE.OFUSG24591.1~~OFUSG24591.1	OFUSG24591.1.p1
GENE.OFUSG24594.1~~OFUSG24594.1	OFUSG24594.1.p1
GENE.OFUSG24596.1~~OFUSG24596.1	OFUSG24596.1.p1
GENE.OFUSG24596.1~~OFUSG24596.1	OFUSG24596.1.p1
GENE.OFUSG24616.1~~OFUSG24616.1	OFUSG24616.1.p1
GENE.OFUSG24637.1~~OFUSG24637.1	OFUSG24637.1.p1
GENE.OFUSG24643.1~~OFUSG24643.1	OFUSG24643.1.p1
GENE.OFUSG24647.1~~OFUSG24647.1	OFUSG24647.1.p1
GENE.OFUSG24648.1~~OFUSG24648.1	OFUSG24648.1.p1
GENE.OFUSG24653.1~~OFUSG24653.1	OFUSG24653.1.p1
GENE.OFUSG24665.1~~OFUSG24665.1	OFUSG24665.1.p1
GENE.OFUSG24687.1~~OFUSG24687.1	OFUSG24687.1.p1
GENE.OFUSG24690.2~~OFUSG24690.2	OFUSG24690.2.p1
GENE.OFUSG24694.1~~OFUSG24694.1	OFUSG24694.1.p1
GENE.OFUSG24695.1~~OFUSG24695.1	OFUSG24695.1.p1
GENE.OFUSG24698.1~~OFUSG24698.1	OFUSG24698.1.p1
GENE.OFUSG24702.1~~OFUSG24702.1	OFUSG24702.1.p1
GENE.OFUSG24704.1~~OFUSG24704.1	OFUSG24704.1.p1
GENE.OFUSG24706.1~~OFUSG24706.1	OFUSG24706.1.p1
GENE.OFUSG24706.1~~OFUSG24706.1	OFUSG24706.1.p1
GENE.OFUSG24707.1~~OFUSG24707.1	OFUSG24707.1.p1
GENE.OFUSG24725.1~~OFUSG24725.1	OFUSG24725.1.p1
GENE.OFUSG24725.1~~OFUSG24725.1	OFUSG24725.1.p1
GENE.OFUSG24726.1~~OFUSG24726.1	OFUSG24726.1.p1
GENE.OFUSG24726.1~~OFUSG24726.1	OFUSG24726.1.p1
GENE.OFUSG24727.1~~OFUSG24727.1	OFUSG24727.1.p1
GENE.OFUSG24727.1~~OFUSG24727.1	OFUSG24727.1.p1
GENE.OFUSG24727.1~~OFUSG24727.1	OFUSG24727.1.p1
GENE.OFUSG24737.1~~OFUSG24737.1	OFUSG24737.1.p1
GENE.OFUSG24750.1~~OFUSG24750.1	OFUSG24750.1.p1
GENE.OFUSG24752.1~~OFUSG24752.1	OFUSG24752.1.p1
GENE.OFUSG24755.1~~OFUSG24755.1	OFUSG24755.1.p1
GENE.OFUSG24756.1~~OFUSG24756.1	OFUSG24756.1.p1
GENE.OFUSG24758.1~~OFUSG24758.1	OFUSG24758.1.p1
GENE.OFUSG24758.1~~OFUSG24758.1	OFUSG24758.1.p1
GENE.OFUSG24758.1~~OFUSG24758.1	OFUSG24758.1.p1
GENE.OFUSG24760.1~~OFUSG24760.1	OFUSG24760.1.p1
GENE.OFUSG24763.1~~OFUSG24763.1	OFUSG24763.1.p1
GENE.OFUSG24775.2~~OFUSG24775.2	OFUSG24775.2.p1
GENE.OFUSG24778.1~~OFUSG24778.1	OFUSG24778.1.p1
GENE.OFUSG24784.1~~OFUSG24784.1	OFUSG24784.1.p1
GENE.OFUSG24792.1~~OFUSG24792.1	OFUSG24792.1.p1
GENE.OFUSG24794.1~~OFUSG24794.1	OFUSG24794.1.p1
GENE.OFUSG24816.1~~OFUSG24816.1	OFUSG24816.1.p1
GENE.OFUSG24818.1~~OFUSG24818.1	OFUSG24818.1.p1
GENE.OFUSG24826.1~~OFUSG24826.1	OFUSG24826.1.p1
GENE.OFUSG24842.1~~OFUSG24842.1	OFUSG24842.1.p1
GENE.OFUSG24865.1~~OFUSG24865.1	OFUSG24865.1.p1
GENE.OFUSG24867.1~~OFUSG24867.1	OFUSG24867.1.p1
GENE.OFUSG24873.1~~OFUSG24873.1	OFUSG24873.1.p1
GENE.OFUSG24891.1~~OFUSG24891.1	OFUSG24891.1.p1
GENE.OFUSG24907.1~~OFUSG24907.1	OFUSG24907.1.p1
GENE.OFUSG24911.1~~OFUSG24911.1	OFUSG24911.1.p1
GENE.OFUSG24913.1~~OFUSG24913.1	OFUSG24913.1.p1
GENE.OFUSG24914.1~~OFUSG24914.1	OFUSG24914.1.p1
GENE.OFUSG24917.1~~OFUSG24917.1	OFUSG24917.1.p1
GENE.OFUSG24925.1~~OFUSG24925.1	OFUSG24925.1.p1
GENE.OFUSG24926.1~~OFUSG24926.1	OFUSG24926.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
GENE.OFUSG24930.1~~OFUSG24930.1	OFUSG24930.1.p1
