TCONS_00000016	BRALA21886
TCONS_00024968	BRALA10180
TCONS_00025020	BRALA04569
TCONS_00025022	BRALA11177
TCONS_00025025	BRALA24040
TCONS_00025027	BRALA31010
TCONS_00025042	BRALA09830
TCONS_00025062	BRALA18234
TCONS_00025067	BRALA05926
TCONS_00025073	BRALA04508
TCONS_00025100	BRALA17518
TCONS_00025111	BRALA23087
TCONS_00025128	BRALA27583
TCONS_00025158	BRALA35435
TCONS_00025164	BRALA13379
TCONS_00025180	BRALA30491
TCONS_00025195	BRALA06517
TCONS_00025200	BRALA24835
TCONS_00025242	BRALA26978
TCONS_00025266	BRALA25392
TCONS_00025320	BRALA27838
TCONS_00025321	BRALA35498
TCONS_00025325	BRALA03196
TCONS_00025327	BRALA13871
TCONS_00025359	BRALA16627
TCONS_00025370	BRALA21295
TCONS_00025372	BRALA07678
TCONS_00025374	BRALA09511
TCONS_00025434	BRALA00021
TCONS_00025437	BRALA07685
TCONS_00025446	BRALA29583
TCONS_00025493	BRALA18098
TCONS_00025508	BRALA25396
TCONS_00025518	BRALA22004
TCONS_00025559	BRALA10512
TCONS_00025568	BRALA03129
TCONS_00025570	BRALA22901
TCONS_00025621	BRALA25345
TCONS_00025624	BRALA18274
TCONS_00025631	BRALA29019
TCONS_00025634	BRALA24919
TCONS_00025636	BRALA05370
TCONS_00025652	BRALA07528
TCONS_00025668	BRALA04972
TCONS_00025678	BRALA25948
TCONS_00025682	BRALA05905
TCONS_00025703	BRALA26428
TCONS_00025710	BRALA34094
TCONS_00025714	BRALA26426
TCONS_00025717	BRALA11223
TCONS_00025734	BRALA13840
TCONS_00025788	BRALA30135
TCONS_00025843	BRALA19904
TCONS_00025855	BRALA31059
TCONS_00025884	BRALA29840
TCONS_00025889	BRALA23625
TCONS_00025890	BRALA23622
TCONS_00025906	BRALA07457
TCONS_00025907	BRALA29847
TCONS_00025908	BRALA16271
TCONS_00025913	BRALA21356
TCONS_00025915	BRALA09676
TCONS_00025934	BRALA11265
TCONS_00025937	BRALA22357
TCONS_00025939	BRALA27590
TCONS_00025945	BRALA03479
TCONS_00025948	BRALA29976
TCONS_00025956	BRALA11471
TCONS_00025958	BRALA24904
TCONS_00025971	BRALA11504
TCONS_00025979	BRALA27643
TCONS_00026004	BRALA27462
TCONS_00026018	BRALA27933
TCONS_00026026	BRALA27464
TCONS_00026030	BRALA14213
TCONS_00026041	BRALA16338
TCONS_00026046	BRALA16335
TCONS_00026056	BRALA16354
TCONS_00026059	BRALA11540
TCONS_00026061	BRALA07756
TCONS_00026063	BRALA33050
TCONS_00026069	BRALA16362
TCONS_00026070	BRALA16284
TCONS_00026088	BRALA21711
TCONS_00026098	BRALA09976
TCONS_00026099	BRALA17117
TCONS_00026104	BRALA18293
TCONS_00026109	BRALA23983
TCONS_00026135	BRALA24074
TCONS_00026141	BRALA28664
TCONS_00026143	BRALA27469
TCONS_00026150	BRALA21694
TCONS_00026166	BRALA27931
TCONS_00026167	BRALA27928
TCONS_00026169	BRALA11534
TCONS_00026171	BRALA33697
TCONS_00026175	BRALA25840
TCONS_00026177	BRALA14249
TCONS_00026188	BRALA24028
TCONS_00026194	BRALA30687
TCONS_00026200	BRALA31819
TCONS_00026215	BRALA23612
TCONS_00026217	BRALA16372
TCONS_00026237	BRALA30413
TCONS_00026243	BRALA25455
TCONS_00026252	BRALA28370
TCONS_00026255	BRALA25075
TCONS_00026262	BRALA10466
TCONS_00026270	BRALA24484
TCONS_00026284	BRALA16355
TCONS_00026286	BRALA27303
TCONS_00026289	BRALA00322
TCONS_00026293	BRALA11529
TCONS_00026341	BRALA18673
TCONS_00026366	BRALA12556
TCONS_00026367	BRALA24061
TCONS_00026379	BRALA03620
TCONS_00026381	BRALA21466
TCONS_00026385	BRALA00548
TCONS_00026389	BRALA28875
TCONS_00026401	BRALA23984
TCONS_00026402	BRALA28876
TCONS_00026415	BRALA16415
TCONS_00026429	BRALA24046
TCONS_00026434	BRALA21661
TCONS_00026468	BRALA16380
TCONS_00026474	BRALA05259
TCONS_00026493	BRALA16279
TCONS_00026494	BRALA16277
TCONS_00026496	BRALA30307
TCONS_00026507	BRALA29844
TCONS_00026510	BRALA16408
TCONS_00026517	BRALA28877
TCONS_00026520	BRALA32464
TCONS_00026541	BRALA33873
TCONS_00026561	BRALA16312
TCONS_00026562	BRALA11456
TCONS_00026567	BRALA11427
TCONS_00026569	BRALA24631
TCONS_00026576	BRALA31763
TCONS_00026618	BRALA11813
TCONS_00026619	BRALA28414
TCONS_00026626	BRALA25602
TCONS_00026627	BRALA09926
TCONS_00026628	BRALA11492
TCONS_00026632	BRALA12163
TCONS_00026638	BRALA11553
TCONS_00026655	BRALA29845
TCONS_00026656	BRALA11522
TCONS_00026666	BRALA14803
TCONS_00026681	BRALA24497
TCONS_00026683	BRALA24491
TCONS_00026686	BRALA29154
TCONS_00026689	BRALA33358
TCONS_00026694	BRALA02652
TCONS_00026711	BRALA16262
TCONS_00026713	BRALA29153
TCONS_00026718	BRALA31820
TCONS_00026739	BRALA02072
TCONS_00026773	BRALA27289
TCONS_00026775	BRALA29301
TCONS_00026780	BRALA21416
TCONS_00026781	BRALA23991
TCONS_00026782	BRALA16349
TCONS_00026789	BRALA29149
TCONS_00026791	BRALA11547
TCONS_00026820	BRALA32175
TCONS_00026821	BRALA22361
TCONS_00026823	BRALA22364
TCONS_00026831	BRALA25078
TCONS_00026859	BRALA21667
TCONS_00026861	BRALA27598
TCONS_00026863	BRALA11452
TCONS_00026875	BRALA29989
TCONS_00026903	BRALA21680
TCONS_00026911	BRALA27474
TCONS_00026918	BRALA28882
TCONS_00026937	BRALA32768
TCONS_00026939	BRALA32769
TCONS_00026943	BRALA23621
TCONS_00026945	BRALA11538
TCONS_00026946	BRALA16295
TCONS_00026954	BRALA05544
TCONS_00026956	BRALA28383
TCONS_00026957	BRALA33895
TCONS_00026981	BRALA17686
TCONS_00026982	BRALA22358
TCONS_00026983	BRALA27591
TCONS_00026992	BRALA34136
TCONS_00026994	BRALA19595
TCONS_00027011	BRALA11852
TCONS_00027024	BRALA00318
TCONS_00027039	BRALA25842
TCONS_00027042	BRALA27459
TCONS_00027043	BRALA27463
TCONS_00027054	BRALA11551
TCONS_00027055	BRALA12337
TCONS_00027063	BRALA16387
TCONS_00027064	BRALA08601
TCONS_00027066	BRALA20561
TCONS_00027067	BRALA21417
TCONS_00027068	BRALA21693
TCONS_00027073	BRALA16333
TCONS_00027075	BRALA11433
TCONS_00027076	BRALA06606
TCONS_00027078	BRALA08952
TCONS_00027112	BRALA24581
TCONS_00027114	BRALA24073
TCONS_00027117	BRALA27468
TCONS_00027118	BRALA23989
TCONS_00027123	BRALA32679
TCONS_00027131	BRALA28884
TCONS_00027133	BRALA11535
TCONS_00027134	BRALA24053
TCONS_00027139	BRALA25836
TCONS_00027148	BRALA29159
TCONS_00027161	BRALA30688
TCONS_00027170	BRALA11493
TCONS_00027175	BRALA27475
TCONS_00027183	BRALA15977
TCONS_00027200	BRALA14596
TCONS_00027209	BRALA28371
TCONS_00027216	BRALA25077
TCONS_00027236	BRALA21419
TCONS_00027244	BRALA21712
TCONS_00027247	BRALA29388
TCONS_00027248	BRALA13862
TCONS_00027250	BRALA11565
TCONS_00027261	BRALA20806
TCONS_00027268	BRALA12646
TCONS_00027277	BRALA29826
TCONS_00027286	BRALA27911
TCONS_00027289	BRALA16290
TCONS_00027312	BRALA06975
TCONS_00027315	BRALA31418
TCONS_00027327	BRALA27465
TCONS_00027339	BRALA24496
TCONS_00027342	BRALA29533
TCONS_00027359	BRALA16413
TCONS_00027360	BRALA16399
TCONS_00027369	BRALA12192
TCONS_00027376	BRALA21665
TCONS_00027400	BRALA00212
TCONS_00027411	BRALA29623
TCONS_00027427	BRALA16397
TCONS_00027431	BRALA24474
TCONS_00027448	BRALA16407
TCONS_00027451	BRALA01978
TCONS_00027453	BRALA23633
TCONS_00027454	BRALA07020
TCONS_00027464	BRALA11145
TCONS_00027474	BRALA11441
TCONS_00027477	BRALA11457
TCONS_00027479	BRALA11410
TCONS_00027485	BRALA05968
TCONS_00027508	BRALA17952
TCONS_00027510	BRALA18890
TCONS_00027528	BRALA08111
TCONS_00027531	BRALA33806
TCONS_00027536	BRALA33685
TCONS_00027541	BRALA25855
TCONS_00027559	BRALA21448
TCONS_00027564	BRALA09927
TCONS_00027565	BRALA11491
TCONS_00027569	BRALA33919
TCONS_00027577	BRALA15055
TCONS_00027586	BRALA11552
TCONS_00027597	BRALA03422
TCONS_00027608	BRALA11521
TCONS_00027609	BRALA11438
TCONS_00027627	BRALA28885
TCONS_00027628	BRALA21704
TCONS_00027631	BRALA13337
TCONS_00027636	BRALA25838
TCONS_00027639	BRALA16377
TCONS_00027650	BRALA21917
TCONS_00027657	BRALA18990
TCONS_00027675	BRALA25587
TCONS_00027677	BRALA11488
TCONS_00027683	BRALA11523
TCONS_00027685	BRALA16281
TCONS_00027688	BRALA27944
TCONS_00027691	BRALA17596
TCONS_00027695	BRALA16339
TCONS_00027696	BRALA16395
TCONS_00027706	BRALA24478
TCONS_00027739	BRALA27586
TCONS_00027741	BRALA21684
TCONS_00027745	BRALA29990
TCONS_00027760	BRALA29191
TCONS_00027772	BRALA29298
TCONS_00027776	BRALA11454
TCONS_00027781	BRALA29772
TCONS_00027782	BRALA29988
TCONS_00027788	BRALA27471
TCONS_00027802	BRALA30686
TCONS_00027805	BRALA31825
TCONS_00027811	BRALA23095
TCONS_00027812	BRALA08288
TCONS_00027823	BRALA21702
TCONS_00027824	BRALA21703
TCONS_00027829	BRALA11467
TCONS_00027830	BRALA11515
TCONS_00027833	BRALA27934
TCONS_00027849	BRALA16353
TCONS_00027867	BRALA01688
TCONS_00027879	BRALA16601
TCONS_00027881	BRALA15060
TCONS_00027894	BRALA08464
TCONS_00027896	BRALA05340
TCONS_00027914	BRALA24930
TCONS_00027915	BRALA01612
TCONS_00027921	BRALA16820
TCONS_00027932	BRALA17603
TCONS_00027935	BRALA17600
TCONS_00027939	BRALA21755
TCONS_00027945	BRALA13554
TCONS_00027949	BRALA16555
TCONS_00027954	BRALA13557
TCONS_00027956	BRALA16536
TCONS_00027968	BRALA23210
TCONS_00027971	BRALA23213
TCONS_00027979	BRALA21939
TCONS_00027980	BRALA21752
TCONS_00027993	BRALA18511
TCONS_00028000	BRALA19465
TCONS_00028001	BRALA33693
TCONS_00028006	BRALA08372
TCONS_00028016	BRALA23194
TCONS_00028021	BRALA09548
TCONS_00028027	BRALA10631
TCONS_00028040	BRALA20604
TCONS_00028047	BRALA17585
TCONS_00028054	BRALA01402
TCONS_00028058	BRALA16619
TCONS_00028062	BRALA14669
TCONS_00028064	BRALA19216
TCONS_00028086	BRALA14627
TCONS_00028091	BRALA13477
TCONS_00028092	BRALA13013
TCONS_00028098	BRALA18513
TCONS_00028101	BRALA08554
TCONS_00028116	BRALA22865
TCONS_00028129	BRALA21608
TCONS_00028142	BRALA18518
TCONS_00028144	BRALA18516
TCONS_00028155	BRALA22860
TCONS_00028157	BRALA22870
TCONS_00028168	BRALA13525
TCONS_00028170	BRALA14610
TCONS_00028179	BRALA14612
TCONS_00028208	BRALA15037
TCONS_00028211	BRALA15031
TCONS_00028215	BRALA11672
TCONS_00028230	BRALA00909
TCONS_00028238	BRALA16533
TCONS_00028239	BRALA11336
TCONS_00028257	BRALA14607
TCONS_00028260	BRALA13548
TCONS_00028261	BRALA01890
TCONS_00028279	BRALA14659
TCONS_00028283	BRALA18496
TCONS_00028284	BRALA06231
TCONS_00028285	BRALA18489
TCONS_00028290	BRALA18488
TCONS_00028310	BRALA09487
TCONS_00028315	BRALA16437
TCONS_00028321	BRALA14557
TCONS_00028322	BRALA16828
TCONS_00028324	BRALA01574
TCONS_00028328	BRALA01580
TCONS_00028334	BRALA31022
TCONS_00028336	BRALA13536
TCONS_00028338	BRALA22864
TCONS_00028345	BRALA17900
TCONS_00028346	BRALA30072
TCONS_00028348	BRALA23092
TCONS_00028354	BRALA21760
TCONS_00028376	BRALA09574
TCONS_00028379	BRALA06599
TCONS_00028384	BRALA15556
TCONS_00028391	BRALA16614
TCONS_00028393	BRALA21731
TCONS_00028401	BRALA15056
TCONS_00028408	BRALA17116
TCONS_00028417	BRALA23176
TCONS_00028419	BRALA22859
TCONS_00028439	BRALA09514
TCONS_00028440	BRALA18514
TCONS_00028462	BRALA09553
TCONS_00028473	BRALA00574
TCONS_00028481	BRALA15042
TCONS_00028488	BRALA13511
TCONS_00028493	BRALA14570
TCONS_00028496	BRALA31021
TCONS_00028498	BRALA33240
TCONS_00028524	BRALA14647
TCONS_00028540	BRALA02029
TCONS_00028552	BRALA15041
TCONS_00028558	BRALA24545
TCONS_00028623	BRALA08355
TCONS_00028626	BRALA13549
TCONS_00028631	BRALA01935
TCONS_00028636	BRALA09459
TCONS_00028638	BRALA18220
TCONS_00028689	BRALA18708
TCONS_00028692	BRALA08405
TCONS_00028693	BRALA29258
TCONS_00028715	BRALA19265
TCONS_00028725	BRALA18203
TCONS_00028728	BRALA29802
TCONS_00028740	BRALA15592
TCONS_00028742	BRALA15590
TCONS_00028748	BRALA20732
TCONS_00028753	BRALA18183
TCONS_00028756	BRALA18224
TCONS_00028766	BRALA15028
TCONS_00028768	BRALA08424
TCONS_00028775	BRALA14613
TCONS_00028776	BRALA13499
TCONS_00028785	BRALA23177
TCONS_00028792	BRALA17112
TCONS_00028797	BRALA18475
TCONS_00028802	BRALA22869
TCONS_00028803	BRALA13476
TCONS_00028805	BRALA14562
TCONS_00028807	BRALA04369
TCONS_00028811	BRALA14896
TCONS_00028817	BRALA23556
TCONS_00028822	BRALA15635
TCONS_00028826	BRALA16558
TCONS_00028827	BRALA16547
TCONS_00028837	BRALA29850
TCONS_00028842	BRALA14603
TCONS_00028883	BRALA06338
TCONS_00028898	BRALA16528
TCONS_00028906	BRALA21642
TCONS_00028907	BRALA16746
TCONS_00028913	BRALA14604
TCONS_00028914	BRALA21593
TCONS_00028918	BRALA21038
TCONS_00028923	BRALA31166
TCONS_00028926	BRALA21851
TCONS_00028942	BRALA34555
TCONS_00028944	BRALA18506
TCONS_00028949	BRALA09463
TCONS_00028951	BRALA09465
TCONS_00028954	BRALA17602
TCONS_00028964	BRALA13460
TCONS_00028966	BRALA08525
TCONS_00028967	BRALA15104
TCONS_00028970	BRALA16546
TCONS_00028978	BRALA29318
TCONS_00028995	BRALA28983
TCONS_00028996	BRALA21725
TCONS_00029000	BRALA21646
TCONS_00029018	BRALA15033
TCONS_00029039	BRALA23188
TCONS_00029040	BRALA22858
TCONS_00029043	BRALA01389
TCONS_00029062	BRALA15030
TCONS_00029076	BRALA18182
TCONS_00029082	BRALA08461
TCONS_00029111	BRALA20311
TCONS_00029113	BRALA13507
TCONS_00029116	BRALA13471
TCONS_00029119	BRALA18512
TCONS_00029121	BRALA17109
TCONS_00029152	BRALA13488
TCONS_00029158	BRALA15048
TCONS_00029160	BRALA13547
TCONS_00029161	BRALA01606
TCONS_00029164	BRALA13457
TCONS_00029180	BRALA16553
TCONS_00029182	BRALA17403
TCONS_00029198	BRALA23203
TCONS_00029208	BRALA24605
TCONS_00029210	BRALA30625
TCONS_00029211	BRALA09523
TCONS_00029236	BRALA15099
TCONS_00029292	BRALA18497
TCONS_00029301	BRALA08494
TCONS_00029302	BRALA09453
TCONS_00029316	BRALA26104
TCONS_00029324	BRALA16593
TCONS_00029325	BRALA09517
TCONS_00029368	BRALA17125
TCONS_00029369	BRALA21759
TCONS_00029380	BRALA12731
TCONS_00029412	BRALA16588
TCONS_00029415	BRALA23021
TCONS_00029421	BRALA15560
TCONS_00029427	BRALA30070
TCONS_00029431	BRALA09599
TCONS_00029432	BRALA26952
TCONS_00029433	BRALA05609
TCONS_00029440	BRALA21730
TCONS_00029447	BRALA17107
TCONS_00029451	BRALA22837
TCONS_00029458	BRALA11716
TCONS_00029459	BRALA15054
TCONS_00029460	BRALA14628
TCONS_00029462	BRALA13527
TCONS_00029475	BRALA08543
TCONS_00029483	BRALA09513
TCONS_00029489	BRALA08492
TCONS_00029493	BRALA13382
TCONS_00029503	BRALA01637
TCONS_00029507	BRALA31948
TCONS_00029548	BRALA09561
TCONS_00029551	BRALA13513
TCONS_00029554	BRALA21641
TCONS_00029566	BRALA09530
TCONS_00029573	BRALA09529
TCONS_00029592	BRALA21649
TCONS_00029595	BRALA14646
TCONS_00029606	BRALA14648
TCONS_00029614	BRALA31316
TCONS_00029622	BRALA15044
TCONS_00029637	BRALA00181
TCONS_00029638	BRALA17580
TCONS_00029645	BRALA16595
TCONS_00029651	BRALA16605
TCONS_00029652	BRALA15092
TCONS_00029656	BRALA23175
TCONS_00029664	BRALA21943
TCONS_00029680	BRALA04980
TCONS_00029685	BRALA01668
TCONS_00029688	BRALA01671
TCONS_00029698	BRALA18204
TCONS_00029699	BRALA10710
TCONS_00029700	BRALA15601
TCONS_00029704	BRALA08547
TCONS_00029708	BRALA27288
TCONS_00029710	BRALA16598
TCONS_00029711	BRALA20874
TCONS_00029716	BRALA17584
TCONS_00029720	BRALA09457
TCONS_00029721	BRALA09458
TCONS_00029723	BRALA17604
TCONS_00029726	BRALA14631
TCONS_00029727	BRALA18227
TCONS_00029738	BRALA08342
TCONS_00029742	BRALA09558
TCONS_00029746	BRALA13474
TCONS_00029758	BRALA15051
TCONS_00029759	BRALA10612
TCONS_00029760	BRALA13498
TCONS_00029764	BRALA04703
TCONS_00029769	BRALA17179
TCONS_00029778	BRALA01074
TCONS_00029781	BRALA16590
TCONS_00029784	BRALA22868
TCONS_00029788	BRALA17326
TCONS_00029790	BRALA06428
TCONS_00029791	BRALA14565
TCONS_00029792	BRALA08425
TCONS_00029793	BRALA14566
TCONS_00029796	BRALA09562
TCONS_00029806	BRALA15636
TCONS_00029807	BRALA09512
TCONS_00029808	BRALA10952
TCONS_00029826	BRALA16216
TCONS_00029834	BRALA27204
TCONS_00029849	BRALA17573
TCONS_00029851	BRALA00011
TCONS_00029853	BRALA02243
TCONS_00029865	BRALA02111
TCONS_00029900	BRALA20824
TCONS_00029913	BRALA20669
TCONS_00029922	BRALA18087
TCONS_00029923	BRALA06666
TCONS_00029930	BRALA06594
TCONS_00029934	BRALA06853
TCONS_00029973	BRALA11060
TCONS_00029989	BRALA03851
TCONS_00030028	BRALA06743
TCONS_00030050	BRALA06623
TCONS_00030051	BRALA06799
TCONS_00030052	BRALA28665
TCONS_00030053	BRALA29578
TCONS_00030056	BRALA04015
TCONS_00030063	BRALA03708
TCONS_00030075	BRALA06634
TCONS_00030082	BRALA06722
TCONS_00030093	BRALA03855
TCONS_00030109	BRALA03741
TCONS_00030123	BRALA03624
TCONS_00030125	BRALA06672
TCONS_00030131	BRALA25249
TCONS_00030156	BRALA03664
TCONS_00030157	BRALA03661
TCONS_00030158	BRALA03717
TCONS_00030162	BRALA03732
TCONS_00030181	BRALA03830
TCONS_00030186	BRALA24377
TCONS_00030208	BRALA03975
TCONS_00030230	BRALA18066
TCONS_00030261	BRALA24921
TCONS_00030271	BRALA03747
TCONS_00030277	BRALA06713
TCONS_00030280	BRALA03639
TCONS_00030284	BRALA03770
TCONS_00030287	BRALA06793
TCONS_00030299	BRALA06708
TCONS_00030309	BRALA03994
TCONS_00030311	BRALA23966
TCONS_00030324	BRALA03608
TCONS_00030348	BRALA24373
TCONS_00030349	BRALA14776
TCONS_00030366	BRALA03357
TCONS_00030374	BRALA03739
TCONS_00030407	BRALA00616
TCONS_00030410	BRALA06809
TCONS_00030413	BRALA03891
TCONS_00030426	BRALA29412
TCONS_00030461	BRALA32191
TCONS_00030467	BRALA14971
TCONS_00030468	BRALA06604
TCONS_00030490	BRALA25066
TCONS_00030491	BRALA06480
TCONS_00030506	BRALA26175
TCONS_00030513	BRALA17943
TCONS_00030526	BRALA25996
TCONS_00030536	BRALA04005
TCONS_00030550	BRALA17932
TCONS_00030551	BRALA06727
TCONS_00030554	BRALA03818
TCONS_00030567	BRALA03835
TCONS_00030568	BRALA03845
TCONS_00030573	BRALA03499
TCONS_00030602	BRALA23940
TCONS_00030604	BRALA06603
TCONS_00030618	BRALA06614
TCONS_00030629	BRALA03646
TCONS_00030635	BRALA02433
TCONS_00030672	BRALA16721
TCONS_00030696	BRALA21286
TCONS_00030699	BRALA15858
TCONS_00030712	BRALA03897
TCONS_00030810	BRALA31941
TCONS_00030813	BRALA24911
TCONS_00030814	BRALA03669
TCONS_00030817	BRALA06615
TCONS_00030821	BRALA03853
TCONS_00030829	BRALA06823
TCONS_00030833	BRALA06595
TCONS_00030835	BRALA27761
TCONS_00030842	BRALA03625
TCONS_00030847	BRALA06824
TCONS_00030850	BRALA06807
TCONS_00030861	BRALA06641
TCONS_00030870	BRALA06640
TCONS_00030873	BRALA06637
TCONS_00030892	BRALA25248
TCONS_00030893	BRALA25250
TCONS_00030894	BRALA06800
TCONS_00030904	BRALA03360
TCONS_00030924	BRALA03989
TCONS_00030925	BRALA03976
TCONS_00030929	BRALA03719
TCONS_00030934	BRALA03733
TCONS_00030935	BRALA03731
TCONS_00030936	BRALA03715
TCONS_00030943	BRALA18100
TCONS_00030948	BRALA06680
TCONS_00030952	BRALA13111
TCONS_00030953	BRALA24160
TCONS_00030958	BRALA03647
TCONS_00030969	BRALA03720
TCONS_00030970	BRALA03663
TCONS_00030973	BRALA03653
TCONS_00030981	BRALA03609
TCONS_00031000	BRALA03642
TCONS_00031004	BRALA03643
TCONS_00031009	BRALA32124
TCONS_00031020	BRALA03622
TCONS_00031028	BRALA03841
TCONS_00031042	BRALA01663
TCONS_00031058	BRALA06714
TCONS_00031059	BRALA06803
TCONS_00031065	BRALA06731
TCONS_00031073	BRALA18096
TCONS_00031090	BRALA03790
TCONS_00031096	BRALA20666
TCONS_00031105	BRALA03979
TCONS_00031133	BRALA20677
TCONS_00031154	BRALA03481
TCONS_00031160	BRALA03674
TCONS_00031162	BRALA03635
TCONS_00031216	BRALA28743
TCONS_00031224	BRALA03898
TCONS_00031238	BRALA18190
TCONS_00031245	BRALA03693
TCONS_00031248	BRALA16225
TCONS_00031260	BRALA06734
TCONS_00031264	BRALA14990
TCONS_00031269	BRALA06618
TCONS_00031270	BRALA03660
TCONS_00031295	BRALA03827
TCONS_00031331	BRALA21714
TCONS_00031349	BRALA03913
TCONS_00031352	BRALA17007
TCONS_00031353	BRALA04011
TCONS_00031354	BRALA28963
TCONS_00031356	BRALA17672
TCONS_00031369	BRALA01976
TCONS_00031378	BRALA06690
TCONS_00031380	BRALA14166
TCONS_00031385	BRALA06660
TCONS_00031394	BRALA25247
TCONS_00031402	BRALA04006
TCONS_00031411	BRALA33227
TCONS_00031423	BRALA06736
TCONS_00031424	BRALA03874
TCONS_00031425	BRALA03973
TCONS_00031430	BRALA03612
TCONS_00031431	BRALA03707
TCONS_00031445	BRALA03834
TCONS_00031446	BRALA03844
TCONS_00031454	BRALA14215
TCONS_00031456	BRALA23954
TCONS_00031463	BRALA03655
TCONS_00031464	BRALA04194
TCONS_00031481	BRALA01764
TCONS_00031483	BRALA03596
TCONS_00031492	BRALA19141
TCONS_00031500	BRALA30564
TCONS_00031538	BRALA04163
TCONS_00031553	BRALA26680
TCONS_00031599	BRALA00541
TCONS_00031600	BRALA00543
TCONS_00031633	BRALA10593
TCONS_00031656	BRALA02614
TCONS_00031691	BRALA04410
TCONS_00031694	BRALA04413
TCONS_00031698	BRALA26757
TCONS_00031733	BRALA01909
TCONS_00031825	BRALA20941
TCONS_00031837	BRALA07949
TCONS_00031843	BRALA33049
TCONS_00031847	BRALA07984
TCONS_00031874	BRALA30026
TCONS_00031921	BRALA30161
TCONS_00031946	BRALA21364
TCONS_00031965	BRALA28841
TCONS_00032005	BRALA10653
TCONS_00032016	BRALA10632
TCONS_00032040	BRALA25473
TCONS_00032089	BRALA13176
TCONS_00032137	BRALA23160
TCONS_00032181	BRALA17238
TCONS_00032231	BRALA26744
TCONS_00032235	BRALA05366
TCONS_00032264	BRALA00118
TCONS_00032267	BRALA00120
TCONS_00032273	BRALA00325
TCONS_00032274	BRALA23938
TCONS_00032337	BRALA19963
TCONS_00032341	BRALA07764
TCONS_00032359	BRALA26756
TCONS_00032406	BRALA35483
TCONS_00032491	BRALA27057
TCONS_00032493	BRALA01301
TCONS_00032525	BRALA27292
TCONS_00032533	BRALA04476
TCONS_00032537	BRALA17705
TCONS_00032538	BRALA10726
TCONS_00032540	BRALA10731
TCONS_00032552	BRALA25628
TCONS_00032554	BRALA29563
TCONS_00032555	BRALA30856
TCONS_00032571	BRALA28658
TCONS_00032607	BRALA10654
TCONS_00032611	BRALA25967
TCONS_00032700	BRALA31588
TCONS_00032702	BRALA00092
TCONS_00032713	BRALA29586
TCONS_00032718	BRALA00109
TCONS_00032720	BRALA12094
TCONS_00032743	BRALA09052
TCONS_00032809	BRALA07937
TCONS_00032810	BRALA04161
TCONS_00032819	BRALA25049
TCONS_00032848	BRALA26659
TCONS_00032868	BRALA21427
TCONS_00032921	BRALA04341
TCONS_00032963	BRALA19842
TCONS_00032969	BRALA23152
TCONS_00032978	BRALA05302
TCONS_00032988	BRALA00595
TCONS_00033072	BRALA04143
TCONS_00033073	BRALA15206
TCONS_00033075	BRALA19607
TCONS_00033133	BRALA04264
TCONS_00033135	BRALA02928
TCONS_00033138	BRALA11638
TCONS_00033144	BRALA13806
TCONS_00033170	BRALA17597
TCONS_00033176	BRALA00323
TCONS_00033178	BRALA00324
TCONS_00033209	BRALA33260
TCONS_00033212	BRALA16687
TCONS_00033269	BRALA24004
TCONS_00033299	BRALA04278
TCONS_00033332	BRALA04329
TCONS_00033334	BRALA04324
TCONS_00033335	BRALA04322
TCONS_00033348	BRALA24870
TCONS_00033349	BRALA23181
TCONS_00033373	BRALA10484
TCONS_00033404	BRALA00365
TCONS_00033470	BRALA19445
TCONS_00033489	BRALA29728
TCONS_00033505	BRALA00407
TCONS_00033511	BRALA12110
TCONS_00033556	BRALA04513
TCONS_00033621	BRALA28297
TCONS_00033626	BRALA33477
TCONS_00033655	BRALA06957
TCONS_00033662	BRALA27045
TCONS_00033664	BRALA04263
TCONS_00033670	BRALA06705
TCONS_00033728	BRALA00302
TCONS_00033778	BRALA21305
TCONS_00033798	BRALA09731
TCONS_00033829	BRALA10666
TCONS_00033860	BRALA12847
TCONS_00033865	BRALA24675
TCONS_00033910	BRALA08414
TCONS_00033916	BRALA28088
TCONS_00034034	BRALA20400
TCONS_00034059	BRALA21132
TCONS_00034070	BRALA17485
TCONS_00034105	BRALA31064
TCONS_00034142	BRALA12052
TCONS_00034156	BRALA18342
TCONS_00034162	BRALA16523
TCONS_00034163	BRALA23943
TCONS_00034182	BRALA25693
TCONS_00034193	BRALA08727
TCONS_00034214	BRALA24676
TCONS_00034261	BRALA23460
TCONS_00034310	BRALA01251
TCONS_00034373	BRALA33537
TCONS_00034378	BRALA26618
TCONS_00034387	BRALA10190
TCONS_00034484	BRALA05480
TCONS_00034486	BRALA09674
TCONS_00034505	BRALA09846
TCONS_00034542	BRALA25512
TCONS_00034543	BRALA22289
TCONS_00034547	BRALA01094
TCONS_00034676	BRALA20782
TCONS_00034708	BRALA23089
TCONS_00034755	BRALA09460
TCONS_00034770	BRALA20406
TCONS_00034795	BRALA01853
TCONS_00034798	BRALA05109
TCONS_00034873	BRALA24217
TCONS_00034879	BRALA02698
TCONS_00034949	BRALA25098
TCONS_00034955	BRALA26240
TCONS_00034956	BRALA07420
TCONS_00034974	BRALA17605
TCONS_00034975	BRALA13792
TCONS_00034976	BRALA31719
TCONS_00034979	BRALA25002
TCONS_00034985	BRALA06972
TCONS_00034986	BRALA12043
TCONS_00035039	BRALA14712
TCONS_00035041	BRALA18256
TCONS_00035048	BRALA20691
TCONS_00035050	BRALA27974
TCONS_00035125	BRALA28770
