STRPU_00017	BRALA22047
STRPU_21524	BRALA20327
STRPU_21527	BRALA15228
STRPU_21532	BRALA15200
STRPU_21537	BRALA23450
STRPU_21539	BRALA23451
STRPU_21540	BRALA34147
STRPU_21549	BRALA17425
STRPU_21551	BRALA31287
STRPU_21553	BRALA31005
STRPU_21555	BRALA13351
STRPU_21557	BRALA20550
STRPU_21558	BRALA23212
STRPU_21562	BRALA29210
STRPU_21563	BRALA14527
STRPU_21564	BRALA29818
STRPU_21566	BRALA13293
STRPU_21570	BRALA14068
STRPU_21577	BRALA15940
STRPU_21579	BRALA07851
STRPU_21580	BRALA28068
STRPU_21581	BRALA24133
STRPU_21582	BRALA05101
STRPU_21585	BRALA31285
STRPU_21589	BRALA31052
STRPU_21593	BRALA26138
STRPU_21596	BRALA28983
STRPU_21599	BRALA01705
STRPU_21603	BRALA26246
STRPU_21607	BRALA23439
STRPU_21613	BRALA19076
STRPU_21615	BRALA31563
STRPU_21624	BRALA31282
STRPU_21625	BRALA31283
STRPU_21630	BRALA22515
STRPU_21631	BRALA34708
STRPU_21674	BRALA26827
STRPU_21698	BRALA12039
STRPU_21729	BRALA16804
STRPU_21730	BRALA19686
STRPU_21741	BRALA06195
STRPU_21745	BRALA25007
STRPU_21754	BRALA21575
STRPU_21770	BRALA29526
STRPU_21771	BRALA22123
STRPU_21779	BRALA13452
STRPU_21780	BRALA11264
STRPU_21781	BRALA11775
STRPU_21782	BRALA32134
STRPU_21783	BRALA32133
STRPU_21789	BRALA11968
STRPU_21791	BRALA22486
STRPU_21792	BRALA22485
STRPU_21793	BRALA28149
STRPU_21802	BRALA27865
STRPU_21803	BRALA18900
STRPU_21805	BRALA22283
STRPU_21808	BRALA13357
STRPU_21812	BRALA24434
STRPU_21813	BRALA24433
STRPU_21816	BRALA22472
STRPU_21818	BRALA23445
STRPU_21819	BRALA10887
STRPU_21838	BRALA23447
STRPU_21841	BRALA20897
STRPU_21842	BRALA20898
STRPU_21846	BRALA17808
STRPU_21847	BRALA22109
STRPU_21848	BRALA22110
STRPU_21850	BRALA05357
STRPU_21853	BRALA25945
STRPU_21854	BRALA12036
STRPU_21856	BRALA22638
STRPU_21862	BRALA22635
STRPU_21868	BRALA22108
STRPU_21877	BRALA21177
STRPU_21878	BRALA24121
STRPU_21881	BRALA20853
STRPU_21882	BRALA20854
STRPU_21883	BRALA20855
STRPU_21884	BRALA19897
STRPU_21903	BRALA07819
STRPU_21909	BRALA01086
STRPU_21911	BRALA00423
STRPU_21916	BRALA17999
STRPU_21917	BRALA18002
STRPU_21923	BRALA18408
STRPU_21924	BRALA19759
STRPU_21965	BRALA24004
STRPU_21969	BRALA00596
STRPU_21970	BRALA00050
STRPU_21971	BRALA18598
STRPU_21972	BRALA00477
STRPU_21974	BRALA04028
STRPU_21975	BRALA04368
STRPU_21977	BRALA10628
STRPU_21979	BRALA00329
STRPU_21982	BRALA08334
STRPU_21983	BRALA04143
STRPU_21985	BRALA24172
STRPU_21986	BRALA03592
STRPU_21987	BRALA00113
STRPU_21991	BRALA00094
STRPU_21992	BRALA10692
STRPU_22000	BRALA21023
STRPU_22001	BRALA34133
STRPU_22006	BRALA24042
STRPU_22007	BRALA15297
STRPU_22008	BRALA17333
STRPU_22009	BRALA24792
STRPU_22011	BRALA04263
STRPU_22020	BRALA00195
STRPU_22021	BRALA10676
STRPU_22028	BRALA04347
STRPU_22030	BRALA04064
STRPU_22031	BRALA04067
STRPU_22032	BRALA08461
STRPU_22033	BRALA31588
STRPU_22034	BRALA10606
STRPU_22035	BRALA00591
STRPU_22039	BRALA24635
STRPU_22041	BRALA27054
STRPU_22043	BRALA04528
STRPU_22044	BRALA10600
STRPU_22045	BRALA00402
STRPU_22046	BRALA04294
STRPU_22047	BRALA13278
STRPU_22052	BRALA24850
STRPU_22062	BRALA04177
STRPU_22072	BRALA07764
STRPU_22073	BRALA26756
STRPU_22078	BRALA07954
STRPU_22080	BRALA00111
STRPU_22085	BRALA03706
STRPU_22086	BRALA26659
STRPU_22091	BRALA00143
STRPU_22094	BRALA09327
STRPU_22095	BRALA31880
STRPU_22100	BRALA13152
STRPU_22103	BRALA08004
STRPU_22104	BRALA04443
STRPU_22107	BRALA00540
STRPU_22108	BRALA10696
STRPU_22134	BRALA07983
STRPU_22147	BRALA27057
STRPU_22150	BRALA10732
STRPU_22153	BRALA21570
STRPU_22157	BRALA10677
STRPU_22182	BRALA04116
STRPU_22187	BRALA07830
STRPU_22192	BRALA04329
STRPU_22193	BRALA16807
STRPU_22194	BRALA16806
STRPU_22196	BRALA27665
STRPU_22199	BRALA07794
STRPU_22204	BRALA24049
STRPU_22206	BRALA32735
STRPU_22216	BRALA19503
STRPU_22220	BRALA16494
STRPU_22221	BRALA04150
STRPU_22222	BRALA06343
STRPU_22226	BRALA30026
STRPU_22229	BRALA16859
STRPU_22231	BRALA00336
STRPU_22232	BRALA12010
STRPU_22239	BRALA02285
STRPU_22241	BRALA00217
STRPU_22242	BRALA10705
STRPU_22243	BRALA04326
STRPU_22249	BRALA10686
STRPU_22256	BRALA27092
STRPU_22260	BRALA00412
STRPU_22261	BRALA00413
STRPU_22264	BRALA18564
STRPU_22268	BRALA17348
STRPU_22275	BRALA15362
STRPU_22287	BRALA28026
STRPU_22288	BRALA28038
STRPU_22290	BRALA12763
STRPU_22294	BRALA31361
STRPU_22295	BRALA25649
STRPU_22298	BRALA11017
STRPU_22299	BRALA12748
STRPU_22302	BRALA17301
STRPU_22303	BRALA17302
STRPU_22325	BRALA00545
STRPU_22343	BRALA21824
STRPU_22358	BRALA10777
STRPU_22359	BRALA00108
STRPU_22367	BRALA09331
STRPU_22370	BRALA15377
STRPU_22371	BRALA20329
STRPU_22373	BRALA28136
STRPU_22375	BRALA28058
STRPU_22378	BRALA12819
STRPU_22379	BRALA19754
STRPU_22380	BRALA19756
STRPU_22382	BRALA18952
STRPU_22383	BRALA18953
STRPU_22386	BRALA12757
STRPU_22391	BRALA30469
STRPU_22392	BRALA18923
STRPU_22396	BRALA18940
STRPU_22399	BRALA15331
STRPU_22408	BRALA30467
STRPU_22413	BRALA12799
STRPU_22414	BRALA20052
STRPU_22417	BRALA17211
STRPU_22424	BRALA10584
STRPU_22426	BRALA10744
STRPU_22427	BRALA10740
STRPU_22435	BRALA00377
STRPU_22437	BRALA00085
STRPU_22442	BRALA10746
STRPU_22451	BRALA07893
STRPU_22452	BRALA07888
STRPU_22454	BRALA04513
STRPU_22499	BRALA34371
STRPU_22506	BRALA19607
STRPU_22513	BRALA26951
STRPU_22520	BRALA00595
STRPU_22521	BRALA07984
STRPU_22523	BRALA09265
STRPU_22524	BRALA04403
STRPU_22527	BRALA07995
STRPU_22532	BRALA18578
STRPU_22549	BRALA14774
STRPU_22556	BRALA08021
STRPU_22557	BRALA04324
STRPU_22562	BRALA04285
STRPU_22563	BRALA10738
STRPU_22568	BRALA00473
STRPU_22572	BRALA20347
STRPU_22584	BRALA13238
STRPU_22592	BRALA20317
STRPU_22598	BRALA15326
STRPU_22600	BRALA29044
STRPU_22603	BRALA24361
STRPU_22604	BRALA30431
STRPU_22608	BRALA00092
STRPU_22613	BRALA07941
STRPU_22614	BRALA07940
STRPU_22616	BRALA28027
STRPU_22625	BRALA18936
STRPU_22632	BRALA20032
STRPU_22633	BRALA10960
STRPU_22636	BRALA17339
STRPU_22644	BRALA17318
STRPU_22647	BRALA00561
STRPU_22648	BRALA21727
STRPU_22653	BRALA14606
STRPU_22655	BRALA12645
STRPU_22664	BRALA16406
STRPU_22683	BRALA19721
STRPU_22687	BRALA28961
STRPU_22688	BRALA17182
STRPU_22692	BRALA12753
STRPU_22693	BRALA28145
STRPU_22696	BRALA20081
STRPU_22698	BRALA18050
STRPU_22699	BRALA18049
STRPU_22701	BRALA12764
STRPU_22735	BRALA28227
STRPU_22736	BRALA20093
STRPU_22738	BRALA07678
STRPU_22760	BRALA07942
STRPU_22778	BRALA00551
STRPU_22802	BRALA15943
STRPU_22835	BRALA26098
STRPU_22836	BRALA30873
STRPU_22838	BRALA22724
STRPU_22839	BRALA18989
STRPU_22840	BRALA18988
STRPU_22841	BRALA18987
STRPU_22845	BRALA12741
STRPU_22846	BRALA12740
STRPU_22855	BRALA21781
STRPU_22864	BRALA03654
STRPU_22866	BRALA30620
STRPU_22875	BRALA00321
STRPU_22886	BRALA08005
STRPU_22887	BRALA08006
STRPU_22912	BRALA10642
STRPU_22918	BRALA12094
STRPU_22922	BRALA20494
STRPU_22924	BRALA03554
STRPU_22928	BRALA04026
STRPU_22929	BRALA14062
STRPU_22930	BRALA07958
STRPU_22931	BRALA24700
STRPU_22937	BRALA04178
STRPU_22945	BRALA10694
STRPU_22946	BRALA01351
STRPU_22947	BRALA10695
STRPU_22952	BRALA07828
STRPU_22953	BRALA04148
STRPU_22960	BRALA09699
STRPU_22964	BRALA24130
STRPU_22971	BRALA00541
STRPU_22974	BRALA28541
STRPU_22977	BRALA24796
STRPU_22978	BRALA27875
STRPU_22982	BRALA15356
STRPU_22998	BRALA12119
STRPU_23032	BRALA32420
STRPU_23039	BRALA15777
STRPU_23045	BRALA07938
STRPU_23048	BRALA15325
STRPU_23083	BRALA15302
STRPU_23088	BRALA28125
STRPU_23090	BRALA04182
STRPU_23091	BRALA04162
STRPU_23097	BRALA04322
STRPU_23103	BRALA17178
STRPU_23105	BRALA02157
STRPU_23113	BRALA33045
STRPU_23122	BRALA07172
STRPU_23123	BRALA21364
STRPU_23129	BRALA18983
STRPU_23130	BRALA26080
STRPU_23132	BRALA19728
STRPU_23133	BRALA20489
STRPU_23135	BRALA19739
STRPU_23136	BRALA04278
STRPU_23138	BRALA17317
STRPU_23140	BRALA17319
STRPU_23141	BRALA00288
STRPU_23142	BRALA00289
STRPU_23143	BRALA30059
STRPU_23152	BRALA20324
STRPU_23155	BRALA20496
STRPU_23158	BRALA17998
STRPU_23160	BRALA12756
STRPU_23166	BRALA25721
STRPU_23168	BRALA12737
STRPU_23172	BRALA09380
STRPU_23173	BRALA20521
STRPU_23175	BRALA20520
STRPU_23176	BRALA09386
STRPU_23185	BRALA00287
STRPU_23250	BRALA17340
STRPU_23251	BRALA28041
STRPU_23252	BRALA25647
STRPU_23256	BRALA09308
STRPU_23261	BRALA17350
STRPU_23262	BRALA10952
STRPU_23265	BRALA13812
STRPU_23266	BRALA15366
STRPU_23267	BRALA15364
STRPU_23268	BRALA15363
STRPU_23271	BRALA06827
STRPU_23272	BRALA00365
STRPU_23275	BRALA00366
STRPU_23285	BRALA17338
STRPU_23288	BRALA20706
STRPU_23289	BRALA00293
STRPU_23291	BRALA09425
STRPU_23293	BRALA09241
STRPU_23294	BRALA09242
STRPU_23302	BRALA28040
STRPU_23310	BRALA02219
STRPU_23314	BRALA11038
STRPU_23318	BRALA18059
STRPU_23321	BRALA09264
STRPU_23329	BRALA20086
STRPU_23333	BRALA12759
STRPU_23335	BRALA18755
STRPU_23337	BRALA20355
STRPU_23340	BRALA15350
STRPU_23341	BRALA15351
STRPU_23352	BRALA09423
STRPU_23354	BRALA09277
STRPU_23356	BRALA15303
STRPU_23360	BRALA02026
STRPU_23363	BRALA35203
STRPU_23365	BRALA19737
STRPU_23367	BRALA18963
STRPU_23372	BRALA04441
STRPU_23375	BRALA00416
STRPU_23377	BRALA20344
STRPU_23378	BRALA07966
STRPU_23381	BRALA00109
STRPU_23387	BRALA04311
STRPU_23388	BRALA00316
STRPU_23389	BRALA04133
STRPU_23393	BRALA00338
STRPU_23395	BRALA00637
STRPU_23396	BRALA00638
STRPU_23414	BRALA16938
STRPU_23433	BRALA07937
STRPU_23449	BRALA00246
STRPU_23458	BRALA20318
STRPU_23460	BRALA25716
STRPU_23475	BRALA25728
STRPU_23490	BRALA31324
STRPU_23492	BRALA00407
STRPU_23493	BRALA26657
STRPU_23496	BRALA04442
STRPU_23498	BRALA11045
STRPU_23505	BRALA27293
STRPU_23507	BRALA12717
STRPU_23508	BRALA20462
STRPU_23509	BRALA26083
STRPU_23510	BRALA28052
STRPU_23524	BRALA12723
STRPU_23525	BRALA25723
STRPU_23527	BRALA25729
STRPU_23528	BRALA17358
STRPU_23530	BRALA25719
STRPU_23534	BRALA15336
STRPU_23537	BRALA15334
STRPU_23539	BRALA12704
STRPU_23545	BRALA00421
STRPU_23546	BRALA11437
STRPU_23547	BRALA00516
STRPU_23548	BRALA00503
STRPU_23556	BRALA07951
STRPU_23561	BRALA17597
STRPU_23564	BRALA25775
STRPU_23568	BRALA00337
STRPU_23570	BRALA20038
STRPU_23571	BRALA20033
STRPU_23574	BRALA22702
STRPU_23575	BRALA05195
STRPU_23576	BRALA20062
STRPU_23581	BRALA17102
STRPU_23587	BRALA22838
STRPU_23589	BRALA12795
STRPU_23590	BRALA17150
STRPU_23591	BRALA19714
STRPU_23598	BRALA26089
STRPU_23604	BRALA17313
STRPU_23612	BRALA17354
STRPU_23619	BRALA27871
STRPU_23630	BRALA12747
STRPU_23633	BRALA15879
STRPU_23693	BRALA20035
STRPU_23696	BRALA25384
STRPU_23697	BRALA19760
STRPU_23707	BRALA15357
STRPU_23712	BRALA12768
STRPU_23714	BRALA12769
STRPU_23718	BRALA11516
STRPU_23719	BRALA04140
STRPU_23723	BRALA00520
STRPU_23729	BRALA00317
STRPU_23730	BRALA17356
STRPU_23742	BRALA19574
STRPU_23745	BRALA07848
STRPU_23753	BRALA20467
STRPU_23754	BRALA15016
STRPU_23755	BRALA06074
STRPU_23761	BRALA10658
STRPU_23765	BRALA10726
STRPU_23771	BRALA10734
STRPU_23772	BRALA04168
STRPU_23781	BRALA19019
STRPU_23783	BRALA07772
STRPU_23788	BRALA07949
STRPU_23802	BRALA28049
STRPU_23804	BRALA17147
STRPU_23805	BRALA17153
STRPU_23887	BRALA17141
STRPU_23888	BRALA17154
STRPU_23889	BRALA32615
STRPU_23891	BRALA19729
STRPU_23892	BRALA12716
STRPU_23895	BRALA19996
STRPU_23899	BRALA25717
STRPU_23903	BRALA07883
STRPU_23904	BRALA26948
STRPU_23906	BRALA04159
STRPU_23907	BRALA00434
STRPU_23910	BRALA27203
STRPU_23911	BRALA27205
STRPU_23915	BRALA15327
STRPU_23916	BRALA34106
STRPU_23918	BRALA09322
STRPU_23919	BRALA18937
STRPU_23921	BRALA18430
STRPU_23930	BRALA18562
STRPU_23931	BRALA17169
STRPU_23945	BRALA20056
STRPU_23950	BRALA18266
STRPU_23985	BRALA00325
STRPU_23986	BRALA12095
STRPU_23987	BRALA00291
STRPU_23991	BRALA17324
STRPU_23993	BRALA15284
STRPU_23997	BRALA19447
STRPU_23999	BRALA21738
STRPU_24000	BRALA29772
STRPU_24006	BRALA15987
STRPU_24008	BRALA12969
STRPU_24009	BRALA13768
STRPU_24011	BRALA13758
STRPU_24012	BRALA13759
STRPU_24015	BRALA10200
STRPU_24016	BRALA06924
STRPU_24017	BRALA25380
STRPU_24019	BRALA07036
STRPU_24020	BRALA07037
STRPU_24022	BRALA17407
STRPU_24055	BRALA32699
STRPU_24064	BRALA09655
STRPU_24071	BRALA21134
STRPU_24084	BRALA11309
STRPU_24087	BRALA11341
STRPU_24089	BRALA06678
STRPU_24107	BRALA12822
STRPU_24137	BRALA00290
STRPU_24141	BRALA17480
STRPU_24145	BRALA04595
STRPU_24147	BRALA21832
STRPU_24148	BRALA04598
STRPU_24161	BRALA11060
STRPU_24162	BRALA11297
STRPU_24163	BRALA11298
STRPU_24170	BRALA27217
STRPU_24173	BRALA33266
STRPU_24181	BRALA10241
STRPU_24215	BRALA29018
STRPU_24256	BRALA06866
STRPU_24268	BRALA09658
STRPU_24271	BRALA09266
STRPU_24292	BRALA14737
STRPU_24297	BRALA13776
STRPU_24300	BRALA02116
STRPU_24301	BRALA09633
STRPU_24308	BRALA01936
STRPU_24309	BRALA09668
STRPU_24311	BRALA16018
STRPU_24312	BRALA05143
STRPU_24313	BRALA11899
STRPU_24315	BRALA21154
STRPU_24318	BRALA15793
STRPU_24328	BRALA13813
STRPU_24348	BRALA29786
STRPU_24353	BRALA06915
STRPU_24358	BRALA12192
STRPU_24361	BRALA13760
STRPU_24365	BRALA14728
STRPU_24366	BRALA14949
STRPU_24371	BRALA16251
STRPU_24375	BRALA14733
STRPU_24376	BRALA10293
STRPU_24381	BRALA05307
STRPU_24385	BRALA12889
STRPU_24394	BRALA14088
STRPU_24396	BRALA16003
STRPU_24398	BRALA16005
STRPU_24399	BRALA12830
STRPU_24405	BRALA09740
STRPU_24406	BRALA09691
STRPU_24409	BRALA09627
STRPU_24426	BRALA29964
STRPU_24427	BRALA13738
STRPU_24428	BRALA29464
STRPU_24429	BRALA15994
STRPU_24431	BRALA13295
STRPU_24434	BRALA13757
STRPU_24458	BRALA14768
STRPU_24459	BRALA09717
STRPU_24463	BRALA02160
STRPU_24464	BRALA02001
STRPU_24471	BRALA09621
STRPU_24472	BRALA16020
STRPU_24473	BRALA16019
STRPU_24474	BRALA21119
STRPU_24475	BRALA21118
STRPU_24476	BRALA22949
STRPU_24477	BRALA13743
STRPU_24482	BRALA16043
STRPU_24493	BRALA09911
STRPU_24500	BRALA12975
STRPU_24512	BRALA01719
STRPU_24536	BRALA22701
STRPU_24541	BRALA13793
STRPU_24543	BRALA10295
STRPU_24544	BRALA01939
STRPU_24546	BRALA10215
STRPU_24548	BRALA17537
STRPU_24550	BRALA20536
STRPU_24553	BRALA13850
STRPU_24554	BRALA13754
STRPU_24558	BRALA21169
STRPU_24559	BRALA21136
STRPU_24560	BRALA03322
STRPU_24563	BRALA14699
STRPU_24564	BRALA01058
STRPU_24565	BRALA14766
STRPU_24567	BRALA10201
STRPU_24568	BRALA13730
STRPU_24569	BRALA09126
STRPU_24570	BRALA21347
STRPU_24575	BRALA12845
STRPU_24600	BRALA04756
STRPU_24614	BRALA04666
STRPU_24615	BRALA21368
STRPU_24616	BRALA13853
STRPU_24623	BRALA04280
STRPU_24624	BRALA07068
STRPU_24627	BRALA04665
STRPU_24633	BRALA07078
STRPU_24649	BRALA04755
STRPU_24657	BRALA07012
STRPU_24659	BRALA08373
STRPU_24661	BRALA32303
STRPU_24666	BRALA13717
STRPU_24669	BRALA10294
STRPU_24675	BRALA05844
STRPU_24677	BRALA07117
STRPU_24678	BRALA04540
STRPU_24685	BRALA15878
STRPU_24696	BRALA20773
STRPU_24702	BRALA07422
STRPU_24717	BRALA27047
STRPU_24719	BRALA15693
STRPU_24724	BRALA10357
STRPU_24733	BRALA32524
STRPU_24751	BRALA10126
STRPU_24757	BRALA17914
STRPU_24764	BRALA35024
STRPU_24765	BRALA17676
STRPU_24766	BRALA33157
STRPU_24777	BRALA10363
STRPU_24788	BRALA21168
STRPU_24789	BRALA22068
STRPU_24791	BRALA13625
STRPU_24792	BRALA14772
STRPU_24793	BRALA10204
STRPU_24795	BRALA15242
STRPU_24805	BRALA25359
STRPU_24806	BRALA07331
STRPU_24811	BRALA13791
STRPU_24817	BRALA25793
STRPU_24818	BRALA27876
STRPU_24820	BRALA15961
STRPU_24823	BRALA13750
STRPU_24824	BRALA13749
STRPU_24826	BRALA09678
STRPU_24829	BRALA09680
STRPU_24830	BRALA21510
STRPU_24837	BRALA30460
STRPU_24840	BRALA13785
STRPU_24842	BRALA13786
STRPU_24850	BRALA09364
STRPU_24851	BRALA13784
STRPU_24853	BRALA13529
STRPU_24859	BRALA14777
STRPU_24870	BRALA16495
STRPU_24871	BRALA07365
STRPU_24874	BRALA27609
STRPU_24876	BRALA15991
STRPU_24885	BRALA10077
STRPU_24886	BRALA12870
STRPU_24888	BRALA09761
STRPU_24889	BRALA09759
STRPU_24897	BRALA14711
STRPU_24899	BRALA09771
STRPU_24902	BRALA18758
STRPU_24904	BRALA09811
STRPU_24911	BRALA04867
STRPU_24916	BRALA11273
STRPU_24918	BRALA02341
STRPU_24922	BRALA25049
STRPU_24926	BRALA05742
STRPU_24928	BRALA04725
STRPU_24930	BRALA04574
STRPU_24935	BRALA04692
STRPU_24955	BRALA04547
STRPU_24959	BRALA06969
STRPU_24960	BRALA06632
STRPU_24963	BRALA10849
STRPU_24974	BRALA10325
STRPU_24976	BRALA02915
STRPU_24998	BRALA04656
STRPU_25000	BRALA04550
STRPU_25005	BRALA11316
STRPU_25010	BRALA32296
STRPU_25018	BRALA04774
STRPU_25020	BRALA12194
STRPU_25021	BRALA11315
STRPU_25023	BRALA06927
STRPU_25025	BRALA04825
STRPU_25027	BRALA07049
STRPU_25033	BRALA11330
STRPU_25034	BRALA11387
STRPU_25036	BRALA04611
STRPU_25037	BRALA06889
STRPU_25038	BRALA07053
STRPU_25049	BRALA30099
STRPU_25055	BRALA16045
STRPU_25056	BRALA05308
STRPU_25058	BRALA14327
STRPU_25064	BRALA12887
STRPU_25065	BRALA24832
STRPU_25067	BRALA12888
STRPU_25068	BRALA13727
STRPU_25089	BRALA07054
STRPU_25091	BRALA04572
STRPU_25106	BRALA29363
STRPU_25107	BRALA21365
STRPU_25110	BRALA04609
STRPU_25111	BRALA04851
STRPU_25114	BRALA07081
STRPU_25115	BRALA07082
STRPU_25116	BRALA07083
STRPU_25117	BRALA21370
STRPU_25120	BRALA04834
STRPU_25122	BRALA18511
STRPU_25124	BRALA29366
STRPU_25129	BRALA15261
STRPU_25133	BRALA07064
STRPU_25137	BRALA15339
STRPU_25142	BRALA04957
STRPU_25155	BRALA04764
STRPU_25157	BRALA11318
STRPU_25167	BRALA03777
STRPU_25170	BRALA16960
STRPU_25171	BRALA06922
STRPU_25172	BRALA04685
STRPU_25178	BRALA06936
STRPU_25182	BRALA11356
STRPU_25183	BRALA11287
STRPU_25218	BRALA12501
STRPU_25221	BRALA20003
STRPU_25229	BRALA22416
STRPU_25230	BRALA28902
STRPU_25234	BRALA08697
STRPU_25241	BRALA03442
STRPU_25244	BRALA12460
STRPU_25250	BRALA03323
STRPU_25252	BRALA27325
STRPU_25253	BRALA03313
STRPU_25254	BRALA03277
STRPU_25256	BRALA20552
STRPU_25259	BRALA20025
STRPU_25261	BRALA22406
STRPU_25264	BRALA19992
STRPU_25267	BRALA22412
STRPU_25276	BRALA17628
STRPU_25277	BRALA06574
STRPU_25278	BRALA03307
STRPU_25279	BRALA03409
STRPU_25281	BRALA19993
STRPU_25282	BRALA03305
STRPU_25284	BRALA27287
STRPU_25285	BRALA02907
STRPU_25292	BRALA01059
STRPU_25299	BRALA21993
STRPU_25317	BRALA33771
STRPU_25318	BRALA34420
STRPU_25325	BRALA20573
STRPU_25330	BRALA03114
STRPU_25331	BRALA22405
STRPU_25335	BRALA03399
STRPU_25347	BRALA25428
STRPU_25354	BRALA12451
STRPU_25362	BRALA03150
STRPU_25364	BRALA19538
STRPU_25365	BRALA26586
STRPU_25367	BRALA03355
STRPU_25369	BRALA12527
STRPU_25370	BRALA12528
STRPU_25373	BRALA10949
STRPU_25374	BRALA03146
STRPU_25376	BRALA24472
STRPU_25377	BRALA03316
STRPU_25379	BRALA03320
STRPU_25380	BRALA03321
STRPU_25382	BRALA03096
STRPU_25383	BRALA03354
STRPU_25392	BRALA19091
STRPU_25394	BRALA15105
STRPU_25395	BRALA03297
STRPU_25401	BRALA12458
STRPU_25407	BRALA16448
STRPU_25410	BRALA20218
STRPU_25411	BRALA20220
STRPU_25412	BRALA20223
STRPU_25413	BRALA20225
STRPU_25419	BRALA33770
STRPU_25420	BRALA19107
STRPU_25423	BRALA03257
STRPU_25424	BRALA26587
STRPU_25425	BRALA26582
STRPU_25426	BRALA34219
STRPU_25428	BRALA12498
STRPU_25430	BRALA03301
STRPU_25441	BRALA22415
STRPU_25457	BRALA03443
STRPU_25462	BRALA26565
STRPU_25469	BRALA19064
STRPU_25470	BRALA25636
STRPU_25471	BRALA19973
STRPU_25478	BRALA16476
STRPU_25481	BRALA21994
STRPU_25482	BRALA12442
STRPU_25486	BRALA03211
STRPU_25488	BRALA27600
STRPU_25489	BRALA27610
STRPU_25490	BRALA03563
STRPU_25491	BRALA21225
STRPU_25492	BRALA20587
STRPU_25494	BRALA20591
STRPU_25495	BRALA20006
STRPU_25497	BRALA03180
STRPU_25502	BRALA09466
STRPU_25503	BRALA24471
STRPU_25510	BRALA03349
STRPU_25511	BRALA03350
STRPU_25513	BRALA03231
STRPU_25514	BRALA03083
STRPU_25517	BRALA32641
STRPU_25525	BRALA12443
STRPU_25528	BRALA19937
STRPU_25529	BRALA19084
STRPU_25533	BRALA19935
STRPU_25575	BRALA06612
STRPU_25580	BRALA28100
STRPU_25586	BRALA19112
STRPU_25588	BRALA03369
STRPU_25595	BRALA20583
STRPU_25599	BRALA20565
STRPU_25601	BRALA20080
STRPU_25603	BRALA16524
STRPU_25604	BRALA03218
STRPU_25607	BRALA03581
STRPU_25609	BRALA08406
STRPU_25618	BRALA00523
STRPU_25623	BRALA10031
STRPU_25629	BRALA03374
STRPU_25630	BRALA19125
STRPU_25633	BRALA21808
STRPU_25645	BRALA06755
STRPU_25648	BRALA35896
STRPU_25652	BRALA28430
STRPU_25653	BRALA03213
STRPU_25657	BRALA15756
STRPU_25661	BRALA20551
STRPU_25666	BRALA19254
STRPU_25668	BRALA20212
STRPU_25669	BRALA22011
STRPU_25672	BRALA03223
STRPU_25674	BRALA27221
STRPU_25721	BRALA03335
STRPU_25722	BRALA25621
STRPU_25733	BRALA20010
STRPU_25740	BRALA16141
STRPU_25741	BRALA04450
STRPU_25743	BRALA06078
STRPU_25744	BRALA03206
STRPU_25748	BRALA03255
STRPU_25766	BRALA22417
STRPU_25772	BRALA16781
STRPU_25794	BRALA16110
STRPU_25807	BRALA24769
STRPU_25814	BRALA24763
STRPU_25825	BRALA21244
STRPU_25826	BRALA29428
STRPU_25827	BRALA04538
STRPU_25839	BRALA19943
STRPU_25843	BRALA19067
STRPU_25847	BRALA03188
STRPU_25855	BRALA26595
STRPU_25857	BRALA19999
STRPU_25867	BRALA03161
STRPU_25872	BRALA31604
STRPU_25878	BRALA20237
STRPU_25883	BRALA25617
STRPU_25886	BRALA03408
STRPU_25889	BRALA22423
STRPU_25890	BRALA22426
STRPU_25897	BRALA03278
STRPU_25898	BRALA03553
STRPU_25907	BRALA03347
STRPU_25908	BRALA03208
STRPU_25909	BRALA27308
STRPU_25912	BRALA22413
STRPU_25916	BRALA22411
STRPU_25920	BRALA03147
STRPU_25921	BRALA32010
STRPU_25922	BRALA13678
STRPU_25923	BRALA27601
STRPU_25924	BRALA03157
STRPU_25926	BRALA03154
STRPU_25931	BRALA03379
STRPU_25932	BRALA03071
STRPU_25983	BRALA03391
STRPU_25984	BRALA03390
STRPU_25985	BRALA19111
STRPU_25989	BRALA17669
STRPU_26002	BRALA19974
STRPU_26004	BRALA25386
STRPU_26013	BRALA27671
STRPU_26018	BRALA16480
STRPU_26019	BRALA03555
STRPU_26024	BRALA25618
STRPU_26025	BRALA00510
STRPU_26028	BRALA21258
STRPU_26031	BRALA20021
STRPU_26034	BRALA03308
STRPU_26044	BRALA27285
STRPU_26047	BRALA19108
STRPU_26048	BRALA19946
STRPU_26050	BRALA27319
STRPU_26051	BRALA03386
STRPU_26055	BRALA03251
STRPU_26060	BRALA00619
STRPU_26070	BRALA21997
STRPU_26071	BRALA03104
STRPU_26074	BRALA03436
STRPU_26076	BRALA22394
STRPU_26077	BRALA03446
STRPU_26079	BRALA02365
STRPU_26081	BRALA22380
STRPU_26084	BRALA20546
STRPU_26091	BRALA03217
STRPU_26094	BRALA12452
STRPU_26120	BRALA08699
STRPU_26129	BRALA13532
STRPU_26136	BRALA26571
STRPU_26137	BRALA11528
STRPU_26147	BRALA26574
STRPU_26148	BRALA26575
STRPU_26149	BRALA26576
STRPU_26151	BRALA12464
STRPU_26153	BRALA19988
STRPU_26168	BRALA21239
STRPU_26178	BRALA03311
STRPU_26180	BRALA17448
STRPU_26185	BRALA19971
