TCONS_00055676	STRPU_00028
TCONS_00005574	STRPU_14801
TCONS_00006748	STRPU_14805
TCONS_00005531	STRPU_14809
TCONS_00006675	STRPU_14810
TCONS_00027856	STRPU_14811
TCONS_00006509	STRPU_14812
TCONS_00005170	STRPU_14816
TCONS_00006397	STRPU_14819
TCONS_00005157	STRPU_14820
TCONS_00006654	STRPU_14827
TCONS_00006876	STRPU_14828
TCONS_00034971	STRPU_14829
TCONS_00005285	STRPU_14831
TCONS_00006571	STRPU_14838
TCONS_00006429	STRPU_14839
TCONS_00005329	STRPU_14841
TCONS_00005012	STRPU_14842
TCONS_00044646	STRPU_14860
TCONS_00007378	STRPU_14875
TCONS_00005210	STRPU_14878
TCONS_00006170	STRPU_14881
TCONS_00032764	STRPU_14883
TCONS_00005590	STRPU_14885
TCONS_00006707	STRPU_14886
TCONS_00006348	STRPU_14888
TCONS_00057238	STRPU_14897
TCONS_00005551	STRPU_14898
TCONS_00006695	STRPU_14899
TCONS_00004748	STRPU_14905
TCONS_00006050	STRPU_14906
TCONS_00004752	STRPU_14907
TCONS_00006443	STRPU_14916
TCONS_00006762	STRPU_15001
TCONS_00004699	STRPU_15006
TCONS_00006668	STRPU_15008
TCONS_00054966	STRPU_15031
TCONS_00006174	STRPU_15032
TCONS_00020799	STRPU_15034
TCONS_00006333	STRPU_15037
TCONS_00006337	STRPU_15038
TCONS_00005079	STRPU_15042
TCONS_00006434	STRPU_15045
TCONS_00006381	STRPU_15046
TCONS_00006380	STRPU_15047
TCONS_00006736	STRPU_15049
TCONS_00002033	STRPU_15050
TCONS_00004747	STRPU_15051
TCONS_00004943	STRPU_15054
TCONS_00005711	STRPU_15055
TCONS_00005134	STRPU_15057
TCONS_00004768	STRPU_15059
TCONS_00004622	STRPU_15061
TCONS_00005131	STRPU_15071
TCONS_00006026	STRPU_15072
TCONS_00004976	STRPU_15073
TCONS_00010055	STRPU_15078
TCONS_00005423	STRPU_15080
TCONS_00006552	STRPU_15081
TCONS_00005439	STRPU_15084
TCONS_00006489	STRPU_15088
TCONS_00006494	STRPU_15089
TCONS_00006231	STRPU_15093
TCONS_00033631	STRPU_15112
TCONS_00004879	STRPU_15265
TCONS_00005015	STRPU_15268
TCONS_00004934	STRPU_15272
TCONS_00041387	STRPU_15276
TCONS_00010805	STRPU_15278
TCONS_00006107	STRPU_15279
TCONS_00006106	STRPU_15282
TCONS_00005573	STRPU_15285
TCONS_00004351	STRPU_15301
TCONS_00005258	STRPU_15313
TCONS_00005088	STRPU_15317
TCONS_00005036	STRPU_15319
TCONS_00006069	STRPU_15321
TCONS_00005764	STRPU_15322
TCONS_00006172	STRPU_15338
TCONS_00002989	STRPU_15340
TCONS_00004928	STRPU_15349
TCONS_00006324	STRPU_15350
TCONS_00006322	STRPU_15351
TCONS_00005434	STRPU_15352
TCONS_00006566	STRPU_15353
TCONS_00004595	STRPU_15354
TCONS_00004594	STRPU_15356
TCONS_00006253	STRPU_15357
TCONS_00027746	STRPU_15358
TCONS_00005152	STRPU_15359
TCONS_00006581	STRPU_15362
TCONS_00006040	STRPU_15363
TCONS_00050118	STRPU_15364
TCONS_00006506	STRPU_15371
TCONS_00004996	STRPU_15379
TCONS_00006520	STRPU_15381
TCONS_00006465	STRPU_15382
TCONS_00005264	STRPU_15383
TCONS_00006521	STRPU_15384
TCONS_00006847	STRPU_15385
TCONS_00056702	STRPU_15386
TCONS_00006362	STRPU_15389
TCONS_00005115	STRPU_15390
TCONS_00006108	STRPU_15391
TCONS_00005105	STRPU_15392
TCONS_00006514	STRPU_15397
TCONS_00006684	STRPU_15399
TCONS_00006565	STRPU_15403
TCONS_00006553	STRPU_15404
TCONS_00006176	STRPU_15406
TCONS_00004881	STRPU_15407
TCONS_00005526	STRPU_15408
TCONS_00005699	STRPU_15412
TCONS_00006818	STRPU_15417
TCONS_00006897	STRPU_15420
TCONS_00005817	STRPU_15422
TCONS_00006551	STRPU_15423
TCONS_00006703	STRPU_15432
TCONS_00054434	STRPU_15435
TCONS_00005928	STRPU_15437
TCONS_00013954	STRPU_15444
TCONS_00005399	STRPU_15449
TCONS_00006550	STRPU_15450
TCONS_00006266	STRPU_15453
TCONS_00005799	STRPU_15457
TCONS_00006570	STRPU_15458
TCONS_00005732	STRPU_15460
TCONS_00050887	STRPU_15464
TCONS_00006224	STRPU_15481
TCONS_00004761	STRPU_15482
TCONS_00006349	STRPU_15484
TCONS_00005099	STRPU_15485
TCONS_00004739	STRPU_15489
TCONS_00005722	STRPU_15490
TCONS_00005592	STRPU_15492
TCONS_00006444	STRPU_15498
TCONS_00005375	STRPU_15499
TCONS_00004818	STRPU_15500
TCONS_00006119	STRPU_15506
TCONS_00004811	STRPU_15507
TCONS_00034432	STRPU_15513
TCONS_00003503	STRPU_15531
TCONS_00052825	STRPU_15536
TCONS_00005720	STRPU_15541
TCONS_00006809	STRPU_15544
TCONS_00006807	STRPU_15548
TCONS_00021683	STRPU_15559
TCONS_00005726	STRPU_15580
TCONS_00007021	STRPU_15581
TCONS_00006567	STRPU_15588
TCONS_00017512	STRPU_15617
TCONS_00047414	STRPU_15624
TCONS_00056970	STRPU_15635
TCONS_00056961	STRPU_15636
TCONS_00018246	STRPU_15638
TCONS_00017205	STRPU_15639
TCONS_00019669	STRPU_15664
TCONS_00055154	STRPU_15672
TCONS_00050355	STRPU_15682
TCONS_00055414	STRPU_15694
TCONS_00016604	STRPU_15696
TCONS_00054398	STRPU_15701
TCONS_00055782	STRPU_15708
TCONS_00014115	STRPU_15715
TCONS_00012893	STRPU_15719
TCONS_00016737	STRPU_15721
TCONS_00057278	STRPU_15726
TCONS_00056140	STRPU_15754
TCONS_00054921	STRPU_15755
TCONS_00056137	STRPU_15756
TCONS_00010221	STRPU_15757
TCONS_00057226	STRPU_15768
TCONS_00056676	STRPU_15788
TCONS_00055757	STRPU_15814
TCONS_00027757	STRPU_15874
TCONS_00020943	STRPU_15881
TCONS_00055094	STRPU_15900
TCONS_00056271	STRPU_15901
TCONS_00056273	STRPU_15902
TCONS_00018737	STRPU_15906
TCONS_00040965	STRPU_15946
TCONS_00042571	STRPU_15965
TCONS_00055828	STRPU_15993
TCONS_00055827	STRPU_15998
TCONS_00056956	STRPU_16002
TCONS_00055092	STRPU_16004
TCONS_00056047	STRPU_16012
TCONS_00056269	STRPU_16013
TCONS_00030675	STRPU_16014
TCONS_00055419	STRPU_16015
TCONS_00055221	STRPU_16016
TCONS_00015546	STRPU_16023
TCONS_00055907	STRPU_16032
TCONS_00055332	STRPU_16039
TCONS_00015523	STRPU_16065
TCONS_00056653	STRPU_16079
TCONS_00055424	STRPU_16107
TCONS_00055434	STRPU_16124
TCONS_00056085	STRPU_16148
TCONS_00056259	STRPU_16149
TCONS_00034294	STRPU_16175
TCONS_00005971	STRPU_16199
TCONS_00055829	STRPU_16249
TCONS_00020755	STRPU_16255
TCONS_00032922	STRPU_16264
TCONS_00052198	STRPU_16278
TCONS_00049554	STRPU_16287
TCONS_00057242	STRPU_16289
TCONS_00025779	STRPU_16291
TCONS_00029241	STRPU_16335
TCONS_00034120	STRPU_16381
TCONS_00056457	STRPU_16405
TCONS_00056201	STRPU_16412
TCONS_00056960	STRPU_16413
TCONS_00042157	STRPU_16425
TCONS_00051524	STRPU_16430
TCONS_00055325	STRPU_16441
TCONS_00054964	STRPU_16445
TCONS_00014885	STRPU_16461
TCONS_00009510	STRPU_16475
TCONS_00056591	STRPU_16476
TCONS_00016641	STRPU_16482
TCONS_00056530	STRPU_16484
TCONS_00056697	STRPU_16504
TCONS_00055406	STRPU_16505
TCONS_00055016	STRPU_16506
TCONS_00056916	STRPU_16519
TCONS_00013967	STRPU_16530
TCONS_00055131	STRPU_16542
TCONS_00017764	STRPU_16545
TCONS_00045194	STRPU_16560
TCONS_00056927	STRPU_16565
TCONS_00055185	STRPU_16566
TCONS_00056337	STRPU_16567
TCONS_00004006	STRPU_16568
TCONS_00022753	STRPU_16593
TCONS_00054870	STRPU_16617
TCONS_00056135	STRPU_16620
TCONS_00054919	STRPU_16621
TCONS_00016625	STRPU_16622
TCONS_00055759	STRPU_16623
TCONS_00056930	STRPU_16624
TCONS_00056589	STRPU_16646
TCONS_00055411	STRPU_16648
TCONS_00055925	STRPU_16653
TCONS_00052542	STRPU_16673
TCONS_00056519	STRPU_16712
TCONS_00056268	STRPU_16713
TCONS_00055789	STRPU_16714
TCONS_00056969	STRPU_16715
TCONS_00055790	STRPU_16716
TCONS_00041036	STRPU_16724
TCONS_00042443	STRPU_16726
TCONS_00056677	STRPU_16738
TCONS_00025457	STRPU_16793
TCONS_00054880	STRPU_16802
TCONS_00004074	STRPU_16837
TCONS_00056561	STRPU_16838
TCONS_00055392	STRPU_16839
TCONS_00056560	STRPU_16840
TCONS_00054891	STRPU_16841
TCONS_00056106	STRPU_16842
TCONS_00015541	STRPU_16843
TCONS_00015838	STRPU_16870
TCONS_00055830	STRPU_16875
TCONS_00055478	STRPU_16884
TCONS_00015543	STRPU_16888
TCONS_00002121	STRPU_16889
TCONS_00000600	STRPU_16891
TCONS_00001304	STRPU_16892
TCONS_00001307	STRPU_16893
TCONS_00002023	STRPU_16894
TCONS_00002022	STRPU_16895
TCONS_00001135	STRPU_16899
TCONS_00002092	STRPU_16900
TCONS_00000749	STRPU_16901
TCONS_00054903	STRPU_16902
TCONS_00012602	STRPU_16903
TCONS_00049666	STRPU_16905
TCONS_00001878	STRPU_16982
TCONS_00000254	STRPU_16983
TCONS_00000518	STRPU_16984
TCONS_00001668	STRPU_16987
TCONS_00001489	STRPU_16992
TCONS_00017633	STRPU_16993
TCONS_00001238	STRPU_16995
TCONS_00000136	STRPU_16999
TCONS_00001309	STRPU_17002
TCONS_00015610	STRPU_17007
TCONS_00053405	STRPU_17008
TCONS_00001491	STRPU_17012
TCONS_00039617	STRPU_17018
TCONS_00001685	STRPU_17019
TCONS_00025027	STRPU_17023
TCONS_00036689	STRPU_17027
TCONS_00002187	STRPU_17069
TCONS_00002289	STRPU_17070
TCONS_00000164	STRPU_17074
TCONS_00001171	STRPU_17075
TCONS_00002113	STRPU_17084
TCONS_00002130	STRPU_17088
TCONS_00001707	STRPU_17091
TCONS_00000994	STRPU_17107
TCONS_00008986	STRPU_17108
TCONS_00001075	STRPU_17125
TCONS_00000495	STRPU_17130
TCONS_00037357	STRPU_17131
TCONS_00051010	STRPU_17141
TCONS_00001002	STRPU_17151
TCONS_00001806	STRPU_17152
TCONS_00000938	STRPU_17153
TCONS_00000598	STRPU_17156
TCONS_00000640	STRPU_17170
TCONS_00000637	STRPU_17171
TCONS_00001197	STRPU_17207
TCONS_00002136	STRPU_17216
TCONS_00000361	STRPU_17218
TCONS_00001145	STRPU_17220
TCONS_00002311	STRPU_17221
TCONS_00002310	STRPU_17222
TCONS_00001939	STRPU_17229
TCONS_00002353	STRPU_17230
TCONS_00002333	STRPU_17241
TCONS_00000270	STRPU_17251
TCONS_00002094	STRPU_17255
TCONS_00000577	STRPU_17265
TCONS_00002449	STRPU_17281
TCONS_00000153	STRPU_17282
TCONS_00037301	STRPU_17283
TCONS_00000426	STRPU_17290
TCONS_00000575	STRPU_17292
TCONS_00000589	STRPU_17293
TCONS_00002190	STRPU_17294
TCONS_00000524	STRPU_17295
TCONS_00000969	STRPU_17301
TCONS_00002164	STRPU_17334
TCONS_00018271	STRPU_17364
TCONS_00044995	STRPU_17367
TCONS_00000981	STRPU_17373
TCONS_00000181	STRPU_17375
TCONS_00000299	STRPU_17380
TCONS_00002127	STRPU_17381
TCONS_00018413	STRPU_17387
TCONS_00000643	STRPU_17388
TCONS_00000645	STRPU_17391
TCONS_00000406	STRPU_17394
TCONS_00001969	STRPU_17395
TCONS_00044638	STRPU_17402
TCONS_00044953	STRPU_17405
TCONS_00001021	STRPU_17417
TCONS_00036181	STRPU_17418
TCONS_00000523	STRPU_17419
TCONS_00001133	STRPU_17420
TCONS_00025446	STRPU_17421
TCONS_00002049	STRPU_17422
TCONS_00002134	STRPU_17424
TCONS_00000978	STRPU_17425
TCONS_00001442	STRPU_17431
TCONS_00001943	STRPU_17438
TCONS_00001673	STRPU_17443
TCONS_00001671	STRPU_17444
TCONS_00001085	STRPU_17445
TCONS_00000690	STRPU_17446
TCONS_00046469	STRPU_17447
TCONS_00000854	STRPU_17479
TCONS_00001551	STRPU_17511
TCONS_00001004	STRPU_17513
TCONS_00020824	STRPU_17523
TCONS_00001354	STRPU_17524
TCONS_00000991	STRPU_17528
TCONS_00000638	STRPU_17530
TCONS_00001790	STRPU_17531
TCONS_00001203	STRPU_17537
TCONS_00000409	STRPU_17544
TCONS_00056336	STRPU_17571
TCONS_00048402	STRPU_17581
TCONS_00000323	STRPU_17591
TCONS_00056828	STRPU_17594
TCONS_00001447	STRPU_17600
TCONS_00000180	STRPU_17604
TCONS_00043681	STRPU_17608
TCONS_00024431	STRPU_17612
TCONS_00014846	STRPU_17614
TCONS_00000742	STRPU_17671
TCONS_00001103	STRPU_17673
TCONS_00000493	STRPU_17680
TCONS_00001664	STRPU_17682
TCONS_00001658	STRPU_17683
TCONS_00004941	STRPU_17685
TCONS_00000996	STRPU_17687
TCONS_00007835	STRPU_17693
TCONS_00010646	STRPU_17709
TCONS_00002090	STRPU_17717
TCONS_00001538	STRPU_17722
TCONS_00033366	STRPU_17733
TCONS_00000188	STRPU_17738
TCONS_00002029	STRPU_17739
TCONS_00000340	STRPU_17742
TCONS_00000960	STRPU_17743
TCONS_00002100	STRPU_17745
TCONS_00000425	STRPU_17752
TCONS_00000408	STRPU_17753
TCONS_00000636	STRPU_17761
TCONS_00042782	STRPU_17762
TCONS_00002264	STRPU_17763
TCONS_00001097	STRPU_17764
TCONS_00008834	STRPU_17770
TCONS_00000585	STRPU_17774
TCONS_00001709	STRPU_17775
TCONS_00000805	STRPU_17776
TCONS_00002016	STRPU_17778
TCONS_00001528	STRPU_17781
TCONS_00002346	STRPU_17782
TCONS_00001401	STRPU_17783
TCONS_00043059	STRPU_17784
TCONS_00000200	STRPU_17785
TCONS_00001344	STRPU_17791
TCONS_00033175	STRPU_17792
TCONS_00001195	STRPU_17796
TCONS_00002255	STRPU_17798
TCONS_00040772	STRPU_17805
TCONS_00026624	STRPU_17809
TCONS_00002155	STRPU_17810
TCONS_00001265	STRPU_17811
TCONS_00040151	STRPU_17814
TCONS_00002220	STRPU_17830
TCONS_00057000	STRPU_17831
TCONS_00047036	STRPU_17832
TCONS_00001733	STRPU_17834
TCONS_00001410	STRPU_17840
TCONS_00001141	STRPU_17842
TCONS_00053821	STRPU_17846
TCONS_00029979	STRPU_17857
TCONS_00002818	STRPU_17868
TCONS_00012406	STRPU_17874
TCONS_00002153	STRPU_17876
TCONS_00001314	STRPU_17877
TCONS_00000170	STRPU_17878
TCONS_00001313	STRPU_17879
TCONS_00000887	STRPU_17881
TCONS_00013322	STRPU_17888
TCONS_00014559	STRPU_17890
TCONS_00017297	STRPU_17891
TCONS_00056906	STRPU_17897
TCONS_00001336	STRPU_17906
TCONS_00043932	STRPU_17907
TCONS_00001392	STRPU_17908
TCONS_00000187	STRPU_17909
TCONS_00000980	STRPU_17910
TCONS_00002044	STRPU_17911
TCONS_00052636	STRPU_17913
TCONS_00000773	STRPU_17914
TCONS_00002596	STRPU_17925
TCONS_00001090	STRPU_17934
TCONS_00000287	STRPU_17937
TCONS_00001269	STRPU_17938
TCONS_00000141	STRPU_17939
TCONS_00000118	STRPU_17940
TCONS_00001441	STRPU_17941
TCONS_00002283	STRPU_17943
TCONS_00000729	STRPU_17945
TCONS_00002010	STRPU_17947
TCONS_00017851	STRPU_17949
TCONS_00000403	STRPU_17962
TCONS_00001536	STRPU_17964
TCONS_00000115	STRPU_17977
TCONS_00002138	STRPU_17981
TCONS_00002185	STRPU_17983
TCONS_00053558	STRPU_17984
TCONS_00002300	STRPU_18008
TCONS_00000780	STRPU_18014
TCONS_00001951	STRPU_18015
TCONS_00002002	STRPU_18016
TCONS_00052905	STRPU_18021
TCONS_00054596	STRPU_18025
TCONS_00002256	STRPU_18028
TCONS_00000189	STRPU_18032
TCONS_00000839	STRPU_18035
TCONS_00002304	STRPU_18039
TCONS_00000511	STRPU_18045
TCONS_00002411	STRPU_18049
TCONS_00001819	STRPU_18050
TCONS_00001817	STRPU_18051
TCONS_00002034	STRPU_18055
TCONS_00054630	STRPU_18056
TCONS_00023776	STRPU_18058
TCONS_00054647	STRPU_18065
TCONS_00001800	STRPU_18067
TCONS_00043484	STRPU_18106
TCONS_00001546	STRPU_18119
TCONS_00000889	STRPU_18122
TCONS_00004042	STRPU_18129
TCONS_00025055	STRPU_18130
TCONS_00000185	STRPU_18134
TCONS_00056329	STRPU_18137
TCONS_00053253	STRPU_18143
TCONS_00053390	STRPU_18158
TCONS_00052479	STRPU_18159
TCONS_00052660	STRPU_18160
TCONS_00014895	STRPU_18164
TCONS_00053562	STRPU_18171
TCONS_00052758	STRPU_18175
TCONS_00053675	STRPU_18179
TCONS_00052745	STRPU_18180
TCONS_00053552	STRPU_18182
TCONS_00053546	STRPU_18185
TCONS_00023309	STRPU_18188
TCONS_00054652	STRPU_18190
TCONS_00053583	STRPU_18201
TCONS_00004888	STRPU_18224
TCONS_00054075	STRPU_18248
TCONS_00053261	STRPU_18315
TCONS_00053959	STRPU_18343
TCONS_00052900	STRPU_18344
TCONS_00044929	STRPU_18345
TCONS_00038891	STRPU_18354
TCONS_00053417	STRPU_18366
TCONS_00053377	STRPU_18370
TCONS_00053276	STRPU_18371
TCONS_00054101	STRPU_18373
TCONS_00053785	STRPU_18374
TCONS_00042156	STRPU_18376
TCONS_00053661	STRPU_18380
TCONS_00052857	STRPU_18381
TCONS_00054387	STRPU_18383
TCONS_00053299	STRPU_18384
TCONS_00053627	STRPU_18386
TCONS_00054359	STRPU_18405
TCONS_00053684	STRPU_18426
TCONS_00054361	STRPU_18442
TCONS_00052480	STRPU_18446
TCONS_00035445	STRPU_18448
TCONS_00053640	STRPU_18496
TCONS_00052855	STRPU_18497
TCONS_00053897	STRPU_18498
TCONS_00053183	STRPU_18502
TCONS_00052698	STRPU_18503
TCONS_00052672	STRPU_18506
TCONS_00052964	STRPU_18517
TCONS_00054371	STRPU_18519
TCONS_00053736	STRPU_18521
TCONS_00054297	STRPU_18523
TCONS_00054585	STRPU_18525
TCONS_00042257	STRPU_18531
TCONS_00030420	STRPU_18539
TCONS_00001894	STRPU_18544
TCONS_00053429	STRPU_18551
TCONS_00053147	STRPU_18552
TCONS_00054232	STRPU_18553
TCONS_00052701	STRPU_18559
TCONS_00053768	STRPU_18560
TCONS_00054208	STRPU_18561
TCONS_00052743	STRPU_18566
TCONS_00053908	STRPU_18578
TCONS_00053906	STRPU_18583
TCONS_00054299	STRPU_18616
TCONS_00054049	STRPU_18617
TCONS_00052918	STRPU_18618
TCONS_00052916	STRPU_18619
TCONS_00052838	STRPU_18649
TCONS_00053379	STRPU_18651
TCONS_00053917	STRPU_18652
TCONS_00052872	STRPU_18653
TCONS_00052757	STRPU_18654
TCONS_00053834	STRPU_18655
TCONS_00052598	STRPU_18656
TCONS_00052765	STRPU_18657
TCONS_00052913	STRPU_18677
TCONS_00054534	STRPU_18680
TCONS_00053131	STRPU_18682
TCONS_00052848	STRPU_18687
TCONS_00054383	STRPU_18689
TCONS_00053533	STRPU_18690
TCONS_00053525	STRPU_18691
TCONS_00054636	STRPU_18693
TCONS_00054648	STRPU_18694
TCONS_00039770	STRPU_18699
TCONS_00053913	STRPU_18710
TCONS_00054626	STRPU_18711
TCONS_00053814	STRPU_18714
TCONS_00053817	STRPU_18716
TCONS_00053556	STRPU_18718
TCONS_00052657	STRPU_18748
TCONS_00053746	STRPU_18749
TCONS_00053524	STRPU_18754
TCONS_00054634	STRPU_18755
TCONS_00054645	STRPU_18756
TCONS_00054519	STRPU_18760
TCONS_00052518	STRPU_18763
TCONS_00053389	STRPU_18765
TCONS_00053182	STRPU_18781
TCONS_00054283	STRPU_18782
TCONS_00054210	STRPU_18783
TCONS_00052529	STRPU_18784
TCONS_00052911	STRPU_18785
TCONS_00053984	STRPU_18786
TCONS_00052670	STRPU_18787
TCONS_00052890	STRPU_18789
TCONS_00052856	STRPU_18790
TCONS_00053518	STRPU_18794
TCONS_00053200	STRPU_18797
TCONS_00054384	STRPU_18803
TCONS_00053406	STRPU_18817
TCONS_00054523	STRPU_18827
TCONS_00053265	STRPU_18828
TCONS_00053264	STRPU_18830
TCONS_00054061	STRPU_18839
TCONS_00054292	STRPU_18842
TCONS_00053186	STRPU_18848
TCONS_00054291	STRPU_18849
TCONS_00052646	STRPU_18850
TCONS_00053738	STRPU_18851
TCONS_00005364	STRPU_18866
TCONS_00038349	STRPU_18873
TCONS_00018477	STRPU_18880
TCONS_00053241	STRPU_18897
TCONS_00011011	STRPU_18907
TCONS_00054339	STRPU_18932
TCONS_00052721	STRPU_18939
TCONS_00054661	STRPU_18969
TCONS_00053218	STRPU_18983
TCONS_00052651	STRPU_18985
TCONS_00053927	STRPU_18988
TCONS_00054590	STRPU_18993
TCONS_00053475	STRPU_18995
TCONS_00053759	STRPU_18998
TCONS_00054134	STRPU_18999
TCONS_00052703	STRPU_19011
TCONS_00052702	STRPU_19012
TCONS_00054106	STRPU_19013
TCONS_00053007	STRPU_19014
TCONS_00054248	STRPU_19015
TCONS_00054249	STRPU_19016
TCONS_00053170	STRPU_19017
TCONS_00054105	STRPU_19018
TCONS_00053360	STRPU_19025
TCONS_00044667	STRPU_19039
TCONS_00054033	STRPU_19042
TCONS_00054169	STRPU_19043
TCONS_00052957	STRPU_19048
TCONS_00053226	STRPU_19058
TCONS_00052552	STRPU_19059
TCONS_00054558	STRPU_19061
TCONS_00053965	STRPU_19063
TCONS_00053138	STRPU_19066
TCONS_00052705	STRPU_19068
TCONS_00054488	STRPU_19069
TCONS_00052968	STRPU_19074
TCONS_00054555	STRPU_19075
TCONS_00052754	STRPU_19076
TCONS_00054340	STRPU_19077
TCONS_00053626	STRPU_19078
TCONS_00053433	STRPU_19080
TCONS_00054595	STRPU_19092
TCONS_00053493	STRPU_19093
TCONS_00053494	STRPU_19094
TCONS_00053492	STRPU_19095
TCONS_00054594	STRPU_19096
TCONS_00054293	STRPU_19097
TCONS_00053316	STRPU_19102
TCONS_00053945	STRPU_19104
TCONS_00054229	STRPU_19109
TCONS_00054554	STRPU_19110
TCONS_00053428	STRPU_19111
TCONS_00054552	STRPU_19113
TCONS_00053210	STRPU_19114
TCONS_00006128	STRPU_19129
TCONS_00020701	STRPU_19131
TCONS_00053118	STRPU_19132
TCONS_00053250	STRPU_19133
TCONS_00054358	STRPU_19134
TCONS_00052700	STRPU_19141
TCONS_00052910	STRPU_19147
TCONS_00054345	STRPU_19148
TCONS_00053240	STRPU_19149
TCONS_00054346	STRPU_19150
TCONS_00054577	STRPU_19151
TCONS_00052629	STRPU_19160
TCONS_00053937	STRPU_19170
TCONS_00054076	STRPU_19173
TCONS_00050019	STRPU_19175
TCONS_00052600	STRPU_19182
TCONS_00052977	STRPU_19183
TCONS_00031171	STRPU_19184
TCONS_00053219	STRPU_19188
TCONS_00053761	STRPU_19189
TCONS_00054317	STRPU_19193
TCONS_00054350	STRPU_19204
TCONS_00026106	STRPU_19220
TCONS_00052958	STRPU_19223
TCONS_00054343	STRPU_19225
TCONS_00052495	STRPU_19226
TCONS_00054332	STRPU_19228
TCONS_00054563	STRPU_19229
TCONS_00052472	STRPU_19230
TCONS_00053204	STRPU_19238
TCONS_00054320	STRPU_19239
TCONS_00053973	STRPU_19240
TCONS_00053971	STRPU_19241
TCONS_00026658	STRPU_19269
TCONS_00032398	STRPU_19280
TCONS_00046345	STRPU_19294
TCONS_00053676	STRPU_19319
TCONS_00025636	STRPU_19324
TCONS_00054310	STRPU_19330
TCONS_00053708	STRPU_19334
TCONS_00053710	STRPU_19335
TCONS_00053178	STRPU_19337
TCONS_00053296	STRPU_19343
TCONS_00052736	STRPU_19345
TCONS_00054289	STRPU_19346
TCONS_00015471	STRPU_19349
TCONS_00016557	STRPU_19350
TCONS_00015682	STRPU_19353
TCONS_00014652	STRPU_19356
TCONS_00015275	STRPU_19360
TCONS_00015683	STRPU_19361
TCONS_00015965	STRPU_19362
TCONS_00013698	STRPU_19365
TCONS_00015468	STRPU_19379
TCONS_00016077	STRPU_19390
TCONS_00015024	STRPU_19391
TCONS_00015174	STRPU_19395
TCONS_00016246	STRPU_19397
TCONS_00015728	STRPU_19398
TCONS_00016684	STRPU_19399
TCONS_00015184	STRPU_19400
TCONS_00039482	STRPU_19408
TCONS_00014657	STRPU_19409
TCONS_00036594	STRPU_19410
TCONS_00016609	STRPU_19421
TCONS_00016658	STRPU_19423
TCONS_00033511	STRPU_19435
TCONS_00015338	STRPU_19438
TCONS_00015457	STRPU_19439
TCONS_00014944	STRPU_19440
TCONS_00014656	STRPU_19441
TCONS_00015043	STRPU_19455
TCONS_00016132	STRPU_19457
TCONS_00016667	STRPU_19460
TCONS_00015961	STRPU_19461
TCONS_00015256	STRPU_19467
TCONS_00014759	STRPU_19468
TCONS_00008029	STRPU_19479
TCONS_00016568	STRPU_19486
TCONS_00044315	STRPU_19487
TCONS_00016582	STRPU_19488
TCONS_00015424	STRPU_19493
TCONS_00015180	STRPU_19494
TCONS_00015891	STRPU_19495
TCONS_00015422	STRPU_19496
TCONS_00015865	STRPU_19500
TCONS_00014812	STRPU_19506
TCONS_00015868	STRPU_19507
TCONS_00043294	STRPU_19514
TCONS_00016466	STRPU_19515
TCONS_00016412	STRPU_19516
TCONS_00015400	STRPU_19527
TCONS_00016049	STRPU_19533
TCONS_00015357	STRPU_19536
TCONS_00015711	STRPU_19538
TCONS_00023849	STRPU_19547
TCONS_00014874	STRPU_19558
TCONS_00016082	STRPU_19560
TCONS_00015372	STRPU_19561
TCONS_00015915	STRPU_19562
TCONS_00028563	STRPU_19565
TCONS_00016732	STRPU_19575
TCONS_00014788	STRPU_19576
TCONS_00015363	STRPU_19577
TCONS_00015124	STRPU_19578
TCONS_00016080	STRPU_19580
TCONS_00016538	STRPU_19586
TCONS_00015695	STRPU_19587
TCONS_00016534	STRPU_19592
TCONS_00016010	STRPU_19593
TCONS_00016337	STRPU_19594
TCONS_00014663	STRPU_19595
TCONS_00015706	STRPU_19596
TCONS_00015704	STRPU_19597
TCONS_00016076	STRPU_19598
TCONS_00014755	STRPU_19599
TCONS_00019076	STRPU_19640
TCONS_00015492	STRPU_19677
TCONS_00015563	STRPU_19693
TCONS_00016332	STRPU_19703
TCONS_00016021	STRPU_19719
TCONS_00004394	STRPU_19723
TCONS_00016120	STRPU_19731
TCONS_00015687	STRPU_19740
TCONS_00015692	STRPU_19741
TCONS_00015577	STRPU_19742
TCONS_00016569	STRPU_19746
TCONS_00015808	STRPU_19748
TCONS_00016052	STRPU_19759
TCONS_00014971	STRPU_19761
TCONS_00016051	STRPU_19762
TCONS_00014970	STRPU_19765
TCONS_00015113	STRPU_19766
TCONS_00015177	STRPU_19767
TCONS_00025592	STRPU_19802
TCONS_00014773	STRPU_19842
TCONS_00016339	STRPU_19843
TCONS_00014748	STRPU_19844
TCONS_00016545	STRPU_19846
TCONS_00016209	STRPU_19851
TCONS_00052379	STRPU_19855
TCONS_00029208	STRPU_19876
TCONS_00024785	STRPU_19885
TCONS_00016584	STRPU_19902
TCONS_00015241	STRPU_19903
TCONS_00016546	STRPU_19905
TCONS_00015778	STRPU_19907
TCONS_00000201	STRPU_19911
TCONS_00015452	STRPU_19915
TCONS_00016580	STRPU_19951
TCONS_00006588	STRPU_19953
TCONS_00050618	STRPU_19975
TCONS_00016131	STRPU_19987
TCONS_00014779	STRPU_19988
TCONS_00055323	STRPU_19990
TCONS_00015060	STRPU_19995
TCONS_00016012	STRPU_19996
