Orthogroup	ORYLA	DANRE
OG0010372	ORYLA15488	DANRE23366
OG0010379	ORYLA03422	DANRE07565
OG0010392	ORYLA19333	DANRE01146, DANRE08480, DANRE08478, DANRE08477, DANRE08476, DANRE08475, DANRE08473, DANRE08470, DANRE08471, DANRE08472, DANRE08469, DANRE08468, DANRE08479, DANRE08474
OG0010397	ORYLA18799	DANRE20227, DANRE32386, DANRE31675, DANRE32717, DANRE32193, DANRE31875, DANRE32822, DANRE31877, DANRE31969, DANRE31876, DANRE31999, DANRE31671, DANRE32000, DANRE31869, DANRE32718
OG0010476	ORYLA01102	DANRE06568
OG0010490	ORYLA02595	DANRE34888
OG0010502	ORYLA17896	DANRE40830
OG0010525	ORYLA05411	DANRE09014
OG0010527	ORYLA10804	DANRE11770
OG0010537	ORYLA13636	DANRE39986
OG0010540	ORYLA06601	DANRE26692, DANRE26691
OG0010542	ORYLA10538	DANRE10681
OG0010548	ORYLA18798	DANRE11691
OG0010557	ORYLA14506	DANRE02520, DANRE02518, DANRE02519
OG0010557	ORYLA16220	DANRE22918
OG0010560	ORYLA02491	DANRE10551
OG0010566	ORYLA00529	DANRE16252
OG0010570	ORYLA01718	DANRE14139
OG0010574	ORYLA01542	DANRE13959
OG0010575	ORYLA04884	DANRE05148
OG0010585	ORYLA17445	DANRE40634
OG0010589	ORYLA03189	DANRE08560
OG0010589	ORYLA03188	DANRE08559
OG0010592	ORYLA13432, ORYLA06651	DANRE23571
OG0010594	ORYLA05949	DANRE02553, DANRE18199, DANRE18200
OG0010595	ORYLA18336, ORYLA04695	DANRE04664
OG0010604	ORYLA00886	DANRE21959
OG0010634	ORYLA19134	DANRE35860, DANRE35859
OG0010640	ORYLA16761, ORYLA07776	DANRE29091, DANRE29090, DANRE03578
OG0010641	ORYLA04820	DANRE04515
OG0010660	ORYLA06683	DANRE42870, DANRE42869
OG0010661	ORYLA18963	DANRE25762
OG0010662	ORYLA05765, ORYLA01695	DANRE13971
OG0010662	ORYLA14918	DANRE25818
OG0010663	ORYLA11892	DANRE18477, DANRE18478
OG0010664	ORYLA12572	DANRE05826
OG0010665	ORYLA06122	DANRE10435
OG0010665	ORYLA06124	DANRE10434, DANRE10433
OG0010665	ORYLA06125, ORYLA06123	DANRE10431, DANRE10432, DANRE10430, DANRE10436
OG0010666	ORYLA02072	DANRE14532, DANRE14531, DANRE14533
OG0010666	ORYLA06127	DANRE10467, DANRE10468, DANRE10466
OG0010667	ORYLA04244, ORYLA03153	DANRE07632
OG0010667	ORYLA13494	DANRE36279
OG0010669	ORYLA18178, ORYLA05231, ORYLA05230	DANRE05939, DANRE05941, DANRE05942, DANRE05940
OG0010670	ORYLA10197	DANRE27112
OG0010671	ORYLA15585	DANRE41040
OG0010671	ORYLA12831	DANRE36255, DANRE36254
OG0010671	ORYLA06943	DANRE26945, DANRE26944
OG0010672	ORYLA14259, ORYLA15927	DANRE02480
OG0010673	ORYLA12721	DANRE27308, DANRE38629
OG0010673	ORYLA14128	DANRE37025
OG0010674	ORYLA07373	DANRE19968, DANRE38139, DANRE38140
OG0010675	ORYLA13373	DANRE36402, DANRE36403
OG0010675	ORYLA00258, ORYLA00257	DANRE28901, DANRE17052
OG0010676	ORYLA17864	DANRE40909
OG0010676	ORYLA03485	DANRE08243, DANRE08244
OG0010677	ORYLA10117	DANRE05503
OG0010677	ORYLA04756	DANRE05178, DANRE05179
OG0010677	ORYLA00221	DANRE16897
OG0010679	ORYLA02041	DANRE13710
OG0010679	ORYLA05973, ORYLA05974	DANRE10121, DANRE10122, DANRE10123
OG0010680	ORYLA03616	DANRE13397
OG0010681	ORYLA01889	DANRE14002, DANRE14003, DANRE14001
OG0010681	ORYLA05858	DANRE09447, DANRE09446
OG0010682	ORYLA05821	DANRE09475, DANRE09473, DANRE09474
OG0010683	ORYLA01530	DANRE14102
OG0010683	ORYLA05720	DANRE09207
OG0010684	ORYLA12424	DANRE43343, DANRE12226
OG0010685	ORYLA14762	DANRE31010, DANRE31011, DANRE26045
OG0010686	ORYLA14327, ORYLA14246	DANRE02670
OG0010686	ORYLA15101	DANRE12598
OG0010687	ORYLA03125	DANRE13304, DANRE13303
OG0010687	ORYLA09967	DANRE16618
OG0010689	ORYLA09017	DANRE24139, DANRE24137, DANRE24138, DANRE24140
OG0010692	ORYLA08408	DANRE35417
OG0010693	ORYLA11706	DANRE17752
OG0010694	ORYLA12878	DANRE17662, DANRE17660, DANRE17661
OG0010695	ORYLA05601	DANRE09516, DANRE09514, DANRE09515
OG0010696	ORYLA11533	DANRE11550, DANRE11552, DANRE18136, DANRE18137
OG0010697	ORYLA02006	DANRE14389, DANRE14391, DANRE14395, DANRE14398, DANRE14396, DANRE14390, DANRE14394, DANRE14397, DANRE14392, DANRE14393, DANRE09121, DANRE09120
OG0010698	ORYLA09775	DANRE02570, DANRE02569
OG0010699	ORYLA03338	DANRE07621, DANRE07510
OG0010699	ORYLA03337	DANRE07509
OG0010700	ORYLA00790	DANRE35416
OG0010701	ORYLA20352	DANRE25560, DANRE25559
OG0010703	ORYLA16897	DANRE30449
OG0010703	ORYLA00141	DANRE36115, DANRE36116
OG0010705	ORYLA10413	DANRE11565, DANRE11566
OG0010706	ORYLA09234	DANRE39213
OG0010707	ORYLA14472	DANRE20422
OG0010708	ORYLA16566, ORYLA16573	DANRE30295, DANRE30296, DANRE30297, DANRE30165, DANRE30166, DANRE30299, DANRE30298, DANRE30285, DANRE30284
OG0010708	ORYLA16565	DANRE30167
OG0010710	ORYLA19261	DANRE29190
OG0010837	ORYLA11843	DANRE18042
OG0010850	ORYLA19179	DANRE34965
OG0010864	ORYLA15849	DANRE22367
OG0010874	ORYLA13234	DANRE36348
OG0010879	ORYLA09308	DANRE24439
OG0010887	ORYLA07405	DANRE37820
OG0010891	ORYLA04530	DANRE01108
OG0010895	ORYLA05149	DANRE05726
OG0010898	ORYLA09590	DANRE41943, DANRE41944
OG0010915	ORYLA15291	DANRE19841
OG0010916	ORYLA02499	DANRE00324
OG0010962	ORYLA02182	DANRE14692
OG0010974	ORYLA05559	DANRE08711
OG0010985	ORYLA11325	DANRE18497
OG0010987	ORYLA19241	DANRE34195
OG0010994	ORYLA03389	DANRE13422
OG0011024	ORYLA14836	DANRE38470, DANRE38471, DANRE25731, DANRE25730
OG0011025	ORYLA10986	DANRE31203
OG0011026	ORYLA14499	DANRE22928, DANRE22927, DANRE02510, DANRE02509
OG0011027	ORYLA12381	DANRE39303
OG0011027	ORYLA19990	DANRE25478
OG0011028	ORYLA08957	DANRE24511
OG0011029	ORYLA09507	DANRE41959, DANRE41960
OG0011029	ORYLA01253	DANRE06360
OG0011030	ORYLA05248	DANRE21445
OG0011030	ORYLA11429	DANRE11665, DANRE18825
OG0011031	ORYLA05257	DANRE03988, DANRE03989
OG0011032	ORYLA07805	DANRE03814
OG0011033	ORYLA07097	DANRE28191
OG0011033	ORYLA13576	DANRE23521, DANRE23522
OG0011034	ORYLA00502	DANRE07610
OG0011036	ORYLA03166	DANRE07761, DANRE07760, DANRE07759
OG0011036	ORYLA04065	DANRE00826, DANRE00828, DANRE00827
OG0011037	ORYLA18379	DANRE20448, DANRE20447, DANRE07113, DANRE07114, DANRE07115
OG0011038	ORYLA11315	DANRE18735, DANRE18734
OG0011039	ORYLA04599	DANRE20281
OG0011040	ORYLA13953, ORYLA13952	DANRE02377
OG0011042	ORYLA04544	DANRE19824, DANRE19825
OG0011042	ORYLA04543	DANRE19822, DANRE19823
OG0011043	ORYLA02999	DANRE13428, DANRE13430, DANRE13431, DANRE13429
OG0011044	ORYLA05080	DANRE03101, DANRE03102, DANRE05403, DANRE05402
OG0011045	ORYLA01887, ORYLA05849	DANRE09464, DANRE09465, DANRE09463, DANRE14006, DANRE14005
OG0011046	ORYLA07740, ORYLA19797, ORYLA11967, ORYLA03777, ORYLA19647	DANRE09372, DANRE09371, DANRE09374
OG0011047	ORYLA10389	DANRE11686
OG0011048	ORYLA11708	DANRE17746
OG0011048	ORYLA08552	DANRE10768
OG0011049	ORYLA03567	DANRE12216, DANRE12217, DANRE12215, DANRE12218, DANRE12219
OG0011050	ORYLA05571	DANRE08673
OG0011051	ORYLA02601	DANRE35413
OG0011051	ORYLA00419	DANRE23736
OG0011052	ORYLA03442	DANRE08163
OG0011053	ORYLA05987	DANRE10053
OG0011053	ORYLA11418	DANRE17300
OG0011054	ORYLA05810, ORYLA01877	DANRE09348, DANRE14025
OG0011055	ORYLA00639	DANRE22033, DANRE22031, DANRE22032
OG0011056	ORYLA05780	DANRE10637, DANRE10638
OG0011057	ORYLA18805	DANRE05140
OG0011057	ORYLA11789	DANRE17363
OG0011058	ORYLA02007	DANRE13528
OG0011059	ORYLA12223	DANRE02550, DANRE02551
OG0011059	ORYLA13550	DANRE23555
OG0011059	ORYLA13549	DANRE11551, DANRE02549
OG0011060	ORYLA09268	DANRE27388, DANRE27389, DANRE27387, DANRE24034, DANRE24035
OG0011061	ORYLA02445	DANRE34337, DANRE34336
OG0011063	ORYLA17152	DANRE29207
OG0011064	ORYLA03816	DANRE08933
OG0011067	ORYLA02510	DANRE19011
OG0011068	ORYLA01186	DANRE06149, DANRE06148
OG0011069	ORYLA14686	DANRE24995
OG0011070	ORYLA06017	DANRE08578, DANRE08577, DANRE08576, DANRE08575, DANRE08574
OG0011071	ORYLA19114	DANRE26633
OG0011073	ORYLA12273	DANRE15260
OG0011073	ORYLA12272	DANRE15259, DANRE15258
OG0011074	ORYLA09362	DANRE42100, DANRE42096, DANRE42097
OG0011075	ORYLA00470	DANRE16239, DANRE16240, DANRE16241
OG0011076	ORYLA16266	DANRE29851, DANRE29850
OG0011199	ORYLA13541	DANRE22333
OG0011215	ORYLA07163	DANRE28286
OG0011216	ORYLA06704	DANRE02612, DANRE02613
OG0011223	ORYLA17073	DANRE32797, DANRE31720
OG0011229	ORYLA14010	DANRE21028
OG0011232	ORYLA12384	DANRE39299
OG0011234	ORYLA11927	DANRE17877, DANRE17876
OG0011238	ORYLA12475, ORYLA19996	DANRE25464
OG0011246	ORYLA11890	DANRE18380
OG0011277	ORYLA08745	DANRE16034, DANRE16035, DANRE16037, DANRE16036
OG0011293	ORYLA01405	DANRE06334
OG0011298	ORYLA03652	DANRE07726, DANRE01258
OG0011306	ORYLA12746	DANRE38898, DANRE38899
OG0011315	ORYLA17319	DANRE40654
OG0011318	ORYLA08198	DANRE03144
OG0011334	ORYLA18491	DANRE42943
OG0011367	ORYLA10917	DANRE31223, DANRE31224
OG0011371	ORYLA18490	DANRE42945
OG0011373	ORYLA15544	DANRE41283
OG0011392	ORYLA09578	DANRE42457
OG0011392	ORYLA12227	DANRE15217, DANRE15216
OG0011393	ORYLA08685	DANRE34358, DANRE41524, DANRE16068
OG0011394	ORYLA19937	DANRE38461, DANRE38465, DANRE38459, DANRE38462, DANRE38468, DANRE38466, DANRE38460, DANRE38463, DANRE38464, DANRE38467
OG0011395	ORYLA19828	DANRE21929
OG0011396	ORYLA15620	DANRE22597
OG0011396	ORYLA14217, ORYLA14218	DANRE01675
OG0011397	ORYLA10566	DANRE14667, DANRE05605, DANRE05606
OG0011398	ORYLA15193, ORYLA15192, ORYLA18521	DANRE25532, DANRE25523, DANRE25524, DANRE25528, DANRE25529, DANRE25530, DANRE25531
OG0011399	ORYLA10586, ORYLA10587	DANRE11998
OG0011399	ORYLA11805	DANRE18811, DANRE18810, DANRE18809
OG0011400	ORYLA05013	DANRE04755, DANRE04756
OG0011400	ORYLA08204	DANRE04054, DANRE04053
OG0011403	ORYLA14700	DANRE25127, DANRE31219, DANRE31218
OG0011404	ORYLA19636	DANRE30909
OG0011404	ORYLA14754	DANRE25223, DANRE25222
OG0011405	ORYLA19183, ORYLA19184, ORYLA18742, ORYLA19185, ORYLA18737, ORYLA11989, ORYLA19187	DANRE21797, DANRE21798, DANRE21799, DANRE21800, DANRE21801
OG0011406	ORYLA01098	DANRE06737, DANRE06738
OG0011408	ORYLA20431	DANRE07101, DANRE07100
OG0011409	ORYLA00830, ORYLA20445	DANRE07189, DANRE07191
OG0011410	ORYLA02370	DANRE19248, DANRE19249, DANRE19246, DANRE19247
OG0011411	ORYLA06232	DANRE41000, DANRE39592, DANRE32450
OG0011412	ORYLA01741	DANRE15065, DANRE15066
OG0011413	ORYLA03528	DANRE08891
OG0011413	ORYLA06954	DANRE26774
OG0011415	ORYLA09414	DANRE02539
OG0011415	ORYLA00989	DANRE07164
OG0011416	ORYLA15652	DANRE22944, DANRE22943
OG0011419	ORYLA15590	DANRE41030
OG0011420	ORYLA02297	DANRE00120
OG0011420	ORYLA18085, ORYLA18084	DANRE33973, DANRE33974
OG0011421	ORYLA05723	DANRE27840
OG0011421	ORYLA02826	DANRE00443
OG0011422	ORYLA07724	DANRE03100, DANRE03099
OG0011422	ORYLA05081	DANRE05397, DANRE05396
OG0011423	ORYLA06181	DANRE14488, DANRE09877, DANRE09876
OG0011423	ORYLA14975	DANRE12885
OG0011424	ORYLA18075	DANRE34580, DANRE34579, DANRE34578
OG0011425	ORYLA11197, ORYLA15362	DANRE12559
OG0011427	ORYLA04077	DANRE00801, DANRE00800
OG0011428	ORYLA02391	DANRE34061, DANRE34063, DANRE34062, DANRE33379
OG0011429	ORYLA09394	DANRE41915
OG0011430	ORYLA02395	DANRE00490, DANRE00491, DANRE00492, DANRE00489
OG0011431	ORYLA16322	DANRE03045, DANRE30205
OG0011431	ORYLA05824, ORYLA01873	DANRE09369
OG0011432	ORYLA01305	DANRE07360, DANRE07359, DANRE07358, DANRE07361
OG0011433	ORYLA04919, ORYLA04918	DANRE05153
OG0011434	ORYLA04850	DANRE05064, DANRE05065
OG0011434	ORYLA08156	DANRE03802, DANRE03801
OG0011435	ORYLA14421	DANRE01801
OG0011435	ORYLA19639	DANRE30918
OG0011436	ORYLA04231	DANRE34498, DANRE34497
OG0011437	ORYLA01087	DANRE34433, DANRE06053, DANRE06054
OG0011438	ORYLA09230	DANRE39420, DANRE39421, DANRE27266
OG0011438	ORYLA07112	DANRE27265, DANRE27267
OG0011439	ORYLA17576, ORYLA17575	DANRE33914
OG0011440	ORYLA04476	DANRE20342
OG0011441	ORYLA08327, ORYLA16486	DANRE29554
OG0011441	ORYLA16487, ORYLA08328	DANRE29553
OG0011442	ORYLA00572	DANRE15441, DANRE15439, DANRE15440
OG0011443	ORYLA14311, ORYLA14310	DANRE02423, DANRE02424
OG0011444	ORYLA03769	DANRE34137
OG0011445	ORYLA18037	DANRE34186, DANRE40886
OG0011446	ORYLA02829	DANRE00442
OG0011447	ORYLA08321	DANRE04291
OG0011448	ORYLA14178	DANRE02321, DANRE02320, DANRE02322
OG0011449	ORYLA18065	DANRE39525
OG0011450	ORYLA11862, ORYLA11699	DANRE18849, DANRE18850, DANRE18852
OG0011451	ORYLA06421	DANRE27307, DANRE27306
OG0011452	ORYLA06918	DANRE26461
OG0011453	ORYLA01814	DANRE14368, DANRE14367
OG0011453	ORYLA06149	DANRE10496
OG0011454	ORYLA17583	DANRE33704
OG0011456	ORYLA15607	DANRE40505
OG0011459	ORYLA06989, ORYLA13341, ORYLA13342	DANRE26307
OG0011460	ORYLA00622	DANRE17204, DANRE17205, DANRE17208, DANRE17206
OG0011461	ORYLA09228	DANRE39418
OG0011463	ORYLA00547, ORYLA17123	DANRE15477, DANRE29846
OG0011464	ORYLA13812, ORYLA13811	DANRE36753
OG0011503	ORYLA13399, ORYLA18911	DANRE18856
OG0011509	ORYLA05242	DANRE05914, DANRE05916, DANRE05915, DANRE05913
OG0011513	ORYLA06388	DANRE15026, DANRE33519, DANRE30176, DANRE30175, DANRE10199, DANRE29171, DANRE31724, DANRE14462, DANRE23920, DANRE32775, DANRE43354, DANRE38897
OG0011514	ORYLA06169	DANRE17079, DANRE10288, DANRE10289, DANRE10287
OG0011516	ORYLA10977	DANRE35351, DANRE28703, DANRE28702, DANRE28704, DANRE43219, DANRE28699, DANRE28700, DANRE43220, DANRE43070, DANRE43213, DANRE43069, DANRE43068
OG0011634	ORYLA18495	DANRE02908
OG0011646	ORYLA18979	DANRE18097, DANRE15133, DANRE18098, DANRE15134
OG0011658	ORYLA10147	DANRE10899, DANRE10900
OG0011663	ORYLA15196	DANRE12498
OG0011705	ORYLA17089	DANRE28715
OG0011707	ORYLA14821, ORYLA12191	DANRE13218
OG0011723	ORYLA06939	DANRE27448, DANRE27449
OG0011759	ORYLA03360	DANRE07571
OG0011773	ORYLA07082	DANRE26302
OG0011778	ORYLA08028	DANRE13775, DANRE13778, DANRE13776, DANRE13774, DANRE13777, DANRE03897
OG0011780	ORYLA00964	DANRE06982
OG0011784	ORYLA17708	DANRE34802, DANRE34801
OG0011786	ORYLA18345, ORYLA07205, ORYLA03562	DANRE08128
OG0011820	ORYLA13801	DANRE36926
OG0011864	ORYLA16964	DANRE30045, DANRE30046
OG0011868	ORYLA15129	DANRE38955, DANRE26220, DANRE26219
OG0011870	ORYLA13929	DANRE37081, DANRE37080
OG0011872	ORYLA11611	DANRE17575, DANRE17577, DANRE17576
OG0011873	ORYLA16669	DANRE30379, DANRE04073
OG0011875	ORYLA05537	DANRE10397
OG0011877	ORYLA11274	DANRE31508, DANRE31510, DANRE31511, DANRE31509
OG0011878	ORYLA15370	DANRE25878
OG0011879	ORYLA03802	DANRE07417
OG0011880	ORYLA12635	DANRE19410
OG0011881	ORYLA07586	DANRE39002, DANRE39003, DANRE39004, DANRE39000, DANRE39001
OG0011882	ORYLA13426, ORYLA13425	DANRE26507, DANRE21484
OG0011884	ORYLA19029, ORYLA19030	DANRE07725, DANRE01259
OG0011885	ORYLA17961	DANRE35157
OG0011887	ORYLA08594	DANRE02922, DANRE02924, DANRE02923
OG0011888	ORYLA02933	DANRE19448
OG0011888	ORYLA18140	DANRE34076
OG0011889	ORYLA19421	DANRE20250
OG0011890	ORYLA01241	DANRE06638, DANRE06640, DANRE06639
OG0011891	ORYLA03260	DANRE20340, DANRE20341, DANRE08286
OG0011892	ORYLA03837, ORYLA03836	DANRE34381, DANRE34380
OG0011892	ORYLA19300	DANRE08057, DANRE08058
OG0011893	ORYLA02723	DANRE19632
OG0011893	ORYLA01506	DANRE06674
OG0011894	ORYLA15407	DANRE23514
OG0011896	ORYLA15591, ORYLA15593, ORYLA15592, ORYLA15594, ORYLA18424, ORYLA18383, ORYLA18371	DANRE41028, DANRE41026, DANRE41027
OG0011897	ORYLA03673	DANRE13402
OG0011898	ORYLA17774, ORYLA02284	DANRE00145
OG0011900	ORYLA15886	DANRE22816
OG0011901	ORYLA12971	DANRE40130, DANRE26594, DANRE26595
OG0011902	ORYLA05860	DANRE09443
OG0011903	ORYLA11037	DANRE25565, DANRE25566, DANRE30970
OG0011904	ORYLA19689	DANRE31015
OG0011905	ORYLA01856	DANRE43233
OG0011905	ORYLA05530	DANRE09094
OG0011906	ORYLA03788	DANRE07754
OG0011906	ORYLA06959	DANRE28115, DANRE28116
OG0011907	ORYLA01910	DANRE13855, DANRE13859, DANRE13853, DANRE13860, DANRE13854, DANRE13856
OG0011909	ORYLA14093	DANRE19383, DANRE19382
OG0011911	ORYLA09593	DANRE41939
OG0011913	ORYLA05485	DANRE09188, DANRE09189
OG0011914	ORYLA07331	DANRE15973, DANRE15974
OG0011915	ORYLA16470	DANRE29019, DANRE29018, DANRE29021, DANRE29020
OG0011917	ORYLA04868	DANRE04790, DANRE04789, DANRE04788, DANRE04787
OG0011918	ORYLA04775	DANRE05093, DANRE05091, DANRE05092
OG0011918	ORYLA08150	DANRE03787
OG0011919	ORYLA17754, ORYLA17753	DANRE40788, DANRE40786, DANRE40787
OG0011921	ORYLA10982, ORYLA10988, ORYLA10987	DANRE31129, DANRE31130, DANRE41180, DANRE41179
OG0011924	ORYLA17331	DANRE00352, DANRE00349, DANRE00350
OG0011925	ORYLA16806	DANRE29100
OG0011925	ORYLA02732	DANRE19004
OG0011926	ORYLA08625	DANRE21336, DANRE21335, DANRE21334
OG0011926	ORYLA09821	DANRE42811
OG0011928	ORYLA15932	DANRE01632, DANRE22413, DANRE22414
OG0011929	ORYLA12405	DANRE38377, DANRE38378, DANRE38376, DANRE38379
OG0011930	ORYLA03951	DANRE20216, DANRE20215, DANRE43278
OG0011930	ORYLA01333	DANRE07054, DANRE07053
OG0011931	ORYLA00355	DANRE15963
OG0011932	ORYLA16685	DANRE03087, DANRE03088
OG0011933	ORYLA06016	DANRE08573, DANRE08571
OG0011934	ORYLA09971, ORYLA09972, ORYLA09973	DANRE41884, DANRE41883, DANRE41882, DANRE41860, DANRE41861, DANRE41420, DANRE41636
OG0011936	ORYLA08973	DANRE24059
OG0011937	ORYLA06233	DANRE27978, DANRE27975, DANRE27972, DANRE27977, DANRE27976, DANRE27973, DANRE27974
OG0011938	ORYLA17116	DANRE28900, DANRE28899
OG0011939	ORYLA01007	DANRE06907
OG0011941	ORYLA19447	DANRE23639, DANRE23640
OG0011942	ORYLA00586	DANRE15471, DANRE15470, DANRE15469
OG0011943	ORYLA15612	DANRE22880
OG0011944	ORYLA13343	DANRE18902
OG0011944	ORYLA06990	DANRE26308, DANRE26309
OG0011945	ORYLA06198	DANRE10259
OG0011946	ORYLA15801	DANRE22433
OG0011947	ORYLA02722	DANRE33444, DANRE19633
OG0011948	ORYLA14075	DANRE06000
OG0011949	ORYLA05084	DANRE05392
OG0011949	ORYLA00889	DANRE21968
OG0011951	ORYLA16754	DANRE29079
OG0011952	ORYLA12193	DANRE13215
OG0011953	ORYLA09651	DANRE41834, DANRE41835
OG0011975	ORYLA12699	DANRE37663, DANRE25315
OG0012004	ORYLA08455	DANRE26518, DANRE37231, DANRE29514, DANRE43384, DANRE06298, DANRE33054, DANRE28066, DANRE15646, DANRE04175, DANRE29513, DANRE13225
OG0012174	ORYLA12197	DANRE13209
OG0012200	ORYLA00544	DANRE16640
OG0012219	ORYLA18858	DANRE36917
OG0012290	ORYLA10525, ORYLA10526	DANRE18070, DANRE18069
OG0012317	ORYLA02658	DANRE33269, DANRE33270
OG0012371	ORYLA17278	DANRE33591, DANRE33323
OG0012394	ORYLA09453	DANRE42385
OG0012394	ORYLA08671	DANRE09016, DANRE09015
OG0012395	ORYLA09489, ORYLA09490	DANRE42338, DANRE42339
OG0012396	ORYLA12749	DANRE38894, DANRE38895
OG0012397	ORYLA02789	DANRE00463, DANRE00464
OG0012398	ORYLA14908	DANRE25747, DANRE25745, DANRE25746
OG0012399	ORYLA15576	DANRE22904, DANRE22906, DANRE22903, DANRE22902, DANRE22901, DANRE22905, DANRE22907
OG0012400	ORYLA10447	DANRE12118, DANRE12117
OG0012400	ORYLA12000	DANRE18029
OG0012402	ORYLA08219	DANRE03980, DANRE03979
OG0012403	ORYLA07857	DANRE03947
OG0012404	ORYLA05158	DANRE05585
OG0012405	ORYLA12798	DANRE15777, DANRE17820, DANRE17821, DANRE17819
OG0012406	ORYLA06705	DANRE02633
OG0012407	ORYLA05332	DANRE10369
OG0012408	ORYLA06097, ORYLA06096	DANRE10446, DANRE10437, DANRE39317, DANRE10448, DANRE10447, DANRE10450, DANRE10449
OG0012409	ORYLA11562	DANRE22324, DANRE22323
OG0012410	ORYLA13289, ORYLA06886	DANRE28050, DANRE28048, DANRE28049
OG0012411	ORYLA19771	DANRE39885, DANRE39886, DANRE39884
OG0012412	ORYLA00021	DANRE01960, DANRE01956, DANRE01957, DANRE01959, DANRE01958
OG0012413	ORYLA07188, ORYLA07187	DANRE43166, DANRE43165
OG0012414	ORYLA10198	DANRE27111, DANRE02125, DANRE02124
OG0012418	ORYLA17237	DANRE35159, DANRE35158
OG0012418	ORYLA02725	DANRE00379, DANRE00381, DANRE00380
OG0012419	ORYLA03434	DANRE34998, DANRE08153
OG0012420	ORYLA19711	DANRE35006
OG0012421	ORYLA01290	DANRE07214
OG0012422	ORYLA20476	DANRE07092, DANRE07093, DANRE07091
OG0012423	ORYLA13351	DANRE17493, DANRE17495, DANRE17492, DANRE17494
OG0012424	ORYLA13435	DANRE17490
OG0012424	ORYLA06998	DANRE26262, DANRE26261
OG0012425	ORYLA12066	DANRE10982, DANRE10981
OG0012425	ORYLA11688	DANRE18314, DANRE18313
OG0012426	ORYLA11657	DANRE18345
OG0012426	ORYLA11624	DANRE18347, DANRE18346
OG0012427	ORYLA19439	DANRE20246, DANRE20245
OG0012428	ORYLA02069	DANRE15102
OG0012429	ORYLA07957	DANRE03202
OG0012430	ORYLA16028	DANRE23220, DANRE23221
OG0012430	ORYLA14412	DANRE02353
OG0012431	ORYLA14938	DANRE26008
OG0012431	ORYLA19948	DANRE38323
OG0012432	ORYLA15395, ORYLA15394	DANRE25916, DANRE25917, DANRE39813
OG0012433	ORYLA15937	DANRE22425
OG0012433	ORYLA19426	DANRE22840
OG0012434	ORYLA07368	DANRE19903, DANRE37890, DANRE37889
OG0012435	ORYLA03589	DANRE08864
OG0012436	ORYLA02292	DANRE33477, DANRE00125, DANRE00134
OG0012437	ORYLA04546	DANRE19826, DANRE19827
OG0012438	ORYLA09123	DANRE24258, DANRE24259
OG0012441	ORYLA15969	DANRE23094, DANRE22721, DANRE22722
OG0012442	ORYLA08090	DANRE04347
OG0012443	ORYLA00756	DANRE05301, DANRE16139
OG0012444	ORYLA01751	DANRE14781, DANRE14782
OG0012445	ORYLA04327	DANRE00732, DANRE00731
OG0012445	ORYLA07295	DANRE37958, DANRE37959
OG0012446	ORYLA07284	DANRE00724, DANRE37966, DANRE37965, DANRE37967
OG0012447	ORYLA13323	DANRE22202
OG0012447	ORYLA13324	DANRE22219, DANRE22220
OG0012448	ORYLA15357	DANRE12552, DANRE12551, DANRE12550
OG0012449	ORYLA05450	DANRE09220
OG0012450	ORYLA20359	DANRE10202, DANRE10203
OG0012451	ORYLA09949	DANRE41368, DANRE41371, DANRE41372, DANRE41369, DANRE41367, DANRE41366, DANRE41363
OG0012452	ORYLA09730	DANRE41852
OG0012453	ORYLA07779	DANRE30540, DANRE03572
OG0012454	ORYLA18009, ORYLA02952, ORYLA02953	DANRE19346, DANRE19345, DANRE19344
OG0012455	ORYLA17051	DANRE43091
OG0012455	ORYLA00072	DANRE35997, DANRE35998
OG0012456	ORYLA10549	DANRE17400, DANRE17398, DANRE17399, DANRE43019
OG0012457	ORYLA10459	DANRE11848
OG0012458	ORYLA15976	DANRE40216
OG0012459	ORYLA19645	DANRE37381, DANRE27690, DANRE27689
OG0012460	ORYLA01536	DANRE13925, DANRE13926, DANRE13924
OG0012460	ORYLA05729	DANRE09596, DANRE09597, DANRE09598
OG0012461	ORYLA03023, ORYLA03024	DANRE12235
OG0012462	ORYLA04272	DANRE19873, DANRE19872, DANRE19874, DANRE19875, DANRE19876, DANRE19871, DANRE19878, DANRE19877
OG0012463	ORYLA04939	DANRE11615
OG0012463	ORYLA08132	DANRE04257, DANRE04258
OG0012464	ORYLA03757	DANRE34161, DANRE34162
OG0012465	ORYLA11607	DANRE17872
OG0012466	ORYLA01137, ORYLA02681, ORYLA02680	DANRE01402
OG0012467	ORYLA20333	DANRE12780, DANRE12781
OG0012468	ORYLA11183	DANRE30854, DANRE30856, DANRE30855
OG0012470	ORYLA07687	DANRE37785, DANRE37786
OG0012471	ORYLA00637	DANRE29271, DANRE29270, DANRE29269, DANRE22029
OG0012472	ORYLA08967	DANRE24871, DANRE24872
OG0012473	ORYLA11371	DANRE23258, DANRE23259
OG0012474	ORYLA08155	DANRE03798, DANRE03800, DANRE03799
OG0012474	ORYLA04849	DANRE05066
OG0012475	ORYLA00235	DANRE36171, DANRE36170, DANRE29330, DANRE29331
OG0012476	ORYLA09678	DANRE42562
OG0012477	ORYLA00330	DANRE15657
OG0012478	ORYLA16503	DANRE29935
OG0012478	ORYLA08336	DANRE24700, DANRE24699
OG0012479	ORYLA18995	DANRE21289, DANRE21290
