Orthogroup	ORYLA	HUMAN
OG0006503	ORYLA00936	HUMAN27658
OG0006504	ORYLA03965	HUMAN26364
OG0006505	ORYLA08906, ORYLA06614	HUMAN02985, HUMAN02984
OG0006506	ORYLA08840	HUMAN21266
OG0006507	ORYLA15791, ORYLA15790	HUMAN17635, HUMAN17633, HUMAN17634
OG0006508	ORYLA14077	HUMAN22149
OG0006509	ORYLA07227	HUMAN22918, HUMAN22917
OG0006510	ORYLA14338	HUMAN19222
OG0006511	ORYLA14129, ORYLA14130	HUMAN18611, HUMAN09163
OG0006512	ORYLA01466	HUMAN20060, HUMAN20059
OG0006513	ORYLA18476	HUMAN10996, HUMAN10995
OG0006514	ORYLA20423	HUMAN22995
OG0006515	ORYLA10705	HUMAN08961
OG0006516	ORYLA10111, ORYLA10110	HUMAN09318
OG0006517	ORYLA06301	HUMAN13704
OG0006518	ORYLA19034	HUMAN25431
OG0006519	ORYLA11456	HUMAN02479
OG0006520	ORYLA04037	HUMAN07570
OG0006523	ORYLA03670	HUMAN15810, HUMAN15811
OG0006524	ORYLA14673	HUMAN26841
OG0006525	ORYLA16237	HUMAN28845
OG0006526	ORYLA19079	HUMAN28412
OG0006527	ORYLA16408	HUMAN13585
OG0006528	ORYLA08757	HUMAN18246
OG0006530	ORYLA06110	HUMAN01857
OG0006532	ORYLA12770	HUMAN14164
OG0006537	ORYLA18614	HUMAN22896
OG0006538	ORYLA12235	HUMAN17787
OG0006540	ORYLA04334	HUMAN30223
OG0006542	ORYLA04038	HUMAN07571
OG0006543	ORYLA05121	HUMAN25209
OG0006544	ORYLA13799	HUMAN18899
OG0006545	ORYLA01750	HUMAN29010, HUMAN29009
OG0006547	ORYLA04432	HUMAN06438
OG0006549	ORYLA10840	HUMAN06269
OG0006550	ORYLA11254	HUMAN02858
OG0006551	ORYLA09374	HUMAN01474
OG0006552	ORYLA02423	HUMAN23496
OG0006553	ORYLA00553	HUMAN25917
OG0006554	ORYLA02770	HUMAN07135
OG0006555	ORYLA08557	HUMAN18243, HUMAN18244
OG0006556	ORYLA10590	HUMAN25766
OG0006557	ORYLA17641	HUMAN19957
OG0006559	ORYLA13088	HUMAN14395
OG0006559	ORYLA02615	HUMAN28495
OG0006560	ORYLA11992	HUMAN08721
OG0006561	ORYLA11401	HUMAN08528, HUMAN08523
OG0006562	ORYLA02977	HUMAN30594
OG0006563	ORYLA12120	HUMAN03286
OG0006564	ORYLA03066	HUMAN26384, HUMAN26375
OG0006565	ORYLA19532	HUMAN26889
OG0006565	ORYLA14158	HUMAN21101
OG0006566	ORYLA16816	HUMAN12988
OG0006567	ORYLA14215	HUMAN19016
OG0006568	ORYLA00111	HUMAN25683
OG0006569	ORYLA04751	HUMAN17062
OG0006570	ORYLA02088	HUMAN24735
OG0006571	ORYLA18093	HUMAN23449
OG0006573	ORYLA04375	HUMAN12290, HUMAN12289
OG0006574	ORYLA13477	HUMAN14370
OG0006577	ORYLA04095	HUMAN05518, HUMAN05517
OG0006578	ORYLA02514	HUMAN22134
OG0006579	ORYLA07356	HUMAN28507
OG0006580	ORYLA18562	HUMAN12502
OG0006581	ORYLA14939	HUMAN09574
OG0006583	ORYLA11606	HUMAN25717
OG0006584	ORYLA05604	HUMAN20560
OG0006585	ORYLA04761	HUMAN17034, HUMAN17035
OG0006586	ORYLA14580	HUMAN11398
OG0006587	ORYLA03374	HUMAN15554, HUMAN15555, HUMAN15553
OG0006588	ORYLA16204	HUMAN29928
OG0006589	ORYLA19520	HUMAN17150
OG0006590	ORYLA15302	HUMAN05823
OG0006591	ORYLA05510	HUMAN28224
OG0006592	ORYLA15483	HUMAN01445
OG0006593	ORYLA07057	HUMAN20736
OG0006594	ORYLA07714	HUMAN10868, HUMAN10810
OG0006595	ORYLA08079	HUMAN03332
OG0006597	ORYLA00971	HUMAN30289
OG0006598	ORYLA17695	HUMAN28610
OG0006599	ORYLA17550	HUMAN17165
OG0006599	ORYLA17318	HUMAN22523
OG0006600	ORYLA20055, ORYLA20054	HUMAN13359, HUMAN13358
OG0006601	ORYLA10284	HUMAN18405, HUMAN18407, HUMAN18409
OG0006602	ORYLA00714	HUMAN14818
OG0006603	ORYLA15058	HUMAN11393
OG0006604	ORYLA03264	HUMAN11730
OG0006605	ORYLA07521	HUMAN28716, HUMAN28714, HUMAN28715
OG0006606	ORYLA15309	HUMAN11489
OG0006607	ORYLA05978	HUMAN00747, HUMAN00746
OG0006609	ORYLA09197	HUMAN27322
OG0006610	ORYLA00548	HUMAN10217
OG0006611	ORYLA16098	HUMAN06625
OG0006612	ORYLA12921	HUMAN14430, HUMAN14428, HUMAN14426, HUMAN14425, HUMAN14427
OG0006613	ORYLA12182	HUMAN09458, HUMAN09457, HUMAN09459
OG0006614	ORYLA10829	HUMAN06112, HUMAN06113
OG0006615	ORYLA01747	HUMAN13872
OG0006617	ORYLA08547	HUMAN16554, HUMAN16553
OG0006619	ORYLA06288	HUMAN24501
OG0006620	ORYLA10618	HUMAN00655
OG0006620	ORYLA11720	HUMAN27431
OG0006621	ORYLA04538	HUMAN26752
OG0006622	ORYLA04282	HUMAN28527, HUMAN29955
OG0006623	ORYLA14630	HUMAN04365, HUMAN04366
OG0006624	ORYLA06132	HUMAN20606
OG0006625	ORYLA12231	HUMAN18256
OG0006626	ORYLA17629	HUMAN20006
OG0006627	ORYLA17509	HUMAN13665
OG0006628	ORYLA12154	HUMAN09710
OG0006630	ORYLA12196	HUMAN09502
OG0006631	ORYLA09701	HUMAN17541
OG0006632	ORYLA01518	HUMAN24257
OG0006632	ORYLA01497	HUMAN22067
OG0006633	ORYLA06549	HUMAN24475
OG0006635	ORYLA17870	HUMAN27593
OG0006636	ORYLA05802	HUMAN16299
OG0006637	ORYLA08373	HUMAN13012
OG0006639	ORYLA00861, ORYLA00862, ORYLA07297	HUMAN28928
OG0006640	ORYLA07344	HUMAN22776
OG0006641	ORYLA10252	HUMAN08764, HUMAN08760
OG0006642	ORYLA04894	HUMAN03282
OG0006645	ORYLA05680	HUMAN28961, HUMAN28960
OG0006646	ORYLA12692, ORYLA12691	HUMAN10004
OG0006648	ORYLA20356	HUMAN25312
OG0006649	ORYLA16663	HUMAN08947
OG0006650	ORYLA15299	HUMAN11219
OG0006651	ORYLA04105	HUMAN19384
OG0006652	ORYLA10471	HUMAN08637
OG0006653	ORYLA06299	HUMAN13701
OG0006654	ORYLA11524	HUMAN25445, HUMAN25444
OG0006655	ORYLA17342	HUMAN23490
OG0006657	ORYLA17971	HUMAN07133
OG0006658	ORYLA11434	HUMAN08547
OG0006660	ORYLA13850	HUMAN20944, HUMAN20943
OG0006661	ORYLA04185	HUMAN30226, HUMAN05192
OG0006662	ORYLA14512	HUMAN05526
OG0006663	ORYLA03621	HUMAN18303
OG0006664	ORYLA09332	HUMAN23221
OG0006666	ORYLA20165	HUMAN28875
OG0006667	ORYLA06327	HUMAN09839
OG0006668	ORYLA08545	HUMAN17409
OG0006669	ORYLA02526	HUMAN23253
OG0006672	ORYLA10362	HUMAN00506
OG0006673	ORYLA17788	HUMAN18662, HUMAN18663
OG0006675	ORYLA11228	HUMAN27405
OG0006676	ORYLA19082, ORYLA20332, ORYLA20330	HUMAN26868
OG0006677	ORYLA05809	HUMAN16360, HUMAN16361
OG0006678	ORYLA16789	HUMAN13325, HUMAN13324
OG0006679	ORYLA07862	HUMAN03663
OG0006680	ORYLA13976	HUMAN18867
OG0006681	ORYLA11715	HUMAN27423, HUMAN27424
OG0006683	ORYLA15512	HUMAN00125
OG0006684	ORYLA11012	HUMAN26898, HUMAN26899, HUMAN26900
OG0006685	ORYLA11878	HUMAN16707
OG0006685	ORYLA08944	HUMAN13839
OG0006686	ORYLA18912	HUMAN29261
OG0006687	ORYLA05969	HUMAN00731, HUMAN00732
OG0006688	ORYLA07474	HUMAN07994
OG0006689	ORYLA14988	HUMAN09931
OG0006690	ORYLA15449	HUMAN01353
OG0006691	ORYLA08252	HUMAN12920
OG0006692	ORYLA18541	HUMAN12863, HUMAN12864
OG0006693	ORYLA00439	HUMAN22772, HUMAN22771, HUMAN22773
OG0006694	ORYLA11331	HUMAN25673
OG0006695	ORYLA03032	HUMAN05347, HUMAN05346
OG0006696	ORYLA04969	HUMAN17071
OG0006696	ORYLA10116	HUMAN08548
OG0006697	ORYLA08123	HUMAN03758
OG0006698	ORYLA05714	HUMAN28004
OG0006702	ORYLA01940	HUMAN00468
OG0006703	ORYLA09239	HUMAN27810
OG0006705	ORYLA13053	HUMAN21830, HUMAN21831
OG0006706	ORYLA06274	HUMAN01180
OG0006707	ORYLA15902	HUMAN20459, HUMAN20457, HUMAN20458
OG0006708	ORYLA06046	HUMAN28636, HUMAN28634, HUMAN28635
OG0006709	ORYLA09857	HUMAN17846
OG0006710	ORYLA07507	HUMAN28677
OG0006711	ORYLA12230	HUMAN21244
OG0006712	ORYLA16175	HUMAN19027
OG0006713	ORYLA10516, ORYLA11956	HUMAN08608
OG0006714	ORYLA03957, ORYLA01323	HUMAN24241
OG0006715	ORYLA16203	HUMAN29933
OG0006716	ORYLA07108	HUMAN28603, HUMAN28601
OG0006717	ORYLA01078	HUMAN04735
OG0006718	ORYLA05056	HUMAN03526
OG0006719	ORYLA00231	HUMAN12021
OG0006720	ORYLA13526	HUMAN29778
OG0006721	ORYLA06875	HUMAN15069, HUMAN15065
OG0006722	ORYLA19383	HUMAN10116
OG0006723	ORYLA15389	HUMAN01452
OG0006724	ORYLA18498	HUMAN00251, HUMAN00252
OG0006725	ORYLA13855	HUMAN20956
OG0006726	ORYLA18866	HUMAN25679
OG0006727	ORYLA11933	HUMAN25384
OG0006728	ORYLA05670	HUMAN13864, HUMAN13865
OG0006729	ORYLA17444	HUMAN23307
OG0006730	ORYLA15663	HUMAN01413
OG0006731	ORYLA05562	HUMAN15325
OG0006732	ORYLA18287	HUMAN17586
OG0006733	ORYLA01038	HUMAN04919
OG0006734	ORYLA19310	HUMAN25074
OG0006735	ORYLA14353	HUMAN06599
OG0006737	ORYLA08275	HUMAN10669
OG0006738	ORYLA19668	HUMAN17555, HUMAN17554
OG0006739	ORYLA19509	HUMAN28943
OG0006741	ORYLA14536	HUMAN20918
OG0006742	ORYLA01030	HUMAN30051
OG0006742	ORYLA00302	HUMAN22412
OG0006743	ORYLA15287	HUMAN09528
OG0006744	ORYLA10819	HUMAN18493
OG0006745	ORYLA13304	HUMAN21637
OG0006747	ORYLA10130	HUMAN09322
OG0006747	ORYLA03049	HUMAN15592
OG0006748	ORYLA06901	HUMAN18508, HUMAN18509, HUMAN18510, HUMAN18507, HUMAN18505
OG0006749	ORYLA16853	HUMAN10255, HUMAN10254
OG0006750	ORYLA11676	HUMAN16679
OG0006752	ORYLA04133	HUMAN05470
OG0006753	ORYLA10479	HUMAN08651
OG0006754	ORYLA05668	HUMAN28391
OG0006755	ORYLA08778	HUMAN17392
OG0006756	ORYLA08007	HUMAN10187, HUMAN10189, HUMAN10186, HUMAN10188
OG0006757	ORYLA05170	HUMAN15606, HUMAN15607, HUMAN15605
OG0006759	ORYLA11258	HUMAN06777
OG0006760	ORYLA13106, ORYLA13107	HUMAN23407
OG0006761	ORYLA00833	HUMAN22866, HUMAN22865
OG0006762	ORYLA08143, ORYLA05165	HUMAN16948
OG0006763	ORYLA02127	HUMAN20641
OG0006763	ORYLA05928, ORYLA16452	HUMAN12652
OG0006764	ORYLA01520	HUMAN24101, HUMAN24102
OG0006765	ORYLA12661	HUMAN11017
OG0006766	ORYLA04462	HUMAN30336
OG0006768	ORYLA05533	HUMAN15305
OG0006769	ORYLA19703	HUMAN03966
OG0006770	ORYLA12620	HUMAN09788
OG0006771	ORYLA15857	HUMAN19313
OG0006772	ORYLA00394	HUMAN17212
OG0006774	ORYLA06740	HUMAN08153
OG0006775	ORYLA07771	HUMAN25975
OG0006776	ORYLA16494	HUMAN12695, HUMAN12694
OG0006777	ORYLA12364	HUMAN15487
OG0006780	ORYLA10161	HUMAN08729
OG0006784	ORYLA05674	HUMAN29013
OG0006786	ORYLA00466	HUMAN22933
OG0006786	ORYLA06681, ORYLA09929	HUMAN07752
OG0006787	ORYLA05621, ORYLA05622	HUMAN26093, HUMAN26094
OG0006787	ORYLA08245	HUMAN12889, HUMAN12890
OG0006788	ORYLA11546	HUMAN25464
OG0006788	ORYLA02108	HUMAN00571
OG0006789	ORYLA11626, ORYLA11633	HUMAN25161, HUMAN25162, HUMAN25165, HUMAN25166
OG0006790	ORYLA16797, ORYLA06926, ORYLA06927, ORYLA07451, ORYLA16798, ORYLA08762, ORYLA15045, ORYLA18872, ORYLA03749	HUMAN26467
OG0006791	ORYLA01324	HUMAN27228, HUMAN27225, HUMAN27227, HUMAN27226, HUMAN24239, HUMAN24238
OG0006792	ORYLA11646	HUMAN08510
OG0006793	ORYLA05488	HUMAN20703
OG0006793	ORYLA05487	HUMAN20789, HUMAN20790, HUMAN20792, HUMAN20791, HUMAN20793, HUMAN20637
OG0006794	ORYLA04111	HUMAN21253
OG0006795	ORYLA06379, ORYLA06126	HUMAN11799
OG0006796	ORYLA14619, ORYLA12348	HUMAN04215
OG0006826	ORYLA07190	HUMAN23918
OG0006827	ORYLA19112	HUMAN01037
OG0006828	ORYLA19553	HUMAN23672
OG0006829	ORYLA20486	HUMAN17262
OG0006830	ORYLA04099	HUMAN12476
OG0006831	ORYLA05295	HUMAN03695, HUMAN03694
OG0006832	ORYLA10081	HUMAN08383
OG0006833	ORYLA12166	HUMAN11220
OG0006837	ORYLA03273	HUMAN05482
OG0006838	ORYLA16929	HUMAN10291
OG0006842	ORYLA00868	HUMAN14862
OG0006844	ORYLA12172	HUMAN09468
OG0006845	ORYLA04346	HUMAN04886
OG0006846	ORYLA10163	HUMAN08740, HUMAN08738
OG0006848	ORYLA03872	HUMAN23824
OG0006849	ORYLA04862	HUMAN16918
OG0006850	ORYLA00398, ORYLA00397	HUMAN22747
OG0006851	ORYLA08359	HUMAN03180
OG0006852	ORYLA11028	HUMAN26914
OG0006853	ORYLA19226	HUMAN06735
OG0006856	ORYLA07978	HUMAN10701
OG0006857	ORYLA09522	HUMAN29744
OG0006860	ORYLA12394	HUMAN11386
OG0006861	ORYLA10051	HUMAN18239, HUMAN18240, HUMAN18241, HUMAN18238
OG0006862	ORYLA10430	HUMAN08983
OG0006863	ORYLA09121	HUMAN21315
OG0006864	ORYLA16704, ORYLA00881	HUMAN10411
OG0006865	ORYLA08635	HUMAN07621
OG0006866	ORYLA06893, ORYLA16133	HUMAN00414, HUMAN00412
OG0006869	ORYLA15879	HUMAN21448, HUMAN21447
OG0006870	ORYLA09718	HUMAN17467, HUMAN17468
OG0006871	ORYLA13504	HUMAN02101
OG0006872	ORYLA15278, ORYLA15279	HUMAN11636
OG0006873	ORYLA17413	HUMAN07171
OG0006874	ORYLA14058	HUMAN21129
OG0006875	ORYLA04531	HUMAN05504
OG0006876	ORYLA13231	HUMAN01056
OG0006877	ORYLA14665	HUMAN09886
OG0006878	ORYLA06366	HUMAN01136
OG0006879	ORYLA11007	HUMAN20296
OG0006880	ORYLA14486	HUMAN21476
OG0006881	ORYLA03213	HUMAN04095
OG0006882	ORYLA12470	HUMAN11464
OG0006886	ORYLA01362	HUMAN29974
OG0006887	ORYLA18327	HUMAN12500
OG0006888	ORYLA13676	HUMAN25053
OG0006889	ORYLA15285	HUMAN11509
OG0006890	ORYLA05057	HUMAN03527
OG0006891	ORYLA12282	HUMAN04608
OG0006892	ORYLA18584	HUMAN18023
OG0006893	ORYLA00800	HUMAN13212, HUMAN13211
OG0006894	ORYLA19918	HUMAN13291
OG0006895	ORYLA08207	HUMAN03555
OG0006896	ORYLA07408	HUMAN22142
OG0006897	ORYLA17654	HUMAN23447
OG0006898	ORYLA15253	HUMAN11309
OG0006899	ORYLA01888, ORYLA07590	HUMAN07006
OG0006900	ORYLA10711	HUMAN25793
OG0006901	ORYLA19363	HUMAN18029, HUMAN18028
OG0006903	ORYLA07893, ORYLA16398	HUMAN12933
OG0006904	ORYLA10752	HUMAN22374
OG0006905	ORYLA14337	HUMAN19217
OG0006906	ORYLA04358	HUMAN11694
OG0006907	ORYLA11869	HUMAN16729, HUMAN16728, HUMAN16727
OG0006908	ORYLA04532	HUMAN13051, HUMAN13052, HUMAN13050
OG0006909	ORYLA20226	HUMAN29823
OG0006911	ORYLA01075	HUMAN04725
OG0006912	ORYLA13590	HUMAN02108, HUMAN02109
OG0006913	ORYLA06363	HUMAN01275
OG0006914	ORYLA19783	HUMAN28656
OG0006917	ORYLA18342	HUMAN18466, HUMAN18467
OG0006918	ORYLA05445	HUMAN28188
OG0006919	ORYLA19417	HUMAN22288
OG0006920	ORYLA09599	HUMAN07463
OG0006923	ORYLA02242	HUMAN00553, HUMAN00554
OG0006924	ORYLA19320	HUMAN23650
OG0006925	ORYLA10136	HUMAN09328
OG0006926	ORYLA02117	HUMAN00625
OG0006927	ORYLA06863	HUMAN14265
OG0006929	ORYLA05323	HUMAN25390
OG0006930	ORYLA17500, ORYLA17499	HUMAN28830
OG0006931	ORYLA11673	HUMAN27632, HUMAN27633
OG0006932	ORYLA16938	HUMAN20250
OG0006934	ORYLA09930	HUMAN07628
OG0006935	ORYLA10774	HUMAN28718
OG0006936	ORYLA12502	HUMAN03224
OG0006937	ORYLA09224	HUMAN13657
OG0006938	ORYLA13900	HUMAN20508, HUMAN20507
OG0006939	ORYLA10635	HUMAN00665
OG0006940	ORYLA07819	HUMAN12719
OG0006942	ORYLA01085	HUMAN04879, HUMAN04878
OG0006943	ORYLA11269	HUMAN03534
OG0006944	ORYLA15875	HUMAN20962
OG0006945	ORYLA19364	HUMAN18030
OG0006946	ORYLA02739	HUMAN29373, HUMAN29374, HUMAN29372
OG0006948	ORYLA05268	HUMAN20132, HUMAN20131
OG0006949	ORYLA14891	HUMAN09677
OG0006951	ORYLA01790	HUMAN26563
OG0006952	ORYLA02149	HUMAN29995, HUMAN28013
OG0006953	ORYLA04011	HUMAN11732
OG0006954	ORYLA10656	HUMAN08336
OG0006955	ORYLA11271	HUMAN26505, HUMAN26506
OG0006957	ORYLA01524	HUMAN24327
OG0006959	ORYLA07529	HUMAN02003
OG0006960	ORYLA20075	HUMAN21367
OG0006962	ORYLA14243	HUMAN00834
OG0006964	ORYLA06047	HUMAN25417
OG0006967	ORYLA07736	HUMAN20241
OG0006968	ORYLA07011	HUMAN28378
OG0006969	ORYLA00904	HUMAN22091
OG0006970	ORYLA01120	HUMAN04563
OG0006971	ORYLA17898	HUMAN07273
OG0006972	ORYLA15222	HUMAN11350, HUMAN11349
OG0006973	ORYLA11601	HUMAN25475
OG0006974	ORYLA03114	HUMAN15890
OG0006975	ORYLA05959	HUMAN00754
OG0006976	ORYLA11643	HUMAN25513, HUMAN25515
OG0006977	ORYLA14070	HUMAN21112
OG0006978	ORYLA17389, ORYLA17388	HUMAN23552
OG0006979	ORYLA18967	HUMAN09404
OG0006980	ORYLA18420	HUMAN21874
OG0006981	ORYLA15231	HUMAN04430, HUMAN04429, HUMAN04428
OG0006982	ORYLA08562, ORYLA08563	HUMAN18636, HUMAN18637
OG0006983	ORYLA15643	HUMAN00205, HUMAN00204
OG0006984	ORYLA15233, ORYLA12089	HUMAN04268
OG0006984	ORYLA14709	HUMAN06255
OG0006987	ORYLA18444	HUMAN02240
OG0006988	ORYLA16944	HUMAN15597, HUMAN15598
OG0006989	ORYLA09680	HUMAN18220
OG0006990	ORYLA12859	HUMAN03535, HUMAN03537, HUMAN03536
OG0006991	ORYLA19862	HUMAN19260
OG0006992	ORYLA07859, ORYLA07860	HUMAN03662
OG0006993	ORYLA03063	HUMAN18314, HUMAN18313
OG0006994	ORYLA19038	HUMAN17956
OG0006995	ORYLA01996	HUMAN20603
OG0006996	ORYLA04870	HUMAN16905, HUMAN16903, HUMAN16904
OG0006997	ORYLA10925	HUMAN20333, HUMAN20332
OG0006998	ORYLA07905	HUMAN13149
OG0006999	ORYLA05329	HUMAN28121
OG0007000	ORYLA17381	HUMAN17347, HUMAN17373
OG0007001	ORYLA10882	HUMAN06080
OG0007002	ORYLA19238	HUMAN29202
OG0007003	ORYLA15348, ORYLA12075	HUMAN15197
OG0007004	ORYLA09056	HUMAN14061
OG0007005	ORYLA03067	HUMAN26374
OG0007006	ORYLA09127, ORYLA04167	HUMAN21322
OG0007007	ORYLA19143	HUMAN05696, HUMAN05695
OG0007008	ORYLA20301	HUMAN13956
OG0007009	ORYLA17311	HUMAN28810
OG0007010	ORYLA12802	HUMAN22418
OG0007011	ORYLA03574	HUMAN05430
OG0007012	ORYLA07702	HUMAN22710
OG0007013	ORYLA08186	HUMAN12055
OG0007015	ORYLA15619	HUMAN19068
OG0007016	ORYLA20315	HUMAN11135
OG0007017	ORYLA00928	HUMAN26658
OG0007018	ORYLA01330	HUMAN24153
OG0007021	ORYLA09538	HUMAN07675, HUMAN07676
OG0007022	ORYLA14380	HUMAN17994
OG0007023	ORYLA13776	HUMAN21002
OG0007024	ORYLA14743	HUMAN26989
OG0007025	ORYLA19770	HUMAN13355, HUMAN13354
OG0007026	ORYLA15372	HUMAN04469
OG0007027	ORYLA15909	HUMAN20548, HUMAN20547
OG0007028	ORYLA06937	HUMAN02161
OG0007029	ORYLA14229	HUMAN02371
OG0007030	ORYLA00487	HUMAN23013, HUMAN23012
OG0007031	ORYLA12964	HUMAN01168, HUMAN01167
OG0007032	ORYLA18196	HUMAN19463
OG0007033	ORYLA11802	HUMAN18746
OG0007034	ORYLA13978	HUMAN06574, HUMAN06572, HUMAN06573
OG0007035	ORYLA03436	HUMAN05630
OG0007036	ORYLA01654	HUMAN24835
OG0007037	ORYLA09849	HUMAN17832, HUMAN17833
OG0007038	ORYLA15687	HUMAN01446
OG0007039	ORYLA10444	HUMAN08824, HUMAN08823
OG0007040	ORYLA15293	HUMAN30265
OG0007041	ORYLA12169, ORYLA14638	HUMAN10016
OG0007042	ORYLA05629	HUMAN26067
OG0007044	ORYLA19075	HUMAN05262, HUMAN22902
OG0007046	ORYLA10686	HUMAN25422, HUMAN25421
OG0007047	ORYLA02086	HUMAN24736
OG0007048	ORYLA16978	HUMAN26612
OG0007049	ORYLA12565	HUMAN11321, HUMAN11320
OG0007050	ORYLA20452	HUMAN22442
OG0007052	ORYLA15339	HUMAN19695, HUMAN19693, HUMAN19694
OG0007053	ORYLA16394	HUMAN12939, HUMAN12938, HUMAN12937
OG0007055	ORYLA17619	HUMAN19997
OG0007058	ORYLA03722	HUMAN05676
OG0007059	ORYLA07836	HUMAN03647
OG0007060	ORYLA05548	HUMAN28197
OG0007061	ORYLA00894	HUMAN03639
OG0007063	ORYLA05804	HUMAN15926
OG0007064	ORYLA20409	HUMAN22838
OG0007065	ORYLA14600	HUMAN04174
OG0007066	ORYLA02140	HUMAN05386
OG0007068	ORYLA07348	HUMAN22802, HUMAN22803
OG0007069	ORYLA10663	HUMAN08305
OG0007070	ORYLA06946	HUMAN18532, HUMAN18533
OG0007071	ORYLA10456	HUMAN01176
OG0007072	ORYLA12666	HUMAN15242
OG0007073	ORYLA03515	HUMAN18294
OG0007074	ORYLA06899	HUMAN21855
OG0007075	ORYLA17760	HUMAN27538
OG0007076	ORYLA11263	HUMAN06733
OG0007077	ORYLA12778	HUMAN22402
OG0007078	ORYLA06143	HUMAN20580
OG0007080	ORYLA11474	HUMAN16649, HUMAN16648
OG0007081	ORYLA16483	HUMAN12784, HUMAN12785
OG0007082	ORYLA19534	HUMAN06040
OG0007083	ORYLA02087	HUMAN24737
OG0007084	ORYLA18994	HUMAN28379
OG0007086	ORYLA15347	HUMAN06730
OG0007088	ORYLA06446	HUMAN28245, HUMAN28246
OG0007090	ORYLA12938	HUMAN01309
OG0007091	ORYLA10611	HUMAN00782
OG0007092	ORYLA11433	HUMAN08546
OG0007093	ORYLA12432	HUMAN11063
OG0007094	ORYLA10462	HUMAN08444
OG0007095	ORYLA05795	HUMAN16273
OG0007096	ORYLA13346, ORYLA06995	HUMAN24538
OG0007097	ORYLA17535	HUMAN07307, HUMAN07306, HUMAN07305
OG0007098	ORYLA15262	HUMAN11106
OG0007099	ORYLA00040	HUMAN02624
OG0007100	ORYLA13677	HUMAN25051
OG0007102	ORYLA09553	HUMAN17403
OG0007103	ORYLA08342	HUMAN03151, HUMAN03152
OG0007104	ORYLA03154	HUMAN07585
OG0007105	ORYLA07523	HUMAN17174
OG0007106	ORYLA13818	HUMAN21445
OG0007107	ORYLA00560	HUMAN24797
OG0007108	ORYLA04528	HUMAN26396
OG0007111	ORYLA11279	HUMAN14065, HUMAN14067
OG0007112	ORYLA19964	HUMAN09877
OG0007113	ORYLA15522, ORYLA13775	HUMAN20963
OG0007114	ORYLA05387, ORYLA02077	HUMAN20779
OG0007115	ORYLA05459	HUMAN28189
OG0007115	ORYLA05458	HUMAN28190
OG0007116	ORYLA17044	HUMAN06067
OG0007117	ORYLA11159	HUMAN06756
OG0007118	ORYLA18746	HUMAN25504
OG0007119	ORYLA13244	HUMAN01099
OG0007120	ORYLA02860	HUMAN23269, HUMAN23270
OG0007121	ORYLA00087	HUMAN25079
OG0007122	ORYLA15640	HUMAN00210, HUMAN00211
OG0007123	ORYLA07878	HUMAN03448
OG0007124	ORYLA09552	HUMAN17402, HUMAN17399
OG0007125	ORYLA13532	HUMAN21228
OG0007126	ORYLA11848	HUMAN02640
OG0007127	ORYLA05546	HUMAN26224
OG0007128	ORYLA02979	HUMAN13992, HUMAN13994
OG0007129	ORYLA01220	HUMAN24170, HUMAN24169
OG0007129	ORYLA04646	HUMAN03476
OG0007130	ORYLA18855	HUMAN06959
OG0007131	ORYLA17663	HUMAN23398
OG0007132	ORYLA02165	HUMAN28401, HUMAN28402
OG0007133	ORYLA18527	HUMAN23555
OG0007134	ORYLA00740	HUMAN03574, HUMAN03575
OG0007135	ORYLA12420	HUMAN09538
OG0007136	ORYLA14799	HUMAN09655
OG0007137	ORYLA06230	HUMAN15907
OG0007139	ORYLA20254	HUMAN24643
OG0007140	ORYLA00270	HUMAN14631
OG0007141	ORYLA17064	HUMAN20130
OG0007142	ORYLA17213	HUMAN07698, HUMAN17519
OG0007143	ORYLA10676	HUMAN16614
OG0007145	ORYLA07062	HUMAN13652
OG0007147	ORYLA14416	HUMAN21018
OG0007148	ORYLA17738	HUMAN01389, HUMAN30564, HUMAN30565, HUMAN30566
OG0007150	ORYLA12660	HUMAN11018
OG0007151	ORYLA03573	HUMAN05431
OG0007153	ORYLA04856	HUMAN16995, HUMAN16996
OG0007154	ORYLA10421	HUMAN08481
OG0007158	ORYLA02201	HUMAN19159, HUMAN19160, HUMAN22170
OG0007159	ORYLA13649	HUMAN02195
OG0007161	ORYLA15162	HUMAN11267
OG0007162	ORYLA13655	HUMAN15307, HUMAN15308
OG0007163	ORYLA19100	HUMAN01780
OG0007164	ORYLA09721, ORYLA12288	HUMAN21192
OG0007165	ORYLA03664	HUMAN05595
OG0007166	ORYLA12340, ORYLA12341	HUMAN04674, HUMAN04671, HUMAN04673
OG0007168	ORYLA09683	HUMAN19655, HUMAN19656
OG0007169	ORYLA01808	HUMAN20577
OG0007169	ORYLA06145	HUMAN20578
OG0007171	ORYLA05245	HUMAN02655, HUMAN02654
OG0007173	ORYLA00375	HUMAN05355, HUMAN05354
OG0007174	ORYLA15845	HUMAN18950, HUMAN18952, HUMAN18953, HUMAN18951
OG0007175	ORYLA12365	HUMAN04157
OG0007176	ORYLA05563	HUMAN15324, HUMAN15323
OG0007177	ORYLA10550	HUMAN09300, HUMAN09299
OG0007178	ORYLA13591	HUMAN02113
OG0007179	ORYLA09261, ORYLA09260	HUMAN21518
OG0007181	ORYLA15718	HUMAN30517
OG0007182	ORYLA12514	HUMAN11844
OG0007183	ORYLA05418	HUMAN25330
