Orthogroup	AMPFI_ok	APOSC_ok
OG0007132	AMPFI_25506	APOSC_16704
OG0007133	AMPFI_06167	APOSC_06050
OG0007134	AMPFI_10320	APOSC_24007
OG0007135	AMPFI_02205	APOSC_09007
OG0007136	AMPFI_04222	APOSC_19499
OG0007137	AMPFI_10272	APOSC_15395
OG0007138	AMPFI_06496	APOSC_25998
OG0007139	AMPFI_14817	APOSC_13534
OG0007140	AMPFI_13145	APOSC_28245
OG0007141	AMPFI_14042	APOSC_12832
OG0007142	AMPFI_06263	APOSC_05928
OG0007143	AMPFI_09839	APOSC_09027
OG0007144	AMPFI_01668	APOSC_18396
OG0007145	AMPFI_08849	APOSC_05978
OG0007146	AMPFI_12949	APOSC_01991
OG0007147	AMPFI_22368	APOSC_00758
OG0007148	AMPFI_25183	APOSC_24246
OG0007150	AMPFI_10416	APOSC_13696
OG0007151	AMPFI_12479	APOSC_16201
OG0007152	AMPFI_12822	APOSC_26651, APOSC_26652
OG0007153	AMPFI_10515	APOSC_21808, APOSC_21809
OG0007154	AMPFI_08537	APOSC_09623
OG0007155	AMPFI_04002	APOSC_02826
OG0007155	AMPFI_16821	APOSC_11682
OG0007156	AMPFI_00921	APOSC_07980
OG0007158	AMPFI_01386	APOSC_06197, APOSC_06198
OG0007159	AMPFI_07632	APOSC_03068
OG0007160	AMPFI_02949	APOSC_27732
OG0007161	AMPFI_04059	APOSC_15986
OG0007162	AMPFI_04588	APOSC_06296
OG0007163	AMPFI_04704	APOSC_06910
OG0007164	AMPFI_05277	APOSC_03942
OG0007165	AMPFI_05563	APOSC_07907
OG0007166	AMPFI_06034	APOSC_23211
OG0007167	AMPFI_06483	APOSC_05867, APOSC_00398, APOSC_00401, APOSC_00397, APOSC_00400, APOSC_21912, APOSC_04680, APOSC_05007, APOSC_10194, APOSC_13138, APOSC_19913
OG0007170	AMPFI_08687	APOSC_09859, APOSC_03867
OG0007171	AMPFI_09280	APOSC_13248
OG0007173	AMPFI_11286	APOSC_26787
OG0007174	AMPFI_12330	APOSC_10018
OG0007175	AMPFI_12406	APOSC_18003
OG0007176	AMPFI_12425	APOSC_24850
OG0007177	AMPFI_13268	APOSC_15721, APOSC_15720
OG0007178	AMPFI_13363, AMPFI_21866	APOSC_26910
OG0007179	AMPFI_13626	APOSC_05209
OG0007180	AMPFI_14122	APOSC_09778
OG0007181	AMPFI_14166	APOSC_25559
OG0007182	AMPFI_15692	APOSC_09478
OG0007183	AMPFI_16520	APOSC_18541
OG0007184	AMPFI_16722	APOSC_00822, APOSC_17205
OG0007186	AMPFI_19328	APOSC_13894
OG0007187	AMPFI_19456	APOSC_08009
OG0007188	AMPFI_21843	APOSC_25381
OG0007189	AMPFI_22512	APOSC_00608
OG0007190	AMPFI_24195	APOSC_04882, APOSC_05549
OG0007191	AMPFI_24799	APOSC_12579
OG0007192	AMPFI_25475	APOSC_09506
OG0007248	AMPFI_02393	APOSC_03737, APOSC_03736
OG0007249	AMPFI_06403, AMPFI_25356, AMPFI_17736	APOSC_16981
OG0007250	AMPFI_10124	APOSC_24667
OG0007251	AMPFI_04952	APOSC_28896
OG0007252	AMPFI_12202	APOSC_19542
OG0007253	AMPFI_12580	APOSC_09890
OG0007254	AMPFI_03097	APOSC_05593
OG0007255	AMPFI_06254	APOSC_02937
OG0007256	AMPFI_04723	APOSC_13604
OG0007258	AMPFI_02300	APOSC_09346
OG0007261	AMPFI_01118	APOSC_15857
OG0007262	AMPFI_16888	APOSC_17376, APOSC_13943, APOSC_22502, APOSC_22072
OG0007264	AMPFI_12650	APOSC_03686
OG0007266	AMPFI_02574	APOSC_11708
OG0007267	AMPFI_05350	APOSC_12090
OG0007268	AMPFI_22023	APOSC_14984
OG0007270	AMPFI_06380	APOSC_12135
OG0007272	AMPFI_21889	APOSC_03969
OG0007273	AMPFI_24018	APOSC_01670
OG0007274	AMPFI_24727	APOSC_15030
OG0007275	AMPFI_14292	APOSC_04072
OG0007276	AMPFI_12494	APOSC_28587
OG0007277	AMPFI_06777	APOSC_08684
OG0007278	AMPFI_05435, AMPFI_06091	APOSC_05026, APOSC_05025, APOSC_27320, APOSC_05027, APOSC_05028
OG0007279	AMPFI_07724	APOSC_06293, APOSC_26833
OG0007280	AMPFI_17221	APOSC_05359
OG0007281	AMPFI_11311	APOSC_24565
OG0007282	AMPFI_07925	APOSC_22102
OG0007284	AMPFI_24786	APOSC_15160
OG0007285	AMPFI_09195	APOSC_09662
OG0007288	AMPFI_04627	APOSC_01075, APOSC_25609
OG0007289	AMPFI_05664	APOSC_19502
OG0007290	AMPFI_07769	APOSC_09809
OG0007291	AMPFI_04272	APOSC_20719
OG0007292	AMPFI_18565	APOSC_15788
OG0007293	AMPFI_17486	APOSC_05980
OG0007294	AMPFI_01601	APOSC_17131
OG0007295	AMPFI_00420	APOSC_20953, APOSC_20952
OG0007296	AMPFI_21978, AMPFI_15132	APOSC_15801
OG0007297	AMPFI_11278	APOSC_18063
OG0007298	AMPFI_12849, AMPFI_14237	APOSC_22995
OG0007299	AMPFI_06986	APOSC_14198
OG0007300	AMPFI_02267	APOSC_25712
OG0007301	AMPFI_14618	APOSC_25373
OG0007302	AMPFI_13834	APOSC_29071
OG0007303	AMPFI_15376	APOSC_26419, APOSC_26418
OG0007304	AMPFI_07174	APOSC_17074
OG0007305	AMPFI_08996	APOSC_13539
OG0007306	AMPFI_19687	APOSC_00386
OG0007307	AMPFI_18569	APOSC_26088
OG0007308	AMPFI_04590	APOSC_03628, APOSC_03629
OG0007309	AMPFI_09734	APOSC_15232
OG0007310	AMPFI_09474	APOSC_26420
OG0007312	AMPFI_11642	APOSC_28830
OG0007313	AMPFI_13337	APOSC_14585, APOSC_16230
OG0007314	AMPFI_08563	APOSC_00085
OG0007316	AMPFI_21053	APOSC_20938
OG0007317	AMPFI_13235	APOSC_09236
OG0007318	AMPFI_05681	APOSC_27333
OG0007319	AMPFI_11125	APOSC_28563
OG0007320	AMPFI_19558	APOSC_09070
OG0007321	AMPFI_01984	APOSC_08246
OG0007322	AMPFI_04756	APOSC_15004
OG0007323	AMPFI_24238	APOSC_21806
OG0007324	AMPFI_02090	APOSC_20832
OG0007325	AMPFI_25190	APOSC_16460
OG0007326	AMPFI_19062	APOSC_06448
OG0007327	AMPFI_11971	APOSC_00135
OG0007328	AMPFI_01087	APOSC_01312
OG0007329	AMPFI_01020	APOSC_17623
OG0007330	AMPFI_01650	APOSC_23615
OG0007331	AMPFI_10290	APOSC_12252
OG0007333	AMPFI_02783	APOSC_01580
OG0007334	AMPFI_06086	APOSC_17842
OG0007335	AMPFI_05409	APOSC_14641
OG0007336	AMPFI_05851	APOSC_00569
OG0007338	AMPFI_07122	APOSC_05870
OG0007339	AMPFI_12449	APOSC_03135
OG0007341	AMPFI_06512	APOSC_24434
OG0007342	AMPFI_08350	APOSC_22103
OG0007343	AMPFI_04790	APOSC_25429
OG0007344	AMPFI_06969	APOSC_25620
OG0007345	AMPFI_23299	APOSC_24827
OG0007347	AMPFI_11094	APOSC_08865
OG0007348	AMPFI_10154	APOSC_20245
OG0007349	AMPFI_19903	APOSC_23223
OG0007350	AMPFI_24881, AMPFI_06805, AMPFI_23125	APOSC_11465
OG0007351	AMPFI_21356	APOSC_10204
OG0007352	AMPFI_19904	APOSC_08520
OG0007353	AMPFI_14327	APOSC_26202
OG0007354	AMPFI_23026	APOSC_14859
OG0007355	AMPFI_06243	APOSC_15367
OG0007356	AMPFI_15329	APOSC_03184
OG0007357	AMPFI_23489	APOSC_21551
OG0007358	AMPFI_23864	APOSC_06636
OG0007359	AMPFI_14413	APOSC_02421
OG0007360	AMPFI_24219	APOSC_08047
OG0007361	AMPFI_08736	APOSC_07077
OG0007363	AMPFI_24644	APOSC_09409
OG0007364	AMPFI_00831	APOSC_17982
OG0007365	AMPFI_10820	APOSC_27987
OG0007366	AMPFI_01644	APOSC_07261
OG0007367	AMPFI_03186	APOSC_14422
OG0007368	AMPFI_05315	APOSC_00449
OG0007369	AMPFI_08810	APOSC_21876
OG0007370	AMPFI_20725	APOSC_07343
OG0007371	AMPFI_13954	APOSC_05073, APOSC_05074
OG0007372	AMPFI_01454, AMPFI_02415	APOSC_14301
OG0007373	AMPFI_05783	APOSC_14544
OG0007374	AMPFI_07609	APOSC_22886
OG0007376	AMPFI_15486	APOSC_17658
OG0007377	AMPFI_08955	APOSC_24138
OG0007379	AMPFI_11533	APOSC_16042
OG0007381	AMPFI_10840	APOSC_27746, APOSC_27745
OG0007382	AMPFI_25953	APOSC_16338
OG0007383	AMPFI_16611, AMPFI_18717	APOSC_03806
OG0007384	AMPFI_08385	APOSC_20809
OG0007385	AMPFI_07229	APOSC_03876
OG0007386	AMPFI_25435	APOSC_04054
OG0007387	AMPFI_11442	APOSC_06916
OG0007388	AMPFI_16247	APOSC_17547
OG0007389	AMPFI_10459	APOSC_03633
OG0007390	AMPFI_01290	APOSC_28975, APOSC_09958
OG0007391	AMPFI_08550	APOSC_00054
OG0007392	AMPFI_24606	APOSC_20092
OG0007393	AMPFI_14008	APOSC_12259
OG0007394	AMPFI_10682, AMPFI_09708, AMPFI_08528	APOSC_00711
OG0007395	AMPFI_12394	APOSC_23644
OG0007396	AMPFI_10617	APOSC_12497
OG0007397	AMPFI_10460	APOSC_04277
OG0007398	AMPFI_15074	APOSC_28385, APOSC_01969
OG0007398	AMPFI_14282	APOSC_13659
OG0007402	AMPFI_14251	APOSC_00968
OG0007403	AMPFI_02383	APOSC_28964
OG0007404	AMPFI_11178	APOSC_11329, APOSC_11328
OG0007405	AMPFI_04156	APOSC_09312
OG0007406	AMPFI_09384	APOSC_15372
OG0007407	AMPFI_20546	APOSC_10545
OG0007408	AMPFI_23579	APOSC_27587
OG0007409	AMPFI_17481	APOSC_14637
OG0007410	AMPFI_24029	APOSC_13940
OG0007411	AMPFI_00518	APOSC_14970
OG0007412	AMPFI_15596	APOSC_03576
OG0007413	AMPFI_14750	APOSC_08895
OG0007414	AMPFI_22105	APOSC_19745
OG0007415	AMPFI_18327	APOSC_03560
OG0007416	AMPFI_22034	APOSC_12793
OG0007417	AMPFI_08601	APOSC_21158
OG0007418	AMPFI_13366	APOSC_05342
OG0007419	AMPFI_12181	APOSC_03939
OG0007420	AMPFI_11651	APOSC_07817, APOSC_19151, APOSC_07816
OG0007421	AMPFI_19420	APOSC_01857
OG0007422	AMPFI_24325	APOSC_09386
OG0007423	AMPFI_08143, AMPFI_08142	APOSC_13864
OG0007424	AMPFI_10824	APOSC_14283
OG0007425	AMPFI_14232	APOSC_10510
OG0007426	AMPFI_25775	APOSC_28103
OG0007427	AMPFI_17613	APOSC_17844
OG0007428	AMPFI_18487	APOSC_18209
OG0007429	AMPFI_00300	APOSC_15937, APOSC_15938
OG0007430	AMPFI_02496	APOSC_07726
OG0007431	AMPFI_01452	APOSC_16398
OG0007432	AMPFI_09473	APOSC_27468
OG0007433	AMPFI_09338	APOSC_15519
OG0007434	AMPFI_07734	APOSC_05301, APOSC_15399
OG0007435	AMPFI_06149	APOSC_02032
OG0007437	AMPFI_03238	APOSC_08991
OG0007438	AMPFI_02752	APOSC_24617
OG0007439	AMPFI_07825	APOSC_15942
OG0007440	AMPFI_17627	APOSC_25156
OG0007441	AMPFI_21710	APOSC_09470
OG0007442	AMPFI_22918	APOSC_05686
OG0007443	AMPFI_17572	APOSC_06512
OG0007445	AMPFI_02455	APOSC_27335
OG0007446	AMPFI_14384	APOSC_06202
OG0007447	AMPFI_24495, AMPFI_24542	APOSC_04248
OG0007448	AMPFI_19138, AMPFI_11552	APOSC_21259
OG0007449	AMPFI_15241	APOSC_27147
OG0007450	AMPFI_00124	APOSC_24868
OG0007451	AMPFI_04715	APOSC_03436
OG0007452	AMPFI_05136	APOSC_13061
OG0007454	AMPFI_23985	APOSC_23331
OG0007455	AMPFI_08081	APOSC_14525
OG0007456	AMPFI_18549	APOSC_27800
OG0007457	AMPFI_16421	APOSC_18601
OG0007458	AMPFI_12774	APOSC_00473
OG0007460	AMPFI_05013	APOSC_13905
OG0007461	AMPFI_16930	APOSC_28835
OG0007462	AMPFI_04972, AMPFI_04973	APOSC_13842
OG0007463	AMPFI_05572	APOSC_09528
OG0007464	AMPFI_06587	APOSC_25571, APOSC_25570
OG0007466	AMPFI_09132, AMPFI_06016	APOSC_17418
OG0007467	AMPFI_20924	APOSC_13611
OG0007468	AMPFI_12069	APOSC_12434
OG0007469	AMPFI_01078	APOSC_17847
OG0007471	AMPFI_06645	APOSC_14448
OG0007472	AMPFI_21193	APOSC_01349
OG0007474	AMPFI_11355	APOSC_06877
OG0007475	AMPFI_10402	APOSC_11169
OG0007476	AMPFI_06079	APOSC_12767
OG0007477	AMPFI_00594	APOSC_11620
OG0007479	AMPFI_08621	APOSC_05417
OG0007480	AMPFI_11100	APOSC_16083
OG0007481	AMPFI_08197	APOSC_11072
OG0007482	AMPFI_12660	APOSC_11382
OG0007483	AMPFI_06915	APOSC_19340
OG0007484	AMPFI_08380	APOSC_03384, APOSC_10885
OG0007485	AMPFI_03903	APOSC_01104, APOSC_01105
OG0007486	AMPFI_06410	APOSC_15650
OG0007487	AMPFI_00419	APOSC_28323
OG0007488	AMPFI_18912	APOSC_10046
OG0007489	AMPFI_14429	APOSC_13134
OG0007490	AMPFI_00198	APOSC_06228
OG0007491	AMPFI_00418	APOSC_20172
OG0007492	AMPFI_11698	APOSC_19304, APOSC_19305
OG0007494	AMPFI_08548	APOSC_05908
OG0007495	AMPFI_14548	APOSC_17790
OG0007496	AMPFI_15377, AMPFI_22065	APOSC_07260, APOSC_23340
OG0007498	AMPFI_10772	APOSC_08188
OG0007499	AMPFI_00937	APOSC_16910, APOSC_16911
OG0007500	AMPFI_01923	APOSC_21410
OG0007501	AMPFI_03524	APOSC_28090, APOSC_28089
OG0007502	AMPFI_15278	APOSC_09210
OG0007502	AMPFI_11190, AMPFI_05881, AMPFI_16542, AMPFI_06212, AMPFI_13518, AMPFI_24638, AMPFI_09674, AMPFI_14892, AMPFI_17367, AMPFI_14198, AMPFI_14338, AMPFI_11853, AMPFI_13021, AMPFI_04683, AMPFI_13519, AMPFI_16900, AMPFI_23258, AMPFI_08007, AMPFI_12093, AMPFI_03685, AMPFI_06756, AMPFI_10532, AMPFI_14983	APOSC_13015
OG0007503	AMPFI_04163	APOSC_15711
OG0007504	AMPFI_05486	APOSC_22782
OG0007506	AMPFI_07798	APOSC_09382
OG0007507	AMPFI_07868	APOSC_18497, APOSC_18498
OG0007508	AMPFI_08862	APOSC_13088
OG0007509	AMPFI_10436	APOSC_28922
OG0007510	AMPFI_11681	APOSC_02927
OG0007511	AMPFI_18813, AMPFI_23952, AMPFI_23951, AMPFI_23880, AMPFI_11928, AMPFI_22271	APOSC_06182, APOSC_06703
OG0007512	AMPFI_12911, AMPFI_12910	APOSC_22179
OG0007513	AMPFI_13277, AMPFI_13278	APOSC_24535
OG0007514	AMPFI_18495	APOSC_03963
OG0007515	AMPFI_14037	APOSC_21428
OG0007517	AMPFI_14076	APOSC_06793
OG0007518	AMPFI_14635	APOSC_11498
OG0007519	AMPFI_15083	APOSC_16685
OG0007520	AMPFI_15347	APOSC_15336
OG0007522	AMPFI_16088	APOSC_14152
OG0007524	AMPFI_18839	APOSC_20152
OG0007525	AMPFI_20078	APOSC_09924
OG0007527	AMPFI_21425	APOSC_24874
OG0007528	AMPFI_22110	APOSC_26491, APOSC_26492
OG0007529	AMPFI_24995	APOSC_12650
OG0007531	AMPFI_25413	APOSC_03072
OG0007582	AMPFI_07988	APOSC_22783
OG0007583	AMPFI_19749	APOSC_01595
OG0007584	AMPFI_16069	APOSC_04466, APOSC_04467
OG0007586	AMPFI_15087	APOSC_20350
OG0007587	AMPFI_00261	APOSC_15890
OG0007589	AMPFI_10679	APOSC_12502
OG0007591	AMPFI_24174	APOSC_10553
OG0007594	AMPFI_04092	APOSC_11239
OG0007595	AMPFI_11668	APOSC_13562
OG0007596	AMPFI_07298	APOSC_16569, APOSC_00032
OG0007597	AMPFI_14347	APOSC_05814, APOSC_05815
OG0007600	AMPFI_18346	APOSC_26819
OG0007601	AMPFI_14517	APOSC_27809
OG0007602	AMPFI_15464, AMPFI_15463	APOSC_06477
OG0007603	AMPFI_04653	APOSC_24609
OG0007604	AMPFI_25405	APOSC_23480
OG0007605	AMPFI_17249, AMPFI_05461	APOSC_17292
OG0007606	AMPFI_06131	APOSC_26148
OG0007607	AMPFI_12626	APOSC_11532
OG0007609	AMPFI_08364	APOSC_27864
OG0007610	AMPFI_13414	APOSC_24658
OG0007611	AMPFI_22256	APOSC_23742
OG0007614	AMPFI_22950	APOSC_11198, APOSC_11199
OG0007615	AMPFI_05411	APOSC_12637
OG0007616	AMPFI_13986	APOSC_02217
OG0007617	AMPFI_24034	APOSC_22847
OG0007618	AMPFI_13803	APOSC_20263, APOSC_20264
OG0007619	AMPFI_16350	APOSC_14017
OG0007621	AMPFI_20447	APOSC_26719
OG0007622	AMPFI_09130	APOSC_09858
OG0007623	AMPFI_23186	APOSC_01924, APOSC_01923
OG0007624	AMPFI_07608	APOSC_27965
OG0007625	AMPFI_23297	APOSC_25771, APOSC_01131
OG0007626	AMPFI_01785	APOSC_06523
OG0007628	AMPFI_14690	APOSC_19416
OG0007629	AMPFI_19195	APOSC_19061
OG0007630	AMPFI_13927	APOSC_16305
OG0007633	AMPFI_10277, AMPFI_03421, AMPFI_21919	APOSC_19734
OG0007634	AMPFI_24876	APOSC_23117
OG0007635	AMPFI_21933	APOSC_18622
OG0007636	AMPFI_08101	APOSC_09919, APOSC_27375
OG0007637	AMPFI_21962, AMPFI_14482	APOSC_04953
OG0007639	AMPFI_05197	APOSC_17528
OG0007640	AMPFI_07158	APOSC_13852
OG0007643	AMPFI_13773	APOSC_15984
OG0007645	AMPFI_12316	APOSC_22609
OG0007646	AMPFI_00470	APOSC_17349
OG0007647	AMPFI_15259	APOSC_14665
OG0007648	AMPFI_08367	APOSC_18620
OG0007649	AMPFI_10613	APOSC_15988
OG0007650	AMPFI_12826	APOSC_01972
OG0007651	AMPFI_11377	APOSC_17594
OG0007653	AMPFI_03820	APOSC_07917
OG0007654	AMPFI_07064	APOSC_14217
OG0007656	AMPFI_11443	APOSC_03159
OG0007657	AMPFI_05533	APOSC_01993
OG0007659	AMPFI_14250	APOSC_09490
OG0007660	AMPFI_07720	APOSC_28292
OG0007661	AMPFI_01272	APOSC_12631
OG0007662	AMPFI_25411	APOSC_20466
OG0007663	AMPFI_17931	APOSC_02728
OG0007664	AMPFI_14515	APOSC_02524
OG0007665	AMPFI_17902, AMPFI_13287	APOSC_24468
OG0007667	AMPFI_05812	APOSC_10901
OG0007668	AMPFI_10920	APOSC_19055
OG0007670	AMPFI_09118, AMPFI_09117	APOSC_19925
OG0007671	AMPFI_11568	APOSC_20704
OG0007672	AMPFI_19180, AMPFI_24992, AMPFI_00350	APOSC_28764
OG0007673	AMPFI_07718	APOSC_27200
OG0007674	AMPFI_06402	APOSC_01693
OG0007675	AMPFI_08686	APOSC_17091
OG0007676	AMPFI_06266	APOSC_05879
OG0007679	AMPFI_08337	APOSC_28369, APOSC_08460
OG0007680	AMPFI_01145	APOSC_28293
OG0007681	AMPFI_12529	APOSC_17846
OG0007683	AMPFI_16411, AMPFI_25023	APOSC_22433
OG0007684	AMPFI_09234	APOSC_25918
OG0007685	AMPFI_23757	APOSC_12938
OG0007686	AMPFI_01271	APOSC_16986, APOSC_16987
OG0007687	AMPFI_13078	APOSC_20932
OG0007689	AMPFI_21023	APOSC_00574
OG0007690	AMPFI_08721	APOSC_18618
OG0007691	AMPFI_15919	APOSC_18370
OG0007692	AMPFI_21014	APOSC_16094
OG0007694	AMPFI_02877	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406
OG0007695	AMPFI_00441	APOSC_21620
OG0007696	AMPFI_11231	APOSC_17052
OG0007697	AMPFI_14474	APOSC_24641
OG0007698	AMPFI_04766	APOSC_12163
OG0007699	AMPFI_07823	APOSC_06935
OG0007700	AMPFI_08021	APOSC_12981, APOSC_12982
OG0007701	AMPFI_11708	APOSC_00228
OG0007702	AMPFI_25722	APOSC_07178
OG0007703	AMPFI_06898	APOSC_06165
OG0007704	AMPFI_24990	APOSC_15384
OG0007705	AMPFI_02466	APOSC_02342, APOSC_14271
OG0007706	AMPFI_01075	APOSC_23602, APOSC_22591
OG0007708	AMPFI_09437	APOSC_16373
OG0007711	AMPFI_08437	APOSC_14750
OG0007712	AMPFI_01298	APOSC_08827, APOSC_08828
OG0007713	AMPFI_02051	APOSC_19438
OG0007714	AMPFI_13479	APOSC_11333
OG0007715	AMPFI_12304	APOSC_19107
OG0007716	AMPFI_01726, AMPFI_25648	APOSC_07645
OG0007718	AMPFI_02217	APOSC_07512
OG0007719	AMPFI_19360	APOSC_09388
OG0007720	AMPFI_06156	APOSC_19911, APOSC_03823
OG0007721	AMPFI_10872	APOSC_14451
OG0007723	AMPFI_08545	APOSC_14079
OG0007725	AMPFI_10640	APOSC_19072
OG0007727	AMPFI_08743	APOSC_14215
OG0007729	AMPFI_21591	APOSC_12073
OG0007730	AMPFI_10603	APOSC_11616
OG0007732	AMPFI_07044	APOSC_23886
OG0007733	AMPFI_22944	APOSC_23441
OG0007734	AMPFI_02524	APOSC_09736
OG0007735	AMPFI_05439	APOSC_16156, APOSC_22290
OG0007736	AMPFI_05897	APOSC_05621
OG0007737	AMPFI_23652	APOSC_15574
OG0007738	AMPFI_05112	APOSC_09799
OG0007740	AMPFI_07084	APOSC_26788
OG0007742	AMPFI_24553	APOSC_10672, APOSC_10670, APOSC_10669, APOSC_10671, APOSC_04987
OG0007743	AMPFI_06731	APOSC_06572
OG0007744	AMPFI_03246	APOSC_09925
OG0007745	AMPFI_22441	APOSC_13500
OG0007746	AMPFI_07253	APOSC_14936
OG0007747	AMPFI_11334, AMPFI_01186	APOSC_12022
OG0007748	AMPFI_12204	APOSC_10507
OG0007749	AMPFI_07238	APOSC_16625
OG0007750	AMPFI_25870, AMPFI_01673	APOSC_14979
OG0007751	AMPFI_08540	APOSC_11823
OG0007752	AMPFI_06021	APOSC_03918
OG0007753	AMPFI_11539	APOSC_28077
OG0007755	AMPFI_10155	APOSC_06648
OG0007757	AMPFI_16626	APOSC_22966
OG0007758	AMPFI_15867	APOSC_21644
OG0007759	AMPFI_02311	APOSC_15672, APOSC_15671
OG0007760	AMPFI_25779	APOSC_10797
OG0007762	AMPFI_12649	APOSC_14023
OG0007763	AMPFI_20134	APOSC_14363
OG0007764	AMPFI_18099	APOSC_01579
OG0007764	AMPFI_02562, AMPFI_17910	APOSC_28881
OG0007766	AMPFI_07157	APOSC_07061
OG0007767	AMPFI_21979	APOSC_28554
OG0007768	AMPFI_05499	APOSC_26432
OG0007769	AMPFI_10842	APOSC_21393
OG0007770	AMPFI_01658	APOSC_21431
OG0007771	AMPFI_13434	APOSC_05662
OG0007772	AMPFI_13415	APOSC_13501
OG0007773	AMPFI_08783, AMPFI_16491	APOSC_03995
OG0007774	AMPFI_04955	APOSC_13250
OG0007775	AMPFI_08695	APOSC_06585
OG0007776	AMPFI_13881	APOSC_15731
OG0007778	AMPFI_03347	APOSC_20133
OG0007779	AMPFI_11071	APOSC_20163
OG0007780	AMPFI_10711	APOSC_18415
OG0007781	AMPFI_14581	APOSC_21561
OG0007782	AMPFI_20368	APOSC_19048
OG0007783	AMPFI_24128	APOSC_08633
OG0007785	AMPFI_05593	APOSC_09108
OG0007786	AMPFI_13958	APOSC_27963
OG0007788	AMPFI_05676	APOSC_11066
OG0007789	AMPFI_25379	APOSC_27516
OG0007790	AMPFI_11066	APOSC_12725
OG0007792	AMPFI_05144	APOSC_18900
OG0007792	AMPFI_22681	APOSC_00454
OG0007794	AMPFI_00708	APOSC_01078
OG0007795	AMPFI_07427	APOSC_14033
OG0007796	AMPFI_09719	APOSC_00173
OG0007797	AMPFI_00954	APOSC_06904
OG0007798	AMPFI_00648	APOSC_19232
OG0007799	AMPFI_03372	APOSC_07729
OG0007800	AMPFI_20741	APOSC_04185
OG0007802	AMPFI_13897	APOSC_24032
OG0007803	AMPFI_00580	APOSC_25972
OG0007804	AMPFI_21881	APOSC_27902
OG0007805	AMPFI_13191	APOSC_07297
OG0007807	AMPFI_10825	APOSC_18526
OG0007808	AMPFI_10467	APOSC_14907, APOSC_14906
OG0007809	AMPFI_17330	APOSC_26876
OG0007810	AMPFI_24586	APOSC_20810
OG0007811	AMPFI_20786	APOSC_07082
OG0007812	AMPFI_15940	APOSC_14235
OG0007813	AMPFI_06503	APOSC_26038, APOSC_08477
OG0007814	AMPFI_21682	APOSC_17495
OG0007815	AMPFI_16694	APOSC_04655
OG0007816	AMPFI_01105	APOSC_06784
OG0007817	AMPFI_01479	APOSC_27217
OG0007818	AMPFI_01627	APOSC_27304
OG0007820	AMPFI_03274	APOSC_13774
OG0007822	AMPFI_21899, AMPFI_08180, AMPFI_06077	APOSC_23806
OG0007823	AMPFI_06421	APOSC_03519
OG0007824	AMPFI_24919	APOSC_19397
OG0007824	AMPFI_07887	APOSC_08199
OG0007825	AMPFI_08757	APOSC_18771, APOSC_18772
OG0007826	AMPFI_09183	APOSC_13545
OG0007827	AMPFI_09270	APOSC_20981
OG0007828	AMPFI_11690	APOSC_28463
OG0007829	AMPFI_11802	APOSC_13789
OG0007830	AMPFI_11813	APOSC_25337
OG0007831	AMPFI_12005	APOSC_23248
OG0007832	AMPFI_13134	APOSC_11298
OG0007833	AMPFI_13656	APOSC_10286
OG0007834	AMPFI_14388	APOSC_11688
OG0007835	AMPFI_24749	APOSC_19892
OG0007836	AMPFI_15344	APOSC_23593
OG0007837	AMPFI_15892	APOSC_11771
OG0007838	AMPFI_16450	APOSC_07171
OG0007839	AMPFI_18324	APOSC_21320
OG0007840	AMPFI_18333	APOSC_23763, APOSC_08976
OG0007841	AMPFI_19038	APOSC_20926
OG0007843	AMPFI_20098	APOSC_07300
OG0007845	AMPFI_21127	APOSC_18899, APOSC_18898
OG0007847	AMPFI_21199	APOSC_17152
OG0007848	AMPFI_22258	APOSC_10364
OG0007849	AMPFI_24145	APOSC_09125
OG0007850	AMPFI_25222	APOSC_09417
OG0007907	AMPFI_11844	APOSC_17006, APOSC_17009, APOSC_17007, APOSC_17008
OG0007908	AMPFI_12926	APOSC_09670
OG0007911	AMPFI_23439	APOSC_26735
OG0007912	AMPFI_00326	APOSC_12950
OG0007913	AMPFI_10987	APOSC_16904
OG0007915	AMPFI_07670	APOSC_04581
OG0007916	AMPFI_22419	APOSC_28168, APOSC_03479
OG0007917	AMPFI_11706	APOSC_27976
OG0007918	AMPFI_12537	APOSC_22002
OG0007920	AMPFI_09193	APOSC_21321
OG0007921	AMPFI_09277	APOSC_05320
OG0007924	AMPFI_06626	APOSC_20243, APOSC_20242
OG0007926	AMPFI_09453	APOSC_00955
OG0007928	AMPFI_05030	APOSC_20268
OG0007929	AMPFI_03741	APOSC_23012
OG0007930	AMPFI_24374	APOSC_18633, APOSC_09219
OG0007932	AMPFI_07321	APOSC_11906
OG0007933	AMPFI_24490	APOSC_04927
OG0007934	AMPFI_21398	APOSC_29023
OG0007935	AMPFI_04765	APOSC_22032
OG0007937	AMPFI_08375	APOSC_02733
OG0007938	AMPFI_06474	APOSC_23046
OG0007940	AMPFI_05455	APOSC_04099
OG0007941	AMPFI_15168	APOSC_16273
OG0007943	AMPFI_06228	APOSC_24917
OG0007944	AMPFI_05040	APOSC_23766
OG0007946	AMPFI_05034	APOSC_20648, APOSC_20649
OG0007947	AMPFI_18057	APOSC_12155
OG0007948	AMPFI_10334	APOSC_25146
OG0007950	AMPFI_20478	APOSC_19216
OG0007951	AMPFI_03195	APOSC_01248
OG0007952	AMPFI_10147	APOSC_01052
