Orthogroup	AMPFI_ok	BRALA
OG0008009	AMPFI_08348	BRALA03592
OG0008011	AMPFI_18612	BRALA20521
OG0008012	AMPFI_12612	BRALA14487, BRALA14488
OG0008013	AMPFI_03278	BRALA23684
OG0008015	AMPFI_13073, AMPFI_10013	BRALA33604, BRALA10282, BRALA10422, BRALA29648, BRALA21519, BRALA17499, BRALA33364, BRALA27789, BRALA28853, BRALA05706, BRALA06488, BRALA28288, BRALA24392, BRALA01861, BRALA08399, BRALA33012, BRALA12287, BRALA32584
OG0008016	AMPFI_15729	BRALA15634
OG0008017	AMPFI_09425	BRALA17211
OG0008018	AMPFI_11292	BRALA28380
OG0008019	AMPFI_13609	BRALA15822
OG0008020	AMPFI_14461	BRALA27130
OG0008022	AMPFI_09081	BRALA30758
OG0008023	AMPFI_00998, AMPFI_22775	BRALA05506
OG0008024	AMPFI_02715	BRALA13577, BRALA23826
OG0008025	AMPFI_23825	BRALA06316
OG0008026	AMPFI_00429	BRALA01545
OG0008027	AMPFI_01486	BRALA25111
OG0008028	AMPFI_11787	BRALA21166
OG0008029	AMPFI_03797	BRALA14999
OG0008030	AMPFI_23756	BRALA07301
OG0008031	AMPFI_08965	BRALA30757
OG0008033	AMPFI_21680	BRALA16319
OG0008036	AMPFI_05655	BRALA11170
OG0008037	AMPFI_10779	BRALA13459
OG0008038	AMPFI_12972	BRALA00052
OG0008039	AMPFI_12471	BRALA25573, BRALA25574
OG0008040	AMPFI_13459	BRALA35286
OG0008041	AMPFI_09625	BRALA15327
OG0008043	AMPFI_04310, AMPFI_01067	BRALA11778
OG0008044	AMPFI_00182	BRALA03153
OG0008048	AMPFI_06090	BRALA17625
OG0008049	AMPFI_09649	BRALA28424
OG0008051	AMPFI_16348	BRALA06514
OG0008052	AMPFI_13973	BRALA15223
OG0008053	AMPFI_10245	BRALA27848
OG0008054	AMPFI_16895	BRALA09180
OG0008056	AMPFI_08430	BRALA12095
OG0008057	AMPFI_14790	BRALA09187
OG0008059	AMPFI_15349	BRALA11716
OG0008062	AMPFI_19832	BRALA29465
OG0008064	AMPFI_23088, AMPFI_19393, AMPFI_22991	BRALA16954
OG0008065	AMPFI_12989	BRALA26405
OG0008066	AMPFI_15863	BRALA22865
OG0008067	AMPFI_08934	BRALA15119
OG0008069	AMPFI_22884	BRALA05254
OG0008071	AMPFI_09114	BRALA07291
OG0008072	AMPFI_24640	BRALA18765
OG0008073	AMPFI_05875	BRALA18358
OG0008075	AMPFI_18963	BRALA16942
OG0008076	AMPFI_25537	BRALA15878
OG0008077	AMPFI_16858	BRALA25001
OG0008078	AMPFI_03483	BRALA13669
OG0008079	AMPFI_23704	BRALA08589
OG0008081	AMPFI_08017	BRALA03257
OG0008082	AMPFI_06725	BRALA15693
OG0008083	AMPFI_18304	BRALA28836
OG0008084	AMPFI_16208	BRALA24665
OG0008085	AMPFI_01438	BRALA16435, BRALA31770
OG0008086	AMPFI_07090	BRALA23988
OG0008087	AMPFI_07407	BRALA29708
OG0008088	AMPFI_05351	BRALA28845
OG0008089	AMPFI_12190, AMPFI_00773	BRALA20320
OG0008090	AMPFI_25052	BRALA14829
OG0008091	AMPFI_07279	BRALA30103
OG0008092	AMPFI_12661	BRALA18265, BRALA18266
OG0008094	AMPFI_01509	BRALA15291
OG0008097	AMPFI_02853, AMPFI_22296	BRALA27672, BRALA13033, BRALA30228
OG0008098	AMPFI_03002	BRALA30312
OG0008100	AMPFI_06853	BRALA16672
OG0008101	AMPFI_07301	BRALA29223, BRALA09275, BRALA32755, BRALA16196, BRALA05162, BRALA04193, BRALA31662, BRALA09885, BRALA05970
OG0008102	AMPFI_07411	BRALA02796
OG0008103	AMPFI_07817	BRALA34312
OG0008104	AMPFI_08107	BRALA06606
OG0008105	AMPFI_09929	BRALA33680
OG0008106	AMPFI_10462	BRALA26076
OG0008107	AMPFI_11086	BRALA07036
OG0008108	AMPFI_11284	BRALA03352
OG0008109	AMPFI_11697	BRALA30499
OG0008110	AMPFI_12641	BRALA13888
OG0008111	AMPFI_14617	BRALA15647
OG0008112	AMPFI_14723	BRALA22113
OG0008113	AMPFI_14844	BRALA07943
OG0008115	AMPFI_16460	BRALA20867
OG0008116	AMPFI_16582	BRALA10402
OG0008117	AMPFI_17449	BRALA02820
OG0008119	AMPFI_18841	BRALA28937
OG0008120	AMPFI_19253	BRALA23874
OG0008122	AMPFI_19895	BRALA26542
OG0008123	AMPFI_20399	BRALA28917, BRALA28916
OG0008124	AMPFI_22339	BRALA13418
OG0008125	AMPFI_23204	BRALA35372, BRALA34832
OG0008126	AMPFI_23220	BRALA14557
OG0008127	AMPFI_25473	BRALA11884
OG0008194	AMPFI_03668	BRALA18858, BRALA18857
OG0008196	AMPFI_11912	BRALA17122
OG0008198	AMPFI_13301	BRALA26773
OG0008202	AMPFI_10244	BRALA16861
OG0008203	AMPFI_18647	BRALA03991
OG0008204	AMPFI_05833	BRALA19971
OG0008205	AMPFI_14335	BRALA21784
OG0008206	AMPFI_14174	BRALA17145
OG0008208	AMPFI_09302	BRALA20062
OG0008209	AMPFI_08788	BRALA06023
OG0008211	AMPFI_07315	BRALA18220
OG0008212	AMPFI_19889	BRALA24855, BRALA00330
OG0008213	AMPFI_08549	BRALA28821
OG0008214	AMPFI_22755	BRALA05477
OG0008216	AMPFI_11177	BRALA22497
OG0008217	AMPFI_22193	BRALA06238
OG0008218	AMPFI_12318	BRALA13067, BRALA13066
OG0008219	AMPFI_07239, AMPFI_11495	BRALA06408
OG0008220	AMPFI_22814	BRALA11793
OG0008221	AMPFI_23513	BRALA03267
OG0008222	AMPFI_20984, AMPFI_17463	BRALA16415
OG0008223	AMPFI_07844	BRALA22730
OG0008224	AMPFI_07716	BRALA19108
OG0008225	AMPFI_21476	BRALA08069
OG0008227	AMPFI_07029	BRALA14669
OG0008228	AMPFI_10122	BRALA09327
OG0008229	AMPFI_23911	BRALA02656
OG0008230	AMPFI_05521	BRALA28895
OG0008231	AMPFI_05547	BRALA34426
OG0008232	AMPFI_23612	BRALA31720
OG0008234	AMPFI_06611	BRALA06578
OG0008235	AMPFI_18455	BRALA05497
OG0008236	AMPFI_09759	BRALA09019
OG0008237	AMPFI_23396	BRALA07954
OG0008238	AMPFI_11368	BRALA15105
OG0008239	AMPFI_04110	BRALA17929
OG0008241	AMPFI_09428	BRALA09191
OG0008242	AMPFI_04282	BRALA28312
OG0008243	AMPFI_12012	BRALA28205
OG0008244	AMPFI_24527	BRALA10429
OG0008245	AMPFI_08268	BRALA23605
OG0008246	AMPFI_11645	BRALA04540
OG0008247	AMPFI_24048	BRALA34550
OG0008249	AMPFI_08214	BRALA05292
OG0008250	AMPFI_12283	BRALA22870
OG0008251	AMPFI_19583	BRALA07938
OG0008252	AMPFI_14543	BRALA09548
OG0008253	AMPFI_06261	BRALA16363
OG0008254	AMPFI_02591	BRALA18783
OG0008256	AMPFI_23356	BRALA25076
OG0008257	AMPFI_09054, AMPFI_09890	BRALA06162
OG0008258	AMPFI_15951	BRALA22506
OG0008259	AMPFI_05338	BRALA13760
OG0008260	AMPFI_21089	BRALA22417
OG0008261	AMPFI_14114	BRALA08123
OG0008262	AMPFI_12856, AMPFI_21752	BRALA02776
OG0008263	AMPFI_07599	BRALA30316
OG0008266	AMPFI_06495	BRALA16480
OG0008267	AMPFI_06823	BRALA28040
OG0008268	AMPFI_08036	BRALA03654
OG0008269	AMPFI_09119	BRALA18372
OG0008270	AMPFI_05663	BRALA21257
OG0008271	AMPFI_24888	BRALA13152
OG0008272	AMPFI_01881	BRALA16559
OG0008274	AMPFI_23779, AMPFI_18471	BRALA17358
OG0008276	AMPFI_17766	BRALA14561
OG0008277	AMPFI_10748	BRALA23402
OG0008279	AMPFI_17716	BRALA05426
OG0008281	AMPFI_17351	BRALA11926
OG0008282	AMPFI_05485	BRALA00732
OG0008286	AMPFI_05241	BRALA21994
OG0008290	AMPFI_19833	BRALA32558
OG0008291	AMPFI_02542, AMPFI_00655	BRALA06389
OG0008292	AMPFI_25251	BRALA17573
OG0008294	AMPFI_12035	BRALA16279
OG0008295	AMPFI_22240	BRALA31051
OG0008296	AMPFI_07998, AMPFI_22866	BRALA13383
OG0008297	AMPFI_15920	BRALA03422
OG0008298	AMPFI_05163	BRALA08665
OG0008300	AMPFI_26012	BRALA03675
OG0008301	AMPFI_21648	BRALA16291
OG0008303	AMPFI_05000	BRALA20895
OG0008304	AMPFI_15827	BRALA31258
OG0008305	AMPFI_17893	BRALA04867
OG0008307	AMPFI_06534	BRALA26874
OG0008308	AMPFI_16107, AMPFI_00448	BRALA22670
OG0008309	AMPFI_03043	BRALA14664
OG0008310	AMPFI_23956, AMPFI_06294, AMPFI_01477	BRALA16190, BRALA16192
OG0008311	AMPFI_14732	BRALA26152
OG0008312	AMPFI_18714	BRALA16716
OG0008313	AMPFI_21818	BRALA13109
OG0008314	AMPFI_10374	BRALA07442
OG0008315	AMPFI_14085, AMPFI_22484	BRALA26641, BRALA26640
OG0008316	AMPFI_14769, AMPFI_14556, AMPFI_25184	BRALA31850, BRALA35094
OG0008317	AMPFI_18631, AMPFI_00809	BRALA19545
OG0008318	AMPFI_24230	BRALA10037
OG0008319	AMPFI_08827	BRALA25887, BRALA25888
OG0008320	AMPFI_01703	BRALA29154
OG0008321	AMPFI_15689	BRALA05519
OG0008322	AMPFI_08266	BRALA02247
OG0008323	AMPFI_24592	BRALA12203
OG0008324	AMPFI_04805	BRALA28417
OG0008325	AMPFI_10597	BRALA19943
OG0008326	AMPFI_12024	BRALA10239
OG0008329	AMPFI_00214	BRALA14806
OG0008330	AMPFI_07826, AMPFI_05285, AMPFI_16297	BRALA12008
OG0008331	AMPFI_10145	BRALA15204
OG0008332	AMPFI_17709	BRALA29844
OG0008333	AMPFI_06113	BRALA14313
OG0008334	AMPFI_12196	BRALA10047
OG0008335	AMPFI_15830	BRALA05150
OG0008336	AMPFI_14233	BRALA15357
OG0008339	AMPFI_14101	BRALA09633
OG0008341	AMPFI_09957	BRALA24420
OG0008342	AMPFI_25481	BRALA22028
OG0008343	AMPFI_06427	BRALA10295
OG0008344	AMPFI_14346	BRALA09206
OG0008345	AMPFI_09026	BRALA04347
OG0008346	AMPFI_22882	BRALA10836
OG0008347	AMPFI_11829	BRALA07053
OG0008348	AMPFI_24615	BRALA02881
OG0008349	AMPFI_05394	BRALA15925
OG0008350	AMPFI_16249	BRALA06366
OG0008351	AMPFI_15483	BRALA02173
OG0008352	AMPFI_22301	BRALA08491
OG0008353	AMPFI_00573	BRALA20086
OG0008354	AMPFI_08004	BRALA31017, BRALA32314
OG0008355	AMPFI_20782	BRALA31283
OG0008357	AMPFI_10134	BRALA18497
OG0008359	AMPFI_09448	BRALA15128, BRALA15129
OG0008360	AMPFI_16092	BRALA21258
OG0008361	AMPFI_07243	BRALA16691
OG0008365	AMPFI_13699	BRALA14255
OG0008368	AMPFI_03496	BRALA11399
OG0008370	AMPFI_25780	BRALA30620
OG0008371	AMPFI_15403	BRALA24474
OG0008374	AMPFI_06576	BRALA09241
OG0008376	AMPFI_12223	BRALA00681, BRALA22097
OG0008377	AMPFI_03366	BRALA07328
OG0008378	AMPFI_06304	BRALA00143
OG0008379	AMPFI_00342	BRALA00924
OG0008381	AMPFI_19133	BRALA34490
OG0008382	AMPFI_18986, AMPFI_01704	BRALA03358
OG0008383	AMPFI_22561	BRALA34425, BRALA34686
OG0008384	AMPFI_14189	BRALA13373, BRALA13374
OG0008386	AMPFI_24674	BRALA01056
OG0008387	AMPFI_20902	BRALA27580
OG0008388	AMPFI_22760	BRALA22482
OG0008389	AMPFI_00051, AMPFI_23442	BRALA06574
OG0008390	AMPFI_01510	BRALA05244
OG0008391	AMPFI_13992, AMPFI_01523	BRALA02821
OG0008392	AMPFI_01701	BRALA06321
OG0008395	AMPFI_04209, AMPFI_13495	BRALA06782
OG0008396	AMPFI_15873, AMPFI_04875	BRALA22030
OG0008397	AMPFI_07459	BRALA25771, BRALA12679, BRALA27375
OG0008398	AMPFI_06357	BRALA15412
OG0008399	AMPFI_06418	BRALA33684
OG0008400	AMPFI_07415	BRALA29815, BRALA00697
OG0008401	AMPFI_08099	BRALA17999
OG0008402	AMPFI_08293	BRALA09677
OG0008403	AMPFI_08891	BRALA24505
OG0008404	AMPFI_09139	BRALA23651
OG0008405	AMPFI_09315	BRALA04805
OG0008405	AMPFI_09356	BRALA04782
OG0008406	AMPFI_09482	BRALA01198
OG0008410	AMPFI_10412	BRALA17049
OG0008411	AMPFI_10476	BRALA07369
OG0008412	AMPFI_10538	BRALA13554
OG0008413	AMPFI_12009	BRALA05006, BRALA02152
OG0008414	AMPFI_13879	BRALA04459
OG0008415	AMPFI_14254	BRALA11890
OG0008416	AMPFI_15364	BRALA17626
OG0008417	AMPFI_25684, AMPFI_15417	BRALA18262
OG0008418	AMPFI_16332	BRALA06091
OG0008421	AMPFI_19404	BRALA04900, BRALA19165
OG0008422	AMPFI_20618	BRALA18880
OG0008424	AMPFI_23294	BRALA14612
OG0008425	AMPFI_24298	BRALA03330
OG0008426	AMPFI_24405	BRALA18961
OG0008427	AMPFI_25943	BRALA08333
OG0008507	AMPFI_07938	BRALA15057
OG0008509	AMPFI_25814	BRALA05523
OG0008512	AMPFI_05748	BRALA02964
OG0008515	AMPFI_21455	BRALA11973
OG0008519	AMPFI_19307	BRALA31571
OG0008521	AMPFI_24604, AMPFI_19056	BRALA14075, BRALA14076
OG0008524	AMPFI_16681	BRALA34791, BRALA35810
OG0008526	AMPFI_20730	BRALA01004
OG0008527	AMPFI_21830, AMPFI_22398	BRALA16647
OG0008528	AMPFI_26044	BRALA01940
OG0008529	AMPFI_22856	BRALA09012
OG0008530	AMPFI_14725	BRALA03989
OG0008532	AMPFI_23353	BRALA28388
OG0008533	AMPFI_13398	BRALA28209
OG0008534	AMPFI_04061	BRALA27649
OG0008535	AMPFI_16183	BRALA22563
OG0008539	AMPFI_22402	BRALA31052
OG0008540	AMPFI_22298	BRALA07940
OG0008541	AMPFI_21765, AMPFI_05661	BRALA02918
OG0008542	AMPFI_22209	BRALA16597
OG0008543	AMPFI_14385	BRALA04550
OG0008544	AMPFI_20363	BRALA17943
OG0008546	AMPFI_23820	BRALA20223
OG0008547	AMPFI_04660	BRALA05481
OG0008550	AMPFI_24742	BRALA03273
OG0008551	AMPFI_10931, AMPFI_00601	BRALA15706
OG0008553	AMPFI_06923, AMPFI_11216, AMPFI_19915	BRALA32953
OG0008555	AMPFI_08083	BRALA16626
OG0008556	AMPFI_26006	BRALA22513
OG0008558	AMPFI_01224	BRALA02508
OG0008559	AMPFI_08904	BRALA00268
OG0008560	AMPFI_17042	BRALA01988
OG0008561	AMPFI_20412	BRALA28153
OG0008562	AMPFI_10135	BRALA08959
OG0008563	AMPFI_12165	BRALA29273
OG0008564	AMPFI_08360	BRALA17330
OG0008565	AMPFI_07501	BRALA21746
OG0008566	AMPFI_13801	BRALA11541
OG0008567	AMPFI_00546	BRALA00993
OG0008569	AMPFI_19359	BRALA12037
OG0008570	AMPFI_15033	BRALA21939
OG0008572	AMPFI_10782	BRALA19309
OG0008574	AMPFI_10212	BRALA11419
OG0008575	AMPFI_00619, AMPFI_15336	BRALA18250
OG0008576	AMPFI_19249	BRALA11515
OG0008578	AMPFI_08466	BRALA03455
OG0008579	AMPFI_05725	BRALA15115
OG0008580	AMPFI_21671, AMPFI_18788	BRALA06915
OG0008582	AMPFI_24125	BRALA03652
OG0008583	AMPFI_08422	BRALA10200
OG0008587	AMPFI_10025	BRALA17930
OG0008588	AMPFI_13970	BRALA10465
OG0008589	AMPFI_01414, AMPFI_20644	BRALA12750
OG0008591	AMPFI_07329	BRALA15014
OG0008592	AMPFI_15970	BRALA18436
OG0008594	AMPFI_08074, AMPFI_11109	BRALA07379
OG0008595	AMPFI_06634	BRALA19312
OG0008596	AMPFI_10302	BRALA09201
OG0008597	AMPFI_18374	BRALA28968
OG0008598	AMPFI_25018, AMPFI_11275	BRALA28701
OG0008600	AMPFI_07876	BRALA22361
OG0008602	AMPFI_17272	BRALA34147
OG0008605	AMPFI_08352	BRALA11490
OG0008606	AMPFI_08075	BRALA09692
OG0008607	AMPFI_05348	BRALA27393
OG0008608	AMPFI_08894	BRALA15840
OG0008611	AMPFI_06471	BRALA10116
OG0008612	AMPFI_01091	BRALA21312
OG0008613	AMPFI_11480	BRALA15326
OG0008614	AMPFI_19080	BRALA11854
OG0008617	AMPFI_06055	BRALA15315
OG0008619	AMPFI_00966, AMPFI_10588	BRALA23442
OG0008620	AMPFI_11595	BRALA09482
OG0008621	AMPFI_25551	BRALA15922
OG0008623	AMPFI_09955	BRALA10665
OG0008624	AMPFI_05010	BRALA16482
OG0008626	AMPFI_09203	BRALA19975
OG0008627	AMPFI_12239	BRALA11795
OG0008628	AMPFI_15805	BRALA15875
OG0008629	AMPFI_21655	BRALA21752
OG0008632	AMPFI_18628	BRALA09185
OG0008633	AMPFI_09078	BRALA22271
OG0008634	AMPFI_15383	BRALA22279
OG0008637	AMPFI_25386	BRALA15802
OG0008638	AMPFI_12468	BRALA04155
OG0008641	AMPFI_08170	BRALA29471
OG0008642	AMPFI_16791	BRALA28732
OG0008643	AMPFI_24691	BRALA19720
OG0008644	AMPFI_19688	BRALA16311
OG0008645	AMPFI_08681	BRALA27600
OG0008646	AMPFI_17057	BRALA18831, BRALA18832
OG0008647	AMPFI_06975	BRALA09658
OG0008648	AMPFI_24660	BRALA34884, BRALA30218
OG0008649	AMPFI_18332	BRALA22634
OG0008651	AMPFI_00103	BRALA00594
OG0008653	AMPFI_01110	BRALA29819
OG0008654	AMPFI_01208	BRALA27377
OG0008655	AMPFI_01978	BRALA20532
OG0008657	AMPFI_04045	BRALA32006
OG0008658	AMPFI_05410	BRALA21119
OG0008659	AMPFI_05618	BRALA28628
OG0008660	AMPFI_06112	BRALA16548
OG0008662	AMPFI_07642	BRALA00592
OG0008663	AMPFI_07803	BRALA34276
OG0008665	AMPFI_09151	BRALA06807
OG0008666	AMPFI_09211	BRALA25113
OG0008668	AMPFI_11147	BRALA11434
OG0008669	AMPFI_11501	BRALA16331
OG0008670	AMPFI_13298	BRALA06998
OG0008671	AMPFI_13458	BRALA20873
OG0008672	AMPFI_13577	BRALA18524, BRALA29802
OG0008673	AMPFI_14219	BRALA20899
OG0008674	AMPFI_14838	BRALA15953
OG0008675	AMPFI_15036	BRALA22504
OG0008676	AMPFI_15821	BRALA07254
OG0008677	AMPFI_16579	BRALA05307
OG0008678	AMPFI_18151	BRALA27767
OG0008679	AMPFI_18275	BRALA02375
OG0008680	AMPFI_18920	BRALA21682
OG0008681	AMPFI_19306	BRALA10215
OG0008682	AMPFI_19560	BRALA02229
OG0008684	AMPFI_23581	BRALA10687
OG0008753	AMPFI_04076	BRALA02594
OG0008760	AMPFI_05301	BRALA14035
OG0008765	AMPFI_11558	BRALA00158
OG0008766	AMPFI_14027	BRALA13488
OG0008767	AMPFI_10177	BRALA09777
OG0008770	AMPFI_19040	BRALA28302
OG0008771	AMPFI_23732	BRALA29707
OG0008772	AMPFI_23793	BRALA21472
OG0008773	AMPFI_12657	BRALA28978
OG0008774	AMPFI_05487	BRALA20726
OG0008779	AMPFI_19711, AMPFI_14633	BRALA13753
OG0008780	AMPFI_06210	BRALA17416
OG0008781	AMPFI_23264	BRALA24780
OG0008781	AMPFI_01324	BRALA19813
OG0008782	AMPFI_11360	BRALA28545
OG0008784	AMPFI_20857	BRALA00992
OG0008785	AMPFI_17765	BRALA21787
OG0008786	AMPFI_18605	BRALA20053
OG0008788	AMPFI_24459	BRALA20266
OG0008789	AMPFI_05638	BRALA22759
OG0008790	AMPFI_19974	BRALA20707
OG0008792	AMPFI_18038	BRALA04071
OG0008793	AMPFI_14791	BRALA25531
OG0008794	AMPFI_08498	BRALA31199
OG0008796	AMPFI_02564	BRALA10765
OG0008798	AMPFI_06237	BRALA18668
OG0008799	AMPFI_13716	BRALA31717
OG0008801	AMPFI_11427, AMPFI_08838	BRALA35445, BRALA32559, BRALA29232
OG0008802	AMPFI_15179	BRALA13112
OG0008803	AMPFI_03400, AMPFI_23337, AMPFI_25905, AMPFI_03420, AMPFI_01809	BRALA35904
OG0008804	AMPFI_02694	BRALA13316
OG0008805	AMPFI_03095, AMPFI_00597, AMPFI_16481, AMPFI_10751	BRALA07794
OG0008806	AMPFI_06776	BRALA06332
OG0008808	AMPFI_08662	BRALA29294
OG0008809	AMPFI_11580	BRALA32116, BRALA32117, BRALA32118
OG0008810	AMPFI_25568	BRALA25429
OG0008811	AMPFI_04169	BRALA21997
OG0008812	AMPFI_08751	BRALA23463
OG0008813	AMPFI_12717, AMPFI_17971	BRALA13478
OG0008818	AMPFI_12241	BRALA23356
OG0008820	AMPFI_00609	BRALA30147
OG0008821	AMPFI_24506	BRALA19308
OG0008822	AMPFI_12271	BRALA06559
OG0008823	AMPFI_14427	BRALA14958
OG0008824	AMPFI_06952	BRALA02996
OG0008825	AMPFI_13929	BRALA22801, BRALA32453
OG0008826	AMPFI_21048	BRALA05017
OG0008827	AMPFI_20067	BRALA06277
OG0008828	AMPFI_06676	BRALA04831
OG0008830	AMPFI_16470	BRALA05255
OG0008831	AMPFI_02995	BRALA23986
OG0008832	AMPFI_10010	BRALA05684
OG0008833	AMPFI_09273	BRALA13348
OG0008834	AMPFI_08617	BRALA01773
OG0008835	AMPFI_13642	BRALA13701
OG0008836	AMPFI_12691	BRALA24617
OG0008837	AMPFI_01382	BRALA17709
OG0008841	AMPFI_10691	BRALA16713
OG0008842	AMPFI_14625, AMPFI_16533, AMPFI_14626	BRALA10898
OG0008844	AMPFI_08446	BRALA03082
OG0008845	AMPFI_00940	BRALA29479
OG0008846	AMPFI_13371, AMPFI_20443	BRALA19450
OG0008847	AMPFI_06400	BRALA24430
OG0008849	AMPFI_07476, AMPFI_17077, AMPFI_20628	BRALA09832, BRALA31508, BRALA26560, BRALA11617, BRALA26969, BRALA28343, BRALA21158, BRALA14343, BRALA22265, BRALA27946, BRALA12855, BRALA16968, BRALA06878, BRALA31479
OG0008851	AMPFI_20132	BRALA28866
OG0008853	AMPFI_07563	BRALA19593
OG0008855	AMPFI_16495	BRALA02652
OG0008856	AMPFI_05513	BRALA13489
OG0008857	AMPFI_18994	BRALA08584
OG0008859	AMPFI_09471	BRALA33386
OG0008860	AMPFI_14297	BRALA26576
OG0008861	AMPFI_21588	BRALA26569
OG0008862	AMPFI_13338, AMPFI_14755	BRALA01344
OG0008863	AMPFI_02345	BRALA25613
OG0008864	AMPFI_23422	BRALA27875
OG0008866	AMPFI_09774	BRALA16223
OG0008867	AMPFI_12198	BRALA04060
OG0008868	AMPFI_20194	BRALA11155
OG0008870	AMPFI_22990	BRALA24152
OG0008871	AMPFI_19908	BRALA08064
OG0008874	AMPFI_12218, AMPFI_22251, AMPFI_12217	BRALA15371
OG0008875	AMPFI_25978, AMPFI_14244	BRALA14660
OG0008876	AMPFI_09415	BRALA03931
OG0008877	AMPFI_07763	BRALA06180
OG0008878	AMPFI_14975	BRALA09412
OG0008879	AMPFI_10466	BRALA06508
OG0008880	AMPFI_10446	BRALA12367
OG0008881	AMPFI_13326, AMPFI_16749, AMPFI_15853	BRALA27062
OG0008883	AMPFI_16162	BRALA17730
OG0008885	AMPFI_10543	BRALA00293
OG0008886	AMPFI_07119	BRALA24293, BRALA24291
OG0008888	AMPFI_03702	BRALA20889
OG0008889	AMPFI_10222	BRALA01153
OG0008891	AMPFI_03912	BRALA21419
OG0008892	AMPFI_20915	BRALA11439
OG0008894	AMPFI_04208	BRALA24688
OG0008896	AMPFI_17839	BRALA03211
OG0008897	AMPFI_09346	BRALA06370
OG0008898	AMPFI_11737	BRALA04295
OG0008900	AMPFI_11229	BRALA31034
OG0008901	AMPFI_03752	BRALA20056
OG0008903	AMPFI_02516	BRALA17180
OG0008904	AMPFI_02865	BRALA10269
OG0008905	AMPFI_14230, AMPFI_03234, AMPFI_05706	BRALA26442, BRALA26445, BRALA31525, BRALA33405, BRALA25791, BRALA32059, BRALA18061, BRALA14594, BRALA14427, BRALA24728, BRALA29158, BRALA31335, BRALA35929, BRALA35919, BRALA30780, BRALA26435, BRALA30127, BRALA24932
OG0008906	AMPFI_03517	BRALA19494
OG0008907	AMPFI_03687	BRALA06239
OG0008908	AMPFI_22557	BRALA24125
OG0008908	AMPFI_03796	BRALA24124
OG0008909	AMPFI_03900, AMPFI_21953	BRALA29912
OG0008910	AMPFI_03961	BRALA21579
OG0008911	AMPFI_04768	BRALA27205
OG0008913	AMPFI_05602	BRALA18540
OG0008914	AMPFI_05997	BRALA28778
OG0008915	AMPFI_06379	BRALA21243
OG0008916	AMPFI_07071	BRALA15665
OG0008917	AMPFI_07376	BRALA22737
OG0008918	AMPFI_07696	BRALA16541
OG0008920	AMPFI_13554, AMPFI_17837	BRALA17221
OG0008922	AMPFI_10270	BRALA02188
OG0008923	AMPFI_11925	BRALA24473
OG0008924	AMPFI_13449	BRALA22720
OG0008925	AMPFI_13864	BRALA17172, BRALA17171
OG0008927	AMPFI_15292	BRALA01077
OG0008928	AMPFI_15482, AMPFI_20568	BRALA01939
OG0008929	AMPFI_15745	BRALA26241
OG0008931	AMPFI_20539	BRALA01562
OG0008934	AMPFI_20651	BRALA21575
OG0008936	AMPFI_23345	BRALA21719, BRALA35448
OG0008937	AMPFI_23596	BRALA27864
OG0008938	AMPFI_23689	BRALA33318
OG0008940	AMPFI_24198	BRALA19012
OG0008941	AMPFI_24296	BRALA18433
OG0008942	AMPFI_25388	BRALA24416
OG0009044	AMPFI_04616	BRALA31022
OG0009045	AMPFI_20468, AMPFI_00445, AMPFI_25393, AMPFI_08092, AMPFI_18853, AMPFI_14682	BRALA09452
OG0009047	AMPFI_07032, AMPFI_08781	BRALA19613
OG0009052	AMPFI_11055	BRALA06022
OG0009053	AMPFI_24743	BRALA00425
OG0009054	AMPFI_11846	BRALA18713
OG0009055	AMPFI_17207	BRALA30859, BRALA27360
OG0009056	AMPFI_07785	BRALA10921, BRALA10799
OG0009057	AMPFI_19032	BRALA27551
OG0009059	AMPFI_21340	BRALA16515
OG0009061	AMPFI_18376	BRALA22505
OG0009062	AMPFI_20648	BRALA16907
OG0009063	AMPFI_11428	BRALA25042
OG0009064	AMPFI_03957	BRALA05527
OG0009065	AMPFI_18849	BRALA25172, BRALA25171
OG0009066	AMPFI_16678	BRALA29047
OG0009069	AMPFI_04663	BRALA10186
OG0009071	AMPFI_20023	BRALA27976, BRALA34842
OG0009072	AMPFI_15453, AMPFI_23270, AMPFI_09664, AMPFI_02155, AMPFI_03600, AMPFI_04173, AMPFI_25057, AMPFI_20522, AMPFI_22853, AMPFI_06067, AMPFI_20535, AMPFI_18981	BRALA32498
OG0009074	AMPFI_16715	BRALA30722
OG0009076	AMPFI_15424	BRALA22486
OG0009078	AMPFI_05386	BRALA27983
OG0009080	AMPFI_04615, AMPFI_25821, AMPFI_03272	BRALA18316
OG0009081	AMPFI_14502, AMPFI_21246	BRALA03798
OG0009082	AMPFI_10247	BRALA04176
OG0009083	AMPFI_05738	BRALA23740
OG0009085	AMPFI_07993	BRALA05507
OG0009086	AMPFI_08778	BRALA34844
OG0009087	AMPFI_06283	BRALA25628
OG0009088	AMPFI_16392, AMPFI_03836	BRALA29900
OG0009089	AMPFI_12985	BRALA03720
OG0009090	AMPFI_06785	BRALA18004
OG0009091	AMPFI_14828	BRALA16726
OG0009092	AMPFI_08342	BRALA30142
OG0009093	AMPFI_05876	BRALA10058
OG0009094	AMPFI_04958	BRALA21937
OG0009096	AMPFI_05047	BRALA05732, BRALA05733
OG0009099	AMPFI_18693	BRALA23133
OG0009100	AMPFI_06829	BRALA05613
OG0009102	AMPFI_03131	BRALA17636, BRALA17637
