Orthogroup	AMPFI_ok	STRPU_ok
OG0006267	AMPFI_25546	STRPU_04421
OG0006268	AMPFI_22965	STRPU_22660
OG0006269	AMPFI_11603	STRPU_23532
OG0006270	AMPFI_11517	STRPU_20068
OG0006271	AMPFI_05497	STRPU_18098, STRPU_01786
OG0006273	AMPFI_12803	STRPU_26237
OG0006274	AMPFI_18656	STRPU_18945
OG0006274	AMPFI_02692	STRPU_11320, STRPU_18043, STRPU_26835, STRPU_18044, STRPU_26836, STRPU_20426, STRPU_20425
OG0006275	AMPFI_11056	STRPU_12142, STRPU_12107
OG0006276	AMPFI_15357	STRPU_04600
OG0006276	AMPFI_22661	STRPU_21466
OG0006277	AMPFI_05401	STRPU_14370
OG0006278	AMPFI_13328	STRPU_14888
OG0006279	AMPFI_12209	STRPU_16950, STRPU_02016
OG0006280	AMPFI_13354	STRPU_20964
OG0006281	AMPFI_08305	STRPU_11014, STRPU_00353
OG0006283	AMPFI_09857	STRPU_22252
OG0006284	AMPFI_15640	STRPU_21728, STRPU_21666
OG0006286	AMPFI_00384	STRPU_16014
OG0006287	AMPFI_23322	STRPU_21397
OG0006289	AMPFI_07047	STRPU_22296
OG0006290	AMPFI_15621	STRPU_10553
OG0006291	AMPFI_03057	STRPU_20014
OG0006292	AMPFI_02156	STRPU_26178
OG0006293	AMPFI_20336	STRPU_14168
OG0006294	AMPFI_08840	STRPU_21748, STRPU_21683
OG0006295	AMPFI_12168	STRPU_14216
OG0006296	AMPFI_00354	STRPU_22009
OG0006297	AMPFI_13743, AMPFI_03538	STRPU_22310, STRPU_22329
OG0006298	AMPFI_22421	STRPU_25124
OG0006299	AMPFI_15652	STRPU_18039
OG0006300	AMPFI_18641	STRPU_21603
OG0006301	AMPFI_05956	STRPU_21245
OG0006302	AMPFI_24529, AMPFI_15854	STRPU_27009
OG0006304	AMPFI_12955	STRPU_21283
OG0006305	AMPFI_06288	STRPU_09519
OG0006307	AMPFI_07621	STRPU_18934, STRPU_18863
OG0006308	AMPFI_13919	STRPU_15214, STRPU_15161
OG0006309	AMPFI_22246	STRPU_12063, STRPU_01235
OG0006310	AMPFI_18263, AMPFI_21010	STRPU_11996, STRPU_01662
OG0006311	AMPFI_05300	STRPU_11654
OG0006312	AMPFI_19065	STRPU_23848, STRPU_23814
OG0006313	AMPFI_08699	STRPU_07370
OG0006314	AMPFI_00274	STRPU_23080, STRPU_00665
OG0006315	AMPFI_12726	STRPU_21474
OG0006316	AMPFI_25657	STRPU_19017
OG0006317	AMPFI_10347	STRPU_10725
OG0006319	AMPFI_18169	STRPU_10938
OG0006320	AMPFI_02196	STRPU_22674
OG0006321	AMPFI_03793	STRPU_25993
OG0006322	AMPFI_18871	STRPU_00885, STRPU_23011
OG0006323	AMPFI_09840	STRPU_05565, STRPU_05622
OG0006324	AMPFI_15910, AMPFI_03322, AMPFI_04965	STRPU_26127
OG0006325	AMPFI_12380	STRPU_19352
OG0006326	AMPFI_18484	STRPU_01188, STRPU_19957
OG0006327	AMPFI_08527	STRPU_23568
OG0006330	AMPFI_04855	STRPU_26973
OG0006331	AMPFI_14220	STRPU_20670
OG0006332	AMPFI_14914	STRPU_12324, STRPU_10717
OG0006334	AMPFI_25859	STRPU_19104
OG0006335	AMPFI_07444	STRPU_23723
OG0006336	AMPFI_10265	STRPU_18473, STRPU_18430
OG0006339	AMPFI_08797	STRPU_15481
OG0006340	AMPFI_12532	STRPU_04236, STRPU_04198
OG0006341	AMPFI_15945	STRPU_18283, STRPU_01173
OG0006342	AMPFI_24249	STRPU_23882
OG0006343	AMPFI_19184	STRPU_05776, STRPU_05315
OG0006344	AMPFI_17205	STRPU_22520
OG0006345	AMPFI_19089	STRPU_24011
OG0006347	AMPFI_08973	STRPU_13365, STRPU_13385
OG0006348	AMPFI_23765	STRPU_16039
OG0006350	AMPFI_24714	STRPU_08881, STRPU_00940
OG0006351	AMPFI_03732	STRPU_05847
OG0006352	AMPFI_00995	STRPU_05719, STRPU_05712
OG0006353	AMPFI_06451	STRPU_21115
OG0006354	AMPFI_07811	STRPU_09765, STRPU_09721
OG0006355	AMPFI_04748	STRPU_22379
OG0006356	AMPFI_22053, AMPFI_17402, AMPFI_25376	STRPU_14596
OG0006357	AMPFI_23363	STRPU_10912, STRPU_10702
OG0006358	AMPFI_00524, AMPFI_03642	STRPU_22374
OG0006359	AMPFI_13107	STRPU_19635, STRPU_19681
OG0006360	AMPFI_21111	STRPU_11561
OG0006361	AMPFI_13719	STRPU_26003
OG0006362	AMPFI_21721	STRPU_18132
OG0006364	AMPFI_05920	STRPU_23794
OG0006365	AMPFI_25333	STRPU_05270, STRPU_05254
OG0006367	AMPFI_00225	STRPU_07291, STRPU_07275
OG0006368	AMPFI_00586	STRPU_13584, STRPU_01602
OG0006370	AMPFI_02001	STRPU_19241
OG0006371	AMPFI_17338	STRPU_14922, STRPU_14920, STRPU_14917, STRPU_14918
OG0006372	AMPFI_02843	STRPU_17261
OG0006375	AMPFI_05100	STRPU_01472, STRPU_08700
OG0006376	AMPFI_06042	STRPU_19494
OG0006377	AMPFI_06121	STRPU_26959
OG0006378	AMPFI_06173	STRPU_09953, STRPU_09976
OG0006379	AMPFI_06346	STRPU_21808
OG0006380	AMPFI_14500	STRPU_05753
OG0006381	AMPFI_07193	STRPU_22693
OG0006382	AMPFI_08946	STRPU_21384
OG0006383	AMPFI_09418	STRPU_03091
OG0006384	AMPFI_10036	STRPU_11959, STRPU_01620
OG0006385	AMPFI_10081	STRPU_21175
OG0006386	AMPFI_10106	STRPU_11720
OG0006387	AMPFI_10442	STRPU_17511
OG0006388	AMPFI_10875	STRPU_08530
OG0006389	AMPFI_10944	STRPU_17172, STRPU_17167
OG0006390	AMPFI_11153	STRPU_21914
OG0006391	AMPFI_19852	STRPU_16884
OG0006392	AMPFI_11646	STRPU_17229
OG0006393	AMPFI_13332	STRPU_27287
OG0006394	AMPFI_13378	STRPU_09231, STRPU_02196
OG0006395	AMPFI_13661	STRPU_07573
OG0006396	AMPFI_14971	STRPU_19134
OG0006398	AMPFI_17211	STRPU_18220, STRPU_01275
OG0006399	AMPFI_19186	STRPU_14310
OG0006400	AMPFI_19854	STRPU_24768
OG0006401	AMPFI_20278	STRPU_14011
OG0006402	AMPFI_21913	STRPU_16542, STRPU_16564
OG0006442	AMPFI_02612, AMPFI_22897	STRPU_25425
OG0006443	AMPFI_07202	STRPU_03428
OG0006444	AMPFI_19071, AMPFI_08496, AMPFI_01225, AMPFI_22088, AMPFI_24579, AMPFI_21629, AMPFI_00911, AMPFI_24066	STRPU_03177, STRPU_00270
OG0006446	AMPFI_10817	STRPU_20195
OG0006447	AMPFI_11947	STRPU_19468
OG0006448	AMPFI_06560	STRPU_13247
OG0006452	AMPFI_16030	STRPU_23318
OG0006454	AMPFI_05834	STRPU_14766, STRPU_02558
OG0006457	AMPFI_21736	STRPU_18652
OG0006458	AMPFI_20948	STRPU_02922
OG0006459	AMPFI_24708	STRPU_26656
OG0006460	AMPFI_05880	STRPU_20721
OG0006461	AMPFI_09416	STRPU_22710, STRPU_00693
OG0006462	AMPFI_25276	STRPU_09115, STRPU_02084
OG0006463	AMPFI_13065	STRPU_26991
OG0006464	AMPFI_20431	STRPU_06886
OG0006465	AMPFI_08854	STRPU_21220
OG0006467	AMPFI_07080	STRPU_25722
OG0006468	AMPFI_25686	STRPU_25336, STRPU_25337, STRPU_25338
OG0006469	AMPFI_03365	STRPU_08991
OG0006470	AMPFI_09779	STRPU_09449, STRPU_01513
OG0006471	AMPFI_12192	STRPU_22946
OG0006472	AMPFI_15114	STRPU_06355
OG0006473	AMPFI_17095	STRPU_19248, STRPU_09200, STRPU_15052, STRPU_07615, STRPU_10478
OG0006474	AMPFI_10985	STRPU_14515
OG0006475	AMPFI_07654	STRPU_02451, STRPU_13611
OG0006476	AMPFI_06528	STRPU_05356
OG0006477	AMPFI_11262	STRPU_04195, STRPU_04232
OG0006478	AMPFI_19049	STRPU_26958
OG0006479	AMPFI_06142	STRPU_10820
OG0006480	AMPFI_11426	STRPU_16289
OG0006481	AMPFI_25723	STRPU_03450
OG0006482	AMPFI_24557	STRPU_20632
OG0006483	AMPFI_16128	STRPU_21478, STRPU_21479
OG0006485	AMPFI_08915	STRPU_21413
OG0006486	AMPFI_16684	STRPU_23799
OG0006487	AMPFI_17903	STRPU_23585
OG0006488	AMPFI_11034	STRPU_21848
OG0006490	AMPFI_17883	STRPU_22719, STRPU_00703
OG0006491	AMPFI_11842	STRPU_07329
OG0006492	AMPFI_23136	STRPU_26169
OG0006493	AMPFI_02164	STRPU_06811
OG0006494	AMPFI_05737	STRPU_06616
OG0006495	AMPFI_07176	STRPU_11323
OG0006496	AMPFI_10689	STRPU_19486
OG0006497	AMPFI_06696	STRPU_00496, STRPU_15927
OG0006498	AMPFI_12161	STRPU_05287
OG0006499	AMPFI_10067	STRPU_19493
OG0006500	AMPFI_10686	STRPU_21059
OG0006501	AMPFI_25980	STRPU_20764
OG0006502	AMPFI_01184	STRPU_08339
OG0006503	AMPFI_14175	STRPU_06604
OG0006505	AMPFI_09747	STRPU_13908
OG0006506	AMPFI_20331	STRPU_11643, STRPU_01307
OG0006507	AMPFI_10834	STRPU_22570
OG0006508	AMPFI_11788	STRPU_09544
OG0006509	AMPFI_18650	STRPU_10367
OG0006510	AMPFI_07648	STRPU_25970, STRPU_00228
OG0006511	AMPFI_09796	STRPU_00229, STRPU_25971
OG0006512	AMPFI_15002	STRPU_21460
OG0006513	AMPFI_10162	STRPU_26297, STRPU_26271
OG0006514	AMPFI_21552	STRPU_05328
OG0006515	AMPFI_23080	STRPU_21616
OG0006516	AMPFI_09518	STRPU_21000
OG0006517	AMPFI_09029	STRPU_22079
OG0006518	AMPFI_09733	STRPU_17445
OG0006519	AMPFI_09462	STRPU_20703
OG0006520	AMPFI_20008	STRPU_04978
OG0006523	AMPFI_01535	STRPU_21580
OG0006525	AMPFI_11251	STRPU_23588
OG0006526	AMPFI_22011	STRPU_25532
OG0006527	AMPFI_06100	STRPU_08594, STRPU_00311
OG0006528	AMPFI_10398	STRPU_25024
OG0006530	AMPFI_21867, AMPFI_16011	STRPU_26422
OG0006532	AMPFI_11984	STRPU_18757
OG0006533	AMPFI_06493	STRPU_02314, STRPU_18116
OG0006534	AMPFI_20504	STRPU_10089, STRPU_10152
OG0006535	AMPFI_14352	STRPU_12315
OG0006536	AMPFI_12044	STRPU_09828
OG0006537	AMPFI_10341	STRPU_05666
OG0006539	AMPFI_10082	STRPU_23468
OG0006540	AMPFI_19290	STRPU_05939
OG0006541	AMPFI_18892	STRPU_10007
OG0006542	AMPFI_14637	STRPU_04977
OG0006543	AMPFI_06101	STRPU_24071
OG0006544	AMPFI_06224	STRPU_25609
OG0006545	AMPFI_13489	STRPU_01501, STRPU_13748
OG0006546	AMPFI_15044	STRPU_21327
OG0006547	AMPFI_12172	STRPU_16023
OG0006549	AMPFI_05684	STRPU_22378
OG0006550	AMPFI_17947	STRPU_23342
OG0006551	AMPFI_11025	STRPU_19779, STRPU_00791
OG0006552	AMPFI_07606	STRPU_26952
OG0006553	AMPFI_10454	STRPU_08086
OG0006554	AMPFI_04096	STRPU_14643
OG0006555	AMPFI_14579	STRPU_22013
OG0006556	AMPFI_03232	STRPU_17934
OG0006559	AMPFI_02145	STRPU_19326
OG0006560	AMPFI_19755	STRPU_20993
OG0006562	AMPFI_09623	STRPU_06844
OG0006563	AMPFI_21613	STRPU_20622
OG0006564	AMPFI_05981	STRPU_14809
OG0006565	AMPFI_11901	STRPU_22690
OG0006566	AMPFI_03736	STRPU_09269
OG0006567	AMPFI_03510	STRPU_07104
OG0006568	AMPFI_09823	STRPU_08066
OG0006569	AMPFI_04736	STRPU_21109
OG0006571	AMPFI_23157	STRPU_26805
OG0006572	AMPFI_16777	STRPU_18818
OG0006573	AMPFI_04218	STRPU_14878
OG0006574	AMPFI_19066	STRPU_26558
OG0006575	AMPFI_01666	STRPU_26182
OG0006576	AMPFI_06671	STRPU_22950
OG0006576	AMPFI_06230, AMPFI_06231	STRPU_04618
OG0006577	AMPFI_00642	STRPU_19110
OG0006578	AMPFI_06349	STRPU_09315
OG0006579	AMPFI_03149	STRPU_19335
OG0006580	AMPFI_04144, AMPFI_23358	STRPU_24020
OG0006581	AMPFI_11462	STRPU_01609, STRPU_13590, STRPU_01610
OG0006582	AMPFI_09311	STRPU_26817
OG0006583	AMPFI_07167	STRPU_17816, STRPU_17825
OG0006584	AMPFI_02572	STRPU_13851
OG0006585	AMPFI_01004	STRPU_21817
OG0006586	AMPFI_11910	STRPU_16079
OG0006587	AMPFI_08526	STRPU_21289
OG0006588	AMPFI_22279	STRPU_23525
OG0006589	AMPFI_07432	STRPU_23251
OG0006590	AMPFI_10661	STRPU_15244, STRPU_15188, STRPU_15243
OG0006591	AMPFI_09907	STRPU_07131
OG0006592	AMPFI_23856, AMPFI_11061	STRPU_24085
OG0006593	AMPFI_11869	STRPU_23492
OG0006594	AMPFI_22653	STRPU_14656
OG0006595	AMPFI_07066	STRPU_04349
OG0006596	AMPFI_14571	STRPU_26147
OG0006597	AMPFI_14301	STRPU_05370
OG0006598	AMPFI_19501	STRPU_27035
OG0006600	AMPFI_22394	STRPU_25880
OG0006601	AMPFI_11850	STRPU_13192
OG0006602	AMPFI_07168	STRPU_16001, STRPU_15987
OG0006603	AMPFI_06187	STRPU_25457
OG0006604	AMPFI_05937	STRPU_15381
OG0006606	AMPFI_17025	STRPU_11628, STRPU_17508
OG0006607	AMPFI_08824	STRPU_00854, STRPU_14066
OG0006608	AMPFI_09810	STRPU_06790
OG0006610	AMPFI_09328	STRPU_08550
OG0006611	AMPFI_21041	STRPU_13531
OG0006612	AMPFI_15592	STRPU_16771, STRPU_01741
OG0006613	AMPFI_15015	STRPU_00899, STRPU_23025
OG0006614	AMPFI_10524	STRPU_17418
OG0006615	AMPFI_13199	STRPU_13873, STRPU_13881, STRPU_13874
OG0006616	AMPFI_05408	STRPU_06882
OG0006618	AMPFI_03713	STRPU_09575, STRPU_09582
OG0006619	AMPFI_23367	STRPU_07564, STRPU_07569, STRPU_00595
OG0006620	AMPFI_11795	STRPU_25068
OG0006622	AMPFI_08817	STRPU_06660
OG0006623	AMPFI_15671	STRPU_13116, STRPU_13085
OG0006626	AMPFI_23212	STRPU_15047
OG0006627	AMPFI_12667	STRPU_17425
OG0006628	AMPFI_17508, AMPFI_03133, AMPFI_00854	STRPU_10460
OG0006629	AMPFI_02308	STRPU_26043, STRPU_00561, STRPU_10678, STRPU_26035
OG0006630	AMPFI_10137	STRPU_23183
OG0006631	AMPFI_11411	STRPU_25117
OG0006633	AMPFI_25785	STRPU_07751
OG0006634	AMPFI_08119, AMPFI_16357	STRPU_14676
OG0006635	AMPFI_03502	STRPU_09579, STRPU_09573
OG0006636	AMPFI_04565	STRPU_02074, STRPU_09103
OG0006637	AMPFI_14025	STRPU_09068, STRPU_02044
OG0006638	AMPFI_10714	STRPU_25845
OG0006640	AMPFI_03675	STRPU_15081
OG0006641	AMPFI_04910	STRPU_20953
OG0006642	AMPFI_08414	STRPU_08420
OG0006643	AMPFI_24335	STRPU_01496, STRPU_13752
OG0006644	AMPFI_05498	STRPU_25595
OG0006645	AMPFI_10382	STRPU_14446, STRPU_14429
OG0006646	AMPFI_19853	STRPU_26576
OG0006647	AMPFI_05250	STRPU_25982, STRPU_25981, STRPU_25980
OG0006648	AMPFI_07706	STRPU_17476, STRPU_17460
OG0006649	AMPFI_16709	STRPU_21293
OG0006650	AMPFI_21571	STRPU_05409
OG0006651	AMPFI_14545, AMPFI_14544	STRPU_17251
OG0006652	AMPFI_06830	STRPU_21444
OG0006653	AMPFI_11904	STRPU_25531
OG0006654	AMPFI_10612	STRPU_17381
OG0006655	AMPFI_20781	STRPU_26342
OG0006656	AMPFI_07305	STRPU_12656
OG0006657	AMPFI_05148	STRPU_15484
OG0006658	AMPFI_09511	STRPU_07917, STRPU_07946
OG0006659	AMPFI_00737, AMPFI_19608, AMPFI_18130	STRPU_22398
OG0006660	AMPFI_18652	STRPU_22389
OG0006661	AMPFI_11353	STRPU_06601
OG0006662	AMPFI_03231	STRPU_03424
OG0006663	AMPFI_07743	STRPU_14390
OG0006664	AMPFI_18050	STRPU_20210
OG0006666	AMPFI_11045	STRPU_22001
OG0006667	AMPFI_18059	STRPU_23811, STRPU_03706
OG0006668	AMPFI_07313	STRPU_05689
OG0006669	AMPFI_09179	STRPU_18180
OG0006670	AMPFI_14097	STRPU_19873, STRPU_19899
OG0006671	AMPFI_11968	STRPU_10970
OG0006672	AMPFI_14221	STRPU_21262
OG0006673	AMPFI_14877	STRPU_10186
OG0006675	AMPFI_15480	STRPU_09507
OG0006676	AMPFI_11139	STRPU_23124, STRPU_23127
OG0006677	AMPFI_13068	STRPU_06954, STRPU_08321
OG0006678	AMPFI_06249	STRPU_08345
OG0006679	AMPFI_05721, AMPFI_09263	STRPU_09874
OG0006680	AMPFI_12617, AMPFI_10970	STRPU_15636
OG0006681	AMPFI_05590	STRPU_16624
OG0006682	AMPFI_00238	STRPU_03469
OG0006683	AMPFI_03467	STRPU_10523
OG0006684	AMPFI_01015	STRPU_23507
OG0006685	AMPFI_00727, AMPFI_21410, AMPFI_19005	STRPU_07043, STRPU_08069
OG0006686	AMPFI_25558	STRPU_20136
OG0006687	AMPFI_08525	STRPU_17488
OG0006688	AMPFI_08024	STRPU_25259
OG0006689	AMPFI_09171	STRPU_26811
OG0006690	AMPFI_14968	STRPU_23730
OG0006691	AMPFI_12858	STRPU_13569, STRPU_01588
OG0006692	AMPFI_02498	STRPU_24141
OG0006693	AMPFI_12142	STRPU_04135
OG0006694	AMPFI_03151	STRPU_17221
OG0006695	AMPFI_05886	STRPU_20663
OG0006696	AMPFI_05839	STRPU_22669
OG0006697	AMPFI_18729	STRPU_10226
OG0006699	AMPFI_24821	STRPU_15457
OG0006700	AMPFI_23654	STRPU_09508
OG0006702	AMPFI_17003	STRPU_08072
OG0006703	AMPFI_07514	STRPU_07739
OG0006705	AMPFI_16029	STRPU_10965
OG0006706	AMPFI_13283	STRPU_19558
OG0006708	AMPFI_10926	STRPU_26392
OG0006709	AMPFI_21329	STRPU_13686, STRPU_02389
OG0006710	AMPFI_20886	STRPU_26369
OG0006712	AMPFI_05255	STRPU_25296
OG0006713	AMPFI_08836	STRPU_21001
OG0006714	AMPFI_13991	STRPU_09756, STRPU_09712
OG0006715	AMPFI_23767	STRPU_22299
OG0006717	AMPFI_01802	STRPU_21004
OG0006718	AMPFI_07877	STRPU_09616
OG0006719	AMPFI_25280	STRPU_08647
OG0006720	AMPFI_03343	STRPU_16064
OG0006721	AMPFI_19440	STRPU_26848
OG0006722	AMPFI_10729	STRPU_18749
OG0006723	AMPFI_25498	STRPU_25900
OG0006725	AMPFI_20001	STRPU_23338
OG0006726	AMPFI_06499	STRPU_07687, STRPU_07700
OG0006727	AMPFI_01585	STRPU_17833
OG0006729	AMPFI_04655	STRPU_18897
OG0006730	AMPFI_06679	STRPU_11531
OG0006731	AMPFI_08772	STRPU_23901
OG0006732	AMPFI_18470	STRPU_22092
OG0006733	AMPFI_02251	STRPU_21005
OG0006734	AMPFI_20929, AMPFI_20928	STRPU_15759, STRPU_20707
OG0006736	AMPFI_11074	STRPU_26075
OG0006737	AMPFI_01450	STRPU_26074
OG0006738	AMPFI_07984	STRPU_13647
OG0006739	AMPFI_08561	STRPU_09891
OG0006740	AMPFI_14078	STRPU_20437
OG0006741	AMPFI_00461	STRPU_22289
OG0006742	AMPFI_07896	STRPU_05005
OG0006743	AMPFI_00788	STRPU_22847
OG0006744	AMPFI_01115	STRPU_19434, STRPU_19428
OG0006745	AMPFI_16543	STRPU_11060
OG0006748	AMPFI_03340	STRPU_00148, STRPU_02912, STRPU_02911
OG0006749	AMPFI_18893, AMPFI_24046, AMPFI_04560	STRPU_05015, STRPU_05016
OG0006750	AMPFI_04945	STRPU_24309
OG0006751	AMPFI_05310	STRPU_15153, STRPU_02535
OG0006752	AMPFI_17541	STRPU_03141
OG0006753	AMPFI_06164	STRPU_21351
OG0006754	AMPFI_06462	STRPU_25256
OG0006755	AMPFI_06654	STRPU_05751
OG0006756	AMPFI_07028	STRPU_08381
OG0006757	AMPFI_07042	STRPU_21092
OG0006758	AMPFI_07316	STRPU_16693, STRPU_16666
OG0006759	AMPFI_08740	STRPU_23476, STRPU_08369
OG0006760	AMPFI_09555	STRPU_19230
OG0006762	AMPFI_10593	STRPU_21058
OG0006764	AMPFI_11801	STRPU_05646
OG0006765	AMPFI_12141	STRPU_26318
OG0006766	AMPFI_12392	STRPU_06955, STRPU_06937
OG0006767	AMPFI_12748	STRPU_21922
OG0006768	AMPFI_13299	STRPU_02902
OG0006769	AMPFI_14038	STRPU_12966
OG0006770	AMPFI_16289	STRPU_27293
OG0006772	AMPFI_18299	STRPU_09775, STRPU_09732
OG0006774	AMPFI_18778	STRPU_25262
OG0006775	AMPFI_20249	STRPU_08762, STRPU_01401
OG0006776	AMPFI_20448	STRPU_02465, STRPU_13600
OG0006777	AMPFI_20964	STRPU_21177
OG0006780	AMPFI_24381	STRPU_20877, STRPU_20840
OG0006824	AMPFI_06069	STRPU_22414
OG0006826	AMPFI_21636	STRPU_05449
OG0006828	AMPFI_04049, AMPFI_19655	STRPU_27026
OG0006829	AMPFI_10798	STRPU_09872
OG0006830	AMPFI_10183	STRPU_15278
OG0006831	AMPFI_22424	STRPU_09873
OG0006832	AMPFI_00483	STRPU_20777
OG0006833	AMPFI_09046	STRPU_26024
OG0006834	AMPFI_12943, AMPFI_13339, AMPFI_15708	STRPU_10673, STRPU_00567, STRPU_00566
OG0006837	AMPFI_10070	STRPU_02920
OG0006838	AMPFI_03070	STRPU_08275
OG0006839	AMPFI_06689	STRPU_04376
OG0006842	AMPFI_06417	STRPU_18785
OG0006843	AMPFI_16995	STRPU_26234
OG0006844	AMPFI_10399	STRPU_26824
OG0006845	AMPFI_09743	STRPU_21842
OG0006846	AMPFI_03085	STRPU_21562
OG0006847	AMPFI_12960	STRPU_22196
OG0006848	AMPFI_18769	STRPU_04780
OG0006849	AMPFI_06284	STRPU_20584
OG0006850	AMPFI_14881	STRPU_17760
OG0006851	AMPFI_17600	STRPU_09338
OG0006852	AMPFI_13582	STRPU_24270
OG0006853	AMPFI_20366	STRPU_22284
OG0006856	AMPFI_04448	STRPU_06068
OG0006857	AMPFI_22717	STRPU_06069
OG0006858	AMPFI_03585	STRPU_06698
OG0006860	AMPFI_10618	STRPU_25395
OG0006861	AMPFI_09686	STRPU_25033
OG0006862	AMPFI_05349	STRPU_21836
OG0006863	AMPFI_14102, AMPFI_03794	STRPU_18218, STRPU_01273
OG0006864	AMPFI_14090	STRPU_05446
OG0006865	AMPFI_13506	STRPU_06290, STRPU_06335
OG0006867	AMPFI_12490	STRPU_20626
OG0006868	AMPFI_17882	STRPU_20963
OG0006870	AMPFI_05126	STRPU_06981, STRPU_06997
OG0006871	AMPFI_10294	STRPU_06422
OG0006872	AMPFI_13550	STRPU_25634
OG0006873	AMPFI_13615	STRPU_15074
OG0006874	AMPFI_05028	STRPU_08961
OG0006875	AMPFI_24435, AMPFI_14505	STRPU_14351
OG0006876	AMPFI_08220	STRPU_18689
OG0006877	AMPFI_19680	STRPU_05713, STRPU_05720
OG0006878	AMPFI_10223	STRPU_18839
OG0006879	AMPFI_25263	STRPU_00102, STRPU_11515
OG0006880	AMPFI_12811	STRPU_20211
OG0006881	AMPFI_12801	STRPU_05245
OG0006883	AMPFI_15730	STRPU_01814
OG0006884	AMPFI_15532	STRPU_17050, STRPU_01815
OG0006885	AMPFI_09233	STRPU_08329
OG0006886	AMPFI_12366	STRPU_18058
OG0006887	AMPFI_10614	STRPU_02379, STRPU_13697
OG0006888	AMPFI_11798	STRPU_24426
OG0006890	AMPFI_06179	STRPU_10389
OG0006891	AMPFI_10153	STRPU_02239, STRPU_15565
OG0006892	AMPFI_04975	STRPU_13969
OG0006893	AMPFI_01490	STRPU_08081
OG0006895	AMPFI_21480	STRPU_12876
OG0006896	AMPFI_02039	STRPU_04551
OG0006897	AMPFI_08177	STRPU_27425
OG0006898	AMPFI_13011	STRPU_25382
OG0006899	AMPFI_13416	STRPU_12587
OG0006900	AMPFI_19377	STRPU_18033
OG0006901	AMPFI_24896	STRPU_13971
OG0006903	AMPFI_22719	STRPU_25107
OG0006904	AMPFI_25492	STRPU_05387
OG0006905	AMPFI_15393	STRPU_26050
OG0006906	AMPFI_24996	STRPU_15338
OG0006907	AMPFI_08400	STRPU_07420
OG0006908	AMPFI_05383	STRPU_14728
OG0006909	AMPFI_00666	STRPU_22846
OG0006911	AMPFI_20108	STRPU_19546, STRPU_19540
OG0006912	AMPFI_22688	STRPU_19507
OG0006913	AMPFI_24890	STRPU_19762
OG0006914	AMPFI_06074	STRPU_27336
OG0006915	AMPFI_19156	STRPU_25657
OG0006916	AMPFI_00335	STRPU_26458
OG0006917	AMPFI_06566	STRPU_11048, STRPU_00388
OG0006918	AMPFI_10696	STRPU_07106
OG0006919	AMPFI_02944	STRPU_10127, STRPU_10054
OG0006921	AMPFI_26080	STRPU_05900
OG0006923	AMPFI_08393	STRPU_16895
OG0006924	AMPFI_17424	STRPU_18317, STRPU_01130
OG0006925	AMPFI_14947	STRPU_26381
OG0006926	AMPFI_09334	STRPU_24428
OG0006927	AMPFI_22332	STRPU_16519
OG0006928	AMPFI_10468	STRPU_24366
OG0006929	AMPFI_15906	STRPU_17960
OG0006931	AMPFI_14829	STRPU_24300
OG0006932	AMPFI_06908	STRPU_09106, STRPU_02077
OG0006933	AMPFI_15842	STRPU_04088, STRPU_04089
OG0006934	AMPFI_13627	STRPU_06012
OG0006935	AMPFI_06775	STRPU_01515, STRPU_09444, STRPU_00104
OG0006936	AMPFI_01142	STRPU_09697, STRPU_09740
OG0006937	AMPFI_14568	STRPU_12967
OG0006939	AMPFI_00736	STRPU_07451, STRPU_07443
OG0006940	AMPFI_16402	STRPU_22437
OG0006942	AMPFI_07605	STRPU_20945
OG0006943	AMPFI_06307	STRPU_22648
OG0006944	AMPFI_05110	STRPU_22694
OG0006945	AMPFI_01614	STRPU_01504
OG0006946	AMPFI_00482	STRPU_19536
OG0006948	AMPFI_07078	STRPU_08353
OG0006949	AMPFI_13736	STRPU_23783
OG0006950	AMPFI_20484, AMPFI_20854, AMPFI_20029, AMPFI_22072	STRPU_00121, STRPU_23747
OG0006951	AMPFI_03362, AMPFI_18733	STRPU_24627
OG0006952	AMPFI_09145	STRPU_26196
OG0006953	AMPFI_16258	STRPU_13466
OG0006954	AMPFI_10356	STRPU_21450
OG0006955	AMPFI_17685	STRPU_23524
OG0006956	AMPFI_22936	STRPU_10082, STRPU_10144
OG0006957	AMPFI_21241	STRPU_09536
OG0006958	AMPFI_10322	STRPU_20194
OG0006959	AMPFI_13745	STRPU_02959, STRPU_02945
OG0006960	AMPFI_10218	STRPU_01808, STRPU_17043
OG0006961	AMPFI_02178	STRPU_04998
OG0006962	AMPFI_08199	STRPU_11184
OG0006964	AMPFI_13035	STRPU_17888
OG0006965	AMPFI_15612	STRPU_04103
OG0006966	AMPFI_08312	STRPU_05944
OG0006967	AMPFI_20325	STRPU_08109, STRPU_08122
OG0006968	AMPFI_08216	STRPU_10225
OG0006969	AMPFI_09726	STRPU_10221
OG0006970	AMPFI_06662	STRPU_15599, STRPU_02208
OG0006971	AMPFI_14130	STRPU_14388
OG0006972	AMPFI_11218	STRPU_25333
OG0006973	AMPFI_05114	STRPU_17936
OG0006975	AMPFI_12753	STRPU_17207
OG0006976	AMPFI_11995	STRPU_17257
OG0006977	AMPFI_09374	STRPU_22692
OG0006978	AMPFI_11811, AMPFI_24207	STRPU_26927
