Orthogroup	AMPFI_ok	LYTVA_ok
OG0006911	AMPFI_20108	LYTVA_16725, LYTVA_24818
OG0006912	AMPFI_22688	LYTVA_23371
OG0006913	AMPFI_24890	LYTVA_29960, LYTVA_18567
OG0006914	AMPFI_06074	LYTVA_19647
OG0006915	AMPFI_19156	LYTVA_13564, LYTVA_19160
OG0006916	AMPFI_00335	LYTVA_08740, LYTVA_21571, LYTVA_25691, LYTVA_07151
OG0006917	AMPFI_06566	LYTVA_21371
OG0006918	AMPFI_10696	LYTVA_08198
OG0006919	AMPFI_02944	LYTVA_22591
OG0006921	AMPFI_26080	LYTVA_05031
OG0006924	AMPFI_17424	LYTVA_28512
OG0006925	AMPFI_14947	LYTVA_15745
OG0006926	AMPFI_09334	LYTVA_19475
OG0006928	AMPFI_10468	LYTVA_16738
OG0006931	AMPFI_14829	LYTVA_24387
OG0006932	AMPFI_06908	LYTVA_25041
OG0006933	AMPFI_04844	LYTVA_20048
OG0006933	AMPFI_15842	LYTVA_28844
OG0006934	AMPFI_13627	LYTVA_28488
OG0006935	AMPFI_06775	LYTVA_12955
OG0006936	AMPFI_01142	LYTVA_18797
OG0006937	AMPFI_14568	LYTVA_10646
OG0006939	AMPFI_00736	LYTVA_09864
OG0006940	AMPFI_16402	LYTVA_03459, LYTVA_25735
OG0006942	AMPFI_07605	LYTVA_27753
OG0006943	AMPFI_06307	LYTVA_03946, LYTVA_08311
OG0006944	AMPFI_05110	LYTVA_17001
OG0006946	AMPFI_00482	LYTVA_16720, LYTVA_12777
OG0006948	AMPFI_07078	LYTVA_19779
OG0006949	AMPFI_13736	LYTVA_21246
OG0006950	AMPFI_20484, AMPFI_20854, AMPFI_20029, AMPFI_22072	LYTVA_03709
OG0006951	AMPFI_03362, AMPFI_18733	LYTVA_07399
OG0006953	AMPFI_16258	LYTVA_06163, LYTVA_00099
OG0006955	AMPFI_17685	LYTVA_08321
OG0006956	AMPFI_22936	LYTVA_13833, LYTVA_01826
OG0006957	AMPFI_21241	LYTVA_15138
OG0006958	AMPFI_10322	LYTVA_10518, LYTVA_08854
OG0006960	AMPFI_10218	LYTVA_14371
OG0006962	AMPFI_08199	LYTVA_04008, LYTVA_21258
OG0006963	AMPFI_18793	LYTVA_08656
OG0006963	AMPFI_22907	LYTVA_12847, LYTVA_23285, LYTVA_08960, LYTVA_14532, LYTVA_24856
OG0006963	AMPFI_09998, AMPFI_19552	LYTVA_20411
OG0006964	AMPFI_13035	LYTVA_06159
OG0006965	AMPFI_15612	LYTVA_27805, LYTVA_03920
OG0006966	AMPFI_08312	LYTVA_20757
OG0006967	AMPFI_20325	LYTVA_21312
OG0006968	AMPFI_08216	LYTVA_08012
OG0006970	AMPFI_06662	LYTVA_09988
OG0006971	AMPFI_14130	LYTVA_20324
OG0006972	AMPFI_11218	LYTVA_26752
OG0006973	AMPFI_05114	LYTVA_29631
OG0006975	AMPFI_12753	LYTVA_12975
OG0006976	AMPFI_11995	LYTVA_21308
OG0006977	AMPFI_09374	LYTVA_13712
OG0006979	AMPFI_14493	LYTVA_23814
OG0006981	AMPFI_00245	LYTVA_06536
OG0006982	AMPFI_11090	LYTVA_29353
OG0006983	AMPFI_14172	LYTVA_04126, LYTVA_12399
OG0006985	AMPFI_14367	LYTVA_25748
OG0006988	AMPFI_24904	LYTVA_10584
OG0006989	AMPFI_03226	LYTVA_20012
OG0006991	AMPFI_07612	LYTVA_02424
OG0006992	AMPFI_21431	LYTVA_18795
OG0006994	AMPFI_02391	LYTVA_20166
OG0006995	AMPFI_12939	LYTVA_16401
OG0006996	AMPFI_05652	LYTVA_09410
OG0006997	AMPFI_06778	LYTVA_17736
OG0006999	AMPFI_03627	LYTVA_28772
OG0007000	AMPFI_00549	LYTVA_20475
OG0007001	AMPFI_09798	LYTVA_06692
OG0007003	AMPFI_06800	LYTVA_05469
OG0007004	AMPFI_01008	LYTVA_12825, LYTVA_12036
OG0007005	AMPFI_13442	LYTVA_24522
OG0007007	AMPFI_23823	LYTVA_14776
OG0007008	AMPFI_13646	LYTVA_15804, LYTVA_29575
OG0007009	AMPFI_00275	LYTVA_21384
OG0007011	AMPFI_21944	LYTVA_09381
OG0007012	AMPFI_17251	LYTVA_14288
OG0007013	AMPFI_07544	LYTVA_08506
OG0007014	AMPFI_10606	LYTVA_27858
OG0007017	AMPFI_12056	LYTVA_02017
OG0007018	AMPFI_23594	LYTVA_25072
OG0007021	AMPFI_10039	LYTVA_03142
OG0007022	AMPFI_18990	LYTVA_21360
OG0007023	AMPFI_09160	LYTVA_18718
OG0007024	AMPFI_08761	LYTVA_19875
OG0007025	AMPFI_15749	LYTVA_21668, LYTVA_06308
OG0007026	AMPFI_14789	LYTVA_14407, LYTVA_15405, LYTVA_28480
OG0007027	AMPFI_21576	LYTVA_04486
OG0007028	AMPFI_00486	LYTVA_14210
OG0007030	AMPFI_10233	LYTVA_01479, LYTVA_10244
OG0007031	AMPFI_09873	LYTVA_28304
OG0007032	AMPFI_19209	LYTVA_26058
OG0007033	AMPFI_06964	LYTVA_03101, LYTVA_13194
OG0007034	AMPFI_03185	LYTVA_11469
OG0007035	AMPFI_25418	LYTVA_29982
OG0007036	AMPFI_06158	LYTVA_23010
OG0007037	AMPFI_06018	LYTVA_10072
OG0007040	AMPFI_05605	LYTVA_11635
OG0007041	AMPFI_08097	LYTVA_08520
OG0007042	AMPFI_23647	LYTVA_10226
OG0007043	AMPFI_14086	LYTVA_28853
OG0007044	AMPFI_12621	LYTVA_15729, LYTVA_04229
OG0007045	AMPFI_05641	LYTVA_13338
OG0007047	AMPFI_21115	LYTVA_02580
OG0007052	AMPFI_08379	LYTVA_27707, LYTVA_17367
OG0007053	AMPFI_11530	LYTVA_18588
OG0007054	AMPFI_12728	LYTVA_29935
OG0007055	AMPFI_18150	LYTVA_09990
OG0007056	AMPFI_07442	LYTVA_16440
OG0007058	AMPFI_14253	LYTVA_24894
OG0007059	AMPFI_06026	LYTVA_29456
OG0007060	AMPFI_02194	LYTVA_21121, LYTVA_00825, LYTVA_25826, LYTVA_08605
OG0007061	AMPFI_25901	LYTVA_00448
OG0007063	AMPFI_08500	LYTVA_03435, LYTVA_04569
OG0007064	AMPFI_05178	LYTVA_06177
OG0007066	AMPFI_12944	LYTVA_04446
OG0007067	AMPFI_07752	LYTVA_01305
OG0007067	AMPFI_14923	LYTVA_22899
OG0007067	AMPFI_03368	LYTVA_20928
OG0007068	AMPFI_09888	LYTVA_09404
OG0007072	AMPFI_16229	LYTVA_13910
OG0007073	AMPFI_14976	LYTVA_27421
OG0007076	AMPFI_19099	LYTVA_03998
OG0007077	AMPFI_06540	LYTVA_15284
OG0007078	AMPFI_09494	LYTVA_12361
OG0007079	AMPFI_20822	LYTVA_29297
OG0007080	AMPFI_26007	LYTVA_18452, LYTVA_00714
OG0007082	AMPFI_24447	LYTVA_19995
OG0007083	AMPFI_02939	LYTVA_26952
OG0007084	AMPFI_05390	LYTVA_15149
OG0007085	AMPFI_17499	LYTVA_28266
OG0007086	AMPFI_12116	LYTVA_03344
OG0007087	AMPFI_15665	LYTVA_10958
OG0007090	AMPFI_05362	LYTVA_07259
OG0007091	AMPFI_22286	LYTVA_15856, LYTVA_00688
OG0007092	AMPFI_07515	LYTVA_30009
OG0007093	AMPFI_19322	LYTVA_02317
OG0007094	AMPFI_10492	LYTVA_10484
OG0007095	AMPFI_16541	LYTVA_26694
OG0007096	AMPFI_20333	LYTVA_21852
OG0007099	AMPFI_04664	LYTVA_18939
OG0007102	AMPFI_14013	LYTVA_08090
OG0007104	AMPFI_00278	LYTVA_30224, LYTVA_04647
OG0007106	AMPFI_22589	LYTVA_18310
OG0007107	AMPFI_08605	LYTVA_20795
OG0007108	AMPFI_22334	LYTVA_09162
OG0007109	AMPFI_09930	LYTVA_23593
OG0007110	AMPFI_11417	LYTVA_24784
OG0007112	AMPFI_09312	LYTVA_21113, LYTVA_17175
OG0007113	AMPFI_08709	LYTVA_10291
OG0007114	AMPFI_23838	LYTVA_10798
OG0007116	AMPFI_17993	LYTVA_20453
OG0007117	AMPFI_14953	LYTVA_13331
OG0007118	AMPFI_07879	LYTVA_06751
OG0007120	AMPFI_11091	LYTVA_01280
OG0007121	AMPFI_08250	LYTVA_23219
OG0007122	AMPFI_25128	LYTVA_11786
OG0007125	AMPFI_03320	LYTVA_15618
OG0007126	AMPFI_13809	LYTVA_08493
OG0007128	AMPFI_01076	LYTVA_25613
OG0007131	AMPFI_14883	LYTVA_16333
OG0007132	AMPFI_25506	LYTVA_07096, LYTVA_10959
OG0007133	AMPFI_06167	LYTVA_06766
OG0007134	AMPFI_10320	LYTVA_20762, LYTVA_28832
OG0007135	AMPFI_02205	LYTVA_14457
OG0007136	AMPFI_04222	LYTVA_16524, LYTVA_20525
OG0007137	AMPFI_10272	LYTVA_09390
OG0007138	AMPFI_06496	LYTVA_03653
OG0007139	AMPFI_14817	LYTVA_25562
OG0007140	AMPFI_13145	LYTVA_23363
OG0007141	AMPFI_14042	LYTVA_16084
OG0007143	AMPFI_09839	LYTVA_15805
OG0007144	AMPFI_01668	LYTVA_10155
OG0007145	AMPFI_08849	LYTVA_15266, LYTVA_19982
OG0007146	AMPFI_12949	LYTVA_19996
OG0007147	AMPFI_22368	LYTVA_11114
OG0007150	AMPFI_10416	LYTVA_25594, LYTVA_18677
OG0007151	AMPFI_12479	LYTVA_07846
OG0007152	AMPFI_12822	LYTVA_22748
OG0007153	AMPFI_10515	LYTVA_30218, LYTVA_10839
OG0007154	AMPFI_08537	LYTVA_07855, LYTVA_07854
OG0007155	AMPFI_16821	LYTVA_13122
OG0007156	AMPFI_00921	LYTVA_09310, LYTVA_04474
OG0007158	AMPFI_01386	LYTVA_24864
OG0007159	AMPFI_07632	LYTVA_11077
OG0007160	AMPFI_02949	LYTVA_21774
OG0007161	AMPFI_04059	LYTVA_25409, LYTVA_03328
OG0007162	AMPFI_04588	LYTVA_17298
OG0007163	AMPFI_04704	LYTVA_07875
OG0007164	AMPFI_05277	LYTVA_21647
OG0007165	AMPFI_05563	LYTVA_27280
OG0007166	AMPFI_06034	LYTVA_08751, LYTVA_25662
OG0007169	AMPFI_07655	LYTVA_05891
OG0007170	AMPFI_08687	LYTVA_04096, LYTVA_29864
OG0007171	AMPFI_09280	LYTVA_13400
OG0007172	AMPFI_18311, AMPFI_09666, AMPFI_09665	LYTVA_03182, LYTVA_03184
OG0007173	AMPFI_11286	LYTVA_15493
OG0007177	AMPFI_13268	LYTVA_10874
OG0007178	AMPFI_13363	LYTVA_18565, LYTVA_28282
OG0007179	AMPFI_13626	LYTVA_03339
OG0007181	AMPFI_14166	LYTVA_11702
OG0007182	AMPFI_15692	LYTVA_13310
OG0007183	AMPFI_16520	LYTVA_17814, LYTVA_04494
OG0007186	AMPFI_19328	LYTVA_19820
OG0007187	AMPFI_19456	LYTVA_07722, LYTVA_23165
OG0007188	AMPFI_21843	LYTVA_19548
OG0007189	AMPFI_22512	LYTVA_08827
OG0007192	AMPFI_25475	LYTVA_12538
OG0007248	AMPFI_02393	LYTVA_01206, LYTVA_22776
OG0007249	AMPFI_25356	LYTVA_04104
OG0007250	AMPFI_10124	LYTVA_12323
OG0007251	AMPFI_04952	LYTVA_10607
OG0007252	AMPFI_12202	LYTVA_16063
OG0007253	AMPFI_12580	LYTVA_07358
OG0007254	AMPFI_03097	LYTVA_17075
OG0007256	AMPFI_04723	LYTVA_16363
OG0007257	AMPFI_18582	LYTVA_04051
OG0007258	AMPFI_02300	LYTVA_04807
OG0007261	AMPFI_01118	LYTVA_16329
OG0007262	AMPFI_23490	LYTVA_28968
OG0007262	AMPFI_16888	LYTVA_07027, LYTVA_14236, LYTVA_20443, LYTVA_26166, LYTVA_20515, LYTVA_23717
OG0007264	AMPFI_12650	LYTVA_15357
OG0007266	AMPFI_02574	LYTVA_03338
OG0007267	AMPFI_05350	LYTVA_02310
OG0007270	AMPFI_06380	LYTVA_28460
OG0007272	AMPFI_21889	LYTVA_23152
OG0007273	AMPFI_24018	LYTVA_02079
OG0007274	AMPFI_24727	LYTVA_00331
OG0007275	AMPFI_14292	LYTVA_19066
OG0007278	AMPFI_05435, AMPFI_06091	LYTVA_05854, LYTVA_10931
OG0007280	AMPFI_17221	LYTVA_21703
OG0007281	AMPFI_11311	LYTVA_00393
OG0007282	AMPFI_07925	LYTVA_20254
OG0007284	AMPFI_24786	LYTVA_17810
OG0007285	AMPFI_09195	LYTVA_06497
OG0007289	AMPFI_05664	LYTVA_02881
OG0007291	AMPFI_04272	LYTVA_21801
OG0007293	AMPFI_23712	LYTVA_25203
OG0007293	AMPFI_17486	LYTVA_07215
OG0007294	AMPFI_01601	LYTVA_23269
OG0007295	AMPFI_00420	LYTVA_06189
OG0007296	AMPFI_21978, AMPFI_15132	LYTVA_20748, LYTVA_17621
OG0007298	AMPFI_12849, AMPFI_14237	LYTVA_07185
OG0007300	AMPFI_02267	LYTVA_18529
OG0007301	AMPFI_14618	LYTVA_05959
OG0007303	AMPFI_15376	LYTVA_10989
OG0007304	AMPFI_07174	LYTVA_09281
OG0007305	AMPFI_08996	LYTVA_16586, LYTVA_20937
OG0007306	AMPFI_19687	LYTVA_16572
OG0007307	AMPFI_18569	LYTVA_18744
OG0007308	AMPFI_04590	LYTVA_15824
OG0007310	AMPFI_09474	LYTVA_04236
OG0007312	AMPFI_11642	LYTVA_25929
OG0007313	AMPFI_13337	LYTVA_02867
OG0007314	AMPFI_08563	LYTVA_10156
OG0007315	AMPFI_20434	LYTVA_08065
OG0007316	AMPFI_21053	LYTVA_17190
OG0007317	AMPFI_13235	LYTVA_22574
OG0007318	AMPFI_05681	LYTVA_12895
OG0007319	AMPFI_11125	LYTVA_01930
OG0007320	AMPFI_19558	LYTVA_07334
OG0007321	AMPFI_01984	LYTVA_14764
OG0007322	AMPFI_04756	LYTVA_23565
OG0007323	AMPFI_24238	LYTVA_28988
OG0007324	AMPFI_02090	LYTVA_13187
OG0007325	AMPFI_25190	LYTVA_13185, LYTVA_25303
OG0007327	AMPFI_11971	LYTVA_13869, LYTVA_23810
OG0007328	AMPFI_20228, AMPFI_02514, AMPFI_01087	LYTVA_28320, LYTVA_17079
OG0007329	AMPFI_01020	LYTVA_17097
OG0007330	AMPFI_01650	LYTVA_26367
OG0007334	AMPFI_06086	LYTVA_06945
OG0007336	AMPFI_05851	LYTVA_26129
OG0007338	AMPFI_07122	LYTVA_02353
OG0007339	AMPFI_12449	LYTVA_07201
OG0007340	AMPFI_03881	LYTVA_14005
OG0007341	AMPFI_06512	LYTVA_06630
OG0007342	AMPFI_08350	LYTVA_13753
OG0007343	AMPFI_04790	LYTVA_03841
OG0007345	AMPFI_23299	LYTVA_09108
OG0007347	AMPFI_11094	LYTVA_01386
OG0007348	AMPFI_10154	LYTVA_09877
OG0007349	AMPFI_19903	LYTVA_12788
OG0007350	AMPFI_24881, AMPFI_06805, AMPFI_23125	LYTVA_14713
OG0007351	AMPFI_21356	LYTVA_29566
OG0007352	AMPFI_19904	LYTVA_11993, LYTVA_09786
OG0007353	AMPFI_14327	LYTVA_17240
OG0007354	AMPFI_23026	LYTVA_23171
OG0007355	AMPFI_06243	LYTVA_09986
OG0007356	AMPFI_15329	LYTVA_06628
OG0007357	AMPFI_23489	LYTVA_04535
OG0007358	AMPFI_23864	LYTVA_02726
OG0007359	AMPFI_14413	LYTVA_10799
OG0007360	AMPFI_24219	LYTVA_01643
OG0007361	AMPFI_08736	LYTVA_06556
OG0007363	AMPFI_24644	LYTVA_06669
OG0007364	AMPFI_00831	LYTVA_15849
OG0007365	AMPFI_10820	LYTVA_02308, LYTVA_06457
OG0007366	AMPFI_01644	LYTVA_11005
OG0007367	AMPFI_03186	LYTVA_04852
OG0007368	AMPFI_05315	LYTVA_17542, LYTVA_00624
OG0007369	AMPFI_08810	LYTVA_19408, LYTVA_18884
OG0007370	AMPFI_20725	LYTVA_06055
OG0007371	AMPFI_13954	LYTVA_08968
OG0007372	AMPFI_01454, AMPFI_02415	LYTVA_18746
OG0007373	AMPFI_05783	LYTVA_15629
OG0007374	AMPFI_07609	LYTVA_08561
OG0007376	AMPFI_15486	LYTVA_19972
OG0007377	AMPFI_08955	LYTVA_26494
OG0007379	AMPFI_11533	LYTVA_05996, LYTVA_05995
OG0007382	AMPFI_25953	LYTVA_04728
OG0007383	AMPFI_18717	LYTVA_25466
OG0007385	AMPFI_07229	LYTVA_19121
OG0007386	AMPFI_25435	LYTVA_07566
OG0007387	AMPFI_11442	LYTVA_11399
OG0007388	AMPFI_16247	LYTVA_28469
OG0007389	AMPFI_10459	LYTVA_27684, LYTVA_13623
OG0007390	AMPFI_01290	LYTVA_17759
OG0007391	AMPFI_08550	LYTVA_27612
OG0007392	AMPFI_24606	LYTVA_00208
OG0007393	AMPFI_14008	LYTVA_16834
OG0007394	AMPFI_10682, AMPFI_09708, AMPFI_08528	LYTVA_29547
OG0007395	AMPFI_12394	LYTVA_10851
OG0007396	AMPFI_10617	LYTVA_21805
OG0007397	AMPFI_10460	LYTVA_06439
OG0007398	AMPFI_15074	LYTVA_15791
OG0007402	AMPFI_14251	LYTVA_04009
OG0007403	AMPFI_02383	LYTVA_10578
OG0007404	AMPFI_11178	LYTVA_10389, LYTVA_17043
OG0007405	AMPFI_04156	LYTVA_23328
OG0007406	AMPFI_09384	LYTVA_23327
OG0007407	AMPFI_20546	LYTVA_24874
OG0007408	AMPFI_23579	LYTVA_17573
OG0007409	AMPFI_17481	LYTVA_06962
OG0007410	AMPFI_24029	LYTVA_19785
OG0007412	AMPFI_15596	LYTVA_13953
OG0007413	AMPFI_14750	LYTVA_12200
OG0007414	AMPFI_22105	LYTVA_02207
OG0007415	AMPFI_18327	LYTVA_24128, LYTVA_22964
OG0007416	AMPFI_22034	LYTVA_05946
OG0007417	AMPFI_08601	LYTVA_01637
OG0007418	AMPFI_13366	LYTVA_20251
OG0007420	AMPFI_11651	LYTVA_03332
OG0007421	AMPFI_19420	LYTVA_21519
OG0007423	AMPFI_08143, AMPFI_08142	LYTVA_22179
OG0007424	AMPFI_10824	LYTVA_28915
OG0007425	AMPFI_14232	LYTVA_25706
OG0007426	AMPFI_25775	LYTVA_28110
OG0007428	AMPFI_18487	LYTVA_18257
OG0007429	AMPFI_00300	LYTVA_16880, LYTVA_16876
OG0007430	AMPFI_02496	LYTVA_01743
OG0007432	AMPFI_09473	LYTVA_30029
OG0007433	AMPFI_09338	LYTVA_26445
OG0007435	AMPFI_06149	LYTVA_04168, LYTVA_12359
OG0007436	AMPFI_21859	LYTVA_21950
OG0007437	AMPFI_03238	LYTVA_12547
OG0007438	AMPFI_02752	LYTVA_08752
OG0007439	AMPFI_07825	LYTVA_15776
OG0007440	AMPFI_17627	LYTVA_03341
OG0007441	AMPFI_21710	LYTVA_02745
OG0007443	AMPFI_17572	LYTVA_22108
OG0007445	AMPFI_02455	LYTVA_25194
OG0007446	AMPFI_14384	LYTVA_20327
OG0007447	AMPFI_24542	LYTVA_26906
OG0007448	AMPFI_19138	LYTVA_05884
OG0007448	AMPFI_11552	LYTVA_06345, LYTVA_19307
OG0007449	AMPFI_15241	LYTVA_05951
OG0007450	AMPFI_00124	LYTVA_00850
OG0007451	AMPFI_07930, AMPFI_04715	LYTVA_21924, LYTVA_18802
OG0007452	AMPFI_05136	LYTVA_06058
OG0007454	AMPFI_23985	LYTVA_28426
OG0007455	AMPFI_08081	LYTVA_13341
OG0007456	AMPFI_18549	LYTVA_23476
OG0007457	AMPFI_16421	LYTVA_13606
OG0007458	AMPFI_12774	LYTVA_22841
OG0007460	AMPFI_05013	LYTVA_08625
OG0007461	AMPFI_16930	LYTVA_18774
OG0007462	AMPFI_04972, AMPFI_04973	LYTVA_09490, LYTVA_13057
OG0007464	AMPFI_06587	LYTVA_10781
OG0007466	AMPFI_06016	LYTVA_10130
OG0007467	AMPFI_20924	LYTVA_02679
OG0007468	AMPFI_12069	LYTVA_03501
OG0007469	AMPFI_21450, AMPFI_01078	LYTVA_10120
OG0007471	AMPFI_06645	LYTVA_12320
OG0007472	AMPFI_21193	LYTVA_00584
OG0007474	AMPFI_11355	LYTVA_15161, LYTVA_03974
OG0007475	AMPFI_10402	LYTVA_27620
OG0007476	AMPFI_06079	LYTVA_27412
OG0007477	AMPFI_00594	LYTVA_29029
OG0007479	AMPFI_08621	LYTVA_01291
OG0007480	AMPFI_11100	LYTVA_24798
OG0007481	AMPFI_08197	LYTVA_08388
OG0007482	AMPFI_12660	LYTVA_29492
OG0007483	AMPFI_06915	LYTVA_15083
OG0007484	AMPFI_08380	LYTVA_07505
OG0007486	AMPFI_06410	LYTVA_20001
OG0007487	AMPFI_00419	LYTVA_02756
OG0007489	AMPFI_14429	LYTVA_00864
OG0007490	AMPFI_00198	LYTVA_13021
OG0007492	AMPFI_11698	LYTVA_10069
OG0007494	AMPFI_08548	LYTVA_11090
OG0007499	AMPFI_00937	LYTVA_14874
OG0007500	AMPFI_01923	LYTVA_18267
OG0007501	AMPFI_03524	LYTVA_22863
OG0007503	AMPFI_04163	LYTVA_07667
OG0007504	AMPFI_05486	LYTVA_16801
OG0007507	AMPFI_07868	LYTVA_12074
OG0007509	AMPFI_10436	LYTVA_00585, LYTVA_20658
OG0007510	AMPFI_11681	LYTVA_15578
OG0007511	AMPFI_18813, AMPFI_23952, AMPFI_23951, AMPFI_23880, AMPFI_11928	LYTVA_21087, LYTVA_23442
OG0007511	AMPFI_22271	LYTVA_29079, LYTVA_21284, LYTVA_17333
OG0007513	AMPFI_13277, AMPFI_13278	LYTVA_01675
OG0007514	AMPFI_18495, AMPFI_13942	LYTVA_01131
OG0007517	AMPFI_14076	LYTVA_01445
OG0007518	AMPFI_14635	LYTVA_05377
OG0007521	AMPFI_15616	LYTVA_23142
OG0007522	AMPFI_16088	LYTVA_24173, LYTVA_04050
OG0007525	AMPFI_20078	LYTVA_17746, LYTVA_17745
OG0007526	AMPFI_20536	LYTVA_04304
OG0007527	AMPFI_21425	LYTVA_20160
OG0007528	AMPFI_22110	LYTVA_17660, LYTVA_13424
OG0007529	AMPFI_24995	LYTVA_24821
OG0007583	AMPFI_19749	LYTVA_02898
OG0007584	AMPFI_16069	LYTVA_07507
OG0007586	AMPFI_15087	LYTVA_23540
OG0007587	AMPFI_00261	LYTVA_06191
OG0007589	AMPFI_10679	LYTVA_15571
OG0007591	AMPFI_24174	LYTVA_15821
OG0007594	AMPFI_04092	LYTVA_16910
OG0007595	AMPFI_11668	LYTVA_04822, LYTVA_27964
OG0007597	AMPFI_14347	LYTVA_04975
OG0007600	AMPFI_18346	LYTVA_02329, LYTVA_28486, LYTVA_22411
OG0007601	AMPFI_14517	LYTVA_20410
OG0007602	AMPFI_15464, AMPFI_15463	LYTVA_22545, LYTVA_19111
OG0007603	AMPFI_04653	LYTVA_01215
OG0007604	AMPFI_25405	LYTVA_27072, LYTVA_11917
OG0007605	AMPFI_17249, AMPFI_05461	LYTVA_23223
OG0007607	AMPFI_12626	LYTVA_28351
OG0007609	AMPFI_08364	LYTVA_26890, LYTVA_28776
OG0007610	AMPFI_13414	LYTVA_01262
OG0007611	AMPFI_22256	LYTVA_10154
OG0007615	AMPFI_05411	LYTVA_01668
OG0007616	AMPFI_13986	LYTVA_04326
OG0007617	AMPFI_24034	LYTVA_06763
OG0007618	AMPFI_13803	LYTVA_17818
OG0007619	AMPFI_16350	LYTVA_16958
OG0007621	AMPFI_20447	LYTVA_28737
OG0007623	AMPFI_23186, AMPFI_17907	LYTVA_25391
OG0007624	AMPFI_07608	LYTVA_26685
OG0007625	AMPFI_23297	LYTVA_27556
OG0007626	AMPFI_01785	LYTVA_26960
OG0007627	AMPFI_26062	LYTVA_14323, LYTVA_14322, LYTVA_16957, LYTVA_22586, LYTVA_14339, LYTVA_14669, LYTVA_18558, LYTVA_10036, LYTVA_20383, LYTVA_28765, LYTVA_20739
OG0007628	AMPFI_14690	LYTVA_20735
OG0007630	AMPFI_13927	LYTVA_21472
OG0007633	AMPFI_10277, AMPFI_03421, AMPFI_21919	LYTVA_11264
OG0007635	AMPFI_21933	LYTVA_00547
OG0007636	AMPFI_08101	LYTVA_16108
OG0007636	AMPFI_16342	LYTVA_06517, LYTVA_16111
OG0007637	AMPFI_21962, AMPFI_14482	LYTVA_23253
OG0007639	AMPFI_05197	LYTVA_29195
OG0007640	AMPFI_07158	LYTVA_16975, LYTVA_04217
OG0007643	AMPFI_13773	LYTVA_13772, LYTVA_29417
OG0007645	AMPFI_12316	LYTVA_22625
OG0007646	AMPFI_00470	LYTVA_11672
OG0007647	AMPFI_15259	LYTVA_17226, LYTVA_08417
OG0007648	AMPFI_08367	LYTVA_16410
OG0007649	AMPFI_10613	LYTVA_29126
OG0007650	AMPFI_12826	LYTVA_24221, LYTVA_22368
OG0007653	AMPFI_03820	LYTVA_26389
OG0007656	AMPFI_11443	LYTVA_03488
OG0007657	AMPFI_05533	LYTVA_24805
OG0007660	AMPFI_07720	LYTVA_02046
OG0007661	AMPFI_01272	LYTVA_26111
OG0007662	AMPFI_25411	LYTVA_26859
OG0007663	AMPFI_17931	LYTVA_06307
OG0007665	AMPFI_13287	LYTVA_17087
OG0007667	AMPFI_05812	LYTVA_11978
OG0007668	AMPFI_10920	LYTVA_01048
OG0007669	AMPFI_13323	LYTVA_18754
OG0007670	AMPFI_09117	LYTVA_03178
OG0007671	AMPFI_11568	LYTVA_00969
OG0007672	AMPFI_19180, AMPFI_24992, AMPFI_00350	LYTVA_09144
OG0007673	AMPFI_07718	LYTVA_06130
OG0007674	AMPFI_06402	LYTVA_19731, LYTVA_05255
OG0007675	AMPFI_08686	LYTVA_10928
OG0007676	AMPFI_06266	LYTVA_12495
OG0007679	AMPFI_08337	LYTVA_08970
OG0007683	AMPFI_15620, AMPFI_16411, AMPFI_25023, AMPFI_23797, AMPFI_22961	LYTVA_17616
OG0007685	AMPFI_23757	LYTVA_02760
OG0007686	AMPFI_01271	LYTVA_12208
OG0007687	AMPFI_13078	LYTVA_15396
OG0007689	AMPFI_21023	LYTVA_19628
OG0007690	AMPFI_08721	LYTVA_28416
OG0007691	AMPFI_15919	LYTVA_22077
OG0007692	AMPFI_21014	LYTVA_24951
OG0007694	AMPFI_02877	LYTVA_26876
OG0007695	AMPFI_00441	LYTVA_05499, LYTVA_10609
OG0007696	AMPFI_11231	LYTVA_24378
OG0007697	AMPFI_14474	LYTVA_10922
OG0007699	AMPFI_07823	LYTVA_01611, LYTVA_09243, LYTVA_26832
OG0007700	AMPFI_08021	LYTVA_07316
OG0007701	AMPFI_11708	LYTVA_21781
OG0007702	AMPFI_25722	LYTVA_05328
OG0007703	AMPFI_06898	LYTVA_27223, LYTVA_22526
OG0007704	AMPFI_24990	LYTVA_08360
OG0007705	AMPFI_02466	LYTVA_14287
OG0007708	AMPFI_09437	LYTVA_29207
OG0007711	AMPFI_08437, AMPFI_00864	LYTVA_29385, LYTVA_17924
OG0007712	AMPFI_01298	LYTVA_10828
OG0007713	AMPFI_02051	LYTVA_11468
OG0007714	AMPFI_13479	LYTVA_09705
OG0007716	AMPFI_01726, AMPFI_25648	LYTVA_19321
OG0007717	AMPFI_00651	LYTVA_16631
OG0007719	AMPFI_19360	LYTVA_26116
OG0007721	AMPFI_10872	LYTVA_28411
OG0007723	AMPFI_08545	LYTVA_01240
OG0007725	AMPFI_01230, AMPFI_19190	LYTVA_15370
OG0007725	AMPFI_10640	LYTVA_20581, LYTVA_05852, LYTVA_03891
OG0007726	AMPFI_19619	LYTVA_06027
OG0007727	AMPFI_08743	LYTVA_12845, LYTVA_28212
OG0007730	AMPFI_10603	LYTVA_17502
OG0007731	AMPFI_03813, AMPFI_15081	LYTVA_07729, LYTVA_10141, LYTVA_09316
