Orthogroup	AMPFI_ok	DANRE
OG0006887	AMPFI_10614	DANRE35935
OG0006888	AMPFI_11798	DANRE20632
OG0006889	AMPFI_10349	DANRE12508
OG0006890	AMPFI_06179	DANRE04449
OG0006891	AMPFI_10153	DANRE15280, DANRE15279
OG0006892	AMPFI_04975	DANRE42353
OG0006893	AMPFI_01490	DANRE35990, DANRE35991, DANRE35992
OG0006895	AMPFI_21480, AMPFI_17058	DANRE04051
OG0006896	AMPFI_23895, AMPFI_02039	DANRE16360, DANRE16361, DANRE39466
OG0006897	AMPFI_08177	DANRE34848, DANRE34849, DANRE34850
OG0006898	AMPFI_13011	DANRE12640
OG0006899	AMPFI_13416	DANRE25627, DANRE25626
OG0006900	AMPFI_19377	DANRE17615, DANRE17616
OG0006901	AMPFI_24896	DANRE42359, DANRE42358
OG0006903	AMPFI_22719	DANRE09420, DANRE03354, DANRE03353, DANRE29137
OG0006904	AMPFI_25492	DANRE04837, DANRE04838
OG0006905	AMPFI_15393	DANRE36867
OG0006906	AMPFI_24996	DANRE35097
OG0006907	AMPFI_08400	DANRE30638
OG0006909	AMPFI_14481, AMPFI_00666	DANRE40335
OG0006911	AMPFI_20108	DANRE07250
OG0006912	AMPFI_14206, AMPFI_22688	DANRE18257
OG0006914	AMPFI_06074	DANRE00540, DANRE00539
OG0006916	AMPFI_00335	DANRE19207, DANRE19208, DANRE19209
OG0006917	AMPFI_06566	DANRE08924
OG0006918	AMPFI_10696	DANRE09402
OG0006919	AMPFI_02944	DANRE03724
OG0006920	AMPFI_10884	DANRE41930
OG0006921	AMPFI_26080	DANRE01091
OG0006923	AMPFI_08393	DANRE14202
OG0006924	AMPFI_17424	DANRE34932
OG0006925	AMPFI_14947	DANRE10925, DANRE10926
OG0006926	AMPFI_09334	DANRE14985
OG0006927	AMPFI_22332	DANRE28369
OG0006928	AMPFI_10468	DANRE18223
OG0006929	AMPFI_15906	DANRE10027
OG0006929	AMPFI_04107	DANRE10028
OG0006931	AMPFI_14829, AMPFI_22093	DANRE18816
OG0006932	AMPFI_06908	DANRE03602, DANRE03603, DANRE29298
OG0006934	AMPFI_13627	DANRE42873
OG0006935	AMPFI_06775	DANRE04751
OG0006936	AMPFI_01142	DANRE05124
OG0006937	AMPFI_14568	DANRE39416
OG0006939	AMPFI_00736	DANRE05866, DANRE05865
OG0006940	AMPFI_16402	DANRE03264, DANRE03263
OG0006942	AMPFI_07605	DANRE40029
OG0006943	AMPFI_06307	DANRE31332
OG0006945	AMPFI_01614	DANRE42360
OG0006946	AMPFI_00482	DANRE00393, DANRE00394, DANRE00392
OG0006949	AMPFI_13736	DANRE12732
OG0006951	AMPFI_18733	DANRE14887, DANRE14889, DANRE14888
OG0006952	AMPFI_09145	DANRE14759
OG0006953	AMPFI_16258	DANRE01132
OG0006954	AMPFI_10356	DANRE11015
OG0006955	AMPFI_17685	DANRE30983
OG0006957	AMPFI_21241	DANRE06715, DANRE06716
OG0006958	AMPFI_10322	DANRE35182
OG0006959	AMPFI_13745	DANRE37495
OG0006960	AMPFI_10218	DANRE42368, DANRE42367
OG0006962	AMPFI_08199	DANRE02782
OG0006964	AMPFI_13035	DANRE09142
OG0006965	AMPFI_15612	DANRE34544, DANRE34543
OG0006966	AMPFI_08312	DANRE12258
OG0006967	AMPFI_20325	DANRE03623, DANRE03622
OG0006968	AMPFI_08216	DANRE26323
OG0006969	AMPFI_09726	DANRE06563
OG0006970	AMPFI_06662	DANRE16466, DANRE16465, DANRE06600
OG0006971	AMPFI_14130	DANRE40878, DANRE40877
OG0006972	AMPFI_11218	DANRE25189
OG0006973	AMPFI_05114	DANRE17252
OG0006974	AMPFI_19045	DANRE13323, DANRE13322, DANRE12079, DANRE04090, DANRE04089, DANRE04088
OG0006975	AMPFI_12753	DANRE09037
OG0006976	AMPFI_11995	DANRE18544, DANRE18545
OG0006977	AMPFI_09374	DANRE02258
OG0006978	AMPFI_11811, AMPFI_24207	DANRE34823, DANRE34824
OG0006979	AMPFI_14493	DANRE38972
OG0006981	AMPFI_00245	DANRE25411
OG0006982	AMPFI_11090	DANRE33288
OG0006983	AMPFI_14172	DANRE23215
OG0006985	AMPFI_14367	DANRE02673
OG0006988	AMPFI_24904, AMPFI_02202	DANRE29990
OG0006989	AMPFI_03226	DANRE21381
OG0006990	AMPFI_11887	DANRE17525, DANRE17526, DANRE17527
OG0006991	AMPFI_07612	DANRE22662, DANRE22663, DANRE22661
OG0006992	AMPFI_21431	DANRE03940
OG0006993	AMPFI_01326	DANRE08645
OG0006994	AMPFI_02391	DANRE41698
OG0006995	AMPFI_12939	DANRE14381, DANRE14382
OG0006997	AMPFI_06778	DANRE31374, DANRE31375
OG0006998	AMPFI_23858	DANRE03324, DANRE43324
OG0006999	AMPFI_03627	DANRE10373, DANRE10372
OG0007000	AMPFI_00549	DANRE40871, DANRE40870
OG0007001	AMPFI_09798	DANRE31299
OG0007003	AMPFI_06800	DANRE38881
OG0007004	AMPFI_01008	DANRE24109, DANRE24111
OG0007005	AMPFI_13442	DANRE07555, DANRE07554
OG0007006	AMPFI_19647	DANRE24251, DANRE33893, DANRE33894
OG0007007	AMPFI_23823	DANRE01269, DANRE01270
OG0007008	AMPFI_13646	DANRE00565
OG0007009	AMPFI_00275	DANRE35325
OG0007010	AMPFI_17159	DANRE17817
OG0007011	AMPFI_21944	DANRE08885, DANRE08884, DANRE08883
OG0007012	AMPFI_17251	DANRE37825, DANRE37827, DANRE37828, DANRE37826
OG0007013	AMPFI_07544, AMPFI_03127	DANRE04152
OG0007014	AMPFI_10606	DANRE16137, DANRE16136
OG0007015	AMPFI_13502	DANRE22599, DANRE22598
OG0007016	AMPFI_09621	DANRE25387, DANRE25386
OG0007018	AMPFI_23594	DANRE07063
OG0007021	AMPFI_10039	DANRE42259
OG0007022	AMPFI_18990	DANRE01733
OG0007023	AMPFI_09160	DANRE21295
OG0007024	AMPFI_08761	DANRE25046
OG0007025	AMPFI_15749	DANRE39883
OG0007026	AMPFI_14789	DANRE25877
OG0007027	AMPFI_21576	DANRE41272
OG0007028	AMPFI_00486	DANRE27455
OG0007030	AMPFI_10233	DANRE15794
OG0007031	AMPFI_09873	DANRE40046
OG0007032	AMPFI_19209	DANRE42519
OG0007033	AMPFI_06964	DANRE18803, DANRE18804
OG0007034	AMPFI_03185	DANRE21262
OG0007035	AMPFI_25418	DANRE35003, DANRE08155
OG0007036	AMPFI_06158	DANRE14569, DANRE14568, DANRE14567, DANRE14566
OG0007037	AMPFI_06018	DANRE42762
OG0007038	AMPFI_15334	DANRE40365
OG0007039	AMPFI_14288	DANRE18016
OG0007040	AMPFI_05605	DANRE34356
OG0007041	AMPFI_08097	DANRE37642, DANRE25606
OG0007042	AMPFI_23647	DANRE10636
OG0007043	AMPFI_14086	DANRE04197
OG0007044	AMPFI_12621	DANRE16211, DANRE16212
OG0007045	AMPFI_05641	DANRE10111
OG0007046	AMPFI_22387	DANRE11415
OG0007047	AMPFI_21115	DANRE14646
OG0007048	AMPFI_11198	DANRE30007, DANRE03630
OG0007050	AMPFI_12891	DANRE07382
OG0007052	AMPFI_08379	DANRE12457, DANRE12458, DANRE30990
OG0007053	AMPFI_11530	DANRE29142
OG0007054	AMPFI_12728	DANRE29653, DANRE29652
OG0007055	AMPFI_18150	DANRE33530
OG0007056	AMPFI_07442	DANRE07920
OG0007058	AMPFI_14253	DANRE13123
OG0007059	AMPFI_06026	DANRE03981
OG0007060	AMPFI_02194	DANRE10375, DANRE10374
OG0007061	AMPFI_25901	DANRE22042, DANRE22041
OG0007062	AMPFI_13658	DANRE13114, DANRE13113
OG0007063	AMPFI_08500	DANRE09361
OG0007064	AMPFI_05178	DANRE07304
OG0007065	AMPFI_15568	DANRE12615, DANRE12616
OG0007066	AMPFI_12944	DANRE19801
OG0007067	AMPFI_07752, AMPFI_17461, AMPFI_14923, AMPFI_03368	DANRE39351
OG0007068	AMPFI_09888	DANRE39233, DANRE39232
OG0007072	AMPFI_18252, AMPFI_16229	DANRE12173, DANRE12174, DANRE12175
OG0007073	AMPFI_14976	DANRE08821
OG0007074	AMPFI_09163	DANRE27996, DANRE27997, DANRE27999, DANRE27998
OG0007075	AMPFI_05630	DANRE03285, DANRE43299
OG0007076	AMPFI_19099	DANRE30964, DANRE30963
OG0007077	AMPFI_06540	DANRE17836, DANRE17837
OG0007078	AMPFI_09494	DANRE10502
OG0007079	AMPFI_20822	DANRE05491
OG0007080	AMPFI_26007	DANRE18620
OG0007081	AMPFI_03841	DANRE29557, DANRE29558, DANRE29559
OG0007082	AMPFI_24447	DANRE30592
OG0007083	AMPFI_02939	DANRE14647
OG0007084	AMPFI_05390	DANRE36884, DANRE36883
OG0007085	AMPFI_17499	DANRE12395, DANRE12396
OG0007086	AMPFI_12116	DANRE12497
OG0007087	AMPFI_15665	DANRE10797, DANRE10795, DANRE10794
OG0007088	AMPFI_22367	DANRE27920
OG0007089	AMPFI_13513	DANRE07652, DANRE07651
OG0007090	AMPFI_05362	DANRE21490
OG0007091	AMPFI_22286	DANRE11390, DANRE11389
OG0007092	AMPFI_07515	DANRE18833
OG0007093	AMPFI_19322	DANRE38295
OG0007094	AMPFI_10492	DANRE11853, DANRE11852
OG0007095	AMPFI_16541	DANRE10009, DANRE10008
OG0007096	AMPFI_20333	DANRE17506
OG0007098	AMPFI_24023	DANRE25426, DANRE25425
OG0007099	AMPFI_04664	DANRE16832
OG0007100	AMPFI_06660	DANRE20633, DANRE20634
OG0007102	AMPFI_14013	DANRE41563, DANRE41565, DANRE41564
OG0007103	AMPFI_21498	DANRE03284
OG0007104	AMPFI_00278	DANRE00996
OG0007105	AMPFI_06051	DANRE37505
OG0007106	AMPFI_22589	DANRE21012, DANRE21013, DANRE21015, DANRE21014
OG0007108	AMPFI_22334	DANRE01033, DANRE01034
OG0007111	AMPFI_09811	DANRE24115, DANRE24114, DANRE26940
OG0007112	AMPFI_09312	DANRE25814
OG0007113	AMPFI_08709	DANRE21296
OG0007114	AMPFI_23838	DANRE10602, DANRE14572
OG0007117	AMPFI_14953	DANRE31482
OG0007118	AMPFI_07879	DANRE10021, DANRE10022
OG0007119	AMPFI_10991	DANRE36376, DANRE36377
OG0007120	AMPFI_11091	DANRE19755, DANRE19754
OG0007121	AMPFI_08250	DANRE21444
OG0007122	AMPFI_25128	DANRE23206
OG0007124	AMPFI_04084	DANRE41957
OG0007125	AMPFI_03320	DANRE36299, DANRE36298
OG0007126	AMPFI_13809	DANRE17417, DANRE00882
OG0007127	AMPFI_09006	DANRE14792, DANRE14793, DANRE14791, DANRE10353
OG0007128	AMPFI_01076	DANRE19019
OG0007130	AMPFI_08690	DANRE30904
OG0007131	AMPFI_14883	DANRE40030, DANRE40031
OG0007132	AMPFI_25506	DANRE15088, DANRE15087
OG0007133	AMPFI_06167	DANRE01479
OG0007134	AMPFI_10320	DANRE22130, DANRE22129
OG0007135	AMPFI_02205	DANRE38477
OG0007136	AMPFI_04222	DANRE25959
OG0007137	AMPFI_10272	DANRE27979
OG0007138	AMPFI_06496	DANRE26666, DANRE26667
OG0007139	AMPFI_14817	DANRE39772, DANRE39771
OG0007140	AMPFI_13145	DANRE27837, DANRE35428
OG0007141	AMPFI_14042	DANRE29345
OG0007142	AMPFI_06263	DANRE33554
OG0007143	AMPFI_09839	DANRE12075
OG0007144	AMPFI_01668	DANRE17418
OG0007145	AMPFI_08849	DANRE26346
OG0007146	AMPFI_12949	DANRE06482, DANRE06480, DANRE06481
OG0007147	AMPFI_22368	DANRE01796
OG0007148	AMPFI_25183	DANRE41181
OG0007150	AMPFI_10416	DANRE38611, DANRE38612
OG0007151	AMPFI_12479	DANRE10301
OG0007152	AMPFI_12822	DANRE13979, DANRE13981, DANRE13980
OG0007153	AMPFI_10515	DANRE04392, DANRE04391
OG0007154	AMPFI_08537	DANRE05456
OG0007158	AMPFI_01386	DANRE14540
OG0007159	AMPFI_12078, AMPFI_01720	DANRE39955, DANRE39956
OG0007160	AMPFI_02949	DANRE38832, DANRE38833, DANRE38831
OG0007161	AMPFI_04059	DANRE04179, DANRE04180, DANRE12817
OG0007163	AMPFI_04704	DANRE09124
OG0007164	AMPFI_05277	DANRE16181
OG0007165	AMPFI_05563	DANRE01262, DANRE01263
OG0007166	AMPFI_06034	DANRE37616
OG0007168	AMPFI_07364	DANRE42575, DANRE42574
OG0007169	AMPFI_07655	DANRE10498, DANRE10497, DANRE42363, DANRE42364, DANRE14377, DANRE14376
OG0007171	AMPFI_09280	DANRE05910, DANRE05911
OG0007173	AMPFI_11286	DANRE07590
OG0007174	AMPFI_12330	DANRE22362
OG0007175	AMPFI_12406	DANRE39288
OG0007176	AMPFI_12425	DANRE08683
OG0007177	AMPFI_13268	DANRE10701, DANRE10700, DANRE10702
OG0007178	AMPFI_13363, AMPFI_21866	DANRE18259, DANRE18258
OG0007179	AMPFI_13626	DANRE23985
OG0007180	AMPFI_14122	DANRE21576, DANRE21577
OG0007181	AMPFI_14166	DANRE22763, DANRE22762
OG0007182	AMPFI_15692	DANRE35013
OG0007183	AMPFI_16520	DANRE09025, DANRE09026
OG0007184	AMPFI_16722	DANRE15058, DANRE15059
OG0007185	AMPFI_19277	DANRE30304, DANRE36004, DANRE36003
OG0007186	AMPFI_19328	DANRE03876
OG0007187	AMPFI_19456	DANRE01702
OG0007188	AMPFI_21843	DANRE42159, DANRE42158
OG0007189	AMPFI_22512	DANRE29276, DANRE21865
OG0007190	AMPFI_24195	DANRE01561, DANRE01562
OG0007191	AMPFI_24799	DANRE40013
OG0007192	AMPFI_25475	DANRE42628
OG0007193	AMPFI_25811	DANRE03626, DANRE28613, DANRE28612, DANRE28611, DANRE30071
OG0007248	AMPFI_02393	DANRE28303
OG0007250	AMPFI_10124	DANRE16084, DANRE16083, DANRE16082
OG0007251	AMPFI_04951, AMPFI_04952	DANRE28156
OG0007252	AMPFI_12202	DANRE33397, DANRE33396
OG0007253	AMPFI_12580	DANRE24848, DANRE38288
OG0007254	AMPFI_03097	DANRE17415
OG0007255	AMPFI_06254	DANRE14351
OG0007256	AMPFI_04723	DANRE35626
OG0007258	AMPFI_02300	DANRE19018
OG0007261	AMPFI_01118	DANRE15986, DANRE15985, DANRE43125
OG0007262	AMPFI_23490, AMPFI_16888	DANRE07506
OG0007264	AMPFI_12650	DANRE25424
OG0007266	AMPFI_02574	DANRE30633
OG0007268	AMPFI_22023, AMPFI_24233	DANRE42444, DANRE42443
OG0007269	AMPFI_25179, AMPFI_02490	DANRE12063
OG0007270	AMPFI_06380	DANRE16191, DANRE16192
OG0007271	AMPFI_25295	DANRE04167, DANRE04136, DANRE04135
OG0007272	AMPFI_21889	DANRE22978
OG0007273	AMPFI_24018	DANRE29589
OG0007274	AMPFI_24727	DANRE01276
OG0007275	AMPFI_14292	DANRE31136, DANRE31135
OG0007276	AMPFI_12494	DANRE33385, DANRE33386
OG0007277	AMPFI_06777	DANRE05579, DANRE05577, DANRE05578
OG0007279	AMPFI_07724	DANRE20338
OG0007280	AMPFI_17221	DANRE26658
OG0007281	AMPFI_11311	DANRE30501, DANRE30500
OG0007282	AMPFI_07925	DANRE33520
OG0007284	AMPFI_24786	DANRE10645, DANRE14201, DANRE02530
OG0007285	AMPFI_09195	DANRE10034, DANRE10035
OG0007286	AMPFI_11812	DANRE37560
OG0007288	AMPFI_04627	DANRE07196, DANRE07197
OG0007289	AMPFI_05664	DANRE38284
OG0007290	AMPFI_07769	DANRE26147, DANRE26146
OG0007291	AMPFI_04272	DANRE28295, DANRE28294
OG0007292	AMPFI_18565	DANRE09241, DANRE09240
OG0007293	AMPFI_17486	DANRE14743
OG0007294	AMPFI_01601	DANRE24046, DANRE24044, DANRE24045
OG0007295	AMPFI_18465, AMPFI_00420	DANRE06178, DANRE06177
OG0007296	AMPFI_21978, AMPFI_15132	DANRE38101
OG0007297	AMPFI_11278	DANRE39713, DANRE39710, DANRE39712, DANRE39711
OG0007298	AMPFI_12849, AMPFI_14237	DANRE16677
OG0007299	AMPFI_06986	DANRE34012, DANRE34011
OG0007300	AMPFI_02267	DANRE14858
OG0007301	AMPFI_14618	DANRE14613, DANRE14612
OG0007302	AMPFI_13834	DANRE36522
OG0007303	AMPFI_15376	DANRE21868
OG0007304	AMPFI_07174	DANRE23396
OG0007305	AMPFI_08996	DANRE34982
OG0007306	AMPFI_19687	DANRE01049
OG0007307	AMPFI_18569	DANRE04470
OG0007308	AMPFI_04590	DANRE09523
OG0007309	AMPFI_09734	DANRE16826
OG0007310	AMPFI_09474	DANRE42767, DANRE42766
OG0007312	AMPFI_11642	DANRE29986, DANRE29987
OG0007314	AMPFI_08563	DANRE18859
OG0007316	AMPFI_21053	DANRE39257, DANRE39258, DANRE39255, DANRE39256
OG0007317	AMPFI_13235	DANRE11318
OG0007318	AMPFI_05681	DANRE22103
OG0007319	AMPFI_11125	DANRE37045, DANRE37047, DANRE37046
OG0007320	AMPFI_19558	DANRE37628, DANRE37627
OG0007321	AMPFI_01984	DANRE06820
OG0007322	AMPFI_04756	DANRE34262
OG0007323	AMPFI_24238	DANRE21933, DANRE21932
OG0007325	AMPFI_25190	DANRE12985
OG0007326	AMPFI_19062	DANRE26003
OG0007328	AMPFI_01087	DANRE04726
OG0007329	AMPFI_01020	DANRE09561, DANRE09562
OG0007330	AMPFI_01650	DANRE07790, DANRE07791
OG0007331	AMPFI_10290	DANRE31231
OG0007333	AMPFI_02783	DANRE22246, DANRE22247, DANRE16144
OG0007334	AMPFI_06086	DANRE14827
OG0007335	AMPFI_05409	DANRE17585
OG0007336	AMPFI_05851	DANRE10061
OG0007338	AMPFI_07122	DANRE12380, DANRE12381
OG0007339	AMPFI_12449	DANRE23834
OG0007340	AMPFI_03881	DANRE13852, DANRE13850, DANRE13851
OG0007341	AMPFI_06512	DANRE04473
OG0007342	AMPFI_08350	DANRE35323
OG0007343	AMPFI_04790	DANRE21557, DANRE28341
OG0007344	AMPFI_06969	DANRE05827, DANRE05828
OG0007345	AMPFI_23299	DANRE15610, DANRE15612, DANRE15613, DANRE15611
OG0007347	AMPFI_11094	DANRE36745
OG0007348	AMPFI_10154	DANRE16193, DANRE16195
OG0007349	AMPFI_19903	DANRE39606
OG0007351	AMPFI_21356	DANRE14677, DANRE14676, DANRE14675, DANRE08595
OG0007352	AMPFI_19904	DANRE16773
OG0007353	AMPFI_14327	DANRE38574, DANRE26140
OG0007354	AMPFI_23026	DANRE24128
OG0007355	AMPFI_06243	DANRE13636
OG0007356	AMPFI_15329	DANRE36634
OG0007357	AMPFI_23489	DANRE38560
OG0007358	AMPFI_23864	DANRE43184
OG0007359	AMPFI_14413, AMPFI_12701	DANRE23813, DANRE23812, DANRE26870, DANRE26868
OG0007360	AMPFI_24219	DANRE27456
OG0007361	AMPFI_08736	DANRE14944
OG0007363	AMPFI_24644	DANRE16032
OG0007364	AMPFI_00831	DANRE29303
OG0007365	AMPFI_10820	DANRE36420
OG0007366	AMPFI_01644	DANRE21573, DANRE21572
OG0007367	AMPFI_03186	DANRE27165
OG0007368	AMPFI_05315	DANRE13338
OG0007369	AMPFI_08810	DANRE42613, DANRE42614
OG0007370	AMPFI_20725	DANRE08197
OG0007371	AMPFI_13954	DANRE16865
OG0007372	AMPFI_01454, AMPFI_02415	DANRE34402, DANRE34400, DANRE34401
OG0007373	AMPFI_05783	DANRE18640
OG0007374	AMPFI_07609	DANRE00280
OG0007375	AMPFI_00793, AMPFI_22409	DANRE11069
OG0007376	AMPFI_15486	DANRE39201
OG0007377	AMPFI_08955	DANRE18290, DANRE18289
OG0007379	AMPFI_11533	DANRE17790, DANRE17791
OG0007381	AMPFI_10840	DANRE28840
OG0007382	AMPFI_25953	DANRE15296
OG0007384	AMPFI_08385	DANRE18642, DANRE18643
OG0007385	AMPFI_07229	DANRE13349
OG0007386	AMPFI_25435	DANRE18467
OG0007387	AMPFI_11442	DANRE34966
OG0007388	AMPFI_16247	DANRE38076, DANRE38075
OG0007389	AMPFI_10459	DANRE19186, DANRE19187, DANRE19185
OG0007390	AMPFI_01290	DANRE30054
OG0007391	AMPFI_08550	DANRE35086
OG0007392	AMPFI_24606	DANRE04860, DANRE04858, DANRE04859
OG0007393	AMPFI_14008	DANRE12093
OG0007394	AMPFI_10682, AMPFI_09708, AMPFI_08528	DANRE07734, DANRE07733
OG0007395	AMPFI_12394	DANRE04069
OG0007396	AMPFI_10617	DANRE38842, DANRE38841, DANRE38843
OG0007397	AMPFI_04544, AMPFI_10460	DANRE38807, DANRE38808
OG0007399	AMPFI_12781	DANRE39639, DANRE39640
OG0007402	AMPFI_14251	DANRE24730
OG0007403	AMPFI_02383	DANRE06465
OG0007405	AMPFI_04156	DANRE12349
OG0007406	AMPFI_09384	DANRE01446
OG0007407	AMPFI_20546	DANRE04761
OG0007408	AMPFI_23579	DANRE10196
OG0007409	AMPFI_17481	DANRE10224, DANRE10225
OG0007410	AMPFI_24029	DANRE28511, DANRE30430, DANRE03053
OG0007411	AMPFI_00518	DANRE39541
OG0007412	AMPFI_15596	DANRE42558
OG0007413	AMPFI_17782, AMPFI_14750	DANRE10248
OG0007414	AMPFI_22105	DANRE36351
OG0007415	AMPFI_18327	DANRE29208
OG0007416	AMPFI_22034	DANRE07209, DANRE07210
OG0007417	AMPFI_08601	DANRE35348, DANRE35349
OG0007418	AMPFI_13366	DANRE08205, DANRE08204
OG0007419	AMPFI_12181	DANRE29996
OG0007420	AMPFI_11651	DANRE22876
OG0007421	AMPFI_19420	DANRE01616, DANRE01615
OG0007422	AMPFI_24325	DANRE11021, DANRE11020
OG0007423	AMPFI_08143, AMPFI_08142	DANRE15453, DANRE29404
OG0007424	AMPFI_10824	DANRE24729, DANRE24728
OG0007425	AMPFI_14232	DANRE12333
OG0007426	AMPFI_23197	DANRE37555
OG0007427	AMPFI_17613	DANRE11179, DANRE11178
OG0007428	AMPFI_18487	DANRE24212
OG0007429	AMPFI_00300	DANRE31428, DANRE31429
OG0007430	AMPFI_02496	DANRE00002, DANRE00003
OG0007431	AMPFI_01452	DANRE10354
OG0007432	AMPFI_09473	DANRE13294
OG0007433	AMPFI_09338	DANRE37715, DANRE37716
OG0007436	AMPFI_21859	DANRE41656, DANRE41655
OG0007437	AMPFI_03238	DANRE04900, DANRE07235
OG0007438	AMPFI_02752	DANRE24144
OG0007439	AMPFI_07825	DANRE05901
OG0007440	AMPFI_17627	DANRE02292, DANRE02291
OG0007441	AMPFI_21710	DANRE24681
OG0007442	AMPFI_22918	DANRE26604, DANRE26605, DANRE26603
OG0007443	AMPFI_17572	DANRE00331
OG0007444	AMPFI_09630	DANRE38408, DANRE38407, DANRE41111
OG0007445	AMPFI_02455	DANRE24240
OG0007446	AMPFI_14384	DANRE39669, DANRE39668
OG0007447	AMPFI_24495, AMPFI_24542	DANRE16222, DANRE16223
OG0007448	AMPFI_19138	DANRE38975
OG0007449	AMPFI_15241	DANRE23310, DANRE23308, DANRE23309
OG0007450	AMPFI_00124, AMPFI_03276	DANRE05621, DANRE05622
OG0007451	AMPFI_04715	DANRE24091
OG0007452	AMPFI_05136	DANRE18998
OG0007454	AMPFI_23985	DANRE42564, DANRE42563
OG0007455	AMPFI_08081	DANRE24416
OG0007456	AMPFI_18549	DANRE35403
OG0007457	AMPFI_16421	DANRE25169
OG0007458	AMPFI_12774	DANRE15779
OG0007460	AMPFI_05013	DANRE11272
OG0007461	AMPFI_16930	DANRE11529, DANRE11530
OG0007462	AMPFI_04972, AMPFI_04973	DANRE21378
OG0007463	AMPFI_05572	DANRE30867
OG0007466	AMPFI_09132, AMPFI_06016	DANRE38355, DANRE38356
OG0007467	AMPFI_21229, AMPFI_20924	DANRE23717, DANRE23718, DANRE23716, DANRE23710
OG0007468	AMPFI_12069	DANRE16250, DANRE16251
OG0007471	AMPFI_06645	DANRE37864
OG0007472	AMPFI_21193	DANRE00512
OG0007474	AMPFI_11355	DANRE08159
OG0007476	AMPFI_06079	DANRE29800, DANRE29801
OG0007477	AMPFI_00594	DANRE29475
OG0007479	AMPFI_08621	DANRE15593, DANRE15594
OG0007480	AMPFI_11100	DANRE05240, DANRE05239, DANRE05238
OG0007481	AMPFI_08197	DANRE33331, DANRE33330
OG0007482	AMPFI_12660	DANRE13898
OG0007483	AMPFI_06915	DANRE22340
OG0007484	AMPFI_08380	DANRE08931
OG0007485	AMPFI_03903	DANRE11067
OG0007486	AMPFI_06410	DANRE35303, DANRE19658, DANRE04345
OG0007487	AMPFI_00419	DANRE08241, DANRE08242
OG0007488	AMPFI_18912	DANRE36992
OG0007489	AMPFI_14429	DANRE11003
OG0007490	AMPFI_00198	DANRE36909, DANRE36908
OG0007491	AMPFI_00418	DANRE29088
OG0007492	AMPFI_11698	DANRE30846
OG0007494	AMPFI_08548	DANRE29007
OG0007495	AMPFI_14548	DANRE35662
OG0007496	AMPFI_15377, AMPFI_22065	DANRE02885
OG0007498	AMPFI_10772	DANRE09394
OG0007499	AMPFI_00937	DANRE19954
OG0007500	AMPFI_01923	DANRE16100, DANRE41707
OG0007501	AMPFI_03524	DANRE31037
OG0007503	AMPFI_04163	DANRE04343
OG0007504	AMPFI_05486	DANRE15442
OG0007506	AMPFI_07798	DANRE04411, DANRE43326
OG0007507	AMPFI_07868	DANRE10948, DANRE10947
OG0007508	AMPFI_08862	DANRE35140
OG0007509	AMPFI_10436	DANRE33335
OG0007510	AMPFI_11681	DANRE05836
OG0007512	AMPFI_12911, AMPFI_12910	DANRE42979
OG0007513	AMPFI_13277, AMPFI_13278	DANRE31001, DANRE31000
OG0007514	AMPFI_18495, AMPFI_13942	DANRE36408
OG0007515	AMPFI_14037	DANRE30056
OG0007516	AMPFI_14074	DANRE31183, DANRE41298
OG0007517	AMPFI_14076	DANRE25778, DANRE25779, DANRE25777
OG0007518	AMPFI_14635	DANRE31580
OG0007519	AMPFI_15083	DANRE13007
OG0007520	AMPFI_15347	DANRE00088, DANRE00090, DANRE00089, DANRE00087
OG0007521	AMPFI_15616	DANRE05735, DANRE05734, DANRE16880, DANRE16879
OG0007522	AMPFI_16088	DANRE11801
OG0007523	AMPFI_16441	DANRE20696, DANRE34478, DANRE32185, DANRE26266, DANRE26264, DANRE26270, DANRE32149
OG0007524	AMPFI_18839	DANRE06877, DANRE06876
OG0007525	AMPFI_20078	DANRE21489
OG0007527	AMPFI_21425	DANRE27156
OG0007528	AMPFI_22110	DANRE26651
OG0007529	AMPFI_24995	DANRE04034, DANRE04035
OG0007531	AMPFI_25413	DANRE19264
OG0007582	AMPFI_07988	DANRE16130, DANRE16129
OG0007583	AMPFI_19749	DANRE22119, DANRE22120
OG0007584	AMPFI_16069	DANRE29844
OG0007586	AMPFI_15087	DANRE41141, DANRE41142
OG0007589	AMPFI_10679	DANRE15653
OG0007591	AMPFI_24174	DANRE28953
OG0007593	AMPFI_14751	DANRE41033, DANRE41035, DANRE41034, DANRE41032
OG0007595	AMPFI_11668	DANRE25584
OG0007596	AMPFI_07298	DANRE37090
OG0007597	AMPFI_14347	DANRE41110, DANRE41109
OG0007601	AMPFI_14517	DANRE30199, DANRE30198
OG0007602	AMPFI_15464, AMPFI_15463	DANRE17333, DANRE17332
OG0007603	AMPFI_04653	DANRE12686
OG0007604	AMPFI_25405	DANRE12964
OG0007605	AMPFI_17249, AMPFI_05461	DANRE05829
OG0007606	AMPFI_06131	DANRE04412, DANRE04413
OG0007607	AMPFI_12626	DANRE41103
OG0007609	AMPFI_08364	DANRE39845
OG0007610	AMPFI_13414	DANRE15863
OG0007611	AMPFI_22256	DANRE11952, DANRE11954, DANRE11953
OG0007614	AMPFI_22950	DANRE13006
OG0007615	AMPFI_05411	DANRE34001
OG0007616	AMPFI_13986	DANRE09001
OG0007617	AMPFI_24034, AMPFI_19703	DANRE39217, DANRE39216
