Orthogroup	AMPFI_ok	HELIO_ok
OG0006954	AMPFI_10356	HELIO_00977
OG0006955	AMPFI_17685	HELIO_06102
OG0006956	AMPFI_22936	HELIO_03837
OG0006957	AMPFI_21241	HELIO_09843
OG0006958	AMPFI_10322	HELIO_03705
OG0006959	AMPFI_13745	HELIO_03367
OG0006960	AMPFI_10218	HELIO_11955
OG0006962	AMPFI_08199	HELIO_04139
OG0006964	AMPFI_13035	HELIO_05324
OG0006965	AMPFI_15612	HELIO_01499
OG0006966	AMPFI_08312	HELIO_00843
OG0006967	AMPFI_20325	HELIO_03858
OG0006968	AMPFI_08216	HELIO_10124
OG0006969	AMPFI_09726	HELIO_04692
OG0006970	AMPFI_06662	HELIO_03853
OG0006971	AMPFI_14130	HELIO_04205
OG0006972	AMPFI_11218	HELIO_12289
OG0006973	AMPFI_05114	HELIO_05811
OG0006975	AMPFI_12753	HELIO_00766
OG0006976	AMPFI_11995	HELIO_09447
OG0006977	AMPFI_09374	HELIO_03745
OG0006979	AMPFI_14493	HELIO_08949
OG0006980	AMPFI_12230	HELIO_06927
OG0006981	AMPFI_00245	HELIO_10873
OG0006982	AMPFI_11090	HELIO_09182
OG0006983	AMPFI_14172	HELIO_09699
OG0006985	AMPFI_14367	HELIO_08249
OG0006988	AMPFI_24904	HELIO_01745
OG0006988	AMPFI_02202	HELIO_10587
OG0006989	AMPFI_03226	HELIO_01925
OG0006990	AMPFI_11887	HELIO_06240
OG0006991	AMPFI_07612	HELIO_08801
OG0006992	AMPFI_21431	HELIO_03687
OG0006993	AMPFI_01326	HELIO_04356
OG0006994	AMPFI_02391	HELIO_10742
OG0006995	AMPFI_12939	HELIO_00974
OG0006996	AMPFI_05652	HELIO_00464
OG0006997	AMPFI_06778	HELIO_04050
OG0006998	AMPFI_23858	HELIO_01286
OG0006999	AMPFI_03627	HELIO_01742
OG0007000	AMPFI_00549	HELIO_00263
OG0007001	AMPFI_09798	HELIO_09912
OG0007003	AMPFI_06800	HELIO_03021
OG0007004	AMPFI_01008	HELIO_03743
OG0007006	AMPFI_19647	HELIO_05841
OG0007007	AMPFI_23823	HELIO_04354
OG0007008	AMPFI_13646	HELIO_04065
OG0007009	AMPFI_00275	HELIO_10006
OG0007010	AMPFI_17159	HELIO_01679
OG0007011	AMPFI_21944	HELIO_12793
OG0007012	AMPFI_17251	HELIO_04259
OG0007013	AMPFI_07544	HELIO_10913
OG0007014	AMPFI_10606	HELIO_00547
OG0007015	AMPFI_13502	HELIO_01841
OG0007016	AMPFI_09621	HELIO_09219
OG0007018	AMPFI_23594	HELIO_07831
OG0007022	AMPFI_18990	HELIO_00686
OG0007023	AMPFI_09160	HELIO_05749
OG0007024	AMPFI_08761	HELIO_03505
OG0007025	AMPFI_15749	HELIO_12627
OG0007026	AMPFI_14789	HELIO_11609, HELIO_11608
OG0007028	AMPFI_00486	HELIO_09657
OG0007030	AMPFI_10233	HELIO_05278
OG0007031	AMPFI_09873	HELIO_11089
OG0007032	AMPFI_19209	HELIO_10519
OG0007033	AMPFI_06964	HELIO_06756
OG0007034	AMPFI_03185	HELIO_05240
OG0007035	AMPFI_25418	HELIO_05074
OG0007036	AMPFI_06158	HELIO_08854
OG0007037	AMPFI_06018	HELIO_03215
OG0007038	AMPFI_15334	HELIO_07154
OG0007039	AMPFI_14288	HELIO_03673
OG0007040	AMPFI_05605	HELIO_09696
OG0007041	AMPFI_08097	HELIO_00355
OG0007042	AMPFI_23647	HELIO_08465
OG0007043	AMPFI_14086	HELIO_10787
OG0007044	AMPFI_12621	HELIO_03336
OG0007045	AMPFI_05641	HELIO_03028
OG0007047	AMPFI_21115	HELIO_01873
OG0007048	AMPFI_11198	HELIO_01435
OG0007050	AMPFI_12891	HELIO_10158
OG0007052	AMPFI_08379	HELIO_03698
OG0007053	AMPFI_11530	HELIO_01740
OG0007054	AMPFI_12728	HELIO_03935
OG0007055	AMPFI_18150	HELIO_05430
OG0007056	AMPFI_07442	HELIO_04173
OG0007058	AMPFI_14253	HELIO_12181
OG0007059	AMPFI_06026	HELIO_11121
OG0007060	AMPFI_02194	HELIO_03894
OG0007061	AMPFI_25901	HELIO_03172
OG0007062	AMPFI_13658	HELIO_03299
OG0007063	AMPFI_08500	HELIO_02537
OG0007064	AMPFI_05178	HELIO_02033
OG0007066	AMPFI_12944	HELIO_08282
OG0007067	AMPFI_03368	HELIO_06171
OG0007068	AMPFI_09888	HELIO_11494
OG0007072	AMPFI_16229	HELIO_09568
OG0007073	AMPFI_14976	HELIO_12235
OG0007074	AMPFI_09163	HELIO_10084
OG0007075	AMPFI_05630	HELIO_12580
OG0007076	AMPFI_19099	HELIO_04699
OG0007077	AMPFI_06540	HELIO_03036
OG0007078	AMPFI_09494	HELIO_12420
OG0007079	AMPFI_20822	HELIO_12708
OG0007080	AMPFI_26007	HELIO_10930
OG0007081	AMPFI_03841	HELIO_01321
OG0007082	AMPFI_24447	HELIO_01470
OG0007083	AMPFI_02939	HELIO_01256
OG0007084	AMPFI_05390	HELIO_06919
OG0007085	AMPFI_17499	HELIO_09227, HELIO_06691, HELIO_06359
OG0007086	AMPFI_12116	HELIO_09327
OG0007087	AMPFI_15665	HELIO_06229
OG0007089	AMPFI_13513	HELIO_01728
OG0007090	AMPFI_05362	HELIO_02778
OG0007091	AMPFI_22286	HELIO_05646
OG0007093	AMPFI_19322	HELIO_04228
OG0007094	AMPFI_10492	HELIO_03665
OG0007095	AMPFI_16541	HELIO_05715
OG0007096	AMPFI_20333	HELIO_05063
OG0007098	AMPFI_24023	HELIO_07500
OG0007099	AMPFI_04664	HELIO_11777
OG0007100	AMPFI_06660	HELIO_02603
OG0007103	AMPFI_21498	HELIO_04990
OG0007104	AMPFI_00278	HELIO_08624
OG0007105	AMPFI_06051	HELIO_06453
OG0007106	AMPFI_22589	HELIO_08071
OG0007107	AMPFI_08605	HELIO_08096
OG0007108	AMPFI_22334	HELIO_10721
OG0007110	AMPFI_11417	HELIO_08670
OG0007111	AMPFI_09811	HELIO_07676
OG0007112	AMPFI_09312	HELIO_05754
OG0007113	AMPFI_08709	HELIO_02963
OG0007114	AMPFI_23838	HELIO_02430
OG0007116	AMPFI_17993	HELIO_09537
OG0007117	AMPFI_14953	HELIO_10452
OG0007118	AMPFI_07879	HELIO_00216
OG0007119	AMPFI_10991	HELIO_03351
OG0007120	AMPFI_11091	HELIO_08636
OG0007121	AMPFI_08250	HELIO_08982
OG0007122	AMPFI_25128	HELIO_01530
OG0007124	AMPFI_04084	HELIO_03243
OG0007126	AMPFI_13809	HELIO_07784
OG0007127	AMPFI_09006	HELIO_02372
OG0007128	AMPFI_01076	HELIO_07471
OG0007130	AMPFI_08690	HELIO_08635, HELIO_08634
OG0007131	AMPFI_14883	HELIO_04431
OG0007132	AMPFI_25506	HELIO_12686
OG0007133	AMPFI_06167	HELIO_05837
OG0007134	AMPFI_10320	HELIO_02796
OG0007135	AMPFI_02205	HELIO_03512
OG0007136	AMPFI_04222	HELIO_11083
OG0007137	AMPFI_10272	HELIO_01264
OG0007138	AMPFI_06496	HELIO_11268
OG0007139	AMPFI_14817	HELIO_03311
OG0007140	AMPFI_13145	HELIO_09262
OG0007141	AMPFI_14042	HELIO_02202
OG0007142	AMPFI_06263	HELIO_09138
OG0007143	AMPFI_09839	HELIO_02069
OG0007144	AMPFI_01668	HELIO_02773
OG0007145	AMPFI_08849	HELIO_02042
OG0007146	AMPFI_12949	HELIO_08477
OG0007148	AMPFI_25183	HELIO_11799
OG0007151	AMPFI_12479	HELIO_01847
OG0007152	AMPFI_12822	HELIO_07347
OG0007153	AMPFI_10515	HELIO_04064
OG0007154	AMPFI_08537	HELIO_05052
OG0007155	AMPFI_16821	HELIO_12399
OG0007156	AMPFI_00921	HELIO_08121, HELIO_11707
OG0007158	AMPFI_01386	HELIO_04172
OG0007159	AMPFI_07632	HELIO_10350
OG0007160	AMPFI_02949	HELIO_04515
OG0007161	AMPFI_04059	HELIO_03043
OG0007162	AMPFI_04588	HELIO_11780
OG0007163	AMPFI_04704	HELIO_04816
OG0007164	AMPFI_05277	HELIO_04104
OG0007165	AMPFI_05563	HELIO_07174
OG0007170	AMPFI_08687	HELIO_06125, HELIO_00758
OG0007173	AMPFI_11286	HELIO_07975
OG0007174	AMPFI_12330	HELIO_10174
OG0007175	AMPFI_12406	HELIO_01496
OG0007176	AMPFI_12425	HELIO_09685
OG0007177	AMPFI_13268	HELIO_09991
OG0007178	AMPFI_13363	HELIO_08375
OG0007179	AMPFI_13626	HELIO_01221
OG0007180	AMPFI_14122	HELIO_05806
OG0007181	AMPFI_14166	HELIO_00946
OG0007182	AMPFI_15692	HELIO_05171
OG0007183	AMPFI_16520	HELIO_10857
OG0007187	AMPFI_19456	HELIO_08131
OG0007188	AMPFI_21843	HELIO_00663
OG0007191	AMPFI_24799	HELIO_12367
OG0007192	AMPFI_25475	HELIO_11714
OG0007248	AMPFI_02393	HELIO_03566
OG0007250	AMPFI_10124	HELIO_11796
OG0007251	AMPFI_04952	HELIO_11645
OG0007252	AMPFI_12202	HELIO_11869
OG0007253	AMPFI_12580	HELIO_05519
OG0007254	AMPFI_03097	HELIO_04453
OG0007255	AMPFI_06254	HELIO_05330
OG0007256	AMPFI_04723	HELIO_08417
OG0007258	AMPFI_02300	HELIO_08742
OG0007261	AMPFI_01118	HELIO_02263
OG0007264	AMPFI_12650	HELIO_05781
OG0007266	AMPFI_02574	HELIO_07853
OG0007267	AMPFI_05350	HELIO_10107
OG0007268	AMPFI_22023	HELIO_01343
OG0007269	AMPFI_25179, AMPFI_02490	HELIO_06147
OG0007270	AMPFI_06380	HELIO_02939
OG0007272	AMPFI_21889	HELIO_10735
OG0007273	AMPFI_24018	HELIO_09450
OG0007275	AMPFI_14292	HELIO_03674
OG0007276	AMPFI_12494	HELIO_06599
OG0007277	AMPFI_06777	HELIO_09947
OG0007278	AMPFI_05435, AMPFI_06091	HELIO_08519
OG0007279	AMPFI_07724	HELIO_03749
OG0007280	AMPFI_17221	HELIO_00512
OG0007281	AMPFI_11311	HELIO_07427
OG0007282	AMPFI_07925	HELIO_12150
OG0007285	AMPFI_09195	HELIO_10648, HELIO_10649
OG0007286	AMPFI_11812	HELIO_00622
OG0007288	AMPFI_04627	HELIO_09454
OG0007289	AMPFI_05664	HELIO_09914
OG0007290	AMPFI_07769	HELIO_02482
OG0007291	AMPFI_04272	HELIO_12578
OG0007292	AMPFI_18565	HELIO_01083
OG0007293	AMPFI_23712	HELIO_01509, HELIO_01508
OG0007295	AMPFI_00420	HELIO_00595
OG0007296	AMPFI_21978, AMPFI_15132	HELIO_03612
OG0007297	AMPFI_11278	HELIO_08956
OG0007298	AMPFI_12849, AMPFI_14237	HELIO_08869
OG0007299	AMPFI_06986	HELIO_08694
OG0007300	AMPFI_02267	HELIO_02004
OG0007301	AMPFI_14618	HELIO_00411
OG0007302	AMPFI_13834	HELIO_02030
OG0007304	AMPFI_07174	HELIO_12205
OG0007305	AMPFI_08996	HELIO_03112
OG0007307	AMPFI_18569	HELIO_05717
OG0007308	AMPFI_04590	HELIO_09689
OG0007309	AMPFI_09734	HELIO_10219
OG0007310	AMPFI_09474	HELIO_05771
OG0007312	AMPFI_11642	HELIO_09830
OG0007313	AMPFI_13337	HELIO_04919
OG0007314	AMPFI_08563	HELIO_12687
OG0007315	AMPFI_20434	HELIO_08447
OG0007316	AMPFI_21053	HELIO_07362
OG0007317	AMPFI_13235	HELIO_09791
OG0007318	AMPFI_05681	HELIO_03980
OG0007319	AMPFI_11125	HELIO_07489
OG0007320	AMPFI_19558	HELIO_09747
OG0007321	AMPFI_01984	HELIO_04170
OG0007322	AMPFI_04756	HELIO_07072
OG0007324	AMPFI_02090	HELIO_12544, HELIO_06541
OG0007325	AMPFI_25190	HELIO_09200
OG0007326	AMPFI_19062	HELIO_09034
OG0007327	AMPFI_11971	HELIO_05229
OG0007328	AMPFI_20228, AMPFI_02514, AMPFI_01087	HELIO_09442
OG0007329	AMPFI_01020	HELIO_09969
OG0007330	AMPFI_01650	HELIO_04133
OG0007333	AMPFI_02783	HELIO_07199
OG0007334	AMPFI_06086	HELIO_03472
OG0007335	AMPFI_05409	HELIO_11949
OG0007336	AMPFI_05851	HELIO_06667
OG0007338	AMPFI_07122	HELIO_10759
OG0007339	AMPFI_12449	HELIO_09640
OG0007340	AMPFI_03881	HELIO_03582
OG0007341	AMPFI_06512	HELIO_11684
OG0007343	AMPFI_04790	HELIO_03412
OG0007344	AMPFI_06969	HELIO_08609
OG0007345	AMPFI_23299	HELIO_06260
OG0007347	AMPFI_11094	HELIO_09177
OG0007348	AMPFI_10154	HELIO_09120
OG0007349	AMPFI_19903	HELIO_06468
OG0007350	AMPFI_24881, AMPFI_06805, AMPFI_23125	HELIO_12583
OG0007351	AMPFI_21356	HELIO_08688
OG0007352	AMPFI_19904	HELIO_08083
OG0007353	AMPFI_14327	HELIO_01295
OG0007354	AMPFI_23026	HELIO_02659
OG0007355	AMPFI_06243	HELIO_04351
OG0007356	AMPFI_15329	HELIO_07064
OG0007357	AMPFI_23489	HELIO_06223
OG0007358	AMPFI_23864	HELIO_03013
OG0007359	AMPFI_14413	HELIO_11166
OG0007360	AMPFI_24219	HELIO_05459
OG0007361	AMPFI_08736	HELIO_01627
OG0007363	AMPFI_24644	HELIO_01853
OG0007364	AMPFI_00831	HELIO_03012
OG0007365	AMPFI_10820	HELIO_09060
OG0007366	AMPFI_01644	HELIO_05623
OG0007367	AMPFI_03186	HELIO_11916
OG0007368	AMPFI_05315	HELIO_09902
OG0007369	AMPFI_08810	HELIO_07842
OG0007370	AMPFI_20725	HELIO_02554
OG0007371	AMPFI_13954	HELIO_02928
OG0007372	AMPFI_01454, AMPFI_02415	HELIO_05741
OG0007373	AMPFI_05783	HELIO_10252
OG0007377	AMPFI_08955	HELIO_08244
OG0007379	AMPFI_11533	HELIO_03559
OG0007381	AMPFI_10840	HELIO_07625
OG0007383	AMPFI_18717	HELIO_08619, HELIO_08621
OG0007384	AMPFI_08385	HELIO_05152
OG0007385	AMPFI_07229	HELIO_03304
OG0007386	AMPFI_25435	HELIO_09551
OG0007387	AMPFI_11442	HELIO_09254
OG0007388	AMPFI_16247	HELIO_11355
OG0007389	AMPFI_10459	HELIO_03631
OG0007390	AMPFI_01290	HELIO_04593
OG0007391	AMPFI_08550	HELIO_09468
OG0007392	AMPFI_24606	HELIO_06732
OG0007393	AMPFI_14008	HELIO_09515
OG0007395	AMPFI_12394	HELIO_10203
OG0007396	AMPFI_10617	HELIO_00896
OG0007397	AMPFI_10460	HELIO_06855
OG0007398	AMPFI_15074	HELIO_03797
OG0007398	AMPFI_14282	HELIO_05415
OG0007402	AMPFI_14251	HELIO_00636
OG0007403	AMPFI_02383	HELIO_01171
OG0007404	AMPFI_11178	HELIO_08307
OG0007405	AMPFI_04156	HELIO_03624
OG0007406	AMPFI_09384	HELIO_00793
OG0007407	AMPFI_20546	HELIO_01901
OG0007408	AMPFI_23579	HELIO_09431
OG0007409	AMPFI_17481	HELIO_06116
OG0007410	AMPFI_24029	HELIO_07916
OG0007411	AMPFI_00518	HELIO_05076
OG0007412	AMPFI_15596	HELIO_02238
OG0007413	AMPFI_14750	HELIO_09705
OG0007414	AMPFI_22105	HELIO_08640
OG0007415	AMPFI_18327	HELIO_02421
OG0007416	AMPFI_22034	HELIO_02849
OG0007417	AMPFI_08601	HELIO_08832
OG0007418	AMPFI_13366	HELIO_11504
OG0007419	AMPFI_12181	HELIO_03480
OG0007420	AMPFI_11651	HELIO_09281
OG0007421	AMPFI_19420	HELIO_09011
OG0007422	AMPFI_24325	HELIO_02252
OG0007423	AMPFI_08143, AMPFI_08142	HELIO_11673
OG0007424	AMPFI_10824	HELIO_07951
OG0007425	AMPFI_14232	HELIO_11448
OG0007426	AMPFI_25775	HELIO_05054
OG0007427	AMPFI_17613	HELIO_07421
OG0007428	AMPFI_18487	HELIO_08646
OG0007429	AMPFI_00300	HELIO_00502, HELIO_04959
OG0007430	AMPFI_02496	HELIO_03736
OG0007432	AMPFI_09473	HELIO_05478
OG0007433	AMPFI_09338	HELIO_09161
OG0007434	AMPFI_07734	HELIO_06087
OG0007435	AMPFI_06149	HELIO_03578
OG0007436	AMPFI_21859	HELIO_09859
OG0007437	AMPFI_03238	HELIO_01196
OG0007438	AMPFI_02752	HELIO_06570
OG0007439	AMPFI_07825	HELIO_07267
OG0007440	AMPFI_17627	HELIO_03640
OG0007441	AMPFI_21710	HELIO_06686
OG0007442	AMPFI_22918	HELIO_05360
OG0007443	AMPFI_17572	HELIO_11491
OG0007445	AMPFI_02455	HELIO_06761
OG0007446	AMPFI_14384	HELIO_07395
OG0007447	AMPFI_24495, AMPFI_24542	HELIO_12442
OG0007448	AMPFI_11552	HELIO_10085
OG0007449	AMPFI_15241	HELIO_12368
OG0007450	AMPFI_00124	HELIO_00508
OG0007451	AMPFI_07930, AMPFI_04715	HELIO_04606
OG0007452	AMPFI_05136	HELIO_07764
OG0007454	AMPFI_23985	HELIO_11972
OG0007455	AMPFI_08081	HELIO_12355
OG0007456	AMPFI_18549	HELIO_09549
OG0007458	AMPFI_12774	HELIO_09868
OG0007460	AMPFI_05013	HELIO_08692
OG0007461	AMPFI_16930	HELIO_01865
OG0007463	AMPFI_05572	HELIO_00691
OG0007464	AMPFI_18554	HELIO_06851
OG0007464	AMPFI_06587	HELIO_11577
OG0007466	AMPFI_06016	HELIO_11051
OG0007467	AMPFI_20924	HELIO_08827
OG0007468	AMPFI_12069	HELIO_07898, HELIO_07900
OG0007469	AMPFI_21450, AMPFI_01078	HELIO_07789
OG0007471	AMPFI_06645	HELIO_09730
OG0007472	AMPFI_21193	HELIO_11248
OG0007474	AMPFI_11355	HELIO_11271
OG0007475	AMPFI_10402	HELIO_09366
OG0007476	AMPFI_06079	HELIO_04585
OG0007477	AMPFI_00594	HELIO_10040
OG0007479	AMPFI_08621	HELIO_09941
OG0007480	AMPFI_11100	HELIO_07958
OG0007481	AMPFI_08197	HELIO_12489
OG0007482	AMPFI_12660	HELIO_12170
OG0007483	AMPFI_06915	HELIO_09027
OG0007484	AMPFI_08380	HELIO_06327
OG0007485	AMPFI_03903	HELIO_11680
OG0007486	AMPFI_06410	HELIO_11596
OG0007487	AMPFI_00419	HELIO_02561
OG0007488	AMPFI_18912	HELIO_09301
OG0007490	AMPFI_00198	HELIO_03991
OG0007491	AMPFI_00418	HELIO_08829
OG0007492	AMPFI_11698	HELIO_02672
OG0007494	AMPFI_08548	HELIO_12427
OG0007495	AMPFI_14548	HELIO_09614
OG0007496	AMPFI_15377, AMPFI_22065	HELIO_05033
OG0007498	AMPFI_10772	HELIO_11706
OG0007499	AMPFI_00937	HELIO_04404
OG0007500	AMPFI_01923	HELIO_05327
OG0007501	AMPFI_03524	HELIO_06537
OG0007503	AMPFI_04163	HELIO_10821
OG0007504	AMPFI_05486	HELIO_07294
OG0007506	AMPFI_07798	HELIO_00968
OG0007507	AMPFI_07868	HELIO_05954
OG0007508	AMPFI_08862	HELIO_01803
OG0007509	AMPFI_10436	HELIO_08680
OG0007510	AMPFI_11681	HELIO_08253
OG0007513	AMPFI_13277, AMPFI_13278	HELIO_03291
OG0007514	AMPFI_18495, AMPFI_13942	HELIO_08449
OG0007515	AMPFI_14037	HELIO_02726
OG0007517	AMPFI_14076	HELIO_00725
OG0007518	AMPFI_14635	HELIO_10823
OG0007519	AMPFI_15083	HELIO_05000
OG0007520	AMPFI_15347	HELIO_01165
OG0007521	AMPFI_15616	HELIO_08679
OG0007525	AMPFI_20078	HELIO_06830
OG0007526	AMPFI_20536	HELIO_06604
OG0007527	AMPFI_21425	HELIO_08185
OG0007528	AMPFI_22110	HELIO_01539
OG0007529	AMPFI_24995	HELIO_11571
OG0007531	AMPFI_25413	HELIO_12240
OG0007582	AMPFI_07988	HELIO_04559
OG0007583	AMPFI_19749	HELIO_07177
OG0007584	AMPFI_16069	HELIO_07569
OG0007586	AMPFI_15087	HELIO_01877
OG0007587	AMPFI_00261	HELIO_10037
OG0007589	AMPFI_10679	HELIO_07736
OG0007591	AMPFI_24174	HELIO_10985
OG0007594	AMPFI_04092	HELIO_06012
OG0007595	AMPFI_11668	HELIO_10971
OG0007596	AMPFI_07298	HELIO_01608
OG0007597	AMPFI_14347	HELIO_09185
OG0007600	AMPFI_18346	HELIO_09160
OG0007601	AMPFI_14517	HELIO_11037
OG0007602	AMPFI_15464, AMPFI_15463	HELIO_07630
OG0007603	AMPFI_04653	HELIO_01392
OG0007604	AMPFI_25405	HELIO_03238
OG0007605	AMPFI_17249, AMPFI_05461	HELIO_08599
OG0007606	AMPFI_06131	HELIO_07848
OG0007607	AMPFI_12626	HELIO_03875
OG0007609	AMPFI_08364	HELIO_10263
OG0007610	AMPFI_13414	HELIO_03990
OG0007611	AMPFI_22256	HELIO_01122
OG0007614	AMPFI_22950	HELIO_12418
OG0007616	AMPFI_13986	HELIO_00580
OG0007617	AMPFI_24034	HELIO_01514
OG0007617	AMPFI_19703	HELIO_03303
OG0007618	AMPFI_13803	HELIO_11433
OG0007619	AMPFI_16350	HELIO_00818
OG0007622	AMPFI_09130	HELIO_08743
OG0007623	AMPFI_23186	HELIO_00485
OG0007624	AMPFI_07608	HELIO_03334
OG0007625	AMPFI_23297	HELIO_10144
OG0007626	AMPFI_01785	HELIO_06920
OG0007627	AMPFI_26062	HELIO_07080
OG0007628	AMPFI_14690	HELIO_12259
OG0007629	AMPFI_19195	HELIO_03806
OG0007633	AMPFI_10277, AMPFI_03421, AMPFI_21919	HELIO_01601, HELIO_04618
OG0007634	AMPFI_24876	HELIO_08632
OG0007635	AMPFI_21933	HELIO_11841
OG0007636	AMPFI_08101	HELIO_00299
OG0007636	AMPFI_16342	HELIO_00415
OG0007637	AMPFI_14482	HELIO_09043
OG0007639	AMPFI_05197	HELIO_03757
OG0007640	AMPFI_07158	HELIO_01947
OG0007643	AMPFI_13773	HELIO_05958
OG0007645	AMPFI_12316	HELIO_08180
OG0007646	AMPFI_00470	HELIO_09428
OG0007647	AMPFI_15259	HELIO_06564
OG0007648	AMPFI_08367	HELIO_11122
OG0007649	AMPFI_10613	HELIO_02723
OG0007650	AMPFI_12826	HELIO_07386
OG0007656	AMPFI_11443	HELIO_03326
OG0007657	AMPFI_05533	HELIO_09924
OG0007659	AMPFI_14250	HELIO_12061
OG0007660	AMPFI_07720	HELIO_04891
OG0007661	AMPFI_01272	HELIO_08189
OG0007662	AMPFI_25411	HELIO_05739
OG0007663	AMPFI_17931	HELIO_09052
OG0007664	AMPFI_14515	HELIO_04897
OG0007665	AMPFI_13287	HELIO_01351
OG0007666	AMPFI_04437	HELIO_07744
OG0007667	AMPFI_05812	HELIO_04334
OG0007668	AMPFI_10920	HELIO_03931
OG0007669	AMPFI_13323	HELIO_10621
OG0007670	AMPFI_09117	HELIO_10218
OG0007671	AMPFI_11568	HELIO_05540
OG0007672	AMPFI_19180, AMPFI_24992, AMPFI_00350	HELIO_09341
OG0007673	AMPFI_07718	HELIO_12156
OG0007675	AMPFI_08686	HELIO_03407
OG0007676	AMPFI_06266	HELIO_07836
OG0007679	AMPFI_08337	HELIO_00757
OG0007680	AMPFI_01145	HELIO_05007
OG0007681	AMPFI_12529	HELIO_11068
OG0007683	AMPFI_15620, AMPFI_16411, AMPFI_25023, AMPFI_23797, AMPFI_22961	HELIO_01510
OG0007684	AMPFI_09234	HELIO_08826
OG0007686	AMPFI_01271	HELIO_07993
OG0007687	AMPFI_13078	HELIO_01462
OG0007688	AMPFI_14112	HELIO_07498
OG0007689	AMPFI_21023	HELIO_05912
OG0007690	AMPFI_08721	HELIO_01667
OG0007691	AMPFI_15919	HELIO_10851
OG0007692	AMPFI_21014	HELIO_12083
OG0007694	AMPFI_02877	HELIO_10450
OG0007695	AMPFI_00441	HELIO_05669
OG0007696	AMPFI_11231	HELIO_08043
OG0007697	AMPFI_14474	HELIO_01887
OG0007698	AMPFI_04766	HELIO_02873
OG0007699	AMPFI_07823	HELIO_00023, HELIO_11009
OG0007700	AMPFI_08021	HELIO_03540
OG0007702	AMPFI_25722	HELIO_01625
OG0007703	AMPFI_06898	HELIO_00511
OG0007704	AMPFI_24990	HELIO_10965
OG0007705	AMPFI_02466	HELIO_04144, HELIO_04748
OG0007708	AMPFI_09437	HELIO_02843
OG0007711	AMPFI_08437, AMPFI_00864	HELIO_03322
OG0007712	AMPFI_01298	HELIO_06849
OG0007713	AMPFI_02051	HELIO_05941
OG0007714	AMPFI_13479	HELIO_10358
OG0007715	AMPFI_12304	HELIO_04524
OG0007716	AMPFI_01726, AMPFI_25648	HELIO_10507
OG0007717	AMPFI_00651	HELIO_08633
OG0007719	AMPFI_19360	HELIO_11950
OG0007723	AMPFI_08545	HELIO_12456
OG0007725	AMPFI_10640	HELIO_12431
OG0007726	AMPFI_19619	HELIO_01023
OG0007727	AMPFI_08743	HELIO_07106
OG0007729	AMPFI_21591	HELIO_03269
OG0007730	AMPFI_10603	HELIO_07341
OG0007731	AMPFI_03813, AMPFI_15081	HELIO_04468
OG0007732	AMPFI_07044	HELIO_12689
OG0007733	AMPFI_22944	HELIO_07297
OG0007734	AMPFI_02524	HELIO_11801
OG0007735	AMPFI_05439	HELIO_09823
OG0007736	AMPFI_05897	HELIO_07658
OG0007737	AMPFI_23652	HELIO_09024, HELIO_09023
OG0007740	AMPFI_07084	HELIO_09599
OG0007741	AMPFI_13000	HELIO_09949
OG0007742	AMPFI_24553	HELIO_09075
OG0007743	AMPFI_06731	HELIO_10929
OG0007745	AMPFI_22441	HELIO_04306
OG0007746	AMPFI_07253	HELIO_11155
OG0007747	AMPFI_01186	HELIO_03159
OG0007748	AMPFI_12204	HELIO_10708
OG0007749	AMPFI_07238	HELIO_03431
OG0007750	AMPFI_25870, AMPFI_01673	HELIO_09626
OG0007751	AMPFI_08540	HELIO_06655
OG0007752	AMPFI_06021	HELIO_00832
OG0007753	AMPFI_11539	HELIO_11261
OG0007755	AMPFI_10155	HELIO_12313
OG0007757	AMPFI_16626	HELIO_07988
OG0007759	AMPFI_02311	HELIO_12236
OG0007762	AMPFI_12649	HELIO_01739
OG0007763	AMPFI_20134	HELIO_06612
OG0007764	AMPFI_02562, AMPFI_17910	HELIO_10173
OG0007767	AMPFI_21979	HELIO_03760
OG0007768	AMPFI_05499	HELIO_10681
OG0007769	AMPFI_10842	HELIO_12480
OG0007770	AMPFI_01658	HELIO_10505
OG0007771	AMPFI_13434	HELIO_01646
OG0007772	AMPFI_13415	HELIO_01680
OG0007773	AMPFI_08783, AMPFI_16491	HELIO_07954
OG0007774	AMPFI_04955	HELIO_11728
OG0007775	AMPFI_08695	HELIO_01482
OG0007776	AMPFI_13881	HELIO_06697
OG0007778	AMPFI_03347	HELIO_01472
OG0007779	AMPFI_11071	HELIO_02670
OG0007780	AMPFI_10711	HELIO_10535
OG0007782	AMPFI_20368	HELIO_11482
OG0007783	AMPFI_24128	HELIO_03457
OG0007785	AMPFI_05593	HELIO_08627
OG0007786	AMPFI_13958	HELIO_09437
OG0007787	AMPFI_14820	HELIO_04230
OG0007788	AMPFI_05676	HELIO_12530
OG0007790	AMPFI_11066	HELIO_08844
OG0007792	AMPFI_05144	HELIO_11012
OG0007792	AMPFI_22681	HELIO_00811
OG0007794	AMPFI_00708	HELIO_02740
OG0007795	AMPFI_07427	HELIO_09087
OG0007796	AMPFI_09719	HELIO_02975
OG0007797	AMPFI_00954	HELIO_00566
OG0007798	AMPFI_00648	HELIO_11116
OG0007799	AMPFI_03372	HELIO_07533
OG0007800	AMPFI_20741	HELIO_02307
OG0007802	AMPFI_13897	HELIO_11341
OG0007803	AMPFI_00580	HELIO_00912
OG0007804	AMPFI_21881	HELIO_02429
