Orthogroup	AMPFI_ok	SACKO_ok
OG0008537	AMPFI_19999	SACKO_10411
OG0008539	AMPFI_22402	SACKO_17926
OG0008540	AMPFI_22298	SACKO_15517
OG0008541	AMPFI_21765, AMPFI_05661	SACKO_08299
OG0008542	AMPFI_22209	SACKO_11862
OG0008543	AMPFI_14385	SACKO_30176
OG0008544	AMPFI_20363	SACKO_10542
OG0008546	AMPFI_23820	SACKO_00283
OG0008547	AMPFI_04660	SACKO_28850
OG0008549	AMPFI_02713, AMPFI_07856	SACKO_08870
OG0008549	AMPFI_17131	SACKO_33272
OG0008550	AMPFI_24742	SACKO_20311
OG0008551	AMPFI_10931, AMPFI_00601	SACKO_03644
OG0008552	AMPFI_17621	SACKO_17324
OG0008555	AMPFI_08083	SACKO_10140
OG0008556	AMPFI_26006	SACKO_00676
OG0008558	AMPFI_01224	SACKO_10704
OG0008560	AMPFI_17042	SACKO_05726
OG0008561	AMPFI_20412	SACKO_07140
OG0008562	AMPFI_10135	SACKO_29519
OG0008563	AMPFI_12165	SACKO_03275
OG0008564	AMPFI_08360	SACKO_02849
OG0008565	AMPFI_07501	SACKO_32260
OG0008569	AMPFI_19359	SACKO_03846, SACKO_15981
OG0008570	AMPFI_15033	SACKO_04501
OG0008572	AMPFI_10782	SACKO_20783
OG0008574	AMPFI_10212	SACKO_08771
OG0008575	AMPFI_00619, AMPFI_15336	SACKO_03588
OG0008576	AMPFI_19249	SACKO_02684
OG0008578	AMPFI_08466	SACKO_13387
OG0008579	AMPFI_05725	SACKO_21530
OG0008580	AMPFI_21671, AMPFI_18788	SACKO_11490
OG0008582	AMPFI_24125	SACKO_02654
OG0008583	AMPFI_08422	SACKO_11273
OG0008586	AMPFI_18804	SACKO_31443, SACKO_09697
OG0008587	AMPFI_10025	SACKO_01377
OG0008588	AMPFI_13970	SACKO_24478
OG0008589	AMPFI_01414, AMPFI_20644	SACKO_32031
OG0008591	AMPFI_07329	SACKO_18101
OG0008592	AMPFI_15970	SACKO_27409
OG0008594	AMPFI_08074, AMPFI_11109	SACKO_32447
OG0008595	AMPFI_06634	SACKO_27336
OG0008596	AMPFI_10302	SACKO_12881
OG0008597	AMPFI_18374	SACKO_25079
OG0008600	AMPFI_07876	SACKO_03734
OG0008602	AMPFI_17272	SACKO_20442
OG0008605	AMPFI_08352	SACKO_24073
OG0008607	AMPFI_05348	SACKO_20106
OG0008608	AMPFI_08894	SACKO_03816
OG0008611	AMPFI_06471	SACKO_08832
OG0008612	AMPFI_01091	SACKO_16021
OG0008613	AMPFI_11480	SACKO_21870
OG0008614	AMPFI_19080	SACKO_15340
OG0008616	AMPFI_01406	SACKO_21303, SACKO_21299
OG0008617	AMPFI_06055	SACKO_32528
OG0008620	AMPFI_11595	SACKO_29275
OG0008623	AMPFI_09955	SACKO_29801
OG0008624	AMPFI_05010	SACKO_15588
OG0008626	AMPFI_09203	SACKO_16384
OG0008627	AMPFI_12239	SACKO_29662
OG0008628	AMPFI_15805	SACKO_24939
OG0008629	AMPFI_21655	SACKO_07818
OG0008632	AMPFI_18628	SACKO_28486
OG0008634	AMPFI_15383	SACKO_02168
OG0008635	AMPFI_23804	SACKO_28374
OG0008637	AMPFI_25386	SACKO_22322
OG0008638	AMPFI_12468	SACKO_21588
OG0008641	AMPFI_08170	SACKO_01332
OG0008642	AMPFI_16791	SACKO_15690
OG0008643	AMPFI_24691	SACKO_20513, SACKO_20505
OG0008644	AMPFI_19688	SACKO_13739
OG0008645	AMPFI_08681	SACKO_04910
OG0008646	AMPFI_17057	SACKO_12266
OG0008647	AMPFI_06975	SACKO_15173
OG0008648	AMPFI_24660	SACKO_12351
OG0008649	AMPFI_18332	SACKO_17681
OG0008650	AMPFI_00029, AMPFI_16049, AMPFI_22082	SACKO_12726, SACKO_29320, SACKO_23690
OG0008651	AMPFI_00103	SACKO_32611
OG0008652	AMPFI_03566, AMPFI_25209, AMPFI_00832, AMPFI_11468, AMPFI_24545, AMPFI_11469, AMPFI_07708, AMPFI_05916, AMPFI_11189, AMPFI_00671, AMPFI_05917, AMPFI_09836, AMPFI_04124, AMPFI_02434, AMPFI_18274, AMPFI_12566, AMPFI_15478, AMPFI_15180, AMPFI_08994	SACKO_11471
OG0008653	AMPFI_01110	SACKO_06618
OG0008654	AMPFI_01208	SACKO_22072
OG0008655	AMPFI_01978	SACKO_21958
OG0008656	AMPFI_02017	SACKO_17690
OG0008657	AMPFI_04045	SACKO_05034
OG0008658	AMPFI_05410	SACKO_00090
OG0008659	AMPFI_05618	SACKO_05281
OG0008660	AMPFI_06112	SACKO_05153
OG0008661	AMPFI_07440, AMPFI_07439	SACKO_30201
OG0008662	AMPFI_07642	SACKO_04904
OG0008663	AMPFI_07803	SACKO_33994, SACKO_33998
OG0008665	AMPFI_09151	SACKO_20629, SACKO_20072
OG0008666	AMPFI_09211	SACKO_12533
OG0008667	AMPFI_10635	SACKO_21986
OG0008668	AMPFI_11147	SACKO_33597
OG0008669	AMPFI_11501	SACKO_04190
OG0008671	AMPFI_13458	SACKO_25722
OG0008672	AMPFI_13577	SACKO_12296
OG0008673	AMPFI_14219	SACKO_02317
OG0008674	AMPFI_14838	SACKO_19515
OG0008675	AMPFI_15036	SACKO_03146
OG0008676	AMPFI_15821	SACKO_16294
OG0008677	AMPFI_16579	SACKO_11484
OG0008678	AMPFI_18151	SACKO_00719
OG0008679	AMPFI_18275	SACKO_10986, SACKO_21745, SACKO_23116
OG0008680	AMPFI_18920	SACKO_03155
OG0008681	AMPFI_19306	SACKO_28392
OG0008682	AMPFI_19560	SACKO_15483
OG0008683	AMPFI_20428	SACKO_22641
OG0008684	AMPFI_23581	SACKO_04824
OG0008753	AMPFI_04076	SACKO_13660
OG0008757	AMPFI_18894	SACKO_00615
OG0008760	AMPFI_05301	SACKO_07012
OG0008765	AMPFI_11558	SACKO_22622
OG0008766	AMPFI_14027	SACKO_12713, SACKO_14917
OG0008767	AMPFI_10177	SACKO_08111
OG0008768	AMPFI_13602	SACKO_21395
OG0008769	AMPFI_16860	SACKO_11868
OG0008770	AMPFI_19040	SACKO_06205
OG0008771	AMPFI_23732	SACKO_14179
OG0008772	AMPFI_23793	SACKO_33428, SACKO_25990
OG0008773	AMPFI_12657	SACKO_02170
OG0008775	AMPFI_18547	SACKO_22658
OG0008777	AMPFI_07183, AMPFI_08511, AMPFI_11596, AMPFI_22294, AMPFI_03944, AMPFI_06722, AMPFI_11081, AMPFI_13641, AMPFI_25503, AMPFI_15476, AMPFI_26042, AMPFI_26041, AMPFI_18864, AMPFI_00754, AMPFI_12184, AMPFI_11957, AMPFI_10167	SACKO_07815
OG0008778	AMPFI_23723	SACKO_12202
OG0008779	AMPFI_19711, AMPFI_14633	SACKO_09527
OG0008780	AMPFI_06210	SACKO_00163
OG0008781	AMPFI_23264	SACKO_26600
OG0008782	AMPFI_11360	SACKO_09882
OG0008784	AMPFI_20857	SACKO_07353
OG0008786	AMPFI_18605	SACKO_26459
OG0008787	AMPFI_19102	SACKO_21568, SACKO_05710, SACKO_21577, SACKO_11082, SACKO_11671, SACKO_25333, SACKO_20832
OG0008788	AMPFI_24459	SACKO_04166
OG0008789	AMPFI_05638	SACKO_03607
OG0008790	AMPFI_19974	SACKO_12000
OG0008792	AMPFI_18038	SACKO_15515
OG0008793	AMPFI_14791	SACKO_14265
OG0008794	AMPFI_08498	SACKO_30610
OG0008795	AMPFI_18251, AMPFI_16780	SACKO_13201, SACKO_08698, SACKO_31253
OG0008796	AMPFI_02564	SACKO_25740
OG0008798	AMPFI_06237	SACKO_23285
OG0008799	AMPFI_13716	SACKO_22782
OG0008801	AMPFI_11427, AMPFI_08838	SACKO_19151
OG0008802	AMPFI_15179	SACKO_28656
OG0008803	AMPFI_03400, AMPFI_23337, AMPFI_25905, AMPFI_03420, AMPFI_01809	SACKO_01459, SACKO_10275
OG0008804	AMPFI_02694	SACKO_05230
OG0008805	AMPFI_10751	SACKO_10410
OG0008806	AMPFI_06776	SACKO_28459
OG0008809	AMPFI_11580, AMPFI_06664	SACKO_20719
OG0008810	AMPFI_25568	SACKO_27356
OG0008811	AMPFI_04169	SACKO_12240
OG0008812	AMPFI_08751	SACKO_02313
OG0008813	AMPFI_12717, AMPFI_17971	SACKO_07497
OG0008814	AMPFI_25634	SACKO_11500
OG0008817	AMPFI_07289	SACKO_18550
OG0008820	AMPFI_00609	SACKO_28470
OG0008821	AMPFI_24506	SACKO_20754
OG0008822	AMPFI_12271	SACKO_33376
OG0008823	AMPFI_14427	SACKO_19084
OG0008824	AMPFI_06952	SACKO_09284
OG0008825	AMPFI_13929	SACKO_03788
OG0008826	AMPFI_21048	SACKO_23205
OG0008827	AMPFI_20067	SACKO_18069
OG0008828	AMPFI_06676	SACKO_23059
OG0008830	AMPFI_16470	SACKO_23224
OG0008831	AMPFI_02995	SACKO_07053
OG0008832	AMPFI_10010	SACKO_33791
OG0008833	AMPFI_09273	SACKO_03143
OG0008834	AMPFI_08617	SACKO_12589
OG0008835	AMPFI_13642	SACKO_22088
OG0008836	AMPFI_12691	SACKO_18823
OG0008837	AMPFI_01382	SACKO_04349
OG0008841	AMPFI_10691	SACKO_24893
OG0008842	AMPFI_16533, AMPFI_14626	SACKO_13860
OG0008843	AMPFI_22213	SACKO_28873
OG0008844	AMPFI_08446	SACKO_25781
OG0008845	AMPFI_00940	SACKO_31278
OG0008846	AMPFI_13371, AMPFI_20443	SACKO_15198
OG0008847	AMPFI_06400	SACKO_09948
OG0008851	AMPFI_20132	SACKO_16117
OG0008853	AMPFI_07563	SACKO_12581
OG0008855	AMPFI_16495	SACKO_02603
OG0008857	AMPFI_18994	SACKO_28817
OG0008858	AMPFI_15581	SACKO_04544
OG0008859	AMPFI_09471	SACKO_30273, SACKO_30277
OG0008860	AMPFI_14297	SACKO_19945
OG0008861	AMPFI_21588	SACKO_19967
OG0008862	AMPFI_13338, AMPFI_14755	SACKO_26624
OG0008863	AMPFI_02345	SACKO_13432
OG0008864	AMPFI_23422	SACKO_15974
OG0008865	AMPFI_15939	SACKO_21673
OG0008866	AMPFI_09774	SACKO_09229
OG0008867	AMPFI_12198	SACKO_02922
OG0008868	AMPFI_20194	SACKO_33364
OG0008870	AMPFI_22990	SACKO_05458
OG0008871	AMPFI_19908	SACKO_13541
OG0008875	AMPFI_14244	SACKO_16520
OG0008876	AMPFI_09415	SACKO_05846
OG0008877	AMPFI_07763	SACKO_19989
OG0008878	AMPFI_14975	SACKO_25447
OG0008879	AMPFI_10466	SACKO_20201
OG0008880	AMPFI_10446	SACKO_31304
OG0008881	AMPFI_13326, AMPFI_16749, AMPFI_15853	SACKO_12896
OG0008882	AMPFI_08094, AMPFI_19695	SACKO_24854
OG0008883	AMPFI_16162	SACKO_05755
OG0008885	AMPFI_10543	SACKO_16310
OG0008886	AMPFI_07119	SACKO_30524
OG0008887	AMPFI_04341	SACKO_02745
OG0008888	AMPFI_03702	SACKO_11941
OG0008889	AMPFI_10222	SACKO_12794
OG0008890	AMPFI_22122	SACKO_22288
OG0008891	AMPFI_03912	SACKO_30271
OG0008892	AMPFI_20915	SACKO_13718
OG0008894	AMPFI_04208	SACKO_14899
OG0008896	AMPFI_17839	SACKO_04877
OG0008897	AMPFI_09346	SACKO_24526
OG0008898	AMPFI_11737	SACKO_17097
OG0008900	AMPFI_11229	SACKO_12348
OG0008901	AMPFI_03752	SACKO_26444
OG0008903	AMPFI_02516	SACKO_26101
OG0008904	AMPFI_02865	SACKO_26416, SACKO_20580, SACKO_26415
OG0008907	AMPFI_03687	SACKO_06714
OG0008908	AMPFI_03796	SACKO_32602
OG0008909	AMPFI_03900, AMPFI_21953	SACKO_12401, SACKO_08300, SACKO_33871, SACKO_15077, SACKO_11151, SACKO_29869, SACKO_28097
OG0008910	AMPFI_03961	SACKO_04009
OG0008912	AMPFI_05092, AMPFI_25259	SACKO_25976
OG0008913	AMPFI_05602	SACKO_21481, SACKO_20693
OG0008914	AMPFI_05997	SACKO_30633
OG0008915	AMPFI_06379	SACKO_12458
OG0008916	AMPFI_07071	SACKO_03649
OG0008917	AMPFI_07376	SACKO_07586
OG0008918	AMPFI_07696	SACKO_31464
OG0008919	AMPFI_07967	SACKO_00956
OG0008921	AMPFI_09761, AMPFI_17601	SACKO_23057, SACKO_30466
OG0008922	AMPFI_10270	SACKO_11579
OG0008923	AMPFI_11925	SACKO_02295
OG0008924	AMPFI_13449	SACKO_01132
OG0008925	AMPFI_13864	SACKO_26439
OG0008926	AMPFI_14655	SACKO_13713
OG0008927	AMPFI_15292	SACKO_27085
OG0008928	AMPFI_15482, AMPFI_20568	SACKO_10573
OG0008929	AMPFI_15745	SACKO_23134
OG0008931	AMPFI_20539	SACKO_24725
OG0008932	AMPFI_17962	SACKO_28725
OG0008934	AMPFI_20651	SACKO_11364
OG0008935	AMPFI_21439	SACKO_27308
OG0008936	AMPFI_23345	SACKO_03468
OG0008937	AMPFI_23596	SACKO_20759
OG0008939	AMPFI_23967	SACKO_14792
OG0008940	AMPFI_24198	SACKO_04439
OG0008941	AMPFI_24296	SACKO_23587
OG0008942	AMPFI_25388	SACKO_14733
OG0009043	AMPFI_16005	SACKO_00849
OG0009044	AMPFI_04616	SACKO_12054
OG0009045	AMPFI_20468, AMPFI_00445, AMPFI_25393, AMPFI_08092, AMPFI_18853, AMPFI_14682	SACKO_29257
OG0009047	AMPFI_07032, AMPFI_08781	SACKO_08610, SACKO_30874, SACKO_06032, SACKO_22636
OG0009049	AMPFI_21839	SACKO_04089
OG0009052	AMPFI_11055	SACKO_18314
OG0009054	AMPFI_11846	SACKO_30572
OG0009055	AMPFI_17207	SACKO_27169
OG0009056	AMPFI_07785	SACKO_03848
OG0009057	AMPFI_19032	SACKO_22809
OG0009059	AMPFI_21340	SACKO_12125
OG0009061	AMPFI_18376	SACKO_04012
OG0009064	AMPFI_03957	SACKO_07223
OG0009066	AMPFI_16678	SACKO_08554
OG0009069	AMPFI_04663	SACKO_22563
OG0009071	AMPFI_20023	SACKO_17641
OG0009074	AMPFI_16715	SACKO_07397
OG0009075	AMPFI_19234	SACKO_08724
OG0009076	AMPFI_15424	SACKO_27821
OG0009078	AMPFI_05386	SACKO_08953
OG0009080	AMPFI_04615, AMPFI_25821, AMPFI_03272	SACKO_10272
OG0009081	AMPFI_14502, AMPFI_21246	SACKO_29449
OG0009082	AMPFI_10247	SACKO_18411
OG0009083	AMPFI_05738	SACKO_10136
OG0009085	AMPFI_07993	SACKO_09565
OG0009086	AMPFI_08778	SACKO_21803
OG0009087	AMPFI_06283	SACKO_17618
OG0009088	AMPFI_16392, AMPFI_03836	SACKO_26281
OG0009089	AMPFI_12985	SACKO_05838
OG0009090	AMPFI_06785	SACKO_30817
OG0009091	AMPFI_14828	SACKO_28669
OG0009092	AMPFI_08342	SACKO_07370
OG0009093	AMPFI_05876	SACKO_08198
OG0009094	AMPFI_04958	SACKO_22020
OG0009096	AMPFI_05047	SACKO_31121
OG0009097	AMPFI_03904	SACKO_28889
OG0009100	AMPFI_06829	SACKO_04451
OG0009101	AMPFI_18931	SACKO_29347
OG0009102	AMPFI_03131	SACKO_19234
OG0009103	AMPFI_11914	SACKO_28777
OG0009104	AMPFI_04414	SACKO_22039
OG0009104	AMPFI_20181	SACKO_19633
OG0009105	AMPFI_05096	SACKO_20436
OG0009107	AMPFI_07686	SACKO_10304
OG0009109	AMPFI_16009	SACKO_08451
OG0009111	AMPFI_23473	SACKO_08274
OG0009112	AMPFI_24129, AMPFI_09261	SACKO_10857
OG0009114	AMPFI_03352, AMPFI_08857	SACKO_10354
OG0009118	AMPFI_06103	SACKO_14882
OG0009119	AMPFI_09216	SACKO_10667
OG0009120	AMPFI_22963	SACKO_12101
OG0009123	AMPFI_22474	SACKO_16827
OG0009125	AMPFI_23499	SACKO_33711
OG0009126	AMPFI_21657	SACKO_01202, SACKO_17528
OG0009127	AMPFI_06862	SACKO_32518
OG0009128	AMPFI_06655	SACKO_08742
OG0009129	AMPFI_05071	SACKO_25839
OG0009130	AMPFI_16401, AMPFI_18692	SACKO_33319
OG0009130	AMPFI_00509	SACKO_01886
OG0009131	AMPFI_16161	SACKO_30816
OG0009133	AMPFI_16282	SACKO_13795
OG0009136	AMPFI_25097	SACKO_03530
OG0009137	AMPFI_25362	SACKO_12020
OG0009138	AMPFI_09615	SACKO_00889
OG0009141	AMPFI_15629	SACKO_32622
OG0009142	AMPFI_02533	SACKO_01425
OG0009143	AMPFI_19119	SACKO_12153
OG0009144	AMPFI_07343	SACKO_03388
OG0009146	AMPFI_08907	SACKO_03987
OG0009147	AMPFI_21370	SACKO_18096
OG0009148	AMPFI_07699	SACKO_15719
OG0009150	AMPFI_15674	SACKO_11999
OG0009153	AMPFI_07577	SACKO_03774
OG0009154	AMPFI_14730	SACKO_15797
OG0009157	AMPFI_16349, AMPFI_01263	SACKO_07075
OG0009159	AMPFI_10113, AMPFI_02873	SACKO_15758
OG0009160	AMPFI_03656	SACKO_25003
OG0009163	AMPFI_04604	SACKO_24901
OG0009164	AMPFI_04985	SACKO_27024
OG0009165	AMPFI_06310	SACKO_30574
OG0009166	AMPFI_07688	SACKO_23331
OG0009167	AMPFI_09095	SACKO_00271
OG0009168	AMPFI_09472	SACKO_32283
OG0009169	AMPFI_09903	SACKO_30255
OG0009170	AMPFI_11742	SACKO_21469
OG0009172	AMPFI_13772	SACKO_22965
OG0009174	AMPFI_15340	SACKO_16646
OG0009175	AMPFI_17143	SACKO_24256
OG0009176	AMPFI_17408	SACKO_24735
OG0009180	AMPFI_19605	SACKO_04379
OG0009181	AMPFI_21985	SACKO_21322
OG0009182	AMPFI_22979	SACKO_27426
OG0009183	AMPFI_23544	SACKO_00815
OG0009288	AMPFI_14442, AMPFI_00696	SACKO_03100, SACKO_03099
OG0009291	AMPFI_02662	SACKO_20223
OG0009292	AMPFI_10898	SACKO_20991
OG0009294	AMPFI_20775	SACKO_32300
OG0009298	AMPFI_07800	SACKO_20807
OG0009299	AMPFI_11592	SACKO_02443
OG0009301	AMPFI_16911	SACKO_29555
OG0009307	AMPFI_17540, AMPFI_16963	SACKO_28641
OG0009309	AMPFI_11281	SACKO_12901, SACKO_12909
OG0009310	AMPFI_13892	SACKO_14268
OG0009311	AMPFI_08559	SACKO_15543, SACKO_15571
OG0009312	AMPFI_06296	SACKO_05718
OG0009314	AMPFI_15175	SACKO_27933
OG0009315	AMPFI_19848	SACKO_17108
OG0009316	AMPFI_23694	SACKO_30217
OG0009319	AMPFI_09952, AMPFI_00386	SACKO_00961
OG0009321	AMPFI_08809	SACKO_04398
OG0009324	AMPFI_02997, AMPFI_07451	SACKO_31610
OG0009325	AMPFI_00620	SACKO_01246
OG0009328	AMPFI_09640	SACKO_21643
OG0009333	AMPFI_13754	SACKO_23728, SACKO_01714, SACKO_23721
OG0009334	AMPFI_13330	SACKO_30531
OG0009335	AMPFI_11331	SACKO_14699
OG0009336	AMPFI_10443	SACKO_23168
OG0009337	AMPFI_11823	SACKO_26815
OG0009338	AMPFI_22048	SACKO_14424
OG0009339	AMPFI_10694	SACKO_08588
OG0009340	AMPFI_14767	SACKO_12080
OG0009343	AMPFI_07584, AMPFI_26083	SACKO_30811
OG0009345	AMPFI_04822	SACKO_12921
OG0009346	AMPFI_09140	SACKO_03839, SACKO_03851, SACKO_14512, SACKO_23945, SACKO_04902
OG0009347	AMPFI_22747	SACKO_12745
OG0009349	AMPFI_20012	SACKO_10248
OG0009351	AMPFI_12586	SACKO_04969
OG0009352	AMPFI_20955	SACKO_15014
OG0009353	AMPFI_04866, AMPFI_18967, AMPFI_18968	SACKO_22434
OG0009355	AMPFI_13599	SACKO_04164
OG0009356	AMPFI_22375	SACKO_22044
OG0009358	AMPFI_09926	SACKO_12867
OG0009359	AMPFI_22982, AMPFI_20248, AMPFI_18418	SACKO_19912, SACKO_15468
OG0009360	AMPFI_08992	SACKO_31475
OG0009360	AMPFI_07107	SACKO_31489
OG0009361	AMPFI_12460	SACKO_22374
OG0009363	AMPFI_15570	SACKO_05773
OG0009364	AMPFI_06313	SACKO_08759
OG0009365	AMPFI_10658	SACKO_22712
OG0009368	AMPFI_01374	SACKO_00561, SACKO_00568
OG0009369	AMPFI_21094	SACKO_25491
OG0009371	AMPFI_21402	SACKO_27971
OG0009374	AMPFI_20275	SACKO_25139
OG0009375	AMPFI_05224	SACKO_00760
OG0009377	AMPFI_06649	SACKO_04691
OG0009378	AMPFI_17371	SACKO_21755
OG0009383	AMPFI_09429	SACKO_11485
OG0009387	AMPFI_13802	SACKO_07991
OG0009389	AMPFI_08297	SACKO_14693
OG0009390	AMPFI_08547	SACKO_14487
OG0009391	AMPFI_01432	SACKO_18858
OG0009393	AMPFI_22115, AMPFI_18503	SACKO_10622
OG0009394	AMPFI_15834	SACKO_14569
OG0009395	AMPFI_07959	SACKO_23018
OG0009396	AMPFI_17909	SACKO_17442
OG0009399	AMPFI_23073	SACKO_30676
OG0009400	AMPFI_00543	SACKO_28914
OG0009401	AMPFI_15787	SACKO_20923, SACKO_17106
OG0009402	AMPFI_07915	SACKO_21279
OG0009404	AMPFI_15084	SACKO_32585
OG0009405	AMPFI_07278	SACKO_15837
OG0009406	AMPFI_18077, AMPFI_25158	SACKO_21166, SACKO_01134
OG0009407	AMPFI_20179	SACKO_27198
OG0009408	AMPFI_25213, AMPFI_25016	SACKO_29346
OG0009409	AMPFI_16464	SACKO_23562
OG0009411	AMPFI_20720	SACKO_15057
OG0009412	AMPFI_04881	SACKO_26461
OG0009415	AMPFI_00501	SACKO_23263
OG0009419	AMPFI_02481	SACKO_27854
OG0009421	AMPFI_16907, AMPFI_03491, AMPFI_21270	SACKO_19199
OG0009422	AMPFI_04311, AMPFI_15052	SACKO_08625, SACKO_14523
OG0009422	AMPFI_08011, AMPFI_08012	SACKO_02080
OG0009423	AMPFI_05468	SACKO_13936
OG0009424	AMPFI_06194	SACKO_00028
OG0009425	AMPFI_06718	SACKO_12740
OG0009426	AMPFI_07682	SACKO_07277, SACKO_23127
OG0009427	AMPFI_08226	SACKO_31790
OG0009428	AMPFI_09152, AMPFI_14860	SACKO_03859
OG0009430	AMPFI_11476	SACKO_24961
OG0009431	AMPFI_12236	SACKO_05878
OG0009434	AMPFI_18017	SACKO_31236
OG0009435	AMPFI_18943, AMPFI_18112	SACKO_24850, SACKO_24899, SACKO_03639, SACKO_27836, SACKO_15306, SACKO_09244, SACKO_12217, SACKO_04283, SACKO_23881, SACKO_21887, SACKO_08041, SACKO_13825, SACKO_10772, SACKO_16871, SACKO_25877, SACKO_33106
OG0009436	AMPFI_20606	SACKO_12068
OG0009543	AMPFI_16531	SACKO_04373
OG0009544	AMPFI_10766	SACKO_31371
OG0009552	AMPFI_07908	SACKO_28769
OG0009554	AMPFI_16043	SACKO_23458
OG0009555	AMPFI_24940	SACKO_13517
OG0009557	AMPFI_16972	SACKO_21952
OG0009560	AMPFI_24483	SACKO_00831
OG0009562	AMPFI_11372	SACKO_28716
OG0009563	AMPFI_16059	SACKO_20109
OG0009565	AMPFI_12042	SACKO_02744
OG0009568	AMPFI_10496	SACKO_17521
OG0009570	AMPFI_05283	SACKO_25466
OG0009576	AMPFI_08956	SACKO_28651
OG0009578	AMPFI_15253	SACKO_02908
OG0009579	AMPFI_25095	SACKO_15569
OG0009580	AMPFI_13096	SACKO_10802, SACKO_07317
OG0009582	AMPFI_23816, AMPFI_17314	SACKO_00720
OG0009583	AMPFI_20470	SACKO_22692, SACKO_22690
OG0009584	AMPFI_04991	SACKO_30196
OG0009585	AMPFI_04400	SACKO_27743
OG0009586	AMPFI_05230	SACKO_30617
OG0009588	AMPFI_07532	SACKO_26271
OG0009589	AMPFI_24302	SACKO_32721
OG0009594	AMPFI_17144	SACKO_19485
OG0009595	AMPFI_10231	SACKO_27755
OG0009596	AMPFI_11340	SACKO_11203
OG0009598	AMPFI_21187	SACKO_25886
OG0009599	AMPFI_15167	SACKO_14788
OG0009601	AMPFI_13940	SACKO_26381
OG0009605	AMPFI_18916, AMPFI_23450, AMPFI_18103, AMPFI_13033	SACKO_01524
OG0009607	AMPFI_01898	SACKO_17954
OG0009610	AMPFI_22516	SACKO_03021
OG0009611	AMPFI_10166	SACKO_29282
OG0009612	AMPFI_21354	SACKO_30583
OG0009615	AMPFI_13234	SACKO_17277
OG0009617	AMPFI_17964	SACKO_02296
OG0009618	AMPFI_12220	SACKO_24282
OG0009620	AMPFI_14636	SACKO_03840
OG0009621	AMPFI_22943	SACKO_31535
OG0009622	AMPFI_07282	SACKO_24302
OG0009623	AMPFI_21746	SACKO_14595
OG0009623	AMPFI_15262	SACKO_14518
OG0009625	AMPFI_05824	SACKO_30909
OG0009627	AMPFI_10271, AMPFI_12278	SACKO_21865
OG0009628	AMPFI_18523, AMPFI_22043	SACKO_25540, SACKO_04839, SACKO_04983, SACKO_18023, SACKO_29374, SACKO_17112, SACKO_11286, SACKO_30696, SACKO_20344, SACKO_17033, SACKO_00979, SACKO_30404
OG0009631	AMPFI_21101	SACKO_11520
OG0009633	AMPFI_08127	SACKO_27629
OG0009634	AMPFI_21346	SACKO_30777
OG0009635	AMPFI_14798	SACKO_25329
OG0009636	AMPFI_03920, AMPFI_03501	SACKO_30204
OG0009637	AMPFI_13092	SACKO_21134
OG0009638	AMPFI_01739	SACKO_06874
OG0009639	AMPFI_02259	SACKO_04437
OG0009640	AMPFI_20910	SACKO_24933
OG0009641	AMPFI_25445, AMPFI_05270	SACKO_02209
OG0009643	AMPFI_01098	SACKO_30198
OG0009645	AMPFI_06351	SACKO_26963
OG0009646	AMPFI_13600	SACKO_17713
OG0009647	AMPFI_05336	SACKO_14577
OG0009648	AMPFI_17792	SACKO_13756
OG0009649	AMPFI_07466	SACKO_00914
OG0009652	AMPFI_25822	SACKO_12352
OG0009653	AMPFI_10839	SACKO_20868
OG0009655	AMPFI_13341	SACKO_31202
OG0009658	AMPFI_02958, AMPFI_00484	SACKO_18646
OG0009659	AMPFI_00578	SACKO_22220
OG0009661	AMPFI_02075	SACKO_28736
OG0009663	AMPFI_21261	SACKO_24584
OG0009665	AMPFI_03783	SACKO_14470
OG0009666	AMPFI_04507, AMPFI_04287	SACKO_31880
OG0009667	AMPFI_05994	SACKO_24089, SACKO_24157, SACKO_24094, SACKO_24130
OG0009668	AMPFI_06672	SACKO_18915, SACKO_21086
OG0009669	AMPFI_07745	SACKO_24930
OG0009670	AMPFI_09196	SACKO_31491
OG0009671	AMPFI_10958	SACKO_27010, SACKO_06784
OG0009673	AMPFI_11036	SACKO_08911
OG0009674	AMPFI_11208, AMPFI_25061	SACKO_02634, SACKO_02643
OG0009675	AMPFI_11725	SACKO_04767
OG0009676	AMPFI_12195	SACKO_17418
OG0009677	AMPFI_13498	SACKO_29062, SACKO_29069
OG0009678	AMPFI_13755	SACKO_03176
OG0009679	AMPFI_15719	SACKO_00525
OG0009681	AMPFI_18141	SACKO_02235
OG0009683	AMPFI_20579	SACKO_03998
OG0009684	AMPFI_21272	SACKO_03651
OG0009685	AMPFI_21304	SACKO_10516
OG0009687	AMPFI_22436	SACKO_12033
OG0009846	AMPFI_01471	SACKO_14376
OG0009852	AMPFI_10066, AMPFI_17153	SACKO_20848
OG0009853	AMPFI_24643, AMPFI_12749, AMPFI_11405	SACKO_28355
OG0009854	AMPFI_05307	SACKO_24180
OG0009855	AMPFI_09740	SACKO_30730
OG0009855	AMPFI_09410	SACKO_22744
OG0009856	AMPFI_08839	SACKO_31980
OG0009858	AMPFI_21257	SACKO_13151
OG0009861	AMPFI_21373	SACKO_26514
OG0009862	AMPFI_20111	SACKO_30454
OG0009863	AMPFI_21546	SACKO_17416
OG0009864	AMPFI_24324	SACKO_04332
OG0009865	AMPFI_11044	SACKO_14280
