Orthogroup	STRPU_ok	APOSJ_ok
OG0005246	STRPU_02939, STRPU_02954, STRPU_02940	APOSJ_54663
OG0005247	STRPU_25497	APOSJ_64625, APOSJ_64623, APOSJ_64624, APOSJ_60319
OG0005248	STRPU_25629	APOSJ_47242
OG0005249	STRPU_00797, STRPU_19773	APOSJ_21534
OG0005250	STRPU_02279, STRPU_17641	APOSJ_50740, APOSJ_50739
OG0005251	STRPU_17311, STRPU_17303	APOSJ_29295, APOSJ_04698
OG0005252	STRPU_20101, STRPU_20123	APOSJ_17407, APOSJ_45475, APOSJ_45477, APOSJ_45476
OG0005253	STRPU_05148, STRPU_05072	APOSJ_02455
OG0005254	STRPU_08404	APOSJ_09536, APOSJ_09534
OG0005255	STRPU_09399	APOSJ_48571
OG0005256	STRPU_23475	APOSJ_03384, APOSJ_03383
OG0005257	STRPU_10598	APOSJ_37812, APOSJ_16393, APOSJ_16394
OG0005258	STRPU_23510	APOSJ_40485, APOSJ_53209, APOSJ_40484, APOSJ_53208
OG0005259	STRPU_23667, STRPU_23641	APOSJ_42743, APOSJ_50274
OG0005260	STRPU_12715	APOSJ_46444
OG0005261	STRPU_24559	APOSJ_11799
OG0005262	STRPU_00347, STRPU_11007	APOSJ_48744, APOSJ_48743
OG0005264	STRPU_06948	APOSJ_29305
OG0005265	STRPU_24242, STRPU_01064	APOSJ_12250
OG0005266	STRPU_26079	APOSJ_03132
OG0005267	STRPU_20585	APOSJ_03830
OG0005268	STRPU_24000	APOSJ_34509, APOSJ_34511, APOSJ_34512, APOSJ_17196, APOSJ_34508, APOSJ_34510
OG0005269	STRPU_23278	APOSJ_24052
OG0005270	STRPU_21339	APOSJ_32620, APOSJ_32622, APOSJ_24777, APOSJ_32621
OG0005271	STRPU_09405, STRPU_01553	APOSJ_39744, APOSJ_39748, APOSJ_48316, APOSJ_48324, APOSJ_48317
OG0005272	STRPU_22017	APOSJ_16121, APOSJ_20215
OG0005273	STRPU_17316, STRPU_17333	APOSJ_48346
OG0005274	STRPU_09644, STRPU_09645	APOSJ_45079, APOSJ_45074, APOSJ_45075, APOSJ_45073
OG0005275	STRPU_23138	APOSJ_00850, APOSJ_00849, APOSJ_00851
OG0005276	STRPU_07289, STRPU_07273	APOSJ_39024, APOSJ_39025
OG0005277	STRPU_18405	APOSJ_30935, APOSJ_30938, APOSJ_62445, APOSJ_30937, APOSJ_62449
OG0005278	STRPU_26384	APOSJ_43536, APOSJ_06599
OG0005279	STRPU_25890	APOSJ_27566, APOSJ_41753, APOSJ_62443, APOSJ_27562, APOSJ_27565
OG0005280	STRPU_09964, STRPU_09985	APOSJ_46493, APOSJ_23167
OG0005281	STRPU_09986, STRPU_09965	APOSJ_34775
OG0005282	STRPU_18383	APOSJ_22969, APOSJ_22968, APOSJ_14000, APOSJ_22971, APOSJ_14003
OG0005284	STRPU_17420	APOSJ_21603, APOSJ_65182
OG0005285	STRPU_15902	APOSJ_22467, APOSJ_22466, APOSJ_22468
OG0005286	STRPU_05261, STRPU_05277	APOSJ_57831, APOSJ_57830, APOSJ_57832, APOSJ_57833, APOSJ_57836, APOSJ_57834, APOSJ_57835
OG0005287	STRPU_23081, STRPU_00666	APOSJ_07930, APOSJ_07929, APOSJ_07928, APOSJ_07927, APOSJ_07931, APOSJ_07926
OG0005288	STRPU_04957	APOSJ_05635, APOSJ_64496, APOSJ_20368
OG0005289	STRPU_14376	APOSJ_58424
OG0005290	STRPU_19306, STRPU_01835	APOSJ_08288, APOSJ_25156
OG0005291	STRPU_02617, STRPU_24044	APOSJ_61412, APOSJ_09550, APOSJ_31804, APOSJ_48004, APOSJ_09551
OG0005292	STRPU_25025	APOSJ_44493
OG0005293	STRPU_24465	APOSJ_35801, APOSJ_35799, APOSJ_35800
OG0005294	STRPU_18290, STRPU_01165	APOSJ_54107
OG0005295	STRPU_21605	APOSJ_04359
OG0005296	STRPU_21623	APOSJ_28551, APOSJ_28550, APOSJ_34244, APOSJ_07968, APOSJ_07992, APOSJ_56295
OG0005297	STRPU_22135, STRPU_22136	APOSJ_10356
OG0005299	STRPU_14413	APOSJ_46282
OG0005300	STRPU_22780, STRPU_01938	APOSJ_21040, APOSJ_21043, APOSJ_21041, APOSJ_21042
OG0005301	STRPU_15385	APOSJ_03880, APOSJ_03882, APOSJ_03881, APOSJ_03883
OG0005302	STRPU_22612	APOSJ_40279, APOSJ_40280
OG0005303	STRPU_00095, STRPU_11564, STRPU_01383	APOSJ_40792, APOSJ_25660
OG0005304	STRPU_20416	APOSJ_30656, APOSJ_30657
OG0005305	STRPU_26257	APOSJ_57113
OG0005307	STRPU_25402	APOSJ_35236, APOSJ_35235, APOSJ_35233, APOSJ_35232, APOSJ_35234
OG0005308	STRPU_12784	APOSJ_47252, APOSJ_47255
OG0005309	STRPU_04132	APOSJ_31287, APOSJ_31288
OG0005310	STRPU_02183, STRPU_09220	APOSJ_12260, APOSJ_29526, APOSJ_12261, APOSJ_29525, APOSJ_12259, APOSJ_29524
OG0005312	STRPU_19953	APOSJ_37793
OG0005315	STRPU_20366	APOSJ_00056, APOSJ_00055
OG0005316	STRPU_25494	APOSJ_03304, APOSJ_03306
OG0005318	STRPU_12177, STRPU_12135	APOSJ_31640
OG0005319	STRPU_27120	APOSJ_16272, APOSJ_23310
OG0005320	STRPU_14186	APOSJ_59955, APOSJ_29132, APOSJ_29133, APOSJ_59958, APOSJ_59952, APOSJ_59954, APOSJ_59950, APOSJ_59949, APOSJ_29131, APOSJ_59959, APOSJ_59951, APOSJ_59953
OG0005321	STRPU_14652	APOSJ_51280, APOSJ_51279, APOSJ_46979, APOSJ_46988
OG0005322	STRPU_25180	APOSJ_15754
OG0005323	STRPU_27299	APOSJ_03092
OG0005324	STRPU_20025	APOSJ_04130, APOSJ_04131, APOSJ_04129, APOSJ_04132, APOSJ_04133, APOSJ_47287, APOSJ_04128
OG0005325	STRPU_08334	APOSJ_54275
OG0005326	STRPU_25489	APOSJ_50330, APOSJ_50331, APOSJ_50332
OG0005327	STRPU_19030, STRPU_00462	APOSJ_42558, APOSJ_06063, APOSJ_17633, APOSJ_11906, APOSJ_11910, APOSJ_64341, APOSJ_45593, APOSJ_45612, APOSJ_42555, APOSJ_42559, APOSJ_42560, APOSJ_42556, APOSJ_00971, APOSJ_11907
OG0005328	STRPU_12257	APOSJ_27659, APOSJ_27664, APOSJ_21252, APOSJ_27661, APOSJ_52838, APOSJ_39349, APOSJ_23428, APOSJ_27141, APOSJ_27662, APOSJ_27663, APOSJ_27658, APOSJ_39345, APOSJ_27143, APOSJ_27147
OG0005329	STRPU_20509	APOSJ_03101, APOSJ_52326, APOSJ_03105, APOSJ_14588, APOSJ_56646, APOSJ_52328, APOSJ_52329, APOSJ_24921, APOSJ_52324, APOSJ_24925, APOSJ_21118, APOSJ_56642
OG0005330	STRPU_25119	APOSJ_39413, APOSJ_19913, APOSJ_03214, APOSJ_03216, APOSJ_11712, APOSJ_11713, APOSJ_19916, APOSJ_03212, APOSJ_60570, APOSJ_60572, APOSJ_60571, APOSJ_63837, APOSJ_63838
OG0005331	STRPU_19086	APOSJ_02589, APOSJ_02588
OG0005331	STRPU_19084	APOSJ_41468
OG0005359	STRPU_09260	APOSJ_35688
OG0005360	STRPU_27393	APOSJ_33962, APOSJ_17576
OG0005361	STRPU_26379	APOSJ_31825, APOSJ_31827, APOSJ_31829, APOSJ_40617, APOSJ_40640, APOSJ_31828, APOSJ_60510, APOSJ_31826
OG0005363	STRPU_12046, STRPU_01248	APOSJ_17195, APOSJ_48564, APOSJ_48563
OG0005364	STRPU_03005	APOSJ_49519
OG0005365	STRPU_04377	APOSJ_19646, APOSJ_19647, APOSJ_19645, APOSJ_59336
OG0005366	STRPU_21326	APOSJ_13911, APOSJ_13912, APOSJ_13910
OG0005367	STRPU_21428	APOSJ_48207
OG0005368	STRPU_24726	APOSJ_65207, APOSJ_12671, APOSJ_65203, APOSJ_65199
OG0005369	STRPU_21465	APOSJ_16475, APOSJ_16476, APOSJ_16473, APOSJ_16474
OG0005370	STRPU_08003	APOSJ_26097, APOSJ_26099
OG0005371	STRPU_22543	APOSJ_51700
OG0005372	STRPU_13340	APOSJ_22817, APOSJ_57051, APOSJ_14019, APOSJ_14018
OG0005373	STRPU_06388	APOSJ_58842, APOSJ_58841, APOSJ_26945, APOSJ_38331, APOSJ_58840
OG0005374	STRPU_17193, STRPU_17194	APOSJ_06211, APOSJ_06210, APOSJ_06209
OG0005375	STRPU_25120	APOSJ_61652, APOSJ_17675
OG0005376	STRPU_13729	APOSJ_61420, APOSJ_40974, APOSJ_40975, APOSJ_40973
OG0005377	STRPU_14578	APOSJ_51294, APOSJ_51295
OG0005378	STRPU_14342	APOSJ_22202, APOSJ_22201
OG0005379	STRPU_05284	APOSJ_65186, APOSJ_22930, APOSJ_35544, APOSJ_35543
OG0005380	STRPU_22040	APOSJ_29935, APOSJ_29934, APOSJ_29936
OG0005383	STRPU_22035	APOSJ_34897, APOSJ_34896
OG0005384	STRPU_07111	APOSJ_61322, APOSJ_61323, APOSJ_40697, APOSJ_61321
OG0005385	STRPU_14990, STRPU_14960	APOSJ_55033, APOSJ_52768
OG0005387	STRPU_21419	APOSJ_05683, APOSJ_60165
OG0005388	STRPU_26737	APOSJ_13165
OG0005389	STRPU_23997	APOSJ_44373, APOSJ_58743
OG0005390	STRPU_18553	APOSJ_09585, APOSJ_09583, APOSJ_09582, APOSJ_61769, APOSJ_09584, APOSJ_09586
OG0005391	STRPU_25279	APOSJ_56690
OG0005392	STRPU_25401	APOSJ_59250, APOSJ_59251
OG0005392	STRPU_08738, STRPU_01432	APOSJ_25989, APOSJ_25988
OG0005393	STRPU_25587	APOSJ_54930, APOSJ_54928
OG0005394	STRPU_25496	APOSJ_07032, APOSJ_07028, APOSJ_07031, APOSJ_07033, APOSJ_07034, APOSJ_07030
OG0005395	STRPU_09263	APOSJ_28995, APOSJ_28996
OG0005397	STRPU_24744	APOSJ_61083
OG0005398	STRPU_13512	APOSJ_20164, APOSJ_20165
OG0005399	STRPU_10762	APOSJ_40860, APOSJ_40861
OG0005400	STRPU_05031	APOSJ_17572, APOSJ_17573
OG0005401	STRPU_14821	APOSJ_22463
OG0005402	STRPU_00390, STRPU_11050	APOSJ_18011, APOSJ_57052
OG0005403	STRPU_27005	APOSJ_14428
OG0005404	STRPU_22113	APOSJ_06423, APOSJ_06422
OG0005405	STRPU_04550	APOSJ_58732, APOSJ_52666, APOSJ_52668, APOSJ_52667, APOSJ_52669
OG0005406	STRPU_03511, STRPU_03556	APOSJ_19692
OG0005407	STRPU_09889	APOSJ_42453, APOSJ_42452
OG0005408	STRPU_09671	APOSJ_65008, APOSJ_29927, APOSJ_29926
OG0005409	STRPU_25711, STRPU_25693, STRPU_25710	APOSJ_14631, APOSJ_14632
OG0005410	STRPU_26121	APOSJ_22592, APOSJ_13749, APOSJ_22593
OG0005411	STRPU_21853	APOSJ_24132, APOSJ_24138, APOSJ_01058, APOSJ_01061, APOSJ_01060, APOSJ_24135, APOSJ_24134, APOSJ_24136, APOSJ_01056, APOSJ_06515, APOSJ_01057, APOSJ_01055, APOSJ_47526, APOSJ_24133, APOSJ_01059, APOSJ_24137
OG0005412	STRPU_14017	APOSJ_36368
OG0005413	STRPU_22172, STRPU_22165	APOSJ_52365, APOSJ_52363, APOSJ_52364
OG0005414	STRPU_08504	APOSJ_28475
OG0005415	STRPU_17411, STRPU_17400	APOSJ_52735
OG0005416	STRPU_17942	APOSJ_52167, APOSJ_52166
OG0005417	STRPU_08416	APOSJ_12630, APOSJ_12628, APOSJ_14142, APOSJ_12627
OG0005418	STRPU_11326	APOSJ_52060, APOSJ_52059, APOSJ_55323
OG0005419	STRPU_23895	APOSJ_37933
OG0005420	STRPU_19782, STRPU_00788	APOSJ_22762
OG0005421	STRPU_20864, STRPU_20900	APOSJ_08980, APOSJ_08978, APOSJ_08979, APOSJ_08982, APOSJ_08981, APOSJ_57213, APOSJ_23174, APOSJ_23175, APOSJ_07490
OG0005422	STRPU_21664	APOSJ_24768, APOSJ_24770
OG0005423	STRPU_05850	APOSJ_30780
OG0005424	STRPU_12037	APOSJ_26679, APOSJ_26677, APOSJ_26678
OG0005425	STRPU_12685	APOSJ_63676, APOSJ_63673, APOSJ_63674, APOSJ_54421, APOSJ_63675
OG0005427	STRPU_13715	APOSJ_42882, APOSJ_02897
OG0005429	STRPU_23927	APOSJ_62684, APOSJ_57929, APOSJ_62686
OG0005430	STRPU_26211	APOSJ_57035
OG0005431	STRPU_07670	APOSJ_22743
OG0005432	STRPU_14995, STRPU_14965	APOSJ_14710
OG0005433	STRPU_27302	APOSJ_53928, APOSJ_53931
OG0005434	STRPU_05663	APOSJ_43732
OG0005435	STRPU_22855	APOSJ_64621
OG0005436	STRPU_26954	APOSJ_24913
OG0005437	STRPU_21555	APOSJ_21703, APOSJ_21702, APOSJ_21704, APOSJ_21701, APOSJ_21705
OG0005438	STRPU_20419	APOSJ_14581, APOSJ_14583, APOSJ_14584, APOSJ_14582, APOSJ_17664
OG0005439	STRPU_24295	APOSJ_10734, APOSJ_10732, APOSJ_10733, APOSJ_10735
OG0005440	STRPU_26598	APOSJ_30161, APOSJ_02538
OG0005441	STRPU_25470	APOSJ_53760, APOSJ_53758, APOSJ_08453, APOSJ_08455, APOSJ_08454, APOSJ_41224
OG0005442	STRPU_25160	APOSJ_04533, APOSJ_04532, APOSJ_04534, APOSJ_28301
OG0005443	STRPU_21789	APOSJ_51526, APOSJ_51527
OG0005444	STRPU_07952, STRPU_07961	APOSJ_04617
OG0005445	STRPU_07170	APOSJ_14690, APOSJ_14689
OG0005446	STRPU_17943	APOSJ_04134, APOSJ_00873
OG0005447	STRPU_03853	APOSJ_56800, APOSJ_03137, APOSJ_03136
OG0005448	STRPU_17912	APOSJ_20672, APOSJ_20673
OG0005449	STRPU_08610, STRPU_08616	APOSJ_08598
OG0005450	STRPU_05383	APOSJ_29993, APOSJ_29994
OG0005451	STRPU_07609	APOSJ_35938, APOSJ_35943
OG0005452	STRPU_23116, STRPU_23115	APOSJ_52611, APOSJ_52612
OG0005453	STRPU_05023, STRPU_05022	APOSJ_54312, APOSJ_47653, APOSJ_29573, APOSJ_06724
OG0005454	STRPU_01941, STRPU_22783	APOSJ_23392, APOSJ_23391
OG0005455	STRPU_13490	APOSJ_20946, APOSJ_20944, APOSJ_20945
OG0005456	STRPU_21024	APOSJ_10786, APOSJ_10787
OG0005457	STRPU_25940, STRPU_00206, STRPU_25939	APOSJ_19037
OG0005459	STRPU_23361	APOSJ_18505, APOSJ_18504, APOSJ_63919, APOSJ_63921
OG0005460	STRPU_12506, STRPU_00631	APOSJ_15567, APOSJ_15568
OG0005461	STRPU_13808	APOSJ_41085
OG0005462	STRPU_12801	APOSJ_53044
OG0005463	STRPU_00645, STRPU_23059	APOSJ_63599, APOSJ_65097, APOSJ_65098, APOSJ_65099, APOSJ_65100
OG0005464	STRPU_26048	APOSJ_44068, APOSJ_44070, APOSJ_44066, APOSJ_44069, APOSJ_44067
OG0005465	STRPU_21146	APOSJ_09000, APOSJ_01443, APOSJ_01442, APOSJ_01445
OG0005466	STRPU_23396	APOSJ_43548, APOSJ_43545, APOSJ_43547, APOSJ_43546
OG0005467	STRPU_21457	APOSJ_55249, APOSJ_63790, APOSJ_55250, APOSJ_55248, APOSJ_63792, APOSJ_63793, APOSJ_63791
OG0005468	STRPU_25503	APOSJ_34640
OG0005469	STRPU_25633	APOSJ_07475, APOSJ_46980
OG0005470	STRPU_18165, STRPU_18149	APOSJ_59948, APOSJ_59946, APOSJ_59947
OG0005471	STRPU_14864, STRPU_14846	APOSJ_28500, APOSJ_28501
OG0005472	STRPU_07011	APOSJ_42535, APOSJ_42536, APOSJ_54916, APOSJ_54898, APOSJ_06742
OG0005473	STRPU_02926	APOSJ_04395, APOSJ_04393, APOSJ_04394
OG0005474	STRPU_08208	APOSJ_47632, APOSJ_47633
OG0005475	STRPU_22288	APOSJ_62538, APOSJ_62539
OG0005476	STRPU_23644, STRPU_23669	APOSJ_64062, APOSJ_64060, APOSJ_64059, APOSJ_64063, APOSJ_64061
OG0005477	STRPU_16013	APOSJ_28318, APOSJ_28319
OG0005478	STRPU_25870	APOSJ_41569, APOSJ_41568, APOSJ_60626, APOSJ_60618
OG0005479	STRPU_26167	APOSJ_26951, APOSJ_14713
OG0005480	STRPU_12455	APOSJ_28323, APOSJ_28326, APOSJ_28325, APOSJ_46402, APOSJ_28322, APOSJ_28324
OG0005481	STRPU_17876	APOSJ_21801
OG0005482	STRPU_00281, STRPU_21573	APOSJ_02035, APOSJ_02036
OG0005483	STRPU_05249, STRPU_05264	APOSJ_65298, APOSJ_25085, APOSJ_04040, APOSJ_25088
OG0005484	STRPU_05527, STRPU_05589	APOSJ_19765, APOSJ_19764
OG0005485	STRPU_02962, STRPU_02947	APOSJ_47430
OG0005485	STRPU_17287	APOSJ_06574, APOSJ_14176, APOSJ_64611, APOSJ_06571
OG0005486	STRPU_26850	APOSJ_25458
OG0005487	STRPU_16421, STRPU_16434	APOSJ_00727, APOSJ_10248
OG0005488	STRPU_14659	APOSJ_50061, APOSJ_50062, APOSJ_15673, APOSJ_50060
OG0005489	STRPU_22568	APOSJ_33864, APOSJ_58343
OG0005490	STRPU_23431, STRPU_01005	APOSJ_38926
OG0005491	STRPU_23428, STRPU_01009	APOSJ_41120
OG0005492	STRPU_25476	APOSJ_56423, APOSJ_14289
OG0005493	STRPU_09612	APOSJ_52249
OG0005494	STRPU_09929	APOSJ_12436, APOSJ_30242, APOSJ_30241, APOSJ_30240
OG0005495	STRPU_06752	APOSJ_03523, APOSJ_03522
OG0005497	STRPU_09932	APOSJ_49618, APOSJ_53764, APOSJ_49616, APOSJ_39979
OG0005498	STRPU_00441, STRPU_13704	APOSJ_49053, APOSJ_20550
OG0005499	STRPU_04311, STRPU_04338	APOSJ_19288
OG0005500	STRPU_10754	APOSJ_15823
OG0005501	STRPU_24407	APOSJ_10104, APOSJ_65260, APOSJ_10102, APOSJ_37799, APOSJ_10105, APOSJ_37797, APOSJ_10103, APOSJ_07184, APOSJ_37798, APOSJ_10101
OG0005503	STRPU_03008	APOSJ_64372, APOSJ_26426, APOSJ_26425
OG0005505	STRPU_15073	APOSJ_48175
OG0005507	STRPU_20287	APOSJ_56582, APOSJ_55505, APOSJ_09039, APOSJ_55502, APOSJ_56583, APOSJ_55504
OG0005508	STRPU_22224, STRPU_22223	APOSJ_16861, APOSJ_16862
OG0005509	STRPU_26846	APOSJ_36332, APOSJ_36336, APOSJ_36333, APOSJ_36306, APOSJ_27072, APOSJ_36334, APOSJ_36335, APOSJ_36260
OG0005510	STRPU_08786	APOSJ_11192, APOSJ_11190, APOSJ_05714, APOSJ_11191
OG0005511	STRPU_19315, STRPU_01824	APOSJ_60273, APOSJ_63142, APOSJ_60274
OG0005512	STRPU_06959, STRPU_06940	APOSJ_27107
OG0005513	STRPU_12624	APOSJ_53624
OG0005514	STRPU_14577	APOSJ_02310, APOSJ_02309
OG0005516	STRPU_20373	APOSJ_35738, APOSJ_35736, APOSJ_35733, APOSJ_35734, APOSJ_35739, APOSJ_35735
OG0005517	STRPU_25419	APOSJ_41789
OG0005518	STRPU_12637	APOSJ_14804
OG0005519	STRPU_11911, STRPU_11910, STRPU_11873	APOSJ_52253, APOSJ_33607, APOSJ_56284, APOSJ_56290
OG0005520	STRPU_11869	APOSJ_04855
OG0005521	STRPU_21311	APOSJ_55017, APOSJ_55018
OG0005523	STRPU_00416, STRPU_19271	APOSJ_30233, APOSJ_30235, APOSJ_30232, APOSJ_30234
OG0005524	STRPU_08209	APOSJ_06099, APOSJ_06100, APOSJ_06098, APOSJ_06097
OG0005525	STRPU_11817	APOSJ_05786, APOSJ_05787, APOSJ_05789, APOSJ_48259, APOSJ_05788
OG0005526	STRPU_24623	APOSJ_47696, APOSJ_52973, APOSJ_48199, APOSJ_47702, APOSJ_29285, APOSJ_29282, APOSJ_47701, APOSJ_48197, APOSJ_48198, APOSJ_29284, APOSJ_29283, APOSJ_47698, APOSJ_29281, APOSJ_33243, APOSJ_47700
OG0005527	STRPU_12817	APOSJ_00083
OG0005528	STRPU_13086, STRPU_13115	APOSJ_24522, APOSJ_47152, APOSJ_24523, APOSJ_24525, APOSJ_24521
OG0005529	STRPU_12709	APOSJ_31801, APOSJ_58119
OG0005530	STRPU_11095	APOSJ_14613, APOSJ_14609, APOSJ_14611, APOSJ_14612, APOSJ_14610
OG0005531	STRPU_22020	APOSJ_07855
OG0005532	STRPU_20641	APOSJ_33344
OG0005533	STRPU_15926, STRPU_00495	APOSJ_36161
OG0005534	STRPU_16482	APOSJ_64635, APOSJ_64636
OG0005535	STRPU_02515, STRPU_15133	APOSJ_59601, APOSJ_59604, APOSJ_59603, APOSJ_59602
OG0005536	STRPU_27271, STRPU_27255	APOSJ_14194, APOSJ_14197, APOSJ_14193, APOSJ_14196, APOSJ_14195, APOSJ_14191, APOSJ_14198
OG0005537	STRPU_17419	APOSJ_09300
OG0005538	STRPU_24144	APOSJ_06185, APOSJ_06186, APOSJ_06187, APOSJ_06188, APOSJ_38968
OG0005539	STRPU_07949, STRPU_07958	APOSJ_15477, APOSJ_15478, APOSJ_15476
OG0005540	STRPU_06611	APOSJ_64708
OG0005541	STRPU_05903	APOSJ_46700, APOSJ_46703, APOSJ_33044, APOSJ_44423, APOSJ_46702, APOSJ_44421, APOSJ_44420, APOSJ_46701, APOSJ_44422
OG0005543	STRPU_19600	APOSJ_50847, APOSJ_50854
OG0005544	STRPU_25110	APOSJ_15887, APOSJ_15888
OG0005545	STRPU_22736	APOSJ_55371
OG0005546	STRPU_00971, STRPU_08849	APOSJ_60268, APOSJ_60269
OG0005548	STRPU_04102	APOSJ_52816, APOSJ_52817, APOSJ_62832
OG0005550	STRPU_25387, STRPU_25386	APOSJ_60433, APOSJ_60432, APOSJ_60434
OG0005551	STRPU_27419	APOSJ_12017, APOSJ_22649, APOSJ_12020, APOSJ_12018
OG0005553	STRPU_19353	APOSJ_29494, APOSJ_15097, APOSJ_15099, APOSJ_29489, APOSJ_15098, APOSJ_29490, APOSJ_29499, APOSJ_15100
OG0005554	STRPU_13732	APOSJ_03675, APOSJ_03674
OG0005556	STRPU_15806, STRPU_15854	APOSJ_00229
OG0005557	STRPU_08135	APOSJ_47009, APOSJ_47008, APOSJ_47012, APOSJ_47011, APOSJ_47010, APOSJ_06983
OG0005558	STRPU_20661	APOSJ_63045, APOSJ_50762
OG0005559	STRPU_17542	APOSJ_55461, APOSJ_55460
OG0005560	STRPU_07947, STRPU_07918	APOSJ_48964
OG0005561	STRPU_25548, STRPU_00814	APOSJ_42679, APOSJ_42681, APOSJ_42680, APOSJ_42678
OG0005562	STRPU_03200	APOSJ_36207, APOSJ_05704, APOSJ_05703
OG0005563	STRPU_05366	APOSJ_39911, APOSJ_39910
OG0005564	STRPU_20064	APOSJ_38691, APOSJ_38693
OG0005565	STRPU_24998	APOSJ_07560, APOSJ_07559, APOSJ_07561
OG0005566	STRPU_14898	APOSJ_35035
OG0005567	STRPU_23031, STRPU_00905	APOSJ_54849
OG0005568	STRPU_01943, STRPU_22785	APOSJ_58578, APOSJ_63325, APOSJ_63322, APOSJ_63324, APOSJ_63320, APOSJ_63321, APOSJ_52293, APOSJ_63326
OG0005569	STRPU_12945	APOSJ_57368
OG0005570	STRPU_05004	APOSJ_12611
OG0005571	STRPU_22998	APOSJ_21976, APOSJ_55481
OG0005572	STRPU_06637	APOSJ_64961, APOSJ_64962
OG0005573	STRPU_12870	APOSJ_49844, APOSJ_49843
OG0005574	STRPU_27016	APOSJ_32299, APOSJ_23179
OG0005575	STRPU_14790	APOSJ_12717
OG0005576	STRPU_17740	APOSJ_44316, APOSJ_10527
OG0005577	STRPU_06682	APOSJ_03346
OG0005578	STRPU_03449	APOSJ_18844, APOSJ_18841, APOSJ_26152, APOSJ_18840, APOSJ_18845, APOSJ_18847, APOSJ_26153, APOSJ_18842, APOSJ_18848
OG0005579	STRPU_24890	APOSJ_22337
OG0005580	STRPU_11629, STRPU_01321	APOSJ_51162, APOSJ_50057, APOSJ_50059, APOSJ_51163
OG0005581	STRPU_14238	APOSJ_41515, APOSJ_41514, APOSJ_41513
OG0005582	STRPU_00296, STRPU_00285	APOSJ_52339
OG0005583	STRPU_26929	APOSJ_51479, APOSJ_18459
OG0005584	STRPU_26637	APOSJ_24643
OG0005587	STRPU_26933	APOSJ_45952, APOSJ_45956, APOSJ_45954, APOSJ_45955, APOSJ_45957, APOSJ_45953
OG0005588	STRPU_01033, STRPU_23406	APOSJ_25201
OG0005589	STRPU_01034, STRPU_23405	APOSJ_60889, APOSJ_60892, APOSJ_60890, APOSJ_60891, APOSJ_48289, APOSJ_16552
OG0005590	STRPU_24090	APOSJ_28896, APOSJ_50233, APOSJ_28899, APOSJ_28897, APOSJ_23160, APOSJ_28898
OG0005593	STRPU_17438	APOSJ_13740
OG0005594	STRPU_07081	APOSJ_64703, APOSJ_64704, APOSJ_64706, APOSJ_60805
OG0005595	STRPU_09782	APOSJ_00384, APOSJ_00383
OG0005596	STRPU_14333	APOSJ_57656, APOSJ_57655
OG0005597	STRPU_07006, STRPU_06987	APOSJ_03083, APOSJ_03082, APOSJ_49052
OG0005598	STRPU_06717	APOSJ_38509
OG0005599	STRPU_22924	APOSJ_00049, APOSJ_00051, APOSJ_00052, APOSJ_00050
OG0005600	STRPU_23162	APOSJ_02835, APOSJ_21064, APOSJ_21063, APOSJ_21062
OG0005601	STRPU_27400	APOSJ_03963, APOSJ_24607
OG0005602	STRPU_21557	APOSJ_16119
OG0005603	STRPU_12908	APOSJ_35340, APOSJ_35339
OG0005604	STRPU_12907	APOSJ_01787, APOSJ_21039
OG0005605	STRPU_04602	APOSJ_16440, APOSJ_16441
OG0005606	STRPU_18298, STRPU_01158	APOSJ_16533
OG0005607	STRPU_11370	APOSJ_57176
OG0005608	STRPU_20805	APOSJ_64454, APOSJ_64456, APOSJ_16012, APOSJ_16014, APOSJ_16005
OG0005609	STRPU_26226	APOSJ_32543, APOSJ_42009
OG0005610	STRPU_05351	APOSJ_08483, APOSJ_08482
OG0005611	STRPU_09092, STRPU_02065	APOSJ_51642
OG0005612	STRPU_21763, STRPU_21698	APOSJ_42046
OG0005613	STRPU_21112	APOSJ_40937, APOSJ_40936
OG0005614	STRPU_21473	APOSJ_01200, APOSJ_43639, APOSJ_01201
OG0005615	STRPU_04811	APOSJ_64038, APOSJ_64035
OG0005616	STRPU_25331	APOSJ_03982, APOSJ_24702
OG0005618	STRPU_18370	APOSJ_07819, APOSJ_64055
OG0005619	STRPU_10842, STRPU_10862, STRPU_10865, STRPU_10845	APOSJ_10685, APOSJ_10681, APOSJ_10679, APOSJ_10680
OG0005620	STRPU_23571	APOSJ_14820
OG0005621	STRPU_20699	APOSJ_54836, APOSJ_37973
OG0005622	STRPU_20686	APOSJ_40376, APOSJ_40375, APOSJ_52240, APOSJ_60047, APOSJ_40374
OG0005623	STRPU_13131, STRPU_02575	APOSJ_22567, APOSJ_56403, APOSJ_49352, APOSJ_22569, APOSJ_22573, APOSJ_40818
OG0005624	STRPU_22621	APOSJ_21201, APOSJ_24180, APOSJ_24179, APOSJ_21208
OG0005625	STRPU_10019	APOSJ_52796, APOSJ_52797, APOSJ_59531, APOSJ_52795
OG0005626	STRPU_15356	APOSJ_08133, APOSJ_08134
OG0005627	STRPU_02838	APOSJ_03552
OG0005628	STRPU_22452	APOSJ_01143, APOSJ_01145, APOSJ_01144
OG0005629	STRPU_11037	APOSJ_64257, APOSJ_64256
OG0005630	STRPU_04173	APOSJ_25119, APOSJ_25120
