Orthogroup	STRPU_ok	AMPFI_ok
OG0007672	STRPU_17130	AMPFI_19180, AMPFI_24992, AMPFI_00350
OG0007673	STRPU_07544, STRPU_00576	AMPFI_07718
OG0007674	STRPU_20960	AMPFI_06402
OG0007675	STRPU_07164	AMPFI_08686
OG0007676	STRPU_20181	AMPFI_06266
OG0007679	STRPU_10417	AMPFI_08337
OG0007680	STRPU_21987, STRPU_21989	AMPFI_01145
OG0007681	STRPU_26557	AMPFI_12529
OG0007683	STRPU_09942	AMPFI_15620, AMPFI_16411, AMPFI_25023, AMPFI_23797, AMPFI_22961
OG0007684	STRPU_20671	AMPFI_09234
OG0007685	STRPU_21750, STRPU_21685	AMPFI_23757
OG0007686	STRPU_25432	AMPFI_01271
OG0007687	STRPU_08938	AMPFI_13078
OG0007688	STRPU_13812	AMPFI_14112
OG0007689	STRPU_14907	AMPFI_21023
OG0007690	STRPU_09461	AMPFI_08721
OG0007691	STRPU_18903, STRPU_07661	AMPFI_15919
OG0007692	STRPU_08445	AMPFI_21014
OG0007694	STRPU_26080	AMPFI_02877
OG0007695	STRPU_27322	AMPFI_00441
OG0007696	STRPU_22742, STRPU_01896	AMPFI_11231
OG0007697	STRPU_15422	AMPFI_14474
OG0007698	STRPU_26351	AMPFI_04766
OG0007699	STRPU_07472, STRPU_07483, STRPU_07644	AMPFI_07823
OG0007700	STRPU_15499	AMPFI_08021
OG0007701	STRPU_02521, STRPU_15139	AMPFI_11708
OG0007702	STRPU_12514, STRPU_12489	AMPFI_25722
OG0007703	STRPU_04278	AMPFI_06898
OG0007704	STRPU_24663	AMPFI_24990
OG0007705	STRPU_04695	AMPFI_02466
OG0007706	STRPU_01456, STRPU_08718	AMPFI_01075
OG0007708	STRPU_13276	AMPFI_09437
OG0007711	STRPU_17114, STRPU_17099	AMPFI_08437, AMPFI_00864
OG0007712	STRPU_10119, STRPU_10045	AMPFI_01298
OG0007713	STRPU_13904	AMPFI_02051
OG0007714	STRPU_05559, STRPU_05617	AMPFI_13479
OG0007715	STRPU_15268	AMPFI_12304
OG0007716	STRPU_18371	AMPFI_01726, AMPFI_25648
OG0007717	STRPU_21970	AMPFI_00651
OG0007718	STRPU_02380, STRPU_13696	AMPFI_02217
OG0007719	STRPU_10661	AMPFI_19360
OG0007721	STRPU_09464	AMPFI_10872
OG0007723	STRPU_24016	AMPFI_08545
OG0007725	STRPU_20289	AMPFI_10640
OG0007726	STRPU_00545, STRPU_10701	AMPFI_19619
OG0007727	STRPU_02375, STRPU_00445	AMPFI_08743
OG0007729	STRPU_25886	AMPFI_21591
OG0007730	STRPU_00213, STRPU_25952	AMPFI_10603
OG0007731	STRPU_07301, STRPU_07288, STRPU_07295, STRPU_07287, STRPU_07300, STRPU_07281, STRPU_07286, STRPU_07306, STRPU_07305, STRPU_07298, STRPU_07285, STRPU_09351	AMPFI_03813, AMPFI_15081
OG0007732	STRPU_09831	AMPFI_07044
OG0007733	STRPU_22633	AMPFI_22944
OG0007734	STRPU_19011	AMPFI_02524
OG0007735	STRPU_14336	AMPFI_05439
OG0007736	STRPU_15391	AMPFI_05897
OG0007737	STRPU_06889, STRPU_06913	AMPFI_23652
OG0007738	STRPU_03929	AMPFI_05112
OG0007740	STRPU_03741	AMPFI_07084
OG0007741	STRPU_21247	AMPFI_13000
OG0007742	STRPU_13725, STRPU_16785	AMPFI_24553
OG0007743	STRPU_24127, STRPU_24118	AMPFI_06731
OG0007744	STRPU_23575	AMPFI_03246
OG0007745	STRPU_25603	AMPFI_22441
OG0007746	STRPU_21712, STRPU_21648	AMPFI_07253
OG0007747	STRPU_18980, STRPU_18966	AMPFI_01186
OG0007748	STRPU_21768, STRPU_21704	AMPFI_12204
OG0007749	STRPU_22396	AMPFI_07238
OG0007750	STRPU_19182	AMPFI_25870, AMPFI_01673
OG0007751	STRPU_10275	AMPFI_08540
OG0007752	STRPU_06635	AMPFI_06021
OG0007753	STRPU_00174	AMPFI_11539
OG0007755	STRPU_12547	AMPFI_10155
OG0007757	STRPU_18160	AMPFI_16626
OG0007758	STRPU_22297	AMPFI_15867
OG0007759	STRPU_20396	AMPFI_02311
OG0007760	STRPU_07851	AMPFI_25779
OG0007762	STRPU_06431	AMPFI_12649
OG0007763	STRPU_18521	AMPFI_20134
OG0007764	STRPU_27386	AMPFI_02562, AMPFI_17910
OG0007766	STRPU_09268	AMPFI_07157
OG0007767	STRPU_10899	AMPFI_21979
OG0007768	STRPU_10831, STRPU_10850	AMPFI_05499
OG0007769	STRPU_08985	AMPFI_10842
OG0007770	STRPU_14804	AMPFI_01658
OG0007771	STRPU_23888	AMPFI_13434
OG0007772	STRPU_06020	AMPFI_13415
OG0007773	STRPU_06714	AMPFI_08783, AMPFI_16491
OG0007774	STRPU_01586, STRPU_13567	AMPFI_04955
OG0007775	STRPU_14887	AMPFI_08695
OG0007776	STRPU_26802	AMPFI_13881
OG0007778	STRPU_25500, STRPU_25501	AMPFI_03347
OG0007779	STRPU_13722	AMPFI_11071
OG0007780	STRPU_21386	AMPFI_10711
OG0007782	STRPU_04650, STRPU_04628	AMPFI_20368
OG0007783	STRPU_08382	AMPFI_24128
OG0007785	STRPU_23337	AMPFI_05593
OG0007786	STRPU_21038	AMPFI_13958
OG0007787	STRPU_21930	AMPFI_14820
OG0007788	STRPU_14402	AMPFI_05676
OG0007789	STRPU_14189	AMPFI_25379
OG0007790	STRPU_02139, STRPU_09177	AMPFI_11066
OG0007792	STRPU_15205, STRPU_15262	AMPFI_05144
OG0007792	STRPU_15148	AMPFI_22681
OG0007794	STRPU_14546	AMPFI_00708
OG0007795	STRPU_19188	AMPFI_07427
OG0007796	STRPU_27124	AMPFI_09719
OG0007797	STRPU_14188	AMPFI_00954
OG0007798	STRPU_03729	AMPFI_00648
OG0007799	STRPU_22231	AMPFI_03372
OG0007800	STRPU_05914	AMPFI_20741
OG0007802	STRPU_08198	AMPFI_13897
OG0007803	STRPU_20812	AMPFI_00580
OG0007804	STRPU_07109	AMPFI_21881
OG0007805	STRPU_02864	AMPFI_13191
OG0007807	STRPU_09639	AMPFI_10825
OG0007808	STRPU_22704, STRPU_00688, STRPU_00690	AMPFI_10467
OG0007809	STRPU_01217	AMPFI_17330
OG0007810	STRPU_23899	AMPFI_24586
OG0007811	STRPU_03731	AMPFI_20786
OG0007812	STRPU_22426	AMPFI_15940
OG0007813	STRPU_21166, STRPU_21158	AMPFI_06503
OG0007814	STRPU_04174	AMPFI_21682
OG0007815	STRPU_22130	AMPFI_16694
OG0007816	STRPU_11279, STRPU_11241	AMPFI_01105
OG0007817	STRPU_20503	AMPFI_01479
OG0007818	STRPU_05587	AMPFI_01627
OG0007820	STRPU_14551	AMPFI_03274
OG0007822	STRPU_23551, STRPU_03794, STRPU_17459, STRPU_22814, STRPU_14075, STRPU_03779, STRPU_27260, STRPU_17389, STRPU_07830, STRPU_01627, STRPU_19331, STRPU_23862, STRPU_01608, STRPU_13658	AMPFI_21899, AMPFI_08180, AMPFI_06077
OG0007822	STRPU_18931	AMPFI_16375
OG0007823	STRPU_10202	AMPFI_06421
OG0007824	STRPU_06449	AMPFI_24919
OG0007825	STRPU_22030	AMPFI_08757
OG0007826	STRPU_14677	AMPFI_09183
OG0007827	STRPU_21248	AMPFI_09270
OG0007828	STRPU_22516	AMPFI_11690
OG0007829	STRPU_24523	AMPFI_11802
OG0007830	STRPU_23024, STRPU_00898	AMPFI_11813
OG0007831	STRPU_09308	AMPFI_12005
OG0007832	STRPU_20682	AMPFI_13134
OG0007833	STRPU_14655	AMPFI_13656
OG0007834	STRPU_10327	AMPFI_14388
OG0007835	STRPU_18438, STRPU_18480	AMPFI_24749
OG0007836	STRPU_02083, STRPU_09114	AMPFI_15344
OG0007837	STRPU_05347	AMPFI_15892
OG0007838	STRPU_14725	AMPFI_16450
OG0007840	STRPU_07497	AMPFI_18333
OG0007841	STRPU_04794	AMPFI_19038
OG0007842	STRPU_13856	AMPFI_19465
OG0007843	STRPU_04967	AMPFI_20098
OG0007845	STRPU_23996	AMPFI_21127
OG0007847	STRPU_18803	AMPFI_21199
OG0007848	STRPU_17665, STRPU_02256	AMPFI_22258
OG0007849	STRPU_21446	AMPFI_24145
OG0007850	STRPU_11144	AMPFI_25222
OG0007907	STRPU_24934	AMPFI_11844
OG0007908	STRPU_25541, STRPU_00808	AMPFI_12926
OG0007911	STRPU_01387, STRPU_08771	AMPFI_23439
OG0007912	STRPU_15412	AMPFI_00326
OG0007913	STRPU_27355	AMPFI_10987
OG0007915	STRPU_07165	AMPFI_07670
OG0007916	STRPU_18067	AMPFI_22419
OG0007917	STRPU_05212	AMPFI_11706
OG0007918	STRPU_14375	AMPFI_12537
OG0007920	STRPU_26347	AMPFI_09193
OG0007921	STRPU_26448	AMPFI_09277
OG0007924	STRPU_26419	AMPFI_06626
OG0007926	STRPU_08883, STRPU_00937	AMPFI_09453
OG0007928	STRPU_12773, STRPU_12511, STRPU_12486, STRPU_12772, STRPU_02361	AMPFI_05030
OG0007929	STRPU_26184	AMPFI_03741
OG0007930	STRPU_25690, STRPU_25707	AMPFI_24374
OG0007932	STRPU_24833	AMPFI_07321
OG0007933	STRPU_11844	AMPFI_24490
OG0007934	STRPU_23987	AMPFI_21398
OG0007935	STRPU_17390	AMPFI_04765
OG0007937	STRPU_20783	AMPFI_08375
OG0007938	STRPU_23539	AMPFI_06474
OG0007939	STRPU_01898, STRPU_22744	AMPFI_10142
OG0007940	STRPU_21856	AMPFI_05455
OG0007941	STRPU_07421	AMPFI_15168
OG0007943	STRPU_17782	AMPFI_06228
OG0007944	STRPU_05221	AMPFI_05040
OG0007945	STRPU_19882, STRPU_19857, STRPU_19883	AMPFI_00719
OG0007946	STRPU_12944	AMPFI_05034
OG0007947	STRPU_08214	AMPFI_18057
OG0007948	STRPU_14560	AMPFI_10334
OG0007950	STRPU_19371, STRPU_19373	AMPFI_20478
OG0007951	STRPU_25923	AMPFI_03195
OG0007952	STRPU_01876, STRPU_25192	AMPFI_10147
OG0007953	STRPU_10228	AMPFI_05678
OG0007954	STRPU_16949, STRPU_02017	AMPFI_05069
OG0007955	STRPU_21208	AMPFI_16512
OG0007957	STRPU_22897, STRPU_22912	AMPFI_14623
OG0007959	STRPU_18433, STRPU_18476	AMPFI_21334
OG0007962	STRPU_05230	AMPFI_12638
OG0007963	STRPU_11066	AMPFI_01214
OG0007964	STRPU_08331	AMPFI_21832
OG0007965	STRPU_08251	AMPFI_07808
OG0007966	STRPU_23496	AMPFI_23170
OG0007967	STRPU_25118	AMPFI_04334
OG0007968	STRPU_16704, STRPU_16705, STRPU_16673	AMPFI_11132
OG0007969	STRPU_18693	AMPFI_01771
OG0007971	STRPU_24401	AMPFI_18074
OG0007972	STRPU_26053	AMPFI_12030
OG0007973	STRPU_22392	AMPFI_05823
OG0007974	STRPU_06486	AMPFI_09698
OG0007976	STRPU_08167	AMPFI_06391
OG0007977	STRPU_08102, STRPU_08116	AMPFI_15112
OG0007979	STRPU_05418	AMPFI_14503
OG0007980	STRPU_21051	AMPFI_19722
OG0007982	STRPU_14544	AMPFI_10432
OG0007983	STRPU_21626	AMPFI_09943
OG0007984	STRPU_06805	AMPFI_23898
OG0007985	STRPU_04501	AMPFI_12399
OG0007986	STRPU_27161	AMPFI_01538
OG0007987	STRPU_00432, STRPU_14197	AMPFI_23046
OG0007988	STRPU_00212, STRPU_25951	AMPFI_17953
OG0007990	STRPU_25244	AMPFI_22745
OG0007991	STRPU_21578	AMPFI_16707
OG0007992	STRPU_27350	AMPFI_25247
OG0007993	STRPU_20903, STRPU_20866	AMPFI_02776
OG0007994	STRPU_21302	AMPFI_21393
OG0007996	STRPU_14493	AMPFI_05966
OG0007997	STRPU_14219	AMPFI_09115
OG0007998	STRPU_25023, STRPU_02658	AMPFI_17357
OG0007999	STRPU_00442, STRPU_13703	AMPFI_01805
OG0008000	STRPU_07107	AMPFI_09007
OG0008001	STRPU_04410	AMPFI_25367
OG0008003	STRPU_00351, STRPU_11012	AMPFI_05104
OG0008004	STRPU_25364	AMPFI_10822
OG0008006	STRPU_06440, STRPU_05993	AMPFI_16469
OG0008007	STRPU_18169, STRPU_18152	AMPFI_13139
OG0008008	STRPU_09006	AMPFI_25912
OG0008009	STRPU_21986	AMPFI_08348
OG0008011	STRPU_23173	AMPFI_18612
OG0008012	STRPU_01585, STRPU_13566, STRPU_01584	AMPFI_12612
OG0008013	STRPU_01498, STRPU_13750	AMPFI_03278
OG0008014	STRPU_08889, STRPU_00932	AMPFI_06861
OG0008015	STRPU_12110, STRPU_16939, STRPU_27065	AMPFI_13073, AMPFI_10013
OG0008016	STRPU_26699	AMPFI_15729
OG0008017	STRPU_22417	AMPFI_09425
OG0008018	STRPU_09880	AMPFI_11292
OG0008019	STRPU_10623	AMPFI_13609
OG0008020	STRPU_20510	AMPFI_14461
OG0008022	STRPU_05163, STRPU_05084	AMPFI_09081
OG0008023	STRPU_11509, STRPU_11507	AMPFI_00998, AMPFI_22775
OG0008024	STRPU_21359, STRPU_21358	AMPFI_02715
OG0008025	STRPU_09009	AMPFI_23825
OG0008026	STRPU_07788	AMPFI_00429
OG0008027	STRPU_00198	AMPFI_01486
OG0008028	STRPU_24551	AMPFI_11787
OG0008029	STRPU_15046	AMPFI_03797
OG0008030	STRPU_15321	AMPFI_23756
OG0008031	STRPU_05008	AMPFI_08965
OG0008033	STRPU_09722, STRPU_09766	AMPFI_21680
OG0008036	STRPU_08424	AMPFI_05655
OG0008037	STRPU_27256, STRPU_27272	AMPFI_10779
OG0008038	STRPU_23474	AMPFI_12972
OG0008039	STRPU_14997	AMPFI_12471
OG0008040	STRPU_17738	AMPFI_13459
OG0008041	STRPU_23915	AMPFI_09625
OG0008043	STRPU_04958	AMPFI_01067
OG0008044	STRPU_25925	AMPFI_00182
OG0008047	STRPU_24493	AMPFI_19293
OG0008048	STRPU_25277	AMPFI_06090
OG0008049	STRPU_15388	AMPFI_09649
OG0008051	STRPU_08564	AMPFI_16348
OG0008052	STRPU_21075	AMPFI_13973
OG0008053	STRPU_12802	AMPFI_10245
OG0008054	STRPU_14071, STRPU_00848	AMPFI_16895
OG0008056	STRPU_23986	AMPFI_08430
OG0008057	STRPU_13507	AMPFI_14790
OG0008060	STRPU_11516	AMPFI_19702, AMPFI_03925
OG0008062	STRPU_24838	AMPFI_19832
OG0008064	STRPU_25371	AMPFI_23088
OG0008065	STRPU_12835	AMPFI_12989
OG0008066	STRPU_26862	AMPFI_15863
OG0008067	STRPU_07880, STRPU_07879, STRPU_07873	AMPFI_08934
OG0008068	STRPU_05085	AMPFI_24343
OG0008069	STRPU_18561	AMPFI_22884
OG0008071	STRPU_18691	AMPFI_09114
OG0008072	STRPU_10971	AMPFI_24640
OG0008073	STRPU_19495	AMPFI_05875
OG0008075	STRPU_05647	AMPFI_18963
OG0008076	STRPU_24685	AMPFI_25537
OG0008077	STRPU_21507	AMPFI_16858
OG0008078	STRPU_16025	AMPFI_03483
OG0008079	STRPU_10602	AMPFI_23704
OG0008080	STRPU_11728	AMPFI_03395
OG0008081	STRPU_25423	AMPFI_08017
OG0008082	STRPU_24719	AMPFI_06725
OG0008083	STRPU_20792	AMPFI_18304
OG0008084	STRPU_21019	AMPFI_16208
OG0008085	STRPU_22984	AMPFI_01438
OG0008086	STRPU_10021	AMPFI_07090
OG0008087	STRPU_22236	AMPFI_07407
OG0008088	STRPU_20687	AMPFI_05351
OG0008089	STRPU_01939, STRPU_22781	AMPFI_12190, AMPFI_00773
OG0008090	STRPU_13719	AMPFI_25052
OG0008091	STRPU_14230, STRPU_14237	AMPFI_07279
OG0008092	STRPU_12736	AMPFI_12661
OG0008093	STRPU_22120	AMPFI_00760
OG0008094	STRPU_00876, STRPU_23001	AMPFI_01509
OG0008098	STRPU_20868, STRPU_20905	AMPFI_03002
OG0008099	STRPU_01822, STRPU_19317	AMPFI_03591
OG0008100	STRPU_11576, STRPU_01365	AMPFI_06853
OG0008102	STRPU_19361	AMPFI_07411
OG0008103	STRPU_21002	AMPFI_07817
OG0008104	STRPU_10201	AMPFI_08107
OG0008105	STRPU_20958	AMPFI_09929
OG0008106	STRPU_01988, STRPU_22827	AMPFI_10462
OG0008107	STRPU_24019	AMPFI_11086
OG0008108	STRPU_26222	AMPFI_11284
OG0008109	STRPU_14632, STRPU_14614	AMPFI_11697
OG0008110	STRPU_10554	AMPFI_12641
OG0008111	STRPU_26446	AMPFI_14617
OG0008112	STRPU_20662	AMPFI_14723
OG0008113	STRPU_22759, STRPU_01915	AMPFI_14844
OG0008115	STRPU_21414	AMPFI_16460
OG0008117	STRPU_20393	AMPFI_17449
OG0008118	STRPU_03453, STRPU_03437, STRPU_02731	AMPFI_17809
OG0008119	STRPU_15413	AMPFI_18841
OG0008120	STRPU_17327, STRPU_17355	AMPFI_19253
OG0008122	STRPU_08465	AMPFI_19895
OG0008123	STRPU_21615	AMPFI_20399
OG0008124	STRPU_23306	AMPFI_22339
OG0008125	STRPU_23740	AMPFI_23204
OG0008126	STRPU_26946	AMPFI_23220
OG0008127	STRPU_05706	AMPFI_25473
OG0008194	STRPU_02878, STRPU_02868	AMPFI_03668
OG0008196	STRPU_26395	AMPFI_11912
OG0008198	STRPU_25950, STRPU_00210, STRPU_19498, STRPU_19499, STRPU_19497, STRPU_24479	AMPFI_13301
OG0008199	STRPU_05240	AMPFI_16813
OG0008201	STRPU_22376	AMPFI_07031
OG0008202	STRPU_17834	AMPFI_10244
OG0008203	STRPU_04749	AMPFI_18647
OG0008204	STRPU_26185	AMPFI_05833
OG0008205	STRPU_19994, STRPU_01211	AMPFI_14335
OG0008206	STRPU_16714	AMPFI_14174
OG0008208	STRPU_23576	AMPFI_09302
OG0008209	STRPU_06066	AMPFI_08788
OG0008211	STRPU_26400	AMPFI_07315
OG0008212	STRPU_21908	AMPFI_19889
OG0008213	STRPU_17840	AMPFI_08549
OG0008214	STRPU_11043, STRPU_00381	AMPFI_22755
OG0008216	STRPU_21481	AMPFI_11177
OG0008217	STRPU_08322	AMPFI_22193
OG0008219	STRPU_08830	AMPFI_07239
OG0008220	STRPU_04988	AMPFI_22814
OG0008221	STRPU_25774, STRPU_25791	AMPFI_23513
OG0008222	STRPU_09459	AMPFI_20984, AMPFI_17463
OG0008223	STRPU_05864	AMPFI_07844
OG0008224	STRPU_26047	AMPFI_07716
OG0008225	STRPU_04941	AMPFI_21476
OG0008227	STRPU_26816	AMPFI_07029
OG0008228	STRPU_22094	AMPFI_10122
OG0008229	STRPU_19496	AMPFI_23911
OG0008230	STRPU_26192	AMPFI_05521
OG0008231	STRPU_09959, STRPU_09981	AMPFI_05547
OG0008232	STRPU_06639	AMPFI_23612
OG0008234	STRPU_00978, STRPU_08838	AMPFI_06611
OG0008235	STRPU_11051, STRPU_00391	AMPFI_18455
OG0008236	STRPU_02457, STRPU_13607	AMPFI_09759
OG0008237	STRPU_22078	AMPFI_23396
OG0008238	STRPU_25394	AMPFI_11368
OG0008239	STRPU_04714	AMPFI_04110
OG0008241	STRPU_21347	AMPFI_09428
OG0008242	STRPU_05596, STRPU_05536	AMPFI_04282
OG0008243	STRPU_17185, STRPU_00183	AMPFI_12012
OG0008244	STRPU_08801	AMPFI_24527
OG0008245	STRPU_14717	AMPFI_08268
OG0008246	STRPU_24678	AMPFI_11645
OG0008247	STRPU_14875	AMPFI_24048
OG0008249	STRPU_18754	AMPFI_08214
OG0008250	STRPU_26602	AMPFI_12283
OG0008251	STRPU_23045	AMPFI_19583
OG0008252	STRPU_26447	AMPFI_14543
OG0008253	STRPU_10288	AMPFI_06261
OG0008254	STRPU_27154	AMPFI_02591
OG0008256	STRPU_09311	AMPFI_23356
OG0008257	STRPU_06487	AMPFI_09890
OG0008258	STRPU_20943	AMPFI_15951
OG0008259	STRPU_24361	AMPFI_05338
OG0008260	STRPU_25766	AMPFI_21089
OG0008261	STRPU_05899	AMPFI_14114
OG0008262	STRPU_19539	AMPFI_21752
OG0008263	STRPU_21353	AMPFI_07599
OG0008265	STRPU_23499	AMPFI_06479
OG0008266	STRPU_26018	AMPFI_06495
OG0008267	STRPU_23302	AMPFI_06823
OG0008268	STRPU_22864	AMPFI_08036
OG0008269	STRPU_23379	AMPFI_09119
OG0008270	STRPU_00220, STRPU_25959	AMPFI_05663
OG0008271	STRPU_22100	AMPFI_24888
OG0008272	STRPU_12792	AMPFI_01881
OG0008274	STRPU_23528	AMPFI_18471
OG0008276	STRPU_23572	AMPFI_19108, AMPFI_18555
OG0008277	STRPU_11820	AMPFI_10748
OG0008279	STRPU_10645, STRPU_10653	AMPFI_17716
OG0008280	STRPU_06804	AMPFI_00105
OG0008281	STRPU_20708	AMPFI_17351
OG0008282	STRPU_18517	AMPFI_05485
OG0008284	STRPU_00433, STRPU_14196	AMPFI_10802
OG0008286	STRPU_25481	AMPFI_05241
OG0008287	STRPU_12919	AMPFI_00534, AMPFI_08641, AMPFI_23133
OG0008289	STRPU_23998	AMPFI_03301
OG0008290	STRPU_11584, STRPU_11581, STRPU_11590, STRPU_01357	AMPFI_19833
OG0008291	STRPU_08559	AMPFI_02542
OG0008292	STRPU_26389	AMPFI_25251
OG0008293	STRPU_27384	AMPFI_03423
OG0008294	STRPU_10355	AMPFI_12035
OG0008295	STRPU_21349	AMPFI_22240
OG0008296	STRPU_15507	AMPFI_22866
OG0008297	STRPU_14567	AMPFI_15920
OG0008298	STRPU_10445	AMPFI_05163
OG0008300	STRPU_04816	AMPFI_26012
OG0008301	STRPU_10433	AMPFI_21648
OG0008303	STRPU_20774	AMPFI_05000
OG0008304	STRPU_06126	AMPFI_15827
OG0008305	STRPU_24911	AMPFI_17893
OG0008307	STRPU_14474	AMPFI_06534
OG0008308	STRPU_23004, STRPU_00879	AMPFI_00448
OG0008309	STRPU_27303	AMPFI_25406, AMPFI_03043
OG0008310	STRPU_24967	AMPFI_23956, AMPFI_06294
OG0008311	STRPU_21084	AMPFI_14732
OG0008312	STRPU_09184, STRPU_02153	AMPFI_18714
OG0008313	STRPU_09450, STRPU_01512	AMPFI_21818
OG0008314	STRPU_13492	AMPFI_10374
OG0008315	STRPU_14415	AMPFI_14085, AMPFI_22484
OG0008316	STRPU_13342	AMPFI_25184
OG0008317	STRPU_00799, STRPU_19770	AMPFI_18631, AMPFI_00809
OG0008318	STRPU_20156	AMPFI_24230
OG0008319	STRPU_10660	AMPFI_08827
OG0008320	STRPU_10342	AMPFI_01703
OG0008321	STRPU_11093	AMPFI_15689
OG0008322	STRPU_07155	AMPFI_08266
OG0008323	STRPU_06817	AMPFI_24592
OG0008324	STRPU_02507, STRPU_15127	AMPFI_04805
OG0008325	STRPU_25839	AMPFI_10597
OG0008326	STRPU_24796	AMPFI_12024, AMPFI_21802
OG0008329	STRPU_00446, STRPU_02376	AMPFI_10670, AMPFI_00214
OG0008330	STRPU_20578	AMPFI_16297
OG0008331	STRPU_20497	AMPFI_10145
OG0008332	STRPU_10364, STRPU_10363, STRPU_10362, STRPU_10361	AMPFI_17709
OG0008333	STRPU_11315, STRPU_11297	AMPFI_06113
OG0008334	STRPU_20359	AMPFI_12196
OG0008335	STRPU_18525	AMPFI_15830
OG0008336	STRPU_23707	AMPFI_14233
OG0008339	STRPU_24301	AMPFI_14101
OG0008341	STRPU_20751	AMPFI_09957
OG0008343	STRPU_24543	AMPFI_06427
OG0008344	STRPU_13781	AMPFI_14346
OG0008345	STRPU_22028	AMPFI_09026
OG0008346	STRPU_21445	AMPFI_22882
OG0008347	STRPU_25038	AMPFI_11829
OG0008348	STRPU_20322	AMPFI_24615
OG0008349	STRPU_05495	AMPFI_05394
OG0008350	STRPU_08341	AMPFI_16249
OG0008352	STRPU_26393	AMPFI_22301
OG0008353	STRPU_23329	AMPFI_00573
OG0008354	STRPU_26363	AMPFI_08004
OG0008355	STRPU_21625	AMPFI_20782
OG0008357	STRPU_27377	AMPFI_10134
OG0008359	STRPU_07674	AMPFI_09448
OG0008360	STRPU_26028	AMPFI_16092
OG0008361	STRPU_07167	AMPFI_07243
OG0008363	STRPU_20468	AMPFI_07869
OG0008365	STRPU_06534, STRPU_06566	AMPFI_13699
OG0008368	STRPU_25002	AMPFI_03496
OG0008369	STRPU_14528	AMPFI_09845
OG0008371	STRPU_10307	AMPFI_15403
OG0008374	STRPU_23293	AMPFI_06576
OG0008376	STRPU_03467	AMPFI_12223
OG0008377	STRPU_13157, STRPU_13135	AMPFI_03366
OG0008378	STRPU_22091	AMPFI_06304
OG0008379	STRPU_18971, STRPU_18958	AMPFI_00342
OG0008380	STRPU_15975, STRPU_00534	AMPFI_18189
OG0008381	STRPU_10051, STRPU_10124	AMPFI_19133
OG0008382	STRPU_25953, STRPU_00214	AMPFI_18986, AMPFI_01704
OG0008383	STRPU_15386	AMPFI_22561
OG0008384	STRPU_21170, STRPU_21161	AMPFI_14189
OG0008386	STRPU_19149	AMPFI_24674
OG0008387	STRPU_14436, STRPU_14453	AMPFI_20902
OG0008388	STRPU_21467	AMPFI_22760
OG0008389	STRPU_08916, STRPU_00614	AMPFI_00051, AMPFI_23442
OG0008390	STRPU_19113	AMPFI_01510
OG0008391	STRPU_20392	AMPFI_13992, AMPFI_01523
OG0008392	STRPU_00951, STRPU_08870	AMPFI_01701
OG0008393	STRPU_14848	AMPFI_23193, AMPFI_17361, AMPFI_24627, AMPFI_01905, AMPFI_24295, AMPFI_23314, AMPFI_24422, AMPFI_03959, AMPFI_23644, AMPFI_03425, AMPFI_02744, AMPFI_24688, AMPFI_20307, AMPFI_17842, AMPFI_22291, AMPFI_08452, AMPFI_14516
OG0008395	STRPU_04818	AMPFI_13495
OG0008396	STRPU_25821	AMPFI_04875
OG0008398	STRPU_10625, STRPU_10626, STRPU_10624	AMPFI_25755
OG0008399	STRPU_14733	AMPFI_06418
OG0008400	STRPU_19240	AMPFI_07415
OG0008401	STRPU_21916	AMPFI_08099
OG0008402	STRPU_24432	AMPFI_08293
OG0008403	STRPU_01793, STRPU_18104	AMPFI_08891
OG0008404	STRPU_19488	AMPFI_09139
OG0008406	STRPU_18477, STRPU_18434	AMPFI_09482
OG0008408	STRPU_05353, STRPU_05354, STRPU_05355, STRPU_05352	AMPFI_09914
OG0008410	STRPU_14127, STRPU_14111	AMPFI_10412
OG0008411	STRPU_02213, STRPU_15593	AMPFI_10476
OG0008412	STRPU_27031	AMPFI_10538
OG0008414	STRPU_15727	AMPFI_13879
OG0008415	STRPU_04989	AMPFI_14254
OG0008416	STRPU_26315	AMPFI_15364
OG0008417	STRPU_00327, STRPU_10989	AMPFI_25684, AMPFI_15417
OG0008418	STRPU_16738, STRPU_01710	AMPFI_16332
OG0008420	STRPU_17810	AMPFI_18997
OG0008422	STRPU_20887, STRPU_20850	AMPFI_20618
OG0008423	STRPU_21901	AMPFI_21149, AMPFI_24635
OG0008424	STRPU_26600	AMPFI_23294
OG0008425	STRPU_00237, STRPU_00238, STRPU_00239	AMPFI_24298
OG0008507	STRPU_26599	AMPFI_07938
OG0008509	STRPU_10672, STRPU_00568	AMPFI_25814
OG0008512	STRPU_19586	AMPFI_05748
OG0008522	STRPU_22951	AMPFI_04695
OG0008524	STRPU_14658	AMPFI_16681
OG0008525	STRPU_11430, STRPU_11433, STRPU_11427, STRPU_11431, STRPU_11425, STRPU_11428, STRPU_15966, STRPU_15964, STRPU_00523, STRPU_15808, STRPU_00520	AMPFI_21258
OG0008526	STRPU_19221	AMPFI_20730
OG0008527	STRPU_02036, STRPU_08031	AMPFI_21830, AMPFI_22398
OG0008528	STRPU_00053, STRPU_10856, STRPU_10837	AMPFI_26044
OG0008529	STRPU_17306, STRPU_17296, STRPU_17315	AMPFI_22856
OG0008530	STRPU_04864	AMPFI_14725
OG0008531	STRPU_06353	AMPFI_08746
