Orthogroup	STRPU_ok	DROME
OG0005790	STRPU_20640	DROME02319
OG0005792	STRPU_21805	DROME04031
OG0005793	STRPU_11575, STRPU_01366	DROME13741
OG0005794	STRPU_13536	DROME20570
OG0005795	STRPU_06779, STRPU_06755	DROME00921
OG0005796	STRPU_04062	DROME21579
OG0005797	STRPU_09784	DROME13677
OG0005798	STRPU_22644	DROME00436
OG0005799	STRPU_21454	DROME17772
OG0005800	STRPU_23401, STRPU_01039	DROME14692
OG0005801	STRPU_00807, STRPU_25540	DROME20251, DROME13442
OG0005802	STRPU_23393	DROME18658
OG0005803	STRPU_01875, STRPU_25191	DROME06804
OG0005804	STRPU_17602	DROME00221
OG0005805	STRPU_14645	DROME18523
OG0005807	STRPU_16945, STRPU_02020	DROME15016
OG0005808	STRPU_17891	DROME15577
OG0005811	STRPU_21807	DROME15005, DROME15004
OG0005812	STRPU_20595	DROME17684
OG0005813	STRPU_15598, STRPU_02209	DROME18740, DROME18739, DROME08278
OG0005815	STRPU_00424, STRPU_14203	DROME17829
OG0005817	STRPU_14811	DROME00446
OG0005818	STRPU_01031, STRPU_23407	DROME21049
OG0005819	STRPU_18789	DROME10881
OG0005821	STRPU_02907	DROME18765
OG0005822	STRPU_20987	DROME00384
OG0005823	STRPU_24738	DROME16943
OG0005824	STRPU_27019	DROME14993
OG0005827	STRPU_20800	DROME03179
OG0005829	STRPU_17879	DROME17916, DROME17917, DROME17918
OG0005830	STRPU_08142	DROME09394
OG0005831	STRPU_00960, STRPU_08861	DROME02056
OG0005832	STRPU_25370	DROME03903
OG0005833	STRPU_20761	DROME14025
OG0005834	STRPU_12634	DROME09861, DROME09860
OG0005835	STRPU_25028	DROME10113
OG0005836	STRPU_09799	DROME02540
OG0005837	STRPU_19226	DROME19685
OG0005840	STRPU_24192, STRPU_01105	DROME12810, DROME12811
OG0005842	STRPU_07126	DROME03001
OG0005843	STRPU_24376	DROME07738
OG0005845	STRPU_23253	DROME12524
OG0005846	STRPU_21214	DROME18114
OG0005847	STRPU_21849	DROME12864
OG0005848	STRPU_13409	DROME17120
OG0005849	STRPU_22157	DROME15063, DROME15062
OG0005850	STRPU_22163, STRPU_22158	DROME15741, DROME15742
OG0005851	STRPU_18849	DROME06389, DROME06388
OG0005853	STRPU_21346	DROME18489, DROME18488
OG0005857	STRPU_15424	DROME13133, DROME13132
OG0005858	STRPU_15082	DROME10288, DROME10287
OG0005859	STRPU_15847, STRPU_15798	DROME01874
OG0005860	STRPU_22221	DROME13592
OG0005861	STRPU_19227	DROME20036
OG0005863	STRPU_08636	DROME00631
OG0005864	STRPU_10139, STRPU_10075	DROME21983
OG0005865	STRPU_00331, STRPU_10994	DROME21095
OG0005866	STRPU_25266	DROME02046, DROME02047, DROME02049, DROME02048, DROME02050
OG0005867	STRPU_22298	DROME18293
OG0005869	STRPU_25687, STRPU_25706	DROME01674
OG0005870	STRPU_18687	DROME19873
OG0005871	STRPU_05539, STRPU_05599	DROME05632, DROME05631
OG0005872	STRPU_13684, STRPU_02391	DROME00389
OG0005874	STRPU_13329	DROME03501
OG0005875	STRPU_06678	DROME06773
OG0005877	STRPU_19283, STRPU_00403	DROME06392
OG0005878	STRPU_21405	DROME19123
OG0005879	STRPU_25253	DROME20321
OG0005880	STRPU_23630	DROME17652, DROME17653
OG0005883	STRPU_12694	DROME19395
OG0005884	STRPU_20704	DROME08061
OG0005886	STRPU_20854, STRPU_20891	DROME01867
OG0005888	STRPU_20094, STRPU_20115	DROME16104
OG0005889	STRPU_17783	DROME14304, DROME07617
OG0005890	STRPU_20835, STRPU_20872	DROME19088
OG0005891	STRPU_09070, STRPU_02046	DROME11287
OG0005892	STRPU_25562, STRPU_00831	DROME10375, DROME10374
OG0005893	STRPU_05783, STRPU_05784	DROME16783
OG0005894	STRPU_05216	DROME11886
OG0005895	STRPU_10446	DROME02103
OG0005896	STRPU_08047	DROME06811
OG0005897	STRPU_27001	DROME19090
OG0005898	STRPU_08373	DROME06116
OG0005899	STRPU_19676, STRPU_19644	DROME02184
OG0005901	STRPU_26188	DROME08624
OG0005902	STRPU_00812, STRPU_25546	DROME12748
OG0005903	STRPU_06303, STRPU_06259	DROME19765
OG0005904	STRPU_24067	DROME00138
OG0005905	STRPU_19405, STRPU_19403, STRPU_19717, STRPU_19402, STRPU_19401, STRPU_19404, STRPU_21928	DROME08071
OG0005906	STRPU_13484	DROME04737, DROME04735, DROME04736
OG0005909	STRPU_27365	DROME01192
OG0005914	STRPU_23217, STRPU_23231	DROME08503, DROME08502
OG0005919	STRPU_19746	DROME03002
OG0005921	STRPU_16843	DROME05740
OG0005922	STRPU_22840	DROME13644, DROME13643
OG0005923	STRPU_06716	DROME01141, DROME01142
OG0005925	STRPU_06264, STRPU_06308	DROME01094
OG0005926	STRPU_12477	DROME12066, DROME12065
OG0005928	STRPU_19012	DROME02019
OG0005929	STRPU_18302, STRPU_01154	DROME01196
OG0005931	STRPU_13894, STRPU_23211	DROME08847
OG0005932	STRPU_23574	DROME15731
OG0005933	STRPU_21783	DROME19096, DROME19097
OG0005936	STRPU_12095	DROME12077
OG0005937	STRPU_22592	DROME14657
OG0005938	STRPU_19018	DROME04753, DROME04751, DROME04750, DROME04754, DROME04752
OG0005940	STRPU_15031	DROME18687
OG0005941	STRPU_21037	DROME14278
OG0005942	STRPU_14403	DROME17395
OG0005943	STRPU_02138, STRPU_09176	DROME01109
OG0005944	STRPU_20638	DROME21720
OG0005946	STRPU_01024, STRPU_23413	DROME15326
OG0005949	STRPU_14172, STRPU_14148	DROME10426
OG0005950	STRPU_07208	DROME10950
OG0005952	STRPU_09763, STRPU_09719	DROME19643
OG0005953	STRPU_26503	DROME11680
OG0005957	STRPU_27229	DROME02682, DROME02681, DROME02683, DROME02684
OG0005960	STRPU_10397	DROME11094, DROME11095
OG0005963	STRPU_25461	DROME00894
OG0005965	STRPU_09992	DROME15552
OG0005966	STRPU_00119, STRPU_08812	DROME04950
OG0005967	STRPU_09259	DROME16596, DROME14482
OG0005968	STRPU_25825	DROME21030, DROME16013, DROME08290
OG0005969	STRPU_20508	DROME08256, DROME08257
OG0005970	STRPU_18555	DROME13325
OG0005972	STRPU_15756	DROME16733
OG0005973	STRPU_20652	DROME03261
OG0005974	STRPU_19881, STRPU_19856	DROME09177
OG0005975	STRPU_06728	DROME01949
OG0005976	STRPU_08501	DROME19287
OG0005977	STRPU_01218, STRPU_12082	DROME08531
OG0005978	STRPU_22052	DROME03284
OG0005980	STRPU_16838	DROME21461
OG0005981	STRPU_00822	DROME05700
OG0005982	STRPU_19095	DROME01959
OG0005984	STRPU_19150	DROME20805
OG0005985	STRPU_23556	DROME12892
OG0005986	STRPU_20977	DROME07616
OG0005987	STRPU_06677	DROME16681
OG0005988	STRPU_03526, STRPU_03591	DROME04858
OG0005989	STRPU_11653	DROME01935, DROME02497
OG0005993	STRPU_12807	DROME01845
OG0005995	STRPU_06966	DROME10672
OG0005997	STRPU_05852	DROME05226
OG0005998	STRPU_14411	DROME05475
OG0006002	STRPU_12697	DROME16784
OG0006003	STRPU_18482, STRPU_18440	DROME10360
OG0006004	STRPU_25153	DROME09659
OG0006005	STRPU_05718, STRPU_05711	DROME21221
OG0006009	STRPU_26718	DROME04529, DROME04530
OG0006010	STRPU_14211	DROME07208
OG0006011	STRPU_14553	DROME05625
OG0006012	STRPU_27231	DROME04986
OG0006015	STRPU_26391	DROME04440, DROME04441
OG0006059	STRPU_25899	DROME07767
OG0006061	STRPU_27321	DROME04698
OG0006062	STRPU_05736	DROME04067
OG0006063	STRPU_04770	DROME20838
OG0006064	STRPU_04263, STRPU_04227	DROME01128
OG0006065	STRPU_27214	DROME06304
OG0006066	STRPU_02919	DROME20062
OG0006069	STRPU_08343	DROME20187
OG0006070	STRPU_08633	DROME16601, DROME16602
OG0006072	STRPU_26992	DROME01673
OG0006073	STRPU_21503, STRPU_21493	DROME14553
OG0006074	STRPU_20544	DROME19848
OG0006077	STRPU_04795	DROME09385
OG0006078	STRPU_16412	DROME02001
OG0006079	STRPU_26784, STRPU_26778	DROME02616
OG0006081	STRPU_12339	DROME14279
OG0006085	STRPU_12466	DROME12364
OG0006087	STRPU_25843	DROME12774
OG0006090	STRPU_20596	DROME09888, DROME09890, DROME09891, DROME09889
OG0006095	STRPU_19701, STRPU_19615	DROME21969
OG0006096	STRPU_15273	DROME21245
OG0006098	STRPU_26067	DROME05931
OG0006100	STRPU_25855	DROME05018
OG0006101	STRPU_22455, STRPU_22479	DROME04360
OG0006102	STRPU_27044	DROME01980
OG0006103	STRPU_17544	DROME10210
OG0006104	STRPU_09062	DROME15737
OG0006106	STRPU_18581, STRPU_18628	DROME20870
OG0006108	STRPU_19962, STRPU_01193	DROME09376
OG0006111	STRPU_05034, STRPU_05107	DROME12496
OG0006113	STRPU_26203	DROME04342
OG0006115	STRPU_17330, STRPU_17321	DROME16296
OG0006116	STRPU_21121	DROME02301, DROME02300
OG0006117	STRPU_09000	DROME10279
OG0006118	STRPU_25479	DROME20483
OG0006119	STRPU_10196	DROME12941
OG0006120	STRPU_10344, STRPU_00038	DROME13128, DROME13130, DROME13129
OG0006121	STRPU_09824	DROME18148
OG0006122	STRPU_09227, STRPU_02191	DROME00796
OG0006123	STRPU_09425, STRPU_09424, STRPU_01535	DROME16430
OG0006124	STRPU_17749	DROME13739
OG0006125	STRPU_21202	DROME02053
OG0006127	STRPU_25576	DROME03260
OG0006128	STRPU_25302	DROME07922
OG0006129	STRPU_26715	DROME09781
OG0006130	STRPU_12586	DROME17498, DROME17499
OG0006131	STRPU_14598	DROME15971
OG0006132	STRPU_09840	DROME06118
OG0006133	STRPU_13783	DROME07717
OG0006134	STRPU_26266	DROME13718
OG0006135	STRPU_10423	DROME08697
OG0006136	STRPU_24568	DROME10851
OG0006137	STRPU_15050	DROME09569
OG0006140	STRPU_11468	DROME15748
OG0006141	STRPU_27062	DROME18067, DROME07431
OG0006144	STRPU_21054	DROME00549
OG0006145	STRPU_11062	DROME11050
OG0006148	STRPU_01124, STRPU_18323	DROME10799
OG0006151	STRPU_10777	DROME20478
OG0006152	STRPU_07362	DROME08871
OG0006155	STRPU_22606	DROME18085
OG0006156	STRPU_06250	DROME10247
OG0006159	STRPU_23270	DROME13858
OG0006160	STRPU_22733	DROME03637
OG0006161	STRPU_22151	DROME18089, DROME18090, DROME18088
OG0006164	STRPU_25715, STRPU_25697	DROME09119
OG0006168	STRPU_19350	DROME15944, DROME18911
OG0006169	STRPU_05382	DROME10283
OG0006170	STRPU_22480, STRPU_22456	DROME14914
OG0006171	STRPU_20534	DROME09393
OG0006172	STRPU_21502, STRPU_21492	DROME00114
OG0006176	STRPU_15757	DROME04325
OG0006179	STRPU_17636, STRPU_02283	DROME10214
OG0006180	STRPU_25318	DROME17033
OG0006181	STRPU_21607	DROME14871
OG0006182	STRPU_19244, STRPU_01947, STRPU_22788, STRPU_19243	DROME01649
OG0006183	STRPU_08323	DROME14997
OG0006184	STRPU_00980, STRPU_08837, STRPU_00979	DROME06994, DROME06993
OG0006185	STRPU_07916, STRPU_07945	DROME15598
OG0006186	STRPU_17796	DROME01316
OG0006187	STRPU_26431	DROME00876
OG0006188	STRPU_18817	DROME00301
OG0006191	STRPU_27211, STRPU_27195	DROME00877, DROME00878
OG0006192	STRPU_13558	DROME00106
OG0006193	STRPU_24910, STRPU_00135	DROME02189
OG0006195	STRPU_15506	DROME11802, DROME11801
OG0006199	STRPU_18385	DROME19122
OG0006200	STRPU_04371	DROME03216, DROME03215
OG0006202	STRPU_26076	DROME06452, DROME06451
OG0006204	STRPU_14341	DROME02906
OG0006206	STRPU_20862, STRPU_20898	DROME19558
OG0006208	STRPU_27004	DROME15732
OG0006209	STRPU_04024	DROME01562
OG0006210	STRPU_25590	DROME19094
OG0006211	STRPU_23101	DROME17799, DROME17798, DROME17797
OG0006212	STRPU_09270	DROME12458
OG0006213	STRPU_24169	DROME10052
OG0006214	STRPU_01311, STRPU_11636	DROME05227
OG0006216	STRPU_08291	DROME02380
OG0006217	STRPU_00330, STRPU_10993	DROME19224
OG0006220	STRPU_22264	DROME10027
OG0006224	STRPU_10868	DROME18810
OG0006226	STRPU_00415, STRPU_19272	DROME08310
OG0006227	STRPU_09462	DROME03457
OG0006228	STRPU_12262	DROME12195, DROME12196, DROME12194, DROME12193
OG0006229	STRPU_05866	DROME16720
OG0006230	STRPU_23107, STRPU_23110	DROME05693
OG0006231	STRPU_24403	DROME06401, DROME06402, DROME06407
OG0006232	STRPU_13820	DROME06119
OG0006233	STRPU_13467	DROME13881
OG0006234	STRPU_01742, STRPU_16772	DROME22062, DROME22061
OG0006235	STRPU_01370, STRPU_11572	DROME20311
OG0006238	STRPU_12641	DROME09754
OG0006239	STRPU_26094	DROME10114
OG0006240	STRPU_19611, STRPU_19704	DROME19140, DROME08600
OG0006242	STRPU_08446	DROME07675, DROME07676
OG0006243	STRPU_27273, STRPU_27257, STRPU_27274	DROME14457
OG0006244	STRPU_00436, STRPU_14193	DROME17166, DROME17165
OG0006245	STRPU_13947	DROME02108, DROME02107
OG0006246	STRPU_27021	DROME19004
OG0006247	STRPU_27023	DROME06201, DROME06202, DROME06203, DROME06199, DROME06200
OG0006248	STRPU_12984	DROME03264
OG0006249	STRPU_06207, STRPU_06179	DROME20245
OG0006250	STRPU_10406	DROME17023
OG0006251	STRPU_14982, STRPU_14951	DROME19735, DROME19738, DROME19736, DROME19737
OG0006254	STRPU_16653	DROME10801
OG0006258	STRPU_22243	DROME18180, DROME18181, DROME18179
OG0006259	STRPU_24286	DROME00749, DROME00747, DROME00746, DROME00748
OG0006260	STRPU_23807, STRPU_23840	DROME16552
OG0006262	STRPU_26187, STRPU_26186	DROME05994
OG0006263	STRPU_26005	DROME01003
OG0006264	STRPU_16839	DROME01178
OG0006265	STRPU_25030	DROME08925, DROME08926
OG0006267	STRPU_00713, STRPU_04421	DROME04482
OG0006268	STRPU_22660	DROME16986
OG0006270	STRPU_20068	DROME07884
OG0006271	STRPU_18098, STRPU_01786	DROME13584
OG0006273	STRPU_26237	DROME19288, DROME09384, DROME20348
OG0006275	STRPU_12142, STRPU_12107	DROME11545
OG0006276	STRPU_21466	DROME12088
OG0006277	STRPU_14370	DROME15668
OG0006278	STRPU_14888	DROME09293
OG0006279	STRPU_16950, STRPU_02016	DROME05154
OG0006280	STRPU_20964	DROME02801, DROME07680, DROME07679, DROME07678
OG0006281	STRPU_11014, STRPU_00353	DROME21723, DROME21724
OG0006283	STRPU_22252	DROME18093
OG0006284	STRPU_21728, STRPU_21666	DROME06978
OG0006286	STRPU_16014	DROME20409
OG0006287	STRPU_21397	DROME15138
OG0006288	STRPU_14900	DROME00223
OG0006289	STRPU_22296	DROME05895
OG0006290	STRPU_10553	DROME15754
OG0006291	STRPU_20014	DROME16421
OG0006292	STRPU_26178	DROME00480, DROME00481
OG0006293	STRPU_14168	DROME15892
OG0006294	STRPU_21748, STRPU_21683	DROME17637
OG0006295	STRPU_14216	DROME09339
OG0006296	STRPU_22009	DROME18450, DROME18451, DROME18457, DROME01938
OG0006297	STRPU_22310, STRPU_22329	DROME14064
OG0006298	STRPU_25124	DROME10104, DROME10103
OG0006301	STRPU_21245	DROME14417, DROME14418
OG0006302	STRPU_27009	DROME11859
OG0006305	STRPU_09519	DROME20608
OG0006306	STRPU_15639	DROME06607
OG0006308	STRPU_15214, STRPU_15161	DROME01926
OG0006309	STRPU_12063, STRPU_01235	DROME22059, DROME22060
OG0006311	STRPU_11654	DROME09053
OG0006313	STRPU_07370	DROME09638
OG0006315	STRPU_21474	DROME12826
OG0006318	STRPU_18034	DROME09391
OG0006319	STRPU_10938	DROME00483, DROME00484
OG0006321	STRPU_25993	DROME00074
OG0006322	STRPU_00885, STRPU_23011	DROME19674
OG0006323	STRPU_05565, STRPU_05622	DROME00186
OG0006328	STRPU_07872	DROME04072
OG0006329	STRPU_10024	DROME06117
OG0006330	STRPU_26973	DROME21856, DROME21857
OG0006331	STRPU_20670	DROME16655, DROME16654, DROME16657, DROME16656
OG0006332	STRPU_12324, STRPU_10717	DROME01006
OG0006333	STRPU_17334	DROME05697
OG0006334	STRPU_19104	DROME04357
OG0006339	STRPU_15481	DROME19031, DROME19030
OG0006340	STRPU_04236, STRPU_04198	DROME02471
OG0006341	STRPU_18283, STRPU_01173	DROME06095
OG0006344	STRPU_22520	DROME11878
OG0006345	STRPU_24011	DROME01528
OG0006346	STRPU_03986	DROME16623
OG0006347	STRPU_13365, STRPU_13385	DROME18372, DROME18373
OG0006350	STRPU_08881, STRPU_00940	DROME10882
OG0006351	STRPU_05847	DROME17575
OG0006352	STRPU_05719, STRPU_05712	DROME15718
OG0006353	STRPU_21115	DROME00751
OG0006355	STRPU_22379	DROME00424
OG0006356	STRPU_14596	DROME02890
OG0006358	STRPU_22374	DROME03318, DROME03317
OG0006359	STRPU_19635, STRPU_19681	DROME01311
OG0006360	STRPU_11561	DROME19840
OG0006362	STRPU_18132	DROME11093
OG0006363	STRPU_09319	DROME07012
OG0006364	STRPU_23794	DROME14912
OG0006365	STRPU_05270, STRPU_05254	DROME21616, DROME21617
OG0006367	STRPU_07291, STRPU_07275	DROME09374
OG0006370	STRPU_19241	DROME08234
OG0006372	STRPU_17261	DROME08788
OG0006375	STRPU_01472, STRPU_08700	DROME19928
OG0006376	STRPU_19494	DROME13198
OG0006377	STRPU_26959	DROME08417
OG0006378	STRPU_09953, STRPU_09976	DROME17931
OG0006379	STRPU_21808	DROME02858, DROME04856
OG0006381	STRPU_22693	DROME02707, DROME20650
OG0006382	STRPU_21384	DROME15024
OG0006383	STRPU_03091	DROME12394
OG0006385	STRPU_21175	DROME09556
OG0006387	STRPU_17511	DROME09390
OG0006388	STRPU_08530	DROME20388, DROME20387
OG0006389	STRPU_17172, STRPU_17167	DROME15710
OG0006392	STRPU_17229	DROME11920
OG0006393	STRPU_27287	DROME03463, DROME03462
OG0006395	STRPU_07573	DROME00130
OG0006398	STRPU_18220, STRPU_01275	DROME21615
OG0006402	STRPU_16542, STRPU_16564	DROME17310
OG0006405	STRPU_11573, STRPU_01369	DROME13750, DROME13751
OG0006406	STRPU_05827	DROME19952, DROME19616
OG0006408	STRPU_21447	DROME17398, DROME17397
OG0006442	STRPU_25425	DROME16371
OG0006443	STRPU_03428	DROME16038
OG0006447	STRPU_19468	DROME10748
OG0006448	STRPU_13247	DROME21414
OG0006449	STRPU_24008	DROME03272
OG0006454	STRPU_14766, STRPU_02558	DROME19164
OG0006456	STRPU_12981	DROME00779
OG0006458	STRPU_02922	DROME10373
OG0006459	STRPU_26656	DROME10282
OG0006460	STRPU_20721	DROME15064
OG0006461	STRPU_22710, STRPU_00693	DROME01188
OG0006462	STRPU_09115, STRPU_02084	DROME01832
OG0006463	STRPU_26991	DROME10850
OG0006464	STRPU_06886	DROME15553
OG0006465	STRPU_21220	DROME04025
OG0006469	STRPU_08991	DROME02304
OG0006470	STRPU_09449, STRPU_01513	DROME05726, DROME05725
OG0006471	STRPU_22946	DROME03198
OG0006472	STRPU_06355	DROME01113
OG0006474	STRPU_14515	DROME18594
OG0006475	STRPU_02451, STRPU_13611	DROME11340, DROME11339
OG0006476	STRPU_05356	DROME02188
OG0006477	STRPU_04195, STRPU_04232	DROME16299
OG0006478	STRPU_26958	DROME10803
OG0006479	STRPU_10820	DROME03631
OG0006480	STRPU_16289	DROME15425, DROME15426
OG0006481	STRPU_03450	DROME02142, DROME01455
OG0006482	STRPU_20632	DROME21719
OG0006483	STRPU_21478, STRPU_21479	DROME04426
OG0006485	STRPU_21413	DROME17756
OG0006487	STRPU_23585	DROME20891
OG0006488	STRPU_21848	DROME14000
OG0006490	STRPU_22719, STRPU_00703	DROME17521
OG0006491	STRPU_07329	DROME09727
OG0006492	STRPU_26169	DROME19565, DROME19566
OG0006494	STRPU_06616	DROME13014
OG0006497	STRPU_00496, STRPU_15927	DROME11986
OG0006498	STRPU_05287	DROME00774
OG0006500	STRPU_21059	DROME02408
OG0006501	STRPU_20764	DROME07620
OG0006504	STRPU_14410	DROME01726
OG0006505	STRPU_13908	DROME19279
OG0006507	STRPU_22570	DROME11241, DROME13160
OG0006509	STRPU_10367	DROME06735
OG0006510	STRPU_25970, STRPU_00228	DROME21078
OG0006511	STRPU_00229, STRPU_25971	DROME02030
OG0006512	STRPU_21460	DROME14203
OG0006514	STRPU_05328	DROME04973
OG0006515	STRPU_21616	DROME17220
OG0006516	STRPU_21000	DROME07746
OG0006517	STRPU_22079	DROME16077, DROME16076
OG0006518	STRPU_17445	DROME12457
OG0006519	STRPU_20703	DROME10463
OG0006520	STRPU_04978	DROME01601
OG0006522	STRPU_00417, STRPU_14209	DROME21565, DROME21563, DROME21564
OG0006523	STRPU_21580	DROME13324
OG0006524	STRPU_23918	DROME08322
OG0006525	STRPU_23588	DROME16242
OG0006528	STRPU_25024	DROME03901, DROME03902, DROME03900
OG0006530	STRPU_26422	DROME02632
OG0006532	STRPU_18757	DROME18743
OG0006533	STRPU_02314, STRPU_18116	DROME11744, DROME11742, DROME11745, DROME11743
OG0006536	STRPU_09828	DROME00110
OG0006537	STRPU_05666	DROME17569
OG0006538	STRPU_25056	DROME00930
OG0006540	STRPU_05939	DROME04024
OG0006543	STRPU_24071	DROME19675
OG0006544	STRPU_25609	DROME08098
OG0006545	STRPU_01501, STRPU_13748	DROME14793
OG0006546	STRPU_21327	DROME03836
OG0006547	STRPU_16023	DROME21566
OG0006549	STRPU_22378	DROME08226
OG0006550	STRPU_23342	DROME12314
OG0006551	STRPU_19779, STRPU_00791	DROME01560
OG0006552	STRPU_26952	DROME02022
OG0006553	STRPU_08086	DROME06750
OG0006554	STRPU_14643	DROME13465
OG0006556	STRPU_17934	DROME10784
OG0006557	STRPU_15383	DROME08144
OG0006560	STRPU_20993	DROME17786
OG0006561	STRPU_20587	DROME15269
OG0006567	STRPU_07104	DROME01202
OG0006568	STRPU_08066	DROME05220
OG0006569	STRPU_21109	DROME20993
OG0006570	STRPU_20410	DROME20261
OG0006571	STRPU_26805	DROME05601
OG0006573	STRPU_14878	DROME14640
OG0006574	STRPU_26558	DROME19778
OG0006577	STRPU_19110	DROME16628
OG0006578	STRPU_09315	DROME15457
OG0006580	STRPU_24020	DROME00474
OG0006582	STRPU_27033, STRPU_26817	DROME02599, DROME02598, DROME02600
OG0006583	STRPU_17816, STRPU_17825	DROME16903
OG0006584	STRPU_13851	DROME07289
OG0006585	STRPU_21817	DROME00295, DROME00294
OG0006586	STRPU_16079	DROME11738, DROME02891
OG0006587	STRPU_21289	DROME02493
OG0006588	STRPU_23525	DROME21457
OG0006590	STRPU_15244, STRPU_15188, STRPU_15243	DROME17574
OG0006593	STRPU_23492	DROME11713
OG0006594	STRPU_14656	DROME12981
OG0006595	STRPU_04349	DROME20933
OG0006596	STRPU_26147	DROME13730, DROME13731
OG0006597	STRPU_05370	DROME19349
OG0006598	STRPU_27035	DROME15235
OG0006599	STRPU_04862	DROME13830, DROME13829
OG0006602	STRPU_16001, STRPU_15987	DROME18117
OG0006603	STRPU_25457	DROME08268, DROME08267
OG0006604	STRPU_15381	DROME10779
OG0006607	STRPU_00854, STRPU_14066	DROME06763
OG0006608	STRPU_06790	DROME15074
OG0006609	STRPU_02383, STRPU_13693	DROME08965
OG0006610	STRPU_08550	DROME00685
OG0006611	STRPU_13531	DROME04706, DROME04707
OG0006612	STRPU_16771, STRPU_01741	DROME07454
OG0006613	STRPU_00899, STRPU_23025	DROME02162, DROME02161
OG0006614	STRPU_17418	DROME03471
OG0006615	STRPU_13873, STRPU_13881, STRPU_13874	DROME05191
OG0006616	STRPU_06882	DROME04436, DROME04435
OG0006619	STRPU_07564, STRPU_07569, STRPU_00595	DROME20837, DROME20836
OG0006621	STRPU_15128, STRPU_02508	DROME01854
OG0006622	STRPU_06660	DROME13807
OG0006623	STRPU_13116, STRPU_13085	DROME03084
OG0006625	STRPU_00444, STRPU_02374	DROME13491
OG0006628	STRPU_10460	DROME04083, DROME04082
OG0006630	STRPU_23183	DROME13179
OG0006631	STRPU_25117	DROME06287
OG0006633	STRPU_07751	DROME10769
OG0006634	STRPU_14676	DROME05352
OG0006635	STRPU_09579, STRPU_09573	DROME12947
OG0006636	STRPU_02074, STRPU_09103	DROME02119
OG0006637	STRPU_09068, STRPU_02044	DROME01008
OG0006638	STRPU_25845	DROME10155
OG0006640	STRPU_15081	DROME00615
OG0006642	STRPU_08420	DROME08951
OG0006646	STRPU_26576	DROME15373
OG0006647	STRPU_25982, STRPU_25981, STRPU_25980	DROME02033
OG0006648	STRPU_17476, STRPU_17460	DROME03907, DROME03908
OG0006649	STRPU_21293	DROME00086
OG0006650	STRPU_05409	DROME04683, DROME04682
OG0006651	STRPU_17251	DROME04694
OG0006653	STRPU_25531	DROME10989, DROME10990
OG0006655	STRPU_26342	DROME18847
OG0006657	STRPU_15484	DROME19456, DROME19455
OG0006658	STRPU_07917, STRPU_07946	DROME21096
OG0006662	STRPU_03424	DROME19864
OG0006663	STRPU_14390	DROME13134
OG0006664	STRPU_20210	DROME04463
OG0006666	STRPU_22001	DROME07406, DROME07405, DROME07404, DROME07403
OG0006667	STRPU_23811, STRPU_03706, STRPU_23845	DROME06736
OG0006668	STRPU_05689	DROME09203, DROME09202, DROME09204
OG0006669	STRPU_18180	DROME09383
OG0006670	STRPU_19873, STRPU_19899	DROME03282
OG0006673	STRPU_10186	DROME03524
OG0006676	STRPU_23124, STRPU_23127	DROME04549
OG0006677	STRPU_06954, STRPU_08321	DROME21382
OG0006678	STRPU_08345	DROME02009
OG0006679	STRPU_09874	DROME03949, DROME03948
OG0006681	STRPU_16624	DROME07359, DROME07360
OG0006684	STRPU_23507	DROME10607
OG0006686	STRPU_20136	DROME10194
OG0006689	STRPU_26811	DROME16220, DROME06540
OG0006690	STRPU_23730	DROME00556
OG0006691	STRPU_13569, STRPU_01588	DROME16256
OG0006692	STRPU_24141	DROME03538
OG0006694	STRPU_17221	DROME08808
OG0006695	STRPU_20663	DROME15570
OG0006697	STRPU_10226	DROME13987
OG0006698	STRPU_25630	DROME10462, DROME10461
OG0006702	STRPU_08072	DROME02407
OG0006703	STRPU_07739	DROME12345
OG0006705	STRPU_10965	DROME10883
OG0006706	STRPU_19558	DROME18775
OG0006707	STRPU_00777, STRPU_19793	DROME19785
OG0006708	STRPU_26392	DROME07913
OG0006709	STRPU_13686, STRPU_02389	DROME12082
OG0006710	STRPU_26369	DROME13063, DROME13065, DROME13064
OG0006712	STRPU_25296	DROME09518, DROME09519
OG0006714	STRPU_09756, STRPU_09712	DROME13246
OG0006717	STRPU_21004	DROME10030
OG0006719	STRPU_08647	DROME11683
OG0006721	STRPU_26848	DROME06897
OG0006722	STRPU_18749	DROME04394
OG0006723	STRPU_25900	DROME17509
OG0006724	STRPU_10675, STRPU_00564	DROME13169
OG0006725	STRPU_23338	DROME01185
OG0006726	STRPU_07687, STRPU_07700	DROME11357
OG0006727	STRPU_17833	DROME13434
OG0006728	STRPU_02468, STRPU_13597	DROME19775
OG0006730	STRPU_11531	DROME10467
OG0006731	STRPU_23901	DROME07141
OG0006732	STRPU_22092	DROME16398
OG0006733	STRPU_21005	DROME12191, DROME12192
OG0006734	STRPU_15759, STRPU_20707	DROME14590
OG0006735	STRPU_22010	DROME21577
OG0006737	STRPU_26074	DROME08119
OG0006739	STRPU_09891	DROME14549
OG0006741	STRPU_22289	DROME13025
OG0006742	STRPU_05005	DROME17425
OG0006743	STRPU_22847	DROME14112
OG0006745	STRPU_11060	DROME12660
OG0006748	STRPU_00148, STRPU_02912, STRPU_02911	DROME00422
OG0006749	STRPU_05015, STRPU_05016	DROME18950
OG0006750	STRPU_24309	DROME09705
OG0006753	STRPU_21351	DROME16826
