Orthogroup	STRPU_ok	APOSC_ok
OG0006543	STRPU_24071	APOSC_13261
OG0006544	STRPU_25609	APOSC_04216
OG0006545	STRPU_01501, STRPU_13748	APOSC_13229
OG0006546	STRPU_21327	APOSC_11101, APOSC_11100
OG0006547	STRPU_16023	APOSC_12567, APOSC_12568, APOSC_12569
OG0006548	STRPU_12868	APOSC_03508
OG0006549	STRPU_22378	APOSC_12936
OG0006550	STRPU_23342	APOSC_07594
OG0006551	STRPU_19779, STRPU_00791	APOSC_07615
OG0006552	STRPU_26952	APOSC_20548, APOSC_11862
OG0006553	STRPU_08086	APOSC_01403
OG0006554	STRPU_14643	APOSC_03164
OG0006555	STRPU_22013	APOSC_01108, APOSC_01891, APOSC_01892
OG0006556	STRPU_17934	APOSC_06362
OG0006557	STRPU_15383	APOSC_21049
OG0006559	STRPU_19326	APOSC_04167
OG0006560	STRPU_20993	APOSC_28832
OG0006561	STRPU_20587	APOSC_07744
OG0006562	STRPU_06844	APOSC_03887
OG0006564	STRPU_14809	APOSC_26209
OG0006565	STRPU_22690	APOSC_10866
OG0006566	STRPU_09269	APOSC_05704
OG0006567	STRPU_07104	APOSC_28410
OG0006568	STRPU_08066	APOSC_00682
OG0006569	STRPU_21109	APOSC_17737
OG0006571	STRPU_26805	APOSC_10825
OG0006572	STRPU_18818	APOSC_05321
OG0006573	STRPU_14878	APOSC_11659
OG0006574	STRPU_26558	APOSC_04366
OG0006575	STRPU_26182	APOSC_05762
OG0006576	STRPU_22950	APOSC_03834, APOSC_03835
OG0006576	STRPU_04618	APOSC_10720
OG0006577	STRPU_19110	APOSC_18358
OG0006578	STRPU_09315	APOSC_17434, APOSC_17435
OG0006579	STRPU_19335	APOSC_03156
OG0006580	STRPU_24020	APOSC_02262
OG0006581	STRPU_01609, STRPU_13590, STRPU_01610	APOSC_01334, APOSC_01333
OG0006582	STRPU_27033, STRPU_26817	APOSC_16021
OG0006583	STRPU_17816, STRPU_17825	APOSC_16840
OG0006584	STRPU_13851	APOSC_01906
OG0006585	STRPU_21817	APOSC_22262
OG0006586	STRPU_16079	APOSC_27380
OG0006587	STRPU_21289	APOSC_03008
OG0006588	STRPU_23525	APOSC_13782
OG0006589	STRPU_23251	APOSC_12803, APOSC_12804
OG0006590	STRPU_15244, STRPU_15188, STRPU_15243	APOSC_02109
OG0006591	STRPU_07131	APOSC_10735, APOSC_10736
OG0006592	STRPU_24085	APOSC_26274
OG0006593	STRPU_23492	APOSC_08283
OG0006594	STRPU_14656	APOSC_06372
OG0006595	STRPU_04349	APOSC_28606
OG0006596	STRPU_26147	APOSC_02900
OG0006597	STRPU_05370	APOSC_00355
OG0006598	STRPU_27035	APOSC_24420
OG0006599	STRPU_04862	APOSC_09671
OG0006600	STRPU_25880	APOSC_03012
OG0006601	STRPU_13192	APOSC_00959
OG0006602	STRPU_16001, STRPU_15987	APOSC_03273
OG0006603	STRPU_25457	APOSC_23879, APOSC_23880
OG0006604	STRPU_15381	APOSC_04100
OG0006605	STRPU_01316	APOSC_26667
OG0006606	STRPU_11628, STRPU_17508	APOSC_24910
OG0006607	STRPU_00854, STRPU_14066	APOSC_27888
OG0006608	STRPU_06790	APOSC_19691
OG0006609	STRPU_02383, STRPU_13693	APOSC_21438
OG0006610	STRPU_08550	APOSC_01833
OG0006611	STRPU_13531	APOSC_10966
OG0006612	STRPU_16771, STRPU_01741	APOSC_08295, APOSC_08294
OG0006613	STRPU_00899, STRPU_23025	APOSC_04709
OG0006614	STRPU_17418	APOSC_05907
OG0006615	STRPU_13873, STRPU_13881, STRPU_13874	APOSC_14961
OG0006616	STRPU_06882	APOSC_28056
OG0006617	STRPU_16066	APOSC_10296
OG0006618	STRPU_09575, STRPU_09582	APOSC_02966
OG0006619	STRPU_07564, STRPU_07569, STRPU_00595	APOSC_15031
OG0006620	STRPU_25068	APOSC_23639
OG0006621	STRPU_15128, STRPU_02508	APOSC_06277
OG0006622	STRPU_06660	APOSC_23407
OG0006623	STRPU_13116, STRPU_13085	APOSC_06502, APOSC_06503
OG0006624	STRPU_13857	APOSC_20035
OG0006625	STRPU_00444, STRPU_02374	APOSC_05965
OG0006626	STRPU_15047	APOSC_22608
OG0006627	STRPU_17425	APOSC_03480
OG0006628	STRPU_10460	APOSC_24051
OG0006629	STRPU_26043, STRPU_00561, STRPU_10678, STRPU_26035	APOSC_14330
OG0006630	STRPU_23183	APOSC_23460, APOSC_21363
OG0006631	STRPU_25117	APOSC_15797
OG0006633	STRPU_07751	APOSC_11289
OG0006634	STRPU_14676	APOSC_18770
OG0006635	STRPU_09579, STRPU_09573	APOSC_04079
OG0006636	STRPU_02074, STRPU_09103	APOSC_04041, APOSC_04040
OG0006637	STRPU_09068, STRPU_02044	APOSC_20385
OG0006638	STRPU_25845	APOSC_01074
OG0006640	STRPU_15081	APOSC_13996, APOSC_20915
OG0006641	STRPU_20953	APOSC_15539
OG0006642	STRPU_08420	APOSC_12346
OG0006643	STRPU_01496, STRPU_13752	APOSC_26277
OG0006644	STRPU_25597, STRPU_25595	APOSC_24840
OG0006645	STRPU_14446, STRPU_14429	APOSC_27655
OG0006646	STRPU_26576	APOSC_04284
OG0006647	STRPU_25982, STRPU_25981, STRPU_25980	APOSC_00971
OG0006648	STRPU_17476, STRPU_17460	APOSC_16882
OG0006649	STRPU_21293	APOSC_22574, APOSC_22573
OG0006650	STRPU_05409	APOSC_23176
OG0006651	STRPU_17251	APOSC_19150
OG0006652	STRPU_21444	APOSC_15914
OG0006653	STRPU_25531	APOSC_25952
OG0006654	STRPU_17381	APOSC_12253
OG0006655	STRPU_26342	APOSC_27832, APOSC_27831
OG0006656	STRPU_12656	APOSC_02190
OG0006657	STRPU_15484	APOSC_16689
OG0006658	STRPU_07917, STRPU_07946	APOSC_17811
OG0006659	STRPU_22398	APOSC_16628
OG0006660	STRPU_22389	APOSC_08166
OG0006661	STRPU_06601	APOSC_27742
OG0006662	STRPU_03424	APOSC_06587
OG0006663	STRPU_14390	APOSC_04731
OG0006664	STRPU_20210	APOSC_16959
OG0006666	STRPU_22001	APOSC_28091
OG0006667	STRPU_23811, STRPU_03706	APOSC_10610
OG0006668	STRPU_05689	APOSC_04760
OG0006669	STRPU_18180	APOSC_27486
OG0006670	STRPU_19873, STRPU_19899	APOSC_28849
OG0006671	STRPU_10970	APOSC_05278
OG0006671	STRPU_11401	APOSC_22046
OG0006672	STRPU_21262	APOSC_27437
OG0006673	STRPU_10186	APOSC_13958
OG0006675	STRPU_09507	APOSC_23095
OG0006677	STRPU_06954, STRPU_08321	APOSC_18451
OG0006678	STRPU_08345	APOSC_13342
OG0006679	STRPU_09874	APOSC_02477
OG0006680	STRPU_15636	APOSC_07702
OG0006681	STRPU_16624	APOSC_24454
OG0006682	STRPU_03469	APOSC_14262
OG0006683	STRPU_10523	APOSC_06938, APOSC_06937
OG0006684	STRPU_23507	APOSC_09053, APOSC_06226
OG0006686	STRPU_20136	APOSC_03178
OG0006687	STRPU_17488	APOSC_14192
OG0006688	STRPU_25259	APOSC_28132
OG0006689	STRPU_26811	APOSC_21490
OG0006690	STRPU_23730	APOSC_28918
OG0006691	STRPU_13569, STRPU_01588	APOSC_16914
OG0006692	STRPU_24141	APOSC_04233
OG0006693	STRPU_04135	APOSC_28629
OG0006694	STRPU_17221	APOSC_06064
OG0006695	STRPU_20663	APOSC_25904
OG0006696	STRPU_22669	APOSC_15077
OG0006697	STRPU_10226	APOSC_05032
OG0006698	STRPU_25630	APOSC_28657
OG0006699	STRPU_15457	APOSC_00097
OG0006700	STRPU_09508	APOSC_16359
OG0006702	STRPU_08072	APOSC_04633
OG0006703	STRPU_07739	APOSC_20561
OG0006705	STRPU_10965	APOSC_03745, APOSC_04954
OG0006706	STRPU_19558	APOSC_18731
OG0006707	STRPU_00777, STRPU_19793	APOSC_25256
OG0006708	STRPU_26392	APOSC_05756, APOSC_21947
OG0006709	STRPU_13686, STRPU_02389	APOSC_14577
OG0006710	STRPU_26369	APOSC_17610
OG0006711	STRPU_17666, STRPU_02255	APOSC_11023, APOSC_11022
OG0006712	STRPU_25296	APOSC_01301
OG0006713	STRPU_21001	APOSC_13866
OG0006714	STRPU_09756, STRPU_09712	APOSC_12262
OG0006715	STRPU_22299	APOSC_15810
OG0006716	STRPU_12323, STRPU_10718	APOSC_28917
OG0006717	STRPU_21004	APOSC_08108
OG0006718	STRPU_09616	APOSC_20387
OG0006719	STRPU_08647	APOSC_11596
OG0006720	STRPU_16064	APOSC_05336
OG0006721	STRPU_26848	APOSC_11479
OG0006722	STRPU_18749	APOSC_10310
OG0006723	STRPU_25900	APOSC_03821
OG0006724	STRPU_10675, STRPU_00564	APOSC_24700
OG0006725	STRPU_23338	APOSC_19453
OG0006726	STRPU_07687, STRPU_07700	APOSC_18316
OG0006727	STRPU_17833	APOSC_26994
OG0006728	STRPU_02468, STRPU_13597	APOSC_22576
OG0006729	STRPU_18897	APOSC_06113
OG0006730	STRPU_11531	APOSC_09155
OG0006731	STRPU_23901	APOSC_22149
OG0006732	STRPU_22092	APOSC_23950
OG0006733	STRPU_21005	APOSC_04981
OG0006734	STRPU_15759, STRPU_20707	APOSC_19244
OG0006735	STRPU_22010	APOSC_21826
OG0006736	STRPU_26075	APOSC_20253, APOSC_00501
OG0006737	STRPU_26074	APOSC_01534
OG0006738	STRPU_13647	APOSC_04135
OG0006739	STRPU_09891	APOSC_07843
OG0006740	STRPU_20437	APOSC_17524
OG0006741	STRPU_22289	APOSC_03216
OG0006742	STRPU_05005	APOSC_08953
OG0006743	STRPU_22847	APOSC_15027
OG0006744	STRPU_19434, STRPU_19428	APOSC_12295
OG0006745	STRPU_11060	APOSC_10325
OG0006748	STRPU_00148, STRPU_02912, STRPU_02911	APOSC_00908
OG0006749	STRPU_05015, STRPU_05016	APOSC_14278
OG0006750	STRPU_24309	APOSC_11672
OG0006751	STRPU_15153, STRPU_02535	APOSC_16556
OG0006752	STRPU_03141	APOSC_28200
OG0006753	STRPU_21351	APOSC_20682, APOSC_20681
OG0006754	STRPU_25256	APOSC_11821
OG0006755	STRPU_05751	APOSC_14956
OG0006756	STRPU_08381	APOSC_21173
OG0006757	STRPU_21092	APOSC_18094
OG0006758	STRPU_16693, STRPU_16666	APOSC_15760
OG0006759	STRPU_23476, STRPU_08369	APOSC_25234
OG0006760	STRPU_19230	APOSC_19037, APOSC_19036
OG0006761	STRPU_05907, STRPU_05908	APOSC_03290
OG0006762	STRPU_21058	APOSC_16740
OG0006764	STRPU_05646	APOSC_20869
OG0006765	STRPU_26318	APOSC_01940
OG0006766	STRPU_06955, STRPU_06937	APOSC_27131
OG0006767	STRPU_21922	APOSC_26860, APOSC_26857, APOSC_26858, APOSC_26859
OG0006768	STRPU_02902	APOSC_13809
OG0006769	STRPU_12966	APOSC_22100
OG0006770	STRPU_27293	APOSC_06423
OG0006772	STRPU_09775, STRPU_09732	APOSC_25051
OG0006774	STRPU_25262	APOSC_28313, APOSC_28314
OG0006775	STRPU_08762, STRPU_01401	APOSC_28615
OG0006776	STRPU_02465, STRPU_13600	APOSC_16675
OG0006777	STRPU_21177	APOSC_08802
OG0006780	STRPU_20877, STRPU_20840	APOSC_20477
OG0006824	STRPU_22414	APOSC_18719, APOSC_18718, APOSC_18720
OG0006826	STRPU_05449	APOSC_05008
OG0006827	STRPU_19224	APOSC_16610
OG0006828	STRPU_27026	APOSC_09038
OG0006829	STRPU_09872	APOSC_16030
OG0006830	STRPU_15278	APOSC_00845
OG0006831	STRPU_09873	APOSC_22111, APOSC_10261
OG0006832	STRPU_20777	APOSC_28825
OG0006833	STRPU_26024	APOSC_22162
OG0006834	STRPU_10673, STRPU_00567, STRPU_00566	APOSC_24802, APOSC_09258, APOSC_04306
OG0006835	STRPU_17940	APOSC_11631
OG0006837	STRPU_02920	APOSC_14057
OG0006838	STRPU_08275	APOSC_16437
OG0006839	STRPU_04376	APOSC_01680
OG0006842	STRPU_18785	APOSC_06507
OG0006843	STRPU_26234	APOSC_14144
OG0006844	STRPU_26824	APOSC_11535
OG0006845	STRPU_21842	APOSC_12608
OG0006846	STRPU_21562	APOSC_05736, APOSC_05737
OG0006847	STRPU_22196	APOSC_15685
OG0006848	STRPU_04780	APOSC_26271
OG0006849	STRPU_20584	APOSC_20947
OG0006850	STRPU_17760	APOSC_10380
OG0006851	STRPU_09338	APOSC_24551
OG0006852	STRPU_24270	APOSC_14573
OG0006853	STRPU_22284	APOSC_07788
OG0006856	STRPU_06068	APOSC_28793
OG0006857	STRPU_06069	APOSC_12395
OG0006860	STRPU_25395	APOSC_01094
OG0006861	STRPU_25033	APOSC_11661
OG0006862	STRPU_21836	APOSC_00866
OG0006863	STRPU_18218, STRPU_01273	APOSC_05257
OG0006864	STRPU_05446	APOSC_16067
OG0006865	STRPU_06290, STRPU_06335	APOSC_09348
OG0006866	STRPU_11341, STRPU_11342	APOSC_20923
OG0006867	STRPU_20626	APOSC_11115
OG0006868	STRPU_20963	APOSC_01683
OG0006869	STRPU_23709	APOSC_04651
OG0006870	STRPU_06981, STRPU_06997	APOSC_12633
OG0006871	STRPU_06422	APOSC_01977
OG0006872	STRPU_25634	APOSC_08701
OG0006873	STRPU_15075, STRPU_15074	APOSC_23503
OG0006874	STRPU_08961	APOSC_11485
OG0006875	STRPU_14351	APOSC_10381
OG0006876	STRPU_18689	APOSC_18254
OG0006877	STRPU_05713, STRPU_05720	APOSC_18293
OG0006878	STRPU_18839	APOSC_01773
OG0006879	STRPU_00102, STRPU_11515	APOSC_06604
OG0006880	STRPU_20211	APOSC_03709
OG0006881	STRPU_05245	APOSC_09150
OG0006883	STRPU_01814	APOSC_17580, APOSC_17579
OG0006884	STRPU_17050, STRPU_01815	APOSC_28319
OG0006885	STRPU_08329	APOSC_22492
OG0006886	STRPU_18058	APOSC_04387
OG0006887	STRPU_02379, STRPU_13697	APOSC_00826
OG0006888	STRPU_24426	APOSC_22590
OG0006890	STRPU_10389	APOSC_27999
OG0006891	STRPU_02239, STRPU_15565	APOSC_00967
OG0006892	STRPU_13969	APOSC_26125
OG0006893	STRPU_08081	APOSC_22113
OG0006894	STRPU_08715, STRPU_01459	APOSC_04510
OG0006895	STRPU_12876	APOSC_20287
OG0006896	STRPU_04551	APOSC_23139
OG0006897	STRPU_27425	APOSC_06582
OG0006898	STRPU_25382	APOSC_16657
OG0006899	STRPU_12587	APOSC_17275
OG0006900	STRPU_18033	APOSC_15970
OG0006901	STRPU_13971	APOSC_25494
OG0006902	STRPU_21923	APOSC_16017
OG0006903	STRPU_25107	APOSC_06899
OG0006904	STRPU_05387	APOSC_20807
OG0006905	STRPU_26050	APOSC_11319
OG0006906	STRPU_15338	APOSC_00341
OG0006907	STRPU_07420	APOSC_05174, APOSC_05175
OG0006908	STRPU_14728	APOSC_26806, APOSC_26807
OG0006909	STRPU_22846	APOSC_00946
OG0006911	STRPU_19546, STRPU_19540	APOSC_23502
OG0006912	STRPU_19507	APOSC_10167
OG0006913	STRPU_19762	APOSC_21485
OG0006914	STRPU_27336	APOSC_17323
OG0006915	STRPU_25657	APOSC_26464
OG0006916	STRPU_26458	APOSC_04270
OG0006917	STRPU_11048, STRPU_00388	APOSC_21814, APOSC_21813
OG0006918	STRPU_07106	APOSC_14855
OG0006919	STRPU_10127, STRPU_10054	APOSC_28693
OG0006921	STRPU_05900	APOSC_26990
OG0006923	STRPU_16895	APOSC_09975
OG0006924	STRPU_18317, STRPU_01130	APOSC_17355
OG0006925	STRPU_26381	APOSC_12360
OG0006926	STRPU_24428	APOSC_23235
OG0006927	STRPU_16519	APOSC_12997
OG0006928	STRPU_24366	APOSC_13798
OG0006929	STRPU_17960	APOSC_15538
OG0006931	STRPU_24300	APOSC_23620, APOSC_23621, APOSC_23622
OG0006932	STRPU_09106, STRPU_02077	APOSC_14195
OG0006933	STRPU_22665, STRPU_04088, STRPU_04089	APOSC_13271
OG0006934	STRPU_06012	APOSC_15892
OG0006935	STRPU_01515, STRPU_09444	APOSC_24367
OG0006936	STRPU_09697, STRPU_09740	APOSC_23709
OG0006937	STRPU_12967	APOSC_10533
OG0006938	STRPU_22292	APOSC_02071
OG0006939	STRPU_07451, STRPU_07443	APOSC_21829
OG0006940	STRPU_22437	APOSC_26678
OG0006941	STRPU_23178	APOSC_07180
OG0006942	STRPU_20945	APOSC_15674
OG0006943	STRPU_22648	APOSC_02744
OG0006944	STRPU_22694	APOSC_23707
OG0006945	STRPU_01504	APOSC_28020
OG0006946	STRPU_19536	APOSC_14039
OG0006947	STRPU_12615	APOSC_20071
OG0006949	STRPU_23783	APOSC_17697
OG0006950	STRPU_00121, STRPU_23747	APOSC_15827
OG0006951	STRPU_24627	APOSC_23643
OG0006952	STRPU_26196	APOSC_15791
OG0006953	STRPU_13466	APOSC_08950
OG0006954	STRPU_21450	APOSC_10218
OG0006955	STRPU_23524	APOSC_17210
OG0006956	STRPU_10082, STRPU_10144	APOSC_19164
OG0006957	STRPU_09536	APOSC_00100
OG0006959	STRPU_02959, STRPU_02945	APOSC_20494
OG0006960	STRPU_01808, STRPU_17043	APOSC_19583
OG0006961	STRPU_04998	APOSC_12150, APOSC_12593, APOSC_12594
OG0006962	STRPU_11184	APOSC_03262, APOSC_03263
OG0006964	STRPU_17888	APOSC_10222
OG0006965	STRPU_04103	APOSC_18545
OG0006966	STRPU_05944	APOSC_26275
OG0006967	STRPU_08109, STRPU_08122	APOSC_12955
OG0006968	STRPU_10225	APOSC_00698
OG0006969	STRPU_10221	APOSC_07170
OG0006970	STRPU_15599, STRPU_02208	APOSC_09941
OG0006971	STRPU_14388	APOSC_04252
OG0006972	STRPU_25333	APOSC_09617
OG0006973	STRPU_17936	APOSC_26245
OG0006975	STRPU_17207	APOSC_15520
OG0006976	STRPU_17257	APOSC_01644, APOSC_01645
OG0006977	STRPU_22692	APOSC_15264
OG0006978	STRPU_26927	APOSC_00042
OG0006979	STRPU_16204, STRPU_16243	APOSC_22138
OG0006980	STRPU_11247, STRPU_11286	APOSC_11757
OG0006981	STRPU_12995	APOSC_04390
OG0006982	STRPU_10293	APOSC_10252, APOSC_10251, APOSC_10253
OG0006983	STRPU_11349	APOSC_00534
OG0006984	STRPU_12602	APOSC_14602
OG0006985	STRPU_23875, STRPU_23837	APOSC_21926
OG0006987	STRPU_19460	APOSC_20794
OG0006988	STRPU_20731, STRPU_00728	APOSC_00895
OG0006989	STRPU_01490, STRPU_13757	APOSC_01479
OG0006990	STRPU_04188	APOSC_13593, APOSC_13594
OG0006991	STRPU_07950, STRPU_07959	APOSC_01763
OG0006992	STRPU_09753, STRPU_09709	APOSC_25456
OG0006993	STRPU_06236	APOSC_04772
OG0006994	STRPU_02630, STRPU_24034	APOSC_08742
OG0006995	STRPU_25036	APOSC_00344
OG0006996	STRPU_20637	APOSC_22452
OG0006997	STRPU_13193	APOSC_28149
OG0006998	STRPU_14121	APOSC_22383
OG0006999	STRPU_14022	APOSC_09100
OG0007000	STRPU_09475	APOSC_20337
OG0007001	STRPU_11944, STRPU_11904	APOSC_08849
OG0007002	STRPU_19686, STRPU_19629	APOSC_27671
OG0007003	STRPU_26168	APOSC_26380
OG0007004	STRPU_25931	APOSC_13857
OG0007005	STRPU_14730	APOSC_24636
OG0007006	STRPU_02883, STRPU_02841	APOSC_28366
OG0007007	STRPU_02770	APOSC_10435
OG0007008	STRPU_27238	APOSC_18746
OG0007009	STRPU_22226	APOSC_07119
OG0007010	STRPU_05041, STRPU_05116	APOSC_12136
OG0007011	STRPU_05236	APOSC_20429
OG0007012	STRPU_04694	APOSC_15867
OG0007013	STRPU_08358	APOSC_09730
OG0007014	STRPU_01570, STRPU_00169, STRPU_09389	APOSC_16895
OG0007015	STRPU_25403	APOSC_28647
OG0007016	STRPU_25267	APOSC_25603
OG0007017	STRPU_06053	APOSC_01241, APOSC_01242
OG0007018	STRPU_00625, STRPU_08925	APOSC_00713
OG0007020	STRPU_09538	APOSC_18999
OG0007021	STRPU_06352	APOSC_04328
OG0007022	STRPU_13308	APOSC_24349
OG0007023	STRPU_00640, STRPU_23052	APOSC_14309
OG0007024	STRPU_22752, STRPU_01907	APOSC_27246
OG0007025	STRPU_16699, STRPU_16670	APOSC_12694
OG0007026	STRPU_12581	APOSC_28712, APOSC_21089
OG0007027	STRPU_23916	APOSC_10461
OG0007028	STRPU_02611, STRPU_24049	APOSC_23530
OG0007029	STRPU_01326, STRPU_11623	APOSC_18912, APOSC_04107
OG0007030	STRPU_04457	APOSC_08778
OG0007031	STRPU_24541	APOSC_13081, APOSC_13080
OG0007032	STRPU_17171	APOSC_12833, APOSC_09407
OG0007033	STRPU_21131	APOSC_24322
OG0007034	STRPU_13903	APOSC_19528
OG0007035	STRPU_03630	APOSC_17691
OG0007036	STRPU_19860, STRPU_19887	APOSC_03069
OG0007037	STRPU_13546	APOSC_01629
OG0007038	STRPU_23533	APOSC_21427
OG0007039	STRPU_21207	APOSC_01662
OG0007040	STRPU_19742	APOSC_25165, APOSC_25164
OG0007041	STRPU_23561	APOSC_28485
OG0007042	STRPU_24074	APOSC_10292
OG0007043	STRPU_09509	APOSC_28626
OG0007044	STRPU_05851	APOSC_05977
OG0007045	STRPU_16902	APOSC_16504
OG0007046	STRPU_16899	APOSC_23056
OG0007047	STRPU_20026	APOSC_10550
OG0007048	STRPU_08769, STRPU_01389	APOSC_00169, APOSC_00168, APOSC_25307
OG0007049	STRPU_10988, STRPU_00326	APOSC_08006
OG0007050	STRPU_10271	APOSC_16824
OG0007051	STRPU_23384, STRPU_23385	APOSC_17280
OG0007053	STRPU_22506	APOSC_04174
OG0007054	STRPU_15032	APOSC_27121, APOSC_27122
OG0007055	STRPU_15602, STRPU_02206	APOSC_28893
OG0007056	STRPU_15531	APOSC_16544
OG0007058	STRPU_03307	APOSC_07588
OG0007059	STRPU_10239	APOSC_01188
OG0007061	STRPU_09653	APOSC_14209
OG0007062	STRPU_10658	APOSC_14304, APOSC_14306, APOSC_14305
OG0007063	STRPU_08411, STRPU_00013	APOSC_13274
OG0007064	STRPU_05910	APOSC_02456
OG0007066	STRPU_06260, STRPU_06304	APOSC_08408, APOSC_08407, APOSC_08406
OG0007067	STRPU_25240	APOSC_24526, APOSC_07802, APOSC_07803
OG0007068	STRPU_04848	APOSC_27141
OG0007069	STRPU_21711, STRPU_21647	APOSC_05193
OG0007071	STRPU_23265	APOSC_27041
OG0007072	STRPU_26238, STRPU_26239	APOSC_14835
OG0007073	STRPU_10918	APOSC_00327
OG0007074	STRPU_11819	APOSC_19473
OG0007075	STRPU_23271	APOSC_03866
OG0007076	STRPU_06816	APOSC_05680, APOSC_05681
OG0007077	STRPU_04990	APOSC_28490
OG0007078	STRPU_25114	APOSC_08234
OG0007079	STRPU_24500	APOSC_23613
OG0007080	STRPU_24572	APOSC_29043
OG0007081	STRPU_24476	APOSC_19187
OG0007082	STRPU_24753	APOSC_05786
OG0007083	STRPU_20027	APOSC_23920
OG0007084	STRPU_25218	APOSC_07815
OG0007085	STRPU_23264	APOSC_12901
OG0007086	STRPU_23268	APOSC_01919
OG0007087	STRPU_07610	APOSC_20929
OG0007088	STRPU_04022, STRPU_08074	APOSC_03055
OG0007089	STRPU_06357	APOSC_22753
OG0007090	STRPU_19228	APOSC_18836
OG0007091	STRPU_07575	APOSC_23447
OG0007092	STRPU_21370	APOSC_10609
OG0007093	STRPU_18560	APOSC_27296
OG0007094	STRPU_21261	APOSC_17231
OG0007095	STRPU_09292	APOSC_12306
OG0007096	STRPU_10187	APOSC_21381
OG0007097	STRPU_02900	APOSC_22424
OG0007098	STRPU_25857	APOSC_27550
OG0007099	STRPU_20619	APOSC_13497
OG0007100	STRPU_00913, STRPU_23037	APOSC_06224
OG0007102	STRPU_00054, STRPU_04943	APOSC_04717
OG0007103	STRPU_04046	APOSC_20501
OG0007104	STRPU_06463	APOSC_20485
OG0007105	STRPU_15416	APOSC_00982
OG0007106	STRPU_22698	APOSC_15406
OG0007107	STRPU_09066, STRPU_02042	APOSC_13860
OG0007108	STRPU_14881	APOSC_08652
OG0007109	STRPU_12210, STRPU_12209	APOSC_15205
OG0007110	STRPU_04832, STRPU_00751	APOSC_01936, APOSC_21030, APOSC_01935
OG0007111	STRPU_25883	APOSC_24673
OG0007112	STRPU_27151	APOSC_07955
OG0007113	STRPU_22766, STRPU_01922	APOSC_26888
OG0007114	STRPU_25483	APOSC_24702
OG0007116	STRPU_09240	APOSC_21841
OG0007117	STRPU_21924	APOSC_03236, APOSC_03235
OG0007118	STRPU_18011	APOSC_04848
OG0007119	STRPU_19183	APOSC_26478
OG0007120	STRPU_19111	APOSC_09342
OG0007121	STRPU_21424	APOSC_06429, APOSC_06430
OG0007122	STRPU_06853	APOSC_21045
OG0007124	STRPU_05024	APOSC_18196
OG0007125	STRPU_03780	APOSC_16964
OG0007126	STRPU_21875	APOSC_04894
OG0007127	STRPU_23141	APOSC_05902
OG0007128	STRPU_22524	APOSC_24957
OG0007130	STRPU_22007	APOSC_03999
OG0007131	STRPU_18830	APOSC_10588
OG0007132	STRPU_07611	APOSC_16704
OG0007133	STRPU_27118	APOSC_06050
OG0007134	STRPU_09504	APOSC_24007
OG0007135	STRPU_22613	APOSC_09007
OG0007136	STRPU_26847	APOSC_19499
OG0007137	STRPU_09289	APOSC_15395, APOSC_28875
OG0007138	STRPU_01187, STRPU_19956	APOSC_25998
OG0007139	STRPU_24547	APOSC_13534
OG0007140	STRPU_18978, STRPU_18964	APOSC_28245
OG0007141	STRPU_09001	APOSC_12832
OG0007142	STRPU_05193, STRPU_11966	APOSC_05928
OG0007143	STRPU_07151	APOSC_09027
OG0007144	STRPU_20757	APOSC_18396
OG0007145	STRPU_07621	APOSC_05978
OG0007146	STRPU_24754	APOSC_01991
OG0007147	STRPU_10689, STRPU_00554	APOSC_00758
OG0007148	STRPU_23255	APOSC_24246
OG0007149	STRPU_17728	APOSC_26311, APOSC_16822
OG0007150	STRPU_26019	APOSC_13696
OG0007151	STRPU_05509	APOSC_16201
OG0007152	STRPU_23904	APOSC_26651, APOSC_26652
OG0007153	STRPU_20990	APOSC_21808, APOSC_21809
OG0007154	STRPU_21145	APOSC_09623
OG0007155	STRPU_02582, STRPU_19944	APOSC_11682
OG0007156	STRPU_09344, STRPU_09347, STRPU_10028	APOSC_07980
OG0007158	STRPU_24870	APOSC_06197, APOSC_06198
OG0007159	STRPU_19748	APOSC_03068
OG0007160	STRPU_26136	APOSC_27732
OG0007161	STRPU_26316	APOSC_15986
OG0007162	STRPU_03691	APOSC_06296
OG0007163	STRPU_00062	APOSC_06910
OG0007164	STRPU_18028	APOSC_03942
OG0007165	STRPU_02913	APOSC_07907
OG0007166	STRPU_05956	APOSC_23211
OG0007168	STRPU_13699	APOSC_08582, APOSC_08583, APOSC_15837, APOSC_15836, APOSC_28706
OG0007170	STRPU_04956	APOSC_09859
OG0007170	STRPU_13610, STRPU_02453	APOSC_03867
OG0007171	STRPU_21847	APOSC_13248
OG0007173	STRPU_11070	APOSC_26787
OG0007174	STRPU_25426	APOSC_10018
OG0007175	STRPU_12623	APOSC_18003
OG0007177	STRPU_20617	APOSC_15721, APOSC_15720
OG0007178	STRPU_19759	APOSC_26910
OG0007179	STRPU_23275	APOSC_05209
OG0007180	STRPU_27146	APOSC_09778
OG0007181	STRPU_23088	APOSC_25559
OG0007182	STRPU_06115	APOSC_09478
OG0007183	STRPU_17656, STRPU_02265, STRPU_02264	APOSC_18541
OG0007184	STRPU_24371	APOSC_00822, APOSC_17205
OG0007186	STRPU_24966	APOSC_13894
OG0007187	STRPU_22257, STRPU_22258	APOSC_08009
OG0007188	STRPU_13438	APOSC_25381
OG0007189	STRPU_08133	APOSC_00608
OG0007190	STRPU_04117	APOSC_04882, APOSC_05549
