Orthogroup	STRPU_ok	BRAFL
OG0006405	STRPU_11573, STRPU_01369	bflo_03370
OG0006406	STRPU_05827	bflo_14987
OG0006407	STRPU_03639, STRPU_03657	bflo_18602
OG0006408	STRPU_21447	bflo_15259
OG0006414	STRPU_27415	bflo_01049
OG0006442	STRPU_25425	bflo_13908
OG0006443	STRPU_03428	bflo_14515
OG0006444	STRPU_03177, STRPU_00270, STRPU_00271	bflo_06789
OG0006446	STRPU_20195	bflo_15544
OG0006447	STRPU_19468	bflo_16566
OG0006448	STRPU_13247	bflo_19539
OG0006449	STRPU_24008	bflo_01188
OG0006452	STRPU_23318	bflo_12209, bflo_12103
OG0006454	STRPU_14766, STRPU_02558	bflo_20245
OG0006456	STRPU_12981	bflo_10513
OG0006457	STRPU_18652	bflo_01628
OG0006458	STRPU_02922	bflo_19280
OG0006459	STRPU_26656	bflo_06293
OG0006460	STRPU_20721	bflo_21998
OG0006461	STRPU_22710, STRPU_00693	bflo_11702
OG0006462	STRPU_09115, STRPU_02084	bflo_23860
OG0006463	STRPU_26991	bflo_02802
OG0006464	STRPU_06886	bflo_21869
OG0006465	STRPU_21220	bflo_19143
OG0006467	STRPU_25722	bflo_13935
OG0006468	STRPU_25336, STRPU_25337, STRPU_25338	bflo_13078
OG0006469	STRPU_08991	bflo_23774
OG0006470	STRPU_09449, STRPU_01513	bflo_07907
OG0006471	STRPU_22946	bflo_26062
OG0006472	STRPU_06355	bflo_25166
OG0006474	STRPU_14515	bflo_20828
OG0006475	STRPU_02451, STRPU_13611	bflo_18753
OG0006476	STRPU_05356	bflo_15113
OG0006477	STRPU_04195, STRPU_04232	bflo_07560
OG0006478	STRPU_26958	bflo_25612
OG0006479	STRPU_10820	bflo_24039
OG0006480	STRPU_16289	bflo_00678
OG0006481	STRPU_03450	bflo_06049
OG0006482	STRPU_20632	bflo_20797
OG0006483	STRPU_21478, STRPU_21479	bflo_06037
OG0006485	STRPU_21413	bflo_07585
OG0006486	STRPU_23799	bflo_11432
OG0006487	STRPU_23585	bflo_11592
OG0006488	STRPU_21848	bflo_19816
OG0006490	STRPU_22719, STRPU_00703	bflo_10870, bflo_05896
OG0006491	STRPU_07329	bflo_06140
OG0006492	STRPU_26169	bflo_13531
OG0006493	STRPU_06811	bflo_21776
OG0006494	STRPU_06616	bflo_21293
OG0006495	STRPU_11323	bflo_03935
OG0006496	STRPU_19486	bflo_17077
OG0006497	STRPU_00496, STRPU_15927	bflo_10177
OG0006498	STRPU_05287	bflo_04405
OG0006499	STRPU_19493	bflo_16614
OG0006500	STRPU_21059	bflo_20850
OG0006501	STRPU_20764	bflo_17311
OG0006502	STRPU_08339	bflo_17569
OG0006503	STRPU_06604	bflo_21277
OG0006504	STRPU_14410	bflo_20826
OG0006505	STRPU_13908	bflo_19259
OG0006506	STRPU_11643, STRPU_01307	bflo_04731
OG0006507	STRPU_22570	bflo_11054
OG0006508	STRPU_09544	bflo_20287
OG0006509	STRPU_10367	bflo_14958
OG0006510	STRPU_25970, STRPU_00228	bflo_13854
OG0006511	STRPU_00229, STRPU_25971	bflo_13916
OG0006512	STRPU_21460	bflo_23985
OG0006513	STRPU_26297, STRPU_26271	bflo_12858
OG0006514	STRPU_05328	bflo_14347
OG0006515	STRPU_21616	bflo_11505
OG0006516	STRPU_21000	bflo_10198
OG0006517	STRPU_22079	bflo_24897
OG0006518	STRPU_17445	bflo_18085
OG0006519	STRPU_20703	bflo_22646
OG0006520	STRPU_04978	bflo_14783
OG0006522	STRPU_00417, STRPU_14209	bflo_03056
OG0006523	STRPU_21580	bflo_18015
OG0006524	STRPU_23918	bflo_11060
OG0006525	STRPU_23588	bflo_11570
OG0006526	STRPU_25532	bflo_12927
OG0006527	STRPU_08594, STRPU_00311	bflo_23012
OG0006528	STRPU_25024	bflo_02407
OG0006530	STRPU_26422	bflo_01033
OG0006531	STRPU_01675, STRPU_02691	bflo_03959
OG0006532	STRPU_18757	bflo_25565
OG0006533	STRPU_02314, STRPU_18116	bflo_18102
OG0006534	STRPU_10089, STRPU_10152	bflo_09361
OG0006535	STRPU_12315	bflo_08988
OG0006536	STRPU_09828	bflo_10319
OG0006537	STRPU_05666	bflo_14316
OG0006538	STRPU_25056	bflo_25710
OG0006539	STRPU_23468	bflo_04999
OG0006540	STRPU_05939	bflo_21685
OG0006541	STRPU_10007	bflo_10367
OG0006542	STRPU_04977	bflo_14786
OG0006543	STRPU_24071	bflo_01627, bflo_01968
OG0006544	STRPU_25609	bflo_05615
OG0006545	STRPU_01501, STRPU_13748	bflo_18669
OG0006546	STRPU_21327	bflo_24638
OG0006548	STRPU_12868	bflo_09400
OG0006549	STRPU_22378	bflo_11330
OG0006550	STRPU_23342	bflo_11678
OG0006551	STRPU_19779, STRPU_00791	bflo_16493
OG0006553	STRPU_08086	bflo_05354
OG0006554	STRPU_14643	bflo_20165
OG0006555	STRPU_22013	bflo_00300
OG0006556	STRPU_17934	bflo_18303
OG0006557	STRPU_15383	bflo_20634
OG0006559	STRPU_19326	bflo_25601
OG0006560	STRPU_20993	bflo_19406
OG0006561	STRPU_20587	bflo_16142
OG0006562	STRPU_06844	bflo_22495
OG0006563	STRPU_20622	bflo_22541
OG0006564	STRPU_14809	bflo_20335
OG0006565	STRPU_22690	bflo_12076
OG0006566	STRPU_09269	bflo_23421
OG0006567	STRPU_07104	bflo_02287
OG0006568	STRPU_08066	bflo_05595
OG0006569	STRPU_21109	bflo_15213
OG0006570	STRPU_20410	bflo_15564
OG0006571	STRPU_26805	bflo_06463
OG0006572	STRPU_18818	bflo_25786
OG0006573	STRPU_14878	bflo_20873
OG0006574	STRPU_26558	bflo_05538
OG0006575	STRPU_26181, STRPU_26182	bflo_13757
OG0006576	STRPU_22950, STRPU_04618	bflo_07719
OG0006577	STRPU_19110	bflo_11522
OG0006578	STRPU_09315	bflo_09529
OG0006579	STRPU_19335	bflo_25912
OG0006580	STRPU_24020	bflo_02508
OG0006581	STRPU_01609, STRPU_13590, STRPU_01610	bflo_18745
OG0006582	STRPU_27033	bflo_03259
OG0006583	STRPU_17816, STRPU_17825	bflo_17843
OG0006584	STRPU_13851	bflo_03876
OG0006585	STRPU_21817	bflo_13346
OG0006586	STRPU_16079	bflo_14224
OG0006587	STRPU_21289	bflo_09439
OG0006588	STRPU_23525	bflo_11458
OG0006589	STRPU_23251	bflo_12455
OG0006590	STRPU_15244, STRPU_15188, STRPU_15243	bflo_10285
OG0006591	STRPU_07131	bflo_06635
OG0006592	STRPU_24085	bflo_13940
OG0006593	STRPU_23492	bflo_00243
OG0006594	STRPU_14656	bflo_20278
OG0006595	STRPU_04349	bflo_02350
OG0006596	STRPU_26147	bflo_13930
OG0006597	STRPU_05370	bflo_15494
OG0006598	STRPU_27035	bflo_05586
OG0006599	STRPU_04862	bflo_08682
OG0006600	STRPU_25880	bflo_23846
OG0006601	STRPU_13192	bflo_19636
OG0006602	STRPU_16001, STRPU_15987	bflo_17654
OG0006603	STRPU_25457	bflo_14044
OG0006604	STRPU_15381	bflo_20173
OG0006605	STRPU_01316	bflo_16556
OG0006606	STRPU_11628, STRPU_17508	bflo_18082
OG0006607	STRPU_00854, STRPU_14066	bflo_05639
OG0006608	STRPU_06790	bflo_21845
OG0006610	STRPU_08550	bflo_23392
OG0006611	STRPU_13531	bflo_19675
OG0006612	STRPU_16771, STRPU_01741	bflo_25815
OG0006613	STRPU_00899, STRPU_23025	bflo_08658
OG0006614	STRPU_17418	bflo_25283
OG0006615	STRPU_13873, STRPU_13881, STRPU_13874	bflo_21623
OG0006616	STRPU_06882	bflo_22437, bflo_21296
OG0006618	STRPU_09575, STRPU_09582	bflo_12721, bflo_22567, bflo_23892
OG0006619	STRPU_07564, STRPU_07569, STRPU_00595	bflo_06530
OG0006620	STRPU_25068	bflo_01619
OG0006621	STRPU_15128, STRPU_02508	bflo_20270
OG0006622	STRPU_06660	bflo_21805
OG0006623	STRPU_13116, STRPU_13085	bflo_23824
OG0006624	STRPU_13857	bflo_18996
OG0006625	STRPU_00444, STRPU_02374	bflo_19250
OG0006626	STRPU_15047	bflo_20620
OG0006627	STRPU_17425	bflo_17602
OG0006628	STRPU_10460	bflo_24042
OG0006629	STRPU_26043, STRPU_00561, STRPU_10678, STRPU_26035	bflo_12524
OG0006630	STRPU_23183	bflo_08331
OG0006631	STRPU_25117	bflo_02399
OG0006633	STRPU_07751	bflo_24067, bflo_24065
OG0006634	STRPU_14676	bflo_20945, bflo_27353
OG0006635	STRPU_09579, STRPU_09573	bflo_24666
OG0006636	STRPU_02074, STRPU_09103	bflo_23809
OG0006637	STRPU_09068, STRPU_02044	bflo_00907
OG0006638	STRPU_25844, STRPU_25845	bflo_12844
OG0006640	STRPU_15081	bflo_07124
OG0006641	STRPU_20953	bflo_02883, bflo_20181, bflo_12582
OG0006642	STRPU_08420	bflo_22844
OG0006643	STRPU_01496, STRPU_13752	bflo_18886, bflo_25281, bflo_07470, bflo_03090
OG0006644	STRPU_25597, STRPU_25595	bflo_13102
OG0006645	STRPU_14446, STRPU_14429	bflo_02249
OG0006646	STRPU_26577, STRPU_26576	bflo_03757
OG0006647	STRPU_25982, STRPU_25981, STRPU_25980	bflo_13427
OG0006648	STRPU_17476, STRPU_17460	bflo_17710
OG0006649	STRPU_21293	bflo_17183, bflo_10439
OG0006650	STRPU_05409	bflo_26644, bflo_01837
OG0006651	STRPU_17251	bflo_17634
OG0006652	STRPU_21444	bflo_20329
OG0006653	STRPU_25531	bflo_12918
OG0006654	STRPU_17381	bflo_12052
OG0006655	STRPU_26342	bflo_00135
OG0006656	STRPU_12656	bflo_10486
OG0006657	STRPU_15484	bflo_04947
OG0006658	STRPU_07917, STRPU_07946	bflo_06383
OG0006659	STRPU_22398	bflo_10955
OG0006660	STRPU_22389	bflo_11529
OG0006661	STRPU_06601	bflo_21775
OG0006662	STRPU_03424	bflo_01575
OG0006663	STRPU_14390	bflo_14425
OG0006664	STRPU_20210	bflo_15928
OG0006666	STRPU_22001	bflo_09187
OG0006667	STRPU_23811, STRPU_03706	bflo_26184
OG0006668	STRPU_05689	bflo_14166
OG0006669	STRPU_18180	bflo_25294
OG0006670	STRPU_19873, STRPU_19899	bflo_16533
OG0006671	STRPU_10970, STRPU_11401, STRPU_11402	bflo_24607
OG0006672	STRPU_21262	bflo_13866
OG0006673	STRPU_10186	bflo_02561
OG0006675	STRPU_09507	bflo_10555
OG0006677	STRPU_06954, STRPU_08321	bflo_23397
OG0006678	STRPU_08345	bflo_23848
OG0006679	STRPU_09874	bflo_25674, bflo_25673
OG0006680	STRPU_15636	bflo_09207
OG0006681	STRPU_16624	bflo_19242
OG0006683	STRPU_10523	bflo_24698
OG0006684	STRPU_23507	bflo_11878
OG0006685	STRPU_07043, STRPU_08069	bflo_06808
OG0006686	STRPU_20136	bflo_17040
OG0006687	STRPU_17488	bflo_17541
OG0006688	STRPU_25259	bflo_13298
OG0006689	STRPU_26811	bflo_02432
OG0006690	STRPU_23730	bflo_11580
OG0006691	STRPU_13569, STRPU_01588	bflo_19257
OG0006692	STRPU_24141	bflo_02897
OG0006693	STRPU_04135	bflo_07011
OG0006694	STRPU_17221	bflo_18353
OG0006695	STRPU_20663	bflo_14487
OG0006697	STRPU_10226	bflo_09979
OG0006698	STRPU_25630	bflo_12723
OG0006699	STRPU_15457	bflo_20072
OG0006700	STRPU_09508	bflo_21306, bflo_27375
OG0006702	STRPU_08072	bflo_01001
OG0006703	STRPU_07739	bflo_01171
OG0006704	STRPU_14516	bflo_20746
OG0006705	STRPU_10965	bflo_24434
OG0006706	STRPU_19558	bflo_16963
OG0006707	STRPU_00777, STRPU_19793	bflo_16382
OG0006708	STRPU_26392	bflo_15553
OG0006709	STRPU_13686, STRPU_02389	bflo_19084
OG0006710	STRPU_26369	bflo_05942
OG0006711	STRPU_17666, STRPU_02255	bflo_17546
OG0006712	STRPU_25296	bflo_12812, bflo_12813
OG0006713	STRPU_21001	bflo_15567
OG0006714	STRPU_09756, STRPU_09712	bflo_09041
OG0006715	STRPU_22299	bflo_11134
OG0006716	STRPU_12323, STRPU_10718	bflo_23946
OG0006717	STRPU_21004	bflo_18859
OG0006718	STRPU_09616	bflo_10197
OG0006719	STRPU_08647	bflo_22960
OG0006720	STRPU_16064	bflo_14691
OG0006721	STRPU_26848	bflo_06291
OG0006722	STRPU_18749	bflo_25547
OG0006723	STRPU_25900	bflo_24515
OG0006725	STRPU_23338	bflo_11101
OG0006726	STRPU_07687, STRPU_07700	bflo_05430
OG0006727	STRPU_17833	bflo_00991
OG0006728	STRPU_02468, STRPU_13597	bflo_04467
OG0006729	STRPU_18897	bflo_26172
OG0006730	STRPU_11531	bflo_03962
OG0006731	STRPU_23901	bflo_11375
OG0006732	STRPU_22092	bflo_00438
OG0006733	STRPU_21005	bflo_12538
OG0006734	STRPU_15759, STRPU_20707	bflo_16972
OG0006735	STRPU_22010	bflo_07008
OG0006736	STRPU_26075	bflo_13100
OG0006737	STRPU_26074	bflo_14048
OG0006738	STRPU_13647	bflo_18621
OG0006739	STRPU_09891	bflo_08902
OG0006740	STRPU_20437	bflo_17055
OG0006741	STRPU_22289	bflo_11667
OG0006742	STRPU_05005	bflo_14418
OG0006743	STRPU_22847	bflo_00682, bflo_12443
OG0006744	STRPU_19434, STRPU_19428	bflo_16482
OG0006745	STRPU_11060	bflo_21271
OG0006748	STRPU_00148, STRPU_02912, STRPU_02911	bflo_06822
OG0006749	STRPU_05015, STRPU_05016	bflo_14082
OG0006750	STRPU_24309	bflo_01070
OG0006751	STRPU_15153, STRPU_02535	bflo_20349
OG0006752	STRPU_03141	bflo_14648
OG0006753	STRPU_21351	bflo_09892
OG0006754	STRPU_25256	bflo_13351
OG0006755	STRPU_05751	bflo_14829
OG0006756	STRPU_08381	bflo_22769
OG0006757	STRPU_21092	bflo_24956
OG0006758	STRPU_16693, STRPU_16666	bflo_00186
OG0006759	STRPU_23476, STRPU_08369	bflo_09138
OG0006761	STRPU_05907, STRPU_05908	bflo_15513, bflo_27154
OG0006762	STRPU_21058	bflo_23253
OG0006764	STRPU_05646	bflo_11734, bflo_11479
OG0006765	STRPU_26318	bflo_12543
OG0006766	STRPU_06955, STRPU_06937	bflo_18339
OG0006768	STRPU_02902	bflo_18488
OG0006769	STRPU_12966	bflo_21934
OG0006770	STRPU_27293	bflo_03014
OG0006772	STRPU_09775, STRPU_09732	bflo_10630
OG0006774	STRPU_25262	bflo_12777
OG0006775	STRPU_08762, STRPU_01401	bflo_23577
OG0006776	STRPU_02465, STRPU_13600	bflo_18625
OG0006777	STRPU_21177	bflo_17793, bflo_19104
OG0006780	STRPU_20877, STRPU_20840	bflo_04849
OG0006791	STRPU_09881	bflo_10577
OG0006824	STRPU_22414	bflo_12084, bflo_11904
OG0006826	STRPU_05449	bflo_15514
OG0006827	STRPU_19224	bflo_26115
OG0006828	STRPU_27026	bflo_05590
OG0006829	STRPU_09872	bflo_10123
OG0006830	STRPU_15278	bflo_20502
OG0006831	STRPU_09873	bflo_11563
OG0006832	STRPU_20777	bflo_10679
OG0006833	STRPU_26024	bflo_13923
OG0006834	STRPU_10673, STRPU_00567, STRPU_00566	bflo_24203, bflo_24205
OG0006835	STRPU_17940	bflo_18063
OG0006837	STRPU_02920	bflo_17582
OG0006838	STRPU_08275	bflo_22711
OG0006839	STRPU_04376	bflo_07483
OG0006842	STRPU_18785	bflo_26032
OG0006843	STRPU_26234	bflo_05656
OG0006844	STRPU_26824	bflo_02086
OG0006845	STRPU_21842	bflo_16282
OG0006846	STRPU_21562	bflo_05424
OG0006847	STRPU_22196	bflo_20417
OG0006848	STRPU_04780	bflo_07388
OG0006849	STRPU_20584	bflo_23476
OG0006850	STRPU_17760	bflo_18002
OG0006851	STRPU_09338	bflo_08893
OG0006852	STRPU_24270	bflo_07139
OG0006856	STRPU_06068	bflo_08265
OG0006857	STRPU_06069	bflo_22461
OG0006858	STRPU_06698	bflo_22306
OG0006860	STRPU_25395	bflo_13831
OG0006861	STRPU_25033	bflo_02199
OG0006862	STRPU_21836	bflo_07506
OG0006863	STRPU_18218, STRPU_01273	bflo_25340, bflo_26074
OG0006864	STRPU_05446	bflo_14254
OG0006865	STRPU_06290, STRPU_06335	bflo_21505, bflo_21504
OG0006866	STRPU_11341, STRPU_11342	bflo_24867, bflo_24869, bflo_25058
OG0006867	STRPU_20626	bflo_17074
OG0006869	STRPU_23709	bflo_11211
OG0006870	STRPU_06981, STRPU_06997	bflo_14756
OG0006871	STRPU_06422	bflo_21815
OG0006872	STRPU_25634	bflo_13623
OG0006873	STRPU_15075, STRPU_15074	bflo_02792
OG0006874	STRPU_08961	bflo_23619
OG0006875	STRPU_14351	bflo_24959
OG0006876	STRPU_18689	bflo_25862
OG0006877	STRPU_05713, STRPU_05720	bflo_07384
OG0006878	STRPU_18839	bflo_25700, bflo_25466
OG0006880	STRPU_20211	bflo_22152
OG0006881	STRPU_05245	bflo_14289
OG0006883	STRPU_01814	bflo_17686
OG0006884	STRPU_17050, STRPU_01815	bflo_17331
OG0006885	STRPU_08329	bflo_01373
OG0006886	STRPU_18058	bflo_18390
OG0006887	STRPU_02379, STRPU_13697	bflo_19380
OG0006888	STRPU_24426	bflo_21809
OG0006890	STRPU_10389	bflo_10189
OG0006891	STRPU_02239, STRPU_15565	bflo_20531
OG0006892	STRPU_13969	bflo_19210
OG0006893	STRPU_08081	bflo_22850
OG0006894	STRPU_08715, STRPU_01459	bflo_23771
OG0006895	STRPU_12876	bflo_03293
OG0006896	STRPU_04551	bflo_07051
OG0006897	STRPU_27425	bflo_06445
OG0006898	STRPU_25382	bflo_12617
OG0006899	STRPU_12587	bflo_10493
OG0006900	STRPU_18033	bflo_17774
OG0006901	STRPU_13971	bflo_19215
OG0006902	STRPU_21923	bflo_16739
OG0006903	STRPU_25107	bflo_25124, bflo_24851, bflo_02392
OG0006904	STRPU_05387	bflo_08783
OG0006905	STRPU_26050	bflo_13409
OG0006907	STRPU_07420	bflo_05668
OG0006908	STRPU_14728	bflo_20369
OG0006909	STRPU_22846	bflo_11161
OG0006911	STRPU_19546, STRPU_19540	bflo_16763
OG0006912	STRPU_19507	bflo_16818
OG0006913	STRPU_19762	bflo_16845
OG0006914	STRPU_27336	bflo_06676
OG0006915	STRPU_25657	bflo_12701, bflo_24776
OG0006916	STRPU_26458	bflo_05711
OG0006917	STRPU_11048, STRPU_00388	bflo_24966
OG0006918	STRPU_07106	bflo_06388
OG0006919	STRPU_10127, STRPU_10054	bflo_10781
OG0006921	STRPU_05900	bflo_14801, bflo_17039
OG0006924	STRPU_18317, STRPU_01130	bflo_14841
OG0006925	STRPU_26381	bflo_01234
OG0006926	STRPU_24428	bflo_01326
OG0006927	STRPU_16519	bflo_25864
OG0006928	STRPU_24366	bflo_21086
OG0006930	STRPU_01800, STRPU_17035	bflo_18159
OG0006931	STRPU_24300	bflo_03880
OG0006932	STRPU_09106, STRPU_02077	bflo_23118, bflo_22872
OG0006934	STRPU_06012	bflo_22320
OG0006935	STRPU_01515, STRPU_09444, STRPU_00104	bflo_10058
OG0006936	STRPU_09697, STRPU_09740	bflo_10276, bflo_09616
OG0006937	STRPU_12967	bflo_06019
OG0006938	STRPU_22292	bflo_11763
OG0006939	STRPU_07451, STRPU_07443	bflo_05623
OG0006940	STRPU_22437	bflo_00686
OG0006942	STRPU_20945	bflo_16437
OG0006943	STRPU_22648	bflo_06674
OG0006944	STRPU_22694	bflo_11099
OG0006945	STRPU_01504	bflo_18670
OG0006946	STRPU_19536	bflo_16430
OG0006947	STRPU_12615	bflo_10825
OG0006949	STRPU_23783	bflo_08640
OG0006950	STRPU_00121, STRPU_23747	bflo_12093
OG0006951	STRPU_24627	bflo_02466
OG0006952	STRPU_26196	bflo_12669
OG0006953	STRPU_13466	bflo_23341
OG0006954	STRPU_21450	bflo_17503
OG0006955	STRPU_23524	bflo_10967
OG0006956	STRPU_10082, STRPU_10144	bflo_09317
OG0006957	STRPU_09536	bflo_08841
OG0006958	STRPU_20194	bflo_15840, bflo_15252, bflo_15171
OG0006960	STRPU_01808, STRPU_17043	bflo_06033
OG0006961	STRPU_04998	bflo_00581
OG0006962	STRPU_11184	bflo_19179
OG0006964	STRPU_17888	bflo_18137
OG0006965	STRPU_04103	bflo_07273
OG0006966	STRPU_05944	bflo_21938
OG0006967	STRPU_08109, STRPU_08122	bflo_23381
OG0006968	STRPU_10225	bflo_12636
OG0006969	STRPU_10221	bflo_09435
OG0006970	STRPU_15599, STRPU_02208	bflo_20527
OG0006971	STRPU_14388	bflo_20344
OG0006972	STRPU_25333	bflo_13495
OG0006973	STRPU_17936	bflo_17571
OG0006975	STRPU_17207	bflo_18089
OG0006976	STRPU_17257	bflo_18136
OG0006977	STRPU_22692	bflo_11476
OG0006978	STRPU_26927	bflo_06276
OG0006979	STRPU_16204, STRPU_16243	bflo_08448
OG0006980	STRPU_11247, STRPU_11286	bflo_24447
OG0006981	STRPU_12995	bflo_09863
OG0006982	STRPU_10293	bflo_09169
OG0006983	STRPU_11349	bflo_24722
OG0006984	STRPU_12602	bflo_09857
OG0006985	STRPU_23875, STRPU_23837	bflo_11656
OG0006987	STRPU_19460	bflo_15760
OG0006988	STRPU_20731, STRPU_00728	bflo_09353
OG0006989	STRPU_01490, STRPU_13757	bflo_04780
OG0006990	STRPU_04188	bflo_07372
OG0006991	STRPU_07950, STRPU_07959	bflo_06043
OG0006993	STRPU_06236	bflo_22403
OG0006994	STRPU_02630, STRPU_24034	bflo_02112
OG0006995	STRPU_25036	bflo_02848
OG0006997	STRPU_13193	bflo_11454
OG0006998	STRPU_14121	bflo_23590
OG0006999	STRPU_14022	bflo_01138
OG0007000	STRPU_09475	bflo_10483
OG0007001	STRPU_11944, STRPU_11904	bflo_03475
OG0007002	STRPU_19686, STRPU_19629	bflo_15746
OG0007003	STRPU_26168	bflo_13387
OG0007004	STRPU_25931	bflo_05403, bflo_13198, bflo_13009
OG0007005	STRPU_14730	bflo_20341
OG0007006	STRPU_02883, STRPU_02841	bflo_15545
OG0007007	STRPU_02770	bflo_18247
OG0007009	STRPU_22226	bflo_07642
OG0007010	STRPU_05041, STRPU_05116	bflo_14446
OG0007011	STRPU_05236	bflo_15254
OG0007012	STRPU_04694	bflo_08408
OG0007013	STRPU_08358	bflo_22925
OG0007014	STRPU_01570, STRPU_00169, STRPU_09389	bflo_09903
OG0007015	STRPU_25403	bflo_27330, bflo_20402
OG0007016	STRPU_25267	bflo_14032
OG0007017	STRPU_06053	bflo_21913
OG0007018	STRPU_00625, STRPU_08925	bflo_23908
OG0007019	STRPU_08876	bflo_23063
OG0007020	STRPU_09538	bflo_10034
OG0007021	STRPU_06352	bflo_21680
OG0007022	STRPU_13308	bflo_18552
OG0007023	STRPU_00640, STRPU_23052	bflo_11047
OG0007024	STRPU_22752, STRPU_01907	bflo_11367
OG0007025	STRPU_16699, STRPU_16670	bflo_14744
OG0007026	STRPU_12581	bflo_09805
OG0007027	STRPU_23916	bflo_20536
OG0007028	STRPU_02611, STRPU_24049	bflo_01442
OG0007031	STRPU_24541	bflo_01870
OG0007032	STRPU_17171	bflo_18346
OG0007033	STRPU_21131	bflo_16162
OG0007034	STRPU_13903	bflo_19304
OG0007035	STRPU_03630	bflo_11817
OG0007036	STRPU_19860, STRPU_19887	bflo_15936
OG0007037	STRPU_13546	bflo_18791
OG0007038	STRPU_23533	bflo_11762, bflo_11636
OG0007039	STRPU_21207	bflo_06475
OG0007040	STRPU_19742	bflo_15748
OG0007041	STRPU_23561	bflo_06211
OG0007042	STRPU_24074	bflo_02915
OG0007043	STRPU_09509	bflo_10682
OG0007044	STRPU_05851	bflo_04989, bflo_15125
OG0007045	STRPU_16902	bflo_18005
OG0007046	STRPU_16899, STRPU_16897	bflo_17255
OG0007047	STRPU_20026	bflo_15778
OG0007048	STRPU_08769, STRPU_01389	bflo_23058
OG0007049	STRPU_10988, STRPU_00326	bflo_24438
OG0007050	STRPU_10271	bflo_09428
OG0007053	STRPU_22506	bflo_24401
OG0007054	STRPU_15032	bflo_20473
OG0007055	STRPU_15602, STRPU_02206	bflo_21171
OG0007056	STRPU_15531	bflo_20134
OG0007058	STRPU_03307	bflo_17608
OG0007059	STRPU_10239	bflo_10444
OG0007060	STRPU_07159	bflo_06320
OG0007061	STRPU_09653	bflo_10696
OG0007062	STRPU_10658	bflo_24989
OG0007063	STRPU_08411, STRPU_00013	bflo_23792
OG0007064	STRPU_05910	bflo_14926
OG0007066	STRPU_06260, STRPU_06304	bflo_21816
OG0007067	STRPU_25240	bflo_12779
OG0007068	STRPU_04848	bflo_07102
OG0007069	STRPU_21711, STRPU_21647	bflo_06573
OG0007070	STRPU_06610	bflo_22328
OG0007071	STRPU_23265	bflo_09008
OG0007072	STRPU_26238, STRPU_26239	bflo_12921
OG0007073	STRPU_10918	bflo_24056
OG0007074	STRPU_11819	bflo_04122
OG0007075	STRPU_23271	bflo_07697
OG0007076	STRPU_06816	bflo_15859
OG0007077	STRPU_04990	bflo_14982
OG0007078	STRPU_25114	bflo_02464
OG0007079	STRPU_24500	bflo_01999
OG0007080	STRPU_24572	bflo_01418
OG0007081	STRPU_24476	bflo_14270
OG0007082	STRPU_24753	bflo_16401
OG0007083	STRPU_20027	bflo_15779
OG0007084	STRPU_25218	bflo_12638
OG0007086	STRPU_23268	bflo_11245
OG0007087	STRPU_07610	bflo_06824
OG0007088	STRPU_04022, STRPU_08074	bflo_06292
OG0007089	STRPU_06357	bflo_02444
OG0007090	STRPU_19228	bflo_25747
OG0007091	STRPU_07575	bflo_05854
OG0007092	STRPU_21370	bflo_15232
OG0007093	STRPU_18560	bflo_10575
OG0007094	STRPU_21261	bflo_18319
OG0007095	STRPU_09292	bflo_23010
OG0007096	STRPU_10187	bflo_12760
OG0007097	STRPU_02900	bflo_07989
OG0007098	STRPU_25857	bflo_13800
OG0007099	STRPU_20619	bflo_21945
OG0007100	STRPU_00913, STRPU_23037	bflo_11271
OG0007102	STRPU_00054, STRPU_04943	bflo_14184
OG0007103	STRPU_04046	bflo_08091
OG0007104	STRPU_06463	bflo_21832
OG0007105	STRPU_15416	bflo_21094
OG0007106	STRPU_22698	bflo_11280
OG0007107	STRPU_09066, STRPU_02042	bflo_23422
OG0007108	STRPU_14881	bflo_20348
OG0007111	STRPU_25883	bflo_13861
OG0007112	STRPU_27151	bflo_06337
OG0007113	STRPU_22766, STRPU_01922	bflo_11442
OG0007114	STRPU_25483	bflo_14043
OG0007115	STRPU_21097, STRPU_21102	bflo_13514
OG0007116	STRPU_09240	bflo_23512
OG0007118	STRPU_18011	bflo_17782
OG0007119	STRPU_19183	bflo_26455
OG0007120	STRPU_19111	bflo_26318
OG0007121	STRPU_21424	bflo_21082
OG0007122	STRPU_06853	bflo_24072
OG0007123	STRPU_10434	bflo_09914
OG0007124	STRPU_05024	bflo_15170
OG0007125	STRPU_03780	bflo_14785
OG0007126	STRPU_21875	bflo_22266
OG0007127	STRPU_23141	bflo_00577
OG0007129	STRPU_10398	bflo_10446
OG0007130	STRPU_22007	bflo_11677
OG0007131	STRPU_18830	bflo_25611
OG0007132	STRPU_07611	bflo_05661
OG0007133	STRPU_27118	bflo_02382
OG0007134	STRPU_09504	bflo_10408
OG0007135	STRPU_22613	bflo_08465
OG0007136	STRPU_26847	bflo_06450
OG0007137	STRPU_09289	bflo_22784
OG0007138	STRPU_01187, STRPU_19956	bflo_15711
OG0007139	STRPU_24547	bflo_05619
OG0007140	STRPU_18978, STRPU_18964	bflo_25840
OG0007142	STRPU_05193, STRPU_11966	bflo_15000
OG0007143	STRPU_07151	bflo_01199
OG0007144	STRPU_20757	bflo_20069
OG0007145	STRPU_07621	bflo_05366
OG0007146	STRPU_24754	bflo_21226
