Orthogroup	STRPU_ok	OWEFU
OG0006398	STRPU_18220, STRPU_01275	OFUSG13200.1.p1
OG0006399	STRPU_14310	OFUSG22262.1.p1
OG0006401	STRPU_14011	OFUSG15978.1.p1
OG0006402	STRPU_16542, STRPU_16564	OFUSG07589.2.p1, OFUSG07589.1.p1
OG0006405	STRPU_11573, STRPU_01369	OFUSG10162.1.p1
OG0006406	STRPU_05827	OFUSG01942.1.p1
OG0006407	STRPU_03639, STRPU_03657	OFUSG09787.1.p1
OG0006408	STRPU_21447	OFUSG11778.2.p1, OFUSG11778.3.p1, OFUSG11778.1.p1
OG0006414	STRPU_27415	OFUSG08684.1.p1, OFUSG08946.1.p1
OG0006442	STRPU_25425	OFUSG05106.1.p1
OG0006443	STRPU_03428	OFUSG25627.1.p1
OG0006446	STRPU_20195	OFUSG07247.1.p1, OFUSG07247.2.p1
OG0006447	STRPU_19468	OFUSG07863.2.p1, OFUSG07863.1.p1
OG0006448	STRPU_13247	OFUSG04041.1.p1
OG0006449	STRPU_24008	OFUSG16963.1.p1
OG0006452	STRPU_23318	OFUSG06652.1.p1
OG0006454	STRPU_14766, STRPU_02558	OFUSG15262.1.p1
OG0006456	STRPU_12981	OFUSG07766.1.p1
OG0006457	STRPU_18652	OFUSG20987.2.p1, OFUSG20987.1.p1
OG0006458	STRPU_02922	OFUSG09602.1.p1
OG0006459	STRPU_26656	OFUSG19921.1.p1
OG0006460	STRPU_20721	OFUSG12314.1.p1
OG0006461	STRPU_22710, STRPU_00693	OFUSG19155.1.p1
OG0006462	STRPU_09115, STRPU_02084	OFUSG17891.1.p1
OG0006463	STRPU_26991	OFUSG19852.1.p1
OG0006464	STRPU_06886	OFUSG14585.1.p1
OG0006465	STRPU_21220	OFUSG25347.1.p1
OG0006467	STRPU_25722	OFUSG18307.1.p1
OG0006468	STRPU_25336, STRPU_25337, STRPU_25338	OFUSG04866.1.p1
OG0006469	STRPU_08991	OFUSG10425.1.p1
OG0006470	STRPU_09449, STRPU_01513	OFUSG06000.1.p1
OG0006471	STRPU_22946	OFUSG26571.1.p1
OG0006472	STRPU_06355	OFUSG24781.1.p1
OG0006474	STRPU_14515	OFUSG22247.1.p1
OG0006475	STRPU_02451, STRPU_13611	OFUSG04046.1.p1
OG0006476	STRPU_05356	OFUSG03550.1.p1
OG0006477	STRPU_04195, STRPU_04232	OFUSG10191.1.p1
OG0006478	STRPU_26958	OFUSG17348.1.p1
OG0006479	STRPU_10820	OFUSG13673.1.p1
OG0006480	STRPU_16289	OFUSG25523.1.p1
OG0006481	STRPU_03450	OFUSG08691.1.p1
OG0006482	STRPU_20632	OFUSG12549.1.p1
OG0006483	STRPU_21478, STRPU_21479	OFUSG12008.1.p1
OG0006485	STRPU_21413	OFUSG21874.1.p1
OG0006486	STRPU_23799	OFUSG19374.1.p1
OG0006487	STRPU_23585	OFUSG05608.1.p1
OG0006488	STRPU_21848	OFUSG12523.1.p1
OG0006490	STRPU_22719, STRPU_00703	OFUSG06326.1.p1
OG0006491	STRPU_07329	OFUSG23711.2.p1, OFUSG23711.1.p1
OG0006492	STRPU_26169	OFUSG20574.1.p1
OG0006493	STRPU_06811	OFUSG03992.1.p1
OG0006494	STRPU_06616	OFUSG14669.1.p1
OG0006495	STRPU_11323	OFUSG04893.1.p1
OG0006496	STRPU_19486	OFUSG25735.1.p1
OG0006497	STRPU_00496, STRPU_15927	OFUSG26162.2.p1, OFUSG26162.1.p1
OG0006498	STRPU_05287	OFUSG02085.1.p1
OG0006499	STRPU_19493	OFUSG25431.1.p1
OG0006500	STRPU_21059	OFUSG25266.2.p1, OFUSG25266.4.p1, OFUSG25266.1.p1, OFUSG25266.3.p1
OG0006501	STRPU_20764	OFUSG11467.1.p1
OG0006502	STRPU_08339	OFUSG10803.1.p1
OG0006503	STRPU_06604	OFUSG14469.2.p1, OFUSG14469.1.p1
OG0006504	STRPU_14410	OFUSG15072.1.p1
OG0006505	STRPU_13908	OFUSG16553.1.p1
OG0006506	STRPU_11643, STRPU_01307	OFUSG01137.1.p1
OG0006507	STRPU_22570	OFUSG12744.1.p1
OG0006508	STRPU_09544	OFUSG06028.1.p1, OFUSG18945.1.p1
OG0006509	STRPU_10367	OFUSG03651.1.p1
OG0006510	STRPU_25970, STRPU_00228	OFUSG20796.1.p1
OG0006511	STRPU_00229, STRPU_25971	OFUSG05200.1.p1
OG0006512	STRPU_21460	OFUSG21542.1.p1
OG0006513	STRPU_26297, STRPU_26271	OFUSG03683.1.p1
OG0006514	STRPU_05328	OFUSG02146.1.p1
OG0006515	STRPU_21616	OFUSG21785.1.p1
OG0006516	STRPU_21000	OFUSG12180.1.p1
OG0006517	STRPU_22079	OFUSG04272.1.p1, OFUSG04272.2.p1
OG0006518	STRPU_17445	OFUSG00809.1.p1
OG0006519	STRPU_20703	OFUSG12108.1.p1
OG0006520	STRPU_04978	OFUSG02676.1.p1, OFUSG02676.2.p1
OG0006522	STRPU_00417, STRPU_14209	OFUSG23837.1.p1
OG0006523	STRPU_21580	OFUSG25098.1.p1
OG0006524	STRPU_23918	OFUSG06601.1.p1
OG0006525	STRPU_23588	OFUSG05605.1.p1, OFUSG05605.2.p1
OG0006527	STRPU_08594, STRPU_00311	OFUSG10020.1.p1
OG0006528	STRPU_25024	OFUSG16333.1.p1
OG0006530	STRPU_26422	OFUSG08937.1.p1, OFUSG08937.2.p1, OFUSG08940.1.p1
OG0006531	STRPU_01675, STRPU_02691	OFUSG08018.1.p1
OG0006532	STRPU_18757	OFUSG21209.1.p1, OFUSG21209.2.p1
OG0006533	STRPU_02314, STRPU_18116	OFUSG00400.1.p1
OG0006534	STRPU_10089, STRPU_10152	OFUSG06528.1.p1
OG0006535	STRPU_12315	OFUSG07439.2.p1, OFUSG07439.1.p1
OG0006536	STRPU_09828	OFUSG18668.1.p1, OFUSG18668.2.p1
OG0006537	STRPU_05666	OFUSG03143.1.p1
OG0006538	STRPU_25056	OFUSG13745.1.p1
OG0006539	STRPU_23468	OFUSG18947.1.p1
OG0006540	STRPU_05939	OFUSG14726.1.p1
OG0006541	STRPU_10007	OFUSG06483.2.p1, OFUSG06483.1.p1, OFUSG06483.3.p1, OFUSG06483.4.p1
OG0006542	STRPU_04977	OFUSG09004.1.p1
OG0006543	STRPU_24071	OFUSG21011.1.p1
OG0006544	STRPU_25609	OFUSG18629.1.p1
OG0006545	STRPU_01501, STRPU_13748	OFUSG15934.2.p1, OFUSG15934.1.p1
OG0006546	STRPU_21327	OFUSG21871.1.p1
OG0006547	STRPU_16023	OFUSG18962.1.p1
OG0006548	STRPU_12868	OFUSG25421.1.p1
OG0006549	STRPU_22378	OFUSG05487.1.p1
OG0006550	STRPU_23342	OFUSG06119.1.p1
OG0006553	STRPU_08086	OFUSG11130.1.p1
OG0006554	STRPU_14643	OFUSG24021.1.p1
OG0006555	STRPU_22013	OFUSG26489.2.p1, OFUSG26489.1.p1
OG0006556	STRPU_17934	OFUSG03445.1.p1
OG0006557	STRPU_15383	OFUSG14941.1.p1
OG0006560	STRPU_20993	OFUSG12114.4.p1, OFUSG12114.3.p1, OFUSG12114.1.p1, OFUSG12114.2.p1
OG0006561	STRPU_20587	OFUSG12514.1.p1
OG0006562	STRPU_06844	OFUSG24816.1.p1
OG0006563	STRPU_20622	OFUSG11471.1.p1
OG0006564	STRPU_14809	OFUSG14858.1.p1, OFUSG14858.2.p1
OG0006565	STRPU_22690	OFUSG18814.1.p1
OG0006566	STRPU_09269	OFUSG10028.1.p1
OG0006567	STRPU_07104	OFUSG17173.1.p1
OG0006568	STRPU_08066	OFUSG17701.1.p1
OG0006569	STRPU_21109	OFUSG12406.1.p1
OG0006570	STRPU_20410	OFUSG08159.1.p1
OG0006571	STRPU_26805	OFUSG19904.1.p1
OG0006572	STRPU_18818	OFUSG23570.1.p1
OG0006573	STRPU_14878	OFUSG14956.1.p1, OFUSG14956.2.p1
OG0006574	STRPU_26558	OFUSG08878.1.p1
OG0006575	STRPU_26181, STRPU_26182	OFUSG20418.1.p1
OG0006576	STRPU_22950	OFUSG07193.1.p1
OG0006576	STRPU_04618	OFUSG10625.1.p1
OG0006577	STRPU_19110	OFUSG09702.1.p1
OG0006578	STRPU_09315	OFUSG18955.1.p1
OG0006579	STRPU_19335	OFUSG26574.1.p1, OFUSG26574.2.p1
OG0006580	STRPU_24020	OFUSG04090.1.p1
OG0006581	STRPU_01609, STRPU_13590, STRPU_01610	OFUSG15947.1.p1
OG0006582	STRPU_27033, STRPU_26817	OFUSG19688.2.p1, OFUSG19688.1.p1
OG0006583	STRPU_17816, STRPU_17825	OFUSG00932.1.p1
OG0006584	STRPU_13851	OFUSG03955.1.p1
OG0006585	STRPU_21817	OFUSG25142.1.p1
OG0006586	STRPU_16079	OFUSG07058.1.p1
OG0006587	STRPU_21289	OFUSG11331.1.p1
OG0006588	STRPU_23525	OFUSG19522.1.p1
OG0006589	STRPU_23251	OFUSG06855.1.p1
OG0006590	STRPU_15244, STRPU_15188, STRPU_15243	OFUSG10587.1.p1
OG0006591	STRPU_07131	OFUSG13603.1.p1
OG0006592	STRPU_24085	OFUSG01351.1.p1
OG0006593	STRPU_23492	OFUSG17362.1.p1
OG0006594	STRPU_14656	OFUSG22740.1.p1
OG0006595	STRPU_04349	OFUSG10655.1.p1
OG0006596	STRPU_26147	OFUSG22773.1.p1
OG0006597	STRPU_05370	OFUSG02614.1.p1
OG0006598	STRPU_27035	OFUSG19727.1.p1
OG0006600	STRPU_25880	OFUSG18292.1.p1
OG0006602	STRPU_16001, STRPU_15987	OFUSG12840.1.p1
OG0006603	STRPU_25457	OFUSG20547.1.p1
OG0006604	STRPU_15381	OFUSG14932.1.p1
OG0006605	STRPU_01316	OFUSG07817.1.p1
OG0006606	STRPU_11628, STRPU_17508	OFUSG00454.1.p1
OG0006607	STRPU_00854, STRPU_14066	OFUSG21232.1.p1
OG0006608	STRPU_06790	OFUSG24911.1.p1
OG0006609	STRPU_02383, STRPU_13693	OFUSG02001.1.p1
OG0006610	STRPU_08550	OFUSG18091.1.p1
OG0006611	STRPU_13531	OFUSG04528.1.p1
OG0006613	STRPU_00899, STRPU_23025	OFUSG14105.1.p1
OG0006614	STRPU_17418	OFUSG01350.1.p1
OG0006615	STRPU_13873, STRPU_13881, STRPU_13874	OFUSG16559.1.p1
OG0006616	STRPU_06882	OFUSG13783.1.p1
OG0006618	STRPU_09575, STRPU_09582	OFUSG09409.1.p1, OFUSG09409.2.p1
OG0006619	STRPU_07564, STRPU_07569, STRPU_00595	OFUSG17331.1.p1
OG0006620	STRPU_25068	OFUSG09973.1.p1, OFUSG09973.2.p1
OG0006621	STRPU_15128, STRPU_02508	OFUSG22792.2.p1, OFUSG22792.1.p1
OG0006622	STRPU_06660	OFUSG13902.1.p1
OG0006623	STRPU_13116, STRPU_13085	OFUSG08341.1.p1
OG0006624	STRPU_13857	OFUSG24399.1.p1
OG0006625	STRPU_00444, STRPU_02374	OFUSG24278.1.p1
OG0006626	STRPU_15047	OFUSG23882.1.p1
OG0006627	STRPU_17425	OFUSG00423.1.p1
OG0006628	STRPU_10460	OFUSG13146.1.p1
OG0006629	STRPU_26043, STRPU_00561, STRPU_10678, STRPU_26035	OFUSG20284.1.p1
OG0006630	STRPU_23183	OFUSG04586.1.p1
OG0006631	STRPU_25117	OFUSG16224.1.p1
OG0006633	STRPU_07751	OFUSG13007.1.p1
OG0006635	STRPU_09579, STRPU_09573	OFUSG06292.1.p1
OG0006636	STRPU_02074, STRPU_09103	OFUSG10617.1.p1
OG0006637	STRPU_09068, STRPU_02044	OFUSG10278.1.p1
OG0006638	STRPU_25844	OFUSG22935.1.p1
OG0006638	STRPU_25845	OFUSG22936.1.p1
OG0006640	STRPU_15081	OFUSG26127.1.p1
OG0006641	STRPU_20953	OFUSG12386.1.p1
OG0006642	STRPU_08420	OFUSG11052.2.p1, OFUSG11052.1.p1
OG0006644	STRPU_25595	OFUSG05209.1.p1
OG0006645	STRPU_14446, STRPU_14429	OFUSG03917.1.p1
OG0006646	STRPU_26576	OFUSG09025.1.p1
OG0006648	STRPU_17476, STRPU_17460	OFUSG01878.1.p1
OG0006649	STRPU_21293	OFUSG25221.1.p1
OG0006650	STRPU_05409	OFUSG20882.1.p1
OG0006651	STRPU_17251	OFUSG00046.1.p1
OG0006653	STRPU_25531	OFUSG20540.1.p1
OG0006654	STRPU_17381	OFUSG00452.1.p1
OG0006655	STRPU_26342	OFUSG19958.1.p1
OG0006656	STRPU_12656	OFUSG07342.1.p1
OG0006657	STRPU_15484	OFUSG22199.1.p1
OG0006658	STRPU_07917, STRPU_07946	OFUSG17172.1.p1
OG0006659	STRPU_22398	OFUSG06187.1.p1
OG0006660	STRPU_22389	OFUSG19060.2.p1, OFUSG19060.1.p1
OG0006661	STRPU_06601	OFUSG14188.1.p1
OG0006662	STRPU_03424	OFUSG08824.1.p1
OG0006663	STRPU_14390	OFUSG22165.1.p1
OG0006664	STRPU_20210	OFUSG25665.1.p1
OG0006667	STRPU_23811, STRPU_03706	OFUSG08145.1.p1
OG0006668	STRPU_05689	OFUSG02998.1.p1
OG0006669	STRPU_18180	OFUSG13077.1.p1
OG0006670	STRPU_19873, STRPU_19899	OFUSG26654.1.p1
OG0006671	STRPU_10970, STRPU_11401, STRPU_11402	OFUSG21240.1.p1, OFUSG21240.2.p1, OFUSG06654.1.p1
OG0006672	STRPU_21262	OFUSG21580.1.p1, OFUSG05280.1.p1
OG0006673	STRPU_10186	OFUSG05657.1.p1
OG0006675	STRPU_09507	OFUSG06567.1.p1
OG0006676	STRPU_23124, STRPU_23127	OFUSG18148.1.p1
OG0006677	STRPU_06954, STRPU_08321	OFUSG11057.1.p1
OG0006678	STRPU_08345	OFUSG10168.1.p1
OG0006679	STRPU_09874	OFUSG05521.1.p1
OG0006680	STRPU_15636	OFUSG25575.1.p1
OG0006681	STRPU_16624	OFUSG07984.1.p1, OFUSG07984.2.p1
OG0006682	STRPU_03469	OFUSG19823.1.p1
OG0006683	STRPU_10523	OFUSG05321.1.p1
OG0006684	STRPU_23507	OFUSG18660.1.p1
OG0006686	STRPU_20136	OFUSG07659.1.p1
OG0006687	STRPU_17488	OFUSG00286.1.p1, OFUSG00286.2.p1, OFUSG00286.3.p1
OG0006688	STRPU_25259	OFUSG20459.1.p1
OG0006689	STRPU_26811	OFUSG08609.1.p1
OG0006690	STRPU_23730	OFUSG06696.1.p1
OG0006691	STRPU_13569, STRPU_01588	OFUSG16702.1.p1
OG0006692	STRPU_24141	OFUSG24594.1.p1
OG0006693	STRPU_04135	OFUSG10949.2.p1, OFUSG10949.1.p1
OG0006694	STRPU_17221	OFUSG00920.1.p1
OG0006695	STRPU_20663	OFUSG11942.2.p1, OFUSG11942.1.p1
OG0006697	STRPU_10226	OFUSG19206.1.p1
OG0006698	STRPU_25630	OFUSG23145.1.p1
OG0006699	STRPU_15457	OFUSG24018.1.p1
OG0006700	STRPU_09508	OFUSG14553.1.p1, OFUSG14553.2.p1
OG0006702	STRPU_08072	OFUSG17468.1.p1
OG0006703	STRPU_07739	OFUSG17467.1.p1
OG0006704	STRPU_14516	OFUSG24049.1.p1, OFUSG24049.2.p1
OG0006705	STRPU_10965	OFUSG26369.1.p1
OG0006706	STRPU_19558	OFUSG08397.1.p1
OG0006707	STRPU_00777, STRPU_19793	OFUSG08099.1.p1
OG0006708	STRPU_26392	OFUSG09261.1.p1
OG0006709	STRPU_13686, STRPU_02389	OFUSG15942.1.p1
OG0006710	STRPU_26369	OFUSG08433.1.p1
OG0006711	STRPU_17666, STRPU_02255	OFUSG08216.2.p1, OFUSG08216.1.p1
OG0006712	STRPU_25296	OFUSG20365.1.p1
OG0006713	STRPU_21001	OFUSG12181.1.p1
OG0006714	STRPU_09756, STRPU_09712	OFUSG05991.1.p1
OG0006715	STRPU_22299	OFUSG05666.2.p1, OFUSG05666.1.p1
OG0006716	STRPU_12323, STRPU_10718	OFUSG19704.1.p1
OG0006717	STRPU_21004	OFUSG11275.1.p1
OG0006718	STRPU_09616	OFUSG06334.1.p1
OG0006719	STRPU_08647	OFUSG17863.1.p1, OFUSG17863.2.p1
OG0006720	STRPU_16064	OFUSG25754.1.p1
OG0006721	STRPU_26848	OFUSG19919.1.p1
OG0006722	STRPU_18749	OFUSG21212.1.p1
OG0006723	STRPU_25900	OFUSG26548.1.p1, OFUSG26548.2.p1
OG0006724	STRPU_10675, STRPU_00564	OFUSG21328.1.p1
OG0006725	STRPU_23338	OFUSG08266.1.p1, OFUSG08266.2.p1
OG0006726	STRPU_07687, STRPU_07700	OFUSG13177.1.p1
OG0006727	STRPU_17833	OFUSG00262.1.p1, OFUSG00260.1.p1
OG0006728	STRPU_02468, STRPU_13597	OFUSG16443.1.p1
OG0006729	STRPU_18897	OFUSG13327.1.p1
OG0006730	STRPU_11531	OFUSG01430.1.p1
OG0006731	STRPU_23901	OFUSG06606.1.p1
OG0006732	STRPU_22092	OFUSG12612.1.p1
OG0006733	STRPU_21005	OFUSG12388.1.p1
OG0006734	STRPU_15759, STRPU_20707	OFUSG12554.2.p1, OFUSG12554.1.p1
OG0006735	STRPU_22010	OFUSG06383.1.p1
OG0006736	STRPU_26075	OFUSG20663.1.p1
OG0006737	STRPU_26074	OFUSG20388.1.p1
OG0006738	STRPU_13647	OFUSG04512.1.p1, OFUSG04512.2.p1
OG0006740	STRPU_20437	OFUSG26806.1.p1, OFUSG26806.2.p1
OG0006741	STRPU_22289	OFUSG06701.1.p1
OG0006742	STRPU_05005	OFUSG03313.1.p1
OG0006743	STRPU_22847	OFUSG06349.1.p1
OG0006745	STRPU_11060	OFUSG12641.1.p1
OG0006748	STRPU_00148, STRPU_02912, STRPU_02911	OFUSG19703.1.p1
OG0006749	STRPU_05015, STRPU_05016	OFUSG03600.1.p1
OG0006750	STRPU_24309	OFUSG21225.1.p1
OG0006752	STRPU_03141	OFUSG07006.1.p1
OG0006753	STRPU_21351	OFUSG11357.1.p1
OG0006754	STRPU_25256	OFUSG20799.2.p1, OFUSG20799.1.p1
OG0006755	STRPU_05751	OFUSG03174.1.p1
OG0006756	STRPU_08381	OFUSG10391.1.p1
OG0006757	STRPU_21092	OFUSG10397.1.p1, OFUSG10397.2.p1
OG0006758	STRPU_16693, STRPU_16666	OFUSG25525.1.p1
OG0006759	STRPU_23476, STRPU_08369	OFUSG06758.4.p1, OFUSG06758.1.p1, OFUSG06758.2.p1, OFUSG06758.3.p1
OG0006760	STRPU_19230	OFUSG21191.1.p1
OG0006761	STRPU_05907, STRPU_05908	OFUSG02527.1.p1
OG0006762	STRPU_21058	OFUSG25265.1.p1
OG0006764	STRPU_05646	OFUSG03696.1.p1
OG0006765	STRPU_26318	OFUSG05142.1.p1
OG0006766	STRPU_06955, STRPU_06937	OFUSG14742.1.p1
OG0006768	STRPU_02902	OFUSG09331.1.p1
OG0006769	STRPU_12966	OFUSG26103.1.p1
OG0006770	STRPU_27293	OFUSG20130.1.p1
OG0006772	STRPU_09775, STRPU_09732	OFUSG05966.1.p1
OG0006774	STRPU_25262	OFUSG05261.1.p1
OG0006775	STRPU_08762, STRPU_01401	OFUSG11034.1.p1
OG0006776	STRPU_02465, STRPU_13600	OFUSG15876.1.p1
OG0006777	STRPU_21177	OFUSG11705.1.p1
OG0006780	STRPU_20877, STRPU_20840	OFUSG26802.1.p1, OFUSG26802.2.p1
OG0006824	STRPU_22414	OFUSG06565.1.p1
OG0006826	STRPU_05449	OFUSG03216.1.p1
OG0006827	STRPU_19224	OFUSG26518.1.p1
OG0006828	STRPU_27026	OFUSG08532.1.p1
OG0006830	STRPU_15278	OFUSG24087.1.p1
OG0006831	STRPU_09873	OFUSG05716.1.p1
OG0006832	STRPU_20777	OFUSG11995.1.p1
OG0006833	STRPU_26024	OFUSG20872.1.p1
OG0006834	STRPU_10673, STRPU_00567, STRPU_00566	OFUSG13264.2.p1, OFUSG13264.1.p1
OG0006835	STRPU_17940	OFUSG15724.1.p1
OG0006837	STRPU_02920	OFUSG09601.1.p1, OFUSG09601.2.p1
OG0006838	STRPU_08275	OFUSG10401.1.p1
OG0006839	STRPU_04376	OFUSG09983.1.p1
OG0006842	STRPU_18785	OFUSG13281.1.p1
OG0006843	STRPU_26234	OFUSG09822.1.p1
OG0006844	STRPU_26824	OFUSG08788.1.p1
OG0006845	STRPU_21842	OFUSG11239.2.p1, OFUSG11239.1.p1
OG0006846	STRPU_21562	OFUSG11488.1.p1
OG0006847	STRPU_22196	OFUSG07278.1.p1
OG0006848	STRPU_04780	OFUSG10911.1.p1
OG0006849	STRPU_20584	OFUSG11537.1.p1
OG0006850	STRPU_17760	OFUSG00970.2.p1, OFUSG00970.3.p1, OFUSG00970.1.p1
OG0006852	STRPU_24270	OFUSG23389.1.p1
OG0006853	STRPU_22284	OFUSG06439.1.p1
OG0006856	STRPU_06068	OFUSG20694.1.p1
OG0006857	STRPU_06069	OFUSG14086.1.p1
OG0006858	STRPU_06698	OFUSG14668.1.p1
OG0006860	STRPU_25395	OFUSG20553.1.p1
OG0006861	STRPU_25033	OFUSG04617.1.p1
OG0006862	STRPU_21836	OFUSG11640.1.p1
OG0006864	STRPU_05446	OFUSG03675.2.p1, OFUSG03675.1.p1
OG0006865	STRPU_06290, STRPU_06335	OFUSG13822.1.p1, OFUSG13831.1.p1
OG0006867	STRPU_20626	OFUSG26803.1.p1
OG0006868	STRPU_20963	OFUSG25217.1.p1
OG0006870	STRPU_06981, STRPU_06997	OFUSG14003.1.p1
OG0006871	STRPU_06422	OFUSG24981.1.p1
OG0006872	STRPU_25634	OFUSG05241.1.p1
OG0006873	STRPU_15075, STRPU_15074	OFUSG14822.1.p1
OG0006874	STRPU_08961	OFUSG17867.2.p1, OFUSG17867.1.p1
OG0006875	STRPU_14351	OFUSG12528.1.p1
OG0006876	STRPU_18689	OFUSG23465.1.p1
OG0006877	STRPU_05713, STRPU_05720	OFUSG16387.1.p1
OG0006878	STRPU_18839	OFUSG13546.1.p1
OG0006880	STRPU_20211	OFUSG26215.1.p1
OG0006881	STRPU_05245	OFUSG02889.1.p1
OG0006883	STRPU_01814	OFUSG01761.1.p1
OG0006884	STRPU_17050, STRPU_01815	OFUSG01760.1.p1, OFUSG01760.2.p1
OG0006885	STRPU_08329	OFUSG10131.1.p1
OG0006886	STRPU_18058	OFUSG01889.1.p1
OG0006887	STRPU_02379, STRPU_13697	OFUSG04466.1.p1
OG0006888	STRPU_24426	OFUSG13161.1.p1
OG0006890	STRPU_10389	OFUSG06585.1.p1
OG0006891	STRPU_02239, STRPU_15565	OFUSG24176.1.p1
OG0006892	STRPU_13969	OFUSG15808.1.p1
OG0006893	STRPU_08081	OFUSG09968.1.p1
OG0006894	STRPU_08715, STRPU_01459	OFUSG18389.1.p1
OG0006895	STRPU_12876	OFUSG21761.1.p1
OG0006896	STRPU_04551	OFUSG17847.1.p1
OG0006897	STRPU_27425	OFUSG09082.1.p1
OG0006898	STRPU_25382	OFUSG20735.1.p1
OG0006899	STRPU_12587	OFUSG26219.2.p1, OFUSG26219.1.p1
OG0006900	STRPU_18033	OFUSG00348.1.p1
OG0006902	STRPU_21923	OFUSG00931.1.p1
OG0006904	STRPU_05387	OFUSG01695.1.p2
OG0006905	STRPU_26050	OFUSG04975.1.p1
OG0006906	STRPU_15338	OFUSG15448.1.p1
OG0006907	STRPU_07420	OFUSG13562.1.p1
OG0006908	STRPU_14728	OFUSG15397.1.p1
OG0006909	STRPU_22846	OFUSG06834.1.p1
OG0006911	STRPU_19546, STRPU_19540	OFUSG26593.1.p1
OG0006912	STRPU_19507	OFUSG25692.1.p1
OG0006913	STRPU_19762	OFUSG08028.1.p1
OG0006914	STRPU_27336	OFUSG09464.1.p1
OG0006915	STRPU_25657	OFUSG20354.1.p1
OG0006916	STRPU_26458	OFUSG09124.1.p1
OG0006918	STRPU_07106	OFUSG26318.1.p1
OG0006919	STRPU_10127, STRPU_10054	OFUSG19194.1.p1
OG0006921	STRPU_05900	OFUSG02442.1.p1, OFUSG23584.1.p1
OG0006923	STRPU_16895	OFUSG00467.1.p1
OG0006924	STRPU_18317, STRPU_01130	OFUSG17158.1.p1
OG0006925	STRPU_26381	OFUSG07572.1.p1, OFUSG07572.2.p1
OG0006926	STRPU_24428	OFUSG17276.1.p1
OG0006927	STRPU_16519	OFUSG07179.1.p1
OG0006928	STRPU_24366	OFUSG23551.1.p1
OG0006930	STRPU_01800, STRPU_17035	OFUSG00936.1.p1
OG0006931	STRPU_24300	OFUSG23547.1.p1
OG0006932	STRPU_09106, STRPU_02077	OFUSG10417.1.p1
OG0006933	STRPU_22665, STRPU_04088, STRPU_04089	OFUSG05653.1.p1
OG0006934	STRPU_06012	OFUSG14725.1.p1
OG0006935	STRPU_01515, STRPU_09444, STRPU_00104	OFUSG15458.1.p1
OG0006936	STRPU_09697, STRPU_09740	OFUSG06570.1.p1
OG0006937	STRPU_12967	OFUSG26075.1.p1
OG0006938	STRPU_22292	OFUSG12471.1.p1
OG0006939	STRPU_07451, STRPU_07443	OFUSG17603.1.p1
OG0006940	STRPU_22437	OFUSG13186.1.p1
OG0006941	STRPU_23178	OFUSG16102.1.p1, OFUSG16101.1.p1, OFUSG20970.1.p1, OFUSG11516.1.p1, OFUSG25657.1.p1, OFUSG25657.2.p1
OG0006942	STRPU_20945	OFUSG11727.1.p1, OFUSG11727.2.p1
OG0006943	STRPU_22648	OFUSG08404.1.p1
OG0006944	STRPU_22694	OFUSG05635.1.p1
OG0006945	STRPU_01504	OFUSG24270.1.p1
OG0006946	STRPU_19536	OFUSG07877.1.p1
OG0006947	STRPU_12615	OFUSG07408.1.p1
OG0006949	STRPU_23783	OFUSG15878.1.p1
OG0006950	STRPU_00121, STRPU_23747	OFUSG18775.2.p1, OFUSG18775.1.p1
OG0006951	STRPU_24627	OFUSG15980.1.p1, OFUSG15980.2.p1
OG0006952	STRPU_26196	OFUSG20628.1.p1
OG0006953	STRPU_13466	OFUSG00884.1.p1
OG0006954	STRPU_21450	OFUSG25075.1.p1
OG0006956	STRPU_10082, STRPU_10144	OFUSG06080.2.p1, OFUSG06080.1.p1
OG0006957	STRPU_09536	OFUSG05470.1.p1
OG0006958	STRPU_20194	OFUSG07736.1.p1
OG0006959	STRPU_02959, STRPU_02945	OFUSG09250.1.p1
OG0006960	STRPU_01808, STRPU_17043	OFUSG10847.2.p1, OFUSG10847.1.p1
OG0006961	STRPU_04998	OFUSG23655.1.p1
OG0006962	STRPU_11184	OFUSG20929.1.p1
OG0006964	STRPU_17888	OFUSG00362.1.p1
OG0006965	STRPU_04103	OFUSG18386.1.p1
OG0006966	STRPU_05944	OFUSG24778.1.p1
OG0006967	STRPU_08109, STRPU_08122	OFUSG10677.1.p1
OG0006968	STRPU_10225	OFUSG23129.1.p1
OG0006969	STRPU_10221	OFUSG19497.1.p1
OG0006970	STRPU_15599, STRPU_02208	OFUSG24014.1.p1
OG0006971	STRPU_14388	OFUSG22447.1.p1
OG0006972	STRPU_25333	OFUSG20620.2.p1, OFUSG20620.1.p1
OG0006973	STRPU_17936	OFUSG00129.1.p1
OG0006975	STRPU_17207	OFUSG00620.1.p1
OG0006976	STRPU_17257	OFUSG00399.1.p1
OG0006977	STRPU_22692	OFUSG18645.1.p1
OG0006979	STRPU_16204, STRPU_16243	OFUSG07394.1.p1
OG0006980	STRPU_11247, STRPU_11286	OFUSG21476.1.p1
OG0006981	STRPU_12995	OFUSG07719.2.p1, OFUSG07719.3.p1, OFUSG07719.1.p1
OG0006982	STRPU_10293	OFUSG06527.1.p1
OG0006984	STRPU_12602	OFUSG07203.1.p1, OFUSG07204.1.p1
OG0006985	STRPU_23875, STRPU_23837	OFUSG07556.1.p1
OG0006987	STRPU_19460	OFUSG25536.1.p1
