Orthogroup	STRPU_ok	HELIO_ok
OG0007993	STRPU_20903, STRPU_20866	HELIO_01029
OG0007994	STRPU_21302	HELIO_01780
OG0007996	STRPU_14493	HELIO_00492
OG0007997	STRPU_14219	HELIO_03100
OG0007998	STRPU_25023	HELIO_07332
OG0007999	STRPU_00442, STRPU_13703	HELIO_08262
OG0008000	STRPU_07107	HELIO_04177
OG0008001	STRPU_04410	HELIO_00928
OG0008003	STRPU_00351, STRPU_11012	HELIO_02384
OG0008004	STRPU_25364	HELIO_01554
OG0008005	STRPU_21442, STRPU_21441, STRPU_21443	HELIO_06029
OG0008006	STRPU_06440, STRPU_05993	HELIO_00516
OG0008008	STRPU_09006	HELIO_05467
OG0008009	STRPU_21986	HELIO_11167
OG0008011	STRPU_23173	HELIO_10599
OG0008012	STRPU_01585, STRPU_13566, STRPU_01584	HELIO_05973
OG0008013	STRPU_01498, STRPU_13750	HELIO_04462
OG0008016	STRPU_26699	HELIO_00540
OG0008017	STRPU_22417	HELIO_09842
OG0008018	STRPU_09880	HELIO_10526
OG0008019	STRPU_10623	HELIO_08608
OG0008020	STRPU_20510	HELIO_00997
OG0008022	STRPU_05163, STRPU_05084	HELIO_09370
OG0008023	STRPU_11509, STRPU_11507	HELIO_00436
OG0008024	STRPU_21359	HELIO_12727
OG0008024	STRPU_21358	HELIO_01549
OG0008025	STRPU_09009	HELIO_09213
OG0008026	STRPU_07788	HELIO_09687
OG0008027	STRPU_00198	HELIO_04688
OG0008028	STRPU_24551	HELIO_10437
OG0008029	STRPU_15046	HELIO_03340
OG0008030	STRPU_15321	HELIO_08520
OG0008031	STRPU_05008	HELIO_10799
OG0008032	STRPU_21832	HELIO_12381
OG0008032	STRPU_08386	HELIO_10801
OG0008036	STRPU_08424	HELIO_03192
OG0008037	STRPU_27256, STRPU_27272	HELIO_01120
OG0008038	STRPU_23474	HELIO_02850
OG0008039	STRPU_14997	HELIO_02911
OG0008040	STRPU_17738	HELIO_01756
OG0008041	STRPU_23915	HELIO_00327
OG0008042	STRPU_14118, STRPU_13227, STRPU_13211	HELIO_03968
OG0008043	STRPU_04958	HELIO_05068
OG0008044	STRPU_25925	HELIO_05976
OG0008046	STRPU_26252	HELIO_01039
OG0008047	STRPU_24493	HELIO_10201
OG0008050	STRPU_18857, STRPU_18939	HELIO_01160
OG0008051	STRPU_08564	HELIO_09542
OG0008052	STRPU_21075	HELIO_03533
OG0008053	STRPU_12802	HELIO_03591
OG0008054	STRPU_14071, STRPU_00848	HELIO_00598
OG0008055	STRPU_22383	HELIO_01274
OG0008056	STRPU_23986	HELIO_00846
OG0008057	STRPU_13507	HELIO_04003
OG0008058	STRPU_03014	HELIO_07175
OG0008060	STRPU_11516	HELIO_09577
OG0008062	STRPU_24838	HELIO_00796
OG0008064	STRPU_25371	HELIO_04965
OG0008065	STRPU_12835	HELIO_06534
OG0008066	STRPU_26862	HELIO_07912
OG0008067	STRPU_07880, STRPU_07879, STRPU_07873	HELIO_10931
OG0008070	STRPU_07316	HELIO_08148
OG0008071	STRPU_18691	HELIO_01342
OG0008072	STRPU_10971	HELIO_01026
OG0008073	STRPU_19495	HELIO_07840
OG0008074	STRPU_15529	HELIO_03004
OG0008075	STRPU_05647	HELIO_03101
OG0008076	STRPU_24685	HELIO_04084
OG0008077	STRPU_21507	HELIO_00212
OG0008078	STRPU_16025	HELIO_07686
OG0008079	STRPU_10602	HELIO_00746
OG0008080	STRPU_11728	HELIO_12214
OG0008081	STRPU_25423	HELIO_05879
OG0008082	STRPU_24719	HELIO_08934
OG0008083	STRPU_20792	HELIO_09469
OG0008084	STRPU_21019	HELIO_10430
OG0008085	STRPU_22984	HELIO_04248
OG0008086	STRPU_10021	HELIO_01024
OG0008087	STRPU_22236	HELIO_02440
OG0008088	STRPU_20687	HELIO_03111
OG0008089	STRPU_01939, STRPU_22781	HELIO_07168
OG0008090	STRPU_13719	HELIO_00892
OG0008091	STRPU_14230, STRPU_14237	HELIO_09088
OG0008092	STRPU_12736	HELIO_10325, HELIO_10324
OG0008093	STRPU_22120	HELIO_09057
OG0008094	STRPU_00876, STRPU_23001	HELIO_00528
OG0008098	STRPU_20868, STRPU_20905	HELIO_10216
OG0008099	STRPU_01822, STRPU_19317	HELIO_02345
OG0008100	STRPU_11576, STRPU_01365	HELIO_11850
OG0008102	STRPU_19361	HELIO_00350
OG0008103	STRPU_21002	HELIO_02960
OG0008104	STRPU_10201	HELIO_09386
OG0008105	STRPU_20958	HELIO_10149
OG0008106	STRPU_01988, STRPU_22827	HELIO_09935
OG0008107	STRPU_24019	HELIO_06547
OG0008108	STRPU_26222	HELIO_11492
OG0008109	STRPU_14632, STRPU_14614	HELIO_00963
OG0008110	STRPU_10554	HELIO_05692
OG0008111	STRPU_26446	HELIO_09107
OG0008112	STRPU_20662	HELIO_09566
OG0008113	STRPU_22759, STRPU_01915	HELIO_06984
OG0008115	STRPU_21414	HELIO_12049
OG0008117	STRPU_20393	HELIO_05202
OG0008118	STRPU_03453	HELIO_07180
OG0008119	STRPU_15413	HELIO_07573
OG0008120	STRPU_17327, STRPU_17355	HELIO_06493
OG0008122	STRPU_08465	HELIO_07016
OG0008125	STRPU_23740	HELIO_08722
OG0008126	STRPU_26946	HELIO_11510
OG0008134	STRPU_00742, STRPU_04826	HELIO_07333
OG0008134	STRPU_01213, STRPU_19986	HELIO_01624
OG0008134	STRPU_04827, STRPU_00743	HELIO_07183
OG0008136	STRPU_25668	HELIO_04953
OG0008139	STRPU_18812, STRPU_18811, STRPU_00245	HELIO_07961
OG0008143	STRPU_05162, STRPU_05083	HELIO_08867
OG0008156	STRPU_09357	HELIO_12090
OG0008196	STRPU_26395	HELIO_04754
OG0008198	STRPU_25950, STRPU_00210	HELIO_07343
OG0008199	STRPU_05240	HELIO_09781
OG0008201	STRPU_22376	HELIO_08285
OG0008203	STRPU_04749	HELIO_01479
OG0008204	STRPU_26185	HELIO_11008
OG0008205	STRPU_19994, STRPU_01211	HELIO_02068
OG0008206	STRPU_16714	HELIO_10859
OG0008208	STRPU_23576	HELIO_04865
OG0008209	STRPU_06066	HELIO_12505
OG0008211	STRPU_26400	HELIO_06578
OG0008212	STRPU_21908	HELIO_08600
OG0008214	STRPU_11043, STRPU_00381	HELIO_08468
OG0008216	STRPU_21481	HELIO_00375
OG0008217	STRPU_08322	HELIO_07725
OG0008219	STRPU_08830	HELIO_07426
OG0008220	STRPU_04988	HELIO_07373
OG0008221	STRPU_25774, STRPU_25791	HELIO_01096
OG0008222	STRPU_09459	HELIO_03975
OG0008223	STRPU_05864	HELIO_02378
OG0008224	STRPU_26047	HELIO_09989
OG0008225	STRPU_04941	HELIO_02357
OG0008227	STRPU_26816	HELIO_09156
OG0008228	STRPU_22094	HELIO_00418
OG0008229	STRPU_19496	HELIO_03919
OG0008230	STRPU_26192	HELIO_03124
OG0008231	STRPU_09959, STRPU_09981	HELIO_03608
OG0008232	STRPU_06639	HELIO_07795
OG0008234	STRPU_00978, STRPU_08838	HELIO_01704
OG0008235	STRPU_11051, STRPU_00391	HELIO_12048
OG0008236	STRPU_02457, STRPU_13607	HELIO_07881
OG0008237	STRPU_22078	HELIO_09004
OG0008238	STRPU_25394	HELIO_06475
OG0008239	STRPU_04714	HELIO_01309
OG0008240	STRPU_24238, STRPU_01069	HELIO_07931
OG0008242	STRPU_05596, STRPU_05536	HELIO_03862
OG0008243	STRPU_17185, STRPU_00183	HELIO_00975
OG0008244	STRPU_08801	HELIO_05442
OG0008245	STRPU_14717	HELIO_02765
OG0008246	STRPU_24678	HELIO_02676
OG0008247	STRPU_14875	HELIO_06461
OG0008249	STRPU_18754	HELIO_10481
OG0008251	STRPU_23045	HELIO_02762
OG0008252	STRPU_26447	HELIO_11159
OG0008253	STRPU_10288	HELIO_06058
OG0008254	STRPU_27154	HELIO_03446
OG0008255	STRPU_13593, STRPU_02472	HELIO_11489
OG0008256	STRPU_09311	HELIO_01385
OG0008258	STRPU_20943	HELIO_08230
OG0008259	STRPU_24361	HELIO_09486
OG0008260	STRPU_25766	HELIO_12614
OG0008262	STRPU_19539	HELIO_01675
OG0008263	STRPU_21353	HELIO_05980
OG0008264	STRPU_27244	HELIO_08483
OG0008265	STRPU_23499	HELIO_06265
OG0008266	STRPU_26018	HELIO_11220
OG0008267	STRPU_23302	HELIO_02344
OG0008268	STRPU_22864	HELIO_05239
OG0008269	STRPU_23379	HELIO_01747
OG0008270	STRPU_00220, STRPU_25959	HELIO_12388
OG0008271	STRPU_22100	HELIO_09393
OG0008272	STRPU_12792	HELIO_05405
OG0008274	STRPU_23528	HELIO_07668
OG0008275	STRPU_17151	HELIO_01566
OG0008277	STRPU_11820	HELIO_07861
OG0008278	STRPU_15382	HELIO_02392
OG0008279	STRPU_10645, STRPU_10653	HELIO_04778
OG0008280	STRPU_06804	HELIO_07257
OG0008281	STRPU_20708	HELIO_07104
OG0008282	STRPU_18517	HELIO_11435
OG0008283	STRPU_14385	HELIO_08317
OG0008284	STRPU_00433, STRPU_14196	HELIO_02246
OG0008286	STRPU_25481	HELIO_05554
OG0008287	STRPU_12919	HELIO_10366
OG0008288	STRPU_10665	HELIO_00679
OG0008289	STRPU_23998	HELIO_04804
OG0008290	STRPU_11584, STRPU_11581, STRPU_11590, STRPU_01357	HELIO_03385
OG0008291	STRPU_08559	HELIO_09796
OG0008292	STRPU_26389	HELIO_01428
OG0008294	STRPU_10355	HELIO_11093
OG0008296	STRPU_15507	HELIO_11884
OG0008297	STRPU_14567	HELIO_08616
OG0008298	STRPU_10445	HELIO_02538
OG0008299	STRPU_21979	HELIO_12180
OG0008300	STRPU_04816	HELIO_09179
OG0008301	STRPU_10433	HELIO_01890
OG0008303	STRPU_20774	HELIO_12273
OG0008304	STRPU_06126	HELIO_07539
OG0008305	STRPU_24911	HELIO_03471
OG0008306	STRPU_22535	HELIO_04972
OG0008307	STRPU_14474	HELIO_06378
OG0008309	STRPU_27303	HELIO_08533
OG0008310	STRPU_24967	HELIO_07230, HELIO_07526
OG0008311	STRPU_21084	HELIO_09837
OG0008312	STRPU_09184, STRPU_02153	HELIO_08007
OG0008313	STRPU_09450, STRPU_01512	HELIO_12407
OG0008314	STRPU_13492	HELIO_08677
OG0008315	STRPU_14415	HELIO_09519
OG0008316	STRPU_13342	HELIO_01115
OG0008317	STRPU_00799, STRPU_19770	HELIO_02138
OG0008318	STRPU_20156	HELIO_07428
OG0008319	STRPU_10660	HELIO_06862
OG0008320	STRPU_10342	HELIO_03556
OG0008321	STRPU_11909, STRPU_11872	HELIO_08578
OG0008321	STRPU_11093	HELIO_06099
OG0008322	STRPU_07155	HELIO_01231
OG0008323	STRPU_06817	HELIO_04361
OG0008325	STRPU_25839	HELIO_02818
OG0008326	STRPU_24796	HELIO_00668
OG0008327	STRPU_20125	HELIO_01314
OG0008328	STRPU_05804	HELIO_11036
OG0008329	STRPU_00446, STRPU_02376	HELIO_08771
OG0008330	STRPU_20578	HELIO_05031
OG0008331	STRPU_20497	HELIO_01902
OG0008332	STRPU_10364, STRPU_10363, STRPU_10362, STRPU_10361	HELIO_04129
OG0008333	STRPU_11315, STRPU_11297	HELIO_10273
OG0008334	STRPU_20359	HELIO_10750
OG0008335	STRPU_18525	HELIO_00538
OG0008336	STRPU_23707	HELIO_01313
OG0008337	STRPU_00405, STRPU_19281	HELIO_04578
OG0008340	STRPU_11747	HELIO_09069
OG0008341	STRPU_20751	HELIO_12300
OG0008343	STRPU_24543	HELIO_06743
OG0008344	STRPU_13781	HELIO_10711
OG0008345	STRPU_22028	HELIO_07583
OG0008346	STRPU_21445	HELIO_08226
OG0008348	STRPU_20322	HELIO_02649
OG0008350	STRPU_08341	HELIO_06432, HELIO_08103
OG0008352	STRPU_26393	HELIO_03305
OG0008353	STRPU_23329	HELIO_12685
OG0008355	STRPU_21625	HELIO_04747
OG0008356	STRPU_10846, STRPU_10866	HELIO_11656
OG0008357	STRPU_27377	HELIO_11937
OG0008359	STRPU_07674	HELIO_01763
OG0008360	STRPU_26028	HELIO_02557
OG0008361	STRPU_07167	HELIO_10495
OG0008363	STRPU_20468	HELIO_01576
OG0008364	STRPU_09334	HELIO_02534
OG0008365	STRPU_06534, STRPU_06566	HELIO_10635
OG0008367	STRPU_04677	HELIO_10676
OG0008368	STRPU_25002	HELIO_07799
OG0008371	STRPU_10307	HELIO_07336
OG0008372	STRPU_03426	HELIO_05138
OG0008373	STRPU_11652	HELIO_08596
OG0008374	STRPU_23293	HELIO_10780
OG0008377	STRPU_13157, STRPU_13135	HELIO_12310
OG0008378	STRPU_22091	HELIO_02563
OG0008379	STRPU_18971, STRPU_18958	HELIO_05538
OG0008380	STRPU_15975, STRPU_00534	HELIO_07458
OG0008381	STRPU_10051, STRPU_10124	HELIO_00618
OG0008382	STRPU_25953, STRPU_00214	HELIO_03602
OG0008383	STRPU_15386	HELIO_00611
OG0008384	STRPU_21170, STRPU_21161	HELIO_04355
OG0008386	STRPU_19149	HELIO_04034
OG0008387	STRPU_14436, STRPU_14453	HELIO_09719
OG0008389	STRPU_08916, STRPU_00614	HELIO_11467
OG0008390	STRPU_19113	HELIO_06820
OG0008391	STRPU_20392	HELIO_11781
OG0008393	STRPU_14848	HELIO_03670
OG0008395	STRPU_04818	HELIO_07876, HELIO_07877
OG0008396	STRPU_25821	HELIO_05310
OG0008398	STRPU_10625, STRPU_10626	HELIO_05220
OG0008399	STRPU_14733	HELIO_07558
OG0008400	STRPU_19240	HELIO_08378
OG0008401	STRPU_21916	HELIO_06030
OG0008402	STRPU_24432	HELIO_03856
OG0008403	STRPU_01793, STRPU_18104	HELIO_10617
OG0008406	STRPU_18477, STRPU_18434	HELIO_02435
OG0008408	STRPU_05353, STRPU_05354, STRPU_05355, STRPU_05352	HELIO_03177
OG0008410	STRPU_14127, STRPU_14111	HELIO_00458
OG0008411	STRPU_02213, STRPU_15593	HELIO_05637
OG0008412	STRPU_27031	HELIO_01661
OG0008414	STRPU_15727	HELIO_08575
OG0008415	STRPU_04989	HELIO_05382
OG0008417	STRPU_00327, STRPU_10989	HELIO_10051
OG0008418	STRPU_16738, STRPU_01710	HELIO_11275
OG0008419	STRPU_20709, STRPU_20694	HELIO_10739
OG0008420	STRPU_17810	HELIO_07863
OG0008422	STRPU_20887, STRPU_20850	HELIO_05208
OG0008423	STRPU_21901	HELIO_10101
OG0008424	STRPU_26600	HELIO_04563
OG0008425	STRPU_00237, STRPU_00238, STRPU_00239	HELIO_01965
OG0008432	STRPU_05661	HELIO_11182
OG0008437	STRPU_11835	HELIO_12023
OG0008443	STRPU_17437	HELIO_11314
OG0008446	STRPU_05833, STRPU_05834, STRPU_05843, STRPU_05835, STRPU_05845, STRPU_05832	HELIO_07053
OG0008448	STRPU_20501	HELIO_07390
OG0008484	STRPU_26686	HELIO_00541
OG0008485	STRPU_11605	HELIO_06288
OG0008485	STRPU_01347, STRPU_11598, STRPU_01353, STRPU_11583, STRPU_11588, STRPU_11594, STRPU_11589, STRPU_11580, STRPU_01358	HELIO_03219
OG0008485	STRPU_01349, STRPU_11596, STRPU_01348, STRPU_01352, STRPU_11595, STRPU_01350, STRPU_11597	HELIO_04628
OG0008507	STRPU_26599	HELIO_08968
OG0008512	STRPU_19586	HELIO_09776
OG0008513	STRPU_08668, STRPU_08666, STRPU_08667	HELIO_09803
OG0008514	STRPU_05238	HELIO_05228
OG0008516	STRPU_20906	HELIO_04595
OG0008519	STRPU_22938, STRPU_09704, STRPU_09749, STRPU_09350	HELIO_07505, HELIO_05288
OG0008522	STRPU_22951	HELIO_04142
OG0008524	STRPU_14658	HELIO_02339
OG0008525	STRPU_11430, STRPU_11433, STRPU_11427, STRPU_11431, STRPU_11425, STRPU_11428	HELIO_06052
OG0008525	STRPU_15966, STRPU_15964, STRPU_00523, STRPU_15808, STRPU_00520	HELIO_07132
OG0008526	STRPU_19221	HELIO_06254
OG0008527	STRPU_02036, STRPU_08031	HELIO_03963
OG0008529	STRPU_17306, STRPU_17296, STRPU_17315	HELIO_10482
OG0008530	STRPU_04864	HELIO_01950
OG0008531	STRPU_06353	HELIO_07762
OG0008532	STRPU_22676	HELIO_07901
OG0008533	STRPU_17230	HELIO_03659
OG0008534	STRPU_12965	HELIO_10220
OG0008536	STRPU_22250	HELIO_05874
OG0008537	STRPU_05335	HELIO_08953
OG0008539	STRPU_21589	HELIO_02748
OG0008541	STRPU_12522, STRPU_12493	HELIO_08027
OG0008542	STRPU_27159	HELIO_02038
OG0008543	STRPU_25000	HELIO_12469
OG0008545	STRPU_04609	HELIO_10332
OG0008546	STRPU_25412	HELIO_01418
OG0008547	STRPU_10629	HELIO_00730
OG0008550	STRPU_15900	HELIO_02865, HELIO_02866
OG0008551	STRPU_18055	HELIO_12142
OG0008552	STRPU_05614, STRPU_05556	HELIO_00421
OG0008555	STRPU_07891	HELIO_04807
OG0008556	STRPU_20940	HELIO_00158
OG0008558	STRPU_11675	HELIO_09923
OG0008559	STRPU_23791	HELIO_02665
OG0008560	STRPU_12182, STRPU_12139	HELIO_04514
OG0008562	STRPU_17513	HELIO_03927
OG0008563	STRPU_14810	HELIO_03942
OG0008564	STRPU_01030, STRPU_23408	HELIO_08955
OG0008565	STRPU_27027	HELIO_02182
OG0008567	STRPU_21574, STRPU_00280, STRPU_21575	HELIO_06350
OG0008568	STRPU_22558	HELIO_05654
OG0008568	STRPU_02697	HELIO_07974
OG0008569	STRPU_21276	HELIO_03993
OG0008571	STRPU_25293	HELIO_01645
OG0008572	STRPU_17074	HELIO_06443
OG0008573	STRPU_27209, STRPU_27193	HELIO_05582
OG0008574	STRPU_14649	HELIO_06705
OG0008575	STRPU_12684	HELIO_12752
OG0008576	STRPU_09300	HELIO_10814
OG0008577	STRPU_21335	HELIO_07004
OG0008577	STRPU_21336	HELIO_11912
OG0008578	STRPU_25527	HELIO_02266
OG0008579	STRPU_07369	HELIO_00337
OG0008582	STRPU_12911	HELIO_11502
OG0008583	STRPU_24015	HELIO_03176
OG0008585	STRPU_22000	HELIO_09147
OG0008586	STRPU_26796	HELIO_01864
OG0008587	STRPU_04458, STRPU_04459	HELIO_07868
OG0008588	STRPU_08136	HELIO_02756
OG0008589	STRPU_22301, STRPU_22300	HELIO_05016
OG0008590	STRPU_00624, STRPU_08924	HELIO_03852
OG0008591	STRPU_08776	HELIO_06642
OG0008592	STRPU_20422	HELIO_03851
OG0008593	STRPU_22826, STRPU_01987	HELIO_09933
OG0008594	STRPU_13513	HELIO_10269
OG0008595	STRPU_17088	HELIO_11377
OG0008597	STRPU_05887	HELIO_11615
OG0008598	STRPU_08084	HELIO_05784
OG0008599	STRPU_15400	HELIO_04605
OG0008599	STRPU_15401	HELIO_01725
OG0008600	STRPU_09634	HELIO_07556
OG0008602	STRPU_21540	HELIO_12291
OG0008603	STRPU_25049	HELIO_12632
OG0008605	STRPU_10276	HELIO_10748
OG0008607	STRPU_20041	HELIO_06201
OG0008608	STRPU_11166	HELIO_11703
OG0008610	STRPU_01572	HELIO_08855
OG0008611	STRPU_20333	HELIO_09253
OG0008612	STRPU_19400	HELIO_06160
OG0008613	STRPU_22598	HELIO_06232
OG0008614	STRPU_05135, STRPU_05062	HELIO_01515
OG0008615	STRPU_04525	HELIO_06259, HELIO_00259, HELIO_05295
OG0008616	STRPU_26968	HELIO_07125
OG0008617	STRPU_23150	HELIO_08155
OG0008619	STRPU_20986	HELIO_03456
OG0008624	STRPU_01471, STRPU_08701	HELIO_02048
OG0008625	STRPU_23219, STRPU_23229	HELIO_05860
OG0008625	STRPU_21955, STRPU_21944	HELIO_06915
OG0008625	STRPU_21961	HELIO_08128
OG0008627	STRPU_05010	HELIO_01629
OG0008628	STRPU_05012	HELIO_06307
OG0008629	STRPU_26671	HELIO_09067
OG0008632	STRPU_13417	HELIO_05631
OG0008633	STRPU_21548	HELIO_04273
OG0008634	STRPU_16142, STRPU_16135	HELIO_09194
OG0008636	STRPU_11437	HELIO_09586
OG0008637	STRPU_10966	HELIO_03149
OG0008638	STRPU_22854	HELIO_06138
OG0008640	STRPU_12278	HELIO_12350
OG0008641	STRPU_17477, STRPU_17462	HELIO_02334
OG0008642	STRPU_25902	HELIO_06407
OG0008643	STRPU_23699	HELIO_01813
OG0008644	STRPU_01537, STRPU_09422	HELIO_01076
OG0008645	STRPU_25488	HELIO_02532
OG0008646	STRPU_18038	HELIO_11580
OG0008647	STRPU_24268	HELIO_03614
OG0008648	STRPU_20706	HELIO_07337
OG0008649	STRPU_20786	HELIO_12743
OG0008651	STRPU_02997	HELIO_07653
OG0008653	STRPU_03813, STRPU_03830	HELIO_08766
OG0008654	STRPU_08923, STRPU_00623	HELIO_05189
OG0008656	STRPU_20539	HELIO_05702
OG0008657	STRPU_12812	HELIO_10344
OG0008658	STRPU_24474	HELIO_01843
OG0008659	STRPU_17964	HELIO_05034
OG0008660	STRPU_26727	HELIO_06237
OG0008662	STRPU_02682, STRPU_01683	HELIO_07636
OG0008663	STRPU_00292, STRPU_00291, STRPU_21638	HELIO_09883
OG0008664	STRPU_20701	HELIO_07966
OG0008665	STRPU_04286, STRPU_04316	HELIO_01166
OG0008666	STRPU_02906	HELIO_06627
OG0008667	STRPU_23908	HELIO_00408
OG0008668	STRPU_10099, STRPU_10162	HELIO_01432
OG0008671	STRPU_21426	HELIO_02448
OG0008673	STRPU_20722	HELIO_11675
OG0008675	STRPU_21091	HELIO_08054
OG0008677	STRPU_24381	HELIO_07128
OG0008680	STRPU_10241	HELIO_07201
OG0008681	STRPU_24546	HELIO_01222
OG0008683	STRPU_10869	HELIO_11487
OG0008684	STRPU_23419, STRPU_01018	HELIO_03734
OG0008693	STRPU_03638, STRPU_03656	HELIO_04629
OG0008694	STRPU_12216, STRPU_12215, STRPU_12212, STRPU_12213, STRPU_12028, STRPU_12027, STRPU_12029, STRPU_12211	HELIO_03959
OG0008695	STRPU_05184, STRPU_05104	HELIO_00973
OG0008696	STRPU_05417	HELIO_09222
OG0008730	STRPU_07762	HELIO_11299
OG0008753	STRPU_19694, STRPU_19621	HELIO_11190
OG0008757	STRPU_08681	HELIO_03175
OG0008760	STRPU_18381	HELIO_06810
OG0008763	STRPU_21819	HELIO_01094
OG0008766	STRPU_26399	HELIO_06833
OG0008767	STRPU_24969	HELIO_06203
OG0008769	STRPU_26531	HELIO_01156
OG0008770	STRPU_05440	HELIO_01817
OG0008772	STRPU_20561	HELIO_11265
OG0008773	STRPU_21458	HELIO_09233
OG0008774	STRPU_01320	HELIO_05817
OG0008775	STRPU_12800	HELIO_05836
OG0008778	STRPU_26797	HELIO_11813
OG0008779	STRPU_24671	HELIO_05863
OG0008781	STRPU_00643, STRPU_23057	HELIO_06846
OG0008782	STRPU_03227, STRPU_03212	HELIO_07165
OG0008784	STRPU_18552	HELIO_08915
OG0008785	STRPU_20337	HELIO_12253
OG0008786	STRPU_23971, STRPU_23947	HELIO_10693
OG0008789	STRPU_12679	HELIO_09721
OG0008790	STRPU_20948	HELIO_01900
OG0008791	STRPU_08526	HELIO_07329
OG0008792	STRPU_21947, STRPU_21935	HELIO_12590
OG0008793	STRPU_15657, STRPU_15674	HELIO_00397
OG0008794	STRPU_05853	HELIO_06723
OG0008795	STRPU_26228	HELIO_11892
OG0008796	STRPU_20633	HELIO_08204
OG0008797	STRPU_14529	HELIO_02586
OG0008798	STRPU_05768, STRPU_25397	HELIO_01453
OG0008799	STRPU_20418	HELIO_04045
OG0008801	STRPU_12218	HELIO_08888
OG0008802	STRPU_08536	HELIO_03729
OG0008804	STRPU_21216	HELIO_03758
OG0008805	STRPU_22199	HELIO_10374
OG0008806	STRPU_01591, STRPU_13572	HELIO_12079
OG0008809	STRPU_24430	HELIO_12499
OG0008810	STRPU_17255	HELIO_12784
OG0008811	STRPU_26070	HELIO_09558
OG0008812	STRPU_21752, STRPU_21687	HELIO_11622
OG0008813	STRPU_26496	HELIO_09800
OG0008817	STRPU_04638, STRPU_04670	HELIO_09062
OG0008818	STRPU_13112, STRPU_13113, STRPU_13088	HELIO_04950
OG0008820	STRPU_16565	HELIO_01345
OG0008821	STRPU_17770	HELIO_10446
OG0008822	STRPU_08833	HELIO_12037
OG0008823	STRPU_14792	HELIO_07320
OG0008825	STRPU_15117, STRPU_02496	HELIO_12640
OG0008826	STRPU_18705	HELIO_04061
OG0008827	STRPU_08935	HELIO_12326
OG0008828	STRPU_25128	HELIO_04241
OG0008829	STRPU_21974	HELIO_05808
OG0008832	STRPU_11455	HELIO_06333
OG0008833	STRPU_20636	HELIO_02997
OG0008834	STRPU_07313	HELIO_11877
OG0008835	STRPU_06386	HELIO_07846
OG0008836	STRPU_14337	HELIO_01443
OG0008838	STRPU_24536	HELIO_01127
OG0008840	STRPU_26071	HELIO_12138
OG0008841	STRPU_09121, STRPU_02093	HELIO_06200
OG0008842	STRPU_21141	HELIO_08261
OG0008843	STRPU_23622	HELIO_06981
OG0008845	STRPU_04159	HELIO_09038
OG0008846	STRPU_05467, STRPU_05468	HELIO_09090
OG0008847	STRPU_20994	HELIO_09444
OG0008848	STRPU_21178	HELIO_11055
OG0008850	STRPU_09710, STRPU_09754	HELIO_08441
OG0008851	STRPU_19595	HELIO_09016
OG0008853	STRPU_10987, STRPU_00325	HELIO_03861
OG0008854	STRPU_03699, STRPU_03429	HELIO_10832
OG0008855	STRPU_09887	HELIO_03667
OG0008857	STRPU_11438	HELIO_06917
OG0008858	STRPU_15322	HELIO_07233
OG0008859	STRPU_09855	HELIO_08303
OG0008860	STRPU_26149	HELIO_05088
OG0008861	STRPU_25594	HELIO_07867
OG0008862	STRPU_18795	HELIO_04992
OG0008863	STRPU_08297	HELIO_11664
OG0008864	STRPU_22978	HELIO_03392
OG0008865	STRPU_09764, STRPU_09720	HELIO_09158
OG0008866	STRPU_06833	HELIO_05077
OG0008868	STRPU_02043, STRPU_09067	HELIO_01131
OG0008869	STRPU_18487, STRPU_18534	HELIO_04678
OG0008869	STRPU_18533	HELIO_08068
OG0008870	STRPU_14599	HELIO_01663
OG0008874	STRPU_22746, STRPU_01900	HELIO_07924
OG0008874	STRPU_22747, STRPU_01901, STRPU_01902	HELIO_06023
OG0008875	STRPU_26432	HELIO_10730
OG0008876	STRPU_04867	HELIO_01870
OG0008877	STRPU_08151	HELIO_04838
OG0008878	STRPU_23583	HELIO_01177
OG0008879	STRPU_14314	HELIO_12641
OG0008880	STRPU_17449, STRPU_17466	HELIO_03191
OG0008881	STRPU_15817, STRPU_15864	HELIO_09708
OG0008882	STRPU_23617	HELIO_04271
OG0008883	STRPU_14831	HELIO_02304
OG0008885	STRPU_23289	HELIO_08833
OG0008886	STRPU_12982	HELIO_10278, HELIO_10277
OG0008887	STRPU_14581, STRPU_14580	HELIO_09152
OG0008888	STRPU_20769	HELIO_04179
OG0008889	STRPU_00684	HELIO_01084
OG0008893	STRPU_10603	HELIO_03639
OG0008894	STRPU_21088	HELIO_08505
OG0008896	STRPU_25486	HELIO_09895
OG0008897	STRPU_14328	HELIO_05110
OG0008900	STRPU_21041	HELIO_03569
OG0008908	STRPU_03452	HELIO_04186
OG0008911	STRPU_23911	HELIO_05853
OG0008912	STRPU_12055	HELIO_04820
OG0008914	STRPU_05773	HELIO_05180
OG0008916	STRPU_17664, STRPU_02257	HELIO_09422
OG0008917	STRPU_14205, STRPU_00420	HELIO_00727
OG0008918	STRPU_26436	HELIO_11693
OG0008919	STRPU_12695	HELIO_02088
OG0008921	STRPU_08604, STRPU_08603	HELIO_04093
OG0008922	STRPU_12017	HELIO_04779
OG0008923	STRPU_10400	HELIO_06923
OG0008926	STRPU_09811	HELIO_11824
OG0008927	STRPU_19297, STRPU_01850	HELIO_11802
OG0008928	STRPU_24544	HELIO_05821
OG0008929	STRPU_21269	HELIO_10365
