Orthogroup	STRPU_ok	PFLAV
OG0006651	STRPU_17251	TCONS_00000270.p1
OG0006652	STRPU_21444	TCONS_00004473.p1
OG0006653	STRPU_25531	TCONS_00007193.p1
OG0006654	STRPU_17381	TCONS_00002127.p1
OG0006655	STRPU_26342	TCONS_00028473.p1
OG0006656	STRPU_12656	TCONS_00025652.p1
OG0006657	STRPU_15484	TCONS_00006349.p1
OG0006658	STRPU_07917, STRPU_07946	TCONS_00045482.p1
OG0006659	STRPU_22398	TCONS_00050933.p1, TCONS_00050932.p1
OG0006660	STRPU_22389	TCONS_00049634.p1
OG0006661	STRPU_06601	TCONS_00021055.p1
OG0006662	STRPU_03424	TCONS_00035039.p1
OG0006663	STRPU_14390	TCONS_00006144.p1, TCONS_00006163.p1
OG0006664	STRPU_20210	TCONS_00015932.p1
OG0006666	STRPU_22001	TCONS_00048338.p1
OG0006667	STRPU_23811, STRPU_03706, STRPU_23845	TCONS_00015836.p1
OG0006668	STRPU_05689	TCONS_00042523.p1
OG0006669	STRPU_18180	TCONS_00052745.p1
OG0006670	STRPU_19873, STRPU_19899	TCONS_00016009.p1
OG0006671	STRPU_10970	TCONS_00050456.p1
OG0006672	STRPU_21262	TCONS_00010908.p1
OG0006673	STRPU_10186	TCONS_00025948.p1
OG0006675	STRPU_09507	TCONS_00027673.p1
OG0006677	STRPU_06954, STRPU_08321	TCONS_00013225.p1
OG0006678	STRPU_08345	TCONS_00013801.p1
OG0006679	STRPU_09874	TCONS_00026672.p1, TCONS_00021349.p1
OG0006680	STRPU_15636	TCONS_00056961.p1
OG0006681	STRPU_16624	TCONS_00056930.p1
OG0006682	STRPU_03469	TCONS_00017799.p1
OG0006683	STRPU_10523	TCONS_00051711.p1, TCONS_00051709.p1
OG0006684	STRPU_23507	TCONS_00047879.p1
OG0006685	STRPU_07043, STRPU_08069	TCONS_00045009.p1
OG0006686	STRPU_20136	TCONS_00044306.p1, TCONS_00016179.p1
OG0006687	STRPU_17488	TCONS_00001711.p1
OG0006688	STRPU_25259	TCONS_00008729.p1
OG0006689	STRPU_26811	TCONS_00028006.p1
OG0006690	STRPU_23730	TCONS_00048041.p1
OG0006692	STRPU_24141	TCONS_00003067.p1
OG0006693	STRPU_04135	TCONS_00030832.p1, TCONS_00030829.p1
OG0006694	STRPU_17221	TCONS_00002311.p1
OG0006695	STRPU_20663	TCONS_00010698.p1
OG0006696	STRPU_22669	TCONS_00049680.p1
OG0006697	STRPU_10226	TCONS_00026718.p1
OG0006698	STRPU_25630	TCONS_00008813.p1
OG0006699	STRPU_15457	TCONS_00005799.p1, TCONS_00005785.p1
OG0006700	STRPU_09508	TCONS_00022105.p1
OG0006702	STRPU_08072	TCONS_00044891.p1
OG0006703	STRPU_07739	TCONS_00045997.p1
OG0006704	STRPU_14516	TCONS_00000539.p1
OG0006705	STRPU_10965	TCONS_00052193.p1
OG0006706	STRPU_19558	TCONS_00014874.p1
OG0006707	STRPU_00777, STRPU_19793	TCONS_00014958.p1
OG0006708	STRPU_26392	TCONS_00029711.p1
OG0006709	STRPU_13686, STRPU_02389	TCONS_00056346.p1
OG0006710	STRPU_26369	TCONS_00028493.p1
OG0006711	STRPU_17666, STRPU_02255	TCONS_00000423.p1
OG0006712	STRPU_25296	TCONS_00007395.p1
OG0006713	STRPU_21001	TCONS_00012197.p1
OG0006714	STRPU_09756, STRPU_09712	TCONS_00026867.p1
OG0006715	STRPU_22299	TCONS_00047509.p1, TCONS_00047508.p1
OG0006716	STRPU_12323, STRPU_10718	TCONS_00018192.p1
OG0006717	STRPU_21004	TCONS_00012131.p1
OG0006718	STRPU_09616	TCONS_00027315.p1
OG0006719	STRPU_08647	TCONS_00014267.p1
OG0006720	STRPU_16064	TCONS_00055157.p1, TCONS_00055188.p1
OG0006721	STRPU_26848	TCONS_00027927.p1
OG0006722	STRPU_18749	TCONS_00053746.p1
OG0006723	STRPU_25900	TCONS_00050670.p1
OG0006724	STRPU_10675, STRPU_00564	TCONS_00050671.p1
OG0006725	STRPU_23338	TCONS_00048951.p1
OG0006726	STRPU_07687, STRPU_07700	TCONS_00044651.p1
OG0006727	STRPU_17833	TCONS_00002233.p1, TCONS_00047000.p1
OG0006728	STRPU_02468, STRPU_13597	TCONS_00055761.p1
OG0006729	STRPU_18897	TCONS_00053241.p1
OG0006730	STRPU_11531	TCONS_00044178.p1
OG0006731	STRPU_23901	TCONS_00048222.p1
OG0006732	STRPU_22092	TCONS_00020263.p1
OG0006733	STRPU_21005	TCONS_00010742.p1
OG0006734	STRPU_15759, STRPU_20707	TCONS_00010746.p1
OG0006735	STRPU_22010	TCONS_00006698.p1, TCONS_00006692.p1
OG0006736	STRPU_26075	TCONS_00008432.p1
OG0006737	STRPU_26074	TCONS_00007118.p1
OG0006738	STRPU_13647	TCONS_00057052.p1
OG0006739	STRPU_09891	TCONS_00027123.p1
OG0006740	STRPU_20437	TCONS_00003536.p1
OG0006741	STRPU_22289	TCONS_00047318.p1
OG0006742	STRPU_05005	TCONS_00043768.p1
OG0006743	STRPU_22847	TCONS_00047854.p1
OG0006744	STRPU_19434, STRPU_19428	TCONS_00015329.p1, TCONS_00015326.p1
OG0006745	STRPU_11060	TCONS_00050410.p1
OG0006748	STRPU_00148, STRPU_02912, STRPU_02911	TCONS_00018819.p1
OG0006749	STRPU_05015, STRPU_05016	TCONS_00042544.p1
OG0006750	STRPU_24309	TCONS_00018018.p1
OG0006752	STRPU_03141	TCONS_00040754.p1
OG0006753	STRPU_21351	TCONS_00011610.p1
OG0006754	STRPU_25256	TCONS_00008287.p1
OG0006755	STRPU_05751	TCONS_00042769.p1
OG0006756	STRPU_08381	TCONS_00012561.p1
OG0006757	STRPU_21092	TCONS_00011154.p1
OG0006758	STRPU_16693, STRPU_16666	TCONS_00057241.p1
OG0006759	STRPU_23476, STRPU_08369	TCONS_00049458.p1
OG0006760	STRPU_19230	TCONS_00052472.p1
OG0006761	STRPU_05907, STRPU_05908	TCONS_00041721.p1
OG0006762	STRPU_21058	TCONS_00009970.p1
OG0006764	STRPU_05646	TCONS_00042688.p1, TCONS_00042687.p1
OG0006765	STRPU_26318	TCONS_00020825.p1
OG0006766	STRPU_06955, STRPU_06937	TCONS_00022745.p1
OG0006767	STRPU_21922	TCONS_00047211.p1, TCONS_00049797.p1
OG0006768	STRPU_02902	TCONS_00040904.p1
OG0006769	STRPU_12966	TCONS_00023716.p1, TCONS_00029383.p1
OG0006770	STRPU_27293	TCONS_00029250.p1
OG0006772	STRPU_09775, STRPU_09732	TCONS_00026780.p1
OG0006774	STRPU_25262	TCONS_00007059.p1
OG0006775	STRPU_08762, STRPU_01401	TCONS_00012501.p1
OG0006776	STRPU_02465, STRPU_13600	TCONS_00055607.p1
OG0006777	STRPU_21177	TCONS_00010464.p1
OG0006780	STRPU_20877, STRPU_20840	TCONS_00011880.p1
OG0006824	STRPU_22414	TCONS_00049579.p1, TCONS_00048045.p1, TCONS_00048053.p1
OG0006826	STRPU_05449	TCONS_00041653.p1
OG0006827	STRPU_19224	TCONS_00052486.p1
OG0006828	STRPU_27026	TCONS_00028430.p1
OG0006829	STRPU_09872	TCONS_00027627.p1
OG0006830	STRPU_15278	TCONS_00010805.p1
OG0006832	STRPU_20777	TCONS_00009744.p1
OG0006833	STRPU_26024	TCONS_00007887.p1
OG0006834	STRPU_10673, STRPU_00567, STRPU_00566	TCONS_00052196.p1
OG0006835	STRPU_17940	TCONS_00000118.p1
OG0006837	STRPU_02920	TCONS_00035178.p1
OG0006838	STRPU_08275	TCONS_00012572.p1
OG0006839	STRPU_04376	TCONS_00031378.p1
OG0006842	STRPU_18785	TCONS_00052911.p1
OG0006843	STRPU_26234	TCONS_00029554.p1
OG0006844	STRPU_26824	TCONS_00028350.p1
OG0006845	STRPU_21842	TCONS_00010267.p1
OG0006846	STRPU_21562	TCONS_00010501.p1
OG0006847	STRPU_22196	TCONS_00016701.p1
OG0006848	STRPU_04780	TCONS_00031133.p1
OG0006849	STRPU_20584	TCONS_00011426.p1
OG0006850	STRPU_17760	TCONS_00000533.p1, TCONS_00000535.p1, TCONS_00000530.p1
OG0006851	STRPU_09338	TCONS_00026166.p1
OG0006852	STRPU_24270	TCONS_00017237.p1
OG0006853	STRPU_22284	TCONS_00049013.p1
OG0006856	STRPU_06068	TCONS_00007016.p1
OG0006857	STRPU_06069	TCONS_00021829.p1
OG0006858	STRPU_06698	TCONS_00021389.p1
OG0006860	STRPU_25395	TCONS_00008747.p1
OG0006861	STRPU_25033	TCONS_00002762.p1
OG0006862	STRPU_21836	TCONS_00011019.p1
OG0006863	STRPU_18218, STRPU_01273	TCONS_00052861.p1
OG0006864	STRPU_05446	TCONS_00041648.p1
OG0006865	STRPU_06290, STRPU_06335	TCONS_00022194.p1
OG0006866	STRPU_11341, STRPU_11342	TCONS_00050259.p1
OG0006867	STRPU_20626	TCONS_00010725.p1
OG0006868	STRPU_20963	TCONS_00010919.p1
OG0006869	STRPU_23709	TCONS_00048793.p1
OG0006870	STRPU_06981, STRPU_06997	TCONS_00021310.p1
OG0006871	STRPU_06422	TCONS_00022851.p1
OG0006872	STRPU_25634	TCONS_00019934.p1
OG0006873	STRPU_15074	TCONS_00006389.p1
OG0006874	STRPU_00070, STRPU_08961	TCONS_00013010.p1
OG0006875	STRPU_14351	TCONS_00057246.p1
OG0006876	STRPU_18689	TCONS_00054383.p1
OG0006877	STRPU_05713, STRPU_05720	TCONS_00042767.p1
OG0006878	STRPU_18839	TCONS_00054061.p1
OG0006879	STRPU_00102, STRPU_11515	TCONS_00037030.p1
OG0006880	STRPU_20211	TCONS_00014869.p1
OG0006881	STRPU_05245	TCONS_00043849.p1
OG0006883	STRPU_01814	TCONS_00000173.p1
OG0006884	STRPU_17050, STRPU_01815	TCONS_00001321.p1
OG0006885	STRPU_08329	TCONS_00012966.p1
OG0006886	STRPU_18058	TCONS_00023776.p1
OG0006887	STRPU_02379, STRPU_13697	TCONS_00055244.p1
OG0006888	STRPU_24426	TCONS_00017203.p1
OG0006890	STRPU_10389	TCONS_00026380.p1
OG0006891	STRPU_02239, STRPU_15565	TCONS_00005459.p1
OG0006892	STRPU_13969	TCONS_00055599.p1
OG0006893	STRPU_08081	TCONS_00013269.p1
OG0006894	STRPU_08715, STRPU_01459	TCONS_00013687.p1
OG0006895	STRPU_12876	TCONS_00056044.p1
OG0006896	STRPU_04551	TCONS_00030685.p1
OG0006897	STRPU_27425	TCONS_00028324.p1
OG0006898	STRPU_25382	TCONS_00008723.p1
OG0006899	STRPU_12587	TCONS_00024262.p1
OG0006900	STRPU_18033	TCONS_00000838.p1, TCONS_00000847.p1
OG0006901	STRPU_13971	TCONS_00056765.p1
OG0006902	STRPU_21923	TCONS_00036412.p1
OG0006903	STRPU_25107	TCONS_00004437.p1
OG0006904	STRPU_05387	TCONS_00042496.p1
OG0006905	STRPU_26050	TCONS_00008743.p1
OG0006906	STRPU_15338	TCONS_00006172.p1
OG0006907	STRPU_07420	TCONS_00045849.p1
OG0006908	STRPU_14728	TCONS_00005913.p1
OG0006909	STRPU_22846	TCONS_00049209.p1
OG0006911	STRPU_19546, STRPU_19540	TCONS_00015301.p1
OG0006912	STRPU_19507	TCONS_00015868.p1
OG0006913	STRPU_19762	TCONS_00016051.p1
OG0006914	STRPU_27336	TCONS_00028393.p1
OG0006915	STRPU_25657	TCONS_00007143.p1
OG0006916	STRPU_26458	TCONS_00029180.p1
OG0006917	STRPU_11048, STRPU_00388	TCONS_00050600.p1
OG0006918	STRPU_07106	TCONS_00046489.p1
OG0006919	STRPU_10127, STRPU_10054	TCONS_00026791.p1
OG0006921	STRPU_05900	TCONS_00042938.p1
OG0006923	STRPU_16895	TCONS_00002022.p1
OG0006924	STRPU_18317, STRPU_01130	TCONS_00019814.p1
OG0006925	STRPU_26381	TCONS_00056528.p1
OG0006926	STRPU_24428	TCONS_00017933.p1
OG0006927	STRPU_16519	TCONS_00056916.p1
OG0006928	STRPU_24366	TCONS_00017403.p1
OG0006929	STRPU_17960	TCONS_00001534.p1
OG0006930	STRPU_01800, STRPU_17035	TCONS_00002013.p1
OG0006931	STRPU_24300	TCONS_00016839.p1
OG0006932	STRPU_09106, STRPU_02077	TCONS_00013192.p1
OG0006933	STRPU_04088, STRPU_04089	TCONS_00049249.p1, TCONS_00048369.p1
OG0006934	STRPU_06012	TCONS_00021826.p1
OG0006935	STRPU_01515, STRPU_09444, STRPU_00104	TCONS_00027216.p1
OG0006936	STRPU_09697, STRPU_09740	TCONS_00026943.p1
OG0006937	STRPU_12967	TCONS_00023523.p1, TCONS_00023513.p1, TCONS_00023468.p1
OG0006938	STRPU_22292	TCONS_00048561.p1
OG0006939	STRPU_07451, STRPU_07443	TCONS_00045731.p1, TCONS_00045732.p1
OG0006940	STRPU_22437	TCONS_00020637.p1
OG0006941	STRPU_23178	TCONS_00047786.p1
OG0006942	STRPU_20945	TCONS_00011962.p1
OG0006943	STRPU_22648	TCONS_00016606.p1
OG0006944	STRPU_22694	TCONS_00032488.p1
OG0006945	STRPU_01504	TCONS_00057264.p1
OG0006946	STRPU_19536	TCONS_00015357.p1
OG0006947	STRPU_12615	TCONS_00025232.p1
OG0006948	STRPU_08353	TCONS_00012979.p1
OG0006949	STRPU_23783	TCONS_00019352.p1
OG0006950	STRPU_00121, STRPU_23747	TCONS_00048680.p1
OG0006951	STRPU_24627	TCONS_00004238.p1
OG0006952	STRPU_26196	TCONS_00007043.p1
OG0006953	STRPU_13466	TCONS_00057019.p1
OG0006954	STRPU_21450	TCONS_00010499.p1
OG0006955	STRPU_23524	TCONS_00048448.p1
OG0006956	STRPU_10082, STRPU_10144	TCONS_00026768.p1
OG0006957	STRPU_09536	TCONS_00026693.p1
OG0006958	STRPU_20194	TCONS_00016237.p1
OG0006959	STRPU_02959, STRPU_02945	TCONS_00017783.p1
OG0006960	STRPU_01808, STRPU_17043	TCONS_00000655.p1
OG0006961	STRPU_04998	TCONS_00009618.p1, TCONS_00009615.p1, TCONS_00009613.p1, TCONS_00033077.p1, TCONS_00033508.p1, TCONS_00033079.p1, TCONS_00033507.p1
OG0006962	STRPU_11184	TCONS_00051747.p1
OG0006964	STRPU_17888	TCONS_00013322.p1
OG0006965	STRPU_04103	TCONS_00030810.p1
OG0006966	STRPU_05944	TCONS_00021949.p1
OG0006967	STRPU_08109, STRPU_08122	TCONS_00013925.p1, TCONS_00013924.p1
OG0006968	STRPU_10225	TCONS_00008544.p1
OG0006969	STRPU_10221	TCONS_00027604.p1
OG0006970	STRPU_15599, STRPU_02208	TCONS_00006686.p1
OG0006971	STRPU_14388	TCONS_00006676.p1
OG0006972	STRPU_25333	TCONS_00008627.p1
OG0006973	STRPU_17936	TCONS_00001025.p1
OG0006975	STRPU_17207	TCONS_00001197.p1
OG0006976	STRPU_17257	TCONS_00002169.p1, TCONS_00002172.p1
OG0006977	STRPU_22692	TCONS_00047323.p1
OG0006978	STRPU_26927	TCONS_00028090.p1
OG0006979	STRPU_16204, STRPU_16243	TCONS_00057104.p1, TCONS_00057116.p1
OG0006980	STRPU_11247, STRPU_11286	TCONS_00052008.p1
OG0006981	STRPU_12995	TCONS_00056032.p1
OG0006982	STRPU_10293	TCONS_00027060.p1
OG0006983	STRPU_11349	TCONS_00051148.p1
OG0006984	STRPU_12602	TCONS_00024114.p1
OG0006985	STRPU_23875, STRPU_23837	TCONS_00049518.p1
OG0006987	STRPU_19460	TCONS_00004775.p1, TCONS_00031258.p1
OG0006988	STRPU_20731, STRPU_00728	TCONS_00010329.p1
OG0006989	STRPU_01490, STRPU_13757	TCONS_00055897.p1
OG0006990	STRPU_04188	TCONS_00030941.p1
OG0006991	STRPU_07950, STRPU_07959	TCONS_00045078.p1
OG0006992	STRPU_09753, STRPU_09709	TCONS_00052895.p1
OG0006993	STRPU_06236	TCONS_00022435.p1
OG0006994	STRPU_02630, STRPU_24034	TCONS_00002645.p1
OG0006995	STRPU_25036	TCONS_00001363.p1
OG0006996	STRPU_20637	TCONS_00010926.p1
OG0006997	STRPU_13193	TCONS_00048268.p1
OG0006998	STRPU_14121	TCONS_00056048.p1
OG0006999	STRPU_14022	TCONS_00018389.p1
OG0007000	STRPU_09475	TCONS_00026369.p1, TCONS_00026368.p1
OG0007001	STRPU_11944, STRPU_11904	TCONS_00035924.p1
OG0007002	STRPU_19686, STRPU_19629	TCONS_00016683.p1
OG0007003	STRPU_26168	TCONS_00007710.p1
OG0007004	STRPU_25931	TCONS_00007966.p1
OG0007005	STRPU_14730	TCONS_00005914.p1
OG0007006	STRPU_02883, STRPU_02841	TCONS_00042060.p1
OG0007007	STRPU_02770	TCONS_00047237.p1
OG0007008	STRPU_27238	TCONS_00029015.p1
OG0007009	STRPU_22226	TCONS_00031874.p1
OG0007010	STRPU_05041, STRPU_05116	TCONS_00042742.p1
OG0007011	STRPU_05236	TCONS_00043983.p1
OG0007012	STRPU_04694	TCONS_00030131.p1
OG0007013	STRPU_08358	TCONS_00013691.p1
OG0007014	STRPU_01570, STRPU_00169, STRPU_09389	TCONS_00026656.p1
OG0007015	STRPU_25403	TCONS_00009257.p1
OG0007016	STRPU_25267	TCONS_00007491.p1
OG0007017	STRPU_06053	TCONS_00021378.p1
OG0007018	STRPU_00625, STRPU_08925	TCONS_00013158.p1
OG0007019	STRPU_08876	TCONS_00014248.p1
OG0007020	STRPU_09538	TCONS_00025884.p1
OG0007021	STRPU_06352	TCONS_00020938.p1
OG0007022	STRPU_13308	TCONS_00056686.p1
OG0007023	STRPU_00640, STRPU_23052	TCONS_00049329.p1
OG0007024	STRPU_22752, STRPU_01907	TCONS_00048088.p1
OG0007025	STRPU_16699, STRPU_16670	TCONS_00055826.p1
OG0007026	STRPU_12581	TCONS_00025829.p1, TCONS_00024459.p1
OG0007027	STRPU_23916	TCONS_00047558.p1
OG0007030	STRPU_04457	TCONS_00030781.p1
OG0007031	STRPU_24541	TCONS_00046498.p1
OG0007032	STRPU_17171	TCONS_00030058.p1, TCONS_00000637.p1
OG0007033	STRPU_21131	TCONS_00011250.p1
OG0007034	STRPU_13903	TCONS_00054961.p1
OG0007035	STRPU_03630	TCONS_00034953.p1
OG0007036	STRPU_19860, STRPU_19887	TCONS_00014868.p1
OG0007037	STRPU_13546	TCONS_00055622.p1
OG0007038	STRPU_23533	TCONS_00048491.p1
OG0007039	STRPU_21207	TCONS_00011868.p1
OG0007040	STRPU_19742	TCONS_00015577.p1
OG0007041	STRPU_23561	TCONS_00033170.p1
OG0007042	STRPU_24074	TCONS_00003604.p1
OG0007043	STRPU_09509	TCONS_00027745.p1
OG0007044	STRPU_05851	TCONS_00043439.p1
OG0007045	STRPU_16902	TCONS_00054903.p1
OG0007046	STRPU_16899, STRPU_16897	TCONS_00001135.p1
OG0007047	STRPU_20026	TCONS_00015352.p1
OG0007048	STRPU_08769, STRPU_01389	TCONS_00013693.p1
OG0007049	STRPU_10988, STRPU_00326	TCONS_00051136.p1
OG0007050	STRPU_10271	TCONS_00027092.p1
OG0007051	STRPU_23386	TCONS_00019671.p1
OG0007053	STRPU_22506	TCONS_00033075.p1
OG0007054	STRPU_15032	TCONS_00006174.p1
OG0007055	STRPU_15602, STRPU_02206	TCONS_00006739.p1
OG0007056	STRPU_15531	TCONS_00003503.p1
OG0007058	STRPU_03307	TCONS_00040470.p1
OG0007059	STRPU_10239	TCONS_00027327.p1
OG0007060	STRPU_07159	TCONS_00055756.p1
OG0007061	STRPU_09653	TCONS_00026381.p1
OG0007062	STRPU_10658	TCONS_00051560.p1
OG0007063	STRPU_08411, STRPU_00013	TCONS_00013713.p1
OG0007064	STRPU_05910	TCONS_00042533.p1
OG0007066	STRPU_06260, STRPU_06304	TCONS_00022269.p1
OG0007067	STRPU_25240	TCONS_00008009.p1
OG0007068	STRPU_04848	TCONS_00030207.p1
OG0007069	STRPU_21711, STRPU_21647	TCONS_00009852.p1
OG0007070	STRPU_06610	TCONS_00022825.p1, TCONS_00021624.p1
OG0007071	STRPU_23265	TCONS_00054222.p1
OG0007072	STRPU_26238, STRPU_26239	TCONS_00007191.p1
OG0007073	STRPU_10918	TCONS_00051978.p1
OG0007074	STRPU_11819	TCONS_00036890.p1
OG0007075	STRPU_23271	TCONS_00031214.p1, TCONS_00031191.p1
OG0007076	STRPU_06816	TCONS_00016847.p1
OG0007077	STRPU_04990	TCONS_00042859.p1
OG0007078	STRPU_25114	TCONS_00003826.p1, TCONS_00003804.p1
OG0007079	STRPU_24500	TCONS_00018783.p1
OG0007080	STRPU_24572	TCONS_00017745.p1
OG0007081	STRPU_24476	TCONS_00016796.p1
OG0007082	STRPU_24753	TCONS_00017347.p1, TCONS_00017363.p1
OG0007083	STRPU_20027	TCONS_00016430.p1
OG0007084	STRPU_25218	TCONS_00007233.p1
OG0007085	STRPU_23264	TCONS_00023439.p1
OG0007086	STRPU_23268	TCONS_00049476.p1
OG0007087	STRPU_07610	TCONS_00045677.p2, TCONS_00046754.p1
OG0007088	STRPU_04022, STRPU_08074	TCONS_00044974.p1
OG0007089	STRPU_06357	TCONS_00022106.p1
OG0007090	STRPU_19228	TCONS_00054332.p1
OG0007091	STRPU_07575	TCONS_00046618.p1
OG0007092	STRPU_21370	TCONS_00009665.p1
OG0007093	STRPU_18560	TCONS_00053768.p1
OG0007094	STRPU_21261	TCONS_00009578.p1
OG0007095	STRPU_09292	TCONS_00012814.p1
OG0007096	STRPU_10187	TCONS_00003040.p1
OG0007097	STRPU_02900	TCONS_00052445.p1, TCONS_00040903.p1
OG0007098	STRPU_25857	TCONS_00033201.p1, TCONS_00008826.p1
OG0007099	STRPU_20619	TCONS_00009517.p1
OG0007100	STRPU_00913, STRPU_23037	TCONS_00049528.p1
OG0007102	STRPU_00054	TCONS_00042851.p1
OG0007103	STRPU_04046	TCONS_00030082.p1
OG0007105	STRPU_15416	TCONS_00006169.p1
OG0007106	STRPU_22698	TCONS_00047227.p1
OG0007107	STRPU_09066, STRPU_02042	TCONS_00014572.p1
OG0007108	STRPU_14881	TCONS_00006170.p1
OG0007109	STRPU_12210, STRPU_12209	TCONS_00037031.p1
OG0007110	STRPU_04832, STRPU_00751	TCONS_00029973.p1
OG0007111	STRPU_25883	TCONS_00007529.p1
OG0007112	STRPU_27151	TCONS_00029738.p1
OG0007113	STRPU_22766, STRPU_01922	TCONS_00047530.p1
OG0007114	STRPU_25483	TCONS_00008157.p1
OG0007115	STRPU_21097, STRPU_21102	TCONS_00008987.p1
OG0007116	STRPU_09240	TCONS_00013947.p1
OG0007117	STRPU_21924	TCONS_00047577.p1
OG0007118	STRPU_18011	TCONS_00001877.p1
OG0007119	STRPU_19183	TCONS_00052985.p1, TCONS_00052977.p1
OG0007120	STRPU_19111	TCONS_00053428.p1
OG0007121	STRPU_21424	TCONS_00011260.p1
OG0007122	STRPU_06853	TCONS_00050924.p1
OG0007123	STRPU_10434	TCONS_00026911.p1
OG0007124	STRPU_05024	TCONS_00043163.p1
OG0007125	STRPU_03780	TCONS_00034395.p1, TCONS_00034463.p1
OG0007126	STRPU_21875	TCONS_00010845.p1
OG0007127	STRPU_23141	TCONS_00019274.p1
OG0007128	STRPU_22524	TCONS_00054786.p1, TCONS_00038866.p1
OG0007129	STRPU_10398	TCONS_00026026.p1
OG0007130	STRPU_22007	TCONS_00047510.p1
OG0007131	STRPU_18830	TCONS_00053264.p1
OG0007132	STRPU_07611	TCONS_00046363.p1
OG0007133	STRPU_27118	TCONS_00029153.p1
OG0007134	STRPU_09504	TCONS_00041920.p1
OG0007135	STRPU_22613	TCONS_00018971.p1
OG0007136	STRPU_26847	TCONS_00028952.p1
OG0007137	STRPU_09289	TCONS_00014362.p1
OG0007138	STRPU_01187, STRPU_19956	TCONS_00015362.p1
OG0007139	STRPU_24547	TCONS_00016896.p1
OG0007140	STRPU_18978, STRPU_18964	TCONS_00053561.p1
OG0007141	STRPU_09001	TCONS_00012294.p1
OG0007142	STRPU_05193, STRPU_11966	TCONS_00044220.p1, TCONS_00042910.p1
OG0007143	STRPU_07151	TCONS_00045330.p1
OG0007144	STRPU_20757	TCONS_00011322.p1
OG0007145	STRPU_07621	TCONS_00046303.p1
OG0007146	STRPU_24754	TCONS_00017342.p1, TCONS_00017359.p1
OG0007147	STRPU_10689, STRPU_00554	TCONS_00050872.p1
OG0007148	STRPU_23255	TCONS_00048638.p1
OG0007149	STRPU_17728	TCONS_00051414.p1, TCONS_00051411.p1
OG0007150	STRPU_26019	TCONS_00008146.p1
OG0007151	STRPU_05509	TCONS_00042529.p1
OG0007152	STRPU_23904	TCONS_00019894.p1
OG0007153	STRPU_20990	TCONS_00011695.p1
OG0007154	STRPU_21145	TCONS_00009690.p1
OG0007155	STRPU_02582, STRPU_19944	TCONS_00014879.p1
OG0007156	STRPU_09344, STRPU_09347, STRPU_10028	TCONS_00027558.p1, TCONS_00027542.p1
OG0007158	STRPU_24870	TCONS_00007848.p1
OG0007159	STRPU_19748	TCONS_00015808.p1
OG0007160	STRPU_26136	TCONS_00009021.p1
OG0007161	STRPU_26316	TCONS_00007008.p1
OG0007162	STRPU_03691	TCONS_00033875.p1
OG0007163	STRPU_00062, STRPU_26355	TCONS_00029121.p1
OG0007164	STRPU_18028	TCONS_00002256.p1
OG0007165	STRPU_02913	TCONS_00017776.p1
OG0007166	STRPU_05956	TCONS_00024144.p1
OG0007168	STRPU_00447, STRPU_13699	TCONS_00055660.p1
OG0007170	STRPU_04956, STRPU_13610, STRPU_02453	TCONS_00025934.p1
OG0007171	STRPU_21847	TCONS_00010138.p1
OG0007173	STRPU_11070	TCONS_00051896.p1
OG0007174	STRPU_25426	TCONS_00007979.p1
OG0007175	STRPU_12623	TCONS_00023372.p1, TCONS_00023371.p1, TCONS_00023408.p1
OG0007177	STRPU_20617	TCONS_00010636.p1
OG0007179	STRPU_23275	TCONS_00019736.p1, TCONS_00019726.p1
OG0007180	STRPU_27146	TCONS_00029666.p1, TCONS_00028776.p1
OG0007181	STRPU_23088	TCONS_00038911.p1, TCONS_00041145.p1
OG0007182	STRPU_06115	TCONS_00022331.p1
OG0007183	STRPU_17656, STRPU_02265, STRPU_02264	TCONS_00046337.p1
OG0007184	STRPU_24371	TCONS_00018313.p1
OG0007186	STRPU_24966	TCONS_00003055.p1
OG0007187	STRPU_22257, STRPU_22258	TCONS_00019991.p1
OG0007188	STRPU_13438	TCONS_00056408.p1
OG0007189	STRPU_08133	TCONS_00012994.p1
OG0007191	STRPU_19239	TCONS_00054320.p1
OG0007192	STRPU_13230, STRPU_13214	TCONS_00056981.p1
OG0007198	STRPU_12653	TCONS_00029381.p1, TCONS_00023717.p1
OG0007200	STRPU_04671, STRPU_04639	TCONS_00031248.p1
OG0007201	STRPU_17619, STRPU_02302	TCONS_00012488.p1
OG0007209	STRPU_15485	TCONS_00005099.p1
OG0007248	STRPU_25740	TCONS_00008889.p1
OG0007249	STRPU_04960	TCONS_00044026.p1
OG0007250	STRPU_06687, STRPU_06686	TCONS_00022493.p1
OG0007251	STRPU_27320	TCONS_00029700.p1
OG0007252	STRPU_04282	TCONS_00030064.p1
OG0007253	STRPU_26033	TCONS_00007438.p1
OG0007254	STRPU_11452	TCONS_00050275.p1
OG0007255	STRPU_13724	TCONS_00056623.p1
OG0007256	STRPU_08227	TCONS_00013533.p1
OG0007257	STRPU_19571, STRPU_19608	TCONS_00018213.p1
OG0007258	STRPU_27109	TCONS_00029836.p1
OG0007260	STRPU_21240, STRPU_21242	TCONS_00010130.p1
OG0007261	STRPU_01834, STRPU_19307	TCONS_00054521.p1
OG0007264	STRPU_26261, STRPU_26263	TCONS_00009451.p1
OG0007266	STRPU_23277	TCONS_00049668.p1
OG0007267	STRPU_00677, STRPU_18949	TCONS_00053410.p1
