Orthogroup	STRPU_ok	CAEEL
OG0005837	STRPU_19226	CAEEL01073
OG0005838	STRPU_14948, STRPU_14978, STRPU_00058	CAEEL01222
OG0005840	STRPU_24192, STRPU_01105	CAEEL06791
OG0005843	STRPU_24376	CAEEL06200
OG0005845	STRPU_23253	CAEEL04187
OG0005846	STRPU_21214	CAEEL06779
OG0005847	STRPU_21849	CAEEL00400
OG0005848	STRPU_13409	CAEEL00240
OG0005849	STRPU_22157	CAEEL07640
OG0005850	STRPU_22163, STRPU_22158	CAEEL07059
OG0005851	STRPU_18849	CAEEL19454, CAEEL03023
OG0005853	STRPU_21346	CAEEL05937
OG0005854	STRPU_25680	CAEEL10962
OG0005857	STRPU_15424	CAEEL08143
OG0005858	STRPU_15082	CAEEL08865
OG0005859	STRPU_15847, STRPU_15798	CAEEL09237
OG0005860	STRPU_22221	CAEEL11464
OG0005861	STRPU_19227	CAEEL07847
OG0005863	STRPU_08636	CAEEL02059
OG0005864	STRPU_10139, STRPU_10075	CAEEL03066
OG0005865	STRPU_00331, STRPU_10994	CAEEL10526
OG0005866	STRPU_25266	CAEEL03116
OG0005867	STRPU_22298	CAEEL20688
OG0005869	STRPU_25687, STRPU_25706	CAEEL01472
OG0005870	STRPU_18687	CAEEL18863
OG0005871	STRPU_05539, STRPU_05599	CAEEL07046
OG0005874	STRPU_13329	CAEEL06734
OG0005875	STRPU_06678	CAEEL11121
OG0005876	STRPU_23804	CAEEL12583
OG0005877	STRPU_19283, STRPU_00403	CAEEL03535
OG0005878	STRPU_21405	CAEEL00506
OG0005879	STRPU_25253	CAEEL05884
OG0005880	STRPU_23630	CAEEL09863
OG0005883	STRPU_12694	CAEEL06255
OG0005884	STRPU_20704	CAEEL16531
OG0005886	STRPU_20854, STRPU_20891	CAEEL01824
OG0005888	STRPU_20094, STRPU_20115	CAEEL00435
OG0005889	STRPU_17783	CAEEL02553
OG0005890	STRPU_20835, STRPU_20872	CAEEL06540
OG0005892	STRPU_25562, STRPU_00831	CAEEL01618
OG0005893	STRPU_05783, STRPU_05784	CAEEL11380
OG0005895	STRPU_10446	CAEEL06441
OG0005897	STRPU_27001	CAEEL01303
OG0005898	STRPU_08373	CAEEL01957
OG0005899	STRPU_19676, STRPU_19644	CAEEL11728
OG0005903	STRPU_06303, STRPU_06259	CAEEL02733
OG0005904	STRPU_24067	CAEEL18351
OG0005909	STRPU_27365	CAEEL09260
OG0005914	STRPU_23217, STRPU_23231	CAEEL12252
OG0005918	STRPU_02807, STRPU_02805, STRPU_02806, STRPU_02802	CAEEL07911
OG0005919	STRPU_19746	CAEEL15775
OG0005921	STRPU_16843	CAEEL07408
OG0005922	STRPU_22840	CAEEL15520
OG0005924	STRPU_25748	CAEEL10631
OG0005925	STRPU_06264, STRPU_06308	CAEEL18159
OG0005928	STRPU_19012	CAEEL04878
OG0005929	STRPU_18302, STRPU_01154	CAEEL05898
OG0005930	STRPU_26884	CAEEL00275
OG0005931	STRPU_13894, STRPU_23211	CAEEL09476
OG0005932	STRPU_23574	CAEEL11316
OG0005933	STRPU_21783	CAEEL14434
OG0005936	STRPU_12095	CAEEL07303
OG0005937	STRPU_22592	CAEEL10539
OG0005938	STRPU_19018	CAEEL06000, CAEEL09583
OG0005940	STRPU_15031	CAEEL04134
OG0005941	STRPU_21037	CAEEL08713
OG0005943	STRPU_02138, STRPU_09176	CAEEL02014
OG0005946	STRPU_01024, STRPU_23413	CAEEL11452, CAEEL11968
OG0005947	STRPU_06048	CAEEL19240
OG0005949	STRPU_14172, STRPU_14148	CAEEL12005
OG0005950	STRPU_07208	CAEEL02721
OG0005952	STRPU_09763, STRPU_09719	CAEEL08042
OG0005953	STRPU_26503	CAEEL01826
OG0005957	STRPU_27229	CAEEL13678, CAEEL02860
OG0005960	STRPU_10397	CAEEL18529, CAEEL16584
OG0005963	STRPU_25461	CAEEL02429, CAEEL11102
OG0005965	STRPU_09992	CAEEL17925
OG0005966	STRPU_00119, STRPU_08812	CAEEL05490
OG0005967	STRPU_09259	CAEEL08429
OG0005968	STRPU_25825	CAEEL01646
OG0005969	STRPU_20508	CAEEL01577
OG0005970	STRPU_18555	CAEEL16383
OG0005973	STRPU_20652	CAEEL13364
OG0005974	STRPU_19881, STRPU_19856	CAEEL11184
OG0005975	STRPU_06728	CAEEL05822
OG0005976	STRPU_08501	CAEEL15581
OG0005977	STRPU_01218, STRPU_12082	CAEEL04186
OG0005978	STRPU_22052	CAEEL08320
OG0005980	STRPU_16838	CAEEL05471
OG0005982	STRPU_19095	CAEEL04709
OG0005984	STRPU_19150	CAEEL06514, CAEEL07173
OG0005985	STRPU_23556	CAEEL11206
OG0005987	STRPU_06677	CAEEL05677
OG0005989	STRPU_11653	CAEEL14108
OG0005991	STRPU_05268, STRPU_05252	CAEEL07604
OG0005993	STRPU_12807	CAEEL18661, CAEEL01298, CAEEL08795
OG0005995	STRPU_06966	CAEEL09469
OG0005997	STRPU_05852	CAEEL11505, CAEEL13118
OG0005998	STRPU_14411	CAEEL12651
OG0006000	STRPU_20827	CAEEL06731
OG0006003	STRPU_18482, STRPU_18440	CAEEL12475
OG0006004	STRPU_25153	CAEEL01451
OG0006005	STRPU_05718, STRPU_05711	CAEEL08818
OG0006008	STRPU_08688	CAEEL11432
OG0006009	STRPU_26718	CAEEL00036, CAEEL00032, CAEEL10358, CAEEL00033, CAEEL07257
OG0006010	STRPU_14211	CAEEL07462
OG0006011	STRPU_14553	CAEEL06588
OG0006059	STRPU_25899	CAEEL09710
OG0006062	STRPU_05736	CAEEL08027
OG0006063	STRPU_04770	CAEEL09563
OG0006064	STRPU_04263, STRPU_04227	CAEEL11646
OG0006066	STRPU_02919	CAEEL07776
OG0006069	STRPU_08343	CAEEL08597
OG0006072	STRPU_26992	CAEEL09063
OG0006073	STRPU_21503, STRPU_21493	CAEEL15279
OG0006074	STRPU_20544	CAEEL15694
OG0006075	STRPU_16094	CAEEL05481
OG0006079	STRPU_26784, STRPU_26778	CAEEL06022
OG0006080	STRPU_11206, STRPU_11502, STRPU_05275, STRPU_05259	CAEEL00753, CAEEL15093
OG0006083	STRPU_22371	CAEEL10880
OG0006085	STRPU_12466	CAEEL07121
OG0006087	STRPU_25843	CAEEL10339
OG0006090	STRPU_20596	CAEEL06249
OG0006095	STRPU_19701, STRPU_19615	CAEEL03714
OG0006096	STRPU_15273	CAEEL08930
OG0006098	STRPU_26067	CAEEL17792
OG0006101	STRPU_22455, STRPU_22479	CAEEL04363
OG0006102	STRPU_27044	CAEEL01860
OG0006104	STRPU_09062	CAEEL15552
OG0006106	STRPU_18581, STRPU_18628	CAEEL09939
OG0006108	STRPU_19962, STRPU_01193	CAEEL07908
OG0006110	STRPU_03981, STRPU_11061	CAEEL15606
OG0006111	STRPU_05034, STRPU_05107	CAEEL06592
OG0006113	STRPU_26203	CAEEL00297
OG0006116	STRPU_21121	CAEEL14600
OG0006117	STRPU_09000	CAEEL15839
OG0006118	STRPU_25479	CAEEL05175
OG0006120	STRPU_10344	CAEEL19875
OG0006121	STRPU_09824	CAEEL01535
OG0006122	STRPU_09227, STRPU_02191	CAEEL06423
OG0006124	STRPU_17749	CAEEL00683
OG0006125	STRPU_21202	CAEEL12098
OG0006127	STRPU_25576	CAEEL08699
OG0006128	STRPU_25302	CAEEL01734
OG0006129	STRPU_26715	CAEEL15436
OG0006130	STRPU_12586	CAEEL19047
OG0006131	STRPU_14598	CAEEL08997
OG0006134	STRPU_26266	CAEEL05080
OG0006135	STRPU_10423	CAEEL16406
OG0006137	STRPU_15050	CAEEL01021
OG0006140	STRPU_11468	CAEEL06530
OG0006141	STRPU_27062	CAEEL00813
OG0006144	STRPU_21054	CAEEL12775
OG0006145	STRPU_11062	CAEEL00765, CAEEL00923
OG0006147	STRPU_23340	CAEEL11314
OG0006148	STRPU_01124, STRPU_18323	CAEEL05997
OG0006152	STRPU_07362	CAEEL01636
OG0006153	STRPU_05160, STRPU_05081	CAEEL01203, CAEEL07510, CAEEL11307
OG0006156	STRPU_06250	CAEEL13825
OG0006160	STRPU_22733	CAEEL08936
OG0006162	STRPU_18313	CAEEL06160
OG0006163	STRPU_22105	CAEEL00653
OG0006164	STRPU_25715, STRPU_25697	CAEEL01158
OG0006165	STRPU_26156	CAEEL15774
OG0006168	STRPU_19350	CAEEL05152
OG0006169	STRPU_05382	CAEEL08537
OG0006172	STRPU_21502, STRPU_21492	CAEEL14351
OG0006176	STRPU_15757	CAEEL05930
OG0006177	STRPU_16507	CAEEL04212
OG0006180	STRPU_25318	CAEEL09925
OG0006181	STRPU_21607	CAEEL14722
OG0006182	STRPU_19244, STRPU_01947, STRPU_22788, STRPU_19243	CAEEL06387
OG0006183	STRPU_08323	CAEEL19366
OG0006185	STRPU_07916, STRPU_07945	CAEEL01692
OG0006187	STRPU_26431	CAEEL00902
OG0006188	STRPU_18817	CAEEL02058
OG0006191	STRPU_27211, STRPU_27195	CAEEL06280, CAEEL06279
OG0006192	STRPU_13558	CAEEL01776
OG0006195	STRPU_15506	CAEEL08079
OG0006200	STRPU_04371	CAEEL11329
OG0006202	STRPU_26076	CAEEL07568
OG0006208	STRPU_27004	CAEEL00204
OG0006209	STRPU_27174, STRPU_04024	CAEEL11287
OG0006210	STRPU_25590	CAEEL00160
OG0006213	STRPU_24169	CAEEL01145
OG0006214	STRPU_01311, STRPU_11636	CAEEL12120
OG0006216	STRPU_08291	CAEEL16326
OG0006217	STRPU_00330, STRPU_10993	CAEEL05235
OG0006220	STRPU_22264	CAEEL08309
OG0006224	STRPU_10868	CAEEL11548
OG0006226	STRPU_00415, STRPU_19272	CAEEL02716
OG0006229	STRPU_05866	CAEEL06963
OG0006230	STRPU_23107, STRPU_23110	CAEEL08542
OG0006231	STRPU_24403	CAEEL20582
OG0006232	STRPU_13820	CAEEL07512, CAEEL07511
OG0006234	STRPU_01742, STRPU_16772	CAEEL05918
OG0006235	STRPU_01370, STRPU_11572	CAEEL04462
OG0006237	STRPU_10564	CAEEL04160
OG0006239	STRPU_26094	CAEEL01539
OG0006240	STRPU_19611, STRPU_19704	CAEEL08852
OG0006245	STRPU_13947	CAEEL00941
OG0006247	STRPU_27023	CAEEL11988
OG0006248	STRPU_12984	CAEEL05883
OG0006249	STRPU_06207, STRPU_06179	CAEEL10060
OG0006254	STRPU_16653	CAEEL11539
OG0006257	STRPU_21221	CAEEL15240
OG0006259	STRPU_24286	CAEEL09792
OG0006260	STRPU_23807, STRPU_23840	CAEEL09587
OG0006262	STRPU_26187, STRPU_26186	CAEEL01377
OG0006263	STRPU_26005	CAEEL09474
OG0006264	STRPU_16839	CAEEL11589
OG0006265	STRPU_25030	CAEEL01463
OG0006267	STRPU_00713, STRPU_04421	CAEEL09521
OG0006268	STRPU_22660	CAEEL09373, CAEEL09395
OG0006269	STRPU_23532	CAEEL11344
OG0006270	STRPU_20068	CAEEL01876
OG0006271	STRPU_18098, STRPU_01786	CAEEL08264
OG0006275	STRPU_12142, STRPU_12107	CAEEL01989
OG0006277	STRPU_14370	CAEEL08057
OG0006279	STRPU_16950, STRPU_02016	CAEEL00237
OG0006280	STRPU_20964	CAEEL17987
OG0006281	STRPU_11014, STRPU_00353	CAEEL04765
OG0006283	STRPU_22252	CAEEL00881
OG0006284	STRPU_21728, STRPU_21666	CAEEL08923
OG0006286	STRPU_16014	CAEEL00158
OG0006288	STRPU_14900	CAEEL08712
OG0006289	STRPU_22296	CAEEL07964
OG0006290	STRPU_10553	CAEEL04712
OG0006291	STRPU_20014	CAEEL00609
OG0006293	STRPU_14168	CAEEL07928
OG0006294	STRPU_21748, STRPU_21683	CAEEL14462
OG0006295	STRPU_14216	CAEEL09568
OG0006297	STRPU_22310, STRPU_22329	CAEEL11872
OG0006301	STRPU_21245	CAEEL17598
OG0006306	STRPU_15639	CAEEL01065
OG0006307	STRPU_18934, STRPU_18863	CAEEL06264
OG0006309	STRPU_12063, STRPU_01235	CAEEL05232
OG0006311	STRPU_11654	CAEEL17612
OG0006313	STRPU_07370	CAEEL05123
OG0006315	STRPU_21474	CAEEL15905
OG0006319	STRPU_10938	CAEEL13894
OG0006322	STRPU_00885, STRPU_23011	CAEEL09507
OG0006323	STRPU_05565, STRPU_05622	CAEEL02251
OG0006326	STRPU_01188, STRPU_19957	CAEEL15323
OG0006329	STRPU_10024	CAEEL02571
OG0006331	STRPU_20670	CAEEL13794
OG0006332	STRPU_12324, STRPU_10717	CAEEL10865
OG0006334	STRPU_19104	CAEEL08411, CAEEL18378
OG0006339	STRPU_15481	CAEEL08069
OG0006340	STRPU_04236, STRPU_04198	CAEEL11454
OG0006341	STRPU_18283, STRPU_01173	CAEEL06023
OG0006343	STRPU_05776, STRPU_05315	CAEEL05583, CAEEL02498
OG0006344	STRPU_22520	CAEEL14876
OG0006345	STRPU_24011	CAEEL06549
OG0006346	STRPU_03986	CAEEL05783
OG0006347	STRPU_13365, STRPU_13385	CAEEL07567
OG0006350	STRPU_08881, STRPU_00940	CAEEL07674
OG0006352	STRPU_05719, STRPU_05712	CAEEL02603
OG0006353	STRPU_21115	CAEEL19140, CAEEL05676
OG0006354	STRPU_09765, STRPU_09721	CAEEL18116
OG0006355	STRPU_22379	CAEEL16514
OG0006356	STRPU_14596	CAEEL07675
OG0006360	STRPU_11561	CAEEL05277
OG0006361	STRPU_26003	CAEEL09060
OG0006362	STRPU_18132	CAEEL00998
OG0006363	STRPU_09319	CAEEL00971
OG0006365	STRPU_05270, STRPU_05254	CAEEL12631
OG0006370	STRPU_19241	CAEEL05220
OG0006372	STRPU_17261	CAEEL09848
OG0006375	STRPU_01472, STRPU_08700	CAEEL00741
OG0006376	STRPU_19494	CAEEL15051
OG0006377	STRPU_26959	CAEEL09247
OG0006378	STRPU_09953, STRPU_09976	CAEEL04747
OG0006381	STRPU_22693	CAEEL09800
OG0006385	STRPU_21175	CAEEL17878
OG0006386	STRPU_11720	CAEEL02065
OG0006387	STRPU_17511	CAEEL00319
OG0006389	STRPU_17172, STRPU_17167	CAEEL07348
OG0006390	STRPU_21914	CAEEL13360
OG0006391	STRPU_16884	CAEEL16380, CAEEL11908
OG0006392	STRPU_17229	CAEEL07571
OG0006393	STRPU_27287	CAEEL14337
OG0006395	STRPU_07573	CAEEL11636
OG0006402	STRPU_16542, STRPU_16564	CAEEL14843
OG0006405	STRPU_11573, STRPU_01369	CAEEL04608
OG0006406	STRPU_05827	CAEEL04927, CAEEL07538
OG0006407	STRPU_03639, STRPU_03657	CAEEL20555
OG0006408	STRPU_21447	CAEEL15120
OG0006414	STRPU_27415	CAEEL18847
OG0006442	STRPU_25425	CAEEL03041
OG0006443	STRPU_03428	CAEEL07304
OG0006448	STRPU_13247	CAEEL07841
OG0006449	STRPU_24008	CAEEL02036
OG0006454	STRPU_14766, STRPU_02558	CAEEL06995
OG0006456	STRPU_12981	CAEEL09794
OG0006457	STRPU_18652	CAEEL05605
OG0006459	STRPU_26656	CAEEL00244
OG0006461	STRPU_22710, STRPU_00693	CAEEL11863
OG0006462	STRPU_09115, STRPU_02084	CAEEL05709
OG0006464	STRPU_06886	CAEEL01413
OG0006465	STRPU_21220	CAEEL10921
OG0006468	STRPU_25336, STRPU_25337, STRPU_25338	CAEEL05183, CAEEL05085, CAEEL16207
OG0006472	STRPU_06355	CAEEL03032, CAEEL18854, CAEEL02993, CAEEL18340
OG0006473	STRPU_03210, STRPU_03223, STRPU_19248, STRPU_09200, STRPU_15052, STRPU_07615, STRPU_10478, STRPU_00308, STRPU_06015, STRPU_19293, STRPU_01925, STRPU_11311, STRPU_13679, STRPU_01998	CAEEL02240
OG0006474	STRPU_14515	CAEEL07206
OG0006475	STRPU_02451, STRPU_13611	CAEEL07548
OG0006476	STRPU_05356	CAEEL12092
OG0006478	STRPU_26958	CAEEL06158
OG0006479	STRPU_10820	CAEEL05626
OG0006480	STRPU_16289	CAEEL10265, CAEEL10266
OG0006481	STRPU_03450	CAEEL19099, CAEEL01638
OG0006482	STRPU_20632	CAEEL10834
OG0006485	STRPU_21413	CAEEL14223
OG0006488	STRPU_21848	CAEEL17648
OG0006490	STRPU_22719, STRPU_00703	CAEEL11637
OG0006491	STRPU_07329	CAEEL13015
OG0006496	STRPU_19486	CAEEL08493
OG0006497	STRPU_00496, STRPU_15927	CAEEL06461
OG0006498	STRPU_05287	CAEEL02503
OG0006499	STRPU_19493	CAEEL20101
OG0006501	STRPU_20764	CAEEL16016
OG0006503	STRPU_06604	CAEEL07188
OG0006505	STRPU_13908	CAEEL06783
OG0006506	STRPU_11643, STRPU_01307	CAEEL03029
OG0006509	STRPU_10367	CAEEL00006, CAEEL15373
OG0006511	STRPU_00229, STRPU_25971	CAEEL02676
OG0006512	STRPU_21460	CAEEL07313
OG0006514	STRPU_05328	CAEEL07858
OG0006515	STRPU_21616	CAEEL02554
OG0006516	STRPU_21000	CAEEL15132
OG0006517	STRPU_22079	CAEEL01423
OG0006520	STRPU_04978	CAEEL13792
OG0006522	STRPU_00417, STRPU_14209	CAEEL07957
OG0006523	STRPU_21580	CAEEL15760
OG0006525	STRPU_23588	CAEEL11800
OG0006528	STRPU_25024	CAEEL14466
OG0006532	STRPU_18757	CAEEL05678
OG0006533	STRPU_02314, STRPU_18116	CAEEL19649
OG0006536	STRPU_09828	CAEEL05174
OG0006538	STRPU_25056	CAEEL07903, CAEEL04060
OG0006540	STRPU_05939	CAEEL19898
OG0006542	STRPU_04977	CAEEL04749
OG0006543	STRPU_24071	CAEEL05304
OG0006544	STRPU_25609	CAEEL02597
OG0006545	STRPU_01501, STRPU_13748	CAEEL08394
OG0006546	STRPU_21327	CAEEL16446
OG0006547	STRPU_16023	CAEEL09736
OG0006550	STRPU_23342	CAEEL02186
OG0006552	STRPU_26952	CAEEL02725
OG0006553	STRPU_08086	CAEEL06508
OG0006554	STRPU_14643	CAEEL09071
OG0006556	STRPU_17934	CAEEL00553
OG0006557	STRPU_15383	CAEEL07597
OG0006560	STRPU_20993	CAEEL14360
OG0006561	STRPU_20587	CAEEL16404
OG0006565	STRPU_22690	CAEEL12176
OG0006567	STRPU_07104	CAEEL15749
OG0006568	STRPU_08066	CAEEL01944
OG0006569	STRPU_21109	CAEEL03290
OG0006570	STRPU_20410	CAEEL15966
OG0006571	STRPU_26805	CAEEL05447
OG0006572	STRPU_18818	CAEEL09940, CAEEL09371
OG0006573	STRPU_14878	CAEEL05442
OG0006574	STRPU_26558	CAEEL01738
OG0006577	STRPU_19110	CAEEL15281
OG0006578	STRPU_09315	CAEEL00045
OG0006579	STRPU_19335	CAEEL07922
OG0006583	STRPU_17816, STRPU_17825	CAEEL01627
OG0006584	STRPU_13851	CAEEL05880
OG0006587	STRPU_21289	CAEEL17957
OG0006588	STRPU_23525	CAEEL11640
OG0006589	STRPU_23251	CAEEL10276
OG0006590	STRPU_15244, STRPU_15188, STRPU_15243	CAEEL15655
OG0006591	STRPU_07131	CAEEL01066
OG0006594	STRPU_14656	CAEEL00833
OG0006595	STRPU_04349	CAEEL10661
OG0006596	STRPU_26147	CAEEL00560
OG0006597	STRPU_05370	CAEEL10448
OG0006598	STRPU_27035	CAEEL03295
OG0006602	STRPU_16001, STRPU_15987	CAEEL16562
OG0006603	STRPU_25457	CAEEL00624
OG0006604	STRPU_15381	CAEEL07198
OG0006606	STRPU_11628, STRPU_17508	CAEEL07376
OG0006607	STRPU_00854, STRPU_14066	CAEEL01560
OG0006608	STRPU_06790	CAEEL05698
OG0006609	STRPU_02383, STRPU_13693	CAEEL02187
OG0006610	STRPU_08550	CAEEL11386
OG0006611	STRPU_13531	CAEEL07953
OG0006613	STRPU_00899, STRPU_23025	CAEEL01845
OG0006614	STRPU_17418	CAEEL05124
OG0006615	STRPU_13873, STRPU_13881, STRPU_13874	CAEEL09131
OG0006621	STRPU_15128, STRPU_02508	CAEEL07639
OG0006622	STRPU_06660	CAEEL05834
OG0006624	STRPU_13857	CAEEL07631
OG0006625	STRPU_00444, STRPU_02374	CAEEL08791
OG0006626	STRPU_15047	CAEEL07560
OG0006627	STRPU_17425	CAEEL11375
OG0006628	STRPU_10460	CAEEL07329
OG0006630	STRPU_23183	CAEEL11696
OG0006631	STRPU_25117	CAEEL00720
OG0006633	STRPU_07751	CAEEL00427
OG0006634	STRPU_14676	CAEEL07770
OG0006636	STRPU_02074, STRPU_09103	CAEEL07724
OG0006637	STRPU_09068, STRPU_02044	CAEEL12125
OG0006645	STRPU_14446, STRPU_14429	CAEEL17855
OG0006646	STRPU_26576	CAEEL15891
OG0006647	STRPU_25982, STRPU_25981, STRPU_25980	CAEEL07174
OG0006648	STRPU_17476, STRPU_17460	CAEEL01435
OG0006649	STRPU_21293	CAEEL13032
OG0006651	STRPU_17251	CAEEL09522
OG0006655	STRPU_26342	CAEEL00324
OG0006658	STRPU_07917, STRPU_07946	CAEEL00269
OG0006660	STRPU_22389	CAEEL09560, CAEEL09561
OG0006662	STRPU_03424	CAEEL12773
OG0006663	STRPU_14390	CAEEL08458
OG0006664	STRPU_20210	CAEEL01906
OG0006666	STRPU_22001	CAEEL05999
OG0006667	STRPU_23811, STRPU_03706, STRPU_23845	CAEEL01250
OG0006668	STRPU_05689	CAEEL06992
OG0006669	STRPU_18180	CAEEL08205
OG0006670	STRPU_19873, STRPU_19899	CAEEL05160
OG0006673	STRPU_10186	CAEEL00769
OG0006675	STRPU_09507	CAEEL09407, CAEEL09408, CAEEL18361
OG0006678	STRPU_08345	CAEEL12368
OG0006680	STRPU_15636	CAEEL09390
OG0006681	STRPU_16624	CAEEL05335
OG0006683	STRPU_10523	CAEEL00441
OG0006684	STRPU_23507	CAEEL11224
OG0006686	STRPU_20136	CAEEL20085
OG0006690	STRPU_23730	CAEEL11346
OG0006691	STRPU_13569, STRPU_01588	CAEEL07500
OG0006692	STRPU_24141	CAEEL00770
OG0006693	STRPU_04135	CAEEL13049, CAEEL08528, CAEEL19542
OG0006694	STRPU_17221	CAEEL01422
OG0006695	STRPU_20663	CAEEL17851
OG0006702	STRPU_08072	CAEEL08311
OG0006703	STRPU_07739	CAEEL00186
OG0006705	STRPU_10965	CAEEL04478
OG0006706	STRPU_19558	CAEEL11633
OG0006709	STRPU_13686, STRPU_02389	CAEEL07440
OG0006710	STRPU_26369	CAEEL07165
OG0006712	STRPU_25296	CAEEL01534
OG0006714	STRPU_09756, STRPU_09712	CAEEL06631
OG0006716	STRPU_12323, STRPU_10718	CAEEL01171
OG0006717	STRPU_21004	CAEEL00315
OG0006720	STRPU_16064	CAEEL09628
OG0006722	STRPU_18749	CAEEL04109
OG0006723	STRPU_25900	CAEEL07804
OG0006726	STRPU_07687, STRPU_07700	CAEEL18959
OG0006727	STRPU_17833	CAEEL10628
OG0006730	STRPU_11531	CAEEL07386, CAEEL18705
OG0006732	STRPU_22092	CAEEL07406
OG0006735	STRPU_22010	CAEEL20573
OG0006736	STRPU_26075	CAEEL01882
OG0006737	STRPU_26074	CAEEL18816
OG0006741	STRPU_22289	CAEEL11903
OG0006742	STRPU_05005	CAEEL06688, CAEEL06689
OG0006749	STRPU_05015, STRPU_05016	CAEEL08028
OG0006750	STRPU_24309	CAEEL02998
OG0006752	STRPU_03141	CAEEL12417
OG0006753	STRPU_21351	CAEEL06421
OG0006754	STRPU_25256	CAEEL15551
OG0006755	STRPU_05751	CAEEL08754
OG0006757	STRPU_21092	CAEEL05691
OG0006758	STRPU_16693, STRPU_16666	CAEEL05308
OG0006760	STRPU_19230	CAEEL14472
OG0006765	STRPU_26318	CAEEL01561
OG0006766	STRPU_06955, STRPU_06937	CAEEL04604
OG0006768	STRPU_02902	CAEEL07976
OG0006769	STRPU_12966	CAEEL00344
OG0006772	STRPU_09775, STRPU_09732	CAEEL06744, CAEEL20464
OG0006774	STRPU_25262	CAEEL01586
OG0006777	STRPU_21177	CAEEL17985
OG0006780	STRPU_20877, STRPU_20840	CAEEL03293
OG0006791	STRPU_09881	CAEEL11174
OG0006826	STRPU_05449	CAEEL07305
OG0006828	STRPU_27026	CAEEL01547
OG0006830	STRPU_15278	CAEEL01610
OG0006832	STRPU_20777	CAEEL18365
OG0006833	STRPU_26024	CAEEL01607
OG0006838	STRPU_08275	CAEEL04815
OG0006842	STRPU_18785	CAEEL01401
OG0006843	STRPU_26234	CAEEL01030
OG0006844	STRPU_26827, STRPU_26824	CAEEL01019
OG0006845	STRPU_21842	CAEEL16127
OG0006846	STRPU_21562	CAEEL15729
OG0006849	STRPU_20584	CAEEL06259
OG0006851	STRPU_09338	CAEEL12983
OG0006853	STRPU_22284	CAEEL10839
OG0006860	STRPU_25395	CAEEL08670
OG0006864	STRPU_05446	CAEEL08583
OG0006867	STRPU_20626	CAEEL15109
OG0006868	STRPU_20963	CAEEL07835
OG0006870	STRPU_06981, STRPU_06997	CAEEL08613
OG0006875	STRPU_14351	CAEEL10848
OG0006876	STRPU_18689	CAEEL04447
OG0006878	STRPU_18839	CAEEL06314
OG0006881	STRPU_05245	CAEEL09403
OG0006886	STRPU_18058	CAEEL05972, CAEEL05973
OG0006887	STRPU_02379, STRPU_13697	CAEEL04262
OG0006888	STRPU_24426	CAEEL07944
OG0006890	STRPU_10389	CAEEL05820
OG0006891	STRPU_02239, STRPU_15565	CAEEL07412
OG0006892	STRPU_13969	CAEEL07307
OG0006894	STRPU_08715, STRPU_01459	CAEEL12154
OG0006895	STRPU_12876	CAEEL18907
OG0006897	STRPU_27425	CAEEL00287
OG0006898	STRPU_25382	CAEEL01473
OG0006901	STRPU_13971	CAEEL06883
OG0006902	STRPU_21923	CAEEL02536
OG0006905	STRPU_26050	CAEEL08307
OG0006906	STRPU_15338	CAEEL05830
OG0006908	STRPU_14728	CAEEL07115
OG0006914	STRPU_27336	CAEEL01820
OG0006917	STRPU_11048, STRPU_00388	CAEEL05784
OG0006918	STRPU_07106	CAEEL01349
OG0006919	STRPU_10127, STRPU_10054	CAEEL05782
OG0006923	STRPU_16895	CAEEL09234
OG0006924	STRPU_18317, STRPU_01130	CAEEL12241
OG0006926	STRPU_24428	CAEEL19851, CAEEL00630
OG0006927	STRPU_16519	CAEEL11861
OG0006931	STRPU_24300	CAEEL14601
OG0006934	STRPU_06012	CAEEL00405
OG0006936	STRPU_09697, STRPU_09740	CAEEL11645
OG0006937	STRPU_12967	CAEEL00825
OG0006938	STRPU_22292	CAEEL00362
OG0006939	STRPU_07451, STRPU_07443	CAEEL14723
OG0006942	STRPU_20945	CAEEL08740
OG0006943	STRPU_22648	CAEEL14228
OG0006944	STRPU_22694	CAEEL11263
OG0006945	STRPU_01504	CAEEL08245
OG0006949	STRPU_23783	CAEEL00718
OG0006952	STRPU_26196	CAEEL11032
OG0006953	STRPU_13466	CAEEL11948
OG0006954	STRPU_21450	CAEEL16023
OG0006957	STRPU_09536	CAEEL08617
OG0006959	STRPU_02959, STRPU_02945	CAEEL04110
OG0006960	STRPU_01808, STRPU_17043	CAEEL12630
OG0006962	STRPU_11184	CAEEL05048
OG0006964	STRPU_17888	CAEEL00220
OG0006966	STRPU_05944	CAEEL05641
OG0006967	STRPU_08109, STRPU_08122	CAEEL06996
OG0006969	STRPU_10221	CAEEL02753
OG0006970	STRPU_15599, STRPU_02208	CAEEL07035
OG0006971	STRPU_14388	CAEEL08956
OG0006973	STRPU_17936	CAEEL00443
OG0006975	STRPU_17207	CAEEL06258
OG0006976	STRPU_17257	CAEEL02822
OG0006977	STRPU_22692	CAEEL11170
OG0006979	STRPU_16204, STRPU_16243	CAEEL01624
OG0006980	STRPU_11247, STRPU_11286	CAEEL07784
OG0006982	STRPU_10293	CAEEL08318
OG0006983	STRPU_11349	CAEEL05835
OG0006985	STRPU_23875, STRPU_23837	CAEEL09608
OG0006989	STRPU_01490, STRPU_13757	CAEEL07496
OG0006990	STRPU_04188	CAEEL10497, CAEEL10492
