Orthogroup	STRPU_ok	LYTVA_ok
OG0018516	STRPU_05950	LYTVA_02095
OG0018517	STRPU_19695, STRPU_19620	LYTVA_04073, LYTVA_00877, LYTVA_04068
OG0018518	STRPU_16228, STRPU_16225, STRPU_16180, STRPU_16226	LYTVA_29102
OG0018519	STRPU_06050, STRPU_06047, STRPU_06049, STRPU_06046	LYTVA_11791
OG0018521	STRPU_08921, STRPU_00621, STRPU_00622, STRPU_08922	LYTVA_29139
OG0018522	STRPU_14532	LYTVA_09500
OG0018523	STRPU_25052	LYTVA_14786, LYTVA_09275, LYTVA_21879, LYTVA_02636
OG0018524	STRPU_24808, STRPU_24807, STRPU_24892	LYTVA_16989, LYTVA_29181
OG0018525	STRPU_20075, STRPU_20074, STRPU_20102	LYTVA_02023
OG0018667	STRPU_10525	LYTVA_00170, LYTVA_24865, LYTVA_24866, LYTVA_07793, LYTVA_12851
OG0018671	STRPU_11436, STRPU_07423, STRPU_07424, STRPU_22958, STRPU_26338	LYTVA_00631
OG0018675	STRPU_03756, STRPU_03531, STRPU_03760, STRPU_03749, STRPU_03754	LYTVA_00879
OG0018678	STRPU_16597, STRPU_16829, STRPU_16595, STRPU_16592	LYTVA_01619, LYTVA_13957
OG0018683	STRPU_22204	LYTVA_02404, LYTVA_15478, LYTVA_06300, LYTVA_11615, LYTVA_11962
OG0018685	STRPU_13955	LYTVA_02609, LYTVA_05080, LYTVA_11785
OG0018685	STRPU_23924	LYTVA_19879
OG0018693	STRPU_03271, STRPU_03296, STRPU_24054	LYTVA_03124, LYTVA_04595, LYTVA_14752
OG0018694	STRPU_07158	LYTVA_25823
OG0018694	STRPU_07274, STRPU_07290	LYTVA_09947, LYTVA_03174
OG0018695	STRPU_15557, STRPU_01803	LYTVA_29806, LYTVA_03235, LYTVA_16507, LYTVA_18773
OG0018699	STRPU_17370	LYTVA_20393, LYTVA_10235, LYTVA_29153, LYTVA_03813, LYTVA_03811
OG0018715	STRPU_05730	LYTVA_06056, LYTVA_06054
OG0018716	STRPU_12973	LYTVA_06108
OG0018716	STRPU_18406	LYTVA_11654
OG0018716	STRPU_12678	LYTVA_09719
OG0018717	STRPU_13966, STRPU_13964, STRPU_13963	LYTVA_10671, LYTVA_08873, LYTVA_06916
OG0018719	STRPU_02229, STRPU_15575, STRPU_02230	LYTVA_07520, LYTVA_08389, LYTVA_07521
OG0018720	STRPU_10978, STRPU_10981, STRPU_10979, STRPU_00322, STRPU_10984	LYTVA_09638
OG0018722	STRPU_09972	LYTVA_25209, LYTVA_25237
OG0018722	STRPU_09947	LYTVA_11722, LYTVA_29349
OG0018725	STRPU_12743, STRPU_02324	LYTVA_13384
OG0018725	STRPU_12742, STRPU_02323	LYTVA_27974
OG0018726	STRPU_12048, STRPU_01247, STRPU_01245, STRPU_12030, STRPU_12033	LYTVA_13416
OG0018728	STRPU_21436, STRPU_19954, STRPU_01185, STRPU_21437	LYTVA_14051
OG0018730	STRPU_07359	LYTVA_24937, LYTVA_14680
OG0018730	STRPU_26631	LYTVA_16409
OG0018731	STRPU_03063, STRPU_03119	LYTVA_14781, LYTVA_18654
OG0018733	STRPU_03120, STRPU_03037, STRPU_03029	LYTVA_15673, LYTVA_18911, LYTVA_15533
OG0018734	STRPU_16644, STRPU_16645, STRPU_16643, STRPU_16642	LYTVA_27058, LYTVA_16684
OG0018736	STRPU_04168, STRPU_09692, STRPU_04167, STRPU_04646, STRPU_04624	LYTVA_19032
OG0018737	STRPU_08856, STRPU_00965	LYTVA_26722
OG0018737	STRPU_00964, STRPU_08857	LYTVA_20642
OG0018738	STRPU_26949	LYTVA_20780
OG0018738	STRPU_26947, STRPU_26948, STRPU_26889	LYTVA_20792
OG0018739	STRPU_24978	LYTVA_23201
OG0018739	STRPU_24988, STRPU_24987	LYTVA_21171, LYTVA_21953
OG0018740	STRPU_07058, STRPU_07053, STRPU_14200, STRPU_07048, STRPU_07088	LYTVA_21367
OG0018741	STRPU_17884	LYTVA_24130
OG0018741	STRPU_17885	LYTVA_28032, LYTVA_28031, LYTVA_25552
OG0018742	STRPU_20360, STRPU_16403, STRPU_16518, STRPU_16514, STRPU_16511	LYTVA_25059
OG0018743	STRPU_12112, STRPU_12111, STRPU_12113, STRPU_12145, STRPU_07998	LYTVA_26046
OG0018744	STRPU_06976, STRPU_06992	LYTVA_27675, LYTVA_29128, LYTVA_27676, LYTVA_27677
OG0019168	STRPU_18987	LYTVA_03470
OG0019173	STRPU_17450, STRPU_17467	LYTVA_04407
OG0019174	STRPU_16848	LYTVA_14640
OG0019191	STRPU_11818	LYTVA_04500
OG0019204	STRPU_22619	LYTVA_05641, LYTVA_17255
OG0019209	STRPU_24643	LYTVA_04156
OG0019215	STRPU_20328, STRPU_04860	LYTVA_30208
OG0019217	STRPU_09015	LYTVA_23601, LYTVA_19799
OG0019237	STRPU_02466	LYTVA_22873
OG0019238	STRPU_26086	LYTVA_05510, LYTVA_26870
OG0019239	STRPU_20620	LYTVA_18924
OG0019263	STRPU_07991, STRPU_26427	LYTVA_15084
OG0019264	STRPU_10292	LYTVA_18176
OG0019266	STRPU_24290	LYTVA_08046, LYTVA_27826, LYTVA_05324
OG0019276	STRPU_05293	LYTVA_26485
OG0019279	STRPU_09329, STRPU_09327, STRPU_09328	LYTVA_13668
OG0019285	STRPU_12475, STRPU_12473	LYTVA_00311
OG0019288	STRPU_13817	LYTVA_06985
OG0019289	STRPU_13472	LYTVA_25382
OG0019292	STRPU_07094	LYTVA_28195
OG0019307	STRPU_23596	LYTVA_16317
OG0019315	STRPU_15528	LYTVA_00288, LYTVA_02248, LYTVA_23206
OG0019319	STRPU_23959, STRPU_23933	LYTVA_00236
OG0019329	STRPU_25324	LYTVA_09668
OG0019349	STRPU_08239	LYTVA_17823, LYTVA_13586, LYTVA_05916
OG0019350	STRPU_02250, STRPU_15549	LYTVA_05137
OG0019372	STRPU_05496	LYTVA_26481
OG0019389	STRPU_17087	LYTVA_15047
OG0019394	STRPU_12555	LYTVA_06136
OG0019397	STRPU_12850, STRPU_12860	LYTVA_11021
OG0019399	STRPU_26978	LYTVA_18160
OG0019402	STRPU_22753, STRPU_01908	LYTVA_23501
OG0019405	STRPU_21096	LYTVA_23581
OG0019413	STRPU_03357	LYTVA_06889
OG0019414	STRPU_00516, STRPU_00515	LYTVA_14582
OG0019415	STRPU_15443, STRPU_10215	LYTVA_24321
OG0019434	STRPU_26364	LYTVA_26055
OG0019438	STRPU_09439, STRPU_01521	LYTVA_20763
OG0019444	STRPU_08162	LYTVA_21091, LYTVA_24828
OG0019451	STRPU_16770, STRPU_01740	LYTVA_21677
OG0019456	STRPU_25999	LYTVA_12596
OG0019459	STRPU_01551, STRPU_09407	LYTVA_07268, LYTVA_07271
OG0019460	STRPU_17565, STRPU_17585	LYTVA_15376
OG0019473	STRPU_22640	LYTVA_03033
OG0019477	STRPU_06190	LYTVA_18658, LYTVA_09023
OG0019482	STRPU_26579	LYTVA_01711
OG0019484	STRPU_17607	LYTVA_27456, LYTVA_27461
OG0019489	STRPU_03130	LYTVA_00215
OG0019512	STRPU_07174	LYTVA_07091, LYTVA_07093
OG0019520	STRPU_12710	LYTVA_25960, LYTVA_07915
OG0019548	STRPU_14277, STRPU_14294	LYTVA_11055
OG0019549	STRPU_17539	LYTVA_10505
OG0019570	STRPU_24996	LYTVA_23077
OG0019613	STRPU_22400	LYTVA_25969
OG0019646	STRPU_01946, STRPU_22787	LYTVA_12534, LYTVA_23700
OG0019659	STRPU_05625, STRPU_05624, STRPU_05567	LYTVA_17376
OG0019671	STRPU_18745	LYTVA_09545
OG0019674	STRPU_12242	LYTVA_14888
OG0019679	STRPU_26007, STRPU_11387, STRPU_11386	LYTVA_08318
OG0019688	STRPU_11497, STRPU_11495, STRPU_11496	LYTVA_05507
OG0019723	STRPU_05826	LYTVA_27867
OG0019727	STRPU_21855	LYTVA_29548
OG0019741	STRPU_22265	LYTVA_06741, LYTVA_23173
OG0019782	STRPU_06830	LYTVA_12926, LYTVA_27762
OG0019783	STRPU_27101, STRPU_27091	LYTVA_29436
OG0019800	STRPU_11069	LYTVA_22200, LYTVA_26867
OG0019803	STRPU_19190	LYTVA_01075
OG0019835	STRPU_24240, STRPU_01066	LYTVA_21522
OG0019840	STRPU_24389	LYTVA_18991
OG0019841	STRPU_22481, STRPU_22457	LYTVA_29593
OG0019866	STRPU_25135	LYTVA_22334, LYTVA_22958
OG0019877	STRPU_22490, STRPU_22466	LYTVA_29803
OG0019899	STRPU_18367	LYTVA_00326
OG0019916	STRPU_05987	LYTVA_13290
OG0019967	STRPU_20349	LYTVA_15349, LYTVA_15350
OG0019970	STRPU_07184, STRPU_07192	LYTVA_10357
OG0019977	STRPU_04642, STRPU_04641	LYTVA_07649
OG0019986	STRPU_26659	LYTVA_17211
OG0020046	STRPU_17543	LYTVA_29587
OG0020093	STRPU_04729, STRPU_04735	LYTVA_21028
OG0020116	STRPU_02227, STRPU_15576	LYTVA_05299
OG0020416	STRPU_14400, STRPU_14401	LYTVA_06077
OG0020436	STRPU_15693	LYTVA_25652, LYTVA_13807
OG0020586	STRPU_18797	LYTVA_10753
OG0020627	STRPU_22293	LYTVA_24453
OG0020641	STRPU_14517	LYTVA_05360
OG0020706	STRPU_24322	LYTVA_25913, LYTVA_25918
OG0020991	STRPU_23633, STRPU_23634, STRPU_23660	LYTVA_21906
OG0020993	STRPU_16687, STRPU_16659, STRPU_16660	LYTVA_11149
OG0020994	STRPU_24299	LYTVA_06167
OG0020995	STRPU_11788	LYTVA_21018
OG0020995	STRPU_11789	LYTVA_23489
OG0020996	STRPU_04217, STRPU_04254	LYTVA_00523
OG0020997	STRPU_14734	LYTVA_24518, LYTVA_19388, LYTVA_13086
OG0020998	STRPU_21050, STRPU_16447	LYTVA_24310, LYTVA_25149
OG0020999	STRPU_08971, STRPU_08978	LYTVA_15735
OG0021000	STRPU_02625, STRPU_24038	LYTVA_07401, LYTVA_07402
OG0021001	STRPU_23758, STRPU_23759	LYTVA_23043
OG0021002	STRPU_05586, STRPU_05645, STRPU_05585	LYTVA_13200
OG0021003	STRPU_15533	LYTVA_20886, LYTVA_11938, LYTVA_16438
OG0021004	STRPU_08231	LYTVA_01049, LYTVA_06264, LYTVA_16364
OG0021005	STRPU_11998, STRPU_01664	LYTVA_00799, LYTVA_11209
OG0021006	STRPU_03237, STRPU_03278	LYTVA_06111
OG0021009	STRPU_26376	LYTVA_07055
OG0021010	STRPU_24612, STRPU_20219	LYTVA_25771
OG0021011	STRPU_01601, STRPU_13583	LYTVA_01472
OG0021012	STRPU_02429	LYTVA_17515, LYTVA_17516
OG0021013	STRPU_02808, STRPU_02734	LYTVA_03541
OG0021014	STRPU_03006, STRPU_03007	LYTVA_15233
OG0021015	STRPU_01548, STRPU_09410, STRPU_01547	LYTVA_07266
OG0021016	STRPU_07254, STRPU_07228	LYTVA_08584
OG0021017	STRPU_07562, STRPU_00593	LYTVA_26403, LYTVA_25626
OG0021018	STRPU_25125	LYTVA_01861, LYTVA_17393, LYTVA_07045
OG0021019	STRPU_20133	LYTVA_25265
OG0021020	STRPU_01838, STRPU_01839, STRPU_19303	LYTVA_22172
OG0021021	STRPU_23921	LYTVA_04483, LYTVA_04482
OG0021022	STRPU_01984, STRPU_08085	LYTVA_13407
OG0021023	STRPU_13568, STRPU_01587	LYTVA_07984, LYTVA_01627
OG0021024	STRPU_00660, STRPU_23075	LYTVA_04228
OG0021025	STRPU_22628	LYTVA_02446, LYTVA_07592, LYTVA_02445
OG0021026	STRPU_06272, STRPU_06312, STRPU_06268	LYTVA_29250
OG0021027	STRPU_02993	LYTVA_16461
OG0021028	STRPU_25332	LYTVA_26751
OG0021029	STRPU_03211, STRPU_03226	LYTVA_04582, LYTVA_06254
OG0021030	STRPU_04225, STRPU_04261	LYTVA_28995, LYTVA_08941
OG0021031	STRPU_10158, STRPU_10095	LYTVA_10600, LYTVA_14010
OG0021032	STRPU_20949	LYTVA_08578, LYTVA_08051, LYTVA_17445
OG0021033	STRPU_15872, STRPU_15873, STRPU_15824	LYTVA_01193
OG0021034	STRPU_12899	LYTVA_22420
OG0021035	STRPU_16481	LYTVA_15402, LYTVA_16353, LYTVA_04983
OG0021036	STRPU_18702, STRPU_18703	LYTVA_06841, LYTVA_06847
OG0021037	STRPU_25557, STRPU_00823	LYTVA_27039, LYTVA_14676
OG0021038	STRPU_08017, STRPU_02022, STRPU_02023	LYTVA_16554
OG0021039	STRPU_12658, STRPU_26546	LYTVA_00817, LYTVA_02673
OG0021040	STRPU_08453	LYTVA_00119, LYTVA_10733, LYTVA_13248
OG0021041	STRPU_11027, STRPU_00365, STRPU_00364	LYTVA_27797
OG0021042	STRPU_06934, STRPU_06935, STRPU_06936	LYTVA_02176
OG0021043	STRPU_13909	LYTVA_22505, LYTVA_11471, LYTVA_07629
OG0021044	STRPU_09171, STRPU_02133	LYTVA_27308
OG0021045	STRPU_18840	LYTVA_23800
OG0021045	STRPU_18841	LYTVA_23799
OG0021046	STRPU_06575, STRPU_06576, STRPU_06523	LYTVA_20742
OG0021047	STRPU_18510, STRPU_18508, STRPU_18509	LYTVA_00203
OG0021048	STRPU_13127, STRPU_13126, STRPU_02571	LYTVA_11927
OG0021301	STRPU_21799, STRPU_21798, STRPU_06681, STRPU_21800	LYTVA_00281
OG0021302	STRPU_25175, STRPU_25176, STRPU_25174	LYTVA_00290, LYTVA_00285
OG0021304	STRPU_18448, STRPU_13923, STRPU_07318	LYTVA_00370
OG0021305	STRPU_09212, STRPU_02178, STRPU_02179	LYTVA_15667, LYTVA_00460
OG0021311	STRPU_19280, STRPU_00406, STRPU_19278	LYTVA_00958, LYTVA_22191
OG0021313	STRPU_01099	LYTVA_08808
OG0021313	STRPU_01100	LYTVA_01116, LYTVA_01119
OG0021316	STRPU_15665, STRPU_15681, STRPU_15641	LYTVA_01194, LYTVA_11431
OG0021320	STRPU_07459	LYTVA_25856, LYTVA_17305, LYTVA_20104, LYTVA_01616
OG0021321	STRPU_07206, STRPU_07207	LYTVA_01926, LYTVA_09041, LYTVA_03821
OG0021322	STRPU_24980	LYTVA_01936, LYTVA_15417, LYTVA_16952
OG0021323	STRPU_24153, STRPU_24154, STRPU_24155	LYTVA_02119
OG0021326	STRPU_08538	LYTVA_12658, LYTVA_23891, LYTVA_02341, LYTVA_02400
OG0021333	STRPU_02924	LYTVA_27492, LYTVA_03229, LYTVA_10619, LYTVA_03226
OG0021336	STRPU_11001, STRPU_00340	LYTVA_28704, LYTVA_28707, LYTVA_03383
OG0021337	STRPU_10428, STRPU_10427, STRPU_10426, STRPU_10429	LYTVA_03592
OG0021339	STRPU_16321, STRPU_16302, STRPU_16322	LYTVA_13539, LYTVA_03621
OG0021341	STRPU_14913	LYTVA_19623, LYTVA_04066
OG0021341	STRPU_14914	LYTVA_06199
OG0021343	STRPU_07089	LYTVA_09324, LYTVA_30136, LYTVA_04262, LYTVA_04260
OG0021345	STRPU_03134, STRPU_03135	LYTVA_04499, LYTVA_21302, LYTVA_10388
OG0021348	STRPU_24906, STRPU_24905	LYTVA_04801, LYTVA_10648, LYTVA_09689
OG0021350	STRPU_08969, STRPU_08982, STRPU_08976, STRPU_08977	LYTVA_05166
OG0021351	STRPU_25137	LYTVA_16444, LYTVA_26271
OG0021351	STRPU_19128	LYTVA_05343
OG0021354	STRPU_17242, STRPU_17240, STRPU_17243, STRPU_17244	LYTVA_05700
OG0021357	STRPU_06510	LYTVA_26050, LYTVA_26051, LYTVA_06134, LYTVA_26052
OG0021358	STRPU_01110	LYTVA_24770, LYTVA_12370, LYTVA_06157, LYTVA_11612
OG0021359	STRPU_11399	LYTVA_07961, LYTVA_15152, LYTVA_12641, LYTVA_06242
OG0021360	STRPU_03224, STRPU_03225, STRPU_03222, STRPU_03209	LYTVA_06252
OG0021362	STRPU_11638, STRPU_01310	LYTVA_12303, LYTVA_06342, LYTVA_17355
OG0021365	STRPU_13454	LYTVA_07122, LYTVA_13636, LYTVA_13635, LYTVA_13634
OG0021367	STRPU_03313	LYTVA_10516, LYTVA_07457
OG0021367	STRPU_03312	LYTVA_20593
OG0021371	STRPU_00409	LYTVA_08259, LYTVA_08256
OG0021371	STRPU_02928	LYTVA_08255
OG0021372	STRPU_26588	LYTVA_08535
OG0021372	STRPU_26586	LYTVA_26736
OG0021374	STRPU_27394	LYTVA_12772, LYTVA_09071, LYTVA_14300, LYTVA_25124
OG0021378	STRPU_12199	LYTVA_09368, LYTVA_20691, LYTVA_20692, LYTVA_18780
OG0021379	STRPU_15789	LYTVA_09476
OG0021381	STRPU_04796, STRPU_17339, STRPU_17365	LYTVA_20472, LYTVA_10150
OG0021382	STRPU_21315, STRPU_10549, STRPU_10547, STRPU_10548	LYTVA_10252
OG0021384	STRPU_13421	LYTVA_25412, LYTVA_20321, LYTVA_11038, LYTVA_25474
OG0021385	STRPU_13027, STRPU_13740, STRPU_25577	LYTVA_11383, LYTVA_16849
OG0021387	STRPU_26160, STRPU_26164, STRPU_26162, STRPU_26161	LYTVA_11820
OG0021388	STRPU_03643	LYTVA_11911
OG0021388	STRPU_03672, STRPU_03660	LYTVA_18920
OG0021389	STRPU_08295	LYTVA_12010, LYTVA_15554, LYTVA_15553, LYTVA_21712
OG0021390	STRPU_15441	LYTVA_26024
OG0021390	STRPU_15448	LYTVA_12462, LYTVA_12463
OG0021391	STRPU_06649	LYTVA_19884, LYTVA_28494, LYTVA_13169, LYTVA_16371
OG0021393	STRPU_10616, STRPU_10618, STRPU_10617	LYTVA_14359, LYTVA_14358
OG0021394	STRPU_11233, STRPU_11271	LYTVA_15186
OG0021397	STRPU_14690	LYTVA_16283, LYTVA_19593, LYTVA_19596, LYTVA_26288
OG0021398	STRPU_02699	LYTVA_16296, LYTVA_26809
OG0021400	STRPU_12857, STRPU_12844	LYTVA_16837, LYTVA_20198, LYTVA_29040
OG0021401	STRPU_20260, STRPU_03682, STRPU_03671	LYTVA_19668, LYTVA_17062
OG0021402	STRPU_17289, STRPU_17189, STRPU_17198	LYTVA_17612, LYTVA_20666
OG0021403	STRPU_26059	LYTVA_19782, LYTVA_19776, LYTVA_26779, LYTVA_19780
OG0021404	STRPU_26690, STRPU_26415, STRPU_01636	LYTVA_21641, LYTVA_21635
OG0021405	STRPU_02072, STRPU_09101	LYTVA_22186
OG0021405	STRPU_24619	LYTVA_25435
OG0021406	STRPU_00165, STRPU_00163, STRPU_27084, STRPU_20261	LYTVA_22955
OG0021407	STRPU_26533, STRPU_26532, STRPU_26534, STRPU_26535	LYTVA_23430
OG0021408	STRPU_00453, STRPU_19037, STRPU_00451, STRPU_19038	LYTVA_26585
OG0021409	STRPU_25334	LYTVA_26754
OG0021410	STRPU_10681, STRPU_10682, STRPU_10685, STRPU_00557	LYTVA_29913
OG0022090	STRPU_26545	LYTVA_22517
OG0022103	STRPU_22948	LYTVA_26362
OG0022151	STRPU_10947	LYTVA_28946
OG0022164	STRPU_20665	LYTVA_15985
OG0022171	STRPU_17806	LYTVA_06388
OG0022190	STRPU_18391	LYTVA_00190
OG0022218	STRPU_12788	LYTVA_15170, LYTVA_15164
OG0022237	STRPU_20446	LYTVA_24571
OG0022255	STRPU_07148	LYTVA_25276
OG0022258	STRPU_04355	LYTVA_12844, LYTVA_11714
OG0022266	STRPU_13339	LYTVA_11767
OG0022287	STRPU_04906	LYTVA_19259
OG0022296	STRPU_26614	LYTVA_02155
OG0022305	STRPU_13388, STRPU_13368	LYTVA_08977
OG0022306	STRPU_20793	LYTVA_07375
OG0022319	STRPU_11712	LYTVA_02394
OG0022342	STRPU_03781	LYTVA_15641, LYTVA_16170
OG0022357	STRPU_17904	LYTVA_06935
OG0022401	STRPU_12228	LYTVA_25317
OG0022402	STRPU_08824	LYTVA_10112
OG0022404	STRPU_05980	LYTVA_25600
OG0022415	STRPU_20920	LYTVA_16610
OG0022417	STRPU_15893	LYTVA_00410
OG0022419	STRPU_23280	LYTVA_22371
OG0022449	STRPU_20420	LYTVA_24656
OG0022459	STRPU_02021	LYTVA_00633
OG0022467	STRPU_08618, STRPU_08613	LYTVA_13963
OG0022469	STRPU_12723	LYTVA_27536
OG0022472	STRPU_07843, STRPU_07831	LYTVA_22016
OG0022479	STRPU_07093	LYTVA_05476
OG0022488	STRPU_22936	LYTVA_06740
OG0022489	STRPU_09911	LYTVA_16369
OG0022504	STRPU_08973	LYTVA_16796, LYTVA_16100
OG0022508	STRPU_04496	LYTVA_14815
OG0022524	STRPU_20942	LYTVA_27756
OG0022566	STRPU_06979, STRPU_06995	LYTVA_18546
OG0022570	STRPU_06135	LYTVA_10372
OG0022643	STRPU_11439	LYTVA_19461
OG0022712	STRPU_09108	LYTVA_25042
OG0022730	STRPU_24679	LYTVA_09643
OG0022736	STRPU_13304	LYTVA_08053
OG0022741	STRPU_24832	LYTVA_19214
OG0022803	STRPU_20767	LYTVA_14418
OG0022859	STRPU_25319	LYTVA_23323
OG0022990	STRPU_26662	LYTVA_29177
OG0022996	STRPU_07787	LYTVA_18111
OG0022998	STRPU_17741	LYTVA_03216
OG0023010	STRPU_25875	LYTVA_03008
OG0023038	STRPU_18695	LYTVA_15550
OG0023151	STRPU_13358	LYTVA_19638, LYTVA_19203
OG0023155	STRPU_17439	LYTVA_17262
OG0023265	STRPU_17831	LYTVA_06700
OG0023891	STRPU_07437	LYTVA_29004
OG0024023	STRPU_27226	LYTVA_01790, LYTVA_15970
OG0024036	STRPU_04783	LYTVA_10064
OG0024089	STRPU_07969	LYTVA_13950
OG0024106	STRPU_05225	LYTVA_15725
OG0024436	STRPU_11146	LYTVA_14226
OG0024450	STRPU_23117	LYTVA_26214
OG0024543	STRPU_19583	LYTVA_12580
OG0024667	STRPU_22446	LYTVA_05990
OG0024698	STRPU_08008, STRPU_08009	LYTVA_24833
OG0024699	STRPU_24942	LYTVA_13907, LYTVA_00971
OG0024700	STRPU_04621	LYTVA_24981
OG0024701	STRPU_25144	LYTVA_26606, LYTVA_24186
OG0024702	STRPU_17893	LYTVA_10450
OG0024705	STRPU_17758	LYTVA_26944, LYTVA_26682
OG0024706	STRPU_20884, STRPU_20846	LYTVA_16253
OG0024707	STRPU_04616	LYTVA_14939, LYTVA_29188
OG0024708	STRPU_00419, STRPU_14207	LYTVA_04942
OG0024709	STRPU_01050, STRPU_24255	LYTVA_19237
OG0024710	STRPU_01330, STRPU_11619	LYTVA_20942
OG0024713	STRPU_03502	LYTVA_22935
OG0024714	STRPU_22526, STRPU_22525	LYTVA_09326
OG0024715	STRPU_08758, STRPU_01405	LYTVA_08698
OG0024716	STRPU_11238, STRPU_11276	LYTVA_15184
OG0024718	STRPU_04229, STRPU_04264	LYTVA_09561
OG0024719	STRPU_21533, STRPU_15504	LYTVA_22147
OG0024721	STRPU_12246	LYTVA_17278, LYTVA_17279
OG0024723	STRPU_08965, STRPU_24435	LYTVA_19479
OG0024724	STRPU_24647	LYTVA_12056, LYTVA_11122
OG0024725	STRPU_02174, STRPU_09207	LYTVA_00471
OG0024726	STRPU_26651, STRPU_26653	LYTVA_01223
OG0024727	STRPU_17944	LYTVA_25119, LYTVA_26689
OG0024728	STRPU_27405	LYTVA_09070, LYTVA_11641
OG0024729	STRPU_07173	LYTVA_10212, LYTVA_04873
OG0024731	STRPU_10424	LYTVA_03672, LYTVA_25270
OG0024732	STRPU_22643	LYTVA_23617, LYTVA_25186
OG0024733	STRPU_18580, STRPU_18629	LYTVA_02927
OG0024734	STRPU_15220, STRPU_15168	LYTVA_10167
OG0024735	STRPU_15053	LYTVA_25112
OG0024736	STRPU_02636, STRPU_24026	LYTVA_20173
OG0024737	STRPU_02129, STRPU_09166	LYTVA_23955
OG0024738	STRPU_05026	LYTVA_21451
OG0024739	STRPU_10996, STRPU_00334	LYTVA_08272
OG0024740	STRPU_14904, STRPU_14903	LYTVA_03729
OG0024741	STRPU_22109	LYTVA_26077
OG0024742	STRPU_13848, STRPU_13849	LYTVA_15144
OG0024743	STRPU_16369, STRPU_16338	LYTVA_24920
OG0024744	STRPU_02973	LYTVA_24094
OG0024745	STRPU_18100, STRPU_01789	LYTVA_03370
OG0024746	STRPU_11635, STRPU_01313	LYTVA_25501
OG0024747	STRPU_04666, STRPU_04635	LYTVA_27369
OG0024748	STRPU_06520, STRPU_06579	LYTVA_03500
OG0024749	STRPU_23457, STRPU_00985	LYTVA_14442
OG0024750	STRPU_03277, STRPU_03236	LYTVA_15481
OG0024751	STRPU_06978, STRPU_06994	LYTVA_18545
OG0024752	STRPU_02787, STRPU_02786	LYTVA_13896
OG0024754	STRPU_18153, STRPU_18170	LYTVA_11243
OG0024755	STRPU_21678, STRPU_21742	LYTVA_13779
OG0024756	STRPU_16749, STRPU_01723	LYTVA_17706
OG0024757	STRPU_06884	LYTVA_25987
OG0024758	STRPU_23065, STRPU_00651	LYTVA_05213
OG0024759	STRPU_25685, STRPU_25704	LYTVA_06113
OG0024761	STRPU_24901	LYTVA_20932
OG0024762	STRPU_22277	LYTVA_25829, LYTVA_03963
OG0024763	STRPU_22849, STRPU_22850	LYTVA_12896
OG0024764	STRPU_24288, STRPU_24287	LYTVA_16622
OG0024765	STRPU_12638	LYTVA_14997, LYTVA_07850
OG0024766	STRPU_23167	LYTVA_02282, LYTVA_26356
OG0024767	STRPU_03221, STRPU_03208	LYTVA_06253
OG0024768	STRPU_13791	LYTVA_30021
OG0024769	STRPU_16367, STRPU_16335	LYTVA_01918
OG0024770	STRPU_27314	LYTVA_10611
OG0024771	STRPU_25234	LYTVA_15911, LYTVA_03785
OG0024772	STRPU_03040, STRPU_03026	LYTVA_09011
OG0024773	STRPU_19798, STRPU_00770	LYTVA_05354
OG0024775	STRPU_15667, STRPU_15686	LYTVA_23308
OG0024776	STRPU_14221	LYTVA_03482, LYTVA_03483
OG0024777	STRPU_13931, STRPU_13916	LYTVA_07626
OG0024778	STRPU_01244, STRPU_12051	LYTVA_10700
OG0024781	STRPU_06247, STRPU_06246	LYTVA_27952
OG0024782	STRPU_15254, STRPU_15197	LYTVA_05654
OG0024783	STRPU_10630	LYTVA_26729, LYTVA_09890
OG0024784	STRPU_05985	LYTVA_24478
OG0024785	STRPU_07095	LYTVA_28196, LYTVA_08303
OG0024786	STRPU_08124	LYTVA_22095
OG0024787	STRPU_15525	LYTVA_04931
OG0024789	STRPU_12189	LYTVA_22860, LYTVA_21321
OG0024791	STRPU_22470, STRPU_22494	LYTVA_18591
OG0024792	STRPU_10048, STRPU_10121	LYTVA_14792
OG0024793	STRPU_05207	LYTVA_22163, LYTVA_19746
OG0024794	STRPU_26751, STRPU_26765	LYTVA_16502
OG0024795	STRPU_00478, STRPU_00683	LYTVA_12947
OG0024796	STRPU_15766, STRPU_15762	LYTVA_00522
OG0024798	STRPU_00889, STRPU_23014	LYTVA_10276
OG0024799	STRPU_27430	LYTVA_18433, LYTVA_16750
OG0024800	STRPU_11239, STRPU_11277	LYTVA_15185
OG0024801	STRPU_26563	LYTVA_09165, LYTVA_13782
OG0024802	STRPU_23426, STRPU_01011	LYTVA_21239
OG0024803	STRPU_13920, STRPU_13933	LYTVA_22488
OG0024804	STRPU_11631, STRPU_01319	LYTVA_28791
OG0024805	STRPU_13906	LYTVA_11466
OG0024806	STRPU_00586, STRPU_07552	LYTVA_07565
OG0024808	STRPU_10192, STRPU_01465	LYTVA_19346
OG0024809	STRPU_06823	LYTVA_27767, LYTVA_00055
OG0024810	STRPU_01092, STRPU_24206	LYTVA_23469
OG0024811	STRPU_25965, STRPU_00225	LYTVA_11569
OG0024812	STRPU_01379, STRPU_11568	LYTVA_22800
OG0024813	STRPU_18871, STRPU_18920	LYTVA_02409
OG0024814	STRPU_18918, STRPU_18877	LYTVA_04301
OG0024815	STRPU_06014	LYTVA_28489, LYTVA_17072
