Orthogroup	STRPU_ok	BRALA
OG0007949	STRPU_07271, STRPU_07250	BRALA21915
OG0007951	STRPU_25923	BRALA27601
OG0007952	STRPU_01876, STRPU_25192	BRALA04663
OG0007953	STRPU_10228	BRALA00144
OG0007954	STRPU_16949, STRPU_02017	BRALA29357
OG0007955	STRPU_21208	BRALA22277
OG0007956	STRPU_26493, STRPU_26482	BRALA16558
OG0007957	STRPU_22897, STRPU_22912	BRALA10642
OG0007958	STRPU_23999	BRALA21738
OG0007959	STRPU_18433, STRPU_18476	BRALA01197
OG0007961	STRPU_10714	BRALA14330
OG0007962	STRPU_05230	BRALA26967
OG0007963	STRPU_11066	BRALA05382
OG0007964	STRPU_08331	BRALA06725
OG0007965	STRPU_08251	BRALA06401
OG0007966	STRPU_23496	BRALA04442
OG0007967	STRPU_25118	BRALA03723
OG0007968	STRPU_16704, STRPU_16705, STRPU_16673	BRALA21749
OG0007969	STRPU_18693	BRALA05303
OG0007970	STRPU_10774	BRALA05659
OG0007971	STRPU_24401	BRALA19533
OG0007972	STRPU_26053	BRALA17622, BRALA17623
OG0007973	STRPU_22392	BRALA18923
OG0007974	STRPU_06486	BRALA05720
OG0007975	STRPU_10654, STRPU_10646	BRALA26783
OG0007976	STRPU_08167	BRALA06549
OG0007977	STRPU_08102, STRPU_08116	BRALA13131
OG0007978	STRPU_00914, STRPU_23038	BRALA01087
OG0007979	STRPU_05418	BRALA15926
OG0007980	STRPU_21051	BRALA10770, BRALA10935
OG0007981	STRPU_20974	BRALA29458
OG0007982	STRPU_14540, STRPU_14543, STRPU_14544	BRALA21295
OG0007984	STRPU_06805	BRALA14202
OG0007985	STRPU_04501	BRALA08299
OG0007986	STRPU_27161	BRALA09512
OG0007987	STRPU_00432, STRPU_14197	BRALA07239
OG0007988	STRPU_00212, STRPU_25951	BRALA03214
OG0007990	STRPU_25244	BRALA12460
OG0007993	STRPU_20903, STRPU_20866	BRALA30161
OG0007994	STRPU_21302	BRALA25978
OG0007995	STRPU_26083	BRALA06067, BRALA11512, BRALA16489
OG0007996	STRPU_14493	BRALA27572
OG0007997	STRPU_14219	BRALA22191
OG0007998	STRPU_25023, STRPU_02658	BRALA06927
OG0007999	STRPU_00442, STRPU_13703	BRALA09129
OG0008000	STRPU_07107	BRALA16665
OG0008001	STRPU_04410	BRALA06623
OG0008003	STRPU_00351, STRPU_11012	BRALA05438
OG0008004	STRPU_25364	BRALA19538
OG0008005	STRPU_21442, STRPU_21441, STRPU_21443	BRALA10917, BRALA10791
OG0008006	STRPU_06440, STRPU_05993	BRALA06060
OG0008007	STRPU_18169, STRPU_18152	BRALA05135
OG0008008	STRPU_09006	BRALA18635
OG0008009	STRPU_21986	BRALA03592
OG0008011	STRPU_23173	BRALA20521
OG0008012	STRPU_13565, STRPU_01585, STRPU_13566, STRPU_01584	BRALA14487, BRALA14488
OG0008013	STRPU_01498, STRPU_13750	BRALA23684
OG0008015	STRPU_12110, STRPU_16939, STRPU_27065	BRALA33604, BRALA10282, BRALA10422, BRALA29648, BRALA21519, BRALA17499, BRALA33364, BRALA27789, BRALA28853, BRALA05706, BRALA06488, BRALA28288, BRALA24392, BRALA01861, BRALA08399, BRALA33012, BRALA12287, BRALA32584
OG0008016	STRPU_26699	BRALA15634
OG0008017	STRPU_22417	BRALA17211
OG0008018	STRPU_09880	BRALA28380
OG0008019	STRPU_10623	BRALA15822
OG0008020	STRPU_20510	BRALA27130
OG0008022	STRPU_05163, STRPU_05084	BRALA30758
OG0008023	STRPU_11509, STRPU_11507	BRALA05506
OG0008024	STRPU_21359, STRPU_21358	BRALA13577, BRALA23826
OG0008025	STRPU_09009	BRALA06316
OG0008026	STRPU_07788	BRALA01545
OG0008027	STRPU_00198	BRALA25111
OG0008028	STRPU_24551	BRALA21166
OG0008029	STRPU_15046	BRALA14999
OG0008030	STRPU_15321	BRALA07301
OG0008031	STRPU_05008	BRALA30757
OG0008032	STRPU_08386	BRALA01503
OG0008033	STRPU_09722, STRPU_09766	BRALA16319
OG0008036	STRPU_08424	BRALA11170
OG0008037	STRPU_27256, STRPU_27272	BRALA13459
OG0008038	STRPU_23474	BRALA00052
OG0008039	STRPU_14997	BRALA25573, BRALA25574
OG0008040	STRPU_17738	BRALA35286
OG0008041	STRPU_23915	BRALA15327
OG0008042	STRPU_14118, STRPU_13227, STRPU_13211	BRALA01614
OG0008043	STRPU_04958	BRALA11778
OG0008044	STRPU_25925	BRALA03153
OG0008045	STRPU_23375	BRALA00416
OG0008046	STRPU_26252	BRALA12449
OG0008048	STRPU_25277	BRALA17625
OG0008049	STRPU_15388	BRALA28424
OG0008050	STRPU_18857, STRPU_18939	BRALA05347
OG0008051	STRPU_08564	BRALA06514
OG0008052	STRPU_21075	BRALA15223
OG0008053	STRPU_12802	BRALA27848
OG0008054	STRPU_14071, STRPU_00848	BRALA09180
OG0008055	STRPU_22383	BRALA18953
OG0008056	STRPU_23986	BRALA12095
OG0008057	STRPU_13507	BRALA09187
OG0008058	STRPU_03014	BRALA01759
OG0008060	STRPU_11516	BRALA11739, BRALA11738
OG0008061	STRPU_08064	BRALA13560, BRALA13559
OG0008062	STRPU_24838	BRALA29465
OG0008064	STRPU_25371	BRALA16954
OG0008065	STRPU_12835	BRALA26405
OG0008066	STRPU_26862	BRALA22865
OG0008067	STRPU_07880, STRPU_07879, STRPU_07873	BRALA15119
OG0008069	STRPU_18561	BRALA05254
OG0008070	STRPU_07316	BRALA21954
OG0008071	STRPU_18691	BRALA07291
OG0008072	STRPU_10971	BRALA18765
OG0008073	STRPU_19495	BRALA18358
OG0008074	STRPU_15529	BRALA28413
OG0008075	STRPU_05647	BRALA16942
OG0008076	STRPU_24685	BRALA15878
OG0008077	STRPU_21507	BRALA25001
OG0008078	STRPU_16025	BRALA13669
OG0008079	STRPU_10602	BRALA08589
OG0008081	STRPU_25423	BRALA03257
OG0008082	STRPU_24719	BRALA15693
OG0008083	STRPU_20792	BRALA28836
OG0008084	STRPU_21019	BRALA24665
OG0008085	STRPU_22984	BRALA16435, BRALA31770
OG0008086	STRPU_10021	BRALA23988
OG0008087	STRPU_22236	BRALA29708
OG0008088	STRPU_20687	BRALA28845
OG0008089	STRPU_01939, STRPU_22781	BRALA20320
OG0008090	STRPU_13719	BRALA14829
OG0008091	STRPU_14230, STRPU_14237	BRALA30103
OG0008092	STRPU_12736	BRALA18265, BRALA18266
OG0008094	STRPU_00876, STRPU_23001	BRALA15291
OG0008098	STRPU_20868, STRPU_20905	BRALA30312
OG0008100	STRPU_11576, STRPU_01365	BRALA16672
OG0008102	STRPU_19361	BRALA02796
OG0008103	STRPU_21002	BRALA34312
OG0008104	STRPU_10201	BRALA06606
OG0008105	STRPU_20958	BRALA33680
OG0008106	STRPU_01988, STRPU_22827	BRALA26076
OG0008107	STRPU_24019	BRALA07036
OG0008108	STRPU_26222	BRALA03352
OG0008109	STRPU_14632, STRPU_14614	BRALA30499
OG0008110	STRPU_10554	BRALA13888
OG0008111	STRPU_26446	BRALA15647
OG0008112	STRPU_20662	BRALA22113
OG0008113	STRPU_22759, STRPU_01915	BRALA07943
OG0008115	STRPU_21414	BRALA20867
OG0008117	STRPU_20393	BRALA02820
OG0008119	STRPU_15413	BRALA28937
OG0008120	STRPU_17327, STRPU_17355	BRALA23874
OG0008122	STRPU_08465	BRALA26542
OG0008123	STRPU_21615	BRALA28917, BRALA28916
OG0008124	STRPU_23306	BRALA13418
OG0008125	STRPU_23740	BRALA35372, BRALA34832
OG0008126	STRPU_26946	BRALA14557
OG0008127	STRPU_05706	BRALA11884
OG0008136	STRPU_25668	BRALA20212
OG0008139	STRPU_18812, STRPU_18811, STRPU_00245	BRALA01243
OG0008143	STRPU_05162, STRPU_05083	BRALA28781
OG0008156	STRPU_09357	BRALA17414, BRALA35179
OG0008194	STRPU_02878, STRPU_02868	BRALA18858, BRALA18857
OG0008196	STRPU_26395	BRALA17122
OG0008198	STRPU_25950, STRPU_00210, STRPU_19498, STRPU_19499, STRPU_19497, STRPU_24479	BRALA26773
OG0008202	STRPU_17834	BRALA16861
OG0008203	STRPU_04749	BRALA03991
OG0008204	STRPU_26185	BRALA19971
OG0008205	STRPU_19994, STRPU_01211	BRALA21784
OG0008206	STRPU_16714	BRALA17145
OG0008208	STRPU_23576	BRALA20062
OG0008209	STRPU_06066	BRALA06023
OG0008211	STRPU_26400	BRALA18220
OG0008212	STRPU_21908	BRALA24855, BRALA00330
OG0008213	STRPU_17840	BRALA28821
OG0008214	STRPU_11043, STRPU_00381	BRALA05477
OG0008215	STRPU_05690	BRALA22956
OG0008216	STRPU_21481	BRALA22497
OG0008217	STRPU_08322	BRALA06238
OG0008219	STRPU_08830	BRALA06408
OG0008220	STRPU_04988	BRALA11793
OG0008221	STRPU_25774, STRPU_25791	BRALA03267
OG0008222	STRPU_09459	BRALA16415
OG0008223	STRPU_05864	BRALA22730
OG0008224	STRPU_26047	BRALA19108
OG0008225	STRPU_04941	BRALA08069
OG0008227	STRPU_26816	BRALA14669
OG0008228	STRPU_22094	BRALA09327
OG0008229	STRPU_19496	BRALA02656
OG0008230	STRPU_26192	BRALA28895
OG0008231	STRPU_09959, STRPU_09981	BRALA34426
OG0008232	STRPU_06639	BRALA31720
OG0008234	STRPU_00978, STRPU_08838	BRALA06578
OG0008235	STRPU_11051, STRPU_00391	BRALA05497
OG0008236	STRPU_02457, STRPU_13607	BRALA09019
OG0008237	STRPU_22078	BRALA07954
OG0008238	STRPU_25394	BRALA15105
OG0008239	STRPU_04714	BRALA17929
OG0008240	STRPU_24238, STRPU_01069	BRALA09089
OG0008241	STRPU_21347	BRALA09191
OG0008242	STRPU_05596, STRPU_05536	BRALA28312
OG0008243	STRPU_17185, STRPU_00183	BRALA28205
OG0008244	STRPU_08801	BRALA10429
OG0008245	STRPU_14717	BRALA23605
OG0008246	STRPU_24678	BRALA04540
OG0008247	STRPU_14875	BRALA34550
OG0008249	STRPU_18754	BRALA05292
OG0008250	STRPU_26602	BRALA22870
OG0008251	STRPU_23045	BRALA07938
OG0008252	STRPU_26447	BRALA09548
OG0008253	STRPU_10288	BRALA16363
OG0008254	STRPU_27154	BRALA18783
OG0008255	STRPU_13593, STRPU_02472	BRALA20264
OG0008256	STRPU_09311	BRALA25076
OG0008257	STRPU_06487	BRALA06162
OG0008258	STRPU_20943	BRALA22506
OG0008259	STRPU_24361	BRALA13760
OG0008260	STRPU_25766	BRALA22417
OG0008261	STRPU_05899	BRALA08123
OG0008262	STRPU_19539	BRALA02776
OG0008263	STRPU_21353	BRALA30316
OG0008264	STRPU_27244	BRALA08405
OG0008266	STRPU_26018	BRALA16480
OG0008267	STRPU_23302	BRALA28040
OG0008268	STRPU_22864	BRALA03654
OG0008269	STRPU_23379	BRALA18372
OG0008270	STRPU_00220, STRPU_25959	BRALA21257
OG0008271	STRPU_22100	BRALA13152
OG0008272	STRPU_12792	BRALA16559
OG0008273	STRPU_11363	BRALA05439
OG0008274	STRPU_23528	BRALA17358
OG0008275	STRPU_17151	BRALA28211
OG0008277	STRPU_11820	BRALA23402
OG0008278	STRPU_15382	BRALA28148
OG0008279	STRPU_10645, STRPU_10653	BRALA05426
OG0008281	STRPU_20708	BRALA11926
OG0008282	STRPU_18517	BRALA00732
OG0008283	STRPU_14385	BRALA17761
OG0008286	STRPU_25481	BRALA21994
OG0008288	STRPU_10665	BRALA05446
OG0008290	STRPU_11584, STRPU_11581, STRPU_11590, STRPU_01357	BRALA32558
OG0008291	STRPU_08559	BRALA06389
OG0008292	STRPU_26389	BRALA17573
OG0008294	STRPU_10355	BRALA16279
OG0008295	STRPU_21349	BRALA31051
OG0008296	STRPU_15507	BRALA13383
OG0008297	STRPU_14567	BRALA03422
OG0008298	STRPU_10445	BRALA08665
OG0008299	STRPU_21979	BRALA00329
OG0008300	STRPU_04816	BRALA03675
OG0008301	STRPU_10433	BRALA16291
OG0008303	STRPU_20774	BRALA20895
OG0008304	STRPU_06126	BRALA31258
OG0008305	STRPU_24911	BRALA04867
OG0008306	STRPU_22535	BRALA25169
OG0008307	STRPU_14474	BRALA26874
OG0008308	STRPU_23004, STRPU_00879	BRALA22670
OG0008309	STRPU_27303	BRALA14664
OG0008310	STRPU_24967	BRALA16190, BRALA16192
OG0008311	STRPU_21084	BRALA26152
OG0008312	STRPU_09184, STRPU_02153	BRALA16716
OG0008313	STRPU_09450, STRPU_01512	BRALA13109
OG0008314	STRPU_13492	BRALA07442
OG0008315	STRPU_14415	BRALA26641, BRALA26640
OG0008316	STRPU_13342	BRALA31850, BRALA35094
OG0008317	STRPU_00799, STRPU_19770	BRALA19545
OG0008318	STRPU_20156	BRALA10037
OG0008319	STRPU_10660	BRALA25887, BRALA25888
OG0008320	STRPU_10342	BRALA29154
OG0008321	STRPU_11909, STRPU_11872, STRPU_11093	BRALA05519
OG0008322	STRPU_07155	BRALA02247
OG0008323	STRPU_06817	BRALA12203
OG0008324	STRPU_02507, STRPU_15127	BRALA28417
OG0008325	STRPU_25839	BRALA19943
OG0008326	STRPU_24796	BRALA10239
OG0008327	STRPU_20125	BRALA18892
OG0008328	STRPU_05805, STRPU_05804	BRALA28850
OG0008329	STRPU_00446, STRPU_02376	BRALA14806
OG0008330	STRPU_20578	BRALA12008
OG0008331	STRPU_20497	BRALA15204
OG0008332	STRPU_10364, STRPU_10363, STRPU_10362, STRPU_10361	BRALA29844
OG0008333	STRPU_11315, STRPU_11297	BRALA14313
OG0008334	STRPU_20359	BRALA10047
OG0008335	STRPU_18525	BRALA05150
OG0008336	STRPU_23707	BRALA15357
OG0008337	STRPU_00405, STRPU_19281	BRALA25417
OG0008338	STRPU_08070	BRALA01559
OG0008339	STRPU_24301	BRALA09633
OG0008341	STRPU_20751	BRALA24420
OG0008343	STRPU_24543	BRALA10295
OG0008344	STRPU_13781	BRALA09206
OG0008345	STRPU_22028	BRALA04347
OG0008346	STRPU_21445	BRALA10836
OG0008347	STRPU_25038	BRALA07053
OG0008348	STRPU_20322	BRALA02881
OG0008349	STRPU_05495	BRALA15925
OG0008350	STRPU_08341	BRALA06366
OG0008352	STRPU_26393	BRALA08491
OG0008353	STRPU_23329	BRALA20086
OG0008354	STRPU_26363	BRALA31017, BRALA32314
OG0008355	STRPU_21625	BRALA31283
OG0008356	STRPU_10846, STRPU_10866	BRALA20022, BRALA20023
OG0008357	STRPU_27377	BRALA18497
OG0008358	STRPU_25317	BRALA33771
OG0008359	STRPU_07674	BRALA15128, BRALA15129
OG0008360	STRPU_26028	BRALA21258
OG0008361	STRPU_07167	BRALA16691
OG0008364	STRPU_09334	BRALA09903
OG0008365	STRPU_06534, STRPU_06566	BRALA14255
OG0008368	STRPU_25002	BRALA11399
OG0008370	STRPU_22866	BRALA30620
OG0008371	STRPU_10307	BRALA24474
OG0008373	STRPU_11652	BRALA02447
OG0008374	STRPU_23293	BRALA09241
OG0008376	STRPU_03467	BRALA00681, BRALA22097
OG0008377	STRPU_13157, STRPU_13135	BRALA07328
OG0008378	STRPU_22091	BRALA00143
OG0008379	STRPU_18971, STRPU_18958	BRALA00924
OG0008381	STRPU_10051, STRPU_10124	BRALA34490
OG0008382	STRPU_25953, STRPU_00214	BRALA03358
OG0008383	STRPU_15386	BRALA34425, BRALA34686
OG0008384	STRPU_21170, STRPU_21161	BRALA13373, BRALA13374
OG0008386	STRPU_19149	BRALA01056
OG0008387	STRPU_14436, STRPU_14453	BRALA27580
OG0008388	STRPU_21467	BRALA22482
OG0008389	STRPU_08916, STRPU_00614	BRALA06574
OG0008390	STRPU_19113	BRALA05244
OG0008391	STRPU_20392	BRALA02821
OG0008392	STRPU_00951, STRPU_08870	BRALA06321
OG0008395	STRPU_04818	BRALA06782
OG0008396	STRPU_25821	BRALA22030
OG0008399	STRPU_14733	BRALA33684
OG0008400	STRPU_19240	BRALA29815, BRALA00697
OG0008401	STRPU_21916	BRALA17999
OG0008402	STRPU_24432	BRALA09677
OG0008403	STRPU_01793, STRPU_18104	BRALA24505
OG0008404	STRPU_19488	BRALA23651
OG0008406	STRPU_18477, STRPU_18434	BRALA01198
OG0008410	STRPU_14127, STRPU_14111	BRALA17049
OG0008411	STRPU_02213, STRPU_15593	BRALA07369
OG0008412	STRPU_27031	BRALA13554
OG0008414	STRPU_15727	BRALA04459
OG0008415	STRPU_04989	BRALA11890
OG0008416	STRPU_26315	BRALA17626
OG0008417	STRPU_00327, STRPU_10989	BRALA18262
OG0008418	STRPU_16738, STRPU_01710	BRALA06091
OG0008419	STRPU_20709, STRPU_20694	BRALA13393
OG0008422	STRPU_20887, STRPU_20850	BRALA18880
OG0008424	STRPU_26600	BRALA14612
OG0008425	STRPU_00237, STRPU_00238, STRPU_00239	BRALA03330
OG0008432	STRPU_05661	BRALA18703
OG0008433	STRPU_05881, STRPU_05873, STRPU_05876, STRPU_05878	BRALA00397
OG0008437	STRPU_11835	BRALA00511
OG0008443	STRPU_17437	BRALA19003
OG0008444	STRPU_20695	BRALA22302
OG0008446	STRPU_05833, STRPU_05834, STRPU_05843, STRPU_05835, STRPU_05845, STRPU_05832	BRALA01630
OG0008448	STRPU_20501	BRALA11933
OG0008453	STRPU_02351, STRPU_12764	BRALA07678
OG0008507	STRPU_26599	BRALA15057
OG0008509	STRPU_10672, STRPU_00568	BRALA05523
OG0008512	STRPU_19586	BRALA02964
OG0008513	STRPU_08668, STRPU_08666, STRPU_08667	BRALA15101
OG0008514	STRPU_05238	BRALA15921
OG0008516	STRPU_20906	BRALA10786, BRALA10911
OG0008524	STRPU_14658	BRALA34791, BRALA35810
OG0008526	STRPU_19221	BRALA01004
OG0008527	STRPU_02036, STRPU_08031	BRALA16647
OG0008528	STRPU_00053, STRPU_10856, STRPU_10837	BRALA01940
OG0008529	STRPU_17306, STRPU_17296, STRPU_17315	BRALA09012
OG0008530	STRPU_04864	BRALA03989
OG0008532	STRPU_22676	BRALA28388
OG0008533	STRPU_17230	BRALA28209
OG0008534	STRPU_12965	BRALA27649
OG0008535	STRPU_12636	BRALA22563
OG0008536	STRPU_22250	BRALA00357, BRALA00355, BRALA00356
OG0008538	STRPU_05701	BRALA11832
OG0008539	STRPU_21589	BRALA31052
OG0008540	STRPU_22614	BRALA07940
OG0008541	STRPU_12522, STRPU_12493	BRALA02918
OG0008542	STRPU_27159	BRALA16597
OG0008543	STRPU_25000	BRALA04550
OG0008544	STRPU_04610	BRALA17943
OG0008545	STRPU_04609	BRALA17948
OG0008546	STRPU_25412	BRALA20223
OG0008547	STRPU_10629	BRALA05481
OG0008550	STRPU_15900	BRALA03273
OG0008551	STRPU_18055	BRALA15706
OG0008555	STRPU_07891	BRALA16626
OG0008556	STRPU_20940	BRALA22513
OG0008557	STRPU_26886	BRALA03028
OG0008558	STRPU_11675	BRALA02508
OG0008559	STRPU_23791	BRALA00268
OG0008560	STRPU_12182, STRPU_12139	BRALA01988
OG0008561	STRPU_14330	BRALA28153
OG0008562	STRPU_17513	BRALA08959
OG0008563	STRPU_14810	BRALA29273
OG0008564	STRPU_01030, STRPU_23408	BRALA17330
OG0008565	STRPU_27027	BRALA21746
OG0008566	STRPU_01511, STRPU_09451	BRALA11541
OG0008567	STRPU_21574, STRPU_00280, STRPU_21575	BRALA00993, BRALA11796
OG0008569	STRPU_21276	BRALA12037
OG0008570	STRPU_27052	BRALA21939
OG0008572	STRPU_17074	BRALA19309
OG0008573	STRPU_27209, STRPU_27193	BRALA09463
OG0008574	STRPU_14649	BRALA11419
OG0008575	STRPU_12684	BRALA18250
OG0008576	STRPU_09300	BRALA11515, BRALA11513
OG0008577	STRPU_21335, STRPU_21336	BRALA06350
OG0008578	STRPU_25527	BRALA03455
OG0008579	STRPU_07369	BRALA15115
OG0008580	STRPU_24353	BRALA06915
OG0008582	STRPU_12911	BRALA03652
OG0008583	STRPU_24015	BRALA10200
OG0008587	STRPU_04458, STRPU_04459	BRALA17930
OG0008588	STRPU_08136	BRALA10465
OG0008589	STRPU_22301, STRPU_22300	BRALA12750
OG0008590	STRPU_00624, STRPU_08924	BRALA27378
OG0008591	STRPU_08776	BRALA15014
OG0008592	STRPU_20422	BRALA18436
OG0008593	STRPU_22826, STRPU_01987	BRALA28147
OG0008594	STRPU_13513	BRALA07379
OG0008595	STRPU_17088	BRALA19312
OG0008596	STRPU_13733	BRALA09201
OG0008597	STRPU_05887	BRALA28968
OG0008598	STRPU_08084	BRALA28701
OG0008599	STRPU_15400, STRPU_15401	BRALA15150
OG0008600	STRPU_09634	BRALA22361
OG0008601	STRPU_05526, STRPU_05588	BRALA20388
OG0008602	STRPU_21540	BRALA34147
OG0008603	STRPU_25049	BRALA30099
OG0008604	STRPU_08788	BRALA19507
OG0008605	STRPU_10276	BRALA11490
OG0008606	STRPU_26027	BRALA09692
OG0008607	STRPU_20041	BRALA27393
OG0008608	STRPU_11166	BRALA15840
OG0008609	STRPU_08444	BRALA13094
OG0008610	STRPU_01572, STRPU_09385	BRALA21675
OG0008611	STRPU_20333	BRALA10116
OG0008612	STRPU_19400	BRALA21312
OG0008613	STRPU_22598	BRALA15326
OG0008614	STRPU_05135, STRPU_05062	BRALA11854
OG0008617	STRPU_23150	BRALA15315
OG0008618	STRPU_23452, STRPU_00991	BRALA11013, BRALA11063, BRALA09335
OG0008619	STRPU_20986	BRALA23442
OG0008620	STRPU_27286	BRALA09482
OG0008621	STRPU_05694, STRPU_05693	BRALA15922
OG0008624	STRPU_01471, STRPU_08701	BRALA16482
OG0008625	STRPU_23219, STRPU_23229, STRPU_21955, STRPU_21944, STRPU_21961	BRALA03065
OG0008626	STRPU_12902	BRALA19975
OG0008627	STRPU_05010	BRALA11795
OG0008628	STRPU_05012	BRALA15875
OG0008629	STRPU_26671	BRALA21752
OG0008630	STRPU_14253	BRALA24237, BRALA28920
OG0008632	STRPU_13417	BRALA09185
OG0008633	STRPU_21548	BRALA22271
OG0008634	STRPU_16142, STRPU_16135	BRALA22279
OG0008636	STRPU_11437	BRALA18519
OG0008637	STRPU_10966	BRALA15802
OG0008638	STRPU_22854	BRALA04155
OG0008639	STRPU_17687	BRALA29796
OG0008640	STRPU_12278	BRALA16491
OG0008641	STRPU_17461, STRPU_17477, STRPU_17462	BRALA29471
OG0008642	STRPU_25902	BRALA28732
OG0008643	STRPU_23699	BRALA19720
OG0008644	STRPU_01537, STRPU_09422	BRALA16311
OG0008645	STRPU_25488	BRALA27600
OG0008646	STRPU_18038	BRALA18831, BRALA18832
OG0008647	STRPU_24268	BRALA09658
OG0008648	STRPU_20706	BRALA34884, BRALA30218
OG0008649	STRPU_20786	BRALA22634
OG0008651	STRPU_02997	BRALA00594
OG0008653	STRPU_03813, STRPU_03830	BRALA29819
OG0008654	STRPU_08923, STRPU_00623	BRALA27377
OG0008655	STRPU_23670, STRPU_23645	BRALA20532
OG0008657	STRPU_12812	BRALA32006
OG0008658	STRPU_24474	BRALA21119
OG0008659	STRPU_17964	BRALA28628
OG0008660	STRPU_26727	BRALA16548
OG0008662	STRPU_02682, STRPU_01683	BRALA00592
OG0008663	STRPU_00292, STRPU_00291, STRPU_21638	BRALA34276
OG0008665	STRPU_04286, STRPU_04316	BRALA06807
OG0008666	STRPU_02906	BRALA25113
OG0008668	STRPU_10099, STRPU_10162	BRALA11434
OG0008669	STRPU_13670, STRPU_02400	BRALA16331
OG0008670	STRPU_13987, STRPU_13267	BRALA06998
OG0008671	STRPU_21426	BRALA20873
OG0008672	STRPU_27063	BRALA18524, BRALA29802
OG0008673	STRPU_20722	BRALA20899
OG0008674	STRPU_05905	BRALA15953
OG0008675	STRPU_21091	BRALA22504
OG0008676	STRPU_15392	BRALA07254
OG0008677	STRPU_24381	BRALA05307
OG0008678	STRPU_15079	BRALA27767
OG0008680	STRPU_10241	BRALA21682
OG0008681	STRPU_24546	BRALA10215
OG0008682	STRPU_07049	BRALA02229
OG0008684	STRPU_23419, STRPU_01018	BRALA10687
OG0008685	STRPU_20763	BRALA03084
OG0008693	STRPU_03638, STRPU_03656	BRALA27587
OG0008694	STRPU_12216, STRPU_12215, STRPU_12212, STRPU_12213, STRPU_12028, STRPU_12027, STRPU_12029, STRPU_12211	BRALA18836
OG0008695	STRPU_05702, STRPU_05184, STRPU_05104	BRALA08251
OG0008696	STRPU_05417	BRALA11880
OG0008753	STRPU_19694, STRPU_19621	BRALA02594
OG0008758	STRPU_24386	BRALA19426
OG0008760	STRPU_18381	BRALA14035
OG0008763	STRPU_21819	BRALA10887
OG0008765	STRPU_16849	BRALA00158
OG0008766	STRPU_26399	BRALA13488
OG0008767	STRPU_24969	BRALA09777
OG0008770	STRPU_05440	BRALA28302
OG0008772	STRPU_20561	BRALA21472
OG0008773	STRPU_21458	BRALA28978
OG0008774	STRPU_01320, STRPU_11630	BRALA20726
OG0008779	STRPU_24671	BRALA13753
OG0008781	STRPU_00643, STRPU_23057	BRALA24780
OG0008782	STRPU_03227, STRPU_03212	BRALA28545
OG0008784	STRPU_18552	BRALA00992
OG0008785	STRPU_20337	BRALA21787
OG0008786	STRPU_23971, STRPU_23947	BRALA20053
OG0008789	STRPU_12679	BRALA22759
OG0008789	STRPU_12691	BRALA35300
OG0008790	STRPU_20948	BRALA20707
OG0008792	STRPU_21947, STRPU_21935	BRALA04071
OG0008793	STRPU_15657, STRPU_15674	BRALA25531
OG0008794	STRPU_05853	BRALA31199
OG0008796	STRPU_20633	BRALA10765
OG0008797	STRPU_14529	BRALA14918
OG0008798	STRPU_05768, STRPU_25397	BRALA18668
OG0008799	STRPU_20418	BRALA31717
OG0008801	STRPU_12218	BRALA35445, BRALA32559, BRALA29232
OG0008802	STRPU_08536	BRALA13112
OG0008804	STRPU_21216	BRALA13316
OG0008805	STRPU_22199	BRALA07794
OG0008806	STRPU_01591, STRPU_13572	BRALA06332
OG0008809	STRPU_24430	BRALA32116, BRALA32117, BRALA32118
OG0008810	STRPU_17255	BRALA25429
OG0008811	STRPU_26070	BRALA21997
OG0008812	STRPU_21752, STRPU_21687	BRALA23463
OG0008813	STRPU_26496	BRALA13478
OG0008816	STRPU_27134	BRALA13552
OG0008818	STRPU_13112, STRPU_13113, STRPU_13088	BRALA23356
OG0008820	STRPU_16565	BRALA30147
OG0008821	STRPU_17770	BRALA19308
OG0008822	STRPU_08833	BRALA06559
OG0008823	STRPU_14792	BRALA14958
OG0008825	STRPU_15117, STRPU_02496	BRALA22801, BRALA32453
OG0008826	STRPU_18705	BRALA05017
OG0008827	STRPU_08935	BRALA06277
OG0008828	STRPU_25128	BRALA04831
OG0008829	STRPU_21974	BRALA04028
OG0008831	STRPU_10370	BRALA23986
OG0008832	STRPU_11455	BRALA05684
OG0008833	STRPU_20636	BRALA13348
OG0008834	STRPU_07313	BRALA01773
OG0008835	STRPU_06386	BRALA13701
OG0008836	STRPU_14337	BRALA24617
OG0008837	STRPU_15423	BRALA17709
OG0008838	STRPU_24536	BRALA22701
OG0008840	STRPU_26071	BRALA03104
OG0008841	STRPU_09121, STRPU_02093	BRALA16713
OG0008842	STRPU_21141, STRPU_21140	BRALA10898
OG0008845	STRPU_04159	BRALA29479
OG0008846	STRPU_05467, STRPU_05468	BRALA19450
OG0008847	STRPU_20994	BRALA24430
OG0008848	STRPU_21178	BRALA21485
OG0008850	STRPU_09710, STRPU_09754	BRALA11452
OG0008851	STRPU_19595	BRALA28866
OG0008853	STRPU_10987, STRPU_00325	BRALA19593
OG0008855	STRPU_09887	BRALA02652
OG0008857	STRPU_11438	BRALA08584
OG0008859	STRPU_09855	BRALA33386
OG0008860	STRPU_26149	BRALA26576
OG0008861	STRPU_25594	BRALA26569
OG0008862	STRPU_18795	BRALA01344
OG0008863	STRPU_08297	BRALA25613
OG0008864	STRPU_22978	BRALA27875
OG0008866	STRPU_06833	BRALA16223
