Orthogroup	HELIO_ok	PFLAV
OG0006102	HELIO_02161	TCONS_00029783.p1
OG0006103	HELIO_10415	TCONS_00000409.p1
OG0006104	HELIO_11790	TCONS_00014211.p1
OG0006106	HELIO_01676	TCONS_00054223.p1
OG0006107	HELIO_04998	TCONS_00036681.p1, TCONS_00036680.p1, TCONS_00036657.p1
OG0006108	HELIO_02395	TCONS_00015674.p1
OG0006109	HELIO_05985	TCONS_00056165.p1, TCONS_00021601.p1, TCONS_00054953.p1
OG0006111	HELIO_09546	TCONS_00042547.p1
OG0006112	HELIO_00153	TCONS_00019442.p1
OG0006113	HELIO_01033	TCONS_00008491.p1
OG0006114	HELIO_08232	TCONS_00027740.p1
OG0006115	HELIO_09653	TCONS_00000342.p1
OG0006116	HELIO_06170	TCONS_00009660.p1
OG0006117	HELIO_11868	TCONS_00013524.p1
OG0006118	HELIO_11336	TCONS_00008006.p1
OG0006119	HELIO_01320	TCONS_00026618.p1
OG0006120	HELIO_01402	TCONS_00027536.p1
OG0006121	HELIO_03902	TCONS_00026474.p1
OG0006123	HELIO_05780	TCONS_00027427.p1
OG0006124	HELIO_04516	TCONS_00000594.p1
OG0006125	HELIO_04092	TCONS_00010849.p1
OG0006126	HELIO_10074	TCONS_00014812.p1
OG0006127	HELIO_09878	TCONS_00020694.p1
OG0006128	HELIO_05999	TCONS_00007601.p1
OG0006129	HELIO_10684	TCONS_00028049.p1, TCONS_00028048.p1
OG0006130	HELIO_09850	TCONS_00024794.p1, TCONS_00024754.p1
OG0006131	HELIO_03798	TCONS_00004751.p1
OG0006132	HELIO_12281	TCONS_00027450.p1
OG0006133	HELIO_12670	TCONS_00055498.p1
OG0006134	HELIO_11258	TCONS_00008106.p1
OG0006135	HELIO_03520	TCONS_00002593.p1
OG0006136	HELIO_01347	TCONS_00016806.p1
OG0006137	HELIO_11623	TCONS_00002033.p1
OG0006138	HELIO_12746, HELIO_12748	TCONS_00002643.p1
OG0006139	HELIO_11350	TCONS_00048402.p1
OG0006140	HELIO_02451	TCONS_00021228.p1, TCONS_00021227.p1
OG0006143	HELIO_08957	TCONS_00011205.p1, TCONS_00011206.p1
OG0006144	HELIO_01610	TCONS_00011254.p1
OG0006145	HELIO_02039	TCONS_00050624.p1
OG0006146	HELIO_11581	TCONS_00031373.p1
OG0006148	HELIO_03796	TCONS_00053637.p1
OG0006149	HELIO_09266	TCONS_00010120.p1
OG0006151	HELIO_12332	TCONS_00052257.p1, TCONS_00052250.p1, TCONS_00052253.p1, TCONS_00052249.p1, TCONS_00052255.p1
OG0006152	HELIO_02838, HELIO_02839	TCONS_00045404.p1
OG0006153	HELIO_10903	TCONS_00043806.p1
OG0006155	HELIO_09019	TCONS_00020771.p1, TCONS_00020781.p1
OG0006156	HELIO_01157	TCONS_00021882.p1
OG0006157	HELIO_10725, HELIO_01579	TCONS_00022400.p1
OG0006158	HELIO_03424	TCONS_00011725.p1
OG0006159	HELIO_01135	TCONS_00020378.p1
OG0006161	HELIO_01021	TCONS_00032540.p1
OG0006162	HELIO_06910	TCONS_00053779.p1
OG0006163	HELIO_10622	TCONS_00031691.p1
OG0006164	HELIO_00503	TCONS_00008174.p1, TCONS_00000033.p1
OG0006165	HELIO_10096	TCONS_00019638.p1
OG0006167	HELIO_09583	TCONS_00026050.p1
OG0006168	HELIO_04374	TCONS_00016557.p1
OG0006169	HELIO_01683	TCONS_00043660.p1
OG0006170	HELIO_00936	TCONS_00019034.p1
OG0006171	HELIO_08769	TCONS_00011018.p1
OG0006172	HELIO_09368	TCONS_00009710.p1
OG0006174	HELIO_09611	TCONS_00002993.p1
OG0006175	HELIO_00587	TCONS_00016874.p1
OG0006176	HELIO_06130	TCONS_00010221.p1
OG0006178	HELIO_06934	TCONS_00026898.p1
OG0006179	HELIO_02389	TCONS_00001389.p1
OG0006180	HELIO_05100	TCONS_00007442.p1
OG0006181	HELIO_02483	TCONS_00010425.p1
OG0006182	HELIO_05513	TCONS_00054078.p1
OG0006183	HELIO_10717	TCONS_00013519.p1
OG0006184	HELIO_07281	TCONS_00013240.p1
OG0006185	HELIO_10309	TCONS_00045754.p1
OG0006186	HELIO_07896	TCONS_00001195.p1
OG0006187	HELIO_10624	TCONS_00029731.p1
OG0006188	HELIO_02600	TCONS_00053406.p1
OG0006189	HELIO_09819	TCONS_00012480.p1
OG0006190	HELIO_09178	TCONS_00028354.p1
OG0006191	HELIO_05111	TCONS_00029555.p1
OG0006192	HELIO_02484	TCONS_00056391.p1, TCONS_00041424.p1
OG0006193	HELIO_02783	TCONS_00002853.p1, TCONS_00002837.p1
OG0006194	HELIO_01490	TCONS_00014587.p1
OG0006195	HELIO_11558	TCONS_00006119.p1
OG0006196	HELIO_07135	TCONS_00021445.p1
OG0006198	HELIO_03108	TCONS_00026915.p1
OG0006199	HELIO_07696	TCONS_00052496.p1
OG0006200	HELIO_01635	TCONS_00030705.p1
OG0006201	HELIO_12194	TCONS_00005211.p1
OG0006202	HELIO_07913	TCONS_00007558.p1
OG0006203	HELIO_08508	TCONS_00010994.p1
OG0006205	HELIO_06982	TCONS_00005581.p1
OG0006206	HELIO_02094	TCONS_00011739.p1
OG0006207	HELIO_04911	TCONS_00006897.p1
OG0006210	HELIO_09766	TCONS_00009196.p1
OG0006213	HELIO_06368	TCONS_00019307.p1
OG0006214	HELIO_05385	TCONS_00037981.p1
OG0006215	HELIO_03247, HELIO_07227	TCONS_00054350.p1
OG0006216	HELIO_01427	TCONS_00014138.p1
OG0006217	HELIO_08745	TCONS_00051364.p1
OG0006219	HELIO_11309	TCONS_00021122.p1
OG0006220	HELIO_03835	TCONS_00019743.p1, TCONS_00019730.p1
OG0006221	HELIO_08499	TCONS_00033298.p1
OG0006222	HELIO_02089	TCONS_00003406.p1, TCONS_00037237.p1, TCONS_00053751.p1, TCONS_00053750.p1
OG0006223	HELIO_10561	TCONS_00027024.p1
OG0006224	HELIO_11003	TCONS_00050034.p1
OG0006225	HELIO_07778	TCONS_00010489.p1
OG0006226	HELIO_08615, HELIO_07283	TCONS_00053227.p1
OG0006227	HELIO_02965	TCONS_00026982.p1
OG0006228	HELIO_01906	TCONS_00037181.p1
OG0006229	HELIO_08595	TCONS_00043875.p1
OG0006230	HELIO_04171	TCONS_00020731.p1
OG0006231	HELIO_09557	TCONS_00017751.p1
OG0006232	HELIO_02413	TCONS_00056742.p1
OG0006233	HELIO_12645	TCONS_00033829.p1
OG0006234	HELIO_02209	TCONS_00052906.p1
OG0006235	HELIO_04447	TCONS_00036221.p1
OG0006237	HELIO_09317	TCONS_00051480.p1
OG0006238	HELIO_00495, HELIO_04713	TCONS_00024408.p1, TCONS_00024372.p1
OG0006239	HELIO_12453	TCONS_00008386.p1
OG0006240	HELIO_10169	TCONS_00015238.p1
OG0006241	HELIO_12436	TCONS_00008888.p1
OG0006242	HELIO_04792	TCONS_00012548.p1
OG0006243	HELIO_03162	TCONS_00028966.p1
OG0006244	HELIO_09799	TCONS_00004893.p1
OG0006245	HELIO_01875	TCONS_00056805.p1
OG0006246	HELIO_03207	TCONS_00029698.p1
OG0006248	HELIO_02578	TCONS_00022938.p1
OG0006249	HELIO_03685	TCONS_00022323.p1
OG0006250	HELIO_04452	TCONS_00027802.p1
OG0006252	HELIO_07441	TCONS_00051116.p1
OG0006253	HELIO_09860	TCONS_00000285.p1
OG0006254	HELIO_03235	TCONS_00055925.p1
OG0006255	HELIO_01290	TCONS_00026740.p1, TCONS_00041555.p1
OG0006256	HELIO_09276	TCONS_00034145.p1
OG0006257	HELIO_05551	TCONS_00010381.p1
OG0006258	HELIO_02104	TCONS_00032874.p1
OG0006259	HELIO_08011	TCONS_00018304.p1
OG0006260	HELIO_02690	TCONS_00047383.p1
OG0006261	HELIO_01281	TCONS_00048563.p1
OG0006262	HELIO_03022	TCONS_00018917.p1
OG0006263	HELIO_01869	TCONS_00007047.p1
OG0006265	HELIO_02915	TCONS_00003636.p1
OG0006266	HELIO_09601	TCONS_00014755.p1
OG0006268	HELIO_11361	TCONS_00048122.p1
OG0006270	HELIO_03056	TCONS_00015601.p1
OG0006271	HELIO_08830	TCONS_00013879.p1
OG0006273	HELIO_08816	TCONS_00008500.p1
OG0006274	HELIO_07872	TCONS_00037315.p1
OG0006275	HELIO_03477	TCONS_00001487.p1
OG0006276	HELIO_03275	TCONS_00030501.p1
OG0006276	HELIO_01815	TCONS_00010115.p1
OG0006278	HELIO_12003	TCONS_00005100.p1, TCONS_00006348.p1
OG0006279	HELIO_03686	TCONS_00002188.p1
OG0006280	HELIO_04297	TCONS_00009583.p1
OG0006282	HELIO_02370	TCONS_00041317.p1, TCONS_00041301.p1
OG0006283	HELIO_12120	TCONS_00020320.p1
OG0006284	HELIO_12533	TCONS_00004481.p1
OG0006285	HELIO_00662	TCONS_00016197.p1
OG0006286	HELIO_12161	TCONS_00029938.p1, TCONS_00030675.p1
OG0006287	HELIO_11429	TCONS_00011059.p1
OG0006289	HELIO_05726	TCONS_00049653.p1
OG0006290	HELIO_11929	TCONS_00050562.p1
OG0006291	HELIO_02126	TCONS_00016579.p1
OG0006292	HELIO_00798	TCONS_00008942.p1
OG0006293	HELIO_02797	TCONS_00006350.p1
OG0006294	HELIO_01836	TCONS_00010810.p1
OG0006295	HELIO_06735	TCONS_00006928.p1, TCONS_00006902.p1
OG0006296	HELIO_06978	TCONS_00048898.p1
OG0006297	HELIO_03473	TCONS_00048919.p1
OG0006298	HELIO_07555	TCONS_00003571.p1
OG0006299	HELIO_03597	TCONS_00002304.p1
OG0006300	HELIO_08889	TCONS_00012213.p1
OG0006301	HELIO_02503	TCONS_00011055.p1
OG0006302	HELIO_07327	TCONS_00028792.p1
OG0006303	HELIO_05727	TCONS_00017779.p1
OG0006304	HELIO_02086	TCONS_00009784.p1
OG0006305	HELIO_00440	TCONS_00027479.p1
OG0006306	HELIO_02884	TCONS_00017205.p1
OG0006307	HELIO_06176	TCONS_00053826.p1
OG0006308	HELIO_01030	TCONS_00004866.p1
OG0006310	HELIO_09882	TCONS_00036033.p1
OG0006311	HELIO_07328	TCONS_00038156.p1
OG0006312	HELIO_09759, HELIO_09758	TCONS_00048558.p1
OG0006315	HELIO_08491	TCONS_00010515.p1
OG0006316	HELIO_11024	TCONS_00053170.p1
OG0006317	HELIO_02608	TCONS_00005040.p1, TCONS_00029813.p1
OG0006318	HELIO_04140	TCONS_00002001.p1, TCONS_00001991.p1
OG0006319	HELIO_05167	TCONS_00049238.p1
OG0006320	HELIO_01365	TCONS_00048271.p1
OG0006321	HELIO_02693	TCONS_00009449.p1
OG0006322	HELIO_05302	TCONS_00048928.p1
OG0006323	HELIO_03381	TCONS_00041748.p1
OG0006324	HELIO_03518	TCONS_00009459.p1
OG0006325	HELIO_12476	TCONS_00015014.p1
OG0006327	HELIO_04051	TCONS_00041267.p1, TCONS_00041268.p1, TCONS_00035798.p1
OG0006328	HELIO_10414	TCONS_00045051.p1, TCONS_00045634.p1
OG0006329	HELIO_06141	TCONS_00026255.p1
OG0006330	HELIO_02203	TCONS_00028142.p1
OG0006331	HELIO_06448	TCONS_00003546.p1
OG0006332	HELIO_10634	TCONS_00024586.p1
OG0006334	HELIO_03962	TCONS_00053945.p1
OG0006335	HELIO_08944	TCONS_00038727.p1
OG0006336	HELIO_11751	TCONS_00053361.p1
OG0006337	HELIO_01227	TCONS_00028906.p1
OG0006338	HELIO_02771, HELIO_07035	TCONS_00053627.p1
OG0006339	HELIO_05939	TCONS_00006224.p1
OG0006340	HELIO_10564	TCONS_00030619.p1
OG0006341	HELIO_02596	TCONS_00053211.p1
OG0006342	HELIO_10417	TCONS_00047446.p1
OG0006343	HELIO_10924, HELIO_03814	TCONS_00042685.p1
OG0006344	HELIO_02682	TCONS_00032988.p1
OG0006348	HELIO_04624	TCONS_00055332.p1
OG0006349	HELIO_11196	TCONS_00052515.p1
OG0006351	HELIO_01111	TCONS_00043433.p1
OG0006352	HELIO_12264	TCONS_00044098.p1
OG0006353	HELIO_08847	TCONS_00009865.p1
OG0006354	HELIO_06452	TCONS_00027609.p1
OG0006356	HELIO_12334	TCONS_00005098.p1
OG0006357	HELIO_04461, HELIO_05831	TCONS_00050895.p1
OG0006358	HELIO_09093	TCONS_00048101.p1
OG0006359	HELIO_05317	TCONS_00014857.p1
OG0006360	HELIO_03201	TCONS_00036149.p1
OG0006361	HELIO_08471	TCONS_00004369.p1
OG0006362	HELIO_00933	TCONS_00041980.p1, TCONS_00041972.p1
OG0006364	HELIO_11661	TCONS_00019775.p1
OG0006365	HELIO_02059	TCONS_00042541.p1
OG0006366	HELIO_09372	TCONS_00021558.p1
OG0006367	HELIO_01807	TCONS_00045704.p1, TCONS_00046721.p1
OG0006368	HELIO_11154, HELIO_06811	TCONS_00035900.p1
OG0006370	HELIO_08191	TCONS_00053971.p1
OG0006371	HELIO_05907	TCONS_00037333.p1, TCONS_00036204.p1, TCONS_00036202.p1, TCONS_00036205.p1, TCONS_00006582.p1, TCONS_00004945.p1, TCONS_00036194.p1
OG0006372	HELIO_12026	TCONS_00055014.p1
OG0006375	HELIO_08503	TCONS_00014183.p1
OG0006376	HELIO_08120	TCONS_00015180.p1
OG0006377	HELIO_08767	TCONS_00053744.p1, TCONS_00053743.p1
OG0006378	HELIO_10749	TCONS_00026085.p1
OG0006379	HELIO_11177	TCONS_00046729.p1, TCONS_00010895.p1
OG0006381	HELIO_05870	TCONS_00047599.p1
OG0006382	HELIO_08796	TCONS_00011902.p1
OG0006383	HELIO_00800	TCONS_00035269.p1
OG0006384	HELIO_05166	TCONS_00024420.p1, TCONS_00025857.p1
OG0006385	HELIO_06115	TCONS_00011299.p1, TCONS_00011279.p1
OG0006386	HELIO_08108	TCONS_00038091.p1
OG0006387	HELIO_04976	TCONS_00001551.p1
OG0006388	HELIO_03315	TCONS_00013235.p1
OG0006389	HELIO_10791	TCONS_00001248.p1
OG0006390	HELIO_00558	TCONS_00047659.p1
OG0006391	HELIO_08033	TCONS_00055478.p1
OG0006392	HELIO_11026	TCONS_00001939.p1
OG0006393	HELIO_00803	TCONS_00027954.p1
OG0006394	HELIO_07735	TCONS_00013244.p1
OG0006395	HELIO_02881	TCONS_00045081.p1
OG0006396	HELIO_07809	TCONS_00054358.p1
OG0006398	HELIO_10908	TCONS_00020199.p1
OG0006401	HELIO_05695	TCONS_00056569.p1
OG0006402	HELIO_12228, HELIO_12229	TCONS_00055131.p1
OG0006405	HELIO_06399	TCONS_00036434.p1
OG0006407	HELIO_02958	TCONS_00017172.p1
OG0006408	HELIO_00982	TCONS_00011147.p1
OG0006414	HELIO_01013	TCONS_00028276.p1, TCONS_00028277.p1
OG0006442	HELIO_11335	TCONS_00001276.p1
OG0006443	HELIO_11958	TCONS_00039555.p1
OG0006444	HELIO_10343, HELIO_05770	TCONS_00035026.p1
OG0006446	HELIO_09199	TCONS_00016689.p1
OG0006447	HELIO_02401	TCONS_00014759.p1
OG0006448	HELIO_04101	TCONS_00055605.p1
OG0006452	HELIO_08481	TCONS_00048196.p1
OG0006454	HELIO_03255	TCONS_00005752.p1
OG0006456	HELIO_08853	TCONS_00024071.p1
OG0006457	HELIO_00878	TCONS_00053917.p1
OG0006458	HELIO_10295	TCONS_00035428.p1
OG0006459	HELIO_04320	TCONS_00029344.p1
OG0006460	HELIO_05276	TCONS_00010265.p1
OG0006461	HELIO_01776	TCONS_00048350.p1
OG0006462	HELIO_05402	TCONS_00014431.p1
OG0006463	HELIO_12258	TCONS_00028384.p1
OG0006464	HELIO_03458	TCONS_00021066.p1
OG0006465	HELIO_10993	TCONS_00009885.p1
OG0006468	HELIO_07270	TCONS_00007890.p1
OG0006469	HELIO_10978	TCONS_00012821.p1
OG0006470	HELIO_01090	TCONS_00027786.p1
OG0006471	HELIO_01265	TCONS_00053412.p1
OG0006472	HELIO_04238	TCONS_00021911.p1
OG0006474	HELIO_12383	TCONS_00005145.p1
OG0006475	HELIO_08214	TCONS_00056392.p1, TCONS_00041422.p1
OG0006476	HELIO_04991	TCONS_00042228.p1
OG0006477	HELIO_11915	TCONS_00031480.p1
OG0006478	HELIO_06607	TCONS_00054517.p1
OG0006479	HELIO_06008	TCONS_00051879.p1
OG0006480	HELIO_11368	TCONS_00057242.p1
OG0006481	HELIO_00988	TCONS_00034795.p1
OG0006482	HELIO_08203	TCONS_00009649.p1
OG0006483	HELIO_01587	TCONS_00010956.p1
OG0006485	HELIO_04753	TCONS_00010701.p1
OG0006486	HELIO_03923	TCONS_00048186.p1
OG0006487	HELIO_00559	TCONS_00049079.p1
OG0006488	HELIO_02453	TCONS_00011528.p1
OG0006490	HELIO_10388	TCONS_00049724.p1
OG0006491	HELIO_07075	TCONS_00044639.p1
OG0006493	HELIO_07266	TCONS_00022120.p1
OG0006494	HELIO_00627	TCONS_00021999.p1
OG0006495	HELIO_06646	TCONS_00050223.p1
OG0006496	HELIO_00474	TCONS_00016568.p1
OG0006497	HELIO_10804	TCONS_00054999.p1
OG0006498	HELIO_05645	TCONS_00043357.p1, TCONS_00043346.p1
OG0006499	HELIO_05894	TCONS_00015424.p1
OG0006500	HELIO_06567	TCONS_00009974.p1
OG0006501	HELIO_04534	TCONS_00010106.p1
OG0006502	HELIO_12184	TCONS_00012707.p1
OG0006503	HELIO_12395	TCONS_00021845.p1
OG0006504	HELIO_04078	TCONS_00006488.p1
OG0006505	HELIO_12638	TCONS_00056089.p1
OG0006506	HELIO_07885	TCONS_00036362.p1
OG0006507	HELIO_12124	TCONS_00049530.p1
OG0006508	HELIO_06377	TCONS_00026619.p1
OG0006512	HELIO_00915	TCONS_00011733.p1
OG0006513	HELIO_08808	TCONS_00007347.p1
OG0006514	HELIO_03646	TCONS_00043974.p1
OG0006515	HELIO_10337	TCONS_00004438.p1
OG0006516	HELIO_06603	TCONS_00010802.p1
OG0006517	HELIO_01010	TCONS_00020570.p1
OG0006518	HELIO_06694	TCONS_00001085.p1
OG0006519	HELIO_01604	TCONS_00009727.p1
OG0006520	HELIO_01054	TCONS_00042468.p1, TCONS_00042416.p1
OG0006522	HELIO_10646	TCONS_00005801.p1, TCONS_00005787.p1
OG0006523	HELIO_02795	TCONS_00011605.p1
OG0006524	HELIO_00304	TCONS_00048319.p1
OG0006525	HELIO_00865	TCONS_00047745.p1
OG0006527	HELIO_03298	TCONS_00012766.p1
OG0006528	HELIO_12157	TCONS_00004367.p1
OG0006530	HELIO_09378	TCONS_00029282.p1
OG0006532	HELIO_12414	TCONS_00053038.p1, TCONS_00053081.p1
OG0006533	HELIO_10267	TCONS_00001339.p1
OG0006534	HELIO_09880	TCONS_00027612.p1
OG0006535	HELIO_06827	TCONS_00023337.p1, TCONS_00023207.p1
OG0006536	HELIO_01245	TCONS_00026188.p1
OG0006537	HELIO_02770	TCONS_00041692.p1
OG0006538	HELIO_00835	TCONS_00018708.p1, TCONS_00018657.p1
OG0006539	HELIO_07656, HELIO_07657	TCONS_00005734.p1
OG0006540	HELIO_06514	TCONS_00022205.p1
OG0006541	HELIO_07727	TCONS_00027019.p1
OG0006543	HELIO_04460	TCONS_00017046.p1
OG0006544	HELIO_03354	TCONS_00008190.p1, TCONS_00008179.p1
OG0006545	HELIO_10212	TCONS_00056038.p1
OG0006546	HELIO_01839	TCONS_00011832.p1
OG0006547	HELIO_04168	TCONS_00015546.p1
OG0006548	HELIO_05108, HELIO_11823	TCONS_00023200.p1, TCONS_00023331.p1
OG0006549	HELIO_06344	TCONS_00048349.p1
OG0006550	HELIO_11646	TCONS_00049126.p1
OG0006551	HELIO_05948	TCONS_00015875.p1
OG0006553	HELIO_09294	TCONS_00014564.p1
OG0006554	HELIO_11137	TCONS_00005063.p1
OG0006555	HELIO_07289	TCONS_00044540.p1
OG0006556	HELIO_07036	TCONS_00001090.p1
OG0006559	HELIO_09362	TCONS_00054654.p1
OG0006560	HELIO_11821	TCONS_00010738.p1
OG0006561	HELIO_01583	TCONS_00009958.p1
OG0006562	HELIO_02270	TCONS_00022910.p1
OG0006563	HELIO_05170, HELIO_04601	TCONS_00011237.p1
OG0006564	HELIO_04895	TCONS_00005531.p1
OG0006565	HELIO_12038	TCONS_00047631.p1
OG0006567	HELIO_00971	TCONS_00045499.p1
OG0006568	HELIO_02321, HELIO_02320	TCONS_00045070.p1
OG0006569	HELIO_04025	TCONS_00004482.p1
OG0006570	HELIO_06228	TCONS_00016369.p1
OG0006571	HELIO_02921	TCONS_00027928.p1
OG0006573	HELIO_06358	TCONS_00005210.p1
OG0006574	HELIO_08922	TCONS_00029325.p1
OG0006575	HELIO_10920	TCONS_00009220.p1
OG0006576	HELIO_11431, HELIO_01101	TCONS_00031187.p1, TCONS_00031210.p1
OG0006577	HELIO_02340	TCONS_00054554.p1
OG0006578	HELIO_07383, HELIO_06625	TCONS_00026429.p1
OG0006579	HELIO_05914	TCONS_00053710.p1
OG0006580	HELIO_00870	TCONS_00003702.p1
OG0006581	HELIO_08025	TCONS_00055023.p1
OG0006582	HELIO_10336	TCONS_00028748.p1
OG0006583	HELIO_06969	TCONS_00002402.p1
OG0006584	HELIO_01051	TCONS_00009190.p1
OG0006585	HELIO_03688	TCONS_00011678.p1
OG0006586	HELIO_01946	TCONS_00056653.p1
OG0006587	HELIO_11243	TCONS_00011724.p1
OG0006588	HELIO_01448	TCONS_00049561.p1
OG0006590	HELIO_01741	TCONS_00006411.p1
OG0006591	HELIO_05448	TCONS_00046705.p1
OG0006592	HELIO_09688	TCONS_00002772.p1
OG0006593	HELIO_11602	TCONS_00033505.p1
OG0006595	HELIO_09575	TCONS_00029764.p1
OG0006596	HELIO_09364	TCONS_00007790.p1
OG0006597	HELIO_00477	TCONS_00042667.p1
OG0006598	HELIO_08458	TCONS_00029076.p1
OG0006599	HELIO_03613	TCONS_00031431.p1
OG0006600	HELIO_03138	TCONS_00013731.p1
OG0006601	HELIO_01346	TCONS_00054928.p1
OG0006602	HELIO_02442	TCONS_00056704.p1
OG0006604	HELIO_08860	TCONS_00006520.p1
OG0006605	HELIO_06773	TCONS_00014163.p1
OG0006606	HELIO_06615	TCONS_00001826.p1
OG0006607	HELIO_00321	TCONS_00044660.p1
OG0006608	HELIO_12351	TCONS_00021081.p1
OG0006609	HELIO_08243	TCONS_00056679.p1
OG0006610	HELIO_11565	TCONS_00012981.p1
OG0006612	HELIO_07236	TCONS_00053948.p1
OG0006613	HELIO_01930	TCONS_00020318.p1
OG0006614	HELIO_08065	TCONS_00036181.p1
OG0006615	HELIO_05092	TCONS_00055565.p1
OG0006616	HELIO_08234	TCONS_00022755.p1
OG0006618	HELIO_03387	TCONS_00007076.p1
OG0006619	HELIO_09123	TCONS_00045095.p1
OG0006620	HELIO_02725	TCONS_00017309.p1
OG0006622	HELIO_02210	TCONS_00021887.p1
OG0006623	HELIO_11233	TCONS_00025757.p1, TCONS_00025795.p1
OG0006624	HELIO_10116	TCONS_00056405.p1
OG0006626	HELIO_05961	TCONS_00006380.p1
OG0006627	HELIO_11995	TCONS_00000978.p1
OG0006628	HELIO_02588	TCONS_00050775.p1
OG0006629	HELIO_05404, HELIO_05763	TCONS_00053776.p1, TCONS_00053777.p1, TCONS_00009188.p1, TCONS_00009189.p1, TCONS_00009186.p1, TCONS_00009187.p1
OG0006630	HELIO_10586	TCONS_00032852.p1
OG0006631	HELIO_00442	TCONS_00003832.p1
OG0006632	HELIO_10046	TCONS_00027325.p1
OG0006633	HELIO_03206	TCONS_00045550.p1
OG0006634	HELIO_09643	TCONS_00005070.p1
OG0006635	HELIO_04021	TCONS_00027064.p1
OG0006636	HELIO_12004	TCONS_00012633.p1
OG0006638	HELIO_00603	TCONS_00008465.p1
OG0006640	HELIO_02481	TCONS_00006552.p1
OG0006641	HELIO_06767	TCONS_00010089.p1
OG0006642	HELIO_08918	TCONS_00014397.p1
OG0006643	HELIO_07167	TCONS_00056347.p1, TCONS_00056312.p1, TCONS_00056313.p1, TCONS_00056354.p1
OG0006644	HELIO_03204	TCONS_00008651.p1
OG0006645	HELIO_10104	TCONS_00003989.p1
OG0006646	HELIO_00489	TCONS_00028509.p1
OG0006647	HELIO_09459	TCONS_00009340.p2
OG0006648	HELIO_06638	TCONS_00000125.p1
OG0006649	HELIO_10793	TCONS_00010217.p1, TCONS_00011294.p1, TCONS_00011271.p1
OG0006650	HELIO_03117	TCONS_00042837.p1
OG0006651	HELIO_02310	TCONS_00000270.p1
OG0006652	HELIO_01175	TCONS_00004473.p1
OG0006653	HELIO_09990	TCONS_00007193.p1
OG0006654	HELIO_02769	TCONS_00002127.p1
OG0006656	HELIO_11349	TCONS_00025652.p1
OG0006657	HELIO_07908	TCONS_00006349.p1
OG0006659	HELIO_12103	TCONS_00050933.p1, TCONS_00050932.p1
OG0006660	HELIO_11761	TCONS_00049634.p1
OG0006661	HELIO_06626	TCONS_00021055.p1
OG0006662	HELIO_09320	TCONS_00035039.p1
OG0006663	HELIO_02313	TCONS_00006144.p1, TCONS_00006163.p1
OG0006664	HELIO_02701	TCONS_00015932.p1
OG0006665	HELIO_04364	TCONS_00002816.p1
OG0006666	HELIO_12248	TCONS_00048338.p1
OG0006668	HELIO_07541	TCONS_00042523.p1
OG0006669	HELIO_11899	TCONS_00052745.p1
OG0006670	HELIO_08029	TCONS_00016009.p1
OG0006671	HELIO_05864	TCONS_00050456.p1
OG0006673	HELIO_06392	TCONS_00025948.p1
OG0006675	HELIO_08924	TCONS_00027673.p1
OG0006676	HELIO_10377	TCONS_00048311.p1
OG0006677	HELIO_09774	TCONS_00013225.p1
OG0006678	HELIO_02277	TCONS_00013801.p1
OG0006679	HELIO_02358	TCONS_00026672.p1, TCONS_00021349.p1
OG0006680	HELIO_02680	TCONS_00056961.p1
OG0006681	HELIO_12263	TCONS_00056930.p1
OG0006682	HELIO_10433	TCONS_00017799.p1
OG0006682	HELIO_10432	TCONS_00017798.p1
OG0006683	HELIO_02924	TCONS_00051711.p1, TCONS_00051709.p1
OG0006684	HELIO_06154	TCONS_00047879.p1
OG0006686	HELIO_12341	TCONS_00044306.p1, TCONS_00016179.p1
OG0006687	HELIO_11277	TCONS_00001711.p1
OG0006688	HELIO_03127	TCONS_00008729.p1
OG0006689	HELIO_05938	TCONS_00028006.p1
OG0006690	HELIO_02191	TCONS_00048041.p1
OG0006692	HELIO_11578	TCONS_00003067.p1
OG0006694	HELIO_03880	TCONS_00002311.p1
OG0006695	HELIO_08328	TCONS_00010698.p1
OG0006696	HELIO_07111	TCONS_00049680.p1
OG0006697	HELIO_01191	TCONS_00026718.p1
OG0006698	HELIO_12446	TCONS_00008813.p1
OG0006699	HELIO_11479	TCONS_00005799.p1, TCONS_00005785.p1
OG0006700	HELIO_12057	TCONS_00022105.p1
OG0006703	HELIO_06495	TCONS_00045997.p1
OG0006705	HELIO_06835	TCONS_00052193.p1
OG0006706	HELIO_11342	TCONS_00014874.p1
OG0006707	HELIO_00394	TCONS_00014958.p1
OG0006709	HELIO_01142	TCONS_00056346.p1
OG0006710	HELIO_06551	TCONS_00028493.p1
OG0006711	HELIO_05604	TCONS_00000423.p1
OG0006712	HELIO_03348	TCONS_00007395.p1
OG0006713	HELIO_11450	TCONS_00012197.p1
OG0006714	HELIO_11043	TCONS_00026867.p1
OG0006715	HELIO_03316	TCONS_00047509.p1, TCONS_00047508.p1
OG0006716	HELIO_06298	TCONS_00018192.p1
OG0006717	HELIO_09109	TCONS_00012131.p1
OG0006718	HELIO_05927	TCONS_00027315.p1
OG0006719	HELIO_09746	TCONS_00014267.p1
OG0006720	HELIO_08931	TCONS_00055157.p1, TCONS_00055188.p1
OG0006721	HELIO_02607	TCONS_00027927.p1
OG0006722	HELIO_08515	TCONS_00053746.p1
OG0006724	HELIO_00952	TCONS_00050671.p1
OG0006725	HELIO_03001	TCONS_00048951.p1
