Orthogroup	HELIO_ok	SACKO_ok
OG0006719	HELIO_09746	SACKO_19074, SACKO_20323, SACKO_34027, SACKO_16662
OG0006720	HELIO_08931	SACKO_11232
OG0006721	HELIO_02607	SACKO_12273
OG0006722	HELIO_08515	SACKO_14697
OG0006724	HELIO_00952	SACKO_11219
OG0006725	HELIO_03001	SACKO_01532
OG0006726	HELIO_09973	SACKO_23805
OG0006727	HELIO_02122	SACKO_33821
OG0006728	HELIO_02827	SACKO_30037
OG0006730	HELIO_09404	SACKO_10591
OG0006732	HELIO_09714	SACKO_10379
OG0006733	HELIO_07160	SACKO_31600
OG0006734	HELIO_03231	SACKO_31618
OG0006735	HELIO_00738	SACKO_20230
OG0006737	HELIO_04436	SACKO_26724
OG0006738	HELIO_04208	SACKO_30322
OG0006739	HELIO_08662	SACKO_07780, SACKO_09995
OG0006740	HELIO_01063	SACKO_14027
OG0006741	HELIO_09739	SACKO_07967
OG0006742	HELIO_04731	SACKO_21657
OG0006743	HELIO_10221	SACKO_08684
OG0006744	HELIO_01364	SACKO_25299, SACKO_25305
OG0006745	HELIO_08879	SACKO_22286
OG0006748	HELIO_02187	SACKO_23148
OG0006749	HELIO_12329	SACKO_13004
OG0006750	HELIO_07144	SACKO_21365
OG0006751	HELIO_10611	SACKO_29728
OG0006752	HELIO_01665	SACKO_10442
OG0006753	HELIO_09521	SACKO_32383
OG0006755	HELIO_08486	SACKO_14460
OG0006756	HELIO_09795	SACKO_26258
OG0006757	HELIO_11315	SACKO_00223
OG0006758	HELIO_10590	SACKO_32935
OG0006759	HELIO_00719	SACKO_21858
OG0006760	HELIO_01833	SACKO_27037
OG0006761	HELIO_08292	SACKO_09276
OG0006762	HELIO_02010	SACKO_27822
OG0006764	HELIO_03493	SACKO_30622
OG0006765	HELIO_06109	SACKO_07617
OG0006767	HELIO_08143	SACKO_33779, SACKO_29864, SACKO_32757
OG0006768	HELIO_12787	SACKO_29429
OG0006769	HELIO_11443	SACKO_08861
OG0006772	HELIO_05481	SACKO_12476
OG0006775	HELIO_01233	SACKO_06720
OG0006776	HELIO_12504	SACKO_32464
OG0006777	HELIO_07723	SACKO_31484
OG0006780	HELIO_01407	SACKO_00989
OG0006824	HELIO_05300, HELIO_06194, HELIO_11865	SACKO_23464, SACKO_27537
OG0006826	HELIO_00390	SACKO_06213, SACKO_06211
OG0006827	HELIO_07804	SACKO_07794, SACKO_00122
OG0006828	HELIO_02011	SACKO_09047
OG0006829	HELIO_07838	SACKO_10968, SACKO_10970
OG0006830	HELIO_02103	SACKO_00725
OG0006831	HELIO_02840	SACKO_24078
OG0006832	HELIO_01148	SACKO_29557
OG0006833	HELIO_05301	SACKO_21065
OG0006834	HELIO_09834, HELIO_02971, HELIO_12610	SACKO_12578
OG0006835	HELIO_11599	SACKO_14793
OG0006837	HELIO_03233	SACKO_09250
OG0006838	HELIO_12316	SACKO_19296
OG0006839	HELIO_11165	SACKO_10541
OG0006843	HELIO_07672	SACKO_21301
OG0006844	HELIO_02360	SACKO_23086
OG0006845	HELIO_05531	SACKO_02323
OG0006846	HELIO_02303	SACKO_31599
OG0006847	HELIO_04305	SACKO_04972
OG0006848	HELIO_10864	SACKO_16185
OG0006849	HELIO_05945	SACKO_09945
OG0006851	HELIO_01136	SACKO_28958
OG0006853	HELIO_02737	SACKO_07750
OG0006856	HELIO_07178	SACKO_22741
OG0006857	HELIO_10880	SACKO_21109
OG0006858	HELIO_07365	SACKO_28907
OG0006860	HELIO_05728	SACKO_25058
OG0006861	HELIO_03418	SACKO_12612
OG0006862	HELIO_06074	SACKO_11949
OG0006863	HELIO_10528	SACKO_22600
OG0006864	HELIO_07403	SACKO_06208
OG0006865	HELIO_03278, HELIO_03277	SACKO_19314
OG0006867	HELIO_00909	SACKO_03131
OG0006869	HELIO_10982	SACKO_23624
OG0006870	HELIO_07470	SACKO_26119, SACKO_26148
OG0006871	HELIO_03606	SACKO_33034
OG0006872	HELIO_07875	SACKO_04960
OG0006873	HELIO_02802	SACKO_15043
OG0006874	HELIO_08686	SACKO_15547
OG0006875	HELIO_10647	SACKO_22942
OG0006876	HELIO_12562	SACKO_17712
OG0006877	HELIO_09562	SACKO_14432
OG0006878	HELIO_02141	SACKO_14703
OG0006879	HELIO_10499	SACKO_32186, SACKO_32227
OG0006880	HELIO_05383	SACKO_17519
OG0006881	HELIO_09282, HELIO_09283	SACKO_20383
OG0006882	HELIO_00837	SACKO_25762
OG0006883	HELIO_10209	SACKO_03059
OG0006884	HELIO_08370	SACKO_17257, SACKO_03079
OG0006885	HELIO_07678	SACKO_33323
OG0006886	HELIO_01710	SACKO_06965
OG0006887	HELIO_00170	SACKO_27302
OG0006888	HELIO_11291	SACKO_27706
OG0006889	HELIO_07081	SACKO_32132
OG0006890	HELIO_01755	SACKO_33625
OG0006891	HELIO_06848	SACKO_00733
OG0006892	HELIO_10025	SACKO_00620
OG0006893	HELIO_02287	SACKO_28747
OG0006894	HELIO_01525	SACKO_16651
OG0006895	HELIO_00885	SACKO_32185
OG0006896	HELIO_11058, HELIO_11057	SACKO_17488
OG0006897	HELIO_06557	SACKO_12096
OG0006899	HELIO_06042	SACKO_31915
OG0006900	HELIO_06595	SACKO_33177
OG0006901	HELIO_03815	SACKO_00618, SACKO_06914
OG0006902	HELIO_01197	SACKO_23898, SACKO_30063
OG0006903	HELIO_08134	SACKO_29168
OG0006904	HELIO_03416	SACKO_23273
OG0006905	HELIO_02801	SACKO_32133
OG0006906	HELIO_04811	SACKO_29713
OG0006907	HELIO_02666	SACKO_16763
OG0006908	HELIO_08017	SACKO_29339, SACKO_18244
OG0006911	HELIO_04412	SACKO_16129
OG0006912	HELIO_01132	SACKO_03250
OG0006913	HELIO_09871, HELIO_09872	SACKO_14509
OG0006914	HELIO_07176	SACKO_08710
OG0006915	HELIO_09309	SACKO_13525
OG0006916	HELIO_11109	SACKO_05125
OG0006917	HELIO_00862	SACKO_10775
OG0006918	HELIO_00387	SACKO_21493
OG0006919	HELIO_12526	SACKO_02596
OG0006921	HELIO_03601	SACKO_14462
OG0006923	HELIO_08623	SACKO_04201
OG0006924	HELIO_10197	SACKO_17426
OG0006925	HELIO_06577	SACKO_14274
OG0006926	HELIO_01892	SACKO_18234
OG0006927	HELIO_01236	SACKO_18408
OG0006928	HELIO_10460	SACKO_29041
OG0006928	HELIO_10461	SACKO_01805
OG0006931	HELIO_10024	SACKO_30476
OG0006932	HELIO_03552	SACKO_05700
OG0006933	HELIO_07830	SACKO_28427
OG0006934	HELIO_02300	SACKO_26364
OG0006935	HELIO_02305	SACKO_30206
OG0006936	HELIO_01325	SACKO_24103
OG0006937	HELIO_10195	SACKO_16830
OG0006939	HELIO_09910	SACKO_12961
OG0006940	HELIO_02426	SACKO_27738
OG0006941	HELIO_00376	SACKO_28227, SACKO_06157
OG0006943	HELIO_00593	SACKO_27117
OG0006944	HELIO_10544	SACKO_33729
OG0006946	HELIO_08697	SACKO_17508
OG0006949	HELIO_00053	SACKO_13058
OG0006950	HELIO_05600, HELIO_10183, HELIO_00396	SACKO_16768, SACKO_01201, SACKO_30562, SACKO_18051
OG0006951	HELIO_06091	SACKO_21845
OG0006954	HELIO_00977	SACKO_22256
OG0006955	HELIO_06102	SACKO_20495
OG0006956	HELIO_03837	SACKO_14921
OG0006957	HELIO_09843	SACKO_15008
OG0006958	HELIO_03705	SACKO_19807
OG0006959	HELIO_03367	SACKO_10040
OG0006960	HELIO_11955	SACKO_24309
OG0006962	HELIO_04139	SACKO_28588
OG0006964	HELIO_05324	SACKO_17635, SACKO_29390
OG0006965	HELIO_01499	SACKO_19851
OG0006966	HELIO_00843	SACKO_26125
OG0006967	HELIO_03858	SACKO_02771
OG0006968	HELIO_10124	SACKO_17433
OG0006969	HELIO_04692	SACKO_25282
OG0006970	HELIO_03853	SACKO_29344
OG0006971	HELIO_04205	SACKO_05441
OG0006972	HELIO_12289	SACKO_26754
OG0006973	HELIO_05811	SACKO_24277
OG0006976	HELIO_09447	SACKO_29752
OG0006977	HELIO_03745	SACKO_29829
OG0006979	HELIO_08949	SACKO_20315
OG0006980	HELIO_06927	SACKO_19310
OG0006981	HELIO_10873	SACKO_12903
OG0006982	HELIO_09182	SACKO_03394
OG0006983	HELIO_09699	SACKO_01062
OG0006985	HELIO_08249	SACKO_32765
OG0006988	HELIO_01745, HELIO_10587	SACKO_09125
OG0006989	HELIO_01925	SACKO_22945
OG0006991	HELIO_08801	SACKO_18032
OG0006992	HELIO_03687	SACKO_25684
OG0006993	HELIO_04356	SACKO_10563
OG0006994	HELIO_10742	SACKO_07891
OG0006995	HELIO_00974	SACKO_20027
OG0006996	HELIO_00464	SACKO_03125
OG0006997	HELIO_04050	SACKO_23615
OG0006998	HELIO_01286	SACKO_08038
OG0006999	HELIO_01742	SACKO_08484
OG0007000	HELIO_00263	SACKO_25797
OG0007001	HELIO_09912	SACKO_30491
OG0007002	HELIO_00186	SACKO_25761, SACKO_25783
OG0007003	HELIO_03021	SACKO_04932
OG0007004	HELIO_03743	SACKO_23027
OG0007006	HELIO_05841	SACKO_04533
OG0007007	HELIO_04354	SACKO_10810
OG0007008	HELIO_04065	SACKO_07810
OG0007009	HELIO_10006	SACKO_08522
OG0007010	HELIO_01679	SACKO_15717
OG0007011	HELIO_12793	SACKO_30640, SACKO_30612
OG0007012	HELIO_04259	SACKO_31857
OG0007013	HELIO_10913	SACKO_28712
OG0007014	HELIO_00547	SACKO_30465
OG0007015	HELIO_01841	SACKO_30224
OG0007016	HELIO_09219	SACKO_32125
OG0007018	HELIO_07831	SACKO_22032
OG0007019	HELIO_10142	SACKO_00988
OG0007020	HELIO_10783	SACKO_06133
OG0007022	HELIO_00686	SACKO_04163
OG0007023	HELIO_05749	SACKO_25489
OG0007024	HELIO_03505	SACKO_26052
OG0007025	HELIO_12627	SACKO_10243
OG0007026	HELIO_11609, HELIO_11608	SACKO_08329
OG0007028	HELIO_09657	SACKO_15050
OG0007030	HELIO_05278	SACKO_29671
OG0007031	HELIO_11089	SACKO_30864
OG0007032	HELIO_10519	SACKO_30433
OG0007033	HELIO_06756	SACKO_06084
OG0007034	HELIO_05240	SACKO_14166
OG0007035	HELIO_05074	SACKO_32713
OG0007036	HELIO_08854	SACKO_26758
OG0007037	HELIO_03215	SACKO_15416
OG0007038	HELIO_07154	SACKO_13342
OG0007039	HELIO_03673	SACKO_22213
OG0007040	HELIO_09696	SACKO_25776
OG0007041	HELIO_00355	SACKO_13275
OG0007042	HELIO_08465	SACKO_29304
OG0007043	HELIO_10787	SACKO_16636
OG0007044	HELIO_03336	SACKO_11609
OG0007045	HELIO_03028	SACKO_06007
OG0007046	HELIO_06285	SACKO_31329
OG0007047	HELIO_01873	SACKO_28516
OG0007048	HELIO_01435	SACKO_28782
OG0007049	HELIO_01113	SACKO_12577
OG0007050	HELIO_10158	SACKO_00112
OG0007053	HELIO_01740	SACKO_13932
OG0007054	HELIO_03935	SACKO_18200
OG0007055	HELIO_05430	SACKO_25420, SACKO_30832
OG0007056	HELIO_04173	SACKO_00713
OG0007058	HELIO_12181	SACKO_19922
OG0007059	HELIO_11121	SACKO_11009
OG0007060	HELIO_03894	SACKO_27290
OG0007061	HELIO_03172	SACKO_33581
OG0007062	HELIO_03299	SACKO_09547
OG0007063	HELIO_02537	SACKO_33318
OG0007064	HELIO_02033	SACKO_21433
OG0007066	HELIO_08282	SACKO_33465
OG0007067	HELIO_06171	SACKO_01934
OG0007068	HELIO_11494	SACKO_05837
OG0007069	HELIO_10927	SACKO_17925
OG0007072	HELIO_09568	SACKO_32085
OG0007073	HELIO_12235	SACKO_04610
OG0007074	HELIO_10084	SACKO_29343
OG0007075	HELIO_12580	SACKO_02014
OG0007076	HELIO_04699	SACKO_08115
OG0007077	HELIO_03036	SACKO_10592
OG0007078	HELIO_12420	SACKO_30890
OG0007079	HELIO_12708	SACKO_29667
OG0007080	HELIO_10930	SACKO_23229
OG0007081	HELIO_01321	SACKO_11465
OG0007082	HELIO_01470	SACKO_33313
OG0007083	HELIO_01256	SACKO_28525
OG0007084	HELIO_06919	SACKO_17427
OG0007085	HELIO_09227, HELIO_06691, HELIO_06359	SACKO_22838
OG0007086	HELIO_09327	SACKO_10845
OG0007087	HELIO_06229	SACKO_06491
OG0007088	HELIO_10934	SACKO_28546
OG0007089	HELIO_01728	SACKO_08418
OG0007090	HELIO_02778	SACKO_33532
OG0007091	HELIO_05646	SACKO_20838
OG0007093	HELIO_04228	SACKO_22444
OG0007094	HELIO_03665	SACKO_20466
OG0007095	HELIO_05715	SACKO_23495
OG0007096	HELIO_05063	SACKO_07898
OG0007098	HELIO_07500	SACKO_16364
OG0007099	HELIO_11777	SACKO_06122
OG0007100	HELIO_02603	SACKO_14090
OG0007103	HELIO_04990	SACKO_14137
OG0007104	HELIO_08624	SACKO_19248
OG0007106	HELIO_08071	SACKO_10813
OG0007107	HELIO_08096	SACKO_33356
OG0007108	HELIO_10721	SACKO_31265, SACKO_29706
OG0007109	HELIO_10230	SACKO_32182
OG0007111	HELIO_07676	SACKO_25764
OG0007112	HELIO_05754	SACKO_08725
OG0007113	HELIO_02963	SACKO_02848
OG0007114	HELIO_02430	SACKO_26820
OG0007116	HELIO_09537, HELIO_03595	SACKO_02239
OG0007117	HELIO_10452	SACKO_02391
OG0007118	HELIO_00216	SACKO_25201
OG0007119	HELIO_03351	SACKO_25634
OG0007120	HELIO_08636	SACKO_14961
OG0007121	HELIO_08982	SACKO_15333
OG0007122	HELIO_01530	SACKO_19303
OG0007124	HELIO_03243	SACKO_01895
OG0007126	HELIO_07784	SACKO_06089
OG0007127	HELIO_02372	SACKO_10394
OG0007128	HELIO_07471	SACKO_24044
OG0007129	HELIO_01993	SACKO_30192
OG0007130	HELIO_08635, HELIO_08634	SACKO_32058
OG0007131	HELIO_04431	SACKO_20356
OG0007132	HELIO_12686	SACKO_28911
OG0007133	HELIO_05837	SACKO_04847
OG0007134	HELIO_02796	SACKO_04099
OG0007135	HELIO_03512	SACKO_15516
OG0007136	HELIO_11083	SACKO_32443
OG0007137	HELIO_01264	SACKO_25595, SACKO_25596
OG0007138	HELIO_11268	SACKO_09225
OG0007139	HELIO_03311	SACKO_05472
OG0007140	HELIO_09262	SACKO_27577
OG0007141	HELIO_02202	SACKO_27200
OG0007142	HELIO_09138	SACKO_04323
OG0007143	HELIO_02069	SACKO_00838
OG0007144	HELIO_02773	SACKO_09057
OG0007145	HELIO_02042	SACKO_30883
OG0007146	HELIO_08477	SACKO_33294
OG0007151	HELIO_01847	SACKO_10702, SACKO_10705
OG0007152	HELIO_07347	SACKO_17769
OG0007153	HELIO_04064	SACKO_33991
OG0007154	HELIO_05052	SACKO_12031
OG0007155	HELIO_12399	SACKO_02576
OG0007156	HELIO_08121, HELIO_11707	SACKO_16612
OG0007158	HELIO_04172	SACKO_10668
OG0007159	HELIO_10350	SACKO_27603
OG0007160	HELIO_04515	SACKO_19931
OG0007161	HELIO_03043	SACKO_07985
OG0007162	HELIO_11780	SACKO_12527
OG0007163	HELIO_04816	SACKO_09049
OG0007164	HELIO_04104	SACKO_06008
OG0007165	HELIO_07174	SACKO_23160
OG0007168	HELIO_01974	SACKO_22974
OG0007173	HELIO_07975	SACKO_33101
OG0007174	HELIO_10174	SACKO_28329
OG0007175	HELIO_01496	SACKO_33520
OG0007176	HELIO_09685	SACKO_13690
OG0007177	HELIO_09991	SACKO_16283
OG0007179	HELIO_01221	SACKO_19710
OG0007180	HELIO_05806	SACKO_16530
OG0007181	HELIO_00946	SACKO_31454
OG0007182	HELIO_05171	SACKO_28417
OG0007183	HELIO_10857	SACKO_20614
OG0007187	HELIO_08131	SACKO_18535
OG0007188	HELIO_00663	SACKO_08000
OG0007191	HELIO_12367	SACKO_04254
OG0007192	HELIO_11714	SACKO_32927
OG0007198	HELIO_12458	SACKO_16848
OG0007200	HELIO_01173	SACKO_18551
OG0007209	HELIO_03954	SACKO_30174
OG0007248	HELIO_03566	SACKO_27874
OG0007250	HELIO_11796	SACKO_33899
OG0007251	HELIO_11645	SACKO_12297
OG0007252	HELIO_11869	SACKO_05958
OG0007253	HELIO_05519	SACKO_26804
OG0007254	HELIO_04453	SACKO_20296
OG0007255	HELIO_05330	SACKO_06656
OG0007258	HELIO_08742	SACKO_02451
OG0007260	HELIO_06588	SACKO_10789
OG0007261	HELIO_02263	SACKO_25008
OG0007264	HELIO_05781	SACKO_19011
OG0007266	HELIO_07853	SACKO_05789
OG0007267	HELIO_10107	SACKO_19715
OG0007268	HELIO_01343	SACKO_21120
OG0007269	HELIO_06147	SACKO_20712
OG0007271	HELIO_05682	SACKO_18099
OG0007272	HELIO_10735	SACKO_14207
OG0007273	HELIO_09450	SACKO_19181, SACKO_24711
OG0007275	HELIO_03674	SACKO_02847
OG0007276	HELIO_06599	SACKO_16517
OG0007277	HELIO_09947	SACKO_20437
OG0007278	HELIO_08519	SACKO_17323
OG0007279	HELIO_03749	SACKO_11089
OG0007280	HELIO_00512	SACKO_25255
OG0007281	HELIO_07427	SACKO_22381
OG0007282	HELIO_12150	SACKO_29535
OG0007283	HELIO_09223	SACKO_27350
OG0007285	HELIO_10648, HELIO_10649	SACKO_29524
OG0007286	HELIO_00622	SACKO_29279
OG0007288	HELIO_09454	SACKO_06459
OG0007289	HELIO_09914	SACKO_32879
OG0007290	HELIO_02482	SACKO_06597
OG0007291	HELIO_12578	SACKO_04875
OG0007292	HELIO_01083	SACKO_32636
OG0007295	HELIO_00595	SACKO_05858
OG0007296	HELIO_03612	SACKO_28513
OG0007297	HELIO_08956	SACKO_13440
OG0007298	HELIO_08869	SACKO_20404
OG0007299	HELIO_08694	SACKO_21476
OG0007300	HELIO_02004	SACKO_30319
OG0007301	HELIO_00411	SACKO_17413
OG0007302	HELIO_02030	SACKO_14579
OG0007304	HELIO_12205	SACKO_08660
OG0007305	HELIO_03112	SACKO_26897
OG0007307	HELIO_05717	SACKO_04769
OG0007308	HELIO_09689	SACKO_18620
OG0007309	HELIO_10219	SACKO_11958
OG0007310	HELIO_05771	SACKO_06175
OG0007312	HELIO_09830	SACKO_16657
OG0007313	HELIO_04919	SACKO_05604
OG0007314	HELIO_12687	SACKO_09098
OG0007315	HELIO_08447	SACKO_24098
OG0007316	HELIO_07362	SACKO_07774
OG0007317	HELIO_09791	SACKO_26981
OG0007318	HELIO_03980	SACKO_08716
OG0007319	HELIO_07489	SACKO_25268
OG0007320	HELIO_09747	SACKO_12083
OG0007321	HELIO_04170	SACKO_15330
OG0007322	HELIO_07072	SACKO_21358
OG0007324	HELIO_12544, HELIO_06541	SACKO_13506
OG0007325	HELIO_09200	SACKO_13504
OG0007326	HELIO_09034	SACKO_01111
OG0007327	HELIO_05229	SACKO_17831
OG0007328	HELIO_09442	SACKO_24054
OG0007329	HELIO_09969	SACKO_22780
OG0007330	HELIO_04133	SACKO_30586
OG0007332	HELIO_04769	SACKO_18761
OG0007333	HELIO_07199	SACKO_32006
OG0007334	HELIO_03472	SACKO_00762, SACKO_00753
OG0007335	HELIO_11949	SACKO_12354
OG0007336	HELIO_06667	SACKO_09463
OG0007337	HELIO_10954	SACKO_18361
OG0007338	HELIO_10759	SACKO_04618, SACKO_09256
OG0007339	HELIO_09640	SACKO_24568
OG0007340	HELIO_03582	SACKO_03946
OG0007341	HELIO_11684	SACKO_17570
OG0007343	HELIO_03412	SACKO_25659
OG0007344	HELIO_08609	SACKO_07280
OG0007345	HELIO_06260	SACKO_31848
OG0007347	HELIO_09177	SACKO_30253
OG0007348	HELIO_09120	SACKO_03593
OG0007349	HELIO_06468	SACKO_10188
OG0007350	HELIO_12583	SACKO_19341
OG0007351	HELIO_08688	SACKO_11196
OG0007352	HELIO_08083	SACKO_07748
OG0007353	HELIO_01295	SACKO_16413
OG0007354	HELIO_02659	SACKO_06474
OG0007355	HELIO_04351	SACKO_03780
OG0007356	HELIO_07064	SACKO_16209
OG0007357	HELIO_06223	SACKO_11982
OG0007359	HELIO_11166	SACKO_13450
OG0007360	HELIO_05459	SACKO_02884
OG0007361	HELIO_01627	SACKO_22476
OG0007363	HELIO_01853	SACKO_14533
OG0007364	HELIO_03012	SACKO_04078
OG0007365	HELIO_09060	SACKO_20999
OG0007366	HELIO_05623	SACKO_15845
OG0007367	HELIO_11916	SACKO_27045
OG0007368	HELIO_09902	SACKO_03601
OG0007369	HELIO_07842	SACKO_30325
OG0007370	HELIO_02554	SACKO_19093
OG0007371	HELIO_02928	SACKO_13724
OG0007372	HELIO_05741	SACKO_04765
OG0007373	HELIO_10252	SACKO_01409
OG0007375	HELIO_06007	SACKO_13685
OG0007377	HELIO_08244	SACKO_03931
OG0007378	HELIO_05336	SACKO_28900
OG0007379	HELIO_03559	SACKO_02167
OG0007381	HELIO_07625	SACKO_28784
OG0007383	HELIO_08619, HELIO_08621	SACKO_33853
OG0007384	HELIO_05152	SACKO_27376
OG0007385	HELIO_03304	SACKO_04570
OG0007386	HELIO_09551	SACKO_01652
OG0007387	HELIO_09254	SACKO_09468
OG0007388	HELIO_11355	SACKO_14877
OG0007389	HELIO_03631	SACKO_26727
OG0007390	HELIO_04593	SACKO_33338, SACKO_33332
OG0007391	HELIO_09468	SACKO_21964
OG0007392	HELIO_06732	SACKO_27481
OG0007393	HELIO_09515	SACKO_14611
OG0007395	HELIO_10203	SACKO_31545
OG0007396	HELIO_00896	SACKO_26791
OG0007397	HELIO_06855	SACKO_15113
OG0007398	HELIO_03797	SACKO_06559
OG0007399	HELIO_10834	SACKO_31407
OG0007400	HELIO_02129	SACKO_33808
OG0007402	HELIO_00636	SACKO_04236
OG0007403	HELIO_01171	SACKO_01258
OG0007404	HELIO_08307	SACKO_22462
OG0007405	HELIO_03624	SACKO_04392
OG0007406	HELIO_00793	SACKO_00715
OG0007407	HELIO_01901	SACKO_29878
OG0007408	HELIO_09431	SACKO_14246
OG0007409	HELIO_06116	SACKO_14248
OG0007410	HELIO_07916	SACKO_23508
OG0007411	HELIO_05076	SACKO_17084
OG0007412	HELIO_02238	SACKO_32563
OG0007413	HELIO_09705	SACKO_07464
OG0007414	HELIO_08640	SACKO_27621
OG0007415	HELIO_02421	SACKO_12609
OG0007416	HELIO_02849	SACKO_12977
OG0007417	HELIO_08832	SACKO_18265
OG0007418	HELIO_11504	SACKO_04419
OG0007419	HELIO_03480	SACKO_18390
OG0007420	HELIO_09281	SACKO_00553, SACKO_33060, SACKO_20917
OG0007421	HELIO_09011	SACKO_24530
OG0007422	HELIO_02252	SACKO_18085
OG0007423	HELIO_11673	SACKO_05691
OG0007424	HELIO_07951	SACKO_04235
OG0007425	HELIO_11448	SACKO_04075
OG0007426	HELIO_05054	SACKO_07417
OG0007427	HELIO_07421	SACKO_06540
OG0007428	HELIO_08646	SACKO_01408
OG0007429	HELIO_00502, HELIO_04959	SACKO_06357
OG0007430	HELIO_03736	SACKO_33825
OG0007432	HELIO_05478	SACKO_30749
OG0007433	HELIO_09161	SACKO_22715
OG0007434	HELIO_06087	SACKO_33383
OG0007435	HELIO_03578	SACKO_30923
OG0007436	HELIO_09859	SACKO_26218
OG0007437	HELIO_01196	SACKO_25222
OG0007438	HELIO_06570	SACKO_00922
OG0007439	HELIO_07267	SACKO_29991
OG0007440	HELIO_03640	SACKO_10814
OG0007441	HELIO_06686	SACKO_14251
OG0007442	HELIO_05360	SACKO_27570
OG0007445	HELIO_06761	SACKO_00305
OG0007446	HELIO_07395	SACKO_21720
OG0007447	HELIO_12442	SACKO_20393
OG0007448	HELIO_10085	SACKO_14073
OG0007449	HELIO_12368	SACKO_11758
OG0007450	HELIO_00508	SACKO_02178
OG0007451	HELIO_04606	SACKO_11696
OG0007452	HELIO_07764	SACKO_14474
OG0007453	HELIO_06244	SACKO_27404
OG0007454	HELIO_11972	SACKO_17444
OG0007455	HELIO_12355	SACKO_20785
OG0007456	HELIO_09549	SACKO_29043
OG0007458	HELIO_09868	SACKO_15110
OG0007459	HELIO_01507	SACKO_17963
OG0007460	HELIO_08692	SACKO_17949
OG0007461	HELIO_01865	SACKO_11988
OG0007463	HELIO_00691	SACKO_30515
OG0007464	HELIO_11577	SACKO_02099
OG0007465	HELIO_12224	SACKO_29080, SACKO_32543
OG0007466	HELIO_11051	SACKO_24925
OG0007467	HELIO_08827	SACKO_15531
OG0007468	HELIO_07899, HELIO_07898, HELIO_07900	SACKO_33602
OG0007469	HELIO_07789	SACKO_17223
OG0007471	HELIO_09730	SACKO_29617
OG0007472	HELIO_11248	SACKO_03865
OG0007474	HELIO_11271	SACKO_11041
OG0007476	HELIO_04585	SACKO_28051, SACKO_29210
OG0007477	HELIO_10040	SACKO_32955
OG0007479	HELIO_09941	SACKO_22023
OG0007480	HELIO_07958	SACKO_24951, SACKO_07055
OG0007481	HELIO_12489	SACKO_31380
OG0007482	HELIO_12170	SACKO_14127
OG0007483	HELIO_09027	SACKO_08109
OG0007484	HELIO_06327	SACKO_15258
OG0007485	HELIO_11680	SACKO_05144
OG0007487	HELIO_02561	SACKO_21985
OG0007488	HELIO_09301	SACKO_30038
OG0007490	HELIO_03991	SACKO_14226
OG0007491	HELIO_08829	SACKO_28499, SACKO_28496
OG0007492	HELIO_02672	SACKO_12362
OG0007494	HELIO_12427	SACKO_33017
OG0007495	HELIO_09614	SACKO_02132
OG0007496	HELIO_05033	SACKO_31428
OG0007497	HELIO_04536	SACKO_06621, SACKO_06624
OG0007498	HELIO_11706	SACKO_12831
OG0007499	HELIO_04404	SACKO_02321
OG0007500	HELIO_05327	SACKO_06865
OG0007501	HELIO_06537	SACKO_28161
OG0007503	HELIO_10821	SACKO_18498
OG0007504	HELIO_07294	SACKO_24887
OG0007506	HELIO_00968	SACKO_17615, SACKO_09084
OG0007507	HELIO_05954	SACKO_12372
OG0007508	HELIO_01803	SACKO_33462, SACKO_17595
OG0007509	HELIO_08680	SACKO_09775
OG0007510	HELIO_08253	SACKO_33713
OG0007513	HELIO_03291	SACKO_26100
OG0007514	HELIO_08449	SACKO_14729
OG0007517	HELIO_00725	SACKO_15428
OG0007518	HELIO_10823	SACKO_23420
OG0007520	HELIO_01165	SACKO_33530
OG0007525	HELIO_06830	SACKO_33529
OG0007527	HELIO_08185	SACKO_19027
OG0007528	HELIO_01539	SACKO_03947
OG0007529	HELIO_11571	SACKO_33380
OG0007531	HELIO_12240	SACKO_32475
OG0007533	HELIO_06152	SACKO_09857
OG0007537	HELIO_00900, HELIO_02060	SACKO_06899
OG0007539	HELIO_06056, HELIO_10955, HELIO_05904, HELIO_11679	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760
OG0007582	HELIO_04559	SACKO_07951
OG0007583	HELIO_07177	SACKO_06128
OG0007584	HELIO_07569	SACKO_06741
OG0007586	HELIO_01877	SACKO_00312
OG0007587	HELIO_10037	SACKO_05614
OG0007589	HELIO_07736	SACKO_11244
OG0007591	HELIO_10985	SACKO_03097
OG0007595	HELIO_10971	SACKO_30826
OG0007596	HELIO_01608	SACKO_27730
OG0007597	HELIO_09185	SACKO_27307
OG0007600	HELIO_09160	SACKO_26367, SACKO_26359
OG0007601	HELIO_11037	SACKO_28761
OG0007602	HELIO_07630	SACKO_07011
OG0007603	HELIO_01392	SACKO_10669
OG0007604	HELIO_03238	SACKO_25768
OG0007605	HELIO_08599	SACKO_03702
OG0007606	HELIO_07848	SACKO_04022
OG0007607	HELIO_03875	SACKO_00869
OG0007609	HELIO_10263	SACKO_26161
OG0007610	HELIO_03990	SACKO_13184, SACKO_06041, SACKO_06046
OG0007611	HELIO_01122	SACKO_09113
OG0007612	HELIO_09265	SACKO_01553, SACKO_01534
OG0007614	HELIO_12418	SACKO_24609
OG0007616	HELIO_00580	SACKO_21264
