Orthogroup	HELIO_ok	BRALA
OG0006752	HELIO_01665	BRALA22950
OG0006753	HELIO_09521	BRALA24992
OG0006755	HELIO_08486	BRALA22940
OG0006756	HELIO_09795	BRALA16752
OG0006758	HELIO_10590	BRALA00417
OG0006759	HELIO_00719	BRALA25850
OG0006760	HELIO_01833	BRALA17052
OG0006761	HELIO_08292	BRALA11904
OG0006762	HELIO_02010	BRALA22489
OG0006763	HELIO_06010	BRALA14476
OG0006764	HELIO_03493	BRALA12801, BRALA12802
OG0006765	HELIO_06109	BRALA03187
OG0006768	HELIO_12787	BRALA24120
OG0006769	HELIO_11443	BRALA16226
OG0006772	HELIO_05481	BRALA21416
OG0006776	HELIO_12504	BRALA14483
OG0006777	HELIO_07723	BRALA21484
OG0006780	HELIO_01407	BRALA11976
OG0006787	HELIO_07288	BRALA00476
OG0006824	HELIO_05300, HELIO_06194, HELIO_11865	BRALA20052
OG0006826	HELIO_00390	BRALA11906
OG0006828	HELIO_02011	BRALA17108
OG0006829	HELIO_07838	BRALA28885
OG0006830	HELIO_02103	BRALA28939
OG0006831	HELIO_02840	BRALA20460
OG0006832	HELIO_01148	BRALA22293
OG0006833	HELIO_05301	BRALA25618
OG0006834	HELIO_09834, HELIO_02971, HELIO_12610	BRALA19606
OG0006835	HELIO_11599	BRALA28202
OG0006837	HELIO_03233	BRALA35576
OG0006838	HELIO_12316	BRALA19458
OG0006839	HELIO_11165	BRALA06690
OG0006843	HELIO_07672	BRALA21641
OG0006845	HELIO_05531	BRALA20898
OG0006846	HELIO_02303	BRALA29210
OG0006847	HELIO_04305	BRALA27665
OG0006848	HELIO_10864	BRALA20677
OG0006849	HELIO_05945	BRALA22479
OG0006851	HELIO_01136	BRALA27931
OG0006852	HELIO_02486, HELIO_04562	BRALA03688
OG0006856	HELIO_07178	BRALA24695
OG0006857	HELIO_10880	BRALA06099
OG0006858	HELIO_07365	BRALA05940
OG0006860	HELIO_05728	BRALA03297
OG0006861	HELIO_03418	BRALA11330
OG0006862	HELIO_06074	BRALA29568
OG0006863	HELIO_10528	BRALA01163
OG0006864	HELIO_07403	BRALA31204
OG0006865	HELIO_03278, HELIO_03277	BRALA11659
OG0006867	HELIO_00909	BRALA30972
OG0006869	HELIO_10982	BRALA19766
OG0006870	HELIO_07470	BRALA20394
OG0006872	HELIO_07875	BRALA16487
OG0006873	HELIO_02802	BRALA26820
OG0006874	HELIO_08686	BRALA13013
OG0006875	HELIO_10647	BRALA22498
OG0006876	HELIO_12562	BRALA05364
OG0006877	HELIO_09562	BRALA07858
OG0006878	HELIO_02141	BRALA00734
OG0006880	HELIO_05383	BRALA05805
OG0006881	HELIO_09282, HELIO_09283	BRALA19408
OG0006882	HELIO_00837	BRALA03081
OG0006883	HELIO_10209	BRALA16909
OG0006884	HELIO_08370	BRALA16908
OG0006885	HELIO_07678	BRALA12873
OG0006886	HELIO_01710	BRALA19017
OG0006887	HELIO_00170	BRALA23687
OG0006888	HELIO_11291	BRALA29964
OG0006889	HELIO_07081	BRALA27317
OG0006890	HELIO_01755	BRALA31419
OG0006891	HELIO_06848	BRALA28938
OG0006893	HELIO_02287	BRALA13970
OG0006894	HELIO_01525	BRALA13030
OG0006895	HELIO_00885	BRALA08907
OG0006896	HELIO_11058, HELIO_11057	BRALA03671
OG0006897	HELIO_06557	BRALA01574
OG0006899	HELIO_06042	BRALA07712
OG0006900	HELIO_06595	BRALA19706
OG0006901	HELIO_03815	BRALA09160
OG0006902	HELIO_01197	BRALA18408
OG0006903	HELIO_08134	BRALA05792, BRALA21365
OG0006904	HELIO_03416	BRALA11508
OG0006905	HELIO_02801	BRALA27319
OG0006906	HELIO_04811	BRALA07226
OG0006907	HELIO_02666	BRALA21911
OG0006908	HELIO_08017	BRALA30098
OG0006909	HELIO_01498	BRALA33942, BRALA33141, BRALA19160, BRALA12740
OG0006911	HELIO_04412	BRALA18398
OG0006913	HELIO_09871, HELIO_09872	BRALA23670
OG0006914	HELIO_07176	BRALA21731
OG0006915	HELIO_09309	BRALA03155, BRALA15756
OG0006916	HELIO_11109	BRALA16553
OG0006917	HELIO_00862	BRALA05537
OG0006918	HELIO_00387	BRALA16643
OG0006919	HELIO_12526	BRALA11547
OG0006921	HELIO_03601	BRALA08122, BRALA20896
OG0006924	HELIO_10197	BRALA11900
OG0006925	HELIO_06577	BRALA18547
OG0006926	HELIO_01892	BRALA29464
OG0006927	HELIO_01236	BRALA05354, BRALA05352
OG0006928	HELIO_10460	BRALA14949
OG0006928	HELIO_10461	BRALA35712
OG0006931	HELIO_10024	BRALA02116
OG0006932	HELIO_03552	BRALA06550
OG0006933	HELIO_07703, HELIO_07830	BRALA28499
OG0006934	HELIO_02300	BRALA05992
OG0006935	HELIO_02305	BRALA25077
OG0006936	HELIO_01325	BRALA23621
OG0006937	HELIO_10195	BRALA13456
OG0006939	HELIO_09910	BRALA27730
OG0006940	HELIO_02426	BRALA00085
OG0006943	HELIO_00593	BRALA21727
OG0006944	HELIO_10544	BRALA28146
OG0006946	HELIO_08697	BRALA10185
OG0006949	HELIO_00053	BRALA07772
OG0006950	HELIO_05600, HELIO_10183, HELIO_00396	BRALA28221
OG0006951	HELIO_06091	BRALA04665
OG0006954	HELIO_00977	BRALA28843
OG0006955	HELIO_06102	BRALA12723
OG0006956	HELIO_03837	BRALA34054, BRALA34484
OG0006957	HELIO_09843	BRALA24483
OG0006958	HELIO_03705	BRALA17528, BRALA08208
OG0006959	HELIO_03367	BRALA24691
OG0006960	HELIO_11955	BRALA13465
OG0006962	HELIO_04139	BRALA15450
OG0006964	HELIO_05324	BRALA27971
OG0006965	HELIO_01499	BRALA31941
OG0006966	HELIO_00843	BRALA16205
OG0006967	HELIO_03858	BRALA23027
OG0006968	HELIO_10124	BRALA12502
OG0006969	HELIO_04692	BRALA29846
OG0006970	HELIO_03853	BRALA28927
OG0006971	HELIO_04205	BRALA23591
OG0006972	HELIO_12289	BRALA17677
OG0006973	HELIO_05811	BRALA33702
OG0006975	HELIO_00766	BRALA33934
OG0006976	HELIO_09447	BRALA27970
OG0006977	HELIO_03745	BRALA12753
OG0006979	HELIO_08949	BRALA04203
OG0006980	HELIO_06927	BRALA19616
OG0006981	HELIO_10873	BRALA18263
OG0006983	HELIO_09699	BRALA05383
OG0006985	HELIO_08249	BRALA17311
OG0006988	HELIO_01745, HELIO_10587	BRALA32102
OG0006990	HELIO_06240	BRALA24376
OG0006991	HELIO_08801	BRALA01907
OG0006993	HELIO_04356	BRALA23797
OG0006994	HELIO_10742	BRALA04795
OG0006995	HELIO_00974	BRALA04611
OG0006997	HELIO_04050	BRALA25727
OG0006998	HELIO_01286	BRALA22667
OG0006999	HELIO_01742	BRALA12897
OG0007000	HELIO_00263	BRALA07643
OG0007001	HELIO_09912	BRALA02208
OG0007002	HELIO_00186	BRALA10095
OG0007003	HELIO_03021	BRALA21239
OG0007004	HELIO_03743	BRALA03379
OG0007006	HELIO_05841	BRALA02592
OG0007007	HELIO_04354	BRALA31860
OG0007009	HELIO_10006	BRALA30026
OG0007010	HELIO_01679	BRALA31317
OG0007011	HELIO_12793	BRALA15920
OG0007012	HELIO_04259	BRALA25249
OG0007013	HELIO_10913	BRALA13128
OG0007014	HELIO_00547	BRALA11522
OG0007015	HELIO_01841	BRALA34981
OG0007016	HELIO_09219	BRALA22412
OG0007018	HELIO_07831	BRALA27379
OG0007019	HELIO_10142	BRALA06320
OG0007020	HELIO_10783	BRALA29840
OG0007022	HELIO_00686	BRALA18137
OG0007023	HELIO_05749	BRALA17210
OG0007024	HELIO_03505	BRALA17168
OG0007025	HELIO_12627	BRALA11867
OG0007026	HELIO_11609, HELIO_11608	BRALA23387
OG0007028	HELIO_09657	BRALA14732
OG0007032	HELIO_10519	BRALA16865
OG0007033	HELIO_06756	BRALA15267
OG0007034	HELIO_05240	BRALA09189
OG0007035	HELIO_05074	BRALA23080
OG0007036	HELIO_08854	BRALA18395
OG0007037	HELIO_03215	BRALA14465
OG0007038	HELIO_07154	BRALA17300
OG0007039	HELIO_03673	BRALA12001
OG0007040	HELIO_09696	BRALA10094
OG0007041	HELIO_00355	BRALA17597
OG0007042	HELIO_08465	BRALA06916
OG0007043	HELIO_10787	BRALA29990
OG0007044	HELIO_03336	BRALA08279
OG0007045	HELIO_03028	BRALA29234
OG0007046	HELIO_06285	BRALA28196
OG0007047	HELIO_01873	BRALA10122
OG0007048	HELIO_01435	BRALA18662
OG0007049	HELIO_01113	BRALA19591
OG0007050	HELIO_10158	BRALA21668, BRALA21669
OG0007052	HELIO_03698	BRALA08894
OG0007053	HELIO_01740	BRALA19607
OG0007055	HELIO_05430	BRALA27573
OG0007056	HELIO_04173	BRALA28152
OG0007058	HELIO_12181	BRALA23895
OG0007059	HELIO_11121	BRALA27465
OG0007060	HELIO_03894	BRALA15146
OG0007061	HELIO_03172	BRALA21466
OG0007062	HELIO_03299	BRALA05692
OG0007063	HELIO_02537	BRALA16766
OG0007064	HELIO_02033	BRALA08073
OG0007066	HELIO_08282	BRALA06127
OG0007067	HELIO_06171	BRALA03281
OG0007068	HELIO_11494	BRALA03721
OG0007069	HELIO_10927	BRALA31451, BRALA33696
OG0007070	HELIO_05878	BRALA05975
OG0007071	HELIO_10140	BRALA13812
OG0007072	HELIO_09568	BRALA16137
OG0007073	HELIO_12235	BRALA15855
OG0007074	HELIO_10084	BRALA01990
OG0007075	HELIO_12580	BRALA06827
OG0007076	HELIO_04699	BRALA20649
OG0007077	HELIO_03036	BRALA11892
OG0007078	HELIO_12420	BRALA07081
OG0007079	HELIO_12708	BRALA12975
OG0007080	HELIO_10930	BRALA09798
OG0007081	HELIO_01321	BRALA22949
OG0007082	HELIO_01470	BRALA23650
OG0007083	HELIO_01256	BRALA10123
OG0007084	HELIO_06919	BRALA12501
OG0007085	HELIO_09227, HELIO_06691, HELIO_06359	BRALA17038
OG0007086	HELIO_09327	BRALA15363
OG0007087	HELIO_06229	BRALA01446
OG0007088	HELIO_10934	BRALA21736, BRALA20662
OG0007089	HELIO_01728	BRALA04691
OG0007090	HELIO_02778	BRALA00803
OG0007091	HELIO_05646	BRALA23753
OG0007093	HELIO_04228	BRALA16275
OG0007094	HELIO_03665	BRALA21518, BRALA25900
OG0007095	HELIO_05715	BRALA25279
OG0007096	HELIO_05063	BRALA32115
OG0007098	HELIO_07500	BRALA19999
OG0007099	HELIO_11777	BRALA17437
OG0007100	HELIO_02603	BRALA17146
OG0007103	HELIO_04990	BRALA06722
OG0007104	HELIO_08624	BRALA29967
OG0007105	HELIO_06453	BRALA14961
OG0007106	HELIO_08071	BRALA18050
OG0007107	HELIO_08096	BRALA11156
OG0007108	HELIO_10721	BRALA34762, BRALA34954, BRALA34329
OG0007110	HELIO_08670	BRALA17957
OG0007111	HELIO_07676	BRALA25617
OG0007112	HELIO_05754	BRALA08342
OG0007113	HELIO_02963	BRALA22691
OG0007114	HELIO_02430	BRALA31771, BRALA16434
OG0007116	HELIO_09537, HELIO_03595	BRALA18648
OG0007117	HELIO_10452	BRALA19759
OG0007118	HELIO_00216	BRALA23004
OG0007119	HELIO_03351	BRALA00190, BRALA00189
OG0007120	HELIO_08636	BRALA01237
OG0007121	HELIO_08982	BRALA13421
OG0007122	HELIO_01530	BRALA15769
OG0007123	HELIO_06300	BRALA27474
OG0007124	HELIO_03243	BRALA13189, BRALA13193
OG0007126	HELIO_07784	BRALA17434, BRALA17435
OG0007127	HELIO_02372	BRALA00288
OG0007128	HELIO_07471	BRALA04403
OG0007129	HELIO_01993	BRALA27464
OG0007130	HELIO_08635, HELIO_08634	BRALA15297
OG0007131	HELIO_04431	BRALA20793
OG0007132	HELIO_12686	BRALA01544
OG0007133	HELIO_05837	BRALA09605
OG0007134	HELIO_02796	BRALA13846
OG0007135	HELIO_03512	BRALA07941
OG0007136	HELIO_11083	BRALA01589
OG0007137	HELIO_01264	BRALA16723
OG0007138	HELIO_11268	BRALA10025
OG0007139	HELIO_03311	BRALA14595
OG0007140	HELIO_09262	BRALA00922
OG0007142	HELIO_09138	BRALA22930
OG0007143	HELIO_02069	BRALA18546
OG0007144	HELIO_02773	BRALA14968
OG0007146	HELIO_08477	BRALA14239
OG0007148	HELIO_11799	BRALA20040
OG0007151	HELIO_01847	BRALA18700
OG0007152	HELIO_07347	BRALA26948
OG0007153	HELIO_04064	BRALA22622
OG0007154	HELIO_05052	BRALA30790
OG0007155	HELIO_12399	BRALA22244
OG0007156	HELIO_08121, HELIO_11707	BRALA00535, BRALA00534, BRALA00539
OG0007158	HELIO_04172	BRALA16495
OG0007159	HELIO_10350	BRALA02977
OG0007160	HELIO_04515	BRALA26571
OG0007161	HELIO_03043	BRALA34728, BRALA17627
OG0007163	HELIO_04816	BRALA17109
OG0007164	HELIO_04104	BRALA24802
OG0007165	HELIO_07174	BRALA25940
OG0007168	HELIO_01974	BRALA07437
OG0007170	HELIO_06125, HELIO_00758	BRALA11265
OG0007173	HELIO_07975	BRALA35315
OG0007174	HELIO_10174	BRALA34219
OG0007175	HELIO_01496	BRALA09886
OG0007176	HELIO_09685	BRALA32780
OG0007177	HELIO_09991	BRALA22645
OG0007178	HELIO_08375	BRALA02696
OG0007179	HELIO_01221	BRALA00366
OG0007180	HELIO_05806	BRALA13499
OG0007181	HELIO_00946	BRALA28125
OG0007182	HELIO_05171	BRALA14277
OG0007183	HELIO_10857	BRALA00051
OG0007187	HELIO_08131	BRALA00112
OG0007188	HELIO_00663	BRALA17130
OG0007191	HELIO_12367	BRALA05241
OG0007192	HELIO_11714	BRALA14056
OG0007198	HELIO_12458	BRALA18279
OG0007200	HELIO_01173	BRALA16225
OG0007209	HELIO_03954	BRALA02539
OG0007248	HELIO_03566	BRALA16141
OG0007250	HELIO_11796	BRALA13592
OG0007251	HELIO_11645	BRALA15601
OG0007252	HELIO_11869	BRALA03894
OG0007254	HELIO_04453	BRALA15786
OG0007255	HELIO_05330	BRALA14805
OG0007256	HELIO_08417	BRALA01128
OG0007258	HELIO_08742	BRALA01613
OG0007260	HELIO_06588	BRALA20373, BRALA35407
OG0007261	HELIO_02263	BRALA01249
OG0007264	HELIO_05781	BRALA12516
OG0007266	HELIO_07853	BRALA09231
OG0007267	HELIO_10107	BRALA05179
OG0007268	HELIO_01343	BRALA12188
OG0007269	HELIO_06147	BRALA27876
OG0007270	HELIO_02939	BRALA26812
OG0007271	HELIO_05682	BRALA06361
OG0007272	HELIO_10735	BRALA05677
OG0007273	HELIO_09450	BRALA08923
OG0007275	HELIO_03674	BRALA09361
OG0007276	HELIO_06599	BRALA15590
OG0007277	HELIO_09947	BRALA22637
OG0007278	HELIO_08519	BRALA08055
OG0007279	HELIO_03749	BRALA33921
OG0007280	HELIO_00512	BRALA09494, BRALA26108
OG0007281	HELIO_07427	BRALA06305, BRALA06306
OG0007282	HELIO_12150	BRALA19380
OG0007283	HELIO_09223	BRALA33333, BRALA33331, BRALA19278
OG0007285	HELIO_10648, HELIO_10649	BRALA28210
OG0007286	HELIO_00622	BRALA33636, BRALA21723, BRALA21724, BRALA21725
OG0007288	HELIO_09454	BRALA06735
OG0007289	HELIO_09914	BRALA05887
OG0007290	HELIO_02482	BRALA03132
OG0007291	HELIO_12578	BRALA21233
OG0007292	HELIO_01083	BRALA02935
OG0007295	HELIO_00595	BRALA03986
OG0007297	HELIO_08956	BRALA13069
OG0007299	HELIO_08694	BRALA28383
OG0007300	HELIO_02004	BRALA14038
OG0007301	HELIO_00411	BRALA27287
OG0007302	HELIO_02030	BRALA08130
OG0007304	HELIO_12205	BRALA14327
OG0007305	HELIO_03112	BRALA05988
OG0007307	HELIO_05717	BRALA35494
OG0007308	HELIO_09689	BRALA04705
OG0007309	HELIO_10219	BRALA20888
OG0007310	HELIO_05771	BRALA21054
OG0007312	HELIO_09830	BRALA10433
OG0007313	HELIO_04919	BRALA10093
OG0007314	HELIO_12687	BRALA24702
OG0007315	HELIO_08447	BRALA26846, BRALA26848, BRALA26847, BRALA34775
OG0007316	HELIO_07362	BRALA07238
OG0007317	HELIO_09791	BRALA16631
OG0007319	HELIO_07489	BRALA18245
OG0007320	HELIO_09747	BRALA13547
OG0007321	HELIO_04170	BRALA13420
OG0007322	HELIO_07072	BRALA16163
OG0007325	HELIO_09200	BRALA03154
OG0007326	HELIO_09034	BRALA06343
OG0007327	HELIO_05229	BRALA12100
OG0007328	HELIO_09442	BRALA25600
OG0007329	HELIO_09968	BRALA02913
OG0007330	HELIO_04133	BRALA18712
OG0007331	HELIO_08039	BRALA30460
OG0007332	HELIO_04769	BRALA11859
OG0007333	HELIO_07199	BRALA14246
OG0007334	HELIO_03472	BRALA04311
OG0007335	HELIO_11949	BRALA25943
OG0007336	HELIO_06667	BRALA30607
OG0007337	HELIO_10954	BRALA18705
OG0007338	HELIO_10759	BRALA02099
OG0007339	HELIO_09640	BRALA23677
OG0007340	HELIO_03582	BRALA02660
OG0007341	HELIO_11684	BRALA10192
OG0007343	HELIO_03412	BRALA17838
OG0007345	HELIO_06260	BRALA25248
OG0007346	HELIO_02976	BRALA31234, BRALA31233, BRALA25542, BRALA22714, BRALA30291, BRALA17476, BRALA20106, BRALA30853, BRALA29174, BRALA27785, BRALA26726, BRALA15414, BRALA29741, BRALA32673, BRALA32793, BRALA17293, BRALA33728, BRALA33900, BRALA06859, BRALA32992, BRALA24309, BRALA12606
OG0007347	HELIO_09177	BRALA07020
OG0007349	HELIO_06468	BRALA14778
OG0007350	HELIO_12583	BRALA06364
OG0007351	HELIO_08688	BRALA00217
OG0007352	HELIO_08083	BRALA35566
OG0007353	HELIO_01295	BRALA19998
OG0007354	HELIO_02659	BRALA00412
OG0007355	HELIO_04351	BRALA02332
OG0007356	HELIO_07064	BRALA25647
OG0007357	HELIO_06223	BRALA17388
OG0007358	HELIO_03013	BRALA08494
OG0007359	HELIO_11166	BRALA12442
OG0007360	HELIO_05459	BRALA10063
OG0007361	HELIO_01627	BRALA13539
OG0007363	HELIO_01853	BRALA08293
OG0007364	HELIO_03012	BRALA08059
OG0007365	HELIO_09060	BRALA05325
OG0007366	HELIO_05623	BRALA31025
OG0007367	HELIO_11916	BRALA00971
OG0007368	HELIO_09902	BRALA07746
OG0007369	HELIO_07842	BRALA09020
OG0007370	HELIO_02554	BRALA14953
OG0007371	HELIO_02928	BRALA11443
OG0007372	HELIO_05741	BRALA20327
OG0007373	HELIO_10252	BRALA16176
OG0007377	HELIO_08244	BRALA03029
OG0007378	HELIO_05336	BRALA13639
OG0007379	HELIO_03559	BRALA24434
OG0007380	HELIO_02244, HELIO_04235	BRALA28437
OG0007381	HELIO_07625	BRALA13126
OG0007383	HELIO_08619, HELIO_08621	BRALA18815
OG0007384	HELIO_05152	BRALA03269
OG0007385	HELIO_03304	BRALA25387
OG0007386	HELIO_09551	BRALA15131
OG0007387	HELIO_09254	BRALA24094
OG0007388	HELIO_11355	BRALA05214
OG0007389	HELIO_03631	BRALA20644
OG0007390	HELIO_04593	BRALA11138
OG0007391	HELIO_09468	BRALA28883
OG0007392	HELIO_06732	BRALA00840
OG0007393	HELIO_09515	BRALA13386
OG0007395	HELIO_10203	BRALA06410
OG0007396	HELIO_00896	BRALA03114
OG0007397	HELIO_06855	BRALA01278
OG0007398	HELIO_03797	BRALA25415, BRALA15981, BRALA16881, BRALA16880, BRALA28334
OG0007399	HELIO_10834	BRALA14407
OG0007400	HELIO_02129	BRALA06164
OG0007402	HELIO_00636	BRALA19511
OG0007403	HELIO_01171	BRALA16422
OG0007404	HELIO_08307	BRALA12682
OG0007405	HELIO_03624	BRALA33876
OG0007406	HELIO_00793	BRALA15019
OG0007407	HELIO_01901	BRALA06603
OG0007408	HELIO_09431	BRALA16019
OG0007409	HELIO_06116	BRALA16018
OG0007410	HELIO_07916	BRALA25283
OG0007411	HELIO_05076	BRALA07828
OG0007412	HELIO_02238	BRALA24506
OG0007413	HELIO_09705	BRALA14117
OG0007414	HELIO_08640	BRALA00794
OG0007415	HELIO_02421	BRALA11329
OG0007416	HELIO_02849	BRALA22926
OG0007417	HELIO_08832	BRALA28685
OG0007418	HELIO_11504	BRALA07233
OG0007419	HELIO_03480	BRALA32702
OG0007420	HELIO_09281	BRALA05649
OG0007422	HELIO_02252	BRALA31055
OG0007423	HELIO_11673	BRALA06360
OG0007424	HELIO_07951	BRALA19512
OG0007425	HELIO_11448	BRALA18724
OG0007427	HELIO_07421	BRALA13862
OG0007428	HELIO_08646	BRALA14474
OG0007429	HELIO_00502, HELIO_04959	BRALA17344
OG0007430	HELIO_03736	BRALA18805
OG0007432	HELIO_05478	BRALA05560
OG0007433	HELIO_09161	BRALA02285
OG0007434	HELIO_06087	BRALA19496
OG0007435	HELIO_03578	BRALA07083
OG0007436	HELIO_09859	BRALA04652
OG0007437	HELIO_01196	BRALA11467
OG0007438	HELIO_06570	BRALA35881, BRALA35657, BRALA35687, BRALA29625
OG0007440	HELIO_03640	BRALA15364
OG0007441	HELIO_06686	BRALA25793
OG0007442	HELIO_05360	BRALA00948
OG0007443	HELIO_11491	BRALA28425
OG0007445	HELIO_06761	BRALA34871
OG0007446	HELIO_07395	BRALA24916
OG0007449	HELIO_12368	BRALA03186
OG0007450	HELIO_00508	BRALA35694
OG0007451	HELIO_04606	BRALA19075
OG0007452	HELIO_07764	BRALA30585
OG0007453	HELIO_06244	BRALA02538
OG0007454	HELIO_11972	BRALA11674, BRALA11657
OG0007455	HELIO_12355	BRALA23733
OG0007456	HELIO_09549	BRALA10347
OG0007458	HELIO_09868	BRALA00936
OG0007459	HELIO_01507	BRALA25784
OG0007460	HELIO_08692	BRALA31050
OG0007461	HELIO_01865	BRALA26165, BRALA26166
OG0007463	HELIO_00691	BRALA34987
OG0007464	HELIO_06851	BRALA10754
OG0007465	HELIO_12224	BRALA29322
OG0007466	HELIO_11051	BRALA04313
OG0007467	HELIO_08827	BRALA26104, BRALA09490
OG0007468	HELIO_07899, HELIO_07898, HELIO_07900	BRALA29159
OG0007469	HELIO_07789	BRALA23924, BRALA15292, BRALA15278, BRALA31443, BRALA25203, BRALA25201
OG0007471	HELIO_09730	BRALA03355
OG0007472	HELIO_11248	BRALA15060
OG0007474	HELIO_11271	BRALA13792
OG0007475	HELIO_09366	BRALA07629
OG0007476	HELIO_04585	BRALA05145
OG0007477	HELIO_10040	BRALA20995
OG0007478	HELIO_04114	BRALA07242
OG0007479	HELIO_09941	BRALA23042
OG0007480	HELIO_07958	BRALA27468
OG0007481	HELIO_12489	BRALA28931
OG0007482	HELIO_12170	BRALA05483
OG0007483	HELIO_09027	BRALA14638
OG0007484	HELIO_06327	BRALA34970, BRALA25018
OG0007485	HELIO_11680	BRALA17403
OG0007487	HELIO_02561	BRALA12117
OG0007488	HELIO_09301	BRALA07730
OG0007490	HELIO_03991	BRALA09759
OG0007491	HELIO_08829	BRALA27933
OG0007492	HELIO_02672	BRALA34455
OG0007494	HELIO_12427	BRALA27579
OG0007495	HELIO_09614	BRALA07064
OG0007496	HELIO_05033	BRALA04764
OG0007497	HELIO_04536	BRALA11633
OG0007498	HELIO_11706	BRALA18534
OG0007499	HELIO_04404	BRALA22115
OG0007500	HELIO_05327	BRALA11287
OG0007501	HELIO_06537	BRALA02351
OG0007503	HELIO_10821	BRALA05826
OG0007504	HELIO_07294	BRALA06373
OG0007506	HELIO_00968	BRALA21570
OG0007507	HELIO_05954	BRALA10832
OG0007509	HELIO_08680	BRALA01191
OG0007510	HELIO_08253	BRALA26388
OG0007513	HELIO_03291	BRALA26098
OG0007515	HELIO_02726	BRALA19434
OG0007517	HELIO_00725	BRALA23390
OG0007518	HELIO_10823	BRALA11045
OG0007519	HELIO_05000	BRALA16478
OG0007520	HELIO_01165	BRALA00804
OG0007521	HELIO_08679	BRALA26589, BRALA15415, BRALA15417
OG0007525	HELIO_06830	BRALA00802
OG0007527	HELIO_08185	BRALA03350
OG0007528	HELIO_01539	BRALA02975
OG0007529	HELIO_11571	BRALA16768
OG0007531	HELIO_12240	BRALA17602
OG0007533	HELIO_06152	BRALA21270
OG0007538	HELIO_06051	BRALA30863
OG0007539	HELIO_06056, HELIO_10955, HELIO_05904, HELIO_11679	BRALA02189
OG0007582	HELIO_04559	BRALA17102
OG0007583	HELIO_07177	BRALA23625
OG0007584	HELIO_07569	BRALA25296
OG0007586	HELIO_01877	BRALA09264
OG0007587	HELIO_10037	BRALA17088
OG0007588	HELIO_09210	BRALA22913
OG0007589	HELIO_07736	BRALA11876
OG0007591	HELIO_10985	BRALA06678
OG0007594	HELIO_06012	BRALA01388
OG0007595	HELIO_10971	BRALA03796
OG0007596	HELIO_01608	BRALA00378
OG0007597	HELIO_09185	BRALA14989
OG0007598	HELIO_02686	BRALA33645, BRALA16967
OG0007600	HELIO_09160	BRALA05995
OG0007601	HELIO_11037	BRALA06275
OG0007602	HELIO_07630	BRALA01092
OG0007603	HELIO_01392	BRALA03223
OG0007604	HELIO_03238	BRALA03083
OG0007605	HELIO_08599	BRALA22620
OG0007606	HELIO_07848	BRALA22619
OG0007607	HELIO_03875	BRALA18781
OG0007609	HELIO_10263	BRALA13610
OG0007610	HELIO_03990	BRALA10955
OG0007611	HELIO_01122	BRALA10782, BRALA10908
OG0007612	HELIO_09265	BRALA02328
OG0007614	HELIO_12418	BRALA19107
OG0007616	HELIO_00580	BRALA21884
OG0007617	HELIO_01514	BRALA14633
OG0007618	HELIO_11433	BRALA31856
OG0007619	HELIO_00818	BRALA15804
OG0007622	HELIO_08743	BRALA12768
OG0007623	HELIO_00485	BRALA19897
OG0007624	HELIO_03334	BRALA09011
OG0007625	HELIO_10143, HELIO_10144	BRALA22998
OG0007626	HELIO_06920	BRALA05808
OG0007627	HELIO_07080	BRALA26455, BRALA26543, BRALA26288, BRALA24415, BRALA17908, BRALA34300, BRALA21627, BRALA32801
OG0007628	HELIO_12259	BRALA22740
OG0007629	HELIO_03806	BRALA14609
OG0007631	HELIO_09565	BRALA34085
OG0007632	HELIO_08772	BRALA28977
OG0007633	HELIO_01601, HELIO_04618	BRALA00395
OG0007634	HELIO_08632	BRALA03596
OG0007635	HELIO_11841	BRALA03646
OG0007637	HELIO_09043	BRALA13282
OG0007638	HELIO_04448	BRALA15707
OG0007639	HELIO_03757	BRALA03855
OG0007640	HELIO_01947	BRALA13545
OG0007643	HELIO_05958	BRALA21368
OG0007645	HELIO_08180	BRALA24158
OG0007646	HELIO_09428	BRALA28662
OG0007647	HELIO_06564	BRALA07390
OG0007648	HELIO_11122	BRALA16886
OG0007649	HELIO_02723	BRALA25057
OG0007650	HELIO_07386	BRALA08919
OG0007651	HELIO_02073	BRALA13660
OG0007652	HELIO_06613, HELIO_09950	BRALA02699
OG0007656	HELIO_03326	BRALA28227
OG0007657	HELIO_09924	BRALA02507
OG0007658	HELIO_08545	BRALA19665
OG0007659	HELIO_12061	BRALA00241
OG0007660	HELIO_04891	BRALA24102
OG0007661	HELIO_08189	BRALA14328
OG0007661	HELIO_08192	BRALA06850, BRALA14533
OG0007662	HELIO_05739	BRALA33820
OG0007663	HELIO_09052	BRALA23722
OG0007664	HELIO_04897	BRALA16373
OG0007665	HELIO_01351	BRALA09676
OG0007666	HELIO_07744	BRALA33167
OG0007667	HELIO_04334	BRALA11935
OG0007669	HELIO_10621	BRALA15303
OG0007670	HELIO_10218	BRALA27732
OG0007671	HELIO_05540	BRALA11310
OG0007672	HELIO_09341	BRALA19316
OG0007675	HELIO_03407	BRALA16652
OG0007676	HELIO_07836	BRALA24716
OG0007679	HELIO_00757	BRALA16387
OG0007680	HELIO_05007	BRALA29244, BRALA00113
OG0007681	HELIO_11068	BRALA14645
OG0007683	HELIO_01510	BRALA31694
OG0007684	HELIO_08826	BRALA03746
OG0007686	HELIO_07993	BRALA03570
OG0007687	HELIO_01462	BRALA27367
