Orthogroup	HELIO_ok	AMPFI_ok
OG0007681	HELIO_11068	AMPFI_12529
OG0007683	HELIO_01510	AMPFI_15620, AMPFI_16411, AMPFI_25023, AMPFI_23797, AMPFI_22961
OG0007684	HELIO_08826	AMPFI_09234
OG0007686	HELIO_07993	AMPFI_01271
OG0007687	HELIO_01462	AMPFI_13078
OG0007688	HELIO_07498	AMPFI_14112
OG0007689	HELIO_05912	AMPFI_21023
OG0007690	HELIO_01667	AMPFI_08721
OG0007691	HELIO_10851	AMPFI_15919
OG0007692	HELIO_12083	AMPFI_21014
OG0007694	HELIO_10450	AMPFI_02877
OG0007695	HELIO_05669	AMPFI_00441
OG0007696	HELIO_08043	AMPFI_11231
OG0007697	HELIO_01887	AMPFI_14474
OG0007698	HELIO_02873	AMPFI_04766
OG0007699	HELIO_00023, HELIO_11009	AMPFI_07823
OG0007700	HELIO_03540	AMPFI_08021
OG0007702	HELIO_01625	AMPFI_25722
OG0007703	HELIO_00511	AMPFI_06898
OG0007704	HELIO_10965	AMPFI_24990
OG0007705	HELIO_04144, HELIO_04748	AMPFI_02466
OG0007708	HELIO_02843	AMPFI_09437
OG0007711	HELIO_03322	AMPFI_08437, AMPFI_00864
OG0007712	HELIO_06849	AMPFI_01298
OG0007713	HELIO_05941	AMPFI_02051
OG0007714	HELIO_10358	AMPFI_13479
OG0007715	HELIO_04524	AMPFI_12304
OG0007716	HELIO_10507	AMPFI_01726, AMPFI_25648
OG0007717	HELIO_08633	AMPFI_00651
OG0007719	HELIO_11950	AMPFI_19360
OG0007723	HELIO_12456	AMPFI_08545
OG0007725	HELIO_12431	AMPFI_10640
OG0007726	HELIO_01023	AMPFI_19619
OG0007727	HELIO_07106	AMPFI_08743
OG0007729	HELIO_03269	AMPFI_21591
OG0007730	HELIO_07341	AMPFI_10603
OG0007731	HELIO_04468	AMPFI_03813, AMPFI_15081
OG0007732	HELIO_12689	AMPFI_07044
OG0007733	HELIO_07297	AMPFI_22944
OG0007734	HELIO_11801	AMPFI_02524
OG0007735	HELIO_09823	AMPFI_05439
OG0007736	HELIO_07658	AMPFI_05897
OG0007737	HELIO_09024, HELIO_09023	AMPFI_23652
OG0007740	HELIO_09599	AMPFI_07084
OG0007741	HELIO_09949	AMPFI_13000
OG0007742	HELIO_09075	AMPFI_24553
OG0007743	HELIO_10929	AMPFI_06731
OG0007745	HELIO_04306	AMPFI_22441
OG0007746	HELIO_11155	AMPFI_07253
OG0007747	HELIO_03159	AMPFI_01186
OG0007748	HELIO_10708	AMPFI_12204
OG0007749	HELIO_03431	AMPFI_07238
OG0007750	HELIO_09626	AMPFI_25870, AMPFI_01673
OG0007751	HELIO_06655	AMPFI_08540
OG0007752	HELIO_00832	AMPFI_06021
OG0007753	HELIO_11261	AMPFI_11539
OG0007755	HELIO_12313	AMPFI_10155
OG0007757	HELIO_07988	AMPFI_16626
OG0007759	HELIO_12236	AMPFI_02311
OG0007762	HELIO_01739	AMPFI_12649
OG0007763	HELIO_06612	AMPFI_20134
OG0007764	HELIO_10173	AMPFI_02562, AMPFI_17910
OG0007767	HELIO_03760	AMPFI_21979
OG0007768	HELIO_10681	AMPFI_05499
OG0007769	HELIO_12480	AMPFI_10842
OG0007770	HELIO_10505	AMPFI_01658
OG0007771	HELIO_01646	AMPFI_13434
OG0007772	HELIO_01680	AMPFI_13415
OG0007773	HELIO_07954	AMPFI_08783, AMPFI_16491
OG0007774	HELIO_11728	AMPFI_04955
OG0007775	HELIO_01482	AMPFI_08695
OG0007776	HELIO_06697	AMPFI_13881
OG0007778	HELIO_01472	AMPFI_03347
OG0007779	HELIO_02670	AMPFI_11071
OG0007780	HELIO_10535	AMPFI_10711
OG0007782	HELIO_11482	AMPFI_20368
OG0007783	HELIO_03457	AMPFI_24128
OG0007785	HELIO_08627	AMPFI_05593
OG0007786	HELIO_09437	AMPFI_13958
OG0007787	HELIO_04230	AMPFI_14820
OG0007788	HELIO_12530	AMPFI_05676
OG0007790	HELIO_08844	AMPFI_11066
OG0007792	HELIO_11012	AMPFI_05144
OG0007792	HELIO_00811	AMPFI_22681
OG0007794	HELIO_02740	AMPFI_00708
OG0007795	HELIO_09087	AMPFI_07427
OG0007796	HELIO_02975	AMPFI_09719
OG0007797	HELIO_00566	AMPFI_00954
OG0007798	HELIO_11116	AMPFI_00648
OG0007799	HELIO_07533	AMPFI_03372
OG0007800	HELIO_02307	AMPFI_20741
OG0007802	HELIO_11341	AMPFI_13897
OG0007803	HELIO_00912	AMPFI_00580
OG0007804	HELIO_02429	AMPFI_21881
OG0007805	HELIO_08060	AMPFI_13191
OG0007807	HELIO_01066	AMPFI_10825
OG0007808	HELIO_12362, HELIO_10874	AMPFI_10467
OG0007809	HELIO_07903	AMPFI_17330
OG0007810	HELIO_09745	AMPFI_24586
OG0007811	HELIO_00921	AMPFI_20786
OG0007812	HELIO_04110	AMPFI_15940
OG0007813	HELIO_00743	AMPFI_06503
OG0007815	HELIO_12778	AMPFI_16694
OG0007816	HELIO_07334	AMPFI_01105
OG0007820	HELIO_11990	AMPFI_03274
OG0007822	HELIO_05257	AMPFI_21899, AMPFI_08180, AMPFI_06077, AMPFI_16375
OG0007823	HELIO_08358	AMPFI_06421
OG0007824	HELIO_09376	AMPFI_24919
OG0007826	HELIO_03122	AMPFI_09183
OG0007827	HELIO_06096	AMPFI_09270
OG0007828	HELIO_09070	AMPFI_11690
OG0007829	HELIO_01759	AMPFI_11802
OG0007830	HELIO_08878	AMPFI_11813
OG0007831	HELIO_12772	AMPFI_12005
OG0007832	HELIO_11102	AMPFI_13134
OG0007833	HELIO_05559	AMPFI_13656
OG0007834	HELIO_01668	AMPFI_14388
OG0007835	HELIO_12549	AMPFI_24749
OG0007836	HELIO_01070	AMPFI_15344
OG0007837	HELIO_03229	AMPFI_15892
OG0007840	HELIO_04802	AMPFI_18333
OG0007841	HELIO_12452	AMPFI_19038
OG0007842	HELIO_11731	AMPFI_19465
OG0007843	HELIO_04963	AMPFI_20098
OG0007845	HELIO_05450	AMPFI_21127
OG0007846	HELIO_03153	AMPFI_21166
OG0007847	HELIO_07843	AMPFI_21199
OG0007848	HELIO_04240	AMPFI_22258
OG0007850	HELIO_05804	AMPFI_25222
OG0007907	HELIO_03530	AMPFI_11844
OG0007908	HELIO_08170	AMPFI_12926
OG0007911	HELIO_11434	AMPFI_23439
OG0007912	HELIO_01267	AMPFI_00326
OG0007916	HELIO_05089	AMPFI_22419
OG0007917	HELIO_07148	AMPFI_11706
OG0007918	HELIO_04419	AMPFI_12537
OG0007920	HELIO_03184, HELIO_00553	AMPFI_09193
OG0007921	HELIO_09544	AMPFI_09277
OG0007924	HELIO_11347	AMPFI_06626
OG0007926	HELIO_01370	AMPFI_09453
OG0007928	HELIO_04966	AMPFI_05030
OG0007929	HELIO_03658	AMPFI_03741
OG0007932	HELIO_01358	AMPFI_07321
OG0007933	HELIO_12085	AMPFI_24490
OG0007935	HELIO_04002	AMPFI_04765
OG0007937	HELIO_07186	AMPFI_08375
OG0007938	HELIO_02363	AMPFI_06474
OG0007939	HELIO_11553	AMPFI_10142
OG0007940	HELIO_02193	AMPFI_05455
OG0007941	HELIO_04750	AMPFI_15168
OG0007943	HELIO_05542	AMPFI_06228
OG0007944	HELIO_02142	AMPFI_05040
OG0007945	HELIO_04359	AMPFI_00719
OG0007947	HELIO_01214	AMPFI_18057
OG0007948	HELIO_02781	AMPFI_10334
OG0007950	HELIO_03769	AMPFI_20478
OG0007951	HELIO_00106	AMPFI_03195
OG0007953	HELIO_04337	AMPFI_05678
OG0007954	HELIO_02739	AMPFI_05069
OG0007957	HELIO_02424	AMPFI_14623
OG0007959	HELIO_02385	AMPFI_21334
OG0007962	HELIO_04538	AMPFI_12638
OG0007963	HELIO_01376	AMPFI_01214
OG0007965	HELIO_09702	AMPFI_07808
OG0007966	HELIO_06554	AMPFI_23170
OG0007968	HELIO_08321	AMPFI_11132
OG0007972	HELIO_04967	AMPFI_12030
OG0007973	HELIO_04677	AMPFI_05823
OG0007974	HELIO_08921	AMPFI_09698
OG0007977	HELIO_06466	AMPFI_15112
OG0007979	HELIO_02677	AMPFI_14503
OG0007980	HELIO_00219	AMPFI_19722
OG0007982	HELIO_09407	AMPFI_22593, AMPFI_10432
OG0007983	HELIO_01979	AMPFI_09943
OG0007984	HELIO_09497	AMPFI_23898
OG0007985	HELIO_09398	AMPFI_12399
OG0007987	HELIO_01186	AMPFI_23046
OG0007988	HELIO_01044	AMPFI_17953
OG0007990	HELIO_00307	AMPFI_22745
OG0007991	HELIO_02057	AMPFI_16707
OG0007992	HELIO_06704	AMPFI_25247
OG0007993	HELIO_01029	AMPFI_02776
OG0007994	HELIO_01780	AMPFI_21393
OG0007996	HELIO_00492	AMPFI_05966
OG0007997	HELIO_03100	AMPFI_09115
OG0007998	HELIO_07332	AMPFI_17357
OG0007999	HELIO_08262	AMPFI_01805
OG0008000	HELIO_04177	AMPFI_09007
OG0008001	HELIO_00928	AMPFI_25367
OG0008003	HELIO_02384	AMPFI_05104
OG0008004	HELIO_01554	AMPFI_10822
OG0008006	HELIO_00516	AMPFI_16469
OG0008008	HELIO_05467	AMPFI_25912
OG0008009	HELIO_11167	AMPFI_08348
OG0008011	HELIO_10599	AMPFI_18612
OG0008012	HELIO_05973	AMPFI_12612
OG0008013	HELIO_04462	AMPFI_03278
OG0008016	HELIO_00540	AMPFI_15729
OG0008017	HELIO_09842	AMPFI_09425
OG0008018	HELIO_10526	AMPFI_11292
OG0008019	HELIO_08608	AMPFI_13609
OG0008020	HELIO_00997	AMPFI_14461
OG0008022	HELIO_09370	AMPFI_09081
OG0008023	HELIO_00436	AMPFI_00998, AMPFI_22775
OG0008024	HELIO_12727, HELIO_01549	AMPFI_02715
OG0008025	HELIO_09213	AMPFI_23825
OG0008026	HELIO_09687	AMPFI_00429
OG0008027	HELIO_04688	AMPFI_01486
OG0008028	HELIO_10437	AMPFI_11787
OG0008029	HELIO_03340	AMPFI_03797
OG0008030	HELIO_08520	AMPFI_23756
OG0008031	HELIO_10799	AMPFI_08965
OG0008036	HELIO_03192	AMPFI_05655
OG0008037	HELIO_01120	AMPFI_10779
OG0008038	HELIO_02850	AMPFI_12972
OG0008039	HELIO_02911	AMPFI_12471
OG0008040	HELIO_01756	AMPFI_13459
OG0008041	HELIO_00327	AMPFI_09625
OG0008043	HELIO_05068	AMPFI_01067
OG0008044	HELIO_05976	AMPFI_00182
OG0008047	HELIO_10201	AMPFI_19293
OG0008051	HELIO_09542	AMPFI_16348
OG0008052	HELIO_03533	AMPFI_13973
OG0008053	HELIO_03591	AMPFI_10245
OG0008054	HELIO_00598	AMPFI_16895
OG0008056	HELIO_00846	AMPFI_08430
OG0008057	HELIO_04003	AMPFI_14790
OG0008059	HELIO_09982	AMPFI_15349
OG0008060	HELIO_09577	AMPFI_19702, AMPFI_03925
OG0008062	HELIO_00796	AMPFI_19832
OG0008064	HELIO_04965	AMPFI_23088
OG0008065	HELIO_06534	AMPFI_12989
OG0008066	HELIO_07912	AMPFI_15863
OG0008067	HELIO_10931	AMPFI_08934
OG0008071	HELIO_01342	AMPFI_09114
OG0008072	HELIO_01026	AMPFI_24640
OG0008073	HELIO_07840	AMPFI_05875
OG0008075	HELIO_03101	AMPFI_18963
OG0008076	HELIO_04084	AMPFI_25537
OG0008077	HELIO_00212	AMPFI_16858
OG0008078	HELIO_07686	AMPFI_03483
OG0008079	HELIO_00746	AMPFI_23704
OG0008080	HELIO_12214	AMPFI_03395
OG0008081	HELIO_05879	AMPFI_08017
OG0008082	HELIO_08934	AMPFI_06725
OG0008083	HELIO_09469	AMPFI_18304
OG0008084	HELIO_10430	AMPFI_16208
OG0008085	HELIO_04248	AMPFI_01438
OG0008086	HELIO_01024	AMPFI_07090
OG0008087	HELIO_02440	AMPFI_07407
OG0008088	HELIO_03111	AMPFI_05351
OG0008089	HELIO_07168	AMPFI_12190, AMPFI_00773
OG0008090	HELIO_00892	AMPFI_25052
OG0008091	HELIO_09088	AMPFI_07279
OG0008092	HELIO_10325, HELIO_10324	AMPFI_12661
OG0008093	HELIO_09057	AMPFI_00760
OG0008094	HELIO_00528	AMPFI_01509
OG0008098	HELIO_10216	AMPFI_03002
OG0008099	HELIO_02345	AMPFI_03591
OG0008100	HELIO_11850	AMPFI_06853
OG0008102	HELIO_00350	AMPFI_07411
OG0008103	HELIO_02960	AMPFI_07817
OG0008104	HELIO_09386	AMPFI_08107
OG0008105	HELIO_10149	AMPFI_09929
OG0008106	HELIO_09935	AMPFI_10462
OG0008107	HELIO_06547	AMPFI_11086
OG0008108	HELIO_11492	AMPFI_11284
OG0008109	HELIO_00963	AMPFI_11697
OG0008110	HELIO_05692	AMPFI_12641
OG0008111	HELIO_09107	AMPFI_14617
OG0008112	HELIO_09566	AMPFI_14723
OG0008113	HELIO_06984	AMPFI_14844
OG0008115	HELIO_12049	AMPFI_16460
OG0008117	HELIO_05202	AMPFI_17449
OG0008118	HELIO_07180	AMPFI_17809
OG0008119	HELIO_07573	AMPFI_18841
OG0008120	HELIO_06493	AMPFI_19253
OG0008122	HELIO_07016	AMPFI_19895
OG0008125	HELIO_08722	AMPFI_23204
OG0008126	HELIO_11510	AMPFI_23220
OG0008196	HELIO_04754	AMPFI_11912
OG0008198	HELIO_07343	AMPFI_13301
OG0008199	HELIO_09781	AMPFI_16813
OG0008201	HELIO_08285	AMPFI_07031
OG0008203	HELIO_01479	AMPFI_18647
OG0008204	HELIO_11008	AMPFI_05833
OG0008205	HELIO_02068	AMPFI_14335
OG0008206	HELIO_10859	AMPFI_14174
OG0008208	HELIO_04865	AMPFI_09302
OG0008209	HELIO_12505	AMPFI_08788
OG0008211	HELIO_06578	AMPFI_07315
OG0008212	HELIO_08600	AMPFI_19889
OG0008214	HELIO_08468	AMPFI_22755
OG0008216	HELIO_00375, HELIO_10403	AMPFI_11177
OG0008217	HELIO_07725	AMPFI_22193
OG0008218	HELIO_07971	AMPFI_12318
OG0008219	HELIO_07426	AMPFI_07239
OG0008220	HELIO_07373	AMPFI_22814
OG0008221	HELIO_01096	AMPFI_23513
OG0008222	HELIO_03975	AMPFI_20984, AMPFI_17463
OG0008223	HELIO_02378	AMPFI_07844
OG0008224	HELIO_09989	AMPFI_07716
OG0008225	HELIO_02357	AMPFI_21476
OG0008227	HELIO_09156	AMPFI_07029
OG0008228	HELIO_00418	AMPFI_10122
OG0008229	HELIO_03919	AMPFI_23911
OG0008230	HELIO_03124	AMPFI_05521
OG0008231	HELIO_03608	AMPFI_05547
OG0008232	HELIO_07795	AMPFI_23612
OG0008234	HELIO_01704	AMPFI_06611
OG0008235	HELIO_12048	AMPFI_18455
OG0008236	HELIO_07881	AMPFI_09759
OG0008237	HELIO_09004	AMPFI_23396
OG0008238	HELIO_06475	AMPFI_11368
OG0008239	HELIO_01309	AMPFI_04110
OG0008242	HELIO_03862	AMPFI_04282
OG0008243	HELIO_00975	AMPFI_12012
OG0008244	HELIO_05442	AMPFI_24527
OG0008245	HELIO_02765	AMPFI_08268
OG0008246	HELIO_02676	AMPFI_11645
OG0008247	HELIO_06461	AMPFI_24048
OG0008248	HELIO_01731	AMPFI_19513
OG0008249	HELIO_10481	AMPFI_08214
OG0008251	HELIO_02762	AMPFI_19583
OG0008252	HELIO_11159	AMPFI_14543
OG0008253	HELIO_06058	AMPFI_06261
OG0008254	HELIO_03446	AMPFI_02591
OG0008256	HELIO_01385	AMPFI_23356
OG0008258	HELIO_08230	AMPFI_15951
OG0008259	HELIO_09486	AMPFI_05338
OG0008260	HELIO_12614	AMPFI_21089
OG0008262	HELIO_01675	AMPFI_21752
OG0008263	HELIO_05980	AMPFI_07599
OG0008265	HELIO_06265	AMPFI_06479
OG0008266	HELIO_11220	AMPFI_06495
OG0008267	HELIO_02344	AMPFI_06823
OG0008268	HELIO_05239	AMPFI_08036
OG0008269	HELIO_01747	AMPFI_09119
OG0008270	HELIO_12388	AMPFI_05663
OG0008271	HELIO_09393	AMPFI_24888
OG0008272	HELIO_05405	AMPFI_01881
OG0008274	HELIO_07668	AMPFI_18471
OG0008277	HELIO_07861	AMPFI_10748
OG0008279	HELIO_04778	AMPFI_17716
OG0008280	HELIO_07257	AMPFI_00105
OG0008281	HELIO_07104	AMPFI_17351
OG0008282	HELIO_11435	AMPFI_05485
OG0008284	HELIO_02246	AMPFI_10802
OG0008286	HELIO_05554	AMPFI_05241
OG0008287	HELIO_10366	AMPFI_00534, AMPFI_08641, AMPFI_23133
OG0008289	HELIO_04804	AMPFI_03301
OG0008290	HELIO_03385	AMPFI_19833
OG0008291	HELIO_09796	AMPFI_02542
OG0008292	HELIO_01428	AMPFI_25251
OG0008294	HELIO_11093	AMPFI_12035
OG0008296	HELIO_11884	AMPFI_22866
OG0008297	HELIO_08616	AMPFI_15920
OG0008298	HELIO_02538	AMPFI_05163
OG0008300	HELIO_09179	AMPFI_26012
OG0008301	HELIO_01890	AMPFI_21648
OG0008303	HELIO_12273	AMPFI_05000
OG0008304	HELIO_07539	AMPFI_15827
OG0008305	HELIO_03471	AMPFI_17893
OG0008307	HELIO_06378	AMPFI_06534
OG0008309	HELIO_08533	AMPFI_25406, AMPFI_03043
OG0008310	HELIO_07230, HELIO_07526	AMPFI_23956, AMPFI_06294
OG0008311	HELIO_09837	AMPFI_14732
OG0008312	HELIO_08007	AMPFI_18714
OG0008313	HELIO_12407	AMPFI_21818
OG0008314	HELIO_08677	AMPFI_10374
OG0008315	HELIO_09519	AMPFI_14085, AMPFI_22484
OG0008316	HELIO_01115	AMPFI_25184
OG0008317	HELIO_02138	AMPFI_18631, AMPFI_00809
OG0008318	HELIO_07428	AMPFI_24230
OG0008319	HELIO_06862	AMPFI_08827
OG0008320	HELIO_03556	AMPFI_01703
OG0008321	HELIO_06099	AMPFI_15689
OG0008322	HELIO_01231	AMPFI_08266
OG0008323	HELIO_04361	AMPFI_24592
OG0008325	HELIO_02818	AMPFI_10597
OG0008326	HELIO_00668	AMPFI_12024, AMPFI_21802
OG0008329	HELIO_08771	AMPFI_10670, AMPFI_00214
OG0008330	HELIO_11984	AMPFI_07826
OG0008330	HELIO_09760	AMPFI_05285
OG0008330	HELIO_05031	AMPFI_16297
OG0008331	HELIO_01902	AMPFI_10145
OG0008332	HELIO_04129	AMPFI_17709
OG0008333	HELIO_10273	AMPFI_06113
OG0008334	HELIO_10750	AMPFI_12196
OG0008335	HELIO_00538	AMPFI_15830
OG0008336	HELIO_01313	AMPFI_14233
OG0008341	HELIO_12300	AMPFI_09957
OG0008343	HELIO_06743	AMPFI_06427
OG0008344	HELIO_10711	AMPFI_14346
OG0008345	HELIO_07583	AMPFI_09026
OG0008346	HELIO_08226	AMPFI_22882
OG0008348	HELIO_02649	AMPFI_24615
OG0008350	HELIO_08103	AMPFI_16249
OG0008351	HELIO_01614	AMPFI_15483
OG0008352	HELIO_03305	AMPFI_22301
OG0008353	HELIO_12685	AMPFI_00573
OG0008355	HELIO_04747	AMPFI_20782
OG0008357	HELIO_11937	AMPFI_10134
OG0008359	HELIO_01763	AMPFI_09448
OG0008360	HELIO_02557	AMPFI_16092
OG0008361	HELIO_10495	AMPFI_07243
OG0008363	HELIO_01576	AMPFI_07869
OG0008365	HELIO_10635	AMPFI_13699
OG0008368	HELIO_07799	AMPFI_03496
OG0008371	HELIO_07336	AMPFI_15403
OG0008374	HELIO_10780	AMPFI_06576
OG0008377	HELIO_12310	AMPFI_03366
OG0008378	HELIO_02563	AMPFI_06304
OG0008379	HELIO_05538	AMPFI_00342
OG0008380	HELIO_07458	AMPFI_18189
OG0008381	HELIO_00618	AMPFI_19133
OG0008382	HELIO_03602	AMPFI_18986, AMPFI_01704
OG0008383	HELIO_00611	AMPFI_22561
OG0008384	HELIO_04355	AMPFI_14189
OG0008386	HELIO_04034	AMPFI_24674
OG0008387	HELIO_09719	AMPFI_20902
OG0008389	HELIO_11467	AMPFI_00051, AMPFI_23442
OG0008390	HELIO_06820	AMPFI_01510
OG0008391	HELIO_11781	AMPFI_13992, AMPFI_01523
OG0008393	HELIO_03670	AMPFI_23193, AMPFI_17361, AMPFI_24627, AMPFI_01905, AMPFI_24295, AMPFI_23314, AMPFI_24422
OG0008395	HELIO_07876, HELIO_07877	AMPFI_13495
OG0008396	HELIO_05310	AMPFI_04875
OG0008398	HELIO_05220	AMPFI_25755
OG0008399	HELIO_07558	AMPFI_06418
OG0008400	HELIO_08378	AMPFI_07415
OG0008401	HELIO_06030	AMPFI_08099
OG0008402	HELIO_03856	AMPFI_08293
OG0008403	HELIO_10617	AMPFI_08891
OG0008406	HELIO_02435	AMPFI_09482
OG0008408	HELIO_03177	AMPFI_09914
OG0008410	HELIO_00458	AMPFI_10412
OG0008411	HELIO_05637	AMPFI_10476
OG0008412	HELIO_01661	AMPFI_10538
OG0008414	HELIO_08575	AMPFI_13879
OG0008415	HELIO_05382	AMPFI_14254
OG0008417	HELIO_10051	AMPFI_25684, AMPFI_15417
OG0008418	HELIO_11275	AMPFI_16332
OG0008420	HELIO_07863	AMPFI_18997
OG0008422	HELIO_05208	AMPFI_20618
OG0008423	HELIO_10101	AMPFI_21149, AMPFI_24635
OG0008424	HELIO_04563	AMPFI_23294
OG0008425	HELIO_01965	AMPFI_24298
OG0008427	HELIO_10187	AMPFI_25943
OG0008507	HELIO_08968	AMPFI_07938
OG0008512	HELIO_09776	AMPFI_05748
OG0008522	HELIO_04142	AMPFI_04695
OG0008524	HELIO_02339	AMPFI_16681
OG0008525	HELIO_05897, HELIO_06052, HELIO_07132	AMPFI_21258
OG0008526	HELIO_06254	AMPFI_20730
OG0008527	HELIO_03963	AMPFI_21830, AMPFI_22398
OG0008529	HELIO_10482	AMPFI_22856
OG0008530	HELIO_01950	AMPFI_14725
OG0008531	HELIO_07762	AMPFI_08746
OG0008532	HELIO_07901	AMPFI_23353
OG0008533	HELIO_03659	AMPFI_13398
OG0008534	HELIO_10220	AMPFI_04061
OG0008537	HELIO_08953	AMPFI_19999
OG0008539	HELIO_02748	AMPFI_22402
OG0008541	HELIO_08027	AMPFI_21765, AMPFI_05661
OG0008542	HELIO_02038	AMPFI_22209
OG0008543	HELIO_12469	AMPFI_14385
OG0008546	HELIO_01418	AMPFI_23820
OG0008547	HELIO_00730	AMPFI_04660
OG0008550	HELIO_02865, HELIO_02866	AMPFI_24742
OG0008551	HELIO_12142	AMPFI_10931
OG0008552	HELIO_00421	AMPFI_17621
OG0008555	HELIO_04807	AMPFI_08083
OG0008556	HELIO_00158	AMPFI_26006
OG0008558	HELIO_09923	AMPFI_01224
OG0008559	HELIO_02665	AMPFI_08904
OG0008560	HELIO_04514	AMPFI_17042
OG0008562	HELIO_03927	AMPFI_10135
OG0008563	HELIO_03942	AMPFI_12165
OG0008564	HELIO_08955	AMPFI_08360
OG0008565	HELIO_02182	AMPFI_07501
OG0008567	HELIO_06350	AMPFI_00546
OG0008568	HELIO_00367	AMPFI_23610, AMPFI_07761
OG0008569	HELIO_03993	AMPFI_19359
OG0008572	HELIO_06443	AMPFI_10782
OG0008574	HELIO_06705	AMPFI_16462, AMPFI_10212
OG0008575	HELIO_12752	AMPFI_15336
OG0008576	HELIO_10814	AMPFI_19249, AMPFI_03110
OG0008578	HELIO_02266	AMPFI_08466
OG0008579	HELIO_00337	AMPFI_05725
OG0008582	HELIO_11502	AMPFI_15667, AMPFI_24125
OG0008583	HELIO_03176	AMPFI_08422
OG0008585	HELIO_09147	AMPFI_12839
OG0008586	HELIO_01864	AMPFI_18804
OG0008587	HELIO_07868	AMPFI_10025
OG0008588	HELIO_02756	AMPFI_13970
OG0008589	HELIO_05016	AMPFI_01414, AMPFI_20644
OG0008591	HELIO_06642	AMPFI_07329
OG0008592	HELIO_03851	AMPFI_15970
OG0008594	HELIO_10269	AMPFI_08074, AMPFI_11109
OG0008595	HELIO_11377	AMPFI_06634
OG0008597	HELIO_11615	AMPFI_18374
OG0008598	HELIO_05784	AMPFI_25018, AMPFI_11275
OG0008600	HELIO_07556	AMPFI_07876
OG0008602	HELIO_12291	AMPFI_17272
OG0008605	HELIO_10748	AMPFI_08352
OG0008607	HELIO_06201	AMPFI_05348
OG0008608	HELIO_11703	AMPFI_08894
OG0008611	HELIO_09253	AMPFI_06471
OG0008612	HELIO_06160	AMPFI_01091
OG0008613	HELIO_06232	AMPFI_11480
OG0008614	HELIO_01515	AMPFI_19080
OG0008616	HELIO_07125	AMPFI_01406
OG0008617	HELIO_08155	AMPFI_06055
OG0008619	HELIO_03456	AMPFI_00966
OG0008623	HELIO_02590	AMPFI_09955
OG0008624	HELIO_02048	AMPFI_05010
OG0008627	HELIO_01629	AMPFI_12239
OG0008628	HELIO_06307	AMPFI_15805
OG0008629	HELIO_09067	AMPFI_11423, AMPFI_21655
OG0008632	HELIO_05631	AMPFI_18628
OG0008633	HELIO_04273	AMPFI_09078
OG0008634	HELIO_09194	AMPFI_15383
OG0008635	HELIO_00191	AMPFI_23804
OG0008637	HELIO_03149	AMPFI_25386
OG0008638	HELIO_06138, HELIO_02706	AMPFI_12468
OG0008641	HELIO_02334	AMPFI_08170
OG0008642	HELIO_06407	AMPFI_16791
OG0008643	HELIO_01813	AMPFI_24691
OG0008644	HELIO_01076	AMPFI_19688
OG0008645	HELIO_02532	AMPFI_08681
OG0008646	HELIO_11580	AMPFI_17057
OG0008647	HELIO_03614	AMPFI_06975
OG0008648	HELIO_07337	AMPFI_24660
OG0008649	HELIO_12743	AMPFI_18332
OG0008651	HELIO_07653	AMPFI_00103
OG0008653	HELIO_08766	AMPFI_01110
OG0008654	HELIO_05189	AMPFI_01208
OG0008656	HELIO_05702	AMPFI_02017
OG0008657	HELIO_10344	AMPFI_04045
OG0008658	HELIO_01843	AMPFI_05410
OG0008659	HELIO_05034	AMPFI_05618
OG0008660	HELIO_06237	AMPFI_06112
OG0008662	HELIO_07636	AMPFI_07642
OG0008663	HELIO_09883	AMPFI_07803
OG0008664	HELIO_07966	AMPFI_08076
OG0008665	HELIO_01166	AMPFI_09151
OG0008666	HELIO_06627	AMPFI_09211
OG0008667	HELIO_00408	AMPFI_10635
OG0008668	HELIO_01432	AMPFI_11147
OG0008671	HELIO_02448	AMPFI_13458
OG0008673	HELIO_11675	AMPFI_14219
OG0008675	HELIO_08054	AMPFI_15036
OG0008677	HELIO_07128	AMPFI_16579
OG0008679	HELIO_12343	AMPFI_18275
OG0008680	HELIO_07201	AMPFI_18920
OG0008681	HELIO_01222	AMPFI_19306
OG0008683	HELIO_11487	AMPFI_20428
OG0008684	HELIO_03734	AMPFI_23581
OG0008753	HELIO_11190	AMPFI_04076
OG0008757	HELIO_03175	AMPFI_18894
OG0008760	HELIO_06810	AMPFI_05301
OG0008766	HELIO_06833	AMPFI_14027
OG0008767	HELIO_06203	AMPFI_10177
OG0008770	HELIO_01817	AMPFI_19040
OG0008771	HELIO_03781	AMPFI_23732
OG0008772	HELIO_11265	AMPFI_23793
OG0008773	HELIO_09233	AMPFI_12657
OG0008774	HELIO_05817	AMPFI_05487
OG0008775	HELIO_05836	AMPFI_18547
OG0008778	HELIO_11813	AMPFI_23723
OG0008779	HELIO_05863	AMPFI_19711, AMPFI_14633
OG0008781	HELIO_06846	AMPFI_23264
OG0008782	HELIO_07165	AMPFI_11360
OG0008784	HELIO_08915	AMPFI_20857
OG0008785	HELIO_12253	AMPFI_17765
OG0008786	HELIO_10693	AMPFI_18605
OG0008789	HELIO_09721	AMPFI_05638
OG0008790	HELIO_01900	AMPFI_19974
OG0008792	HELIO_12590	AMPFI_18038
OG0008793	HELIO_00397	AMPFI_14791
OG0008794	HELIO_06723	AMPFI_08498
OG0008795	HELIO_11892	AMPFI_18251, AMPFI_16780
OG0008796	HELIO_08204	AMPFI_02564
