Orthogroup	HELIO_ok	NEMVE
OG0007159	HELIO_10350	NEMVE05524
OG0007161	HELIO_03043	NEMVE21945
OG0007162	HELIO_11780	NEMVE16258
OG0007163	HELIO_04816	NEMVE16742
OG0007164	HELIO_04104	NEMVE18934
OG0007165	HELIO_07174	NEMVE14929
OG0007170	HELIO_06125, HELIO_00758	NEMVE22134
OG0007173	HELIO_07975	NEMVE10079
OG0007174	HELIO_10174	NEMVE07400
OG0007175	HELIO_01496	NEMVE21931
OG0007176	HELIO_09685	NEMVE05885
OG0007177	HELIO_09991	NEMVE06930
OG0007178	HELIO_08375	NEMVE09946
OG0007179	HELIO_01221	NEMVE24920
OG0007180	HELIO_05806	NEMVE22211
OG0007181	HELIO_00946	NEMVE22672, NEMVE11674
OG0007182	HELIO_05171	NEMVE25249
OG0007183	HELIO_10857	NEMVE01494, NEMVE21223
OG0007187	HELIO_08131	NEMVE13089
OG0007188	HELIO_00663	NEMVE21925
OG0007191	HELIO_12367	NEMVE04826
OG0007192	HELIO_11714	NEMVE12614
OG0007200	HELIO_01173	NEMVE18894
OG0007209	HELIO_03954	NEMVE25525
OG0007248	HELIO_03566	NEMVE05909
OG0007250	HELIO_11796	NEMVE23608
OG0007251	HELIO_11645	NEMVE08153
OG0007252	HELIO_11869	NEMVE24745
OG0007253	HELIO_05519	NEMVE01126
OG0007254	HELIO_04453	NEMVE23140
OG0007255	HELIO_05330	NEMVE06734
OG0007256	HELIO_08417	NEMVE11514
OG0007258	HELIO_08742	NEMVE00047, NEMVE14648
OG0007261	HELIO_02263	NEMVE06464, NEMVE10739
OG0007264	HELIO_05781	NEMVE15060
OG0007266	HELIO_07853	NEMVE00843
OG0007267	HELIO_10107	NEMVE01298, NEMVE18408
OG0007268	HELIO_01343	NEMVE08006
OG0007270	HELIO_02939	NEMVE23267
OG0007271	HELIO_05682	NEMVE14749
OG0007272	HELIO_10735	NEMVE17086
OG0007273	HELIO_09450	NEMVE22414
OG0007275	HELIO_03674	NEMVE14669
OG0007277	HELIO_09947	NEMVE02383
OG0007278	HELIO_08519	NEMVE03386
OG0007279	HELIO_03749	NEMVE24542
OG0007280	HELIO_00512	NEMVE14013
OG0007281	HELIO_07427	NEMVE23664
OG0007282	HELIO_12150	NEMVE13645
OG0007286	HELIO_00622	NEMVE05488, NEMVE09092
OG0007288	HELIO_09454	NEMVE08146
OG0007289	HELIO_09914	NEMVE10504
OG0007290	HELIO_02482	NEMVE17402
OG0007291	HELIO_12578	NEMVE14746
OG0007292	HELIO_01083	NEMVE08212
OG0007293	HELIO_01509, HELIO_01508	NEMVE13245
OG0007295	HELIO_00595	NEMVE19179
OG0007296	HELIO_03612	NEMVE13425
OG0007297	HELIO_08956	NEMVE05122
OG0007299	HELIO_08694	NEMVE17700
OG0007300	HELIO_02004	NEMVE10414
OG0007301	HELIO_00411	NEMVE05910
OG0007302	HELIO_02030	NEMVE24421
OG0007304	HELIO_12205	NEMVE19345
OG0007305	HELIO_03112	NEMVE18637
OG0007307	HELIO_05717	NEMVE15849
OG0007309	HELIO_10219	NEMVE20201
OG0007310	HELIO_05771	NEMVE06728
OG0007312	HELIO_09830	NEMVE23732
OG0007313	HELIO_04919	NEMVE13991, NEMVE11990
OG0007314	HELIO_12687	NEMVE14601
OG0007316	HELIO_07362	NEMVE13237
OG0007317	HELIO_09791	NEMVE07571
OG0007318	HELIO_03980	NEMVE13190
OG0007319	HELIO_07489	NEMVE13526
OG0007320	HELIO_09747	NEMVE13887
OG0007321	HELIO_04170	NEMVE14743
OG0007322	HELIO_07072	NEMVE13884
OG0007324	HELIO_12544, HELIO_06541	NEMVE05288
OG0007325	HELIO_09200	NEMVE14080
OG0007326	HELIO_09034	NEMVE02450
OG0007327	HELIO_05229	NEMVE09633
OG0007328	HELIO_09442	NEMVE25409
OG0007329	HELIO_09968	NEMVE24680
OG0007331	HELIO_08039	NEMVE17405, NEMVE06097
OG0007332	HELIO_04769	NEMVE06433
OG0007333	HELIO_07199	NEMVE18252
OG0007334	HELIO_03472	NEMVE09677
OG0007335	HELIO_11949	NEMVE10469
OG0007336	HELIO_06667	NEMVE22461
OG0007337	HELIO_10954	NEMVE05791
OG0007338	HELIO_10759	NEMVE08790
OG0007339	HELIO_09640	NEMVE04953
OG0007340	HELIO_03582	NEMVE06786
OG0007341	HELIO_11684	NEMVE14964
OG0007343	HELIO_03412	NEMVE06113
OG0007344	HELIO_08609	NEMVE17645
OG0007347	HELIO_09177	NEMVE05928
OG0007348	HELIO_09120	NEMVE25081
OG0007349	HELIO_06468	NEMVE24138
OG0007351	HELIO_08688	NEMVE15176
OG0007352	HELIO_08083	NEMVE22263
OG0007353	HELIO_01295	NEMVE09891
OG0007354	HELIO_02659	NEMVE12447, NEMVE22312
OG0007355	HELIO_04351	NEMVE26015, NEMVE24494
OG0007356	HELIO_07064	NEMVE22435
OG0007357	HELIO_06223	NEMVE03442
OG0007358	HELIO_03013	NEMVE22472
OG0007360	HELIO_05459	NEMVE13667
OG0007361	HELIO_01627	NEMVE21896
OG0007363	HELIO_01853	NEMVE07823
OG0007364	HELIO_03012	NEMVE14072
OG0007365	HELIO_09060	NEMVE02500
OG0007366	HELIO_05623	NEMVE10651
OG0007367	HELIO_11916	NEMVE14913
OG0007368	HELIO_09902	NEMVE21985
OG0007369	HELIO_07842	NEMVE09186, NEMVE04959
OG0007370	HELIO_02554	NEMVE24854
OG0007371	HELIO_02928	NEMVE22865
OG0007372	HELIO_05741	NEMVE14160
OG0007373	HELIO_10252	NEMVE22902
OG0007377	HELIO_08244	NEMVE01324
OG0007378	HELIO_05336	NEMVE23117
OG0007380	HELIO_02244, HELIO_04235	NEMVE06086, NEMVE12199
OG0007381	HELIO_07625	NEMVE23101
OG0007383	HELIO_08619, HELIO_08621	NEMVE20839
OG0007385	HELIO_03304	NEMVE14990
OG0007386	HELIO_09551	NEMVE13865, NEMVE00269
OG0007387	HELIO_09254	NEMVE23956
OG0007388	HELIO_11355	NEMVE05194
OG0007389	HELIO_03631	NEMVE25345
OG0007390	HELIO_04593	NEMVE24823
OG0007391	HELIO_09468	NEMVE08201
OG0007392	HELIO_06732	NEMVE13961
OG0007393	HELIO_09515	NEMVE00582, NEMVE21768
OG0007395	HELIO_10203	NEMVE17435
OG0007396	HELIO_00896	NEMVE15920
OG0007397	HELIO_06855	NEMVE09462
OG0007399	HELIO_10834	NEMVE09265
OG0007402	HELIO_00636	NEMVE14824
OG0007403	HELIO_01171	NEMVE18192
OG0007404	HELIO_08307	NEMVE24746
OG0007405	HELIO_03624	NEMVE13995
OG0007407	HELIO_01901	NEMVE14797
OG0007408	HELIO_09431	NEMVE08149
OG0007409	HELIO_06116	NEMVE13321
OG0007411	HELIO_05076	NEMVE14384
OG0007412	HELIO_02238	NEMVE08446
OG0007413	HELIO_09705	NEMVE22933
OG0007415	HELIO_02421	NEMVE22466
OG0007416	HELIO_02849	NEMVE04678
OG0007417	HELIO_08832	NEMVE08802
OG0007418	HELIO_11504	NEMVE25117
OG0007419	HELIO_03480	NEMVE14407
OG0007421	HELIO_09011	NEMVE01648
OG0007422	HELIO_02252	NEMVE06450
OG0007423	HELIO_11673	NEMVE09572
OG0007424	HELIO_07951	NEMVE07064
OG0007425	HELIO_11448	NEMVE01463
OG0007426	HELIO_05054	NEMVE25299
OG0007427	HELIO_07421	NEMVE11584, NEMVE11585
OG0007430	HELIO_03736	NEMVE21972
OG0007432	HELIO_05478	NEMVE23141
OG0007433	HELIO_09161	NEMVE14283, NEMVE02780
OG0007434	HELIO_06087	NEMVE21333
OG0007435	HELIO_03578	NEMVE14771, NEMVE22934
OG0007436	HELIO_09859	NEMVE08293
OG0007437	HELIO_01196	NEMVE06897
OG0007438	HELIO_06570	NEMVE24737
OG0007439	HELIO_07267	NEMVE02374, NEMVE20588
OG0007440	HELIO_03640	NEMVE21710
OG0007441	HELIO_06686	NEMVE10398
OG0007442	HELIO_05360	NEMVE22223
OG0007443	HELIO_11491	NEMVE25371
OG0007445	HELIO_06761	NEMVE24684
OG0007446	HELIO_07395	NEMVE14884
OG0007447	HELIO_12442	NEMVE15214
OG0007449	HELIO_12368	NEMVE18234, NEMVE18235
OG0007450	HELIO_00508	NEMVE01821
OG0007451	HELIO_04606	NEMVE09386
OG0007452	HELIO_07764	NEMVE00170, NEMVE13609
OG0007453	HELIO_07039, HELIO_06244	NEMVE13424
OG0007454	HELIO_11972	NEMVE14909
OG0007455	HELIO_12355	NEMVE14702
OG0007456	HELIO_09549	NEMVE06082
OG0007459	HELIO_01507	NEMVE25566
OG0007460	HELIO_08692	NEMVE14451
OG0007463	HELIO_00691	NEMVE20726, NEMVE22590
OG0007464	HELIO_06851, HELIO_11577	NEMVE24268
OG0007465	HELIO_12224	NEMVE17581, NEMVE22007
OG0007466	HELIO_11051	NEMVE22832
OG0007467	HELIO_08827	NEMVE21131
OG0007471	HELIO_09730	NEMVE23466
OG0007472	HELIO_11248	NEMVE14194
OG0007474	HELIO_11271	NEMVE18991
OG0007475	HELIO_09366	NEMVE10836
OG0007476	HELIO_04585	NEMVE15012
OG0007477	HELIO_10040	NEMVE05313
OG0007478	HELIO_04114	NEMVE15694
OG0007480	HELIO_07958	NEMVE13266
OG0007481	HELIO_12489	NEMVE22561
OG0007482	HELIO_12170	NEMVE13581
OG0007483	HELIO_09027	NEMVE08075
OG0007484	HELIO_06327	NEMVE06907
OG0007485	HELIO_11680	NEMVE25477
OG0007487	HELIO_02561	NEMVE19514
OG0007488	HELIO_09301	NEMVE24850
OG0007490	HELIO_03991	NEMVE24955
OG0007491	HELIO_08829	NEMVE15400
OG0007492	HELIO_02672	NEMVE12352
OG0007494	HELIO_12427	NEMVE13649
OG0007495	HELIO_09614	NEMVE14337
OG0007496	HELIO_05033	NEMVE05960
OG0007497	HELIO_04536	NEMVE06046, NEMVE11399, NEMVE04682, NEMVE18627
OG0007498	HELIO_11706	NEMVE11016, NEMVE12879
OG0007499	HELIO_04404	NEMVE18098
OG0007500	HELIO_05327	NEMVE22504
OG0007501	HELIO_06537	NEMVE15355
OG0007503	HELIO_10821	NEMVE11611
OG0007504	HELIO_07294	NEMVE23039
OG0007506	HELIO_00968	NEMVE22395
OG0007507	HELIO_05954	NEMVE25891
OG0007508	HELIO_01803	NEMVE14963
OG0007509	HELIO_08680	NEMVE17668
OG0007510	HELIO_08253	NEMVE05795
OG0007513	HELIO_03291	NEMVE25913
OG0007515	HELIO_02726	NEMVE25353
OG0007517	HELIO_00725	NEMVE22057
OG0007518	HELIO_10823	NEMVE14498
OG0007519	HELIO_05000	NEMVE13604
OG0007525	HELIO_06830	NEMVE25128, NEMVE07761
OG0007527	HELIO_08185	NEMVE24239
OG0007528	HELIO_01539	NEMVE16685, NEMVE16684
OG0007531	HELIO_12240	NEMVE14641
OG0007533	HELIO_06152	NEMVE25147
OG0007539	HELIO_06056, HELIO_10955, HELIO_05904, HELIO_11679	NEMVE11229, NEMVE10534
OG0007582	HELIO_04559	NEMVE25110
OG0007583	HELIO_07177	NEMVE05002
OG0007586	HELIO_01877	NEMVE21958
OG0007587	HELIO_10037	NEMVE05439
OG0007588	HELIO_09210	NEMVE14974
OG0007589	HELIO_07736	NEMVE00133, NEMVE16108
OG0007591	HELIO_10985	NEMVE14305
OG0007594	HELIO_06012	NEMVE13798, NEMVE12256
OG0007595	HELIO_10971	NEMVE13188
OG0007597	HELIO_09185	NEMVE02017
OG0007598	HELIO_02686	NEMVE13275, NEMVE15766
OG0007600	HELIO_09160	NEMVE25474
OG0007601	HELIO_11037	NEMVE20762, NEMVE06284, NEMVE12569
OG0007602	HELIO_07630	NEMVE08220
OG0007603	HELIO_01392	NEMVE09888, NEMVE25916
OG0007604	HELIO_03238	NEMVE15922
OG0007605	HELIO_08599	NEMVE22713
OG0007606	HELIO_07848	NEMVE07882
OG0007607	HELIO_03875	NEMVE14803
OG0007609	HELIO_10263	NEMVE14141
OG0007610	HELIO_03990	NEMVE13618
OG0007612	HELIO_09265	NEMVE13493
OG0007614	HELIO_12418	NEMVE25043
OG0007616	HELIO_00580	NEMVE22755
OG0007618	HELIO_11433	NEMVE05717
OG0007619	HELIO_00818	NEMVE22719
OG0007622	HELIO_08743	NEMVE14178
OG0007623	HELIO_00485	NEMVE25451
OG0007624	HELIO_03334	NEMVE01610
OG0007625	HELIO_10143	NEMVE20190
OG0007625	HELIO_10144	NEMVE03404
OG0007626	HELIO_06920	NEMVE09273
OG0007628	HELIO_12259	NEMVE07362
OG0007629	HELIO_03806	NEMVE03312, NEMVE13373
OG0007631	HELIO_09565	NEMVE06747
OG0007632	HELIO_08772	NEMVE14960
OG0007633	HELIO_01601, HELIO_04618	NEMVE04946
OG0007634	HELIO_08632	NEMVE23401
OG0007637	HELIO_09043	NEMVE16744, NEMVE06908
OG0007638	HELIO_04448	NEMVE25858
OG0007639	HELIO_03757	NEMVE06099
OG0007640	HELIO_01947	NEMVE08959
OG0007643	HELIO_05958	NEMVE25518, NEMVE22109, NEMVE16341
OG0007645	HELIO_08180	NEMVE06297
OG0007646	HELIO_09428	NEMVE11980, NEMVE25514
OG0007647	HELIO_06564	NEMVE17951
OG0007648	HELIO_11122	NEMVE07012
OG0007649	HELIO_02723	NEMVE22367
OG0007650	HELIO_07386	NEMVE08861
OG0007651	HELIO_02073	NEMVE06271
OG0007652	HELIO_06613, HELIO_09950, HELIO_03680	NEMVE24675
OG0007654	HELIO_09336	NEMVE25572
OG0007656	HELIO_03326	NEMVE00479, NEMVE05622
OG0007657	HELIO_09924	NEMVE09719
OG0007658	HELIO_08545	NEMVE17719
OG0007659	HELIO_12061	NEMVE15005
OG0007660	HELIO_04891	NEMVE06829
OG0007661	HELIO_08189	NEMVE23648
OG0007661	HELIO_08192	NEMVE25165
OG0007663	HELIO_09052	NEMVE03506
OG0007664	HELIO_04897	NEMVE08366, NEMVE09875
OG0007666	HELIO_07744	NEMVE06300
OG0007667	HELIO_04334	NEMVE21308
OG0007669	HELIO_10621	NEMVE09329
OG0007670	HELIO_10218	NEMVE00374, NEMVE13235
OG0007672	HELIO_09341	NEMVE01018
OG0007675	HELIO_03407	NEMVE14230
OG0007676	HELIO_07836	NEMVE09075
OG0007679	HELIO_00757	NEMVE14614
OG0007680	HELIO_05007	NEMVE09957
OG0007681	HELIO_11068	NEMVE11266, NEMVE04177
OG0007683	HELIO_01510	NEMVE05155, NEMVE09112
OG0007684	HELIO_08826	NEMVE07913
OG0007687	HELIO_01462	NEMVE15064
OG0007688	HELIO_07498	NEMVE23866
OG0007689	HELIO_05912	NEMVE15533, NEMVE25163
OG0007690	HELIO_01667	NEMVE09407
OG0007691	HELIO_10851	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812
OG0007692	HELIO_12083	NEMVE24948
OG0007694	HELIO_10450	NEMVE14461
OG0007695	HELIO_05669	NEMVE15957
OG0007696	HELIO_08043	NEMVE13808
OG0007697	HELIO_01887	NEMVE22701
OG0007698	HELIO_02873	NEMVE19391
OG0007699	HELIO_00023, HELIO_11009	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627
OG0007700	HELIO_03540	NEMVE06383, NEMVE20983
OG0007702	HELIO_01625	NEMVE22678
OG0007703	HELIO_00511	NEMVE22465
OG0007704	HELIO_10965	NEMVE13360
OG0007705	HELIO_04144, HELIO_04748	NEMVE23373
OG0007708	HELIO_02843	NEMVE14576
OG0007711	HELIO_03322	NEMVE03458, NEMVE16976
OG0007712	HELIO_06849	NEMVE16922
OG0007713	HELIO_05941	NEMVE10952
OG0007714	HELIO_10358, HELIO_10359	NEMVE04698
OG0007715	HELIO_04524	NEMVE14423
OG0007716	HELIO_10507	NEMVE24083
OG0007717	HELIO_08633	NEMVE14630
OG0007718	HELIO_07990	NEMVE14642
OG0007722	HELIO_05263	NEMVE24674
OG0007724	HELIO_00810	NEMVE08494
OG0007725	HELIO_12431	NEMVE08931
OG0007727	HELIO_07106	NEMVE22125
OG0007728	HELIO_09849	NEMVE19501
OG0007729	HELIO_03269	NEMVE05917
OG0007730	HELIO_07341	NEMVE22534
OG0007731	HELIO_04468	NEMVE09241
OG0007733	HELIO_07297	NEMVE13390
OG0007734	HELIO_11801	NEMVE01827
OG0007735	HELIO_09823	NEMVE13740
OG0007737	HELIO_09024, HELIO_09023	NEMVE19984
OG0007739	HELIO_03035	NEMVE13651
OG0007740	HELIO_09599	NEMVE07649
OG0007741	HELIO_09949	NEMVE02338
OG0007743	HELIO_10929	NEMVE22363
OG0007745	HELIO_04306	NEMVE23484
OG0007746	HELIO_11155	NEMVE15823
OG0007747	HELIO_03159	NEMVE23082
OG0007748	HELIO_10708	NEMVE23336
OG0007749	HELIO_03431	NEMVE14299
OG0007750	HELIO_09626	NEMVE16263
OG0007751	HELIO_06655	NEMVE21679
OG0007752	HELIO_00832	NEMVE25084
OG0007753	HELIO_11261	NEMVE09762
OG0007754	HELIO_02629	NEMVE04608
OG0007756	HELIO_06807	NEMVE21769, NEMVE21203
OG0007757	HELIO_07988	NEMVE22374
OG0007759	HELIO_12236	NEMVE23846
OG0007761	HELIO_10949	NEMVE10403
OG0007763	HELIO_06612	NEMVE01958, NEMVE20035
OG0007764	HELIO_10173	NEMVE06037
OG0007767	HELIO_03760	NEMVE13662
OG0007768	HELIO_10681	NEMVE21905
OG0007769	HELIO_12480	NEMVE08042
OG0007770	HELIO_10505	NEMVE05408, NEMVE20937
OG0007771	HELIO_01646	NEMVE13470
OG0007772	HELIO_01680	NEMVE06176
OG0007773	HELIO_07954	NEMVE07114
OG0007774	HELIO_11728	NEMVE08940
OG0007775	HELIO_01482	NEMVE06546
OG0007776	HELIO_06697	NEMVE20241
OG0007778	HELIO_01472	NEMVE24975
OG0007779	HELIO_02670	NEMVE10345
OG0007781	HELIO_09673	NEMVE11915
OG0007782	HELIO_11482	NEMVE13738
OG0007783	HELIO_03457	NEMVE23094
OG0007784	HELIO_06523	NEMVE21852
OG0007785	HELIO_08627	NEMVE23583
OG0007786	HELIO_09437	NEMVE10346
OG0007787	HELIO_04230	NEMVE04711, NEMVE04653
OG0007790	HELIO_08844	NEMVE13911
OG0007791	HELIO_00183	NEMVE22262
OG0007794	HELIO_02740	NEMVE13881
OG0007795	HELIO_09087	NEMVE16217
OG0007796	HELIO_04041, HELIO_02975	NEMVE16045
OG0007798	HELIO_11116	NEMVE07652
OG0007800	HELIO_02307	NEMVE02246
OG0007801	HELIO_01655	NEMVE24803
OG0007802	HELIO_11341	NEMVE05110
OG0007803	HELIO_00912	NEMVE14259
OG0007804	HELIO_02429	NEMVE13958
OG0007805	HELIO_08060	NEMVE23683
OG0007807	HELIO_01066	NEMVE23161
OG0007809	HELIO_07903	NEMVE19397
OG0007810	HELIO_09745	NEMVE25323
OG0007811	HELIO_00921	NEMVE22619
OG0007812	HELIO_04110	NEMVE05957
OG0007813	HELIO_00743	NEMVE22957
OG0007816	HELIO_07334	NEMVE14681
OG0007820	HELIO_11990	NEMVE10824
OG0007823	HELIO_08358	NEMVE14069
OG0007826	HELIO_03122	NEMVE22606
OG0007827	HELIO_06096	NEMVE15793
OG0007829	HELIO_01759	NEMVE14463
OG0007830	HELIO_08878	NEMVE22401
OG0007831	HELIO_12772	NEMVE13120
OG0007832	HELIO_11102	NEMVE22265
OG0007833	HELIO_05559	NEMVE23699
OG0007834	HELIO_01668	NEMVE22860
OG0007835	HELIO_12549	NEMVE05299
OG0007837	HELIO_03229	NEMVE17939
OG0007840	HELIO_04802	NEMVE14835
OG0007841	HELIO_12452	NEMVE14118
OG0007842	HELIO_11731	NEMVE04751
OG0007843	HELIO_04963	NEMVE09373
OG0007845	HELIO_05450	NEMVE23748
OG0007847	HELIO_07843	NEMVE07339
OG0007848	HELIO_04240	NEMVE22567
OG0007850	HELIO_05804	NEMVE06247
OG0007851	HELIO_08350	NEMVE13904
OG0007854	HELIO_05486	NEMVE10266
OG0007858	HELIO_05719	NEMVE23921
OG0007859	HELIO_08952	NEMVE22571, NEMVE20885
OG0007908	HELIO_08170	NEMVE13340
OG0007911	HELIO_11434	NEMVE07983
OG0007912	HELIO_01267	NEMVE15679, NEMVE24495, NEMVE17470
OG0007916	HELIO_05089	NEMVE13298
OG0007917	HELIO_07148	NEMVE24424
OG0007918	HELIO_04419	NEMVE25851
OG0007920	HELIO_03184, HELIO_00553	NEMVE23462
OG0007921	HELIO_09544	NEMVE08958
OG0007924	HELIO_11347	NEMVE16716
OG0007926	HELIO_01370	NEMVE22555
OG0007927	HELIO_09579	NEMVE13085
OG0007931	HELIO_00059	NEMVE02001
OG0007932	HELIO_01358	NEMVE20940, NEMVE23396
OG0007933	HELIO_12085	NEMVE13492, NEMVE11999
OG0007937	HELIO_07186	NEMVE25331
OG0007938	HELIO_02363	NEMVE24777
OG0007940	HELIO_02193	NEMVE24639
OG0007941	HELIO_04750	NEMVE23201
OG0007943	HELIO_05542	NEMVE13601
OG0007944	HELIO_02142	NEMVE25215
OG0007945	HELIO_04359	NEMVE23257
OG0007947	HELIO_01214	NEMVE09699
OG0007948	HELIO_02781	NEMVE08238
OG0007951	HELIO_00106	NEMVE14182
OG0007953	HELIO_04337	NEMVE08477
OG0007954	HELIO_02739	NEMVE19250
OG0007956	HELIO_00807	NEMVE25554
OG0007957	HELIO_02424	NEMVE15377
OG0007958	HELIO_03422	NEMVE21992
OG0007959	HELIO_02385	NEMVE06212
OG0007961	HELIO_01422	NEMVE22779
OG0007962	HELIO_04538	NEMVE18122
OG0007963	HELIO_01376	NEMVE13861
OG0007965	HELIO_09702	NEMVE20506
OG0007966	HELIO_06554	NEMVE07836
OG0007968	HELIO_08321	NEMVE01617
OG0007972	HELIO_04967	NEMVE13341
OG0007973	HELIO_04677	NEMVE08897
OG0007974	HELIO_08921	NEMVE14826
OG0007975	HELIO_02337	NEMVE21874
OG0007977	HELIO_06466	NEMVE06275
OG0007978	HELIO_02240	NEMVE07101
OG0007979	HELIO_02677	NEMVE21700
OG0007980	HELIO_00219	NEMVE05723
OG0007981	HELIO_03648	NEMVE09517
OG0007982	HELIO_09407	NEMVE21094, NEMVE08716
OG0007983	HELIO_01979	NEMVE14172
OG0007984	HELIO_09497	NEMVE24343, NEMVE20219, NEMVE20180
OG0007985	HELIO_09398	NEMVE24004
OG0007987	HELIO_01186	NEMVE13955
OG0007988	HELIO_01044	NEMVE13338
OG0007990	HELIO_00307	NEMVE09182
OG0007991	HELIO_02057	NEMVE22986
OG0007993	HELIO_01029	NEMVE08910
OG0007994	HELIO_01780	NEMVE03520
OG0007996	HELIO_00492	NEMVE13646
OG0007997	HELIO_03100	NEMVE19513
OG0007998	HELIO_07332	NEMVE13103
OG0007999	HELIO_08262	NEMVE06729
OG0008000	HELIO_04177	NEMVE09345, NEMVE20611
OG0008001	HELIO_00928	NEMVE25418
OG0008003	HELIO_02384	NEMVE22529
OG0008004	HELIO_01554	NEMVE20153, NEMVE13316, NEMVE21249
OG0008005	HELIO_06029	NEMVE25176
OG0008006	HELIO_00516	NEMVE23911
OG0008008	HELIO_05467	NEMVE06561
OG0008009	HELIO_11167	NEMVE24576
OG0008011	HELIO_10599	NEMVE18294
OG0008012	HELIO_05973	NEMVE24882
OG0008013	HELIO_04462	NEMVE04911
OG0008016	HELIO_00540	NEMVE08957
OG0008017	HELIO_09842	NEMVE18181
OG0008019	HELIO_08608	NEMVE25415
OG0008020	HELIO_00997	NEMVE13173
OG0008022	HELIO_09370	NEMVE07871
OG0008023	HELIO_00436	NEMVE07050
OG0008025	HELIO_09213	NEMVE23311
OG0008026	HELIO_09687	NEMVE25695
OG0008027	HELIO_04688	NEMVE01124
OG0008028	HELIO_10437	NEMVE08557
OG0008029	HELIO_03340	NEMVE24281
OG0008030	HELIO_08520	NEMVE17479
OG0008031	HELIO_10799	NEMVE09401
OG0008036	HELIO_03192	NEMVE06791
OG0008037	HELIO_01120	NEMVE25946
OG0008038	HELIO_02850	NEMVE05260
OG0008039	HELIO_02911	NEMVE01393
OG0008040	HELIO_01756	NEMVE13650
OG0008041	HELIO_00327	NEMVE18872
OG0008042	HELIO_03968	NEMVE13490
OG0008043	HELIO_05068	NEMVE24564
OG0008044	HELIO_05976	NEMVE16270
OG0008046	HELIO_01039	NEMVE15065
OG0008047	HELIO_10201	NEMVE14161
OG0008050	HELIO_01160	NEMVE17669
OG0008051	HELIO_09542	NEMVE13844
OG0008052	HELIO_03533	NEMVE22576
OG0008053	HELIO_03591	NEMVE06850
OG0008054	HELIO_00598	NEMVE22146
OG0008055	HELIO_01274	NEMVE09826, NEMVE20692
OG0008056	HELIO_00846	NEMVE22900
OG0008057	HELIO_04003	NEMVE13357
OG0008058	HELIO_07175	NEMVE24600
OG0008059	HELIO_09982	NEMVE00213, NEMVE07562
OG0008062	HELIO_00796	NEMVE10166
OG0008064	HELIO_04965	NEMVE19831
OG0008065	HELIO_06534	NEMVE04900, NEMVE13327
OG0008070	HELIO_08148	NEMVE13074
OG0008071	HELIO_01342	NEMVE15806
OG0008072	HELIO_01026	NEMVE17950
OG0008073	HELIO_07840	NEMVE13515
OG0008074	HELIO_03004	NEMVE18779
OG0008075	HELIO_03101	NEMVE14443
OG0008077	HELIO_00212	NEMVE10448
OG0008079	HELIO_00746	NEMVE10412
OG0008080	HELIO_12214	NEMVE14239
OG0008081	HELIO_05879	NEMVE17317
OG0008082	HELIO_08934	NEMVE14186
OG0008083	HELIO_09469	NEMVE23989
OG0008084	HELIO_10430	NEMVE23003
OG0008085	HELIO_04248	NEMVE22309
OG0008088	HELIO_03111	NEMVE09143
OG0008090	HELIO_00892	NEMVE07296
OG0008091	HELIO_09088	NEMVE24934
OG0008093	HELIO_09057	NEMVE22789
OG0008094	HELIO_00528	NEMVE05228
OG0008098	HELIO_10216	NEMVE13839
OG0008099	HELIO_02345	NEMVE17671
OG0008100	HELIO_11850	NEMVE09715
OG0008102	HELIO_00350	NEMVE05914
OG0008103	HELIO_02960	NEMVE05057
OG0008104	HELIO_09386	NEMVE04771
OG0008105	HELIO_10149	NEMVE21942
OG0008106	HELIO_09935	NEMVE09754, NEMVE19826
OG0008107	HELIO_06547	NEMVE04951
OG0008108	HELIO_11492	NEMVE07420
OG0008109	HELIO_00963	NEMVE24545
OG0008110	HELIO_05692	NEMVE05743
OG0008111	HELIO_09107	NEMVE07727
OG0008112	HELIO_09566	NEMVE09048
OG0008113	HELIO_06984	NEMVE10318
OG0008117	HELIO_05202	NEMVE18767
OG0008119	HELIO_07573	NEMVE13736
OG0008120	HELIO_06493	NEMVE22599
OG0008126	HELIO_11510	NEMVE22642
OG0008136	HELIO_04953	NEMVE22687
OG0008138	HELIO_05708	NEMVE03920, NEMVE07163, NEMVE02909
OG0008138	HELIO_02968	NEMVE12828, NEMVE11818, NEMVE11909, NEMVE12449
OG0008143	HELIO_08867	NEMVE12162
OG0008156	HELIO_12090	NEMVE06523, NEMVE16455
OG0008196	HELIO_04754	NEMVE25681
OG0008199	HELIO_09781	NEMVE13276, NEMVE00110
OG0008201	HELIO_08285	NEMVE14732
OG0008203	HELIO_01479	NEMVE25423
OG0008205	HELIO_02068	NEMVE06832
OG0008206	HELIO_10859	NEMVE22519, NEMVE12130
OG0008208	HELIO_04865	NEMVE15800
OG0008209	HELIO_12505	NEMVE24399
OG0008211	HELIO_06578	NEMVE24869
OG0008212	HELIO_08600	NEMVE24884
OG0008214	HELIO_08468	NEMVE17191
OG0008216	HELIO_00375, HELIO_10403	NEMVE01716
OG0008217	HELIO_07725	NEMVE05131
OG0008219	HELIO_07426	NEMVE07971
OG0008220	HELIO_07373	NEMVE14539
OG0008221	HELIO_01096	NEMVE15711
OG0008223	HELIO_02378	NEMVE21473, NEMVE14007
OG0008225	HELIO_02357	NEMVE21899, NEMVE20595
