Orthogroup	HELIO_ok	XENTR
OG0006294	HELIO_01836	XENTR03051
OG0006295	HELIO_06735	XENTR01520
OG0006296	HELIO_06978	XENTR00735
OG0006297	HELIO_03473	XENTR11225
OG0006298	HELIO_07555	XENTR06203
OG0006299	HELIO_03597	XENTR08448
OG0006300	HELIO_08889	XENTR07486, XENTR07487
OG0006301	HELIO_02503	XENTR02417
OG0006302	HELIO_07327	XENTR12112
OG0006303	HELIO_05727	XENTR16221, XENTR08241, XENTR08242
OG0006304	HELIO_02086	XENTR07711
OG0006305	HELIO_00440	XENTR17559, XENTR18952
OG0006306	HELIO_02884	XENTR05458
OG0006307	HELIO_06176	XENTR02770
OG0006308	HELIO_01030	XENTR08889
OG0006310	HELIO_09882	XENTR04453
OG0006311	HELIO_07328	XENTR15701, XENTR15702
OG0006312	HELIO_09759, HELIO_09758	XENTR14039
OG0006315	HELIO_08491	XENTR14232
OG0006316	HELIO_11024	XENTR13989, XENTR13988
OG0006318	HELIO_04140	XENTR08794, XENTR10765
OG0006319	HELIO_05167	XENTR17260
OG0006320	HELIO_01365	XENTR10726
OG0006321	HELIO_02693	XENTR09888
OG0006322	HELIO_05302	XENTR02812
OG0006323	HELIO_03381	XENTR10824
OG0006324	HELIO_03518	XENTR04618
OG0006325	HELIO_12476	XENTR06243
OG0006327	HELIO_04051	XENTR15639
OG0006328	HELIO_10414	XENTR08357
OG0006329	HELIO_06141	XENTR01907
OG0006330	HELIO_02203	XENTR12116
OG0006331	HELIO_06448	XENTR02078
OG0006332	HELIO_10634	XENTR11820
OG0006334	HELIO_03962	XENTR11454
OG0006335	HELIO_08944	XENTR08558
OG0006336	HELIO_11751	XENTR14065
OG0006337	HELIO_01227	XENTR03411
OG0006338	HELIO_02771, HELIO_07035	XENTR00437
OG0006339	HELIO_05939	XENTR00791
OG0006340	HELIO_10564	XENTR08910
OG0006341	HELIO_02596	XENTR01670
OG0006343	HELIO_10924, HELIO_03814	XENTR14450
OG0006344	HELIO_02682	XENTR15368
OG0006345	HELIO_06204	XENTR09326
OG0006348	HELIO_04624	XENTR06843
OG0006349	HELIO_11196	XENTR07004
OG0006351	HELIO_01111	XENTR17000, XENTR16531
OG0006352	HELIO_12264	XENTR04339
OG0006353	HELIO_08847	XENTR02093
OG0006356	HELIO_12334	XENTR11146
OG0006357	HELIO_04461, HELIO_05831	XENTR09642
OG0006359	HELIO_05317	XENTR13253
OG0006360	HELIO_03201	XENTR11510
OG0006361	HELIO_08471	XENTR00506
OG0006362	HELIO_00933	XENTR05459
OG0006363	HELIO_03249	XENTR09507
OG0006364	HELIO_11661	XENTR09578
OG0006365	HELIO_02059	XENTR05265
OG0006366	HELIO_09372	XENTR03200
OG0006367	HELIO_01807	XENTR16726
OG0006368	HELIO_11154, HELIO_06811	XENTR01724
OG0006370	HELIO_08191	XENTR06294
OG0006372	HELIO_12026	XENTR08472
OG0006375	HELIO_08503	XENTR01833
OG0006376	HELIO_08120	XENTR07738
OG0006377	HELIO_08767	XENTR13700, XENTR18549, XENTR18550
OG0006378	HELIO_10749	XENTR05710
OG0006379	HELIO_11177	XENTR03826
OG0006380	HELIO_09164	XENTR07519
OG0006381	HELIO_05870	XENTR06606
OG0006382	HELIO_08796	XENTR08999
OG0006383	HELIO_00800	XENTR15954
OG0006384	HELIO_05166	XENTR13211
OG0006385	HELIO_06115	XENTR14544
OG0006386	HELIO_08108	XENTR12059
OG0006387	HELIO_04976	XENTR17469, XENTR08445
OG0006388	HELIO_03315	XENTR16581
OG0006389	HELIO_10791	XENTR16925
OG0006390	HELIO_00558	XENTR00780
OG0006391	HELIO_08033	XENTR02605
OG0006393	HELIO_00803	XENTR07149, XENTR11546
OG0006394	HELIO_07735	XENTR05625
OG0006395	HELIO_02881	XENTR18848, XENTR18849
OG0006396	HELIO_07809	XENTR05740
OG0006401	HELIO_05695	XENTR17593, XENTR13636
OG0006402	HELIO_12228, HELIO_12229	XENTR05561
OG0006405	HELIO_06399	XENTR18434
OG0006407	HELIO_02958	XENTR01503, XENTR01502, XENTR14495
OG0006414	HELIO_01013	XENTR06709
OG0006442	HELIO_11335	XENTR08173
OG0006443	HELIO_11958	XENTR09473
OG0006446	HELIO_09199	XENTR16098
OG0006447	HELIO_02401	XENTR07741
OG0006448	HELIO_04101	XENTR02943
OG0006452	HELIO_08481	XENTR02590, XENTR02788
OG0006454	HELIO_03255	XENTR04050
OG0006456	HELIO_08853	XENTR08352
OG0006457	HELIO_00878	XENTR11459, XENTR11458
OG0006458	HELIO_10295	XENTR02651
OG0006459	HELIO_04320	XENTR08528
OG0006460	HELIO_05276	XENTR00159
OG0006461	HELIO_01776	XENTR07035
OG0006462	HELIO_05402	XENTR01277
OG0006463	HELIO_12258	XENTR14323
OG0006464	HELIO_03458	XENTR10541
OG0006465	HELIO_10993	XENTR07508
OG0006467	HELIO_04066	XENTR02705
OG0006468	HELIO_07270	XENTR05148
OG0006469	HELIO_10978	XENTR07325
OG0006470	HELIO_01090	XENTR15042
OG0006471	HELIO_01265	XENTR14365
OG0006474	HELIO_12383	XENTR00813
OG0006475	HELIO_08214	XENTR10608
OG0006476	HELIO_04991	XENTR04361
OG0006477	HELIO_11915	XENTR04447
OG0006478	HELIO_06607	XENTR14784
OG0006479	HELIO_06008	XENTR08062
OG0006480	HELIO_11368	XENTR17557
OG0006481	HELIO_00988	XENTR02608
OG0006482	HELIO_08203	XENTR03862
OG0006483	HELIO_01587	XENTR10963
OG0006485	HELIO_04753	XENTR16219
OG0006486	HELIO_03923	XENTR11132, XENTR15545
OG0006487	HELIO_00559	XENTR02802
OG0006488	HELIO_02453	XENTR02069
OG0006490	HELIO_10388	XENTR10811
OG0006491	HELIO_07075	XENTR07123
OG0006493	HELIO_07266	XENTR17127, XENTR17126
OG0006494	HELIO_00627	XENTR09027
OG0006495	HELIO_06646	XENTR18761
OG0006496	HELIO_00474	XENTR00108
OG0006497	HELIO_10804	XENTR00921
OG0006498	HELIO_05645	XENTR16311
OG0006499	HELIO_05894	XENTR01284
OG0006500	HELIO_06567	XENTR11715
OG0006501	HELIO_04534	XENTR12662
OG0006502	HELIO_12184	XENTR18276
OG0006503	HELIO_12395	XENTR17521
OG0006504	HELIO_04078	XENTR07120
OG0006505	HELIO_12638	XENTR02899
OG0006506	HELIO_07885	XENTR01492
OG0006508	HELIO_06377	XENTR12459, XENTR11779
OG0006509	HELIO_08979	XENTR13835
OG0006512	HELIO_00915	XENTR05619
OG0006513	HELIO_08808	XENTR00521
OG0006514	HELIO_03646	XENTR05648
OG0006515	HELIO_10337	XENTR13526
OG0006516	HELIO_06603	XENTR13095
OG0006517	HELIO_01010	XENTR09962
OG0006518	HELIO_06694	XENTR09393
OG0006519	HELIO_01604	XENTR05535
OG0006520	HELIO_01054	XENTR13195
OG0006522	HELIO_10646	XENTR10203
OG0006523	HELIO_02795	XENTR02071
OG0006524	HELIO_00304	XENTR02379
OG0006527	HELIO_03298	XENTR17417
OG0006528	HELIO_12157	XENTR04191
OG0006530	HELIO_09378	XENTR16908
OG0006532	HELIO_12414	XENTR09832
OG0006534	HELIO_09880	XENTR11837
OG0006535	HELIO_06827	XENTR18789
OG0006536	HELIO_01245	XENTR11449
OG0006537	HELIO_02770	XENTR01017
OG0006538	HELIO_00835	XENTR03139
OG0006540	HELIO_06514	XENTR11917
OG0006541	HELIO_07727	XENTR13987
OG0006543	HELIO_04460	XENTR05755
OG0006544	HELIO_03354	XENTR15901
OG0006545	HELIO_10212	XENTR06549
OG0006546	HELIO_01839	XENTR13406
OG0006549	HELIO_06344	XENTR02344
OG0006550	HELIO_11646	XENTR00769, XENTR00770
OG0006551	HELIO_05948	XENTR18892
OG0006552	HELIO_05537	XENTR05835
OG0006553	HELIO_09294	XENTR01394
OG0006554	HELIO_11137	XENTR10302
OG0006555	HELIO_07289	XENTR04187
OG0006556	HELIO_07036	XENTR16928
OG0006559	HELIO_09362	XENTR13926, XENTR04712
OG0006560	HELIO_11821	XENTR12102
OG0006561	HELIO_01583	XENTR09007
OG0006562	HELIO_02270	XENTR12591, XENTR12589
OG0006563	HELIO_05170, HELIO_04601	XENTR14698
OG0006564	HELIO_04895	XENTR07133
OG0006565	HELIO_12038	XENTR05991, XENTR11310
OG0006568	HELIO_02321, HELIO_02320	XENTR09608
OG0006569	HELIO_04025	XENTR00615
OG0006570	HELIO_06228	XENTR12937
OG0006571	HELIO_02921	XENTR05803
OG0006573	HELIO_06358	XENTR10805
OG0006574	HELIO_08922	XENTR04351
OG0006575	HELIO_10920	XENTR06177
OG0006577	HELIO_02340	XENTR14469
OG0006578	HELIO_07383, HELIO_06625	XENTR12631, XENTR12630
OG0006579	HELIO_05914	XENTR13945
OG0006580	HELIO_00870	XENTR13958, XENTR13959
OG0006581	HELIO_08025	XENTR10059
OG0006583	HELIO_06969	XENTR16033
OG0006584	HELIO_01051	XENTR02296
OG0006585	HELIO_03688	XENTR12780
OG0006586	HELIO_01946	XENTR00497
OG0006587	HELIO_11243	XENTR11980
OG0006588	HELIO_01448	XENTR06817
OG0006590	HELIO_01741	XENTR14263
OG0006592	HELIO_09688	XENTR01236
OG0006593	HELIO_11602	XENTR12622
OG0006595	HELIO_09575	XENTR09437
OG0006596	HELIO_09364	XENTR12773
OG0006597	HELIO_00477	XENTR00700
OG0006598	HELIO_08458	XENTR14326
OG0006599	HELIO_03613	XENTR02707, XENTR16196
OG0006600	HELIO_03138	XENTR13734, XENTR13733
OG0006601	HELIO_01346	XENTR18766, XENTR06297, XENTR01087
OG0006602	HELIO_02442	XENTR15212
OG0006604	HELIO_08860	XENTR09447, XENTR09446
OG0006606	HELIO_06615	XENTR05954
OG0006607	HELIO_00321	XENTR13594
OG0006608	HELIO_12351	XENTR00251
OG0006609	HELIO_08243	XENTR06296
OG0006610	HELIO_11565	XENTR07341
OG0006612	HELIO_07236	XENTR11538
OG0006614	HELIO_08065	XENTR18989
OG0006615	HELIO_05092	XENTR06546
OG0006616	HELIO_08234	XENTR09627
OG0006618	HELIO_03387	XENTR16353
OG0006619	HELIO_09123	XENTR02127, XENTR02126
OG0006620	HELIO_02725	XENTR12760, XENTR03634
OG0006621	HELIO_09053	XENTR16711
OG0006622	HELIO_02210	XENTR12562
OG0006623	HELIO_11233	XENTR09849
OG0006624	HELIO_10116	XENTR01731
OG0006625	HELIO_08164	XENTR04207
OG0006626	HELIO_05961	XENTR04565, XENTR13907
OG0006627	HELIO_11995	XENTR17718
OG0006628	HELIO_02588	XENTR02668
OG0006630	HELIO_10586	XENTR08125
OG0006631	HELIO_00442	XENTR19213
OG0006632	HELIO_10046	XENTR10907, XENTR07445
OG0006633	HELIO_03206	XENTR02142
OG0006635	HELIO_04021	XENTR01982
OG0006636	HELIO_12004	XENTR11494
OG0006638	HELIO_00603	XENTR15778
OG0006640	HELIO_02481	XENTR12743
OG0006641	HELIO_06767	XENTR03024
OG0006642	HELIO_08918	XENTR08911
OG0006645	HELIO_10104	XENTR13154
OG0006646	HELIO_00489	XENTR01407
OG0006648	HELIO_06638	XENTR07885
OG0006649	HELIO_10793	XENTR10760
OG0006651	HELIO_02310	XENTR12537
OG0006653	HELIO_09990	XENTR09964
OG0006654	HELIO_02769	XENTR14617
OG0006656	HELIO_11349	XENTR19261, XENTR19010
OG0006657	HELIO_07908	XENTR10304
OG0006660	HELIO_11761	XENTR07050
OG0006661	HELIO_06626	XENTR11919
OG0006662	HELIO_09320	XENTR02635
OG0006663	HELIO_02313	XENTR03207
OG0006664	HELIO_02701	XENTR06837
OG0006666	HELIO_12248	XENTR04836
OG0006668	HELIO_07541	XENTR10580
OG0006669	HELIO_11899	XENTR13698
OG0006670	HELIO_08029	XENTR03934
OG0006673	HELIO_06392	XENTR06476
OG0006675	HELIO_08924	XENTR11950
OG0006676	HELIO_10376	XENTR05976
OG0006677	HELIO_09774	XENTR13655, XENTR13654
OG0006678	HELIO_02277	XENTR13719
OG0006680	HELIO_02680	XENTR02487
OG0006681	HELIO_12263	XENTR03638
OG0006683	HELIO_02924	XENTR10018
OG0006684	HELIO_06154	XENTR16293
OG0006686	HELIO_12341	XENTR06782
OG0006687	HELIO_11277	XENTR12769
OG0006688	HELIO_03127	XENTR13607
OG0006689	HELIO_05938	XENTR01441
OG0006690	HELIO_02191	XENTR13317
OG0006692	HELIO_11578	XENTR13963
OG0006694	HELIO_03880	XENTR04108
OG0006695	HELIO_08328	XENTR13948
OG0006696	HELIO_07111	XENTR00610
OG0006697	HELIO_01191	XENTR10497
OG0006698	HELIO_12446	XENTR05149
OG0006699	HELIO_11479	XENTR06331, XENTR06330
OG0006700	HELIO_12057	XENTR03198
OG0006703	HELIO_06495	XENTR04634
OG0006704	HELIO_06847	XENTR13888, XENTR13889
OG0006705	HELIO_06835	XENTR00293
OG0006706	HELIO_11342	XENTR07780
OG0006707	HELIO_00394	XENTR16134
OG0006709	HELIO_01142	XENTR05409
OG0006710	HELIO_06551	XENTR18018
OG0006711	HELIO_05604	XENTR08893
OG0006712	HELIO_03348	XENTR03007
OG0006713	HELIO_11450	XENTR08986, XENTR14768
OG0006714	HELIO_11043	XENTR08721
OG0006715	HELIO_03316	XENTR17785, XENTR13166
OG0006716	HELIO_06298	XENTR13038
OG0006717	HELIO_09109	XENTR17648
OG0006718	HELIO_05927	XENTR09540
OG0006719	HELIO_09746	XENTR09126
OG0006720	HELIO_08931	XENTR09067
OG0006721	HELIO_02607	XENTR08095
OG0006724	HELIO_00952	XENTR10084
OG0006725	HELIO_03001	XENTR07038
OG0006726	HELIO_09973	XENTR09612
OG0006727	HELIO_02122	XENTR05898
OG0006730	HELIO_09404	XENTR07699
OG0006732	HELIO_09714	XENTR17486
OG0006733	HELIO_07160	XENTR12805
OG0006734	HELIO_03231	XENTR17831
OG0006735	HELIO_00738	XENTR05221
OG0006737	HELIO_04436	XENTR00969
OG0006738	HELIO_04208	XENTR19225, XENTR19226
OG0006739	HELIO_08662	XENTR07449
OG0006741	HELIO_09739	XENTR08382
OG0006742	HELIO_04731	XENTR05493
OG0006744	HELIO_01364	XENTR02584
OG0006745	HELIO_08879	XENTR09899
OG0006748	HELIO_02187	XENTR03274
OG0006749	HELIO_12329	XENTR01774
OG0006750	HELIO_07144	XENTR07602
OG0006752	HELIO_01665	XENTR02646
OG0006753	HELIO_09521	XENTR11694
OG0006755	HELIO_08486	XENTR10590
OG0006757	HELIO_11315	XENTR12333
OG0006758	HELIO_10590	XENTR19253
OG0006759	HELIO_00719	XENTR11512
OG0006760	HELIO_01833	XENTR04753, XENTR04751, XENTR04752
OG0006761	HELIO_08292	XENTR01047
OG0006762	HELIO_02010	XENTR06563
OG0006763	HELIO_06010	XENTR16927, XENTR12254
OG0006764	HELIO_03493	XENTR01594
OG0006765	HELIO_06109	XENTR09754
OG0006768	HELIO_12787	XENTR17405
OG0006769	HELIO_11443	XENTR18589
OG0006772	HELIO_05481	XENTR06880, XENTR06881
OG0006775	HELIO_01233	XENTR01837
OG0006776	HELIO_12504	XENTR07592
OG0006777	HELIO_07723	XENTR14289
OG0006780	HELIO_01407	XENTR12106
OG0006787	HELIO_07288	XENTR03340, XENTR10845
OG0006826	HELIO_00390	XENTR13782
OG0006827	HELIO_07804	XENTR00081
OG0006828	HELIO_02011	XENTR08258
OG0006829	HELIO_07838	XENTR09763
OG0006830	HELIO_02103	XENTR13305
OG0006831	HELIO_02840	XENTR14217
OG0006832	HELIO_01148	XENTR10958
OG0006833	HELIO_05301	XENTR00457
OG0006837	HELIO_03233	XENTR02650
OG0006838	HELIO_12316	XENTR01852
OG0006839	HELIO_11165	XENTR04909, XENTR17585
OG0006843	HELIO_07672	XENTR17465
OG0006844	HELIO_02360	XENTR08527
OG0006845	HELIO_05531	XENTR11640
OG0006846	HELIO_02303	XENTR12109
OG0006847	HELIO_04305	XENTR00872
OG0006848	HELIO_10864	XENTR07299, XENTR07526
OG0006849	HELIO_05945	XENTR01645
OG0006851	HELIO_01136	XENTR13145
OG0006852	HELIO_02486, HELIO_04562	XENTR01320
OG0006853	HELIO_02737	XENTR15554
OG0006856	HELIO_07178	XENTR01007
OG0006857	HELIO_10880	XENTR02316
OG0006860	HELIO_05728	XENTR10215
OG0006861	HELIO_03418	XENTR04183
OG0006862	HELIO_06074	XENTR13534
OG0006863	HELIO_10528	XENTR12976
OG0006864	HELIO_07403	XENTR01809
OG0006865	HELIO_03278, HELIO_03277	XENTR09213
OG0006867	HELIO_00909	XENTR01657
OG0006869	HELIO_10982	XENTR02833
OG0006870	HELIO_07470	XENTR10263
OG0006871	HELIO_03606	XENTR07430
OG0006872	HELIO_07875	XENTR03744
OG0006873	HELIO_02802	XENTR13913
OG0006874	HELIO_08686	XENTR14555
OG0006875	HELIO_10647	XENTR10450
OG0006876	HELIO_12562	XENTR00090
OG0006877	HELIO_09562	XENTR05237
OG0006878	HELIO_02141	XENTR12365
OG0006879	HELIO_10499	XENTR17009
OG0006880	HELIO_05383	XENTR02819
OG0006882	HELIO_00837	XENTR10988
OG0006884	HELIO_08370	XENTR07604
OG0006885	HELIO_07678	XENTR04782
OG0006886	HELIO_01710	XENTR00696
OG0006887	HELIO_00170	XENTR13961
OG0006888	HELIO_11291	XENTR02537
OG0006889	HELIO_07081	XENTR05963
OG0006890	HELIO_01755	XENTR09541
OG0006891	HELIO_06848	XENTR15690
OG0006892	HELIO_10025	XENTR00113
OG0006893	HELIO_02287	XENTR17439
OG0006894	HELIO_01525	XENTR13122
OG0006895	HELIO_00885	XENTR11833
OG0006896	HELIO_11058, HELIO_11057	XENTR12639
OG0006897	HELIO_06557	XENTR14076
OG0006899	HELIO_06042	XENTR12237
OG0006900	HELIO_06595	XENTR09605
OG0006901	HELIO_03815	XENTR00120
OG0006902	HELIO_01197	XENTR02201
OG0006903	HELIO_08134	XENTR15633, XENTR06864
OG0006904	HELIO_03416	XENTR03460
OG0006905	HELIO_02801	XENTR19260
OG0006906	HELIO_04811	XENTR10195
OG0006907	HELIO_02666	XENTR18404
OG0006908	HELIO_08017	XENTR03672
OG0006909	HELIO_01498	XENTR18357
OG0006911	HELIO_04412	XENTR17645
OG0006912	HELIO_01132	XENTR03948
OG0006913	HELIO_09871, HELIO_09872	XENTR04002
OG0006914	HELIO_07176	XENTR15248
OG0006915	HELIO_09309	XENTR05683
OG0006916	HELIO_11109	XENTR18036
OG0006917	HELIO_00862	XENTR03266
OG0006918	HELIO_00387	XENTR10731, XENTR10730
OG0006919	HELIO_12526	XENTR12172
OG0006921	HELIO_03601	XENTR10556
OG0006923	HELIO_08623	XENTR05461
OG0006924	HELIO_10197	XENTR06768
OG0006925	HELIO_06577	XENTR03837
OG0006926	HELIO_01892	XENTR12859
OG0006927	HELIO_01236	XENTR10634
OG0006928	HELIO_10460	XENTR10691
OG0006929	HELIO_05023	XENTR05894
OG0006931	HELIO_10024	XENTR12285
OG0006932	HELIO_03552	XENTR01275
OG0006934	HELIO_02300	XENTR15092
OG0006935	HELIO_02305	XENTR08699
OG0006936	HELIO_01325	XENTR08928
OG0006937	HELIO_10195	XENTR04504
OG0006939	HELIO_09910	XENTR12765
OG0006940	HELIO_02426	XENTR01692
OG0006943	HELIO_00593	XENTR15386
OG0006944	HELIO_10544	XENTR07046
OG0006946	HELIO_08697	XENTR16824, XENTR16825
OG0006949	HELIO_00053	XENTR11256
OG0006951	HELIO_06091	XENTR14803
OG0006954	HELIO_00977	XENTR03844
OG0006955	HELIO_06102	XENTR06398
OG0006957	HELIO_09843	XENTR08977
OG0006958	HELIO_03705	XENTR07775
OG0006959	HELIO_03367	XENTR17553
OG0006960	HELIO_11955	XENTR16241
OG0006962	HELIO_04139	XENTR09246
OG0006964	HELIO_05324	XENTR09387
OG0006966	HELIO_00843	XENTR09367
OG0006967	HELIO_03858	XENTR03908
OG0006968	HELIO_10124	XENTR15434
OG0006969	HELIO_04692	XENTR16749, XENTR16750, XENTR16751
OG0006970	HELIO_03853	XENTR14271, XENTR14272
OG0006971	HELIO_04205	XENTR01201
OG0006972	HELIO_12289	XENTR19251
OG0006973	HELIO_05811	XENTR09146
OG0006975	HELIO_00766	XENTR12996
OG0006976	HELIO_09447	XENTR01210
OG0006977	HELIO_03745	XENTR11302
OG0006979	HELIO_08949	XENTR01458
OG0006980	HELIO_06927	XENTR06239
OG0006981	HELIO_10873	XENTR16320
OG0006982	HELIO_09182	XENTR11312
OG0006985	HELIO_08249	XENTR11227
OG0006988	HELIO_01745, HELIO_10587	XENTR12330
OG0006989	HELIO_01925	XENTR04170
OG0006990	HELIO_06240	XENTR08922
OG0006991	HELIO_08801	XENTR17838
OG0006993	HELIO_04356	XENTR09372
OG0006994	HELIO_10742	XENTR00114
OG0006997	HELIO_04050	XENTR17546, XENTR17545
OG0006998	HELIO_01286	XENTR06955
OG0006999	HELIO_01742	XENTR00236
OG0007000	HELIO_00263	XENTR01902, XENTR01901
OG0007001	HELIO_09912	XENTR17344, XENTR17343
OG0007002	HELIO_00186	XENTR06832
OG0007003	HELIO_03021	XENTR16048
OG0007006	HELIO_05841	XENTR12975
OG0007008	HELIO_04065	XENTR18543
OG0007009	HELIO_10006	XENTR09577
OG0007010	HELIO_01679	XENTR05499
OG0007011	HELIO_12793	XENTR05787
OG0007012	HELIO_04259	XENTR03267
OG0007013	HELIO_10913	XENTR09137
OG0007014	HELIO_00547	XENTR08855
OG0007015	HELIO_01841	XENTR02491
OG0007016	HELIO_09219	XENTR00478
OG0007018	HELIO_07831	XENTR13179
OG0007019	HELIO_10142	XENTR13839
OG0007020	HELIO_10783	XENTR09770
OG0007022	HELIO_00686	XENTR16029
OG0007023	HELIO_05749	XENTR07024
OG0007025	HELIO_12627	XENTR13731
OG0007026	HELIO_11609, HELIO_11608	XENTR18056
OG0007028	HELIO_09657	XENTR00104
OG0007030	HELIO_05278	XENTR05657
OG0007031	HELIO_11089	XENTR07790
OG0007032	HELIO_10519	XENTR17468
OG0007033	HELIO_06756	XENTR16190
OG0007034	HELIO_05240	XENTR05241
OG0007035	HELIO_05074	XENTR06046
OG0007036	HELIO_08854	XENTR17676, XENTR17677
OG0007037	HELIO_03215	XENTR05417
OG0007038	HELIO_07154	XENTR01237
OG0007039	HELIO_03673	XENTR03063
OG0007040	HELIO_09696	XENTR16157
OG0007041	HELIO_00355	XENTR01415
OG0007042	HELIO_08465	XENTR03360
OG0007043	HELIO_10787	XENTR02003
OG0007044	HELIO_03336	XENTR08465, XENTR13827
OG0007045	HELIO_03028	XENTR05481
OG0007046	HELIO_06285	XENTR09390
OG0007047	HELIO_01873	XENTR12940
OG0007048	HELIO_01435	XENTR12714
OG0007049	HELIO_01113	XENTR10205
OG0007050	HELIO_10158	XENTR10229
OG0007052	HELIO_03698	XENTR10707, XENTR18218
OG0007053	HELIO_01740	XENTR06867
OG0007054	HELIO_03935	XENTR17771
OG0007055	HELIO_05430	XENTR04557
OG0007056	HELIO_04173	XENTR04936
OG0007058	HELIO_12181	XENTR13895
OG0007059	HELIO_11121	XENTR01903
OG0007060	HELIO_03894	XENTR06697
OG0007061	HELIO_03172	XENTR12828
OG0007062	HELIO_03299	XENTR03101
OG0007063	HELIO_02537	XENTR05680
OG0007064	HELIO_02033	XENTR16371
OG0007066	HELIO_08282	XENTR18528, XENTR05764
OG0007068	HELIO_11494	XENTR04871
OG0007069	HELIO_10927	XENTR06666
OG0007070	HELIO_05878	XENTR08595
OG0007071	HELIO_10140	XENTR07783
OG0007072	HELIO_09568	XENTR07265
OG0007073	HELIO_12235	XENTR08573
OG0007074	HELIO_10084	XENTR03247
OG0007075	HELIO_12580	XENTR02206
OG0007076	HELIO_04699	XENTR15551
OG0007077	HELIO_03036	XENTR02860, XENTR01951
OG0007078	HELIO_12420	XENTR01751
OG0007079	HELIO_12708	XENTR16725
OG0007080	HELIO_10930	XENTR05164
OG0007081	HELIO_01321	XENTR06924
OG0007082	HELIO_01470	XENTR16647
OG0007083	HELIO_01256	XENTR12941
OG0007084	HELIO_06919	XENTR15425
OG0007085	HELIO_09227, HELIO_06691, HELIO_06359	XENTR03719
OG0007086	HELIO_09327	XENTR15548
OG0007087	HELIO_06229	XENTR10659
OG0007088	HELIO_10934	XENTR13069
OG0007090	HELIO_02778	XENTR04663
OG0007091	HELIO_05646	XENTR16106
OG0007093	HELIO_04228	XENTR09556
OG0007094	HELIO_03665	XENTR03856
OG0007095	HELIO_05715	XENTR11185
OG0007096	HELIO_05063	XENTR15677
OG0007098	HELIO_07500	XENTR00462
OG0007099	HELIO_11777	XENTR01909
OG0007100	HELIO_02603	XENTR02538
OG0007103	HELIO_04990	XENTR09292
OG0007104	HELIO_08624	XENTR08818, XENTR11925
OG0007105	HELIO_06453	XENTR17989, XENTR17988
OG0007106	HELIO_08071	XENTR02834
OG0007107	HELIO_08096	XENTR15605
OG0007108	HELIO_10721	XENTR11156
OG0007111	HELIO_07676	XENTR16348
OG0007112	HELIO_05754	XENTR05305
OG0007113	HELIO_02963	XENTR07047
OG0007114	HELIO_02430	XENTR17139
OG0007116	HELIO_03595	XENTR07013
OG0007117	HELIO_10452	XENTR15556
OG0007118	HELIO_00216	XENTR11167
OG0007119	HELIO_03351	XENTR00359
OG0007120	HELIO_08636	XENTR11017
OG0007122	HELIO_01530	XENTR13022
OG0007123	HELIO_06300	XENTR09569
OG0007124	HELIO_03243	XENTR10585
OG0007126	HELIO_07784	XENTR05105
OG0007127	HELIO_02372	XENTR03372
OG0007128	HELIO_07471	XENTR05067
OG0007129	HELIO_01993	XENTR12454, XENTR12453
OG0007130	HELIO_08635, HELIO_08634	XENTR10790
OG0007131	HELIO_04431	XENTR04760
OG0007132	HELIO_12686	XENTR18457
OG0007133	HELIO_05837	XENTR06849
OG0007134	HELIO_02796	XENTR14638
OG0007135	HELIO_03512	XENTR14139
OG0007136	HELIO_11083	XENTR11242
OG0007137	HELIO_01264	XENTR16364
OG0007138	HELIO_11268	XENTR01287
OG0007139	HELIO_03311	XENTR18713
OG0007140	HELIO_09262	XENTR14828, XENTR13212
OG0007141	HELIO_02202	XENTR04779
OG0007143	HELIO_02069	XENTR13932
OG0007144	HELIO_02773	XENTR05104
OG0007145	HELIO_02042	XENTR04506
OG0007148	HELIO_11799	XENTR15137
OG0007151	HELIO_01847	XENTR05788
OG0007153	HELIO_04064	XENTR08905
OG0007154	HELIO_05052	XENTR03882
OG0007158	HELIO_04172	XENTR08364
OG0007160	HELIO_04515	XENTR00523
OG0007161	HELIO_03043	XENTR12550, XENTR15126
OG0007164	HELIO_04104	XENTR00655
OG0007165	HELIO_07174	XENTR02602
OG0007168	HELIO_01974	XENTR01098
OG0007173	HELIO_07975	XENTR13485
OG0007174	HELIO_10174	XENTR18531, XENTR02471
OG0007175	HELIO_01496	XENTR08705, XENTR08706
OG0007176	HELIO_09685	XENTR14504
OG0007177	HELIO_09991	XENTR13081
OG0007178	HELIO_08375	XENTR03949
OG0007179	HELIO_01221	XENTR10416
OG0007181	HELIO_00946	XENTR10462
OG0007182	HELIO_05171	XENTR01510
OG0007183	HELIO_10857	XENTR04220
OG0007187	HELIO_08131	XENTR07115
OG0007188	HELIO_00663	XENTR08812
OG0007191	HELIO_12367	XENTR04764
OG0007192	HELIO_11714	XENTR00135
OG0007200	HELIO_01173	XENTR08147
OG0007209	HELIO_03954	XENTR06157, XENTR18958, XENTR11763
OG0007248	HELIO_03566	XENTR09965, XENTR09966
OG0007250	HELIO_11796	XENTR15090, XENTR15089
OG0007251	HELIO_11645	XENTR16778
OG0007253	HELIO_05519	XENTR15675, XENTR06641
OG0007254	HELIO_04453	XENTR16036
OG0007255	HELIO_05330	XENTR03356, XENTR03355
OG0007256	HELIO_08417	XENTR05599
OG0007258	HELIO_08742	XENTR05062
OG0007261	HELIO_02263	XENTR14144
